"","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2013-09-25",36.136127,36.795811,35.968586,36.554974,3229200,26.575943
"2013-09-26",36.617802,36.952881,36.492146,36.879581,2275000,26.811937
"2013-09-27",36.628273,36.764397,36.41885,36.596859,1375800,26.606388
"2013-09-30",36.293194,36.732983,36.094242,36.628273,2824600,26.629223
"2013-10-01",36.659687,36.973824,36.60733,36.753925,1777700,26.720573
"2013-10-02",36.586388,36.795811,36.198952,36.554974,1925500,26.575943
"2013-10-03",36.439789,36.575916,36.083771,36.429317,2653800,26.484594
"2013-10-04",36.439789,36.743454,36.251308,36.502617,1589000,26.537876
"2013-10-07",36.219894,36.471203,35.926701,36.240837,1357200,26.347563
"2013-10-08",36.136127,36.335079,35.685863,35.81152,2594400,26.035448
"2013-10-09",35.759163,36.26178,35.727749,35.979057,2875000,26.157249
"2013-10-10",36.356022,37.005234,36.303665,37.005234,3058700,26.903288
"2013-10-11",36.94241,37.486912,36.86911,37.287956,2556400,27.108831
"2013-10-14",37.015705,37.39267,36.879581,37.31937,1420000,27.131678
"2013-10-15",37.172775,37.256546,36.617802,36.743454,2192400,26.712975
"2013-10-16",36.795811,36.858639,36.240837,36.534031,5856500,26.560707
"2013-10-17",36.429317,37.47644,36.41885,37.413612,2720600,27.200182
"2013-10-18",37.623035,37.884815,37.39267,37.654449,3044800,27.375273
"2013-10-21",37.73822,37.895287,37.465969,37.539268,2222800,27.291531
"2013-10-22",37.654449,38.146595,37.54974,37.937172,2689000,27.580814
"2013-10-23",37.696335,37.979057,37.664921,37.926701,1623300,27.695511
"2013-10-24",38.094242,38.324608,37.863873,37.916229,1552000,27.687868
"2013-10-25",37.780106,38.209423,37.58115,38.209423,1261400,27.90197
"2013-10-28",38.146595,38.293194,37.675392,37.842934,2186500,27.634348
"2013-10-29",37.916229,38.272251,37.874344,38.167538,1735500,27.87138
"2013-10-30",38.345551,38.670158,37.895287,38.167538,2494800,27.87138
"2013-10-31",38.136127,38.513088,37.81152,38.272251,2767300,27.947851
"2013-11-01",38.282722,38.481674,38.052357,38.272251,1497700,27.947851
"2013-11-04",38.345551,38.356022,38.020943,38.356022,1578700,28.009027
"2013-11-05",38.335079,38.617802,36.41885,38.513088,2575100,28.123728
"2013-11-06",38.513088,38.586388,37.968586,38.198952,2086100,27.894321
"2013-11-07",38.251308,38.366493,37.382198,37.560211,2466000,27.427891
"2013-11-08",37.623035,38.230366,37.591621,38.115185,2840600,27.833158
"2013-11-11",38.219894,38.554974,38.167538,38.544502,1355900,28.146656
"2013-11-12",38.376965,38.471203,37.759163,38.052357,3385900,27.78727
"2013-11-13",37.801048,38.544502,37.790577,38.460732,4319500,28.085491
"2013-11-14",38.86911,39.790577,38.743454,39.371727,6723800,28.750731
"2013-11-15",39.39267,39.39267,38.659687,38.86911,5303800,28.383694
"2013-11-18",38.816753,39.570683,38.806282,39.371727,3225700,28.750731
"2013-11-19",39.329842,39.706806,39.151833,39.329842,2084800,28.720137
"2013-11-20",39.298428,39.413612,38.848167,38.900524,2576800,28.40663
"2013-11-21",38.837696,39.528797,38.764397,39.455498,2929200,28.811905
"2013-11-22",39.350784,40.251308,39.204189,40.240837,4866500,29.38538
"2013-11-25",40.240837,40.586388,40.136127,40.240837,3158200,29.38538
"2013-11-26",40.178009,40.596859,39.832462,39.863873,3413000,29.110107
"2013-11-27",39.874344,40.178009,39.643978,39.790577,2694700,29.056587
"2013-11-29",39.958115,40.345551,39.623035,39.937172,1298500,29.163639
"2013-12-02",40,40.26178,39.403141,39.47644,2404400,28.82719
"2013-12-03",39.267017,39.727749,39.172775,39.643978,3774000,28.949535
"2013-12-04",39.434555,39.759163,38.848167,39.277489,3876600,28.681919
"2013-12-05",39.277489,39.465969,38.921467,39.005234,2503300,28.483101
"2013-12-06",38.952881,39.685863,38.890053,39.528797,2879500,28.865431
"2013-12-09",39.780106,39.790577,39.287956,39.518326,2107900,28.857784
"2013-12-10",39.486912,39.916229,39.277489,39.298428,2118500,28.697195
"2013-12-11",39.235603,39.486912,38.879581,38.931938,2368500,28.429575
"2013-12-12",38.931938,39.706806,38.86911,39.570683,3241600,29.060225
"2013-12-13",39.528797,39.528797,38.848167,39.109947,2788300,28.721867
"2013-12-16",39.246075,39.916229,39.120419,39.717278,2646500,29.167887
"2013-12-17",39.748692,39.926701,39.612564,39.73822,2122200,29.183262
"2013-12-18",39.675392,40.984295,39.497383,40.910995,3097200,30.044537
"2013-12-19",40.743454,40.785339,40.366493,40.743454,2094600,29.921497
"2013-12-20",40.785339,41.570683,40.712044,41.465969,3806200,30.452099
"2013-12-23",41.926701,42.167538,41.675392,42.062828,2758300,30.890432
"2013-12-24",41.958115,42.157066,41.937172,42.146595,944200,30.951944
"2013-12-26",41.256546,42.638744,41.256546,42.534031,1469100,31.236475
"2013-12-27",42.575916,43.39267,42.575916,43.151833,4193600,31.690174
"2013-12-30",43.078533,43.371727,42.973824,43.120419,2051400,31.667103
"2013-12-31",43.13089,43.267017,42.575916,42.973824,2503200,31.55945
"2014-01-02",42.806282,43.015705,42.366493,42.575916,2881500,31.267229
"2014-01-03",42.575916,42.795811,42.136127,42.345551,2331300,31.098051
"2014-01-06",42.931938,43.612564,42.691101,42.753925,3714700,31.397959
"2014-01-07",42.534031,43.089005,42.534031,42.900524,2476600,31.505629
"2014-01-08",43.371727,43.465969,42.921467,43.099476,3077500,31.651733
"2014-01-09",43.31937,43.539268,42.774868,42.921467,2030900,31.521002
"2014-01-10",42.94241,43.099476,42.628273,43.05759,2429800,31.620972
"2014-01-13",42.827225,43.047119,42.115185,42.240837,2383000,31.021164
"2014-01-14",42.397907,42.816753,42.345551,42.785339,2686800,31.421024
"2014-01-15",42.712044,43.235603,42.649216,43.214661,1841600,31.736309
"2014-01-16",43.068062,43.172775,42.827225,43.141361,2104800,31.682487
"2014-01-17",43.193718,43.39267,43.026176,43.329842,2870100,31.820917
"2014-01-21",43.287956,44.062828,43.026176,43.31937,1752900,31.813225
"2014-01-22",43.204189,43.382198,42.994766,43.277489,2330000,31.905853
"2014-01-23",43.05759,43.267017,42.240837,42.439789,2764300,31.288267
"2014-01-24",42.041885,42.198952,41.256546,41.256546,2538100,30.415949
"2014-01-27",41.31937,41.780106,41.078533,41.287956,2511400,30.439106
"2014-01-28",41.361256,41.937172,41.350784,41.832462,2394200,30.840523
"2014-01-29",41.382198,42.104713,41.308899,41.560211,2141300,30.639812
"2014-01-30",41.780106,41.842934,41.361256,41.539268,3684300,30.624374
"2014-01-31",41.539268,42.900524,40.994766,42.397907,6191100,31.257391
"2014-02-03",42.575916,42.785339,41.340313,41.413612,3724200,30.531738
"2014-02-04",41.706806,41.937172,41.256546,41.81152,2936400,30.825089
"2014-02-05",41.623035,42.303665,41.382198,42.157066,3885800,31.079838
"2014-02-06",42.240837,42.900524,42.209423,42.743454,2438700,31.51215
"2014-02-07",42.931938,43.633507,42.743454,43.507854,2831300,32.075691
"2014-02-10",43.497383,43.54974,43.162304,43.350784,2786100,31.959904
"2014-02-11",43.403141,43.769634,43.256546,43.570683,2107900,32.122013
"2014-02-12",43.643978,43.895287,43.225132,43.403141,1743000,31.998493
"2014-02-13",43.308899,43.780106,43.036648,43.706806,1919800,32.222374
"2014-02-14",43.560211,44.18848,43.445026,43.905758,2821300,32.369045
"2014-02-18",44.125656,44.303665,44.010471,44.167538,1657100,32.562038
"2014-02-19",43.979057,44.387436,43.623035,43.727749,2149400,32.237804
"2014-02-20",43.81152,44.376965,43.497383,44.240837,2806000,32.616074
"2014-02-21",44.366493,44.60733,44.178009,44.282722,2359500,32.646954
"2014-02-24",44.356022,44.931938,44.356022,44.554974,3134200,32.847675
"2014-02-25",44.52356,44.649216,44.335079,44.45026,3875400,32.770466
"2014-02-26",44.481674,44.900524,44.397907,44.628273,2445800,32.901711
"2014-02-27",44.397907,44.68063,44.314137,44.460732,2466900,32.778187
"2014-02-28",44.575916,44.617802,43.958115,44.167538,2608300,32.562038
"2014-03-03",44.41885,45.183247,44.167538,45.047119,3846200,33.210499
"2014-03-04",45.73822,45.769634,45.078533,45.455498,3531700,33.511574
"2014-03-05",45.591621,45.905758,45.287956,45.73822,2432000,33.883991
"2014-03-06",45.801048,46.052357,45.748692,45.874344,1912900,33.984837
"2014-03-07",45.979057,46.178009,45.706806,45.884815,2314700,33.992599
"2014-03-10",45.675392,46.031414,45.298428,45.727749,2247500,33.876244
"2014-03-11",45.842934,45.895287,44.86911,44.931938,2034300,33.286694
"2014-03-12",44.691101,45.026176,44.481674,44.963352,2936200,33.309959
"2014-03-13",45.120419,45.39267,44.387436,44.649216,3402600,33.077244
"2014-03-14",44.659687,45.026176,44.586388,44.910995,2744200,33.271179
"2014-03-17",45.078533,45.696335,45.078533,45.455498,2686700,33.674557
"2014-03-18",45.455498,45.623035,44.691101,44.921467,3471900,33.278938
"2014-03-19",44.931938,45.099476,44.167538,44.345551,3214200,32.852287
"2014-03-20",44.345551,44.513088,44.083771,44.366493,1605600,32.86779
"2014-03-21",44.712044,44.921467,44.41885,44.722511,3959600,33.131535
"2014-03-24",44.785339,45.005234,43.81152,43.916229,2424100,32.534218
"2014-03-25",44.209423,44.408379,43.884815,44.157066,1923200,32.712646
"2014-03-26",44.345551,44.670158,44.272251,44.356022,3554400,32.860035
"2014-03-27",44.335079,44.41885,43.570683,43.643978,3391700,32.332539
"2014-03-28",43.842934,44.251308,43.696335,43.780106,2351200,32.433388
"2014-03-31",43.979057,44.52356,43.748692,44.397907,2373900,32.891075
"2014-04-01",44.628273,45.015705,44.502617,44.963352,2898800,33.309959
"2014-04-02",44.921467,45.078533,44.429317,44.439789,3880500,32.922096
"2014-04-03",44.60733,44.816753,44.366493,44.596859,5540700,33.038464
"2014-04-04",44.806282,45.026176,44.157066,44.272251,1805400,32.797977
"2014-04-07",44.157066,44.219894,42.879581,42.994766,2715200,31.851582
"2014-04-08",42.94241,43.340313,42.429317,43.287956,3070800,32.068783
"2014-04-09",43.47644,43.612564,43.05759,43.455498,5914600,32.192905
"2014-04-10",43.465969,43.989529,42.890053,42.910995,3413600,31.78953
"2014-04-11",42.753925,43.005234,42.481674,42.534031,2188800,31.51026
"2014-04-14",42.743454,43.05759,42.324608,42.649216,2534800,31.595591
"2014-04-15",42.816753,43.298428,42.439789,42.848167,2963700,31.742979
"2014-04-16",43.109947,43.518326,42.931938,43.518326,2572800,32.239452
"2014-04-17",43.39267,44.513088,43.39267,44.209423,3769700,32.751438
"2014-04-21",44.240837,44.52356,44.230366,44.502617,1687500,32.968636
"2014-04-22",44.481674,44.743454,44.282722,44.617802,1625600,33.053967
"2014-04-23",44.502617,44.879581,44.314137,44.397907,2535400,33.030598
"2014-04-24",44.60733,44.60733,44.104713,44.198952,2446300,32.882576
"2014-04-25",43.47644,44.062828,42.816753,43.235603,8267800,32.165882
"2014-04-28",43.329842,43.47644,42.052357,42.764397,4909000,31.815315
"2014-04-29",42.879581,43.13089,42.60733,42.921467,2649800,31.932177
"2014-04-30",42.952881,43.256546,42.638744,42.827225,3365200,31.862066
"2014-05-01",42.890053,43.015705,42.513088,42.691101,2309700,31.760792
"2014-05-02",42.732983,43.183247,42.617802,42.732983,2192400,31.791943
"2014-05-05",42.45026,42.701572,42.041885,42.638744,3543200,31.721846
"2014-05-06",42.60733,42.827225,42.429317,42.52356,2614400,31.636145
"2014-05-07",42.670158,42.994766,42.502617,42.973824,2823100,31.97113
"2014-05-08",42.973824,43.528797,42.848167,43.204189,2554200,32.142502
"2014-05-09",43.172775,43.675392,43.047119,43.54974,2904700,32.39959
"2014-05-12",43.884815,45.298428,43.863873,45.078533,6438400,33.536949
"2014-05-13",45.05759,45.465969,44.94241,44.963352,2421400,33.451275
"2014-05-14",44.984295,45.089005,44.722511,44.753925,2020200,33.295464
"2014-05-15",44.586388,44.60733,44,44.460732,1541200,33.077335
"2014-05-16",44.366493,44.691101,44.230366,44.670158,1877100,33.233139
"2014-05-19",44.544502,45.277489,44.471203,45.204189,1762700,33.63044
"2014-05-20",45.13089,45.298428,44.596859,44.774868,2208200,33.311035
"2014-05-21",44.973824,45.183247,44.481674,44.638744,2947500,33.209766
"2014-05-22",44.712044,45.099476,44.628273,44.785339,3425400,33.318829
"2014-05-23",44.879581,45.424084,44.753925,45.329842,1705400,33.723927
"2014-05-27",45.539268,45.832462,45.424084,45.706806,1910000,34.004372
"2014-05-28",45.832462,46.345551,45.748692,45.780106,2681200,34.058918
"2014-05-29",45.790577,45.926701,45.403141,45.759163,2683400,34.043327
"2014-05-30",45.696335,45.874344,45.591621,45.696335,3044300,33.996582
"2014-06-02",45.696335,46,45.31937,45.801048,2697600,34.074486
"2014-06-03",45.591621,45.801048,45.141361,45.31937,3236800,33.716145
"2014-06-04",45.31937,46,45.214661,45.790577,2862500,34.232876
"2014-06-05",45.937172,46.167538,45.623035,45.947643,2241800,34.350296
"2014-06-06",46.167538,46.534031,46.167538,46.52356,2591900,34.780853
"2014-06-09",46.60733,47.120419,46.513088,46.952881,1724300,35.101807
"2014-06-10",46.86911,47.026176,46.534031,46.68063,2313700,34.898289
"2014-06-11",46.575916,46.858639,46.408379,46.764397,1919600,34.960899
"2014-06-12",46.774868,46.973824,46.575916,46.712044,2616900,34.921764
"2014-06-13",46.732983,46.952881,46.45026,46.858639,1714300,35.031364
"2014-06-16",46.816753,47.73822,46.816753,47.507854,3568600,35.516712
"2014-06-17",47.382198,48.251308,47.340313,48.167538,3516900,36.009884
"2014-06-18",48,48.439789,47.769634,48.376965,2597800,36.166447
"2014-06-19",48.356022,48.837696,48.157066,48.649216,3907100,36.369984
"2014-06-20",48.774868,48.774868,48.251308,48.408379,4833900,36.189941
"2014-06-23",48.408379,48.471203,47.958115,48.136127,3316800,35.986404
"2014-06-24",48.083771,48.26178,47.696335,47.73822,3026600,35.688923
"2014-06-25",47.591621,48.062828,47.214661,47.989529,3792800,35.876808
"2014-06-26",48.020943,48.020943,47.465969,47.780106,3342000,35.720238
"2014-06-27",47.801048,48.18848,47.005234,47.518326,25377400,35.52454
"2014-06-30",47.340313,47.895287,46.952881,47.748692,6730500,35.696758
"2014-07-01",47.842934,48.26178,47.780106,48.041885,2051300,35.915943
"2014-07-02",47.874344,48.146595,47.539268,47.769634,2372100,35.712406
"2014-07-03",47.821991,48.230366,47.81152,48.115185,1357000,35.970749
"2014-07-07",47.937172,47.937172,47.350784,47.465969,2258000,35.48539
"2014-07-08",47.39267,47.560211,47.089005,47.162304,3362600,35.258373
"2014-07-09",47.298428,47.706806,47.183247,47.204189,3164000,35.289688
"2014-07-10",46.827225,47.162304,46.638744,46.931938,2528000,35.086163
"2014-07-11",46.973824,47.560211,46.973824,47.434555,2202700,35.461906
"2014-07-14",47.643978,47.916229,47.371727,47.403141,2236100,35.438427
"2014-07-15",47.413612,47.821991,47.287956,47.539268,2517300,35.540192
"2014-07-16",47.717278,47.884815,47.434555,47.591621,2169500,35.57933
"2014-07-17",47.183247,47.623035,46.732983,46.764397,2230400,34.960899
"2014-07-18",46.900524,47.39267,46.795811,47.371727,1517300,35.414932
"2014-07-21",47.361256,47.570683,47.047119,47.497383,2144800,35.508881
"2014-07-22",47.790577,48,47.434555,47.445026,2557500,35.46973
"2014-07-23",47.246075,47.39267,46.984295,47.036648,2527500,35.304691
"2014-07-24",47.026176,47.350784,46.858639,46.921467,2335200,35.218224
"2014-07-25",47.109947,48.010471,47.109947,47.340313,3626100,35.532619
"2014-07-28",47.361256,47.612564,47.015705,47.434555,3391500,35.603344
"2014-07-29",47.465969,47.675392,46.701572,46.732983,3446600,35.076763
"2014-07-30",46.785339,46.973824,46.240837,46.586388,3640900,34.966732
"2014-07-31",46.356022,46.45026,45.151833,45.183247,4489900,33.913563
"2014-08-01",45.141361,45.308899,44.439789,45.13089,4010000,33.87426
"2014-08-04",45.329842,45.455498,44.984295,45.361256,1775500,34.047188
"2014-08-05",45.225132,45.539268,44.806282,44.984295,1694900,33.764236
"2014-08-06",44.670158,45.078533,44.575916,44.848167,2154000,33.662052
"2014-08-07",45.162304,45.287956,44.638744,44.712044,2079000,33.559891
"2014-08-08",44.764397,45.528797,44.732983,45.518326,2352100,34.165062
"2014-08-11",45.633507,45.916229,45.47644,45.518326,1244400,34.165062
"2014-08-12",45.424084,45.696335,45.298428,45.413612,1213100,34.086468
"2014-08-13",45.602093,45.905758,45.570683,45.895287,1316900,34.448006
"2014-08-14",45.884815,46.18848,45.853405,46.041885,1489300,34.558037
"2014-08-15",46.209423,46.240837,45.497383,45.926701,1709600,34.471588
"2014-08-18",46.293194,46.659687,46.240837,46.544502,1481600,34.935284
"2014-08-19",46.586388,46.921467,46.554974,46.827225,1480700,35.147495
"2014-08-20",46.890053,47.214661,46.753925,47.099476,1803300,35.351849
"2014-08-21",47.172775,47.371727,47.089005,47.277489,1085200,35.48547
"2014-08-22",47.204189,47.340313,46.994766,47.05759,1553700,35.320408
"2014-08-25",47.235603,47.350784,46.753925,46.764397,1899300,35.100342
"2014-08-26",46.921467,46.921467,46.366493,46.481674,2101200,34.888138
"2014-08-27",46.565445,46.764397,46.471203,46.638744,1947100,35.006035
"2014-08-28",46.481674,46.86911,46.157066,46.795811,3098600,35.123917
"2014-08-29",46.827225,46.921467,46.397907,46.722511,1949200,35.068901
"2014-09-02",46.722511,46.858639,46.062828,46.230366,3331900,34.699505
"2014-09-03",46.397907,46.471203,46.031414,46.052357,2118000,34.731174
"2014-09-04",46.125656,46.157066,45.748692,45.780106,3493200,34.525867
"2014-09-05",45.685863,46.18848,45.54974,46.167538,2535000,34.81805
"2014-09-08",46.083771,46.387436,46.073299,46.26178,2477500,34.889114
"2014-09-09",46.272251,46.293194,46.020943,46.052357,2383000,34.731174
"2014-09-10",46.041885,46.638744,45.884815,46.376965,2919500,34.975979
"2014-09-11",46.345551,47.204189,46.157066,47.047119,4123100,35.481392
"2014-09-12",47.05759,47.120419,46.356022,46.41885,3056700,35.007576
"2014-09-15",46.335079,46.45026,46.094242,46.303665,2603800,34.920708
"2014-09-16",46.209423,46.659687,46.125656,46.544502,2871900,35.102341
"2014-09-17",46.565445,46.785339,46.230366,46.397907,2952700,34.991776
"2014-09-18",46.513088,47.287956,46.387436,47.162304,3203000,35.568264
"2014-09-19",47.225132,47.350784,46.816753,47.026176,5515100,35.465595
"2014-09-22",47.015705,47.05759,46.670158,46.753925,2533200,35.260277
"2014-09-23",46.565445,46.670158,46.429317,46.439789,2482200,35.023361
"2014-09-24",46.314137,46.52356,46.272251,46.376965,3833100,34.975979
"2014-09-25",46.18848,46.324608,45.790577,45.853405,3115400,34.581135
"2014-09-26",45.853405,46.376965,45.696335,46.314137,2445200,34.928608
"2014-09-29",46.240837,46.408379,45.821991,46.387436,3043100,34.983879
"2014-09-30",46.439789,46.732983,46.335079,46.670158,3571500,35.197105
"2014-10-01",46.565445,46.900524,46.429317,46.52356,5381000,35.086544
"2014-10-02",46.387436,46.544502,44.952881,45.298428,5078700,34.16259
"2014-10-03",45.539268,45.759163,45.403141,45.54974,3431000,34.352123
"2014-10-06",45.664921,45.717278,44.94241,44.973824,4279500,33.917789
"2014-10-07",44.565445,44.732983,44.303665,44.376965,3494800,33.467651
"2014-10-08",44.513088,45.759163,44.397907,45.748692,5408500,34.502163
"2014-10-09",45.73822,45.801048,44.345551,44.481674,5105100,33.546616
"2014-10-10",44.554974,44.890053,43.968586,44.010471,6646800,33.191261
"2014-10-13",44.146595,44.303665,43.47644,43.497383,5704600,32.804306
"2014-10-14",43.329842,43.497383,41.31937,41.560211,9506200,31.343348
"2014-10-15",40.659687,40.984295,39.947643,40.785339,6877400,30.758963
"2014-10-16",40.073299,41.193718,40.073299,40.764397,5276400,30.743177
"2014-10-17",41.486912,42.596859,41.445026,42.083771,3834800,31.738199
"2014-10-20",41.863873,42.282722,41.664921,42.052357,2711800,31.714514
"2014-10-21",42.492146,42.858639,42.272251,42.827225,4510300,32.298889
"2014-10-22",42.701572,42.732983,41.821991,41.968586,3808900,31.791252
"2014-10-23",42.554974,43.287956,42.471203,42.963352,3203200,32.544773
"2014-10-24",42.963352,43.570683,42.722511,43.54974,1632800,32.988972
"2014-10-27",43.445026,43.623035,42.921467,43.350784,2483000,32.838264
"2014-10-28",43.560211,44.073299,43.486912,44.062828,1608500,33.377632
"2014-10-29",43.958115,44.303665,43.769634,44.178009,2330200,33.464882
"2014-10-30",44.010471,44.471203,43.654449,44.230366,1557900,33.504539
"2014-10-31",44.910995,44.973824,44.471203,44.952881,2547500,34.051846
"2014-11-03",44.931938,45.068062,44.628273,44.764397,1784300,33.909065
"2014-11-04",44.785339,45.005234,44.628273,44.984295,2292400,34.075649
"2014-11-05",45.141361,45.277489,44.816753,45.162304,1284900,34.210495
"2014-11-06",45.193718,45.528797,45.109947,45.486912,1498100,34.456383
"2014-11-07",45.465969,45.602093,45.193718,45.350784,1994000,34.353264
"2014-11-10",45.267017,45.727749,45.162304,45.717278,1750300,34.630886
"2014-11-11",45.874344,46.178009,45.350784,45.434555,2309900,34.416729
"2014-11-12",45.350784,45.539268,45.109947,45.403141,3442200,34.392921
"2014-11-13",44.649216,44.795811,43.727749,44.439789,6054800,33.663185
"2014-11-14",44.45026,44.575916,44.083771,44.397907,2859900,33.631466
"2014-11-17",44.230366,44.649216,44.167538,44.60733,1865300,33.790092
"2014-11-18",44.565445,44.628273,43.863873,43.926701,3010000,33.274513
"2014-11-19",43.937172,43.937172,43.445026,43.58115,2287200,33.012768
"2014-11-20",43.308899,43.424084,43.204189,43.256546,2969300,32.76688
"2014-11-21",43.748692,45.277489,43.591621,44.910995,5586000,34.020126
"2014-11-24",44.617802,44.837696,44.230366,44.52356,3605600,33.726631
"2014-11-25",44.586388,45.623035,44.356022,45.424084,5478000,34.408783
"2014-11-26",45.13089,45.256546,44.60733,44.86911,3021800,33.988396
"2014-11-28",44.701572,44.921467,44.439789,44.921467,4971500,34.028057
"2014-12-01",44.712044,45.225132,44.41885,44.890053,3424500,34.004257
"2014-12-02",45.047119,45.361256,44.774868,45.193718,2591500,34.234283
"2014-12-03",45.413612,45.821991,45.287956,45.497383,2727000,34.464306
"2014-12-04",45.39267,45.486912,44.879581,45.287956,2595600,34.305664
"2014-12-05",45.287956,45.664921,45.225132,45.403141,1560500,34.392921
"2014-12-08",45.403141,45.591621,45.109947,45.413612,2155200,34.400856
"2014-12-09",44.900524,45.434555,44.795811,45.403141,1801900,34.392921
"2014-12-10",45.277489,45.39267,44.324608,44.397907,2760600,33.825165
"2014-12-11",44.471203,44.638744,44.031414,44.167538,2101300,33.649635
"2014-12-12",43.675392,44.031414,43.465969,43.507854,2227400,33.147053
"2014-12-15",43.821991,44,43.403141,43.560211,3075700,33.186947
"2014-12-16",43.486912,44.60733,43.47644,43.560211,3220600,33.186947
"2014-12-17",43.539268,43.916229,43.151833,43.821991,2723800,33.386391
"2014-12-18",44.638744,45.036648,44.335079,45.036648,2214200,34.311779
"2014-12-19",45.277489,45.528797,45.172775,45.193718,4085400,34.431454
"2014-12-22",45.277489,45.780106,45.172775,45.769634,1539800,34.870232
"2014-12-23",45.958115,46.732983,45.874344,46.460732,1439300,35.396751
"2014-12-24",46.544502,46.952881,46.544502,46.806282,928400,35.660007
"2014-12-26",46.827225,46.94241,46.429317,46.481674,1121400,35.412693
"2014-12-29",46.387436,46.848167,46.335079,46.670158,956200,35.556305
"2014-12-30",46.471203,46.596859,46.167538,46.303665,876400,35.277088
"2014-12-31",46.481674,46.544502,45.895287,45.926701,1274800,34.989891
"2015-01-02",46.062828,46.198952,45.340313,45.664921,1665300,34.790432
"2015-01-05",45.277489,45.560211,44.910995,44.973824,1621000,34.263935
"2015-01-06",44.890053,44.94241,43.947643,44.481674,2111700,33.888966
"2015-01-07",44.774868,45.214661,44.68063,45.193718,2606400,34.431454
"2015-01-08",45.47644,46.062828,45.455498,46.062828,2564500,35.093605
"2015-01-09",46.146595,46.314137,45.612564,45.780106,2570400,34.878208
"2015-01-12",45.832462,45.863873,45.183247,45.308899,2405000,34.519207
"2015-01-13",45.539268,45.968586,45.068062,45.403141,3210000,34.591007
"2015-01-14",44.858639,44.952881,44.178009,44.879581,2171500,34.192135
"2015-01-15",44.921467,45.026176,44.52356,44.659687,2929600,34.024605
"2015-01-16",44.366493,44.554974,43.874344,44.502617,2835900,33.904938
"2015-01-20",44.26178,44.596859,43.780106,44.115185,2946000,33.60976
"2015-01-21",43.81152,44.345551,43.801048,44.115185,2252500,33.753975
"2015-01-22",44.031414,44.596859,43.465969,44.586388,2575000,34.114502
"2015-01-23",44.471203,44.586388,44.251308,44.387436,1725300,33.96228
"2015-01-26",44.272251,44.397907,43.968586,44.18848,2222500,33.810047
"2015-01-27",43.664921,43.821991,43.162304,43.560211,3218100,33.32935
"2015-01-28",43.842934,44.115185,43.141361,43.172775,2256600,33.032906
"2015-01-29",43.005234,43.81152,42.890053,43.675392,3346900,33.417477
"2015-01-30",41.989529,43.413612,41.769634,42.732983,5473300,32.696404
"2015-02-02",42.691101,43.54974,42.366493,43.39267,4268900,33.201153
"2015-02-03",43.570683,44.157066,43.382198,43.821991,3204900,33.529644
"2015-02-04",43.486912,43.937172,43.246075,43.361256,3068800,33.177116
"2015-02-05",43.507854,44.073299,43.382198,44.020943,2007400,33.681866
"2015-02-06",44.083771,44.209423,43.308899,43.528797,4453100,33.305313
"2015-02-09",43.403141,43.979057,43.329842,43.727749,4872600,33.457535
"2015-02-10",43.958115,44.083771,43.780106,43.937172,4632000,33.617767
"2015-02-11",43.937172,44.198952,43.727749,43.916229,3938800,33.601749
"2015-02-12",43.979057,45.068062,43.979057,44.94241,4637100,34.386913
"2015-02-13",44.86911,45.340313,44.837696,45.225132,3686100,34.603233
"2015-02-17",45.193718,45.382198,44.984295,45.151833,1425300,34.547142
"2015-02-18",45.162304,45.455498,44.638744,44.785339,3537400,34.266731
"2015-02-19",44.774868,45.047119,44.638744,44.753925,1389800,34.242691
"2015-02-20",44.565445,44.753925,43.979057,44.712044,2569100,34.210651
"2015-02-23",44.701572,44.712044,44.198952,44.492146,1958100,34.042397
"2015-02-24",44.41885,44.712044,44.198952,44.617802,1338500,34.138538
"2015-02-25",44.628273,45.235603,44.429317,44.921467,2855800,34.370888
"2015-02-26",44.858639,44.94241,44.586388,44.701572,1607600,34.202637
"2015-02-27",44.712044,44.837696,44.115185,44.209423,2881400,33.826073
"2015-03-02",44.209423,45.298428,44.167538,45.298428,3204900,34.659309
"2015-03-03",44.984295,45.183247,44.732983,45.151833,2016400,34.547142
"2015-03-04",45.026176,45.026176,44.45026,44.816753,2678800,34.489361
"2015-03-05",44.837696,44.910995,44.586388,44.68063,1066600,34.384605
"2015-03-06",44.366493,44.565445,43.989529,44.083771,1800800,33.925289
"2015-03-09",43.916229,44.712044,43.884815,44.52356,1520600,34.263741
"2015-03-10",44.083771,44.083771,43.602093,43.602093,1748700,33.554604
"2015-03-11",43.591621,43.717278,43.424084,43.518326,1417400,33.490143
"2015-03-12",43.769634,44.460732,43.685863,44.376965,1225200,34.150921
"2015-03-13",44.376965,44.471203,43.528797,44.062828,2038900,33.909176
"2015-03-16",44.240837,44.492146,44.073299,44.314137,1594000,34.10257
"2015-03-17",44.146595,44.397907,44.104713,44.272251,1528500,34.070343
"2015-03-18",44.136127,45.183247,43.926701,44.94241,1729000,34.586067
"2015-03-19",44.753925,44.827225,44.345551,44.670158,1108500,34.376553
"2015-03-20",45.05759,45.225132,44.743454,45.172775,2972700,34.763351
"2015-03-23",46.020943,46.073299,45.361256,45.507854,2676400,35.02121
"2015-03-24",45.39267,45.727749,45.267017,45.361256,2129900,34.908394
"2015-03-25",45.382198,45.528797,45.047119,45.162304,3204400,34.755299
