"","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2007-03-30",20.711887,20.946945,20.711887,20.926796,834700,16.171614
"2007-04-02",21.020819,21.087978,20.772331,20.926796,720900,16.171614
"2007-04-03",21.027534,21.222298,20.926796,21.007387,781800,16.233891
"2007-04-04",20.953661,21.242445,20.792479,20.852921,604500,16.114529
"2007-04-05",20.752182,20.826057,20.664875,20.765614,465300,16.04706
"2007-04-09",20.752182,20.772331,20.631296,20.658159,515600,15.964025
"2007-04-10",20.664875,20.732035,20.376091,20.483545,984800,15.829081
"2007-04-11",20.443251,20.523842,20.349228,20.423103,1087700,15.782374
"2007-04-12",20.423103,20.423103,20.208193,20.416388,1054800,15.777182
"2007-04-13",20.517126,20.705172,20.429819,20.705172,1061800,16.000347
"2007-04-16",20.852921,21.087978,20.819342,21.087978,854800,16.296175
"2007-04-17",21.155138,21.255877,21.040968,21.155138,804900,16.348074
"2007-04-18",20.993956,21.020819,20.651443,20.859638,1673900,16.119719
"2007-04-19",20.718603,20.886501,20.644728,20.785763,1191600,16.062632
"2007-04-20",20.846205,21.027534,20.785763,20.980524,907200,16.213133
"2007-04-23",20.886501,20.98724,20.779047,20.886501,1500400,16.140474
"2007-04-24",21.826729,23.22364,21.826729,22.02149,4192700,17.017557
"2007-04-25",22.095366,22.095366,20.899933,21.047684,3365800,16.339779
"2007-04-26",21.235729,21.752853,21.141706,21.544661,2913600,16.725597
"2007-04-27",21.517797,21.846878,21.457354,21.766287,1128300,16.897646
"2007-04-30",22.269979,22.337139,21.544661,21.584957,857200,16.756874
"2007-05-01",21.531229,21.578241,21.423775,21.437206,942200,16.642181
"2007-05-02",21.598389,22.108797,21.544661,22.048355,1172400,17.116629
"2007-05-03",22.59906,23.082605,22.310276,22.41773,1708900,17.403383
"2007-05-04",22.525185,22.525185,22.142378,22.350571,960200,17.351238
"2007-05-07",22.350571,22.585629,22.323708,22.458025,549100,17.434654
"2007-05-08",22.350571,22.672935,22.182673,22.592344,1076900,17.538935
"2007-05-09",22.558764,22.955004,22.558764,22.955004,1196400,17.820475
"2007-05-10",22.787106,22.8274,22.5319,22.59906,1359700,17.544149
"2007-05-11",22.800537,22.887844,22.66622,22.847549,902600,17.737053
"2007-05-14",22.834116,22.901276,22.693083,22.860981,1206900,17.747486
"2007-05-15",22.840834,22.948288,22.719946,22.820684,1260700,17.716202
"2007-05-16",22.934856,22.975151,22.693083,22.934856,727200,17.804836
"2007-05-17",22.854265,23.149765,22.793821,23.102753,1340900,17.935179
"2007-05-18",23.22364,24.042982,23.210209,23.498993,1539000,18.242788
"2007-05-21",23.505709,23.680323,23.485561,23.680323,1181800,18.383553
"2007-05-22",23.673607,23.935528,23.51914,23.854937,1448000,18.519106
"2007-05-23",24.049698,24.546675,24.016119,24.479517,2558300,19.003994
"2007-05-24",24.378778,24.546675,23.828072,23.928812,2254000,18.576462
"2007-05-25",24.110142,24.39221,23.8818,24.190733,1225800,18.779795
"2007-05-29",24.331766,24.842176,24.331766,24.459368,975100,18.98835
"2007-05-30",24.278038,24.86904,24.177299,24.86904,1045700,19.306385
"2007-05-31",24.855608,25.332438,24.775017,24.842176,1579500,19.28553
"2007-06-01",24.842176,25.023506,24.667562,25.023506,1209800,19.426304
"2007-06-04",24.949631,25.191404,24.882471,25.171255,654200,19.541006
"2007-06-05",25.151108,25.439892,25.023506,25.164539,741300,19.535788
"2007-06-06",24.996641,24.996641,24.654131,24.701141,1192200,19.176043
"2007-06-07",24.130289,24.775017,24.130289,24.271322,968200,18.842356
"2007-06-08",24.170584,24.546675,24.089993,24.513096,604500,19.030056
"2007-06-11",24.419073,24.748154,24.311619,24.627266,612700,19.11869
"2007-06-12",24.580256,24.721289,24.338482,24.43922,1023000,18.972712
"2007-06-13",24.680994,25.023506,24.553392,24.768301,1391600,19.228182
"2007-06-14",24.989925,25.486904,24.989925,25.486904,900300,19.786053
"2007-06-15",25.782404,25.849564,25.56078,25.56078,806800,19.843405
"2007-06-18",25.567495,25.775688,25.332438,25.392881,868600,19.713053
"2007-06-19",25.345869,25.721962,25.345869,25.507051,1016300,19.801695
"2007-06-20",25.614506,25.943586,25.446608,25.513767,870700,19.806904
"2007-06-21",25.433176,25.701813,25.265278,25.614506,999500,19.885101
"2007-06-22",26.427132,26.440563,25.688381,25.815985,1866600,20.041515
"2007-06-25",25.876427,25.957018,25.258562,25.285427,1543000,19.629639
"2007-06-26",25.285427,25.520483,25.164539,25.433176,2441800,19.744335
"2007-06-27",25.231699,25.695097,24.996641,25.688381,932700,19.942453
"2007-06-28",25.325722,26.306246,25.325722,25.963734,2029800,20.156223
"2007-06-29",26.010746,26.124916,25.695097,25.903292,936200,20.109295
"2007-07-02",25.923439,26.447281,25.923439,26.326393,820400,20.437759
"2007-07-03",26.225655,26.272667,25.507051,25.654802,1499200,19.916386
"2007-07-05",25.654802,26.104769,25.627937,25.936871,1677900,20.13537
"2007-07-06",26.057756,26.138348,25.809267,25.903292,965900,20.109295
"2007-07-09",25.983881,26.306246,25.957018,26.272667,1107600,20.396048
"2007-07-10",26.272667,26.272667,25.594358,25.648087,966800,19.911167
"2007-07-11",25.67495,25.856279,25.621222,25.78912,931800,20.020666
"2007-07-12",26.024178,26.192076,25.896574,26.138348,1070200,20.291769
"2007-07-13",26.192076,26.192076,25.963734,26.151779,898000,20.302195
"2007-07-16",26.051041,26.158495,25.869711,25.957018,717500,20.151003
"2007-07-17",25.923439,26.192076,25.896574,26.091337,747900,20.255285
"2007-07-18",25.916723,26.098053,25.755541,26.00403,952800,20.187504
"2007-07-19",26.192076,26.440563,26.00403,26.333109,1165400,20.44297
"2007-07-20",26.286098,26.406984,25.527199,25.809267,1547900,20.036308
"2007-07-23",25.795835,25.950302,25.19812,25.386166,1613400,19.707844
"2007-07-24",25.547348,25.614506,24.62055,25.406313,3431200,19.723486
"2007-07-25",26.628611,26.642042,24.748154,25.090666,2106600,19.555975
"2007-07-26",24.761585,24.815311,24.083277,24.479517,1720600,19.079649
"2007-07-27",24.405642,24.815311,23.975822,24.351913,1875300,18.980188
"2007-07-30",24.385494,24.775017,24.076561,24.68771,1717200,19.241903
"2007-07-31",24.936199,24.969778,24.284756,24.311619,1470000,18.94878
"2007-08-01",24.284756,24.949631,24.116858,24.902618,1481400,19.409422
"2007-08-02",24.902618,25.359301,24.855608,25.345869,1266200,19.754894
"2007-08-03",25.177971,25.251846,24.432505,24.701141,1446400,19.252378
"2007-08-06",24.80188,24.976494,24.331766,24.808596,1173700,19.336132
"2007-08-07",24.728004,25.077232,24.486233,24.714573,1573200,19.262848
"2007-08-08",24.895903,25.332438,24.775017,25.332438,1654800,19.744421
"2007-08-09",24.98321,25.332438,24.607119,24.80188,2030800,19.330898
"2007-08-10",24.647415,25.278711,24.412357,25.104097,1665700,19.566444
"2007-08-13",25.245131,25.359301,24.157152,24.32505,956300,18.959246
"2007-08-14",24.539959,24.613834,23.687038,23.713902,1048700,18.482912
"2007-08-15",23.559437,23.760914,22.787106,22.941572,1525600,17.880951
"2007-08-16",22.719946,23.270651,22.437878,23.102753,1799000,18.006573
"2007-08-17",23.660175,23.666891,23.169912,23.465412,1503100,18.289234
"2007-08-20",23.47213,23.888515,23.237072,23.70047,720000,18.472448
"2007-08-21",23.51914,24.036266,23.485561,23.680323,963200,18.456734
"2007-08-22",23.854937,24.412357,23.854937,24.338482,680400,18.969721
"2007-08-23",24.513096,24.600403,23.707186,23.868368,583300,18.603306
"2007-08-24",23.787777,24.063129,23.680323,24.022835,516000,18.723705
"2007-08-27",24.022835,24.513096,24.002686,24.398926,416600,19.01683
"2007-08-28",24.157152,24.157152,23.2908,23.324379,499700,18.179312
"2007-08-29",23.512424,24.036266,23.512424,23.854937,932800,18.592829
"2007-08-30",23.740767,24.284756,23.70047,24.116858,1042300,18.796974
"2007-08-31",24.459368,25.231699,24.452652,24.936199,1198700,19.435591
"2007-09-04",25.036938,25.466757,24.815311,25.298859,870300,19.71825
"2007-09-05",25.077232,25.177971,24.43922,24.513096,773500,19.105812
"2007-09-06",24.57354,24.667562,24.21088,24.660847,520100,19.220968
"2007-09-07",24.257891,24.385494,23.183344,23.81464,602300,18.561424
"2007-09-10",23.875084,24.009403,22.907991,23.304232,1001000,18.163616
"2007-09-11",23.445265,23.485561,22.66622,22.726662,3414200,17.713442
"2007-09-12",22.699799,22.847549,22.471457,22.565479,1273600,17.58782
"2007-09-13",22.746809,22.968435,22.498322,22.518469,1276500,17.551174
"2007-09-14",22.41773,22.619207,22.243116,22.397583,974400,17.456953
"2007-09-17",22.357286,22.518469,22.169241,22.182673,712300,17.289454
"2007-09-18",22.377434,22.78039,22.196104,22.746809,1719700,17.729147
"2007-09-19",22.793821,22.854265,21.97448,22.08865,1543600,17.216169
"2007-09-20",22.08865,22.38415,21.84016,21.893888,1553400,17.064371
"2007-09-21",21.61182,21.692411,21.134991,21.544661,4236300,16.792181
"2007-09-24",21.638683,22.081934,21.625252,21.719275,1208400,16.928278
"2007-09-25",21.558092,21.880457,21.443922,21.692411,1861800,16.907335
"2007-09-26",21.692411,22.128946,21.591673,21.914036,1773800,17.08007
"2007-09-27",22.02149,22.337139,21.806581,22.209538,1945200,17.310392
"2007-09-28",22.283411,22.357286,21.900604,22.283411,1653200,17.36797
"2007-10-01",22.343855,22.444593,22.034924,22.296843,2315600,17.378447
"2007-10-02",22.263264,22.578913,22.108797,22.222969,1047500,17.320858
"2007-10-03",22.162525,22.652786,22.115513,22.552048,1161700,17.577347
"2007-10-04",22.753527,23.042311,22.404299,22.518469,633500,17.551174
"2007-10-05",22.592344,22.773674,22.343855,22.686367,778000,17.682045
"2007-10-08",22.652786,22.834116,22.323708,22.478174,649900,17.51976
"2007-10-09",22.572197,23.00873,22.491606,22.995298,1055400,17.922829
"2007-10-10",22.988583,22.988583,22.605776,22.66622,1009800,17.666342
"2007-10-11",22.733377,22.867697,22.283411,22.471457,689700,17.514534
"2007-10-12",22.471457,22.753527,22.135662,22.625923,736700,17.634928
"2007-10-15",22.639355,22.914707,22.59906,22.914707,1310100,17.860006
"2007-10-16",22.834116,22.955004,22.585629,22.740093,2021900,17.723915
"2007-10-17",22.914707,22.914707,22.229685,22.38415,1161200,17.446486
"2007-10-18",22.343855,22.538616,22.128946,22.330423,1477500,17.404613
"2007-10-19",22.330423,22.444593,22.02149,22.128946,1366000,17.247581
"2007-10-22",21.813297,22.034924,21.511082,21.893888,2249800,17.064371
"2007-10-23",22.941572,23.774345,22.330423,23.22364,3591700,18.10079
"2007-10-24",23.149765,23.801208,23.149765,23.512424,1794000,18.405724
"2007-10-25",23.572868,23.613163,22.887844,23.196775,1254600,18.158627
"2007-10-26",23.485561,23.613163,23.096037,23.216925,883500,18.174402
"2007-10-29",23.425117,23.640026,23.2908,23.47213,803000,18.374182
"2007-10-30",23.304232,23.754198,23.055742,23.451981,855200,18.3584
"2007-10-31",23.465412,23.834789,23.337811,23.76763,1000100,18.605497
"2007-11-01",23.626595,23.888515,23.284082,23.713902,1635500,18.563435
"2007-11-02",23.989254,24.486233,23.505709,24.116858,1867900,18.878868
"2007-11-05",24.190733,24.452652,23.848221,24.170584,1792600,18.920927
"2007-11-06",24.459368,24.57354,23.8818,24.50638,1445000,19.183794
"2007-11-07",24.331766,24.466085,23.841505,23.935528,1172100,18.736923
"2007-11-08",24.237743,24.32505,23.65346,24.096708,1595300,18.863102
"2007-11-09",23.734049,23.875084,23.364674,23.760914,1301500,18.600243
"2007-11-12",23.787777,23.81464,23.149765,23.149765,921300,18.121828
"2007-11-13",23.284082,23.505709,22.787106,23.022163,1553300,18.02194
"2007-11-14",23.169912,23.2908,22.746809,22.787106,3624800,17.837929
"2007-11-15",22.800537,22.887844,22.525185,22.652786,999200,17.732784
"2007-11-16",22.733377,22.793821,22.196104,22.538616,917800,17.643415
"2007-11-19",22.41773,22.41773,22.001343,22.001343,6e+05,17.222836
"2007-11-20",22.041639,22.330423,21.719275,22.189388,889500,17.370037
"2007-11-21",22.081934,22.390867,21.766287,21.97448,1216900,17.201807
"2007-11-23",22.061787,22.464741,21.867025,22.404299,551300,17.538269
"2007-11-26",22.437878,22.625923,22.155809,22.155809,1048800,17.343744
"2007-11-27",22.283411,22.397583,21.846878,22.175957,987500,17.359524
"2007-11-28",22.30356,22.518469,21.934183,22.464741,2146200,17.585583
"2007-11-29",22.411015,22.659504,22.343855,22.552048,1068300,17.653933
"2007-11-30",22.8274,22.941572,22.619207,22.78039,891300,17.832676
"2007-12-03",22.699799,22.706514,22.370718,22.498322,565900,17.611874
"2007-12-04",22.296843,22.64607,22.222969,22.518469,433500,17.627638
"2007-12-05",22.813969,22.948288,22.619207,22.921423,562900,17.943081
"2007-12-06",22.934856,23.525856,22.834116,23.525856,618200,18.416229
"2007-12-07",23.626595,23.626595,23.22364,23.539288,528200,18.426748
"2007-12-10",23.640026,23.895231,23.284082,23.895231,705300,18.705381
"2007-12-11",24.002686,24.237743,23.492277,23.606447,1324900,18.479322
"2007-12-12",24.096708,24.143721,23.169912,23.40497,715300,18.321604
"2007-12-13",23.344526,23.593016,23.062458,23.5863,430000,18.463547
"2007-12-14",23.5863,23.5863,22.968435,23.156481,726100,18.127087
"2007-12-17",23.096037,23.176628,22.48489,22.592344,753200,17.685471
"2007-12-18",22.753527,22.807253,22.411015,22.800537,469300,17.848452
"2007-12-19",22.740093,22.820684,22.612492,22.719946,417500,17.78536
"2007-12-20",22.847549,23.277367,22.552048,23.277367,563100,18.22171
"2007-12-21",23.566153,24.116858,23.451981,23.942244,887200,18.742189
"2007-12-24",24.130289,24.311619,23.713902,24.231028,260400,18.968245
"2007-12-26",23.955675,24.076561,23.861652,23.969107,364600,18.763216
"2007-12-27",23.908663,24.063129,23.787777,23.8818,464200,18.694874
"2007-12-28",23.888515,24.036266,23.559437,23.559437,789100,18.442522
"2007-12-31",23.51914,23.754198,23.317663,23.378105,595800,18.30057
"2008-01-02",23.284082,23.492277,22.787106,22.955004,598400,17.969366
"2008-01-03",22.948288,23.096037,22.753527,22.921423,792200,17.943081
"2008-01-04",22.659504,22.740093,21.987911,22.142378,1142300,17.333239
"2008-01-07",22.316992,22.458025,22.068502,22.175957,1624200,17.359524
"2008-01-08",22.216253,22.263264,21.188717,21.188717,881100,16.586702
"2008-01-09",21.10141,21.148422,19.93284,20.537273,2346800,16.076746
"2008-01-10",20.429819,20.792479,20.087307,20.678308,1928400,16.187145
"2008-01-11",20.463398,20.92008,20.355944,20.671591,1865100,16.181894
"2008-01-14",20.913364,20.913364,20.329081,20.362659,1260800,15.940058
"2008-01-15",20.214909,20.288784,19.644056,19.811954,2744200,15.508965
"2008-01-16",19.764942,19.959705,19.536602,19.543318,1948800,15.29867
"2008-01-17",19.583612,20.087307,18.710545,18.83143,3058700,14.741405
"2008-01-18",18.871725,19.382135,18.448624,18.656816,3117900,14.604713
"2008-01-22",17.683008,18.891874,17.474815,18.670248,2523100,14.615225
"2008-01-23",18.354601,19.12693,18.018805,19.120214,2218600,15.059552
"2008-01-24",19.254534,19.724648,18.979181,19.462727,2108700,15.329323
"2008-01-25",19.556749,20.429819,19.529886,20.026863,1827000,15.773648
"2008-01-28",19.966421,20.792479,19.825386,20.765614,1816700,16.355505
"2008-01-29",20.765614,21.014103,20.496979,20.940228,1364800,16.493042
"2008-01-30",20.859638,21.336468,20.604433,20.812626,683500,16.392538
"2008-01-31",20.496979,21.464069,20.436535,21.329752,1220000,16.799829
"2008-02-01",21.329752,21.665546,21.027534,21.645399,1015400,17.048449
"2008-02-04",21.484217,22.055071,21.484217,21.893888,1204400,17.244167
"2008-02-05",21.343184,23.351242,20.047012,22.102081,2938500,17.408148
"2008-02-06",22.175957,22.48489,21.900604,22.008059,1696800,17.334093
"2008-02-07",21.961048,22.605776,21.806581,22.330423,1460400,17.587988
"2008-02-08",22.236401,22.733377,22.102081,22.585629,1888900,17.789
"2008-02-11",22.525185,22.746809,22.196104,22.71323,979100,17.889494
"2008-02-12",22.787106,22.867697,22.48489,22.659504,897200,17.847181
"2008-02-13",22.834116,23.055742,22.8274,22.995298,1224200,18.111664
"2008-02-14",22.941572,23.089321,22.625923,22.733377,846100,17.905371
"2008-02-15",22.639355,22.672935,22.243116,22.59906,830800,17.799578
"2008-02-19",22.787106,22.89456,22.411015,22.552048,818500,17.762552
"2008-02-20",22.458025,23.049026,22.263264,23.002014,688600,18.116953
"2008-02-21",23.022163,23.169912,22.216253,22.269979,920400,17.54038
"2008-02-22",22.370718,22.558764,21.934183,22.491606,1085100,17.714947
"2008-02-25",22.478174,22.907991,22.095366,22.907991,1099000,18.042896
"2008-02-26",22.78039,23.277367,22.619207,23.183344,1252100,18.259773
"2008-02-27",22.766958,23.337811,22.766958,23.028879,636800,18.138115
"2008-02-28",22.800537,23.116186,22.525185,22.975151,932800,18.0958
"2008-02-29",22.686367,22.740093,21.86031,21.90732,1170800,17.254747
"2008-03-03",21.920752,22.02149,21.477501,21.759571,1105500,17.138374
"2008-03-04",21.571524,21.759571,21.061115,21.390194,1259000,16.847439
"2008-03-05",21.511082,21.90732,21.470785,21.564808,1382900,16.984976
"2008-03-06",21.417059,21.490934,20.933512,20.946945,1071400,16.498333
"2008-03-07",20.819342,21.074547,20.732035,20.819342,938300,16.397827
"2008-03-10",20.80591,20.940228,20.329081,20.362659,1296300,16.038132
"2008-03-11",20.933512,21.175285,20.617865,21.175285,849300,16.678181
"2008-03-12",21.175285,21.61182,21.108126,21.229013,695600,16.720497
"2008-03-13",20.933512,21.551376,20.732035,21.403627,600200,16.858023
"2008-03-14",21.517797,21.598389,20.698456,21.047684,1216200,16.577677
"2008-03-17",20.604433,21.027534,20.429819,20.718603,984200,16.31848
"2008-03-18",21.027534,21.356615,20.80591,21.336468,829900,16.805124
"2008-03-19",21.396912,21.685696,21.074547,21.074547,810300,16.598827
"2008-03-20",21.121557,21.276024,20.80591,21.188717,1011300,16.688753
"2008-03-24",21.161854,21.826729,21.081263,21.638683,766900,17.043161
"2008-03-25",21.72599,22.155809,21.517797,22.081934,746200,17.392275
"2008-03-26",22.028208,22.115513,21.712559,21.84016,506700,17.201851
"2008-03-27",21.927467,21.967764,21.302887,21.470785,1154400,16.910919
"2008-03-28",21.43049,21.537945,21.027534,21.141706,1713000,16.65173
"2008-03-31",21.047684,21.477501,20.913364,21.423775,1159700,16.873892
"2008-04-01",21.685696,22.411015,21.524513,22.404299,867400,17.646177
"2008-04-02",22.41773,22.719946,22.397583,22.552048,895700,17.762552
"2008-04-03",22.370718,22.652786,22.236401,22.565479,717100,17.773129
"2008-04-04",22.5319,23.015446,22.290127,23.015446,1157900,18.127539
"2008-04-07",23.102753,23.163197,22.323708,22.323708,1197400,17.582701
"2008-04-08",22.229685,22.5319,22.169241,22.357286,983900,17.60915
"2008-04-09",22.498322,22.59906,22.075218,22.135662,453900,17.434589
"2008-04-10",22.095366,22.491606,21.947617,22.471457,647700,17.699072
"2008-04-11",22.20282,22.236401,21.806581,21.900604,541600,17.249456
"2008-04-14",21.934183,22.478174,21.739422,22.209538,1107500,17.492779
