"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"2002-08-14",21.875,22.23,21.504999,22.16,6987200,13.979512
"2002-08-15",22.25,22.475,21.9,22.08,4799200,13.929044
"2002-08-16",21.955,21.975,21.635,21.73,4787800,13.708246
"2002-08-19",21.775,22.389999,21.705,22.344999,4226200,14.096222
"2002-08-20",22.174999,22.26,21.9,22.125,3386600,13.957428
"2002-08-21",22.325001,22.375,21.9,22.23,3364600,14.023669
"2002-08-22",22.200001,22.799999,22.055,22.674999,3423800,14.3044
"2002-08-23",22.674999,22.674999,22.33,22.424999,2836000,14.146686
"2002-08-26",22.424999,22.75,22.155001,22.565001,2849800,14.235013
"2002-08-27",22.975,23.1,22.35,22.424999,3569600,14.146686
"2002-08-28",22.4,22.450001,21.9,22.115,2045800,13.951122
"2002-08-29",21.75,21.865,21.35,21.66,3390000,13.664091
"2002-08-30",21.625,22.200001,21.525,21.82,2342600,13.76502
"2002-09-03",21.799999,21.805,21.200001,21.315001,4852600,13.446449
"2002-09-04",21.315001,21.415001,20.940001,21.325001,3712400,13.452755
"2002-09-05",21,21.389999,20.700001,21.280001,3609000,13.42437
"2002-09-06",21.475,21.6,21.025,21.6,4588200,13.626242
"2002-09-09",21.5,21.645,21.190001,21.559999,3862200,13.601008
"2002-09-10",21.625,21.65,21.25,21.434999,3089400,13.522147
"2002-09-11",21.85,21.969999,21.389999,21.475,2173200,13.547387
"2002-09-12",21.375,21.645,21.094999,21.195,3265000,13.370749
"2002-09-13",20.825001,20.83,20.125,20.32,8147200,12.81876
"2002-09-16",20.325001,20.365,19.885,20.34,3909000,12.831374
"2002-09-17",20.799999,20.799999,19.645,19.725,4459000,12.443408
"2002-09-18",19.450001,19.674999,18.795,19.504999,5355000,12.304624
"2002-09-19",19.125,19.549999,18.889999,19,5835600,11.986042
"2002-09-20",18.895,19.075001,18.700001,18.934999,6718800,11.945038
"2002-09-23",18.575001,19.014999,18.549999,18.83,3810000,11.878806
"2002-09-24",18.575001,18.799999,18.209999,18.43,5629800,11.626464
"2002-09-25",18.725,19.049999,18.434999,19,4270600,11.986042
"2002-09-26",19.1,19.565001,19.035,19.465,5833200,12.279389
"2002-09-27",19.450001,19.450001,18.75,18.75,4143400,11.828335
"2002-09-30",18.325001,18.895,18.165001,18.610001,5104600,11.740013
"2002-10-01",18.674999,19.365,18.405001,19.334999,5636200,12.197373
"2002-10-02",19.125,19.325001,18.85,18.889999,3301000,11.916653
"2002-10-03",18.875,19.379999,18.655001,18.745001,2847200,11.825181
"2002-10-04",18.834999,18.915001,17.565001,18.004999,4218000,11.358355
"2002-10-07",18.1,18.325001,17.82,17.945,4035600,11.320505
"2002-10-08",18.075001,18.450001,17.334999,18.16,5611000,11.456136
"2002-10-09",17.665001,18.030001,16.875,16.93,7742800,10.680196
"2002-10-10",17.025,17.65,16.93,17.535,7250200,11.061859
"2002-10-11",17.75,18.59,17.700001,18.290001,4586800,11.538149
"2002-10-14",18.15,18.18,17.85,17.855,3427600,11.263725
"2002-10-15",18.5,18.99,18.495001,18.99,6627600,11.979738
"2002-10-16",19.625,19.855,19.1,19.379999,9656000,12.225766
"2002-10-17",19.975,20.245001,19.375,20.18,7111000,12.846446
"2002-10-18",20.049999,20.530001,19.950001,20.495001,4546600,13.046963
"2002-10-21",20.5,21.565001,20.305,21.455,5416400,13.658101
"2002-10-22",21,21.004999,20.530001,20.889999,4809000,13.298426
"2002-10-23",20.895,21.424999,20.73,21.4,4390000,13.623093
"2002-10-24",21.725,21.75,20.5,20.555,5548600,13.085162
"2002-10-25",20.559999,20.745001,20.325001,20.725,4473600,13.193383
"2002-10-28",20.875,21.025,20.110001,20.235001,3373000,12.881457
"2002-10-29",20.25,20.424999,19.684999,20.23,3481600,12.878274
"2002-10-30",20.299999,20.77,20.045,20.485001,3155600,13.040606
"2002-10-31",20.6,20.735001,20.15,20.424999,2723600,13.002407
"2002-11-01",20.4,21.174999,20.25,21.055,2957400,13.403461
"2002-11-04",21.059999,21.74,21.059999,21.43,3895200,13.642184
"2002-11-05",21.434999,21.65,21.209999,21.540001,2562200,13.712211
"2002-11-06",21.799999,21.805,21.190001,21.785,3575200,13.868174
"2002-11-07",21.799999,21.895,21.129999,21.27,3399000,13.540329
"2002-11-08",21.325001,21.75,21.299999,21.58,3155600,13.737671
"2002-11-11",21.5,21.504999,20.625,20.725,2877800,13.193383
"2002-11-12",20.799999,21.575001,20.75,21.295,3066800,13.556245
"2002-11-13",21.275,21.809999,21.040001,21.525,3050000,13.702656
"2002-11-14",21.530001,22.25,21.530001,22.135,3713200,14.090984
"2002-11-15",22.15,22.549999,21.940001,22.540001,4239600,14.348803
"2002-11-18",22.65,22.775,22.299999,22.309999,4318000,14.202385
"2002-11-19",22.309999,22.620001,21.959999,22.475,3190600,14.307426
"2002-11-20",22.48,23.264999,22.209999,23.264999,4389200,14.81033
"2002-11-21",23.389999,24.115,23.155001,24.01,3991600,15.284592
"2002-11-22",24.004999,24.495001,23.9,24.275,4485200,15.453297
"2002-11-25",24.35,24.549999,24.094999,24.34,3295000,15.494671
"2002-11-26",24.225,24.23,23.405001,23.545,4344400,14.988576
"2002-11-27",23.625,24.639999,23.584999,24.629999,3631800,15.679284
"2002-11-29",24.9,25.15,24.865,24.950001,2648400,15.882997
"2002-12-02",24.955,25.42,24.32,24.610001,5687200,15.666553
"2002-12-03",24.485001,24.5,23.5,23.65,5303800,15.055419
"2002-12-04",23.4,23.52,23.254999,23.365,4877400,14.873988
"2002-12-05",23.5,23.504999,23.094999,23.165001,4394000,14.746671
"2002-12-06",22.775,23.299999,22.725,23.084999,3872200,14.695742
"2002-12-09",23.084999,23.084999,22.5,22.5,2890200,14.323339
"2002-12-10",22.504999,22.975,22.195,22.775,4110800,14.498407
"2002-12-11",22.775,22.905001,22.379999,22.855,2963000,14.549327
"2002-12-12",22.855,23,22.5,22.559999,2265000,14.361538
"2002-12-13",22.559999,22.799999,22.299999,22.299999,2796000,14.196022
"2002-12-16",22.424999,23.15,22.424999,23.139999,2394000,14.730756
"2002-12-17",23.139999,23.385,22.865,22.915001,1974600,14.587525
"2002-12-18",22.915001,23,22.525,22.799999,2331800,14.514317
"2002-12-19",22.674999,23.035,22.35,22.615,2371000,14.396553
"2002-12-20",22.85,23.25,22.764999,23.25,4468800,14.800784
"2002-12-23",23.24,23.299999,23,23.174999,1779200,14.753037
"2002-12-24",23.174999,23.245001,23.004999,23.200001,1075200,14.768951
"2002-12-26",23.225,23.49,23.059999,23.15,2205600,14.737128
"2002-12-27",23.1,23.125,22.530001,22.530001,2873600,14.342436
"2002-12-30",22.655001,22.870001,22.34,22.735001,1705200,14.472938
"2002-12-31",22.75,22.9,22.355,22.860001,1910600,14.552511
"2003-01-02",22.975,23.875,22.885,23.875,4539400,15.198651
"2003-01-03",23.825001,23.85,23.5,23.715,3399800,15.096802
"2003-01-06",23.775,24.209999,23.775,24.200001,2354400,15.405544
"2003-01-07",24.200001,24.200001,23.65,23.924999,3126000,15.230483
"2003-01-08",23.93,23.93,23.125,23.200001,3246600,14.768951
"2003-01-09",23.299999,23.719999,23.16,23.67,2916600,15.068153
"2003-01-10",23.469999,23.955,23.375,23.709999,2834800,15.093616
"2003-01-13",23.924999,23.969999,23.575001,23.85,2716200,15.18274
"2003-01-14",23.725,23.805,23.285,23.695,4640600,15.084066
"2003-01-15",23.799999,23.934999,23.43,23.59,3860800,15.017223
"2003-01-16",23.475,23.895,23.475,23.629999,3278000,15.155113
"2003-01-17",23.525,23.735001,23.34,23.525,2814200,15.087769
"2003-01-21",23.700001,23.700001,23.025,23.035,3617000,14.77351
"2003-01-22",23.040001,23.040001,22.02,22.225,5860800,14.254019
"2003-01-23",22.375,22.775,21.370001,22.74,8767800,14.584316
"2003-01-24",22.74,22.74,21.85,21.959999,3641600,14.084063
"2003-01-27",21.9,22.094999,21.549999,21.625,3010000,13.86921
"2003-01-28",21.674999,22,21.5,21.915001,2947000,14.055199
"2003-01-29",21.92,22.24,21.424999,22.025,3829400,14.125748
"2003-01-30",22.15,22.190001,21.485001,21.525,2801400,13.805071
"2003-01-31",21.375,22.25,21.305,21.99,3284800,14.103297
"2003-02-03",22.174999,22.290001,22,22.125,2334000,14.189877
"2003-02-04",22,22.129999,21.635,21.870001,2672400,14.02634
"2003-02-05",22.075001,22.365,21.790001,21.83,2658000,14.000681
"2003-02-06",21.75,21.995001,21.375,21.485001,2891000,13.779415
"2003-02-07",21.65,21.825001,21.18,21.315001,2782600,13.670391
"2003-02-10",21.225,21.375,20.895,21.290001,3235200,13.654361
"2003-02-11",21.525,21.68,21.15,21.290001,2855600,13.654361
"2003-02-12",21.325001,21.525,21.004999,21.02,2639200,13.481191
"2003-02-13",20.975,21.094999,20.620001,21.059999,3096000,13.506844
"2003-02-14",21.059999,21.639999,20.870001,21.625,3159600,13.86921
"2003-02-18",21.674999,22.395,21.674999,22.275,4055600,14.286083
"2003-02-19",22.700001,22.975,22.575001,22.975,7256000,14.735029
"2003-02-20",23.075001,23.174999,22.709999,23.15,5727200,14.84727
"2003-02-21",23.15,23.299999,22.875,23.27,4364000,14.924228
"2003-02-24",23.145,23.145,22.764999,22.905001,5391800,14.69014
"2003-02-25",22.715,23,22.455,22.91,4559400,14.693342
"2003-02-26",22.825001,23,22.725,22.875,3841000,14.670903
"2003-02-27",23,23.415001,22.754999,23.360001,5416200,14.981953
"2003-02-28",23.475,23.775,23.35,23.5,4487200,15.07174
"2003-03-03",23.504999,23.674999,23.43,23.540001,4103600,15.097394
"2003-03-04",23.450001,23.450001,22.555,22.610001,5392200,14.500936
"2003-03-05",22.610001,22.969999,22.525,22.815001,3461200,14.632419
"2003-03-06",22.82,22.82,22.200001,22.299999,3598600,14.302123
"2003-03-07",21.875,23.125,21.855,22.9,5230400,14.686934
"2003-03-10",22.674999,22.700001,22.299999,22.395,2725800,14.36305
"2003-03-11",22.4,22.615,22.15,22.25,3516600,14.27005
"2003-03-12",22.174999,22.315001,21.76,22.110001,3930600,14.180261
"2003-03-13",22.575001,23.465,22.555,23.465,5121200,15.049294
"2003-03-14",23.475,23.975,23.305,23.51,5226600,15.078151
"2003-03-17",23.475,25.120001,23.389999,25.115,7931400,16.107519
"2003-03-18",25.115,25.34,24.75,24.9,7566800,15.969627
"2003-03-19",24.75,25,24.434999,24.895,5683200,15.966421
"2003-03-20",24.895,25.5,24.5,25.309999,5713000,16.23258
"2003-03-21",25.375,26.65,25.375,26.275,8699400,16.851484
"2003-03-24",26.280001,26.280001,25.23,25.365,5402200,16.267864
"2003-03-25",25.5,25.6,25.174999,25.5,5575000,16.354443
"2003-03-26",25.5,25.525,24.950001,25.1,5476600,16.0979
"2003-03-27",24.875,25.5,24.65,25.360001,3678400,16.264654
"2003-03-28",25.360001,25.360001,24.889999,25.120001,3848800,16.110733
"2003-03-31",24.625,24.924999,24.360001,24.6,4721000,15.777231
"2003-04-01",24.6,25,24.49,24.825001,4317400,15.921534
"2003-04-02",25.424999,25.92,25.4,25.855,5207800,16.582123
"2003-04-03",26.1,26.1,25.645,25.9,3945800,16.610979
"2003-04-04",25.9,26.1,25.530001,25.735001,3447400,16.505161
"2003-04-07",26.245001,26.754999,25.809999,25.85,4251400,16.578913
"2003-04-08",25.975,26.125,25.559999,26.049999,3054600,16.707188
"2003-04-09",25.780001,26.280001,25.780001,25.855,5010600,16.582123
"2003-04-10",25.855,26.415001,25.75,26.415001,4317600,16.941277
"2003-04-11",26.75,27.125,26.4,26.49,3944200,16.98938
"2003-04-14",26.49,26.825001,26.370001,26.82,3413000,17.201021
"2003-04-15",26.575001,26.715,26.110001,26.35,5635200,16.899595
"2003-04-16",26.625,26.809999,25.684999,25.705,5160600,16.59614
"2003-04-17",25.264999,26.07,25.200001,25.99,5137400,16.780142
"2003-04-21",26.1,26.205,25.754999,25.92,3852800,16.734955
"2003-04-22",25.6,26.559999,25.43,26.48,4264200,17.096508
"2003-04-23",26.355,26.5,26.125,26.43,4373200,17.064232
"2003-04-24",26.15,26.545,26.15,26.375,2923000,17.028717
"2003-04-25",26.375,26.485001,25.915001,25.965,3252200,16.764008
"2003-04-28",25.85,26.5,25.85,26.389999,2978800,17.038397
"2003-04-29",26.405001,26.530001,25.950001,26.195,3377200,16.912498
"2003-04-30",26.184999,26.475,25.945,26.299999,3395800,16.980301
"2003-05-01",26.299999,26.325001,25.67,25.924999,3552200,16.738182
"2003-05-02",25.875,26.280001,25.785,26.174999,4953600,16.899593
"2003-05-05",26.424999,26.665001,26.27,26.34,4367800,17.006126
"2003-05-06",26.385,26.950001,26.309999,26.950001,4171600,17.399956
"2003-05-07",26.725,26.875,26.549999,26.665001,3589000,17.215954
"2003-05-08",26.605,26.605,25.940001,25.985001,5616400,16.776922
"2003-05-09",26,26.85,26,26.575001,3927200,17.157846
"2003-05-12",26.625,27.215,26.450001,27.125,3455600,17.512943
"2003-05-13",27.049999,27.049999,26.5,26.584999,3932800,17.164301
"2003-05-14",26.674999,26.74,26.125,26.395,4019000,17.041636
"2003-05-15",26.65,26.719999,26.41,26.700001,3476000,17.238554
"2003-05-16",26.700001,26.875,26.264999,26.485001,3558000,17.099739
"2003-05-19",26.325001,26.35,25.709999,25.75,3279200,16.625191
"2003-05-20",25.75,25.844999,25.43,25.625,3955600,16.544489
"2003-05-21",25.549999,25.549999,25.094999,25.215,5214000,16.279776
"2003-05-22",25.35,25.74,25.254999,25.610001,3846200,16.534805
"2003-05-23",25.625,25.635,25.25,25.5,2054200,16.463787
"2003-05-27",25.375,26.325001,25.299999,26.254999,3741000,16.951237
"2003-05-28",26.299999,26.525,26.174999,26.254999,4024400,16.951237
"2003-05-29",26.26,26.66,25.25,25.25,6422400,16.302374
"2003-05-30",25.5,26.105,25.4,26.075001,5988000,16.83503
"2003-06-02",26.25,26.475,26,26.09,3128400,16.844711
"2003-06-03",26.09,26.764999,26.030001,26.475,3720000,17.093283
"2003-06-04",26.5,27.075001,26.48,26.959999,3627200,17.406414
"2003-06-05",26.959999,27.245001,26.68,27.184999,3478800,17.551685
"2003-06-06",27.315001,28,27.27,27.305,5493600,17.62916
"2003-06-09",27.27,27.379999,26.950001,27.110001,3458000,17.503262
"2003-06-10",27.35,27.385,26.9,27.309999,2840200,17.632387
"2003-06-11",27.424999,28.34,27.365,28.33,4675600,18.290939
"2003-06-12",28.33,28.525,27.924999,28.065001,3231600,18.119843
"2003-06-13",28.02,28.125,27.83,28.025,2737600,18.094027
"2003-06-16",28.375,28.959999,28.315001,28.945,4286400,18.688009
"2003-06-17",28.995001,29.125,28.635,28.879999,3625200,18.646038
"2003-06-18",28.75,28.995001,28.43,28.51,3469000,18.40715
"2003-06-19",28.6,28.725,28.139999,28.25,3027200,18.239285
"2003-06-20",28.48,28.74,28.4,28.625,5024400,18.481407
"2003-06-23",28.625,28.690001,27.92,28.33,3256000,18.290939
"2003-06-24",28.125,28.75,28.125,28.225,2775200,18.223146
"2003-06-25",28.23,28.285,27.799999,28.075001,3173000,18.126305
"2003-06-26",28.035,28.434999,27.93,28.379999,2192600,18.323217
"2003-06-27",28.299999,28.41,27.709999,27.915001,3170400,18.023001
"2003-06-30",27.940001,28.219999,27.6,27.83,2102400,17.968122
"2003-07-01",27.549999,27.754999,26.549999,27.370001,8532800,17.671131
"2003-07-02",27.370001,28.014999,27.370001,27.870001,5208000,17.993952
"2003-07-03",27.700001,28.174999,27.65,27.785,2047400,17.939075
"2003-07-07",28.125,28.65,28.075001,28.205,3421200,18.210236
"2003-07-08",28.155001,28.465,28.065001,28.355,2427400,18.307079
"2003-07-09",28.325001,28.434999,28.049999,28.215,2160400,18.216692
"2003-07-10",28.215,28.275,28,28.110001,3527400,18.148899
"2003-07-11",28.025,28.815001,28.025,28.690001,3552200,18.523376
"2003-07-14",29.15,29.365,28.915001,28.940001,5128600,18.684784
"2003-07-15",29.299999,29.299999,28.805,29.035,4361400,18.746115
"2003-07-16",29.24,29.32,28.889999,29.32,4603200,18.93012
"2003-07-17",30.25,31.870001,29.799999,31.77,20947800,20.635098
"2003-07-18",31.9,32.93,31.700001,32.805,15271400,21.307354
"2003-07-21",32.805,32.950001,32.375,32.66,13465000,21.213169
"2003-07-22",31.780001,32.625,31.780001,32.099998,13112600,20.849434
"2003-07-23",32.115002,32.505001,31.895,32.424999,9669600,21.060532
"2003-07-24",32.474998,32.5,31.9,31.91,6022200,20.726028
"2003-07-25",32,32.650002,31.4,32.650002,6885400,21.206676
"2003-07-28",32.740002,32.845001,32.509998,32.549999,5279600,21.141726
"2003-07-29",32.549999,32.810001,32.389999,32.674999,5407000,21.222916
"2003-07-30",32.68,33.349998,32.619999,33.224998,6066800,21.580149
"2003-07-31",33.674999,34.145,33.580002,33.735001,7192800,21.9114
"2003-08-01",33.785,33.889999,33.285,33.610001,5166200,21.830212
"2003-08-04",33.474998,33.720001,33.314999,33.549999,4242800,21.791245
"2003-08-05",33.654999,33.77,33.34,33.345001,6152600,21.6581
"2003-08-06",33.345001,33.48,32.974998,33.055,6627200,21.469736
"2003-08-07",33,33.724998,32.799999,33.580002,6084400,21.810726
"2003-08-08",33.700001,34.395,33.595001,34.105,6177400,22.151722
"2003-08-11",34.200001,34.505001,33.935001,34.34,4435400,22.304354
"2003-08-12",34.34,35.150002,34.080002,35.150002,5474400,22.830462
"2003-08-13",35.150002,35.25,34.91,35.200001,6153800,22.86294
"2003-08-14",35.200001,35.584999,34.924999,35.325001,7142600,22.944126
"2003-08-15",35.549999,35.974998,35.224998,35.48,3300800,23.044802
"2003-08-18",35.73,36.57,35.669998,36.52,6569200,23.720293
"2003-08-19",36.525002,36.575001,35.865002,36.450001,6419400,23.674841
"2003-08-20",36.055,36.209999,35.904999,36.130001,4044400,23.466988
"2003-08-21",36.200001,36.974998,36.049999,36.705002,6196200,23.84046
"2003-08-22",36.845001,36.985001,35.845001,35.845001,4680600,23.281878
"2003-08-25",35.5,35.5,34.599998,34.830002,7085000,22.622623
"2003-08-26",34.380001,34.950001,34.005001,34.775002,7307000,22.586897
"2003-08-27",34.75,35.23,34.68,35.080002,4225000,22.785004
"2003-08-28",35.275002,35.470001,34.639999,35.325001,3715200,22.944126
"2003-08-29",35.5,36.014999,35.5,35.915001,3647200,23.327335
"2003-09-02",35.974998,36.450001,35.615002,36.23,4235400,23.531944
"2003-09-03",36.09,36.23,35.505001,35.974998,4994800,23.366314
"2003-09-04",35.775002,35.950001,35.264999,35.544998,3967000,23.087017
"2003-09-05",35.169998,35.25,34.724998,35.064999,7657000,22.775257
"2003-09-08",35.064999,35.294998,34.790001,35.255001,4617800,22.898663
"2003-09-09",35.130001,35.130001,34.400002,34.700001,5141400,22.538185
"2003-09-10",34.525002,34.575001,34.099998,34.5,6279000,22.408279
"2003-09-11",34.5,34.544998,33.43,34.035,11167600,22.106255
"2003-09-12",33.875,34.099998,33.580002,34.009998,6041600,22.090021
"2003-09-15",34.139999,34.73,34.07,34.5,5558200,22.408279
"2003-09-16",34.514999,34.895,34.404999,34.849998,3667800,22.635599
"2003-09-17",35.025002,35.349998,34.994999,35.115002,5389200,22.807726
"2003-09-18",35.299999,35.889999,34.974998,35.650002,5145800,23.155224
"2003-09-19",35.650002,35.875,35.389999,35.595001,4964200,23.119497
"2003-09-22",35.48,35.84,35.07,35.235001,5864400,22.885668
"2003-09-23",35.334999,35.845001,35.330002,35.724998,3932400,23.203932
"2003-09-24",35.75,35.974998,35.220001,35.220001,4616000,22.875931
"2003-09-25",35.334999,35.435001,34.450001,34.450001,5386800,22.375803
"2003-09-26",34.400002,34.400002,33.724998,34.125,5862400,22.164707
"2003-09-29",34.200001,34.715,33.990002,34.595001,4724000,22.46998
"2003-09-30",34.509998,34.744999,33.950001,34.419998,5140000,22.356312
"2003-10-01",34.465,35.73,34.450001,35.669998,5336000,23.168211
"2003-10-02",36,36.465,35.955002,36.349998,7216000,23.609875
"2003-10-03",36.75,37.244999,36.349998,36.689999,6192000,23.830709
"2003-10-06",36.950001,37.345001,36.595001,37.005001,3771800,24.035316
"2003-10-07",36.880001,37.209999,36.650002,37.209999,3934200,24.168467
"2003-10-08",37.474998,37.785,37.32,37.654999,4130800,24.457497
"2003-10-09",38.139999,38.549999,37.830002,38.040001,5414600,24.707558
"2003-10-10",38,38.200001,37.689999,37.875,2556600,24.600395
"2003-10-13",38,38.700001,38,38.450001,3015600,24.97386
"2003-10-14",38.259998,38.445,37.98,38.435001,3766200,24.964119
"2003-10-15",38.735001,39.459999,38.514999,39.360001,6321000,25.564913
"2003-10-16",37.560001,37.560001,35.994999,37.165001,27425200,24.253237
"2003-10-17",37.18,37.369999,36.700001,36.790001,6636800,24.008516
"2003-10-20",37.025002,37.205002,36.610001,37,4032600,24.145557
"2003-10-21",37.005001,37.005001,36.375,36.380001,5590800,23.740957
"2003-10-22",35.889999,36.549999,35.669998,35.785,5806000,23.352665
"2003-10-23",35.785,35.915001,35.509998,35.68,5641200,23.284145
"2003-10-24",35.349998,35.779999,35.235001,35.525002,4872800,23.182993
"2003-10-27",35.75,35.924999,35.505001,35.849998,3972200,23.395086
"2003-10-28",35.915001,36.494999,35.755001,36.389999,5315800,23.74748
"2003-10-29",36.380001,36.73,36,36.73,3301600,23.969355
"2003-10-30",36.955002,37.23,36.470001,36.93,5515800,24.099869
"2003-10-31",36.93,37.139999,36.639999,36.639999,4911800,23.910622
"2003-11-03",36.73,37.244999,36.639999,37.025002,4029400,24.161867
"2003-11-04",37.025002,37.634998,36.955002,37.404999,4473200,24.409855
"2003-11-05",37.279999,37.845001,37.189999,37.470001,3948800,24.452269
"2003-11-06",37.349998,37.369999,37.029999,37.264999,3948600,24.318489
"2003-11-07",37.215,37.25,36.235001,36.285,5778000,23.678959
"2003-11-10",36.224998,36.674999,35.91,36.044998,4156000,23.522335
"2003-11-11",36.044998,36.290001,35.880001,35.974998,4250200,23.47666
"2003-11-12",36.099998,36.880001,36.099998,36.830002,2621200,24.034611
