"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"2002-08-13",20.9,20.950001,20.5,20.514999,2181400,17.746164
"2002-08-14",20.825001,21,20.129999,20.775,3765000,17.971069
"2002-08-15",20.775,21.645,20.775,21.5,6372000,18.598213
"2002-08-16",21.375,21.6,21.1,21.495001,3998400,18.593893
"2002-08-19",21.625,22,21.190001,21.924999,4368200,18.965851
"2002-08-20",21.889999,21.889999,21.35,21.4,2347800,18.511717
"2002-08-21",21.35,21.725,20.940001,21.700001,3542600,18.771219
"2002-08-22",21.65,22.23,21.65,22.16,4381400,19.169144
"2002-08-23",21.924999,22.27,21.85,22.004999,2378200,19.035061
"2002-08-26",22.1,22.385,21.785,22.385,2219400,19.363775
"2002-08-27",22.65,22.799999,22.325001,22.5,3397400,19.463251
"2002-08-28",22.455,22.455,21.885,21.969999,3179600,19.004786
"2002-08-29",21.875,21.950001,21.405001,21.860001,3536200,18.909634
"2002-08-30",21.959999,22.6,21.83,22.32,3084000,19.307547
"2002-09-03",22.025,22.125,21.6,21.775,4824800,18.836096
"2002-09-04",21.9,21.975,21.040001,21.695,4110200,18.766891
"2002-09-05",21.540001,21.860001,21.35,21.860001,2696200,18.909634
"2002-09-06",22.174999,22.424999,21.77,22.26,2825200,19.255642
"2002-09-09",22.299999,22.5,21.860001,22.5,2970000,19.496094
"2002-09-10",22.5,22.725,22.299999,22.59,3144000,19.574078
"2002-09-11",22.75,22.879999,22.535,22.549999,2392400,19.539417
"2002-09-12",22.549999,22.59,21.815001,22.030001,2987800,19.088854
"2002-09-13",22,22.485001,21.875,22.450001,2465600,19.452768
"2002-09-16",22.375,22.6,22.129999,22.504999,1653800,19.500425
"2002-09-17",21.959999,22.07,21.58,21.705,2936600,18.807232
"2002-09-18",21.58,22.035,21.325001,21.690001,2714800,18.794241
"2002-09-19",21.65,22,21.424999,21.525,2577600,18.651262
"2002-09-20",21.725,21.799999,21.184999,21.334999,2889600,18.486637
"2002-09-23",21.4,21.584999,21.040001,21.35,3021600,18.499624
"2002-09-24",20.355,21.375,20.355,20.885,2348800,18.096706
"2002-09-25",21.299999,21.6,21,21.450001,3020200,18.586281
"2002-09-26",21.5,22.6,21.5,22.58,4237200,19.565416
"2002-09-27",22.455,22.889999,22.225,22.495001,3049400,19.491766
"2002-09-30",22,22.375,21.875,22.27,3229800,19.296804
"2002-10-01",22.27,22.889999,22.07,22.84,3214400,19.790701
"2002-10-02",22.875,23.65,22.75,22.98,5141200,19.912012
"2002-10-03",23.105,23.504999,22.535,23.120001,4089000,20.033319
"2002-10-04",23.200001,23.389999,22.635,22.870001,2596000,19.816698
"2002-10-07",23.075001,23.115,22.389999,22.389999,2379600,19.400784
"2002-10-08",22.4,23.1,22.235001,22.860001,4285400,19.808033
"2002-10-09",22.610001,22.85,22.174999,22.18,2363200,19.218815
"2002-10-10",21.950001,22.5,21.85,22.5,4037200,19.496094
"2002-10-11",22.625,22.725,22.225,22.514999,2986800,19.50909
"2002-10-14",22.475,23.155001,22.459999,23.030001,3337400,19.955336
"2002-10-15",23.525,23.549999,23.235001,23.405001,3319200,20.280264
"2002-10-16",23.405001,23.700001,23.025,23.174999,1856600,20.080978
"2002-10-17",23.799999,24.315001,23.389999,24.295,2692000,21.051445
"2002-10-18",23.9,24.125,23.42,23.635,3633200,20.479561
"2002-10-21",23.475,24.025,23.4,23.6,2590800,20.449238
"2002-10-22",23.450001,23.469999,22.35,22.559999,5286000,19.548079
"2002-10-23",22.299999,22.799999,22.200001,22.75,4670600,19.712719
"2002-10-24",22.85,22.85,22.025,22.18,4356000,19.218815
"2002-10-25",22.1,22.174999,21.549999,21.68,2658800,18.78557
"2002-10-28",21.725,21.965,21.285,21.584999,3561000,18.703257
"2002-10-29",21.584999,21.584999,20.85,21.065001,3778000,18.252674
"2002-10-30",21.32,22.245001,21.280001,22.15,4023800,19.192822
"2002-10-31",22.875,22.875,22.075001,22.27,4577800,19.296804
"2002-11-01",22.370001,22.975,22.295,22.91,3228200,19.851364
"2002-11-04",22.995001,23,22.424999,22.645,3808200,19.621738
"2002-11-05",22.834999,22.995001,22.43,22.924999,1979000,19.864357
"2002-11-06",23.025,23.145,22.68,23.035,2570200,19.959673
"2002-11-07",23.225,23.75,22.875,23.66,5558600,20.501236
"2002-11-08",23.65,23.775,23.440001,23.59,4033200,20.440573
"2002-11-11",23.514999,23.735001,23.15,23.25,2163600,20.145966
"2002-11-12",23.325001,23.48,23.215,23.309999,2131200,20.197952
"2002-11-13",23.315001,23.424999,22.165001,22.299999,5458600,19.3228
"2002-11-14",22.450001,22.754999,22.379999,22.700001,3612200,19.669394
"2002-11-15",22.504999,23.084999,22.504999,23.059999,2938200,19.981323
"2002-11-18",23.125,23.125,21.725,23.01,2508800,19.938005
"2002-11-19",22.940001,23.290001,22.815001,22.85,2012400,19.799372
"2002-11-20",23.035,23.559999,23.004999,23.555,2689800,20.410236
"2002-11-21",23.625,23.655001,23.055,23.6,4054600,20.449238
"2002-11-22",23.525,23.525,22.700001,22.76,3333800,19.721386
"2002-11-25",22.780001,23.125,22.725,22.975,2163200,19.907686
"2002-11-26",22.9,22.969999,22.65,22.725,2842400,19.691057
"2002-11-27",22.975,23.4,22.815001,23.4,2247600,20.27594
"2002-11-29",23.504999,23.745001,23.469999,23.6,1434600,20.449238
"2002-12-02",23.844999,23.895,23.540001,23.875,2886200,20.687523
"2002-12-03",23.85,24.299999,23.82,24.299999,3856200,21.055784
"2002-12-04",24.15,24.41,24.01,24.275,3351200,21.034119
"2002-12-05",24.35,24.5,24.200001,24.33,3302200,21.081781
"2002-12-06",24.209999,24.825001,24.17,24.795,4779000,21.484697
"2002-12-09",24.74,25,23.594999,23.745001,6087800,20.616457
"2002-12-10",23.825001,24.325001,23.549999,24.325001,4844800,21.120035
"2002-12-11",24.33,24.33,23.799999,24.309999,4400600,21.107006
"2002-12-12",24.129999,24.924999,24.129999,24.754999,4527000,21.493376
"2002-12-13",24.674999,24.99,24.305,24.959999,6509200,21.671362
"2002-12-16",25.200001,25.245001,24.415001,24.610001,4598200,21.367489
"2002-12-17",24.4,24.559999,24.1,24.200001,3369600,21.011501
"2002-12-18",24.139999,24.219999,23.605,24.219999,3733600,21.028866
"2002-12-19",24.16,24.325001,23.959999,24.115,3077000,20.9377
"2002-12-20",24.125,24.35,24.1,24.264999,2527000,21.067938
"2002-12-23",24.389999,24.75,24.295,24.690001,1840800,21.436941
"2002-12-24",24.549999,24.629999,24.48,24.575001,1163400,21.337097
"2002-12-26",24.605,24.700001,24.35,24.4,1875400,21.185156
"2002-12-27",24.34,24.530001,24.014999,24.049999,2669400,20.881269
"2002-12-30",24.049999,24.344999,24.049999,24.16,2685600,20.976786
"2002-12-31",24.165001,24.165001,23.525,23.950001,1508400,20.794437
"2003-01-02",24.065001,24.434999,24.040001,24.434999,2403200,21.215544
"2003-01-03",24.495001,24.545,24.059999,24.215,2164000,21.024527
"2003-01-06",24.219999,24.469999,24.135,24.389999,2262600,21.176472
"2003-01-07",24.395,24.395,23.35,23.459999,4544200,20.369001
"2003-01-08",23.465,23.6,22.950001,23.049999,2948200,20.013021
"2003-01-09",23.125,23.334999,22.799999,22.875,4142000,19.861074
"2003-01-10",22.924999,23.040001,22.620001,22.825001,5408200,19.817661
"2003-01-13",22.85,23,22.49,22.969999,4323200,19.943567
"2003-01-14",23.049999,23.235001,22.695,22.905001,4543600,19.887133
"2003-01-15",22.975,23.434999,22.85,23.245001,4201600,20.182331
"2003-01-16",23.35,23.4,23.049999,23.375,4194000,20.2952
"2003-01-17",23.379999,23.379999,22.93,22.98,3583200,19.952248
"2003-01-21",22.985001,22.985001,22.629999,22.690001,2704400,19.700459
"2003-01-22",22.695,22.969999,22.365,22.690001,3824400,19.700459
"2003-01-23",22.775,22.934999,22.625,22.85,2810800,19.839378
"2003-01-24",22.805,23.125,22.65,22.700001,3351400,19.709137
"2003-01-27",22.4,22.52,21.75,21.870001,3260800,18.988493
"2003-01-28",22.049999,22.475,21.959999,22.18,2754400,19.257648
"2003-01-29",22.200001,22.975,22.200001,22.809999,3671800,19.804646
"2003-01-30",22.950001,23.209999,22.584999,22.625,3922200,19.644018
"2003-01-31",22.625,23.120001,22.280001,23.055,4059800,20.01737
"2003-02-03",23.059999,23.059999,22.575001,22.65,3994000,19.665722
"2003-02-04",22.655001,22.995001,22.25,22.780001,4107600,19.778597
"2003-02-05",22.75,22.93,22.4,22.594999,3807200,19.617973
"2003-02-06",22.475,22.575001,22.1,22.275,4907400,19.340126
"2003-02-07",22.35,22.424999,22.030001,22.110001,2335200,19.196867
"2003-02-10",22.110001,22.355,22.025,22.275,2926600,19.340126
"2003-02-11",22.290001,22.485001,21.965,21.965,3945800,19.070974
"2003-02-12",21.950001,22.004999,21.105,21.120001,6372200,18.337322
"2003-02-13",21.25,21.559999,21.02,21.440001,2820400,18.615149
"2003-02-14",21.455,21.565001,20.965,21.440001,3076600,18.615149
"2003-02-18",21.5,21.940001,21.455,21.860001,2219200,18.979815
"2003-02-19",21.799999,22.014999,21.684999,21.945,2764200,19.053619
"2003-02-20",22.049999,22.254999,21.995001,22.16,3694400,19.240288
"2003-02-21",22.25,23,22.200001,22.84,5721600,19.83069
"2003-02-24",23.049999,23.620001,22.955,23.379999,6280400,20.299549
"2003-02-25",23.6,23.75,22.815001,23,6304600,19.969608
"2003-02-26",22.799999,23.205,22.690001,22.915001,3621400,19.895809
"2003-02-27",23.049999,23.084999,22.584999,22.754999,3880000,19.756886
"2003-02-28",22.860001,23.190001,22.82,23.040001,3721400,20.004341
"2003-03-03",23.049999,23.115,22.74,22.790001,3720600,19.787277
"2003-03-04",22.85,23.055,22.700001,23.025,2813400,19.991312
"2003-03-05",23.040001,23.225,22.82,23.125,3532200,20.078144
"2003-03-06",23.059999,23.27,22.915001,23,3744200,19.969608
"2003-03-07",22.825001,23.055,22.504999,22.76,3681200,19.761236
"2003-03-10",22.6,22.9,22.549999,22.559999,2827200,19.630711
"2003-03-11",22.639999,22.799999,22.305,22.305,2628600,19.408823
"2003-03-12",22.305,22.305,21.475,21.915001,6723000,19.06946
"2003-03-13",22.094999,22.1,21.51,21.879999,4393400,19.039
"2003-03-14",21.950001,21.99,21.504999,21.705,3617200,18.886723
"2003-03-17",21.799999,22.075001,21.514999,21.764999,4043800,18.938936
"2003-03-18",21.764999,22.205,21.485001,22.184999,5880800,19.304399
"2003-03-19",22.184999,22.305,21.985001,22.15,2537000,19.273945
"2003-03-20",22.15,22.6,21.889999,22.49,5099400,19.569799
"2003-03-21",22.495001,22.535,21.99,22.25,5741200,19.360968
"2003-03-24",22.25,22.450001,21.815001,21.975,3728400,19.121666
"2003-03-25",22.1,22.575001,22.1,22.344999,5532400,19.443626
"2003-03-26",22.215,22.34,21.75,22,12162600,19.143421
"2003-03-27",21.950001,22.48,21.9,22.299999,5113800,19.404472
"2003-03-28",22.299999,23.01,22.299999,23,8396400,20.013578
"2003-03-31",23.375,23.465,22.75,22.75,6631800,19.79604
"2003-04-01",22.825001,23.200001,22.780001,23.184999,4576800,20.174553
"2003-04-02",23.184999,23.254999,22.834999,23.025,3215600,20.035334
"2003-04-03",23.049999,23.105,22.66,22.715,4106800,19.765585
"2003-04-04",22.74,22.885,22.545,22.700001,4086800,19.752527
"2003-04-07",22.690001,22.690001,22.165001,22.165001,5393400,19.286995
"2003-04-08",22.17,22.18,21.92,22.105,3478600,19.234781
"2003-04-09",21.75,22.34,21.75,22.084999,2989800,19.217388
"2003-04-10",22.334999,22.5,22.205,22.48,3301400,19.561089
"2003-04-11",22.48,22.514999,21.940001,22.4,2628400,19.491478
"2003-04-14",22.4,22.615,22.379999,22.549999,2268200,19.622002
"2003-04-15",22.549999,22.75,22.49,22.715,2919600,19.765585
"2003-04-16",22.875,22.91,22.389999,22.434999,2350600,19.52194
"2003-04-17",22.440001,23.094999,22.370001,23.025,3586400,20.035334
"2003-04-21",23.1,23.125,22.865,23.014999,2644400,20.026632
"2003-04-22",23.1,23.334999,22.879999,23.309999,3359200,20.283329
"2003-04-23",23.5,23.620001,23.26,23.33,5391600,20.30073
"2003-04-24",23.200001,23.485001,23.049999,23.200001,3719400,20.187611
"2003-04-25",23.625,23.625,22.799999,23,2710200,20.013578
"2003-04-28",22.975,23.215,22.860001,22.975,2982800,19.991825
"2003-04-29",22.834999,22.895,22.4,22.450001,4098000,19.53499
"2003-04-30",22.549999,22.700001,22.18,22.200001,8673600,19.317444
"2003-05-01",22.25,22.424999,22.145,22.205,4536000,19.321808
"2003-05-02",22.290001,22.635,22.290001,22.469999,4036000,19.552397
"2003-05-05",22.625,22.700001,22.469999,22.635,2798400,19.695974
"2003-05-06",22.475,22.615,22.295,22.43,3726400,19.517595
"2003-05-07",22.43,22.84,22.285,22.709999,3446400,19.761234
"2003-05-08",22.625,23.01,22.459999,22.690001,3184200,19.743835
"2003-05-09",22.690001,22.950001,22.620001,22.879999,3854400,19.909161
"2003-05-12",22.895,23.18,22.799999,23.030001,4628400,20.039682
"2003-05-13",23.040001,23.575001,22.93,23.379999,3414000,20.34424
"2003-05-14",23.440001,23.65,23.174999,23.59,3901600,20.526968
"2003-05-15",23.59,24.1,23.59,23.950001,4842800,20.840225
"2003-05-16",23.995001,23.995001,23.690001,23.895,3137000,20.792368
"2003-05-19",23.895,23.995001,23.525,23.6,3935200,20.535669
"2003-05-20",23.575001,23.715,23.375,23.58,3753800,20.518265
"2003-05-21",23.549999,24.6,23.48,24.584999,6024200,21.392769
"2003-05-22",24.700001,24.85,24.34,24.379999,5999800,21.214386
"2003-05-23",24.379999,24.799999,24.200001,24.715,3040000,21.50589
"2003-05-27",24.799999,25.01,24.68,24.870001,4378000,21.640776
"2003-05-28",25,25.075001,24.610001,24.610001,3677400,21.414536
"2003-05-29",24.540001,24.625,24.24,24.370001,3715000,21.205696
"2003-05-30",24.370001,24.715,24.365,24.639999,4406000,21.440624
"2003-06-02",24.725,24.915001,24.59,24.674999,5095200,21.471083
"2003-06-03",24.66,25.049999,24.360001,24.975,5627800,21.732134
"2003-06-04",24.98,25.200001,23.555,24.465,13779400,21.288351
"2003-06-05",24.450001,24.455,22.915001,23.700001,18301600,20.622688
"2003-06-06",22.049999,22.950001,21.795,22.23,28398200,19.343554
"2003-06-09",22.24,22.610001,22.09,22.309999,10991200,19.456942
"2003-06-10",22.475,22.625,22.1,22.334999,6724400,19.478735
"2003-06-11",22.424999,23.235001,22.375,23.215,6973000,20.246197
"2003-06-12",23.215,23.549999,22.895,23.139999,7577000,20.180788
"2003-06-13",23.145,23.145,22.645,22.860001,6909600,19.936598
"2003-06-16",22.865,22.875,22.25,22.809999,7264200,19.892998
"2003-06-17",22.809999,23.025,22.6,22.780001,4195400,19.866825
"2003-06-18",22.780001,22.844999,22.5,22.584999,4224000,19.696764
"2003-06-19",22.540001,23.045,22.48,22.879999,4732000,19.954041
"2003-06-20",22.879999,22.995001,22.52,22.844999,3931200,19.923513
"2003-06-23",22.9,23.049999,22.75,22.83,3855200,19.910431
"2003-06-24",22.674999,22.865,22.555,22.594999,3743000,19.705486
"2003-06-25",22.549999,23.24,22.504999,22.73,4527800,19.823233
"2003-06-26",22.85,22.92,22.450001,22.545,4303800,19.661877
"2003-06-27",22.545,22.635,22.299999,22.4,3437000,19.535418
"2003-06-30",22.41,22.525,22.235001,22.235001,3469800,19.39152
"2003-07-01",22.290001,22.290001,22.004999,22.139999,4251800,19.30868
"2003-07-02",22.139999,22.17,21.74,22.045,4695800,19.225817
"2003-07-03",22.004999,22.25,21.9,21.93,2686800,19.125528
"2003-07-07",21.9,21.92,21.43,21.615,4766200,18.850815
"2003-07-08",21.375,21.68,21.375,21.549999,5545000,18.794125
"2003-07-09",21.504999,21.775,21.485001,21.735001,5615600,18.955467
"2003-07-10",21.735001,22.01,21.219999,21.889999,12459000,19.090643
"2003-07-11",21.889999,22.434999,21.799999,22.405001,8741400,19.539774
"2003-07-14",22.405001,22.405001,21.790001,21.875,10325800,19.077562
"2003-07-15",21.875,22.190001,21.754999,21.82,5604200,19.029596
"2003-07-16",21.85,21.975,21.450001,21.565001,4774200,18.807203
"2003-07-17",21.565001,22.055,21.375,21.915001,7894200,19.112446
"2003-07-18",21.915001,22.26,21.915001,22.209999,5376600,19.369722
"2003-07-21",22.15,22.41,22.045,22.200001,4916400,19.360996
"2003-07-22",22.225,22.305,21.955,22.035,3708400,19.217098
"2003-07-23",22.200001,22.4,21.809999,22,3267400,19.186575
"2003-07-24",22.15,22.555,21.98,22.09,5819000,19.265068
"2003-07-25",22.120001,22.545,22.08,22.525,4211000,19.64443
"2003-07-28",22.525,22.525,21.915001,21.975,6638800,19.164772
"2003-07-29",21.9,22,21.325001,21.4,7289600,18.663307
"2003-07-30",21.35,21.485001,21.030001,21.35,6209600,18.619696
"2003-07-31",21.049999,23,20.754999,21.9,29359000,19.099373
"2003-08-01",22,22,21.18,21.34,8143400,18.610983
"2003-08-04",21.200001,21.205,20.200001,20.25,11201800,17.66037
"2003-08-05",20.35,20.885,20.135,20.245001,9744000,17.656012
"2003-08-06",20.370001,20.655001,20.299999,20.35,6011600,17.747589
"2003-08-07",20.35,20.955,20.35,20.905001,7222800,18.231613
"2003-08-08",21.004999,21.129999,20.715,20.815001,4248000,18.153118
"2003-08-11",20.985001,21.4,20.92,21.25,5156400,18.532486
"2003-08-12",21.25,21.49,21.125,21.325001,3240400,18.597897
"2003-08-13",21.924999,22.85,21.555,22.424999,14968600,19.557222
"2003-08-14",22.575001,22.77,22.184999,22.459999,8806800,19.587748
"2003-08-15",22.455,22.725,22.4,22.5,2961400,19.622641
"2003-08-18",22.5,22.605,22.205,22.275,4027000,19.426403
"2003-08-19",22.065001,22.07,21.65,21.725,5989600,18.946745
"2003-08-20",21.674999,22.365,21.545,21.875,6121800,19.077562
"2003-08-21",21.9,22.120001,21.525,21.885,4983800,19.086283
"2003-08-22",21.940001,21.975,21.495001,21.540001,3568000,18.785412
"2003-08-25",21.5,21.635,21.24,21.25,3188600,18.532486
"2003-08-26",21.254999,21.4,21.1,21.385,2750200,18.650227
"2003-08-27",21.389999,21.5,21.285,21.35,2518600,18.619696
"2003-08-28",21.299999,21.775,21.275,21.700001,3667000,18.924946
"2003-08-29",21.700001,21.780001,21.455,21.75,1580400,18.96855
"2003-09-02",21.75,21.82,21.530001,21.67,2478400,18.898775
"2003-09-03",21.674999,21.844999,21.639999,21.844999,3647600,19.051395
"2003-09-04",21.875,22.065001,21.674999,22.049999,4381000,19.230183
"2003-09-05",22.049999,22.049999,21.625,21.639999,3186400,18.872608
"2003-09-08",21.655001,22.02,21.615,22.01,3358400,19.23975
"2003-09-09",22,22,21.645,21.82,2675600,19.073668
"2003-09-10",21.66,21.715,21.415001,21.5,3940600,18.793941
"2003-09-11",21.549999,21.655001,21.205,21.4,3233200,18.706532
"2003-09-12",21.445,21.445,21.165001,21.35,3370800,18.662821
"2003-09-15",21.315001,21.35,21.014999,21.049999,2664200,18.400576
"2003-09-16",21.055,21.174999,20.875,21.040001,4124400,18.391836
"2003-09-17",21.094999,21.1,20.709999,20.775,3078000,18.160198
"2003-09-18",20.9,20.975,20.65,20.924999,3482400,18.291307
"2003-09-19",20.950001,21.799999,20.879999,21.799999,9441400,19.056183
"2003-09-22",22.09,22.385,21.895,22.325001,11318400,19.515108
"2003-09-23",22.32,22.325001,21.945,22.055,6279000,19.279091
"2003-09-24",22.055,22.375,21.969999,22.08,5529000,19.300943
"2003-09-25",21.625,21.865,21.125,21.18,8712800,18.514221
"2003-09-26",21.139999,21.139999,20.434999,20.754999,9155000,18.142704
"2003-09-29",20.73,20.870001,20.4,20.795,4851400,18.177683
"2003-09-30",20.795,20.99,20.545,20.879999,3589400,18.251976
"2003-10-01",20.875,20.955,20.75,20.955,3331600,18.317535
"2003-10-02",20.955,20.965,20.75,20.825001,3419400,18.203901
"2003-10-03",20.825001,21.115,20.764999,21,3185800,18.356871
"2003-10-06",21.165001,21.610001,21.055,21.559999,4321800,18.846388
"2003-10-07",21.559999,21.715,21.299999,21.51,4436200,18.802679
"2003-10-08",21.5,21.540001,21.16,21.18,3817400,18.514221
"2003-10-09",21.165001,21.48,21.09,21.415001,3608800,18.719641
"2003-10-10",21.35,21.674999,21.334999,21.504999,3261000,18.798319
"2003-10-13",21.375,21.575001,21.254999,21.540001,3570600,18.828915
"2003-10-14",21.35,21.355,21.135,21.225,2773400,18.553553
"2003-10-15",21.315001,21.360001,20.745001,20.780001,5224400,18.164564
"2003-10-16",20.875,21.075001,20.825001,20.9,3909400,18.269464
"2003-10-17",20.93,21.004999,20.565001,20.674999,3429400,18.072781
"2003-10-20",20.575001,20.84,20.415001,20.75,4683800,18.138338
"2003-10-21",20.754999,20.965,20.75,20.790001,2141000,18.173311
"2003-10-22",20.825001,21,20.73,20.98,3052400,18.339392
"2003-10-23",20.85,20.934999,20.635,20.75,3573200,18.138338
"2003-10-24",20.75,20.924999,20.725,20.905001,3372400,18.273832
"2003-10-27",20.85,20.995001,20.700001,20.75,2565200,18.138338
"2003-10-28",20.84,20.885,20.57,20.855,3025400,18.230122
"2003-10-29",20.855,21.225,20.799999,21.17,5181600,18.505482
"2003-10-30",21.5,21.65,21.254999,21.424999,6466000,18.728376
"2003-10-31",21.6,21.844999,21.174999,21.809999,8506800,19.064924
"2003-11-03",21.799999,21.84,21.52,21.695,4597600,18.964397
"2003-11-04",21.799999,21.799999,21.495001,21.549999,3622200,18.837643
"2003-11-05",21.5,21.584999,21.35,21.504999,2792800,18.798319
"2003-11-06",21.549999,21.684999,21.299999,21.66,3861600,18.933805
"2003-11-07",21.66,21.825001,21.440001,21.764999,3688600,19.025589
"2003-11-10",21.875,21.965,21.66,21.725,3048200,18.990631
"2003-11-11",21.75,21.834999,21.51,21.549999,1494000,18.837643
"2003-11-12",21.59,21.674999,21.450001,21.674999,3379200,18.946913
