"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2002-07-05",10.122214,10.424155,10.11862,10.283968,1878100,6.810545
"2002-07-08",10.370237,10.456506,10.057512,10.208483,3206200,6.760555
"2002-07-09",10.212078,10.352264,9.73041,9.831057,4271700,6.510605
"2002-07-10",10.064702,10.226456,9.84903,9.902947,5010300,6.558218
"2002-07-11",9.92092,10.075485,9.597412,9.654924,5133600,6.393964
"2002-07-12",9.716032,9.759166,9.406901,9.521927,2963900,6.305888
"2002-07-15",9.485981,9.489575,8.713156,9.187634,7146900,6.0845
"2002-07-16",9.130122,9.5399,9.115744,9.3422,4302600,6.186863
"2002-07-17",9.644141,9.773544,9.352983,9.485981,4831400,6.282082
"2002-07-18",9.471603,9.615385,9.148095,9.270309,3523100,6.139253
"2002-07-19",9.004313,9.345795,8.817397,8.900072,3681400,5.894062
"2002-07-22",8.788641,9.10496,8.29619,8.612509,4173200,5.703624
"2002-07-23",9.166067,9.399713,8.810208,9.040258,7101600,5.986902
"2002-07-24",9.435658,10.384615,9.112149,10.381021,10021500,6.874822
"2002-07-25",10.38821,10.959742,9.974838,10.244429,9728300,6.78436
"2002-07-26",10.280374,10.528397,10.165349,10.503235,4390200,6.955755
"2002-07-29",10.567937,10.744069,10.406182,10.668584,6253100,7.065258
"2002-07-30",10.567937,10.948957,10.366643,10.629044,6585800,7.039073
"2002-07-31",10.629044,11.107118,10.478073,11.107118,5629600,7.355677
"2002-08-01",10.783609,10.891445,10.014379,10.140187,9281000,6.715328
"2002-08-02",10.093458,10.093458,9.291877,9.518332,8954100,6.303505
"2002-08-05",9.471603,9.867002,9.428469,9.676492,5167000,6.408246
"2002-08-06",10.064702,10.190511,9.956865,10.035945,5277100,6.646293
"2002-08-07",10.226456,10.38821,9.884974,10.262402,6359600,6.796266
"2002-08-08",10.100647,10.514019,9.92092,10.470884,4662300,6.934334
"2002-08-09",10.352264,10.603882,10.201294,10.539181,3916400,6.979559
"2002-08-12",10.38821,10.607476,10.280374,10.514019,4176600,6.962898
"2002-08-13",10.355859,10.38821,10.064702,10.11143,3426500,6.696284
"2002-08-14",10.082674,10.488857,9.759166,10.488857,4864800,6.946237
"2002-08-15",10.531991,11.04601,10.524802,10.963336,6227700,7.260457
"2002-08-16",10.711719,10.859095,10.517613,10.747663,4442000,7.117627
"2002-08-19",10.711719,11.074766,10.621855,11.053199,3299700,7.319972
"2002-08-20",11.024443,11.056793,10.639828,10.808771,3249000,7.158096
"2002-08-21",10.826743,10.970525,10.6578,10.84831,3900900,7.184281
"2002-08-22",10.84831,11.107118,10.661395,11.010065,4364900,7.291404
"2002-08-23",10.977714,11.179008,10.945363,10.974119,2823700,7.267599
"2002-08-26",11.053199,11.161036,10.693746,10.963336,3640800,7.260457
"2002-08-27",10.945363,11.232926,10.625449,11.161036,7681300,7.391383
"2002-08-28",11.161036,11.326384,10.988498,11.139468,6258300,7.377101
"2002-08-29",11.139468,11.143063,10.794393,11.071172,3578400,7.331871
"2002-08-30",11.071172,11.107118,10.783609,10.902228,3774600,7.219991
"2002-09-03",10.902228,10.902228,10.58591,10.729691,2946900,7.105727
"2002-09-04",10.711719,10.866283,10.614666,10.866283,3034300,7.196184
"2002-09-05",10.862689,11.143063,10.765636,11.117901,4585500,7.362819
"2002-09-06",11.222142,11.344357,11.017254,11.322789,3572900,7.498503
"2002-09-09",11.214953,11.39468,11.117901,11.28325,3940400,7.472323
"2002-09-10",11.143063,11.200575,10.600287,10.787204,6837500,7.143816
"2002-09-11",10.92739,10.92739,10.463696,10.49964,3512200,6.953374
"2002-09-12",10.801581,10.859095,10.194105,10.751258,10460800,7.120008
"2002-09-13",10.603882,10.603882,10.345076,10.542775,5282700,6.981942
"2002-09-16",10.445723,10.664989,10.312725,10.549964,4260000,6.986701
"2002-09-17",10.38821,10.539181,9.791517,9.798706,9119900,6.489181
"2002-09-18",9.759166,10.186916,9.396118,10.086268,8736000,6.679621
"2002-09-19",9.924515,10.280374,9.84903,10.021567,4117300,6.636771
"2002-09-20",9.795112,10.190511,9.795112,10.100647,6429700,6.689143
"2002-09-23",10.028756,10.064702,9.845435,9.989217,3220700,6.61535
"2002-09-24",9.84903,10.064702,9.644141,9.820273,4829200,6.503466
"2002-09-25",9.974838,10.23724,9.964055,10.147376,4664500,6.720089
"2002-09-26",10.334291,10.57872,10.15097,10.255212,5127700,6.791504
"2002-09-27",10.244429,10.319914,10.071891,10.071891,4316500,6.670099
"2002-09-30",10.071891,10.15097,9.76995,9.96046,5609600,6.596304
"2002-10-01",9.964055,10.600287,9.884974,10.560748,8829700,6.993844
"2002-10-02",10.531991,10.851905,10.359453,10.621855,5657700,7.034312
"2002-10-03",10.621855,11.103522,10.510425,10.629044,6897600,7.039073
"2002-10-04",10.629044,10.726096,10.190511,10.488857,4324800,6.946237
"2002-10-07",10.621855,10.747663,10.352264,10.431344,3725600,6.908145
"2002-10-08",10.575126,10.780014,10.413372,10.621855,5810200,7.034312
"2002-10-09",10.4601,10.783609,10.323508,10.693746,7462100,7.081922
"2002-10-10",9.597412,9.705248,8.10568,8.472322,36917600,5.610788
"2002-10-11",8.490294,8.842559,7.692307,8.199138,24807300,5.429871
"2002-10-14",8.199138,8.37527,8.10568,8.321352,8559300,5.510806
"2002-10-15",8.572969,8.702373,7.796549,7.904386,16323100,5.234672
"2002-10-16",7.836089,7.90798,7.314881,7.659957,14720100,5.072799
"2002-10-17",7.925952,8.084112,7.728253,8.055356,9313800,5.334651
"2002-10-18",8.055356,8.432782,7.890007,8.400432,8743200,5.563177
"2002-10-21",8.357297,8.817397,8.33573,8.813803,7806000,5.836931
"2002-10-22",8.932423,9.291877,8.720345,8.853343,7456800,5.863117
"2002-10-23",8.853343,8.961179,8.590941,8.806614,6610000,5.832173
"2002-10-24",8.968369,8.986341,8.267433,8.36808,10562400,5.541752
"2002-10-25",8.501079,8.590941,8.346514,8.508267,6022700,5.634591
"2002-10-28",8.60532,8.713156,8.393242,8.483106,5212000,5.617928
"2002-10-29",8.393242,8.522646,8.267433,8.4867,5617600,5.620309
"2002-10-30",8.231488,8.37527,8.10568,8.303379,7393100,5.498906
"2002-10-31",8.10568,8.314162,8.051762,8.098491,6484000,5.363216
"2002-11-01",7.872035,8.357297,7.872035,8.267433,6267200,5.4751
"2002-11-04",8.267433,8.508267,8.159597,8.159597,8119800,5.403683
"2002-11-05",8.159597,8.324946,7.943925,8.066139,7251200,5.341792
"2002-11-06",8.0266,8.116463,7.854062,8.037383,5595400,5.32275
"2002-11-07",7.872035,8.303379,7.721064,8.195542,6463600,5.427489
"2002-11-08",7.925952,8.033789,7.846873,7.961898,6034100,5.272757
"2002-11-11",7.925952,7.997843,7.721064,7.728253,4434500,5.118029
"2002-11-12",7.872035,7.94752,7.602444,7.818117,6867000,5.177541
"2002-11-13",7.692307,7.872035,7.523365,7.818117,8333400,5.177541
"2002-11-14",7.90798,8.037383,7.861251,7.965492,4510400,5.275139
"2002-11-15",7.965492,8.166786,7.940331,8.13803,4618100,5.389401
"2002-11-18",8.231488,8.260244,8.159597,8.224299,3667200,5.446533
"2002-11-19",7.943925,8.292595,7.943925,8.213515,4880700,5.439391
"2002-11-20",8.127247,8.472322,8.051762,8.411215,3889700,5.570318
"2002-11-21",8.501079,8.734723,8.461538,8.529835,5407900,5.648874
"2002-11-22",8.529835,8.601726,8.450755,8.537024,4137100,5.653635
"2002-11-25",8.590941,8.64486,8.339324,8.616103,6764700,5.706005
"2002-11-26",8.465133,8.522646,8.342918,8.475917,3649100,5.613166
"2002-11-27",8.432782,8.612509,8.382459,8.601726,3207900,5.696483
"2002-11-29",8.60532,8.662832,8.522646,8.594537,1631300,5.691723
"2002-12-02",8.71675,8.71675,8.540618,8.608914,4452500,5.701242
"2002-12-03",8.4867,8.572969,8.371675,8.421999,3689700,5.57746
"2002-12-04",8.360891,8.680805,8.353703,8.572969,4659200,5.677439
"2002-12-05",8.698778,8.734723,8.396837,8.558591,4354600,5.667917
"2002-12-06",8.429188,8.608914,8.396837,8.583753,3927300,5.684581
"2002-12-09",8.267433,8.56578,8.220704,8.253056,5910900,5.465577
"2002-12-10",8.303379,8.306973,7.90798,8.087707,7225900,5.356073
"2002-12-11",8.159597,8.195542,7.915169,8.069734,7124900,5.344172
"2002-12-12",8.483106,8.576564,8.303379,8.364486,5387000,5.539371
"2002-12-13",8.321352,8.393242,8.195542,8.357297,3488000,5.534613
"2002-12-16",8.357297,8.411215,8.220704,8.400432,5895000,5.563177
"2002-12-17",8.357297,8.411215,8.209921,8.339324,5202300,5.522709
"2002-12-18",8.339324,8.662832,8.281812,8.569374,4937200,5.675057
"2002-12-19",8.501079,8.608914,8.382459,8.40762,6129300,5.567939
"2002-12-20",8.501079,8.680805,8.468727,8.598131,4922100,5.694102
"2002-12-23",8.598131,8.680805,8.328541,8.436377,7077400,5.58698
"2002-12-24",8.475917,8.608914,8.432782,8.537024,3569500,5.653635
"2002-12-26",8.608914,8.80302,8.497484,8.655643,3201800,5.732191
"2002-12-27",8.652049,8.731129,8.587347,8.670022,3043500,5.741712
"2002-12-30",8.670022,8.752696,8.572969,8.713156,3346700,5.77028
"2002-12-31",8.662832,8.749102,8.580158,8.705967,2417500,5.765517
"2003-01-02",8.785047,9.090582,8.662832,9.029475,3378400,5.979762
"2003-01-03",8.986341,9.011502,8.770669,8.824587,3241300,5.844072
"2003-01-06",8.788641,9.07261,8.785047,8.982746,2842900,5.948814
"2003-01-07",9.076204,9.273904,8.932423,9.040258,4670900,5.986902
"2003-01-08",9.040258,9.166067,8.964773,9.083393,3513900,6.015468
"2003-01-09",9.058231,9.173257,8.939611,9.000719,3948700,5.960716
"2003-01-10",9.000719,9.176851,8.91445,9.158878,2775000,6.065457
"2003-01-13",9.122933,9.216391,8.889288,8.910855,3894800,5.901203
"2003-01-14",8.986341,9.291877,8.986341,9.122933,9747800,6.041654
"2003-01-15",9.18404,9.18404,9.015097,9.108555,2783300,6.032129
"2003-01-16",9.108555,9.126528,8.867721,8.918045,5996300,5.905966
"2003-01-17",8.943207,8.997125,8.91445,8.99353,3845800,5.955956
"2003-01-21",9.040258,9.101366,8.817397,8.878505,3098500,5.87978
"2003-01-22",8.806614,9.025881,8.799425,8.892882,3845800,5.889302
"2003-01-23",8.892882,8.903666,8.583753,8.727534,4944700,5.779801
"2003-01-24",8.741912,8.842559,8.698778,8.781452,3507500,5.815506
"2003-01-27",8.6844,8.745507,8.493889,8.501079,3049600,5.629828
"2003-01-28",8.587347,8.616103,8.429188,8.475917,2334000,5.613166
"2003-01-29",8.339324,8.71675,8.253056,8.641265,3586500,5.722667
"2003-01-30",8.554996,8.580158,8.285406,8.393242,3372600,5.558416
"2003-01-31",8.285406,8.371675,8.141624,8.332135,5627700,5.517947
"2003-02-03",8.393242,8.572969,8.364486,8.544212,3088000,5.658394
"2003-02-04",8.400432,8.501079,8.267433,8.328541,2753000,5.515567
"2003-02-05",8.411215,8.411215,8.015816,8.069734,4294500,5.344172
"2003-02-06",8.087707,8.152409,7.965492,8.008627,3029500,5.303705
"2003-02-07",8.033789,8.141624,7.843278,7.929547,3465500,5.251333
"2003-02-10",7.893602,8.084112,7.742631,8.062545,2939700,5.339412
"2003-02-11",8.411215,8.788641,8.357297,8.554996,6806900,5.665535
"2003-02-12",8.56578,8.608914,8.285406,8.306973,3675500,5.501287
"2003-02-13",8.33573,8.33573,8.015816,8.170381,3732800,5.410826
"2003-02-14",8.213515,8.533429,8.17757,8.475917,3862800,5.613166
"2003-02-18",8.519051,8.519051,8.267433,8.346514,3511700,5.52747
"2003-02-19",8.321352,8.353703,8.21711,8.292595,2588000,5.491762
"2003-02-20",8.299785,8.443565,8.285406,8.292595,2734700,5.491762
"2003-02-21",8.350108,8.540618,8.292595,8.490294,3011200,5.622687
"2003-02-24",8.447161,8.450755,8.271028,8.281812,2665400,5.484621
"2003-02-25",8.191948,8.29619,8.094895,8.242271,4241100,5.458435
"2003-02-26",8.231488,8.292595,8.102085,8.127247,4152400,5.38226
"2003-02-27",8.249461,8.493889,8.181165,8.447161,4029400,5.594121
"2003-02-28",8.447161,8.677211,8.429188,8.558591,4336000,5.667917
"2003-03-03",8.572969,8.691588,8.386053,8.386053,3202000,5.553653
"2003-03-04",8.418404,8.483106,8.245866,8.321352,4072000,5.510806
"2003-03-05",8.249461,8.342918,8.195542,8.281812,3177800,5.484621
"2003-03-06",8.281812,8.310568,8.116463,8.130841,3378700,5.384641
"2003-03-07",8.091301,8.271028,8.044572,8.267433,4440600,5.4751
"2003-03-10",8.159597,8.181165,7.943925,8.0266,5495800,5.315607
"2003-03-11",8.080518,8.173976,8.0266,8.062545,4726800,5.339412
"2003-03-12",8.051762,8.05895,7.879223,7.98706,5982600,5.289422
"2003-03-13",8.069734,8.465133,8.051762,8.465133,5262700,5.606027
"2003-03-14",8.483106,8.572969,8.357297,8.529835,3737800,5.648874
"2003-03-17",8.439971,8.896478,8.364486,8.896478,4604200,5.891683
"2003-03-18",8.91445,8.957584,8.738317,8.878505,2914700,5.87978
"2003-03-19",8.842559,8.946801,8.770669,8.921639,2694300,5.908346
"2003-03-20",8.907261,8.982746,8.680805,8.964773,3518300,5.936912
"2003-03-21",9.004313,9.270309,8.921639,9.255931,4434500,6.129728
"2003-03-24",9.255931,9.255931,8.720345,8.777858,3010100,5.813124
"2003-03-25",8.734723,8.950396,8.547808,8.817397,4282600,5.839311
"2003-03-26",8.795831,8.824587,8.720345,8.788641,2924100,5.820267
"2003-03-27",8.662832,8.910855,8.64486,8.828181,3779600,5.846454
"2003-03-28",8.788641,8.932423,8.734723,8.849749,3095800,5.860736
"2003-03-31",8.752696,8.810208,8.64486,8.745507,3962100,5.791703
"2003-04-01",8.745507,8.745507,8.529835,8.608914,2987300,5.701242
"2003-04-02",8.71675,8.910855,8.71675,8.838964,4873700,5.853595
"2003-04-03",8.856937,8.856937,8.680805,8.680805,3239600,5.748856
"2003-04-04",8.71675,8.727534,8.598131,8.673616,2546600,5.744095
"2003-04-07",8.788641,8.900072,8.691588,8.741912,4698500,5.789322
"2003-04-08",8.734723,8.907261,8.662832,8.838964,4794200,5.853595
"2003-04-09",8.91445,8.928828,8.720345,8.720345,4771400,5.77504
"2003-04-10",8.687994,8.910855,8.673616,8.889288,3113800,5.886921
"2003-04-11",8.968369,9.076204,8.824587,8.918045,2544100,5.905966
"2003-04-14",8.896478,8.918045,8.734723,8.842559,4487600,5.855975
"2003-04-15",8.824587,9.022286,8.752696,9.007908,2902400,5.965477
"2003-04-16",9.011502,9.011502,8.695184,8.745507,4799500,5.791703
"2003-04-17",8.831776,8.968369,8.738317,8.91445,2958600,5.903584
"2003-04-21",8.853343,8.889288,8.770669,8.846154,2719100,5.858355
"2003-04-22",8.842559,8.842559,8.608914,8.662832,6346800,5.736953
"2003-04-23",8.608914,8.641265,8.245866,8.411215,11176400,5.570318
"2003-04-24",8.734723,9.061826,8.673616,8.950396,11020300,5.927389
"2003-04-25",8.907261,9.022286,8.734723,8.810208,3197300,5.83455
"2003-04-28",8.889288,9.090582,8.853343,8.986341,5103300,5.951192
"2003-04-29",8.975557,9.004313,8.813803,8.903666,5022900,5.896443
"2003-04-30",8.770669,8.889288,8.727534,8.878505,8211900,5.87978
"2003-05-01",8.824587,8.83537,8.648455,8.795831,2482300,5.825028
"2003-05-02",8.727534,9.007908,8.709561,8.982746,4196000,5.948814
"2003-05-05",8.982746,9.083393,8.928828,8.961179,4540500,5.934531
"2003-05-06",9.015097,9.349389,8.982746,9.26312,5126100,6.134488
"2003-05-07",9.26312,9.320633,9.166067,9.219986,4003200,6.105928
"2003-05-08",9.212796,9.212796,8.986341,9.029475,3186500,5.979762
"2003-05-09",9.07261,9.10496,8.961179,9.086987,2705400,6.017848
"2003-05-12",9.007908,9.345795,9.004313,9.320633,4213000,6.172578
"2003-05-13",9.309849,9.345795,9.209202,9.295471,2619200,6.155914
"2003-05-14",9.324227,9.521927,9.284687,9.345795,3953500,6.189243
"2003-05-15",9.396118,9.507548,9.331416,9.482387,4121200,6.279702
"2003-05-16",9.507548,9.521927,9.38174,9.442847,1936200,6.253515
"2003-05-19",9.446442,9.496765,9.349389,9.496765,4589700,6.289226
"2003-05-20",9.496765,9.759166,9.345795,9.45363,8094200,6.260656
"2003-05-21",9.719626,9.88138,9.417686,9.547089,7701600,6.322549
"2003-05-22",9.482387,9.636951,9.417686,9.45363,5249900,6.260656
"2003-05-23",9.518332,9.561466,9.424874,9.525521,2693800,6.308268
"2003-05-27",9.525521,9.708842,9.525521,9.644141,4773000,6.386824
"2003-05-28",9.640547,9.76276,9.586628,9.626168,3407100,6.374919
"2003-05-29",9.669303,9.956865,9.658519,9.84903,6908800,6.522508
"2003-05-30",9.834651,10.064702,9.823868,10.050323,3522000,6.655814
"2003-06-02",10.100647,10.179727,9.985621,10.010783,3661900,6.62963
"2003-06-03",9.985621,10.043135,9.838245,9.935298,3099900,6.579638
"2003-06-04",9.956865,10.176132,9.892164,10.086268,2852100,6.679621
"2003-06-05",9.831057,10.240834,9.831057,10.208483,3544200,6.760555
"2003-06-06",10.208483,10.510425,10.168943,10.233644,5266300,6.777221
"2003-06-09",10.244429,10.38821,10.11862,10.1977,3674700,6.753413
"2003-06-10",10.222861,10.23724,10.068296,10.222861,2001900,6.770078
"2003-06-11",10.143782,10.262402,10.017973,10.258806,1983500,6.793887
"2003-06-12",10.316319,10.363049,10.03954,10.165349,2065900,6.731993
"2003-06-13",10.240834,10.305535,10.086268,10.183321,1806000,6.743892
"2003-06-16",10.129403,10.262402,10.03954,10.262402,3737600,6.796266
"2003-06-17",10.273185,10.409777,10.212078,10.334291,2311800,6.843873
"2003-06-18",10.345076,10.514019,10.172538,10.355859,5584800,6.858157
"2003-06-19",10.424155,10.747663,10.416966,10.521208,6396300,6.967658
"2003-06-20",10.567937,10.629044,10.496046,10.58591,3826000,7.010506
"2003-06-23",10.531991,10.549964,10.352264,10.449317,2605000,6.920052
"2003-06-24",10.442128,10.607476,10.420561,10.517613,2922700,6.965279
"2003-06-25",10.478073,10.600287,10.280374,10.352264,2613100,6.855778
"2003-06-26",10.273185,10.398993,10.201294,10.384615,4359300,6.877202
"2003-06-27",10.345076,10.528397,10.316319,10.517613,3689200,6.965279
"2003-06-30",10.571531,10.686557,10.517613,10.625449,5063700,7.036692
"2003-07-01",10.58591,10.77642,10.567937,10.740475,6721300,7.112867
"2003-07-02",10.729691,10.841122,10.675773,10.841122,3478300,7.17952
"2003-07-03",10.765636,10.851905,10.711719,10.783609,1822700,7.141433
"2003-07-07",10.801581,10.948957,10.765636,10.945363,2695400,7.248556
"2003-07-08",10.884256,11.103522,10.866283,11.078361,2541600,7.336631
"2003-07-09",11.089145,11.12509,10.769231,10.84831,4974400,7.184281
"2003-07-10",10.851905,10.851905,10.603882,10.790798,3746700,7.14619
"2003-07-11",10.790798,10.855499,10.722502,10.812366,4460900,7.160477
"2003-07-14",10.837527,11.020848,10.754852,10.909418,4203800,7.22475
"2003-07-15",10.891445,10.916607,10.496046,10.6578,4111500,7.058115
"2003-07-16",10.661395,10.769231,10.424155,10.647017,5858000,7.050976
"2003-07-17",10.549964,10.549964,10.334291,10.395399,4426700,6.884342
"2003-07-18",10.496046,10.560748,10.391805,10.514019,2916000,6.962898
"2003-07-21",10.58591,10.58591,10.316319,10.395399,2219200,6.884342
"2003-07-22",10.406182,10.424155,10.201294,10.363049,4643400,6.862919
"2003-07-23",10.398993,10.452911,10.262402,10.363049,1998300,6.862919
"2003-07-24",10.38821,10.463696,10.204888,10.265996,2190500,6.798644
"2003-07-25",10.262402,10.675773,10.262402,10.442128,3545300,6.915288
"2003-07-28",10.4601,10.607476,10.406182,10.503235,3665500,6.955755
"2003-07-29",10.567937,10.675773,10.434938,10.542775,3455800,6.981942
"2003-07-30",10.57872,10.704529,10.560748,10.6578,2155700,7.058115
"2003-07-31",10.729691,10.794393,10.6578,10.758447,3019800,7.124768
"2003-08-01",10.758447,10.783609,10.603882,10.754852,2676500,7.122389
"2003-08-04",10.711719,10.783609,10.442128,10.711719,3170000,7.093826
"2003-08-05",10.686557,10.69734,10.549964,10.61826,3308900,7.03193
"2003-08-06",10.61826,10.61826,10.449317,10.449317,4786700,6.920052
"2003-08-07",10.503235,10.510425,10.334291,10.352264,3479100,6.855778
"2003-08-08",10.38821,10.478073,10.273185,10.456506,3608500,6.92481
"2003-08-11",10.413372,10.4601,10.323508,10.413372,1394000,6.896244
"2003-08-12",10.485263,10.632638,10.470884,10.629044,2526600,7.039073
"2003-08-13",10.629044,10.690151,10.549964,10.575126,2074800,7.003364
"2003-08-14",10.496046,10.675773,10.294752,10.58591,5406800,7.010506
"2003-08-15",10.496046,10.553558,10.420561,10.542775,1127200,6.981942
"2003-08-18",10.4601,10.607476,10.4601,10.517613,2366000,6.965279
"2003-08-19",10.510425,10.517613,10.424155,10.474479,2929700,6.936714
"2003-08-20",10.38821,10.514019,10.359453,10.478073,2800900,6.939093
"2003-08-21",10.474479,10.496046,10.391805,10.449317,2069200,6.920052
"2003-08-22",10.442128,10.481668,10.287563,10.316319,2082000,6.831972
"2003-08-25",10.280374,10.373832,10.248023,10.352264,1857800,6.855778
"2003-08-26",10.305535,10.438534,10.226456,10.406182,3177800,6.891483
"2003-08-27",10.420561,10.61826,10.420561,10.560748,3271000,6.993844
"2003-08-28",10.496046,10.6578,10.413372,10.639828,2843700,7.046216
"2003-08-29",10.611072,10.682961,10.603882,10.6578,1239100,7.058115
"2003-09-02",10.700934,10.981308,10.679367,10.93458,3799000,7.241413
"2003-09-03",10.898634,11.031631,10.823149,10.999281,3327200,7.284264
"2003-09-04",10.96693,11.010065,10.862689,10.923796,1860000,7.234273
"2003-09-05",10.841122,10.887851,10.708123,10.765636,2092600,7.129534
"2003-09-08",10.747663,10.783609,10.636233,10.722502,3081600,7.100965
"2003-09-09",10.769231,10.780014,10.650611,10.704529,2221100,7.089062
"2003-09-10",10.704529,10.769231,10.632638,10.661395,2483700,7.060497
