"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2006-10-10",17.78484,17.82015,17.68597,17.761299,2951500,6.488953
"2006-10-11",17.831921,17.949623,17.789549,17.838984,3285000,6.517332
"2006-10-12",17.890772,17.916666,17.740112,17.879002,3836400,6.531953
"2006-10-13",17.857815,17.893126,17.754238,17.815443,1482100,6.508732
"2006-10-16",17.838984,17.928436,17.817797,17.928436,1564100,6.550014
"2006-10-17",17.869585,17.900188,17.704802,17.83663,1224300,6.516471
"2006-10-18",17.907251,17.98258,17.78484,17.876648,4098900,6.531093
"2006-10-19",17.99435,17.99435,17.725988,17.827213,4147300,6.513032
"2006-10-20",18.493408,18.495762,17.554144,17.655367,4657900,6.45025
"2006-10-23",17.631826,17.707157,17.620056,17.667137,3590400,6.454552
"2006-10-24",17.537664,17.667137,17.492937,17.594162,3718300,6.427888
"2006-10-25",17.52354,17.608286,17.358757,17.563559,4056800,6.416708
"2006-10-26",17.542374,17.815443,17.492937,17.798964,2890800,6.502713
"2006-10-27",17.681261,17.79661,17.51177,17.568268,2938800,6.418427
"2006-10-30",17.570621,18.072035,17.518833,17.883711,3564500,6.533675
"2006-10-31",17.890772,17.935499,17.770716,17.893126,3402600,6.537113
"2006-11-01",17.937853,18.048494,17.803673,17.841337,3639300,6.518193
"2006-11-02",17.723635,17.902542,17.664783,17.827213,1745100,6.513032
"2006-11-03",17.829567,17.843691,17.612995,17.740112,1637600,6.481214
"2006-11-06",17.740112,18.220339,17.725988,18.142654,3427700,6.628278
"2006-11-07",18.107346,18.323917,18.057909,18.217985,2055600,6.655797
"2006-11-08",18.067326,18.128531,17.999058,18.053202,2209800,6.595595
"2006-11-09",18.147364,18.15678,17.944916,18.055555,2950200,6.596455
"2006-11-10",18.11676,18.16855,17.973164,18.126177,1763800,6.622257
"2006-11-13",18.126177,18.25565,17.902542,18.017891,1661400,6.582696
"2006-11-14",18.079096,18.293314,17.923729,18.243879,2197900,6.665258
"2006-11-15",18.208569,18.418079,18.16855,18.286253,1942600,6.68074
"2006-11-16",18.248587,18.385122,18.189735,18.347458,1426500,6.703102
"2006-11-17",18.227402,18.265066,18.067326,18.213276,1455400,6.654077
"2006-11-20",18.185028,18.185028,17.944916,18.010828,2148200,6.580115
"2006-11-21",18.057909,18.154425,17.991997,18.055555,2240400,6.596455
"2006-11-22",18.102636,18.142654,17.942562,18.053202,1050100,6.595595
"2006-11-24",18.017891,18.107346,17.843691,17.980227,874200,6.568936
"2006-11-27",18.003767,18.13324,17.949623,18.032015,2523300,6.587854
"2006-11-28",18.036724,18.123823,17.921375,18.088512,4316000,6.608496
"2006-11-29",18.048494,18.286253,18.043785,18.269773,2680900,6.67472
"2006-11-30",18.293314,18.596987,18.175611,18.45339,2941700,6.741802
"2006-12-01",18.406309,18.502825,18.107346,18.330978,1567500,6.69708
"2006-12-04",18.427496,18.644068,18.366289,18.582863,1404000,6.789102
"2006-12-05",18.646421,18.787664,18.507532,18.677025,2076000,6.823505
"2006-12-06",18.691149,18.698212,18.559322,18.658192,2332600,7.023452
"2006-12-07",18.653484,18.73823,18.571093,18.653484,2226800,7.021679
"2006-12-08",18.691149,18.801788,18.585217,18.693502,1849200,7.036744
"2006-12-11",18.691149,18.851225,18.625235,18.813559,2369100,7.081934
"2006-12-12",18.830038,19.006592,18.790018,18.865349,4216600,7.101431
"2006-12-13",18.978342,19.067797,18.891243,19.011299,2746300,7.156369
"2006-12-14",19.011299,19.465631,18.945387,19.444445,2859300,7.319416
"2006-12-15",19.538607,19.562147,19.402071,19.404425,3903100,7.304354
"2006-12-18",19.463276,19.508003,19.176083,19.23258,1443000,7.239666
"2006-12-19",19.22081,19.39501,19.20904,19.373823,2039000,7.292834
"2006-12-20",19.338512,19.444445,19.314972,19.404425,2083600,7.304354
"2006-12-21",19.463276,19.472692,19.270245,19.310265,1517800,7.268911
"2006-12-22",19.298494,19.427965,19.154896,19.40678,1469800,7.305241
"2006-12-26",19.397364,19.397364,19.187853,19.300848,995700,7.265362
"2006-12-27",19.359699,19.420904,19.282015,19.33145,2004200,7.276884
"2006-12-28",19.307909,19.420904,19.284369,19.336159,1697500,7.278655
"2006-12-29",19.279661,19.409134,19.265537,19.322035,1342400,7.273339
"2007-01-03",19.460922,19.606874,19.04661,19.251413,3824900,7.246757
"2007-01-04",19.333805,19.404425,19.199623,19.359699,2931100,7.287516
"2007-01-05",19.300848,19.329096,19.185499,19.227873,1927300,7.237895
"2007-01-08",19.246704,19.270245,18.975988,19.180792,3064500,7.22017
"2007-01-09",19.185499,19.373823,19.08663,19.291431,3399200,7.26182
"2007-01-10",19.282015,19.282015,19.103107,19.136065,3000800,7.203336
"2007-01-11",19.192562,19.303202,19.107815,19.147835,3886500,7.207767
"2007-01-12",19.147835,19.157251,18.985405,19.03484,3455700,7.165233
"2007-01-16",19.081921,19.180792,19.048964,19.169022,1977400,7.215742
"2007-01-17",19.192562,19.442091,19.133711,19.326742,3788400,7.27511
"2007-01-18",19.364407,19.446798,19.199623,19.237288,1581500,7.241436
"2007-01-19",19.234934,19.270245,19.018362,19.077213,1823700,7.181183
"2007-01-22",19.100754,19.100754,18.867702,18.914783,2514400,7.12004
"2007-01-23",18.594633,18.596987,17.83663,17.999058,10065600,6.775334
"2007-01-24",18.215631,18.432203,17.895481,18.152071,7036400,6.832933
"2007-01-25",18.114407,18.173258,17.544727,17.61064,6791700,6.629122
"2007-01-26",17.537664,17.537664,17.323446,17.419962,3463800,6.557344
"2007-01-29",17.34934,17.594162,17.328154,17.419962,5334600,6.557344
"2007-01-30",17.631826,17.700094,17.525894,17.556498,5075900,6.608743
"2007-01-31",17.601225,17.919022,17.467043,17.86017,4596300,6.723054
"2007-02-01",17.935499,18.161488,17.881355,18.027308,4637500,6.785967
"2007-02-02",18.062618,18.062618,17.907251,17.919022,1752700,6.74521
"2007-02-05",18.036724,18.262712,17.984934,18.215631,4039400,6.856859
"2007-02-06",18.380415,18.479284,18.090866,18.323917,2983400,6.897619
"2007-02-07",17.678907,18.13324,17.570621,17.933146,5166800,6.750524
"2007-02-08",17.984934,18.10499,17.893126,17.999058,2686000,6.775334
"2007-02-09",18.006121,18.053202,17.763653,17.916666,3206800,6.744318
"2007-02-12",17.871941,17.991997,17.669491,17.937853,2895400,6.752296
"2007-02-13",17.984934,18.194445,17.97081,18.182674,3421300,6.844452
"2007-02-14",18.046139,18.194445,17.999058,18.11676,3014000,6.819643
"2007-02-15",18.149717,18.38983,18.135593,18.305084,2735300,6.890531
"2007-02-16",18.149717,18.262712,18.076742,18.248587,1988500,6.869266
"2007-02-20",18.295668,18.644068,18.243879,18.629944,2676200,7.012818
"2007-02-21",18.594633,18.905367,18.594633,18.830038,5865200,7.08814
"2007-02-22",18.874765,19.060734,18.804144,18.945387,4274300,7.131558
"2007-02-23",18.947741,19.039549,18.837099,18.940678,4229700,7.129784
"2007-02-26",18.940678,19.020716,18.839455,18.898306,5406000,7.113835
"2007-02-27",18.968927,18.968927,18.596987,18.665255,7723300,7.026108
"2007-02-28",18.665255,18.827684,18.547552,18.764124,4208500,7.063329
"2007-03-01",18.109699,18.853579,18.107346,18.754707,5077600,7.05978
"2007-03-02",18.740583,18.813559,18.406309,18.641714,2534800,7.01725
"2007-03-05",18.834745,18.834745,18.509888,18.679379,4480400,7.031426
"2007-03-06",18.72646,18.832392,18.721752,18.808851,3495700,7.080164
"2007-03-07",19.256121,19.256121,18.712336,18.747646,4187300,7.269702
"2007-03-08",18.832392,19.008945,18.808851,18.968927,2539900,7.355506
"2007-03-09",19.039549,19.065443,18.987759,19.03484,2532700,7.381067
"2007-03-12",19.020716,19.060734,18.978342,18.985405,3419200,7.361893
"2007-03-13",18.992468,19.016008,18.877119,18.950094,4041500,7.348201
"2007-03-14",18.945387,19.185499,18.846516,19.016008,4126100,7.373762
"2007-03-15",19.03484,19.303202,19.008945,19.136065,4619300,7.420318
"2007-03-16",19.136065,19.145481,18.990112,19.011299,3057700,7.371937
"2007-03-19",19.044256,19.169022,19.020716,19.100754,3477400,7.406626
"2007-03-20",19.100754,19.223164,19.096045,19.211393,3272200,7.449528
"2007-03-21",19.176083,19.322035,19.067797,19.314972,3026300,7.489692
"2007-03-22",19.314972,19.376177,19.241997,19.289078,2714900,7.479651
"2007-03-23",19.350283,19.503296,19.307909,19.449152,2180100,7.54172
"2007-03-26",19.477402,19.571564,19.34322,19.484463,1966800,7.555414
"2007-03-27",19.472692,19.475046,19.350283,19.435028,1840200,7.536243
"2007-03-28",19.352636,19.479755,19.305555,19.36676,2242500,7.509772
"2007-03-29",19.416195,19.479755,19.265537,19.373823,2559400,7.512513
"2007-03-30",19.376177,19.522127,19.373823,19.449152,1897200,7.54172
"2007-04-02",19.425611,19.649246,19.425611,19.595104,2055600,7.598316
"2007-04-03",19.644539,19.959982,19.635122,19.86582,3073900,7.703291
"2007-04-04",19.868174,20.223635,19.8258,20.223635,3461700,7.84204
"2007-04-05",20.164783,20.242468,20.124765,20.197741,2017800,7.832
"2007-04-09",20.193031,20.228342,20.058851,20.068268,2773500,7.781794
"2007-04-10",20.127119,20.237759,20.068268,20.195387,2042900,7.831084
"2007-04-11",20.160076,20.211864,19.863464,20.047081,2143500,7.773579
"2007-04-12",19.995293,20.317797,19.750471,20.280132,2534400,7.863947
"2007-04-13",20.475517,20.477873,20.018833,20.084745,1509300,7.788181
"2007-04-16",20.143597,20.30838,20.108286,20.221281,1700500,7.841127
"2007-04-17",20.221281,20.33663,20.103579,20.193031,1562000,7.83017
"2007-04-18",20.127119,20.181261,20.01177,20.143597,1145700,7.811002
"2007-04-19",20.32486,20.32486,19.875235,19.891714,2162700,7.713332
"2007-04-20",20.009417,20.204802,20,20.075329,3706800,7.784533
"2007-04-23",20.075329,20.298964,19.992937,20.207157,1905200,7.835651
"2007-04-24",20.148306,20.981638,19.781073,20.880415,6505400,8.096718
"2007-04-25",21.346516,21.346516,20.743879,20.967514,3520700,8.13049
"2007-04-26",20.845104,20.969868,20.76742,20.830978,2114200,8.077547
"2007-04-27",20.692091,20.772127,20.63324,20.720339,2242100,8.034646
"2007-04-30",20.685028,20.821564,20.65678,20.670904,2259100,8.015476
"2007-05-01",20.338984,20.362524,19.870527,20.200094,4373700,7.832911
"2007-05-02",20.244822,20.383711,20.204802,20.306026,2310900,7.87399
"2007-05-03",20.353107,20.386065,20.12241,20.355461,2826200,7.89316
"2007-05-04",20.379002,20.444916,20.277779,20.343691,2384400,7.888596
"2007-05-07",20.343691,20.499058,20.334274,20.435499,1046700,7.924192
"2007-05-08",20.395481,20.428436,20.303673,20.411959,1586200,7.915066
"2007-05-09",20.47081,20.739172,20.456686,20.715631,2096400,8.032821
"2007-05-10",20.713276,20.967514,20.576742,20.776836,4571700,8.056552
"2007-05-11",20.781544,20.833334,20.64501,20.786253,3745500,8.060204
"2007-05-14",20.821564,20.951036,20.786253,20.816854,3307500,8.07207
"2007-05-15",20.809793,21.042843,20.692091,20.823917,5518600,8.074809
"2007-05-16",20.856874,20.908663,20.821564,20.845104,2996100,8.083024
"2007-05-17",20.875706,21.186441,20.875706,21.172316,2470600,8.209903
"2007-05-18",21.186441,21.419491,21.129944,21.311205,4156700,8.263763
"2007-05-21",21.313559,21.537193,21.268833,21.478342,2051400,8.328573
"2007-05-22",21.398306,21.869116,21.398306,21.73258,2644000,8.427156
"2007-05-23",21.772598,21.958569,21.683146,21.791431,2417100,8.449978
"2007-05-24",21.814972,21.892654,21.626648,21.70904,3469300,8.418029
"2007-05-25",21.678436,21.800848,21.619585,21.706686,1488100,8.417116
"2007-05-29",21.753767,21.864407,21.711393,21.784369,2809600,8.447241
"2007-05-30",21.786724,22.010357,21.739643,21.986816,3215300,8.525743
"2007-05-31",21.864407,22.099812,21.864407,22.076271,3038200,8.560428
"2007-06-01",22.123352,22.231638,22.019773,22.158663,3269300,8.592377
"2007-06-04",22.128059,22.387005,22.073917,22.3258,1998700,8.65719
"2007-06-05",22.146893,22.323446,22.116289,22.222221,2867800,8.617023
"2007-06-06",22.17514,22.17514,21.885593,21.887947,3613300,8.702797
"2007-06-07",22.208097,22.208097,21.591337,21.603107,2785800,8.589544
"2007-06-08",21.603107,21.784369,21.468927,21.765537,2028000,8.654128
"2007-06-11",21.751413,21.786724,21.565443,21.730227,1939200,8.640085
"2007-06-12",21.61017,21.694916,21.431261,21.431261,2418800,8.521217
"2007-06-13",21.647835,21.826742,21.53484,21.824389,1948600,8.677526
"2007-06-14",21.89501,21.998587,21.829096,21.930321,1735300,8.719647
"2007-06-15",21.986816,22.128059,21.923258,22.031544,1596000,8.759892
"2007-06-18",21.984463,22.076271,21.819679,22.010357,3206000,8.75147
"2007-06-19",21.975046,22.116289,21.85499,22.097458,1699600,8.7861
"2007-06-20",22.109228,22.243408,21.824389,21.824389,3254800,8.677526
"2007-06-21",21.824389,21.857346,21.678436,21.741997,1992700,8.644767
"2007-06-22",21.624294,21.74435,21.494822,21.621941,2661400,8.597032
"2007-06-25",21.727873,21.89501,21.492468,21.527779,2340200,8.559594
"2007-06-26",21.581921,21.701977,21.391243,21.466572,2135500,8.535256
"2007-06-27",21.358286,21.83145,21.353579,21.770245,1825800,8.656001
"2007-06-28",21.782015,21.911488,21.584274,21.631355,2391600,8.600776
"2007-06-29",21.633711,21.812618,21.452448,21.55838,2132100,8.571759
"2007-07-02",21.605461,21.730227,21.560734,21.723164,1671600,8.63728
"2007-07-03",21.753767,21.847929,21.706686,21.822035,867000,8.676592
"2007-07-05",21.833805,21.916195,21.687853,21.897364,1819800,8.706541
"2007-07-06",21.887947,22.076271,21.869116,22.048023,1156300,8.766444
"2007-07-09",22.083334,22.120998,21.885593,22.092749,1442200,8.784229
"2007-07-10",21.892654,21.927965,21.633711,21.706686,3395000,8.63073
"2007-07-11",21.739643,22.00565,21.657251,21.935028,2196600,8.721519
"2007-07-12",22.109228,22.398775,21.935028,22.330509,2415400,8.878766
"2007-07-13",22.257532,22.387005,22.165726,22.248117,2909500,8.846004
"2007-07-16",22.226931,22.321093,22.208097,22.269302,1784200,8.854424
"2007-07-17",22.292843,22.636536,22.292843,22.516478,1866600,8.952706
"2007-07-18",22.452919,22.64595,22.21516,22.290489,2909000,8.862851
"2007-07-19",22.128059,22.128059,21.362995,21.57486,4345300,8.578316
"2007-07-20",21.551319,21.659605,21.271187,21.315914,3429000,8.475352
"2007-07-23",21.10405,21.391243,21.10405,21.174671,2468900,8.419198
"2007-07-24",21.094633,21.153484,20.840395,20.875706,3112900,8.300325
"2007-07-25",20.91337,20.967514,20.562618,20.838041,4008400,8.28535
"2007-07-26",20.677965,20.715631,20.143597,20.393126,4322800,8.108449
"2007-07-27",20.463747,20.576742,20.251883,20.301319,4267500,8.071944
"2007-07-30",20.47081,20.597929,20.070621,20.539078,3631600,8.166479
"2007-07-31",20.63324,20.701506,20.178907,20.195387,3113400,8.029822
"2007-08-01",20.193031,20.388418,19.908192,20.329567,2493600,8.083175
"2007-08-02",20.400188,20.572035,20.32015,20.572035,2667700,8.179584
"2007-08-03",21.016949,21.016949,20.355461,20.355461,3084900,8.093472
"2007-08-06",20.802731,21.031073,20.237759,20.927496,2805400,8.320918
"2007-08-07",20.870998,21.944445,20.823917,21.902071,4813400,8.708413
"2007-08-08",21.869116,22.066854,21.614878,21.899717,7202500,8.707477
"2007-08-09",21.899717,21.899717,20.998117,21.504238,5598000,8.550233
"2007-08-10",21.108757,21.438324,20.496704,21.021658,4264100,8.358353
"2007-08-13",21.021658,21.257063,20.677965,20.689735,2025400,8.226379
"2007-08-14",20.635593,20.800377,19.995293,20.021187,2923500,7.960561
"2007-08-15",19.86582,19.88936,19.178436,19.192562,5332100,7.631097
"2007-08-16",19.190207,19.190207,18.474577,18.978342,4884400,7.545918
"2007-08-17",20.407251,20.407251,19.016008,19.493879,3253500,7.750902
"2007-08-20",19.500942,19.620998,19.22081,19.491526,1976200,7.749964
"2007-08-21",19.472692,19.632769,19.291431,19.362053,2293100,7.698486
"2007-08-22",19.543314,19.597458,19.150188,19.277308,1843200,7.664792
"2007-08-23",19.345575,19.512712,19.277308,19.449152,2184700,7.733116
"2007-08-24",19.420904,19.477402,19.286724,19.451506,1550900,7.734054
"2007-08-27",19.397364,19.397364,19.147835,19.159605,2297700,7.617991
"2007-08-28",18.999529,19.030132,18.460451,18.472221,2385700,7.344681
"2007-08-29",18.554613,18.933617,18.521658,18.931261,3385200,7.527199
"2007-08-30",18.75,18.853579,18.592279,18.714689,2021200,7.441087
"2007-08-31",18.832392,18.926554,18.728813,18.797081,3681300,7.473848
"2007-09-04",18.797081,19.435028,18.782957,19.303202,2727600,7.675085
"2007-09-05",19.161959,19.22081,18.844162,19.117231,3470600,7.601141
"2007-09-06",19.091337,19.420904,18.964218,19.176083,3122700,7.850399
"2007-09-07",18.985405,19.114878,18.832392,18.907721,2601900,7.740532
"2007-09-10",18.957157,18.985405,18.42514,18.589924,1697500,7.610432
"2007-09-11",18.76177,19.129002,18.644068,19.079567,2246800,7.810884
"2007-09-12",18.992468,19.282015,18.862995,19.093691,2374200,7.816666
"2007-09-13",19.096045,19.284369,18.959511,19.206686,2078500,7.862925
"2007-09-14",19.124294,19.286724,18.940678,19.267891,1884400,7.88798
"2007-09-17",19.157251,19.161959,18.954802,19.065443,2318100,7.805104
"2007-09-18",19.079567,19.922316,19.039549,19.884651,2898800,8.140474
"2007-09-19",20.087099,20.95339,20.087099,20.242468,4262400,8.286962
"2007-09-20",20.280132,20.362524,19.875235,19.891714,2059000,8.143364
"2007-09-21",20.11064,20.115349,19.705744,19.757532,2324500,8.088431
"2007-09-24",19.774012,19.910545,19.423258,19.580978,2658000,8.016154
"2007-09-25",19.409134,19.446798,18.985405,19.121941,3898000,7.828234
"2007-09-26",19.289078,19.350283,18.999529,19.056026,2255300,7.801246
"2007-09-27",19.053673,19.251413,18.775894,19.204332,2092100,7.86196
"2007-09-28",19.04661,19.216103,18.943031,19.008945,2065000,7.781971
"2007-10-01",19.008945,19.879944,19.004238,19.792843,2724700,8.102888
"2007-10-02",19.748117,19.884651,19.708097,19.832863,2266700,8.119271
"2007-10-03",19.750471,19.945856,19.736347,19.818739,3322400,8.11349
"2007-10-04",19.941149,19.941149,19.496233,19.552731,2266700,8.00459
"2007-10-05",19.70339,19.915255,19.70339,19.842279,1480900,8.123127
"2007-10-08",19.842279,19.86582,19.632769,19.670433,1265900,8.052779
"2007-10-09",19.750471,19.750471,19.333805,19.562147,3324100,8.008446
"2007-10-10",19.545668,19.632769,19.402071,19.402071,4702500,7.942913
"2007-10-11",19.432674,19.432674,18.731167,18.815914,4265400,7.702952
"2007-10-12",18.815914,18.914783,18.618174,18.705273,2239500,7.657656
"2007-10-15",18.618174,18.660545,18.217985,18.418079,4576800,7.540082
"2007-10-16",18.26742,19.173729,18.26742,19.07015,5683000,7.807029
"2007-10-17",19.004238,19.340866,18.370998,18.797081,3986700,7.695239
"2007-10-18",18.73823,20.30838,18.265066,19.072504,15595700,7.807992
"2007-10-19",19.538607,19.795198,19.260828,19.533897,8148100,7.996881
"2007-10-22",19.446798,19.905838,19.420904,19.887005,3210200,8.141436
"2007-10-23",19.887005,20,19.067797,19.154896,4176200,7.841722
"2007-10-24",19.126648,19.456215,18.983051,19.36676,3728500,7.928458
"2007-10-25",19.630415,19.879944,19.378531,19.802259,4016100,8.106746
"2007-10-26",20.009417,20.009417,19.609228,19.766949,2597200,8.092287
"2007-10-29",19.757532,20.11064,19.726931,20.051788,2822800,8.208897
"2007-10-30",19.891714,20.444916,19.83757,20.120056,3928600,8.236846
"2007-10-31",20.120056,20.564972,20.014124,20.510828,4071300,8.396822
"2007-11-01",20.513184,20.513184,19.668079,19.724577,4551300,8.074942
"2007-11-02",19.618645,19.85405,19.449152,19.604519,2826600,8.025792
"2007-11-05",19.566854,19.566854,18.971281,19.079567,2844900,7.810884
"2007-11-06",19.114878,19.322035,18.87241,19.307909,2372500,7.904366
"2007-11-07",19.427965,19.427965,18.77354,18.921846,2562000,7.746319
