"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"2006-02-27",107.370003,108.830002,106.879997,108.639999,1276500,99.27919
"2006-02-28",108.449997,108.540001,106.830002,107.239998,1551800,97.999817
"2006-03-01",109.75,110.57,108.620003,110.43,2693400,100.914978
"2006-03-02",110,110.099998,108.639999,109.400002,1884100,99.973701
"2006-03-03",109.190002,112.370003,109.050003,111.5,1874400,101.892761
"2006-03-06",111.290001,111.839996,110.029999,111.580002,1433200,101.965866
"2006-03-07",110.779999,112.389999,110.779999,112,1314200,102.349686
"2006-03-08",112.089996,112.190002,109.989998,111.779999,1445100,102.148621
"2006-03-09",111.82,113.290001,111.629997,112.349998,2125000,102.743042
"2006-03-10",112.080002,113.18,111.669998,112.010002,1251600,102.432121
"2006-03-13",112.040001,112.889999,111.75,112.32,1208000,102.715584
"2006-03-14",112.5,114.800003,112.449997,114.760002,1674500,104.946983
"2006-03-15",114.360001,116,114.230003,116,1573300,106.080925
"2006-03-16",116,116,114,114.510002,1471800,104.718338
"2006-03-17",115.199997,115.199997,113.550003,114.940002,1732300,105.111588
"2006-03-20",114.620003,114.970001,113.410004,114,1389000,104.251945
"2006-03-21",113.349998,114.300003,113.150002,113.220001,1590900,103.538628
"2006-03-22",112.709999,114.870003,111.400002,114.440002,2797400,104.654343
"2006-03-23",113.989998,114.25,111.610001,113,2004300,103.337456
"2006-03-24",113.050003,113.050003,111.629997,111.809998,972000,102.249214
"2006-03-27",111.699997,113,111.699997,112.739998,1009700,103.099678
"2006-03-28",112.540001,113.349998,112.150002,112.620003,896200,102.98996
"2006-03-29",112.120003,112.57,111.489998,111.82,1199300,102.258385
"2006-03-30",111.25,112.870003,110.510002,111.459999,1175200,101.929176
"2006-03-31",111.839996,113.139999,111.669998,112.940002,1393200,103.282608
"2006-04-03",113.599998,114.889999,113.300003,114.68,1476400,104.873787
"2006-04-04",114.68,117.019997,114.449997,116.919998,1879000,106.922272
"2006-04-05",116.650002,117.970001,116.459999,117.720001,1460700,107.653877
"2006-04-06",117.720001,118.980003,117,118.199997,1294200,108.092842
"2006-04-07",119.199997,119.25,116.919998,117.099998,1458900,107.086861
"2006-04-10",117.349998,118.300003,116.739998,117.800003,1325100,107.72699
"2006-04-11",118.400002,118.550003,115.82,116.059998,1391700,106.135811
"2006-04-12",115.800003,116.349998,114.349998,114.419998,1859600,104.63607
"2006-04-13",114.300003,114.910004,113.809998,114.849998,971900,105.029297
"2006-04-17",114.300003,114.790001,112.900002,113.290001,1020100,103.602661
"2006-04-18",113.489998,115.370003,113.489998,115.279999,2126000,105.422493
"2006-04-19",116.040001,116.769997,115.209999,115.660004,1012100,105.769989
"2006-04-20",115.900002,117.010002,115.230003,115.279999,1278800,105.422493
"2006-04-21",116.089996,116.5,114.940002,115.389999,1519300,105.523094
"2006-04-24",114.949997,116,114.220001,115.669998,1091100,105.779137
"2006-04-25",115.5,115.599998,113.580002,113.779999,1241500,104.050797
"2006-04-26",114.43,115,113.839996,114.309998,819200,104.535477
"2006-04-27",114.059998,115.279999,113.059998,115.199997,1191500,105.349365
"2006-04-28",114.580002,115.239998,113.970001,115.129997,1201100,105.285309
"2006-05-01",115.129997,115.290001,113.440002,113.599998,1197100,103.886139
"2006-05-02",114.199997,116.440002,113.5,116.080002,1511000,106.154091
"2006-05-03",114.25,114.760002,113,114.18,2104800,104.416557
"2006-05-04",114.510002,118.290001,114.379997,118.199997,2298300,108.092842
"2006-05-05",118.989998,120.010002,118.410004,119.309998,2298600,109.107903
"2006-05-08",119.400002,119.720001,118.699997,119.059998,773300,108.879257
"2006-05-09",118.550003,119.589996,118.099998,119.419998,875800,109.208488
"2006-05-10",118.650002,118.650002,117.580002,118.089996,1281300,107.992233
"2006-05-11",117.68,117.989998,116.25,117.269997,1308500,107.24234
"2006-05-12",117.470001,117.489998,115,115.059998,991000,105.221283
"2006-05-15",114.300003,115.730003,114.160004,115.440002,991400,105.568817
"2006-05-16",116.099998,116.220001,114.900002,115.43,893000,105.5597
"2006-05-17",115.43,115.440002,109.300003,109.919998,3206800,100.520844
"2006-05-18",110.25,110.5,108.559998,109.25,2257100,99.908089
"2006-05-19",109.800003,110.230003,107.440002,109.339996,2277100,99.990425
"2006-05-22",109.199997,110.370003,107.900002,110.050003,1822200,100.639725
"2006-05-23",110.75,110.989998,107.68,107.68,1565800,98.472374
"2006-05-24",107.690002,108.099998,106,107.32,2329900,98.143166
"2006-05-25",108.300003,108.489998,107.050003,107.720001,1346200,98.508965
"2006-05-26",107.720001,107.93,106.949997,107.489998,1018500,98.298622
"2006-05-30",107.239998,107.989998,106.050003,107.309998,1445300,98.134026
"2006-05-31",107.900002,109.739998,107.800003,109.269997,1517100,99.926399
"2006-06-01",109.269997,111.400002,109.269997,111.349998,1269300,101.828545
"2006-06-02",111.339996,111.480003,110.459999,111.129997,1157600,101.627365
"2006-06-05",110.400002,110.959999,107.589996,107.739998,1288500,98.527237
"2006-06-06",107.989998,108.529999,106.230003,108.269997,1648000,99.011932
"2006-06-07",109.220001,110.400002,107.68,107.75,1665400,98.536369
"2006-06-08",107.660004,107.93,104.550003,107.760002,2169000,98.627907
"2006-06-09",107.879997,108.410004,106.260002,106.57,1218700,97.538765
"2006-06-12",106.309998,107.25,105.029999,105.099998,1144400,96.193329
"2006-06-13",105.099998,106.559998,103.739998,105.199997,1878900,96.284866
"2006-06-14",105.190002,105.860001,104.110001,105.620003,1384700,96.669289
"2006-06-15",106.5,109.739998,106.050003,109.5,1738500,100.220444
"2006-06-16",108.980003,109.839996,108.529999,109.639999,1430000,100.348572
"2006-06-19",109.849998,110.980003,109.279999,109.720001,1282600,100.421822
"2006-06-20",110.050003,110.540001,108.32,108.32,1944500,99.140457
"2006-06-21",110.949997,113.989998,110.150002,113.860001,4417000,104.210976
"2006-06-22",113.5,114.410004,112.300003,113.480003,1703100,103.863159
"2006-06-23",113.25,115.900002,113.190002,115.040001,1507200,105.29097
"2006-06-26",115.040001,115.849998,113.919998,115.019997,1230900,105.272652
"2006-06-27",115.349998,116.269997,114.010002,114.010002,1720800,104.348259
"2006-06-28",114.5,114.599998,112.709999,112.970001,1988500,103.396393
"2006-06-29",114.099998,117,113.580002,117,2672000,107.084869
"2006-06-30",117,117.370003,115.959999,116.860001,1102500,106.956734
"2006-07-03",116.989998,118.290001,116.889999,118.290001,549100,108.265541
"2006-07-05",118.050003,118.739998,115.900002,117.169998,1675200,107.240456
"2006-07-06",117.400002,117.699997,115.610001,116.559998,1353000,106.682144
"2006-07-07",116.559998,116.559998,114.269997,114.400002,1434100,104.705208
"2006-07-10",115.400002,115.400002,113.68,114.989998,895300,105.245178
"2006-07-11",114.400002,115,112.540001,114.760002,1512400,105.034706
"2006-07-12",114.949997,115.07,112.489998,112.599998,1635000,103.057755
"2006-07-13",112.599998,112.650002,110.160004,110.550003,1820500,101.18145
"2006-07-14",110.300003,110.489998,107.400002,109.010002,2450500,99.771973
"2006-07-17",109,109.849998,108.269997,108.82,1289300,99.598076
"2006-07-18",109.519997,109.919998,107.300003,108.400002,1948200,99.213654
"2006-07-19",109,112.690002,108.139999,112.449997,2646400,102.920456
"2006-07-20",113.5,113.870003,108.080002,108.129997,2446700,98.966568
"2006-07-21",108.379997,108.860001,104.279999,108.489998,3207100,99.296043
"2006-07-24",109.449997,110.900002,108.519997,110.440002,1627900,101.080811
"2006-07-25",106.910004,110.279999,104.610001,109.309998,4954000,100.046562
"2006-07-26",109.099998,109.099998,105.050003,106.660004,3561400,97.62117
"2006-07-27",105.190002,106.669998,101.360001,101.82,4047300,93.191284
"2006-07-28",101.879997,105.900002,101.690002,105.290001,2999600,96.367203
"2006-07-31",105.199997,105.199997,104.150002,104.709999,2174600,95.836372
"2006-08-01",104.5,104.519997,101.849998,103.209999,2563100,94.463493
"2006-08-02",103.599998,104.110001,102.330002,103.32,1663300,94.564163
"2006-08-03",101.610001,106.220001,101.610001,105.349998,1806200,96.422165
"2006-08-04",106.050003,109.599998,103.43,104.510002,2705700,95.653343
"2006-08-07",104.5,104.949997,102.760002,103.160004,1423200,94.417717
"2006-08-08",103.75,104.440002,101.75,102.389999,1750700,93.712982
"2006-08-09",103,103.980003,97.93,98.400002,4002400,90.061104
"2006-08-10",98.400002,100.470001,98.019997,100.279999,2848800,91.781799
"2006-08-11",100.150002,100.150002,97.790001,98.339996,2025100,90.006203
"2006-08-14",99.349998,100.75,97.919998,98.25,3220700,89.923851
"2006-08-15",98.75,100.349998,98.07,100.110001,3193500,91.626198
"2006-08-16",101.800003,104.519997,100.269997,104.150002,3961600,95.323868
"2006-08-17",103.150002,104.68,102.75,104.230003,1974200,95.397079
"2006-08-18",104.5,104.839996,103.230003,103.879997,1342000,95.076706
"2006-08-21",103.400002,103.459999,101.07,101.389999,1771500,92.797745
"2006-08-22",101.400002,102.25,100.379997,100.68,1857800,92.147888
"2006-08-23",100.800003,101.18,98.529999,99.160004,2377700,90.756744
"2006-08-24",100,100.25,97.809998,98.120003,3731900,89.80484
"2006-08-25",98.120003,99.660004,97.919998,99.150002,1433300,90.747566
"2006-08-28",99.599998,101.970001,99.580002,100.900002,1958300,92.349274
"2006-08-29",100.900002,101.349998,99.370003,100.120003,2141900,91.635353
"2006-08-30",100.75,101.160004,99.339996,100.540001,1419100,92.019775
"2006-08-31",100.440002,101.150002,100.099998,101.029999,1227400,92.468246
"2006-09-01",101.400002,102.089996,100.43,101.82,1164000,93.191284
"2006-09-05",101.82,102.699997,100.989998,101.550003,1881300,92.944183
"2006-09-06",101.550003,101.699997,99.949997,100.760002,2193600,92.221123
"2006-09-07",100.849998,101.080002,99.449997,100.5,2049400,92.065407
"2006-09-08",100.839996,100.839996,99.75,100.709999,1511200,92.257767
"2006-09-11",100.709999,101.989998,99.339996,101.75,2216400,93.210487
"2006-09-12",102.449997,104.860001,102.330002,104.809998,2539200,96.013664
"2006-09-13",104.790001,107.300003,104.5,106.559998,2625000,97.616776
"2006-09-14",106.5,106.510002,104.489998,105,1907200,96.187706
"2006-09-15",105.800003,106.839996,104.800003,105.900002,2554600,97.012207
"2006-09-18",106.5,108.699997,106.400002,107.580002,2430400,98.551178
"2006-09-19",107.650002,108.480003,105.860001,106.839996,2505500,97.87326
"2006-09-20",107.699997,108.379997,106.660004,107.529999,2590600,98.505386
"2006-09-21",109.489998,109.650002,104.599998,106,4931200,97.10376
"2006-09-22",106.599998,107.099998,104.809998,106.029999,1782600,97.131271
"2006-09-25",107,107,103.790001,105.370003,2549800,96.526711
"2006-09-26",105.949997,109.690002,105.739998,109.57,3451100,100.374168
"2006-09-27",109.57,110.209999,108.160004,110.199997,2525000,100.951286
"2006-09-28",109.57,110.010002,108.389999,109.68,1634800,100.474945
"2006-09-29",109.279999,110.019997,107.849998,108.68,1697600,99.558861
"2006-10-02",108.900002,109.129997,107.769997,108.339996,1184000,99.247414
"2006-10-03",108,110.019997,107.370003,109.540001,1789400,100.346695
"2006-10-04",109.400002,111.900002,108.169998,111.400002,2376500,102.050583
"2006-10-05",111.400002,113.43,110.769997,112.93,1762400,103.452187
"2006-10-06",112.150002,112.720001,110.620003,112.300003,1630400,102.875076
"2006-10-09",112.300003,112.300003,110.43,111.699997,1245000,102.325417
"2006-10-10",112.400002,113.839996,112.080002,113.050003,1895300,103.562096
"2006-10-11",112.650002,112.650002,110.199997,111,1832100,101.684166
"2006-10-12",111.989998,112.449997,111.18,112.190002,1739700,102.7743
"2006-10-13",112.660004,114.559998,111.739998,113.980003,2231900,104.414078
"2006-10-16",113.989998,117,113.610001,116.639999,2347300,106.8508
"2006-10-17",116.139999,116.199997,113.559998,115.82,2965600,106.099648
"2006-10-18",116.419998,116.980003,112.669998,113.5,2438900,103.974342
"2006-10-19",113.800003,116,113.739998,115.279999,1756300,105.60495
"2006-10-20",115.949997,116.510002,114.510002,116.199997,1603000,106.447731
"2006-10-23",116.199997,116.589996,114.370003,114.650002,1655400,105.027847
"2006-10-24",114.050003,116,114.050003,115.290001,1964200,105.61412
"2006-10-25",115.209999,116.400002,113.760002,115.160004,2187300,105.494987
"2006-10-26",115.160004,115.709999,114.089996,115.449997,1271100,105.760704
"2006-10-27",114.949997,115,113.839996,114.029999,1333600,104.459877
"2006-10-30",113.43,115.970001,113.32,115.879997,1362900,106.154579
"2006-10-31",116.099998,116.980003,114.029999,114.540001,1504400,104.927055
"2006-11-01",114.889999,115.260002,111.720001,112.5,2228300,103.058289
"2006-11-02",111.769997,113.480003,111,112.089996,1298900,102.682686
"2006-11-03",113.18,114,111.860001,112.07,1419900,102.664345
"2006-11-06",112.970001,114.269997,112.970001,113.940002,1243400,104.377426
"2006-11-07",113.849998,115.410004,113.199997,115.029999,1550600,105.375908
"2006-11-08",114.849998,115.660004,113.400002,114.889999,1418000,105.247658
"2006-11-09",115.370003,115.370003,113.480003,113.480003,1527700,103.956024
"2006-11-10",113.800003,115.040001,113.040001,114.75,1103700,105.119438
"2006-11-13",115.099998,116.910004,115,115.410004,1414300,105.72406
"2006-11-14",115.989998,116,114.040001,115.5,1626400,105.80648
"2006-11-15",115.889999,117.989998,115.699997,117.309998,1856300,107.464569
"2006-11-16",117.980003,118.419998,116.839996,118.139999,2077000,108.224907
"2006-11-17",118.150002,118.470001,117,117.440002,1287800,107.583672
"2006-11-20",118.290001,118.290001,116.870003,117.580002,944500,107.711929
"2006-11-21",118.279999,118.550003,117.379997,117.580002,967000,107.711929
"2006-11-22",118.230003,119.209999,117.410004,118.629997,1074200,108.673805
"2006-11-24",118.209999,118.269997,117.089996,117.360001,725600,107.510368
"2006-11-27",117.040001,118.040001,115.459999,116.099998,1812200,106.356125
"2006-11-28",116.099998,116.43,114.419998,115.900002,1484900,106.172943
"2006-11-29",116.309998,117.160004,115.290001,116,1436000,106.264542
"2006-11-30",116,116.099998,114.389999,115.43,1511900,105.742393
"2006-12-01",115.5,115.910004,113.470001,114.870003,1568300,105.229355
"2006-12-04",115.400002,117.160004,115.190002,116.029999,1412000,106.292
"2006-12-05",116.120003,117.739998,115.459999,117.480003,1442400,107.620323
"2006-12-06",117.169998,117.580002,116.360001,116.470001,1156600,106.695076
"2006-12-07",117.5,117.5,116.169998,116.830002,1337500,107.024864
"2006-12-08",116.279999,116.519997,114.949997,115.300003,1376800,105.70472
"2006-12-11",115.300003,115.800003,114.809998,115.07,1320300,105.493858
"2006-12-12",115.07,115.419998,114,114.699997,1894700,105.154655
"2006-12-13",115.400002,115.400002,112.949997,113.18,2247600,103.761124
"2006-12-14",113.18,115.220001,112.669998,114.970001,1481000,105.402168
"2006-12-15",115.199997,115.959999,114.75,115.059998,1883800,105.484688
"2006-12-18",115,115.550003,114.400002,115.059998,2312400,105.484688
"2006-12-19",114.989998,115,113,114,2285000,104.512886
"2006-12-20",110.089996,112.370003,109.599998,111.849998,5224900,102.541794
"2006-12-21",112,112.199997,108.059998,108.540001,4037900,99.507248
"2006-12-22",109,109,106.690002,107.470001,2362800,98.526337
"2006-12-26",108.5,108.5,106.690002,107.419998,1607900,98.480499
"2006-12-27",108,108.900002,107.18,107.940002,1427900,98.957191
"2006-12-28",107.599998,108.480003,107.099998,107.949997,1328800,98.966377
"2006-12-29",107.800003,108.889999,107.629997,108.620003,1462200,99.58062
"2007-01-03",108.75,111.059998,108.660004,109.769997,2596700,100.634926
"2007-01-04",109.769997,109.769997,108.239998,108.480003,2248200,99.452271
"2007-01-05",108.25,108.529999,107.040001,107.529999,1346800,98.581306
"2007-01-08",108,108.309998,106.919998,107.849998,1456700,98.874695
"2007-01-09",108.800003,109.470001,107.290001,108.169998,1627100,99.168068
"2007-01-10",107.510002,107.889999,106.629997,107.589996,1252800,98.636345
"2007-01-11",107.839996,108.25,106.959999,107.669998,1613900,98.709671
"2007-01-12",107.510002,109.209999,107.5,108.860001,1541700,99.800644
"2007-01-16",111.900002,112.900002,111.129997,111.68,3118300,102.385963
"2007-01-17",111.120003,111.949997,111.050003,111.25,1801900,101.991745
"2007-01-18",112.830002,112.830002,110.449997,110.809998,1857200,101.588387
"2007-01-19",111.25,111.620003,110.529999,110.980003,1401200,101.744202
"2007-01-22",110.650002,111.120003,108.639999,109.620003,2168500,100.497391
"2007-01-23",109.620003,110.599998,108.660004,109.220001,1866900,100.130714
"2007-01-24",109.290001,110.900002,109,110.580002,1214100,101.377541
"2007-01-25",110.480003,111.150002,110.260002,110.559998,1976900,101.359169
"2007-01-26",110.449997,110.949997,108.93,109.889999,1879800,100.744919
"2007-01-29",110.239998,111.580002,110.099998,110.800003,1596200,101.579239
"2007-01-30",109.620003,110.209999,108.610001,109.209999,2447400,100.121529
"2007-01-31",109.199997,110.459999,108.400002,110.400002,1974100,101.212479
"2007-02-01",110.669998,111.900002,110.300003,111.889999,1626400,102.578522
"2007-02-02",113.699997,115.360001,113,114.980003,2994800,105.411354
"2007-02-05",114.400002,114.900002,113.559998,113.849998,1450300,104.375359
"2007-02-06",114.239998,115.099998,113.330002,115,1887700,105.429665
"2007-02-07",115,115.68,114.379997,115.230003,1787800,105.640511
"2007-02-08",114.779999,114.790001,113.010002,113.75,1463400,104.283691
"2007-02-09",114.199997,114.389999,113.059998,113.389999,1085200,103.953644
"2007-02-12",113.75,114.160004,113,113.18,961900,103.761124
"2007-02-13",113.18,113.720001,111.839996,113.540001,1512100,104.091164
"2007-02-14",115.099998,118.150002,114.989998,117.580002,3087900,107.794998
"2007-02-15",117.5,117.849998,116.209999,117.290001,1357800,107.529106
"2007-02-16",117.5,117.589996,116.459999,117.050003,1318100,107.309067
"2007-02-20",116.300003,118.370003,116.199997,118.290001,1587100,108.445862
"2007-02-21",118,119.419998,117.650002,119.129997,1573900,109.215973
"2007-02-22",119.610001,119.699997,118.440002,119.010002,1376300,109.105942
"2007-02-23",119.010002,120.970001,118.029999,120.970001,2038800,110.902863
"2007-02-26",121.199997,121.419998,116.790001,116.989998,2392200,107.254051
"2007-02-27",116,116.389999,112.5,113.720001,2766200,104.256203
"2007-02-28",114.699997,115.5,113.800003,114.230003,1697200,104.72374
"2007-03-01",113.050003,114.75,111.290001,114.160004,2307000,104.659546
"2007-03-02",113.699997,114.150002,112.25,112.5,1590900,103.137711
"2007-03-05",110.400002,112.410004,110.379997,111.169998,2008200,101.918411
"2007-03-06",112.25,112.970001,111.510002,112.57,1558700,103.201897
"2007-03-07",112.199997,112.919998,111.889999,112.349998,1128600,103.000175
"2007-03-08",113.199997,113.860001,112.849998,113.589996,1267800,104.220528
"2007-03-09",115.870003,116.760002,114.110001,114.669998,1478400,105.211403
"2007-03-12",114.25,115.690002,113.839996,115.139999,1105200,105.642685
