"","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"2010-02-17",57.75,58.330002,57.259998,58.189999,1501600,48.758274
"2010-02-18",58.040001,58.869999,57.970001,58.759998,1522700,49.235886
"2010-02-19",58.59,59.290001,58.200001,59,1109200,49.436993
"2010-02-22",59.18,59.240002,58.630001,58.919998,1249000,49.369957
"2010-02-23",58.720001,59.060001,57.759998,58.310001,1451100,48.858822
"2010-02-24",58.580002,58.91,58.130001,58.869999,2075300,49.328056
"2010-02-25",57.549999,59.060001,57.459999,58.900002,1553900,49.353195
"2010-02-26",59.310001,60.450001,59.169998,60.310001,2204800,50.534664
"2010-03-01",60.169998,62.580002,60.150002,61.709999,3111800,51.707737
"2010-03-02",62.02,62.41,61.869999,62.07,2012700,52.00938
"2010-03-03",63.200001,63.66,62.299999,62.41,2750600,52.29427
"2010-03-04",62.439999,62.759998,61.52,62.07,1897700,52.00938
"2010-03-05",62.860001,63.23,62.509998,62.93,1130900,52.729992
"2010-03-08",62.91,63.310001,62.540001,63.02,1402400,52.805408
"2010-03-09",62.889999,63.599998,62.68,63.330002,1470900,53.065163
"2010-03-10",63.459999,63.959999,63.18,63.82,1154500,53.475731
"2010-03-11",63.84,63.849998,63.029999,63.689999,939700,53.36681
"2010-03-12",63.990002,64.199997,63.310001,63.610001,860400,53.299767
"2010-03-15",63.650002,63.889999,63.27,63.84,762400,53.492489
"2010-03-16",63.959999,64.669998,63.889999,64.440002,1008600,53.995258
"2010-03-17",64.739998,65.739998,64.459999,65.370003,1476200,54.774502
"2010-03-18",65.260002,65.910004,65.110001,65.599998,1214900,54.96722
"2010-03-19",65.110001,66.410004,64.889999,65.110001,1714200,54.556652
"2010-03-22",64.529999,65.620003,64.209999,65.550003,942900,54.925331
"2010-03-23",65.779999,66.709999,65.160004,66.57,1101400,55.780014
"2010-03-24",66.489998,66.550003,65.260002,65.339996,1521500,54.749371
"2010-03-25",66.160004,66.419998,64.699997,64.790001,1839800,54.288521
"2010-03-26",65.010002,65.93,64.440002,64.610001,1659200,54.137688
"2010-03-29",64.919998,65.309998,64.769997,65.239998,1286800,54.665577
"2010-03-30",65.57,66.230003,65.339996,65.519997,1245600,54.900192
"2010-03-31",65.330002,65.550003,64.690002,64.739998,1140800,54.246609
"2010-04-01",65.120003,65.690002,64.800003,65.269997,859800,54.690716
"2010-04-05",65.400002,66.559998,65.400002,66.419998,971000,55.654308
"2010-04-06",66.160004,66.32,65.699997,66.32,1038300,55.570526
"2010-04-07",66.050003,67.059998,65.900002,66.5,1190800,55.721363
"2010-04-08",66.370003,67.75,65.839996,67.589996,1639400,56.634686
"2010-04-09",67.769997,68.669998,67.510002,68.480003,1124700,57.380436
"2010-04-12",69.540001,69.660004,68.5,69.480003,1537000,58.218353
"2010-04-13",69.269997,69.849998,69.029999,69.760002,1451300,58.452961
"2010-04-14",70.220001,70.809998,70.169998,70.540001,2550100,59.106537
"2010-04-15",70.300003,70.720001,70.010002,70.209999,1429000,58.82999
"2010-04-16",69.779999,70.019997,68.870003,69.07,2015000,57.874794
"2010-04-19",69.040001,69.739998,67.989998,69.389999,2370100,58.142925
"2010-04-20",71.75,72.5,67.120003,67.800003,4872900,56.810658
"2010-04-21",68.370003,71.169998,68.370003,71,3368200,59.491966
"2010-04-22",70.519997,70.800003,69.699997,70.440002,2868800,59.022755
"2010-04-23",70.129997,70.989998,69.75,70.989998,1359000,59.483578
"2010-04-26",71,71.730003,70.889999,71.160004,1355900,59.626064
"2010-04-27",70.639999,71.360001,68.5,68.75,1597000,57.606655
"2010-04-28",69.260002,69.43,68.089996,69.059998,1283100,57.866413
"2010-04-29",69.650002,71.290001,69.650002,71.230003,1258400,59.684696
"2010-04-30",71.220001,71.779999,69.089996,69.18,1486500,57.966972
"2010-05-03",69.870003,70.980003,69.410004,70.82,1061500,59.341133
"2010-05-04",69.470001,69.470001,67.470001,67.980003,2070900,56.961475
"2010-05-05",67,67.629997,66.639999,67.239998,2137100,56.341412
"2010-05-06",66.790001,67.559998,59.470001,64.5,3336100,54.045521
"2010-05-07",64.389999,64.830002,61.91,62.25,3506600,52.160213
"2010-05-10",65.760002,68.019997,64.620003,67.690002,3250800,56.718475
"2010-05-11",66.889999,68.019997,66.480003,67.050003,2282300,56.182194
"2010-05-12",67.449997,69.459999,67.449997,69.059998,1408600,57.866413
"2010-05-13",68.709999,69.690002,68.019997,68.18,1316500,57.129044
"2010-05-14",68.040001,68.040001,65.809998,66.459999,2005100,55.687836
"2010-05-17",66.540001,67.459999,64.5,66.269997,2535500,55.528637
"2010-05-18",66.82,67.129997,64.690002,64.949997,1428000,54.636944
"2010-05-19",64.699997,65.18,62.400002,63.630001,1916200,53.526539
"2010-05-20",61.860001,62.18,59.419998,59.700001,4172900,50.220573
"2010-05-21",58.240002,60.580002,58.240002,60.57,3661700,50.952412
"2010-05-24",60.450001,60.919998,59.369999,59.560001,3288900,50.102795
"2010-05-25",58.009998,60,57.32,59.849998,2587800,50.346725
"2010-05-26",60.529999,61.740002,60.029999,60.27,2096400,50.700062
"2010-05-27",61.75,62.73,60.959999,62.73,1449300,52.769447
"2010-05-28",62.860001,62.860001,60.919998,61.459999,1595300,51.701099
"2010-06-01",60.66,62.119999,59.48,59.5,1919100,50.052334
"2010-06-02",59.740002,61.68,59.740002,61.68,1940100,51.886158
"2010-06-03",62.139999,62.360001,61.41,61.98,1302400,52.138538
"2010-06-04",60.040001,60.66,58.080002,58.52,2115100,49.227936
"2010-06-07",59.040001,59.040001,56.959999,57.080002,2388500,48.016571
"2010-06-08",57.509998,58.23,56.68,58.119999,2632100,48.891438
"2010-06-09",58.939999,60.279999,58.200001,58.419998,1995900,49.14381
"2010-06-10",59.630001,60.970001,59.630001,60.849998,1422600,51.187954
"2010-06-11",60.07,61.380001,59.830002,61.060001,1410300,51.364616
"2010-06-14",61.990002,62.540001,60.689999,60.889999,1392800,51.221607
"2010-06-15",61.82,63.549999,61.540001,63.470001,1527600,53.391941
"2010-06-16",62.880001,63.200001,61.310001,61.740002,2264000,51.936649
"2010-06-17",62.200001,62.52,60.68,61.5,1669400,51.734741
"2010-06-18",61.66,61.84,60.669998,60.860001,2057800,51.196373
"2010-06-21",61.860001,62.18,60.650002,61.029999,2246700,51.339375
"2010-06-22",60.98,61.209999,58.43,58.529999,3064600,49.236336
"2010-06-23",58.610001,59.369999,57.630001,58.639999,1495200,49.328869
"2010-06-24",58.299999,58.619999,56.599998,56.639999,2328800,47.646435
"2010-06-25",56.5,58.259998,56.220001,58.209999,3453600,48.967163
"2010-06-28",58.310001,58.880001,57.57,57.990002,1909500,48.782093
"2010-06-29",56.84,56.93,55.18,56.16,3138400,47.242657
"2010-06-30",55.919998,56.98,55.34,55.459999,2290600,46.653805
"2010-07-01",55.700001,55.93,54.259998,55.23,1725700,46.460327
"2010-07-02",55.439999,55.779999,54.599998,55.02,1495900,46.283672
"2010-07-06",55.790001,56.419998,54.400002,54.799999,1894100,46.098606
"2010-07-07",55.139999,56.959999,54.889999,56.869999,3077000,47.839924
"2010-07-08",57.400002,57.639999,56.290001,57.27,2260300,48.176407
"2010-07-09",57.34,57.610001,56.75,57.32,2469100,48.218475
"2010-07-12",56.970001,57.220001,56.099998,56.439999,1536100,47.478199
"2010-07-13",57.360001,58.630001,57.119999,58.27,2530500,49.017609
"2010-07-14",57.91,57.939999,56.950001,57.400002,2234700,48.285767
"2010-07-15",57.450001,58.18,57.049999,58.080002,2172700,48.857784
"2010-07-16",57.610001,57.73,56.110001,56.259998,1650600,47.326778
"2010-07-19",56.52,56.98,56.09,56.880001,1417400,47.848331
"2010-07-20",55.779999,58.09,55.630001,57.970001,1692600,48.76527
"2010-07-21",58.66,59.799999,57.84,58.290001,2271000,49.034443
"2010-07-22",59.349998,60.709999,59.209999,60.599998,2012200,50.977657
"2010-07-23",60.330002,62.209999,60.119999,62.189999,1786100,52.315189
"2010-07-26",62.130001,62.66,61.560001,62.360001,2132800,52.458195
"2010-07-27",62.919998,62.93,60.740002,61.09,2112100,51.389847
"2010-07-28",60.98,61.990002,60.950001,61.810001,2410900,51.995525
"2010-07-29",62.389999,63.290001,60.91,61.560001,1717500,51.785236
"2010-07-30",61.099998,62.389999,60.200001,62.119999,1931500,52.256294
"2010-08-02",63.360001,64.309998,62.68,63.849998,2127500,53.711601
"2010-08-03",64.139999,64.68,62.32,64.18,3248900,53.989197
"2010-08-04",63.669998,64.889999,63.02,64.440002,1626600,54.207928
"2010-08-05",63.98,65.489998,63.790001,65.389999,1606300,55.00708
"2010-08-06",64.360001,65.669998,64.360001,65.480003,1789800,55.082787
"2010-08-09",65.830002,65.919998,64.669998,65.309998,1930200,54.939774
"2010-08-10",64,65.139999,63.84,65.040001,1795700,54.712646
"2010-08-11",62.75,63.810001,62.099998,62.349998,1873100,52.449772
"2010-08-12",61.099998,62.919998,61.060001,62.830002,2016300,52.853565
"2010-08-13",62.669998,63.810001,62.48,63.52,1906900,53.434006
"2010-08-16",62.990002,63.470001,62.060001,63.400002,1820700,53.33305
"2010-08-17",63.950001,65.989998,63.93,65.510002,2161000,55.108021
"2010-08-18",65.419998,66.25,64.910004,65.870003,1850800,55.410843
"2010-08-19",64.75,64.900002,63.41,63.799999,3335500,53.890461
"2010-08-20",63.23,63.849998,62.610001,63.23,1955100,53.408981
"2010-08-23",63.689999,64.410004,61.91,61.98,1835100,52.353134
"2010-08-24",60.84,61.150002,60.259998,60.299999,2633100,50.934078
"2010-08-25",59.560001,60.18,58.709999,59.66,2909400,50.393478
"2010-08-26",59.970001,60.619999,59.459999,59.849998,2978200,50.553951
"2010-08-27",60.52,60.93,59.290001,60.689999,1879200,51.263493
"2010-08-30",60.59,60.93,59.34,59.360001,950100,50.140076
"2010-08-31",58.900002,59.849998,58.720001,59.16,1718400,49.971134
"2010-09-01",60.189999,62.310001,60.189999,62.200001,1813700,52.53896
"2010-09-02",62.529999,63.779999,62.299999,63.700001,2028600,53.805973
"2010-09-03",64.839996,65.480003,64.010002,64.970001,1352700,54.878708
"2010-09-07",64.290001,64.699997,64.010002,64.150002,1001000,54.186081
"2010-09-08",64.32,65.589996,64.25,65.040001,979900,54.93784
"2010-09-09",66.029999,66.029999,64.620003,64.959999,769600,54.870266
"2010-09-10",65.300003,65.800003,64.949997,65.050003,1168200,54.946289
"2010-09-13",66.099998,67.889999,65.959999,67.75,2122500,57.226917
"2010-09-14",67.639999,67.690002,66.970001,66.980003,1328300,56.57653
"2010-09-15",66.639999,67.339996,66.209999,67.209999,979000,56.770786
"2010-09-16",66.980003,67.349998,66.699997,67.220001,951100,56.779243
"2010-09-17",67.760002,68.830002,67.089996,68.529999,1644100,57.885769
"2010-09-20",68.769997,70,68.230003,69.839996,1054300,58.992306
"2010-09-21",69.550003,70.300003,69.239998,69.459999,1574200,58.671322
"2010-09-22",69.459999,70.099998,69.040001,69.379997,1723200,58.603733
"2010-09-23",68.57,68.699997,67.550003,67.760002,1446400,57.235382
"2010-09-24",69.059998,70.209999,68.830002,69.879997,1202000,59.026085
"2010-09-27",69.68,69.940002,69.300003,69.419998,824800,58.637543
"2010-09-28",69.629997,70.339996,68.57,70.110001,871900,59.220345
"2010-09-29",69.639999,71.129997,69.529999,70.449997,2499000,59.507565
"2010-09-30",70.800003,72.120003,69.790001,70.059998,1518600,59.178127
"2010-10-01",70.559998,70.910004,69.330002,70.410004,1518100,59.473778
"2010-10-04",69.980003,70.370003,67.519997,68.279999,2231100,57.674591
"2010-10-05",69.230003,71.650002,69.029999,71.019997,1771400,59.989029
"2010-10-06",70.720001,71.269997,69.639999,70.190002,1595800,59.287926
"2010-10-07",70.57,70.879997,69.959999,70.709999,1333500,59.727177
"2010-10-08",70.730003,71.5,69.959999,71.18,887900,60.124172
"2010-10-11",70.650002,71.400002,69.910004,70.940002,777500,59.92144
"2010-10-12",70.889999,70.919998,69.360001,70.529999,1578900,59.575127
"2010-10-13",71.139999,72.410004,70.879997,71.790001,1204700,60.639435
"2010-10-14",71.459999,71.760002,70.75,71.169998,979800,60.1157
"2010-10-15",72.019997,72.019997,70.449997,71.029999,1252200,59.997471
"2010-10-18",71.209999,72.639999,71.110001,72.419998,1942400,61.171581
"2010-10-19",78.260002,78.709999,74.230003,75.080002,5879600,63.418407
"2010-10-20",75.559998,76.410004,75.019997,75.489998,2616200,63.764736
"2010-10-21",76.050003,77.25,74.769997,75.949997,1906600,64.153275
"2010-10-22",76.160004,76.389999,75.550003,76.309998,1571500,64.457367
"2010-10-25",76.870003,77.949997,76.839996,77.190002,1717300,65.200676
"2010-10-26",76.510002,76.879997,74.790001,76.5,1648900,64.617874
"2010-10-27",75.760002,76.080002,74.910004,75.980003,1570400,64.178635
"2010-10-28",76.489998,77.110001,75.269997,75.870003,1023300,64.085716
"2010-10-29",75.589996,77.160004,75.400002,76.550003,1301800,64.660072
"2010-11-01",77.309998,78.470001,76.739998,77.300003,1896400,65.293594
"2010-11-02",78.059998,78.830002,77.699997,78.510002,1680500,66.315659
"2010-11-03",78.779999,79.18,76.629997,77.860001,1314600,65.766594
"2010-11-04",79.389999,80.489998,79.029999,80.379997,1414200,67.895195
"2010-11-05",79.980003,81.809998,79.93,81.68,1371100,68.993279
"2010-11-08",81.040001,81.209999,80.279999,80.82,778200,68.510078
"2010-11-09",80.959999,80.959999,79.449997,79.830002,916100,67.670898
"2010-11-10",79.93,80.629997,79.25,80.459999,957200,68.204926
"2010-11-11",79.839996,81.309998,79.660004,81.309998,1385500,68.925461
"2010-11-12",80.540001,80.599998,78.800003,79.389999,1151000,67.297928
"2010-11-15",80.080002,81.269997,79.199997,80.400002,1428600,68.154083
"2010-11-16",79.68,79.830002,77.489998,78.459999,1427900,66.509537
"2010-11-17",76.269997,78.839996,76.269997,78.050003,1050400,66.16201
"2010-11-18",79,80.639999,78.910004,79.830002,883900,67.670898
"2010-11-19",80.07,81.279999,79.610001,81.18,1280400,68.815262
"2010-11-22",80.5,81.599998,80.050003,81.370003,628400,68.976341
"2010-11-23",80.300003,80.410004,79,79.93,909200,67.755661
"2010-11-24",80.449997,82.300003,80.449997,82.290001,1064600,69.756218
"2010-11-26",81.459999,82.199997,81.160004,81.459999,526100,69.05262
"2010-11-29",81,81.019997,79.419998,80.5,1084200,68.238846
"2010-11-30",79.470001,80.599998,79.019997,80.230003,1618300,68.009964
"2010-12-01",81.800003,83.370003,81.800003,83.190002,1397800,70.519119
"2010-12-02",83.160004,84.519997,82.839996,83.989998,1472400,71.197281
"2010-12-03",83.519997,84.400002,83.510002,84.220001,714700,71.392242
"2010-12-06",83.779999,84.93,83.690002,84.699997,657000,71.799126
"2010-12-07",84.809998,85.919998,84.809998,84.989998,1188500,72.044975
"2010-12-08",85.330002,85.730003,84.760002,85.089996,903200,72.129745
"2010-12-09",85.580002,85.769997,84.720001,85.040001,616000,72.087334
"2010-12-10",85.169998,86.349998,85.120003,86.139999,872600,73.019806
"2010-12-13",86.660004,87.360001,85.949997,86.389999,1399100,73.23172
"2010-12-14",86.379997,86.709999,85.75,86.099998,829000,72.985886
"2010-12-15",86.019997,86.93,85.269997,85.32,773100,72.324699
"2010-12-16",85.459999,85.849998,84.919998,85.349998,986700,72.350143
"2010-12-17",85.089996,85.480003,84.809998,84.82,1712500,71.900833
"2010-12-20",85.029999,85.419998,84.480003,84.970001,1050300,72.02803
"2010-12-21",85.309998,86.25,84.790001,85.989998,970200,72.892639
"2010-12-22",85.910004,86.300003,85.410004,85.599998,594100,72.56205
"2010-12-23",85.610001,86.18,85.029999,85.300003,588300,72.307739
"2010-12-27",85.07,85.980003,84.849998,85.809998,540300,72.740059
"2010-12-28",85.870003,86.080002,85.239998,85.870003,583400,72.790924
"2010-12-29",86.239998,86.800003,86.019997,86.150002,622600,73.028275
"2010-12-30",85.949997,86.440002,85.730003,85.980003,618500,72.884163
"2010-12-31",85.900002,86.68,85.760002,86.300003,563300,73.155426
"2011-01-03",86.760002,87.940002,86.760002,87.529999,1458800,74.198074
"2011-01-04",87.5,87.57,85.779999,87.470001,1742800,74.147224
"2011-01-05",86.860001,88.290001,86.43,87.599998,1346800,74.257431
"2011-01-06",87.5,87.730003,85.709999,85.910004,1270400,72.824821
"2011-01-07",85.970001,87.400002,85.839996,86.050003,1175300,72.943504
"2011-01-10",87.449997,87.449997,85.910004,87.25,1998800,73.960747
"2011-01-11",87.889999,88.300003,87.459999,87.790001,1025900,74.41848
"2011-01-12",88.519997,88.949997,88.190002,88.660004,856600,75.155975
"2011-01-13",89.239998,89.440002,88.190002,89.230003,1854200,75.63916
"2011-01-14",88.879997,90,88.879997,89.650002,1310100,75.995201
"2011-01-18",89.589996,91.93,89.32,91.910004,1583700,77.910957
"2011-01-19",91.599998,93.150002,90.190002,91.080002,3335200,77.207375
"2011-01-20",87.839996,89.260002,85.230003,85.510002,4107900,72.485764
"2011-01-21",86.470001,88.089996,85.809998,86,2587000,72.901131
"2011-01-24",86.029999,87.07,85.760002,87.07,1353100,73.808167
"2011-01-25",86.379997,87.139999,85.400002,86.489998,1194600,73.316498
"2011-01-26",86.980003,88.889999,86.739998,88.190002,1592700,74.757561
"2011-01-27",88.410004,88.989998,87.220001,88.650002,1124100,75.147499
"2011-01-28",88.330002,90.120003,86.620003,87.190002,1352800,73.909882
"2011-01-31",87.599998,90.68,87.25,89.410004,1696200,75.791763
"2011-02-01",90.370003,90.669998,88.300003,90.449997,1464600,76.673317
"2011-02-02",89.599998,90.660004,89.589996,89.93,959700,76.232536
"2011-02-03",89.900002,90.139999,88.559998,90.089996,1000700,76.368156
"2011-02-04",90.440002,91.010002,89.900002,91.010002,897400,77.148026
"2011-02-07",91.099998,92.260002,90.849998,91.709999,876100,77.74144
"2011-02-08",91.660004,92.510002,91.220001,92.400002,845800,78.600601
"2011-02-09",91.839996,92,90.790001,91.370003,912700,77.724403
"2011-02-10",91.040001,91.860001,90.459999,91.82,797200,78.107208
"2011-02-11",91.379997,93.599998,91.239998,93.559998,801300,79.587326
"2011-02-14",93.169998,93.379997,92.360001,92.400002,1093100,78.600601
"2011-02-15",92.099998,92.339996,90.889999,91.400002,873800,77.749924
"2011-02-16",91.860001,92.620003,90.68,91.209999,936200,77.58828
"2011-02-17",91.370003,91.989998,90.580002,91.650002,729000,77.962585
"2011-02-18",92.129997,92.290001,91.330002,91.879997,961700,78.158234
"2011-02-22",91.300003,91.309998,89,89.099998,1165000,75.793427
"2011-02-23",88.599998,88.959999,86.410004,87.230003,1594500,74.202698
"2011-02-24",87.080002,88.169998,85.93,87.639999,1557000,74.551476
"2011-02-25",88.290001,89.459999,88.290001,88.550003,1787300,75.325562
"2011-02-28",89.169998,89.75,88.720001,89.18,1504400,75.86145
"2011-03-01",89.639999,89.699997,86.279999,86.779999,1922100,73.819893
"2011-03-02",86.580002,87.410004,85.559998,86.629997,2205900,73.692307
"2011-03-03",87.779999,89.75,87.599998,89.550003,1740100,76.176231
"2011-03-04",89.699997,89.699997,86.760002,87.330002,1571000,74.28775
"2011-03-07",87.559998,87.599998,84.93,85.209999,2758900,72.484352
"2011-03-08",85.370003,87.089996,84.580002,85.989998,2097300,73.147888
"2011-03-09",85.769997,86.220001,84.739998,85.300003,1995900,72.560921
"2011-03-10",83.720001,84.970001,82.800003,84.220001,2544200,71.642212
"2011-03-11",84.199997,85.580002,83.610001,85.389999,1694800,72.637482
"2011-03-14",85,86.699997,84.739998,86.010002,2138300,73.164879
"2011-03-15",83.660004,86.459999,83.110001,85.709999,1717300,72.909691
"2011-03-16",85.910004,87.610001,85.169998,85.919998,2739700,73.088326
"2011-03-17",88.199997,88.540001,86.790001,88.07,1817800,74.917236
"2011-03-18",88.949997,89.949997,88.459999,88.709999,2160200,75.46167
"2011-03-21",90.089996,90.720001,89.690002,90.230003,1319100,76.754646
"2011-03-22",90.349998,90.599998,89.410004,90.480003,1467400,76.967331
"2011-03-23",90.300003,92.550003,89.410004,92.150002,1766600,78.387939
"2011-03-24",92.589996,93.050003,91.910004,92.940002,1812700,79.059921
"2011-03-25",93.110001,93.660004,92.739998,92.959999,1498200,79.076942
"2011-03-28",93.040001,93.870003,92.809998,93.370003,1541700,79.425728
"2011-03-29",93.089996,94.489998,92.610001,94.32,1276700,80.233833
"2011-03-30",94.739998,94.989998,94.389999,94.650002,1141600,80.514565
"2011-03-31",94.459999,95,94.339996,94.68,1020800,80.540092
"2011-04-01",95.529999,95.940002,94.910004,95.910004,1307500,81.586388
