"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2015-07-09",65.663383,65.860504,64.988625,65.003792,6799300,43.146175
"2015-07-10",65.542076,65.898407,65.246399,65.69371,6139200,43.604084
"2015-07-13",66.087944,66.793022,65.959061,66.717209,6514400,44.283455
"2015-07-14",66.906746,67.490524,66.800606,67.445038,18511100,44.766544
"2015-07-15",67.573921,67.626991,66.937073,66.9674,7987300,44.449505
"2015-07-16",67.23275,67.361641,66.717209,67.247917,5746600,44.6357
"2015-07-17",67.081123,67.293404,66.899162,67.263077,2712700,44.645767
"2015-07-20",67.263077,67.354057,67.028053,67.156937,3847900,44.575321
"2015-07-21",66.944656,67.12661,66.451859,66.557999,4999000,44.177776
"2015-07-22",66.504929,66.937073,66.360878,66.611069,5054200,44.21299
"2015-07-23",67.475357,67.960579,66.884003,67.513268,9431700,44.811836
"2015-07-24",67.354057,67.520851,66.368462,66.550415,5034800,44.172733
"2015-07-27",66.277481,66.626228,65.60273,66.125854,3985000,43.890938
"2015-07-28",66.686882,67.028053,66.376045,67.02047,5467100,44.484741
"2015-07-29",67.407127,68.984077,66.997726,68.923424,7894300,45.747807
"2015-07-30",68.63533,69.780136,68.63533,69.643669,6091600,46.225872
"2015-07-31",69.719482,69.886276,69.226685,69.416222,4479500,46.074913
"2015-08-03",69.385895,69.636086,68.658073,69.241852,3110900,45.959171
"2015-08-04",69.188782,70.068237,69.052315,69.567856,3299400,46.17556
"2015-08-05",70.05307,70.447311,69.742226,69.94693,2842500,46.427166
"2015-08-06",70,70.235023,69.219109,69.423805,2188300,46.079948
"2015-08-07",69.075058,69.385895,68.430626,69.037148,2229200,45.823299
"2015-08-10",69.507202,70.075813,69.492043,69.711906,2352400,46.271168
"2015-08-11",69.075058,69.385895,68.915848,69.037148,2799800,45.823299
"2015-08-12",68.506447,68.551933,67.596664,68.453377,3961200,45.435818
"2015-08-13",68.521606,68.84761,68.180443,68.559517,2771800,45.506283
"2015-08-14",68.718727,68.984077,68.42305,68.931007,1933900,45.75285
"2015-08-17",68.59742,69.499619,68.362396,69.484459,1636200,46.120193
"2015-08-18",69.166039,69.598183,69.166039,69.378319,1802100,46.049759
"2015-08-19",68.923424,69.363152,68.506447,68.711143,3083200,45.606926
"2015-08-20",68.225929,68.385139,67.21759,67.293404,4551400,44.665897
"2015-08-21",66.906746,67.096283,65.913574,65.92115,5621100,43.755062
"2015-08-24",62.67627,65.360123,62.67627,63.722519,8003900,42.295731
"2015-08-25",65.261559,65.261559,63.047764,63.100834,5288700,41.88308
"2015-08-26",64.60955,65.754356,63.570889,65.70887,6359400,43.614159
"2015-08-27",66.247154,67.27066,65.86808,67.065956,5328600,44.514927
"2015-08-28",66.777863,66.974983,66.178925,66.762695,4279700,44.313633
"2015-08-31",66.087944,66.91433,65.087189,65.97422,4644100,43.790287
"2015-09-01",64.601974,65.185745,63.919636,64.283546,6901400,42.66811
"2015-09-02",64.973465,65.428352,64.329041,65.413193,4536900,43.417912
"2015-09-03",65.92115,66.413948,65.542076,65.86808,3967600,43.719837
"2015-09-04",64.958305,65.352539,64.700531,64.890068,3752400,43.070679
"2015-09-08",66.02729,66.383621,65.329796,66.360878,3958300,44.046936
"2015-09-09",66.717209,67.012886,65.375282,65.511749,3602100,43.483322
"2015-09-10",65.458679,65.76194,64.950722,65.238815,4573800,43.302162
"2015-09-11",65.223656,65.845337,65.056862,65.837753,4046000,43.699699
"2015-09-14",65.97422,66.178925,65.466263,65.784683,5224900,43.664482
"2015-09-15",66.156181,67.134193,65.883247,67.02047,4486500,44.484741
"2015-09-16",66.846092,67.771042,66.732376,67.680061,4174700,44.922546
"2015-09-17",67.634575,67.786201,66.656555,66.815773,4991800,44.348866
"2015-09-18",66.057617,66.065201,64.799088,65.360123,12345000,43.382698
"2015-09-21",65.564819,65.996971,65.056862,65.519333,5219900,43.488361
"2015-09-22",64.867325,65.170586,64.412437,64.874908,6628100,43.060631
"2015-09-23",64.996208,65.299469,64.738441,64.950722,3979800,43.20084
"2015-09-24",64.510994,64.601974,63.768005,64.457924,4875400,42.87307
"2015-09-25",65.185745,65.579987,64.533737,64.662621,6977300,43.009209
"2015-09-28",64.30629,64.564064,62.395756,62.471569,7748200,41.551876
"2015-09-29",62.843063,63.396511,62.623199,63.08567,6317300,41.960335
"2015-09-30",63.768005,64.662621,63.555725,64.601974,7109400,43.0387
"2015-10-01",64.647461,65.011375,63.783169,64.692947,4431300,43.099312
"2015-10-02",63.836239,65.701286,63.570889,65.701286,4080500,43.77108
"2015-10-05",66.118271,66.868843,65.883247,66.739952,4349500,44.463051
"2015-10-06",66.467018,66.664139,65.595146,66.133438,4949500,44.058983
"2015-10-07",66.656555,67.300987,66.459442,67.050797,3552700,44.670139
"2015-10-08",66.868843,67.513268,66.694466,67.39196,4247400,44.89743
"2015-10-09",67.346474,67.771042,66.944656,67.103867,5202900,44.705502
"2015-10-12",67.043213,67.862015,66.982559,67.839272,3084700,45.195435
"2015-10-13",67.437454,68.043976,67.27066,67.619408,3082200,45.04895
"2015-10-14",67.589081,67.755875,66.800606,66.899162,4804000,44.569118
"2015-10-15",67.07354,67.581505,66.694466,67.520851,2760100,44.983292
"2015-10-16",67.710388,67.808945,66.9674,67.429871,4108100,44.922684
"2015-10-19",67.194847,67.589081,66.9674,67.589081,2286600,45.028748
"2015-10-20",67.361641,68.104622,67.103867,67.801361,3179100,45.17017
"2015-10-21",68.134949,68.203186,67.467781,67.566338,6655900,45.013592
"2015-10-22",67.088707,71.728584,66.785446,71.250946,9387900,47.468338
"2015-10-23",71.448067,71.448067,69.795296,70.37149,6754300,46.882431
"2015-10-26",70.37149,70.606522,69.848373,70.03791,3215100,46.660198
"2015-10-27",69.545113,69.84079,69.226685,69.492043,3499700,46.296528
"2015-10-28",69.583015,70.242607,69.287338,70.204704,3468900,46.771309
"2015-10-29",69.954514,70.621681,69.598183,70.538284,3069400,46.993553
"2015-10-30",70.507957,71.213043,69.992416,70.742989,5301300,47.129936
"2015-11-02",70.894615,72.60804,70.788475,72.426079,4995700,48.251228
"2015-11-03",72.175888,72.706596,71.948448,72.554962,4252300,48.33709
"2015-11-04",72.524643,72.843063,72.031845,72.638359,3819200,48.392654
"2015-11-05",72.706596,72.99469,72.441246,72.509476,3783900,48.306786
"2015-11-06",72.168312,72.653526,72.062172,72.653526,2645900,48.402763
"2015-11-09",72.395752,72.736923,71.902954,72.319939,2547500,48.180508
"2015-11-10",72.107658,72.380592,71.68309,72.100075,2948800,48.034042
"2015-11-11",72.175888,72.858223,72.039421,72.115242,2682800,48.04414
"2015-11-12",71.721001,72.441246,71.3116,71.334343,2830800,47.523899
"2015-11-13",71.129646,71.485977,70.735405,70.917358,2863600,47.246094
"2015-11-16",70.970428,72.183472,70.917358,72.137985,3171400,48.059303
"2015-11-17",72.084915,72.843063,71.774071,72.289612,2910700,48.160309
"2015-11-18",72.350266,73.654282,72.175888,73.563309,2676600,49.008858
"2015-11-19",73.381348,73.805916,73.237305,73.502655,4299500,48.96846
"2015-11-20",73.692192,74.010612,73.555725,73.805916,2559300,49.170486
"2015-11-23",73.798332,73.957542,73.267624,73.699776,1739100,49.099781
"2015-11-24",73.040184,73.373772,72.706596,73.169067,3092900,48.746216
"2015-11-25",73.419258,73.593628,73.108414,73.411674,1869400,48.907848
"2015-11-27",73.692192,73.760422,73.282791,73.426842,1149300,48.917934
"2015-11-30",73.449585,73.631538,72.97953,73.078087,3943800,48.685596
"2015-12-01",73.502655,73.912056,73.070511,73.275208,4305700,48.816929
"2015-12-02",73.070511,73.388931,72.645943,72.76725,2731100,48.478516
"2015-12-03",72.76725,73.017441,71.440483,71.68309,4340500,47.756233
"2015-12-04",71.880211,73.313118,71.68309,73.184227,6020900,48.756317
"2015-12-07",73.191811,73.320694,72.744507,73.009857,3007500,48.640148
"2015-12-08",71.766487,72.706596,71.45565,72.60804,5002500,48.372456
"2015-12-09",72.100075,73.078087,71.41774,71.622444,3663600,47.715832
"2015-12-10",71.743744,72.357849,71.501137,71.758911,3010600,47.806744
"2015-12-11",70.955269,71.34951,70.235023,70.523125,3887200,46.983448
"2015-12-14",70.788475,71.099319,70.174377,70.788475,3927100,47.160236
"2015-12-15",71.304016,71.493553,70.05307,70.174377,6689400,46.751114
"2015-12-16",70.515541,71.569374,70.05307,71.36467,4880800,47.544106
"2015-12-17",71.758911,71.902954,69.651253,69.666412,4642300,46.479355
"2015-12-18",69.226685,69.94693,69.075058,69.166039,8431700,46.145531
"2015-12-21",69.492043,70.121307,69.416222,70.113724,3865500,46.777805
"2015-12-22",70.447311,70.530708,69.545113,70.310844,2663900,46.909309
"2015-12-23",70.568611,71.235786,70.416985,71.053825,2170400,47.404995
"2015-12-24",70.841545,71.182716,70.788475,70.811218,871400,47.243137
"2015-12-28",70.652008,70.924942,70.409401,70.818802,1691200,47.248203
"2015-12-29",71.266113,71.713417,71.038666,71.394997,2190800,47.632618
"2015-12-30",71.326759,71.47081,70.614105,70.773315,1670100,47.217854
"2015-12-31",70.439728,71.023506,70.310844,70.416985,2294400,46.980125
"2016-01-04",69.037148,69.673996,68.938591,69.507202,5791900,46.373138
"2016-01-05",69.552689,69.848373,69.067474,69.636086,3760400,46.459118
"2016-01-06",68.824867,69.302505,68.286583,68.824867,4858400,45.917915
"2016-01-07",67.695221,68.233513,66.838516,67.05838,5949000,44.739368
"2016-01-08",67.247917,67.990906,66.937073,67.096283,4415400,44.764648
"2016-01-11",67.361641,67.551178,66.421532,67.05838,4395300,44.739368
"2016-01-12",67.952995,67.952995,66.262321,67.134193,3822000,44.789936
"2016-01-13",67.604248,67.634575,65.49659,65.595146,3924800,43.763126
"2016-01-14",65.633057,66.565582,65.056862,66.194084,4063800,44.162727
"2016-01-15",65.155418,65.511749,64.495827,64.586807,6418300,43.090401
"2016-01-19",65.466263,65.663383,64.177406,64.905228,4429900,43.302834
"2016-01-20",64.033356,64.935555,63.305534,64.442757,6241900,42.994289
"2016-01-21",64.13192,64.495827,63.570889,64.010612,5075100,42.705978
"2016-01-22",64.859741,64.981049,64.230476,64.708115,4687100,43.171333
"2016-01-25",64.723274,64.935555,63.866566,63.972706,4108800,42.680691
"2016-01-26",62.843063,64.404854,61.599697,64.20015,8640600,42.832432
"2016-01-27",64.20015,64.874908,63.419258,63.874146,6406900,42.614933
"2016-01-28",64.275963,64.50341,63.684608,64.040939,4709200,42.726215
"2016-01-29",64.473083,65.74678,64.063683,65.69371,5972000,43.828903
"2016-02-01",65.519333,65.610313,64.677788,65.170586,3599200,43.479874
"2016-02-02",64.329041,64.55648,63.714935,63.965126,3550700,42.675636
"2016-02-03",64.533737,64.799088,63.229721,64.473083,3245100,43.014526
"2016-02-04",64.336617,65.731613,64.298714,65.542076,4046000,43.72773
"2016-02-05",65.223656,65.466263,64.18499,64.473083,3988500,43.014526
"2016-02-08",64.086426,64.329041,62.8279,63.790752,5931800,42.559296
"2016-02-09",63.131161,65.147842,62.964367,64.586807,3399700,43.090401
"2016-02-10",64.988625,65.830177,64.465508,64.601974,2858600,43.100517
"2016-02-11",63.388931,64.169823,62.82032,63.373768,3769400,42.281094
"2016-02-12",63.957542,64.412437,63.510235,64.382111,3396900,42.953835
"2016-02-16",65.337379,65.79985,65.056862,65.572403,3781100,43.747959
"2016-02-17",65.989388,66.300224,65.686127,66.012131,3414000,44.041332
"2016-02-18",65.663383,66.103111,65.564819,65.70887,2278100,43.838997
"2016-02-19",65.633057,65.951477,65.223656,65.69371,3464600,43.828903
"2016-02-22",66.338135,66.777863,66.224411,66.527672,3003400,44.385288
"2016-02-23",66.209251,66.633812,65.784683,66.201668,2403300,44.167786
"2016-02-24",65.837753,66.353294,65.44352,66.110687,3622300,44.107086
"2016-02-25",66.110687,66.929489,65.898407,66.91433,2802600,44.643246
"2016-02-26",67.134193,67.680061,66.944656,67.528427,4099900,45.052963
"2016-02-29",67.369217,68.142532,67.187263,67.680061,5795000,45.154133
"2016-03-01",68.134949,68.824867,67.960579,68.6884,5182200,45.826862
"2016-03-02",68.514023,69.431389,68.339653,68.605003,4417800,45.771217
"2016-03-03",68.885521,69.097801,68.43821,68.862778,3466900,45.943207
"2016-03-04",68.976494,69.363152,68.42305,68.771797,4546900,45.882504
"2016-03-07",68.407883,68.642914,68.157692,68.415466,4424800,45.644772
"2016-03-08",68.127373,68.271416,67.316147,67.437454,3980000,44.992275
"2016-03-09",67.801361,67.808945,66.944656,67.07354,3470200,44.74947
"2016-03-10",67.604248,67.907509,66.959816,67.634575,3715400,45.123787
"2016-03-11",68.362396,68.908264,68.097046,68.695984,3780300,45.831921
"2016-03-14",68.658073,69.598183,68.271416,69.355576,3652900,46.271988
"2016-03-15",69.173615,69.871117,69.067474,69.529945,3547800,46.388313
"2016-03-16",69.484459,69.529945,68.870354,69.211525,3119000,46.175869
"2016-03-17",69.294922,71.137222,69.173615,70.924942,5688400,47.319019
"2016-03-18",71.281273,72.244125,70.917358,72.244125,9667000,48.199135
"2016-03-21",72.024261,72.228958,71.50872,71.918121,2905400,47.98164
"2016-03-22",71.114479,72.145561,71.000755,71.971191,3530000,48.098167
"2016-03-23",71.993935,72.024261,71.569374,71.902954,2558400,48.159626
"2016-03-24",71.584534,71.902954,71.357086,71.857468,3940500,48.129173
"2016-03-28",71.842308,72.206215,71.660347,72.009094,2663500,48.230721
"2016-03-29",71.978775,72.388176,71.569374,72.221382,2668400,48.37291
"2016-03-30",72.501892,72.699013,71.978775,72.047005,3205400,48.256111
"2016-03-31",72.145561,72.175888,71.751328,71.918121,2853200,48.169788
"2016-04-01",71.531464,72.623199,71.084152,72.501892,2659700,48.560791
"2016-04-04",71.971191,71.971191,70.955269,71.076576,3838000,47.606129
"2016-04-05",70.621681,70.849129,70.394241,70.712662,2722800,47.362385
"2016-04-06",70.576195,71.182716,70.379074,71.144806,3390300,47.651825
"2016-04-07",70.507957,70.887039,70.090981,70.720245,3320000,47.367462
"2016-04-08",71.068993,71.41774,70.500381,70.652008,1997200,47.321747
"2016-04-11",70.682335,70.985596,70.250191,70.26535,2497600,47.062786
"2016-04-12",70.454887,71.061409,70.310844,70.871872,1997000,47.469028
"2016-04-13",71.144806,71.546623,70.947685,71.45565,2354000,47.860031
"2016-04-14",71.743744,71.887794,71.288857,71.304016,2258100,47.758461
"2016-04-15",71.379829,71.546623,71.106895,71.357086,1938100,47.79401
"2016-04-18",71.40258,71.728584,71.273689,71.539047,2410800,47.915882
"2016-04-19",71.781654,71.978775,71.614861,71.895378,2652500,48.154556
"2016-04-20",71.774071,72.213799,71.432907,71.963608,3536500,48.200241
"2016-04-21",72.448822,73.889313,71.986351,72.774826,4932700,48.743595
"2016-04-22",72.403336,73.313118,72.395752,73.100838,3240100,48.961956
"2016-04-25",72.94162,73.222137,72.645943,73.123581,2812200,48.97718
"2016-04-26",73.0326,73.252464,72.72934,73.055344,2467900,48.931484
"2016-04-27",73.161484,73.783173,72.88855,73.684608,3489500,49.352955
"2016-04-28",73.237305,73.934799,72.896133,73.04776,3159000,48.926395
"2016-04-29",72.691429,73.540558,72.630783,73.351021,3786900,49.12952
"2016-05-02",73.335861,73.980286,73.078087,73.836243,2992600,49.454517
"2016-05-03",73.328278,73.616379,73.08567,73.449585,2768300,49.195538
"2016-05-04",72.554962,73.252464,72.342682,72.71418,3793700,48.702972
"2016-05-05",73.062927,73.199394,72.615616,72.865807,2829700,48.804531
"2016-05-06",72.83548,73.684608,72.615616,73.623955,2881300,49.312328
"2016-05-09",73.540558,73.828659,73.237305,73.586052,1787900,49.286942
"2016-05-10",73.912056,74.55648,73.692192,74.541321,2501600,49.926762
"2016-05-11",74.518578,74.890068,74.13192,74.230476,2517800,49.718582
"2016-05-12",74.329041,74.571648,73.828659,74.389687,2461700,49.825211
"2016-05-13",74.29113,74.655045,73.601212,73.821075,3174300,49.444359
"2016-05-16",74.07885,74.996208,73.752846,74.791512,3149300,50.094341
"2016-05-17",74.821838,75.125092,74.35936,74.632294,2500400,49.987698
"2016-05-18",74.457924,74.806671,74.010612,74.548904,2551200,49.931854
"2016-05-19",74.116753,74.435181,73.563309,74.275963,3748400,49.749031
"2016-05-20",74.632294,75.360123,74.3442,74.867325,3157800,50.145111
"2016-05-23",74.541321,75.094772,74.298714,74.935555,2510300,50.190823
"2016-05-24",75.049278,76.050041,74.829414,75.792267,4084600,50.764629
"2016-05-25",75.731613,76.194084,75.489006,75.557243,2732800,50.60722
"2016-05-26",75.587563,75.784683,75.064445,75.208488,2087900,50.373634
"2016-05-27",75.276726,75.360123,74.912811,74.988625,3154100,50.226364
"2016-05-31",74.700531,74.821838,74.147079,74.571648,7108600,49.947083
"2016-06-01",74.45034,74.981049,74.056107,74.783928,3428000,50.170864
"2016-06-02",74.35936,74.844582,74.162247,74.783928,2168100,50.170864
"2016-06-03",74.435181,74.617134,74.040939,74.518578,3030900,49.992851
"2016-06-06",74.526154,75.299469,74.526154,75.079605,3082300,50.36924
"2016-06-07",75.193329,75.731613,75.079605,75.398026,2492600,50.582863
"2016-06-08",75.253983,76.042458,75.246399,75.936317,3007700,50.943985
"2016-06-09",75.784683,76.186508,75.625473,76.110687,2348400,51.060966
"2016-06-10",75.564819,75.716454,75.163002,75.291885,2265500,50.511642
"2016-06-13",75.109932,75.49659,74.3442,74.366943,3011600,49.891129
"2016-06-14",74.245644,74.935555,73.91964,74.799088,2571500,50.181046
"2016-06-15",75.003792,75.049278,74.442757,74.457924,2812800,49.95216
"2016-06-16",74.162247,75.253983,74.040939,75.109932,2719900,50.389587
"2016-06-17",75.056862,75.155418,74.02578,74.116753,7017800,49.723282
"2016-06-20",75.041695,75.526917,74.844582,74.859741,3463500,50.221729
"2016-06-21",75.163002,75.276726,74.836998,75.079605,2178500,50.36924
"2016-06-22",75.246399,75.504173,75.003792,75.087189,2359600,50.374317
"2016-06-23",75.731613,76.148598,75.466263,76.148598,3091600,51.086403
"2016-06-24",74.033356,75.822594,74.033356,74.457924,10406100,49.95216
"2016-06-27",73.934799,74.518578,73.419258,73.783173,6520000,49.499489
"2016-06-28",74.101593,74.442757,73.525398,74.389687,4475300,49.906391
"2016-06-29",74.821838,76.065201,74.821838,75.898407,3975200,50.918552
"2016-06-30",75.981804,76.573158,75.951477,76.573158,5762900,51.371231
"2016-07-01",76.830933,77.930252,76.588326,77.573921,5501500,52.042618
"2016-07-05",77.419998,80.400002,77.339996,80.400002,15646100,78.926949
"2016-07-06",80.25,81.050003,79.730003,80.620003,9547300,79.142914
"2016-07-07",81.089996,81.260002,80.040001,80.699997,4150900,79.221436
"2016-07-08",81,81.279999,80.489998,80.860001,5096200,79.37851
"2016-07-11",81.080002,81.139999,80.010002,80.080002,5613800,78.612808
"2016-07-12",80.25,80.790001,80.25,80.339996,3708700,78.868034
"2016-07-13",80.709999,81.269997,80.5,81.040001,3008800,79.555206
"2016-07-14",81.720001,81.800003,80.660004,80.879997,2916300,79.398155
"2016-07-15",81.309998,81.699997,80.75,80.919998,2946000,79.437401
"2016-07-18",81.019997,81.580002,80.540001,80.940002,2341600,79.457054
"2016-07-19",80.75,81.010002,80.57,80.879997,2845800,79.398155
"2016-07-20",81.279999,81.599998,81.110001,81.389999,2329800,79.898804
"2016-07-21",81.389999,81.739998,81.080002,81.290001,3286100,79.800629
"2016-07-22",81.400002,81.459999,80.660004,81.239998,3100100,79.751549
"2016-07-25",82.139999,82.190002,80.57,81.290001,3919100,79.800629
"2016-07-26",81.269997,81.349998,80.940002,81.120003,3342600,79.633736
"2016-07-27",81.220001,81.419998,80.669998,80.849998,3052900,79.368698
"2016-07-28",81.099998,81.349998,80.739998,81.18,2755700,79.692642
"2016-07-29",81.32,81.760002,81.190002,81.440002,3428500,79.947884
"2016-08-01",81.239998,81.889999,81.18,81.5,3062500,80.00679
"2016-08-02",81.260002,81.529999,80.589996,80.93,2300000,79.447227
"2016-08-03",81.110001,81.279999,80.68,80.980003,1917400,79.496315
"2016-08-04",81,81.339996,80.800003,81.120003,1934800,79.633736
"2016-08-05",81.260002,81.620003,81.139999,81.5,2056100,80.00679
"2016-08-08",81.660004,81.699997,81.199997,81.279999,1634600,79.790825
"2016-08-09",81.5,81.650002,81.07,81.199997,1593100,79.71228
"2016-08-10",81.260002,81.330002,80.949997,81.220001,2737800,79.731918
"2016-08-11",81.290001,81.760002,81.25,81.540001,1649100,80.046059
"2016-08-12",81.360001,81.519997,81.110001,81.389999,1203200,79.898804
"2016-08-15",81.730003,81.790001,81.150002,81.230003,2926600,79.741745
"2016-08-16",81.199997,81.199997,80.559998,80.699997,2074100,79.221436
"2016-08-17",80.82,81.050003,80.519997,81.019997,1606000,79.535583
"2016-08-18",80.910004,80.989998,79.860001,80.559998,2644700,79.084015
"2016-08-19",80.410004,80.790001,80.150002,80.739998,2133900,79.260712
"2016-08-22",80.790001,80.980003,80.529999,80.93,1875100,79.447227
"2016-08-23",81.160004,81.330002,80.839996,81.029999,2204700,79.545403
"2016-08-24",80.980003,81.099998,80.470001,80.610001,2173600,79.133095
"2016-08-25",80.419998,80.68,80.32,80.519997,1766400,79.044739
"2016-08-26",80.760002,81.470001,80.690002,81.199997,1990200,79.71228
"2016-08-29",81.190002,82.080002,81.190002,81.839996,2527400,80.340553
"2016-08-30",82.639999,82.639999,81.120003,81.199997,1563800,79.71228
"2016-08-31",81.199997,81.669998,81.010002,81.410004,3634900,79.918457
"2016-09-01",81.550003,81.849998,81.260002,81.440002,2336600,79.947884
"2016-09-02",81.809998,81.849998,80.68,81.190002,2390000,79.702461
"2016-09-06",80.989998,81.220001,79.139999,79.5,6147000,78.043427
"2016-09-07",79.370003,79.779999,79.18,79.349998,3844100,77.896179
"2016-09-08",79.150002,79.269997,78.739998,79,3085300,77.552589
"2016-09-09",78.550003,78.550003,77.010002,77.019997,3914800,75.608864
"2016-09-12",76.779999,78.400002,76.589996,78.209999,4003500,76.777054
"2016-09-13",77.900002,77.93,76.860001,76.860001,3710700,75.45179
"2016-09-14",76.800003,76.970001,76.150002,76.449997,3652300,75.049301
"2016-09-15",76.620003,77.260002,76.230003,76.800003,4497200,75.392906
"2016-09-16",77.080002,77.169998,76.32,76.57,8103700,75.167114
"2016-09-19",76.660004,77.349998,76.629997,76.809998,2670500,75.402718
"2016-09-20",77.279999,77.279999,76.580002,76.720001,2490300,75.314362
"2016-09-21",76.919998,77.540001,76.639999,77.449997,2785200,76.030983
"2016-09-22",78.029999,78.110001,77.519997,77.669998,2494300,76.246948
"2016-09-23",77.449997,77.830002,77.339996,77.589996,2796900,76.168419
"2016-09-26",77.459999,77.459999,76.410004,76.599998,3196300,75.196548
"2016-09-27",76.68,77.709999,76.410004,77.629997,3163300,76.207695
"2016-09-28",77.370003,77.669998,77.120003,77.620003,2047400,76.32077
"2016-09-29",77.470001,77.610001,76.830002,77.129997,3287800,75.838974
"2016-09-30",77.449997,78.709999,77.419998,78.389999,3411300,77.077881
"2016-10-03",77.959999,78.419998,77.809998,77.989998,2662800,76.68457
"2016-10-04",78.279999,78.330002,77.43,77.660004,1984500,76.360107
"2016-10-05",77.839996,78,77.360001,77.779999,2090100,76.478088
"2016-10-06",77.739998,78.419998,77.559998,78.32,2958900,77.009048
"2016-10-07",78.349998,78.5,77.730003,78.25,2614500,76.940231
"2016-10-10",78.400002,78.779999,78.07,78.220001,1446000,76.910728
"2016-10-11",77.809998,77.809998,75.93,76.339996,4283300,75.062187
"2016-10-12",76.550003,77.529999,76.550003,76.779999,3146200,75.494835
"2016-10-13",76.330002,76.669998,75.959999,76.209999,2791100,74.934372
"2016-10-14",76.760002,76.800003,76.040001,76.160004,3221100,74.885208
"2016-10-17",76.300003,76.339996,75.709999,75.860001,2197800,74.590218
"2016-10-18",76.239998,76.629997,76.059998,76.43,1630400,75.150696
"2016-10-19",76.580002,77.239998,76.239998,77.160004,2914100,75.868477
"2016-10-20",78.230003,80.940002,77.639999,80.18,6498300,78.837921
"2016-10-21",79.68,80.279999,79.370003,80.169998,4569700,78.828072
"2016-10-24",80.720001,81.25,80.050003,80.290001,3481200,78.946091
"2016-10-25",80.059998,80.099998,78.730003,78.769997,3513800,77.451508
"2016-10-26",78.529999,78.529999,77.510002,77.739998,3268000,76.438759
"2016-10-27",77.959999,79.559998,77.940002,78.330002,4207900,77.018875
"2016-10-28",78.32,78.980003,77.82,78.190002,2599900,76.881233
"2016-10-31",78.25,78.57,77.959999,78.550003,2617100,77.235207
"2016-11-01",78.709999,78.720001,76.82,77.029999,4240800,75.740654
"2016-11-02",77.050003,77.470001,76.68,76.739998,2771800,75.45549
"2016-11-03",76.959999,77.300003,76.389999,76.540001,2867000,75.258858
"2016-11-04",76.660004,77.5,76.589996,76.940002,2597100,75.652145
"2016-11-07",77.720001,78.410004,77.709999,78.199997,3708300,76.89106
"2016-11-08",78.129997,79.410004,77.949997,78.93,3940400,77.608849
"2016-11-09",78.940002,80.540001,78.279999,80.230003,4677400,78.887085
"2016-11-10",80.959999,81.300003,80.080002,80.239998,3879700,78.896912
"2016-11-11",80.900002,81.300003,80.279999,80.940002,3585400,79.58519
"2016-11-14",80.870003,81.190002,79,79.099998,4663000,77.776001
"2016-11-15",80.529999,80.650002,79.360001,79.629997,4859500,78.297112
"2016-11-16",79.639999,80.260002,79.440002,80.209999,5203400,78.867409
"2016-11-17",80.269997,80.449997,79.93,79.970001,2868900,78.631439
"2016-11-18",79.940002,79.970001,78.610001,78.989998,3304900,77.667839
"2016-11-21",79.260002,79.620003,78.410004,79.220001,4564000,77.893997
"2016-11-22",78.860001,79.169998,78.029999,78.419998,4022600,77.107368
"2016-11-23",78.220001,79.209999,78.169998,79.160004,1762700,77.834976
"2016-11-25",79.459999,79.940002,79.309998,79.559998,955200,78.228287
"2016-11-28",79.510002,79.709999,78.82,79.029999,2368900,77.707161
"2016-11-29",79.029999,79.339996,78.75,79.129997,1864100,77.805489
"2016-11-30",79.230003,79.379997,78,78.169998,5574500,76.861565
"2016-12-01",78.129997,78.32,76.910004,77.019997,3936700,75.730804
"2016-12-02",77.080002,77.440002,76.470001,77.32,3343900,76.025795
"2016-12-05",77.709999,77.800003,77.010002,77.110001,2924800,75.81929
"2016-12-06",77.330002,77.410004,76.43,77.379997,3465100,76.084778
"2016-12-07",77.300003,77.489998,76.269997,76.970001,4688000,75.681656
"2016-12-08",77,78.169998,76.980003,77.739998,4265700,76.438759
"2016-12-09",77.919998,78.099998,77.449997,78.099998,2927100,76.79274
"2016-12-12",77.919998,78.220001,77.519997,77.830002,4811600,76.52726
"2016-12-13",78.169998,79.550003,78.160004,79.239998,5755000,77.913651
"2016-12-14",79.220001,79.510002,78.540001,78.709999,3764800,77.392532
"2016-12-15",78.599998,79.93,78.480003,79.730003,4652300,78.395462
"2016-12-16",79.940002,80.620003,79.019997,79.220001,4613700,77.893997
"2016-12-19",79.139999,79.669998,78.410004,78.610001,2722800,77.294197
"2016-12-20",78.839996,79.019997,78.480003,78.849998,5482200,77.530182
"2016-12-21",78.529999,78.900002,78.32,78.360001,2694600,77.048401
"2016-12-22",78.199997,78.660004,78.169998,78.330002,2056000,77.018875
"2016-12-23",78.389999,79.019997,78.309998,78.949997,1342200,77.628502
"2016-12-27",78.919998,79.330002,78.779999,78.82,2201600,77.500687
"2016-12-28",78.580002,78.870003,78.059998,78.129997,1795000,76.94426
"2016-12-29",78.150002,78.440002,78.019997,78.220001,1297700,77.03289
"2016-12-30",78.559998,78.559998,77.660004,77.839996,2014500,76.658653
"2017-01-03",78.440002,78.949997,78.220001,78.779999,2841700,77.584389
"2017-01-04",78.730003,79.779999,78.650002,79.279999,3195400,78.076805
"2017-01-05",79.290001,80.050003,79.139999,80.010002,3389100,78.795723
"2017-01-06",79.989998,80.720001,79.730003,80.43,2103600,79.209351
