"","IR.Open","IR.High","IR.Low","IR.Close","IR.Volume","IR.Adjusted"
"2014-06-20",63.849998,64.110001,63.639999,63.990002,2692900,58.020393
"2014-06-23",63.669998,64.019997,63,63.110001,1439000,57.222492
"2014-06-24",63.060001,63.400002,62.080002,62.209999,1892500,56.406452
"2014-06-25",62.169998,62.849998,62.02,62.5,1635100,56.669395
"2014-06-26",62.689999,62.73,61.98,62.57,1412200,56.732864
"2014-06-27",62.310001,62.759998,62.200001,62.700001,3799400,56.850739
"2014-06-30",62.529999,62.93,62.349998,62.509998,1611500,56.678455
"2014-07-01",62.869999,63.34,62.619999,62.869999,1209300,57.004879
"2014-07-02",62.849998,63.470001,62.630001,62.709999,1478400,56.859795
"2014-07-03",62.849998,63.330002,62.84,63.099998,588200,57.213425
"2014-07-07",62.919998,63.040001,62.240002,62.34,1105300,56.524315
"2014-07-08",62.349998,62.360001,61.34,61.380001,2065200,55.653881
"2014-07-09",61.700001,61.970001,61.540001,61.57,1498900,55.826153
"2014-07-10",60.880001,61.310001,60.400002,60.990002,1969900,55.30027
"2014-07-11",61.139999,61.610001,60.799999,61.349998,2140300,55.626675
"2014-07-14",61.84,62.540001,61.799999,62.23,2208400,56.424587
"2014-07-15",62.119999,62.5,61.360001,61.59,1935700,55.844288
"2014-07-16",61.73,62.599998,61.700001,62.52,1513100,56.687531
"2014-07-17",61.849998,62.080002,61.040001,61.080002,1833400,55.381878
"2014-07-18",61.41,62.34,61.220001,62.200001,2142600,56.397388
"2014-07-21",61.84,62.220001,61.540001,61.849998,2037800,56.080036
"2014-07-22",63.009998,64.769997,62.759998,64.5,3271800,58.482815
"2014-07-23",64.5,64.5,63.93,64.230003,2456500,58.23801
"2014-07-24",64.169998,64.199997,63.02,63.07,2334600,57.186226
"2014-07-25",62.779999,63.369999,62.75,63.080002,1461100,57.19529
"2014-07-28",62.970001,63.119999,62.080002,62.18,2102000,56.37925
"2014-07-29",62.169998,62.169998,61.169998,61.18,1857000,55.472538
"2014-07-30",61.5,61.5,60.669998,60.93,2200800,55.245865
"2014-07-31",60.25,60.400002,58.630001,58.790001,3093200,53.305508
"2014-08-01",58.400002,59.189999,57.959999,59.150002,3727200,53.631916
"2014-08-04",59.209999,59.439999,58.709999,59.310001,1516800,53.776989
"2014-08-05",59.060001,59.970001,58.84,59.02,1326200,53.51405
"2014-08-06",58.490002,58.950001,57.950001,58.529999,1885800,53.069759
"2014-08-07",59.27,60.029999,58.849998,58.900002,1868000,53.405243
"2014-08-08",59.130001,60.009998,58.93,59.93,1325200,54.339149
"2014-08-11",60.27,60.759998,60.16,60.349998,1352700,54.719967
"2014-08-12",60.200001,60.73,59.959999,60.279999,1147900,54.656506
"2014-08-13",60.77,61.189999,60.490002,60.84,1118800,55.164257
"2014-08-14",60.82,61.139999,60.470001,60.860001,1858400,55.1824
"2014-08-15",61.130001,61.360001,60.02,60.549999,1993600,54.901318
"2014-08-18",61.060001,62.189999,60.91,62.18,2551600,56.37925
"2014-08-19",61.84,62.080002,61.450001,61.549999,2642100,55.808025
"2014-08-20",61.57,62.130001,61.380001,61.959999,1287500,56.179771
"2014-08-21",62,62.139999,61.560001,62.009998,1252800,56.225105
"2014-08-22",61.880001,62.310001,61.450001,61.470001,1475800,55.735493
"2014-08-25",61.830002,62.080002,61.599998,61.830002,1026300,56.061901
"2014-08-26",61.889999,62.110001,61.009998,61.040001,1690100,55.3456
"2014-08-27",61.16,61.43,60.799999,60.990002,1343400,55.30027
"2014-08-28",60.810001,60.889999,60.380001,60.529999,1753600,54.883175
"2014-08-29",60.84,60.860001,59.98,60.200001,2044900,54.583965
"2014-09-02",60.509998,60.66,59.939999,60.220001,1692000,54.602108
"2014-09-03",60.650002,60.860001,59.759998,59.919998,1031700,54.330078
"2014-09-04",60,60.59,59.639999,59.880001,1843700,54.293816
"2014-09-05",59.630001,60.220001,59.139999,60.16,2288200,54.547699
"2014-09-08",60.25,61.299999,59.98,60.200001,2146500,54.583965
"2014-09-09",60.009998,60.360001,59.720001,59.73,1749600,54.157814
"2014-09-10",59.419998,60.209999,59.389999,59.889999,1739400,54.531128
"2014-09-11",59.650002,60.41,59.619999,60.290001,1280900,54.895332
"2014-09-12",60.150002,60.310001,59.580002,59.860001,1651300,54.503815
"2014-09-15",59.700001,59.919998,59.400002,59.57,1676500,54.239761
"2014-09-16",59.41,60.240002,59.130001,60.060001,1706100,54.685921
"2014-09-17",60.040001,60.540001,59.509998,59.869999,1713600,54.512913
"2014-09-18",59.98,60.360001,59.849998,60.139999,1385700,54.758751
"2014-09-19",60.349998,60.5,59.16,59.27,4478000,53.966599
"2014-09-22",59.240002,59.34,57.990002,58.200001,2200100,52.99234
"2014-09-23",58.23,58.619999,57.75,58.009998,1667200,52.819344
"2014-09-24",57.950001,58.060001,57.52,57.630001,1886900,52.473351
"2014-09-25",57.5,57.52,56.57,56.75,2412200,51.672077
"2014-09-26",56.860001,57.540001,56.709999,57.48,1876000,52.336769
"2014-09-29",56.75,57.560001,56.57,57.259998,1733500,52.136452
"2014-09-30",57.220001,57.259998,56.23,56.360001,2094600,51.316975
"2014-10-01",56.139999,56.529999,55.139999,55.529999,3261400,50.561241
"2014-10-02",55.41,55.790001,54.509998,55.639999,2741800,50.661404
"2014-10-03",56.040001,56.540001,55.889999,56.41,2343600,51.362518
"2014-10-06",56.59,57.060001,56.400002,56.669998,3239100,51.599243
"2014-10-07",56.970001,57.169998,55.91,55.950001,2808900,50.943672
"2014-10-08",55.950001,57.619999,55.720001,57.599998,3403100,52.44603
"2014-10-09",57.419998,57.48,55.700001,55.84,3209600,50.843513
"2014-10-10",55.77,55.970001,54.610001,54.669998,2854700,49.778198
"2014-10-13",54.75,54.939999,53.48,53.57,3067700,48.776638
"2014-10-14",54.009998,54.639999,53.830002,54.080002,3778900,49.241005
"2014-10-15",53.27,54.310001,52.470001,53.939999,3232300,49.113525
"2014-10-16",53,55.119999,52.990002,54.91,2755000,49.996723
"2014-10-17",55.540001,56.869999,55.41,56.48,2981000,51.42625
"2014-10-20",56.380001,57.25,56.09,57.150002,2675800,52.036293
"2014-10-21",57.849998,59.130001,57.77,58.34,3758500,53.119816
"2014-10-22",57.150002,60.099998,56.799999,57.740002,7247700,52.573505
"2014-10-23",58.259998,60.84,58.25,60.009998,2757000,54.640385
"2014-10-24",60.23,60.330002,59.34,60.259998,1734800,54.868015
"2014-10-27",60.02,60.389999,59.59,60.18,1989500,54.795177
"2014-10-28",60.599998,62.099998,60.5,62,2121400,56.45232
"2014-10-29",61.98,62.18,60.709999,61.48,1602200,55.978851
"2014-10-30",61.290001,62.009998,60.950001,61.73,1509200,56.206486
"2014-10-31",62.380001,62.82,62.119999,62.619999,2368000,57.016834
"2014-11-03",62.59,62.669998,61.560001,61.810001,2350200,56.279324
"2014-11-04",61.68,61.810001,61.009998,61.34,1588400,55.851379
"2014-11-05",61.799999,62.41,60.639999,62.200001,3315300,56.63443
"2014-11-06",62.119999,63.200001,61.98,63.16,1855600,57.508522
"2014-11-07",63.16,63.77,63.07,63.509998,1465800,57.827206
"2014-11-10",63.509998,63.860001,63.34,63.419998,1628400,57.745258
"2014-11-11",63.669998,63.759998,62.91,63.049999,1541500,57.408363
"2014-11-12",62.830002,63.43,62.650002,63,1465200,57.362843
"2014-11-13",63.139999,63.139999,62.330002,62.529999,1294600,56.934906
"2014-11-14",62.419998,62.950001,62.419998,62.59,1085000,56.989525
"2014-11-17",62.5,62.650002,62.220001,62.52,1531200,56.925793
"2014-11-18",62.66,63.209999,62.349998,62.759998,1322300,57.14431
"2014-11-19",62.68,62.720001,61.98,62.700001,1271700,57.089684
"2014-11-20",62.279999,63.23,62.009998,63.02,1190900,57.381062
"2014-11-21",63.73,64.169998,63.349998,63.470001,1150900,57.790791
"2014-11-24",63.73,63.889999,63.490002,63.77,1237700,58.063946
"2014-11-25",63.799999,64.150002,63.529999,63.84,1462600,58.127689
"2014-11-26",63.84,63.93,63.360001,63.490002,1041000,57.809006
"2014-11-28",63.34,63.389999,62.799999,63.060001,640400,57.417473
"2014-12-01",62.860001,62.950001,61.639999,62.119999,1406000,56.561581
"2014-12-02",62.540001,63.279999,62.360001,63.060001,1326700,57.417473
"2014-12-03",63.060001,64.449997,62.98,63.810001,1638500,58.100361
"2014-12-04",63.540001,63.740002,63.07,63.279999,1546600,57.617786
"2014-12-05",63.279999,63.869999,63.189999,63.599998,1364600,57.909157
"2014-12-08",63.419998,63.619999,62.439999,62.57,1293800,56.971317
"2014-12-09",62.25,63.040001,61.799999,62.959999,1871500,57.326424
"2014-12-10",62.610001,62.73,61.990002,62.290001,2438600,56.942482
"2014-12-11",62.529999,63.580002,62.529999,63.099998,2314600,57.682945
"2014-12-12",62.349998,62.810001,62.040001,62.07,2107300,56.741379
"2014-12-15",62.23,62.639999,61.189999,61.580002,1549900,56.29343
"2014-12-16",61.290001,62.330002,60.73,60.779999,1930000,55.562119
"2014-12-17",60.919998,62.16,60.57,61.98,1958600,56.659092
"2014-12-18",62.98,63.540001,62.279999,63.52,1462900,58.066883
"2014-12-19",63.779999,64.160004,63.48,63.990002,2287000,58.496536
"2014-12-22",64.040001,64.419998,63.939999,64.190002,1376400,58.679375
"2014-12-23",64.339996,64.940002,64.25,64.470001,1206700,58.935333
"2014-12-24",64.410004,64.739998,64.239998,64.489998,379200,58.953617
"2014-12-26",64.809998,65,64.489998,64.589996,738100,59.045029
"2014-12-29",64.480003,65.07,64.279999,64.589996,868000,59.045029
"2014-12-30",64.449997,64.639999,63.939999,64.25,1132200,58.734211
"2014-12-31",64.580002,64.629997,63.349998,63.389999,679400,57.948032
"2015-01-02",63.490002,64,62.639999,63.259998,1104100,57.829208
"2015-01-05",62.700001,62.990002,61.889999,62.16,1761800,56.823639
"2015-01-06",62.220001,62.360001,60.360001,60.860001,2216900,55.635254
"2015-01-07",61.509998,61.779999,61.02,61.189999,1715200,55.936905
"2015-01-08",61.689999,62.459999,61.650002,62.43,1716800,57.070461
"2015-01-09",62.619999,62.619999,61.619999,61.75,966900,56.448837
"2015-01-12",62.939999,62.970001,61.439999,62.200001,2258400,56.86021
"2015-01-13",62.84,63.25,61.110001,61.889999,1337100,56.576828
"2015-01-14",60.73,61.490002,60.529999,61.43,1577400,56.156315
"2015-01-15",61.720001,62.169998,60.919998,61.549999,2753900,56.26601
"2015-01-16",61.310001,61.700001,60.150002,61.619999,2902900,56.329998
"2015-01-20",62.189999,62.709999,61.43,62.369999,2466800,57.015614
"2015-01-21",62.060001,63.279999,61.849998,63.119999,1864100,57.701229
"2015-01-22",63.75,64.760002,63.41,64.739998,2714100,59.182148
"2015-01-23",64.5,65.599998,64.349998,64.660004,3152700,59.109028
"2015-01-26",64.669998,65.370003,63.959999,65.330002,1669400,59.7215
"2015-01-27",64.449997,65.110001,63.779999,64.760002,1696800,59.200443
"2015-01-28",65.150002,65.470001,63.799999,63.849998,2025700,58.368549
"2015-01-29",63.790001,64.75,63.310001,64.660004,2840000,59.109028
"2015-01-30",65.889999,66.540001,64.849998,66.400002,4296000,60.699642
"2015-02-02",66.5,66.529999,64.949997,66.160004,3059200,60.480259
"2015-02-03",66.589996,67.580002,66.519997,67.449997,2650100,61.659504
"2015-02-04",67.5,67.5,66.470001,66.809998,2005900,61.074448
"2015-02-05",66.910004,67.330002,66.739998,66.839996,1890200,61.101864
"2015-02-06",66.889999,67.139999,66.449997,66.589996,2637100,60.873333
"2015-02-09",66.550003,67.260002,66,66.400002,2257700,60.699642
"2015-02-10",66.779999,67.07,66.32,66.989998,1658100,61.238987
"2015-02-11",66.690002,67.059998,66.610001,66.660004,1988400,60.937328
"2015-02-12",67.150002,67.830002,66.720001,67.629997,3518800,61.824036
"2015-02-13",67.75,68.029999,66.959999,67.690002,2065900,61.87891
"2015-02-17",67.589996,67.839996,67.050003,67.760002,1401900,61.942886
"2015-02-18",67.760002,68.5,67.43,67.910004,2121100,62.080006
"2015-02-19",67.629997,68.169998,67.5,67.970001,1309100,62.134865
"2015-02-20",68.019997,69.010002,67.599998,68.809998,1736800,62.902744
"2015-02-23",68.800003,68.940002,68.309998,68.639999,1768700,62.747349
"2015-02-24",68.349998,68.839996,68.199997,68.75,1222400,62.847897
"2015-02-25",68.379997,68.589996,67.879997,68.220001,1409400,62.363403
"2015-02-26",68.300003,68.410004,67.690002,67.940002,1286800,62.107437
"2015-02-27",67.769997,67.949997,67.120003,67.190002,1605700,61.421833
"2015-03-02",67.190002,68.019997,67.120003,67.779999,1554000,61.961174
"2015-03-03",67.410004,67.790001,66.959999,67.449997,1479100,61.659504
"2015-03-04",67.18,67.32,66.18,67,2074400,61.248138
"2015-03-05",67.410004,67.709999,67.300003,67.68,1882300,61.869755
"2015-03-06",67.169998,67.529999,66.379997,66.860001,1621200,61.120155
"2015-03-09",67,67.82,67,67.660004,1321300,61.851486
"2015-03-10",67.029999,67.029999,66.150002,66.230003,1845400,60.544235
"2015-03-11",66.279999,66.400002,65.739998,66.199997,1268000,60.782959
"2015-03-12",66.410004,67.5,66.400002,67.389999,1055300,61.875572
"2015-03-13",67.32,67.389999,66.349998,67.220001,1558200,61.71949
"2015-03-16",67.580002,68.650002,67.32,68.599998,1661900,62.986576
"2015-03-17",67.980003,68.080002,67.449997,67.779999,1623100,62.233681
"2015-03-18",67.519997,68.75,67.019997,68.540001,1588800,62.931484
"2015-03-19",68.190002,68.400002,67.410004,67.870003,1235800,62.316319
"2015-03-20",68.269997,68.809998,68.129997,68.209999,1839500,62.628487
"2015-03-23",68.389999,68.510002,67.559998,67.559998,1062700,62.03167
"2015-03-24",67.650002,68.129997,67.099998,67.949997,1698800,62.389759
"2015-03-25",67.970001,68.110001,66.769997,66.769997,1432400,61.306313
"2015-03-26",66.730003,67.610001,66.400002,67.470001,2160400,61.949036
"2015-03-27",67.139999,67.919998,66.959999,67.769997,1387500,62.224491
"2015-03-30",68,68.559998,67.900002,68.449997,1416600,62.84885
"2015-03-31",68.190002,68.519997,67.769997,68.080002,1473800,62.509129
"2015-04-01",68.040001,68.110001,66.940002,67.050003,2106800,61.563419
"2015-04-02",66.82,67.839996,66.620003,67.529999,1932900,62.004124
"2015-04-06",66.919998,68.279999,66.629997,67.849998,1484900,62.297932
"2015-04-07",68.120003,68.349998,67.349998,67.349998,1173600,61.838852
"2015-04-08",67.279999,67.720001,67.019997,67.510002,1300800,61.985775
"2015-04-09",67.459999,67.970001,67.07,67.870003,1935600,62.316319
"2015-04-10",67.830002,68.730003,67.540001,68.589996,2034800,62.97739
"2015-04-13",68.300003,69.150002,68.209999,68.699997,1465400,63.078392
"2015-04-14",68.489998,68.730003,68.080002,68.580002,1267100,62.968204
"2015-04-15",68.919998,69.419998,68.68,69.190002,1095800,63.528297
"2015-04-16",68.949997,69.410004,68.68,68.800003,1645100,63.170212
"2015-04-17",68.290001,68.360001,67.080002,67.339996,1364200,61.829681
"2015-04-20",67.75,67.849998,67.400002,67.68,1048700,62.14185
"2015-04-21",67.75,68.110001,67.139999,67.199997,1349500,61.701126
"2015-04-22",67.190002,67.599998,66.620003,67.489998,1656000,61.967392
"2015-04-23",68.82,69.400002,67.940002,69.059998,2832000,63.408936
"2015-04-24",69.139999,69.139999,68.230003,68.629997,2055700,63.014111
"2015-04-27",68.669998,69.400002,68.410004,68.629997,1787600,63.014111
"2015-04-28",68.529999,69.220001,68.199997,69.190002,1718600,63.528297
"2015-04-29",68.650002,68.959999,67.580002,67.650002,2412400,62.114311
"2015-04-30",67.290001,67.790001,65.769997,65.839996,2886100,60.452415
"2015-05-01",65.980003,67.059998,65.849998,66.849998,1713600,61.379772
"2015-05-04",66.970001,67.379997,66.690002,66.889999,1262700,61.416496
"2015-05-05",66.690002,66.980003,65.790001,65.830002,1589300,60.443237
"2015-05-06",66.010002,66.82,65.470001,66.82,3489000,61.352222
"2015-05-07",66.830002,67.410004,66.599998,67.139999,1556800,61.646053
"2015-05-08",67.940002,68.330002,67.360001,67.440002,1588100,61.92149
"2015-05-11",67.300003,67.82,67.089996,67.169998,1624700,61.673588
"2015-05-12",67.160004,67.769997,66.93,67.519997,1466400,61.994949
"2015-05-13",67.599998,68.440002,67.25,68.120003,1962200,62.545856
"2015-05-14",69.489998,70.209999,68.980003,70.18,2622300,64.437286
"2015-05-15",70.099998,70.93,70.040001,70.910004,3010400,65.107559
"2015-05-18",70.5,70.839996,70.339996,70.5,1602400,64.731102
"2015-05-19",70.540001,70.629997,69.519997,69.739998,1986200,64.033287
"2015-05-20",69.809998,69.900002,69.199997,69.339996,1567500,63.666016
"2015-05-21",69.349998,69.870003,68.959999,69.519997,1128300,63.831291
"2015-05-22",70.339996,70.339996,69.269997,69.269997,1153800,63.601742
"2015-05-26",69.050003,69.07,68.459999,68.589996,942500,62.97739
"2015-05-27",68.959999,69.68,68.639999,69.519997,1236600,63.831291
"2015-05-28",69.410004,69.699997,69.040001,69.440002,1090100,63.757832
"2015-05-29",69.290001,69.5,68.589996,68.779999,2018200,63.151867
"2015-06-01",69.029999,69.5,68.389999,68.989998,1299100,63.344669
"2015-06-02",68.839996,69.709999,68.599998,69.239998,2193800,63.574203
"2015-06-03",69.360001,69.510002,68.910004,69.089996,2269100,63.436478
"2015-06-04",68.790001,69.120003,68.25,69.050003,2822100,63.399765
"2015-06-05",69.019997,69.239998,68.629997,69.110001,2154500,63.454853
"2015-06-08",69.059998,69.169998,68.580002,68.589996,960600,62.97739
"2015-06-09",68.650002,69,68.43,68.610001,1258200,62.995754
"2015-06-10",68.720001,69.57,68.550003,69.190002,1052600,63.797966
"2015-06-11",69.489998,69.75,69.400002,69.650002,1650700,64.222115
"2015-06-12",69.980003,70.470001,69.639999,69.860001,2685800,64.415733
"2015-06-15",69.129997,69.300003,68.43,69.040001,1910600,63.659645
"2015-06-16",68.699997,69.139999,68.599998,69.059998,1521000,63.678082
"2015-06-17",69.18,69.300003,68.540001,68.980003,2128900,63.604347
"2015-06-18",69,69.800003,68.949997,69.43,1399800,64.019257
"2015-06-19",69.449997,69.529999,68.980003,68.989998,2101200,63.613548
"2015-06-22",69.209999,69.379997,68.82,69.269997,2078800,63.871712
"2015-06-23",69.32,69.449997,68.849998,68.870003,1395700,63.502911
"2015-06-24",68.879997,68.989998,68.300003,68.57,1123100,63.226269
"2015-06-25",68.839996,68.839996,67.980003,68.169998,950700,62.857445
"2015-06-26",68.360001,68.580002,67.989998,68.43,1708100,63.097206
"2015-06-29",68,68.169998,67.5,67.580002,1920200,62.313438
"2015-06-30",68.129997,68.480003,67.169998,67.419998,1757600,62.165882
"2015-07-01",68.029999,68.050003,67.330002,67.599998,1181200,62.331863
"2015-07-02",67.870003,68.050003,67.300003,67.510002,826400,62.248898
"2015-07-06",66.800003,67.400002,66.330002,67.029999,1624000,61.806293
"2015-07-07",67.279999,67.410004,66.279999,67.300003,1678900,62.055244
"2015-07-08",66.669998,67.239998,66.150002,66.18,1816400,61.02253
"2015-07-09",66.919998,67.279999,66.099998,66.099998,1496800,60.948757
"2015-07-10",66.790001,66.919998,66.18,66.410004,1157300,61.234619
"2015-07-13",67.43,67.510002,67.080002,67.230003,2038500,61.990704
"2015-07-14",67.290001,67.589996,67.230003,67.449997,1631900,62.193558
"2015-07-15",67.620003,67.709999,67.099998,67.370003,2693600,62.119793
"2015-07-16",68.529999,68.690002,67.589996,67.68,3485000,62.405621
"2015-07-17",67.68,68.330002,67.209999,67.629997,1470300,62.359528
"2015-07-20",67.889999,69.279999,67.769997,68.760002,2514400,63.401466
"2015-07-21",68.93,69.080002,67.769997,67.989998,1827800,62.691479
"2015-07-22",67.970001,68.480003,67.639999,68.199997,2662900,62.885098
"2015-07-23",68.25,68.25,66.889999,66.970001,2135500,61.750957
"2015-07-24",66.839996,67.080002,65.82,66,1408500,60.856556
"2015-07-27",65.5,65.730003,64.949997,65,2215600,59.934479
"2015-07-28",61.900002,62,60.439999,60.700001,8875700,55.969589
"2015-07-29",60.84,62.080002,60.630001,61.5,4237200,56.707241
"2015-07-30",61.060001,61.259998,60.689999,61.110001,2660700,56.347641
"2015-07-31",61.27,61.77,61.18,61.400002,2299800,56.615036
"2015-08-03",61.189999,61.279999,60.459999,60.529999,3543300,55.812836
"2015-08-04",60.779999,61.16,59.060001,59.380001,4526700,54.75246
"2015-08-05",59.799999,60.470001,59.799999,59.959999,3232000,55.287266
"2015-08-06",59.990002,60.27,59.790001,60.009998,2701400,55.333366
"2015-08-07",59.959999,60.41,59.689999,60.25,3774100,55.554661
"2015-08-10",60.580002,61.830002,60.549999,61.599998,2683800,56.79945
"2015-08-11",61.02,61.369999,60.669998,61.060001,2163400,56.301533
"2015-08-12",60.43,61.75,60.029999,61.639999,2598700,56.836334
"2015-08-13",61.470001,61.869999,61.32,61.380001,2068100,56.596592
"2015-08-14",61.490002,61.990002,61.27,61.549999,1706900,56.753349
"2015-08-17",61.259998,62.41,61.02,62.119999,1966300,57.278923
"2015-08-18",61.82,62.279999,61.75,62.139999,1901100,57.297363
"2015-08-19",61.639999,62.029999,60.919998,60.919998,1802800,56.172451
"2015-08-20",60.369999,60.68,59.57,59.59,2183100,54.946098
"2015-08-21",58.939999,59.34,57.75,57.779999,2629400,53.277145
"2015-08-24",52.529999,56.869999,52.529999,55.560001,5506300,51.23016
"2015-08-25",57.549999,57.549999,54.279999,54.310001,2878800,50.077576
"2015-08-26",55.639999,55.849998,54.18,55.369999,2667700,51.054958
"2015-08-27",55.98,56.759998,55.049999,55.939999,3524200,51.580536
"2015-08-28",55.880001,56.419998,55.57,55.73,4012800,51.386906
"2015-08-31",55.5,55.900002,55.150002,55.290001,2331900,50.981201
"2015-09-01",53.950001,54.330002,53.259998,53.580002,6049300,49.404465
"2015-09-02",54.419998,54.619999,53.48,54.23,3940700,50.003799
"2015-09-03",54.119999,54.700001,53.599998,53.669998,6715300,49.487434
"2015-09-04",53,53.470001,52.720001,52.84,3234300,48.722122
"2015-09-08",53.77,54,53.299999,53.889999,3429000,49.690304
"2015-09-09",54.509998,63.669998,54.16,54.259998,4458800,50.302155
"2015-09-10",54.09,55.099998,53.98,54.290001,2988100,50.329967
"2015-09-11",54.150002,55.080002,53.93,55,3018100,50.988182
"2015-09-14",54.98,55.169998,54.77,54.959999,3084500,50.951099
"2015-09-15",55.419998,56.560001,54.990002,56.48,3180800,52.360229
"2015-09-16",56.400002,57.310001,56.23,57.099998,3243400,52.935005
"2015-09-17",56.869999,57.189999,56,56.119999,2710200,52.026482
"2015-09-18",53.5,55.630001,53.5,54.950001,2963900,50.941826
"2015-09-21",55.060001,55.509998,54.599998,54.810001,1514800,50.812042
"2015-09-22",54,54.049999,53.290001,53.93,2393500,49.996231
"2015-09-23",53.939999,54.029999,52.830002,53.139999,2376500,49.263855
"2015-09-24",52.290001,52.740002,51.389999,52.66,3511500,48.818867
"2015-09-25",53.139999,53.380001,52.310001,52.52,2225100,48.689075
"2015-09-28",52.049999,52.25,50.93,50.970001,2162900,47.25214
"2015-09-29",51.299999,51.59,50.279999,50.610001,3952000,46.918396
"2015-09-30",51.029999,51.32,49.799999,50.77,6712200,47.066719
"2015-10-01",50.799999,51.02,49.939999,50.689999,2850200,46.992558
"2015-10-02",50.040001,51.389999,49.740002,51.389999,2938200,47.641502
"2015-10-05",51.700001,53.049999,51.209999,52.810001,3538000,48.957932
"2015-10-06",52.889999,53.57,52.66,53.32,2700700,49.430721
"2015-10-07",53.5,54.66,53.32,53.75,3100800,49.829365
"2015-10-08",53.509998,55.02,53.400002,54.860001,2948100,50.858398
"2015-10-09",55,55.830002,54.759998,54.849998,3241600,50.849113
"2015-10-12",54.790001,54.970001,54.299999,54.580002,1578200,50.598824
"2015-10-13",54.080002,54.639999,53.759998,53.830002,1394500,49.903534
"2015-10-14",53.82,53.950001,53.209999,53.48,2053900,49.579048
"2015-10-15",53.669998,54.279999,53.189999,54.25,2066900,50.292889
"2015-10-16",54.040001,54.150002,53.23,53.599998,5119600,49.6903
"2015-10-19",53.380001,53.68,53.099998,53.349998,2139500,49.458538
"2015-10-20",53.200001,54.830002,53.049999,54.330002,3211800,50.367046
"2015-10-21",54.59,55.27,54.23,54.32,2011300,50.35778
"2015-10-22",54.330002,56.07,54.330002,55.669998,3372100,51.60931
"2015-10-23",55.950001,56.75,55.84,56.580002,5474000,52.452938
"2015-10-26",56.529999,56.970001,56.110001,56.810001,3355700,52.666161
"2015-10-27",57.66,58,55.73,57.389999,5098400,53.20385
"2015-10-28",57.380001,58.740002,57.209999,58.66,3559900,54.381214
"2015-10-29",58.290001,59.049999,58.060001,58.98,2051700,54.677879
"2015-10-30",59.040001,60.02,58.799999,59.259998,2663600,54.937447
"2015-11-02",59.330002,60.360001,59.099998,60.209999,2493300,55.818153
"2015-11-03",59.889999,60.43,59.5,59.810001,3057600,55.447334
"2015-11-04",60.099998,60.259998,59.32,59.540001,2432000,55.197021
"2015-11-05",59.580002,60.009998,59.369999,59.91,2906100,55.540031
"2015-11-06",59.540001,60.139999,59.150002,60.049999,2262800,55.669823
"2015-11-09",60.009998,60.169998,58.630001,59.150002,2164500,54.835472
"2015-11-10",58.860001,59.080002,58.349998,58.869999,1543100,54.575897
"2015-11-11",59.150002,59.169998,58.470001,58.84,1162700,54.548084
"2015-11-12",58.23,58.400002,56.950001,57.060001,2101400,52.897923
"2015-11-13",57,57.66,56.66,56.860001,1566300,52.712505
"2015-11-16",56.889999,57.73,56.75,57.700001,1940400,53.491241
"2015-11-17",57.860001,58.099998,57.130001,57.25,1193100,53.074066
"2015-11-18",57.66,58.099998,57.23,58.029999,1771800,53.797161
"2015-11-19",58.18,58.790001,57.880001,58.669998,1633800,54.390488
"2015-11-20",58.900002,59.439999,58.599998,58.700001,1828800,54.418297
"2015-11-23",58.849998,58.869999,58.32,58.41,2291200,54.149456
"2015-11-24",58.189999,58.66,57.720001,58.5,1229900,54.23288
"2015-11-25",58.57,59,58.400002,58.509998,1648100,54.242157
"2015-11-27",58.5,58.830002,58.09,58.529999,534600,54.260696
"2015-11-30",58.5,59.119999,58.459999,58.669998,2314500,54.390488
"2015-12-01",58.75,59.049999,58.360001,58.98,2009900,54.677879
"2015-12-02",58.82,59.09,57.959999,58.040001,1780100,53.806431
"2015-12-03",58.130001,58.189999,57.080002,57.639999,2426900,53.435612
"2015-12-04",57.880001,58.459999,57.5,58.43,1676700,54.167988
"2015-12-07",58,58.189999,57.16,57.25,1795400,53.074066
"2015-12-08",56.709999,56.709999,55.25,55.360001,2735700,51.321926
"2015-12-09",54.82,55.790001,54.549999,54.950001,2743100,51.210087
"2015-12-10",54.75,55.529999,54.650002,54.889999,2439300,51.154167
"2015-12-11",54.43,55.099998,54.209999,54.560001,2933900,50.846626
"2015-12-14",54.599998,54.82,53.610001,54.16,1785800,50.473866
"2015-12-15",54.470001,54.77,53.439999,53.5,2141100,49.858776
"2015-12-16",53.700001,54.459999,53.369999,54.360001,1918900,50.660248
"2015-12-17",54.459999,54.799999,53.41,53.419998,2314400,49.784222
"2015-12-18",53.169998,53.400002,52.560001,52.619999,2758500,49.03867
"2015-12-21",53.009998,53.330002,52.389999,53.139999,1745200,49.523273
"2015-12-22",53.299999,54.52,53.25,54.23,2684100,50.539089
"2015-12-23",54.610001,56.080002,54.41,55.639999,2404200,51.853127
"2015-12-24",55.529999,55.849998,55.389999,55.630001,455300,51.843811
"2015-12-28",55.52,55.68,55.049999,55.509998,1204700,51.731972
"2015-12-29",55.900002,56.369999,55.52,56.23,1422300,52.402973
"2015-12-30",56.220001,56.48,55.779999,55.830002,1248200,52.030197
"2015-12-31",55.450001,55.82,55.27,55.290001,1091700,51.526955
"2016-01-04",54.400002,55.220001,53.98,55.139999,2637500,51.387154
"2016-01-05",55.310001,55.700001,54.419998,54.549999,2345300,50.837318
