"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"2015-11-20",61.799999,61.889999,59.09,59.560001,3778300,54.8512
"2015-11-23",59.5,61.470001,59.5,60.23,2427400,55.468227
"2015-11-24",59.639999,64,59.639999,62.950001,5628300,57.973183
"2015-11-25",63.419998,63.43,61.639999,62.25,2358500,57.328526
"2015-11-27",61.549999,61.919998,59.279999,61.049999,2285100,56.223396
"2015-11-30",61.450001,62.919998,60.830002,62.77,2878100,57.807419
"2015-12-01",63.790001,67.290001,63.5,66.809998,6375200,61.528015
"2015-12-02",66.260002,71.580002,66.029999,68.5,6911800,63.0844
"2015-12-03",68.449997,68.82,63.689999,65.080002,3747600,59.934792
"2015-12-04",65.07,66.239998,62.939999,64.599998,4241000,59.492741
"2015-12-07",64.099998,65.150002,63.119999,64.599998,3427100,59.492741
"2015-12-08",62.799999,63.630001,60.439999,61.799999,4571600,56.914112
"2015-12-09",66.760002,73,65.660004,69.910004,12687600,64.382927
"2015-12-10",70,70.080002,66.309998,66.459999,4745600,61.205681
"2015-12-11",65.550003,66.330002,62.07,63.130001,5520000,58.138958
"2015-12-14",63.299999,64.800003,61.880001,62.77,2906700,57.807419
"2015-12-15",63.740002,67.199997,63.389999,66.040001,4010600,60.818886
"2015-12-16",67.169998,69.199997,65.830002,68.989998,4192400,63.535664
"2015-12-17",69.099998,69.190002,64.199997,64.269997,3748700,59.188816
"2015-12-18",64.110001,65.440002,63.259998,63.400002,7710500,58.387611
"2015-12-21",63.509998,66.089996,62.799999,65.760002,2991300,60.56102
"2015-12-22",65.919998,68.489998,65.010002,67.650002,3561600,62.301605
"2015-12-23",68.150002,69.75,67.900002,68.949997,2444200,63.498817
"2015-12-24",68.650002,69.559998,67.809998,69.169998,1339900,63.701439
"2015-12-28",69,69.080002,66.489998,68.339996,1865400,62.937046
"2015-12-29",69.050003,71.269997,68.949997,70.120003,2614800,64.576324
"2015-12-30",69.57,70.709999,68.379997,68.639999,1909500,63.213333
"2015-12-31",68.610001,69.889999,68.07,69.190002,1645100,63.719864
"2016-01-04",67.029999,69.269997,64.639999,68.769997,4249800,63.333061
"2016-01-05",69.239998,72.639999,67.650002,70.07,4286100,64.530273
"2016-01-06",67.730003,68.879997,65.360001,66.440002,3316100,61.187263
"2016-01-07",63.939999,64.010002,59.799999,60.189999,5525600,55.431393
"2016-01-08",61.509998,63.09,57.549999,57.740002,5740000,53.175087
"2016-01-11",59.009998,59.990002,56.009998,56.790001,4608400,52.300198
"2016-01-12",58.450001,58.619999,54.93,55.619999,3806400,51.222687
"2016-01-13",56.16,56.889999,51.630001,52.470001,5413000,48.321732
"2016-01-14",52.759998,52.990002,49.950001,51.5,4978200,47.428425
"2016-01-15",53.16,59.130001,52.049999,58.369999,10548100,53.75528
"2016-01-19",59.849998,61.119999,57.310001,59.130001,5851500,54.455193
"2016-01-20",57.509998,57.700001,52.52,56.330002,6212900,51.876556
"2016-01-21",56.419998,57.470001,54.330002,56.68,4076600,52.198891
"2016-01-22",59,60.790001,57.959999,59.169998,3590000,54.492031
"2016-01-25",60.98,63.75,60.169998,61,5654000,56.177349
"2016-01-26",61.639999,63.740002,59.66,63.41,3025200,58.396816
"2016-01-27",62.689999,65,61.25,62.23,3125800,57.310101
"2016-01-28",64.669998,66.410004,62.290001,63.150002,3660700,58.157379
"2016-01-29",63.709999,67.360001,63.549999,67.339996,3137600,62.016113
"2016-02-01",66.510002,67.68,63.549999,67.099998,3953100,61.795082
"2016-02-02",65.540001,65.949997,61.259998,62,5434300,57.098293
"2016-02-03",62.470001,63.91,59.529999,63.169998,4244300,58.175785
"2016-02-04",62.490002,65.5,61.310001,63.779999,3666900,58.737556
"2016-02-05",63.310001,64.339996,61.5,61.91,2462100,57.015404
"2016-02-08",61.080002,61.459999,57.049999,58.799999,3846600,54.151279
"2016-02-09",57.470001,60.759998,56.580002,58.450001,2595200,53.828957
"2016-02-10",59.009998,60.200001,57.610001,58.139999,2776600,53.543468
"2016-02-11",58.459999,61.66,56.509998,59.689999,5410800,54.970921
"2016-02-12",62.75,69.279999,62.299999,69.139999,10716600,63.673809
"2016-02-16",70.839996,76,69.849998,74.650002,9057800,68.748192
"2016-02-17",75.309998,78.269997,73.660004,76.209999,6938900,70.18486
"2016-02-18",75.650002,79.75,73.550003,78.449997,6318300,72.247742
"2016-02-19",76.370003,77.690002,75.650002,77.18,4207800,71.534073
"2016-02-22",79.18,81.32,78.620003,79.529999,4864300,73.712189
"2016-02-23",79.709999,80.769997,78.230003,79.650002,4284000,73.82341
"2016-02-24",78.440002,80.029999,75.57,79.669998,4629100,73.841934
"2016-02-25",78.919998,80.800003,77.800003,80.629997,2669900,74.731705
"2016-02-26",81.389999,83.599998,81.18,82.169998,2963400,76.15905
"2016-02-29",82.169998,83.120003,81.610001,82.480003,2440000,76.446381
"2016-03-01",84.449997,86.239998,84.169998,84.510002,5705000,78.327888
"2016-03-02",85.080002,85.370003,83.300003,85,5406900,78.782028
"2016-03-03",84.150002,88.870003,83.580002,88.349998,5496700,81.886963
"2016-03-04",88.370003,88.389999,84.32,85.440002,6043700,79.189835
"2016-03-07",83.5,85.800003,82.080002,83.989998,5192400,77.845924
"2016-03-08",83.199997,83.849998,80.120003,80.269997,3575400,74.398048
"2016-03-09",81.419998,82.440002,79.769997,81.559998,2372900,75.593666
"2016-03-10",82.739998,84.769997,81.300003,84.059998,3257500,77.910782
"2016-03-11",83.540001,87.209999,83.199997,86.059998,3903500,79.764488
"2016-03-14",86.160004,87.169998,84.660004,85.220001,2555200,78.985939
"2016-03-15",86.07,86.489998,81.949997,83.25,3401700,77.160049
"2016-03-16",82.889999,86.599998,82.699997,86.300003,2380000,79.986938
"2016-03-17",86.699997,89.279999,86.599998,88.800003,3257800,82.304062
"2016-03-18",91.68,96.559998,91.360001,94.019997,7033600,87.142189
"2016-03-21",93.080002,93.300003,90.059998,92.739998,2732900,85.955833
"2016-03-22",94.330002,96.599998,93.68,95,4003300,88.050514
"2016-03-23",94.75,94.769997,91.5,91.760002,2251700,85.047523
"2016-03-24",90.5,93.68,89.550003,93.470001,3299500,86.632431
"2016-03-28",93.529999,93.889999,89.610001,92.830002,3305600,86.039246
"2016-03-29",94.720001,95.43,92.150002,94.139999,3409200,87.253403
"2016-03-30",95.650002,95.989998,91.739998,93.989998,3214200,87.114388
"2016-03-31",94.080002,94.620003,92.010002,93.43,2973100,86.595352
"2016-04-01",91.839996,95.25,90.339996,94.739998,4545000,87.809517
"2016-04-04",94.559998,96.220001,93.169998,93.400002,2755000,86.567543
"2016-04-05",91.620003,93.300003,90.400002,90.919998,4427100,84.268951
"2016-04-06",91.699997,91.82,85.720001,89.550003,7407600,82.999191
"2016-04-07",95.040001,100.839996,94.769997,99.989998,12644100,92.675453
"2016-04-08",100.620003,102.440002,97.400002,98.779999,6248900,91.553978
"2016-04-11",99.629997,101.449997,98.300003,98.309998,3806900,91.118362
"2016-04-12",97.760002,98.220001,95.519997,97.190002,3437000,90.080307
"2016-04-13",96.370003,98.199997,95.730003,97.68,2991700,90.534447
"2016-04-14",101,101.160004,96.599998,97.669998,3927000,90.525185
"2016-04-15",97.419998,98.660004,96.809998,97.669998,1861000,90.525185
"2016-04-18",97.089996,97.379997,95.900002,96.480003,2527500,89.422249
"2016-04-19",96.709999,100.400002,96.709999,99.989998,3433300,92.675453
"2016-04-20",99.269997,100.980003,98.5,99.389999,2424600,92.11937
"2016-04-21",96.790001,97.18,94.360001,95.790001,5222400,88.782715
"2016-04-22",95.529999,96.769997,94.379997,96,2482000,88.977356
"2016-04-25",95.830002,95.830002,89.940002,90.940002,4901500,84.287506
"2016-04-26",90.940002,92.279999,89.260002,89.660004,3680900,83.101143
"2016-04-27",89.389999,91.089996,88.879997,89.169998,2514800,82.64698
"2016-04-28",88.360001,92.370003,88.290001,89.220001,2969800,82.693321
"2016-04-29",88.019997,90.779999,87.769997,88.300003,3214700,81.840622
"2016-05-02",91.300003,94.489998,90.769997,94.279999,4269300,87.383163
"2016-05-03",92.989998,95.730003,91.580002,94.449997,3669100,87.540733
"2016-05-04",92.379997,93.470001,90.120003,91.230003,3303800,84.55629
"2016-05-05",91.07,91.559998,88.980003,89.620003,3925600,83.064056
"2016-05-06",91.610001,92.860001,88.580002,91.209999,3671600,84.537766
"2016-05-09",91.550003,92.169998,89.059998,89.620003,2693000,83.064056
"2016-05-10",89.839996,94.089996,89.720001,94.029999,3088500,87.151459
"2016-05-11",93.989998,94.239998,92.059998,92.959999,2085300,86.159744
"2016-05-12",93.690002,94.389999,91.510002,93.419998,1876100,86.586082
"2016-05-13",92.529999,93.290001,89.730003,89.949997,2341000,83.81855
"2016-05-16",89.839996,91.839996,89.550003,90.879997,1520300,84.685143
"2016-05-17",90.879997,93.599998,90.290001,91.230003,1978800,85.011299
"2016-05-18",90.410004,91.639999,88.089996,88.449997,2691400,82.420769
"2016-05-19",87.699997,89.32,87.160004,88.449997,2504900,82.420769
"2016-05-20",88.93,90.260002,88.610001,88.959999,1746900,82.896019
"2016-05-23",89.300003,91.980003,89,91.480003,2111000,85.244247
"2016-05-24",92.379997,93.589996,91.699997,93.220001,1619800,86.865646
"2016-05-25",93.870003,97.190002,93.800003,96.650002,3116800,90.061829
"2016-05-26",97.449997,97.449997,93.809998,94.620003,1974700,88.170219
"2016-05-27",94.550003,96.800003,94.089996,95.959999,1598000,89.418877
"2016-05-31",96.400002,97.699997,95.699997,96.18,2139100,89.623863
"2016-06-01",94.010002,97.010002,93.080002,96.730003,2100500,90.136368
"2016-06-02",96.839996,99.870003,96.010002,99.410004,2976100,92.633705
"2016-06-03",98.919998,98.940002,96.059998,98.5,2769200,91.785736
"2016-06-06",96.989998,99.400002,96.25,98.690002,2323200,91.962784
"2016-06-07",98.379997,101.980003,98.129997,101.110001,3214400,94.217827
"2016-06-08",102,103.360001,100.050003,101.32,2593100,94.413506
"2016-06-09",100.489998,101.410004,99.620003,100.790001,1238600,93.91964
"2016-06-10",99.940002,101.029999,98.449997,100.449997,2469000,93.602798
"2016-06-13",99.629997,102.75,99.550003,100.150002,1952800,93.32325
"2016-06-14",99.360001,101.720001,98.269997,101.540001,2412500,94.618507
"2016-06-15",101.660004,104.099998,100.870003,101.599998,2211700,94.674416
"2016-06-16",100.68,101.589996,99.18,101.199997,2074300,94.301674
"2016-06-17",102.309998,103.75,101.599998,103.190002,2191500,96.156029
"2016-06-20",104.019997,105.690002,100.139999,100.290001,2839700,93.45372
"2016-06-21",100.519997,102.050003,99.529999,101.809998,1991500,94.870102
"2016-06-22",102.349998,102.879997,100.639999,100.720001,1747700,93.854401
"2016-06-23",102,102.900002,101.139999,101.699997,1569000,94.767601
"2016-06-24",97.870003,99.650002,91.949997,92.290001,4896900,85.999046
"2016-06-27",90.75,90.75,86.339996,87.690002,5475000,81.712593
"2016-06-28",90.199997,90.480003,87.400002,88.279999,3780300,82.262367
"2016-06-29",90,92.040001,88.900002,91.279999,2613400,85.057884
"2016-06-30",91.440002,92,89.150002,90.639999,2580700,84.461517
"2016-07-01",90.800003,93.949997,90.639999,91.790001,2821500,85.533119
"2016-07-05",91.25,91.25,88.120003,89.099998,2405100,83.026482
"2016-07-06",88.559998,90.07,87.260002,89.93,2133700,83.799896
"2016-07-07",90.07,90.970001,88.18,88.959999,1986600,82.896019
"2016-07-08",89.790001,90.739998,89.199997,89.75,2006400,83.632172
"2016-07-11",91.300003,96.059998,91.279999,94.099998,4057100,87.685654
"2016-07-12",95.870003,96.57,94.510002,96.5,2634100,89.922066
"2016-07-13",96.480003,96.480003,93.970001,94.879997,2037600,88.412483
"2016-07-14",93.779999,94.75,90.779999,92.019997,3453300,85.747429
"2016-07-15",92.559998,93.800003,92.139999,92.220001,1770700,85.9338
"2016-07-18",92.360001,96.93,92.129997,96.660004,3102000,90.071159
"2016-07-19",96,96.199997,94.529999,95.169998,1799100,88.682716
"2016-07-20",94.290001,94.959999,93.190002,94.18,2077000,87.760201
"2016-07-21",94.080002,95.349998,93.43,93.889999,1793800,87.489967
"2016-07-22",94.5,95.910004,93.489998,95.769997,1510000,89.241821
"2016-07-25",97.25,99,96.260002,97.410004,2883100,90.770035
"2016-07-26",100.010002,103.860001,99.900002,103.470001,4013800,96.416946
"2016-07-27",103.25,103.769997,100.199997,102.239998,2386000,95.270798
"2016-07-28",102.519997,104.910004,101,104.660004,3848400,97.525833
"2016-07-29",96.139999,103,96.010002,97.949997,8143600,91.273209
"2016-08-01",97.949997,99.5,94.82,97.93,3437800,91.25457
"2016-08-02",97.559998,97.849998,96.050003,96.919998,1947600,90.313431
"2016-08-03",96.029999,98.110001,95.5,97.660004,1497600,91.002983
"2016-08-04",98.019997,98.830002,96.330002,98.25,2042300,91.552765
"2016-08-05",98.93,99.309998,97.349998,97.510002,1808000,90.863213
"2016-08-08",97.660004,100.269997,97.57,100.050003,1973000,93.230072
"2016-08-09",99.959999,101.199997,99.059998,100.190002,1674500,93.829437
"2016-08-10",100.400002,100.779999,98.809998,99.589996,1296200,93.267532
"2016-08-11",100.199997,103.779999,100.010002,102.660004,3362700,96.142624
"2016-08-12",99.5,100.879997,99.230003,99.75,3005000,93.417366
"2016-08-15",100.980003,104.440002,100.160004,103.739998,3662500,97.154076
"2016-08-16",104.059998,104.059998,100.620003,101.419998,3013600,94.981346
"2016-08-17",101.879997,102.099998,100.870003,101.330002,2032500,94.897072
"2016-08-18",100.949997,101.379997,98.25,99.68,3053700,93.351814
"2016-08-19",98.790001,99,95.940002,97.379997,3887700,91.19783
"2016-08-22",97.690002,97.699997,96.120003,97.099998,2698800,90.9356
"2016-08-23",98.019997,98.910004,96.25,96.389999,2775900,90.270691
"2016-08-24",96.010002,96.480003,90.349998,90.809998,6068500,85.044922
"2016-08-25",91.620003,92.459999,90.059998,90.510002,2758300,84.763977
"2016-08-26",90.690002,91.300003,88.870003,89.849998,3116400,84.145882
"2016-08-29",89.349998,91.800003,89.300003,90.720001,2147800,84.960648
"2016-08-30",90.860001,91.809998,89.639999,90.150002,2159700,84.426826
"2016-08-31",89.269997,90.949997,88.5,89.32,2146500,83.649536
"2016-09-01",93.580002,95.260002,93,93.169998,6805000,87.255104
"2016-09-02",93.800003,94.050003,91.110001,92.379997,3025400,86.515251
"2016-09-06",92.959999,93.879997,91.82,92.790001,2029900,86.899239
"2016-09-07",93.489998,95.239998,93.25,94.349998,2617000,88.360184
"2016-09-08",95.940002,96.709999,95.019997,95.779999,2792800,89.699402
"2016-09-09",96.370003,98.5,95.230003,98.410004,6349200,92.16246
"2016-09-12",97.57,104.07,97.080002,104.010002,7002800,97.406929
"2016-09-13",103.059998,104.790001,102.199997,103.709999,4456500,97.125969
"2016-09-14",104.5,107.68,103.260002,107.25,4905300,100.441223
"2016-09-15",106.879997,109.5,104.730003,108.68,5706900,101.780441
"2016-09-16",108.650002,109.269997,106.720001,108.57,3835000,101.677429
"2016-09-19",108.279999,108.43,103.449997,103.959999,4265600,97.3601
"2016-09-20",103.730003,104.82,102.419998,103.489998,2818600,96.919937
"2016-09-21",104.089996,105.220001,101.510002,103,4014700,96.461052
"2016-09-22",103.510002,104.080002,101.720001,102.290001,3839900,95.79612
"2016-09-23",101.080002,102.550003,98.379997,102.139999,5125800,95.655632
"2016-09-26",101.550003,101.669998,99.660004,100.809998,2622800,94.41008
"2016-09-27",100.139999,102.110001,99.769997,100.739998,3779100,94.344528
"2016-09-28",101.559998,101.75,98.5,101.660004,3047200,95.206116
"2016-09-29",101.169998,103.629997,100,100.589996,2858100,94.204033
"2016-09-30",98.139999,98.449997,94.800003,97.419998,6737900,91.235291
"2016-10-03",100.290001,101.25,98.93,99.279999,4234900,92.977203
"2016-10-04",99.269997,99.589996,96.160004,96.379997,3288400,90.261322
"2016-10-05",96.32,98.370003,95.879997,97.940002,2699600,91.722267
"2016-10-06",97.5,98.599998,97.099998,97.739998,1969200,91.534966
"2016-10-07",97.629997,97.989998,96.139999,97.010002,2165800,90.851326
"2016-10-10",97.190002,99.489998,97.010002,98.669998,1812400,92.405922
"2016-10-11",99.830002,101.059998,97.379997,97.699997,2791500,91.497513
"2016-10-12",97.330002,97.910004,96,96.43,2034400,90.308128
"2016-10-13",95.75,95.790001,92.82,94.949997,3060700,88.922104
"2016-10-14",95.669998,96.339996,91.910004,93.370003,2885500,87.442398
"2016-10-17",91.230003,94.139999,91.059998,93.099998,1887900,87.189537
"2016-10-18",94.489998,94.879997,92.57,92.980003,1171600,87.077171
"2016-10-19",92.790001,95.940002,92.790001,95.519997,1852300,89.455917
"2016-10-20",95.139999,97.239998,95.010002,96,1498400,89.905441
"2016-10-21",95.5,96.230003,94.5,95.269997,1927500,89.221771
"2016-10-24",96.82,97.889999,96.400002,96.800003,1500100,90.65464
"2016-10-25",96.650002,96.669998,95.150002,95.57,1172900,89.502747
"2016-10-26",95.230003,97.550003,95.230003,95.75,1804200,89.67131
"2016-10-27",97.050003,97.050003,93.120003,94.18,1851000,88.200981
"2016-10-28",94.290001,95.550003,93.75,94.18,2079000,88.200981
"2016-10-31",94.660004,95.050003,93.419998,94.550003,1341600,88.547501
"2016-11-01",96.43,99.75,95.949997,98.230003,3722300,91.993866
"2016-11-02",97.769997,98.110001,95.860001,96.519997,2542400,90.392433
"2016-11-03",92.209999,92.93,86.730003,87.529999,9050400,81.973167
"2016-11-04",88.230003,89.199997,86.57,88.040001,3223800,82.450775
"2016-11-07",89.949997,90,87.32,87.860001,2792100,82.282219
"2016-11-08",87.900002,88.480003,86.18,86.669998,3418300,81.167755
"2016-11-09",85.349998,88.529999,84.599998,87.839996,2798900,82.263458
"2016-11-10",89.160004,89.650002,84.800003,85.300003,3564900,79.884727
"2016-11-11",84.790001,85.529999,82.510002,84.980003,3252600,79.585045
"2016-11-14",84.5,85.989998,82.760002,84.510002,2479100,79.144897
"2016-11-15",84.949997,87.550003,84.879997,86.870003,2288600,81.839256
"2016-11-16",86.779999,87.919998,85.900002,86.57,1825800,81.556633
"2016-11-17",87.790001,90.660004,87.349998,90.440002,3636900,85.202522
"2016-11-18",91.230003,94,90.889999,92.349998,3224700,87.0019
