"","MPC.Open","MPC.High","MPC.Low","MPC.Close","MPC.Volume","MPC.Adjusted"
"2017-09-19",53.75,54.34,53.380001,54.200001,4522500,50.951595
"2017-09-20",54.380001,54.700001,54.029999,54.43,4221700,51.167809
"2017-09-21",54.43,54.889999,54.259998,54.369999,4037800,51.111408
"2017-09-22",54.240002,55.02,54.130001,54.73,3681400,51.449829
"2017-09-25",55,55.810001,54.98,55.529999,4594600,52.201878
"2017-09-26",55.360001,55.650002,55.07,55.380001,4032800,52.060875
"2017-09-27",54.610001,55.779999,54.610001,55.240002,3857900,51.929264
"2017-09-28",55.259998,55.779999,55.150002,55.470001,3762900,52.145477
"2017-09-29",55.459999,56.549999,55.290001,56.080002,3723900,52.718922
"2017-10-02",55.939999,56.27,55.529999,55.889999,2712500,52.540302
"2017-10-03",55.529999,56.310001,55.25,56.139999,3199900,52.775322
"2017-10-04",56.16,56.700001,55.900002,56.310001,2804600,52.935131
"2017-10-05",56.48,56.900002,56.139999,56.25,2886500,52.878727
"2017-10-06",55.799999,56.400002,55.709999,56.02,3917400,52.66251
"2017-10-09",56.130001,56.490002,56.040001,56.139999,3281500,52.775322
"2017-10-10",56.720001,57.02,56.18,56.25,3621700,52.878727
"2017-10-11",56.310001,56.540001,56.139999,56.220001,4164100,52.850529
"2017-10-12",56,56.900002,55.799999,56.549999,3048400,53.160748
"2017-10-13",56.889999,56.919998,56.290001,56.369999,2839200,52.991535
"2017-10-16",56.419998,56.57,55.68,55.720001,5437900,52.380497
"2017-10-17",55.740002,56.529999,55.73,56.509998,3017900,53.123142
"2017-10-18",56.52,56.860001,56.400002,56.75,2905800,53.348763
"2017-10-19",56.419998,57.139999,56.169998,57.099998,3403700,53.677784
"2017-10-20",57.299999,57.740002,57.150002,57.490002,3904900,54.044411
"2017-10-23",57.48,57.490002,56.259998,56.34,3734700,52.963333
"2017-10-24",56.540001,57.27,56.540001,56.990002,3428900,53.574375
"2017-10-25",56.959999,57.139999,55.889999,56.439999,4895500,53.057339
"2017-10-26",57.52,57.919998,55.869999,57.27,4239300,53.837593
"2017-10-27",57.68,58.93,57.400002,58.470001,4159900,54.965672
"2017-10-30",58.5,59.57,58.25,59.060001,3887700,55.520317
"2017-10-31",59.779999,60.16,58.830002,59.740002,5157600,56.159565
"2017-11-01",60.240002,61.900002,60.07,60.889999,5609400,57.240635
"2017-11-02",61.060001,62.34,60.869999,62.169998,5216100,58.443924
"2017-11-03",62.259998,62.779999,61.900002,62.200001,3660700,58.472122
"2017-11-06",62.34,62.529999,62.099998,62.349998,3695400,58.613129
"2017-11-07",62.580002,63.119999,62.150002,63.110001,3725400,59.327579
"2017-11-08",63.290001,63.41,62.560001,63.220001,4834200,59.430988
"2017-11-09",62.619999,62.73,60.900002,61.66,5014800,57.964481
"2017-11-10",61.98,62.279999,61.610001,61.720001,3220100,58.020885
"2017-11-13",61.790001,62.549999,61.709999,62.200001,2823400,58.472122
"2017-11-14",62.32,63.080002,61.950001,62.869999,4490200,59.101967
"2017-11-15",60.450001,61.810001,60.099998,61.5,4743600,58.184265
"2017-11-16",61.509998,62.580002,61.150002,62.009998,3981300,58.666763
"2017-11-17",61.849998,62.450001,61.639999,62.27,3195900,58.912746
"2017-11-20",62.110001,62.529999,61.75,61.939999,2573100,58.60054
"2017-11-21",62.189999,62.360001,61.799999,62.290001,2532400,58.931671
"2017-11-22",62.349998,62.400002,61.259998,62.009998,2956000,58.666763
"2017-11-24",62.16,62.25,61.580002,62.029999,1407400,58.685684
"2017-11-27",61.950001,62.450001,61.599998,61.880001,6393000,58.543777
"2017-11-28",62.290001,62.380001,61.66,62.220001,2889900,58.865444
"2017-11-29",62.009998,62.240002,60.950001,61.400002,4231000,58.089657
"2017-11-30",61.689999,62.779999,61.439999,62.630001,4883700,59.253345
"2017-12-01",62.82,63.060001,61.59,62.84,5187800,59.452015
"2017-12-04",62.919998,64.32,62.610001,63.299999,4242900,59.887218
"2017-12-05",63.419998,65.410004,63.16,64.540001,4256100,61.06036
"2017-12-06",64.32,64.459999,63.27,63.459999,2354800,60.038589
"2017-12-07",63.099998,64.07,63,64,3362700,60.549473
"2017-12-08",64.190002,64.940002,63.950001,64.75,3084700,61.259033
"2017-12-11",64.459999,65.080002,64.330002,64.459999,2768800,60.984673
"2017-12-12",64.82,65.290001,64.269997,64.489998,2591600,61.013062
"2017-12-13",64.300003,64.410004,63.799999,64.150002,2966100,60.691395
"2017-12-14",64.160004,65.040001,64.059998,64.660004,4319000,61.173893
"2017-12-15",64.949997,66.190002,64.699997,65.75,10013900,62.205128
"2017-12-18",65.870003,66.379997,65.730003,66.010002,3386400,62.451118
"2017-12-19",66.029999,66.120003,64.68,64.75,4367500,61.259033
"2017-12-20",65.059998,65.860001,64.760002,65.660004,5163600,62.119984
"2017-12-21",65.699997,66.790001,65.419998,66.330002,5675700,62.75386
"2017-12-22",66.699997,66.849998,66.220001,66.360001,3449500,62.782249
"2017-12-26",66.550003,67.07,66.410004,66.839996,2309900,63.236351
"2017-12-27",66.720001,66.889999,66.360001,66.419998,2195500,62.839001
"2017-12-28",66.43,66.559998,66.160004,66.400002,3124400,62.820087
"2017-12-29",66.470001,66.75,65.959999,65.980003,2289100,62.422729
"2018-01-02",66.110001,67.25,65.980003,67.18,3055900,63.558037
"2018-01-03",67.459999,68.970001,67.410004,68.610001,4844000,64.910942
"2018-01-04",68.660004,69.059998,68.400002,68.68,3156400,64.977158
"2018-01-05",68.870003,69.459999,68.510002,69.339996,3512300,65.60157
"2018-01-08",69.07,69.68,69.010002,69.389999,3212600,65.648888
"2018-01-09",69.389999,69.550003,68.910004,69,2980300,65.279915
"2018-01-10",68.790001,69.629997,68.449997,69.510002,2719400,65.762421
"2018-01-11",69.720001,70.43,69.349998,70.25,2494500,66.462509
"2018-01-12",70.470001,71.5,70.470001,71.419998,2628200,67.569435
"2018-01-16",71.599998,71.830002,70.610001,70.779999,4401500,66.963936
"2018-01-17",71.110001,72.480003,70.919998,71.980003,3489700,68.099251
"2018-01-18",71.779999,72.519997,71.160004,71.489998,3610600,67.635666
"2018-01-19",71.660004,72.029999,71.089996,71.889999,3894300,68.014099
"2018-01-22",72.040001,73.199997,71.720001,73.160004,4365700,69.215622
"2018-01-23",73.309998,73.5,72.639999,73.120003,2852600,69.177788
"2018-01-24",73.370003,73.529999,71.290001,71.589996,3933900,67.730255
"2018-01-25",72.080002,72.230003,71.010002,71.080002,2894300,67.247765
"2018-01-26",71.290001,72.019997,71.190002,71.739998,3556100,67.872177
"2018-01-29",71.510002,71.75,69.970001,70.150002,4153100,66.367905
"2018-01-30",69.050003,69.580002,67.809998,69.129997,4841700,65.402893
"2018-01-31",69.239998,69.639999,68.209999,69.269997,6425000,65.535347
"2018-02-01",69.769997,70.489998,67.120003,68.690002,6953500,64.986626
"2018-02-02",68.330002,69.449997,66.809998,67.410004,5035100,63.775635
"2018-02-05",66.080002,67.440002,63.23,64.580002,5891600,61.098213
"2018-02-06",62.93,65.940002,62.259998,65.690002,4615400,62.148365
"2018-02-07",66.959999,67.639999,64.940002,65.089996,5065000,61.580704
"2018-02-08",64.910004,65.349998,62.77,62.790001,4379300,59.404713
"2018-02-09",63.450001,64.580002,61.459999,63.84,4871400,60.398109
"2018-02-12",64.480003,65.699997,64.019997,64.769997,3423700,61.277958
"2018-02-13",64.669998,66.400002,64.290001,66.080002,3571000,62.517338
"2018-02-14",65.459999,68.419998,65.18,68.160004,4690000,64.485199
