"","MET.Open","MET.High","MET.Low","MET.Close","MET.Volume","MET.Adjusted"
"2014-07-10",49.046345,49.652405,48.725491,49.420677,5646000,41.125767
"2014-07-11",49.269161,49.848484,49.117645,49.679146,4767800,41.340858
"2014-07-14",50.329769,50.570412,49.839573,50.035652,10350500,41.637516
"2014-07-15",50.240643,50.499107,49.616756,50.035652,4786200,41.637516
"2014-07-16",50.463459,50.53476,49.679146,49.875221,3838300,41.504025
"2014-07-17",49.518715,50.151516,48.850266,49.037434,7247700,40.80685
"2014-07-18",49.385025,49.848484,48.983955,49.759357,4562000,41.407597
"2014-07-21",49.563278,49.741531,49.153297,49.474152,3492400,41.170261
"2014-07-22",49.679146,49.777184,48.58289,49.46524,7249600,41.162853
"2014-07-23",49.563278,49.625668,48.957218,49.269161,4008700,40.999683
"2014-07-24",49.402851,49.438503,48.939392,49.153297,6673600,40.903267
"2014-07-25",49.144386,49.367203,48.5205,48.796791,5512900,40.606594
"2014-07-28",48.734402,48.948307,48.04813,48.850266,5857000,40.651089
"2014-07-29",48.78788,48.966133,48.155079,48.208557,5935400,40.117085
"2014-07-30",48.333332,48.885918,48.18182,48.5205,8190300,40.376678
"2014-07-31",47.932262,48.146168,46.702316,46.880569,11244400,39.011997
"2014-08-01",46.61319,46.969696,46.167557,46.461674,7595600,38.663414
"2014-08-04",46.631016,46.81818,46.158646,46.68449,6931400,38.848824
"2014-08-05",46.381462,46.524063,45.87344,46.051693,9246000,38.322239
"2014-08-06",45.499107,45.962566,45.409981,45.748665,7116300,38.361626
"2014-08-07",46.07843,46.399288,45.374332,45.525848,7044500,38.174793
"2014-08-08",45.561497,46.105171,45.285206,46.07843,5790000,38.638142
"2014-08-11",46.292336,46.336899,45.900177,46.122993,8715500,38.67551
"2014-08-12",45.784313,46.586452,45.784313,46.488415,5070800,38.98193
"2014-08-13",46.827095,46.969696,46.488415,46.737968,5403100,39.191196
"2014-08-14",46.782532,47.201427,46.764706,47.174686,4303300,39.557384
"2014-08-15",47.281639,47.442066,46.283421,46.773617,4375100,39.221077
"2014-08-18",47.147949,47.745098,47.040997,47.673798,5579000,39.975903
"2014-08-19",47.78075,48.065952,47.477718,47.798573,6102100,40.08054
"2014-08-20",47.682709,48.021389,47.557934,47.860962,3667700,40.132851
"2014-08-21",47.843136,48.279858,47.424244,48.074867,6607400,40.312222
"2014-08-22",47.896614,48.288769,47.682709,47.762924,4551700,40.050644
"2014-08-25",48.04813,48.484848,47.91444,48.342247,4112800,40.536427
"2014-08-26",48.360073,48.636364,48.279858,48.609627,3721700,40.760628
"2014-08-27",48.663101,49.010696,48.573975,48.778965,6008800,40.902626
"2014-08-28",48.38681,48.609627,47.852051,48.475937,4780200,40.648529
"2014-08-29",48.573975,48.85918,48.404636,48.78788,4564800,40.910099
"2014-09-02",48.912655,49.572193,48.894829,49.322639,7127600,41.358521
"2014-09-03",49.590019,49.705883,49.117645,49.180035,4756600,41.238941
"2014-09-04",49.278076,49.73262,49.278076,49.39394,7159400,41.418312
"2014-09-05",49.153297,49.349377,48.796791,49.251335,5847300,41.298729
"2014-09-08",49.197861,49.491978,48.680927,48.877007,4375800,40.984844
"2014-09-09",48.850266,48.877007,48.279858,48.38681,5337400,40.573788
"2014-09-10",48.58289,49.117645,48.538326,48.752228,3598200,40.880215
"2014-09-11",48.342247,48.939392,48.342247,48.761139,4023300,40.88768
"2014-09-12",48.912655,49.52763,48.832443,49.438503,7081300,41.455669
"2014-09-15",49.420677,49.420677,48.823528,49.073082,4454600,41.14925
"2014-09-16",48.78788,49.491978,48.778965,49.242424,3684500,41.291252
"2014-09-17",49.39394,49.634583,48.868092,49.269161,6284400,41.313663
"2014-09-18",49.643494,50.222816,49.500893,49.812836,8071400,41.769562
"2014-09-19",50.098038,50.436722,49.670231,49.884136,7408400,41.82935
"2014-09-22",49.741531,49.821747,49.197861,49.215687,4794900,41.268833
"2014-09-23",49.081997,49.474152,48.672016,48.796791,5290400,40.917572
"2014-09-24",48.823528,49.483067,48.716579,49.420677,3970400,41.440716
"2014-09-25",49.286987,49.286987,48.199642,48.217468,5938900,40.431786
"2014-09-26",48.38681,48.573975,48.003567,48.306595,5440300,40.506527
"2014-09-29",47.727272,48.351158,47.299465,48.04813,5839300,40.289803
"2014-09-30",48.199642,48.565063,47.852051,47.878788,6018700,40.147808
"2014-10-01",47.673798,47.718361,46.426025,46.541889,7835000,39.026768
"2014-10-02",46.604279,47.08556,46.238861,46.836006,5886100,39.273399
"2014-10-03",47.281639,47.789661,47.174686,47.540108,5155300,39.863808
"2014-10-06",47.64706,47.843136,47.032085,47.228165,4940100,39.602234
"2014-10-07",46.809269,47.040997,45.846703,45.87344,6275200,38.466255
"2014-10-08",45.597149,46.336899,45.294117,46.319073,9683100,38.839939
"2014-10-09",46.203209,46.319073,44.705883,44.875221,11378700,37.629223
"2014-10-10",44.821747,44.991089,44.313725,44.322639,10305000,37.165871
"2014-10-13",44.340462,44.714794,43.573975,43.645275,10068000,36.597874
"2014-10-14",43.850266,44.180035,43.440285,43.573975,11343400,36.538078
"2014-10-15",42.798573,42.798573,41.131908,42.522282,21619100,35.656204
"2014-10-16",42.397503,43.208557,41.81818,42.655972,17690400,35.768311
"2014-10-17",43.235294,43.796791,43.04813,43.547237,9019900,36.515667
"2014-10-20",43.38681,43.877007,43.128342,43.805702,5550900,36.732399
"2014-10-21",44.269161,45.044563,44.233513,44.973263,8149800,37.71143
"2014-10-22",44.928699,45.178253,44.500893,44.518715,6172200,37.330273
"2014-10-23",45.160427,45.499107,44.830658,44.928699,6314600,37.674065
"2014-10-24",44.928699,45.347595,44.750446,45.26738,7117000,37.958061
"2014-10-27",45.071301,46.016045,44.812836,45.882355,8147600,38.473736
"2014-10-28",46.274509,46.559715,45.962566,46.470589,6502100,38.966976
"2014-10-29",46.559715,46.853832,46.176472,46.622105,7138100,39.09404
"2014-10-30",47.281639,47.433155,46.604279,47.245991,5883000,39.61718
"2014-10-31",48.083778,48.404636,47.754009,48.342247,7725800,40.536427
"2014-11-03",48.591801,48.645275,48.190731,48.395721,5812100,40.581268
"2014-11-04",47.78075,48.538326,47.691624,48.270947,5243400,40.476635
"2014-11-05",48.484848,48.609627,48.101604,48.5205,6211700,40.983055
"2014-11-06",48.404636,48.529411,47.789661,48.306595,6642900,40.802372
"2014-11-07",48.342247,48.689838,48.04813,48.672016,5446700,41.111031
"2014-11-10",48.591801,48.939392,48.467022,48.903744,5446700,41.306759
"2014-11-11",48.78788,49.18895,48.716579,49.162209,4315800,41.525078
"2014-11-12",48.716579,49.162209,48.689838,49.117645,4108800,41.487442
"2014-11-13",49.197861,49.197861,48.324421,48.618538,8264400,41.065857
"2014-11-14",48.4492,48.912655,48.4492,48.600712,6109000,41.050797
"2014-11-17",48.573975,48.796791,48.297684,48.565063,6358700,41.020695
"2014-11-18",48.689838,49.064171,48.573975,48.823528,4661100,41.239014
"2014-11-19",48.672016,48.957218,48.529411,48.85918,3995300,41.269119
"2014-11-20",48.31551,48.894829,48.092693,48.841354,5346500,41.254063
"2014-11-21",49.52763,49.910873,49.358288,49.741531,9215900,42.014404
"2014-11-24",49.910873,50.20499,49.812836,50.160427,5554700,42.368225
"2014-11-25",50.347595,50.445633,49.625668,49.73262,6798300,42.006878
"2014-11-26",49.901962,49.946526,49.509804,49.79501,3105200,42.059566
"2014-11-28",49.786095,50.13369,49.456329,49.563278,2279400,41.863842
"2014-12-01",49.153297,49.26025,48.270947,48.484848,7905700,40.952942
"2014-12-02",48.752228,49.18895,48.707664,49.090908,4088200,41.464848
"2014-12-03",49.206772,49.52763,48.99287,49.376114,4642200,41.705753
"2014-12-04",49.278076,49.286987,48.716579,49.180035,4743100,41.540134
"2014-12-05",49.518715,50.81105,49.500893,50.222816,9336200,42.420929
"2014-12-08",50.222816,50.623886,49.919785,50.231728,5475200,42.428444
"2014-12-09",49.705883,50.160427,49.153297,50.098038,5296800,42.315529
"2014-12-10",50.178253,50.178253,48.966133,48.983955,8300300,41.374516
"2014-12-11",49.18895,49.857399,49.090908,49.206772,8397400,41.562717
"2014-12-12",48.368984,48.698753,47.049911,47.076649,10461500,39.7635
"2014-12-15",47.522282,47.557934,45.828876,46.060608,9934600,38.905296
"2014-12-16",45.677361,46.390373,45.124779,45.142601,11720400,38.12989
"2014-12-17",45.463459,46.319073,45.383244,46.158646,9769100,38.988091
"2014-12-18",46.809269,48.155079,46.782532,48.155079,11292000,40.6744
"2014-12-19",47.691624,48.31551,47.424244,47.967915,13345700,40.516304
"2014-12-22",48.110516,48.18182,47.691624,48.163994,5580400,40.681931
"2014-12-23",48.404636,49.420677,48.333332,49.028519,7185900,41.412155
"2014-12-24",49.224598,49.322639,48.743317,48.894829,2708800,41.299229
"2014-12-26",49.05526,49.295898,48.877007,48.903744,2508200,41.306759
"2014-12-29",48.698753,49.438503,48.680927,48.92157,3210200,41.321812
"2014-12-30",48.663101,49.242424,48.538326,48.930481,3104400,41.329342
"2014-12-31",49.180035,49.206772,48.190731,48.208557,3547300,40.719566
"2015-01-02",48.556149,48.805702,47.798573,48.04813,4388900,40.584057
"2015-01-05",47.611408,47.798573,46.238861,46.443851,7315600,39.229
"2015-01-06",46.524063,46.568626,44.812836,45.035652,13546900,38.039562
"2015-01-07",45.570412,45.926918,45.178253,45.632797,8782000,38.543941
"2015-01-08",45.864529,46.577541,45.802139,46.327984,9064300,39.13113
"2015-01-09",46.310162,46.452763,45.329769,45.47237,8672400,38.408436
"2015-01-12",45.570412,45.632797,44.581104,44.946526,8270800,37.964287
"2015-01-13",45.303032,45.659538,43.885918,44.39394,15046600,37.49754
"2015-01-14",43.680927,44.064171,42.852051,43.618538,12537200,36.84259
"2015-01-15",43.832443,44.05526,42.495544,42.762924,11654600,36.119896
"2015-01-16",42.754009,43.680927,42.655972,43.663101,7905000,36.88023
"2015-01-20",43.85918,43.966133,42.976826,43.440285,7734800,36.692028
"2015-01-21",43.101604,43.939392,42.718361,43.912655,11265200,37.091011
"2015-01-22",44.295898,44.79501,43.725491,44.750446,10110300,37.798656
"2015-01-23",44.652405,44.910873,43.431374,43.467022,10935200,36.714603
"2015-01-26",43.591801,43.663101,43.324421,43.484848,10218200,36.729664
"2015-01-27",42.896614,43.244205,42.584671,42.896614,11805200,36.232811
"2015-01-28",43.333332,43.333332,41.729053,41.74688,12233100,35.261684
"2015-01-29",41.81818,42.228165,41.274509,41.773617,16734800,35.284264
"2015-01-30",41.354725,42.245991,41.087345,41.443851,14651500,35.005737
"2015-02-02",41.631016,42.754009,41.515152,42.655972,9669700,36.029549
"2015-02-03",42.896614,43.868092,42.887699,43.770054,14535300,36.970566
"2015-02-04",43.38681,43.894829,43.270947,43.467022,12151900,37.010548
"2015-02-05",43.101604,43.903744,42.771835,43.65419,10393000,37.169937
"2015-02-06",44.447414,44.777184,44.18895,44.206772,14096200,37.640434
"2015-02-09",43.805702,44.385025,43.636364,44.162209,8719600,37.602478
"2015-02-10",44.679146,44.86631,44.153297,44.590019,11018200,37.96674
"2015-02-11",44.563278,45.044563,44.322639,44.928699,8431000,38.255119
"2015-02-12",45.13369,45.516933,44.269161,44.857399,7707500,38.194408
"2015-02-13",44.901962,45.418896,44.741531,45.329769,8866400,38.596615
"2015-02-17",45.303032,46.105171,45.276291,46.069519,7865400,39.226482
"2015-02-18",45.81105,45.94474,45.089127,45.178253,7048500,38.467609
"2015-02-19",45.026737,45.614975,44.937611,45.543671,5121400,38.778744
"2015-02-20",45.285206,46.00713,44.786095,45.980392,6548400,39.1506
"2015-02-23",45.864529,45.935829,45.142601,45.329769,4763100,38.596615
"2015-02-24",45.356506,45.989304,45.249554,45.802139,6076300,38.998825
"2015-02-25",45.579323,45.846703,45.276291,45.597149,3865400,38.824284
"2015-02-26",45.632797,45.828876,45.26738,45.481285,4754100,38.725628
"2015-02-27",45.329769,45.757576,45.303032,45.303032,7333600,38.573849
"2015-03-02",45.303032,46.194298,45.106953,46.185383,6864700,39.325138
"2015-03-03",45.837791,46.274509,45.632797,46.221035,6180300,39.355503
"2015-03-04",45.846703,46.024956,45.570412,45.819965,7519700,39.014004
"2015-03-05",46.00713,46.310162,45.73975,46.114082,6534100,39.264431
"2015-03-06",46.408199,47.540108,46.310162,46.916222,12973200,39.947426
"2015-03-09",46.737968,47.005348,46.488415,46.639927,6058900,39.712173
"2015-03-10",45.935829,45.998219,45.044563,45.044563,9264900,38.353775
"2015-03-11",45.098038,45.659538,45.035652,45.320854,5936100,38.589024
"2015-03-12",45.552586,46.221035,45.418896,46.203209,5779300,39.340317
"2015-03-13",46.060608,46.319073,45.347595,45.766487,8470600,38.968464
"2015-03-16",46.087345,46.34581,45.793228,46.274509,6630300,39.401028
"2015-03-17",45.980392,46.256683,45.73975,45.989304,5214400,39.158184
"2015-03-18",45.721924,46.541889,45.543671,46.042782,9595600,39.203728
"2015-03-19",45.891266,46.051693,44.857399,45.106953,7539600,38.406891
"2015-03-20",45.347595,46.00713,45.053474,46.00713,11477600,39.173367
"2015-03-23",45.882355,46.4795,45.81105,45.819965,5158700,39.014004
"2015-03-24",45.713013,45.784313,45.329769,45.356506,8992900,38.619389
"2015-03-25",45.374332,45.508022,44.821747,44.839573,5025600,38.179234
"2015-03-26",44.607841,45.374332,44.545456,45.080215,7006700,38.384132
"2015-03-27",44.910873,45.080215,44.652405,44.803921,5234400,38.148884
"2015-03-30",45.222816,45.704102,45.115864,45.392159,5222000,38.649738
"2015-03-31",45.071301,45.187164,44.848484,45.053474,6047500,38.361362
"2015-04-01",44.786095,45.062389,44.607841,44.803921,4714400,38.148884
"2015-04-02",44.848484,45.632797,44.625668,45.543671,5597600,38.778744
"2015-04-06",44.991089,45.677361,44.750446,45.60606,7883900,38.831867
"2015-04-07",45.793228,45.793228,45.258469,45.276291,3575900,38.55109
"2015-04-08",45.47237,45.757576,45.258469,45.543671,5879200,38.778744
"2015-04-09",45.40107,46.00713,45.285206,45.855614,5234600,39.044357
"2015-04-10",45.730839,45.846703,45.26738,45.294117,5185200,38.566265
"2015-04-13",45.409981,45.828876,45.151516,45.695187,5919200,38.907761
"2015-04-14",45,45.311943,44.652405,44.964348,8135100,38.285473
"2015-04-15",45.080215,45.588234,45.080215,45.320854,6827000,38.589024
"2015-04-16",45.311943,45.686275,45.026737,45.454544,5428400,38.702858
"2015-04-17",45.098038,45.26738,44.759357,45.008911,6473300,38.32341
"2015-04-20",45.285206,45.614975,45.151516,45.196079,4923200,38.48278
"2015-04-21",45.365417,45.614975,44.66132,44.910873,7241800,38.239941
"2015-04-22",44.893047,45.552586,44.491978,45.499107,7529700,38.740807
"2015-04-23",45.320854,45.855614,45.294117,45.570412,7033900,38.801517
"2015-04-24",45.499107,45.704102,45.017826,45.151516,4216500,38.444839
"2015-04-27",45.249554,45.392159,44.714794,44.786095,6048400,38.133698
"2015-04-28",44.875221,45.374332,44.500893,45.320854,6562600,38.589024
"2015-04-29",45.508022,46.773617,45.454544,46.470589,11089600,39.567978
"2015-04-30",46.381462,46.524063,45.641712,45.713013,7570100,38.922935
"2015-05-01",46.122993,46.631016,45.926918,46.336899,7408500,39.454155
"2015-05-04",46.5508,46.853832,46.363636,46.74688,4586100,39.803234
"2015-05-05",46.524063,47.067738,46.34581,46.443851,5175200,39.545212
"2015-05-06",46.720142,46.782532,45.793228,46.149734,7344200,39.294788
"2015-05-07",46.256683,46.978611,45.187164,46.408199,10946700,39.838581
"2015-05-08",46.283421,46.737968,45.713013,46.568626,8607600,39.976292
"2015-05-11",46.61319,47.602497,46.452763,47.504456,10609800,40.779648
"2015-05-12",47.459892,47.727272,47.049911,47.335117,8485600,40.634281
"2015-05-13",47.058823,47.486629,46.969696,47.326202,6762400,40.626625
"2015-05-14",47.486629,47.664883,47.147949,47.370766,5164000,40.664879
"2015-05-15",47.415329,47.415329,46.604279,46.862743,5520600,40.228779
"2015-05-18",46.996433,47.513371,46.907307,47.290554,4691600,40.596027
"2015-05-19",47.718361,47.718361,47.308376,47.629234,5752300,40.886761
"2015-05-20",47.575756,47.762924,46.996433,47.495544,6742800,40.771996
"2015-05-21",47.299465,47.843136,47.237076,47.762924,7927100,41.001526
"2015-05-22",47.531193,48.012478,47.433155,47.442066,4833200,40.726086
"2015-05-26",47.361855,47.415329,46.595364,46.773617,5642900,40.152264
"2015-05-27",47.014259,47.21925,46.693405,47.032085,5171500,40.374153
"2015-05-28",47.032085,47.210339,46.532978,47.139038,4716500,40.465961
"2015-05-29",47.049911,47.076649,46.229946,46.577541,5796700,39.983944
"2015-06-01",46.426025,46.791443,46.256683,46.586452,5075400,39.991592
"2015-06-02",46.622105,47.388592,46.488415,47.094475,5683200,40.427692
"2015-06-03",47.477718,48.244205,47.21925,48.119431,7951000,41.30756
"2015-06-04",47.593582,48.217468,47.593582,47.959003,6783300,41.169846
"2015-06-05",48.957218,49.696968,48.431374,48.529411,11541100,41.659508
"2015-06-08",48.556149,48.85918,48.31551,48.431374,7334400,41.575352
"2015-06-09",48.609627,48.975044,48.306595,48.716579,6973000,41.820179
"2015-06-10",49.474152,50.151516,49.117645,50.115864,9891100,43.021374
"2015-06-11",50.151516,50.418896,49.884136,49.973263,7547100,42.898968
"2015-06-12",49.884136,50.098038,49.46524,49.705883,5848400,42.669437
"2015-06-15",49.331551,49.768272,49.064171,49.52763,6279400,42.516411
"2015-06-16",49.295898,50.508022,49.295898,50.20499,9207500,43.097885
"2015-06-17",50.320854,50.668449,49.857399,49.928699,9209700,42.86071
"2015-06-18",50.285206,50.793228,49.893047,50.570412,6697800,43.411587
"2015-06-19",50.365417,50.543671,50.008911,50.115864,8601700,43.021374
"2015-06-22",50.516933,51.265598,50.445633,51.105171,9147100,43.87064
"2015-06-23",51.372547,51.898396,51.301247,51.426025,9329200,44.146065
"2015-06-24",51.319073,51.604279,50.935829,50.953655,7273800,43.740574
"2015-06-25",51.319073,51.34581,50.650623,50.677361,4039700,43.503395
"2015-06-26",50.94474,51.247772,50.837791,51.131908,4671400,43.893593
"2015-06-29",50.303032,50.454544,49.358288,49.438503,7757600,42.439899
"2015-06-30",50.142601,50.490196,49.491978,49.901962,7694700,42.837761
"2015-07-01",50.802139,51.00713,50.071301,50.329769,5449800,43.205013
"2015-07-02",50.258469,50.81105,49.803921,50.053474,4525200,42.967823
"2015-07-06",49.349377,50.008911,49.206772,49.830658,6098200,42.77655
"2015-07-07",49.679146,49.821747,48.083778,49.607841,10732000,42.58527
"2015-07-08",48.85918,49.180035,48.297684,48.5205,5980000,41.651859
"2015-07-09",49.367203,49.590019,48.823528,49.037434,7019600,42.095615
"2015-07-10",49.893047,50.160427,49.536541,49.875221,4952000,42.814808
"2015-07-13",50.436722,50.677361,50.356506,50.445633,5055100,43.30447
"2015-07-14",50.053474,50.695187,50.026737,50.516933,4965000,43.365673
"2015-07-15",50.445633,51.229946,49.946526,51.221035,10665600,43.970097
"2015-07-16",51.461674,51.809269,51.194298,51.426025,6463600,44.146065
"2015-07-17",51.167557,51.265598,50.766487,51.238861,4462500,43.985405
"2015-07-20",51.461674,51.5508,50.926918,51.114082,4144500,43.878288
"2015-07-21",51.07843,51.604279,50.900177,51.229946,2771500,43.977749
"2015-07-22",51.265598,51.408199,50.926918,51.096256,4259200,43.862995
"2015-07-23",51.024956,51.292336,50.445633,50.579323,4829000,43.419231
"2015-07-24",50.454544,50.909092,49.741531,50.044563,10041300,42.960167
"2015-07-27",49.679146,49.786095,48.877007,49.554367,8118100,42.539375
"2015-07-28",50.178253,50.347595,49.385025,50.151516,6097200,43.051987
"2015-07-29",50.142601,51.221035,50.062389,50.998219,5932700,43.778824
"2015-07-30",50.035652,50.686275,49.66132,50.650623,7521200,43.480442
"2015-07-31",50.463459,50.508022,49.483067,49.679146,7712100,42.646484
"2015-08-03",49.777184,50.080215,49.340462,49.670231,5078300,42.638836
"2015-08-04",49.919785,50.044563,49.483067,49.848484,4337700,42.791855
"2015-08-05",49.973263,50.249554,49.420677,49.474152,4537200,42.792431
"2015-08-06",49.616756,49.839573,49.233513,49.474152,4292900,42.792431
"2015-08-07",49.269161,49.581104,48.4492,48.948307,4862600,42.337597
"2015-08-10",49.39394,50.418896,49.39394,50.231728,5357100,43.447689
"2015-08-11",49.500893,49.688057,48.770054,49.001781,7047900,42.383854
"2015-08-12",48.360073,48.5205,47.040997,48.288769,7722500,41.767147
"2015-08-13",48.5205,48.725491,48.190731,48.458111,4948400,41.913605
"2015-08-14",48.645275,48.930481,48.422459,48.805702,3830700,42.21426
"2015-08-17",48.565063,48.725491,48.128342,48.573975,5349600,42.013821
"2015-08-18",48.5205,48.716579,48.262032,48.377895,5983500,41.844223
"2015-08-19",48.083778,48.244205,47.299465,47.798573,8327000,41.343147
"2015-08-20",47.361855,47.495544,46.265598,46.265598,8305000,40.017208
"2015-08-21",45.766487,45.87344,44.144386,44.162209,11800700,38.197891
"2015-08-24",41.319073,43.556149,39.652405,42.245991,17396000,36.540462
"2015-08-25",43.85918,44.001781,41.488415,41.524063,13595400,35.916031
"2015-08-26",42.718361,43.663101,42.040997,43.484848,13579300,37.612011
"2015-08-27",44.037434,45.017826,43.877007,44.919785,10544400,38.853146
"2015-08-28",44.670231,44.919785,44.376114,44.848484,8012300,38.791489
"2015-08-31",44.376114,44.973263,44.117645,44.652405,7219800,38.621887
"2015-09-01",43.190731,43.5205,42.468807,42.771835,10269700,36.995285
"2015-09-02",43.645275,43.65419,42.807487,43.538326,8750300,37.658268
"2015-09-03",43.716579,44.278076,43.4492,43.636364,6372000,37.743065
"2015-09-04",43.101604,43.155079,42.335117,42.655972,5785700,36.895081
"2015-09-08",43.565063,43.85918,43.172905,43.734402,7428600,37.827858
"2015-09-09",44.233513,44.616756,42.976826,43.155079,7418400,37.326778
"2015-09-10",43.04813,43.716579,42.700535,43.404636,5586300,37.542629
"2015-09-11",43.021389,43.279858,42.64706,43.25312,6214800,37.411572
"2015-09-14",43.163994,43.190731,42.754009,42.950089,4309600,37.149475
"2015-09-15",43.270947,44.153297,43.04813,43.948307,6391600,38.012878
"2015-09-16",43.966133,44.313725,43.814617,44.197861,4590100,38.228733
"2015-09-17",44.117645,44.242424,42.35294,42.584671,10359700,36.833405
"2015-09-18",41.68449,41.942959,40.971481,41.461674,13276500,35.86208
"2015-09-21",41.916222,42.245991,41.452763,41.800358,6696300,36.155014
"2015-09-22",41.060608,41.247772,40.614975,41.176472,10755800,35.615398
"2015-09-23",41.41711,42.005348,41.176472,41.461674,7873000,35.86208
"2015-09-24",40.855614,41.506237,40.60606,41.381462,7502100,35.79269
"2015-09-25",42.174686,42.450981,41.862743,42.094475,8298900,36.409412
"2015-09-28",41.657753,41.755795,40.989304,41.060608,8120600,35.515182
"2015-09-29",41.95187,41.95187,40.730839,41.301247,7798100,35.723312
"2015-09-30",41.942959,42.112301,41.452763,42.023174,7852200,36.347744
"2015-10-01",42.388592,42.442066,41.568626,42.281639,7118300,36.571301
"2015-10-02",41.14082,41.862743,40.597149,41.862743,8207200,36.208973
"2015-10-05",42.272728,42.673798,42.076649,42.593582,10561300,36.84111
"2015-10-06",42.486629,42.727272,42.005348,42.370766,7316200,36.648392
"2015-10-07",42.869877,43.217468,42.370766,42.950089,5675800,37.149475
"2015-10-08",42.727272,43.484848,42.629234,43.333332,5749200,37.480953
"2015-10-09",43.279858,43.672016,42.959003,43.128342,5224700,37.30365
"2015-10-12",43.128342,43.288769,42.923351,43.083778,3593500,37.265102
"2015-10-13",42.896614,43.270947,42.620319,42.673798,4676300,36.910496
"2015-10-14",42.459892,42.522282,41.720142,42.067738,7571900,36.386284
"2015-10-15",42.584671,43.146168,42.299465,43.137257,5576200,37.311363
"2015-10-16",43.226383,43.565063,42.967915,43.529411,5157400,37.650558
"2015-10-19",43.31551,43.78788,43.172905,43.609627,4333900,37.71994
"2015-10-20",43.689838,44.108734,43.591801,43.939392,4074700,38.005169
"2015-10-21",44.081997,44.39394,43.698753,43.752228,4538000,37.843277
"2015-10-22",44.046345,44.714794,44.046345,44.278076,5475100,38.298115
"2015-10-23",44.884136,45.552586,44.563278,45.436722,7380400,39.300274
"2015-10-26",45.356506,45.418896,44.696968,44.786095,5776300,38.737507
"2015-10-27",44.429588,44.474152,43.547237,43.868092,6384000,37.943501
"2015-10-28",44.153297,45.721924,43.957218,45.677361,7346500,39.508415
"2015-10-29",45.614975,45.900177,45.249554,45.445633,4810300,39.30798
"2015-10-30",45.418896,45.508022,44.884136,44.901962,5227100,38.837734
"2015-11-02",45.098038,45.632797,44.991089,45.516933,5893800,39.369656
"2015-11-03",45.543671,46.131908,45.169342,45.81105,7759300,39.624046
"2015-11-04",45.499107,45.73975,44.857399,45,7045500,39.243774
"2015-11-05",43.903744,44.652405,43.627453,44.474152,10951800,38.785202
"2015-11-06",45.650623,46.74688,45.650623,46.069519,10621300,40.176487
"2015-11-09",46.105171,46.229946,45,45.276291,7314900,39.484726
"2015-11-10",45.20499,45.60606,44.696968,45.249554,5721100,39.461407
"2015-11-11",44.919785,45.33868,44.777184,44.812836,5477800,39.080547
"2015-11-12",44.456329,44.688057,44.028519,44.081997,5266800,38.443195
"2015-11-13",43.868092,44.616756,43.778965,44.46524,9912100,38.77742
"2015-11-16",44.224598,44.982174,44.224598,44.982174,5160100,39.22823
"2015-11-17",45.106953,45.481285,44.679146,44.812836,7174100,39.080547
"2015-11-18",44.991089,45.60606,44.973263,45.525848,7188500,39.702362
"2015-11-19",45.392159,45.641712,44.910873,45.231728,6722000,39.445858
"2015-11-20",45.409981,45.748665,45.383244,45.47237,5728700,39.655716
"2015-11-23",45.47237,45.668449,45.142601,45.178253,5271900,39.399223
"2015-11-24",44.536541,45.160427,44.518715,45.026737,5113900,39.267094
"2015-11-25",45.089127,45.258469,44.848484,45.142601,4624500,39.368134
"2015-11-27",45.178253,45.561497,44.964348,45.418896,2132300,39.609089
"2015-11-30",45.356506,45.614975,44.964348,45.53476,6828200,39.710129
"2015-12-01",45.650623,46.096256,45.552586,45.953655,6026300,40.075447
"2015-12-02",45.998219,46.105171,45.231728,45.329769,6701500,39.531357
"2015-12-03",45.632797,45.659538,44.367203,44.616756,8788400,38.909554
"2015-12-04",44.839573,45.677361,44.46524,45.516933,6178100,39.69458
"2015-12-07",45.311943,45.490196,44.474152,44.670231,6389600,38.956181
"2015-12-08",44.18895,44.358288,43.5205,43.877007,7768700,38.264435
"2015-12-09",43.689838,44.536541,42.985741,43.306595,7552100,37.766983
"2015-12-10",43.342247,44.180035,43.137257,43.556149,7828000,37.984623
"2015-12-11",42.852051,42.878788,41.622105,41.996433,10339100,36.624416
"2015-12-14",42.156864,42.459892,41.016045,41.372547,12135600,36.08033
"2015-12-15",42.103386,42.584671,41.880569,42.397503,8863000,36.974186
"2015-12-16",42.878788,43.58289,42.575756,43.404636,9168000,37.852486
"2015-12-17",43.538326,43.600712,42.165775,42.308376,9461700,36.896454
"2015-12-18",41.987522,42.228165,41.354725,41.399288,12413800,36.103664
"2015-12-21",41.68449,42.005348,41.354725,41.729053,4781100,36.391232
"2015-12-22",41.916222,42.299465,41.586452,42.076649,6625500,36.694366
"2015-12-23",42.495544,43.030304,42.263813,42.941177,6427000,37.448315
"2015-12-24",42.959003,43.262032,42.869877,43.021389,1874700,37.518253
"2015-12-28",42.78075,43.092693,42.495544,43.012478,5408100,37.510487
"2015-12-29",43.368984,43.761139,43.351158,43.680927,5034900,38.093433
"2015-12-30",43.645275,43.743317,43.351158,43.431374,3691200,37.875805
"2015-12-31",43.003567,43.5205,42.869877,42.967915,4618600,37.471622
"2016-01-04",41.996433,42.183601,41.238861,42.174686,8890700,36.779873
"2016-01-05",41.880569,42.201427,41.176472,41.372547,9564600,36.08033
"2016-01-06",40.757576,40.775402,39.26025,39.545456,15277200,34.486954
