"","IRM.Open","IRM.High","IRM.Low","IRM.Close","IRM.Volume","IRM.Adjusted"
"2002-07-05",2.586104,2.670587,2.586104,2.6612,177092300,1.082488
"2002-07-08",2.6612,2.717521,2.6612,2.68936,189775700,1.093942
"2002-07-09",2.68936,2.712828,2.614265,2.628345,122802900,1.069123
"2002-07-10",2.630223,2.659322,2.534476,2.557005,192442700,1.040104
"2002-07-11",2.56733,2.623652,2.517579,2.623652,257518900,1.067215
"2002-07-12",2.630223,2.670587,2.600184,2.652752,297109900,1.079051
"2002-07-15",2.651813,2.652752,2.576717,2.633039,321054000,1.071033
"2002-07-16",2.629284,2.633039,2.542924,2.581411,273936100,1.050032
"2002-07-17",2.581411,2.622714,2.577656,2.613326,240390400,1.063014
"2002-07-18",2.614265,2.618959,2.511009,2.562637,179818600,1.042395
"2002-07-19",2.561698,2.561698,2.417139,2.455626,369950100,0.998867
"2002-07-22",2.440607,2.441545,2.234094,2.355186,561029800,0.958011
"2002-07-23",2.346737,2.360817,2.21532,2.277274,571520200,0.926319
"2002-07-24",2.2294,2.379591,2.132715,2.379591,599376100,0.967938
"2002-07-25",2.374898,2.441545,2.335473,2.377714,231381800,0.967175
"2002-07-26",2.356124,2.43122,2.348614,2.403059,192620500,0.977484
"2002-07-29",2.403059,2.534476,2.40212,2.529783,334982100,1.029031
"2002-07-30",2.543863,2.600184,2.501622,2.575778,213364400,1.047741
"2002-07-31",2.575778,2.792617,2.575778,2.792617,376706700,1.135943
"2002-08-01",2.76915,2.778537,2.667771,2.723154,328581200,1.107689
"2002-08-02",2.722215,2.722215,2.626468,2.68279,270380100,1.09127
"2002-08-05",2.664016,2.67528,2.581411,2.605817,264690300,1.05996
"2002-08-06",2.605817,2.683728,2.534476,2.651813,318624100,1.078669
"2002-08-07",2.67528,2.67528,2.576717,2.613326,193153900,1.063014
"2002-08-08",2.618959,2.712828,2.56733,2.694993,136197600,1.096234
"2002-08-09",2.694993,2.722215,2.670587,2.693115,77818600,1.09547
"2002-08-12",2.684667,2.703441,2.647119,2.688422,63712900,1.09356
"2002-08-13",2.647119,2.698748,2.618959,2.627407,59623500,1.068742
"2002-08-14",2.627407,2.647119,2.55325,2.626468,161267800,1.06836
"2002-08-15",2.637733,2.722215,2.628345,2.698748,108637800,1.097761
"2002-08-16",2.691238,2.745682,2.684667,2.74005,64246200,1.114561
"2002-08-19",2.74005,2.844245,2.722215,2.825471,153444500,1.149308
"2002-08-20",2.815146,2.825471,2.778537,2.810452,205422400,1.143198
"2002-08-21",2.810452,2.810452,2.741928,2.776659,136730900,1.129452
"2002-08-22",2.776659,2.787924,2.722215,2.735357,221424600,1.112652
"2002-08-23",2.735357,2.740989,2.697809,2.709073,43087700,1.101961
"2002-08-26",2.710951,2.730663,2.684667,2.722215,43502500,1.107306
"2002-08-27",2.722215,2.722215,2.647119,2.670587,101822100,1.086306
"2002-08-28",2.670587,2.670587,2.628345,2.648058,44213700,1.077142
"2002-08-29",2.642426,2.642426,2.615204,2.617081,64601800,1.064541
"2002-08-30",2.617081,2.633039,2.600184,2.609571,85049400,1.061487
"2002-09-03",2.604878,2.624591,2.501622,2.523212,192146400,1.026358
"2002-09-04",2.52415,2.579533,2.522273,2.573901,164171900,1.046977
"2002-09-05",2.557005,2.557005,2.46689,2.4744,162986600,1.006503
"2002-09-06",2.480032,2.511009,2.473461,2.485664,127959200,1.011086
"2002-09-09",2.485664,2.496928,2.454687,2.484725,115690700,1.010704
"2002-09-10",2.487541,2.501622,2.486603,2.498806,159489700,1.016431
"2002-09-11",2.499744,2.506315,2.475338,2.481909,130804100,1.009558
"2002-09-12",2.486603,2.487541,2.428403,2.434974,72425100,0.990466
"2002-09-13",2.435913,2.473461,2.434974,2.446239,119009800,0.995048
"2002-09-16",2.449993,2.480032,2.43122,2.441545,58971400,0.993139
"2002-09-17",2.464074,2.473461,2.421832,2.422771,141768700,0.985503
"2002-09-18",2.414323,2.422771,2.412446,2.417139,156467200,0.983212
"2002-09-19",2.403059,2.4162,2.391794,2.393672,106741400,0.973666
"2002-09-20",2.403059,2.4162,2.385224,2.387101,78826100,0.970993
"2002-09-23",2.365511,2.407752,2.346737,2.365511,115987100,0.962211
"2002-09-24",2.372082,2.372082,2.299803,2.309189,259237600,0.939301
"2002-09-25",2.309189,2.385224,2.309189,2.374898,135723300,0.966029
"2002-09-26",2.388978,2.478154,2.386162,2.4453,250762300,0.994667
"2002-09-27",2.412446,2.412446,2.33735,2.360817,440360400,0.960302
"2002-09-30",2.360817,2.360817,2.257561,2.345798,473965300,0.954192
"2002-10-01",2.356124,2.397427,2.290415,2.384285,349739700,0.969848
"2002-10-02",2.385224,2.385224,2.290415,2.299803,142716900,0.935483
"2002-10-03",2.290415,2.298863,2.223768,2.223768,348495200,0.904555
"2002-10-04",2.21532,2.218136,2.051048,2.063251,1141144000,0.839262
"2002-10-07",2.053864,2.074516,1.890532,2.011623,723127600,0.818261
"2002-10-08",2.058558,2.15806,2.02758,2.140224,503539900,0.870572
"2002-10-09",2.141163,2.158998,2.112063,2.158998,316608900,0.878208
"2002-10-10",2.154305,2.223768,2.149611,2.223768,268898300,0.904555
"2002-10-11",2.238787,2.351431,2.21532,2.285722,168498500,0.929756
"2002-10-14",2.285722,2.324208,2.264132,2.296986,167431700,0.934338
"2002-10-15",2.356124,2.440607,2.347676,2.374898,192264900,0.966029
"2002-10-16",2.378653,2.408691,2.271641,2.325147,153918600,0.945793
"2002-10-17",2.417139,2.468767,2.370204,2.411507,312815800,0.980921
"2002-10-18",2.411507,2.429342,2.365511,2.407752,97554900,0.979393
"2002-10-21",2.407752,2.468767,2.365511,2.46689,120373000,1.003449
"2002-10-22",2.443423,2.477216,2.424649,2.464074,139042400,1.002303
"2002-10-23",2.459381,2.496928,2.417139,2.496928,185508300,1.015667
"2002-10-24",2.487541,2.520396,2.461258,2.489419,89198100,1.012613
"2002-10-25",2.489419,2.549495,2.465013,2.544802,149117900,1.035141
"2002-10-28",2.540108,2.540108,2.451871,2.482848,175610600,1.00994
"2002-10-29",2.482848,2.482848,2.43122,2.453748,91983600,0.998103
"2002-10-30",2.504438,2.590798,2.478154,2.487541,449369000,1.011849
"2002-10-31",2.511009,2.648058,2.511009,2.648058,347724600,1.077142
"2002-11-01",2.648058,2.757885,2.628345,2.740989,374513700,1.114943
"2002-11-04",2.755069,2.787924,2.731602,2.754131,365149400,1.120288
"2002-11-05",2.740989,2.778537,2.710951,2.778537,128018600,1.130216
"2002-11-06",2.78323,2.863019,2.778537,2.843307,118594900,1.156562
"2002-11-07",2.830165,2.830165,2.78323,2.805759,107867500,1.141289
"2002-11-08",2.796372,2.80482,2.760702,2.786985,176618200,1.133653
"2002-11-11",2.770088,2.780414,2.67528,2.692177,261430500,1.095088
"2002-11-12",2.703441,2.768211,2.698748,2.755069,110534500,1.12067
"2002-11-13",2.745682,2.764456,2.720338,2.759763,91865100,1.12258
"2002-11-14",2.759763,3.191563,2.759763,3.10708,1791372200,1.263857
"2002-11-15",3.108018,3.169972,3.046064,3.144628,811140400,1.27913
"2002-11-18",3.168095,3.168095,3.069532,3.079858,197421100,1.252784
"2002-11-19",3.069532,3.096754,3.032923,3.047942,168498500,1.239802
"2002-11-20",3.050758,3.135241,3.050758,3.131486,135427000,1.273784
"2002-11-21",3.144628,3.182175,3.046064,3.149321,409481900,1.281039
"2002-11-22",3.125854,3.210336,3.10708,3.14275,297169100,1.278366
"2002-11-25",3.14275,3.14275,3.050758,3.0639,265816300,1.246293
"2002-11-26",3.072348,3.073287,3.038555,3.038555,200443800,1.235983
"2002-11-27",3.040432,3.121161,3.008517,3.097693,229188800,1.260038
"2002-11-29",3.102386,3.106141,3.075164,3.106141,52689000,1.263475
"2002-12-02",3.106141,3.109896,3.008517,3.04231,219409500,1.23751
"2002-12-03",3.04231,3.04231,2.889302,2.94844,263682700,1.199327
"2002-12-04",2.94844,2.989743,2.921218,2.931544,428803200,1.192455
"2002-12-05",2.952195,2.952195,2.909954,2.919341,187642100,1.187491
"2002-12-06",2.92028,3.007578,2.919341,2.962521,212712400,1.205055
"2002-12-09",2.947502,2.968153,2.947502,2.95595,200503200,1.202382
"2002-12-10",2.947502,2.993498,2.947502,2.980356,86412500,1.21231
"2002-12-11",2.985049,2.991621,2.938115,2.962521,87834900,1.205055
"2002-12-12",2.980356,2.985049,2.944685,2.956888,95954600,1.202764
"2002-12-13",2.947502,2.975662,2.933421,2.947502,123751200,1.198946
"2002-12-16",2.961582,2.981295,2.914647,2.981295,158186000,1.212691
"2002-12-17",3.003823,3.064838,2.989743,3.004762,130033500,1.222237
"2002-12-18",2.995375,2.995375,2.938115,2.966276,63179400,1.206583
"2002-12-19",2.967214,3.005701,2.924973,2.924973,149592000,1.189782
"2002-12-20",2.919341,3.002885,2.918402,2.979417,89257300,1.211928
"2002-12-23",2.966276,2.993498,2.966276,2.980356,78174100,1.21231
"2002-12-24",2.980356,2.995375,2.967214,2.980356,44510100,1.21231
"2002-12-26",2.985049,3.003823,2.974724,3.003823,47710400,1.221855
"2002-12-27",2.99913,2.99913,2.92028,2.933421,208741400,1.193218
"2002-12-30",2.933421,3.008517,2.933421,3.007578,173299100,1.223383
"2002-12-31",3.031045,3.144628,3.02823,3.098632,336285900,1.26042
"2003-01-02",3.116467,3.130547,3.069532,3.121161,200088300,1.269584
"2003-01-03",3.10708,3.162463,3.10708,3.123976,110119600,1.27073
"2003-01-06",3.121161,3.121161,3.089245,3.109896,258111600,1.265002
"2003-01-07",3.116467,3.144628,3.116467,3.137118,176855300,1.276075
"2003-01-08",3.144628,3.187808,3.116467,3.169972,270794900,1.289439
"2003-01-09",3.169972,3.224416,3.169972,3.212214,162334700,1.306621
"2003-01-10",3.212214,3.259149,3.182175,3.190624,122802900,1.29784
"2003-01-13",3.191563,3.197195,3.145566,3.163402,59860400,1.286767
"2003-01-14",3.177482,3.177482,3.115528,3.159647,161504800,1.285239
"2003-01-15",3.159647,3.17185,3.124915,3.160585,110238100,1.285621
"2003-01-16",3.163402,3.177482,3.087368,3.115528,133648900,1.267293
"2003-01-17",3.10708,3.14275,3.077042,3.116467,99510600,1.267675
"2003-01-21",3.097693,3.116467,3.04231,3.051697,162216000,1.241328
"2003-01-22",3.032923,3.052635,3.014149,3.041371,161327100,1.237128
"2003-01-23",3.040432,3.088306,3.040432,3.044187,113438600,1.238274
"2003-01-24",3.031984,3.059206,3.022597,3.041371,207911600,1.237128
"2003-01-27",3.027291,3.036678,2.957828,2.957828,111364200,1.203146
"2003-01-28",2.953134,2.991621,2.942808,2.975662,125766300,1.2104
"2003-01-29",2.975662,3.003823,2.918402,2.968153,196887800,1.207346
"2003-01-30",2.975662,2.975662,2.924973,2.927789,75033000,1.190927
"2003-01-31",2.928728,2.981295,2.927789,2.976601,141413000,1.210783
"2003-02-03",2.976601,3.04231,2.971908,3.026352,184915800,1.231019
"2003-02-04",3.013211,3.013211,2.968153,2.995375,199969800,1.218419
"2003-02-05",3.013211,3.022597,2.957828,2.966276,108104500,1.206583
"2003-02-06",2.956888,2.957828,2.900567,2.914647,127781400,1.185581
"2003-02-07",2.92028,2.927789,2.884609,2.919341,83804600,1.187491
"2003-02-10",2.914647,2.938115,2.907138,2.938115,55593200,1.195127
"2003-02-11",2.933421,3.000069,2.933421,2.956888,139694300,1.202764
"2003-02-12",2.95595,2.95595,2.904322,2.928728,93761600,1.191309
"2003-02-13",2.919341,2.928728,2.837674,2.928728,265460800,1.191309
"2003-02-14",2.928728,3.017904,2.909954,3.013211,252718300,1.225674
"2003-02-18",3.013211,3.043249,3.013211,3.031984,86471800,1.23331
"2003-02-19",3.041371,3.047942,3.018842,3.030107,93050400,1.232547
"2003-02-20",3.023536,3.026352,2.970969,2.988804,108341500,1.215746
"2003-02-21",2.993498,3.191563,2.966276,3.140873,335337700,1.277602
"2003-02-24",3.117406,3.117406,3.078919,3.098632,182663500,1.26042
"2003-02-25",3.122099,3.135241,3.088306,3.134302,142716900,1.27493
"2003-02-26",3.134302,3.149321,3.092999,3.127731,117113100,1.272257
"2003-02-27",3.144628,3.21503,3.135241,3.160585,268720500,1.285621
"2003-02-28",3.160585,3.308899,3.160585,3.304206,398043100,1.344041
"2003-03-03",3.332366,3.355834,3.267597,3.268535,279151700,1.329532
"2003-03-04",3.268535,3.285432,3.253516,3.256332,125410800,1.324568
"2003-03-05",3.238497,3.274168,3.233804,3.27229,98562500,1.331059
"2003-03-06",3.27229,3.273229,3.220662,3.261026,134597300,1.326477
"2003-03-07",3.247884,3.280739,3.225356,3.266658,294976100,1.328768
"2003-03-10",3.266658,3.280739,3.22911,3.262903,188768200,1.32724
"2003-03-11",3.247884,3.266658,3.196256,3.214091,173714000,1.307385
"2003-03-12",3.214091,3.226294,3.158708,3.226294,150658800,1.312349
"2003-03-13",3.285432,3.332366,3.247884,3.332366,267120200,1.355495
"2003-03-14",3.355834,3.355834,3.320163,3.349263,318801900,1.362369
"2003-03-17",3.379301,3.58112,3.369915,3.553899,791522800,1.445608
"2003-03-18",3.623362,3.623362,3.561408,3.595201,649457500,1.462408
"2003-03-19",3.595201,3.597079,3.496638,3.551082,264571800,1.444462
"2003-03-20",3.557653,3.612098,3.525738,3.612098,357088900,1.469281
"2003-03-21",3.613975,3.706906,3.609282,3.693764,383818800,1.5025
"2003-03-24",3.670297,3.671236,3.554837,3.56704,549117000,1.450953
"2003-03-25",3.56704,3.698457,3.557653,3.66091,490204700,1.489136
"2003-03-26",3.664665,3.664665,3.590508,3.651523,406103500,1.485318
"2003-03-27",3.628055,3.628994,3.580182,3.605527,180944800,1.466608
"2003-03-28",3.605527,3.625239,3.571734,3.613975,225632800,1.470044
"2003-03-31",3.613975,3.623362,3.543573,3.590508,204888900,1.460499
"2003-04-01",3.590508,3.628055,3.549205,3.61773,276247500,1.471572
"2003-04-02",3.67499,3.692825,3.654339,3.66091,357148200,1.489136
"2003-04-03",3.66091,3.66091,3.606465,3.63181,179996500,1.477299
"2003-04-04",3.642136,3.645891,3.600833,3.628055,150481000,1.475772
"2003-04-07",3.67499,3.698457,3.632749,3.632749,232389300,1.477681
"2003-04-08",3.633687,3.633687,3.598956,3.613975,205600300,1.470044
"2003-04-09",3.632749,3.632749,3.538879,3.550144,241516600,1.444081
"2003-04-10",3.562347,3.564224,3.50227,3.543573,140583300,1.441408
"2003-04-11",3.542634,3.589569,3.506025,3.537002,246258100,1.438735
"2003-04-14",3.524799,3.613975,3.522922,3.609282,191257300,1.468135
"2003-04-15",3.609282,3.659971,3.606465,3.651523,127662900,1.485318
"2003-04-16",3.652462,3.659971,3.606465,3.642136,181122500,1.4815
"2003-04-17",3.63932,3.676867,3.63932,3.668419,282766900,1.49219
"2003-04-21",3.669358,3.674051,3.646829,3.664665,241338800,1.490664
"2003-04-22",3.664665,3.741638,3.664665,3.722863,1647588200,1.514337
"2003-04-23",3.736005,3.792327,3.729434,3.783879,328699600,1.539156
"2003-04-24",3.776369,3.803591,3.741638,3.773553,247858100,1.534956
"2003-04-25",3.76886,3.769798,3.663726,3.68907,253073800,1.500592
"2003-04-28",3.703151,3.79702,3.703151,3.769798,349976900,1.533429
"2003-04-29",3.773553,3.814856,3.764166,3.773553,179403800,1.534956
"2003-04-30",3.774492,3.781063,3.698457,3.740699,551428500,1.521592
"2003-05-01",3.740699,3.740699,3.501332,3.534186,760881200,1.437589
"2003-05-02",3.548267,3.585814,3.44501,3.547328,434670600,1.442935
"2003-05-05",3.547328,3.571734,3.510718,3.528554,248925100,1.435298
"2003-05-06",3.529492,3.543573,3.496638,3.518228,332374200,1.431098
"2003-05-07",3.524799,3.562347,3.507903,3.54545,238375300,1.442171
"2003-05-08",3.538879,3.538879,3.475048,3.482558,104074300,1.416589
"2003-05-09",3.496638,3.534186,3.475048,3.521044,136434500,1.432243
"2003-05-12",3.55296,3.557653,3.506025,3.528554,192916900,1.435298
"2003-05-13",3.534186,3.627117,3.529492,3.586753,191613000,1.458971
"2003-05-14",3.599895,3.645891,3.598956,3.632749,161623500,1.477681
"2003-05-15",3.613975,3.651523,3.599895,3.646829,202577600,1.483409
"2003-05-16",3.656216,3.73976,3.642136,3.73976,231263200,1.52121
"2003-05-19",3.716293,3.716293,3.591446,3.59614,371965300,1.46279
"2003-05-20",3.605527,3.611159,3.548267,3.562347,105437500,1.449044
"2003-05-21",3.562347,3.562347,3.496638,3.530431,180766900,1.436062
"2003-05-22",3.56704,3.657155,3.55296,3.657155,200503200,1.487609
"2003-05-23",3.652462,3.694703,3.637443,3.673113,222669400,1.4941
"2003-05-27",3.665603,3.717232,3.659032,3.666542,195406000,1.491427
"2003-05-28",3.66091,3.691887,3.66091,3.67499,161208600,1.494864
"2003-05-29",3.684377,3.698457,3.658094,3.658094,77522200,1.487991
"2003-05-30",3.658094,3.73225,3.657155,3.707844,249576900,1.508227
"2003-06-02",3.712538,3.744453,3.690948,3.690948,288338200,1.501355
"2003-06-03",3.691887,3.701274,3.651523,3.676867,132937700,1.495627
"2003-06-04",3.670297,3.745393,3.670297,3.737883,151251500,1.520446
"2003-06-05",3.728496,3.754779,3.719109,3.726618,254911000,1.515864
"2003-06-06",3.740699,3.772614,3.66091,3.668419,211704800,1.49219
"2003-06-09",3.66091,3.66091,3.618668,3.641197,110653000,1.481118
"2003-06-10",3.642136,3.659971,3.628055,3.659971,122921400,1.488755
"2003-06-11",3.646829,3.670297,3.646829,3.66091,100103300,1.489136
"2003-06-12",3.646829,3.705029,3.646829,3.67499,109052900,1.494864
"2003-06-13",3.67499,3.678745,3.647768,3.66091,215972000,1.489136
"2003-06-16",3.661849,3.665603,3.646829,3.66091,142657800,1.489136
"2003-06-17",3.66091,3.706906,3.657155,3.670297,147221300,1.492955
"2003-06-18",3.671236,3.671236,3.599895,3.623362,187404900,1.473863
"2003-06-19",3.632749,3.668419,3.598956,3.599895,88427600,1.464317
"2003-06-20",3.599895,3.606465,3.571734,3.582998,95006300,1.457444
"2003-06-23",3.564224,3.56704,3.538879,3.548267,137857000,1.443317
"2003-06-24",3.534186,3.537941,3.514473,3.524799,113142300,1.433771
"2003-06-25",3.524799,3.557653,3.482558,3.482558,134419400,1.416589
"2003-06-26",3.483496,3.55296,3.483496,3.529492,75151500,1.43568
"2003-06-27",3.543573,3.553899,3.496638,3.515412,82500700,1.429953
"2003-06-30",3.473171,3.482558,3.438439,3.481619,276188200,1.416207
"2003-07-01",3.481619,3.529492,3.468477,3.529492,209274800,1.43568
"2003-07-02",3.543573,3.61773,3.515412,3.61773,174069600,1.471572
"2003-07-03",3.589569,3.612098,3.56704,3.611159,97139900,1.468899
"2003-07-07",3.618668,3.645891,3.612098,3.628055,117231800,1.475772
"2003-07-08",3.628055,3.662787,3.604588,3.661849,124403200,1.489518
"2003-07-09",3.666542,3.666542,3.595201,3.649646,69461900,1.484555
"2003-07-10",3.644952,3.644952,3.557653,3.59614,121499000,1.46279
"2003-07-11",3.576427,3.58112,3.53137,3.558592,113082900,1.447517
"2003-07-14",3.577366,3.628055,3.577366,3.613975,164290500,1.470044
"2003-07-15",3.628055,3.628055,3.582998,3.623362,188708900,1.473863
"2003-07-16",3.623362,3.66091,3.622423,3.66091,108934200,1.489136
"2003-07-17",3.707844,3.717232,3.625239,3.643075,168439200,1.481881
"2003-07-18",3.633687,3.641197,3.59614,3.627117,107689600,1.475391
"2003-07-21",3.632749,3.632749,3.584875,3.609282,66676100,1.468135
"2003-07-22",3.604588,3.628055,3.590508,3.616791,55593200,1.47119
"2003-07-23",3.615853,3.670297,3.613975,3.665603,65194600,1.491045
"2003-07-24",3.6825,3.6825,3.644013,3.659032,51325800,1.488373
"2003-07-25",3.665603,3.709722,3.661849,3.700335,132582200,1.505173
"2003-07-28",3.712538,3.749147,3.707844,3.722863,89020200,1.514337
"2003-07-29",3.717232,3.71817,3.662787,3.687193,143250300,1.499827
"2003-07-30",3.698457,3.715354,3.63932,3.67499,140998200,1.494864
"2003-07-31",3.613975,3.614913,3.376485,3.435623,832358200,1.397497
"2003-08-01",3.426236,3.434684,3.332366,3.367098,345768700,1.369624
"2003-08-04",3.379301,3.427175,3.242252,3.402769,584262900,1.384133
"2003-08-05",3.412156,3.473171,3.402769,3.412156,392649700,1.387951
"2003-08-06",3.412156,3.473171,3.374608,3.473171,314001200,1.41277
"2003-08-07",3.463784,3.470355,3.388688,3.470355,171639700,1.411625
"2003-08-08",3.45909,3.460968,3.426236,3.436562,105793000,1.397879
"2003-08-11",3.4375,3.476925,3.428113,3.453458,117646700,1.404752
"2003-08-12",3.453458,3.482558,3.453458,3.472232,172113900,1.412388
"2003-08-13",3.475048,3.504148,3.475048,3.479742,80544900,1.415443
"2003-08-14",3.460968,3.514473,3.458152,3.506964,88249700,1.426516
"2003-08-15",3.506964,3.557653,3.506964,3.55296,60631000,1.445226
"2003-08-18",3.55296,3.55296,3.503209,3.520106,136908800,1.431862
"2003-08-19",3.520106,3.526676,3.48819,3.520106,107393300,1.431862
"2003-08-20",3.520106,3.551082,3.514473,3.515412,78470500,1.429953
"2003-08-21",3.529492,3.543573,3.506025,3.522922,72662300,1.433007
"2003-08-22",3.529492,3.538879,3.490067,3.510718,101644300,1.428043
"2003-08-25",3.510718,3.510718,3.462845,3.472232,80663500,1.412388
"2003-08-26",3.470355,3.473171,3.431868,3.470355,95658300,1.411625
"2003-08-27",3.470355,3.477865,3.447826,3.473171,300191800,1.41277
"2003-08-28",3.473171,3.477865,3.463784,3.465661,191672100,1.409715
"2003-08-29",3.482558,3.482558,3.453458,3.473171,165772200,1.41277
"2003-09-02",3.463784,3.475987,3.418727,3.468477,450969300,1.410861
"2003-09-03",3.468477,3.485374,3.435623,3.457213,142894700,1.406279
"2003-09-04",3.44501,3.475048,3.44501,3.455336,126122000,1.405516
