"","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"2002-07-11",25.76923,26.778847,25.384615,26.298077,53559100,14.984387
"2002-07-12",27.01923,28.778847,26.10577,27.5,50045200,15.669231
"2002-07-15",27.384615,27.423077,24.278847,27.163462,39007100,15.477472
"2002-07-16",26.26923,27.067308,26.26923,26.490385,37268200,15.093962
"2002-07-17",27.307692,27.39423,26.39423,27.163462,39818100,15.477472
"2002-07-18",26.971153,27.538462,26.451923,26.634615,29091100,15.176139
"2002-07-19",26.057692,26.634615,25.240385,25.5,37553500,14.529653
"2002-07-22",25.48077,25.85577,24.365385,24.673077,46239700,14.058482
"2002-07-23",24.98077,25.14423,23.528847,23.846153,50544100,13.587307
"2002-07-24",23.259615,25.721153,22.134615,25.509615,64890200,14.535131
"2002-07-25",25.576923,26.153847,24.85577,25.625,41453900,14.600876
"2002-07-26",26.009615,26.807692,25.471153,26.73077,37220500,15.230932
"2002-07-29",27.778847,29.278847,27.73077,29.278847,46978600,16.682802
"2002-07-30",28.846153,30.538462,28.5,30.384615,45242200,17.312853
"2002-07-31",30.384615,30.961538,29.076923,30.961538,46991200,17.641586
"2002-08-01",30.865385,31.048077,30.048077,30.192308,34276200,17.203283
"2002-08-02",29.663462,30.038462,27.971153,28.365385,40019900,16.162315
"2002-08-05",28.221153,28.548077,27.182692,27.211538,28517200,15.504865
"2002-08-06",28.125,29.423077,28.076923,28.509615,37618000,16.244497
"2002-08-07",29.298077,29.673077,28.413462,29.567308,29607300,16.847166
"2002-08-08",29.615385,30.961538,29.432692,30.721153,34509500,17.504612
"2002-08-09",30.288462,31.298077,30.038462,31.153847,28233400,17.751154
"2002-08-12",30.538462,31.153847,30.240385,31.009615,21647100,17.668978
"2002-08-13",30.576923,30.990385,29.615385,29.759615,27327700,16.956738
"2002-08-14",29.567308,30.913462,28.653847,30.673077,38795200,17.477213
"2002-08-15",30.673077,31.163462,29.98077,31.048077,30044500,17.690887
"2002-08-16",30.76923,31.057692,30,30.336538,22712300,17.285461
"2002-08-19",30.336538,31.625,30.288462,31.625,25029900,18.019617
"2002-08-20",31.39423,31.48077,30.673077,31.009615,21180300,17.668978
"2002-08-21",31.39423,31.625,30.634615,31.057692,22243400,17.696377
"2002-08-22",31.153847,31.711538,30.89423,31.442308,21398300,17.91552
"2002-08-23",31.009615,31.163462,30.759615,31.009615,17208900,17.668978
"2002-08-26",31.10577,31.153847,30.086538,30.836538,19141000,17.570364
"2002-08-27",31.25,31.490385,30.461538,30.721153,21099700,17.504612
"2002-08-28",30.384615,30.576923,29.817308,30.096153,18096600,17.148495
"2002-08-29",29.326923,29.490385,28.89423,29.182692,26605500,16.628012
"2002-08-30",29.038462,29.5,28.826923,28.990385,20950300,16.51844
"2002-09-03",28.365385,28.384615,27.346153,27.365385,31365900,15.592528
"2002-09-04",27.5,27.875,27.192308,27.596153,27637000,15.724013
"2002-09-05",27.211538,27.73077,26.865385,26.923077,26023600,15.340504
"2002-09-06",27.740385,27.788462,27.163462,27.211538,18826200,15.504865
"2002-09-09",27.067308,28.009615,26.865385,27.673077,18059100,15.767851
"2002-09-10",28.076923,28.461538,27.528847,27.961538,21175400,15.932217
"2002-09-11",28.23077,28.557692,27.788462,27.884615,15518400,15.888382
"2002-09-12",27.64423,27.711538,26.778847,26.923077,21060800,15.340504
"2002-09-13",26.586538,26.682692,25.913462,26.009615,37745400,14.820026
"2002-09-16",26.057692,26.903847,26.009615,26.826923,19511600,15.285719
"2002-09-17",27.826923,27.826923,26.451923,26.634615,26052400,15.176139
"2002-09-18",26.153847,26.826923,25.865385,26.298077,26949000,14.984387
"2002-09-19",25.721153,26.201923,25.528847,25.528847,23282700,14.546088
"2002-09-20",25.538462,25.865385,25.01923,25.721153,42579500,14.655658
"2002-09-23",25.336538,25.692308,24.932692,25.384615,22269800,14.463904
"2002-09-24",24.663462,25.384615,24.567308,24.903847,30469700,14.189971
"2002-09-25",25.961538,26.134615,25.125,25.961538,33902100,14.896154
"2002-09-26",26.442308,26.932692,24.798077,25.375,58851700,14.559613
"2002-09-27",24.278847,24.326923,23.403847,23.528847,57237800,13.500329
"2002-09-30",23.076923,23.89423,22.60577,23.701923,51829800,13.599642
"2002-10-01",23.798077,25.192308,23.653847,25.192308,41723400,14.454796
"2002-10-02",24.759615,24.971153,23.259615,23.846153,31237500,13.6824
"2002-10-03",23.89423,24.884615,23.615385,23.673077,30904700,13.583086
"2002-10-04",24.278847,24.326923,23.076923,23.086538,32033800,13.246554
"2002-10-07",23.096153,23.51923,21.961538,22.067308,40116000,12.661733
"2002-10-08",22.35577,22.98077,21.625,22.451923,43976900,12.882421
"2002-10-09",21.682692,21.692308,21.057692,21.153847,50177900,12.137607
"2002-10-10",20.817308,21.73077,20.576923,21.73077,63008000,12.468637
"2002-10-11",23.057692,23.951923,22.538462,23.278847,62368500,13.35689
"2002-10-14",23.26923,23.798077,22.971153,23.413462,25919000,13.434126
"2002-10-15",24.51923,25.259615,24.326923,25.192308,45814300,14.454796
"2002-10-16",24.85577,25.057692,24.221153,24.615385,28616300,14.123762
"2002-10-17",25.865385,25.913462,25.384615,25.85577,26862900,14.835472
"2002-10-18",25.576923,25.85577,25.086538,25.625,22314000,14.703058
"2002-10-21",25.192308,26.163462,25.192308,26.10577,23947000,14.978916
"2002-10-22",25.971153,26.028847,25.48077,26.028847,22268100,14.934774
"2002-10-23",25.913462,25.961538,25.096153,25.865385,27695500,14.840992
"2002-10-24",26.057692,26.153847,24.663462,25,33792900,14.344448
"2002-10-25",24.807692,25.432692,24.778847,25.23077,24623200,14.476862
"2002-10-28",25.817308,25.865385,25.038462,25.240385,23930100,14.482382
"2002-10-29",25.192308,25.25,24.23077,24.85577,23536300,14.261692
"2002-10-30",24.663462,24.807692,23.942308,24.182692,34831800,13.875496
"2002-10-31",24.23077,24.663462,24.076923,24.278847,27886700,13.930668
"2002-11-01",24.307692,25,24,25,23648700,14.344448
"2002-11-04",25.48077,25.951923,25.201923,25.48077,26122800,14.6203
"2002-11-05",25.384615,25.576923,25.048077,25.48077,19251100,14.6203
"2002-11-06",25.865385,25.942308,24.951923,25.576923,28187200,14.675475
"2002-11-07",25.586538,25.586538,24.759615,25.10577,23846200,14.405135
"2002-11-08",24.85577,25,23.682692,24.134615,32041400,13.847909
"2002-11-11",23.798077,23.990385,23.115385,23.278847,26260200,13.35689
"2002-11-12",23.365385,23.60577,22.836538,22.932692,33598700,13.158271
"2002-11-13",22.98077,23.365385,22.557692,23.163462,28954100,13.290682
"2002-11-14",23.653847,23.932692,23.423077,23.557692,27406100,13.516884
"2002-11-15",22.596153,23.096153,22.586538,22.942308,37325300,13.16379
"2002-11-18",23.096153,23.673077,22.692308,22.692308,29232000,13.020346
"2002-11-19",22.403847,23.076923,22.307692,22.98077,31827500,13.185863
"2002-11-20",22.884615,23.846153,22.846153,23.846153,34630200,13.6824
"2002-11-21",23.846153,25.85577,23.846153,25.817308,66773700,14.813404
"2002-11-22",25.576923,25.721153,25.326923,25.432692,28571400,14.59272
"2002-11-25",25.192308,25.903847,25.153847,25.76923,26481100,14.785818
"2002-11-26",25.48077,25.759615,25.259615,25.336538,26035900,14.537541
"2002-11-27",25.625,26.346153,25.576923,26.10577,24165000,14.978916
"2002-11-29",26.25,26.336538,25.971153,26.076923,12764300,14.96237
"2002-12-02",26.903847,26.903847,25.884615,26.153847,23000500,15.0065
"2002-12-03",26.14423,26.14423,25.51923,25.721153,20416100,14.758226
"2002-12-04",25.48077,26.153847,25.413462,25.5,25647500,14.631335
"2002-12-05",25.721153,25.875,24.759615,24.807692,18941200,14.234103
"2002-12-06",24.278847,25.096153,24.240385,25.048077,18320400,14.37203
"2002-12-09",24.663462,25.173077,24.48077,24.51923,18518700,14.068588
"2002-12-10",24.73077,25,24.528847,24.932692,17788000,14.305828
"2002-12-11",24.759615,25.692308,24.567308,25.134615,21026500,14.421688
"2002-12-12",25.096153,25.26923,24.692308,24.903847,16109900,14.289277
"2002-12-13",24.913462,24.913462,24.278847,24.51923,21172500,14.068588
"2002-12-16",24.663462,25.413462,24.64423,25.413462,21910900,14.58168
"2002-12-17",25.413462,25.413462,24.807692,25,19979400,14.344448
"2002-12-18",24.903847,25.615385,24.490385,24.673077,19326000,14.15687
"2002-12-19",24.471153,24.85577,24.134615,24.423077,21798200,14.013422
"2002-12-20",24.85577,25,24.567308,24.951923,33203100,14.316863
"2002-12-23",24.663462,25,24.490385,24.740385,21197000,14.195481
"2002-12-24",24.423077,24.64423,24.326923,24.35577,7803300,13.974803
"2002-12-26",24.586538,24.98077,24.23077,24.326923,15681100,13.958251
"2002-12-27",24.23077,24.326923,23.596153,23.75,19344200,13.730337
"2002-12-30",23.586538,23.798077,23.26923,23.557692,22936700,13.619165
"2002-12-31",23.413462,23.64423,23.173077,23.413462,22030200,13.535777
"2003-01-02",23.701923,24.615385,23.60577,24.5,22686100,14.163925
"2003-01-03",24.375,24.5,24.048077,24.423077,15626700,14.119456
"2003-01-06",24.423077,25.192308,24.375,25.048077,19598800,14.480781
"2003-01-07",24.990385,25.25,24.759615,24.903847,22677900,14.397397
"2003-01-08",24.85577,24.951923,24.384615,24.51923,22447100,14.175045
"2003-01-09",24.759615,24.951923,24.64423,24.903847,20146200,14.397397
"2003-01-10",24.567308,24.98077,24.51923,24.663462,19334200,14.258426
"2003-01-13",24.759615,24.98077,24.528847,24.653847,20333600,14.252871
"2003-01-14",24.711538,24.846153,24.442308,24.721153,19087300,14.291783
"2003-01-15",24.932692,24.942308,24.211538,24.221153,21386500,14.002722
"2003-01-16",24.51923,24.903847,23.798077,24.067308,25451800,13.91378
"2003-01-17",23.846153,24.576923,23.365385,23.923077,26304600,13.830399
"2003-01-21",23.932692,24.067308,23.067308,23.134615,22360100,13.374569
"2003-01-22",23.125,23.14423,22.60577,22.64423,25843100,13.09107
"2003-01-23",22.740385,23.298077,22.711538,23.028847,22858800,13.313421
"2003-01-24",22.884615,23.028847,22.125,22.173077,24768800,12.818695
"2003-01-27",22.163462,22.846153,21.85577,22.163462,29598200,12.813125
"2003-01-28",22.692308,22.692308,22.14423,22.259615,23473800,12.868719
"2003-01-29",21.923077,22.336538,21.64423,22.14423,26492200,12.802014
"2003-01-30",22.153847,22.259615,21.653847,21.682692,22515300,12.535181
"2003-01-31",21.634615,22.35577,21.586538,22.25,27288700,12.863162
"2003-02-03",22.451923,22.836538,22.35577,22.740385,22180700,13.146657
"2003-02-04",22.259615,22.336538,21.990385,22.163462,25452200,12.813125
"2003-02-05",22.307692,22.711538,21.971153,22.115385,20798800,12.785336
"2003-02-06",22.01923,22.182692,21.73077,22.009615,20377700,12.724191
"2003-02-07",22.115385,22.211538,21.596153,21.826923,23734900,12.618568
"2003-02-10",21.740385,21.826923,21.375,21.759615,24502900,12.579658
"2003-02-11",21.778847,21.942308,21.538462,21.634615,22774200,12.507389
"2003-02-12",21.634615,21.807692,21.384615,21.39423,18947800,12.368424
"2003-02-13",21.423077,21.442308,20.48077,21.317308,23566700,12.323955
"2003-02-14",21.23077,21.615385,20.98077,21.615385,27426300,12.496276
"2003-02-18",21.673077,22.173077,21.673077,22.028847,21884000,12.735301
"2003-02-19",22.038462,22.451923,21.836538,22.451923,19799500,12.979897
"2003-02-20",22.403847,22.586538,22.25,22.451923,24702600,12.979897
"2003-02-21",22.548077,23.086538,22.240385,22.884615,26030100,13.230043
"2003-02-24",23.028847,23.26923,22.51923,22.51923,24528700,13.01881
"2003-02-25",22.259615,23.125,22.01923,23.057692,25851500,13.330101
"2003-02-26",22.932692,23.048077,22.442308,22.471153,19607300,13.094766
"2003-02-27",22.567308,23.125,22.432692,22.98077,25803500,13.391739
"2003-02-28",22.98077,23.259615,22.826923,23.125,23252300,13.475784
"2003-03-03",23.26923,23.557692,22.884615,22.98077,21864200,13.391739
"2003-03-04",22.817308,22.884615,22.384615,22.5,17347300,13.111571
"2003-03-05",22.35577,22.98077,22.346153,22.884615,22015000,13.3357
"2003-03-06",22.692308,23.134615,22.596153,23.028847,21438200,13.419748
"2003-03-07",22.596153,23.461538,22.5,23.365385,29765900,13.615867
"2003-03-10",22.98077,23.153847,22.692308,22.692308,20947700,13.223639
"2003-03-11",22.759615,23.048077,22.442308,22.451923,22366200,13.083559
"2003-03-12",22.326923,22.884615,22.26923,22.884615,23857700,13.3357
"2003-03-13",23.26923,24.259615,23.26923,24.240385,40082100,14.125755
"2003-03-14",24.278847,24.682692,23.990385,24.663462,31121800,14.372301
"2003-03-17",24.038462,25.384615,23.798077,25.259615,35939800,14.71971
"2003-03-18",25.288462,25.432692,24.951923,25.384615,26141400,14.792542
"2003-03-19",25.375,25.98077,25.115385,25.942308,25909400,15.117535
"2003-03-20",25.826923,25.913462,25.413462,25.817308,25885800,15.044692
"2003-03-21",26.192308,26.923077,26.057692,26.923077,41501700,15.689061
"2003-03-24",25.817308,26.875,25.490385,25.701923,28935000,14.977461
"2003-03-25",25.701923,26.134615,25.384615,25.942308,23011100,15.117535
"2003-03-26",25.942308,26.038462,25.5,25.576923,22466900,14.904609
"2003-03-27",25.048077,25.509615,24.942308,25.423077,21775200,14.81496
"2003-03-28",25.240385,25.413462,25.01923,25.028847,16906800,14.585229
"2003-03-31",24.471153,25.48077,24.346153,24.51923,25450200,14.288252
"2003-04-01",24.567308,25.307692,24.51923,25.125,22247200,14.641259
"2003-04-02",25.913462,26.221153,25.692308,26.009615,28574800,15.156754
"2003-04-03",26.23077,26.826923,25.576923,26.490385,29409000,15.436921
"2003-04-04",26.509615,26.721153,26.278847,26.567308,17980300,15.481735
"2003-04-07",27.25,27.586538,26.663462,26.692308,28477600,15.554585
"2003-04-08",26.875,27.163462,26.73077,26.98077,18673700,15.722685
"2003-04-09",26.807692,26.971153,26.10577,26.25,26555200,15.296834
"2003-04-10",26.240385,26.336538,25.865385,26.326923,17345900,15.341657
"2003-04-11",26.615385,26.85577,26.298077,26.586538,18677900,15.492951
"2003-04-14",26.336538,26.721153,26.221153,26.692308,16714700,15.554585
"2003-04-15",26.826923,27.23077,26.673077,27.211538,21213400,15.857163
"2003-04-16",27.211538,27.432692,26.721153,26.759615,17218900,15.593806
"2003-04-17",26.76923,27.403847,26.711538,27.39423,16743200,15.963616
"2003-04-21",27.375,27.432692,26.413462,27.076923,13313100,15.778718
"2003-04-22",27.01923,27.875,26.971153,27.875,21484500,16.243782
"2003-04-23",27.875,28.365385,27.721153,28.259615,21395900,16.467909
"2003-04-24",27.884615,28.163462,27.653847,27.98077,18499100,16.30542
"2003-04-25",27.951923,28.076923,27.682692,27.990385,20032500,16.31102
"2003-04-28",27.64423,28.634615,27.64423,28.384615,20864800,16.540752
"2003-04-29",28.538462,28.576923,28.028847,28.26923,21692100,16.473516
"2003-04-30",28.153847,28.461538,28.028847,28.317308,23031800,16.501535
"2003-05-01",28.317308,28.317308,27.278847,27.98077,21195800,16.30542
"2003-05-02",27.692308,28.134615,27.663462,27.961538,21220500,16.294205
"2003-05-05",27.923077,28.076923,27.615385,27.721153,17992300,16.154133
"2003-05-06",27.682692,28.211538,27.682692,28,19185900,16.316629
"2003-05-07",28.096153,28.096153,27.625,27.740385,19482900,16.165339
"2003-05-08",27.596153,27.846153,27.288462,27.375,15713700,15.952414
"2003-05-09",27.5,27.971153,27,27.884615,15570600,16.249386
"2003-05-12",27.76923,27.951923,27.64423,27.85577,16678800,16.232576
"2003-05-13",27.64423,27.903847,27.23077,27.451923,19747400,15.997244
"2003-05-14",27.76923,27.76923,27.307692,27.509615,16575300,16.030861
"2003-05-15",27.596153,27.817308,27.259615,27.384615,16718100,15.958013
"2003-05-16",27.307692,27.423077,26.778847,26.778847,27388700,15.605013
"2003-05-19",26.586538,26.701923,26.403847,26.490385,19538700,15.436921
"2003-05-20",26.673077,26.913462,26.298077,26.663462,17738400,15.537771
"2003-05-21",26.375,26.682692,26.346153,26.538462,17247200,15.464931
"2003-05-22",26.634615,26.817308,26.528847,26.663462,18256600,15.537771
"2003-05-23",26.663462,26.836538,26.538462,26.576923,12969300,15.48735
"2003-05-27",26.442308,27.423077,26.365385,27.221153,23396300,15.862758
"2003-05-28",27.451923,27.471153,27.048077,27.182692,19170400,15.840348
"2003-05-29",27.182692,27.836538,26.759615,27.163462,20083800,15.829142
"2003-05-30",27.307692,27.673077,27.173077,27.596153,24574300,16.08128
"2003-06-02",28.288462,28.288462,27.711538,27.884615,21837500,16.249386
"2003-06-03",27.884615,28.009615,27.64423,27.932692,15387700,16.277409
"2003-06-04",27.961538,28.336538,27.85577,28.23077,17965400,16.451103
"2003-06-05",28.201923,28.701923,27.884615,28.634615,20423000,16.686436
"2003-06-06",29.048077,29.346153,28.711538,29.134615,29700700,16.9778
"2003-06-09",28.89423,29.173077,28.884615,28.98077,17113900,16.888159
"2003-06-10",29.134615,29.413462,29.028847,29.413462,16076200,17.140308
"2003-06-11",29.413462,29.923077,29.278847,29.788462,17584800,17.358833
"2003-06-12",29.89423,30,29.48077,29.875,17621100,17.40925
"2003-06-13",29.807692,29.884615,29.009615,29.471153,17285000,17.17392
"2003-06-16",29.663462,30.14423,29.576923,30.134615,19493000,17.560545
"2003-06-17",30.211538,30.442308,29.971153,30,20020700,17.482098
"2003-06-18",29.913462,30.115385,29.51923,29.548077,20038300,17.218746
"2003-06-19",29.096153,29.201923,28.471153,28.711538,36305000,16.731272
"2003-06-20",29.038462,29.14423,28.663462,28.85577,39286200,16.81531
"2003-06-23",28.807692,29.096153,28.60577,28.721153,17588200,16.736866
"2003-06-24",28.721153,28.923077,28.673077,28.778847,16575400,16.770491
"2003-06-25",28.692308,28.913462,28.115385,28.134615,20019100,16.395067
"2003-06-26",27.932692,28.39423,27.846153,28.028847,17643100,16.440191
"2003-06-27",28.076923,28.807692,27.432692,27.51923,18505800,16.141275
"2003-06-30",27.615385,27.875,27.451923,27.576923,16180400,16.175112
"2003-07-01",27.384615,27.692308,27,27.528847,21668600,16.146919
"2003-07-02",27.711538,27.76923,27.326923,27.509615,22692200,16.135639
"2003-07-03",27.51923,27.692308,27.317308,27.451923,12786400,16.101797
"2003-07-07",27.817308,28.365385,27.759615,28.14423,20389900,16.507866
"2003-07-08",28.14423,28.14423,27.548077,27.701923,23774500,16.248432
"2003-07-09",27.740385,27.826923,27.221153,27.288462,29323200,16.005913
"2003-07-10",27.288462,27.548077,26.923077,27.10577,22001900,15.898764
"2003-07-11",27.259615,27.740385,26.913462,27.038462,29931500,15.859282
"2003-07-14",27.403847,27.634615,26.932692,26.961538,23682700,15.814165
"2003-07-15",27.153847,27.240385,26.461538,26.60577,25719400,15.605489
"2003-07-16",26.653847,26.721153,26.086538,26.326923,22924500,15.441935
"2003-07-17",26.10577,26.509615,25.865385,26.057692,24416900,15.284018
"2003-07-18",26.51923,26.788462,26.153847,26.711538,20959000,15.667528
"2003-07-21",26.701923,26.778847,25.98077,26.115385,17690500,15.317854
"2003-07-22",26.153847,26.403847,25.961538,26.35577,18095400,15.458851
"2003-07-23",26.346153,26.384615,25.961538,26.365385,19664800,15.464498
"2003-07-24",26.586538,26.903847,26.317308,26.384615,20020800,15.475774
"2003-07-25",26.615385,27.39423,26.51923,27.336538,24517500,16.034115
"2003-07-28",27.451923,27.692308,27.125,27.278847,19309300,16.000278
"2003-07-29",27.288462,27.307692,26.73077,26.826923,19110600,15.735207
