"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2007-02-16",92.739998,96.769997,92.160004,96.199997,2253700,69.423347
"2007-02-20",96.68,96.68,95.089996,95.839996,1387600,69.163559
"2007-02-21",95.839996,95.839996,94.400002,94.400002,1498500,68.124374
"2007-02-22",94.410004,94.5,93.199997,93.610001,867400,67.554245
"2007-02-23",93.150002,93.75,92.510002,93.349998,669900,67.366623
"2007-02-26",93.739998,93.959999,92.639999,93.550003,735100,67.510971
"2007-02-27",93,93.010002,89.400002,89.949997,1563800,64.912987
"2007-02-28",89.459999,89.879997,88.010002,88.209999,1923500,63.963089
"2007-03-01",87.900002,88.919998,86.050003,88.360001,1031000,64.071869
"2007-03-02",87.900002,88.379997,86.769997,86.919998,1176800,63.027664
"2007-03-05",86.550003,87,85,86.239998,1216300,62.534569
"2007-03-06",86.900002,87.610001,86.150002,86.809998,1439900,62.947903
"2007-03-07",86.650002,88.839996,86.650002,88.220001,1291400,63.97028
"2007-03-08",89,89.519997,88.440002,88.82,778900,64.405396
"2007-03-09",89.400002,89.5,87.529999,87.849998,594800,63.702023
"2007-03-12",87.400002,87.75,86.470001,86.769997,1267200,62.91888
"2007-03-13",86.769997,86.93,84.559998,84.790001,1439600,61.483154
"2007-03-14",85.650002,86,83.209999,84.190002,1785900,61.048107
"2007-03-15",84.190002,84.949997,83.760002,84.510002,826800,61.280132
"2007-03-16",84.459999,85.470001,83.510002,84.089996,1479300,60.975563
"2007-03-19",84.650002,85,84.099998,84.779999,886200,61.475929
"2007-03-20",85.099998,86.910004,84.860001,86.510002,1039600,62.730347
"2007-03-21",86.610001,88.330002,86.059998,88.269997,878200,64.006592
"2007-03-22",88.309998,88.669998,86.699997,87.129997,1014100,63.179928
"2007-03-23",87.120003,88.059998,86.870003,87.629997,571700,63.542503
"2007-03-26",87.5,87.650002,86.209999,86.879997,1287500,62.998657
"2007-03-27",86.440002,86.849998,85.25,85.360001,1093100,61.896473
"2007-03-28",85.260002,85.269997,83.800003,84.370003,898600,61.178593
"2007-03-29",84.900002,85.040001,83.620003,84.489998,914200,61.265614
"2007-03-30",84.5,85.349998,84.080002,84.910004,1133100,61.57016
"2007-04-02",85.190002,85.730003,84.169998,84.839996,1014200,61.519413
"2007-04-03",85.050003,85.660004,84.75,85.120003,762500,61.722469
"2007-04-04",85.349998,85.510002,84.709999,85.150002,807300,61.744198
"2007-04-05",85.279999,86.57,85.080002,86.269997,894400,62.556332
"2007-04-09",86.410004,87.339996,86.25,87.260002,846500,63.274212
"2007-04-10",87.449997,87.800003,87.07,87.800003,896000,63.665798
"2007-04-11",87.809998,88.900002,87.57,87.879997,1288200,63.723782
"2007-04-12",87.879997,88.690002,86.940002,88.260002,699300,63.999344
"2007-04-13",88.580002,88.949997,88.269997,88.769997,935700,64.369148
"2007-04-16",88.889999,89.580002,88.080002,88.300003,1070900,64.028343
"2007-04-17",89.150002,89.550003,88.169998,88.220001,1135000,63.97028
"2007-04-18",88.269997,89.419998,88.129997,89.269997,1612200,64.731712
"2007-04-19",89.279999,89.849998,88.599998,89.68,1105200,65.028984
"2007-04-20",90.550003,91.360001,90,90.470001,978500,65.60186
"2007-04-23",90.400002,90.970001,90.209999,90.349998,971600,65.514839
"2007-04-24",96.699997,105.650002,96.160004,102.849998,10729600,74.578865
"2007-04-25",101.269997,107.629997,100.940002,107.400002,3699300,77.878143
"2007-04-26",107.410004,109.139999,106.75,107.050003,2333000,77.624397
"2007-04-27",105.849998,106.730003,105.269997,106.410004,1480100,77.160324
"2007-04-30",108.290001,108.290001,105.839996,106.029999,1287700,76.884773
"2007-05-01",106.099998,108.639999,105.379997,108.099998,1521000,78.385765
"2007-05-02",108.199997,114.739998,108.199997,113.139999,3837900,82.04039
"2007-05-03",112.5,113.699997,111.739998,112.82,1891800,81.808357
"2007-05-04",113.339996,113.339996,110.720001,111.209999,1801800,80.640915
"2007-05-07",110.699997,111.970001,110.25,111.849998,1052200,81.104942
"2007-05-08",111.599998,112.330002,110.849998,112.330002,903000,81.453026
"2007-05-09",112,114.07,111.910004,114,1242400,82.664001
"2007-05-10",113.989998,114.480003,111.230003,111.370003,1237200,80.756935
"2007-05-11",112.550003,113.050003,111.75,112.400002,1501600,81.503799
"2007-05-14",111.849998,112.900002,111.360001,111.830002,743500,81.090492
"2007-05-15",111.449997,112.75,110.239998,111.68,1110400,80.981697
"2007-05-16",111.349998,111.839996,109.709999,111.589996,1435900,81.229179
"2007-05-17",111.400002,113.699997,110.800003,113.139999,1326200,82.357498
"2007-05-18",113.720001,114.699997,112.010002,113.830002,1768500,82.859734
"2007-05-21",113.029999,113.790001,113.029999,113.480003,980800,82.604965
"2007-05-22",115.620003,115.620003,112.279999,113.129997,1335900,82.350197
"2007-05-23",113.25,113.910004,112.5,112.529999,1454500,81.913445
"2007-05-24",112.949997,114.080002,110.949997,111.18,1405300,80.930748
"2007-05-25",111.43,112.110001,110.800003,111.220001,771300,80.959877
"2007-05-29",111.739998,112.139999,110.379997,110.870003,804500,80.705093
"2007-05-30",110.160004,112,110.050003,111.830002,737200,81.403908
"2007-05-31",112.440002,112.800003,111.120003,111.650002,864700,81.272873
"2007-06-01",111.790001,112.25,111.07,111.389999,890000,81.083618
"2007-06-04",111.400002,112.470001,111.150002,112.059998,654300,81.571327
"2007-06-05",111.57,113.550003,111.5,111.720001,1127800,81.323814
"2007-06-06",111,112.650002,110.68,111.769997,973200,81.360229
"2007-06-07",110.940002,111.169998,107.529999,107.639999,1530200,78.353897
"2007-06-08",107.650002,110.839996,107.239998,110.830002,1023700,80.675995
"2007-06-11",110.760002,112.400002,109.900002,111.720001,753000,81.323814
"2007-06-12",110.809998,112.800003,110.769997,111.32,1037200,81.032654
"2007-06-13",111.959999,112.169998,109.580002,112.139999,946700,81.629547
"2007-06-14",111.779999,113.650002,111.779999,112.18,794600,81.658653
"2007-06-15",113.639999,115.059998,113,114.699997,987200,83.493042
"2007-06-18",115.32,117.440002,115.139999,116.660004,1194800,84.919762
"2007-06-19",116.849998,117.419998,115.349998,116.849998,731900,85.05809
"2007-06-20",116.800003,118,114.589996,114.599998,783900,83.420242
"2007-06-21",114.5,115.349998,113.199997,114.769997,892300,83.544022
"2007-06-22",114.769997,115.330002,112.75,112.980003,741600,82.241013
"2007-06-25",113.099998,114.519997,112.529999,112.830002,798500,82.131813
"2007-06-26",112.970001,113.349998,111,111,808700,80.799721
"2007-06-27",110.120003,112.769997,110.089996,112.650002,635600,82.000816
"2007-06-28",112.699997,113.599998,111.599998,112.550003,743200,81.928009
"2007-06-29",112.589996,113.25,110.300003,111.199997,751900,80.94532
"2007-07-02",111.989998,113.169998,111.400002,112.199997,704800,81.673233
"2007-07-03",112.290001,113.260002,112.029999,112.360001,265100,81.789688
"2007-07-05",112.360001,112.800003,111.419998,112.089996,440400,81.59317
"2007-07-06",111.389999,114.050003,111.389999,113.919998,548200,82.925262
"2007-07-09",114.209999,114.610001,112.43,112.449997,614300,81.855202
"2007-07-10",111.400002,111.739998,107.620003,107.730003,1483100,78.419434
"2007-07-11",107.739998,110.309998,106.639999,108.949997,1380300,79.30748
"2007-07-12",109.370003,111.18,108.949997,111.089996,953600,80.865242
"2007-07-13",111,111.629997,109.779999,111.309998,725700,81.025383
"2007-07-16",111.099998,113.510002,110.959999,111.919998,1606400,81.469414
"2007-07-17",112.57,115.900002,112.309998,115,1820900,83.711426
"2007-07-18",114.019997,114.639999,113.410004,114.470001,950400,83.325623
"2007-07-19",114.849998,116.790001,114.169998,116.660004,1268700,84.919762
"2007-07-20",114.300003,115.470001,110.099998,110.43,2584100,80.384811
"2007-07-23",108.540001,112.639999,101.610001,112.220001,1227800,81.687798
"2007-07-24",110.25,112.110001,108.75,109,1338100,79.343872
"2007-07-25",110.580002,110.580002,107.400002,109.800003,1115800,79.926208
"2007-07-26",108.68,109,103.599998,104.709999,1934100,76.221062
"2007-07-27",103.940002,105.940002,102.559998,102.629997,1249100,74.706985
"2007-07-30",102.599998,103.269997,100.059998,102.589996,1265000,74.677864
"2007-07-31",103.800003,105.400002,102.110001,102.110001,1195100,74.328484
"2007-08-01",101.599998,102.089996,98.709999,100.349998,1881300,73.047318
"2007-08-02",100.800003,101.889999,99.910004,100.839996,971700,73.403992
"2007-08-03",100.959999,102.099998,97.769997,97.769997,1099200,71.169258
"2007-08-06",98.400002,99.959999,96.580002,98.959999,1095500,72.035515
"2007-08-07",98.459999,100.730003,97.779999,98.839996,1186700,71.94812
"2007-08-08",100.300003,102.160004,99.339996,99.779999,1621200,72.632393
"2007-08-09",98.980003,98.980003,94.339996,96.779999,2234400,70.448631
"2007-08-10",95.5,95.949997,72.099998,94.309998,1786900,68.650642
"2007-08-13",94.870003,96.739998,93.919998,93.980003,1177100,68.410439
"2007-08-14",94.290001,94.489998,91.25,91.610001,1372200,66.685234
"2007-08-15",90.860001,93.230003,89.190002,89.25,1532800,64.967346
"2007-08-16",88.959999,93.889999,87.07,92.800003,1810100,67.551483
"2007-08-17",95.599998,97.769997,90.900002,93.629997,1425000,68.15564
"2007-08-20",93.860001,94.800003,93.5,94.620003,761200,68.876305
"2007-08-21",94.510002,96.040001,94.139999,95.290001,520500,69.364006
"2007-08-22",96.300003,97.050003,95.709999,96.709999,627200,70.397675
"2007-08-23",97.519997,97.690002,96.269997,96.959999,580200,70.579651
"2007-08-24",96.82,98.410004,96.330002,98.07,450000,71.387642
"2007-08-27",97.980003,98.93,97.650002,98.209999,628600,71.489571
"2007-08-28",97.57,98,93.410004,93.459999,975600,68.031921
"2007-08-29",93.760002,95.739998,93.190002,95.440002,622400,69.794319
"2007-08-30",94.400002,96,94.059998,95.150002,443500,69.58226
"2007-08-31",95.889999,97.18,94.669998,96.410004,647600,70.50367
"2007-09-04",96.75,97.260002,95.57,96.760002,679400,70.759628
"2007-09-05",95.910004,96.129997,94.620003,95.089996,689000,69.538353
"2007-09-06",95.300003,96.68,94.080002,96.07,681300,70.25502
"2007-09-07",94.660004,95.169998,92.25,92.769997,823300,67.841797
"2007-09-10",93.199997,93.720001,90.209999,90.459999,976100,66.152481
"2007-09-11",91.169998,92.110001,90.099998,90.400002,968800,66.10865
"2007-09-12",89.790001,91.459999,89.790001,90.239998,930000,65.991608
"2007-09-13",91.190002,93,89.870003,91.57,922900,66.964233
"2007-09-14",91.019997,91.709999,90.57,91.199997,528400,66.693642
"2007-09-17",90.980003,92.099998,90.550003,91.279999,392100,66.752174
"2007-09-18",91.360001,94.080002,90.230003,93.980003,1083700,68.726646
"2007-09-19",94.5,98.330002,94.5,95.120003,1508200,69.560318
"2007-09-20",94.989998,95.010002,92.129997,93,1252100,68.009995
"2007-09-21",93.190002,93.25,91.779999,92.209999,980200,67.432266
"2007-09-24",92,92.599998,91.169998,91.300003,850600,66.766769
"2007-09-25",90.239998,90.269997,86.57,86.830002,2903500,63.497913
"2007-09-26",87.099998,87.669998,85.769997,86.699997,1318800,63.402832
"2007-09-27",86.830002,88.889999,86.110001,88.269997,1256700,64.550957
"2007-09-28",88.099998,91.540001,87.910004,89.099998,2171900,65.157944
"2007-10-01",90,92.339996,89.18,92.019997,1088700,67.293335
"2007-10-02",92.25,93.279999,91.389999,92.07,939100,67.329857
"2007-10-03",91.599998,94.720001,91.589996,93.360001,1005000,68.273247
"2007-10-04",93.330002,93.709999,91.370003,91.93,572400,67.227493
"2007-10-05",92.709999,94.849998,92.529999,94.290001,755000,68.953369
"2007-10-08",94.410004,94.889999,92.790001,93.209999,377900,68.163536
"2007-10-09",93.68,94.239998,92,93.449997,492000,68.33905
"2007-10-10",93.410004,93.919998,91,92.279999,735600,67.483437
"2007-10-11",92.790001,93.760002,89.769997,90.239998,775600,65.991608
"2007-10-12",90.190002,90.779999,88.889999,89.269997,765300,65.282257
"2007-10-15",89.389999,89.809998,87.720001,88.93,858300,65.033638
"2007-10-16",88.370003,90.760002,87.769997,89.419998,802700,65.391953
"2007-10-17",89.959999,91.160004,89.489998,90.050003,1185200,65.852676
"2007-10-18",89.860001,89.860001,87.839996,88.419998,1170700,64.66066
"2007-10-19",88.209999,88.25,85.739998,86.139999,1148500,62.993317
"2007-10-22",85,88.190002,84.129997,87.989998,1123600,64.346191
"2007-10-23",86.940002,86.940002,81.559998,83.739998,3844800,61.23822
"2007-10-24",83.300003,85,83.010002,84.720001,1043300,61.95488
"2007-10-25",84.300003,85.879997,83,83.949997,1267200,61.391773
"2007-10-26",85.309998,85.599998,82.779999,83.57,764200,61.113907
"2007-10-29",84.57,85.110001,82.910004,83.919998,1085300,61.369869
"2007-10-30",83.620003,83.910004,81.559998,81.760002,1084700,59.790276
"2007-10-31",82.599998,82.739998,78.870003,79.18,2432800,57.903542
"2007-11-01",78.699997,79.139999,77.25,77.769997,1492900,56.87241
"2007-11-02",78.260002,79.129997,77.279999,79.129997,1484100,57.866974
"2007-11-05",78.919998,79,76.769997,77.639999,1032000,56.77734
"2007-11-06",77.610001,77.639999,75.790001,77.010002,1309100,56.316639
"2007-11-07",76.650002,76.650002,74.379997,75.099998,1311900,54.919876
"2007-11-08",74.720001,75.160004,72.589996,73.860001,1829300,54.013073
"2007-11-09",73.720001,77.18,73.540001,75.440002,1541600,55.16853
"2007-11-12",76.650002,81.43,76.5,78.639999,2386000,57.508648
"2007-11-13",79.910004,80.32,78.57,80.040001,1258700,58.532471
"2007-11-14",80,81.089996,79.82,80.150002,1397100,58.929489
"2007-11-15",79.989998,79.989998,77.900002,78.349998,1506100,57.606037
"2007-11-16",78.25,78.849998,75.019997,76.160004,1616100,55.995865
"2007-11-19",75.830002,76.900002,74.18,75.919998,1672800,55.819416
"2007-11-20",75.889999,75.980003,73.169998,74.699997,1964200,54.922436
"2007-11-21",73.5,76.940002,72.150002,76.029999,1619800,55.900288
"2007-11-23",76.690002,78.099998,76.410004,77.879997,346600,57.260498
"2007-11-26",78.110001,79,75.550003,75.550003,1000300,55.54739
"2007-11-27",75.790001,78,75.669998,77.650002,1292000,57.091377
"2007-11-28",78.389999,79.93,77.699997,79.639999,1027000,58.554504
"2007-11-29",79.540001,79.540001,77.860001,79.349998,858500,58.341286
"2007-11-30",80,81.989998,78.559998,80.959999,1747700,59.525024
"2007-12-03",81.510002,81.639999,79.379997,80.800003,811200,59.407398
"2007-12-04",80.160004,81.779999,79.589996,81.25,897200,59.738262
"2007-12-05",81.839996,83.419998,81.089996,83.419998,1218700,61.333675
"2007-12-06",83.389999,86.449997,82.93,85.660004,1466700,62.980633
"2007-12-07",85.650002,86.870003,85.230003,85.779999,994700,63.06889
"2007-12-10",85.849998,88.910004,85.599998,88.540001,1058400,65.098137
"2007-12-11",89.870003,89.870003,82.68,83.239998,2634400,61.201382
"2007-12-12",85.599998,86.349998,82.529999,83.980003,2363300,61.745461
"2007-12-13",83.730003,83.730003,81.790001,83.440002,1337300,61.348423
"2007-12-14",82.910004,82.910004,80.129997,81.290001,1975000,59.767647
"2007-12-17",80.779999,82.379997,79.769997,80.419998,1522000,59.128002
"2007-12-18",81.089996,82.389999,78.75,81.470001,1752000,59.89999
"2007-12-19",81.650002,81.650002,80.059998,80.610001,1112900,59.267723
"2007-12-20",81.360001,81.699997,79.889999,81.550003,788300,59.95879
"2007-12-21",81.879997,82.980003,81.220001,82.57,1152300,60.708771
"2007-12-24",82.68,83.720001,82.279999,83.459999,207700,61.363129
"2007-12-26",83.300003,83.300003,81.699997,83.230003,483900,61.194027
"2007-12-27",83,83.089996,81.160004,81.480003,470500,59.907368
"2007-12-28",82.449997,82.449997,80.360001,80.790001,916300,59.400024
"2007-12-31",80.599998,82.260002,80.209999,81.629997,755700,60.017628
"2008-01-02",81.169998,81.449997,78.419998,79.879997,1523400,58.730942
"2008-01-03",80.199997,80.489998,78.690002,79.120003,1423600,58.172188
"2008-01-04",78.529999,79.110001,75.120003,75.639999,2325800,55.613556
"2008-01-07",76.25,76.650002,75.010002,76.150002,1361900,55.988544
"2008-01-08",76.68,77.709999,74.540001,74.650002,1772100,54.885658
"2008-01-09",73.720001,74.099998,72.269997,73.919998,1830400,54.34893
"2008-01-10",72.93,75.739998,72.099998,74.849998,1411300,55.032703
"2008-01-11",74.300003,74.300003,72.690002,73.540001,1548400,54.06955
"2008-01-14",73.989998,74.489998,72.099998,72.75,2168700,53.488705
"2008-01-15",72.099998,72.099998,70.300003,70.870003,1723800,52.106461
"2008-01-16",69.93,70.75,67.190002,70.400002,3000900,51.76088
"2008-01-17",70.089996,71.339996,69.309998,69.800003,2243000,51.31974
"2008-01-18",70.309998,72.010002,69.949997,71.529999,2004900,52.591724
"2008-01-22",68.5,75.43,68.349998,74.489998,2653000,54.76804
"2008-01-23",72.160004,81.059998,71.989998,81.010002,3725000,59.561779
"2008-01-24",80.5,81.510002,77.800003,78.889999,1827500,58.003078
"2008-01-25",79.809998,83.169998,77.529999,77.779999,1338400,57.186974
"2008-01-28",77.68,79.989998,76.559998,79.989998,1653600,58.811848
"2008-01-29",80.790001,82.709999,78.93,82.489998,1416400,60.649918
"2008-01-30",82.550003,84.449997,81.75,82.25,1614200,60.473473
"2008-01-31",81.269997,86.199997,80.599998,85.290001,2602400,62.708611
"2008-02-01",85.010002,86,83.260002,85.720001,2116800,63.024769
"2008-02-04",85.959999,86.410004,81,81.589996,2002600,59.988247
"2008-02-05",84.57,94.190002,84.550003,90,10350100,66.171608
"2008-02-06",90.989998,98,89.309998,90.489998,6830400,66.531868
"2008-02-07",89.809998,92.639999,88.370003,91.389999,2594800,67.193573
"2008-02-08",91.07,91.279999,88.43,89.029999,1383300,65.458412
"2008-02-11",87.980003,89.309998,86.010002,89.18,2017500,65.568695
"2008-02-12",89.910004,92.809998,89.18,91.339996,1917400,67.15683
"2008-02-13",92.220001,92.980003,90.639999,91.68,1019800,67.406792
"2008-02-14",91.900002,92.279999,89.370003,89.580002,1120300,65.862801
"2008-02-15",89.110001,90.269997,87.889999,88.489998,1273000,65.061378
"2008-02-19",89.339996,90.730003,88.050003,88.489998,1251500,65.061378
"2008-02-20",88.25,89,86.879997,88.82,1534100,65.304008
"2008-02-21",89.309998,90.989998,88.910004,89.370003,1209100,65.708397
"2008-02-22",89.07,89.349998,86.400002,88.720001,1218700,65.54586
"2008-02-25",88.709999,89.839996,87.120003,88.900002,1231000,65.678841
"2008-02-26",88.25,92.470001,88.25,91.529999,1507300,67.621887
"2008-02-27",91.150002,95.010002,90.610001,93.900002,2105600,69.372833
"2008-02-28",93.25,93.25,89.220001,90.379997,1626500,66.772278
"2008-02-29",89.269997,89.470001,84.160004,84.370003,2086300,62.332092
"2008-03-03",84.440002,87.989998,83.610001,87.849998,2057200,64.903084
"2008-03-04",86.940002,88.57,86.089996,87.870003,1953000,64.917915
"2008-03-05",84.709999,87.150002,83.610001,84.339996,2671800,62.309914
"2008-03-06",83.760002,84.150002,81.790001,82.379997,1682600,60.861897
"2008-03-07",81.910004,85.330002,81.370003,83.739998,1871100,61.866665
"2008-03-10",83.510002,84.379997,82.199997,82.260002,1356000,60.773254
"2008-03-11",83.510002,85.809998,82.800003,85.050003,1573100,62.83448
"2008-03-12",85.760002,86.849998,83.519997,85.099998,1081600,62.871422
"2008-03-13",83.029999,85.559998,81.620003,84.980003,1621500,62.782784
"2008-03-14",85.779999,85.779999,82,82.93,1070300,61.268234
"2008-03-17",80.809998,82.519997,78.900002,80.919998,2154600,59.783241
