"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2006-08-01",67,67.139999,66.43,66.889999,1097100,49.719608
"2006-08-02",66.949997,67.410004,66.5,67.019997,967600,49.816235
"2006-08-03",67.050003,68.25,66.959999,67.389999,1244800,50.091278
"2006-08-04",67.849998,68.300003,67.629997,67.760002,1642200,50.366299
"2006-08-07",67.769997,67.940002,67.519997,67.849998,1203900,50.433182
"2006-08-08",68,68.199997,67.059998,67.309998,1251200,50.031784
"2006-08-09",67.699997,67.900002,66.349998,66.43,906600,49.377705
"2006-08-10",66.050003,67.739998,66,67.330002,1213200,50.046669
"2006-08-11",67.300003,67.779999,66.879997,67.629997,1067300,50.269665
"2006-08-14",68,68.419998,67.5,67.5,1238300,50.173016
"2006-08-15",68.150002,68.940002,68.080002,68.830002,1401700,51.161617
"2006-08-16",69,69.93,68.970001,69.599998,1369700,51.733978
"2006-08-17",69.199997,69.699997,68.790001,69.07,1431200,51.340027
"2006-08-18",69.080002,69.360001,68.230003,68.760002,1166900,51.109596
"2006-08-21",68.760002,68.93,68.25,68.690002,748800,51.057549
"2006-08-22",68.75,69.110001,67.739998,68.169998,1033900,50.671028
"2006-08-23",68.449997,68.5,67.360001,67.400002,782900,50.098713
"2006-08-24",67.650002,67.900002,66.699997,66.839996,1480900,49.682438
"2006-08-25",66.529999,67.529999,66.099998,67.360001,941500,50.068962
"2006-08-28",67.099998,67.699997,66.980003,67.389999,785300,50.091278
"2006-08-29",67.949997,68.519997,67.699997,67.989998,886000,50.537243
"2006-08-30",67.800003,67.900002,67.489998,67.599998,636900,50.24736
"2006-08-31",67.559998,67.790001,67.080002,67.550003,1107300,50.210201
"2006-09-01",67.529999,68.309998,67.080002,68.160004,750800,50.663616
"2006-09-05",68.5,69.480003,68.5,69.190002,1212200,51.429203
"2006-09-06",69.129997,69.400002,68.779999,69.059998,676500,51.332588
"2006-09-07",69.199997,69.25,68.849998,68.980003,785900,51.273125
"2006-09-08",69.25,69.5,68.849998,69.370003,965800,51.563026
"2006-09-11",69.010002,69.790001,68.709999,69.739998,1004200,51.838028
"2006-09-12",69.690002,69.690002,68.75,69.290001,940300,51.503559
"2006-09-13",69.199997,69.489998,68.809998,69.190002,858700,51.429203
"2006-09-14",68.870003,71.5,68.870003,70.879997,2246000,52.685406
"2006-09-15",71.230003,72.360001,71,71.690002,1775100,53.287476
"2006-09-18",71.690002,71.690002,70.389999,70.699997,1078500,52.551598
"2006-09-19",70.209999,70.669998,69.970001,70.540001,694000,52.432671
"2006-09-20",71.129997,71.599998,71,71.379997,846400,53.057056
"2006-09-21",71.400002,72.230003,71.290001,71.5,876100,53.146248
"2006-09-22",71.5,71.5,70.120003,70.610001,1142500,52.484726
"2006-09-25",71.190002,71.949997,70.699997,71.120003,1842300,52.863792
"2006-09-26",71.540001,72.379997,71.459999,72.059998,1236800,53.562496
"2006-09-27",72.050003,72.669998,71.449997,71.449997,935700,53.1091
"2006-09-28",71.849998,72.919998,71.580002,72.410004,1312900,53.822651
"2006-09-29",72.300003,72.580002,71.580002,71.669998,864300,53.272602
"2006-10-02",72.669998,73.739998,72.239998,73.449997,1716600,54.595692
"2006-10-03",73.660004,74.870003,73.650002,74.139999,1780000,55.108582
"2006-10-04",74.440002,74.879997,73.809998,74.800003,2221200,55.77216
"2006-10-05",74.790001,75.029999,74.029999,74.959999,1138500,55.89146
"2006-10-06",74.959999,75.459999,74.330002,75.360001,1060600,56.18972
"2006-10-09",75.440002,75.989998,74.199997,74.82,1460800,55.787086
"2006-10-10",75.129997,76.139999,74.989998,75.800003,1645200,56.51778
"2006-10-11",75.800003,76.099998,75.230003,76.019997,1690500,56.681839
"2006-10-12",76,77.980003,75.779999,77.690002,2821900,57.926994
"2006-10-13",77.32,77.580002,76.019997,76.089996,1693200,56.734024
"2006-10-16",76.5,77.699997,76.370003,77.57,1498300,57.837532
"2006-10-17",77.25,77.260002,75.739998,76.059998,1826900,56.711639
"2006-10-18",75.199997,75.75,74.32,75.029999,3293000,55.943665
"2006-10-19",73,73.709999,71.779999,72.449997,2881000,54.019962
"2006-10-20",72,72.330002,71.230003,72.169998,2111100,53.811192
"2006-10-23",71.650002,72.779999,71.620003,72.779999,1721100,54.266026
"2006-10-24",72.449997,73.120003,72.389999,73.120003,2131700,54.519535
"2006-10-25",73.43,73.480003,72.099998,72.739998,2507000,54.236183
"2006-10-26",72.68,72.699997,70.860001,72.290001,2443200,53.900665
"2006-10-27",72.089996,72.099998,70.879997,70.910004,1622500,52.871731
"2006-10-30",70.529999,71.830002,70.529999,71.459999,1011100,53.281811
"2006-10-31",71.459999,71.639999,70.830002,71.099998,962000,53.013378
"2006-11-01",71.050003,72.040001,71.050003,71.550003,1250400,53.348907
"2006-11-02",71.07,71.300003,70.639999,70.93,943400,52.886646
"2006-11-03",70.879997,71.139999,70.169998,70.529999,1014000,52.588383
"2006-11-06",70.529999,71.589996,70.529999,71.440002,688400,53.266911
"2006-11-07",71.099998,72.290001,70.889999,72,1263600,53.684429
"2006-11-08",71.989998,72,70.089996,70.489998,1917700,52.558548
"2006-11-09",70.5,70.970001,69.290001,70.279999,2087800,52.401981
"2006-11-10",70.050003,70.349998,69.93,70.349998,1237400,52.454159
"2006-11-13",70.300003,71.480003,70.190002,71.300003,1227400,53.162521
"2006-11-14",71.169998,72,70.589996,71.910004,1154400,53.617367
"2006-11-15",72.239998,74.139999,72.139999,73.849998,2408400,55.063828
"2006-11-16",74.199997,75.139999,73.889999,74.940002,2374400,55.87653
"2006-11-17",74.949997,75.139999,73.75,73.910004,1825700,55.108582
"2006-11-20",73.5,73.540001,72.790001,72.980003,1701000,54.415154
"2006-11-21",73.129997,74.220001,73.07,73.779999,2387900,55.011631
"2006-11-22",73.900002,74.139999,73.480003,73.779999,1299700,55.011631
"2006-11-24",73.779999,73.970001,73.5,73.650002,548600,54.914707
"2006-11-27",73.599998,73.739998,72.309998,72.559998,1667800,54.101994
"2006-11-28",72.199997,73.669998,72.120003,73.540001,1768600,54.832687
"2006-11-29",73.510002,75,73.139999,74.989998,1986500,55.91383
"2006-11-30",74.989998,75,74.199997,74.839996,2163200,55.801987
"2006-12-01",74.839996,75.089996,74.209999,74.809998,1024200,55.779629
"2006-12-04",75.029999,75.589996,74.93,75.300003,1077000,56.144989
"2006-12-05",75.290001,75.919998,75.209999,75.760002,1022100,56.487976
"2006-12-06",75.970001,75.970001,75.300003,75.400002,1405800,56.219517
"2006-12-07",75.660004,75.860001,74.68,74.730003,1178700,55.71999
"2006-12-08",74.400002,74.730003,74.029999,74.139999,1281600,55.280067
"2006-12-11",74.150002,74.93,74.019997,74.620003,745500,55.637962
"2006-12-12",74.620003,74.839996,73.309998,73.790001,1437500,55.019089
"2006-12-13",74.370003,74.370003,72.730003,72.889999,1846900,54.348042
"2006-12-14",73.5,73.919998,73.110001,73.349998,1726300,54.691017
"2006-12-15",73.339996,73.410004,72.360001,72.519997,2570800,54.072159
"2006-12-18",73,73.75,72.529999,72.800003,1325200,54.280918
"2006-12-19",72.800003,74.519997,72.790001,74.300003,1660700,55.399368
"2006-12-20",74.489998,74.970001,74.300003,74.440002,1371400,55.503757
"2006-12-21",74.449997,74.989998,74.269997,74.629997,1387300,55.645412
"2006-12-22",74.449997,74.519997,73.599998,73.980003,786000,55.160786
"2006-12-26",73.980003,74.449997,73.800003,74.269997,824000,55.376991
"2006-12-27",74.75,75.019997,74.400002,74.879997,721300,55.831791
"2006-12-28",74.75,75.150002,74.349998,74.860001,834000,55.816898
"2006-12-29",74.760002,75.239998,74.25,74.349998,550000,55.436634
"2007-01-03",75.050003,75.57,73.870003,73.949997,1785300,55.138393
"2007-01-04",74.129997,74.610001,73.589996,74.419998,1357700,55.488838
"2007-01-05",74.400002,74.760002,74.029999,74.589996,1497300,55.615593
"2007-01-08",76.099998,78.029999,75.849998,78,2984300,58.158142
"2007-01-09",78,78.800003,77.75,78.309998,2729600,58.389278
"2007-01-10",78.150002,79.5,77.879997,79.290001,1589900,59.119999
"2007-01-11",79.300003,80.709999,79.290001,80.510002,2029900,60.029648
"2007-01-12",80.199997,80.589996,79.5,80.089996,1721100,59.716461
"2007-01-16",80.089996,80.949997,79.599998,79.660004,2737200,59.395859
"2007-01-17",79.690002,80.099998,79.620003,80.07,1336700,59.874435
"2007-01-18",80.900002,80.900002,78.75,78.860001,1756700,58.969646
"2007-01-19",79.150002,80.230003,78.849998,79.529999,1601200,59.470657
"2007-01-22",79.400002,79.559998,78.400002,78.760002,1792600,58.894875
"2007-01-23",78.769997,81.279999,78.769997,80.889999,2425900,60.487617
"2007-01-24",78.760002,79.989998,77.610001,79.849998,5444600,59.709908
"2007-01-25",79.5,79.949997,77.699997,77.75,1980200,58.13961
"2007-01-26",77.519997,78.089996,76.809998,78.050003,1927700,58.363949
"2007-01-29",78.050003,78.050003,76.989998,77.169998,1150800,57.705879
"2007-01-30",77.169998,77.5,76.769997,77.029999,1141100,57.6012
"2007-01-31",76.699997,78.5,76.639999,78.150002,1219400,58.438713
"2007-02-01",78.010002,79.209999,77.769997,79.089996,1622500,59.141624
"2007-02-02",79.529999,79.739998,78.489998,78.669998,1224900,58.827549
"2007-02-05",78.900002,79.510002,78.370003,79.07,1231100,59.126671
"2007-02-06",79.449997,79.760002,78.980003,79.57,991100,59.500591
"2007-02-07",79.400002,79.529999,79.050003,79.440002,626300,59.403351
"2007-02-08",79.489998,79.489998,78.760002,79.239998,781800,59.253792
"2007-02-09",79.150002,79.800003,79.080002,79.559998,1086000,59.493069
"2007-02-12",78.900002,79.209999,78.5,78.779999,1456500,58.909813
"2007-02-13",79,80.480003,78.760002,79.809998,2291700,59.680031
"2007-02-14",79.900002,80.110001,79.510002,79.629997,1100000,59.545406
"2007-02-15",79.699997,79.980003,79.059998,79.489998,1192100,59.44072
"2007-02-16",79.099998,79.480003,78.760002,79.25,1901500,59.261265
"2007-02-20",79.269997,80.389999,78.699997,79.290001,5415600,59.291172
"2007-02-21",78.800003,79.449997,78.5,78.720001,1695800,58.86496
"2007-02-22",78.900002,79.199997,78.449997,79.18,1263000,59.208931
"2007-02-23",78.75,79.099998,78.010002,79.050003,1194900,59.111702
"2007-02-26",79.129997,79.68,77.760002,78.089996,903000,58.393845
"2007-02-27",77.75,77.75,74.25,75.330002,2381100,56.329979
"2007-02-28",75.209999,76.910004,74.809998,76.379997,2551700,57.115143
"2007-03-01",75,76.830002,74.43,76.410004,1866500,57.137585
"2007-03-02",75.599998,76.440002,75.290001,75.459999,1605500,56.427185
"2007-03-05",74.400002,75.940002,74.379997,75.129997,1345400,56.18042
"2007-03-06",75.650002,76.720001,75.230003,76.489998,1807500,57.197399
"2007-03-07",76.25,76.580002,75.879997,76.029999,1737400,56.853436
"2007-03-08",76.699997,77.529999,76.059998,77.089996,1224400,57.646057
"2007-03-09",77.699997,77.709999,76.93,77.32,877800,57.818062
"2007-03-12",77,78.919998,76.889999,78.779999,1163000,58.909813
"2007-03-13",78.07,78.389999,76.660004,76.769997,1369600,57.406799
"2007-03-14",76.949997,77.720001,75.849998,77.580002,1309100,58.012478
"2007-03-15",77.360001,77.559998,76.739998,77.480003,864300,57.937729
"2007-03-16",77.970001,78.330002,77.370003,77.550003,1723800,57.990032
"2007-03-19",77.839996,78.510002,77.790001,78.32,1180700,58.565845
"2007-03-20",78.139999,78.5,77.760002,78.419998,967100,58.64061
"2007-03-21",78.260002,78.599998,77.370003,78.540001,1456200,58.730358
"2007-03-22",78.529999,78.559998,77.120003,77.419998,2397800,57.892849
"2007-03-23",77.57,78.129997,77.32,77.629997,1528300,58.04985
"2007-03-26",77.379997,77.760002,76.550003,77.589996,1198300,58.019951
"2007-03-27",77.07,77.860001,76.769997,77.550003,1200600,57.990032
"2007-03-28",77.410004,77.449997,76.360001,76.830002,1075000,57.451653
"2007-03-29",77.629997,77.760002,76.300003,76.650002,1095500,57.317047
"2007-03-30",76.830002,77.32,75.779999,76.400002,1544600,57.130119
"2007-04-02",76.470001,76.699997,76.010002,76.269997,1750100,57.032898
"2007-04-03",76.739998,77.620003,76.660004,77.379997,1007200,57.862907
"2007-04-04",77.559998,78.709999,77.260002,78.260002,1577300,58.520985
"2007-04-05",77.919998,78.720001,77.889999,78.110001,896400,58.408802
"2007-04-09",78.290001,79,78.209999,78.519997,793600,58.715378
"2007-04-10",78.389999,78.739998,78.25,78.389999,1065900,58.618179
"2007-04-11",78.080002,78.269997,76.510002,76.720001,1265400,57.582424
"2007-04-12",76.699997,77.57,76.360001,77.339996,1298100,58.047779
"2007-04-13",78.089996,78.089996,76.300003,76.720001,868800,57.582424
"2007-04-16",77.099998,77.620003,76.849998,77.18,1167100,57.927677
"2007-04-17",77.220001,77.220001,76.470001,76.839996,797600,57.672478
"2007-04-18",76.760002,77.339996,76.419998,77.050003,751100,57.830112
"2007-04-19",77.790001,78.169998,76.739998,77.959999,1616000,58.513107
"2007-04-20",78.550003,80.239998,78.550003,79.550003,2686000,59.706467
"2007-04-23",79.410004,80.050003,79.040001,79.110001,1046200,59.376236
"2007-04-24",79,80.239998,79,80.07,1425700,60.096756
"2007-04-25",80.5,81,78.599998,79.389999,1536700,59.586399
"2007-04-26",78.519997,80.290001,78.519997,79.099998,1783800,59.368721
"2007-04-27",79.110001,80.550003,78.959999,80.269997,1297800,60.246876
"2007-04-30",80,80.279999,78.459999,78.5,1501700,58.918392
"2007-05-01",78.599998,78.900002,77.910004,78.489998,952700,58.910877
"2007-05-02",78.730003,80.160004,78.540001,79.82,1182200,59.909107
"2007-05-03",80.169998,80.919998,79.889999,80.470001,1223900,60.397003
"2007-05-04",80.459999,80.650002,79.25,79.690002,977300,59.811573
"2007-05-07",80,81.550003,79.82,81.410004,1465600,61.102509
"2007-05-08",81.110001,81.110001,79.529999,80.32,1141200,60.284412
"2007-05-09",79.699997,81.040001,79.699997,80.629997,945500,60.517063
"2007-05-10",80.18,80.370003,79.389999,79.510002,1134600,59.676449
"2007-05-11",79.910004,80.25,79.720001,80.150002,575900,60.156834
"2007-05-14",80.5,80.830002,80.010002,80.360001,658100,60.31443
"2007-05-15",80.75,81.690002,80.580002,80.949997,1089800,60.75724
"2007-05-16",80.989998,81.449997,80.620003,81.360001,849600,61.064991
"2007-05-17",81.239998,81.540001,80.839996,81.010002,781500,60.802258
"2007-05-18",81.260002,81.449997,80.489998,81.260002,1306900,60.989933
"2007-05-21",81.269997,82.410004,80.849998,81.959999,1781900,61.515324
"2007-05-22",81.709999,81.790001,80.5,80.559998,1167300,60.464546
"2007-05-23",80.57,80.57,79.580002,79.809998,1464100,59.901634
"2007-05-24",80.169998,80.669998,78.419998,78.610001,2104000,59.000961
"2007-05-25",79,79.949997,78.699997,78.860001,1303600,59.188591
"2007-05-29",79.480003,80.330002,79.120003,80.190002,2575400,60.18684
"2007-05-30",79.370003,79.830002,78.720001,79.449997,2976800,59.631428
"2007-05-31",79.650002,80.690002,79.650002,80.239998,3021200,60.224377
"2007-06-01",80.239998,80.93,79.589996,79.879997,1515300,59.954159
"2007-06-04",79.879997,79.879997,79.220001,79.5,1603600,59.668953
"2007-06-05",79.970001,79.970001,78.769997,78.949997,1547700,59.256134
"2007-06-06",78.68,79.279999,78.410004,78.93,1399100,59.241154
"2007-06-07",79.75,81.07,79.620003,79.620003,3417600,59.758999
"2007-06-08",79.449997,80.620003,79.25,80.580002,1846200,60.479534
"2007-06-11",80.400002,80.57,79.529999,80.309998,1297500,60.276909
"2007-06-12",79.860001,80.110001,79.239998,79.239998,1824800,59.473824
"2007-06-13",79.43,80.300003,79.080002,80.190002,2557600,60.18684
"2007-06-14",80.139999,80.830002,79.800003,80.040001,1549800,60.074257
"2007-06-15",80.989998,81.349998,80.199997,80.25,2894900,60.231873
"2007-06-18",80.389999,80.68,79.449997,79.559998,1223400,59.713982
"2007-06-19",79.550003,80.639999,79.550003,80.360001,1923600,60.31443
"2007-06-20",81,81.290001,79.480003,79.480003,1437200,59.653954
"2007-06-21",79.260002,79.279999,78.07,78.900002,2045600,59.218605
"2007-06-22",78.910004,78.910004,77.550003,78.019997,2382500,58.558132
"2007-06-25",78.82,79.209999,77.970001,78.57,1875200,58.97094
"2007-06-26",78.510002,78.57,77.580002,77.989998,1213600,58.535622
"2007-06-27",77.449997,78.550003,77.32,78.43,1622400,58.865871
"2007-06-28",78.440002,79.559998,77.970001,79,1490100,59.293682
"2007-06-29",79.199997,79.550003,77.589996,78.220001,2182400,58.70826
"2007-07-02",78.639999,78.709999,77.349998,78.190002,3471800,58.685749
"2007-07-03",78.650002,78.970001,78.07,78.480003,1079500,59.122684
"2007-07-05",78.260002,79.010002,78.260002,78.959999,1422100,59.484272
"2007-07-06",79.349998,79.980003,78.93,79.75,1436900,60.079391
"2007-07-09",79.75,79.830002,79.199997,79.540001,1354300,59.921211
"2007-07-10",78.620003,79.190002,77.839996,77.860001,1549200,58.655605
"2007-07-11",78.470001,79.080002,78.230003,78.910004,2616000,59.446594
"2007-07-12",78.860001,79.830002,78.529999,79.830002,1508500,60.13969
"2007-07-13",79.470001,80.32,79.449997,79.980003,1110300,60.252689
"2007-07-16",79.360001,79.959999,78.730003,79.75,1381900,60.079391
"2007-07-17",79.599998,80.919998,79.43,80.730003,2052200,60.81768
"2007-07-18",80.040001,80.589996,79.080002,79.690002,2950200,60.034222
"2007-07-19",80.5,81.379997,80.25,80.75,2497000,60.832787
"2007-07-20",78.980003,81.360001,78.860001,80.650002,2685700,60.757393
"2007-07-23",81.230003,81.830002,80.900002,81.199997,1312900,61.171772
"2007-07-24",81.980003,81.980003,80.300003,80.300003,2229000,60.493778
"2007-07-25",82.489998,84.089996,81.260002,83.089996,3977200,62.595608
"2007-07-26",82.120003,82.949997,79.660004,80.639999,3225800,60.749886
"2007-07-27",80.910004,81.440002,79.330002,79.330002,2183700,59.763023
"2007-07-30",79.010002,80.169998,78.589996,79.510002,2340500,59.898602
"2007-07-31",79.830002,80.010002,78.010002,78.559998,4004000,59.182934
"2007-08-01",78.010002,79.209999,77.900002,78.459999,2841700,59.107609
"2007-08-02",78.360001,80.519997,78.260002,80.32,2574600,60.508835
"2007-08-03",80.580002,81,79.300003,79.480003,2283800,59.876007
"2007-08-06",80.110001,80.400002,79.510002,79.910004,2980000,60.199974
"2007-08-07",79.239998,79.75,77,78.239998,3486600,58.941864
"2007-08-08",77.900002,78.389999,77.040001,78.330002,3787500,59.009651
"2007-08-09",77.199997,77.519997,72.949997,74.239998,5635100,55.928493
"2007-08-10",72.949997,79.629997,70.610001,77.309998,5590100,58.241253
"2007-08-13",79.389999,79.540001,77.43,77.830002,2657400,58.633003
"2007-08-14",77.690002,77.690002,75.5,75.559998,2073300,56.92289
"2007-08-15",75.900002,76.629997,75.18,75.279999,2374500,56.711956
"2007-08-16",74.540001,76.010002,73.18,75.730003,3155200,57.050983
"2007-08-17",77.970001,78.849998,76,77.480003,2801200,58.369328
"2007-08-20",77.699997,77.699997,76.279999,77.5,1290400,58.384388
"2007-08-21",76.940002,78.370003,76.540001,77.699997,1298100,58.535053
"2007-08-22",77.959999,78.5,77.459999,78.169998,1633600,58.88916
"2007-08-23",78.349998,78.349998,77.129997,77.669998,915700,58.51244
"2007-08-24",77.800003,79.260002,77.769997,79.199997,1065300,59.665058
"2007-08-27",79.309998,79.980003,78.839996,79.470001,913500,59.868484
"2007-08-28",79.150002,79.150002,76.18,76.349998,1905400,57.518047
"2007-08-29",76.309998,78.25,76.309998,78.25,1375500,58.949398
"2007-08-30",77.360001,78.790001,77.110001,78.089996,1016900,58.828861
"2007-08-31",78.989998,79.75,78.360001,78.559998,1286300,59.182934
"2007-09-04",78.529999,79.400002,77.699997,79.309998,1080200,59.74794
"2007-09-05",76.620003,78.900002,76.620003,77.870003,1087800,58.663147
"2007-09-06",77.629997,78.870003,77.400002,78.849998,882100,59.40139
"2007-09-07",77.75,79.07,77.639999,78.139999,1665600,58.866543
"2007-09-10",79.050003,79.290001,77.360001,78.699997,1152600,59.288387
"2007-09-11",79.07,79.889999,78.440002,79.529999,1468000,59.913658
"2007-09-12",79.349998,80.559998,79.349998,80.080002,1494900,60.328033
