"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"2002-08-09",8.6875,8.9875,8.5025,8.8775,2010800,8.027632
"2002-08-12",8.8775,9.055,8.6875,9,1616400,8.138408
"2002-08-13",8.815,8.9475,8.615,8.6225,3402000,7.797047
"2002-08-14",8.6625,8.755,8.495,8.7125,3074800,7.878426
"2002-08-15",8.7375,8.99,8.7375,8.9375,3214800,8.081891
"2002-08-16",8.9125,8.9125,8.69,8.775,3489200,7.934942
"2002-08-19",8.75,8.865,8.63,8.8125,3085200,7.968858
"2002-08-20",8.8125,8.8125,8.555,8.62,1522800,7.794785
"2002-08-21",8.62,8.7375,8.4875,8.69,1522000,7.858089
"2002-08-22",8.665,8.9375,8.665,8.9175,2017200,8.063805
"2002-08-23",8.9025,8.9025,8.7525,8.77,1873200,7.930429
"2002-08-26",8.775,8.925,8.65,8.88,1221600,8.029899
"2002-08-27",9.0625,9.1,8.905,8.975,2435600,8.115795
"2002-08-28",8.9525,8.955,8.7225,8.7475,1948800,7.910077
"2002-08-29",8.6625,8.7625,8.5275,8.565,2377600,7.74505
"2002-08-30",8.575,8.8175,8.5625,8.71,2084800,7.876169
"2002-09-03",8.585,8.5875,8.31,8.3875,2545200,7.584544
"2002-09-04",8.4375,8.4825,8.1725,8.425,1600400,7.618454
"2002-09-05",8.35,8.55,8.34,8.5125,1817200,7.697578
"2002-09-06",8.63,8.75,8.55,8.675,1490800,7.844521
"2002-09-09",8.6125,8.6975,8.5325,8.6375,1955600,7.810609
"2002-09-10",8.675,8.8475,8.6575,8.8375,1664000,7.991459
"2002-09-11",8.875,8.9375,8.875,8.905,2940800,8.0525
"2002-09-12",8.875,8.9025,8.7125,8.7675,3367200,7.928169
"2002-09-13",8.7175,8.8675,8.68,8.805,3015600,7.962077
"2002-09-16",8.805,8.9625,8.73,8.915,2346800,8.061543
"2002-09-17",8.75,8.8175,8.6275,8.6975,3518000,7.864868
"2002-09-18",8.725,8.8375,8.63,8.8075,2854400,7.964333
"2002-09-19",8.625,8.8,8.555,8.555,3225200,7.736008
"2002-09-20",8.555,8.6625,8.505,8.505,2153200,7.690797
"2002-09-23",8.575,8.7125,8.48,8.545,1908400,7.726964
"2002-09-24",8.525,8.525,8.27,8.28,2578000,7.487333
"2002-09-25",8.37,8.685,8.25,8.6375,5736800,7.810609
"2002-09-26",8.675,8.95,8.6375,8.8925,2020400,8.041197
"2002-09-27",8.81,9.0875,8.795,8.92,2022800,8.066067
"2002-09-30",8.92,9.0625,8.7275,8.99,2680800,8.129362
"2002-10-01",8.775,9.045,8.775,9.025,2276000,8.161014
"2002-10-02",9,9.4175,8.9775,9.1225,6008800,8.249183
"2002-10-03",9,9.135,8.85,8.945,3456800,8.088674
"2002-10-04",8.975,9.05,8.66,8.7425,2779600,7.905563
"2002-10-07",8.7375,8.9075,8.625,8.65,2125600,7.821915
"2002-10-08",8.65,8.7075,8.3975,8.5375,2997600,7.720183
"2002-10-09",8.5375,8.56,8.2875,8.3275,2463200,7.530286
"2002-10-10",8.3275,8.36,8.1,8.3325,5840800,7.534807
"2002-10-11",8.415,8.5525,8.34,8.495,2529200,7.681755
"2002-10-14",8.5,8.995,8.475,8.945,3026800,8.088674
"2002-10-15",9.1,9.26,9.1,9.2175,3270800,8.344416
"2002-10-16",9.2175,9.2425,8.9925,9.0775,1932000,8.217675
"2002-10-17",9.31,9.3975,9.145,9.3875,1804000,8.498311
"2002-10-18",9.3375,9.4275,9.1975,9.3325,2036400,8.448525
"2002-10-21",9.255,9.5625,9.25,9.45,2770000,8.554891
"2002-10-22",9.2375,9.3125,8.9825,9.3075,4938000,8.425889
"2002-10-23",9.3075,9.7425,9.3,9.7125,4937200,8.792529
"2002-10-24",9.825,9.8325,9.5075,9.5675,2617200,8.66126
"2002-10-25",9.55,9.5525,8.945,9.1175,9680400,8.253889
"2002-10-28",9.31,9.34,8.955,9.1575,3318400,8.290092
"2002-10-29",9.0575,9.0625,8.8225,8.9425,3025600,8.095461
"2002-10-30",8.945,9.44,8.945,9.325,4125200,8.441732
"2002-10-31",9.4,9.56,9,9,3896000,8.147516
"2002-11-01",9.2125,9.455,9.21,9.4125,3068800,8.520946
"2002-11-04",9.48,9.5575,9.365,9.47,4158400,8.572997
"2002-11-05",9.505,9.55,9.3175,9.4275,2196000,8.534526
"2002-11-06",9.47,9.5275,9.34,9.505,3075200,8.604687
"2002-11-07",9.5725,9.5725,9.3525,9.465,2641600,8.56847
"2002-11-08",9.44,9.475,9.305,9.3725,1881600,8.484734
"2002-11-11",9.3475,9.495,9.2275,9.3025,1654800,8.421366
"2002-11-12",9.3075,9.3725,9.1875,9.2225,1772800,8.348936
"2002-11-13",9.1975,9.3375,8.83,8.9625,5013200,8.113568
"2002-11-14",9.0125,9.4175,9.005,9.4175,5830000,8.525472
"2002-11-15",9.1375,9.435,9.1375,9.3975,3357600,8.507363
"2002-11-18",9.5,9.515,9.3625,9.49,3000400,8.591101
"2002-11-19",9.4975,9.625,9.4,9.5775,2836800,8.670316
"2002-11-20",9.625,9.975,9.6225,9.975,4789200,9.030168
"2002-11-21",9.9875,10.1825,9.94,10.09,5854800,9.13427
"2002-11-22",9.7875,9.825,9.595,9.595,13425200,8.686158
"2002-11-25",9.72,9.72,9.6,9.6625,4308800,8.747264
"2002-11-26",9.6625,9.6625,9.42,9.4275,3096400,8.534526
"2002-11-27",9.4525,9.625,9.4325,9.57,2897200,8.663527
"2002-11-29",9.645,9.7725,9.6425,9.6925,1968000,8.774422
"2002-12-02",9.865,9.865,9.665,9.7725,4146800,8.846846
"2002-12-03",9.7825,9.9375,9.7075,9.86,4810400,8.926058
"2002-12-04",9.8625,9.8625,9.6825,9.7175,2324000,8.797053
"2002-12-05",9.86,9.8625,9.725,9.8275,3975600,8.896635
"2002-12-06",9.79,10,9.7775,9.965,2870000,9.021109
"2002-12-09",9.965,10.125,9.835,9.845,3858800,8.912478
"2002-12-10",9.85,10.0625,9.8375,10.04,2583600,9.089004
"2002-12-11",10.04,10.1375,9.9,10.07,3411600,9.116167
"2002-12-12",10.07,10.435,10.07,10.3725,5904000,9.390016
"2002-12-13",10.4,10.4675,10.25,10.29,3702800,9.315329
"2002-12-16",10.3525,10.475,10.3225,10.345,3462400,9.365117
"2002-12-17",10.32,10.3975,10.1675,10.175,2517600,9.211219
"2002-12-18",10.15,10.1525,9.9525,9.9675,2884400,9.023374
"2002-12-19",9.9675,10.045,9.85,9.95,3775200,9.007526
"2002-12-20",10.125,10.3475,10.1025,10.3475,5518000,9.367382
"2002-12-23",10.3475,10.5,10.2425,10.415,3240400,9.428483
"2002-12-24",10.4525,10.4575,10.3275,10.3275,880000,9.349276
"2002-12-26",10.33,10.3875,10.255,10.275,1375600,9.301745
"2002-12-27",10.2725,10.3275,10.005,10.0325,2621200,9.082218
"2002-12-30",10.0875,10.1875,9.98,10.0125,2630000,9.064107
"2002-12-31",9.9875,10.025,9.855,9.98,1704000,9.034692
"2003-01-02",10.1125,10.29,10.0625,10.29,2000800,9.315329
"2003-01-03",10.3125,10.3625,10.1925,10.225,2995600,9.256481
"2003-01-06",10.2175,10.3325,10.1525,10.175,3040400,9.211219
"2003-01-07",10.1775,10.1775,9.625,9.6875,5687600,8.769896
"2003-01-08",9.69,9.78,9.6,9.6575,4426000,8.742738
"2003-01-09",9.6975,9.825,9.67,9.8225,3413200,8.89211
"2003-01-10",9.825,9.8375,9.7,9.73,2564400,8.80837
"2003-01-13",9.835,9.8375,9.6,9.6825,4205600,8.76537
"2003-01-14",9.775,9.815,9.71,9.7325,3808000,8.81063
"2003-01-15",9.73,9.9225,9.7175,9.8975,2954400,8.969217
"2003-01-16",9.9375,10.04,9.8825,9.8975,5422400,8.969217
"2003-01-17",9.9,9.91,9.7675,9.8125,2758800,8.892195
"2003-01-21",9.815,9.815,9.5925,9.5925,3279600,8.692824
"2003-01-22",9.575,9.66,9.375,9.565,5779600,8.667905
"2003-01-23",9.5875,9.6225,9.4425,9.575,3480000,8.676968
"2003-01-24",9.575,9.58,9.35,9.35,4325200,8.473067
"2003-01-27",9.2575,9.29,8.925,9,4258400,8.155897
"2003-01-28",9.035,9.3625,9.035,9.2725,5933200,8.402838
"2003-01-29",9.23,9.7,9.2025,9.6,7286400,8.699624
"2003-01-30",9.625,9.7875,9.455,9.4775,3079600,8.588614
"2003-01-31",9.4775,9.775,9.4075,9.69,2964800,8.781183
"2003-02-03",9.6925,9.75,9.5875,9.67,2076800,8.763061
"2003-02-04",9.6725,9.995,9.55,9.9725,5935600,9.037184
"2003-02-05",10,10.075,9.91,9.935,4570800,9.003203
"2003-02-06",9.9125,10.005,9.7975,9.8725,2756400,8.946565
"2003-02-07",9.89,9.965,9.715,9.7625,2033200,8.846885
"2003-02-10",9.825,9.885,9.755,9.855,2053200,8.930706
"2003-02-11",9.9175,9.995,9.78,9.8175,1727200,8.896724
"2003-02-12",9.825,9.85,9.54,9.54,4249600,8.645251
"2003-02-13",9.5825,9.625,9.4525,9.6125,2712000,8.710949
"2003-02-14",9.635,9.72,9.56,9.72,2054000,8.80837
"2003-02-18",9.74,9.8725,9.685,9.865,2074400,8.939769
"2003-02-19",9.8675,9.94,9.815,9.94,1990400,9.007733
"2003-02-20",9.9275,10.1225,9.92,10.05,7028400,9.107417
"2003-02-21",10.05,10.2225,10.05,10.15,7469600,9.198034
"2003-02-24",10.15,10.42,10.145,10.42,7772000,9.442718
"2003-02-25",10.525,10.7075,10.3925,10.46,9621600,9.478961
"2003-02-26",10.4625,10.6075,10.4,10.535,3216000,9.546929
"2003-02-27",10.6175,10.6175,10.275,10.375,4452800,9.401939
"2003-02-28",10.4275,10.5425,10.2825,10.325,2934400,9.356623
"2003-03-03",10.325,10.3625,10.1775,10.225,7665600,9.266002
"2003-03-04",10.2875,10.365,10.225,10.225,4439200,9.266002
"2003-03-05",10.2875,10.395,10.2375,10.395,3278800,9.420061
"2003-03-06",10.3325,10.485,10.33,10.4625,3389200,9.481231
"2003-03-07",10.425,10.525,10.3875,10.5125,2812000,9.526542
"2003-03-10",10.4575,10.7075,10.4575,10.5725,7392000,9.580908
"2003-03-11",10.5875,10.655,10.4075,10.435,3600800,9.456309
"2003-03-12",10.435,10.435,10.1075,10.2525,4786000,9.290923
"2003-03-13",10.3375,10.3375,10.0375,10.09,5397600,9.143665
"2003-03-14",10.09,10.0975,9.8,9.9,6180800,8.971485
"2003-03-17",9.935,10.025,9.8175,9.8775,4893200,8.951097
"2003-03-18",9.8775,10.0375,9.575,10.0325,8357200,9.091559
"2003-03-19",10.07,10.085,9.91,10.0175,3551200,9.077967
"2003-03-20",10.0175,10.1875,9.9525,10.1275,3358000,9.177643
"2003-03-21",10.175,10.175,9.8,9.8125,3591200,8.892195
"2003-03-24",9.835,9.9375,9.645,9.6975,2716800,8.787975
"2003-03-25",9.7125,9.9625,9.7125,9.8525,3656800,8.928436
"2003-03-26",9.825,9.825,9.6925,9.73,3723600,8.817429
"2003-03-27",9.715,9.95,9.68,9.89,4361200,8.962425
"2003-03-28",9.8675,10.0825,9.8675,10.0225,2200000,9.082497
"2003-03-31",10.0025,10.05,9.88,9.89,3391200,8.962425
"2003-04-01",9.9525,10.07,9.9225,10.0625,2851600,9.118743
"2003-04-02",10.05,10.05,9.8275,9.8675,3906800,8.942035
"2003-04-03",9.99,9.99,9.685,9.71,4353200,8.799304
"2003-04-04",9.725,9.7675,9.49,9.5275,8294400,8.63392
"2003-04-07",9.53,9.53,9.39,9.405,6566400,8.522911
"2003-04-08",9.38,9.38,9.215,9.235,5246800,8.368852
"2003-04-09",9.2425,9.3375,9.225,9.2575,3906800,8.389244
"2003-04-10",9.3725,9.6425,9.3725,9.6325,5854800,8.729074
"2003-04-11",9.6325,9.685,9.405,9.5625,4516800,8.665637
"2003-04-14",9.5625,9.6125,9.525,9.575,2782400,8.686051
"2003-04-15",9.5125,9.59,9.4775,9.5875,3886400,8.697391
"2003-04-16",9.6375,9.65,9.4075,9.4275,2664800,8.552247
"2003-04-17",9.4275,9.6975,9.4275,9.675,2997200,8.776767
"2003-04-21",9.6925,9.805,9.63,9.7925,2843600,8.883357
"2003-04-22",9.7725,9.935,9.6825,9.895,2670400,8.976344
"2003-04-23",9.895,9.965,9.715,9.7525,2742800,8.847072
"2003-04-24",9.7125,9.8175,9.5575,9.6,4674800,8.708732
"2003-04-25",9.54,9.5625,9.455,9.545,3774800,8.658835
"2003-04-28",9.5575,9.66,9.4575,9.5225,2138000,8.638428
"2003-04-29",9.475,9.4925,9.14,9.1775,4841600,8.325458
"2003-04-30",9.2375,9.39,9.2375,9.345,5828400,8.477407
"2003-05-01",9.3225,9.4,9.195,9.255,3716800,8.395761
"2003-05-02",9.2675,9.3775,9.2625,9.325,4296400,8.459263
"2003-05-05",9.3725,9.6125,9.3375,9.4425,4346400,8.565851
"2003-05-06",9.4375,9.4875,9.305,9.335,2959600,8.468334
"2003-05-07",9.335,9.455,9.1775,9.3175,5816400,8.452457
"2003-05-08",9.3175,9.4175,9.225,9.31,3404400,8.445652
"2003-05-09",9.31,9.4925,9.2525,9.4825,6980400,8.60214
"2003-05-12",9.5225,9.765,9.445,9.6475,4960400,8.751818
"2003-05-13",9.59,9.815,9.5825,9.785,3548400,8.876551
"2003-05-14",9.75,9.9,9.7375,9.8775,4040800,8.960467
"2003-05-15",9.8775,9.995,9.8775,9.9625,3317600,9.037573
"2003-05-16",9.9625,10.0325,9.8575,10.0325,3561600,9.101077
"2003-05-19",9.99,10.085,9.9125,9.95,4340400,9.026233
"2003-05-20",9.955,9.97,9.715,9.7875,4228400,8.878822
"2003-05-21",9.8,10.3375,9.755,10.2775,7344000,9.323327
"2003-05-22",10.28,10.4,10.2675,10.3325,4331200,9.373224
"2003-05-23",10.3325,10.55,10.2875,10.5025,2778800,9.527444
"2003-05-27",10.4975,10.73,10.46,10.68,3972000,9.688457
"2003-05-28",10.73,10.73,10.565,10.6075,5024000,9.622691
"2003-05-29",10.595,10.6,10.5125,10.545,7030400,9.565995
"2003-05-30",10.5875,10.775,10.45,10.775,8440000,9.774638
"2003-06-02",10.795,11,10.765,10.8725,5461600,9.863091
"2003-06-03",10.775,11.0425,10.7625,11.035,4530400,10.010501
"2003-06-04",11.0625,11.2075,10.9075,10.985,6269200,9.965146
"2003-06-05",10.9875,10.995,10.835,10.9925,5873200,9.971951
"2003-06-06",11.0125,11.1875,10.9125,10.9225,5384000,9.908445
"2003-06-09",10.9225,10.9225,10.825,10.825,3628000,9.819999
"2003-06-10",10.85,10.95,10.775,10.84,4064400,9.833606
"2003-06-11",10.84,11.3575,10.84,11.305,5184800,10.255438
"2003-06-12",11.305,11.39,10.8375,10.9375,5813200,9.922054
"2003-06-13",10.94,10.94,10.4875,10.645,10050800,9.65671
"2003-06-16",10.645,10.645,10.35,10.4875,5178800,9.513832
"2003-06-17",10.4875,10.565,10.3775,10.4375,5583600,9.468472
"2003-06-18",10.4375,10.5375,10.2625,10.33,5626400,9.370954
"2003-06-19",10.33,10.68,10.1325,10.525,5133200,9.547848
"2003-06-20",10.525,10.59,10.39,10.415,4329600,9.448061
"2003-06-23",10.45,10.5575,10.3825,10.54,3891200,9.56146
"2003-06-24",10.5375,10.6125,10.45,10.45,2681600,9.479816
"2003-06-25",10.5,10.7875,10.435,10.7375,6044800,9.740623
"2003-06-26",10.725,10.8125,10.4775,10.495,5798400,9.520638
"2003-06-27",10.405,10.55,10.375,10.4675,3302000,9.495687
"2003-06-30",10.6,10.6,10.4225,10.46,3839600,9.488884
"2003-07-01",10.46,10.46,10.2275,10.3425,3734000,9.382297
"2003-07-02",10.3425,10.375,10.205,10.2425,5526400,9.291586
"2003-07-03",10.2325,10.445,10.175,10.3,2418000,9.343745
"2003-07-07",10.3775,10.3775,10.0025,10.065,4641200,9.13056
"2003-07-08",10.065,10.1275,9.8425,9.9975,3578800,9.069327
"2003-07-09",10.0725,10.165,10,10.115,2804400,9.175918
"2003-07-10",10.07,10.0875,9.77,9.835,4464400,8.92191
"2003-07-11",9.8875,9.9375,9.7825,9.875,2433200,8.958199
"2003-07-14",9.875,9.905,9.6275,9.6325,4625600,8.738213
"2003-07-15",9.67,9.7,9.5,9.575,4336400,8.697338
"2003-07-16",9.575,9.65,9.4325,9.4425,4235600,8.576982
"2003-07-17",9.4425,9.7375,9.425,9.7375,5089600,8.844945
"2003-07-18",9.7375,9.995,9.7375,9.925,3412400,9.015252
"2003-07-21",9.9375,10.06,9.8325,9.8625,2866000,8.958486
"2003-07-22",9.8625,9.8625,9.725,9.7825,3326400,8.885814
"2003-07-23",9.8,9.8875,9.6125,9.695,2557200,8.806337
"2003-07-24",9.7325,9.855,9.5625,9.5625,2698400,8.685979
"2003-07-25",9.525,9.7525,9.5175,9.75,3452800,8.856295
"2003-07-28",9.7175,9.8475,9.64,9.78,3569200,8.883542
"2003-07-29",9.8,9.8025,9.545,9.5525,2809600,8.676898
"2003-07-30",9.7675,9.7675,9.5675,9.6525,4634400,8.767735
"2003-07-31",9.6775,9.8875,9.5925,9.695,4305600,8.806337
"2003-08-01",9.695,9.7775,9.5875,9.715,2767600,8.824507
"2003-08-04",9.65,9.67,9.4675,9.53,3002000,8.656462
"2003-08-05",9.55,9.7375,9.5025,9.6325,4368800,8.749568
"2003-08-06",9.675,9.8,9.535,9.75,5455600,8.856295
"2003-08-07",9.75,10.1475,9.75,10.0125,5734800,9.094732
"2003-08-08",10.1175,10.1175,9.8375,9.915,2939600,9.006171
"2003-08-11",10.0975,10.2475,10.0675,10.19,4105200,9.255968
"2003-08-12",10.19,10.435,10.19,10.435,5792400,9.478509
"2003-08-13",10.435,10.485,10.365,10.365,4562800,9.414927
"2003-08-14",10.35,10.4375,10.1075,10.2775,6082800,9.335443
"2003-08-15",10.245,10.4125,10.245,10.3575,1164800,9.408113
"2003-08-18",10.3575,10.4875,10.3575,10.4,1615200,9.446712
"2003-08-19",10.14,10.2825,10.135,10.2125,5026000,9.276404
"2003-08-20",10.2125,10.3375,10.175,10.275,2447600,9.333172
"2003-08-21",10.3,10.3875,10.2575,10.385,4284800,9.433085
"2003-08-22",10.4,10.4725,10.3575,10.4475,3681200,9.489862
"2003-08-25",10.4375,10.475,10.3475,10.375,2908400,9.424013
"2003-08-26",10.32,10.3675,10.195,10.325,3000800,9.378589
"2003-08-27",10.3425,10.5125,10.34,10.375,3471600,9.424013
"2003-08-28",10.4375,10.605,10.375,10.535,4750400,9.569344
"2003-08-29",10.51,10.61,10.4625,10.6,1790000,9.628386
"2003-09-02",10.6,10.625,10.5,10.61,3061200,9.637466
"2003-09-03",10.6725,10.685,10.5675,10.6175,2369200,9.64428
"2003-09-04",10.5875,10.7175,10.58,10.6125,3473200,9.63974
"2003-09-05",10.6125,10.63,10.4075,10.4425,3410800,9.485325
"2003-09-08",10.4225,10.5475,10.4,10.5475,3234400,9.580699
"2003-09-09",10.5475,10.5475,10.375,10.3925,2177200,9.439899
"2003-09-10",10.3425,10.375,10.2425,10.2975,4316400,9.353608
"2003-09-11",10.2975,10.3225,10.115,10.1925,3188400,9.258237
"2003-09-12",10.235,10.2375,10.11,10.1975,2139200,9.262776
"2003-09-15",10.245,10.245,10.1025,10.2,1807200,9.265051
"2003-09-16",10.3,10.38,10.22,10.3775,3322800,9.426279
"2003-09-17",10.3775,10.39,10.11,10.2175,5151600,9.280946
"2003-09-18",10.2425,10.395,10.1125,10.375,4710800,9.424013
"2003-09-19",10.375,10.4,10.25,10.35,4119200,9.401304
"2003-09-22",10.3525,10.4425,10.2375,10.4175,3561600,9.462611
"2003-09-23",10.4175,10.45,10.2375,10.325,4382800,9.378589
"2003-09-24",10.5,10.58,10.3875,10.4625,4632000,9.50349
"2003-09-25",10.39,10.45,10.3125,10.3125,2728400,9.36724
"2003-09-26",10.315,10.3375,10.0725,10.165,2959200,9.233257
"2003-09-29",10.1475,10.25,10.1125,10.2375,2233600,9.299115
"2003-09-30",10.2125,10.5025,10.19,10.435,3453200,9.478509
"2003-10-01",10.36,10.4875,10.345,10.4475,3950400,9.489862
"2003-10-02",10.5,10.5675,10.3975,10.5675,3021200,9.598862
"2003-10-03",10.5675,10.705,10.5125,10.6325,1607200,9.657907
"2003-10-06",10.6825,10.6825,10.57,10.6,2518400,9.628386
"2003-10-07",10.6,10.65,10.48,10.625,2421600,9.651089
"2003-10-08",10.6375,10.675,10.5275,10.59,3211200,9.619303
"2003-10-09",10.59,10.61,10.4075,10.525,4418400,9.560255
"2003-10-10",10.525,10.6875,10.525,10.6875,4118800,9.707864
"2003-10-13",10.725,10.7375,10.6275,10.695,1163200,9.714674
"2003-10-14",10.695,10.695,10.2575,10.6025,5769200,9.630653
"2003-10-15",10.55,10.5725,10.3325,10.365,4053200,9.426042
"2003-10-16",10.365,10.52,10.365,10.5,2254800,9.548808
"2003-10-17",10.475,10.48,10.365,10.4375,2780400,9.491967
"2003-10-20",10.375,10.395,10.285,10.36,2549200,9.421488
"2003-10-21",10.36,10.585,10.36,10.5075,3890400,9.555628
"2003-10-22",10.525,10.5925,10.4425,10.5125,1911600,9.560173
"2003-10-23",10.5125,10.5125,10.33,10.4775,3104800,9.528345
"2003-10-24",10.48,10.525,10.395,10.49,2286400,9.539714
"2003-10-27",10.465,10.5,10.325,10.34,2194800,9.403305
"2003-10-28",10.34,10.38,10.2225,10.2925,4104800,9.360103
"2003-10-29",10.2925,10.44,10.275,10.405,2312000,9.462414
"2003-10-30",10.425,10.49,10.28,10.3,3508800,9.366926
"2003-10-31",10.275,10.61,10.2125,10.535,4025200,9.580638
"2003-11-03",10.56,10.6375,10.4625,10.5625,2414400,9.605647
"2003-11-04",10.6175,10.6375,10.37,10.5125,4045200,9.560173
"2003-11-05",10.475,10.525,10.3925,10.4125,3613200,9.469234
"2003-11-06",10.425,10.4775,10.315,10.4125,2985200,9.469234
"2003-11-07",10.475,10.485,10.4,10.4375,3224800,9.491967
"2003-11-10",10.4375,10.4925,10.375,10.425,2462800,9.480605
"2003-11-11",10.4725,10.49,10.395,10.455,1680400,9.507887
"2003-11-12",10.4725,10.665,10.4375,10.65,3510000,9.685219
"2003-11-13",10.71,10.7875,10.6,10.775,2967600,9.798893
"2003-11-14",10.7525,10.915,10.6875,10.75,3310400,9.776162
"2003-11-17",10.75,10.75,10.535,10.6125,1905200,9.651116
"2003-11-18",10.6625,10.685,10.565,10.6275,2647200,9.664759
"2003-11-19",10.7075,10.7075,10.62,10.645,2244000,9.680675
"2003-11-20",10.6475,10.725,10.5975,10.65,3450000,9.685219
"2003-11-21",10.6875,10.6875,10.4875,10.51,2484400,9.557901
"2003-11-24",10.4875,10.5,10.4,10.425,4611200,9.480605
"2003-11-25",10.45,10.4975,10.405,10.4725,4702800,9.523797
"2003-11-26",10.4875,10.4875,10.425,10.475,3726000,9.526075
"2003-11-28",10.505,10.525,10.43,10.485,566000,9.535166
"2003-12-01",10.5,10.6375,10.4875,10.605,2673600,9.644295
"2003-12-02",10.6375,10.7325,10.6275,10.7125,5e+06,9.742054
"2003-12-03",10.6975,10.71,10.565,10.5875,3670000,9.62838
"2003-12-04",10.55,11.25,10.55,11.14,8414000,10.130832
"2003-12-05",11.1875,11.25,11.09,11.13,3012400,10.121736
"2003-12-08",11.1575,11.2225,11.075,11.2125,3632000,10.196759
"2003-12-09",11.215,11.3,11.215,11.2625,3655600,10.242233
"2003-12-10",11.3025,11.3225,11.195,11.1975,2507600,10.183121
"2003-12-11",11.2,11.2875,11.1475,11.2775,2106000,10.255872
"2003-12-12",11.3375,11.435,11.2825,11.43,1894000,10.394559
"2003-12-15",11.37,11.3725,11.2675,11.28,2993600,10.258149
"2003-12-16",11.2925,11.49,11.2925,11.4225,3568000,10.387736
"2003-12-17",11.3975,11.5675,11.3475,11.555,3048800,10.508237
"2003-12-18",11.5875,11.88,11.565,11.8025,7271200,10.733313
"2003-12-19",11.74,11.795,11.625,11.7325,3246800,10.669656
"2003-12-22",11.725,11.725,11.5425,11.625,3038800,10.571897
"2003-12-23",11.6,11.6025,11.3975,11.5175,2737200,10.474132
"2003-12-24",11.5275,11.775,11.5125,11.695,1439600,10.635554
"2003-12-26",11.6875,11.7375,11.655,11.7125,487600,10.651467
"2003-12-29",11.715,11.82,11.6125,11.775,2633600,10.708308
"2003-12-30",11.795,11.85,11.7,11.7225,2344400,10.660563
"2003-12-31",11.7375,11.755,11.4775,11.5425,3106000,10.496869
"2004-01-02",11.5125,11.525,11.35,11.455,2510800,10.417295
"2004-01-05",11.505,11.6525,11.4425,11.65,2688400,10.594629
"2004-01-06",11.7425,11.775,11.5325,11.6025,2844800,10.551433
"2004-01-07",11.5875,11.5875,11.4325,11.4575,3996400,10.419571
"2004-01-08",11.5125,11.5375,11.3275,11.4275,3156800,10.392282
"2004-01-09",11.425,11.625,11.3525,11.4575,5900400,10.419571
"2004-01-12",11.485,11.485,11.3,11.35,3524400,10.321806
"2004-01-13",11.35,11.5525,11.325,11.3825,4208000,10.351366
"2004-01-14",11.475,11.56,11.4275,11.555,2951200,10.519788
"2004-01-15",11.63,11.75,11.1225,11.1975,6737200,10.194316
"2004-01-16",11.2,11.3525,11.1725,11.33,3740400,10.314944
"2004-01-20",11.3925,11.7375,11.3925,11.68,3500800,10.633591
"2004-01-21",11.6625,11.72,11.525,11.5675,3672000,10.531168
"2004-01-22",11.625,11.6925,11.28,11.5075,5332800,10.476545
"2004-01-23",11.565,11.8625,11.5625,11.7225,3343600,10.672285
"2004-01-26",11.6725,11.7375,11.4925,11.7375,2567600,10.685935
"2004-01-27",11.7625,11.8125,11.585,11.6525,3370000,10.608549
"2004-01-28",11.6225,11.64,11.445,11.475,4606000,10.446953
"2004-01-29",11.475,11.475,11.2375,11.325,3875600,10.310395
"2004-01-30",11.2975,11.35,11.2025,11.325,3418400,10.310395
"2004-02-02",11.2975,11.44,11.16,11.275,2932000,10.264871
"2004-02-03",11.275,11.455,11.25,11.3225,2211600,10.308115
"2004-02-04",11.325,11.3575,11.045,11.1125,3109600,10.116938
"2004-02-05",11.04,11.0425,10.6125,10.725,6024000,9.764148
"2004-02-06",10.825,10.9325,10.635,10.815,5080800,9.846087
"2004-02-09",10.7825,10.9525,10.78,10.79,4084000,9.823323
"2004-02-10",10.8525,10.9625,10.75,10.9425,6201200,9.962161
"2004-02-11",10.88,10.8875,10.7525,10.81,6475200,9.841534
"2004-02-12",10.82,11.0675,10.82,11.0275,5893600,10.03955
"2004-02-13",11.0225,11.0225,10.88,10.94,3194800,9.959886
"2004-02-17",10.955,11.04,10.955,10.9925,2382400,10.007685
"2004-02-18",10.955,11.0125,10.85,10.88,2573200,9.905259
"2004-02-19",10.885,10.9675,10.78,10.8,2178000,9.832428
"2004-02-20",10.8025,10.82,10.6125,10.75,3603200,9.786911
"2004-02-23",10.7875,10.8325,10.695,10.76,1856400,9.796015
"2004-02-24",10.75,10.8625,10.705,10.85,3218400,9.877948
"2004-02-25",10.8125,10.9675,10.77,10.925,2466800,9.946226
"2004-02-26",10.93,11.06,10.8875,11.0025,4235200,10.016785
"2004-02-27",11,11.185,10.9825,11.1225,3156800,10.126036
"2004-03-01",11.1875,11.325,11.12,11.3125,4144000,10.299013
"2004-03-02",11.2625,11.47,11.2625,11.3575,4424800,10.339983
"2004-03-03",11.275,11.46,11.15,11.3925,5045600,10.371848
"2004-03-04",11.375,11.39,11.09,11.1975,3909600,10.194316
"2004-03-05",11.25,11.4525,11.2375,11.38,5992000,10.360465
