"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2001-04-11",69.5,70.480003,69.080002,69.900002,188700,44.030022
"2001-04-12",69.5,70.25,69.400002,70.25,137900,44.250511
"2001-04-16",70.099998,70.5,69.269997,70.110001,198200,44.162296
"2001-04-17",69.379997,70.199997,68.699997,70.199997,344200,44.21899
"2001-04-18",70.599998,71.75,70.43,71.379997,221800,44.962269
"2001-04-19",71.300003,71.690002,71.190002,71.690002,106700,45.157555
"2001-04-20",71.650002,71.650002,70,70.599998,186100,44.47094
"2001-04-23",70,70.629997,69.849998,70.629997,103900,44.489845
"2001-04-24",70.629997,71.199997,70.629997,71.099998,121900,44.785908
"2001-04-25",71,71.010002,70.120003,71,97300,44.722889
"2001-04-26",71,71.349998,70.519997,71.010002,104000,44.729218
"2001-04-27",71.25,71.699997,71.040001,71.699997,117000,45.163837
"2001-04-30",71.949997,71.970001,71.129997,71.550003,286900,45.069363
"2001-05-01",71.550003,71.889999,71.150002,71.720001,208700,45.176437
"2001-05-02",71.849998,72.230003,71.650002,72.099998,159800,45.415798
"2001-05-03",71.849998,71.849998,71.25,71.739998,110400,45.189045
"2001-05-04",71.739998,72.07,71.559998,72.07,169000,45.396881
"2001-05-07",72.07,72.25,71.760002,72,193100,45.352821
"2001-05-08",71.75,72.080002,71.699997,71.790001,84900,45.220528
"2001-05-09",71.699997,71.919998,71.410004,71.550003,101900,45.069363
"2001-05-10",71.800003,72.029999,71.660004,71.709999,83700,45.170132
"2001-05-11",71.75,71.800003,71.129997,71.25,83600,44.880383
"2001-05-14",71,71.599998,71,71.550003,71200,45.069363
"2001-05-15",71.75,71.849998,71.349998,71.699997,132200,45.163837
"2001-05-16",71.690002,72.599998,71.550003,72.510002,253000,45.674076
"2001-05-17",72.5,72.800003,71.919998,72.290001,183600,45.535473
"2001-05-18",72.050003,72.260002,71.800003,72,140900,45.352821
"2001-05-21",72,73.25,72,73.25,201400,46.140179
"2001-05-22",73.099998,74.730003,72.349998,74.400002,227500,46.864552
"2001-05-23",74.650002,74.739998,74,74.309998,187700,46.807884
"2001-05-24",74.75,75.150002,74.230003,74.529999,130100,46.946457
"2001-05-25",74.75,75.199997,74.709999,74.919998,167700,47.192123
"2001-05-29",75,75.199997,74.650002,75.010002,208000,47.248787
"2001-05-30",75,76.099998,75,75.5,284600,47.716484
"2001-05-31",75.900002,76.290001,75.5,75.550003,214600,47.748093
"2001-06-01",75.550003,76.199997,74.800003,76.199997,142100,48.158913
"2001-06-04",76.199997,77.300003,76.199997,76.989998,181200,48.658169
"2001-06-05",76.900002,77.349998,76.900002,77.300003,315800,48.854107
"2001-06-06",77.25,77.25,75.650002,76.120003,361800,48.108349
"2001-06-07",75.5,76.150002,75.5,76.010002,164300,48.038826
"2001-06-08",76,76.300003,75.300003,76.199997,135700,48.158913
"2001-06-11",76.150002,76.400002,75.800003,75.860001,82500,47.944012
"2001-06-12",75.699997,75.709999,74.199997,74.900002,166300,47.337292
"2001-06-13",75,75.800003,75,75.019997,114400,47.413139
"2001-06-14",75.019997,75.040001,74.370003,74.849998,87100,47.305698
"2001-06-15",74.849998,75.690002,74.75,75.25,215200,47.558495
"2001-06-18",74.5,75.5,74.5,75.139999,112400,47.48896
"2001-06-19",75.5,76.099998,75.349998,75.709999,62300,47.849216
"2001-06-20",75.800003,78,75.720001,77.650002,312000,49.075306
"2001-06-21",77.900002,78.5,77.410004,78.449997,183200,49.580898
"2001-06-22",78.699997,79,77.400002,77.980003,225300,49.283882
"2001-06-25",78.550003,78.779999,76.25,76.25,915800,48.19051
"2001-06-26",75.900002,77.830002,75.5,77.349998,197400,48.885712
"2001-06-27",77.099998,78.650002,77,77.910004,117400,49.239647
"2001-06-28",78.050003,78.400002,77.849998,77.849998,86000,49.201717
"2001-06-29",78.099998,78.379997,75.5,75.5,459400,47.716484
"2001-07-02",76.099998,77.720001,75.980003,77.5,275000,48.980518
"2001-07-03",78.75,78.75,77.650002,77.849998,105000,49.201717
"2001-07-05",77.800003,78.449997,77,77.400002,128100,48.917316
"2001-07-06",77.300003,77.599998,76.5,76.5,78400,48.348495
"2001-07-09",76.550003,76.580002,75.980003,76.360001,51400,48.260029
"2001-07-10",76.400002,76.459999,75.639999,75.650002,61200,47.811291
"2001-07-11",75.650002,76.849998,75.620003,76.849998,134800,48.569717
"2001-07-12",77.279999,78.839996,77.260002,78.489998,241900,49.606182
"2001-07-13",78.5,79.730003,78.5,79.199997,223200,50.054905
"2001-07-16",79.18,79.190002,77.940002,78.019997,189200,49.309143
"2001-07-17",77.769997,78.769997,76.949997,78.769997,392600,49.783157
"2001-07-18",78.769997,80.25,78.550003,80.239998,246700,50.712219
"2001-07-19",81,82.110001,80.349998,80.900002,352600,51.129345
"2001-07-20",80.699997,81.669998,80.349998,81.230003,246500,51.337891
"2001-07-23",80.5,81,79.760002,79.760002,268000,50.408848
"2001-07-24",79.949997,79.949997,78.550003,79.010002,260800,49.934837
"2001-07-25",78.860001,79,77.900002,78.860001,218200,49.840012
"2001-07-26",78.25,80.400002,78.25,80.190002,233500,50.680611
"2001-07-27",80.190002,80.300003,79.599998,80.199997,147000,50.68692
"2001-07-30",80.199997,80.199997,79.099998,79.800003,154200,50.434124
"2001-07-31",79.900002,80.580002,79.300003,80.5,195700,50.876541
"2001-08-01",80.5,81.300003,80.209999,81.160004,219500,51.293652
"2001-08-02",81.5,81.5,80.900002,81.040001,150600,51.217804
"2001-08-03",80.900002,80.989998,80.400002,80.949997,102200,51.160923
"2001-08-06",80.949997,81.339996,79.949997,80.550003,124000,50.908146
"2001-08-07",80.300003,80.300003,79.5,80.110001,225000,50.630051
"2001-08-08",80.110001,80.370003,79.339996,79.449997,148800,50.212917
"2001-08-09",79.449997,79.800003,78.949997,79.730003,88600,50.389893
"2001-08-10",79.800003,80,79,79.900002,112400,50.497326
"2001-08-13",79.800003,80.260002,79.300003,80.150002,101500,50.655323
"2001-08-14",80.150002,80.860001,80.07,80.25,161100,50.718517
"2001-08-15",80.199997,81.040001,80,80.349998,271200,50.781723
"2001-08-16",80.300003,80.599998,80.099998,80.550003,267700,50.908146
"2001-08-17",80.5,81.099998,79.949997,80.519997,206800,50.889179
"2001-08-20",80.5,80.699997,80.400002,80.400002,123300,50.813332
"2001-08-21",80.470001,80.730003,80.199997,80.230003,351200,50.705879
"2001-08-22",80.449997,80.599998,79.199997,79.959999,257500,50.53524
"2001-08-23",80.099998,80.449997,80.050003,80.099998,193800,50.623726
"2001-08-24",80.050003,80.050003,77.510002,77.529999,347400,48.999454
"2001-08-27",76.75,76.800003,74,75.800003,535400,47.90612
"2001-08-28",75.800003,76.300003,74.790001,75.099998,279600,47.463699
"2001-08-29",75.099998,75.349998,73.480003,73.599998,342900,46.515682
"2001-08-30",72.349998,74.199997,72.349998,73.050003,228200,46.325447
"2001-08-31",72.800003,73.599998,72.5,72.650002,225400,46.071777
"2001-09-04",72,73.57,72,73.099998,716900,46.357147
"2001-09-05",72.849998,72.889999,72.099998,72.699997,274200,46.103466
"2001-09-06",72.5,72.5,71.300003,71.519997,207700,45.355175
"2001-09-07",71,71,69.160004,69.190002,242700,43.877579
"2001-09-10",68,69.150002,66.870003,68.790001,245100,43.62392
"2001-09-17",67,67,64.800003,65.900002,309900,41.791195
"2001-09-18",66.099998,67.290001,66.019997,67.160004,154500,42.590225
"2001-09-19",70.5,71.559998,66,68.309998,895100,43.319508
"2001-09-20",68.559998,68.559998,65.199997,65.699997,515900,41.664356
"2001-09-21",64.5,65.139999,63.700001,64.949997,634500,41.188732
"2001-09-24",68.75,69.099998,68.050003,68.440002,547600,43.401958
"2001-09-25",68.540001,70.900002,68.540001,70.419998,398100,44.657589
"2001-09-26",70.419998,71.809998,70.419998,71.300003,363300,45.215672
"2001-09-27",71.099998,76.279999,71.099998,75.550003,530200,47.910839
"2001-09-28",75.300003,75.5,73.980003,74,363000,46.927898
"2001-10-01",73.75,73.75,72,73.129997,228100,46.376167
"2001-10-02",73.349998,73.779999,72.589996,73.669998,179600,46.718613
"2001-10-03",73.400002,74.199997,70,72.620003,442900,46.052738
"2001-10-04",72.620003,72.699997,71.150002,71.260002,238300,45.190289
"2001-10-05",71.010002,71.099998,67.419998,69.760002,565300,44.239052
"2001-10-08",69.260002,69.260002,67.349998,68.099998,222800,43.186325
"2001-10-09",67.25,69.800003,67.25,69.239998,257500,43.909279
"2001-10-10",69.489998,69.489998,67.849998,68.5,542500,43.440006
"2001-10-11",68.75,69.599998,68.599998,68.989998,214100,43.750717
"2001-10-12",68.25,68.5,67.75,68.5,251300,43.440006
"2001-10-15",68.449997,68.599998,68.18,68.419998,211300,43.389259
"2001-10-16",68.470001,69.599998,68.050003,68.5,261700,43.440006
"2001-10-17",68.5,69.25,67.019997,67.599998,211500,42.86927
"2001-10-18",68,68,66.879997,67.25,133300,42.647297
"2001-10-19",67.099998,67.860001,66.099998,67.699997,190800,42.932678
"2001-10-22",67.650002,68.489998,67.510002,67.699997,136100,42.932678
"2001-10-23",67.849998,68.720001,67.82,68.400002,192500,43.376598
"2001-10-24",68.400002,68.589996,68.110001,68.470001,102200,43.42099
"2001-10-25",68,68.400002,67.309998,68.400002,291900,43.376598
"2001-10-26",68.449997,68.5,67.800003,68.480003,165400,43.427322
"2001-10-29",68.239998,68.239998,66.25,66.400002,268400,42.108269
"2001-10-30",66.400002,66.459999,65.300003,65.879997,381200,41.778511
"2001-10-31",65.889999,65.900002,65.309998,65.5,306500,41.537521
"2001-11-01",65.449997,66.230003,65.099998,65.639999,393500,41.626308
"2001-11-02",65.639999,66.150002,65.080002,65.980003,228700,41.841938
"2001-11-05",66.230003,67.839996,66.230003,67.300003,210100,42.679008
"2001-11-06",67.300003,68.550003,67.290001,68.550003,355200,43.471718
"2001-11-07",68.480003,69.199997,68.300003,68.599998,309300,43.503422
"2001-11-08",69.099998,70.610001,69.010002,69.949997,264800,44.359531
"2001-11-09",70,70,68.919998,69.620003,219700,44.150257
"2001-11-12",69.620003,69.790001,68.599998,69.610001,179300,44.143909
"2001-11-13",70.050003,70.739998,70.050003,70.599998,189700,44.771744
"2001-11-14",71,71.089996,70.400002,71,204700,45.025391
"2001-11-15",71.25,71.650002,70.660004,70.889999,258900,44.955631
"2001-11-16",70.889999,71.18,70.199997,70.400002,165900,44.644901
"2001-11-19",70.410004,71.370003,70.400002,70.849998,235900,44.930283
"2001-11-20",70.849998,70.849998,70.5,70.699997,147000,44.835175
"2001-11-21",70.800003,70.900002,70.400002,70.690002,115100,44.828819
"2001-11-23",70.690002,71.300003,70.690002,71.190002,32700,45.145912
"2001-11-26",71.190002,72.07,71.099998,72,232000,45.659565
"2001-11-27",72,72.099998,71.720001,72,406700,45.659565
"2001-11-28",71.949997,72.18,71.400002,71.449997,240900,45.310791
"2001-11-29",71.199997,72.199997,71.199997,72.099998,298100,45.88353
"2001-11-30",72.050003,72.050003,70.5,70.5,266700,44.865322
"2001-12-03",69.25,70.610001,69.239998,70.199997,279200,44.674381
"2001-12-04",70.25,72.190002,70.25,71.940002,282200,45.7817
"2001-12-05",72.5,73.209999,72.349998,72.589996,212000,46.195354
"2001-12-06",72.599998,72.779999,72.300003,72.699997,175600,46.265343
"2001-12-07",72.75,73.400002,72.139999,73.360001,121700,46.685371
"2001-12-10",73.110001,73.110001,72,72.849998,125300,46.360821
"2001-12-11",73,74,72.699997,73.599998,233800,46.838108
"2001-12-12",73.349998,73.389999,72.349998,73.199997,260500,46.583546
"2001-12-13",73,73.309998,71.25,71.25,235500,45.342598
"2001-12-14",72,72.349998,71.839996,71.949997,180400,45.788063
"2001-12-17",71.5,73.279999,71.5,72.5,182100,46.138073
"2001-12-18",72.650002,73.900002,72.650002,73.779999,234100,46.952644
"2001-12-19",73.779999,74.199997,73,73,188100,46.456291
"2001-12-20",71.800003,73.879997,71.800003,73.300003,240900,46.647198
"2001-12-21",72.300003,73.849998,72.300003,72.800003,338100,46.329021
"2001-12-24",73.199997,73.5,72.599998,73.040001,75400,46.481735
"2001-12-26",73.040001,73.730003,72.93,73,115300,46.456291
"2001-12-27",73,73.970001,72.699997,73.599998,174200,46.838108
"2001-12-28",73.610001,74.5,73.610001,74.400002,163500,47.347206
"2001-12-31",74.300003,74.300003,72.849998,72.849998,228200,46.360821
"2002-01-02",73.25,73.25,71.190002,72.410004,241600,46.080818
"2002-01-03",72.449997,73.440002,72.199997,73.099998,222700,46.519917
"2002-01-04",73.349998,74.830002,73.349998,74.620003,230100,47.487225
"2002-01-07",74.629997,75.300003,74.5,74.769997,323800,47.582672
"2002-01-08",74.699997,74.800003,73.900002,74.089996,236400,47.149937
"2002-01-09",74.339996,75.150002,73.699997,73.989998,115400,47.0863
"2002-01-10",76,76.849998,75.75,75.900002,590400,48.301815
"2002-01-11",74.5,75.580002,74.5,74.540001,233400,47.436325
"2002-01-14",74.540001,74.550003,73.790001,73.790001,87900,46.959023
"2002-01-15",73.849998,76,73.849998,75.800003,213400,48.238178
"2002-01-16",75.650002,75.650002,74.599998,74.849998,408700,47.633602
"2002-01-17",75.099998,75.279999,74.949997,75.269997,196200,47.900875
"2002-01-18",75.099998,75.599998,74.669998,75.410004,268800,47.989986
"2002-01-22",75.650002,76.400002,75.5,75.93,222800,48.320885
"2002-01-23",75.68,76.5,74.959999,76.449997,241500,48.651821
"2002-01-24",76.699997,77.400002,76.599998,76.660004,547900,48.785454
"2002-01-25",76,76.800003,75.900002,76.739998,194600,48.836376
"2002-01-28",76.739998,77.480003,76.739998,77.349998,311900,49.22456
"2002-01-29",77.349998,77.879997,74.959999,75,402600,47.729053
"2002-01-30",75.099998,75.900002,73.910004,75.489998,528300,48.040882
"2002-01-31",75.5,76.050003,75,75,300500,47.729053
"2002-02-01",75.349998,76.150002,75,75.82,312900,48.250893
"2002-02-04",75.400002,75.550003,74.68,74.699997,169000,47.538128
"2002-02-05",74.699997,74.809998,74.150002,74.480003,269300,47.398132
"2002-02-06",74.550003,74.650002,72.699997,73.150002,386000,46.551735
"2002-02-07",73.25,74.599998,72.610001,73.050003,251900,46.488106
"2002-02-08",73.050003,74.089996,73.050003,74.089996,174600,47.149937
"2002-02-11",74.150002,75.099998,73.949997,74.93,175700,47.684513
"2002-02-12",74.93,75.089996,74.169998,74.949997,153300,47.697224
"2002-02-13",74.959999,75.660004,74.790001,75.510002,155500,48.053616
"2002-02-14",75.610001,75.989998,74.800003,75.699997,142900,48.1745
"2002-02-15",75.800003,76,74.800003,75.550003,127300,48.079067
"2002-02-19",74.599998,75,74.300003,74.519997,163700,47.423595
"2002-02-20",74.519997,74.949997,73.400002,74.889999,361700,47.659065
"2002-02-21",74.800003,75.25,74.410004,74.639999,203200,47.499969
"2002-02-22",74.550003,74.879997,74.010002,74.879997,137100,47.652676
"2002-02-25",74.849998,75.699997,74.75,75.559998,253400,48.085449
"2002-02-26",76,76.580002,75.599998,76.150002,207400,48.62178
"2002-02-27",76.25,76.800003,76.160004,76.199997,327600,48.653698
"2002-02-28",76.199997,77.239998,76,76.5,269100,48.845261
"2002-03-01",76.550003,77.419998,76.550003,77.419998,272900,49.432678
"2002-03-04",78,78.860001,77.900002,78.25,330700,49.962608
"2002-03-05",78.800003,79,78.300003,78.449997,364800,50.090328
"2002-03-06",78.599998,79.900002,78.150002,79.699997,248100,50.888439
"2002-03-07",79.900002,80,78.400002,78.860001,160300,50.352112
"2002-03-08",79.5,79.639999,78.599998,79,129500,50.441502
"2002-03-11",78.900002,79.900002,78.849998,79.660004,183100,50.8629
"2002-03-12",79.660004,80.550003,79.650002,80.300003,371300,51.27153
"2002-03-13",80.300003,80.599998,80.050003,80.209999,159600,51.214069
"2002-03-14",80.199997,81.449997,80.169998,80.989998,372900,51.712124
"2002-03-15",81,82.239998,81,81.580002,248000,52.088829
"2002-03-18",81.599998,82.010002,81.339996,81.800003,186000,52.229298
"2002-03-19",81.900002,82.199997,81.849998,81.940002,159100,52.318695
"2002-03-20",81.800003,81.800003,80.879997,81.300003,394600,51.910065
"2002-03-21",81.25,81.440002,80.610001,80.889999,262800,51.64827
"2002-03-22",80.800003,81.540001,80.699997,81.260002,152100,51.884483
"2002-03-25",81.260002,81.440002,80.699997,81,236100,51.718483
"2002-03-26",80.699997,81.25,80,80.650002,491400,51.495022
"2002-03-27",80.650002,81.32,80.580002,81.169998,242400,51.827042
"2002-03-28",81.169998,81.43,80.349998,80.370003,233000,51.316238
"2002-04-01",80.169998,81.110001,79.800003,80.989998,333200,51.712124
"2002-04-02",80.849998,81.730003,80.720001,81.459999,255100,52.012215
"2002-04-03",81.400002,81.459999,80.290001,80.419998,228200,51.348179
"2002-04-04",80.169998,81,80.169998,80.550003,167500,51.431164
"2002-04-05",80.75,81.519997,80.75,81.099998,155100,51.782337
"2002-04-08",81.110001,82,80.989998,81.900002,201400,52.293144
"2002-04-09",82,82.830002,81.940002,82.699997,183600,52.803947
"2002-04-10",82.599998,84.5,82.599998,83.599998,373200,53.37859
"2002-04-11",83.550003,83.559998,82.199997,82.209999,205300,52.491085
"2002-04-12",82.449997,83.57,82.160004,83.559998,287100,53.353062
"2002-04-15",83.599998,84.099998,83.25,83.449997,219700,53.282803
"2002-04-16",83.800003,84.349998,83.260002,83.739998,328300,53.467991
"2002-04-17",83.489998,84.699997,83.230003,84.339996,252200,53.851101
"2002-04-18",84.379997,84.699997,83.900002,84.580002,239900,54.004333
"2002-04-19",84.830002,84.900002,84.459999,84.550003,278900,53.985168
"2002-04-22",84.550003,84.800003,83.93,84.050003,358900,53.665905
"2002-04-23",84.150002,84.349998,83.650002,84.019997,306900,53.646774
"2002-04-24",84.019997,84.949997,84.019997,84.099998,255200,53.697842
"2002-04-25",84.099998,84.660004,83.800003,84.550003,272100,53.985168
"2002-04-26",84.800003,85.010002,84.199997,84.550003,173400,53.985168
"2002-04-29",84,84.720001,83.800003,84.43,426800,53.908562
"2002-04-30",84.5,85.800003,84.300003,85.379997,317600,54.515102
"2002-05-01",85.400002,86.699997,85.260002,86.199997,186200,55.038677
"2002-05-02",86.199997,87.400002,85.800003,87.400002,254000,55.804893
"2002-05-03",87.400002,87.68,86.849998,87.169998,238700,55.658051
"2002-05-06",87.25,87.900002,86.769997,86.779999,201700,55.408993
"2002-05-07",87.199997,87.699997,86.949997,87.290001,218300,55.734673
"2002-05-08",87.400002,87.690002,86.199997,86.779999,291500,55.408993
"2002-05-09",86.779999,86.800003,85.699997,85.809998,174400,54.789658
"2002-05-10",85.900002,86,84.959999,85.25,145400,54.43214
"2002-05-13",85.349998,86.559998,85.32,86.449997,213500,55.198307
"2002-05-14",87,88.870003,87,88.699997,399800,56.634945
"2002-05-15",88.599998,89.550003,88.599998,88.849998,322500,56.730728
"2002-05-16",88.75,89.900002,88.75,89.559998,344600,57.184048
"2002-05-17",89.599998,90.050003,89.599998,89.940002,200200,57.426666
"2002-05-20",89.940002,89.940002,88.580002,88.879997,186900,56.749897
"2002-05-21",89.699997,89.800003,88.849998,89.019997,183900,56.83926
"2002-05-22",88.599998,88.739998,87.300003,87.599998,251400,55.932579
"2002-05-23",87.699997,88.050003,87.150002,88,237500,56.187981
"2002-05-24",87.980003,88.199997,87.330002,87.339996,156300,55.76659
"2002-05-28",87.449997,87.449997,86.199997,86.769997,186900,55.402653
"2002-05-29",86.769997,87.300003,86.650002,87.300003,336600,55.741047
"2002-05-30",87,87.400002,86.669998,87.199997,191300,55.837101
"2002-05-31",87.599998,87.599998,87.169998,87.169998,198500,55.817894
"2002-06-03",87,87.239998,85.839996,85.849998,191800,54.97263
"2002-06-04",85.699997,85.699997,84.300003,84.730003,261300,54.255482
"2002-06-05",84.830002,85.110001,84.599998,85,174800,54.428375
"2002-06-06",84.849998,84.849998,82.339996,82.660004,468400,52.929989
"2002-06-07",82,83.050003,81.599998,83,320400,53.147697
"2002-06-10",83,84.150002,82.980003,83.550003,156600,53.499878
"2002-06-11",83.699997,84.75,83.199997,83.209999,322700,53.282166
"2002-06-12",83.110001,83.489998,82.660004,83.32,229200,53.352615
"2002-06-13",83.25,83.300003,81.900002,81.910004,233000,52.449726
"2002-06-14",81.699997,82.599998,81.199997,82.599998,318700,52.891563
"2002-06-17",82.849998,86.370003,82.849998,86.260002,382600,55.235188
"2002-06-18",86.260002,86.889999,85.800003,86.32,250300,55.273579
"2002-06-19",86.07,86.849998,85.699997,86.25,207800,55.228764
"2002-06-20",86,86.599998,85.650002,85.739998,252400,54.902214
"2002-06-21",85.199997,85.800003,84.540001,85.720001,264500,54.889404
"2002-06-24",85.720001,85.720001,83.57,84.339996,340800,54.005753
"2002-06-25",84.349998,85.5,84.349998,84.669998,294100,54.217052
"2002-06-26",83.800003,84.089996,82.980003,83.760002,254900,53.634361
"2002-06-27",84,85.400002,83.900002,85.400002,162400,54.684505
"2002-06-28",85.25,86.239998,85.25,85.760002,179300,54.915005
"2002-07-01",85.519997,85.75,84.599998,84.75,190300,54.268269
"2002-07-02",84.75,85.010002,83.93,84,187000,53.788025
"2002-07-03",83.980003,83.980003,81.599998,82.089996,185400,52.564991
"2002-07-05",82.309998,84,82.150002,83.879997,243400,53.711205
"2002-07-08",83.879997,84.900002,83.800003,84.75,261300,54.268269
"2002-07-09",84.75,85.75,84.400002,84.400002,346800,54.044151
"2002-07-10",85.75,85.75,82.5,82.800003,357700,53.019623
"2002-07-11",82.550003,83.18,80.379997,83.050003,342700,53.179703
"2002-07-12",82.849998,83.349998,81.589996,81.790001,358000,52.372913
"2002-07-15",81.599998,81.620003,79,80.57,408500,51.591682
"2002-07-16",80.449997,81.419998,80.050003,80.650002,499900,51.642902
"2002-07-17",81.139999,81.980003,79.529999,81.300003,344500,52.059116
"2002-07-18",81.050003,81.510002,78.32,78.400002,370400,50.20216
"2002-07-19",76.800003,77.790001,76.269997,77.300003,476000,49.497807
"2002-07-22",77.099998,77.5,74.82,76.129997,421200,48.748589
"2002-07-23",75.879997,75.879997,72.879997,73.360001,769500,46.97488
"2002-07-24",70.75,74.849998,70.089996,74.809998,1147800,47.903358
"2002-07-25",74.809998,76.970001,74.339996,76.800003,505000,49.177631
"2002-07-26",77.25,78.349998,76.510002,78.279999,370400,50.125309
"2002-07-29",78.650002,81.919998,78.650002,81.400002,617600,52.123173
"2002-07-30",81.360001,81.379997,79.349998,81.220001,526700,52.007904
"2002-07-31",81,83.800003,80.75,83.599998,475100,53.531906
"2002-08-01",83.849998,83.849998,81.199997,81.309998,442500,52.065521
"2002-08-02",81.400002,82,80.230003,80.75,305800,51.706932
"2002-08-05",80.5,80.5,77.629997,77.75,243100,49.785938
"2002-08-06",78.25,81.489998,78.25,80.580002,401700,51.598103
"2002-08-07",81.699997,82.07,80.5,82.029999,372600,52.526566
"2002-08-08",81.900002,82.980003,81.5,82.949997,589300,53.115673
"2002-08-09",82.699997,83.220001,82,82.93,361800,53.102863
"2002-08-12",82.400002,82.940002,81.510002,82.540001,234000,52.853142
"2002-08-13",82.550003,83.75,81.849998,81.860001,358700,52.417717
"2002-08-14",82,84.480003,81.099998,84.470001,277700,54.088997
"2002-08-15",84.900002,85,84.25,85,294900,54.428375
"2002-08-16",84.900002,85.150002,84.599998,84.830002,287000,54.319496
"2002-08-19",85.080002,86.5,85.080002,86.339996,243400,55.286392
"2002-08-20",86.349998,86.349998,84.260002,84.300003,341600,53.980129
"2002-08-21",84.550003,85.440002,83.599998,84.93,192100,54.383545
"2002-08-22",84.849998,85.440002,84.400002,84.650002,199800,54.204247
"2002-08-23",84.599998,84.699997,82.870003,83.040001,187300,53.173321
"2002-08-26",83.349998,85.029999,83.279999,85.029999,132900,54.447567
"2002-08-27",85.449997,86.199997,84.639999,84.790001,236000,54.293877
"2002-08-28",84.760002,85,83.889999,84.190002,310600,53.909721
"2002-08-29",83.699997,84.599998,82.900002,84.370003,256400,54.185841
"2002-08-30",84.370003,86.099998,84.32,85.800003,306700,55.104263
"2002-09-03",84.699997,84.709999,82.099998,82.580002,327700,53.036232
"2002-09-04",82.349998,83.800003,82.150002,83.800003,271100,53.819782
"2002-09-05",83.199997,83.43,82.339996,83.059998,238600,53.344509
"2002-09-06",84,84.32,83,83.510002,276200,53.633533
"2002-09-09",82.75,84.730003,82.599998,84.529999,199800,54.288593
"2002-09-10",84.550003,84.550003,82.540001,83.169998,217200,53.415188
"2002-09-11",83.5,83.650002,82.400002,82.529999,188400,53.004124
"2002-09-12",82.099998,82.099998,78.459999,78.919998,374400,50.685654
"2002-09-13",78.919998,80.160004,77.849998,79.959999,276000,51.353561
"2002-09-16",79.959999,79.959999,78.120003,78.620003,356300,50.492981
"2002-09-17",79.150002,79.599998,78.120003,78.300003,263400,50.287453
"2002-09-18",77,77.25,75.169998,75.370003,787400,48.405674
"2002-09-19",74.5,74.800003,73,73,393400,46.883587
"2002-09-20",73.349998,73.970001,72.75,73.080002,586600,46.934959
"2002-09-23",72.849998,74.169998,72.260002,74.07,391300,47.570789
"2002-09-24",73.400002,74.300003,72.800003,72.860001,500500,46.793674
"2002-09-25",73.599998,74.879997,72.970001,74.68,542000,47.962547
"2002-09-26",77,81,76.5,80.110001,1158200,51.449909
"2002-09-27",79.959999,81,79.150002,79.760002,760000,51.225128
"2002-09-30",79,79.699997,77.099998,78.809998,522400,50.614979
"2002-10-01",79.059998,81.769997,78.349998,81.769997,423800,52.516045
"2002-10-02",80.949997,81.669998,78.919998,78.980003,568800,50.724171
"2002-10-03",78.989998,78.989998,74.400002,74.5,770100,47.846943
"2002-10-04",74.5,74.510002,71.300003,72.360001,687100,46.472538
"2002-10-07",71.660004,72.699997,69,69.389999,588000,44.565083
"2002-10-08",70.389999,75,70.339996,73.400002,780400,47.140465
"2002-10-09",71.5,72.230003,68,68,1906900,43.672375
"2002-10-10",68,73.699997,67.699997,73.540001,1126600,47.230377
"2002-10-11",75,77.709999,74.82,75.370003,678600,48.405674
"2002-10-14",74.699997,77.349998,74.699997,77.209999,425100,49.587406
"2002-10-15",80,81,78.849998,80.269997,1255500,51.552696
"2002-10-16",79.75,80,78.470001,79.449997,413400,51.02602
"2002-10-17",80.849998,82.5,80.400002,82.089996,542900,52.721542
"2002-10-18",81.5,83,80.849998,81.550003,344600,52.374744
"2002-10-21",81,82.040001,80.089996,81.800003,308200,52.535297
"2002-10-22",81.400002,81.5,80.269997,80.889999,235800,51.950871
"2002-10-23",80.639999,82.050003,79.599998,82,252700,52.663734
"2002-10-24",82.949997,83.099998,79.959999,80.029999,333100,51.398521
"2002-10-25",79.800003,82.75,79.309998,82.510002,290600,52.991287
"2002-10-28",83,83.050003,81.050003,81.580002,420700,52.394009
"2002-10-29",81.300003,81.599998,79.720001,81.410004,401400,52.284821
"2002-10-30",81.349998,82.82,81.25,82.589996,260600,53.042671
"2002-10-31",82.599998,83.5,81.440002,81.919998,259400,52.612377
"2002-11-01",81.800003,84.790001,81.559998,84.650002,346900,54.365692
"2002-11-04",84.660004,85.080002,81.900002,82,405600,52.663734
"2002-11-05",81.900002,83.599998,81.849998,83.400002,349600,53.562885
"2002-11-06",84.300003,84.300003,81.190002,81.940002,391900,52.625217
"2002-11-07",81.949997,81.949997,79.660004,79.82,451200,51.263672
"2002-11-08",79.919998,80.900002,79.639999,80,375700,51.379265
"2002-11-11",80,80.349998,79.050003,79.300003,265400,50.929707
"2002-11-12",79.550003,81.419998,79.5,80.300003,240200,51.571934
"2002-11-13",80.25,81,79,79.900002,308600,51.315033
"2002-11-14",80.5,81.25,80.300003,80.989998,295500,52.015076
"2002-11-15",80.75,80.75,79.510002,80.650002,477400,51.796722
"2002-11-18",80.900002,81.220001,78.57,78.739998,338900,50.570026
"2002-11-19",78.5,79.199997,78,78.910004,258200,50.679222
"2002-11-20",79.010002,80.349998,78.959999,80.220001,432600,51.520569
