"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2015-07-10",81.860001,81.870003,81.080002,81.519997,1371100,74.544434
"2015-07-13",81.849998,82.300003,81.639999,81.730003,1337700,74.736481
"2015-07-14",81.720001,82.010002,81.480003,81.889999,1387100,74.882774
"2015-07-15",81.949997,82.57,81.5,82.5,2390600,75.44059
"2015-07-16",82.889999,83.040001,82.32,82.900002,1545800,75.806366
"2015-07-17",83.010002,83.010002,82.25,82.389999,1846400,75.340004
"2015-07-20",82.260002,82.389999,81.919998,82.169998,1522500,75.138832
"2015-07-21",82.18,82.279999,81.129997,81.410004,1964300,74.443863
"2015-07-22",81.629997,82.110001,81.459999,81.690002,1529100,74.699913
"2015-07-23",81.419998,81.529999,80.720001,80.940002,1368600,74.014069
"2015-07-24",81.029999,81.050003,79.669998,79.779999,1935600,72.953316
"2015-07-27",79.610001,79.959999,79.220001,79.720001,1649800,72.89846
"2015-07-28",79.760002,80.690002,79.410004,80.580002,1540100,73.684875
"2015-07-29",80.449997,82.510002,80.379997,82.339996,2744700,75.294281
"2015-07-30",80,81.980003,78.360001,80.129997,4688100,73.273376
"2015-07-31",80.199997,80.550003,79.309998,79.769997,2984000,72.944176
"2015-08-03",78.589996,80.129997,78.510002,80.110001,2291300,73.255104
"2015-08-04",80.540001,81.389999,80.139999,80.68,2749300,73.776329
"2015-08-05",81.779999,82.07,81,81.839996,1963200,74.837067
"2015-08-06",81.779999,81.879997,80.080002,80.300003,1505400,73.428848
"2015-08-07",80.18,80.459999,79.709999,80.290001,1161900,73.419701
"2015-08-10",81.010002,81.959999,81,81.599998,2032100,74.617592
"2015-08-11",81.260002,81.900002,80.75,81.330002,1938400,74.370689
"2015-08-12",80.739998,81.699997,80.150002,81.550003,1871300,74.571884
"2015-08-13",81.519997,82.989998,81.32,82.449997,2000800,75.394852
"2015-08-14",82.160004,83.169998,81.940002,82.989998,2018400,75.888649
"2015-08-17",82.82,84.769997,82.580002,84.699997,3366600,77.452339
"2015-08-18",84.32,85.150002,84.080002,84.690002,2615300,77.443199
"2015-08-19",84.389999,85.209999,84.050003,84.470001,1874300,77.24202
"2015-08-20",83.709999,84.010002,82.709999,82.709999,2275400,75.632614
"2015-08-21",81.839996,82.330002,79.230003,79.230003,3103900,72.450394
"2015-08-24",75.209999,77.779999,64.290001,76.279999,6545600,69.752815
"2015-08-25",78.5,78.610001,73.449997,73.519997,3565100,67.228989
"2015-08-26",75.620003,77.889999,74.959999,77.800003,4492900,71.142761
"2015-08-27",78.32,78.870003,76.470001,78.029999,3004600,71.353073
"2015-08-28",77.760002,78.800003,77.75,78.410004,2596700,71.700554
"2015-08-31",77.860001,78.400002,77.110001,77.32,2364500,70.703819
"2015-09-01",75.459999,76.110001,74.660004,75.099998,2658300,68.673805
"2015-09-02",76.449997,77.110001,75.449997,77.089996,2689100,70.493515
"2015-09-03",77.099998,78.089996,77.019997,77.550003,1952100,70.914162
"2015-09-04",76.239998,76.900002,75.730003,76.150002,1858800,69.633949
"2015-09-08",77.339996,78.25,77.019997,78.199997,1764400,71.50853
"2015-09-09",78.489998,78.970001,77.330002,77.510002,3022700,71.324501
"2015-09-10",77.099998,78.779999,77.080002,77.919998,2214600,71.701767
"2015-09-11",77.279999,78.370003,77.209999,78.309998,1508900,72.060654
"2015-09-14",78.480003,78.739998,77.57,77.760002,1411300,71.554527
"2015-09-15",77.919998,79.290001,77.699997,78.889999,1706300,72.594353
"2015-09-16",78.93,79.800003,78.760002,79.589996,1739600,73.23851
"2015-09-17",79.68,80.669998,79.209999,79.43,2013100,73.091278
"2015-09-18",78.559998,79.989998,78.540001,79.010002,3876400,72.704788
"2015-09-21",79.379997,80.379997,79.059998,79.900002,1671200,73.523766
"2015-09-22",78.440002,79.309998,78.190002,79.190002,1753100,72.870415
"2015-09-23",79.360001,79.779999,78.870003,79.370003,1157600,73.036064
"2015-09-24",78.610001,79.870003,78.120003,79.580002,1793900,73.229309
"2015-09-25",80.440002,81.470001,79.370003,80.300003,2231800,73.891853
"2015-09-28",79.980003,80.43,78.529999,78.620003,1835800,72.345909
"2015-09-29",78.559998,79.279999,78.300003,79.089996,2046200,72.778412
"2015-09-30",80.139999,80.43,79.290001,80.360001,2674400,73.94706
"2015-10-01",80.910004,81.18,80,80.889999,2209100,74.434761
"2015-10-02",79.800003,81.379997,78.739998,81.360001,2738100,74.867264
"2015-10-05",82.199997,83.029999,81.889999,82.699997,1904600,76.100304
"2015-10-06",82.459999,82.910004,82.230003,82.440002,1860700,75.861061
"2015-10-07",82.589996,83.860001,82.589996,83.650002,1717700,76.974518
"2015-10-08",83.559998,85.440002,83.220001,85.120003,2131300,78.327202
"2015-10-09",85.360001,85.989998,84.980003,85.239998,2190100,78.43763
"2015-10-12",85.029999,85.769997,85.029999,85.68,1045300,78.842491
"2015-10-13",85.209999,85.709999,84.870003,85.160004,1402300,78.364006
"2015-10-14",85.300003,85.900002,84.940002,85.139999,1227600,78.345596
"2015-10-15",85.620003,85.970001,84.93,85.970001,1233900,79.10936
"2015-10-16",86.300003,86.980003,85.919998,86.690002,1844500,79.771904
"2015-10-19",86.57,87.599998,86.5,87.300003,1439200,80.333229
"2015-10-20",87.059998,87.620003,86.949997,87.419998,1309200,80.443634
"2015-10-21",87.699997,88.480003,87.32,87.449997,1607900,80.47126
"2015-10-22",87.93,89.82,87.720001,89.690002,2104400,82.532501
"2015-10-23",90,90.599998,89.68,90.529999,1833000,83.305458
"2015-10-26",90.230003,90.669998,89.730003,90.110001,2297400,82.918983
"2015-10-27",90.110001,90.379997,89.089996,90.330002,2031600,83.121422
"2015-10-28",88.32,89.25,86.900002,87.910004,3400800,80.894547
"2015-10-29",87.910004,88.529999,86.57,88.360001,2476200,81.308632
"2015-10-30",88.360001,88.650002,86.959999,86.989998,3040200,80.047966
"2015-11-02",86.989998,87.459999,86.440002,86.989998,1903700,80.047966
"2015-11-03",86.879997,87.199997,86.470001,86.730003,1706100,79.808723
"2015-11-04",87.160004,87.389999,86.830002,86.959999,1593100,80.02037
"2015-11-05",87.309998,87.389999,86.5,86.980003,1311700,80.038773
"2015-11-06",86.709999,87.879997,86.25,87.629997,1686000,80.636887
"2015-11-09",87.040001,87.199997,86.199997,86.760002,1369800,79.836311
"2015-11-10",86.470001,87.300003,86.309998,86.949997,1547200,80.011154
"2015-11-11",87.379997,87.949997,86.800003,87.18,1214700,80.222794
"2015-11-12",87,87.360001,86.209999,86.220001,1189100,79.339417
"2015-11-13",85.870003,86.669998,85,85.050003,1289400,78.262779
"2015-11-16",85.160004,86.540001,85.059998,86.519997,1133600,79.615471
"2015-11-17",86.449997,86.629997,85.580002,85.889999,1419300,79.035751
"2015-11-18",86.279999,86.550003,85.449997,86.5,1390800,79.597061
"2015-11-19",86.610001,86.730003,86.260002,86.389999,1059400,79.495865
"2015-11-20",86.940002,87.650002,86.489998,87.290001,1800300,80.324028
"2015-11-23",87.260002,87.629997,87,87.349998,1174400,80.379242
"2015-11-24",86.989998,87.25,85.879997,86.709999,1100700,79.790337
"2015-11-25",86.739998,86.879997,86.360001,86.410004,752300,79.514252
"2015-11-27",86.480003,87.040001,86.230003,86.690002,488800,79.771904
"2015-11-30",86.970001,87.080002,86.18,86.260002,2379400,79.376221
"2015-12-01",86.809998,87.970001,86.489998,87.559998,1391900,80.572472
"2015-12-02",87.330002,87.900002,86.809998,86.910004,1586400,79.974358
"2015-12-03",86.959999,87.139999,84.940002,85.260002,1584300,78.456032
"2015-12-04",85.440002,87.540001,85.440002,87.43,1531100,80.452843
"2015-12-07",87.050003,87.370003,86.220001,86.599998,1295500,79.689087
"2015-12-08",85.779999,86.669998,85.370003,86.32,1659800,79.431419
"2015-12-09",85.650002,86.610001,84.480003,84.949997,1486500,78.653687
"2015-12-10",85.080002,86.300003,84.699997,85.459999,1748700,79.125885
"2015-12-11",84.290001,84.910004,83.139999,83.330002,1945400,77.15377
"2015-12-14",83.660004,84.730003,83.239998,84.599998,1528500,78.329628
"2015-12-15",85.309998,86.07,84.910004,85.470001,1830700,79.135155
"2015-12-16",86.059998,86.360001,84.730003,86.199997,1535100,79.81102
"2015-12-17",86.290001,86.730003,84.760002,84.809998,1756200,78.524063
"2015-12-18",84.129997,84.68,83.209999,83.279999,3879400,77.10746
"2015-12-21",83.809998,84.190002,83.279999,84.139999,1432800,77.903732
"2015-12-22",84.760002,85.230003,83.660004,84.860001,1772400,78.570366
"2015-12-23",85.389999,85.959999,84.860001,85.730003,1056600,79.37587
"2015-12-24",85.919998,86.32,85.660004,85.940002,640200,79.57032
"2015-12-28",85.449997,85.919998,85.019997,85.75,968000,79.394386
"2015-12-29",86.5,87.25,86.440002,86.839996,975400,80.403595
"2015-12-30",86.739998,87.099998,86.330002,86.379997,744400,79.977707
"2015-12-31",85.779999,86.339996,84.550003,84.720001,1420100,78.440735
"2016-01-04",82.93,83.190002,81.25,82.07,2246300,75.987152
"2016-01-05",82.660004,83.209999,81.82,82.269997,2036700,76.172318
"2016-01-06",81.080002,81.709999,80.879997,81.260002,1511000,75.237183
"2016-01-07",79.639999,80.349998,78.459999,78.779999,5031300,72.940994
"2016-01-08",78.93,79.25,77.800003,78.129997,2487000,72.33918
"2016-01-11",78.449997,79.029999,77.709999,78.510002,2127300,72.690994
"2016-01-12",78.860001,79.5,78.440002,79.470001,1975200,73.579857
"2016-01-13",79.339996,79.800003,77.120003,77.339996,1860000,71.607712
"2016-01-14",77.599998,79.510002,77.5,78.989998,2864100,73.135429
"2016-01-15",76.839996,78.400002,76.650002,77.919998,2967800,72.144737
"2016-01-19",78.919998,79.459999,78.260002,79.110001,2523000,73.246544
"2016-01-20",78.089996,79.040001,76.900002,78.220001,3056500,72.422501
"2016-01-21",78.690002,79.980003,77.769997,79.25,2672400,73.37616
"2016-01-22",80.830002,81.18,79.82,81.110001,1940200,75.098297
"2016-01-25",80.370003,81.010002,79.989998,80.089996,1798500,74.153915
"2016-01-26",80.089996,81.449997,80.050003,80.889999,1664500,74.8946
"2016-01-27",80.980003,81.830002,79.889999,80.480003,1719700,74.515007
"2016-01-28",81,81.519997,80.489998,80.75,2015100,74.764992
"2016-01-29",81.519997,83.120003,81.169998,83.089996,2836400,76.931526
"2016-02-01",80.720001,83.419998,80.540001,82.970001,2837500,76.82045
"2016-02-02",82.730003,82.949997,81.699997,82.169998,3690300,76.079735
"2016-02-03",83.120003,83.239998,80.809998,82.150002,3047800,76.061218
"2016-02-04",82.029999,82.900002,81.550003,82.800003,1822800,76.663048
"2016-02-05",82.800003,82.989998,80.940002,81.309998,2248300,75.28347
"2016-02-08",80.400002,81.5,78.980003,81.25,2347000,75.227913
"2016-02-09",80.949997,81.830002,80.349998,80.669998,2247500,74.690918
"2016-02-10",81.82,82.57,80.589996,80.830002,1872500,74.83905
"2016-02-11",79.379997,80.550003,79.080002,80.209999,2842400,74.265007
"2016-02-12",81.269997,81.879997,80.57,81.739998,1518700,75.681595
"2016-02-16",83.050003,84.019997,82.589996,83.779999,2065400,77.570396
"2016-02-17",84.18,85.440002,83.900002,85.330002,1907800,79.005516
"2016-02-18",85.480003,85.699997,84.760002,84.910004,1563100,78.616653
"2016-02-19",84.82,85.690002,84.389999,85.559998,2065300,79.218475
"2016-02-22",85.989998,86.760002,85.949997,86.400002,1618600,79.996223
"2016-02-23",86.120003,86.480003,84.690002,84.849998,1863500,78.561104
"2016-02-24",83.919998,85.470001,83.089996,85.260002,1727200,78.940712
"2016-02-25",86.110001,86.120003,84.830002,85.919998,1426300,79.551804
"2016-02-26",86.540001,86.57,85.220001,85.660004,1403000,79.311058
"2016-02-29",85.410004,86.040001,84.669998,84.690002,1925500,78.412956
"2016-03-01",85.620003,86.769997,85.260002,86.769997,1579900,80.338791
"2016-03-02",86.360001,86.370003,85.010002,85.650002,2059300,79.301804
"2016-03-03",84.849998,85.720001,84.849998,85.650002,1700500,79.301804
"2016-03-04",85.910004,86.360001,85.330002,86.190002,1582700,79.801781
"2016-03-07",85.480003,86.459999,85.480003,86.089996,1400000,79.70919
"2016-03-08",85.599998,86.139999,85.050003,85.489998,1758100,79.153671
"2016-03-09",85.330002,85.769997,85.029999,85.720001,1636300,79.861725
"2016-03-10",86.209999,86.75,84.360001,85.199997,1528400,79.377251
"2016-03-11",86.309998,87.489998,85.669998,87.269997,1863300,81.305786
"2016-03-14",86.809998,87.440002,86.57,87.269997,1312000,81.305786
"2016-03-15",86.550003,87.339996,86.410004,87.32,1194500,81.352379
"2016-03-16",86.989998,87.879997,86.709999,87.660004,1088000,81.669151
"2016-03-17",87.760002,89.089996,87.620003,88.839996,1481800,82.768494
"2016-03-18",89.239998,89.239998,88.019997,88.639999,3207900,82.582161
"2016-03-21",88.209999,89.330002,88.139999,89.010002,1575200,82.926888
"2016-03-22",88.790001,89.010002,88.410004,88.639999,1215600,82.582161
"2016-03-23",88.559998,88.790001,88.209999,88.529999,1189100,82.479683
"2016-03-24",88.230003,88.769997,87.769997,88.75,1035400,82.684647
"2016-03-28",88.800003,88.959999,88.230003,88.300003,1325100,82.265404
"2016-03-29",88.419998,89.459999,88.25,89.43,1711500,83.318169
"2016-03-30",89.709999,89.779999,89.059998,89.150002,1506800,83.05732
"2016-03-31",89.07,90,89.07,89.709999,1482400,83.579033
"2016-04-01",88.739998,90.370003,88.739998,90.260002,1626500,84.091469
"2016-04-04",90.080002,90.400002,89.470001,89.709999,1179100,83.579033
"2016-04-05",90.690002,90.690002,89.400002,89.75,1783700,83.61631
"2016-04-06",89.690002,90.940002,89.339996,90.839996,1886300,84.631805
"2016-04-07",90.07,90.449997,89.410004,89.800003,1655300,83.662888
"2016-04-08",90.32,90.68,89.940002,90.330002,1086700,84.156677
"2016-04-11",90.949997,90.989998,89.690002,89.709999,1561600,83.579033
"2016-04-12",89.93,90.160004,89.410004,90.110001,1503800,83.951698
"2016-04-13",90.540001,90.540001,89.699997,90.239998,1663500,84.072823
"2016-04-14",90.529999,90.650002,89.959999,90.260002,1802500,84.091469
"2016-04-15",90.830002,90.830002,89.75,90.150002,1750800,83.988968
"2016-04-18",89.959999,90.760002,89.709999,90.699997,1301000,84.501373
"2016-04-19",91,91,90.269997,90.739998,1910600,84.538628
"2016-04-20",90.68,90.790001,90.099998,90.120003,1898900,83.961029
"2016-04-21",90.620003,90.709999,89.230003,89.349998,1538900,83.24366
"2016-04-22",89.110001,89.809998,88.889999,89.650002,1413800,83.52314
"2016-04-25",89.540001,89.629997,89,89.580002,1143200,83.457932
"2016-04-26",89.82,90.330002,89.32,89.790001,1631900,83.653572
"2016-04-27",89.730003,90.449997,89.610001,90.120003,2406500,83.961029
"2016-04-28",87.839996,90.889999,87.400002,89.099998,2953700,83.010735
"2016-04-29",88.400002,88.889999,87.769997,88.440002,2293000,82.395836
"2016-05-02",88.239998,89.599998,88.209999,89.43,2228300,83.318169
"2016-05-03",89.190002,89.489998,87.849998,88.809998,3258700,82.740532
"2016-05-04",88.32,88.739998,87.870003,88.389999,1192800,82.349251
"2016-05-05",86.669998,87.910004,86.279999,86.449997,5092700,80.541832
"2016-05-06",86.139999,87.120003,86.089996,86.849998,4489300,80.914482
"2016-05-09",87.150002,87.690002,86.769997,87.160004,3340900,81.203316
"2016-05-10",87.43,88.529999,87.160004,88.5,4131800,82.451729
"2016-05-11",88.190002,88.489998,86.660004,86.669998,1954800,80.746803
"2016-05-12",87.309998,87.309998,86.110001,86.540001,1692600,80.625679
"2016-05-13",86.419998,86.870003,85.739998,85.760002,1862000,79.898987
"2016-05-16",86.029999,87,85.900002,86.699997,1731600,80.774757
"2016-05-17",86.330002,86.849998,85.089996,85.349998,1508500,79.517014
"2016-05-18",85.279999,86.010002,84.910004,85.599998,1269300,79.749908
"2016-05-19",84.760002,85.260002,84.360001,85.139999,1493900,79.321358
"2016-05-20",85.459999,86.080002,85.290001,85.470001,1382000,79.628807
"2016-05-23",85.489998,85.699997,85.199997,85.25,1076000,79.423851
"2016-05-24",85.989998,87.489998,85.860001,87.459999,2163300,81.482811
"2016-05-25",87.669998,88.010002,87.43,87.519997,1405100,81.538704
"2016-05-26",87.389999,87.93,87.089996,87.699997,1042500,81.706398
"2016-05-27",87.739998,88.080002,87.529999,88.040001,1078000,82.023163
"2016-05-31",88.370003,88.370003,87.330002,87.839996,2035500,81.836838
"2016-06-01",87.599998,88.18,87.449997,88.120003,1685800,82.097702
"2016-06-02",88.040001,88.120003,87.510002,88.089996,1092300,82.069748
"2016-06-03",87.650002,87.650002,86.720001,87.330002,1399900,81.361687
"2016-06-06",87.519997,88,87.360001,87.690002,1392200,81.697083
"2016-06-07",87.699997,87.970001,86.790001,86.870003,2481000,80.933136
"2016-06-08",86.599998,87.230003,86.309998,87.220001,1797300,81.758026
"2016-06-09",87.029999,87.660004,86.879997,87.629997,1517700,82.142349
"2016-06-10",86.550003,87.309998,86.519997,87.089996,1635700,81.636154
"2016-06-13",87.019997,87.669998,86.910004,87.160004,3189400,81.70179
"2016-06-14",86.970001,87.580002,86.970001,87.489998,2348500,82.011108
"2016-06-15",87.529999,88.010002,87.230003,87.610001,2080500,82.123611
"2016-06-16",87.209999,88.190002,86.919998,88.029999,1469400,82.517296
"2016-06-17",88.089996,88.150002,86.93,87.610001,2708700,82.123611
"2016-06-20",88.669998,89.459999,88.559998,89.040001,2061700,83.46405
"2016-06-21",89.300003,89.519997,88.919998,89.339996,1725600,83.745262
"2016-06-22",89.660004,89.760002,88.739998,88.82,1504400,83.257828
"2016-06-23",89.739998,89.940002,89.120003,89.940002,1363900,84.307693
"2016-06-24",86.230003,88.480003,86.040001,86.720001,4044500,81.289345
"2016-06-27",85.940002,86.400002,85.230003,85.660004,2606400,80.295723
"2016-06-28",86.309998,87.940002,85.949997,87.919998,2531100,82.414177
"2016-06-29",88.470001,89.339996,88.279999,89.129997,2274300,83.548409
"2016-06-30",89.370003,91.870003,88.730003,91.870003,2944800,86.116829
"2016-07-01",92,92.970001,91.790001,92.75,2456800,86.941719
"2016-07-05",92.529999,93.650002,92.330002,93.309998,2940500,87.466644
"2016-07-06",93.43,93.629997,92.68,93.419998,2298900,87.569748
"2016-07-07",93.169998,93.68,92.870003,93.5,1734900,87.644753
"2016-07-08",94.120003,94.589996,93.639999,94.470001,2148200,88.554001
"2016-07-11",95,95.639999,94.839996,95.139999,1822500,89.18206
"2016-07-12",95.580002,95.730003,94.75,94.809998,2262800,88.872711
"2016-07-13",95.290001,95.389999,94.669998,95.139999,1365500,89.18206
"2016-07-14",95.75,95.779999,95.010002,95.209999,1330500,89.247665
"2016-07-15",95.699997,95.769997,94.93,95.059998,1355900,89.107048
"2016-07-18",95.290001,95.379997,94.809998,94.93,879700,88.985199
"2016-07-19",94.849998,95.050003,94.660004,95.019997,925500,89.069557
"2016-07-20",95.559998,95.639999,95.040001,95.389999,1090100,89.416382
"2016-07-21",95.099998,95.419998,94.389999,94.879997,1262400,88.938332
"2016-07-22",95.510002,95.690002,94.75,95.440002,1221100,89.463264
"2016-07-25",95.160004,95.360001,94.870003,95.290001,1247900,89.322662
"2016-07-26",95.559998,96,95.080002,95.720001,1412400,89.725739
"2016-07-27",95.660004,95.730003,94.75,94.93,2050400,88.985199
"2016-07-28",93,93,91.370003,91.730003,3609200,85.985603
"2016-07-29",91.379997,91.379997,88.93,88.949997,3899700,83.379677
"2016-08-01",88.059998,89.709999,87.849998,88.669998,3353700,83.117218
"2016-08-02",88.699997,88.940002,87.860001,87.970001,2384300,82.461052
"2016-08-03",88.239998,88.300003,87.550003,88.190002,2249100,82.667274
"2016-08-04",88.110001,88.660004,88.029999,88.410004,1483500,82.87352
"2016-08-05",89,89.720001,88.540001,89.669998,1959300,84.054596
"2016-08-08",89.589996,89.879997,89.190002,89.440002,1831000,83.839005
"2016-08-09",89.440002,90.339996,89.440002,89.970001,1332600,84.335815
"2016-08-10",89.93,90.120003,89.510002,90.040001,1102000,84.401413
"2016-08-11",90.089996,90.650002,90.010002,90.400002,1375600,84.738884
"2016-08-12",90.029999,90.400002,90.010002,90.129997,929700,84.485786
"2016-08-15",90.480003,90.660004,90.160004,90.349998,919300,84.692017
"2016-08-16",90.040001,90.25,89.550003,89.559998,939800,83.951485
"2016-08-17",89.800003,89.860001,88.790001,89.330002,1773400,83.735886
"2016-08-18",89.57,89.900002,89.389999,89.830002,1025400,84.204582
"2016-08-19",89.519997,89.970001,89.099998,89.849998,1436600,84.223312
"2016-08-22",89.82,90.019997,89.540001,89.910004,1110300,84.279572
"2016-08-23",90.080002,90.190002,89.779999,89.980003,1181900,84.3452
"2016-08-24",89.809998,89.910004,89.540001,89.68,1121700,84.063965
"2016-08-25",89.720001,89.980003,89.300003,89.769997,1049000,84.148338
"2016-08-26",89.959999,90.599998,89.32,89.790001,1365800,84.167091
"2016-08-29",89.839996,90.300003,89.489998,89.589996,1108800,83.979607
"2016-08-30",89.809998,90.059998,89.5,89.790001,1322400,84.167091
"2016-08-31",89.68,90.029999,89.410004,89.809998,1300700,84.185837
"2016-09-01",90.019997,90.629997,89.660004,90.629997,1775600,84.954475
"2016-09-02",90.879997,90.989998,90.059998,90.389999,1737100,84.729515
"2016-09-06",89.720001,90.139999,89.440002,89.860001,1728800,84.232689
"2016-09-07",89.199997,89.989998,89.150002,89.959999,1228500,84.826752
"2016-09-08",89.709999,90.07,89.330002,89.470001,1241800,84.364716
"2016-09-09",88.57,88.989998,86.550003,86.57,2013800,81.630196
"2016-09-12",86.459999,88.239998,86.330002,88.139999,1893700,83.110603
"2016-09-13",87.32,87.790001,86.360001,86.690002,1939900,81.74334
"2016-09-14",86.860001,87.239998,86.449997,86.690002,1169800,81.74334
"2016-09-15",86.480003,87.790001,86.230003,87.480003,1452100,82.488266
"2016-09-16",87.150002,87.18,86.209999,86.75,2632000,81.799911
"2016-09-19",87.089996,87.400002,86.449997,86.559998,1690900,81.620766
"2016-09-20",87.120003,88.089996,86.93,87.790001,1738700,82.780586
"2016-09-21",87.82,88.970001,87.709999,88.879997,1797000,83.808372
"2016-09-22",89.529999,89.809998,89.169998,89.459999,1622500,84.355278
"2016-09-23",88.650002,89.239998,88.449997,88.470001,1432000,83.421776
"2016-09-26",87.910004,88.449997,87.860001,88.190002,1102300,83.157738
"2016-09-27",88.279999,89.07,88.099998,88.949997,1269400,83.874382
"2016-09-28",89.089996,89.089996,87.110001,87.449997,2094500,82.459976
"2016-09-29",87.410004,88.169998,87.199997,87.209999,1629000,82.233658
"2016-09-30",87.389999,88.489998,87.169998,88.199997,2689800,83.167175
"2016-10-03",88.160004,88.160004,87.550003,87.629997,1364000,82.6297
"2016-10-04",87.82,87.989998,86.949997,87.169998,1529800,82.195953
"2016-10-05",87.639999,87.779999,87.080002,87.580002,1315500,82.58255
"2016-10-06",87.25,87.699997,86.779999,87.559998,1341100,82.56369
"2016-10-07",87.790001,87.790001,86.860001,87.370003,1580100,82.384537
"2016-10-10",87.739998,88.230003,87.629997,87.769997,1021300,82.761703
"2016-10-11",87.669998,87.669998,85.720001,86.089996,1963500,81.177574
"2016-10-12",86.279999,87.129997,86.07,86.870003,1139000,81.913071
"2016-10-13",86.43,87.190002,85.949997,86.889999,1367100,81.931915
"2016-10-14",87.32,88.050003,86.910004,87.559998,1381300,82.56369
"2016-10-17",87.580002,87.699997,86.980003,87.239998,1235300,82.261955
"2016-10-18",88.120003,88.370003,87.32,87.379997,1109600,82.393951
"2016-10-19",87.580002,87.730003,87.339996,87.43,906400,82.441109
"2016-10-20",87.199997,87.559998,86.489998,86.839996,1419900,81.884773
"2016-10-21",86.489998,86.82,85.480003,86.720001,1277700,81.771637
"2016-10-24",87.339996,87.809998,87.190002,87.669998,1025500,82.667412
"2016-10-25",87.550003,87.75,87.199997,87.5,1299200,82.507111
"2016-10-26",87.260002,87.739998,87.019997,87.190002,1331500,82.214806
"2016-10-27",87.360001,87.43,86.629997,86.660004,1773700,81.715057
"2016-10-28",86.739998,87.650002,86.599998,87.160004,2129300,82.186523
"2016-10-31",87.57,87.709999,86.980003,87.059998,2488100,82.092232
"2016-11-01",87.300003,87.5,86.529999,86.919998,3065600,81.960213
"2016-11-02",88.099998,90.889999,88.099998,89.980003,5356600,84.845627
"2016-11-03",89.970001,90,88.910004,89.330002,2514200,84.232697
"2016-11-04",88.029999,89.75,88.029999,89.080002,2093200,83.996964
"2016-11-07",90.349998,90.860001,89.940002,90.599998,2244800,85.430229
"2016-11-08",90.75,91.599998,90.550003,91.150002,1668300,85.948853
"2016-11-09",87.889999,91.199997,87.580002,90.900002,2861300,85.713104
"2016-11-10",91.440002,91.889999,90.129997,91.389999,2555400,86.175148
"2016-11-11",90.940002,91.949997,90.449997,91.080002,2097600,85.882851
"2016-11-14",91.400002,92.360001,90.900002,91.889999,2961400,86.646622
"2016-11-15",92.129997,92.620003,91.879997,92.339996,2034100,87.07093
"2016-11-16",92.339996,93.349998,91.599998,93.269997,1962000,87.947853
"2016-11-17",93.150002,94.43,93.089996,94.379997,2031800,88.994545
"2016-11-18",94.309998,94.599998,93.949997,94.389999,1636600,89.003975
"2016-11-21",94.470001,95.620003,94.379997,95.589996,2252000,90.135498
"2016-11-22",95.650002,96.589996,95.339996,96.389999,2433500,90.889839
"2016-11-23",96.589996,97.43,96.470001,96.650002,2968000,91.135017
"2016-11-25",96.68,97.150002,96.5,96.919998,724400,91.389595
"2016-11-28",96.629997,96.940002,96,96.57,1968300,91.059578
"2016-11-29",96.709999,97.370003,96.43,97.040001,1590600,91.502762
"2016-11-30",97.139999,97.540001,96.010002,96.019997,2812500,90.540962
"2016-12-01",95.989998,96.199997,95.199997,95.769997,2056600,90.305206
"2016-12-02",95.459999,96.099998,94.989998,95.239998,1711200,89.80545
"2016-12-05",95.860001,96.220001,95.449997,96.050003,2485700,90.569244
"2016-12-06",96.150002,96.449997,95.150002,96,1817800,90.522102
"2016-12-07",95.330002,97.720001,95.330002,97.57,2245300,92.552048
"2016-12-08",97.529999,98.360001,97.360001,98.190002,2075600,93.140144
"2016-12-09",98.07,98.300003,97.57,98.220001,3350600,93.16861
"2016-12-12",98.129997,98.550003,97.839996,98.059998,1769800,93.016838
"2016-12-13",98.639999,99.25,98.040001,98.400002,2093800,93.339363
"2016-12-14",98.400002,98.849998,97.519997,97.690002,1896900,92.665863
"2016-12-15",97.82,99.129997,97.510002,98.760002,1718000,93.68084
"2016-12-16",100.32,101.580002,99.339996,100.849998,5682600,95.663345
"2016-12-19",100.720001,101.599998,100.580002,101.089996,1993200,95.891014
"2016-12-20",101.739998,102.660004,101.400002,102.330002,2396900,97.06723
"2016-12-21",102.260002,102.82,101.690002,102.470001,2042900,97.200043
"2016-12-22",102.639999,102.809998,101.889999,102.599998,1567900,97.323341
"2016-12-23",102.519997,102.959999,102.510002,102.93,778000,97.636383
"2016-12-27",102.860001,103.779999,102.779999,103.309998,930000,97.996841
"2016-12-28",103.529999,103.879997,103.019997,103.050003,1559100,97.750214
"2016-12-29",103.269997,103.849998,103,103.449997,1264500,98.129639
"2016-12-30",103.379997,103.440002,102,102.779999,2008400,97.494095
"2017-01-03",102.379997,103.580002,102.309998,103.5,2227400,98.177055
"2017-01-04",103.410004,103.980003,103.25,103.660004,2498500,98.328842
"2017-01-05",103.459999,103.889999,102.400002,103.040001,2215300,97.740723
"2017-01-06",103.230003,103.269997,102.269997,103.110001,2016500,97.807121
"2017-01-09",102.949997,103.239998,102.470001,102.470001,1379200,97.200043
"2017-01-10",102.25,103.040001,102.040001,102.199997,1638700,96.943916
"2017-01-11",102.269997,103.580002,102.269997,103.199997,1783800,97.892487
"2017-01-12",102.980003,103.919998,102.239998,103.800003,1546400,98.461655
"2017-01-13",103.769997,104.089996,103.169998,103.769997,1627600,98.433174
