"","BAX.Open","BAX.High","BAX.Low","BAX.Close","BAX.Volume","BAX.Adjusted"
"2001-05-25",26.344378,26.371536,26.086367,26.295492,2692200,14.632979
"2001-05-29",26.298208,26.434004,26.208582,26.235741,3723200,14.599727
"2001-05-30",26.507334,26.732754,26.480173,26.643129,3711800,14.826432
"2001-05-31",26.697447,26.941879,26.262901,26.82238,3596900,14.926181
"2001-06-01",26.82238,27.441608,26.778925,27.218903,5235900,15.14683
"2001-06-04",27.21347,27.561108,26.996199,27.479631,2815900,15.29193
"2001-06-05",27.756655,27.756655,26.979902,27.289516,5876200,15.186127
"2001-06-06",27.425312,27.425312,26.920153,27.001629,4919100,15.025927
"2001-06-07",27.050516,27.26779,26.892992,27.039652,5725500,15.047086
"2001-06-08",27.159153,27.278652,26.914721,27.153721,1779500,15.110559
"2001-06-11",27.023357,27.126562,26.643129,26.82238,1603100,14.926181
"2001-06-12",26.958176,27.023357,26.572515,26.784357,1748300,14.905017
"2001-06-13",26.789787,27.045084,26.453014,26.903856,3163300,14.971522
"2001-06-14",26.952744,27.148289,26.941879,27.039652,2813600,15.047086
"2001-06-15",26.996199,27.528517,26.979902,27.457903,4717300,15.279835
"2001-06-18",27.457903,27.973927,27.164585,27.528517,3211200,15.319132
"2001-06-19",27.702335,28.517111,27.430744,28.392178,7172500,15.799744
"2001-06-20",28.39761,28.924498,28.39761,28.609451,4713100,15.920651
"2001-06-21",28.555134,29.603476,28.473656,29.331884,6334500,16.322678
"2001-06-22",29.060293,29.060293,27.702335,28.560564,6198600,15.893444
"2001-06-25",28.696362,28.750679,28.326996,28.680065,5415300,15.95994
"2001-06-26",28.381315,28.652906,28.104292,28.326996,6199100,15.763474
"2001-06-27",28.381315,28.734383,28.33786,28.495382,3485000,15.857174
"2001-06-28",28.462791,29.087452,28.462791,28.804996,7437000,16.029467
"2001-06-29",27.783813,28.24552,26.328083,27.430744,12052400,15.264717
"2001-07-02",27.104834,27.533949,26.800652,27.159153,7595000,15.113584
"2001-07-03",27.104834,27.191744,26.605106,26.610538,4700900,14.808298
"2001-07-05",27.148289,27.148289,26.322651,26.344378,6215000,14.660178
"2001-07-06",26.208582,26.34981,26.007605,26.018469,4736800,14.478817
