"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2014-12-02",67.330002,69.580002,67.239998,69.209999,11685600,60.847668
"2014-12-03",69.660004,71.220001,69.279999,70.800003,11904000,62.245564
"2014-12-04",70.160004,70.43,68.68,69.309998,10649700,60.935585
"2014-12-05",69.370003,69.370003,67.470001,67.849998,9822100,59.651989
"2014-12-08",66.980003,67.129997,64.879997,65.029999,10164200,57.172722
"2014-12-09",64.349998,66.25,63.369999,64.959999,12127800,57.111176
"2014-12-10",63.91,64.150002,62.830002,63.540001,9843100,55.862755
"2014-12-11",63.299999,65.449997,63.299999,63.610001,8175100,55.924286
"2014-12-12",62.689999,63.790001,62.310001,62.450001,8678400,54.904446
"2014-12-15",63.279999,63.5,61.5,61.689999,9823200,54.236282
"2014-12-16",61.439999,64.980003,60.84,63.220001,12951500,55.581417
"2014-12-17",64.139999,67.669998,64.010002,66.940002,15364100,58.85194
"2014-12-18",69.220001,69.839996,66.660004,69.75,15948500,61.322414
"2014-12-19",69.629997,71,68.629997,70.980003,17823400,62.403805
"2014-12-22",70.080002,70.449997,68.489998,69.519997,9510100,61.120213
"2014-12-23",70.32,71.370003,69.800003,71.050003,8170900,62.465343
"2014-12-24",70.540001,70.629997,68.940002,70.129997,3849000,61.656517
"2014-12-26",70.550003,70.790001,69.519997,69.879997,3340100,61.43671
"2014-12-29",70.449997,70.68,69.550003,70.110001,5241500,61.638931
"2014-12-30",69.610001,70.199997,69.269997,69.93,4537900,61.480686
"2014-12-31",69.339996,69.75,68.699997,69.059998,5923600,60.715801
"2015-01-02",68.5,69.480003,68.230003,68.919998,5701800,60.592724
"2015-01-05",67.709999,67.980003,65.43,65.639999,10938900,57.709019
"2015-01-06",65.290001,66.599998,62.880001,62.93,18054700,55.326454
"2015-01-07",64.010002,64.230003,62.849998,63.349998,12350500,55.695709
"2015-01-08",64.849998,65.489998,63.900002,64.93,10348300,57.084805
"2015-01-09",64.940002,65.339996,64.010002,64.919998,7984100,57.076012
"2015-01-12",64.150002,64.269997,62.610001,63.07,8317100,55.449535
"2015-01-13",63.189999,63.830002,61.509998,62.439999,10240900,54.895657
"2015-01-14",61.82,62.779999,60.849998,62.619999,10005400,55.053913
"2015-01-15",63.610001,63.869999,61.380001,61.41,9994000,53.990108
"2015-01-16",61.75,63.48,61.48,63.080002,10031400,55.45834
"2015-01-20",62.810001,63.279999,61.759998,63.189999,6890500,55.555035
"2015-01-21",63.889999,64.779999,63.23,64.540001,7979700,56.741928
"2015-01-22",65.099998,65.580002,64,65.300003,8759500,57.410107
"2015-01-23",65.349998,65.709999,64.639999,64.650002,6392900,56.838634
"2015-01-26",64.889999,66,63.889999,65.82,5861100,57.867268
"2015-01-27",65.290001,66.150002,65.059998,65.540001,5939900,57.621101
"2015-01-28",65.260002,65.449997,62.5,62.580002,8679300,55.018738
"2015-01-29",63.18,63.580002,60.639999,62.82,11360100,55.229748
"2015-01-30",62.23,63.810001,61.150002,62.98,10524300,55.370419
"2015-02-02",64.470001,65.779999,63.41,65.769997,10075800,57.823307
"2015-02-03",66.93,67.959999,66.510002,67.739998,15631700,59.555279
"2015-02-04",66.620003,66.660004,65.239998,65.870003,12243300,57.911232
"2015-02-05",67.019997,67.589996,66.290001,67.57,8707900,59.405827
"2015-02-06",68.239998,68.379997,67.18,67.489998,7653100,59.335476
"2015-02-09",67.970001,68.610001,67.639999,67.849998,8070600,59.651989
"2015-02-10",67.860001,68.110001,66.5,67.989998,7876600,59.775074
"2015-02-11",67.230003,68.470001,66.800003,67.879997,8365400,59.67836
"2015-02-12",68.239998,68.849998,67.620003,68.040001,8642800,60.469345
"2015-02-13",68.830002,70.110001,68.699997,69.879997,8419200,62.104599
"2015-02-17",69.150002,69.970001,68.519997,69.470001,7652700,61.740238
"2015-02-18",68.029999,69.059998,67.610001,67.730003,8932600,60.193844
"2015-02-19",66.059998,67.849998,65.419998,67.419998,9022600,59.918316
"2015-02-20",67.190002,67.419998,66.330002,67.379997,8781600,59.882778
"2015-02-23",66.68,67.540001,66.510002,66.919998,6072800,59.473957
"2015-02-24",67.470001,67.480003,66.760002,67.089996,4867500,59.625034
"2015-02-25",67.470001,67.839996,66.959999,67.529999,6151800,60.016087
"2015-02-26",66.889999,66.889999,65.589996,65.849998,7837000,58.523026
"2015-02-27",66,66.099998,65.129997,65.199997,6963500,57.945339
"2015-03-02",65.199997,65.360001,63.830002,64.400002,8059200,57.234356
"2015-03-03",64.360001,65.269997,64.269997,64.779999,5424700,57.572071
"2015-03-04",64.790001,64.790001,63.669998,64.25,5487100,57.101051
"2015-03-05",64.010002,64.080002,63.330002,63.330002,5987600,56.283409
"2015-03-06",63,63.68,62.669998,62.790001,6732800,55.803501
"2015-03-09",62.77,63.34,61.970001,61.970001,6492800,55.074741
"2015-03-10",60.990002,61.720001,60.689999,60.869999,8922400,54.097134
"2015-03-11",60.950001,61.869999,60.810001,61.299999,6341200,54.479286
"2015-03-12",61.580002,61.91,61.32,61.360001,5520900,54.532608
"2015-03-13",60.759998,61.799999,60.57,61.639999,8255800,54.781464
"2015-03-16",61.209999,62.459999,60.830002,62.400002,6318000,55.456894
"2015-03-17",62.009998,62.490002,61.380001,62.009998,6488900,55.110291
"2015-03-18",61.540001,64.309998,61.509998,63.639999,9536300,56.558922
"2015-03-19",62.779999,63.310001,62.450001,62.759998,7907100,55.776836
"2015-03-20",63.150002,64.120003,63,63.84,10059900,56.736668
"2015-03-23",64,64.18,63.209999,63.23,7428600,56.194542
"2015-03-24",63.450001,63.619999,62.529999,62.549999,6377400,55.590206
"2015-03-25",63.220001,63.5,62.66,63.049999,7662300,56.034565
"2015-03-26",63.950001,64.139999,62.919998,63.240002,6889900,56.20343
"2015-03-27",62.959999,63.09,62.459999,62.93,5199100,55.927917
"2015-03-30",63.48,64.150002,63.400002,64,6027400,56.878868
"2015-03-31",63.25,63.470001,62.240002,62.259998,9169700,55.332478
"2015-04-01",62.709999,63.490002,62.639999,63.02,8939300,56.007912
"2015-04-02",62.709999,63.41,62.57,63.18,5908200,56.150108
"2015-04-06",63.419998,65.879997,63.400002,65.389999,10170000,58.114201
"2015-04-07",65.260002,66.040001,65.07,65.790001,7177200,58.469707
"2015-04-08",66.07,66.230003,64.800003,64.809998,8571600,57.598736
"2015-04-09",65.019997,67.459999,64.860001,67,10984100,59.545063
"2015-04-10",67.360001,67.400002,66.389999,66.529999,6015900,59.12735
"2015-04-13",66.900002,67.419998,66.330002,66.339996,5737100,58.958496
"2015-04-14",66.82,68.550003,66.739998,68.360001,8917600,60.753742
"2015-04-15",68.910004,69.660004,68.5,69.400002,7773700,61.67802
"2015-04-16",68.989998,69.720001,68.209999,69.010002,8395000,61.331413
"2015-04-17",68.589996,68.589996,67.18,67.690002,9616700,60.158291
"2015-04-20",68.089996,69.25,68.050003,68.610001,7846100,60.975918
"2015-04-21",68.610001,68.989998,67.650002,68.019997,5563400,60.451569
"2015-04-22",67.949997,68.139999,67.129997,67.879997,4480200,60.327145
"2015-04-23",68.260002,68.879997,68.010002,68.260002,4627500,60.664864
"2015-04-24",67.849998,67.870003,67.029999,67.510002,6275700,59.998306
"2015-04-27",67.779999,67.970001,67,67.059998,4427900,59.598381
"2015-04-28",67.199997,67.760002,67.010002,67.739998,4265700,60.202721
"2015-04-29",67.419998,68.309998,67.220001,68.059998,6038400,60.487118
"2015-04-30",69.019997,69.029999,67.660004,67.919998,7365700,60.362686
"2015-05-01",67.739998,67.980003,66.970001,67.440002,5974400,59.936104
"2015-05-04",67.410004,67.620003,66.699997,67.019997,6638100,59.562836
"2015-05-05",67.440002,68.360001,66.980003,67.199997,9142900,59.722813
"2015-05-06",67.959999,68.169998,66.790001,67.230003,7089600,59.74947
"2015-05-07",67.529999,67.529999,66.099998,66.620003,6298900,59.207344
"2015-05-08",67.139999,67.370003,66.360001,67.169998,5961200,59.69614
"2015-05-11",67.120003,67.199997,65.110001,65.279999,7261800,58.016426
"2015-05-12",65.290001,65.650002,65.050003,65.400002,4719700,58.123096
"2015-05-13",65.800003,66.029999,65.150002,65.389999,5424500,58.114201
"2015-05-14",65.540001,66.110001,65.330002,65.419998,4345300,58.140873
"2015-05-15",65.25,66.059998,65.059998,65.760002,4728800,58.443039
"2015-05-18",65.75,66.220001,65.18,66.040001,5158600,58.691875
"2015-05-19",65.75,65.75,65.110001,65.120003,7946000,57.874241
"2015-05-20",64.75,64.949997,64.120003,64.779999,4837600,58.224777
"2015-05-21",65.129997,65.75,64.870003,65.580002,6049900,58.943817
"2015-05-22",65.040001,65.660004,64.900002,65.110001,3804900,58.521393
"2015-05-26",64.57,64.82,63.5,63.84,6128800,57.379902
"2015-05-27",63.939999,64.989998,63.700001,63.82,6754900,57.361923
"2015-05-28",63.529999,63.950001,63.110001,63.860001,5192500,57.397881
"2015-05-29",63.700001,64.080002,63.439999,63.68,5701600,57.236088
"2015-06-01",64.459999,64.470001,63.240002,63.610001,4140400,57.173172
"2015-06-02",63.700001,64.32,63.41,64.07,5076800,57.58662
"2015-06-03",63.810001,64.290001,63.619999,63.799999,5380800,57.343948
"2015-06-04",63.41,63.740002,62.93,63,5361700,56.624897
"2015-06-05",62.759998,64.220001,62.709999,63.040001,5809900,56.660854
"2015-06-08",62.919998,63.470001,62.779999,63.43,6630600,57.011387
"2015-06-09",63.779999,64.330002,63.060001,63.060001,6316900,56.678833
"2015-06-10",63.91,64.239998,63.490002,64.019997,4776300,57.541676
"2015-06-11",63.970001,64.239998,63.849998,64.029999,3890700,57.550671
"2015-06-12",63.759998,63.849998,63.130001,63.509998,4996900,57.08329
"2015-06-15",63.080002,63.639999,62.799999,63.27,4710200,56.867584
"2015-06-16",63.439999,63.549999,62.689999,63.43,5310200,57.011387
"2015-06-17",63.880001,64.129997,62.709999,63.09,4741000,56.705791
"2015-06-18",63.150002,63.5,62.799999,62.93,5413300,56.561981
"2015-06-19",62.549999,63.279999,62.130001,62.349998,13125900,56.040676
"2015-06-22",62.48,62.970001,62.189999,62.580002,4356600,56.247406
"2015-06-23",62.68,63.349998,62.509998,63.169998,3643700,56.777699
"2015-06-24",63.130001,63.549999,62.830002,62.830002,3974800,56.472111
"2015-06-25",63.169998,63.169998,62.130001,62.220001,4706500,55.923836
"2015-06-26",62.150002,62.279999,61.720001,62.18,6684200,55.887878
"2015-06-29",61.419998,61.740002,61,61.009998,5256900,54.836281
"2015-06-30",61.529999,61.610001,60.860001,61.41,5356200,55.195797
"2015-07-01",61.509998,61.509998,59.689999,60.029999,7394100,53.955441
"2015-07-02",60.18,60.77,60.18,60.52,6777200,54.395855
"2015-07-06",59.52,59.759998,58.720001,59.060001,7553700,53.083603
"2015-07-07",58.900002,59.900002,58.240002,59.650002,7129800,53.613895
"2015-07-08",59.139999,59.720001,58.080002,58.360001,5629100,52.45443
"2015-07-09",59.650002,59.759998,58.66,58.669998,5436600,52.733067
"2015-07-10",59.310001,59.540001,58.669998,59.130001,5056900,53.146515
"2015-07-13",59.110001,59.200001,58.639999,58.93,4905900,52.966747
"2015-07-14",58.75,59.740002,58.689999,59.529999,5481000,53.506039
"2015-07-15",59.110001,59.549999,58.130001,58.419998,5229800,52.508358
"2015-07-16",58.610001,58.779999,57.68,57.950001,5322900,52.085918
"2015-07-17",57.599998,57.889999,56.650002,57.200001,7363800,51.411827
"2015-07-20",57.18,57.200001,56.16,56.57,8086900,50.845558
"2015-07-21",56.759998,57.16,56.169998,56.490002,8424500,50.773663
"2015-07-22",56.290001,56.389999,55.669998,55.830002,10373300,50.180458
"2015-07-23",55.099998,55.310001,53.299999,54.040001,12065300,49.22403
"2015-07-24",53.950001,53.950001,51.98,52.09,13241700,47.447811
"2015-07-27",51.34,52.02,50.540001,50.650002,14268100,46.136135
"2015-07-28",50.939999,52.959999,50.869999,52.240002,13384600,47.584442
"2015-07-29",52.049999,53.439999,52,52.900002,11816700,48.185616
"2015-07-30",52.990002,53.290001,51.880001,52.07,10081600,47.429585
"2015-07-31",51.43,51.450001,50.25,50.34,12202300,45.853764
"2015-08-03",49.799999,50.470001,49.330002,49.709999,11241100,45.279903
"2015-08-04",49.59,50.34,49.59,49.869999,7690600,45.42564
"2015-08-05",50.299999,50.849998,49.029999,49.119999,8047200,44.742489
"2015-08-06",48.889999,50.360001,48.330002,50.279999,11641100,45.799114
"2015-08-07",50.25,50.650002,48.610001,48.84,10286300,44.487442
"2015-08-10",48.889999,50.209999,48.549999,50.200001,10574000,45.726246
"2015-08-11",49.279999,50.52,49.060001,50.400002,10713600,45.908413
"2015-08-12",50.209999,51.880001,50.150002,51.540001,13986500,46.946815
"2015-08-13",51,51.049999,49.860001,50.099998,10045500,45.635155
"2015-08-14",49.990002,50.290001,49.689999,49.77,7850100,45.334557
"2015-08-17",49.48,49.810001,49.259998,49.560001,5807400,45.143272
"2015-08-18",49.619999,49.790001,49.130001,49.509998,7310200,45.097733
"2015-08-19",49.279999,49.279999,47.049999,47.68,14528500,43.430824
"2015-08-20",47.450001,48.099998,47,47,10554700,42.81142
"2015-08-21",46.66,47.380001,45.380001,45.389999,13905700,41.344898
"2015-08-24",41.98,44.93,41.099998,42.93,21256700,39.104137
"2015-08-25",45.02,45.02,42.139999,42.189999,15891800,38.430073
"2015-08-26",42.93,43.57,42.25,43.41,18991000,39.541359
"2015-08-27",44.619999,46.529999,44.450001,45.869999,19431600,41.78212
"2015-08-28",45.560001,48,45.560001,46.82,14902000,42.647457
"2015-08-31",46.299999,49.32,45.700001,49.150002,17775100,44.769817
"2015-09-01",48.169998,48.169998,46.790001,47.75,17192400,43.494572
"2015-09-02",48.299999,48.66,47,48.189999,11265800,43.89537
"2015-09-03",48.5,49.869999,47.77,48.18,9703800,43.886265
"2015-09-04",47.209999,47.599998,46.860001,47.200001,10520200,42.993591
"2015-09-08",48.27,48.68,47.150002,48.459999,13561500,44.141308
"2015-09-09",49.049999,49.700001,47.59,47.849998,16203100,43.585667
"2015-09-10",48,48.75,47.330002,48.43,8874700,44.113979
"2015-09-11",47.740002,47.759998,46.950001,47.360001,9270700,43.139336
"2015-09-14",47.119999,47.150002,46.34,46.77,8768800,42.601913
"2015-09-15",47.150002,47.790001,47.110001,47.279999,6678200,43.066463
"2015-09-16",47.709999,49.540001,47.639999,49.470001,11354000,45.061295
"2015-09-17",49.41,50.91,49.060001,50.130001,14823600,45.662479
"2015-09-18",49.150002,49.52,47.93,48.360001,12763300,44.050228
"2015-09-21",48.849998,49,48.139999,48.75,7728200,44.405468
"2015-09-22",47.73,49,47.610001,48.619999,10223400,44.287048
"2015-09-23",48.720001,48.98,47.810001,47.860001,6323000,43.59478
"2015-09-24",47.509998,48.23,47.330002,47.759998,8185800,43.503685
"2015-09-25",48.540001,48.540001,46.919998,47.189999,8631400,42.984482
"2015-09-28",46.439999,47.049999,45.84,45.849998,8003400,41.763905
"2015-09-29",46.279999,46.689999,45.720001,46.57,7978000,42.419743
"2015-09-30",46.919998,48,46.900002,47.959999,8814400,43.685863
"2015-10-01",48.689999,49.400002,47.540001,48.16,10430300,43.868038
"2015-10-02",47.580002,51.189999,47.560001,51.189999,12573500,46.628014
"2015-10-05",51.939999,53.130001,51.509998,52.98,12806600,48.258488
"2015-10-06",53.18,55.529999,53.060001,55.139999,15414000,50.225994
"2015-10-07",55.939999,56.380001,53.84,55.27,13745300,50.344406
"2015-10-08",55,56.549999,54.59,56.279999,9496900,51.264408
"2015-10-09",56.59,56.689999,55.209999,56.099998,9118800,51.100441
"2015-10-12",56.07,56.099998,54.459999,55.27,7484500,50.344406
"2015-10-13",54.779999,55.900002,54.360001,55.040001,6214700,50.134907
"2015-10-14",55.049999,55.700001,54.889999,55.459999,6410200,50.517471
"2015-10-15",54.360001,55.279999,53.799999,55.23,7832400,50.988312
"2015-10-16",55.689999,55.950001,54.509998,55.23,7317000,50.988312
"2015-10-19",54.490002,54.779999,53.48,53.689999,7980700,49.566574
"2015-10-20",53.900002,54.25,53.189999,53.540001,8553600,49.428097
"2015-10-21",53.41,53.82,52.900002,52.970001,6331400,48.901871
"2015-10-22",53.330002,54.759998,53.189999,54.580002,7372600,50.388237
"2015-10-23",54.299999,54.810001,53.650002,54.610001,5907200,50.415924
"2015-10-26",54.560001,54.57,52.939999,52.950001,5565200,48.883415
"2015-10-27",52.009998,52.130001,50.740002,51.689999,7990200,47.720184
"2015-10-28",51.75,53.669998,51.580002,53.34,9326000,49.243465
"2015-10-29",52.189999,54.549999,51.139999,53.619999,9326300,49.501957
"2015-10-30",53.93,54.169998,52.59,53.349998,7544600,49.252693
"2015-11-02",53,55.25,52.869999,54.939999,8140600,50.720581
"2015-11-03",55.299999,57.150002,55.16,56.73,9126400,52.373104
"2015-11-04",56.73,56.799999,55.470001,56.34,8720200,52.013065
"2015-11-05",55.880001,57.240002,55.77,56.279999,7232800,51.957676
"2015-11-06",55.77,56.439999,55,55.77,6562200,51.486832
"2015-11-09",55.630001,56.139999,54.389999,54.639999,5615200,50.443619
"2015-11-10",54.48,55.150002,54,54.650002,5186800,50.45285
"2015-11-11",54.52,54.740002,53.330002,53.439999,6977700,49.335773
"2015-11-12",52.450001,53.080002,51.799999,51.970001,7391100,47.978676
"2015-11-13",51.889999,52.110001,51.029999,51.830002,6390900,47.84943
"2015-11-16",51.900002,54.439999,51.59,54.369999,8294200,50.194363
"2015-11-17",54.150002,54.689999,53.450001,53.900002,6222900,49.760448
"2015-11-18",54.439999,55.07,53.439999,54.48,4918700,50.295902
"2015-11-19",54.189999,54.470001,53.18,53.560001,6315700,49.446564
"2015-11-20",53.619999,54.049999,52.639999,52.93,5729300,48.864944
"2015-11-23",52.790001,53.77,52.470001,53.279999,5609900,49.188068
"2015-11-24",53.459999,55.610001,53.380001,55.32,8209400,51.071404
"2015-11-25",54.990002,55.080002,54.32,54.380001,5144100,50.20359
"2015-11-27",53.830002,54.09,53.25,53.48,2786000,49.372715
"2015-11-30",53.509998,54.490002,53.349998,54.049999,8738300,49.898933
"2015-12-01",54.459999,54.75,53.900002,54.610001,7704100,50.415924
"2015-12-02",54.209999,54.57,52.18,52.549999,10649300,48.514133
"2015-12-03",52.810001,52.98,51.48,51.610001,10673000,47.646339
"2015-12-04",50.84,51.490002,50.16,51.189999,9393900,47.258583
"2015-12-07",49.73,50.290001,48.16,48.990002,11541400,45.227543
"2015-12-08",47.650002,49.150002,46.880001,48.299999,8723000,44.59053
"2015-12-09",48.349998,49.740002,47.75,48.470001,9891000,44.747478
"2015-12-10",48.23,49.950001,48.009998,49.220001,11059900,45.43988
"2015-12-11",48.25,48.450001,46.810001,48.130001,14658400,44.433594
"2015-12-14",47.580002,50.139999,47.400002,49.529999,14173900,45.72607
"2015-12-15",50.349998,51.060001,50.139999,50.560001,10759900,46.676968
"2015-12-16",50.299999,50.84,49.119999,49.349998,11438900,45.559895
"2015-12-17",49.369999,49.459999,46.919998,47.279999,12951100,43.648872
"2015-12-18",47.049999,47.580002,45.759998,45.93,16525400,42.402546
"2015-12-21",46.029999,46.150002,44.560001,45.099998,10873300,41.636295
"2015-12-22",45.18,46.560001,44.91,46.279999,10361500,42.725666
"2015-12-23",47.290001,49.07,47.27,49.029999,9806900,45.264462
"2015-12-24",49.040001,49.209999,48.060001,48.59,3262100,44.858269
"2015-12-28",47.610001,47.790001,46.939999,47.189999,8786600,43.565781
"2015-12-29",48.23,48.369999,47.200001,47.77,6285300,44.101234
"2015-12-30",46.939999,47.740002,46.540001,46.599998,6605100,43.021099
"2015-12-31",46.060001,47.200001,45.880001,46.689999,6681700,43.104187
"2016-01-04",46.41,47.77,46.080002,46.880001,8918000,43.279594
"2016-01-05",46.669998,47.52,45.990002,47.400002,7012400,43.759659
"2016-01-06",46.099998,46.32,45.040001,45.349998,10995600,41.867092
"2016-01-07",44.740002,45.619999,43.919998,44.060001,10844000,40.67617
"2016-01-08",44.18,44.59,42.869999,43.290001,9118800,39.965302
"2016-01-11",43.32,43.619999,40.599998,41.119999,17258800,37.961964
"2016-01-12",41.869999,42.040001,39.130001,40.25,16782900,37.158783
"2016-01-13",40.75,41.790001,38.869999,39,19016500,36.00478
"2016-01-14",39.209999,41.830002,38.66,41.25,18244800,38.081982
"2016-01-15",39.34,40.450001,38.360001,39.360001,19118600,36.337139
"2016-01-19",39.740002,39.889999,35.599998,36.400002,20838200,33.604465
"2016-01-20",35.540001,35.610001,32.709999,34.75,31382700,32.081184
"2016-01-21",34.869999,37.34,34.639999,36.91,19576200,34.075291
"2016-01-22",38.209999,39.57,36.740002,37.669998,18558700,34.776924
"2016-01-25",36.799999,37.48,34.189999,34.200001,19646800,31.573425
"2016-01-26",35.07,35.91,33.439999,35.349998,28696200,32.635101
"2016-01-27",34.919998,37.73,34.18,36.209999,22071800,33.429043
"2016-01-28",37.919998,39.43,37.080002,38.02,16876200,35.10004
"2016-01-29",38.09,39.27,37.52,39.080002,18712600,36.078636
"2016-02-01",38.240002,38.98,37.610001,38.599998,12782800,35.635502
"2016-02-02",37.610001,38.18,36.439999,36.59,15918800,33.779881
"2016-02-03",37.59,38.73,35.59,38.630001,19847700,35.6632
"2016-02-04",38.5,39,35.02,35.32,49188200,32.60741
"2016-02-05",34.02,34.41,31.59,32.900002,46173200,30.373262
"2016-02-08",31.950001,34.5,31.68,34.43,21946200,31.785759
"2016-02-09",33.220001,34.16,32.700001,33.580002,20405400,31.001038
"2016-02-10",33.290001,34.380001,32.060001,32.34,16643400,29.856272
"2016-02-11",31.23,32.380001,31.049999,31.879999,20843100,29.660887
"2016-02-12",32.290001,33.349998,31.9,32.900002,14965400,30.60989
"2016-02-16",33.490002,33.700001,32.549999,32.759998,12851700,30.479631
"2016-02-17",33.299999,34.389999,33.029999,33.91,18316600,31.549587
"2016-02-18",34.48,34.509998,33.439999,33.700001,16898700,31.354204
"2016-02-19",33.150002,33.279999,32.09,32.869999,14644000,30.58198
"2016-02-22",32.869999,34.700001,32.869999,34.450001,11544000,32.051994
"2016-02-23",33.919998,34.610001,32.91,32.919998,9719600,30.628494
"2016-02-24",32.099998,33.040001,31.82,32.959999,10965300,30.665714
"2016-02-25",33.07,33.349998,31.969999,33.060001,10323200,30.758755
"2016-02-26",33.860001,34.810001,33.82,34.119999,11003000,31.744967
"2016-02-29",34.57,34.59,33.580002,33.830002,10521700,31.475157
"2016-03-01",34.07,34.75,33.34,34.459999,11581000,32.061302
"2016-03-02",34.279999,36.509998,34.099998,36.490002,16943700,33.949993
"2016-03-03",36.5,38.810001,36.32,38.560001,20248700,35.8759
"2016-03-04",38.919998,41.68,38.799999,41.119999,24819100,38.25771
"2016-03-07",41.25,42.450001,40.900002,41.400002,17548300,38.518219
"2016-03-08",41.200001,41.25,38.560001,38.619999,14129300,35.931728
"2016-03-09",39.349998,39.720001,38.380001,39.049999,13347800,36.331795
"2016-03-10",38.869999,39.139999,38.360001,39.029999,10860100,36.31319
"2016-03-11",39.799999,40.66,39.73,40.52,13656300,37.699474
"2016-03-14",39.700001,40.459999,39.389999,40.009998,9316700,37.224976
"2016-03-15",39.209999,39.849998,38.82,39.830002,7838800,37.057514
"2016-03-16",40.240002,41.970001,40.18,41.869999,10151400,38.955505
"2016-03-17",42.400002,43.779999,42.189999,43.009998,12435000,40.016148
"2016-03-18",43.59,44.400002,42.450001,43.02,20946200,40.025452
"2016-03-21",42.73,43.41,42.16,42.580002,8409600,39.616085
"2016-03-22",42.25,42.779999,41.91,41.919998,8245300,39.002022
"2016-03-23",41.290001,41.68,39.810001,39.849998,11232700,37.076115
"2016-03-24",38.93,40.099998,38.529999,40.040001,9218300,37.252888
"2016-03-28",40.099998,40.150002,39.02,39.68,6647600,36.91795
"2016-03-29",39.02,39.73,38.560001,39.619999,8115800,36.862125
"2016-03-30",40.48,40.759998,39.57,40.080002,7777000,37.2901
"2016-03-31",39.959999,40.540001,39.700001,40.27,9353100,37.466873
"2016-04-01",39.389999,39.919998,38.790001,39.779999,9090500,37.01099
"2016-04-04",39.790001,40.34,38.98,39.099998,8663000,36.378311
"2016-04-05",38.75,39.290001,38.189999,39.040001,7838100,36.322495
"2016-04-06",39.400002,40.98,39.169998,40.75,9816800,37.913471
"2016-04-07",40.43,41.029999,39.740002,40.310001,7117600,37.504093
"2016-04-08",41.619999,41.889999,40.93,41.23,8081300,38.36005
"2016-04-11",41.43,41.98,41.150002,41.189999,7177800,38.322834
"2016-04-12",41.57,43.830002,41.360001,43.470001,10651800,40.444134
"2016-04-13",43.630001,43.959999,43.009998,43.580002,9397600,40.546471
"2016-04-14",43.830002,44.299999,43.459999,44.220001,8241200,41.141926
"2016-04-15",43.75,44.169998,43.52,43.700001,8164500,40.658123
"2016-04-18",42.09,45,42.040001,45,9362700,41.867634
"2016-04-19",45.209999,47.099998,44.970001,47.060001,12874100,43.784233
"2016-04-20",46.73,47.66,46.09,47.080002,8500400,43.802849
"2016-04-21",46.990002,47.32,46.119999,46.23,10010700,43.012012
"2016-04-22",46.34,47.740002,46.259998,47.619999,9399900,44.305244
"2016-04-25",47.16,47.23,45.84,46.27,11597100,43.049221
"2016-04-26",46.599998,48.169998,46.34,48.080002,10715400,44.733242
"2016-04-27",48.549999,48.91,47.82,48.110001,11556500,44.76115
"2016-04-28",48.130001,49.349998,47.5,47.669998,12327600,44.351784
"2016-04-29",47.900002,48.830002,46.950001,47.790001,9024000,44.463421
"2016-05-02",47.560001,47.689999,46.119999,46.849998,8278800,43.588844
"2016-05-03",46.099998,46.259998,44.709999,45.080002,8770100,41.942066
"2016-05-04",45.169998,45.650002,43.189999,43.41,9267000,40.388309
"2016-05-05",44.540001,44.98,42.759998,43.209999,8384600,40.202225
"2016-05-06",42.73,43.580002,42.27,42.759998,8148100,39.783546
"2016-05-09",42.310001,42.490002,41.119999,41.650002,7049800,38.75082
"2016-05-10",41.619999,42.889999,41.580002,42.869999,7969500,39.885895
"2016-05-11",42.869999,44.43,42.310001,43.68,8913000,40.639503
"2016-05-12",44.049999,44.689999,43.049999,43.73,8380800,40.686039
"2016-05-13",43.369999,43.919998,42.84,43.02,6203300,40.025452
"2016-05-16",43.790001,44.509998,43.790001,44.080002,7837900,41.011673
"2016-05-17",43.880001,44.450001,43.459999,43.779999,11746900,40.732548
"2016-05-18",43.380001,44.119999,43.049999,43.34,8155000,40.554764
"2016-05-19",42.75,43.619999,42.07,43.360001,6284300,40.573475
"2016-05-20",43.52,43.990002,43.040001,43.580002,6397700,40.779335
"2016-05-23",43.200001,43.919998,43,43.59,6753800,40.7887
"2016-05-24",43.919998,43.98,43.290001,43.459999,5989300,40.667049
"2016-05-25",43.900002,45.060001,43.849998,44.900002,6456200,42.014507
"2016-05-26",45.419998,45.779999,44.689999,44.73,7813700,41.855431
"2016-05-27",44.27,44.43,43.849998,44.330002,6068600,41.48114
"2016-05-31",44.59,45.27,43.68,43.790001,9511600,40.975845
"2016-06-01",43.369999,44.080002,43.209999,44.060001,7262100,41.228489
"2016-06-02",43.75,44.630001,43.450001,44.380001,7016600,41.527927
"2016-06-03",44.389999,44.720001,43.700001,44.18,6086800,41.340775
"2016-06-06",44.799999,45.630001,44.470001,45.52,7813100,42.594662
"2016-06-07",45.970001,47.57,45.799999,47.540001,11227800,44.484852
"2016-06-08",47.950001,48.450001,47.439999,47.490002,9641000,44.438061
"2016-06-09",46.720001,47.139999,46.549999,46.57,5425100,43.577187
"2016-06-10",45.900002,46.119999,44.259998,44.509998,9008300,41.64957
"2016-06-13",43.959999,44.959999,43.799999,43.880001,7394900,41.060055
"2016-06-14",43.84,44.599998,43.349998,44.32,7324500,41.471779
"2016-06-15",43.91,44.509998,43.41,43.709999,6898000,40.900978
"2016-06-16",43.200001,43.32,42.220001,43.16,7010100,40.386326
"2016-06-17",43.599998,44.740002,43.509998,44.150002,9672800,41.31271
