"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"2002-08-28",109.599998,112,106.919998,108.080002,220500,83.56649
"2002-08-29",106.080002,109,103.639999,105.440002,300900,81.525253
"2002-08-30",105.68,108.400002,105.68,106.68,233800,82.484024
"2002-09-03",101,101.599998,96.400002,98.519997,628300,76.174774
"2002-09-04",98.800003,100.32,93.599998,97.199997,537600,75.230515
"2002-09-05",96.720001,99,94.760002,96,704000,74.30175
"2002-09-06",98.800003,100.199997,97.040001,99.360001,353400,76.902359
"2002-09-09",100.400002,102.480003,97.760002,100.599998,429000,77.86203
"2002-09-10",102.239998,105.400002,101.400002,104,344300,80.493584
"2002-09-11",104.800003,107,103.400002,103.400002,262500,80.029198
"2002-09-12",102.599998,104,100.400002,100.400002,262500,77.70726
"2002-09-13",99.199997,103.199997,98.919998,101,234000,78.171669
"2002-09-16",100.599998,103.480003,99.639999,102.080002,258500,79.007561
"2002-09-17",103.160004,103.160004,97.959999,97.959999,372500,75.818764
"2002-09-18",99.400002,102,98.639999,99.559998,322700,77.057144
"2002-09-19",99.199997,101.599998,97.68,97.68,419000,75.602051
"2002-09-20",98.120003,99.559998,94.720001,95.080002,349100,73.589722
"2002-09-23",97,98.959999,94.760002,95.32,324200,73.775459
"2002-09-24",94.800003,96.599998,91.199997,92.360001,339300,71.484505
"2002-09-25",92.440002,96.559998,91.519997,95.519997,556000,73.93026
"2002-09-26",96.599998,101.760002,95.879997,101.120003,416800,78.264511
"2002-09-27",100.400002,104.279999,99,99.800003,374800,77.242882
"2002-09-30",98.400002,102.160004,95.639999,100.160004,401800,77.521523
"2002-10-01",99.199997,102.879997,97.199997,102.879997,335200,79.626701
"2002-10-02",101.199997,109.080002,100.279999,104.199997,555300,80.648354
"2002-10-03",105.959999,108.279999,102.440002,104,414800,80.493584
"2002-10-04",104.800003,105.959999,102.800003,105.120003,509500,81.360435
"2002-10-07",104.279999,107.199997,101.599998,101.959999,381600,78.91468
"2002-10-08",101.800003,103.599998,98.800003,102.279999,503700,79.162323
"2002-10-09",103.239998,103.239998,99.199997,99.32,361500,76.871368
"2002-10-10",100.519997,101.879997,96.599998,101.879997,359900,78.852745
"2002-10-11",102.879997,106.160004,102.599998,103.080002,471600,79.781517
"2002-10-14",104.639999,108.279999,102.199997,108.239998,419900,83.775246
"2002-10-15",109.199997,116,109.199997,115.040001,542500,89.038292
"2002-10-16",116.519997,116.519997,110.480003,112.919998,413500,87.397446
"2002-10-17",113.919998,119,113.720001,118.839996,430300,91.979378
"2002-10-18",119.839996,119.839996,115.440002,116.720001,356300,90.33857
"2002-10-21",117.800003,118.040001,113.040001,117.919998,313700,91.267342
"2002-10-22",119.040001,119.040001,113.199997,114.080002,293000,88.295265
"2002-10-23",115.360001,117.199997,114.400002,116,474600,89.781288
"2002-10-24",117,118.199997,113.400002,114.32,355200,88.481026
"2002-10-25",118,118,105.400002,106.599998,543700,82.505913
"2002-10-28",106.599998,111.239998,105.040001,108.279999,406400,83.806198
"2002-10-29",108.480003,108.480003,103.040001,104.559998,550600,80.926987
"2002-10-30",105.720001,109.040001,105.120003,108.32,676700,83.837151
"2002-10-31",110,112,107.400002,108.160004,358300,83.713295
"2002-11-01",108.559998,114.32,107.519997,114.32,342700,88.481026
"2002-11-04",114.599998,115.599998,112.440002,113.599998,383100,87.923767
"2002-11-05",113.440002,115.760002,110.68,114.360001,267800,88.511971
"2002-11-06",116,119.120003,114.800003,118.400002,496400,91.638847
"2002-11-07",118.599998,119.599998,115.32,115.559998,464700,89.440735
"2002-11-08",115.599998,117.199997,112.639999,112.879997,514700,87.366486
"2002-11-11",113.199997,114.32,107.480003,108.599998,403400,84.053886
"2002-11-12",109.599998,110.32,105.040001,106,355200,82.041534
"2002-11-13",105.440002,108.239998,100.440002,102.599998,502100,79.410011
"2002-11-14",102.800003,107.720001,102.440002,107,357200,82.815514
"2002-11-15",107.040001,107.599998,105.199997,106.879997,273300,82.722618
"2002-11-18",108.199997,108.32,104.760002,106.919998,221100,82.753578
"2002-11-19",107.199997,109.239998,104.839996,105.639999,233300,81.762917
"2002-11-20",105.68,113.839996,105.559998,113.800003,511600,88.07856
"2002-11-21",116.199997,116.440002,113.919998,115.400002,400100,89.316925
"2002-11-22",114.800003,114.800003,110.879997,111,340500,85.911392
"2002-11-25",112,113.32,110.199997,112.199997,182700,86.840187
"2002-11-26",112.239998,112.599998,107.400002,107.800003,252200,83.434685
"2002-11-27",108.199997,110.32,107.080002,110.32,274000,85.385124
"2002-11-29",111,113.32,110.800003,111.919998,80800,86.702057
"2002-12-02",115.400002,118,113.800003,117.839996,397100,91.288177
"2002-12-03",118.32,121.160004,117.400002,118.400002,568400,91.72197
"2002-12-04",114.599998,115,112.879997,113.760002,367900,88.12748
"2002-12-05",115.400002,115.760002,111.68,113.239998,306000,87.724602
"2002-12-06",112,116.800003,111.400002,113.68,346000,88.065498
"2002-12-09",115.800003,118,112.400002,112.400002,371100,87.073944
"2002-12-10",113.199997,116.120003,111.519997,115.599998,326800,89.552849
"2002-12-11",115.639999,115.639999,112.599998,113.760002,283100,88.12748
"2002-12-12",115,123,112.839996,122.400002,824100,94.820694
"2002-12-13",123.959999,124.400002,120.040001,120.519997,651100,93.364319
"2002-12-16",120.519997,125.279999,120.519997,124.720001,588700,96.617981
"2002-12-17",124.760002,124.760002,121.120003,121.559998,438000,94.169952
"2002-12-18",121.199997,121.959999,118.360001,120.599998,398100,93.426277
"2002-12-19",120.519997,124.199997,119.959999,121.559998,440100,94.169952
"2002-12-20",122,125.760002,120.599998,125.080002,569200,96.896828
"2002-12-23",125.919998,126.480003,123.120003,126.480003,352800,97.981369
"2002-12-24",126.519997,126.519997,123.839996,124.080002,96600,96.122169
"2002-12-26",123.279999,125.599998,122.040001,122.480003,174600,94.882652
"2002-12-27",123.400002,124.279999,119.720001,120,241300,92.961472
"2002-12-30",120.599998,121.199997,116.199997,116.800003,316000,90.482513
"2002-12-31",115.400002,118,114.839996,117.800003,276100,91.257172
"2003-01-02",117.199997,122.800003,116.800003,121.919998,297100,94.448853
"2003-01-03",121.599998,123,119.519997,120.040001,280400,92.992439
"2003-01-06",120.080002,120.760002,117.239998,118.639999,285900,91.907898
"2003-01-07",118.68,118.68,110.919998,110.919998,727900,85.927376
"2003-01-08",109.400002,112.400002,108.519997,109.760002,496400,85.028717
"2003-01-09",109.599998,111,108.599998,109.400002,594400,84.74987
"2003-01-10",109.440002,110,108,108,526100,83.665321
"2003-01-13",108,108.040001,104,105.400002,1010300,81.651154
"2003-01-14",106.040001,107,103.839996,104.400002,550700,80.87648
"2003-01-15",105.199997,109.360001,104.959999,109.199997,627400,84.59494
"2003-01-16",111,112.32,110.440002,112.120003,543900,86.856995
"2003-01-17",111.400002,111.599998,109,109.599998,448600,84.904816
"2003-01-21",109.639999,109.639999,106.040001,106.040001,486000,82.146957
"2003-01-22",106.080002,109.720001,103.32,108.959999,595000,84.409019
"2003-01-23",108.959999,111.32,107.800003,110.599998,347500,85.679482
"2003-01-24",110.199997,111.040001,107.199997,107.480003,284500,83.262489
"2003-01-27",107,107.519997,101.199997,102,329200,79.017227
"2003-01-28",102.800003,105.959999,102.68,102.839996,280100,79.667976
"2003-01-29",102.879997,107.919998,100.199997,106.879997,504500,82.797676
"2003-01-30",106.919998,110.279999,104.720001,105.400002,563400,81.651154
"2003-01-31",104.800003,108.360001,103.599998,107.760002,355800,83.479378
"2003-02-03",107.800003,110.199997,105.400002,107.559998,368000,83.324448
"2003-02-04",106.800003,112.519997,105.839996,111.919998,539500,86.702057
"2003-02-05",112,113.519997,111.120003,112.080002,517700,86.826019
"2003-02-06",111.519997,113.519997,109.639999,110.279999,328200,85.431572
"2003-02-07",110.800003,111.800003,106.800003,107.68,370400,83.417397
"2003-02-10",107.68,110.800003,107.279999,110.760002,374500,85.803444
"2003-02-11",110.800003,112.559998,108.519997,109.68,268900,84.966751
"2003-02-12",109.279999,110.480003,104.919998,105.199997,392000,81.496231
"2003-02-13",105.239998,105.919998,102,103.199997,428500,79.946869
"2003-02-14",103.279999,105.199997,102.760002,104,410600,80.566597
"2003-02-18",104.400002,106.440002,103.199997,106.199997,642800,82.27092
"2003-02-19",106.040001,106.199997,104.360001,105.040001,448700,81.372261
"2003-02-20",105.239998,107.760002,104.639999,107.279999,484500,83.107521
"2003-02-21",106.040001,111.559998,105.68,111.559998,536000,86.423187
"2003-02-24",111.599998,116.160004,110.800003,115.599998,514300,89.552849
"2003-02-25",118.199997,120.040001,113.599998,114.519997,898900,88.716232
"2003-02-26",114.480003,117.559998,113.720001,115.32,649000,89.335976
"2003-02-27",115.360001,115.360001,109.440002,110.199997,595200,85.369637
"2003-02-28",110.599998,112.839996,109.68,111.919998,608900,86.702057
"2003-03-03",111.800003,111.800003,108.959999,109.519997,512200,84.918724
"2003-03-04",109.559998,110.080002,108.040001,108.720001,333400,84.298416
"2003-03-05",108.800003,109.239998,105.800003,106.599998,441900,82.654625
"2003-03-06",106.400002,109.559998,106,109.559998,598600,84.949707
"2003-03-07",108.919998,109.919998,105.599998,106.440002,597000,82.530579
"2003-03-10",106.32,107.080002,103.199997,104.199997,538800,80.793724
"2003-03-11",104.360001,105.599998,101.040001,101.279999,440400,78.529633
"2003-03-12",100.519997,100.959999,97.239998,98.760002,547300,76.575722
"2003-03-13",99.599998,100,97.199997,99.360001,530900,77.040939
"2003-03-14",99.360001,99.559998,96.959999,98.639999,459700,76.482689
"2003-03-17",98.800003,100.519997,97.800003,99.879997,595700,77.444092
"2003-03-18",99.879997,105,97.559998,104.839996,778800,81.289963
"2003-03-19",105.919998,106.400002,102.279999,103.639999,521800,80.359482
"2003-03-20",103.639999,106.919998,102.239998,106.800003,580400,82.809708
"2003-03-21",106.400002,106.400002,102.279999,103.080002,552400,79.925301
"2003-03-24",103.080002,105.080002,99.919998,100.199997,430900,77.692253
"2003-03-25",100.800003,102.480003,99.959999,100.760002,385000,78.126457
"2003-03-26",100.760002,102.199997,99.559998,102.120003,402700,79.180954
"2003-03-27",102.120003,106.199997,102.040001,105.279999,744500,81.631134
"2003-03-28",104,107.720001,104,106.360001,507700,82.468544
"2003-03-31",106.360001,106.400002,102.040001,102.040001,551900,79.118942
"2003-04-01",102.400002,104.32,101.720001,103.199997,411700,80.018364
"2003-04-02",103.120003,104.199997,101,103.559998,336600,80.297485
"2003-04-03",103.559998,103.599998,99.879997,100.080002,366300,77.599213
"2003-04-04",100.279999,101,99.199997,99.599998,566600,77.227028
"2003-04-07",99.599998,101.599998,99.519997,100.68,570600,78.064415
"2003-04-08",101,101.68,99.279999,100,402700,77.53717
"2003-04-09",100.400002,101.800003,100,100.480003,377600,77.909325
"2003-04-10",102,104.239998,101.400002,104,411800,80.638649
"2003-04-11",104,104,100.639999,102.800003,377200,79.708229
"2003-04-14",102.480003,103.239998,101,101.599998,296100,78.777733
"2003-04-15",101.599998,101.959999,99.519997,99.800003,527100,77.38208
"2003-04-16",100.199997,101.160004,98.959999,99.400002,563800,77.07193
"2003-04-17",99.400002,104.519997,97.279999,104.360001,738000,80.91777
"2003-04-21",104.360001,105.879997,103.160004,105.800003,339200,82.034325
"2003-04-22",105.800003,108.559998,104.120003,108.199997,498700,83.895195
"2003-04-23",109.800003,110.599998,106.400002,107.599998,655500,83.430008
"2003-04-24",107.279999,108.599998,106.800003,108.199997,367100,83.895195
"2003-04-25",108.199997,108.199997,106,106.32,518300,82.4375
"2003-04-28",103.400002,106.559998,102.360001,103.440002,843900,80.204445
"2003-04-29",103.440002,103.559998,100.480003,100.480003,512600,77.909325
"2003-04-30",100.800003,102.879997,100.800003,101.599998,756200,78.777733
"2003-05-01",101.639999,102.599998,101.040001,102.080002,461200,79.149948
"2003-05-02",102.080002,104.639999,101.279999,103.919998,334400,80.576622
"2003-05-05",104.199997,107.239998,104.080002,106.839996,530700,82.840698
"2003-05-06",106.599998,111.239998,106.400002,109,765300,84.515511
"2003-05-07",109,116.160004,108.400002,113.239998,1078100,87.803085
"2003-05-08",112.839996,115,111.599998,113.959999,439200,88.361328
"2003-05-09",114.760002,115.32,112.080002,115.32,304300,89.415894
"2003-05-12",115.360001,118.32,114.199997,115.760002,482400,89.757034
"2003-05-13",115.760002,118.720001,114.720001,118.199997,674700,91.648918
"2003-05-14",119.199997,119.559998,117.599998,118.959999,728800,92.238213
"2003-05-15",119.199997,120,118.160004,119.279999,476300,92.486313
"2003-05-16",119.239998,120.440002,118.440002,119.519997,323800,92.672424
"2003-05-19",119.519997,119.879997,117.120003,117.199997,318300,90.873535
"2003-05-20",117.279999,117.599998,114.400002,115.919998,323600,89.881119
"2003-05-21",115.800003,122.440002,115,121.720001,384800,94.378212
"2003-05-22",121.720001,123.440002,120.400002,120.559998,326200,93.478798
"2003-05-23",120.559998,120.599998,117.919998,120.32,340700,93.292725
"2003-05-27",119.800003,123.360001,119.639999,122.440002,405400,94.936523
"2003-05-28",122.440002,122.440002,118.919998,119.959999,303900,93.013573
"2003-05-29",119.959999,119.959999,115.919998,116.599998,697700,90.408333
"2003-05-30",116.599998,120.160004,115.559998,120,796000,93.044601
"2003-06-02",120.080002,122.599998,118.800003,119.239998,302600,92.53241
"2003-06-03",119.879997,119.879997,116.480003,117.879997,349100,91.477043
"2003-06-04",118,119.400002,116.040001,119.040001,395500,92.377266
"2003-06-05",119.040001,120,115,118.080002,499900,91.63221
"2003-06-06",118.279999,120,116.559998,117,322800,90.794151
"2003-06-09",116,118.080002,115.160004,117.760002,344200,91.383888
"2003-06-10",117.760002,119.559998,116.959999,118.239998,310100,91.756401
"2003-06-11",118,124,117.040001,123.599998,316800,95.915855
"2003-06-12",123.599998,124.400002,118.720001,120.599998,460500,93.58783
"2003-06-13",120.599998,120.639999,113.599998,114.120003,669700,88.559227
"2003-06-16",114,114.040001,106.400002,109,1499700,84.586029
"2003-06-17",109,109.760002,106.32,106.519997,794100,82.661469
"2003-06-18",106.519997,107.279999,103.800003,105.160004,868300,81.606117
"2003-06-19",105.160004,108.800003,103.160004,107.199997,855000,83.189171
"2003-06-20",107.199997,108.599998,105.720001,107.32,561100,83.282295
"2003-06-23",107.32,107.68,104.959999,107.279999,479800,83.251266
"2003-06-24",109.199997,111.360001,108.919998,110.480003,921800,85.73452
"2003-06-25",110.800003,114.120003,110.599998,112.360001,610600,87.193413
"2003-06-26",112.080002,113.360001,107.360001,109.080002,882500,84.648094
"2003-06-27",109.080002,110.959999,108.68,109,569400,84.586029
"2003-06-30",109.040001,109.959999,107,107.599998,491300,83.499596
"2003-07-01",107.599998,107.599998,104.599998,106.800003,690500,82.878754
"2003-07-02",106.800003,108.919998,104.879997,108.599998,431200,84.275597
"2003-07-03",108,111.080002,107,110.400002,419500,85.672432
"2003-07-07",110.400002,110.400002,105.400002,105.760002,506800,82.071709
"2003-07-08",105.760002,106.800003,103.440002,105.879997,470100,82.16481
"2003-07-09",106.400002,110.080002,106.400002,109.080002,419800,84.648094
"2003-07-10",109.080002,109.080002,104,105.199997,515800,81.637154
"2003-07-11",105.599998,106.279999,103.800003,105,406900,81.481918
"2003-07-14",105,106.199997,102.959999,103,340400,79.929916
"2003-07-15",103,108.040001,101.760002,101.800003,586400,78.99865
"2003-07-16",101.800003,103.519997,99.800003,100.120003,590600,77.694962
"2003-07-17",100.120003,104.040001,99.800003,103,762100,79.929916
"2003-07-18",103,108.879997,101.239998,108,617400,83.809982
"2003-07-21",108,108.919998,104.199997,104.400002,448900,81.016312
"2003-07-22",104.400002,105.400002,101.760002,102.400002,449000,79.464279
"2003-07-23",102.599998,103.599998,97.800003,99.360001,670700,77.105179
"2003-07-24",99.800003,101.040001,97.599998,98.360001,578000,76.329155
"2003-07-25",97.599998,99,96.199997,98.199997,364600,76.204979
"2003-07-28",98.199997,99.519997,96.919998,98.599998,427100,76.515427
"2003-07-29",98.599998,98.599998,94.800003,96.040001,534200,74.528786
"2003-07-30",95.199997,98,94.32,98,557100,76.04982
"2003-07-31",98,101.120003,97.040001,100.279999,660300,77.819092
"2003-08-01",99.400002,101.400002,98.279999,100.639999,333800,78.098526
"2003-08-04",100.639999,100.639999,97.199997,98.639999,406900,76.546463
"2003-08-05",98.639999,100,96.720001,97.440002,338100,75.615273
"2003-08-06",97.440002,99.760002,96.639999,99.199997,484200,76.981049
"2003-08-07",99.199997,104.959999,97.120003,103.519997,571700,80.333412
"2003-08-08",103.519997,104.120003,101.639999,102.639999,368600,79.650482
"2003-08-11",103.199997,104.879997,102,103.199997,342600,80.085106
"2003-08-12",103.199997,104.559998,101.839996,104.480003,173300,81.078392
"2003-08-13",104.879997,106,103.720001,104.480003,275300,81.078392
"2003-08-14",105.120003,106.879997,101.239998,103.32,520900,80.178185
"2003-08-15",103.400002,104.959999,103.32,104.800003,210000,81.326729
"2003-08-18",104.800003,106.639999,103.120003,105.760002,249900,82.071709
"2003-08-19",105.760002,107.360001,105.599998,106.720001,247900,82.816673
"2003-08-20",106.720001,109.32,104.360001,108.839996,317700,84.461815
"2003-08-21",111.199997,112.599998,109.839996,112,582200,86.914055
"2003-08-22",112.959999,112.959999,108.959999,109.120003,251100,84.679123
"2003-08-25",109.120003,109.519997,107.519997,108.480003,164600,84.182472
"2003-08-26",108.480003,109.199997,106.32,108.080002,183600,83.872063
"2003-08-27",108.080002,110.919998,107.959999,108,324800,83.809982
