"","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2014-04-23",62.41,62.599998,62.02,62.209999,1020800,46.187099
"2014-04-24",62.389999,62.849998,62.099998,62.200001,1180000,46.179672
"2014-04-25",62.16,62.759998,61.57,62.689999,1260600,46.543476
"2014-04-28",62.220001,62.540001,61.91,62.419998,1226600,46.760708
"2014-04-29",62.549999,63.200001,62.5,62.799999,889800,47.045391
"2014-04-30",62.75,63.360001,62.73,63.220001,1308800,47.360023
"2014-05-01",63.240002,63.740002,62.950001,63.290001,880300,47.41246
"2014-05-02",63.259998,63.66,62.84,63.18,631000,47.330051
"2014-05-05",63.119999,63.84,62.919998,63.73,481400,47.742073
"2014-05-06",63.580002,63.939999,63.169998,63.200001,1269200,47.345047
"2014-05-07",64.25,65.309998,63.290001,64.610001,2252100,48.40131
"2014-05-08",64.059998,64.919998,62.860001,62.939999,1711100,47.150269
"2014-05-09",62.279999,62.700001,61.5,61.889999,1155500,46.363667
"2014-05-12",62.189999,62.639999,61.959999,62.119999,1038600,46.535969
"2014-05-13",62.25,62.380001,61.869999,61.880001,1132900,46.356186
"2014-05-14",62.07,63.189999,62,63.110001,1144300,47.277622
"2014-05-15",63.25,63.259998,62.509998,62.59,1055800,46.888073
"2014-05-16",63.09,63.09,62.25,62.5,1057700,46.820648
"2014-05-19",62.5,62.720001,62.119999,62.200001,665000,46.595909
"2014-05-20",62.330002,63.560001,62.32,63.209999,945300,47.352528
"2014-05-21",63.380001,63.849998,63.240002,63.709999,711500,47.727093
"2014-05-22",63.540001,64.93,63.310001,64.349998,750500,48.206543
"2014-05-23",64.599998,65.059998,64.349998,64.809998,644800,48.551144
"2014-05-27",64.980003,65.220001,64.510002,64.800003,1023600,48.543655
"2014-05-28",64.919998,65.129997,64.690002,64.849998,982600,48.581097
"2014-05-29",65,65.050003,64.260002,64.599998,851900,48.393818
"2014-05-30",64.660004,64.790001,64.309998,64.489998,1184200,48.311413
"2014-06-02",64.629997,64.709999,64.25,64.459999,840700,48.288944
"2014-06-03",64.459999,64.660004,64.290001,64.480003,872500,48.303925
"2014-06-04",64.389999,65,64.209999,64.949997,819500,48.656017
"2014-06-05",64.860001,65.790001,64.839996,65.550003,802300,49.105495
"2014-06-06",65.540001,66.209999,65.5,65.889999,649700,49.360203
"2014-06-09",65.75,66.050003,65.449997,65.68,647200,49.202877
"2014-06-10",65.449997,65.959999,64.970001,65.260002,761400,48.888248
"2014-06-11",64.93,65.300003,64.279999,64.769997,1184700,48.521175
"2014-06-12",64.720001,64.940002,64.410004,64.620003,871000,48.408802
"2014-06-13",64.760002,65.230003,64.480003,65.150002,654300,48.805836
"2014-06-16",65.029999,66.220001,65,65.32,1217300,48.933193
"2014-06-17",65.099998,65.470001,64.449997,64.510002,1515600,48.326401
"2014-06-18",64.470001,64.760002,63.650002,64.379997,1894600,48.229008
"2014-06-19",64.449997,64.839996,64.300003,64.459999,983000,48.288944
"2014-06-20",64.669998,66.400002,64.669998,66.339996,2261900,49.6973
"2014-06-23",66.470001,67.169998,66.18,67.019997,1152200,50.206715
"2014-06-24",66.980003,67.730003,66.800003,67.129997,1022400,50.28912
"2014-06-25",66.919998,68.059998,66.919998,68.019997,1430800,50.955837
"2014-06-26",68.019997,68.019997,67.32,67.620003,772600,50.656193
"2014-06-27",67.489998,67.709999,67.110001,67.519997,1627800,50.581276
"2014-06-30",67.690002,68.139999,67.260002,68.080002,767900,51.000793
"2014-07-01",68.07,68.459999,67.919998,68.290001,589400,51.158112
"2014-07-02",68.25,68.25,67.529999,67.75,698400,50.753578
"2014-07-03",67.75,67.75,66.940002,67.610001,858600,50.648697
"2014-07-07",67.580002,67.779999,66.129997,66.330002,1356800,49.689819
"2014-07-08",66.449997,66.82,66.220001,66.779999,1027300,50.026913
"2014-07-09",66.809998,67.040001,66.449997,67.040001,707600,50.221695
"2014-07-10",66.529999,66.75,66.160004,66.68,598500,49.95203
"2014-07-11",66.75,66.889999,66.25,66.690002,799700,49.959503
"2014-07-14",67.040001,67.230003,66.629997,66.68,506000,49.95203
"2014-07-15",66.5,66.529999,65.889999,66.410004,821500,49.749748
"2014-07-16",66.449997,66.839996,66.059998,66.839996,641700,50.071877
"2014-07-17",66.459999,67.309998,65.959999,66.010002,736300,49.450096
"2014-07-18",66.230003,66.480003,65.870003,66.480003,795700,49.802185
"2014-07-21",66.220001,66.459999,65.919998,66.309998,553400,49.674843
"2014-07-22",66.400002,66.989998,66.18,66.980003,996200,50.176754
"2014-07-23",67,67.440002,66.860001,67.160004,526900,50.311592
"2014-07-24",67.470001,67.989998,67.050003,67.769997,880600,50.768551
"2014-07-25",67.410004,67.809998,66.639999,66.830002,533900,50.064381
"2014-07-28",66.800003,67.559998,66.599998,67.370003,647500,50.468906
"2014-07-29",67.330002,67.709999,66.82,66.830002,765100,50.064381
"2014-07-30",66.970001,67.199997,65.919998,66.089996,742800,49.510029
"2014-07-31",65.050003,66,64.059998,64.43,1506100,48.690079
"2014-08-01",64.080002,64.779999,63.59,63.939999,1190300,48.319782
"2014-08-04",64.080002,64.730003,63.27,64.610001,1097500,48.826118
"2014-08-05",64.440002,64.720001,63.369999,63.709999,1328900,48.145985
"2014-08-06",62.040001,63.240002,60.889999,62.490002,1959100,47.224014
"2014-08-07",62.779999,63.209999,61.830002,62.029999,1220700,46.876389
"2014-08-08",62.209999,63.369999,61.919998,63.349998,942900,47.873913
"2014-08-11",63.869999,64.080002,62.73,63.02,1504800,47.624542
"2014-08-12",63.029999,63.689999,62.810001,63.52,1230300,48.002396
"2014-08-13",63.77,65,63.669998,64.82,878900,48.984802
"2014-08-14",65.010002,65.639999,64.889999,65.470001,924300,49.476021
"2014-08-15",65.620003,66.860001,65.620003,66.449997,1005700,50.216621
"2014-08-18",66.940002,66.940002,66.220001,66.400002,808400,50.178829
"2014-08-19",66.489998,67.239998,66.43,67.199997,755700,50.783375
"2014-08-20",67.25,67.889999,67.050003,67.75,1106800,51.19902
"2014-08-21",67.879997,68.139999,67.419998,67.660004,634300,51.131023
"2014-08-22",67.629997,67.800003,66.910004,67.5,637000,51.010105
"2014-08-25",67.839996,68.199997,67.529999,68,698700,51.387955
"2014-08-26",68,68.779999,67.739998,68.440002,796000,51.720459
"2014-08-27",68.660004,68.910004,68.160004,68.910004,854200,52.075642
"2014-08-28",68.790001,69.660004,68.620003,69.620003,656100,52.612186
"2014-08-29",69.620003,70.230003,69.510002,70.199997,586300,53.050507
"2014-09-02",70.220001,70.75,69.910004,70.230003,928500,53.073174
"2014-09-03",70.620003,71.190002,70.32,70.849998,991300,53.541714
"2014-09-04",70.82,71.160004,70.25,70.470001,648900,53.254543
"2014-09-05",70.599998,71.040001,70.260002,70.940002,814800,53.609722
"2014-09-08",70.910004,71.18,70.550003,70.980003,563100,53.63995
"2014-09-09",70.709999,70.830002,69.82,70.099998,668400,52.974934
"2014-09-10",70.089996,70.129997,68.910004,69.470001,892100,52.498837
"2014-09-11",69.639999,69.639999,68.389999,69.330002,905400,52.39304
"2014-09-12",69.010002,69.059998,67.220001,67.620003,1381400,51.100796
"2014-09-15",67.5,67.699997,67.199997,67.379997,808800,50.919418
"2014-09-16",67.199997,68.339996,67.18,68.150002,786300,51.501312
"2014-09-17",68.330002,68.760002,68.059998,68.379997,724600,51.675117
"2014-09-18",68.43,68.690002,67.699997,68.540001,785600,51.796043
"2014-09-19",68.93,68.959999,68.230003,68.410004,1088500,51.697792
"2014-09-22",68.190002,68.239998,67.120003,67.269997,808300,50.836288
"2014-09-23",67.019997,67.110001,66.370003,66.459999,964200,50.224167
"2014-09-24",66.410004,66.639999,65.540001,66.389999,855000,50.171265
"2014-09-25",66.330002,66.349998,65.589996,65.639999,871100,49.604488
"2014-09-26",65.529999,66.470001,65.150002,66.169998,855000,50.005009
"2014-09-29",65.529999,66.199997,65.050003,66.07,1254700,49.929447
"2014-09-30",66.080002,66.349998,65.279999,65.550003,1235900,49.536484
"2014-10-01",65.599998,66.199997,64.629997,64.720001,1183600,48.909241
"2014-10-02",64.150002,64.419998,62.380001,64.050003,1657100,48.402916
"2014-10-03",64.209999,64.43,63.759998,64.25,916000,48.554058
"2014-10-06",64.360001,64.720001,63.52,64.099998,615700,48.440697
"2014-10-07",63.630001,63.880001,62.580002,62.610001,795100,47.314705
"2014-10-08",62.639999,62.779999,61.169998,62.720001,1478700,47.397839
"2014-10-09",62.580002,62.610001,58.5,58.799999,2685800,44.435463
"2014-10-10",58.549999,59.080002,55.84,58.330002,3726000,44.08028
"2014-10-13",58.330002,58.650002,55.07,55.150002,2030500,41.677151
"2014-10-14",55.139999,55.139999,52.25,53.709999,4391500,40.588921
"2014-10-15",53.299999,54.75,52.060001,54.48,2360400,41.170811
"2014-10-16",53.5,58.23,53.419998,56.549999,3757100,42.735126
"2014-10-17",57.169998,58.549999,56.48,57.360001,2287300,43.347252
"2014-10-20",57.360001,58.799999,57.290001,58.700001,1723300,44.359898
"2014-10-21",59.07,61.439999,58.84,61.110001,2421300,46.181149
"2014-10-22",61.560001,61.560001,59.68,59.77,1314600,45.168503
"2014-10-23",60.490002,61.02,60.009998,60.459999,1141500,45.689926
"2014-10-24",60.599998,61.040001,59.630001,61.009998,779200,46.105572
"2014-10-27",61.02,61.150002,59.549999,60.41,1230100,45.652153
"2014-10-28",60.830002,60.98,59.310001,59.880001,1858200,45.251629
"2014-10-29",60.279999,60.77,58.619999,59.369999,1940400,44.866211
"2014-10-30",58.540001,59.080002,58.189999,58.669998,1538600,44.782253
"2014-10-31",59.09,59.580002,58.549999,58.939999,1804500,44.988346
"2014-11-03",59.130001,59.66,58.220001,58.389999,1666200,44.568531
"2014-11-04",57.98,58.380001,55.900002,56.5,2125800,43.125919
"2014-11-05",57.669998,57.689999,55.509998,56.5,2381300,43.125919
"2014-11-06",56.290001,56.669998,55.560001,55.950001,1843900,42.706104
"2014-11-07",56.130001,57.509998,56.009998,57.259998,1547000,43.706013
"2014-11-10",57.48,57.970001,55.959999,56.189999,1542400,42.88929
"2014-11-11",56.240002,56.740002,55.77,56.25,1069100,42.935089
"2014-11-12",55.939999,57.18,55.799999,56.459999,1360500,43.095383
"2014-11-13",56.290001,56.580002,55.259998,55.650002,1692300,42.477123
"2014-11-14",55.77,56.369999,55.470001,55.919998,1009200,42.683197
"2014-11-17",55.709999,56.380001,55.299999,56.09,1179300,42.812969
"2014-11-18",56.009998,56.75,55.919998,56.48,1161400,43.110649
"2014-11-19",56.439999,57.099998,56.200001,56.830002,911200,43.3778
"2014-11-20",56.25,57.84,55.380001,57.349998,1379700,43.774708
"2014-11-21",58.07,59.240002,57.529999,58.419998,1692000,44.591423
"2014-11-24",58.41,58.810001,57.970001,58.040001,1360000,44.301392
"2014-11-25",58.32,58.59,57.759998,57.810001,1322200,44.125828
"2014-11-26",57.790001,57.889999,57.200001,57.459999,2135400,43.858673
"2014-11-28",56.209999,56.470001,54.009998,54.16,1415100,41.339817
"2014-12-01",54.099998,54.400002,51.240002,51.950001,3486700,39.652939
"2014-12-02",51.759998,53.060001,51.27,52.490002,2611100,40.065125
"2014-12-03",52.970001,55.259998,52.799999,53.220001,4529800,40.622322
"2014-12-04",53.009998,53.549999,52.77,53.09,1696500,40.52309
"2014-12-05",52.810001,53.310001,52.130001,52.5,1887800,40.07275
"2014-12-08",52.25,52.439999,48.040001,48.34,3496900,36.897469
"2014-12-09",48.040001,49.310001,47.419998,48.419998,3022100,36.958527
"2014-12-10",48.130001,48.130001,44.130001,44.650002,4548800,34.080921
"2014-12-11",44.799999,46.369999,44.799999,45.669998,4060100,34.859474
"2014-12-12",45.150002,45.630001,44.200001,44.860001,2329900,34.241211
"2014-12-15",45.119999,45.459999,44.049999,44.32,2018400,33.829037
"2014-12-16",43.939999,45.110001,43.360001,44.299999,3713800,33.813763
"2014-12-17",44.48,47.759998,44.43,47.490002,3885600,36.248669
"2014-12-18",48.209999,49.279999,47.639999,49.220001,4284700,37.56916
"2014-12-19",49.900002,49.939999,47.529999,49.540001,6218300,37.813412
"2014-12-22",49.52,49.810001,48.360001,49.779999,2387800,37.996601
"2014-12-23",49.799999,50.52,49.509998,50.380001,1496100,38.454575
"2014-12-24",50.25,50.709999,49.25,50.709999,866200,38.706463
"2014-12-26",50.139999,50.450001,49.48,49.860001,956200,38.057663
"2014-12-29",49.889999,50.849998,49.860001,50.209999,2015500,38.324821
"2014-12-30",50.209999,50.66,49.639999,49.959999,1593400,38.133991
"2014-12-31",49.869999,50.549999,48.950001,49.790001,1944600,38.00423
"2015-01-02",49.900002,50.349998,49.529999,49.919998,1569200,38.103466
"2015-01-05",49.25,49.279999,46.970001,47.060001,2151200,35.920456
"2015-01-06",47.060001,47.349998,44.77,45.099998,2959800,34.424404
"2015-01-07",45.610001,45.84,44.369999,44.77,2441900,34.172516
"2015-01-08",45.389999,45.599998,44.939999,45.259998,1624100,34.546532
"2015-01-09",45.150002,45.439999,43.240002,43.720001,2742300,33.371052
"2015-01-12",43.07,43.169998,40.48,41.099998,4277300,31.371233
"2015-01-13",41.189999,41.98,39.529999,40.23,2929800,30.70718
"2015-01-14",40.330002,42.369999,39.889999,42.32,4809900,32.30246
"2015-01-15",42.639999,43.639999,42.23,42.299999,3498000,32.287193
"2015-01-16",42.130001,43.119999,42.02,42.889999,2134100,32.737522
"2015-01-20",43.080002,43.75,42.5,43.689999,2797600,33.348164
"2015-01-21",43.799999,45.43,43.75,45.369999,3137600,34.630489
"2015-01-22",45.939999,46.240002,44.16,44.5,4600900,33.966427
"2015-01-23",44.389999,44.860001,43.759998,44.060001,2130600,33.630577
"2015-01-26",44.209999,45.23,44.060001,45.029999,1252400,34.370975
"2015-01-27",44.84,45.439999,44.32,44.689999,1662200,34.111454
"2015-01-28",44.209999,44.560001,42.060001,42.169998,2225900,32.629688
"2015-01-29",42.400002,43.110001,41.48,43.029999,1611100,33.295135
"2015-01-30",42.740002,44.34,42.369999,44.029999,2573500,34.068901
"2015-02-02",44.400002,45.259998,44.130001,45.189999,2076900,34.966465
"2015-02-03",45.439999,46.990002,45.360001,46.779999,2221200,36.196754
"2015-02-04",45.75,46.09,44.77,45.470001,2213800,35.183121
"2015-02-05",46.16,47.830002,45.91,47.220001,1835200,36.537209
"2015-02-06",47.32,47.43,46,46.880001,2105500,36.274132
"2015-02-09",46.950001,47.380001,46,46.200001,1420100,35.747974
"2015-02-10",46.439999,46.5,45.130001,46.130001,1662200,35.693802
"2015-02-11",45.720001,45.93,45.099998,45.669998,1370600,35.337868
"2015-02-12",46.27,48.02,46.009998,47.279999,2981600,36.58363
"2015-02-13",47.740002,48.290001,47.080002,47.32,2571700,36.614586
"2015-02-17",47.310001,48.650002,46.639999,48.509998,2618100,37.535362
"2015-02-18",48.34,48.669998,47.759998,48.220001,2030200,37.31097
"2015-02-19",47.509998,48.189999,47.16,47.5,2007000,36.753857
"2015-02-20",47.470001,47.939999,47.169998,47.669998,1670800,36.885399
"2015-02-23",47.18,47.68,46.02,47.419998,2466100,36.691956
"2015-02-24",46.200001,46.220001,44.73,45.099998,3532700,34.89682
"2015-02-25",44.970001,45.509998,44.52,45.389999,2563800,35.121216
"2015-02-26",45.150002,45.27,43.59,43.970001,2315100,34.022465
"2015-02-27",44.299999,44.349998,43.580002,44.259998,1609400,34.246861
"2015-03-02",44.259998,44.290001,43.59,44.07,1397500,34.099842
"2015-03-03",44.09,45.279999,44.049999,45.23,1563700,34.997406
"2015-03-04",45.200001,45.27,44.34,45.029999,1842800,34.842663
"2015-03-05",45.119999,46.130001,45.099998,45.990002,1774100,35.585476
"2015-03-06",45.459999,47.16,45.349998,47.130001,3267800,36.467571
"2015-03-09",47.560001,48.279999,46.669998,46.990002,3905200,36.359249
"2015-03-10",46.389999,46.880001,46.110001,46.369999,2268300,35.879509
"2015-03-11",45.73,46.639999,45.73,46.110001,1729100,35.678322
"2015-03-12",46.34,46.490002,45.889999,46.34,1612300,35.856293
"2015-03-13",46.27,46.310001,44.310001,44.869999,2630000,34.718861
"2015-03-16",44.84,45.16,44.169998,45.130001,2323900,34.920036
"2015-03-17",44.849998,45.849998,44.720001,45.779999,1614300,35.422989
"2015-03-18",45.880001,47.5,45.32,47.43,2345800,36.699711
"2015-03-19",47.110001,47.189999,46.130001,46.419998,1683600,35.918194
"2015-03-20",46.959999,47.880001,46.75,47.369999,5568700,36.653271
"2015-03-23",47.369999,48.720001,47.369999,48.619999,1869100,37.62048
"2015-03-24",48.52,48.540001,46.77,46.950001,2153000,36.328289
"2015-03-25",47.110001,47.619999,46.790001,47.060001,1432300,36.413414
"2015-03-26",47.849998,47.849998,46.77,47.16,1013500,36.49078
"2015-03-27",46.939999,47.490002,46.310001,47.049999,1213300,36.405678
"2015-03-30",47.439999,48.18,47.259998,48.040001,2092500,37.171703
"2015-03-31",47.810001,48.709999,47.700001,48.240002,2363700,37.326458
"2015-04-01",48.220001,49.150002,48.220001,48.34,1620600,37.403824
"2015-04-02",48.25,49.099998,47.75,48.07,1272800,37.194912
"2015-04-06",48.16,49.099998,48.150002,48.869999,1491400,37.813915
"2015-04-07",48.790001,48.91,48.240002,48.450001,1658500,37.488941
"2015-04-08",48.639999,48.869999,47.540001,47.669998,1274800,36.885399
"2015-04-09",47.790001,48.220001,47.560001,48.080002,1100900,37.202644
"2015-04-10",48.189999,48.439999,48.07,48.25,879400,37.334187
"2015-04-13",48.34,48.549999,47.259998,47.650002,1469800,36.86993
"2015-04-14",47.970001,49.220001,47.869999,49.200001,1380500,38.069267
"2015-04-15",49.5,51.529999,49.25,51.07,2730400,39.516209
"2015-04-16",50.830002,50.970001,49.779999,50.34,1296000,38.951355
"2015-04-17",49.950001,50.099998,49.220001,49.540001,1420700,38.332348
"2015-04-20",49.57,49.98,49.07,49.130001,1993100,38.015099
"2015-04-21",49.380001,49.470001,47.869999,48.060001,2178900,37.187172
"2015-04-22",48.32,48.98,47.77,48.939999,1581000,37.868084
"2015-04-23",49.049999,49.77,49.009998,49.259998,867800,38.115692
"2015-04-24",49.299999,49.610001,48.959999,49.23,1035300,38.09248
"2015-04-27",49.439999,49.509998,48.490002,48.57,1320400,37.581799
"2015-04-28",47.959999,48.470001,47.740002,48.240002,1424500,37.79726
"2015-04-29",47.970001,48.709999,47.77,48.59,994200,38.071491
"2015-04-30",48.59,48.77,47.259998,48.099998,2809400,37.687565
"2015-05-01",48.119999,48.720001,47.849998,48.66,1318400,38.126335
"2015-05-04",48.650002,48.860001,48.110001,48.119999,1470300,37.703239
"2015-05-05",48.360001,48.970001,47.91,47.950001,1916600,37.570038
"2015-05-06",46.889999,46.889999,44.259998,44.84,7018700,35.133274
"2015-05-07",44.77,44.91,43.279999,43.919998,3742800,34.412434
"2015-05-08",44.209999,44.830002,43.43,44.75,2672400,35.062759
"2015-05-11",44.790001,44.790001,43.27,43.380001,1911800,33.989323
"2015-05-12",43.32,43.619999,42.91,43.360001,2570500,33.973656
"2015-05-13",44.400002,47.290001,44.209999,44.509998,5342000,34.87471
"2015-05-14",44.650002,44.84,44.32,44.639999,1452400,34.976566
"2015-05-15",44.630001,45.939999,44.18,45.689999,1750200,35.799267
"2015-05-18",45.52,46.220001,45.220001,45.849998,1531100,35.924633
"2015-05-19",45.389999,45.66,44.720001,45.110001,1835500,35.34483
"2015-05-20",45.189999,45.299999,44.68,45.150002,1165100,35.376167
"2015-05-21",45.200001,45.93,44.950001,45.09,1445100,35.329159
"2015-05-22",44.860001,45.02,44.09,44.150002,1690900,34.592644
"2015-05-26",43.869999,44.240002,43.630001,43.650002,1358200,34.200882
"2015-05-27",43.66,43.990002,42.779999,43.099998,1747500,33.769936
"2015-05-28",42.860001,43.049999,41.830002,42.209999,2404100,33.072605
"2015-05-29",42.25,42.360001,41.610001,41.919998,2346500,32.845375
"2015-06-01",41.880001,42.049999,41.23,41.310001,1750900,32.367428
"2015-06-02",41.34,42.07,41.27,41.57,1569700,32.571148
"2015-06-03",41.259998,41.380001,40.689999,40.689999,1781900,31.881647
"2015-06-04",40.400002,40.700001,39.720001,39.75,2019200,31.145134
"2015-06-05",39.119999,40.09,38.639999,39.889999,4608700,31.254826
"2015-06-08",39.700001,40.040001,39.34,39.459999,2163600,30.917906
"2015-06-09",39.77,40.009998,39.330002,39.439999,1811700,30.902237
"2015-06-10",39.959999,40.049999,39.290001,39.32,2336200,30.808216
"2015-06-11",39.459999,39.669998,39.099998,39.380001,3169400,30.855221
"2015-06-12",39.200001,39.209999,38.439999,38.830002,3557400,30.424286
"2015-06-15",38.59,39.529999,38.529999,39.02,2526700,30.573164
"2015-06-16",39,39.380001,38.509998,38.950001,2475700,30.518312
"2015-06-17",39.07,39.290001,38.669998,39.209999,1709100,30.722027
"2015-06-18",39.290001,39.490002,38.75,39.27,1688600,30.769047
"2015-06-19",39.189999,39.549999,38.810001,39.040001,2078700,30.588831
"2015-06-22",39.790001,41.299999,39.790001,40.790001,3713800,31.959997
"2015-06-23",40.82,41.080002,40.59,40.639999,1801600,31.842461
"2015-06-24",40.540001,40.82,40.27,40.360001,1501200,31.623077
"2015-06-25",40.209999,40.360001,39.299999,39.310001,1796300,30.800379
"2015-06-26",39.259998,39.93,38.939999,39.919998,1906600,31.27833
"2015-06-29",39.349998,39.880001,39.07,39.110001,1582300,30.643681
"2015-06-30",39.450001,39.630001,38.959999,39.48,2106100,30.933578
"2015-07-01",39.540001,39.740002,38.639999,38.799999,2362700,30.40078
"2015-07-02",39.07,39.529999,38.759998,39.220001,1136500,30.729866
"2015-07-06",38.77,38.98,37.779999,37.93,1708500,29.719122
"2015-07-07",37.860001,39.23,37.459999,39.119999,2565500,30.651516
"2015-07-08",38.93,39.759998,38.279999,38.509998,2173000,30.173559
"2015-07-09",39.240002,39.93,39.049999,39.139999,1893600,30.667175
"2015-07-10",39.16,39.610001,38.799999,39.540001,1693700,30.980587
"2015-07-13",39.950001,41.380001,39.950001,41.200001,2168400,32.281246
"2015-07-14",41.130001,41.490002,41.02,41.400002,1890900,32.43795
"2015-07-15",41,41.189999,40.32,40.630001,1924800,31.834621
"2015-07-16",40.77,41,40.549999,40.98,1638400,32.108868
"2015-07-17",40.82,40.880001,40.27,40.389999,2053300,31.646585
"2015-07-20",40.25,40.400002,38.84,39.09,2581200,30.628008
"2015-07-21",39.09,39.619999,38.900002,39.48,2749800,30.933578
"2015-07-22",39.259998,39.279999,38.02,38.299999,2938900,30.009024
"2015-07-23",38.32,38.73,37.950001,38.669998,3573900,30.29892
"2015-07-24",38.77,38.82,37.599998,37.68,2937800,29.52323
"2015-07-27",37.400002,38.150002,36.919998,37.869999,1830400,29.672106
"2015-07-28",37.84,39.200001,37.599998,38.759998,2537200,30.369442
"2015-07-29",38.59,40.080002,38.139999,40,2572100,31.341009
"2015-07-30",39.130001,39.790001,37.41,37.91,2686500,30.159607
"2015-07-31",38.040001,38.380001,37.73,37.790001,2633800,30.064142
"2015-08-03",37.549999,37.549999,36.41,36.57,2783200,29.093557
"2015-08-04",36.5,36.650002,35.52,35.689999,3039800,28.393465
"2015-08-05",38.52,38.869999,34.630001,34.82,5601700,27.701332
"2015-08-06",34.77,35.639999,33.720001,35.310001,3157900,28.091156
"2015-08-07",35.18,35.759998,34.150002,34.32,1911700,27.303553
"2015-08-10",34.779999,35.720001,34.540001,35.700001,2419000,28.401424
"2015-08-11",35.169998,36.060001,34.720001,36.040001,2545300,28.671919
"2015-08-12",35.869999,37.939999,35.869999,37.759998,2472100,30.04027
"2015-08-13",37.529999,38.220001,35.959999,36.34,5006800,28.910582
"2015-08-14",36.509998,36.77,35.919998,36.279999,3051500,28.86285
"2015-08-17",36.259998,36.790001,36.16,36.59,2615700,29.109472
"2015-08-18",36.849998,36.919998,34.84,35.619999,3506900,28.33778
"2015-08-19",35.279999,35.560001,33.75,34.990002,4263200,27.836584
"2015-08-20",35.029999,35.700001,34.529999,34.880001,4488700,27.749067
"2015-08-21",34.580002,35.16,33.990002,34.130001,3383500,27.152399
"2015-08-24",32.82,33.68,31.43,32.169998,4431900,25.593098
"2015-08-25",33.540001,33.540001,31.620001,31.629999,3818000,25.163502
"2015-08-26",32.599998,32.610001,31.59,32.560001,3317900,25.903374
"2015-08-27",32.959999,34.669998,32.509998,34.48,2767900,27.430845
"2015-08-28",34.549999,36.080002,34.490002,35.630001,3194300,28.345734
"2015-08-31",35.310001,36.360001,34.57,36.009998,3446300,28.64805
"2015-09-01",34.799999,35.41,34.689999,34.939999,4036500,27.796801
"2015-09-02",35.630001,35.700001,34.220001,35.34,2606100,28.115026
"2015-09-03",35.59,36.459999,35.18,35.669998,2218700,28.377558
"2015-09-04",34.52,35.599998,34.349998,35.400002,3084300,28.162756
"2015-09-08",35.369999,36.48,35.240002,36.43,2414000,28.982182
"2015-09-09",36.32,36.939999,35.709999,35.84,2607600,28.512804
"2015-09-10",36.080002,36.279999,35.290001,36.16,2126200,28.767384
"2015-09-11",35.380001,35.759998,34.689999,35.189999,1935400,27.995687
"2015-09-14",35.029999,35.110001,34.369999,34.5,2105000,27.446751
"2015-09-15",34.959999,35.209999,34.57,34.849998,2458700,27.725197
"2015-09-16",35.16,36.220001,35.16,36.07,3049300,28.695782
"2015-09-17",36.290001,37.060001,35.939999,36.279999,2219900,28.86285
"2015-09-18",35.57,35.889999,35.139999,35.740002,4600700,28.433249
"2015-09-21",35.950001,36.68,35.57,36.490002,1682700,29.029919
"2015-09-22",35.669998,37.220001,35.630001,36.709999,2499900,29.204939
"2015-09-23",36.77,37.189999,35.259998,35.330002,1950200,28.107069
"2015-09-24",35.169998,35.240002,33.860001,34.830002,2217900,27.709288
"2015-09-25",35.09,35.279999,34.599998,35.189999,1736400,27.995687
"2015-09-28",34.689999,34.93,32.869999,33,2774000,26.253418
"2015-09-29",33.290001,33.57,30.67,30.860001,4358600,24.550924
"2015-09-30",31.27,32.240002,30.84,32.200001,3112700,25.616972
"2015-10-01",32.5,33,32.189999,32.779999,3053800,26.078394
"2015-10-02",32.32,34.630001,32.220001,34.599998,3265600,27.526312
"2015-10-05",35.150002,36.98,35.110001,36.939999,2782200,29.387924
"2015-10-06",36.869999,38.52,36.82,37.84,2435700,30.103922
"2015-10-07",38.380001,39.459999,38.110001,38.869999,2471100,30.923347
"2015-10-08",38.869999,39.369999,38.07,39.099998,1847900,31.106319
"2015-10-09",39.240002,39.869999,38.919998,39.580002,2203400,31.48819
"2015-10-12",39.580002,39.619999,38.209999,38.799999,1469900,30.867657
"2015-10-13",38.349998,39.02,38.07,38.130001,1559200,30.334633
"2015-10-14",38.220001,38.689999,37.349998,37.810001,1980400,30.080051
"2015-10-15",37.799999,38.700001,36.759998,38.610001,2223900,30.716509
"2015-10-16",38.73,39.07,38.07,38.830002,1396900,30.891527
"2015-10-19",38.509998,38.599998,37.470001,38.330002,2298500,30.493744
"2015-10-20",38.169998,38.77,37.849998,38.130001,1254500,30.334633
"2015-10-21",38.040001,38.360001,37.200001,37.400002,1420800,29.75387
"2015-10-22",37.400002,37.48,36.130001,36.68,2699700,29.181072
"2015-10-23",36.689999,38.009998,35.720001,36.23,1876200,28.823065
"2015-10-26",36.060001,36.189999,34.549999,34.599998,1993400,27.526312
"2015-10-27",33.959999,33.990002,32.66,33.27,2868400,26.46822
"2015-10-28",33.450001,34.02,32.98,33.639999,2666900,26.762569
"2015-10-29",32.889999,33.709999,32.18,33.279999,1164900,26.969217
"2015-10-30",33.43,34.200001,32.869999,33.919998,1643200,27.487858
"2015-11-02",33.5,34.610001,33.439999,34.400002,1886000,27.876837
"2015-11-03",34.419998,34.900002,33.759998,34.07,2316300,27.609415
"2015-11-04",34.66,35.650002,32.900002,33.560001,2587100,27.196129
"2015-11-05",33.32,33.5,30.790001,31.370001,3391200,25.421406
