"","UTX.Open","UTX.High","UTX.Low","UTX.Close","UTX.Volume","UTX.Adjusted"
"2014-10-17",100.300003,101.980003,100.239998,101.529999,7282000,90.184235
"2014-10-20",101.419998,101.769997,100.970001,101.480003,6394300,90.139824
"2014-10-21",104.120003,104.150002,100.68,101.980003,12554100,90.583939
"2014-10-22",103.110001,103.110001,101.059998,101.18,6181400,89.873337
"2014-10-23",102.870003,103.940002,102.459999,103.18,5691500,91.649849
"2014-10-24",103.160004,103.870003,102.800003,103.82,3657900,92.218307
"2014-10-27",103.790001,104.300003,103.489998,104.190002,2957500,92.546982
"2014-10-28",104.959999,106.519997,104.860001,106.269997,4173500,94.394539
"2014-10-29",106.720001,107.269997,105.419998,105.849998,4060700,94.021454
"2014-10-30",105.209999,106.589996,104.699997,106.339996,2890500,94.456711
"2014-10-31",107.830002,107.949997,106.980003,107,4461100,95.042976
"2014-11-03",107.419998,107.5,106.029999,106.300003,4587600,94.421196
"2014-11-04",107,107.290001,106.330002,106.879997,3992400,94.936371
"2014-11-05",107.550003,108.440002,107.080002,107.93,6698900,95.869041
"2014-11-06",107.900002,108.830002,107.779999,108.580002,3581300,96.446404
"2014-11-07",108.489998,109.080002,107.949997,109.080002,3253500,96.890533
"2014-11-10",109.050003,109.230003,108.669998,109,3523700,96.819473
"2014-11-11",109,109.150002,108.029999,108.260002,2949500,96.16217
"2014-11-12",107.669998,108.260002,107.360001,108.139999,3182600,96.581924
"2014-11-13",108.32,108.970001,107.970001,108.139999,4211700,96.581924
"2014-11-14",107.919998,108.419998,107.389999,107.449997,2935500,95.965675
"2014-11-17",107.209999,107.730003,107.150002,107.370003,2394500,95.894234
"2014-11-18",107.699997,109.089996,107.290001,108.800003,2679300,97.171394
"2014-11-19",108.550003,108.82,108.209999,108.660004,2271200,97.046341
"2014-11-20",108,108.860001,107.870003,108.82,2195700,97.189262
"2014-11-21",110.169998,110.610001,109.970001,110.300003,3572100,98.51107
"2014-11-24",108.959999,111.699997,108.410004,108.790001,9706600,97.16246
"2014-11-25",110.089996,112.260002,109.699997,111.709999,8103400,99.77037
"2014-11-26",111.790001,111.989998,109.839996,110.160004,5268800,98.386024
"2014-11-28",110.639999,110.800003,109.919998,110.080002,2121500,98.314598
"2014-12-01",109.059998,110.279999,108.699997,109.690002,3458800,97.966255
"2014-12-02",109.830002,110.730003,109.489998,109.68,2753700,97.957336
"2014-12-03",109.900002,111.419998,109.580002,110.989998,3411400,99.127312
"2014-12-04",110.470001,111.220001,109.949997,111.209999,4602600,99.323807
"2014-12-05",111.480003,111.650002,110.440002,111.290001,3021700,99.395256
"2014-12-08",112.25,114.550003,111.519997,113.050003,6350200,100.96714
"2014-12-09",112.230003,115,111.559998,114.989998,5888700,102.699791
"2014-12-10",114.5,115.029999,113.349998,113.5,7863500,101.369041
"2014-12-11",114.099998,114.860001,113.260002,114.040001,5286100,101.851326
"2014-12-12",110.540001,113.660004,110.099998,112.150002,5867300,100.163338
"2014-12-15",112.660004,113.449997,111.620003,111.910004,4597400,99.948982
"2014-12-16",112.230003,114.699997,111.330002,113.230003,5139300,101.127914
"2014-12-17",113.510002,114.339996,111.82,113.900002,5023600,101.726295
"2014-12-18",115.150002,116.959999,114.5,116.959999,4740000,104.459244
"2014-12-19",116.279999,117.190002,115.379997,115.589996,7871600,103.235657
"2014-12-22",115.279999,117.199997,115.279999,117.139999,3058100,104.620018
"2014-12-23",117.5,118.019997,116.919998,117.209999,2715900,104.682518
"2014-12-24",117.660004,117.93,116.870003,116.910004,1017900,104.414581
"2014-12-26",117.519997,117.800003,117.099998,117.239998,1596700,104.709305
"2014-12-29",116.349998,117.339996,116.349998,116.860001,2490700,104.369934
"2014-12-30",116.889999,116.889999,115.93,116.199997,2178000,103.780457
"2014-12-31",116.599998,116.900002,114.959999,115,2363500,102.708725
"2015-01-02",115.139999,115.639999,113.800003,115.040001,3140100,102.744453
"2015-01-05",114.550003,115.459999,112.839996,113.120003,4765300,101.029671
"2015-01-06",112.269997,113.040001,110.230003,111.519997,5772300,99.600655
"2015-01-07",112.349998,113.339996,112.019997,112.730003,3102200,100.681343
"2015-01-08",113.919998,115,113.300003,114.650002,3899900,102.396133
"2015-01-09",114.93,115.129997,113.379997,114.019997,3816100,101.833458
"2015-01-12",114.459999,114.75,113.019997,114.449997,5016200,102.217514
"2015-01-13",115.529999,116.839996,113.5,114.339996,4196400,102.119247
"2015-01-14",113.169998,114.169998,112.620003,113.519997,3508800,101.386894
"2015-01-15",113.519997,114.690002,113.059998,113.519997,3170600,101.386894
"2015-01-16",113.190002,116.339996,113.160004,116.150002,5773200,103.735809
"2015-01-20",116.580002,117.730003,115.900002,117.529999,5165600,104.968315
"2015-01-21",117.360001,119.300003,117.199997,119.029999,7177600,106.307991
"2015-01-22",119.760002,120.68,118.760002,120.449997,6562900,107.576218
"2015-01-23",120.370003,120.949997,119.93,119.980003,4288600,107.156448
"2015-01-26",119.830002,119.919998,118.279999,118.75,5693900,106.05793
"2015-01-27",116.5,120.360001,115.010002,119.160004,7328100,106.424095
"2015-01-28",119.379997,119.379997,116.790001,116.919998,4341100,104.423523
"2015-01-29",116.879997,117.029999,114.470001,116.449997,6328600,104.003738
"2015-01-30",115.019997,116.230003,114.629997,114.779999,4623100,102.512245
"2015-02-02",115.169998,116.699997,114.050003,116.580002,3516900,104.119858
"2015-02-03",117.580002,119.519997,116.419998,118.889999,4453600,106.182961
"2015-02-04",118.75,119,117.449997,117.790001,3208400,105.200554
"2015-02-05",118.260002,120.360001,117.919998,120.110001,4687300,107.27256
"2015-02-06",120,121.019997,119.379997,119.809998,2795900,107.004631
"2015-02-09",119.440002,119.940002,118.910004,119.32,2560700,106.567001
"2015-02-10",119.889999,120.220001,118.919998,119.400002,2560000,106.638458
"2015-02-11",118.510002,119.059998,117.970001,118.690002,2707600,106.575607
"2015-02-12",119.169998,119.959999,118.82,119.589996,2897000,107.383728
"2015-02-13",119.339996,121.379997,119.339996,121.25,3802100,108.874313
"2015-02-17",121,121.900002,120.57,121.32,3241200,108.937157
"2015-02-18",121.32,122.660004,121.010002,121.989998,3458100,109.538773
"2015-02-19",121.580002,123,121.580002,122.910004,3407000,110.364861
"2015-02-20",122.989998,124.449997,122,124.110001,4062200,111.442383
"2015-02-23",123.629997,124.160004,123.07,123.720001,2737300,111.092194
"2015-02-24",123.419998,124.139999,122.989998,123.790001,2444600,111.155052
"2015-02-25",123.849998,124.330002,122.949997,123.370003,2872900,110.777924
"2015-02-26",123.32,123.550003,122.150002,122.669998,2498200,110.149353
"2015-02-27",122.550003,122.849998,121.790001,121.910004,3085300,109.466934
"2015-03-02",121.910004,123.5,121.550003,123.190002,2325900,110.616295
"2015-03-03",121.980003,122.889999,121.110001,121.699997,3187500,109.278358
"2015-03-04",121.25,121.389999,120.519997,121.040001,2106700,108.68573
"2015-03-05",121.290001,121.489998,120.349998,120.790001,1928300,108.46125
"2015-03-06",119.400002,120.360001,118.879997,119.43,3663100,107.240051
"2015-03-09",119.290001,122.190002,119.290001,121.75,4127100,109.323257
"2015-03-10",120.550003,120.980003,117.339996,117.400002,5580300,105.417274
"2015-03-11",117.779999,118.910004,117.370003,118.339996,3747900,106.261322
"2015-03-12",120.349998,121.470001,120.279999,121.239998,4907800,108.865311
"2015-03-13",120.760002,121.599998,117.699997,118.739998,7361500,106.620491
"2015-03-16",119.25,120.160004,119.029999,120.07,4674700,107.814735
"2015-03-17",119.519997,120.129997,118.75,119.860001,3822800,107.626167
"2015-03-18",119.279999,120.599998,117.25,120.309998,5280200,108.030235
"2015-03-19",120.040001,120.309998,119.040001,119.379997,2880800,107.195175
"2015-03-20",119.809998,120.400002,119.459999,119.459999,8207000,107.267006
"2015-03-23",119.459999,119.690002,118.190002,118.68,4482100,106.566628
"2015-03-24",119.040001,120.18,118.25,118.919998,4033800,106.782127
"2015-03-25",119.199997,119.339996,116.389999,116.459999,4456500,104.573204
"2015-03-26",115.959999,116.620003,115.019997,116.040001,4389700,104.196068
"2015-03-27",116.139999,117.199997,116.050003,116.900002,2786300,104.9683
"2015-03-30",117.68,119.230003,117.400002,118.830002,3000800,106.701302
"2015-03-31",117.669998,118.150002,117.150002,117.199997,3525400,105.237671
"2015-04-01",117.370003,117.480003,115.360001,115.919998,3400400,104.088333
"2015-04-02",116.589996,117.68,115.989998,117.129997,4227300,105.17482
"2015-04-06",115.93,118.709999,115.93,117.860001,2857300,105.830315
"2015-04-07",117.760002,118.550003,117.449997,117.489998,2269100,105.498077
"2015-04-08",117.709999,118.650002,117.059998,117.839996,2484100,105.812347
"2015-04-09",117.699997,118.739998,117.18,117.879997,2088400,105.848259
"2015-04-10",118.139999,118.940002,117.43,118.459999,2254700,106.36908
"2015-04-13",117.970001,118.620003,117.239998,117.410004,3030400,105.426247
"2015-04-14",117.050003,118.110001,116.580002,117.690002,2602100,105.677658
"2015-04-15",118.080002,118.779999,117.519997,117.870003,2774300,105.839287
"2015-04-16",117.349998,118.309998,116.919998,117.480003,2905100,105.489098
"2015-04-17",116.309998,116.519997,114.860001,115.110001,4318500,103.361
"2015-04-20",116.019997,117.169998,115.889999,116.510002,4000900,104.618095
"2015-04-21",118.730003,119,116.110001,116.949997,4585000,105.013199
"2015-04-22",116.989998,117.43,115.730003,116.959999,2792900,105.022171
"2015-04-23",116.419998,117.910004,116.029999,117.260002,2632800,105.291557
"2015-04-24",117.440002,117.699997,116.059998,116.160004,3523100,104.303825
"2015-04-27",116.660004,116.870003,115.699997,115.739998,3920300,103.926674
"2015-04-28",115.199997,116.239998,114.949997,116.080002,2746700,104.231987
"2015-04-29",115.580002,116.230003,115.169998,115.379997,2893800,103.603432
"2015-04-30",114.93,115.629997,113.290001,113.75,3899200,102.139809
"2015-05-01",114.589996,115.720001,114.510002,115.440002,2781700,103.65731
"2015-05-04",115.779999,117.139999,115.699997,116.449997,3925300,104.564224
"2015-05-05",116.010002,116.879997,114.709999,115.07,3028200,103.325089
"2015-05-06",116.559998,116.559998,114.269997,115.080002,3690300,103.334061
"2015-05-07",115.129997,116.559998,114.589996,116.040001,3155700,104.196068
"2015-05-08",117.709999,118.849998,117.309998,118.43,3707800,106.342133
"2015-05-11",117.440002,118.489998,117.440002,117.699997,3023800,105.686646
"2015-05-12",117.050003,117.830002,116.019997,117.360001,2804100,105.38134
"2015-05-13",116.970001,118,116.860001,117.370003,3038700,105.968201
"2015-05-14",117.82,119.370003,117.82,119.139999,2728800,107.566261
"2015-05-15",119.080002,119.389999,117.919998,118.489998,2964700,106.979393
"2015-05-18",118.529999,119.120003,118.400002,118.510002,2433600,106.997452
"2015-05-19",118.599998,119.449997,118.510002,119.07,2808400,107.503052
"2015-05-20",119.660004,119.660004,118.599998,118.870003,2431600,107.322472
"2015-05-21",118.809998,119.660004,118.699997,119.120003,2121200,107.548195
"2015-05-22",119,119.660004,118.550003,118.620003,2389600,107.096764
"2015-05-26",118.550003,118.620003,116.410004,116.870003,3434600,105.516769
"2015-05-27",117.400002,117.879997,116.68,117.639999,3365100,106.211975
"2015-05-28",117.269997,118,117.269997,117.690002,2903600,106.257103
"2015-05-29",117.510002,117.610001,116.43,117.169998,4933500,105.787628
"2015-06-01",117.230003,117.629997,116.459999,117,2341600,105.634148
"2015-06-02",116.730003,118.050003,116.239998,117.339996,3503300,105.941109
"2015-06-03",118.029999,119.120003,117.400002,118.510002,3129900,106.997452
"2015-06-04",117.830002,118.419998,116.790001,117.139999,3581600,105.760544
"2015-06-05",116.589996,117.379997,116.18,117,2667400,105.634148
"2015-06-08",116.540001,117.360001,116.110001,116.18,3209400,104.893799
"2015-06-09",116.510002,117.25,116.019997,116.300003,2499500,105.002151
"2015-06-10",117.5,118,116.910004,117.5,3145800,106.085564
"2015-06-11",117.989998,118.400002,117.43,118.32,2707500,106.82592
"2015-06-12",117.459999,118.029999,117.019997,117.599998,2345300,106.175858
"2015-06-15",115.209999,115.529999,114.400002,114.610001,5972900,103.476318
"2015-06-16",114.510002,115.379997,114.32,114.940002,4936200,103.774269
"2015-06-17",115.279999,115.480003,113.980003,115.07,3799400,103.89164
"2015-06-18",114.290001,116.559998,114.290001,115.900002,3753600,104.641006
"2015-06-19",115.599998,116.150002,114.889999,114.889999,4210200,103.729118
"2015-06-22",115.400002,115.779999,114.959999,115.279999,2971100,104.08123
"2015-06-23",115.169998,115.519997,114.919998,115.230003,3632800,104.036102
"2015-06-24",114.699997,114.830002,113.82,113.970001,4271200,102.898483
"2015-06-25",114.239998,114.650002,113.300003,113.300003,3786200,102.293587
"2015-06-26",113.470001,113.989998,113.050003,113.519997,3667700,102.492203
"2015-06-29",112.739998,113.029999,111.449997,111.529999,4160400,100.695526
"2015-06-30",112.239998,112.480003,110.620003,110.93,5909800,100.153809
"2015-07-01",112.029999,112.169998,110.139999,110.82,4126800,100.054497
"2015-07-02",111.330002,111.589996,109.220001,109.559998,5159500,98.916893
"2015-07-06",108.360001,109.809998,107.949997,109.360001,4195100,98.73632
"2015-07-07",109.540001,110.220001,108.050003,110.089996,4732100,99.395409
"2015-07-08",108.760002,109.720001,108.260002,108.669998,3806300,98.11335
"2015-07-09",110,110.440002,108.919998,108.919998,2555000,98.339043
"2015-07-10",110.379997,111.279999,109.510002,110.18,4309600,99.476685
"2015-07-13",111.190002,111.980003,110.75,111.580002,3892900,100.740669
"2015-07-14",111.5,111.639999,111.019997,111.510002,2987500,100.677475
"2015-07-15",111.5,111.830002,110.809998,111.25,2844500,100.442719
"2015-07-16",112.32,112.360001,111.040001,111.260002,3063800,100.451744
"2015-07-17",111.260002,111.470001,110.599998,110.739998,3465100,99.982277
"2015-07-20",110.970001,111.010002,109.510002,110.480003,7487000,99.747528
"2015-07-21",104.349998,104.949997,101.779999,102.709999,19540100,92.732315
"2015-07-22",102.260002,102.5,100.889999,101.550003,9433700,91.68502
"2015-07-23",102.18,102.190002,100.739998,101.139999,5925700,91.314842
"2015-07-24",101,101.190002,99.260002,99.309998,6588000,89.662621
"2015-07-27",98.779999,99.540001,98.379997,98.870003,7560400,89.265366
"2015-07-28",99.029999,99.279999,98.019997,98.970001,5583000,89.355637
"2015-07-29",99.089996,99.580002,97.589996,99.360001,11935800,89.707756
"2015-07-30",99.379997,101.290001,99,100.730003,6739100,90.944687
"2015-07-31",100.919998,101.489998,100.25,100.309998,7217200,90.565483
"2015-08-03",100.309998,100.309998,98.18,99.419998,7123700,89.761948
"2015-08-04",100.029999,100.120003,98.910004,99.029999,5557600,89.409828
"2015-08-05",99.970001,100.129997,98.730003,98.870003,3895600,89.265366
"2015-08-06",98.989998,99.209999,98.360001,98.980003,4198400,89.36467
"2015-08-07",98.720001,98.989998,98,98.290001,2897100,88.741707
"2015-08-10",98.849998,99.790001,98.849998,99.550003,6068400,89.879303
"2015-08-11",98.68,98.889999,98,98.610001,7317900,89.030617
"2015-08-12",97.25,98.839996,96.650002,98.690002,4618800,89.684914
"2015-08-13",98.540001,99,98.059998,98.379997,4689900,89.403206
"2015-08-14",98.110001,98.879997,97.989998,98.699997,4413300,89.694008
"2015-08-17",98.129997,99.43,97.610001,99.360001,4228400,90.293785
"2015-08-18",98.959999,100.019997,98.959999,99.410004,4730400,90.339241
"2015-08-19",98.699997,99.370003,97.870003,98.209999,3619800,89.248741
"2015-08-20",97.5,98.150002,95.82,95.82,6084000,87.076805
"2015-08-21",94.959999,95.220001,92.919998,93.010002,7624400,84.523201
"2015-08-24",88.669998,93.190002,87.169998,90.870003,10994900,82.578484
"2015-08-25",93.360001,93.75,88.690002,88.800003,8283500,80.697357
"2015-08-26",90.690002,91.690002,88.809998,91.559998,7380300,83.205513
"2015-08-27",92.519997,93.480003,91.550003,93.269997,7473800,84.759476
"2015-08-28",92.849998,93.550003,92.669998,93.239998,5230200,84.732224
"2015-08-31",91.209999,92.620003,90.540001,91.610001,7004500,83.250961
"2015-09-01",89.489998,90.68,89.279999,89.720001,6786600,81.533401
"2015-09-02",90.940002,91.260002,89.970001,91.239998,5642000,82.914696
"2015-09-03",92,92.580002,91.639999,91.910004,4534600,83.52359
"2015-09-04",90.82,91.150002,90.360001,90.68,4562800,82.405823
"2015-09-08",92.150002,92.959999,91.949997,92.82,4814800,84.350548
"2015-09-09",93.650002,93.839996,91.739998,91.849998,4760700,83.469055
"2015-09-10",92.040001,92.089996,90.889999,91.400002,6120700,83.060112
"2015-09-11",91.199997,92.339996,91,92.330002,4490200,83.905235
"2015-09-14",92.300003,92.440002,91.389999,91.830002,3279200,83.450874
"2015-09-15",92.620003,93.110001,92.080002,92.68,4104000,84.223305
"2015-09-16",92.720001,94.110001,92.68,93.940002,3504200,85.368347
"2015-09-17",93.889999,94.919998,93.139999,93.309998,5205800,84.79583
"2015-09-18",92.410004,92.599998,90.529999,91.07,10335600,82.760216
"2015-09-21",91.330002,92.169998,91,91.550003,2981200,83.196411
"2015-09-22",88.980003,89.699997,87.660004,88.199997,7911700,80.1521
"2015-09-23",88.150002,88.379997,85.900002,86.959999,7324200,79.025238
"2015-09-24",85.75,86.989998,85.5,86.82,7126800,78.898018
"2015-09-25",87.629997,88.169998,86.730003,87.300003,7447600,79.334213
"2015-09-28",86.599998,87.470001,86.290001,86.830002,5343700,78.90712
"2015-09-29",86.580002,88.080002,86.459999,87.980003,4117600,79.952187
"2015-09-30",88.639999,89.57,88.080002,88.989998,5051600,80.870018
"2015-10-01",88.900002,89.43,87.529999,88.360001,3668600,80.297478
"2015-10-02",87.489998,89.889999,86.82,89.769997,4624200,81.578819
"2015-10-05",90.440002,92.480003,90.220001,92.260002,4912500,83.841644
"2015-10-06",92.150002,92.849998,92.010002,92.550003,3386600,84.105179
"2015-10-07",94,94.160004,92.57,93.510002,3516100,84.977577
"2015-10-08",92.860001,94.389999,92.839996,94.330002,4051800,85.722771
"2015-10-09",94.669998,95.940002,94.510002,95.370003,4099900,86.667854
"2015-10-12",94.940002,95.470001,94.610001,95.43,3194900,86.722389
"2015-10-13",94.169998,94.75,93.639999,94.279999,4079300,85.677322
"2015-10-14",94.269997,94.860001,91.760002,92.169998,5608300,83.759872
"2015-10-15",92.709999,93.230003,92.150002,93.18,3829800,84.677689
"2015-10-16",94,94.150002,92.629997,93,3148400,84.514107
"2015-10-19",92.5,92.849998,91.209999,92.050003,5513800,83.650803
"2015-10-20",94.330002,97.690002,93.080002,95.620003,8885200,86.89505
"2015-10-21",96.239998,98.68,96.019997,97.970001,10498900,89.03064
"2015-10-22",98.290001,100.230003,98.099998,99.790001,5722400,90.684555
"2015-10-23",100.459999,100.900002,100.18,100.620003,5032900,91.438828
"2015-10-26",100.620003,100.980003,100,100.230003,2701000,91.084412
"2015-10-27",99.800003,99.970001,98.709999,98.879997,3396500,89.85759
"2015-10-28",99.370003,99.519997,98.169998,99.32,3829900,90.257439
"2015-10-29",99.239998,99.610001,98.239998,99.050003,3287300,90.012085
"2015-10-30",99.029999,99.18,98.260002,98.410004,4010900,89.430481
"2015-11-02",98.82,99.580002,98.349998,99.389999,3067500,90.32106
"2015-11-03",99.379997,100.339996,98.800003,100,3090000,90.875381
"2015-11-04",100.419998,101.040001,100,100.330002,2847000,91.175285
"2015-11-05",100.43,100.989998,99.720001,100.800003,2832400,91.602409
"2015-11-06",100.040001,100.800003,99.290001,100.800003,2735100,91.602409
"2015-11-09",100.599998,100.839996,99.209999,99.660004,3164700,90.566437
"2015-11-10",98.830002,99.419998,97.949997,98.68,2738500,90.255455
"2015-11-11",99.040001,99.400002,98.07,98.260002,2165900,89.8713
"2015-11-12",97.260002,99.730003,96.879997,99.220001,8808200,90.749344
"2015-11-13",98.720001,99.639999,96.389999,96.480003,6218900,88.243271
"2015-11-16",96.559998,97.860001,96.379997,97.830002,5098700,89.478012
"2015-11-17",98.169998,98.300003,97.400002,97.550003,4528800,89.221916
"2015-11-18",97.629997,97.860001,96.839996,97.709999,4202000,89.368256
"2015-11-19",97.970001,98.889999,97.830002,98.300003,4366600,89.907883
"2015-11-20",98.639999,99.550003,98.139999,98.220001,4898200,89.834717
"2015-11-23",98.18,98.580002,97.889999,98.089996,4177100,89.715813
"2015-11-24",97.57,97.879997,96.459999,97.360001,5344100,89.048134
"2015-11-25",97.410004,98.050003,97.25,97.269997,4336400,88.965813
"2015-11-27",97.010002,97.169998,96.540001,96.800003,1919700,88.535942
"2015-11-30",97.059998,97.25,95.940002,96.050003,5561000,87.849976
"2015-12-01",96.040001,97.449997,96.019997,96.699997,4595500,88.444458
"2015-12-02",96.459999,96.830002,95.129997,95.25,3892500,87.118256
"2015-12-03",95.300003,95.800003,94.400002,94.699997,6082000,86.615211
"2015-12-04",94.989998,96.629997,94.790001,95.730003,9228900,87.557274
"2015-12-07",95.620003,96.25,95.370003,95.910004,4681200,87.721939
"2015-12-08",94.980003,95.32,93.900002,94.230003,7011800,86.185356
"2015-12-09",93.580002,95.580002,93.209999,94.160004,6911400,86.12133
"2015-12-10",94.07,94.669998,91.629997,93.870003,5750000,85.856079
"2015-12-11",93.010002,94.629997,92.93,93.300003,9942600,85.334763
"2015-12-14",93.300003,93.57,92.199997,93.029999,6711400,85.087799
"2015-12-15",93.68,94.660004,93.230003,93.260002,6618000,85.298164
"2015-12-16",93.970001,95.43,93.440002,95.129997,9868300,87.008499
"2015-12-17",95.129997,95.730003,93.839996,93.870003,4802300,85.856079
"2015-12-18",93.309998,94.330002,92.339996,92.339996,8665800,84.456688
"2015-12-21",93.019997,93.889999,92.690002,93.610001,8708800,85.618294
"2015-12-22",94.309998,95.410004,94,94.870003,4609100,86.770699
"2015-12-23",95.5,96.599998,95.43,96.300003,4677200,88.078644
"2015-12-24",95.889999,96.519997,95.870003,96.300003,1382700,88.078644
"2015-12-28",95.980003,96.309998,95.699997,96.089996,3606800,87.886551
"2015-12-29",96.669998,97.769997,96.349998,97.269997,3291400,88.965813
"2015-12-30",96.919998,97.5,96.519997,96.900002,3161600,88.627396
"2015-12-31",96.410004,96.68,95.709999,96.07,2951000,87.868256
"2016-01-04",94.449997,95.639999,93.959999,95.57,5382200,87.410957
"2016-01-05",95.139999,96,94.800003,95.720001,4253100,87.548149
"2016-01-06",93.900002,94.639999,92.540001,93.120003,8300600,85.17012
"2016-01-07",91.470001,93.349998,91.43,91.900002,6984800,84.054268
"2016-01-08",91.57,91.879997,90.220001,90.400002,7501300,82.682335
"2016-01-11",91.089996,91.400002,89.919998,90.5,7185200,82.773796
"2016-01-12",90.989998,91.150002,89.669998,90.5,7697300,82.773796
"2016-01-13",90.669998,90.669998,88.410004,88.830002,8588800,81.246361
"2016-01-14",89.080002,89.580002,87.860001,89.010002,7395900,81.411003
"2016-01-15",86.989998,88.059998,85.470001,85.629997,10485600,78.319542
"2016-01-19",86.349998,86.349998,84.470001,85.239998,7470000,77.962845
"2016-01-20",84.440002,85.580002,83.389999,84.830002,9601200,77.587845
"2016-01-21",84.830002,86.790001,84.540001,85.57,5742900,78.264671
"2016-01-22",86.949997,87.379997,85.879997,86.349998,4647400,78.978088
"2016-01-25",85.980003,86.150002,84.690002,84.900002,10444000,77.651886
"2016-01-26",85.290001,86.470001,85.209999,85.650002,7388400,78.337852
"2016-01-27",85.699997,87.57,84.75,85.809998,8083900,78.484184
"2016-01-28",86.300003,87.199997,85.919998,86.449997,5757200,79.069542
"2016-01-29",86.870003,87.690002,86.760002,87.690002,7887500,80.20369
"2016-02-01",87.059998,87.839996,86.449997,87.559998,5036900,80.084785
"2016-02-02",86.169998,86.730003,85.080002,85.419998,7397700,78.127487
"2016-02-03",85.989998,86.370003,84.290001,85.959999,8305500,78.621368
"2016-02-04",86.089996,88.709999,86.029999,88.120003,5853400,80.59697
"2016-02-05",88.040001,88.510002,87.440002,87.839996,5216800,80.340874
"2016-02-08",87.339996,87.400002,85.82,86.779999,6858400,79.371384
"2016-02-09",86.260002,87.769997,85.93,87.239998,7190300,79.792107
"2016-02-10",87.360001,88.449997,86.739998,86.959999,3618800,79.536003
"2016-02-11",85.389999,86.550003,83.849998,84.660004,7711800,77.432365
"2016-02-12",84.989998,86.129997,84.900002,85.949997,5886300,78.612221
"2016-02-16",87.339996,87.5,85.559998,86.480003,6960400,79.096985
"2016-02-17",86.709999,88.489998,86.639999,88.120003,5141100,81.197884
"2016-02-18",88.550003,89.040001,88.160004,88.360001,4997700,81.419037
"2016-02-19",88.349998,88.989998,87.419998,88.230003,11817500,81.299255
"2016-02-22",89.190002,94.910004,88.870003,92.370003,21828300,85.114037
"2016-02-23",92.230003,92.43,90.489998,91.599998,11567700,84.40451
"2016-02-24",91.110001,94.150002,91.110001,93.610001,16993300,86.256638
"2016-02-25",93.910004,98.730003,93.68,98.07,16832200,90.366272
"2016-02-26",100.209999,100.550003,96.5,97.690002,14654800,90.016129
"2016-02-29",97.43,98.870003,96.510002,96.620003,8854200,89.030174
"2016-03-01",92.220001,95.050003,92.07,95.050003,12353900,87.583496
"2016-03-02",94.760002,96,94.400002,95.529999,5447300,88.02581
"2016-03-03",95.199997,96.150002,95.07,96.110001,4590100,88.560242
"2016-03-04",96.169998,97.300003,95.779999,97,4674100,89.380333
"2016-03-07",96.550003,97.459999,96.050003,96.919998,6307600,89.306618
"2016-03-08",96.139999,97.489998,96.129997,96.900002,5354100,89.288193
"2016-03-09",97.32,97.480003,96.400002,96.599998,4158900,89.011772
"2016-03-10",96.599998,97.120003,95.050003,96.18,4798300,88.624748
"2016-03-11",97.18,97.650002,96.470001,96.75,4031100,89.149971
"2016-03-14",96.300003,97.370003,96.290001,96.830002,3974500,89.223694
"2016-03-15",96.059998,96.699997,95.879997,96.290001,2750100,88.726112
"2016-03-16",96.199997,98,96,97.489998,4598300,89.831841
"2016-03-17",97.82,99.269997,97.389999,98.839996,4166100,91.07579
"2016-03-18",99.209999,100.290001,98.82,99.050003,9506900,91.269295
"2016-03-21",99.080002,99.599998,98.790001,99.169998,3996700,91.379883
"2016-03-22",98.68,99.269997,98.309998,98.660004,3510400,90.909943
"2016-03-23",98.769997,99.470001,98.279999,99.110001,3235300,91.324593
"2016-03-24",98.150002,99.080002,98,99.059998,2847000,91.278511
"2016-03-28",98.959999,99.290001,98.650002,98.910004,2279700,91.140297
"2016-03-29",98.410004,100.32,98.080002,100.120003,3730000,92.255249
"2016-03-30",100.82,101,99.900002,100.25,3010700,92.375031
"2016-03-31",100.080002,100.419998,98.989998,100.099998,3832500,92.236816
"2016-04-01",99.389999,100.459999,98.82,99.970001,4038100,92.117027
"2016-04-04",100.300003,101.18,99.800003,100.269997,3707400,92.393471
"2016-04-05",99.75,100.349998,99.339996,99.860001,3120400,92.015678
"2016-04-06",99.589996,100.540001,98.419998,100.370003,5054800,92.485619
"2016-04-07",99.900002,101.410004,99.669998,100.889999,3844700,92.964752
"2016-04-08",101.440002,102.349998,100.959999,101.32,2755500,93.361
"2016-04-11",101.580002,102.93,101.110001,102.139999,4583500,94.116562
"2016-04-12",102.290001,103.480003,102.290001,103.080002,3135500,94.982735
"2016-04-13",103.629997,104.75,103.610001,104.610001,3664500,96.392532
"2016-04-14",105,105.43,101.25,104.68,5215800,96.457039
"2016-04-15",104.470001,105.160004,104.209999,104.57,3764700,96.355682
"2016-04-18",104.629997,105.339996,104.029999,105.129997,2809100,96.871689
"2016-04-19",105.599998,106.290001,104.510002,105,3850500,96.751907
"2016-04-20",105.419998,106.110001,105.199997,105.529999,3823400,97.240273
"2016-04-21",105.559998,105.959999,105.25,105.43,2628400,97.148109
"2016-04-22",105.730003,106.309998,104.93,105.699997,3061900,97.396942
"2016-04-25",105.190002,105.199997,104.279999,105.199997,2768000,96.936188
"2016-04-26",105.449997,105.769997,103.620003,104.800003,5515000,96.567612
"2016-04-27",106.32,107.07,104.879997,105.889999,6338700,97.571991
"2016-04-28",105.150002,105.589996,103.690002,104.230003,4670400,96.042397
