"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"2015-07-08",105.790001,106.379997,104.32,104.870003,906700,100.738625
"2015-07-09",106.529999,107.050003,104.5,104.550003,990900,100.431221
"2015-07-10",106.07,108.160004,105.730003,107.970001,1024300,103.716492
"2015-07-13",108.970001,111.199997,108.800003,111.120003,1558200,106.742401
"2015-07-14",110.330002,110.330002,107.029999,107.260002,2553300,103.034454
"2015-07-15",107.080002,108.040001,106.25,107.449997,1148400,103.21698
"2015-07-16",108.389999,110.709999,108.209999,110.050003,1998900,105.714539
"2015-07-17",110.370003,111.800003,110.059998,110.790001,1952100,106.425392
"2015-07-20",110.139999,110.839996,109.339996,109.559998,891400,105.243828
"2015-07-21",109.5,110.269997,107.879997,110.089996,962600,105.752968
"2015-07-22",109.459999,110.93,109.459999,110.660004,826000,106.300522
"2015-07-23",111.239998,111.25,109.080002,109.519997,781700,105.205421
"2015-07-24",109,109,105.330002,105.699997,2592100,101.535896
"2015-07-27",105.510002,105.699997,104,104.919998,1491700,100.786644
"2015-07-28",105.800003,107.699997,104.720001,107.169998,1338900,102.947998
"2015-07-29",107.459999,107.57,105.82,106.870003,1213500,102.659828
"2015-07-30",107.75,112,107.230003,107.610001,4192900,103.370674
"2015-07-31",116.360001,122.190002,116,121.440002,7887000,116.65583
"2015-08-03",121.849998,123.75,120.739998,122.589996,3273800,117.760529
"2015-08-04",121.870003,125.980003,121.650002,124.559998,2368400,119.652931
"2015-08-05",126.239998,128.470001,126.209999,126.790001,1971600,121.795067
"2015-08-06",125.989998,125.989998,120.790001,121.599998,3194500,116.809532
"2015-08-07",121.199997,122.889999,120.160004,121.040001,1574600,116.271584
"2015-08-10",121.339996,122.489998,120.760002,121.489998,990900,116.703857
"2015-08-11",120.5,121.93,119.800003,121.129997,1019500,116.358047
"2015-08-12",119.889999,121.400002,117.889999,120.779999,1293400,116.021835
"2015-08-13",120.220001,122.330002,119.75,120.660004,783900,115.906555
"2015-08-14",120.559998,122.160004,119.660004,121.650002,907100,116.857552
"2015-08-17",121.489998,123.290001,120,123.010002,789100,118.163979
"2015-08-18",123.339996,124.029999,122.5,123.32,944100,118.461784
"2015-08-19",122.989998,123.989998,122.120003,123.139999,806900,118.288857
"2015-08-20",121.629997,122.629997,118.589996,118.699997,1205800,114.023766
"2015-08-21",117,118.669998,114.449997,114.510002,1988000,109.99884
"2015-08-24",107.5,112.720001,104.760002,108.339996,3173200,104.071907
"2015-08-25",112.150002,113.080002,108.309998,108.419998,1854500,104.379982
"2015-08-26",111.470001,115.550003,109.75,115.239998,1959800,110.945854
"2015-08-27",116.800003,117.699997,114.779999,117.449997,1528600,113.073502
"2015-08-28",116.550003,117.639999,115.389999,116.510002,850300,112.168526
"2015-08-31",115.339996,116.5,114.050003,114.989998,1026900,110.705177
"2015-09-01",111.25,113.589996,109.760002,110.370003,1842400,106.257347
"2015-09-02",112.480003,113.389999,110.879997,113.379997,919100,109.155182
"2015-09-03",113.610001,115.339996,112.629997,112.889999,817900,108.683434
"2015-09-04",111.279999,112.410004,110.269997,111.230003,1297400,107.085289
"2015-09-08",113.150002,114.690002,112.620003,114.459999,986800,110.194923
"2015-09-09",115.099998,116.400002,113.089996,113.349998,1495500,109.126297
"2015-09-10",112.989998,117.07,112.769997,115.940002,1249400,111.619766
"2015-09-11",115.739998,117.18,115.410004,116.610001,990800,112.264809
"2015-09-14",116.959999,117.419998,115.279999,115.75,967700,111.436852
"2015-09-15",116.120003,119.239998,115.010002,118.830002,1463900,114.402077
"2015-09-16",118.949997,129.100006,117.449997,124.68,5111400,120.034088
"2015-09-17",125.459999,130.75,125.309998,128.830002,3965600,124.029472
"2015-09-18",127,130.990005,126.32,126.489998,2482100,121.776642
"2015-09-21",127.400002,128.389999,125.370003,126.330002,1077300,121.622612
"2015-09-22",125.339996,125.769997,123.720001,124.879997,1272500,120.226654
"2015-09-23",124.309998,125.629997,121.800003,122.139999,1658500,117.588745
"2015-09-24",121.529999,122,119,120.5,2194100,116.009872
"2015-09-25",121.980003,123.300003,119.050003,120.050003,1791000,115.576622
"2015-09-28",119.970001,120.260002,115.959999,116.720001,2561900,112.370705
"2015-09-29",116.669998,117.209999,113.220001,114.010002,1877800,109.761703
"2015-09-30",115.589996,117.900002,114.059998,117.68,1503200,113.294937
"2015-10-01",118.5,119.989998,116.550003,119.919998,1305200,115.451477
"2015-10-02",118.080002,122.730003,118.010002,122.620003,1379100,118.050865
"2015-10-05",123.75,125.830002,122.790001,123.949997,1219500,119.331306
"2015-10-06",123.949997,124.639999,120.43,122.220001,1223600,117.665764
"2015-10-07",122.93,124.050003,120.599998,122.93,831700,118.349312
"2015-10-08",122.410004,123.080002,118.889999,122.879997,1367800,118.301155
"2015-10-09",123.169998,125.699997,122.010002,125.339996,1037300,120.66951
"2015-10-12",126.260002,128.679993,124.790001,127.019997,1907600,122.286903
"2015-10-13",126.190002,129.149994,125.400002,128.100006,1780600,123.326668
"2015-10-14",124.199997,126.120003,119.559998,121.849998,4258900,117.309532
"2015-10-15",122.489998,125.730003,121.839996,125.18,1818100,120.515472
"2015-10-16",125.629997,127.860001,125.629997,127.379997,1785700,122.633499
"2015-10-19",127.43,131.070007,126.5,130.449997,1775500,125.589081
"2015-10-20",130.440002,131.259995,128.119995,129.039993,1771800,124.231628
"2015-10-21",130,131.509995,128.139999,129.139999,1390900,124.327904
"2015-10-22",126.900002,129.740005,125.599998,127.580002,2607200,122.82605
"2015-10-23",129.350006,129.350006,125.209999,125.410004,3703200,120.736908
"2015-10-26",125.879997,129.259995,125.709999,128.389999,2172700,123.605865
"2015-10-27",128.839996,129.75,125.879997,127.110001,1672600,122.37355
"2015-10-28",127.980003,128.020004,124.610001,125.800003,2596700,121.112373
"2015-10-29",125.75,127.57,124.540001,127.059998,4313800,122.325409
"2015-10-30",136.169998,139.580002,135.699997,136.300003,7583100,131.221115
"2015-11-02",136.199997,137.270004,133.419998,135.410004,2661500,130.364288
"2015-11-03",135.410004,137.5,133.570007,136.389999,2012300,131.30777
"2015-11-04",137.020004,137.300003,132.490005,134.169998,2767300,129.170486
"2015-11-05",139,140.509995,136.410004,137.309998,8745800,132.193466
"2015-11-06",138.080002,138.199997,131.600006,133.320007,5417600,128.352173
"2015-11-09",131.759995,133.229996,129.339996,129.479996,3757300,124.65522
"2015-11-10",129.679993,130.320007,128.130005,129.009995,2107700,124.202751
"2015-11-11",129.759995,130.289993,128.5,128.740005,2256200,123.942833
"2015-11-12",128.429993,129.160004,127.75,127.940002,2743900,123.172623
"2015-11-13",127.75,128.660004,124.830002,125.199997,3062200,120.534714
"2015-11-16",122.620003,123.379997,120.709999,122.529999,5572200,117.964218
"2015-11-17",123.580002,124.010002,119.360001,120.889999,2845400,116.613739
"2015-11-18",121.260002,125.989998,121,125.300003,4405800,120.867737
"2015-11-19",126,129.970001,124.379997,128.089996,4700000,123.559052
"2015-11-20",128.550003,128.869995,125.870003,126.25,2632600,121.784149
"2015-11-23",126.610001,127.220001,123.839996,124.919998,1999900,120.501167
"2015-11-24",122.75,123.199997,120.029999,121.269997,2860400,116.980301
"2015-11-25",121.82,124,121.5,123.620003,1501300,119.247169
"2015-11-27",124.089996,124.190002,121.660004,123.629997,707700,119.256805
"2015-11-30",123.489998,124.349998,122.139999,123.110001,1560200,118.755219
"2015-12-01",124.089996,125.230003,122.760002,125.040001,2261800,120.616959
"2015-12-02",125,125.599998,122.779999,123.110001,1489400,118.755219
"2015-12-03",123.389999,125.129997,121.580002,122.269997,3310700,117.944923
"2015-12-04",123.110001,126.059998,122.209999,125.919998,2009000,121.465805
"2015-12-07",126.339996,126.480003,123.919998,125.040001,1622800,120.616959
"2015-12-08",123.919998,126.169998,123.010002,125.629997,1309400,121.186066
"2015-12-09",125.029999,126.860001,123.309998,125.019997,2949300,120.597656
"2015-12-10",124.800003,126.599998,123.120003,125.610001,2589300,121.166771
"2015-12-11",123.550003,125.610001,122.739998,123.209999,2941600,118.851662
"2015-12-14",123.480003,126,123.440002,124.300003,2455700,119.903107
"2015-12-15",125.769997,132,125.730003,130.240005,4148900,125.633026
"2015-12-16",131.119995,133.070007,128.300003,131.160004,5717800,126.520462
"2015-12-17",131.229996,131.899994,128.449997,128.669998,2237800,124.118523
"2015-12-18",128.660004,129.539993,125,125.360001,6896100,120.925621
"2015-12-21",126.059998,127.389999,124.519997,125.580002,1572500,121.137833
"2015-12-22",126.330002,128.029999,125.050003,127.519997,2030000,123.009216
"2015-12-23",128.300003,128.520004,125,126.279999,2003200,121.813072
"2015-12-24",126.169998,127.43,125.599998,126.470001,761100,121.996353
"2015-12-28",126.300003,127.480003,124.660004,126.099998,1023000,121.639427
"2015-12-29",126.43,128.919998,126.43,127.699997,1209300,123.182861
"2015-12-30",127.68,127.970001,126.010002,126.269997,1083600,121.803429
"2015-12-31",125.489998,126.209999,123.959999,124.300003,1355400,119.903107
"2016-01-04",121.260002,122,119.059998,120.800003,3063700,116.526924
"2016-01-05",121.25,122.129997,118.389999,119.93,3723800,115.687698
"2016-01-06",117.559998,120.160004,116.510002,119.040001,2123200,114.829185
"2016-01-07",117.010002,117.779999,114,114.809998,2008800,110.74881
"2016-01-08",116.059998,116.5,111.25,111.410004,2456100,107.46907
"2016-01-11",112.110001,112.779999,109.25,111.199997,2177900,107.266502
"2016-01-12",112.050003,113.120003,110.150002,111.900002,1847100,107.941742
"2016-01-13",112.440002,112.910004,105.330002,106.370003,3646400,102.607368
"2016-01-14",106.739998,109.489998,102.870003,107.669998,2696300,103.861359
"2016-01-15",103.559998,104.019997,99.559998,102.760002,4698600,99.125069
"2016-01-19",104.809998,106.769997,104.080002,105.32,3304100,101.59449
"2016-01-20",103.75,107.879997,100.07,106.279999,3142300,102.520546
"2016-01-21",106.389999,107.620003,105.190002,106.400002,2277100,102.636299
"2016-01-22",108,109.239998,106.040001,107.120003,1630100,103.330841
"2016-01-25",106.879997,107.860001,104.980003,105.209999,1852700,101.488411
"2016-01-26",104.660004,105.93,102.360001,104.93,2388300,101.218307
"2016-01-27",102.910004,104,99,99.529999,3269700,96.0093
"2016-01-28",101.290001,101.489998,97.220001,98.690002,2624900,95.199013
"2016-01-29",99.220001,101.269997,98.129997,101.040001,2056700,97.465897
"2016-02-01",100.160004,102.93,98.709999,102.150002,2689000,98.536621
"2016-02-02",101.440002,101.790001,97.349998,98.709999,2910400,95.2183
"2016-02-03",98.849998,99.080002,92.410004,96.300003,3239700,92.893562
"2016-02-04",95.970001,100.209999,94.5,99.900002,2331100,96.366234
"2016-02-05",99.07,99.110001,91.910004,93.540001,5815100,90.231216
"2016-02-08",91.370003,92.269997,88.400002,91.529999,4856900,88.29229
"2016-02-09",90.25,94.400002,89.239998,92.639999,4471200,89.363029
"2016-02-10",93.360001,96.510002,93.019997,94.349998,6023000,91.01255
"2016-02-11",100.099998,104.949997,96.879997,103.370003,11008900,99.71347
"2016-02-12",104.709999,106.209999,99.370003,102.25,4895000,98.633102
"2016-02-16",103.349998,105.449997,101.139999,105.440002,3984200,101.710251
"2016-02-17",107.959999,112.620003,107.699997,110.879997,4596200,106.957825
"2016-02-18",110.010002,111.529999,107.279999,107.470001,3387800,103.668442
"2016-02-19",107.040001,108.760002,104.940002,108.669998,1992700,104.825996
"2016-02-22",106.589996,108.239998,105.620003,106.959999,2593700,103.176483
"2016-02-23",106.599998,107.639999,103.279999,104.160004,2358500,100.475548
"2016-02-24",103.160004,105.360001,100.470001,104.400002,2812000,100.707047
"2016-02-25",105,105.260002,102.699997,105.129997,1993100,101.411217
"2016-02-26",105.879997,107.150002,104.389999,105.449997,1538100,101.719902
"2016-02-29",104.190002,106.199997,104.010002,104.110001,1856600,100.427315
"2016-03-01",105.019997,108.879997,102.849998,108.190002,2227700,104.362968
"2016-03-02",107.830002,108.190002,105.660004,106.730003,1677300,102.95462
"2016-03-03",106.43,109.220001,105.239998,108.510002,2283300,104.671684
"2016-03-04",108.889999,109.089996,107.139999,108.529999,1689300,104.690956
"2016-03-07",107.529999,107.870003,104.790001,105.389999,2392100,101.662018
"2016-03-08",104.940002,106.360001,103.349998,104.860001,2301000,101.381645
"2016-03-09",105.129997,106.230003,103.489998,105.690002,1891500,102.184097
"2016-03-10",108.599998,111.449997,107.18,109.379997,3707800,105.751701
"2016-03-11",110.550003,115.010002,110.239998,114.93,3803100,111.117592
"2016-03-14",113.419998,118.639999,113.419998,116.389999,4029700,112.529167
"2016-03-15",115.559998,117.620003,114.860001,116.269997,2505400,112.413162
"2016-03-16",116.199997,116.93,111.199997,114.300003,4239700,110.508507
"2016-03-17",114.599998,115.089996,111.25,111.480003,2735600,107.782051
"2016-03-18",111.900002,111.900002,109,110.190002,4113200,106.534843
"2016-03-21",110.139999,111.519997,108.419998,110.879997,2390200,107.20195
"2016-03-22",108.089996,109.610001,107.849998,108.919998,2584800,105.306969
"2016-03-23",109.339996,109.720001,108.379997,108.989998,1642700,105.374641
"2016-03-24",108.139999,108.379997,106.5,107.690002,2320000,104.117767
"2016-03-28",108.029999,108.029999,105.339996,106.599998,2319800,103.063927
"2016-03-29",106.449997,107.959999,104.959999,107.239998,2783500,103.682686
"2016-03-30",108.239998,109.190002,107.510002,107.800003,1386400,104.224121
"2016-03-31",107.959999,108.269997,106.660004,107.82,2588400,104.243454
"2016-04-01",106.790001,108.790001,106.059998,108.199997,2487500,104.610847
"2016-04-04",108.32,108.629997,103.75,105.139999,3442600,101.652351
"2016-04-05",104.620003,104.980003,102.419998,104.050003,3831400,100.598518
"2016-04-06",104.550003,106.870003,104.220001,105.739998,2175900,102.232452
"2016-04-07",105.010002,105.870003,103.379997,103.57,2143600,100.134422
"2016-04-08",104.099998,104.099998,102.510002,102.970001,2265300,99.554337
"2016-04-11",103,104.120003,101.839996,101.959999,1677500,98.577843
"2016-04-12",102.050003,104.849998,102.050003,104.57,1892000,101.101273
"2016-04-13",104.940002,107.209999,104.690002,106.919998,2304700,103.373322
"2016-04-14",109.059998,109.5,107.629997,108.82,3084200,105.210274
"2016-04-15",108.980003,109.230003,107.809998,109.160004,2246300,105.539024
"2016-04-18",109.160004,111.25,109.160004,111.029999,2299800,107.34697
"2016-04-19",109.120003,109.809998,106.32,107.559998,3681100,103.992081
"2016-04-20",107.709999,108.980003,106.730003,108.290001,1617000,104.697868
"2016-04-21",108.550003,108.860001,107,108.339996,1373100,104.746201
"2016-04-22",108.07,108.720001,105.989998,107.510002,1993400,103.943733
"2016-04-25",107.150002,107.5,105.690002,106.43,1719000,102.899574
"2016-04-26",106.68,106.910004,105.760002,106.639999,1301600,103.102592
"2016-04-27",106.029999,107.940002,105.360001,107.769997,3165600,104.195122
"2016-04-28",107.550003,110.790001,106.830002,106.989998,6173600,103.440994
"2016-04-29",116.839996,118,113.769997,115.769997,8365700,111.929749
"2016-05-02",115.760002,116.989998,113.870003,116.519997,3588100,112.654861
"2016-05-03",115.160004,116.790001,114.400002,115.970001,2649600,112.123108
"2016-05-04",113.660004,115.43,112.889999,114.110001,3233200,110.324821
"2016-05-05",114.139999,114.559998,112.449997,112.550003,2174300,108.816574
"2016-05-06",112,113.330002,111.550003,113.160004,1812700,109.406326
"2016-05-09",113.099998,114.120003,111.980003,112.599998,1531300,108.864899
"2016-05-10",113.379997,115.360001,113.019997,115.019997,1560300,111.204613
"2016-05-11",114.599998,114.910004,112.580002,112.650002,1111500,108.913239
"2016-05-12",113.25,113.620003,111.209999,112.940002,1052100,109.193626
"2016-05-13",113.25,113.800003,111.900002,111.919998,1235700,108.207458
"2016-05-16",112.5,112.699997,111.349998,111.919998,1737200,108.207458
"2016-05-17",111.949997,113.68,111.209999,111.620003,1650300,107.917397
"2016-05-18",111.099998,112.269997,109.690002,110.769997,2679900,107.095596
"2016-05-19",109.489998,110.43,107.760002,108.559998,2241300,104.958908
"2016-05-20",108.730003,111.080002,108.269997,110.489998,2243000,106.82489
"2016-05-23",110.300003,110.769997,109.940002,110.199997,1096100,106.544502
"2016-05-24",110.769997,113.690002,110.379997,113.169998,2333500,109.6548
"2016-05-25",113.169998,114.099998,112.660004,113.010002,1648000,109.499771
"2016-05-26",113.150002,113.449997,111.089996,111.82,1219100,108.346741
"2016-05-27",112,112.650002,111.510002,112.290001,1076400,108.802139
"2016-05-31",112.360001,112.650002,109.919998,111.239998,2063300,107.784752
"2016-06-01",110.470001,111.900002,109.529999,110.599998,1546600,107.164635
"2016-06-02",110.120003,111.5,109.75,111.099998,1102000,107.649086
"2016-06-03",110.5,110.669998,108.360001,109.989998,1527200,106.57357
"2016-06-06",109.830002,109.970001,108.32,109.760002,2066700,106.350716
"2016-06-07",110,111.080002,109.260002,110.660004,2065000,107.222763
"2016-06-08",111.099998,111.25,110,110.029999,1122100,106.612312
"2016-06-09",109.120003,110.68,108.660004,109.110001,1074000,105.720894
"2016-06-10",108,108.339996,106.059998,106.800003,1862000,103.482651
"2016-06-13",106.260002,107.220001,104.129997,104.330002,1976200,101.089371
"2016-06-14",104.519997,105.690002,103.610001,105,1950900,101.738564
"2016-06-15",105.419998,105.970001,104.169998,104.339996,1594800,101.099068
"2016-06-16",104.160004,104.540001,102.849998,104.349998,1729900,101.108742
"2016-06-17",104.080002,104.720001,103.07,104.139999,2697800,100.905281
"2016-06-20",106.629997,109.260002,106.019997,107.190002,2437900,103.86055
"2016-06-21",107.220001,107.599998,106.32,107.370003,1168800,104.034966
"2016-06-22",107.279999,108.870003,106.82,107.980003,1607600,104.626015
"2016-06-23",108.980003,110,108.440002,109.900002,1647600,106.486366
"2016-06-24",102.540001,106.279999,101.220001,101.760002,5446700,98.599205
"2016-06-27",100.540001,100.839996,96.580002,98.440002,3233500,95.382339
"2016-06-28",99.830002,102.970001,99.75,101.190002,2121500,98.046921
"2016-06-29",102.470001,105.199997,102.220001,104.18,2045000,100.944054
"2016-06-30",105.540001,106.459999,103.93,106.300003,2336800,102.998184
"2016-07-01",106.029999,108.330002,105.82,107.709999,1779300,104.36438
"2016-07-05",106.900002,107.639999,104.589996,105.93,1621800,102.639679
"2016-07-06",105.349998,106.790001,104.440002,106.199997,1372200,102.901283
"2016-07-07",106.050003,107.610001,105.669998,107.57,1240100,104.228729
"2016-07-08",108.339996,109.699997,108.089996,109.43,1661300,106.030952
"2016-07-11",110.110001,111.5,110.07,111.279999,1832400,107.823494
"2016-07-12",112.029999,113.75,111.910004,113.400002,2090800,109.87764
"2016-07-13",113.449997,114.410004,112.290001,114.260002,1902200,110.710953
"2016-07-14",115.25,115.639999,114.5,115.129997,1970000,111.553917
"2016-07-15",114.379997,115.269997,113.019997,114.620003,1814500,111.059769
"2016-07-18",114.690002,116.220001,113.82,115.529999,1103400,111.94149
"2016-07-19",114.690002,116.290001,114.279999,116.129997,1425500,112.522858
"2016-07-20",116.260002,117.889999,115.800003,117.190002,1340000,113.549942
"2016-07-21",117.07,117.269997,115.82,116.580002,1168700,112.958893
"2016-07-22",116.349998,117.309998,115.779999,117.199997,1231100,113.559624
"2016-07-25",116.849998,117.650002,115.849998,117.610001,1480500,113.956886
"2016-07-26",117.989998,118.910004,116.720001,117.639999,2863100,113.985954
"2016-07-27",117.760002,118,115.800003,117.199997,2772300,113.559624
"2016-07-28",117.550003,119.769997,116.230003,119.269997,4959500,115.565315
"2016-07-29",113.739998,117.93,112.989998,116.650002,6136100,113.026703
"2016-08-01",116.82,117.769997,115.5,117.370003,1964400,113.724342
"2016-08-02",116.279999,116.949997,112.5,113.550003,4442800,110.022995
"2016-08-03",113.300003,114.080002,112.349998,112.559998,2114900,109.063744
"2016-08-04",111.620003,114.199997,111.010002,113.510002,1941600,109.984245
"2016-08-05",114.389999,115.5,113.120003,113.230003,2141000,109.712936
"2016-08-08",113.370003,114.199997,112.32,114.089996,1460800,110.546211
"2016-08-09",114.080002,114.959999,113.400002,113.779999,1251800,110.24585
"2016-08-10",114.470001,114.779999,113.779999,114.379997,1059300,110.827209
"2016-08-11",114.839996,115.739998,114.199997,114.800003,1298300,111.234161
"2016-08-12",114.519997,116.339996,114.300003,116.080002,1684900,112.474419
"2016-08-15",116.589996,117.989998,116.57,116.900002,1749600,113.268944
"2016-08-16",116.900002,117.699997,116,116.279999,1108700,112.66819
"2016-08-17",116.07,116.620003,115.160004,115.419998,1342500,111.834915
"2016-08-18",115.639999,115.989998,115.010002,115.440002,990700,111.854294
"2016-08-19",114.980003,115.290001,114.709999,115,1102800,111.427963
"2016-08-22",114.769997,115.160004,113.949997,113.989998,1341100,110.449318
"2016-08-23",114,114.809998,113.580002,113.599998,1585700,110.323074
"2016-08-24",113.599998,114.120003,111.889999,111.889999,1519200,108.662407
"2016-08-25",111.389999,112.580002,111.339996,112.25,1320000,109.012016
"2016-08-26",112.610001,113.760002,110.480003,111.360001,2270200,108.147697
"2016-08-29",111.699997,111.739998,109.790001,109.800003,1694000,106.63269
"2016-08-30",110.139999,110.32,108.699997,109.089996,1598800,105.943161
"2016-08-31",108.720001,109.779999,108.260002,109.120003,1915300,105.972313
"2016-09-01",109.860001,113.25,109.160004,113.129997,3199900,109.866646
"2016-09-02",114,114.389999,111.870003,112.050003,1744200,108.817787
"2016-09-06",112.099998,114.699997,112.019997,113.910004,2165300,110.62413
"2016-09-07",113.550003,114.389999,113.470001,113.650002,1577600,110.371635
"2016-09-08",113.080002,114.279999,112.349998,114.07,1164600,110.779526
"2016-09-09",113.040001,113.370003,111.050003,111.099998,1696700,107.89518
"2016-09-12",109.800003,113.949997,109.800003,113.57,2098000,110.293938
"2016-09-13",112.5,113.07,111.120003,111.559998,1156400,108.341911
"2016-09-14",111.980003,112.669998,111.029999,111.309998,871300,108.099144
"2016-09-15",110.940002,112.199997,110.150002,111.900002,2163500,108.672112
"2016-09-16",110.699997,111,106.860001,107.830002,6638900,104.719528
"2016-09-19",108.559998,108.790001,105.739998,106.120003,4241900,103.058861
"2016-09-20",106.989998,107.82,105.620003,107.650002,2680600,104.544701
"2016-09-21",107.959999,108.199997,107.099998,108.019997,2003000,104.90403
"2016-09-22",109,109.050003,108.349998,108.790001,1453800,105.651825
"2016-09-23",108.970001,110.269997,108.540001,109.910004,1674800,106.73954
"2016-09-26",109.339996,109.589996,108.5,109.089996,1044200,105.943161
"2016-09-27",109.25,113.290001,109.25,113.099998,2604700,109.837494
"2016-09-28",113.519997,116.080002,112.639999,115.989998,3446000,112.644127
"2016-09-29",115.989998,119.150002,115.559998,118.400002,5575000,114.984612
"2016-09-30",118.629997,118.769997,116.580002,116.720001,2292000,113.353065
"2016-10-03",116.379997,117.400002,115.699997,117.019997,1542800,113.644424
"2016-10-04",118.050003,119.120003,117.199997,119.120003,2010100,115.683853
"2016-10-05",119.300003,119.5,118.480003,119.139999,1377800,115.703255
"2016-10-06",119.040001,119.050003,117.449997,118.529999,1203200,115.110863
"2016-10-07",118.779999,118.779999,117.389999,117.769997,1174100,114.372787
"2016-10-10",118.339996,119.5,117.910004,118.769997,1085800,115.343941
"2016-10-11",118.160004,118.660004,116.849998,117.720001,1873500,114.324226
"2016-10-12",118.599998,119.419998,117.949997,118.790001,2243400,115.363365
"2016-10-13",117.43,119.349998,116.580002,118.690002,1109800,115.266258
"2016-10-14",118.769997,121.25,118.760002,120.800003,2235400,117.315392
"2016-10-17",121.089996,122,119.940002,121.779999,2256200,118.267113
"2016-10-18",122.860001,124.230003,122.150002,122.830002,3866100,119.286835
"2016-10-19",123.57,125.050003,122.870003,124.690002,2752400,121.093185
"2016-10-20",126.82,128.029999,123.879997,124.660004,3925900,121.064056
"2016-10-21",124.57,127.669998,124.099998,127.580002,2171200,123.899818
"2016-10-24",128.110001,129.169998,127.040001,127.690002,2583400,124.006638
"2016-10-25",127.5,128.75,127.269997,127.989998,1918000,124.297989
"2016-10-26",127.760002,127.769997,125.349998,125.540001,2168500,121.918663
"2016-10-27",125.980003,126.879997,124.889999,126.419998,4204700,122.77327
"2016-10-28",128.850006,133.550003,128.240005,131.639999,6837200,127.842697
"2016-10-31",131.570007,131.809998,128.839996,129.229996,2596100,125.502213
"2016-11-01",129.789993,130.350006,124.489998,125.989998,3124300,122.355659
"2016-11-02",126,126,122.959999,123,2810100,119.451912
"2016-11-03",123.519997,126.239998,123.019997,125.290001,2793300,121.675865
"2016-11-04",124.639999,126.199997,123.699997,125.209999,1587400,121.598175
"2016-11-07",126.790001,127.470001,125.68,126.489998,2319500,122.841255
"2016-11-08",126.900002,127.610001,125.830002,127.010002,2345100,123.34626
"2016-11-09",123.980003,125.739998,123.580002,124.75,2162000,121.151443
"2016-11-10",125.650002,127.160004,121.639999,123.629997,2352100,120.063751
"2016-11-11",123.5,123.769997,120.32,121.199997,3141800,117.703842
"2016-11-14",121.370003,121.730003,117.349998,119.160004,3185800,115.722687
"2016-11-15",122.019997,124.760002,121.239998,123.540001,2385100,120.238686
"2016-11-16",122.970001,125.5,122.919998,125.199997,1564000,121.854332
"2016-11-17",125.400002,127.120003,125.150002,126.580002,2114700,123.197464
"2016-11-18",126.57,126.639999,125.5,125.669998,1369500,122.311775
"2016-11-21",125.739998,126.870003,125.739998,126.459999,1551600,123.080666
"2016-11-22",126.540001,127.839996,126.160004,127.57,1390900,124.160995
"2016-11-23",127.5,127.870003,125.540001,126.370003,1899700,122.993073
"2016-11-25",125.730003,127.379997,125.730003,127.279999,425600,123.878761
"2016-11-28",126.989998,127.25,125.690002,125.919998,1037100,122.555084
"2016-11-29",126.230003,126.730003,124.779999,125.099998,983600,121.757011
"2016-11-30",125.82,125.870003,123.889999,124.050003,1622100,120.735069
"2016-12-01",123.949997,124.309998,121.75,122.010002,1931100,118.749588
"2016-12-02",122.400002,122.629997,120.519997,121,1467800,117.766586
"2016-12-05",121.269997,124.510002,121.050003,123.690002,2633200,120.384697
"2016-12-06",124.040001,124.400002,123.660004,123.769997,1404700,120.462547
"2016-12-07",124.040001,124.300003,123.360001,123.550003,1753300,120.248436
"2016-12-08",124.220001,124.32,122.970001,123,2163200,119.71312
"2016-12-09",123.239998,124.720001,123.019997,124.059998,1556700,120.744812
"2016-12-12",123.769997,124.040001,119.339996,120.25,2170800,117.036613
"2016-12-13",120.129997,121.690002,118.919998,120.029999,3169500,116.822502
"2016-12-14",120.209999,120.559998,115.550003,116.389999,4254300,113.27977
"2016-12-15",116.660004,118.839996,115.089996,116.959999,2985000,113.834541
"2016-12-16",117.790001,118.900002,115.660004,116.660004,2854500,113.542557
"2016-12-19",116.540001,117.760002,115.809998,116.220001,1957600,113.114304
"2016-12-20",115.300003,118.309998,115.300003,117.089996,4482200,113.961052
"2016-12-21",116.959999,117.169998,114.389999,114.860001,2910300,111.790642
"2016-12-22",114.900002,115.169998,113.730003,114.400002,1746800,111.342934
"2016-12-23",114.300003,114.809998,113.5,113.860001,869400,110.817368
"2016-12-27",114.349998,114.980003,113.580002,113.629997,926300,110.593521
"2016-12-28",114.230003,114.769997,112.629997,113.470001,1062500,110.437798
"2016-12-29",113.220001,114.209999,113,113.970001,1116600,110.924431
"2016-12-30",113.839996,114.239998,112.720001,113.279999,2082700,110.252876
"2017-01-03",114.040001,114.139999,111.879997,112.440002,2244800,109.435326
"2017-01-04",112.970001,114.519997,112.699997,113.739998,2892300,110.700584
"2017-01-05",113.739998,114.839996,112.900002,114.690002,2167600,111.625206
"2017-01-06",116.419998,117.879997,116.129997,116.449997,3362400,113.338173
"2017-01-09",117.889999,118,116.139999,117.300003,3212400,114.165451
"2017-01-10",115.900002,118.25,115.699997,117.620003,2656500,114.476898
"2017-01-11",118.169998,118.199997,116.25,117.199997,1545600,114.06813
"2017-01-12",117.010002,118.120003,116.410004,118.010002,1353200,114.856476
"2017-01-13",118.010002,120.440002,117.809998,118.809998,2413900,115.635101
"2017-01-17",119.290001,120.419998,118.25,118.580002,1320000,115.411247
