"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2002-08-07",63.400002,64.75,61.799999,64.709999,2325300,40.608036
"2002-08-08",65,66.669998,64.589996,66.349998,3353000,41.637199
"2002-08-09",65.379997,66.760002,65.129997,65.599998,2002500,41.166546
"2002-08-12",65.349998,66.139999,64.110001,65.440002,1452700,41.066147
"2002-08-13",65.300003,65.349998,62.990002,63.18,2836900,39.647903
"2002-08-14",63.18,63.849998,62.32,63.75,2810900,40.0056
"2002-08-15",63.950001,64.68,62.900002,64,2864800,40.162491
"2002-08-16",64,66.019997,63.400002,65.419998,2448900,41.053596
"2002-08-19",65,65.900002,63.599998,64.040001,2590800,40.187584
"2002-08-20",64.040001,64.040001,63.25,63.540001,1518400,39.873825
"2002-08-21",63.790001,64.980003,63.200001,63.450001,1610600,39.817329
"2002-08-22",63.599998,63.950001,61.700001,62.16,2650600,39.007809
"2002-08-23",61.25,61.740002,59.5,59.709999,3473500,37.470333
"2002-08-26",60.049999,61.400002,59.5,60.950001,2334100,38.248486
"2002-08-27",62.599998,62.849998,62,62.220001,2140500,39.045471
"2002-08-28",62.209999,62.599998,61.209999,61.990002,2590300,38.901123
"2002-08-29",60.650002,63.009998,60.509998,62.5,1850900,39.290897
"2002-08-30",62.34,64.239998,61.950001,63.32,2075800,39.806396
"2002-09-03",62.900002,63.869999,62,62.380001,2840300,39.215473
"2002-09-04",62.75,64.099998,62.400002,64.019997,2464300,40.24646
"2002-09-05",62.950001,65.199997,62.799999,63.849998,2168600,40.139584
"2002-09-06",64.849998,65.489998,64.489998,64.669998,1513300,40.655083
"2002-09-09",64.599998,66.989998,64.199997,66.519997,3198000,41.818081
"2002-09-10",67,67.099998,65.400002,65.75,2587200,41.33403
"2002-09-11",65.449997,65.949997,65.25,65.25,1370500,41.019691
"2002-09-12",65.300003,66.730003,65.290001,65.980003,2434500,41.478619
"2002-09-13",65.68,66.599998,65.309998,65.730003,1535700,41.321434
"2002-09-16",65.599998,67.220001,65.599998,65.75,2032800,41.33403
"2002-09-17",64,65.190002,63.139999,64.019997,3990100,40.24646
"2002-09-18",64.019997,66.099998,63.52,65.190002,2737200,40.981979
"2002-09-19",64.610001,65.550003,64.25,64.43,1765600,40.504204
"2002-09-20",65.099998,66.199997,64.599998,65.230003,3426500,41.007126
"2002-09-23",64.980003,66.300003,64.970001,65.699997,2157800,41.302582
"2002-09-24",65.849998,66.489998,65.400002,65.699997,3119400,41.302582
"2002-09-25",66.050003,66.389999,63.450001,63.900002,4036300,40.171021
"2002-09-26",64.400002,65.5,63.740002,65.5,2808000,41.176865
"2002-09-27",65.599998,66.040001,64.809998,65.550003,2289600,41.208302
"2002-09-30",64.970001,65.599998,64,64.669998,2521000,40.655083
"2002-10-01",64.900002,65.550003,64.019997,64.800003,2295300,40.736805
"2002-10-02",64.699997,65,63.189999,63.189999,2600100,39.724667
"2002-10-03",63.419998,64.080002,60.849998,61.810001,3821200,38.857132
"2002-10-04",61.810001,62.240002,60.5,61,2589400,38.347912
"2002-10-07",61.099998,62.98,61.099998,61.439999,2358000,38.624527
"2002-10-08",61.459999,61.689999,56.639999,58.099998,5232900,36.524822
"2002-10-09",57.849998,59.68,56.75,58.009998,3976400,36.468235
"2002-10-10",58.990002,61.41,58,60.880001,2265600,38.272488
"2002-10-11",63.049999,63.209999,61.529999,62.450001,2723500,39.259468
"2002-10-14",62.450001,62.740002,59.330002,60.099998,2907500,37.782124
"2002-10-15",60.349998,61.959999,58,58.93,4946300,37.046608
"2002-10-16",58.93,60.150002,58.700001,59.5,2395600,37.404938
"2002-10-17",61.150002,61.200001,55.25,58.299999,5898800,36.650555
"2002-10-18",56.950001,59.93,56.950001,59.380001,3105500,37.329487
"2002-10-21",58.700001,59.549999,58.349998,59.150002,2799200,37.184902
"2002-10-22",58.07,59.049999,57.900002,58.5,1839500,36.776276
"2002-10-23",58.599998,60.290001,58.389999,60.290001,2261200,37.901566
"2002-10-24",60.25,60.599998,58.759998,59.099998,3172900,37.153461
"2002-10-25",58.25,58.349998,54.900002,56.630001,7503400,35.600685
"2002-10-28",56.900002,56.919998,54.75,55.450001,4068400,34.858887
"2002-10-29",54.900002,57.799999,54.869999,57.439999,3808800,36.109913
"2002-10-30",58.25,59.009998,57.400002,58.75,2779800,36.933453
"2002-10-31",58.75,59.049999,57.709999,57.900002,2389000,36.399094
"2002-11-01",57.889999,57.900002,56.150002,56.380001,2600700,35.443546
"2002-11-04",56.5,56.59,49.889999,50.23,11956900,31.577309
"2002-11-05",48.639999,53.759998,48.509998,53.650002,8693100,33.727299
"2002-11-06",54.75,55.759998,53.25,54.950001,6180000,34.544559
"2002-11-07",55,55.400002,54.549999,54.900002,3314600,34.513119
"2002-11-08",55.650002,56.799999,55.150002,56.43,4514000,35.474968
"2002-11-11",56.43,57,54.139999,54.599998,2533200,34.324528
"2002-11-12",54.599998,55.5,54.07,54.529999,2125300,34.280514
"2002-11-13",58,58,52.139999,53.23,4050000,33.463284
"2002-11-14",53.25,53.84,50.43,50.529999,4763400,31.765923
"2002-11-15",50.599998,51.5,50.130001,50.349998,5100600,31.652735
"2002-11-18",50.349998,50.360001,48.650002,49.299999,6733300,30.99264
"2002-11-19",49.5,51.970001,49.5,51.25,4879000,32.218529
"2002-11-20",51.049999,52.169998,50.639999,52.040001,3533600,32.715176
"2002-11-21",52.049999,52.84,51.650002,52.099998,5209900,32.752903
"2002-11-22",52.400002,52.990002,51.82,51.84,2189300,32.589447
"2002-11-25",51.849998,51.919998,50.580002,51.23,2657500,32.205952
"2002-11-26",50.599998,51.509998,50.549999,51.459999,2899900,32.350548
"2002-11-27",52.049999,53.77,51.700001,53.189999,3809100,33.509754
"2002-11-29",53.189999,53.189999,51.900002,52.200001,1191100,32.886066
"2002-12-02",52.349998,52.799999,51.099998,52.419998,2522100,33.024673
"2002-12-03",51.75,52.5,50.82,50.93,1980600,32.085957
"2002-12-04",51.099998,52,50.939999,51.740002,3203700,32.596256
"2002-12-05",51.779999,52.130001,50.540001,51,1766700,32.130058
"2002-12-06",50.900002,52.509998,50.450001,52.240002,2630600,32.911266
"2002-12-09",51.950001,52.5,51.369999,51.5,1958800,32.445065
"2002-12-10",51.549999,52.279999,50.900002,51.599998,2117500,32.508053
"2002-12-11",51.599998,52.5,51.150002,52.009998,1671900,32.76635
"2002-12-12",52.009998,52.009998,50.709999,51.349998,1610100,32.350544
"2002-12-13",50.880001,51.189999,49.439999,49.700001,2433200,31.311045
"2002-12-16",49.52,50.419998,49.200001,50.419998,2632200,31.764658
"2002-12-17",51.150002,51.919998,50.220001,50.599998,2458600,31.878054
"2002-12-18",50.939999,52.669998,50.509998,52.529999,2848600,33.093945
"2002-12-19",53,54.650002,52.990002,54.299999,4248600,34.209068
"2002-12-20",55.029999,55.5,54.34,54.619999,2845100,34.410664
"2002-12-23",56.200001,57.209999,55.52,57.16,3801100,36.010864
"2002-12-24",56.5,57.5,56.5,56.84,1160300,35.809261
"2002-12-26",57.400002,57.5,56.630001,56.900002,1251700,35.847061
"2002-12-27",57.900002,58.299999,57.25,57.700001,2102700,36.351074
"2002-12-30",58.049999,58.110001,56.450001,57,2832100,35.910061
"2002-12-31",57.049999,57.84,56.25,57.75,1706500,36.382561
"2003-01-02",58.07,58.950001,57.560001,58.849998,2066400,37.075562
"2003-01-03",58.25,58.880001,58.25,58.709999,1404100,36.987362
"2003-01-06",58.27,58.689999,58.099998,58.5,2046200,36.855045
"2003-01-07",57.950001,58.049999,55.68,56,3172300,35.280071
"2003-01-08",55.900002,56.740002,55.150002,55.450001,2449700,34.933556
"2003-01-09",55.93,55.93,53.700001,55.169998,3670000,34.757141
"2003-01-10",55.349998,57.439999,55.200001,56.990002,3022500,35.903748
"2003-01-13",57,57,54.990002,55.27,2098300,34.820168
"2003-01-14",55.279999,55.990002,54.5,55,1861800,34.650059
"2003-01-15",55,55,53.400002,53.799999,2522900,33.894051
"2003-01-16",54.150002,54.73,53.57,53.75,2823700,33.862556
"2003-01-17",53.82,53.82,52.5,52.5,2360700,33.075062
"2003-01-21",52.650002,52.98,51.099998,51.310001,2848900,32.325359
"2003-01-22",51.310001,52.700001,50.150002,51,5146500,32.130058
"2003-01-23",51.200001,52.75,51.049999,52.279999,3246600,32.936451
"2003-01-24",51.98,53.349998,50.900002,50.900002,4508200,32.067059
"2003-01-27",51.150002,51.650002,50.549999,50.740002,2566700,31.966263
"2003-01-28",51.099998,51.189999,50.110001,51.099998,2063300,32.193035
"2003-01-29",50.77,51.599998,50.490002,50.5,2887200,31.81506
"2003-01-30",50.98,50.98,49.549999,49.650002,2855100,31.279562
"2003-01-31",49.52,52,49.52,51.049999,3364600,32.161549
"2003-02-03",49.900002,50.490002,49.389999,49.549999,3991100,31.216547
"2003-02-04",50.150002,51.68,49.5,51.27,2667700,32.300171
"2003-02-05",51.98,51.990002,50.5,50.57,2251900,31.859144
"2003-02-06",50.66,51.049999,49.830002,50.150002,1516800,31.594542
"2003-02-07",50.400002,50.5,49.860001,50.099998,1319400,31.563055
"2003-02-10",50.25,50.48,49.59,50.139999,1411700,31.588253
"2003-02-11",50.439999,50.450001,48.57,48.799999,2706900,30.744053
"2003-02-12",48.849998,48.98,46.77,47.75,3845900,30.082563
"2003-02-13",47.880001,47.990002,46.849998,47.759998,2545600,30.088846
"2003-02-14",47.91,48.34,46.799999,47.400002,2798400,29.862055
"2003-02-18",47.400002,47.700001,45.580002,46.799999,5418600,29.484047
"2003-02-19",46.889999,47.700001,46.419998,47.68,2165400,30.038439
"2003-02-20",47.259998,47.450001,45.700001,45.860001,3720500,28.89184
"2003-02-21",45.299999,45.75,44.849998,45.57,5238100,28.709146
"2003-02-24",45,45.25,44.34,44.549999,3543100,28.066532
"2003-02-25",44.599998,45.73,44.599998,45.41,5547600,28.608332
"2003-02-26",45.799999,46.060001,45.07,45.900002,5106700,28.917044
"2003-02-27",45.990002,46.25,45.099998,45.810001,2429100,28.929674
"2003-02-28",45.549999,46.139999,45.299999,45.720001,2651300,28.872841
"2003-03-03",46.389999,46.619999,45.700001,45.779999,2123500,28.910736
"2003-03-04",45.790001,46.450001,44.91,46.080002,2535100,29.100185
"2003-03-05",44.209999,45.900002,42.560001,45.080002,4945000,28.468678
"2003-03-06",45.09,45.200001,44.09,44.57,5266300,28.146603
"2003-03-07",44.57,44.57,43,43.560001,5048900,27.508766
"2003-03-10",43.57,43.599998,42.200001,42.32,4096200,26.725697
"2003-03-11",42.5,42.68,41.060001,41.130001,4050600,25.974182
"2003-03-12",41.310001,42.099998,40.639999,41.5,5141100,26.20785
"2003-03-13",42.349998,43.259998,41.869999,43.209999,3707200,27.287745
"2003-03-14",44.32,45.990002,44.16,45.189999,4111600,28.538137
"2003-03-17",45.799999,47.240002,45.509998,46.950001,4840100,29.649611
"2003-03-18",47.099998,48,47,47.32,3544900,29.883261
"2003-03-19",48,48.970001,47.650002,48.299999,3375300,30.502151
"2003-03-20",48.630001,48.740002,46.639999,46.849998,3690500,29.586449
"2003-03-21",46.849998,47.07,43.560001,45.41,8377900,28.677067
"2003-03-24",45.41,46.810001,45.41,46.41,3100300,29.30858
"2003-03-25",46.220001,46.439999,45.02,45.959999,2809500,29.024405
"2003-03-26",46.299999,47.049999,45.75,46.25,2480400,29.207535
"2003-03-27",46.150002,47.470001,45.91,47.25,2968700,29.839067
"2003-03-28",47.299999,48.25,47.029999,48.139999,3308700,30.401106
"2003-03-31",47.75,47.990002,47,47.549999,2786200,30.028522
"2003-04-01",47.450001,48.18,47.400002,47.650002,2806700,30.091669
"2003-04-02",47.66,47.939999,46.5,47.66,2942300,30.097963
"2003-04-03",47.799999,48.119999,47.450001,47.880001,2334700,30.236931
"2003-04-04",47.880001,47.93,46.049999,46.599998,2849600,29.428598
"2003-04-07",46.459999,46.459999,45.310001,45.549999,3782200,28.76549
"2003-04-08",45.119999,45.48,44.98,45.09,2423300,28.474995
"2003-04-09",45.09,46.209999,44.77,45.349998,2037300,28.639183
"2003-04-10",45.360001,45.360001,44.299999,44.75,2576900,28.260273
"2003-04-11",44.630001,44.73,43.700001,44.110001,2279700,27.856102
"2003-04-14",43.799999,44.650002,43.32,44.5,2917700,28.102392
"2003-04-15",44.630001,44.630001,43.650002,44.490002,2111400,28.096087
"2003-04-16",44.740002,44.959999,44.099998,44.349998,2825100,28.007668
"2003-04-17",44.349998,45.549999,44.349998,45.360001,2073400,28.6455
"2003-04-21",45.400002,45.950001,45,45.25,2150700,28.576033
"2003-04-22",46,48.68,46,48.549999,5867400,30.660019
"2003-04-23",48.549999,49.07,48.040001,48.619999,3729900,30.704227
"2003-04-24",48.610001,49.650002,48.240002,49.150002,2303800,31.038939
"2003-04-25",49.700001,49.91,49.299999,49.41,2553800,31.203123
"2003-04-28",49.5,50.689999,49.02,50.48,2676800,31.878845
"2003-04-29",50.700001,51.66,49.549999,50.25,2858400,31.733591
"2003-04-30",50.240002,50.610001,49.419998,50.049999,2505100,31.607304
"2003-05-01",49.5,49.950001,48.610001,48.900002,2236000,30.881065
"2003-05-02",48.91,50.32,48.91,50.220001,2273600,31.714666
"2003-05-05",50.09,50.189999,48.900002,49.5,2187900,31.259956
"2003-05-06",49.509998,50.139999,49.139999,49.810001,2152300,31.455729
"2003-05-07",49.400002,50,48.950001,49.16,2367100,31.04525
"2003-05-08",49.080002,49.43,48.380001,48.549999,1633500,30.660019
"2003-05-09",48.509998,48.84,48.290001,48.84,1738800,30.843155
"2003-05-12",48.75,49.09,48.540001,48.919998,1640500,30.89369
"2003-05-13",49,50,48.75,49.540001,1574900,31.285223
"2003-05-14",49.540001,49.73,49.130001,49.57,1018100,31.304171
"2003-05-15",49.490002,49.77,49.099998,49.400002,1674900,31.196802
"2003-05-16",49,49.389999,48.610001,49,1774200,30.944199
"2003-05-19",48.849998,48.849998,47.599998,47.669998,1564300,30.10429
"2003-05-20",47.939999,48.040001,46.75,47.369999,2063300,29.914843
"2003-05-21",47.299999,47.369999,46.700001,47.369999,1763900,29.914843
"2003-05-22",47.25,48,47.060001,47.709999,1489700,30.12956
"2003-05-23",47.75,48.169998,47.119999,47.93,1648200,30.268484
"2003-05-27",47.849998,48.810001,47.450001,48.41,1605200,30.571613
"2003-05-28",48.200001,48.25,46.790001,47.099998,2510400,29.744345
"2003-05-29",47.099998,47.240002,46.119999,46.560001,3288100,29.478416
"2003-05-30",46.52,47.700001,45.93,46.419998,3504100,29.389786
"2003-06-02",46.619999,47.490002,46.34,46.73,1869900,29.586046
"2003-06-03",46.599998,46.830002,45.93,46,2265100,29.123869
"2003-06-04",46,46.169998,45.299999,45.799999,2878300,28.99724
"2003-06-05",45.200001,46.810001,45,45.450001,3219800,28.775644
"2003-06-06",45.849998,47.18,45.810001,46.41,3619600,29.383457
"2003-06-09",46.419998,47.25,46.150002,46.5,1947100,29.440432
"2003-06-10",46.5,47.119999,45.59,46.5,2515100,29.440432
"2003-06-11",46.689999,48.150002,46.560001,48.09,2379300,30.447109
"2003-06-12",48.169998,48.799999,47.880001,48.419998,2444300,30.656027
"2003-06-13",48.799999,48.990002,47.599998,47.900002,1316900,30.326803
"2003-06-16",47.900002,48.950001,47.849998,48.73,1195400,30.852308
"2003-06-17",48.950001,49.25,48.5,49.07,2542000,31.06756
"2003-06-18",49.080002,49.889999,48.869999,49.650002,2677400,31.434788
"2003-06-19",49.880001,49.939999,49.009998,49.16,1825700,31.124544
"2003-06-20",49.16,49.25,48.599998,48.630001,2950600,30.788998
"2003-06-23",48.849998,48.990002,47.439999,48.209999,1966700,30.523066
"2003-06-24",47.830002,49.029999,47.830002,48.459999,1742600,30.681368
"2003-06-25",49.099998,49.240002,47.950001,48.119999,1201000,30.466087
"2003-06-26",48.259998,48.619999,47.720001,47.849998,1570000,30.295139
"2003-06-27",47.849998,47.93,47.259998,47.52,1745200,30.086227
"2003-06-30",47.73,48.220001,47.57,47.57,1602200,30.117872
"2003-07-01",47.799999,48.580002,47.470001,48.450001,1466800,30.675028
"2003-07-02",48.369999,48.810001,47.900002,48.810001,1435000,30.902958
"2003-07-03",48.27,48.639999,48.169998,48.400002,837500,30.643364
"2003-07-07",48.700001,48.950001,47.57,48.080002,2124300,30.440771
"2003-07-08",47.900002,48.189999,46.849998,48.029999,3648400,30.409113
"2003-07-09",47.919998,48.34,47.599998,47.889999,1966100,30.320477
"2003-07-10",47.799999,48.650002,47.509998,48.650002,2553900,30.801655
"2003-07-11",49.02,49.5,48.740002,49.380001,2404500,31.263834
"2003-07-14",49.98,49.990002,48.509998,48.650002,1608100,30.801655
"2003-07-15",48.549999,49.610001,48.5,49.299999,2230300,31.213182
"2003-07-16",49.279999,50.349998,49.279999,50.09,2414100,31.713354
"2003-07-17",50.200001,50.810001,49.779999,50.220001,2482100,31.79567
"2003-07-18",50.75,52.080002,50.599998,52.049999,2674000,32.954285
"2003-07-21",52.75,52.790001,51.279999,52.299999,2620300,33.112579
"2003-07-22",52.299999,53.599998,51.400002,53.400002,3648600,33.809025
"2003-07-23",53.389999,53.700001,52.619999,53.380001,1609600,33.79636
"2003-07-24",54.98,55,51.549999,51.549999,4096100,32.63773
"2003-07-25",51.849998,53.049999,51.400002,53,3049000,33.555748
"2003-07-28",53.57,54.200001,53.099998,53.459999,3012500,33.846989
"2003-07-29",53.330002,53.720001,52.450001,52.549999,1649900,33.270847
"2003-07-30",52.700001,53.099998,52.310001,52.450001,1863500,33.207546
"2003-07-31",52.650002,53,52.200001,52.34,1571500,33.137901
"2003-08-01",52.950001,52.950001,51.52,51.52,1661700,32.618725
"2003-08-04",51.650002,52.349998,50.639999,51.700001,1562600,32.732693
"2003-08-05",51.080002,51.290001,50.02,50.169998,2302200,31.763992
"2003-08-06",50.799999,51.799999,50.150002,50.900002,1955400,32.226196
"2003-08-07",50,50.439999,49.509998,49.700001,6683800,31.466442
"2003-08-08",50.200001,50.689999,49.779999,50.59,3978400,32.029915
"2003-08-11",50.650002,50.98,50.060001,50.580002,1474400,32.023594
"2003-08-12",50.450001,51.110001,50.439999,50.98,1836200,32.276836
"2003-08-13",50.98,51.299999,50.290001,50.389999,1613100,31.903288
"2003-08-14",50.330002,50.669998,49.830002,50.490002,2552300,31.96661
"2003-08-15",50.490002,50.68,50.200001,50.610001,567300,32.042583
"2003-08-18",50.599998,52.169998,50.599998,51.98,2176500,32.909962
"2003-08-19",52.48,52.880001,51.130001,51.950001,2080100,32.890976
"2003-08-20",51.950001,52.099998,50.900002,51.040001,1539000,32.314827
"2003-08-21",51.150002,51.77,50.080002,50.560001,2184800,32.010929
"2003-08-22",50.759998,50.759998,49.799999,49.880001,2272700,31.58042
"2003-08-25",49.650002,50.32,49.400002,50.32,1490600,31.85899
"2003-08-26",51.099998,51.529999,50.290001,51.369999,2168300,32.523769
"2003-08-27",51.240002,51.5,50.389999,51.450001,1727700,32.574402
"2003-08-28",50.549999,51.470001,50.5,51.400002,2397000,32.618832
"2003-08-29",51.400002,51.400002,50.790001,51.23,1262000,32.510952
"2003-09-02",51.099998,51.439999,50.799999,51.400002,1412400,32.618832
"2003-09-03",51.490002,52.279999,51.459999,52.07,2553100,33.044018
"2003-09-04",52.220001,52.220001,51.259998,51.599998,1898800,32.745758
"2003-09-05",51.279999,52.040001,51.259998,52.009998,2115000,33.005939
"2003-09-08",51.759998,52.450001,51.759998,52.240002,1540300,33.151917
"2003-09-09",52.25,52.349998,51.77,52.200001,2110900,33.12653
"2003-09-10",51.950001,52.200001,50.91,51.25,2069500,32.52364
"2003-09-11",51.330002,51.970001,51.040001,51.41,1818300,32.625179
"2003-09-12",51.580002,51.580002,50.77,51.110001,1409600,32.434795
"2003-09-15",51.02,51.18,50.759998,50.970001,1879900,32.345963
"2003-09-16",50,50.16,49.549999,50,8760400,31.730392
"2003-09-17",50,50,49.580002,49.759998,3740800,31.578077
"2003-09-18",49.75,50.349998,49.549999,49.630001,2510800,31.49559
"2003-09-19",49.400002,49.900002,48.150002,48.700001,5422600,30.905384
"2003-09-22",48.5,48.5,47.52,47.82,3081000,30.346933
"2003-09-23",46.619999,46.950001,45.799999,45.970001,7642700,29.172909
"2003-09-24",45.970001,46.5,45.049999,45.099998,5153700,28.62081
"2003-09-25",44.099998,45.630001,44.09,45.130001,5440200,28.639839
"2003-09-26",45.5,45.900002,44.779999,45.43,3326100,28.830231
"2003-09-29",45.93,46.099998,45.599998,45.91,3281800,29.134848
"2003-09-30",46.139999,46.400002,45.16,46.150002,3039200,29.287157
"2003-10-01",46.099998,46.43,45.029999,46.43,2194100,29.464838
"2003-10-02",46.349998,46.349998,45.349998,46.009998,1897600,29.198294
"2003-10-03",46.560001,47.169998,45.650002,45.700001,3041800,29.001575
"2003-10-06",45.700001,45.700001,45.27,45.450001,2228500,28.842922
"2003-10-07",45.450001,45.889999,44.779999,45.759998,2928800,29.039644
"2003-10-08",45.759998,46.09,45.34,45.880001,2925500,29.115803
