"","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"2012-11-14",35.650002,35.807499,34.912498,34.987499,13608000,31.596088
"2012-11-15",35,35.119999,34.6325,35,13717600,31.607382
"2012-11-16",35.005001,35.887501,35.005001,35.677502,16632400,32.219208
"2012-11-19",36,36.415001,35.915001,36.412498,15120400,32.882957
"2012-11-20",36.384998,36.845001,36.290001,36.584999,9566400,33.038742
"2012-11-21",36.555,36.724998,36.435001,36.665001,6565200,33.111
"2012-11-23",36.825001,37.029999,36.599998,37.029999,4454400,33.440598
"2012-11-26",36.9025,36.9025,36.605,36.8125,8623600,33.244194
"2012-11-27",36.779999,36.959999,36.5825,36.695,9981600,33.138088
"2012-11-28",36.5075,36.837502,36.4725,36.822498,10358400,33.253223
"2012-11-29",36.982498,37.0825,36.810001,37.044998,12572800,33.454151
"2012-11-30",37.080002,37.482498,37.002499,37.427502,14048000,33.799587
"2012-12-03",37.5,37.68,37.110001,37.16,11736800,33.557991
"2012-12-04",37.244999,37.3125,36.799999,36.897499,9100800,33.320961
"2012-12-05",37.127499,37.127499,36.525002,37.014999,11971200,33.427048
"2012-12-06",37.112499,37.224998,36.764999,37.1175,9124000,33.519627
"2012-12-07",37.279999,37.32,36.947498,37.137501,7557200,33.537685
"2012-12-10",37.1875,37.317501,37.067501,37.165001,9288800,33.562523
"2012-12-11",37.099998,37.5825,37.099998,37.224998,14492800,33.616707
"2012-12-12",37.422501,37.450001,36.9575,36.970001,18319600,33.386425
"2012-12-13",37.0275,37.275002,36.7225,36.799999,13042800,33.232903
"2012-12-14",36.720001,36.922501,36.5625,36.705002,9579200,33.147125
"2012-12-17",36.7425,37.282501,36.724998,37.282501,13903200,33.668633
"2012-12-18",37.252499,37.887501,37.174999,37.68,11869600,34.027611
"2012-12-19",37.700001,37.709999,37.287498,37.290001,8640400,33.675388
"2012-12-20",37.470001,38.127499,37.330002,38.115002,10863200,34.420437
"2012-12-21",37.7425,37.994999,37.490002,37.692501,13930400,34.038887
"2012-12-24",37.557499,37.904999,37.557499,37.794998,3272000,34.131454
"2012-12-26",37.82,37.822498,37.299999,37.439999,7614400,33.810856
"2012-12-27",37.422501,37.662498,36.974998,37.349998,11976800,33.729584
"2012-12-28",37.115002,37.482498,37.0625,37.162498,6973600,33.560253
"2012-12-31",37.087502,37.9025,37.087502,37.895,12868000,34.221767
"2013-01-02",38.540001,38.985001,38.482498,38.845001,15826400,35.079681
"2013-01-03",39.2775,39.52,38.705002,38.875,14937200,35.106773
"2013-01-04",38.900002,39.297501,38.695,39.192501,10376000,35.393494
"2013-01-07",39.235001,39.692501,39.200001,39.4725,10242400,35.646358
"2013-01-08",39.412498,39.84,39.252499,39.84,11800400,35.978226
"2013-01-09",40.349998,40.637501,39.927502,40.447498,17552800,36.526844
"2013-01-10",40.5075,40.692501,39.817501,40.127499,16313600,36.237858
"2013-01-11",39.945,40.3125,39.875,40.290001,9578000,36.384609
"2013-01-14",40.32,40.452499,39.887501,40.162498,8877600,36.269466
"2013-01-15",39.955002,40.162498,39.772499,40.112499,6696000,36.224316
"2013-01-16",40.0275,40.195,39.827499,40.049999,5464400,36.167866
"2013-01-17",40.25,40.272499,39.9025,39.970001,7833600,36.095627
"2013-01-18",39.630001,39.6325,39.125,39.567501,13812400,35.73214
"2013-01-22",39.669998,39.919998,39.445,39.762501,6918000,35.908237
"2013-01-23",39.572498,39.990002,39.52,39.762501,7108800,35.908237
"2013-01-24",39.825001,40.0425,39.724998,39.889999,6794000,36.023384
"2013-01-25",39.98,40.035,39.7575,39.959999,6701600,36.08659
"2013-01-28",40.07,40.145,39.075001,39.087502,13532000,35.298668
"2013-01-29",38.935001,39.272499,38.779999,39.165001,11664000,35.368656
"2013-01-30",39.247501,39.772499,38.6875,38.752499,18708000,34.996151
"2013-01-31",39.75,39.875,39.087502,39.477501,16685600,35.650864
"2013-02-01",39.75,39.869999,39.337502,39.639999,12738400,35.797615
"2013-02-04",39.442501,39.599998,39.139999,39.162498,10532000,35.36639
"2013-02-05",39.404999,39.900002,39.200001,39.8825,11105200,36.016613
"2013-02-06",39.805,40.220001,39.654999,40.205002,15056800,36.307854
"2013-02-07",39.744999,39.947498,39.240002,39.264999,20182800,35.458958
"2013-02-08",39.349998,39.735001,39.275002,39.450001,12914000,35.626034
"2013-02-11",39.395,39.5425,38.985001,39.0825,11032400,35.294163
"2013-02-12",39.209999,39.424999,39.105,39.200001,9805600,35.400269
"2013-02-13",39.112499,39.3475,38.535,38.692501,13917600,35.238617
"2013-02-14",38.650002,39.162498,38.575001,38.994999,12760000,35.514107
"2013-02-15",39.087502,39.52,38.935001,39.497501,17884400,35.971745
"2013-02-19",39.502499,39.697498,39.165001,39.4025,13210000,35.885231
"2013-02-20",39.279999,39.4025,38.797501,38.855,15688800,35.386612
"2013-02-21",38.779999,39.572498,38.697498,39.360001,14220800,35.846527
"2013-02-22",39.575001,39.895,39.172501,39.857498,11738000,36.299618
"2013-02-25",39.799999,40.087502,38.9725,38.9725,11183200,35.493622
"2013-02-26",39.002499,39.647499,39.002499,39.4575,11354000,35.935329
"2013-02-27",39.362499,40.025002,39.325001,39.967499,8318000,36.399792
"2013-02-28",40.084999,40.084999,39.577499,39.66,11228000,36.119743
"2013-03-01",39.482498,39.715,39.162498,39.52,13212000,35.992245
"2013-03-04",39.439999,39.884998,39.387501,39.875,6570000,36.315563
"2013-03-05",40.022499,40.445,39.965,40.072498,10267600,36.495426
"2013-03-06",40.215,40.424999,40.049999,40.264999,7516000,36.670742
"2013-03-07",40.217499,40.445,39.912498,40.127499,8687200,36.545513
"2013-03-08",40.334999,40.349998,39.9725,40.1675,9571600,36.581944
"2013-03-11",40.342499,40.400002,40.102501,40.294998,6742000,36.698071
"2013-03-12",40.169998,40.2425,39.7575,39.950001,8340800,36.383873
"2013-03-13",39.875,40.099998,39.712502,39.842499,11021600,36.285961
"2013-03-14",39.849998,40.267502,39.825001,40.165001,14853600,36.579666
"2013-03-15",40.0075,40.16,39.6325,39.637501,17599600,36.099255
"2013-03-18",39.32,39.794998,39.099998,39.517502,15162800,35.989979
"2013-03-19",39.5,39.837502,38.919998,39,17652400,35.518665
"2013-03-20",39.25,39.9925,39.18,39.8325,16070400,36.276848
"2013-03-21",39.612499,39.932499,39.450001,39.450001,14883200,35.92849
"2013-03-22",39.552502,40.040001,39.43,40.022499,18790400,36.449886
"2013-03-25",40.1875,41.07,40.125,41,19336800,37.340137
"2013-03-26",41.224998,41.945,41.134998,41.865002,17264800,38.127914
"2013-03-27",41.6525,42.307499,41.377499,42.165001,13371200,38.401142
"2013-03-28",42.1875,42.740002,42.032501,42.459999,12456400,38.669796
"2013-04-01",42.4375,42.747501,41.724998,41.837502,13235200,38.102867
"2013-04-02",42.105,42.224998,41.827499,41.987499,9582000,38.239483
"2013-04-03",42.105,42.1325,41.07,41.1875,16624800,37.510891
"2013-04-04",41.355,41.6325,41.252499,41.619999,8903600,37.904789
"2013-04-05",41.052502,41.355,40.897499,41.290001,7962400,37.60424
"2013-04-08",41.41,41.592499,41.119999,41.572498,6125600,37.861523
"2013-04-09",41.7075,41.720001,41.002499,41.1875,6004400,37.510891
"2013-04-10",41.2425,41.825001,41.2425,41.747501,8996400,38.020901
"2013-04-11",41.75,41.974998,41.555,41.904999,6590000,38.164349
"2013-04-12",41.477501,41.7075,41.275002,41.4375,7076800,37.738571
"2013-04-15",41.154999,41.220001,40.322498,40.322498,10774000,36.72311
"2013-04-16",40.662498,41.200001,40.625,41.177502,10092000,37.501789
"2013-04-17",40.935001,41.0075,40.485001,40.557499,9543600,36.937134
"2013-04-18",40.647499,40.8475,40.317501,40.352501,21010800,36.750431
"2013-04-19",40.52,41.0275,40.4375,40.990002,7620400,37.331024
"2013-04-22",40.892502,41.087502,40.622501,40.8825,5403600,37.233116
"2013-04-23",41.067501,41.419998,40.8825,41.415001,6324000,37.718082
"2013-04-24",41.415001,41.892502,41.400002,41.764999,7447200,38.036839
"2013-04-25",41.977501,42.619999,41.860001,42.189999,9322800,38.423912
"2013-04-26",42.189999,42.400002,41.785,41.807499,6127200,38.075542
"2013-04-29",41.932499,42.125,41.790001,41.974998,10694400,38.228104
"2013-04-30",42.147499,42.474998,42.009998,42.115002,12161600,38.355606
"2013-05-01",41.747501,42.064999,40.900002,41.505001,12252400,37.800053
"2013-05-02",42.5,44.915001,42.5,43.849998,30677200,39.935726
"2013-05-03",44.240002,45.209999,44.107498,44.884998,15026400,40.87833
"2013-05-06",44.834999,45.192501,44.532501,44.7225,13084000,40.73035
"2013-05-07",44.872501,44.965,44.305,44.947498,11876400,40.935265
"2013-05-08",44.865002,44.875,44.424999,44.814999,14449200,40.814579
"2013-05-09",44.807499,44.970001,44.557499,44.645,11501200,40.659763
"2013-05-10",44.669998,44.755001,44.387501,44.6875,13837600,40.69846
"2013-05-13",44.645,45.110001,44.532501,44.732498,12480000,40.739445
"2013-05-14",44.744999,45.372501,44.66,45.080002,16074800,41.055923
"2013-05-15",45,45.447498,44.919998,45.439999,13624400,41.688969
"2013-05-16",45.435001,45.435001,44.945,44.950001,9913600,41.239426
"2013-05-17",45.220001,46.145,45.130001,46.142502,13248800,42.333485
"2013-05-20",45.977501,46.224998,45.200001,45.4025,21192000,41.654564
"2013-05-21",45.384998,45.672501,45.0975,45.387501,13422800,41.640808
"2013-05-22",45.52,46.105,45.025002,45.035,19563200,41.317402
"2013-05-23",44.595001,44.877499,44.2775,44.525002,16906000,40.849503
"2013-05-24",44.470001,45.275002,44.224998,45.112499,12306400,41.388508
"2013-05-28",45.610001,45.634998,44.9175,45.0075,9937200,41.292179
"2013-05-29",44.805,45.049999,44.517502,44.535,7490400,40.858669
"2013-05-30",44.584999,45.497501,44.584999,45.2575,9628000,41.52153
"2013-05-31",45.142502,45.349998,44.525002,44.535,12514400,40.858669
"2013-06-03",44.6875,45.169998,44.377499,45.047501,15232400,41.32888
"2013-06-04",44.849998,45.4375,44.674999,45.049999,13528400,41.331165
"2013-06-05",44.967499,45.047501,44.215,44.305,12176800,40.647671
"2013-06-06",44.172501,44.855,44.099998,44.837502,14664800,41.136208
"2013-06-07",45.162498,45.25,44.887501,44.985001,13899200,41.271534
"2013-06-10",45.134998,45.785,44.907501,45.5825,13779200,41.819706
"2013-06-11",45.137501,45.487499,44.889999,44.915001,7856400,41.207306
"2013-06-12",45.16,45.16,44.677502,44.787498,9994800,41.09034
"2013-06-13",44.787498,45.689999,44.677502,45.5625,9760400,41.801365
"2013-06-14",45.512501,45.619999,45.0275,45.232498,7427200,41.498608
"2013-06-17",45.580002,45.93,45.375,45.587502,14779200,41.824299
"2013-06-18",45.43,46.307499,45.43,46.002499,7579200,42.20504
"2013-06-19",46.0625,46.282501,45.6325,45.657501,12220800,41.888523
"2013-06-20",45.3825,45.619999,44.615002,44.615002,15534000,40.932087
"2013-06-21",45,45.375,44.700001,44.875,17923200,41.170609
"2013-06-24",44.5275,44.869999,43.919998,44.567501,15527600,40.888512
"2013-06-25",44.950001,45.345001,44.625,45.1175,12721600,41.393093
"2013-06-26",45.4725,45.785,45.119999,45.662498,10392800,41.893101
"2013-06-27",45.860001,46.25,45.625,46.064999,11102400,42.262379
"2013-06-28",46.064999,46.18,45.555,45.6875,12656400,41.916042
"2013-07-01",45.974998,46.865002,45.907501,46.305,11616000,42.482567
"2013-07-02",46.27,46.759998,46.064999,46.310001,8749200,42.487152
"2013-07-03",46.044998,46.860001,45.982498,46.759998,4533200,42.900009
"2013-07-05",47.217499,47.715,46.875,47.697498,8495600,43.760113
"2013-07-08",47.900002,48.192501,47.014999,47.025002,19588000,43.143127
"2013-07-09",47.237499,47.3825,46.650002,46.799999,23330400,42.936703
"2013-07-10",46.837502,46.952499,46.452499,46.674999,15523200,42.822018
"2013-07-11",47.334999,47.514999,46.880001,47.490002,14235200,43.569748
"2013-07-12",47.474998,47.682499,47.287498,47.68,7782800,43.744068
"2013-07-15",47.875,47.9575,47.450001,47.5625,14529200,43.636257
"2013-07-16",47.547501,47.682499,47.174999,47.345001,7515200,43.436718
"2013-07-17",47.110001,47.487499,47.035,47.41,11118000,43.496353
"2013-07-18",47.552502,47.849998,47.487499,47.752499,5938400,43.81057
"2013-07-19",47.77,47.997501,47.349998,47.48,9048400,43.56057
"2013-07-22",47.552502,47.827499,47.3125,47.805,7930400,43.858746
"2013-07-23",47.682499,47.8675,47.134998,47.145,11710800,43.253223
"2013-07-24",47.447498,47.462502,46.415001,46.6875,13993600,42.833504
"2013-07-25",47.75,49,47.75,48.6525,21923200,44.636284
"2013-07-26",48.5,48.650002,47.9575,48.299999,8709200,44.312874
"2013-07-29",48.215,48.372501,47.8125,47.9925,5776400,44.030773
"2013-07-30",48.174999,48.299999,47.787498,47.860001,13911200,43.909206
"2013-07-31",48.4375,48.724998,42.747501,44.252499,90073600,40.599503
"2013-08-01",45.439999,45.439999,43.32,44.7925,74287200,41.094933
"2013-08-02",45.404999,46.022499,45.209999,46,21698400,42.202751
"2013-08-05",46,46.285,45.700001,46.134998,11479600,42.326603
"2013-08-06",46.052502,46.077499,45.212502,45.7225,19986800,41.948151
"2013-08-07",45.352501,45.5,44.974998,45.3475,15556400,41.604107
"2013-08-08",45.602501,45.639999,44.982498,45.195,9626800,41.464188
"2013-08-09",45.200001,45.337502,44.889999,44.952499,10028400,41.241711
"2013-08-12",44.849998,44.994999,44.599998,44.939999,13622400,41.23024
"2013-08-13",45.125,45.16,44.669998,44.807499,11407200,41.108688
"2013-08-14",44.877499,45.372501,44.587502,44.587502,15338800,41.21035
"2013-08-15",44.362499,44.372501,43.362499,43.482498,17288400,40.189045
"2013-08-16",43.43,43.682499,43.09,43.282501,12612400,40.004196
"2013-08-19",43.0825,44.2225,43.052502,43.744999,11982000,40.431664
"2013-08-20",43.6525,43.817501,43.224998,43.305,14135200,40.024994
"2013-08-21",43.314999,45.375,43.130001,44.5975,30930800,41.219593
"2013-08-22",44.91,45.357498,44.255001,44.73,10586400,41.342075
"2013-08-23",45.099998,45.147499,44.404999,44.775002,9807200,41.383644
"2013-08-26",44.865002,44.865002,43.7425,43.75,13789200,40.436283
"2013-08-27",43.244999,43.77,43.142502,43.5425,12762400,40.244499
"2013-08-28",43.342499,43.947498,43.342499,43.802502,15672000,40.484814
"2013-08-29",43.7775,44.32,43.697498,43.842499,9404800,40.521778
"2013-08-30",43.852501,43.875,43.452499,43.605,9886400,40.302273
"2013-09-03",44.0075,44.599998,43.8125,44.255001,12550400,40.903046
"2013-09-04",44.224998,44.470001,43.8125,44.047501,9753200,40.71125
"2013-09-05",44.032501,44.174999,43.807499,44.052502,7406800,40.715874
"2013-09-06",44.080002,44.4725,43.762501,44.1675,6697200,40.822166
"2013-09-09",44.32,44.662498,44.32,44.637501,10801600,41.256561
"2013-09-10",45.602501,46.162498,45.3325,46.147499,19507200,42.652195
"2013-09-11",46.25,46.6325,45.727501,46.577499,11006000,43.049618
"2013-09-12",46.607498,46.952499,46.264999,46.264999,14212000,42.760784
"2013-09-13",46.372501,47.325001,46.299999,47.25,16403600,43.671181
"2013-09-16",47.740002,47.77,47.220001,47.345001,11380800,43.758995
"2013-09-17",47.330002,47.974998,47.139999,47.900002,10400800,44.27195
"2013-09-18",47.605,48.5,47.5425,48.412498,10474800,44.745625
"2013-09-19",48.6325,49.5,48.502499,48.677502,14966400,44.99057
"2013-09-20",48.825001,49.7075,48.467499,49.7075,57707200,45.942551
"2013-09-23",49.490002,50.215,49,49.060001,19551600,45.344101
"2013-09-24",49.060001,49.200001,48.154999,48.334999,15296400,44.674015
"2013-09-25",48.317501,48.5,47.669998,47.889999,10594800,44.262714
"2013-09-26",48.112499,48.625,47.915001,48.389999,9326400,44.724842
"2013-09-27",47.997501,48.427502,47.952499,48.262501,7258400,44.607006
"2013-09-30",47.700001,47.990002,47.5625,47.775002,9561600,44.156425
"2013-10-01",47.822498,48.4025,47.517502,48.305,9384800,44.646278
"2013-10-02",47.974998,48.25,47.75,47.955002,8712400,44.3228
"2013-10-03",47.997501,48.0275,46.935001,47.162498,19646000,43.590317
"2013-10-04",47.16,47.787498,47.002499,47.619999,9365600,44.013172
"2013-10-07",46.987499,46.987499,46.580002,46.5825,11785200,43.054241
"2013-10-08",46.560001,47.095001,45.627499,45.6325,16039600,42.176205
"2013-10-09",45.849998,46.174999,45.0275,45.962502,13448000,42.481209
"2013-10-10",46.485001,47.279999,46.387501,47.2575,10865600,43.678112
"2013-10-11",47.200001,48.049999,46.875,48.049999,11915200,44.410591
"2013-10-14",47.592499,48.447498,47.505001,48.360001,8922400,44.697117
"2013-10-15",48.2575,48.605,47.842499,47.842499,10567600,44.218819
"2013-10-16",48.105,48.952499,47.959999,48.907501,10382800,45.203152
"2013-10-17",48.9175,49.6875,48.8675,49.57,12605200,45.815468
"2013-10-18",49.68,50.247501,49.237499,50.112499,14387200,46.316879
"2013-10-21",50.262501,50.419998,49.814999,50.009998,11526000,46.222141
"2013-10-22",50.012501,50.669998,49.877499,49.994999,12202800,46.208275
"2013-10-23",49.669998,49.7775,49.294998,49.7225,7476400,45.956417
"2013-10-24",49.967499,50.845001,49.9025,50.727501,8885600,46.885296
"2013-10-25",50.935001,50.974998,50.380001,50.764999,11014400,46.919956
"2013-10-28",50.892502,51.125,50.612499,50.77,6854400,46.924576
"2013-10-29",50.869999,51.3125,50.869999,51.060001,8599600,47.192616
"2013-10-30",51.215,51.224998,50.41,50.955002,11946400,47.095558
"2013-10-31",49.262501,49.724998,48.564999,49.1675,24035200,45.443447
"2013-11-01",49.737499,50.2425,49.630001,49.790001,13233600,46.018803
"2013-11-04",49.919998,50,49.047501,49.105,11089200,45.385685
"2013-11-05",48.845001,49.4925,48.75,49.342499,11058000,45.605206
"2013-11-06",49.685001,50.047501,49.3475,49.755001,8878800,45.986458
"2013-11-07",49.9925,50.09,49.025002,49.025002,10832400,45.311745
"2013-11-08",48.942501,49.615002,48.942501,49.572498,11462400,45.817787
"2013-11-11",49.66,49.924999,49.555,49.817501,8385200,46.044212
"2013-11-12",49.702499,49.794998,49.212502,49.567501,9016400,45.81316
"2013-11-13",49.162498,49.945,49.125,49.945,8181600,46.537617
"2013-11-14",49.982498,50.057499,49.692501,50.037498,10909600,46.623802
"2013-11-15",49.939999,50.634998,49.935001,50.5,12391600,47.05476
"2013-11-18",50.5,50.677502,49.817501,49.974998,16380800,46.565563
"2013-11-19",50.087502,50.099998,49.205002,49.3475,14462800,45.980873
"2013-11-20",49.445,50.049999,49.4175,49.529999,10197200,46.150917
"2013-11-21",49.82,50.5,49.362499,50.4025,12776400,46.963902
"2013-11-22",50.424999,50.584999,49.959999,50.529999,8150800,47.08271
"2013-11-25",50.630001,50.662498,50.327499,50.482498,6742000,47.038445
"2013-11-26",50.665001,50.900002,50.404999,50.880001,11246000,47.408825
"2013-11-27",50.875,51.2075,50.7575,50.997501,5939600,47.518303
"2013-11-29",51.127499,51.267502,50.865002,50.865002,4139200,47.394844
"2013-12-02",51.025002,51.622501,51.025002,51.282501,8762000,47.783863
"2013-12-03",49.982498,50.650002,49.982498,50.4375,17032800,46.996525
"2013-12-04",50.445,50.8325,50.27,50.685001,11739200,47.227127
"2013-12-05",50.547501,50.735001,50.380001,50.427502,13260000,46.987194
"2013-12-06",50.924999,50.959999,50.25,50.467499,9106800,47.024467
"2013-12-09",50.445,50.674999,50.34,50.397499,12667200,46.959244
"2013-12-10",50.227501,50.422501,49.857498,49.857498,15647200,46.456074
"2013-12-11",50.25,51.977501,50.25,51.415001,40328000,47.907326
"2013-12-12",51.2425,51.412498,50.625,50.860001,11469200,47.390194
"2013-12-13",51.127499,52,50.98,51.84,17674400,48.303329
"2013-12-16",52.009998,52.642502,51.822498,51.9375,14779600,48.394184
"2013-12-17",52.154999,53.452499,51.959999,53.3125,20647200,49.675369
"2013-12-18",53.275002,53.869999,52.5,53.837502,16142000,50.164558
"2013-12-19",53.732498,54.467499,53.634998,54.02,13394800,50.334606
"2013-12-20",54.18,54.549999,53.974998,53.9925,23263600,50.308983
"2013-12-23",54.247501,54.7075,54.137501,54.5075,7994800,50.788845
"2013-12-24",54.6175,54.897499,54.255001,54.682499,5207600,50.951912
"2013-12-26",54.747501,55.0625,54.747501,55.049999,4898800,51.294331
"2013-12-27",55.25,55.349998,54.787498,54.9175,5242000,51.170872
"2013-12-30",55.147499,55.404999,54.924999,55.227501,5940000,51.459721
"2013-12-31",55.380001,55.68,55.2575,55.669998,6448400,51.872032
"2014-01-02",55.384998,55.5075,54.875,55.252499,10654000,51.483025
"2014-01-03",55.4375,55.622501,55.057499,55.290001,7809600,51.517963
"2014-01-06",55.294998,55.577499,54.897499,54.9575,8577600,51.208153
"2014-01-07",55.1875,55.5275,55.115002,55.377499,8178000,51.599491
"2014-01-08",55.355,55.75,55.16,55.555,8487200,51.764885
"2014-01-09",55.887501,56.130001,55.415001,55.477501,8386400,51.692673
"2014-01-10",55.459999,55.685001,55.002499,55.282501,6429600,51.510975
"2014-01-13",55.505001,56.047501,54.6525,54.724998,13554400,50.991505
"2014-01-14",54.685001,55.662498,54.5825,55.662498,10851600,51.865051
"2014-01-15",55.712502,56.224998,55.4575,55.939999,11288000,52.123627
"2014-01-16",55.797501,55.939999,55.322498,55.442501,13514000,51.660057
"2014-01-17",55.512501,58.064999,55.509998,58.044998,38344400,54.085007
"2014-01-21",58.5975,58.875,57.705002,57.982498,19752400,54.026772
"2014-01-22",58.099998,58.455002,57.919998,58.247501,7254400,54.273693
"2014-01-23",57.915001,58.0825,56.915001,57.0625,13662400,53.169537
"2014-01-24",56.599998,56.740002,55.3125,55.3125,16043200,51.53894
"2014-01-27",55.517502,55.517502,53.779999,54.055,19470800,50.367222
"2014-01-28",54.404999,55.59,54.349998,55.240002,17852400,51.471382
"2014-01-29",54.775002,55.185001,54.125,54.279999,16800000,50.57687
"2014-01-30",56.4375,56.5,54.077499,55.220001,20040400,51.45274
"2014-01-31",54.032501,54.724998,53.7775,53.857498,24457200,50.183189
"2014-02-03",54.127499,54.459999,53.017502,53.3675,21662400,49.726624
"2014-02-04",53.540001,53.970001,52.845001,53.634998,14913600,49.975872
"2014-02-05",53.310001,54.185001,53.279999,53.9025,13520800,50.225121
"2014-02-06",54.02,54.752499,53.945,54.752499,12721600,51.017136
"2014-02-07",55.047501,55.5,54.615002,55.445,12537200,51.662384
"2014-02-10",55.4725,55.532501,54.997501,55.137501,10316800,51.375881
"2014-02-11",55.282501,55.7225,55.012501,55.5825,9809600,51.790501
"2014-02-12",55.860001,56.224998,55.7225,56.0425,14650800,52.597645
"2014-02-13",55.712502,56.1875,55.615002,56.012501,13158800,52.569489
"2014-02-14",56.067501,56.560001,55.877499,56.5,12682000,53.02702
"2014-02-18",56.619999,57.119999,56.404999,56.514999,13427200,53.0411
"2014-02-19",56.467499,56.947498,55.919998,55.970001,9322000,52.529594
"2014-02-20",56.040001,56.2425,55.647499,55.865002,8810000,52.431061
"2014-02-21",55.932499,56.1675,55.744999,55.84,9136000,52.407589
"2014-02-24",55.932499,56.857498,55.8675,56.547501,10817200,53.071606
"2014-02-25",56.547501,57.107498,56.372501,56.7775,11339600,53.287468
"2014-02-26",56.807499,56.974998,56.314999,56.5275,10413600,53.052837
"2014-02-27",56.547501,56.950001,56.400002,56.57,8097600,53.092724
"2014-02-28",56.6175,56.997501,55.174999,56.485001,14004000,53.012939
"2014-03-03",55.810001,56.009998,54.897499,55.360001,16422800,51.957104
"2014-03-04",56.287498,56.4925,55.645,56.375,14884800,52.909706
"2014-03-05",56.404999,56.450001,55.575001,55.702499,11328400,52.278542
"2014-03-06",55.939999,56.517502,55.830002,55.965,9120400,52.52491
"2014-03-07",56.237499,56.432499,55.884998,56.389999,8971200,52.923782
"2014-03-10",56.377499,56.592499,56.18,56.375,7350400,52.909706
"2014-03-11",56.487499,57.0975,56.157501,56.794998,11062800,53.30389
"2014-03-12",56.529999,56.919998,56.322498,56.525002,9394800,53.050488
"2014-03-13",56.665001,56.872501,55.107498,55.195,11996400,51.802235
"2014-03-14",55.154999,55.48,54.639999,55.192501,13692000,51.799892
"2014-03-17",55.497501,55.970001,55.345001,55.945,8800000,52.506138
"2014-03-18",56.150002,56.692501,55.8125,56.602501,8304800,53.123222
"2014-03-19",56.6525,56.772499,55.5,55.955002,7888800,52.515533
"2014-03-20",56.029999,56.029999,55.227501,55.455002,11890000,52.046253
"2014-03-21",55.7425,58.1675,54.924999,55.842499,38092400,52.409939
"2014-03-24",56.3475,56.557499,54.775002,55.1875,18228400,51.795197
"2014-03-25",55.547501,55.759998,54.599998,54.599998,11675200,51.243805
"2014-03-26",54.987499,55.047501,53.919998,53.919998,10657200,50.605618
"2014-03-27",53.7225,54.0425,53.262501,53.942501,10489600,50.626732
"2014-03-28",53.619999,54.084999,52.630001,53.022499,14950000,49.763271
"2014-03-31",53.197498,53.965,52.9175,53.965,11639200,50.647839
"2014-04-01",54.27,54.540001,53.637501,53.674999,9090400,50.375668
"2014-04-02",53.695,54.125,53.342499,53.665001,9344800,50.366291
"2014-04-03",53.947498,54.07,53.345001,53.752499,14210400,50.448418
"2014-04-04",53.892502,53.927502,51.4375,51.924999,24449200,48.733234
"2014-04-07",51.695,51.860001,50.255001,50.852501,40124000,47.726662
"2014-04-08",50.705002,51.48,50.5,50.647499,21745600,47.534267
"2014-04-09",51.145,51.945,50.654999,51.884998,19142800,48.695702
"2014-04-10",52.064999,52.267502,50.037498,50.387501,20403600,47.290253
"2014-04-11",49.807499,50,48.709999,49.157501,29939600,46.13586
"2014-04-14",49.950001,50.487499,49.502499,50.252499,20925600,47.163544
"2014-04-15",50.959999,51.235001,49.7925,51.012501,19214000,47.876831
"2014-04-16",51.75,52.389999,51.369999,52.34,15832800,49.122738
"2014-04-17",52.584999,52.884998,51.987499,51.987499,13364000,48.791893
"2014-04-21",52.244999,52.375,52.0975,52.282501,10012400,49.068764
"2014-04-22",52.334999,52.645,52.1325,52.4925,9840000,49.265854
"2014-04-23",52.575001,52.575001,52,52.205002,8819600,48.996033
"2014-04-24",52.450001,52.625,51.897499,52.349998,13547200,49.132114
"2014-04-25",50,50.950001,49.639999,49.732498,38239200,46.67551
"2014-04-28",49.875,50.482498,49.752499,50.355,24263200,47.259743
"2014-04-29",50.4725,51.012501,50.447498,50.6675,12760000,47.553024
"2014-04-30",50.564999,50.91,50.474998,50.6525,12145600,47.538956
"2014-05-01",51.025002,51.827499,50.84,51.522499,14273200,48.355484
"2014-05-02",51.435001,51.775002,51,51.105,10908800,47.963646
"2014-05-05",50.9375,51.970001,50.75,51.782501,13792800,48.599506
"2014-05-06",51.674999,51.755001,51.299999,51.34,10873200,48.1842
"2014-05-07",51.752499,52.25,51.110001,52.174999,14732000,48.967873
"2014-05-08",52.232498,53.025002,52.1525,52.724998,14613600,49.484066
"2014-05-09",52.544998,52.717499,52.037498,52.702499,11795600,49.462959
"2014-05-12",52.77,53.119999,52.7575,52.924999,8732800,49.671768
"2014-05-13",52.997501,53.172501,52.849998,53.014999,7137600,49.756241
"2014-05-14",52.799999,52.970001,52.465,52.465,6838000,49.614395
"2014-05-15",52.25,52.422501,51.605,51.862499,12685200,49.044628
"2014-05-16",51.897499,52.522499,51.897499,52.452499,12279600,49.602566
"2014-05-19",52.345001,52.744999,52.212502,52.59,7039600,49.732601
"2014-05-20",52.580002,52.580002,51.849998,51.98,8740000,49.155743
"2014-05-21",52.212502,52.6675,52.147499,52.525002,9096400,49.671127
"2014-05-22",52.532501,52.57,52.174999,52.342499,16870000,49.498547
"2014-05-23",52.497501,53.067501,52.427502,53.017502,11117600,50.136868
"2014-05-27",53.247501,53.630001,53.205002,53.625,9676800,50.711365
"2014-05-28",53.625,53.625,53.252499,53.450001,7223200,50.545868
