"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2006-09-25",13.438855,13.438855,13.196011,13.365134,1164000,10.625748
"2006-09-26",13.451864,13.798786,13.451864,13.742411,1144200,10.925696
"2006-09-27",13.727233,14.093669,13.714224,13.866002,1694900,11.170269
"2006-09-28",13.876843,13.948396,13.855161,13.941891,965700,11.231399
"2006-09-29",13.887684,13.974415,13.800954,13.892021,1222600,11.191225
"2006-10-02",13.861665,14.022117,13.809628,13.996098,750300,11.275071
"2006-10-03",14.00477,14.171726,13.974415,14.074155,1220300,11.337951
"2006-10-04",14.076323,14.284475,14.058976,14.284475,754000,11.50738
"2006-10-05",14.284475,14.661752,14.269298,14.611882,1731300,11.771138
"2006-10-06",14.611882,14.75065,14.44059,14.535993,1019700,11.710001
"2006-10-09",14.475282,14.549003,14.399393,14.538161,2477100,11.711751
"2006-10-10",14.505637,14.65091,14.488292,14.61405,1352200,11.772883
"2006-10-11",14.607546,14.609714,14.397224,14.451431,1133600,11.641878
"2006-10-12",14.455768,14.746314,14.44059,14.7268,950000,11.863712
"2006-10-13",14.592368,14.880746,14.592368,14.77667,753600,11.903889
"2006-10-16",14.744145,14.835213,14.672593,14.815699,624000,11.935331
"2006-10-17",14.78968,14.798352,14.566349,14.767997,770200,11.896901
"2006-10-18",14.822203,14.960972,14.707285,14.731136,589800,11.86721
"2006-10-19",14.676929,14.915438,14.674762,14.915438,725400,12.015677
"2006-10-20",14.954467,14.956635,14.754987,14.781006,590300,11.907381
"2006-10-23",14.744145,15.019514,14.733304,14.861232,730000,11.972009
"2006-10-24",14.880746,15.121423,14.865568,14.960972,1330100,12.052362
"2006-10-25",14.880746,15.013009,14.861232,14.930615,817200,12.027905
"2006-10-26",14.984822,15.177797,14.898092,15.132263,617000,12.190351
"2006-10-27",15.067216,15.205984,14.924111,14.924111,1153000,12.022668
"2006-10-30",14.830876,15.028188,14.817866,14.958803,795500,12.050614
"2006-10-31",14.958803,15.047702,14.81353,14.8634,1490500,11.973754
"2006-11-01",14.852558,15.026019,14.633565,14.674762,1702200,11.821793
"2006-11-02",14.592368,15.069385,14.336514,15,2024600,12.083798
"2006-11-03",15.047702,15.151778,14.692107,14.861232,1557000,11.972009
"2006-11-06",14.915438,15.026019,14.852558,14.956635,602300,12.048867
"2006-11-07",14.956635,15.197311,14.93712,15.091066,674700,12.157162
"2006-11-08",15.058543,15.275369,15.03686,15.197311,546500,12.242751
"2006-11-09",15.197311,15.403296,15.140937,15.184301,696400,12.23227
"2006-11-10",15.18647,15.212489,15.021683,15.08673,740200,12.153669
"2006-11-13",15.069385,15.247181,15.039028,15.216825,580600,12.258471
"2006-11-14",15.21032,15.28621,15.108413,15.203816,1508100,12.247991
"2006-11-15",15.242845,15.242845,15.108413,15.164787,1515900,12.216551
"2006-11-16",15.218994,15.323071,15.12359,15.232003,1381700,12.270698
"2006-11-17",15.232003,15.232003,15.108413,15.18647,1523800,12.234018
"2006-11-20",15.379445,15.474848,15.205984,15.38595,1563900,12.394719
"2006-11-21",15.388118,15.600607,15.294883,15.47268,1839700,12.464586
"2006-11-22",15.546401,15.654814,15.509541,15.587598,1037700,12.557162
"2006-11-24",15.561579,15.680833,15.511708,15.520382,711600,12.503014
"2006-11-27",15.524718,15.524718,15.28621,15.310061,996600,12.33358
"2006-11-28",15.312229,15.379445,15.14961,15.264527,1744700,12.296896
"2006-11-29",15.292715,15.483521,15.292715,15.394623,941700,12.401701
"2006-11-30",15.377276,15.448829,15.323071,15.368604,1236000,12.380741
"2006-12-01",15.390286,15.505204,15.262359,15.437988,1274700,12.436638
"2006-12-04",15.437988,15.552905,15.42281,15.496531,1826800,12.4838
"2006-12-05",15.53556,15.6353,15.450997,15.509541,911700,12.49428
"2006-12-06",15.53556,15.730702,15.492194,15.607112,1134000,12.572884
"2006-12-07",15.568083,15.938855,15.568083,15.719861,1189400,12.663713
"2006-12-08",15.704683,15.849957,15.683001,15.806591,994300,12.73358
"2006-12-11",15.819601,15.912836,15.806591,15.882481,1244300,12.794712
"2006-12-12",15.882481,15.94536,15.817432,15.94536,960600,12.845367
"2006-12-13",16.023417,16.13183,15.893322,15.988725,1236400,12.880305
"2006-12-14",16.010408,16.326973,16.010408,16.214224,1471200,13.061965
"2006-12-15",16.229401,16.402863,16.229401,16.311796,1624800,13.140565
"2006-12-18",16.357328,16.452732,16.162186,16.268431,801500,13.105631
"2006-12-19",16.240242,16.463573,16.240242,16.370338,1677300,13.187724
"2006-12-20",16.372507,16.641371,16.372507,16.496098,940800,13.289037
"2006-12-21",16.550304,16.606678,16.264093,16.29228,598600,13.124841
"2006-12-22",16.322636,16.337814,16.16869,16.235907,378100,13.079429
"2006-12-26",16.261925,16.524284,16.218561,16.50477,456100,13.296022
"2006-12-27",16.511274,16.74111,16.509108,16.7281,723600,13.62452
"2006-12-28",16.730268,16.908066,16.654381,16.725933,719400,13.622754
"2006-12-29",16.736774,16.771465,16.483088,16.598005,775200,13.518566
"2007-01-03",16.656548,16.782307,16.424545,16.58066,1485900,13.504438
"2007-01-04",16.55464,16.55464,16.170858,16.366001,1008600,13.329602
"2007-01-05",16.350824,16.350824,15.906331,16.071119,1426000,13.08943
"2007-01-08",16.071119,16.071119,15.893322,15.951864,1256700,12.992299
"2007-01-09",15.980052,16.049437,15.84562,16.029922,782100,13.055877
"2007-01-10",15.986557,16.129662,15.800087,16.088465,1057900,13.103558
"2007-01-11",16.116652,16.454901,16.112316,16.437553,690400,13.387882
"2007-01-12",16.437553,16.825672,16.437553,16.825672,1092100,13.703994
"2007-01-16",16.825672,16.89072,16.54163,16.576323,904800,13.500908
"2007-01-17",16.56765,16.695578,16.511274,16.617519,815800,13.534461
"2007-01-18",16.628361,16.67823,16.459236,16.632698,928300,13.546823
"2007-01-19",16.632698,16.801821,16.576323,16.723764,992900,13.620991
"2007-01-22",16.751951,16.764961,16.38118,16.470078,722200,13.414375
"2007-01-23",16.472246,16.888552,16.467909,16.806158,1230400,13.688094
"2007-01-24",16.819168,17.038162,16.719427,17.016479,689400,13.859395
"2007-01-25",16.962273,16.964441,16.647875,16.745447,1135400,13.638652
"2007-01-26",16.795317,16.795317,16.480919,16.637033,779800,13.550352
"2007-01-29",16.637033,16.85169,16.589333,16.743279,903400,13.636883
"2007-01-30",16.797485,16.921076,16.75412,16.903728,1414000,13.767568
"2007-01-31",16.85169,16.934086,16.788813,16.879879,1407500,13.74814
"2007-02-01",16.949263,17.231136,16.912403,17.196444,718000,14.005978
"2007-02-02",17.042498,17.042498,16.621857,16.7281,1847100,13.62452
"2007-02-05",16.7281,17.085863,16.565481,17.003469,2362700,13.848802
"2007-02-06",16.975283,17.181267,16.923244,17.131397,2052300,13.952994
"2007-02-07",16.587164,16.587164,16.038595,16.485256,4621600,13.426732
"2007-02-08",16.29228,16.383348,15.971379,15.993062,2922600,13.025858
"2007-02-09",15.990893,16.001734,15.741544,15.828274,1997400,12.891642
"2007-02-12",15.841284,15.958369,15.728535,15.774068,1889900,12.84749
"2007-02-13",15.828274,16.016912,15.80876,16.012575,2078600,13.041748
"2007-02-14",16.049437,16.164354,15.960538,16.029922,1900600,13.055877
"2007-02-15",16.040764,16.274935,16.019081,16.214224,1285800,13.205988
"2007-02-16",16.164354,16.405031,16.13183,16.385515,1563400,13.345501
"2007-02-20",16.487425,16.578491,16.283607,16.574154,2878300,13.499139
"2007-02-21",16.574154,16.994797,16.522116,16.960104,2484400,13.813478
"2007-02-22",17.005638,17.057676,16.730268,16.825672,1600800,13.703994
"2007-02-23",16.782307,16.788813,16.545967,16.669558,1347100,13.576841
"2007-02-26",16.745447,16.853859,16.465742,16.472246,1608200,13.416139
"2007-02-27",16.261925,16.303122,15.728535,15.997398,1705900,13.029392
"2007-02-28",15.973547,16.073288,15.797918,15.960538,2033800,12.999368
"2007-03-01",15.828274,16.084127,15.461839,15.951864,1506700,12.992299
"2007-03-02",15.951864,16.027754,15.776236,15.800087,1933800,12.868681
"2007-03-05",15.719861,15.828274,15.453166,15.453166,1840600,12.586126
"2007-03-06",15.511708,15.875976,15.511708,15.778404,1056100,12.851027
"2007-03-07",15.787077,16.016912,15.752385,15.841284,832900,12.902237
"2007-03-08",15.89549,16.055941,15.882481,15.915005,757200,12.962282
"2007-03-09",15.980052,16.138334,15.923677,16.051605,631800,13.073537
"2007-03-12",16.045099,16.272766,16.034258,16.190372,737900,13.186563
"2007-03-13",16.136166,16.229401,15.813096,15.828274,982300,12.891642
"2007-03-14",15.84562,15.934519,15.531223,15.852125,794600,12.911065
"2007-03-15",15.828274,16.188204,15.828274,16.166523,879000,13.167135
"2007-03-16",16.166523,16.261925,15.999566,16.084127,874400,13.100026
"2007-03-19",16.153513,16.324804,16.147007,16.259758,1303800,13.243071
"2007-03-20",16.261925,16.461405,16.20772,16.398525,1204100,13.356094
"2007-03-21",16.387684,16.706419,16.266262,16.682568,1371100,13.587437
"2007-03-22",16.7281,16.849524,16.587164,16.836514,1542700,13.712819
"2007-03-23",16.836514,16.912403,16.732437,16.908066,1034000,13.771101
"2007-03-26",16.908066,16.908066,16.537294,16.795317,1018300,13.679271
"2007-03-27",16.782307,16.790979,16.467909,16.548136,999400,13.477949
"2007-03-28",16.480919,16.489592,16.29228,16.350824,650200,13.463693
"2007-03-29",16.446228,16.452732,16.20772,16.283607,1204100,13.408347
"2007-03-30",16.294449,16.47875,16.261925,16.35516,573200,13.46726
"2007-04-02",16.409367,16.424545,16.177364,16.335646,613800,13.451193
"2007-04-03",16.39419,16.457069,16.283607,16.359497,753100,13.470834
"2007-04-04",16.361666,16.413704,16.261925,16.326973,590300,13.444053
"2007-04-05",16.307459,16.352993,16.253252,16.294449,505900,13.417273
"2007-04-09",16.370338,16.383348,16.231569,16.231569,813000,13.365497
"2007-04-10",16.20772,16.261925,16.064613,16.094969,1357700,13.25301
"2007-04-11",16.090633,16.129662,15.904163,16.016912,975800,13.188745
"2007-04-12",16.001734,16.151344,15.817432,16.151344,1343900,13.299436
"2007-04-13",16.151344,16.320469,16.149176,16.222897,520600,13.358355
"2007-04-16",16.30529,16.587164,16.30529,16.571985,778000,13.645799
"2007-04-17",16.587164,16.643539,16.487425,16.502602,1110100,13.588669
"2007-04-18",16.50477,16.58066,16.422377,16.545967,695900,13.62438
"2007-04-19",16.457069,16.493929,16.374674,16.470078,743400,13.56189
"2007-04-20",16.58066,16.587164,16.448395,16.558977,691300,13.635093
"2007-04-23",16.561146,16.693409,16.51778,16.543798,717100,13.622594
"2007-04-24",16.598005,16.660885,16.463573,16.582827,1312500,13.654728
"2007-04-25",16.66522,16.797485,16.556808,16.762793,1607700,13.802919
"2007-04-26",16.764961,16.803989,16.717258,16.749783,897000,13.792203
"2007-04-27",16.723764,16.803989,16.69124,16.732437,885900,13.777924
"2007-04-30",16.786644,16.803989,16.643539,16.680399,1417200,13.735071
"2007-05-01",17.346054,18.165655,17.346054,17.677797,6300900,14.556352
"2007-05-02",17.764526,18.141804,17.690807,17.950998,2826600,14.781313
"2007-05-03",17.94883,18.044233,17.924978,17.998699,1265000,14.820598
"2007-05-04",17.996531,18.096272,17.955334,18.013876,1165400,14.833091
"2007-05-07",17.942324,18.180832,17.942324,18.139635,1846100,14.936647
"2007-05-08",18.039896,18.24588,17.981354,18.228535,1518200,15.009842
"2007-05-09",18.191673,18.408499,18.146141,18.393322,1155300,15.145535
"2007-05-10",18.365135,18.512575,18.219862,18.45837,2264900,15.1991
"2007-05-11",18.460537,18.699045,18.326105,18.41934,1065800,15.166962
"2007-05-14",18.365135,18.50824,18.124458,18.189507,1660700,14.977712
"2007-05-15",18.156982,18.341284,18.050737,18.081093,1409400,14.888436
"2007-05-16",18.124458,18.284908,18.10928,18.284908,1029300,15.05627
"2007-05-17",18.256721,18.514744,18.113617,18.347788,1136800,15.108047
"2007-05-18",18.380312,18.538595,18.293581,18.438854,885000,15.183032
"2007-05-21",18.430182,18.686037,18.430182,18.623158,999800,15.334791
"2007-05-22",18.623158,18.655682,18.412836,18.43235,774300,15.177671
"2007-05-23",18.412836,18.484388,18.291414,18.310928,647000,15.077695
"2007-05-24",18.213356,18.356461,17.933651,17.966175,2099800,14.793813
"2007-05-25",18.018213,18.239376,17.959671,18.172159,933000,14.963427
"2007-05-29",18.343452,18.417173,18.165655,18.278404,983700,15.050912
"2007-05-30",18.104944,18.300087,17.957502,18.300087,1340700,15.068768
"2007-05-31",18.354294,18.415005,18.083261,18.139635,1207800,14.936647
"2007-06-01",18.169991,18.434519,18.169991,18.421509,1293200,15.168742
"2007-06-04",18.410667,18.647007,18.378143,18.647007,943100,15.354429
"2007-06-05",18.538595,18.85516,18.380312,18.768431,3148600,15.454411
"2007-06-06",18.755421,18.755421,18.32177,18.373808,1484100,15.129468
"2007-06-07",18.343452,18.397657,18.102776,18.104944,1366900,14.908078
"2007-06-08",18.102776,18.430182,17.985689,18.415005,1291300,15.16339
"2007-06-11",18.642672,18.647007,18.375977,18.438854,1276100,15.183032
"2007-06-12",18.43235,18.456202,18.102776,18.111448,1268300,14.913438
"2007-06-13",18.165655,18.590633,18.098438,18.542931,1147000,15.268724
"2007-06-14",18.597137,18.863834,18.558109,18.636166,1500700,15.345501
"2007-06-15",18.842152,18.976583,18.679531,18.679531,1131300,15.381211
"2007-06-18",18.70772,18.898525,18.594969,18.879011,1121600,15.545465
"2007-06-19",18.842152,18.918039,18.683868,18.83131,1100800,15.506187
"2007-06-20",18.852993,18.987425,18.651344,18.679531,1113300,15.381211
"2007-06-21",18.653513,18.794449,18.434519,18.666523,1103600,15.370493
"2007-06-22",18.612316,18.614485,18.428015,18.43235,1582300,15.177671
"2007-06-25",18.538595,19.295317,18.538595,19.189072,2460500,15.800777
"2007-06-26",19.286644,19.499132,19.130529,19.269297,2300900,15.866838
"2007-06-27",19.117519,19.219427,18.892021,19.180399,1136300,15.967653
"2007-06-28",19.199913,19.310493,19.117519,19.137033,820900,15.931547
"2007-06-29",19.137033,19.460104,19.137033,19.382048,1137700,16.135529
"2007-07-02",19.455767,19.557676,19.401562,19.520815,1376200,16.251055
"2007-07-03",19.520815,19.603209,19.423244,19.492628,587100,16.227587
"2007-07-05",19.492628,19.683435,19.492628,19.605377,606900,16.321444
"2007-07-06",19.535994,19.700781,19.412403,19.687771,1174600,16.390039
"2007-07-09",19.689939,19.767996,19.633564,19.75065,912700,16.442387
"2007-07-10",19.644405,19.685602,19.559843,19.57719,1141400,16.297985
"2007-07-11",19.575022,19.674761,19.449263,19.624891,651200,16.3377
"2007-07-12",19.666088,19.880745,19.646574,19.880745,674200,16.55069
"2007-07-13",19.900261,19.947962,19.828709,19.913269,1007200,16.577774
"2007-07-16",19.913269,19.945793,19.781006,19.92411,697300,16.586798
"2007-07-17",20.006504,20.307892,19.904596,20.255854,1335100,16.862968
"2007-07-18",20.195143,20.273201,19.96314,20.264526,944500,16.87019
"2007-07-19",20.377277,20.490026,20.273201,20.453165,1174200,17.027235
"2007-07-20",20.420641,20.420641,19.93712,20.056376,1280200,16.696903
"2007-07-23",20.067217,20.195143,19.939289,19.943624,908100,16.603043
"2007-07-24",19.867737,20.240677,19.73764,19.785343,1098500,16.471275
"2007-07-25",19.947962,20.030355,19.293148,19.757154,1548200,16.447807
"2007-07-26",19.113182,19.358196,18.647007,19.189072,3007400,15.974874
"2007-07-27",19.243279,19.514311,19.002602,19.01778,2543900,15.83228
"2007-07-30",19.04163,19.447094,19.028622,19.319168,2223900,16.083181
"2007-07-31",19.503469,19.696444,19.325672,19.325672,2008000,16.088602
"2007-08-01",19.308327,19.501301,19.058977,19.423244,1573600,16.169825
"2007-08-02",19.514311,19.70295,19.423244,19.653078,1551900,16.361156
"2007-08-03",19.694275,19.694275,19.299654,19.343018,1222100,16.103037
"2007-08-06",19.362532,19.546835,19.071985,19.538162,1470700,16.265484
"2007-08-07",19.405897,19.449263,19.08066,19.327841,1351300,16.090405
"2007-08-08",19.492628,19.568518,19.076323,19.221596,1737300,16.001947
"2007-08-09",19.08066,19.345186,18.213356,18.248049,2743600,15.191477
"2007-08-10",18.213356,18.581961,18.024717,18.415005,2504300,15.330468
"2007-08-13",18.510408,19.676929,18.454033,19.457935,2550400,16.198706
"2007-08-14",19.481787,19.486124,19.095837,19.156548,816300,15.947804
"2007-08-15",19.156548,19.405897,18.647007,18.755421,1750700,15.613864
"2007-08-16",18.655682,18.703382,18.044233,18.647007,2216900,15.523609
"2007-08-17",18.863834,19.08066,18.352125,18.863834,1592900,15.704115
"2007-08-20",19.08066,19.134865,18.863834,19.000433,1303800,15.81784
"2007-08-21",18.926712,19.032957,18.712055,18.794449,1113700,15.646352
"2007-08-22",18.892021,19.087164,18.835646,18.918039,1654300,15.749247
"2007-08-23",18.885515,19.193409,18.885515,19.063313,950900,15.870185
"2007-08-24",18.967909,19.082827,18.948395,19.048136,1042700,15.857548
"2007-08-27",19.048136,19.345186,18.996098,19.139202,897400,15.93336
"2007-08-28",19.078491,19.150043,18.761925,18.761925,707000,15.61928
"2007-08-29",18.839983,19.221596,18.772766,19.182568,818100,15.969458
"2007-08-30",19.058977,19.297485,18.987425,19.108847,682100,15.908085
"2007-08-31",19.297485,19.549002,19.2281,19.514311,1343400,16.245636
"2007-09-04",19.607546,19.947962,19.501301,19.902428,1303300,16.568748
"2007-09-05",19.846054,19.947962,19.648743,19.809193,849900,16.491129
"2007-09-06",19.839548,19.915438,19.668257,19.885082,656700,16.554298
"2007-09-07",19.676929,19.872072,19.366869,19.490459,748500,16.225775
"2007-09-10",19.540329,19.724632,19.360365,19.460104,739300,16.200512
"2007-09-11",19.525152,19.692108,19.310493,19.44059,1116100,16.184265
"2007-09-12",19.425411,20.138769,19.397224,19.965307,1479500,16.621086
"2007-09-13",20.121422,20.401127,20.03686,20.288378,1864100,16.890053
"2007-09-14",20.238508,20.464006,20.043365,20.39896,1019200,16.982105
"2007-09-17",20.411968,20.589766,20.277536,20.494362,1073900,17.061527
"2007-09-18",20.555073,21.652212,20.429316,21.422377,3687700,17.834101
"2007-09-19",21.682568,22.285343,21.608847,21.934086,1943900,18.260098
"2007-09-20",21.947094,22.189939,21.790979,22.046835,977500,18.353952
"2007-09-21",22.281006,22.402428,21.999132,22.07719,1629800,18.379236
"2007-09-24",22.155247,22.241978,21.66522,21.760624,1089500,18.115685
"2007-09-25",21.595837,22.025152,21.595837,21.808327,913400,18.155403
"2007-09-26",21.903728,22.441458,21.656548,22.354727,1605600,18.700314
"2007-09-27",22.476149,22.640936,22.398092,22.588898,994500,18.896208
"2007-09-28",22.571552,22.745012,22.510841,22.558542,1410100,18.870808
"2007-10-01",22.506504,22.801388,22.419775,22.718994,884800,19.005032
"2007-10-02",22.74935,22.784042,22.467476,22.580225,1092800,18.888948
"2007-10-03",22.476149,22.823071,22.406765,22.745012,966400,19.026806
"2007-10-04",22.818733,22.953165,22.658283,22.792715,664300,19.066708
"2007-10-05",22.983521,23.49523,22.688639,22.745012,1971600,19.026806
"2007-10-08",22.753687,22.9098,22.54987,22.62359,491600,18.925228
"2007-10-09",22.72333,22.983521,22.593235,22.892454,970500,19.150135
"2007-10-10",22.805725,22.862099,22.606245,22.72333,683400,19.008669
"2007-10-11",22.818733,22.983521,22.484821,22.679966,901600,18.972385
"2007-10-12",22.862099,22.944492,22.666956,22.944492,1161900,19.193666
