"","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2005-07-05",35.994728,36.890644,35.41502,36.495388,782700,31.334747
"2005-07-06",36.442688,36.62714,35.783928,35.836628,1119700,30.769129
"2005-07-07",35.441372,35.783928,35.177864,35.46772,1389200,30.452389
"2005-07-08",35.599472,36.46904,35.41502,36.152832,1269400,31.040627
"2005-07-11",36.837944,36.837944,36.02108,36.363636,1087900,31.221626
"2005-07-12",36.179184,36.179184,35.599472,35.836628,1283000,30.769129
"2005-07-13",35.573124,35.889328,35.441372,35.625824,2237900,30.588139
"2005-07-14",35.704876,36.205532,35.52042,36.100132,1569000,30.995384
"2005-07-15",36.100132,36.442688,35.96838,36.389988,1437700,31.244246
"2005-07-18",36.231884,36.416336,36.100132,36.179184,968600,31.063248
"2005-07-19",36.284584,36.916996,36.284584,36.758892,1460900,31.560982
"2005-07-20",36.363636,37.338604,36.258236,37.206852,1548000,31.945604
"2005-07-21",36.363636,37.022396,36.363636,36.758892,1385000,31.560982
"2005-07-22",36.62714,37.2332,36.495388,37.022396,1525100,31.787224
"2005-07-25",34.91436,35.309616,34.176548,34.782608,7749000,29.864153
"2005-07-26",34.782608,34.80896,34.2556,34.782608,3370700,29.864153
"2005-07-27",34.782608,34.96706,34.281948,34.75626,1945200,29.841537
"2005-07-28",34.650856,34.888012,34.361,34.571804,1702600,29.68317
"2005-07-29",34.334652,34.96706,34.334652,34.80896,1865100,29.886774
"2005-08-01",34.729908,35.125164,34.650856,35.098816,1870200,30.135653
"2005-08-02",35.125164,35.46772,35.046112,35.441372,1181300,30.42976
"2005-08-03",35.283268,36.100132,35.283268,35.942028,3655400,30.859632
"2005-08-04",35.942028,35.942028,35.230568,35.678524,1646000,30.633392
"2005-08-05",35.678524,35.96838,35.441372,35.599472,2491000,30.565529
"2005-08-08",35.625824,35.704876,35.283268,35.388668,1493600,30.38452
"2005-08-09",35.573124,35.573124,35.098816,35.230568,1492900,30.248775
"2005-08-10",35.230568,35.52042,35.230568,35.441372,1008400,30.42976
"2005-08-11",35.441372,37.022396,35.335968,36.969696,3313200,31.741983
"2005-08-12",36.495388,36.62714,35.994728,36.46904,2281700,31.312109
"2005-08-15",36.284584,36.62714,35.810276,36.363636,1100500,31.221626
"2005-08-16",36.179184,36.337284,35.783928,35.836628,1272800,30.769129
"2005-08-17",35.731224,35.994728,35.599472,35.96838,1154600,30.882257
"2005-08-18",35.757576,36.231884,35.546772,35.836628,1312700,30.769129
"2005-08-19",35.994728,36.416336,35.862976,36.231884,1340200,31.108501
"2005-08-22",36.100132,36.152832,35.256916,35.388668,1371400,30.38452
"2005-08-23",35.204216,35.704876,34.993412,35.019764,953600,30.067781
"2005-08-24",34.86166,35.41502,34.650856,34.677208,1617100,29.773668
"2005-08-25",34.624504,34.96706,34.571804,34.96706,1071400,30.02253
"2005-08-26",34.650856,34.835308,34.492752,34.545456,867200,29.660532
"2005-08-29",34.519104,35.125164,34.387352,35.046112,1324100,30.090395
"2005-08-30",34.940712,35.309616,34.75626,35.256916,1513800,30.271391
"2005-08-31",35.204216,35.388668,34.80896,35.335968,1257800,30.339272
"2005-09-01",35.151516,35.46772,34.940712,35.309616,798300,30.316648
"2005-09-02",35.309616,35.599472,35.125164,35.41502,625900,30.407141
"2005-09-06",35.441372,36.07378,35.256916,36.07378,1224400,30.972754
"2005-09-07",36.02108,37.259552,35.96838,36.363636,3593300,31.221626
"2005-09-08",35.96838,36.205532,35.046112,35.256916,3793100,30.271391
"2005-09-09",35.256916,35.652172,35.019764,35.388668,1770700,30.38452
"2005-09-12",35.046112,37.444004,34.993412,36.864296,4813500,31.651482
"2005-09-13",36.864296,36.864296,36.205532,36.310936,1694700,31.176371
"2005-09-14",36.179184,36.732544,36.100132,36.52174,1638400,31.357351
"2005-09-15",36.62714,37.206852,36.416336,36.758892,2380200,31.560982
"2005-09-16",36.890644,37.022396,36.758892,36.864296,3140200,31.651482
"2005-09-19",34.519104,36.548088,34.519104,36.126484,1030900,31.018003
"2005-09-20",36.495388,37.206852,36.363636,36.416336,2293800,31.266867
"2005-09-21",36.126484,36.416336,35.625824,35.678524,1099400,30.633392
"2005-09-22",35.704876,36.416336,35.678524,36.337284,2042700,31.199011
"2005-09-23",36.337284,36.548088,35.96838,36.310936,1071800,31.176371
"2005-09-26",36.495388,36.57444,35.731224,35.810276,1459700,30.746504
"2005-09-27",35.942028,35.942028,35.335968,35.441372,865600,30.42976
"2005-09-28",35.625824,36.126484,35.546772,36.047432,1653100,30.950127
"2005-09-29",35.96838,36.363636,35.678524,35.942028,1452100,30.859632
"2005-09-30",35.836628,36.047432,35.573124,35.96838,1039100,30.882257
"2005-10-03",35.704876,36.495388,35.599472,36.310936,1456600,31.176371
"2005-10-04",36.100132,36.52174,35.731224,35.757576,1370300,30.701273
"2005-10-05",35.731224,36.205532,35.625824,35.757576,1433100,30.701273
"2005-10-06",35.573124,36.02108,35.441372,35.599472,1798100,30.565529
"2005-10-07",35.731224,36.548088,35.731224,36.442688,1704900,31.289499
"2005-10-10",36.389988,36.46904,36.100132,36.231884,1084300,31.108501
"2005-10-11",35.96838,36.047432,35.046112,35.098816,2010600,30.135653
"2005-10-12",35.046112,35.36232,34.624504,34.650856,2549000,29.751041
"2005-10-13",34.571804,35.283268,34.571804,35.019764,1160300,30.067781
"2005-10-14",35.019764,35.388668,34.782608,35.283268,749400,30.294018
"2005-10-17",35.125164,35.573124,34.519104,34.545456,1225000,29.660532
"2005-10-18",34.624504,34.888012,34.150196,34.150196,1786300,29.32118
"2005-10-19",34.097496,34.150196,33.412384,33.70224,2486600,28.936562
"2005-10-20",33.544136,33.675888,32.674572,32.700924,3546500,28.076839
"2005-10-21",33.596836,35.441372,32.990776,35.441372,6140600,30.42976
"2005-10-24",34.993412,35.019764,34.440052,34.835308,2660100,29.90941
"2005-10-25",34.703556,34.91436,34.519104,34.729908,1998200,29.818903
"2005-10-26",34.729908,35.256916,34.729908,35.019764,2563200,30.067781
"2005-10-27",35.019764,35.046112,34.571804,34.650856,1722200,29.751041
"2005-10-28",34.703556,35.151516,34.598156,34.91436,2349500,29.977282
"2005-10-31",34.940712,36.284584,34.80896,35.757576,3733000,30.701273
"2005-11-01",35.757576,36.284584,35.704876,35.96838,1896800,30.882257
"2005-11-02",35.889328,36.548088,35.810276,36.258236,2620900,31.131123
"2005-11-03",36.52174,36.706192,36.258236,36.57444,926700,31.40262
"2005-11-04",36.495388,36.67984,36.495388,36.600792,1462900,31.42524
"2005-11-07",36.67984,37.1278,36.62714,37.022396,1321800,31.787224
"2005-11-08",36.890644,37.364952,36.864296,37.206852,1219200,31.945604
"2005-11-09",37.154152,37.259552,36.864296,37.1805,1209600,31.922981
"2005-11-10",37.154152,37.417656,36.653492,36.890644,3069700,31.674103
"2005-11-11",36.758892,37.154152,36.732544,36.890644,1246700,31.674103
"2005-11-14",36.890644,37.760212,36.785244,37.549408,1218200,32.239712
"2005-11-15",37.417656,37.839264,37.312252,37.391304,1630800,32.10397
"2005-11-16",37.470356,37.549408,37.312252,37.496708,1723200,32.194462
"2005-11-17",37.549408,37.68116,37.417656,37.549408,1947100,32.239712
"2005-11-18",37.918312,37.918312,37.285904,37.575756,1599900,32.262352
"2005-11-21",37.549408,37.549408,36.890644,37.391304,1654000,32.10397
"2005-11-22",37.154152,37.523056,36.969696,37.0751,2517300,31.832472
"2005-11-23",37.154152,37.62846,37.048748,37.391304,1975000,32.10397
"2005-11-25",37.549408,37.654808,37.285904,37.312252,839400,32.036102
"2005-11-28",37.154152,37.285904,36.62714,36.864296,1579700,31.651482
"2005-11-29",37.1805,37.549408,37.022396,37.338604,1561900,32.058716
"2005-11-30",37.0751,37.68116,37.022396,37.417656,3480600,32.126602
"2005-12-01",37.602108,39.077732,37.549408,38.972332,2839600,33.461437
"2005-12-02",39.104084,39.130436,38.18182,38.28722,1940800,32.873196
"2005-12-05",37.997364,38.471672,37.78656,38.129116,1039700,32.737465
"2005-12-06",38.18182,38.972332,38.129116,38.603424,1417700,33.144676
"2005-12-07",38.603424,38.682476,37.944664,38.155468,1409800,32.760078
"2005-12-08",38.023716,38.102768,37.470356,37.470356,1107300,32.171856
"2005-12-09",37.62846,38.550724,37.523056,38.28722,1231600,32.873196
"2005-12-12",38.18182,38.471672,38.129116,38.366272,856700,32.941074
"2005-12-13",38.023716,38.866932,37.918312,38.682476,1166300,33.212566
"2005-12-14",38.78788,39.525692,38.682476,39.525692,1453200,33.936546
"2005-12-15",39.39394,39.525692,39.104084,39.156784,833000,33.619804
"2005-12-16",39.314888,39.657444,39.262188,39.604744,1528800,34.004425
"2005-12-19",39.209488,39.39394,38.208168,38.208168,1552400,32.805328
"2005-12-20",38.208168,39.025032,38.208168,38.866932,928800,33.370956
"2005-12-21",38.761528,39.472992,38.735176,39.314888,1253700,33.755558
"2005-12-22",39.34124,39.39394,38.998684,39.235836,859400,33.687668
"2005-12-23",39.39394,39.472992,39.077732,39.183136,441100,33.642437
"2005-12-27",39.025032,39.34124,38.735176,38.735176,1079800,33.257809
"2005-12-28",38.89328,38.998684,38.418972,38.682476,1301600,33.212566
"2005-12-29",38.471672,38.998684,38.33992,38.814228,787000,33.325691
"2005-12-30",38.524376,38.866932,38.418972,38.603424,807100,33.144676
"2006-01-03",38.629776,39.367588,38.471672,39.288536,1340600,33.732937
"2006-01-04",39.025032,39.367588,38.84058,39.235836,1191400,33.687668
"2006-01-05",39.183136,39.288536,38.735176,38.814228,867300,33.325691
"2006-01-06",38.972332,39.288536,38.550724,38.577076,1153700,33.122059
"2006-01-09",38.708828,39.44664,38.708828,39.104084,1335200,33.574554
"2006-01-10",38.78788,39.104084,38.603424,38.89328,2326800,33.393566
"2006-01-11",38.708828,39.920948,38.629776,39.841896,1216800,34.208035
"2006-01-12",39.841896,40.895916,39.841896,40.421608,2337400,34.705769
"2006-01-13",41.581028,41.581028,39.44664,39.525692,1276600,33.936546
"2006-01-17",39.156784,39.235836,38.39262,38.550724,1472600,33.099434
"2006-01-18",38.550724,39.130436,38.28722,38.603424,1055700,33.144676
"2006-01-19",38.471672,38.761528,38.418972,38.603424,1560900,33.144676
"2006-01-20",38.603424,38.761528,37.575756,37.654808,2006800,32.330215
"2006-01-23",37.68116,38.208168,37.654808,37.944664,1092600,32.579079
"2006-01-24",37.944664,38.761528,37.654808,38.102768,1803300,32.714832
"2006-01-25",38.471672,38.471672,37.2332,37.707508,1585700,32.375477
"2006-01-26",37.918312,38.076416,37.2332,37.312252,2413900,32.036102
"2006-01-27",37.206852,37.549408,36.890644,37.154152,2092400,31.900352
"2006-01-30",37.048748,37.048748,36.758892,36.837944,2676400,31.628853
"2006-01-31",36.890644,37.891964,36.864296,37.707508,2927400,32.375477
"2006-02-01",37.338604,38.23452,37.338604,37.73386,1702100,32.398083
"2006-02-02",37.865612,38.076416,37.602108,37.865612,1505600,32.511204
"2006-02-03",37.496708,37.654808,37.285904,37.549408,1274700,32.239712
"2006-02-06",37.391304,38.366272,37.391304,38.18182,1895300,32.782703
"2006-02-07",37.865612,38.28722,37.78656,38.155468,1459800,32.760078
"2006-02-08",37.944664,38.656128,37.812912,38.629776,1696200,33.167313
"2006-02-09",38.603424,38.84058,37.73386,37.78656,1712100,32.443333
"2006-02-10",37.707508,38.313572,37.496708,38.208168,1231100,32.805328
"2006-02-13",38.102768,38.33992,37.602108,38.050064,936600,32.669582
"2006-02-14",38.076416,38.366272,37.654808,38.18182,967000,32.782703
"2006-02-15",37.997364,38.498024,37.971016,38.366272,1039000,32.941074
"2006-02-16",38.28722,39.025032,38.129116,38.78788,1321100,33.303066
"2006-02-17",38.78788,39.104084,38.629776,38.89328,886500,33.393566
"2006-02-21",38.78788,38.998684,38.550724,38.735176,1019900,33.257809
"2006-02-22",38.761528,40.026352,38.735176,39.657444,3914100,34.049671
"2006-02-23",39.525692,39.9473,39.420288,39.631092,1608200,34.027039
"2006-02-24",39.525692,39.841896,39.209488,39.657444,852300,34.049671
"2006-02-27",39.525692,39.631092,39.051384,39.104084,1072100,33.574554
"2006-02-28",38.866932,39.44664,38.735176,39.262188,1946600,33.710285
"2006-03-01",39.262188,39.314888,38.814228,39.025032,1578100,33.506672
"2006-03-02",38.919632,39.920948,38.761528,39.631092,1639400,34.027039
"2006-03-03",39.367588,40.1054,39.314888,39.868248,1974500,34.230667
"2006-03-06",39.736496,39.920948,38.998684,39.077732,1491300,33.551922
"2006-03-07",38.998684,39.631092,38.94598,39.578392,2033700,33.981789
"2006-03-08",39.604744,39.841896,39.44664,39.631092,1653500,34.027039
"2006-03-09",39.578392,39.710144,39.39394,39.525692,2052000,33.936546
"2006-03-10",39.525692,39.683796,39.472992,39.604744,928800,34.004425
"2006-03-13",39.578392,40.0527,39.525692,39.841896,2942200,34.208035
"2006-03-14",39.683796,39.9473,39.525692,39.920948,1129100,34.275906
"2006-03-15",39.762844,40.711464,39.657444,40.289856,3862600,34.592648
"2006-03-16",40.263504,40.685112,39.9473,40.0527,1414700,34.389023
"2006-03-17",40.289856,40.289856,39.868248,40.158104,2306400,34.47953
"2006-03-20",40.0527,40.421608,39.631092,39.736496,1312000,34.117542
"2006-03-21",39.736496,40.316204,39.578392,39.9473,1270700,34.298538
"2006-03-22",39.815548,40.0527,39.472992,39.525692,1155000,33.936546
"2006-03-23",39.39394,39.920948,39.262188,39.683796,1662300,34.0723
"2006-03-24",39.657444,40.131752,39.44664,39.525692,1124400,33.936546
"2006-03-27",39.235836,39.762844,39.130436,39.631092,1255800,34.027039
"2006-03-28",39.472992,39.657444,39.025032,39.077732,1016700,33.551922
"2006-03-29",39.025032,39.9473,38.78788,39.789196,1380000,34.162785
"2006-03-30",39.789196,39.973648,39.288536,39.789196,1154500,34.162785
"2006-03-31",39.841896,40.237156,39.736496,40.0527,1372800,34.389023
"2006-04-03",40.0527,40.237156,39.710144,39.789196,1615800,34.162785
"2006-04-04",39.815548,39.815548,39.314888,39.314888,989300,33.755558
"2006-04-05",39.288536,39.525692,38.998684,39.314888,1003900,33.755558
"2006-04-06",39.077732,39.49934,39.051384,39.420288,840400,33.846039
"2006-04-07",39.288536,39.472992,38.84058,38.84058,1456000,33.348316
"2006-04-10",39.025032,39.130436,38.761528,38.814228,593900,33.325691
"2006-04-11",38.761528,38.78788,38.260868,38.524376,1082100,33.076817
"2006-04-12",37.944664,38.498024,37.944664,38.076416,595100,32.692196
"2006-04-13",38.076416,38.78788,38.050064,38.656128,1117700,33.189949
"2006-04-17",38.498024,38.919632,38.418972,38.84058,738100,33.348316
"2006-04-18",38.814228,39.367588,38.33992,39.34124,1240400,33.778175
"2006-04-19",39.156784,39.156784,38.418972,38.814228,1054700,33.325691
"2006-04-20",38.418972,38.998684,38.23452,38.603424,892700,33.144676
"2006-04-21",38.89328,38.998684,38.498024,38.998684,1618200,33.484066
"2006-04-24",37.549408,37.68116,36.389988,36.890644,7214800,31.674103
"2006-04-25",36.890644,36.890644,36.363636,36.57444,3041000,31.40262
"2006-04-26",36.310936,37.154152,36.284584,37.0751,1818300,31.832472
"2006-04-27",36.67984,36.916996,36.46904,36.785244,1337500,31.583612
"2006-04-28",36.548088,37.022396,36.310936,36.996048,1775200,31.764608
"2006-05-01",37.812912,38.208168,37.602108,37.707508,2660700,32.375477
"2006-05-02",37.812912,38.708828,37.812912,38.708828,2776900,33.235191
"2006-05-03",38.866932,38.998684,38.39262,38.39262,2148500,32.963707
"2006-05-04",38.28722,39.051384,38.260868,39.025032,1495800,33.506672
"2006-05-05",38.814228,39.130436,38.708828,38.89328,1595500,33.393566
"2006-05-08",38.84058,39.130436,38.577076,38.577076,1226800,33.122059
"2006-05-09",38.577076,38.656128,38.129116,38.260868,2342900,32.850582
"2006-05-10",38.18182,38.260868,37.812912,37.944664,2033000,32.579079
"2006-05-11",37.944664,38.076416,37.444004,37.62846,1142900,32.307602
"2006-05-12",37.496708,37.549408,37.0751,37.2332,1634000,31.96822
"2006-05-15",37.2332,37.62846,37.154152,37.62846,1194900,32.307602
"2006-05-16",37.654808,37.707508,36.916996,37.048748,987500,31.809856
"2006-05-17",36.864296,36.943348,36.310936,36.442688,1424300,31.289499
"2006-05-18",36.337284,36.706192,36.100132,36.57444,1891000,31.40262
"2006-05-19",36.57444,36.57444,35.599472,35.889328,1944100,30.814386
"2006-05-22",35.889328,36.310936,35.678524,36.100132,1076200,30.995384
"2006-05-23",36.205532,36.258236,35.441372,35.441372,1334400,30.42976
"2006-05-24",35.204216,35.46772,34.677208,35.309616,1768800,30.316648
"2006-05-25",35.309616,35.52042,34.993412,35.204216,1393100,30.226158
"2006-05-26",34.96706,36.837944,34.96706,36.337284,2243200,31.199011
"2006-05-30",36.152832,36.152832,35.256916,35.36232,1415900,30.361891
"2006-05-31",35.836628,37.154152,35.836628,36.179184,2842600,31.063248
"2006-06-01",36.284584,37.312252,36.152832,37.312252,2839700,32.036102
"2006-06-02",37.364952,37.364952,36.46904,36.864296,1149700,31.651482
"2006-06-05",36.890644,36.890644,36.310936,36.310936,1040200,31.176371
"2006-06-06",36.57444,36.62714,35.573124,36.205532,784800,31.085865
"2006-06-07",36.389988,36.758892,35.678524,35.731224,964200,30.678627
"2006-06-08",35.599472,36.363636,35.072464,36.047432,1353300,30.950127
"2006-06-09",35.783928,36.284584,35.46772,35.91568,1052000,30.837008
"2006-06-12",35.942028,35.96838,35.335968,35.46772,828700,30.452389
"2006-06-13",35.230568,36.231884,34.993412,34.993412,1791100,30.045155
"2006-06-14",35.494072,35.889328,34.96706,35.204216,1311700,30.226158
"2006-06-15",35.283268,36.179184,35.072464,35.942028,1656100,30.859632
"2006-06-16",35.678524,36.231884,35.335968,36.02108,1688900,30.927515
"2006-06-19",36.047432,36.363636,35.704876,35.994728,1025400,30.904869
"2006-06-20",35.836628,36.231884,35.704876,35.889328,969600,30.814386
"2006-06-21",35.757576,36.864296,35.757576,36.811596,1907200,31.606245
"2006-06-22",36.811596,36.864296,36.442688,36.52174,1869000,31.357351
"2006-06-23",36.152832,36.231884,35.573124,35.836628,1351600,30.769129
"2006-06-26",35.836628,36.495388,35.757576,36.231884,926700,31.108501
"2006-06-27",35.862976,36.152832,34.993412,35.019764,1097700,30.067781
"2006-06-28",35.046112,35.783928,34.91436,35.678524,1586900,30.633392
"2006-06-29",35.942028,36.46904,35.41502,36.337284,1596000,31.199011
"2006-06-30",36.363636,36.732544,35.704876,36.653492,1525500,31.470493
"2006-07-03",36.231884,36.67984,36.100132,36.600792,726700,31.42524
"2006-07-05",36.284584,36.864296,36.179184,36.706192,2947300,31.515732
