"","TMK.Open","TMK.High","TMK.Low","TMK.Close","TMK.Volume","TMK.Adjusted"
"2014-11-12",52.889999,53.330002,52.580002,53.259998,678000,51.066357
"2014-11-13",53.43,53.43,53.009998,53.279999,542000,51.085537
"2014-11-14",53.18,53.439999,53,53.259998,476400,51.066357
"2014-11-17",53.240002,53.330002,52.939999,53.310001,488600,51.114288
"2014-11-18",53.389999,53.73,53.259998,53.5,445500,51.296478
"2014-11-19",53.540001,53.66,53.080002,53.240002,663500,51.047184
"2014-11-20",52.939999,53.48,52.82,53.470001,377200,51.267708
"2014-11-21",53.919998,54.150002,53.68,53.799999,617400,51.584118
"2014-11-24",54.02,54.23,53.689999,54.130001,759000,51.900528
"2014-11-25",54.189999,54.220001,53.75,53.93,527700,51.708748
"2014-11-26",53.98,54.060001,53.689999,53.830002,493100,51.612885
"2014-11-28",53.93,54.139999,53.669998,53.75,284900,51.536171
"2014-12-01",53.540001,53.66,53.279999,53.299999,742900,51.104706
"2014-12-02",53.200001,53.459999,52.740002,53.450001,1093200,51.248535
"2014-12-03",53.439999,53.700001,52.740002,53.66,1635400,51.449879
"2014-12-04",53.66,53.84,53.27,53.459999,745600,51.258118
"2014-12-05",53.619999,54.32,53.619999,54.09,715800,51.862171
"2014-12-08",54.080002,54.689999,53.950001,54.41,906200,52.168991
"2014-12-09",53.77,54.279999,53.630001,54.209999,526100,51.977222
"2014-12-10",54.009998,54.369999,53.57,53.610001,648700,51.401939
"2014-12-11",53.73,54.310001,53.610001,53.73,648400,51.517006
"2014-12-12",53.25,53.509998,52.139999,52.139999,599300,49.992485
"2014-12-15",52.419998,52.630001,51.5,51.720001,754400,49.58979
"2014-12-16",51.450001,52.470001,51.279999,51.619999,718800,49.493893
"2014-12-17",51.82,53.099998,51.689999,53.02,981900,50.836239
"2014-12-18",53.619999,54.439999,53.459999,54.439999,1119900,52.197754
"2014-12-19",54.66,54.66,54.16,54.459999,1427500,52.21693
"2014-12-22",54.560001,55.049999,54.400002,55.009998,603500,52.744274
"2014-12-23",55.119999,55.740002,55.080002,55.419998,445900,53.137386
"2014-12-24",55.48,55.5,54.990002,55.18,138300,52.907276
"2014-12-26",55.279999,55.400002,55.139999,55.259998,411000,52.983974
"2014-12-29",55.139999,55.880001,55.139999,55.34,265000,53.060684
"2014-12-30",55.130001,55.490002,54.869999,55.040001,485100,52.773037
"2014-12-31",55.209999,55.209999,54.139999,54.169998,448900,52.058998
"2015-01-02",54.509998,54.599998,53.669998,54.16,617800,52.049385
"2015-01-05",53.740002,53.869999,53.040001,53.189999,505300,51.117188
"2015-01-06",53.110001,53.169998,52.360001,52.470001,669000,50.425236
"2015-01-07",51.830002,53.060001,51.830002,52.529999,1254300,50.48291
"2015-01-08",53.02,53.700001,52.880001,53.34,1059400,51.261349
"2015-01-09",53.400002,53.560001,52.549999,52.57,537700,50.521358
"2015-01-12",52.689999,52.73,51.970001,52.099998,347700,50.069664
"2015-01-13",52.450001,52.880001,51.450001,51.810001,672700,49.790974
"2015-01-14",51.150002,51.700001,50.849998,51.310001,591900,49.310448
"2015-01-15",51.310001,51.740002,50.900002,51,505300,49.012531
"2015-01-16",50.889999,51.869999,50.759998,51.849998,614400,49.829395
"2015-01-20",52.16,52.25,51.110001,51.360001,650200,49.358505
"2015-01-21",51.189999,51.75,50.939999,51.43,467600,49.425774
"2015-01-22",51.709999,52.470001,51.240002,52.27,638100,50.233036
"2015-01-23",52.25,52.360001,51.740002,51.759998,490500,49.74292
"2015-01-26",51.720001,51.93,51.439999,51.830002,711200,49.810196
"2015-01-27",50.93,51.630001,50.93,51.32,480000,49.320068
"2015-01-28",51.52,51.77,50.32,50.32,654000,48.359032
"2015-01-29",50.400002,50.93,50.200001,50.849998,667100,48.868374
"2015-01-30",50.389999,51.040001,49.98,50.07,828000,48.118778
"2015-02-02",50.049999,51.18,49.830002,51.060001,901800,49.070194
"2015-02-03",50.959999,51.349998,49.77,50.990002,1225900,49.002918
"2015-02-04",50.91,52.200001,50.82,51.93,1398500,49.906288
"2015-02-05",51.52,52.57,51.48,52.52,685000,50.473301
"2015-02-06",52.709999,53.279999,52.549999,53.009998,737500,50.944202
"2015-02-09",52.639999,53.060001,52.560001,52.93,718000,50.867321
"2015-02-10",53.369999,53.369999,52.639999,53.009998,654100,50.944202
"2015-02-11",53.200001,53.630001,53.02,53.439999,470700,51.357452
"2015-02-12",53.52,53.849998,53.259998,53.700001,521000,51.607315
"2015-02-13",53.619999,54.119999,53.529999,54.049999,521800,51.94368
"2015-02-17",53.900002,54.330002,53.689999,53.98,773900,51.876396
"2015-02-18",53.799999,53.849998,53.630001,53.73,644200,51.63615
"2015-02-19",53.639999,53.990002,53.360001,53.830002,490200,51.73225
"2015-02-20",53.599998,54.25,52.98,54.18,901500,52.068615
"2015-02-23",54.130001,54.130001,53.48,53.73,613500,51.63615
"2015-02-24",53.669998,54.360001,53.669998,53.860001,932300,51.761078
"2015-02-25",53.779999,53.84,53.389999,53.610001,487800,51.520817
"2015-02-26",53.549999,53.73,53.299999,53.470001,594500,51.386272
"2015-02-27",53.450001,53.689999,53.189999,53.25,688400,51.17485
"2015-03-02",53.25,54.009998,53.130001,53.990002,673600,51.886017
"2015-03-03",53.700001,54.07,53.509998,53.959999,1005100,51.857185
"2015-03-04",53.650002,53.93,53.119999,53.400002,548900,51.319008
"2015-03-05",53.540001,53.709999,53.209999,53.66,451700,51.568867
"2015-03-06",53.540001,54.529999,53.540001,53.790001,700700,51.693806
"2015-03-09",53.759998,54.18,53.599998,54.080002,677200,51.972504
"2015-03-10",53.459999,53.799999,53.209999,53.32,992900,51.242115
"2015-03-11",53.419998,53.630001,53.25,53.41,556100,51.328609
"2015-03-12",53.709999,54.209999,53.470001,54.18,393200,52.068615
"2015-03-13",54.009998,54.139999,53.119999,53.57,624900,51.48238
"2015-03-16",53.73,54.330002,53.599998,54.32,519000,52.203152
"2015-03-17",54.169998,54.57,53.950001,54.439999,522900,52.318478
"2015-03-18",54.169998,55.380001,54.169998,55.240002,1190700,53.087307
"2015-03-19",55.279999,55.439999,54.48,54.900002,829700,52.760555
"2015-03-20",55.009998,55.759998,55.009998,55.66,1366700,53.490932
"2015-03-23",55.740002,56.189999,55.509998,55.52,685700,53.356384
"2015-03-24",55.400002,55.59,55.189999,55.369999,677500,53.212238
"2015-03-25",55.369999,55.439999,54.619999,54.669998,827600,52.539513
"2015-03-26",54.59,54.990002,54.380001,54.759998,895200,52.625996
"2015-03-27",54.689999,54.830002,54.360001,54.669998,638200,52.539513
"2015-03-30",54.860001,55.259998,54.73,55.220001,560000,53.068085
"2015-03-31",54.759998,55.02,54.439999,54.919998,717300,52.909126
"2015-04-01",54.849998,55.040001,54.540001,54.98,577700,52.966919
"2015-04-02",54.950001,55.299999,54.889999,55.110001,525400,53.092167
"2015-04-06",54.549999,55.360001,54.509998,55.169998,520600,53.149963
"2015-04-07",55.169998,55.310001,54.900002,55.060001,641300,53.043999
"2015-04-08",55.18,55.599998,55.110001,55.580002,450900,53.544952
"2015-04-09",55.580002,55.98,55.450001,55.93,500400,53.882145
"2015-04-10",55.889999,55.98,55.639999,55.860001,533300,53.814693
"2015-04-13",55.75,56.040001,55.709999,55.830002,311200,53.785801
"2015-04-14",55.860001,56.27,55.720001,56,619900,53.949574
"2015-04-15",56.07,56.720001,55.970001,56.41,548000,54.344555
"2015-04-16",56.310001,56.84,56.18,56.68,656400,54.604679
"2015-04-17",56.23,56.57,55.970001,56.490002,808800,54.421638
"2015-04-20",56.82,56.880001,56.490002,56.66,521900,54.585415
"2015-04-21",55.5,56.59,55.5,56.099998,752700,54.045914
"2015-04-22",56.189999,56.419998,55.73,56.380001,806000,54.315666
"2015-04-23",56.220001,56.57,55.700001,56.200001,861800,54.142258
"2015-04-24",56.220001,56.330002,55.84,56.09,536900,54.036282
"2015-04-27",56.209999,56.5,55.77,55.869999,658400,53.824326
"2015-04-28",55.77,56.310001,55.619999,56.27,375700,54.209686
"2015-04-29",55.970001,56.799999,55.93,56.509998,550400,54.440907
"2015-04-30",56.240002,56.830002,56.049999,56.110001,785600,54.05555
"2015-05-01",56.43,56.75,55.889999,56.380001,781000,54.315666
"2015-05-04",56.43,56.900002,56.27,56.799999,450900,54.720287
"2015-05-05",56.68,57,56.41,56.580002,590100,54.508347
"2015-05-06",56.84,57.099998,56.48,56.84,634100,54.758816
"2015-05-07",56.810001,57.290001,56.529999,56.98,471100,54.893692
"2015-05-08",57.310001,57.439999,57.09,57.200001,537000,55.105644
"2015-05-11",57.220001,57.490002,57.169998,57.18,497900,55.086369
"2015-05-12",57.02,57.16,56.580002,56.669998,968000,54.595047
"2015-05-13",56.75,56.93,56.57,56.599998,793800,54.527607
"2015-05-14",56.849998,56.939999,56.549999,56.75,887900,54.672115
"2015-05-15",56.790001,56.939999,56.389999,56.450001,785700,54.383102
"2015-05-18",56.509998,57.060001,56.41,56.950001,979300,54.864788
"2015-05-19",57.130001,57.720001,56.990002,57.66,815800,55.548794
"2015-05-20",57.68,58.029999,57.290001,57.939999,700700,55.818554
"2015-05-21",57.82,58.099998,57.689999,57.869999,615100,55.751106
"2015-05-22",57.779999,58.16,57.650002,57.68,516500,55.568062
"2015-05-26",57.580002,57.740002,56.91,56.990002,466100,54.903324
"2015-05-27",56.98,57.490002,56.900002,57.369999,368400,55.269405
"2015-05-28",57.34,57.439999,57.080002,57.439999,372600,55.336845
"2015-05-29",57.43,57.43,56.77,57.07,559300,54.980396
"2015-06-01",57.34,57.34,56.830002,56.939999,427000,54.855156
"2015-06-02",56.900002,57.41,56.779999,57.220001,515200,55.124912
"2015-06-03",57.57,57.82,57.349998,57.59,800700,55.481358
"2015-06-04",57.290001,57.529999,57.110001,57.27,533400,55.173073
"2015-06-05",57.650002,57.990002,57.240002,57.52,686400,55.413925
"2015-06-08",57.439999,57.799999,57.27,57.27,602800,55.173073
"2015-06-09",57.240002,57.689999,57.139999,57.540001,663900,55.433186
"2015-06-10",57.860001,58.400002,57.560001,58,919100,55.876347
"2015-06-11",58.080002,58.419998,57.900002,58.34,1873300,56.203903
"2015-06-12",58.330002,58.360001,57.93,58.189999,991600,56.059383
"2015-06-15",57.66,58.16,57.529999,57.91,977700,55.789642
"2015-06-16",57.860001,58.459999,57.849998,58.27,430200,56.136463
"2015-06-17",58.509998,58.740002,58.349998,58.43,595600,56.2906
"2015-06-18",58.549999,59,58.43,58.939999,566600,56.781929
"2015-06-19",58.709999,58.889999,58.529999,58.709999,1259600,56.560356
"2015-06-22",59.169998,59.220001,58.82,59.029999,575900,56.868633
"2015-06-23",59.18,59.34,58.82,59.060001,692400,56.89753
"2015-06-24",58.91,59.16,58.68,58.709999,385100,56.560356
"2015-06-25",58.970001,59.060001,58.580002,58.689999,479200,56.541088
"2015-06-26",58.919998,59.169998,58.740002,59.150002,852800,56.984238
"2015-06-29",58.220001,58.75,57.810001,57.830002,738100,55.71257
"2015-06-30",58.490002,58.5,57.849998,58.220001,932600,56.219524
"2015-07-01",59.099998,59.389999,58.700001,58.91,625500,56.885818
"2015-07-02",58.900002,59.189999,58.490002,58.82,558700,56.798916
"2015-07-06",58.189999,58.720001,58.009998,58.57,652000,56.557495
"2015-07-07",58.450001,58.77,57.830002,58.75,548400,56.731319
"2015-07-08",58.139999,58.380001,57.419998,57.529999,607600,55.553238
"2015-07-09",58.189999,58.23,57.709999,57.77,472100,55.784988
"2015-07-10",58.23,58.880001,58.060001,58.75,539300,56.731319
"2015-07-13",59.150002,59.330002,58.860001,59.130001,642700,57.098267
"2015-07-14",58.990002,59.459999,58.93,59.439999,404700,57.397606
"2015-07-15",59.540001,60.279999,59.279999,60.200001,693500,58.131496
"2015-07-16",60.669998,60.950001,60.41,60.93,536800,58.836407
"2015-07-17",60.830002,61.009998,60.25,60.32,578100,58.247372
"2015-07-20",60.41,60.540001,60.18,60.380001,451300,58.305317
"2015-07-21",60.43,60.84,60.16,60.330002,455600,58.25703
"2015-07-22",60.330002,60.700001,60.330002,60.52,399800,58.440506
"2015-07-23",60.560001,60.740002,59.91,60.040001,475300,57.976986
"2015-07-24",60.73,62.66,60.299999,62.16,1644000,60.024155
"2015-07-27",61.720001,61.919998,60.970001,61.209999,731400,59.106792
"2015-07-28",59.540001,60.18,55.619999,59.869999,1226800,57.81284
"2015-07-29",59.869999,61.580002,59.709999,61.470001,946000,59.357868
"2015-07-30",61.41,61.98,61.02,61.790001,758800,59.666859
"2015-07-31",61.799999,62.18,61.029999,61.610001,803700,59.493057
"2015-08-03",61.709999,62.459999,61.560001,62.32,754000,60.178646
"2015-08-04",62.400002,62.630001,62.189999,62.34,500900,60.197975
"2015-08-05",62.66,62.950001,62.439999,62.689999,477100,60.535934
"2015-08-06",62.740002,62.869999,61.869999,62.18,537500,60.043461
"2015-08-07",62.029999,62.360001,61.450001,61.970001,713100,59.840675
"2015-08-10",62.419998,63.209999,62.419998,63.119999,573700,60.951164
"2015-08-11",62.740002,63.259998,62.66,62.860001,526200,60.7001
"2015-08-12",62.41,62.610001,61.540001,62.470001,460000,60.323505
"2015-08-13",61.98,62.720001,60.959999,62.200001,1090600,60.062778
"2015-08-14",62.200001,62.73,62.099998,62.5,614600,60.352474
"2015-08-17",62.209999,62.709999,61.580002,62.709999,482500,60.555244
"2015-08-18",62.700001,62.880001,62.450001,62.630001,480100,60.478001
"2015-08-19",62.369999,62.740002,61.849998,62.52,543700,60.37178
"2015-08-20",62.16,62.189999,61.119999,61.130001,638500,59.029541
"2015-08-21",60.610001,60.77,59.34,59.349998,906200,57.310703
"2015-08-24",56.389999,58.23,55.990002,56.43,1800400,54.491035
"2015-08-25",57.689999,57.799999,55.59,55.619999,1359700,53.708874
"2015-08-26",57,57.790001,56.380001,57.549999,1191500,55.572548
"2015-08-27",58.369999,59.220001,57.849998,58.82,1021600,56.798916
"2015-08-28",58.580002,59.700001,58.43,58.919998,801100,56.895473
"2015-08-31",58.59,58.849998,58.310001,58.459999,773400,56.451283
"2015-09-01",57.310001,57.810001,56.459999,56.669998,734800,54.722794
"2015-09-02",57.299999,57.450001,56.68,57.43,477000,55.456673
"2015-09-03",57.57,58.200001,57.25,57.68,354800,55.698078
"2015-09-04",56.98,57.389999,56.599998,56.900002,853300,54.944893
"2015-09-08",57.849998,57.900002,57.02,57.790001,991500,55.804317
"2015-09-09",58.459999,58.669998,57.009998,57.130001,641200,55.166988
"2015-09-10",56.889999,57.630001,56.759998,57.200001,660500,55.234589
"2015-09-11",56.950001,57.639999,56.709999,57.619999,443400,55.640148
"2015-09-14",57.650002,57.650002,57.209999,57.349998,407400,55.379425
"2015-09-15",57.41,58.32,57.41,58.25,563700,56.248501
"2015-09-16",58.240002,58.669998,58.119999,58.560001,586300,56.547848
"2015-09-17",58.580002,58.779999,57.650002,57.75,749100,55.765682
"2015-09-18",57.009998,57.259998,56.419998,56.66,2821000,54.713135
"2015-09-21",56.900002,57.700001,56.830002,57.509998,743900,55.533928
"2015-09-22",56.77,56.990002,56.41,56.740002,479000,54.790386
"2015-09-23",56.77,57.150002,56.619999,56.889999,529800,54.93523
"2015-09-24",56.66,57,56.27,56.849998,517700,54.896599
"2015-09-25",57.490002,57.790001,57.110001,57.389999,602700,55.41806
"2015-09-28",57.009998,57.080002,56.139999,56.240002,527500,54.307568
"2015-09-29",56.419998,56.790001,56.139999,56.669998,615000,54.722794
"2015-09-30",57.150002,57.330002,56.189999,56.400002,1140400,54.592125
"2015-10-01",56.5,56.68,55.91,56.400002,899700,54.592125
"2015-10-02",55.009998,56.509998,55.009998,56.509998,920200,54.698593
"2015-10-05",56.830002,57.5,56.68,57.279999,665200,55.443905
"2015-10-06",57.169998,57.490002,56.860001,57.049999,736200,55.221283
"2015-10-07",57.360001,57.790001,57.07,57.639999,585500,55.79237
"2015-10-08",57.5,58.040001,57.43,57.900002,651100,56.044037
"2015-10-09",57.939999,58.189999,57.630001,57.900002,501300,56.044037
"2015-10-12",57.900002,58.130001,57.799999,58.049999,365700,56.189224
"2015-10-13",57.82,58.060001,57.349998,57.41,383800,55.56974
"2015-10-14",57.360001,58.459999,56.650002,56.689999,759800,54.872822
"2015-10-15",57.099998,57.540001,56.5,57.540001,754300,55.695576
"2015-10-16",57.869999,58.299999,57.57,58.080002,543400,56.218266
"2015-10-19",57.869999,58.279999,56.709999,57.959999,375100,56.102108
"2015-10-20",57.98,58.209999,57.830002,58.07,418700,56.20858
"2015-10-21",58.259998,58.439999,57.580002,57.619999,423400,55.77301
"2015-10-22",57.900002,58.639999,57.759998,58.389999,654000,56.518326
"2015-10-23",58.759998,59.189999,58.549999,59.029999,479300,57.137817
"2015-10-26",58.93,59.119999,58.25,58.450001,705100,56.576408
"2015-10-27",57.490002,57.709999,56.279999,56.759998,1710600,54.940578
"2015-10-28",56.759998,58.459999,56.580002,58.43,1753000,56.557045
"2015-10-29",58.360001,59.16,58.360001,58.720001,1264700,56.837749
"2015-10-30",58.790001,58.959999,57.950001,58.009998,757000,56.150505
"2015-11-02",58.18,59.130001,58.18,59.009998,711300,57.11845
"2015-11-03",58.810001,58.990002,58.560001,58.75,562400,56.866787
"2015-11-04",58.740002,58.950001,58.299999,58.41,380900,56.537689
"2015-11-05",58.360001,58.720001,58.200001,58.560001,228400,56.68288
"2015-11-06",59.189999,59.860001,58.779999,59.759998,732100,57.84441
"2015-11-09",59.740002,59.759998,58.599998,59.349998,892900,57.447556
"2015-11-10",59.119999,60.299999,59.119999,60.049999,627400,58.125114
"2015-11-11",60.240002,60.369999,59.740002,59.779999,559600,57.86377
"2015-11-12",59.23,59.549999,58.740002,58.740002,498800,56.857113
"2015-11-13",58.610001,58.84,58.389999,58.549999,528100,56.673203
"2015-11-16",58.450001,59.529999,58.400002,59.52,481800,57.612114
"2015-11-17",59.580002,60.200001,59.150002,59.650002,765200,57.737934
"2015-11-18",59.720001,60.139999,59.43,59.98,721200,58.057369
"2015-11-19",60,60.389999,59.759998,60.220001,398800,58.289677
"2015-11-20",60.41,60.759998,60.16,60.529999,497800,58.589725
"2015-11-23",60.529999,60.889999,60.310001,60.459999,410200,58.521973
"2015-11-24",60.029999,60.919998,59.990002,60.860001,699300,58.909157
"2015-11-25",60.880001,60.880001,60.52,60.700001,349200,58.754284
"2015-11-27",60.82,60.990002,60.610001,60.950001,165500,58.996269
"2015-11-30",60.970001,61.02,60.48,60.619999,850800,58.676842
"2015-12-01",60.98,61.279999,60.880001,61.189999,809300,59.22858
"2015-12-02",61.279999,61.419998,60.709999,60.799999,466100,58.851078
"2015-12-03",60.970001,60.970001,59.709999,59.970001,592000,58.047684
"2015-12-04",60.110001,61.049999,59.970001,60.98,495100,59.025303
"2015-12-07",60.860001,61.080002,60.299999,60.720001,464900,58.773647
"2015-12-08",60.139999,60.48,59.98,60.18,370600,58.250957
"2015-12-09",59.950001,60.610001,59.34,59.529999,852000,57.621792
"2015-12-10",59.529999,60.02,59.360001,59.580002,544300,57.670185
"2015-12-11",58.57,59.259998,58.18,58.48,516700,56.60545
"2015-12-14",58.650002,59,57,57.279999,1243300,55.443905
"2015-12-15",57.84,58.279999,57.150002,57.860001,1079700,56.005318
"2015-12-16",58.310001,58.450001,57.639999,58.27,873100,56.402176
"2015-12-17",58.509998,58.709999,56.619999,56.990002,1121300,55.1632
"2015-12-18",56.630001,56.66,55.349998,55.360001,1379300,53.585453
"2015-12-21",55.759998,56.060001,55.330002,55.759998,660000,53.972637
"2015-12-22",56.080002,56.68,55.599998,56.630001,741500,54.814747
"2015-12-23",56.91,57.240002,56.639999,57.240002,608100,55.405193
"2015-12-24",57.23,57.509998,57.09,57.27,210200,55.434227
"2015-12-28",56.939999,57.310001,56.720001,57.290001,337100,55.453598
"2015-12-29",57.759998,57.959999,57.459999,57.84,345200,55.985966
"2015-12-30",57.790001,57.889999,57.490002,57.59,338400,55.743973
"2015-12-31",57.5,57.799999,57.07,57.16,567000,55.327751
"2016-01-04",56.02,56.349998,55.240002,56.32,977600,54.643738
"2016-01-05",56.259998,57.189999,56.169998,57.009998,1048900,55.313194
"2016-01-06",56.189999,56.369999,55.639999,55.91,826000,54.245945
"2016-01-07",54.830002,55.529999,54.619999,54.970001,1212300,53.333927
"2016-01-08",55.369999,55.57,54.369999,54.419998,863100,52.800285
"2016-01-11",54.52,54.959999,53.880001,54.439999,967500,52.819691
"2016-01-12",54.849998,55.029999,54.220001,54.630001,972900,53.00404
"2016-01-13",55.060001,55.630001,53.09,53.52,1040000,51.927078
"2016-01-14",53.700001,54.16,52.990002,53.91,732300,52.305473
"2016-01-15",52.619999,53.349998,52.509998,52.950001,924600,51.374046
"2016-01-19",53.700001,53.810001,52.509998,52.869999,741600,51.296421
"2016-01-20",52,52.200001,50.560001,51.66,850500,50.122437
"2016-01-21",51.709999,52.610001,51.52,51.799999,763800,50.258263
"2016-01-22",52.560001,53.290001,52.369999,53.099998,772200,51.519573
"2016-01-25",52.93,53.150002,52.18,52.220001,587400,50.665771
"2016-01-26",52.48,53.279999,52.16,52.900002,573600,51.325531
"2016-01-27",52.639999,53.610001,52.279999,52.509998,651700,50.947136
"2016-01-28",52.91,53.16,52.470001,53.009998,670900,51.432251
"2016-01-29",53.290001,54.360001,52.860001,54.34,856600,52.722672
"2016-02-01",53.919998,54.619999,53.52,54.330002,791000,52.712975
"2016-02-02",53.169998,53.700001,52.540001,52.759998,1102300,51.189693
"2016-02-03",53.200001,53.27,51.77,52.240002,1386100,50.685173
"2016-02-04",52.5,54.119999,51.959999,52.380001,1911900,50.821003
"2016-02-05",52.459999,53.060001,52.200001,52.82,1168100,51.247906
"2016-02-08",52.040001,52.060001,50.330002,51.240002,1224400,49.714939
"2016-02-09",50.689999,51.509998,50.389999,51.110001,869200,49.588806
"2016-02-10",51.41,51.810001,50.860001,51.049999,870100,49.53059
"2016-02-11",49.57,50.060001,48.470001,48.580002,1741400,47.134106
"2016-02-12",49.310001,50.169998,49.23,50.119999,786300,48.628269
"2016-02-16",50.75,51.240002,50.220001,51.09,840700,49.569405
"2016-02-17",51.700001,52.439999,51.700001,52.279999,556300,50.723976
"2016-02-18",52.299999,52.389999,51.919998,52.07,461200,50.520233
"2016-02-19",51.700001,52.23,51.360001,51.880001,856300,50.33588
"2016-02-22",51.880001,52.619999,51.880001,52.490002,415100,50.927734
"2016-02-23",52.389999,52.389999,51.529999,51.82,483500,50.277672
"2016-02-24",49.34,50.869999,48.700001,50.639999,1265000,49.13279
"2016-02-25",50.77,51.450001,50.77,51.41,654600,49.879875
"2016-02-26",51.91,52.580002,51.709999,52.169998,569300,50.617252
"2016-02-29",52.049999,52.490002,51.209999,51.220001,720100,49.69553
"2016-03-01",51.619999,53.009998,51.619999,52.970001,719600,51.393444
"2016-03-02",53.099998,53.470001,52.830002,53.439999,747000,51.849464
"2016-03-03",53.360001,53.650002,53.130001,53.290001,822800,51.703926
"2016-03-04",53.740002,54.049999,53.049999,53.439999,656400,51.849464
"2016-03-07",52.990002,53.709999,52.939999,53.689999,501400,52.09201
"2016-03-08",53.099998,53.290001,52.34,52.610001,608600,51.044163
"2016-03-09",53,53.48,52.509998,52.869999,530500,51.296421
"2016-03-10",53.09,53.470001,52.189999,52.919998,556500,51.344929
"2016-03-11",53.619999,54.919998,53.450001,54.82,649000,53.188381
"2016-03-14",54.639999,54.939999,53.27,54.700001,476100,53.07196
"2016-03-15",54.290001,54.639999,53.900002,54.580002,410700,52.955532
"2016-03-16",54.459999,55.18,54.459999,55,482800,53.363026
"2016-03-17",54.93,56.07,54.720001,55.75,782900,54.090702
"2016-03-18",56.009998,56.119999,55.439999,55.709999,2034200,54.051899
"2016-03-21",55.549999,56.41,55.220001,55.439999,758400,53.789928
"2016-03-22",54.959999,55.459999,54.68,55.110001,531100,53.469757
"2016-03-23",55.139999,55.169998,54.689999,54.700001,391800,53.07196
"2016-03-24",54.200001,54.490002,53.630001,54.130001,582300,52.518921
"2016-03-28",54.32,54.599998,53.990002,54.419998,389700,52.800285
"2016-03-29",54.25,54.279999,53.610001,54.25,579800,52.635349
"2016-03-30",54.459999,55.369999,54.43,54.799999,461100,53.168972
"2016-03-31",54.66,54.689999,53.959999,54.16,562500,52.682625
"2016-04-01",53.990002,54.779999,53.689999,54.689999,405300,53.198162
"2016-04-04",54.59,54.669998,53.939999,54.060001,478800,52.585346
"2016-04-05",53.529999,53.950001,53.41,53.599998,440100,52.13789
"2016-04-06",53.560001,54.16,53.369999,53.970001,519200,52.497795
"2016-04-07",53.509998,53.630001,52.459999,52.830002,619800,51.388893
"2016-04-08",53.380001,53.889999,53.169998,53.389999,629500,51.93362
"2016-04-11",53.759998,54.060001,53.310001,53.59,438700,52.128166
"2016-04-12",53.799999,54.790001,53.470001,54.759998,589300,53.266251
"2016-04-13",55.200001,55.549999,54.950001,55.400002,390200,53.888786
"2016-04-14",55.439999,55.849998,55.209999,55.450001,362500,53.937428
"2016-04-15",55.439999,55.73,55.220001,55.560001,677500,54.04443
"2016-04-18",55.290001,55.849998,54.990002,55.799999,293900,54.277874
"2016-04-19",56.080002,56.419998,55.93,56.32,381900,54.783699
"2016-04-20",56.5,57.150002,56.310001,57,478200,55.445148
"2016-04-21",56.84,57.040001,56.16,56.279999,514700,54.744793
"2016-04-22",56.48,57.389999,56.360001,57.130001,562900,55.571602
"2016-04-25",56.82,57.040001,56.52,57.040001,6e+05,55.484058
"2016-04-26",57.139999,57.360001,56.900002,57.169998,589700,55.610504
"2016-04-27",58.009998,58.84,57.509998,58.349998,702900,56.758324
"2016-04-28",57.970001,58.889999,57.669998,58.02,545500,56.437321
"2016-04-29",57.93,58.169998,57.580002,57.889999,538500,56.310871
"2016-05-02",58.18,58.360001,57.75,57.990002,733500,56.408138
"2016-05-03",57.200001,57.610001,56.849998,57.57,489500,55.999596
"2016-05-04",57.09,57.810001,56.889999,57.810001,704000,56.233055
"2016-05-05",57.700001,58.200001,57.48,57.950001,633100,56.369236
"2016-05-06",57.52,58.200001,57.16,58.139999,725900,56.554054
"2016-05-09",57.950001,58.330002,57.790001,58.200001,660700,56.612419
"2016-05-10",58.439999,59.009998,58.439999,58.790001,695200,57.186325
"2016-05-11",58.650002,59.099998,58.540001,58.560001,443800,56.962597
"2016-05-12",58.82,59.150002,58.02,58.549999,659400,56.952866
"2016-05-13",58.41,58.830002,58.02,58.299999,719500,56.70969
"2016-05-16",58.310001,58.880001,58.25,58.509998,490900,56.913963
"2016-05-17",58.380001,58.759998,58.139999,58.439999,608000,56.845863
"2016-05-18",58.389999,59.830002,58.299999,59.669998,656100,58.042313
"2016-05-19",59.279999,59.650002,58.650002,59.080002,522500,57.468422
"2016-05-20",59.439999,59.82,59.150002,59.619999,1123000,57.993683
"2016-05-23",59.48,59.650002,59.119999,59.439999,493800,57.818584
"2016-05-24",59.889999,60.869999,59.740002,60.529999,849000,58.878857
"2016-05-25",60.66,61.009998,60.400002,60.470001,632600,58.820499
"2016-05-26",60.43,60.470001,60.099998,60.41,451400,58.762131
"2016-05-27",60.490002,60.950001,60.200001,60.939999,372100,59.277664
"2016-05-31",61.290001,61.709999,60.939999,61.630001,1435600,59.948849
"2016-06-01",61.029999,61.52,60.459999,61.43,1289800,59.754299
"2016-06-02",61.240002,61.509998,61.040001,61.509998,691300,59.832123
"2016-06-03",60.790001,60.93,60.119999,60.450001,671800,58.801041
"2016-06-06",60.66,60.990002,60.43,60.880001,489800,59.219315
"2016-06-07",60.919998,61.150002,60.689999,60.939999,367800,59.277664
"2016-06-08",61,61.209999,60.580002,61.150002,436500,59.481949
"2016-06-09",60.810001,60.950001,60.389999,60.639999,412400,58.985851
"2016-06-10",60.16,60.349998,59.889999,60.18,653300,58.53841
"2016-06-13",59.849998,60.740002,59.75,59.889999,769300,58.25631
