"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2002-07-08",60.642376,60.786194,58.753597,58.954937,1736800,32.384975
"2002-07-09",59.539787,59.875359,58.178333,58.235859,1357400,31.989971
"2002-07-10",58.964527,59.069992,57.382549,57.526367,2119700,31.600241
"2002-07-11",56.999043,56.999043,54.602108,56.567593,4039300,31.073565
"2002-07-12",56.366253,56.471718,54.362415,55.129433,2393800,30.283556
"2002-07-15",55.225311,55.225311,51.917545,53.940556,2614200,29.630487
"2002-07-16",53.125599,53.959732,52.02301,53.259827,2059100,29.256554
"2002-07-17",53.691277,54.30489,52.301056,52.837967,1738600,29.024805
"2002-07-18",53.211887,54.151485,51.581974,52.205177,1524200,28.677216
"2002-07-19",52.780441,52.780441,50.651966,50.79578,2544100,27.903004
"2002-07-22",50.79578,52.301056,50.287632,50.814957,2221600,27.91354
"2002-07-23",52.157238,54.745926,51.754555,53.700863,3501300,29.498816
"2002-07-24",52.828381,55.330776,52.828381,55.225311,3598300,30.336216
"2002-07-25",55.033558,56.423779,54.67881,55.963566,2648200,30.74177
"2002-07-26",55.963566,56.423779,55.465004,56.155323,1941100,30.847095
"2002-07-29",56.663471,57.593479,55.973156,56.433365,2517800,30.999836
"2002-07-30",56.433365,57.382549,55.800575,56.797699,1829400,31.199961
"2002-07-31",57.114094,58.715244,56.337486,58.533077,2340900,32.15324
"2002-08-01",58.389263,58.964527,57.535954,57.813999,1768400,31.758234
"2002-08-02",57.622242,58.581017,56.615532,57.526367,1766300,31.600241
"2002-08-05",56.951103,57.162033,56.241611,56.251198,1443300,30.899765
"2002-08-06",56.951103,57.564716,55.800575,56.059444,1382200,30.794411
"2002-08-07",56.404602,57.267498,56.001919,57.171619,1464600,31.405371
"2002-08-08",57.526367,58.264622,56.999043,58.101631,1448200,31.916225
"2002-08-09",57.718121,58.207096,57.257912,57.372963,1293600,31.515959
"2002-08-12",57.13327,57.660595,56.471718,57.411312,1009100,31.537043
"2002-08-13",57.411312,57.909874,56.855225,56.91275,1258200,31.263168
"2002-08-14",56.91275,57.497604,56.136147,57.420902,1900700,31.542297
"2002-08-15",57.411312,57.622242,56.567593,56.864815,1476200,31.236839
"2002-08-16",56.184086,57.190796,55.723873,56.816875,1352600,31.210505
"2002-08-19",56.519653,57.286674,56.136147,56.53883,1823600,31.05777
"2002-08-20",55.992329,57.171619,55.838924,56.615532,1166600,31.09989
"2002-08-21",57.190796,57.526367,56.567593,57.478428,1288600,31.573896
"2002-08-22",57.190796,57.526367,56.663471,57.162033,1310700,31.400095
"2002-08-23",56.999043,57.382549,56.040268,56.423779,915800,30.99457
"2002-08-26",56.615532,56.74976,55.781399,56.577183,946100,31.078836
"2002-08-27",56.567593,57.535954,56.356663,56.941513,1008300,31.278959
"2002-08-28",56.778522,57.13327,56.222435,56.481304,830600,31.026171
"2002-08-29",55.896454,56.644295,55.781399,56.53883,1127900,31.05777
"2002-08-30",56.040268,58.533077,56.011505,57.372963,1283300,31.515959
"2002-09-03",56.807285,56.97028,55.925217,56.030682,1418300,30.778625
"2002-09-04",56.232021,56.951103,56.11697,56.711411,1427300,31.320255
"2002-09-05",55.896454,57.488014,55.848515,57.33461,2084900,31.66444
"2002-09-06",57.813999,57.996166,56.845638,57.612656,1180900,31.817991
"2002-09-09",57.382549,58.245445,57.152447,57.861938,1344000,31.955662
"2002-09-10",57.670181,58.255035,57.478428,58.120804,907500,32.098614
"2002-09-11",58.341324,58.370087,57.737297,57.900288,949900,31.976847
"2002-09-12",57.33461,57.526367,57.008629,57.094917,1561800,31.532051
"2002-09-13",56.75935,56.97028,56.136147,56.720997,1372500,31.32555
"2002-09-16",56.519653,56.989452,56.375839,56.989452,1268200,31.473803
"2002-09-17",57.286674,57.430489,55.407478,55.580059,1754800,30.695442
"2002-09-18",55.417065,55.838924,54.602108,55.263664,1653800,30.520706
"2002-09-19",55.263664,55.560883,54.51582,54.659637,1240900,30.18712
"2002-09-20",55.081497,55.52253,54.314476,55.129433,2070500,30.446566
"2002-09-23",54.314476,55.225311,54.055611,54.774689,1484800,30.250662
"2002-09-24",53.88303,54.343239,53.307766,53.451584,1616300,29.519941
"2002-09-25",53.88303,54.985619,53.700863,54.563759,1351200,30.134172
"2002-09-26",54.793865,55.570469,54.458294,55.292427,1495700,30.536583
"2002-09-27",55.302013,55.771812,54.908916,55.081497,1886500,30.420105
"2002-09-30",54.88974,54.88974,53.911793,54.30489,1835100,29.991192
"2002-10-01",54.333652,55.762226,54.122723,55.378716,1434700,30.584251
"2002-10-02",55.48418,55.512943,54.554173,54.592522,1158000,30.150047
"2002-10-03",54.419941,55.781399,54.419941,54.650047,1424700,30.181831
"2002-10-04",54.765102,54.937679,52.972195,53.576221,1455500,29.588776
"2002-10-07",53.451584,54.458294,53.03931,53.03931,1624600,29.292244
"2002-10-08",53.08725,53.720039,52.44487,52.492809,1937900,28.99044
"2002-10-09",52.013424,52.521572,50.997124,51.025887,1982700,28.180294
"2002-10-10",51.629913,52.348991,50.546501,51.773731,2543800,28.593306
"2002-10-11",51.773731,52.962608,51.313519,52.943432,2182700,29.239317
"2002-10-14",52.943432,53.806328,52.751678,53.566635,967100,29.583483
"2002-10-15",53.566635,55.225311,53.566635,54.582935,1820800,30.144753
"2002-10-16",54.582935,55.225311,53.643337,53.930969,1209800,29.784704
"2002-10-17",54.697987,54.793865,53.88303,54.448704,1095500,30.07062
"2002-10-18",54.650047,54.928093,54.237774,54.506233,1446800,30.1024
"2002-10-21",54.314476,54.343239,53.422817,54.343239,1378700,30.012375
"2002-10-22",54.352829,54.352829,47.651009,48.418026,13430100,26.74004
"2002-10-23",48.418026,49.712368,48.418026,49.587727,4716900,27.386028
"2002-10-24",49.760307,49.760307,48.274208,48.552254,2190600,26.814173
"2002-10-25",48.56184,49.185043,48.245445,48.609779,3109600,26.845938
"2002-10-28",48.78236,48.859062,47.938637,48.082455,2655500,26.554716
"2002-10-29",48.322147,49.079578,48.178333,48.628956,2982500,26.85652
"2002-10-30",48.897411,49.050816,48.523491,48.77277,3165200,26.935955
"2002-10-31",49.137104,49.501438,48.705658,49.376797,2796000,27.269539
"2002-11-01",49.041225,49.271332,48.57143,49.137104,1398500,27.137167
"2002-11-04",48.926174,49.376797,47.957813,48.092041,2307900,26.560001
"2002-11-05",48.101631,49.290508,48.044102,49.20422,2444500,27.174236
"2002-11-06",49.185043,49.20422,48.149567,48.418026,2367500,26.74004
"2002-11-07",48.513901,49.089165,48.331734,48.648129,1908400,26.867119
"2002-11-08",49.089165,49.463089,48.3605,48.494728,1440200,26.782398
"2002-11-11",48.35091,48.753597,47.919464,47.938637,1229800,26.475285
"2002-11-12",47.948227,48.427612,47.497604,47.660595,1785300,26.321722
"2002-11-13",47.890701,48.744007,47.33461,48.418026,1945700,26.74004
"2002-11-14",48.56184,48.801533,48.293385,48.552254,1352500,26.814173
"2002-11-15",48.418026,48.897411,48.379673,48.811123,1606900,26.957142
"2002-11-18",48.705658,48.715244,48.197506,48.302971,1377000,26.676497
"2002-11-19",48.302971,49.453499,48.302971,48.99329,1525100,27.057737
"2002-11-20",49.089165,49.20422,48.274208,49.185043,1661000,27.163643
"2002-11-21",48.849472,49.089165,48.082455,48.408436,2665100,26.734737
"2002-11-22",48.418026,48.99329,48.3605,48.897411,2629900,27.004795
"2002-11-25",48.753597,48.753597,48.005753,48.207096,1692000,26.623547
"2002-11-26",47.957813,48.130394,47.401726,47.861938,2121800,26.43293
"2002-11-27",48.130394,48.696068,47.881111,48.657719,1487400,26.872419
"2002-11-29",49.232983,49.232983,48.034515,48.245445,887300,26.644732
"2002-12-02",48.657719,48.801533,47.746883,48.676895,1699300,26.882998
"2002-12-03",48.830296,49.300095,48.801533,48.897411,2139900,27.004795
"2002-12-04",48.753597,49.271332,48.56184,49.041225,2976200,27.251408
"2002-12-05",49.050816,49.050816,46.021091,46.308723,5585800,25.733002
"2002-12-06",45.829338,46.155323,44.88974,45.445827,5221000,25.25351
"2002-12-09",45.637585,45.733459,43.940556,44.67881,3815700,24.827284
"2002-12-10",44.487057,45.953979,44.487057,45.953979,3701700,25.535881
"2002-12-11",44.582935,45.829338,44.487057,44.851391,9426600,24.923185
"2002-12-12",44.218601,45.062321,43.432407,44.151485,7355100,24.534267
"2002-12-13",44.161076,45.148609,44.103546,44.822628,4488200,24.907202
"2002-12-16",44.832214,45.158199,44.630871,45.11026,3283300,25.067038
"2002-12-17",45.062321,45.062321,44.534996,44.860977,2123500,24.928505
"2002-12-18",45.014381,45.091084,44.937679,45.062321,1965200,25.040398
"2002-12-19",44.774689,45.091084,44.218601,44.439117,3410100,24.69409
"2002-12-20",44.487057,45.148609,44.439117,45.139023,3230400,25.08301
"2002-12-23",44.554173,45.062321,44.525406,44.918503,2127900,24.960484
"2002-12-24",44.51582,45.206135,44.51582,45.033558,1180100,25.024418
"2002-12-26",44.966442,45.32119,44.832214,44.89933,1382300,24.949833
"2002-12-27",44.937679,45.119846,44.6884,44.774689,1102300,24.880564
"2002-12-30",44.870567,45.11026,44.870567,45.023968,1813800,25.019085
"2002-12-31",44.966442,45.541706,44.755512,45.512943,2479800,25.290794
"2003-01-02",45.810162,45.934803,45.11026,45.493767,2085500,25.28014
"2003-01-03",45.493767,45.493767,44.870567,45.292427,2064000,25.16827
"2003-01-06",45.263664,45.90604,44.928093,45.771812,2110400,25.434647
"2003-01-07",45.397892,45.618408,44.966442,45.148609,2170000,25.088339
"2003-01-08",45.014381,45.11026,44.122723,44.534996,2869700,24.74737
"2003-01-09",44.582935,44.870567,44.285713,44.822628,2005500,24.907202
"2003-01-10",44.582935,44.736336,44.343239,44.391178,2589900,24.667446
"2003-01-13",44.007671,44.410355,43.959732,44.266541,2860800,24.5982
"2003-01-14",44.199425,44.88974,44.103546,44.67881,2027300,24.827284
"2003-01-15",44.487057,44.534996,43.911793,44.276127,1968200,24.60351
"2003-01-16",44.343239,44.717163,44.343239,44.429531,1469200,24.688772
"2003-01-17",44.534996,44.966442,44.046021,44.151485,1809300,24.534267
"2003-01-21",44.161076,44.707573,43.576221,43.576221,1847700,24.214586
"2003-01-22",43.585812,44.084373,43.29818,43.566635,1753900,24.20928
"2003-01-23",43.88303,44.199425,43.279003,43.557049,1766900,24.203947
"2003-01-24",43.537872,43.547459,42.598274,42.933846,1972000,23.857639
"2003-01-27",43.144775,43.691277,43.020134,43.068073,3069900,23.932228
"2003-01-28",43.624161,44.295303,43.29818,44.017258,2120800,24.459673
"2003-01-29",43.432407,44.09396,43.384468,43.720039,2101000,24.294502
"2003-01-30",44.007671,44.295303,43.576221,43.624161,2161600,24.241234
"2003-01-31",43.509109,44.611698,43.509109,44.410355,1863100,24.678108
"2003-02-03",44.410355,44.918503,44.333652,44.822628,2222300,24.907202
"2003-02-04",44.630871,44.67881,43.873444,44.439117,1597400,24.69409
"2003-02-05",44.487057,44.726749,43.662514,43.835091,1783500,24.358433
"2003-02-06",43.528282,43.6721,43.144775,43.403645,1956500,24.1187
"2003-02-07",43.403645,43.528282,42.66539,43.144775,1672800,23.974842
"2003-02-10",43.144775,43.624161,42.837967,43.317352,1725100,24.070734
"2003-02-11",43.183125,43.403645,42.521572,42.914669,1749700,23.846977
"2003-02-12",43.068073,43.125599,42.473633,42.828381,1331700,23.799034
"2003-02-13",42.713326,42.972195,41.984661,42.674976,1591200,23.713793
"2003-02-14",42.713326,43.020134,41.946308,42.703739,1980600,23.729763
"2003-02-18",42.703739,43.307766,42.703739,43.163952,1306900,23.98551
"2003-02-19",43.470757,43.652924,43.221478,43.528282,1522100,24.187954
"2003-02-20",43.720039,43.902206,43.489933,43.6721,1838300,24.267866
"2003-02-21",44.007671,44.582935,43.585812,44.084373,1604900,24.496969
"2003-02-24",44.055611,44.295303,43.729626,43.806328,1389700,24.342453
"2003-02-25",43.815914,44.544582,43.451584,44.314476,1695700,24.62483
"2003-02-26",44.151485,44.496643,43.633747,43.700863,1664100,24.283859
"2003-02-27",43.777565,44.381592,43.537872,44.285713,2044900,24.608849
"2003-02-28",44.343239,44.582935,43.844677,43.940556,2221000,24.417048
"2003-03-03",44.103546,44.170662,43.566635,43.624161,1607000,24.241234
"2003-03-04",43.815914,43.815914,43.211887,43.259827,1585900,24.03878
"2003-03-05",42.933846,43.048897,41.351871,42.569511,3294900,23.842577
"2003-03-06",42.473633,42.627037,42.118889,42.569511,2436900,23.842577
"2003-03-07",41.706615,42.521572,41.591564,42.214764,2259700,23.64389
"2003-03-10",41.610737,41.821667,41.150528,41.601151,2025200,23.300211
"2003-03-11",41.447746,42.176414,41.43816,41.792904,1765500,23.407606
"2003-03-12",41.687439,41.879196,41.22723,41.716202,1789100,23.364637
"2003-03-13",42.166828,42.6558,41.792904,42.281879,2356700,23.681473
"2003-03-14",42.377758,42.579098,41.917545,42.291466,1787300,23.686848
"2003-03-17",42.329819,43.355705,42.301056,43.336529,2284500,24.272171
"2003-03-18",43.815914,43.930969,43.231064,43.624161,2027800,24.433264
"2003-03-19",43.854267,44.132309,43.29818,43.576221,2306000,24.406412
"2003-03-20",43.46117,43.576221,43.08725,43.231064,2441400,24.213102
"2003-03-21",43.528282,44.074783,43.279003,43.767979,2755300,24.513817
"2003-03-24",43.509109,43.528282,42.943432,43.192715,1607300,24.191616
"2003-03-25",43.183125,43.681686,42.933846,43.355705,1692900,24.282909
"2003-03-26",43.355705,43.374882,42.780441,43.010548,1624700,24.089584
"2003-03-27",42.569511,44.084373,42.569511,43.528282,1834100,24.379564
"2003-03-28",43.413231,43.911793,43.202301,43.767979,1429900,24.513817
"2003-03-31",43.24065,44.007671,42.981785,43.585812,1670100,24.411789
"2003-04-01",44.007671,44.055611,43.317352,43.6721,2008700,24.46011
"2003-04-02",44.487057,44.67881,43.950146,44.47747,2072600,24.911192
"2003-04-03",44.554173,44.592522,43.998081,44.228188,1521200,24.771578
"2003-04-04",44.247364,44.439117,44.055611,44.372005,2483200,24.852125
"2003-04-07",45.589645,45.637585,44.30489,44.496643,2397500,24.921938
"2003-04-08",44.362415,45.119846,44.218601,44.822628,2137000,25.104509
"2003-04-09",44.774689,45.3116,44.228188,44.333652,2062900,24.830639
"2003-04-10",44.324066,44.650047,44.09396,44.448704,1451600,24.895071
"2003-04-11",44.736336,45.062321,44.448704,44.602108,1248700,24.980995
"2003-04-14",45.014381,45.206135,44.745926,45.167786,1549300,25.29784
"2003-04-15",45.397892,45.656761,45.10067,45.455418,1887800,25.458925
"2003-04-16",45.666348,45.704697,45.043144,45.11026,1769000,25.265612
"2003-04-17",45.062321,45.570469,44.765102,45.52253,1679100,25.496523
"2003-04-21",45.407478,45.570469,45.10067,45.302013,1802800,25.373013
"2003-04-22",45.445827,47.92905,45.436241,47.842762,4501100,26.796059
"2003-04-23",47.488014,47.737297,47.459251,47.708534,3452600,26.720865
"2003-04-24",47.55513,47.651009,47.219559,47.564716,2015700,26.640306
"2003-04-25",47.459251,47.670181,47.037392,47.162033,2249000,26.41478
"2003-04-28",47.075745,48.130394,47.018215,47.900288,2273100,26.828264
"2003-04-29",47.881111,48.370087,47.679771,48.159157,2075100,26.973259
"2003-04-30",48.274208,48.274208,47.660595,47.718121,2699900,26.726238
"2003-05-01",47.756474,47.756474,46.864815,47.708534,2115700,26.720865
"2003-05-02",47.708534,48.370087,47.075745,48.331734,1902100,27.069916
"2003-05-05",48.302971,48.56184,48.130394,48.504314,2272000,27.166569
"2003-05-06",48.724831,48.801533,47.698944,48.063278,2064200,26.91955
"2003-05-07",47.938637,48.628956,47.938637,48.494728,1564800,27.161196
"2003-05-08",48.130394,48.494728,47.842762,47.938637,1502100,26.849749
"2003-05-09",48.322147,48.322147,47.76606,48.293385,1500400,27.048431
"2003-05-12",48.293385,48.408436,48.053692,48.159157,1628900,26.973259
"2003-05-13",48.465965,48.465965,47.737297,47.737297,2121700,26.736973
"2003-05-14",47.938637,48.072868,47.516777,47.900288,2034600,26.828264
"2003-05-15",47.900288,48.99329,47.900288,48.93576,2711000,27.408226
"2003-05-16",48.801533,49.041225,48.226269,48.226269,2342800,27.010841
"2003-05-19",47.986576,48.370087,47.363377,47.564716,2228500,26.640306
"2003-05-20",47.411312,47.794823,47.200382,47.622242,1898300,26.672533
"2003-05-21",47.622242,48.149567,47.54554,48.092041,1801900,26.935661
"2003-05-22",48.092041,48.878235,47.938637,48.753597,1510100,27.306194
"2003-05-23",48.753597,48.78236,48.331734,48.552254,1744400,27.193424
"2003-05-27",48.226269,49.376797,48.13998,49.012463,1803900,27.451176
"2003-05-28",49.395973,49.760307,49.213806,49.434322,1965900,27.687452
"2003-05-29",49.769894,50.201344,49.482262,49.731544,2433500,27.853928
"2003-05-30",49.721954,50.230106,49.606903,49.78907,1968300,27.88615
"2003-06-02",50.335571,50.383511,49.779484,49.904121,1806000,27.950581
"2003-06-03",49.932884,50.278046,49.837009,50.182167,1575600,28.1063
"2003-06-04",50,50.488976,49.702782,50.201344,2266400,28.308846
"2003-06-05",50.21093,50.306808,49.40556,49.827419,1756700,28.097994
"2003-06-06",50.431446,50.431446,49.568554,50.009586,1871200,28.200722
"2003-06-09",50.067116,50.335571,49.894535,50.335571,1395100,28.384541
"2003-06-10",50.79578,51.0163,50.556087,50.843719,1929300,28.671099
"2003-06-11",50.843719,51.361458,50.719078,51.303932,1724300,28.930607
"2003-06-12",51.773731,52.090126,51.351871,51.86002,1786100,29.244188
"2003-06-13",51.86002,51.946308,50.604027,50.738255,1788200,28.61161
"2003-06-16",51.150528,52.080536,50.79578,52.042187,1541100,29.346914
"2003-06-17",51.658676,51.773731,51.22723,51.294342,1754400,28.925215
"2003-06-18",51.294342,51.294342,50.498562,50.767017,2537000,28.627838
"2003-06-19",51.083412,51.083412,50.086288,50.239693,1804200,28.330479
"2003-06-20",50.143814,50.460213,50,50.306808,3211000,28.368326
"2003-06-23",50.258869,50.814957,49.817833,50.680729,1938200,28.579197
"2003-06-24",50.680729,51.073826,50.182167,50.824543,1658000,28.660265
"2003-06-25",50.824543,51.246403,50.067116,50.143814,2856400,28.276417
"2003-06-26",49.980824,50.143814,49.530201,49.78907,1659900,28.076376
"2003-06-27",50,50.316395,49.376797,49.817833,1576300,28.092587
"2003-06-30",49.808247,50.441036,49.731544,49.990414,1903000,28.189911
"2003-07-01",50.115051,50.278046,49.41515,50.095879,1271800,28.249384
"2003-07-02",50.479385,50.479385,49.760307,50.134228,1877800,28.271015
"2003-07-03",49.856186,50.182167,49.434322,49.894535,774100,28.135841
"2003-07-07",50.019176,50.393097,49.952061,50.287632,1109900,28.357512
"2003-07-08",49.923298,50.651966,49.769894,50.527325,1452600,28.492674
"2003-07-09",50.604027,50.767017,50.162991,50.239693,2129200,28.330479
"2003-07-10",50.143814,50.58485,49.980824,50.335571,1373800,28.384541
"2003-07-11",50.335571,50.556087,49.961651,50.431446,1058900,28.438616
"2003-07-14",50.575264,50.690315,49.884949,50.105465,1136700,28.254784
"2003-07-15",50.124641,50.278046,49.424736,49.645252,1484800,27.995262
"2003-07-16",49.990414,50.028763,49.041225,49.280922,1739300,27.789816
"2003-07-17",49.280922,49.40556,48.178333,48.418026,2702600,27.303232
"2003-07-18",48.418026,48.676895,48.226269,48.513901,1631800,27.357306
"2003-07-21",48.418026,48.878235,47.842762,48.092041,1941500,27.1194
"2003-07-22",48.418026,49.127518,47.986576,49.041225,1560300,27.654652
