"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"2015-12-04",92.449997,92.739998,91.650002,92.5,4127800,82.565117
"2015-12-07",91.839996,92.470001,91.150002,91.410004,2810000,81.592209
"2015-12-08",90.25,90.989998,89.730003,90.18,3664700,80.494308
"2015-12-09",89.690002,91.099998,89.440002,89.919998,3428200,80.26223
"2015-12-10",90.209999,90.260002,89.480003,90.160004,3224900,80.476456
"2015-12-11",88.82,89.169998,87.349998,87.610001,3009600,78.20034
"2015-12-14",87.459999,87.879997,86.110001,86.830002,2796700,77.504097
"2015-12-15",87.059998,87.540001,86.580002,87.099998,3022800,77.745102
"2015-12-16",87.879997,88.519997,86.709999,87.360001,3638700,77.977188
"2015-12-17",87.010002,87.57,85.93,85.959999,2351600,76.727547
"2015-12-18",85.849998,86.589996,85.18,85.209999,3604400,76.058098
"2015-12-21",85.970001,86.410004,84.989998,85.389999,1804000,76.218765
"2015-12-22",85.599998,88.309998,85.510002,87.410004,2811500,78.021805
"2015-12-23",87.900002,89.940002,87.669998,89.559998,2707900,79.940895
"2015-12-24",89.559998,89.959999,89.169998,89.300003,565200,79.708817
"2015-12-28",89.120003,89.519997,88.290001,89.269997,1848200,79.682037
"2015-12-29",89.599998,90.160004,89.400002,89.849998,1765500,80.19976
"2015-12-30",89.239998,90.129997,89.18,89.18,1825300,79.601707
"2015-12-31",88.849998,89.489998,88,88.010002,1458600,78.557365
"2016-01-04",86.75,90.150002,86,89.970001,3673900,80.306854
"2016-01-05",90.050003,90.239998,87.980003,89.089996,2660200,79.521378
"2016-01-06",88.330002,90.239998,87.949997,88.68,2486000,79.155411
"2016-01-07",87.029999,88.18,86.709999,87.190002,2772900,77.825447
"2016-01-08",87.870003,88.160004,85.559998,86.019997,3023800,76.78109
"2016-01-11",86.589996,86.809998,84.629997,85.419998,3362200,76.245537
"2016-01-12",86.349998,86.849998,85.220001,86.629997,2417800,77.325584
"2016-01-13",86.870003,88.57,84.739998,84.900002,2468200,75.781403
"2016-01-14",85.220001,87.389999,84,86.68,2078600,77.370224
"2016-01-15",84.110001,84.739998,83.120003,84.349998,2838700,75.290474
"2016-01-19",85.449997,85.690002,82.739998,83.519997,2055200,74.549614
"2016-01-20",81.889999,85.230003,79.879997,84.239998,3587600,75.192276
"2016-01-21",84.580002,87.290001,84.290001,86.019997,2612300,76.78109
"2016-01-22",87.419998,89.230003,85.690002,86.410004,2296500,77.129234
"2016-01-25",85,86.089996,84.019997,84.050003,1857900,75.022705
"2016-01-26",84.470001,85.940002,83.529999,85.379997,2569100,76.209846
"2016-01-27",85.300003,86.440002,84.160004,85.209999,1752300,76.058098
"2016-01-28",86.510002,87.489998,85.330002,86.949997,2089000,77.611221
"2016-01-29",87.040001,89.949997,87.040001,89.889999,2575700,80.235451
"2016-02-01",88.940002,91.629997,88.019997,91.169998,2446400,81.377968
"2016-02-02",89.550003,90.400002,88.32,88.970001,2195100,79.414268
"2016-02-03",89.199997,91.040001,86.830002,90.660004,2924200,80.92276
"2016-02-04",91.18,97.970001,90.830002,97.57,5691400,87.090584
"2016-02-05",96.080002,99.919998,95.029999,99,3902600,88.36702
"2016-02-08",97.910004,100.230003,96.82,98.43,3385600,87.858215
"2016-02-09",98.410004,101.190002,98.410004,99.699997,3516100,88.991814
"2016-02-10",100.580002,100.790001,95.709999,96.330002,4032600,85.983765
"2016-02-11",95.050003,98.160004,93.5,95.25,2729300,85.019775
"2016-02-12",96.449997,98.370003,94.959999,97.010002,2299500,86.590744
"2016-02-16",98.459999,99.760002,96.389999,99.139999,2228700,88.491959
"2016-02-17",99.099998,100.389999,97.169998,97.529999,3140400,87.919533
"2016-02-18",97.879997,98.699997,95.650002,97.199997,2624500,87.622055
"2016-02-19",96.470001,97.120003,95.010002,96.589996,2366700,87.072151
"2016-02-22",97.949997,99.169998,97.510002,98.529999,1885700,88.821007
"2016-02-23",98.480003,98.910004,96.739998,97.529999,2186500,87.919533
"2016-02-24",96.080002,96.43,93.269997,96.129997,2676300,86.657486
"2016-02-25",96.489998,97.739998,95.589996,97.699997,1575700,88.072792
"2016-02-26",98.669998,98.800003,97.260002,97.660004,1567600,88.036728
"2016-02-29",97.800003,98.720001,97.489998,97.57,1542400,87.955589
"2016-03-01",98.940002,100.639999,97.099998,100.260002,2177200,90.380516
"2016-03-02",99.809998,100.160004,98.07,99.459999,2313100,89.659355
"2016-03-03",99.230003,102.989998,99.010002,101.25,2768400,91.272964
"2016-03-04",101.730003,103.660004,100.309998,102.239998,3618100,92.165421
"2016-03-07",102.239998,105.940002,102,105.07,2359500,94.716553
"2016-03-08",104,104,99.300003,101.779999,3860000,91.750732
"2016-03-09",102.059998,103.050003,100.43,102.07,1675800,92.012161
"2016-03-10",102.110001,103.110001,100.75,102.790001,2403800,92.661217
"2016-03-11",103.43,104.809998,103.230003,104,2113900,93.751991
"2016-03-14",103.550003,105.480003,103.300003,105.120003,2359800,94.761635
"2016-03-15",104,104.620003,103.290001,104.580002,1697500,94.274834
"2016-03-16",104.419998,106.800003,103.919998,106.379997,1998000,95.897484
"2016-03-17",105.75,110.389999,105.5,109.580002,2964900,98.782143
"2016-03-18",109.940002,111.290001,108.099998,110.089996,4658600,99.241898
"2016-03-21",109.830002,110.989998,109.419998,110.610001,1708300,99.710655
"2016-03-22",110.110001,110.589996,109.220001,109.449997,1542500,98.664955
"2016-03-23",108.949997,109.32,107.660004,107.739998,2261400,97.123466
"2016-03-24",106.669998,107.419998,104.839996,107.400002,1729000,96.816963
"2016-03-28",107.839996,108.769997,106.599998,108.440002,1276900,97.754494
"2016-03-29",107.360001,110.129997,107.050003,109.93,1465300,99.097641
"2016-03-30",110.830002,111.160004,108.379997,109.309998,1507800,98.538742
"2016-03-31",109.199997,110.290001,108.900002,109.940002,1752500,99.106674
"2016-04-01",108.480003,110.389999,106.970001,110.120003,1670800,99.268936
"2016-04-04",110.110001,110.709999,108.68,109.089996,1347800,98.340431
"2016-04-05",107.489998,109.360001,106.629997,108.019997,1993100,97.375862
"2016-04-06",107.07,107.5,104.300003,106.43,3396300,95.942551
"2016-04-07",105.510002,106.400002,104.830002,105.089996,2275100,94.734573
"2016-04-08",106.110001,108.300003,105.839996,106.279999,1328200,95.807327
"2016-04-11",106.830002,108.139999,106.209999,106.260002,1397500,95.789291
"2016-04-12",106.690002,108.190002,106.129997,107.800003,1078500,97.177536
"2016-04-13",108.959999,113.769997,108.760002,113.699997,4132800,102.496162
"2016-04-14",113.510002,115.169998,112.739998,114.57,2463200,103.280441
"2016-04-15",115,115.610001,114.150002,115.32,2056100,103.956528
"2016-04-18",115.339996,117.68,114.550003,116.660004,2656300,105.16449
"2016-04-19",116.459999,118.739998,116.349998,117.75,2515900,106.147079
"2016-04-20",117.75,118.019997,116.120003,116.610001,1688900,105.1194
"2016-04-21",115.360001,116.639999,114.610001,115.139999,1744800,103.794281
"2016-04-22",114.669998,116.610001,114.610001,116.110001,2773500,104.668701
"2016-04-25",115.860001,116,114.169998,114.910004,1544300,103.586945
"2016-04-26",115.699997,116.489998,115.150002,116.18,2273200,104.731789
"2016-04-27",116.559998,117.050003,115.629997,116.720001,3115200,105.21859
"2016-04-28",116.519997,118.470001,115.839996,116.610001,1822000,105.1194
"2016-04-29",117.019997,118.639999,115.790001,117.029999,1784000,105.498047
"2016-05-02",117.389999,117.879997,115.660004,116.529999,2519200,105.047295
"2016-05-03",115.269997,120,114.379997,118.599998,3673000,106.913338
"2016-05-04",118.540001,118.550003,112.940002,114.440002,3751300,103.163254
"2016-05-05",114.900002,115.330002,113.559998,113.889999,1253400,102.667442
"2016-05-06",113.190002,115.059998,112.860001,114.989998,1137800,103.659035
"2016-05-09",114.07,114.07,111.769997,112.419998,1943900,101.342293
"2016-05-10",112.940002,114.949997,112.339996,114.779999,2223400,103.469734
"2016-05-11",114.790001,115.93,113.879997,114.720001,1927700,103.415649
"2016-05-12",115.349998,116,113.800003,114.389999,1552400,103.118172
"2016-05-13",114.589996,115.269997,111.68,111.790001,1916100,100.774368
"2016-05-16",112,114.809998,112,114.190002,1414200,102.937889
"2016-05-17",114,115.989998,113.559998,114.279999,1471300,103.019005
"2016-05-18",112.449997,113.300003,110.050003,110.669998,2081000,100.62323
"2016-05-19",110.330002,110.760002,106.260002,108.080002,2951000,98.268349
"2016-05-20",108.489998,109.599998,108.059998,108.209999,1317600,98.386543
"2016-05-23",108.099998,109.360001,107.330002,108.160004,865300,98.341095
"2016-05-24",108.57,109.989998,108.360001,109.709999,1190900,99.750366
"2016-05-25",110.550003,113.449997,110.160004,113.169998,2029100,102.896271
"2016-05-26",113.739998,114.849998,113.360001,113.5,1756300,103.196327
"2016-05-27",113.419998,114.489998,112.839996,113.239998,1412200,102.959923
"2016-05-31",113.25,115.32,113.019997,114.470001,1936300,104.078255
"2016-06-01",113.989998,114.150002,112.199997,114.129997,1398000,103.769104
"2016-06-02",113.959999,115.129997,113.099998,115.129997,1620000,104.678337
"2016-06-03",114.93,114.93,112.709999,113.639999,1586000,103.323601
"2016-06-06",114.139999,116.43,113.669998,116.300003,1459400,105.742126
"2016-06-07",116.5,117.82,116.019997,117.150002,974000,106.514961
"2016-06-08",118,119.910004,118,118.870003,1837800,108.078827
"2016-06-09",117.699997,118.790001,117.300003,118.639999,1072100,107.86969
"2016-06-10",117.389999,117.57,115.459999,116,1263800,105.46936
"2016-06-13",115.540001,115.919998,113.650002,113.739998,1594700,103.414528
"2016-06-14",113.760002,114.239998,111.949997,112.949997,1982500,102.696236
"2016-06-15",114.040001,114.330002,112.379997,113.440002,1444000,103.141762
"2016-06-16",112.779999,113.669998,110.550003,113.349998,1250300,103.059937
"2016-06-17",113.489998,115.150002,112.709999,114.18,2229100,103.814583
"2016-06-20",115.910004,117.57,115.760002,115.970001,1356300,105.442085
"2016-06-21",115.57,115.769997,113.82,115.360001,1216600,104.887451
"2016-06-22",115.5,116.330002,115.440002,115.779999,1210800,105.269333
"2016-06-23",117.089996,119,116.610001,118.959999,1573700,108.160637
"2016-06-24",114.25,115.059998,110.449997,110.5,5459700,100.468674
"2016-06-27",109.690002,109.800003,105.43,105.75,3437700,96.149872
"2016-06-28",106.800003,108.400002,105.330002,106.940002,2937000,97.231834
"2016-06-29",108.400002,109.980003,107.580002,109.730003,1748400,99.768555
"2016-06-30",109.970001,112.440002,109.459999,112.440002,1338300,102.232536
"2016-07-01",112.010002,113.57,111.809998,112.919998,1458200,102.668976
"2016-07-05",112.129997,112.790001,109.449997,110.18,1263100,100.177704
"2016-07-06",109.199997,110.690002,107.510002,110.610001,1705000,100.568672
"2016-07-07",110.870003,112.480003,110.300003,111.260002,937600,101.159668
"2016-07-08",112.260002,114.849998,111.760002,114.699997,1069600,104.287369
"2016-07-11",114.800003,116.339996,113.699997,115.889999,1077800,105.369347
"2016-07-12",116.730003,119.18,116.269997,118.980003,1615500,108.178833
"2016-07-13",118.300003,119.870003,117.720001,118.129997,1636500,107.405998
"2016-07-14",119.330002,120.18,118.900002,119.470001,1636500,108.624344
"2016-07-15",119.839996,119.839996,118.580002,119.010002,1110200,108.206116
"2016-07-18",118.370003,119.050003,117.040001,118.190002,1959800,107.460548
"2016-07-19",117.43,117.790001,116.309998,116.470001,1545500,105.89669
"2016-07-20",116.779999,118.190002,116.019997,117.559998,2066500,106.887741
"2016-07-21",118,119.980003,117.5,118.459999,1739100,107.706039
"2016-07-22",118.32,118.440002,117.440002,118.209999,1058900,107.478745
"2016-07-25",118.040001,118.599998,117.360001,118.190002,1108700,107.460548
"2016-07-26",118.139999,122.080002,117.5,122.050003,2694500,110.970139
"2016-07-27",122.050003,124.089996,121.699997,123.419998,3574800,112.215759
"2016-07-28",122.709999,122.709999,121.230003,122.160004,1608100,111.07016
"2016-07-29",122,122.970001,120.57,122.769997,1688100,111.624779
"2016-08-01",122.5,122.93,120.699997,121.800003,2666600,110.742836
"2016-08-02",121.75,123.709999,119.160004,121.040001,2177500,110.051826
"2016-08-03",120.75,123.260002,120.440002,122.279999,1760800,111.179253
"2016-08-04",122.279999,123.849998,121.059998,123.25,1240700,112.061188
"2016-08-05",123.300003,125.339996,123.300003,125.339996,1044200,113.961464
"2016-08-08",125.980003,126.699997,125.790001,126.410004,1293900,114.934334
"2016-08-09",126.400002,127.089996,125.5,125.879997,1023100,114.452446
"2016-08-10",126.290001,126.519997,125.830002,126.07,619900,114.625198
"2016-08-11",126.080002,127.370003,126.080002,127.110001,803400,115.570778
"2016-08-12",127.209999,127.639999,126.449997,126.730003,884800,115.225281
"2016-08-15",126.910004,127.550003,126.910004,127.010002,1188900,115.479866
"2016-08-16",126.769997,127.580002,126.209999,126.870003,1046600,115.352562
"2016-08-17",126.870003,127.279999,126.050003,126.510002,1466200,115.025246
"2016-08-18",125.480003,126.82,125.169998,126.220001,1094300,115.69899
"2016-08-19",125.790001,126.559998,125.300003,126.129997,1064000,115.61647
"2016-08-22",125.730003,125.910004,125.120003,125.349998,919300,114.901482
"2016-08-23",126.089996,126.309998,125.589996,125.660004,997400,115.185669
"2016-08-24",125.5,126.050003,124.650002,124.940002,864800,114.525681
"2016-08-25",124.769997,125.43,124.169998,125.330002,727300,114.883171
"2016-08-26",125.540001,127.269997,124.18,124.510002,1123100,114.131516
"2016-08-29",124.739998,125.959999,124.139999,125.489998,1087100,115.029823
"2016-08-30",125.489998,126.120003,124.879997,126.050003,939600,115.543167
"2016-08-31",125.550003,125.919998,124.589996,125.610001,1357500,115.139839
"2016-09-01",125.610001,126.150002,124.279999,125.410004,1507900,114.956505
"2016-09-02",126.120003,126.550003,125.639999,126.160004,1273500,115.64399
"2016-09-06",120.940002,121.75,116.599998,116.940002,5679800,107.192505
"2016-09-07",116.739998,120.93,116.029999,119.75,3044400,109.76828
"2016-09-08",119.339996,121.389999,118.540001,119.879997,1738600,109.887451
"2016-09-09",118.809998,119.260002,116.809998,116.809998,1263200,107.073357
"2016-09-12",116.410004,119.529999,116.300003,118.970001,1085600,109.053307
"2016-09-13",117.879997,118.940002,116.870003,117.309998,1134600,107.531662
"2016-09-14",117.459999,118.360001,117.099998,118.050003,1033400,108.209991
"2016-09-15",118.220001,119.949997,117.699997,119.510002,1003400,109.548286
"2016-09-16",119.349998,119.690002,118.279999,119.559998,1803200,109.594116
"2016-09-19",120.449997,120.699997,119.07,119.290001,911300,109.346642
"2016-09-20",119.769997,120.260002,119.040001,119.169998,636400,109.236626
"2016-09-21",119.580002,121.099998,119.410004,120.919998,886400,110.840759
"2016-09-22",121.720001,122.620003,121.370003,121.919998,849300,111.757401
"2016-09-23",121.260002,121.629997,120.18,120.629997,934400,110.574928
"2016-09-26",120.330002,121.480003,120.120003,120.230003,813200,110.208282
"2016-09-27",120.129997,120.540001,119.410004,120.470001,1081100,110.428268
"2016-09-28",120.949997,123.699997,120.940002,123.599998,1217900,113.297379
"2016-09-29",123.32,125.419998,123.220001,124.260002,1199400,113.902351
"2016-09-30",125.330002,128.600006,125.190002,128.149994,1761000,117.468094
"2016-10-03",127.400002,128.690002,127.260002,127.860001,1125600,117.202271
"2016-10-04",127.870003,129.259995,126.959999,127.309998,1104200,116.698128
"2016-10-05",128.270004,130.960007,127.790001,130.25,1320900,119.393059
"2016-10-06",129.699997,130.729996,129.199997,130.490005,1199200,119.61306
"2016-10-07",130.110001,130.429993,127.080002,128.440002,1961600,117.73394
"2016-10-10",129.360001,129.389999,127.809998,128.169998,974200,117.486443
"2016-10-11",130.520004,131.039993,127.480003,127.860001,2442500,117.202271
"2016-10-12",127.959999,128.399994,127.360001,127.769997,1341000,117.119774
"2016-10-13",126.470001,126.470001,124.75,126.129997,1336600,115.61647
"2016-10-14",126.400002,128.429993,125.760002,125.760002,1030700,115.277328
"2016-10-17",126.029999,126.279999,125.5,125.800003,870500,115.313988
"2016-10-18",126.599998,127.599998,125.959999,127.050003,1335800,116.459785
"2016-10-19",127.019997,128.740005,126.370003,128.300003,1026100,117.605614
"2016-10-20",127.68,127.940002,126.330002,126.980003,1543800,116.39563
"2016-10-21",125.989998,126.860001,124.860001,126.639999,1375900,116.083969
"2016-10-24",127.139999,128.089996,125.669998,126.690002,1149300,116.129814
"2016-10-25",125.849998,127.260002,125.269997,125.57,1314500,115.103165
"2016-10-26",125.169998,127.470001,125.059998,126.519997,837700,115.973984
"2016-10-27",126.830002,127.040001,125.510002,126.260002,1002500,115.735657
"2016-10-28",126.550003,127.989998,126.339996,126.620003,1194700,116.065651
"2016-10-31",126.730003,128,126.529999,127.82,1927000,117.165627
"2016-11-01",123.330002,126.040001,121.580002,122.290001,3050300,112.096565
"2016-11-02",121.790001,122.949997,121.349998,121.720001,1421800,111.574066
"2016-11-03",121.839996,123.589996,121.220001,121.75,1827100,111.601578
"2016-11-04",121.919998,125.559998,121.43,124.309998,1544800,113.948204
"2016-11-07",127.019997,130.490005,126.949997,130.339996,2893800,119.475563
"2016-11-08",129.699997,131.520004,129.080002,130.860001,1700300,119.952209
"2016-11-09",132.410004,138.389999,130.860001,136.850006,3178300,125.44294
"2016-11-10",137.660004,141.649994,137.190002,137.809998,3990500,126.322884
"2016-11-11",137,138.130005,135.75,136.990005,1903900,125.571266
"2016-11-14",138.669998,139.289993,133.160004,134.740005,4128600,123.50882
"2016-11-15",134.880005,137.800003,134.149994,137.779999,1961900,126.295418
"2016-11-16",137.440002,137.440002,135.75,136.869995,1118800,125.46125
"2016-11-17",136.199997,136.570007,135.009995,135.429993,1083400,125.077972
"2016-11-18",135.320007,136.410004,134.600006,135.029999,1281400,124.708542
"2016-11-21",136.070007,137.309998,135.509995,136.830002,1017800,126.370995
"2016-11-22",137.809998,139.570007,137.199997,139.350006,1725900,128.698318
"2016-11-23",140,141.570007,139.850006,140.800003,1497900,130.037476
"2016-11-25",140.610001,141.5,140.550003,141.289993,482900,130.490036
"2016-11-28",140.539993,141.210007,137.119995,138.320007,1693000,127.74707
"2016-11-29",137.699997,138.850006,136.639999,138.220001,1056000,127.654732
"2016-11-30",139.600006,142.679993,139.320007,141.779999,1967600,130.942612
"2016-12-01",140.75,146.479996,139.820007,142.630005,2241000,131.727615
"2016-12-02",142.220001,143.809998,141.889999,142.949997,1028300,132.023163
"2016-12-05",143.990005,144.960007,142.220001,142.860001,1777000,131.940048
"2016-12-06",142.490005,143.559998,142.100006,142.660004,1451500,131.755341
"2016-12-07",142.839996,147.100006,142.190002,146.460007,2470100,135.264862
"2016-12-08",145.860001,146.330002,143.350006,143.779999,1946400,132.789719
"2016-12-09",144,144.039993,141.770004,142.25,1375100,131.376663
"2016-12-12",142.520004,142.869995,140.779999,142.309998,1297300,131.432083
"2016-12-13",142.410004,143.169998,141.539993,142.630005,1137700,131.727615
"2016-12-14",141.720001,141.779999,138.669998,138.860001,2446300,128.245819
"2016-12-15",138.800003,140.110001,138.119995,138.839996,1797000,128.22731
"2016-12-16",138.75,139.380005,135.179993,135.350006,4913300,125.004112
"2016-12-19",135.729996,138.110001,135.550003,137.410004,2477200,126.906647
"2016-12-20",137.309998,138.389999,137,138,1200300,127.451523
"2016-12-21",138,139.279999,137.539993,138.699997,1098000,128.098022
"2016-12-22",138.649994,139.029999,137.770004,138.229996,960600,127.663918
"2016-12-23",137.949997,138.740005,137.100006,138.240005,555900,127.673172
"2016-12-27",138.229996,138.979996,137.509995,138.080002,697800,127.525421
"2016-12-28",138.220001,138.779999,136.179993,136.460007,870700,126.029243
"2016-12-29",136.820007,137.649994,135.940002,136.419998,935900,125.992317
"2016-12-30",136.610001,137.600006,136.130005,136.669998,1203100,126.223206
"2017-01-03",138.25,139.809998,137.919998,139.789993,1638800,129.104691
"2017-01-04",139.880005,140.800003,139.089996,139.630005,1178400,128.956924
"2017-01-05",139.160004,140.190002,136.839996,137.75,1387300,127.22065
"2017-01-06",138.259995,139.889999,137.009995,138.720001,923500,128.11647
"2017-01-09",139.809998,139.809998,137.229996,137.419998,925000,126.915886
"2017-01-10",138.360001,140.059998,137.699997,139.559998,1574900,128.892273
"2017-01-11",139.949997,141.080002,139.050003,140.710007,837100,129.954376
"2017-01-12",140.449997,140.630005,134.059998,138.559998,2600300,127.968735
"2017-01-13",138.940002,140.559998,138.630005,139.979996,923300,129.280197
"2017-01-17",139.360001,140.169998,138.160004,138.919998,1190900,128.301178
"2017-01-18",138.929993,139.929993,138.479996,139.899994,819400,129.206284
"2017-01-19",141,141.949997,140.369995,140.970001,1142700,130.194489
"2017-01-20",141.339996,142.130005,140.639999,141.580002,906100,130.757889
"2017-01-23",141.190002,141.740005,140.179993,141.470001,794500,130.656296
"2017-01-24",142.039993,145.470001,141.899994,145.009995,1107300,133.92572
"2017-01-25",146.270004,148.25,145.970001,147.860001,1477300,136.557861
"2017-01-26",148.25,150.350006,146.679993,147.449997,1507400,136.179169
"2017-01-27",147.479996,147.990005,146.699997,147.139999,794900,135.892883
"2017-01-30",146.850006,147.289993,145.330002,147.009995,1051400,135.772812
"2017-01-31",146,147.25,144.25,147.009995,1981800,135.772812
"2017-02-01",147.910004,149.970001,146.710007,147.320007,1301200,136.059097
"2017-02-02",146.660004,147.869995,145.850006,146.330002,871200,135.144806
"2017-02-03",146.929993,147.440002,146.130005,146.860001,946900,135.634293
"2017-02-06",146.389999,146.979996,145.669998,146.380005,1191100,135.190994
"2017-02-07",147.630005,148.729996,146.690002,147.350006,1510900,136.086838
"2017-02-08",146.710007,147.199997,144.800003,145.679993,2097300,134.544479
"2017-02-09",145.679993,153.440002,145.679993,150.139999,2815600,138.663574
"2017-02-10",150.5,151.029999,149.679993,150.559998,1355300,139.051453
"2017-02-13",151.259995,153.619995,150.960007,152.850006,2200100,141.166428
"2017-02-14",152.119995,152.550003,150.759995,151.960007,1456600,140.344467
"2017-02-15",152,152.529999,151.550003,151.940002,1641600,140.325974
"2017-02-16",152,152.360001,151.25,152.179993,1554700,140.547638
"2017-02-17",151.169998,152.929993,150.440002,152.910004,1263400,141.221832
"2017-02-21",152.970001,154.669998,152.850006,154.509995,1890100,142.699539
"2017-02-22",152.710007,153.460007,151.800003,152.25,986100,141.551331
"2017-02-23",152.869995,153.309998,148.550003,149.110001,1252700,138.631973
"2017-02-24",148.5,149.940002,147.929993,149.940002,869200,139.403625
"2017-02-27",149.740005,150.710007,149.020004,149.910004,728700,139.375748
"2017-02-28",149.600006,149.889999,148.119995,148.490005,1125400,138.055557
"2017-03-01",150.940002,153.229996,150.240005,152.850006,1071400,142.109161
"2017-03-02",152.619995,152.619995,150.619995,150.839996,1060600,140.240402
"2017-03-03",151.360001,152.360001,150.919998,151.940002,913300,141.263107
"2017-03-06",151.070007,152.699997,151.039993,152.429993,839900,141.718658
"2017-03-07",152.100006,152.679993,150.940002,152.100006,907500,141.41188
"2017-03-08",151.970001,152.690002,150.929993,151.169998,810400,140.547195
"2017-03-09",150.690002,151.75,147.789993,148.839996,1829900,138.380951
"2017-03-10",150.119995,151.630005,149.5,151.5,1017700,140.854004
"2017-03-13",151.779999,152.919998,151.509995,152.800003,1082500,142.062683
"2017-03-14",151.389999,151.660004,149.240005,150.880005,760700,140.277603
"2017-03-15",151.889999,155.279999,151.449997,154.350006,1014300,143.503754
"2017-03-16",154.860001,155.460007,153.779999,153.990005,976800,143.169067
"2017-03-17",154.949997,155.509995,153.809998,154.509995,1779800,143.652512
"2017-03-20",154.509995,155.220001,153.919998,154.289993,945100,143.447952
"2017-03-21",154.699997,155.190002,150.360001,150.710007,1020200,140.119553
"2017-03-22",150.440002,152.320007,150.220001,151.860001,816100,141.188721
"2017-03-23",151.660004,153.270004,151.050003,152.220001,802500,141.523438
"2017-03-24",152.240005,152.869995,150.139999,150.770004,966700,140.175308
"2017-03-27",148.669998,150.100006,147.470001,149.660004,1214500,139.143311
"2017-03-28",149.669998,152.179993,149.130005,151.690002,1424700,141.030701
"2017-03-29",151.389999,152.350006,151.169998,151.710007,777200,141.04924
"2017-03-30",151.669998,152.339996,151.020004,151.960007,659500,141.281708
"2017-03-31",151.240005,152.380005,150.839996,151.199997,849400,140.575104
