"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2002-08-22",45.470001,45.799999,45.389999,45.580002,80000,31.71731
"2002-08-23",45.580002,45.580002,44.900002,44.950001,48500,31.278912
"2002-08-26",45.049999,45.18,44.349998,44.869999,29700,31.223246
"2002-08-27",44.849998,45.009998,44.299999,44.450001,16900,30.93099
"2002-08-28",44.349998,44.450001,43.459999,43.700001,48400,30.40909
"2002-08-29",43.700001,43.91,43.540001,43.650002,21400,30.374298
"2002-08-30",43.75,44.599998,43.650002,44.25,39900,30.791815
"2002-09-03",44.099998,44.25,42.849998,43.060001,36400,29.963741
"2002-09-04",43,43.049999,42.889999,43,48700,29.921986
"2002-09-05",42.849998,43,42.549999,42.939999,32800,29.880241
"2002-09-06",43,43.150002,42.950001,43.099998,51800,29.991585
"2002-09-09",43,43.970001,43,43.970001,21100,30.596973
"2002-09-10",43.849998,43.950001,43.5,43.650002,51500,30.374298
"2002-09-11",43.77,44.650002,43.75,44.16,27900,30.729185
"2002-09-12",44,44,43.75,43.810001,29800,30.485628
"2002-09-13",43.709999,44.900002,43.59,44.900002,87800,31.244131
"2002-09-16",44.75,44.75,43.75,44.209999,31000,30.763981
"2002-09-17",44.209999,44.240002,43.529999,43.900002,69900,30.548264
"2002-09-18",43.799999,43.799999,43.200001,43.200001,37000,30.061161
"2002-09-19",43,43.009998,42.27,42.66,84200,29.6854
"2002-09-20",42.759998,42.759998,41.57,42,67200,29.226137
"2002-09-23",41.990002,41.990002,41.299999,41.540001,77900,28.906034
"2002-09-24",41.549999,41.700001,41.200001,41.299999,54100,28.739021
"2002-09-25",41.450001,41.450001,40.66,40.799999,50300,28.391109
"2002-09-26",40.900002,41.299999,40.700001,41.099998,75100,28.599859
"2002-09-27",41.099998,42.150002,40.990002,41.810001,48500,29.093916
"2002-09-30",41.799999,41.799999,40.450001,41.419998,52900,28.822542
"2002-10-01",41.419998,41.419998,40.599998,41.279999,47800,28.725101
"2002-10-02",41.299999,41.68,41.009998,41.02,28600,28.544182
"2002-10-03",41,41,40,40.200001,127300,27.973587
"2002-10-04",40.200001,40.299999,37.360001,37.549999,121500,26.129559
"2002-10-07",37.299999,37.299999,35.950001,35.950001,91100,25.016182
"2002-10-08",35.950001,36.5,35.950001,36.150002,122200,25.15534
"2002-10-09",36.150002,36.41,35.150002,36.200001,156700,25.190142
"2002-10-10",36.209999,38.299999,35.900002,37.360001,84400,25.997351
"2002-10-11",37.360001,38.099998,36.200001,36.970001,229900,25.725952
"2002-10-14",36.970001,37.25,36.599998,36.75,50800,25.572861
"2002-10-15",36.950001,37.919998,36.799999,37.919998,181000,26.387014
"2002-10-16",37.919998,37.919998,37.25,37.919998,95500,26.387014
"2002-10-17",37.619999,38.75,37.25,38.529999,114600,26.811504
"2002-10-18",38.529999,38.529999,37.84,38.400002,38500,26.721045
"2002-10-21",38.150002,38.740002,37.700001,38.400002,63600,26.721045
"2002-10-22",38.25,38.25,37.740002,37.900002,72600,26.373119
"2002-10-23",37.400002,37.400002,35.869999,36.450001,100600,25.364103
"2002-10-24",36.650002,36.900002,36,36,75100,25.050966
"2002-10-25",35.75,36,35.18,35.5,102900,24.703033
"2002-10-28",35.5,36,35.5,35.900002,58800,24.981377
"2002-10-29",35.75,35.75,34.5,34.990002,47000,24.34816
"2002-10-30",35,35.400002,34.849998,35.049999,87200,24.389898
"2002-10-31",35.049999,35.720001,35.02,35.720001,109500,24.856129
"2002-11-01",35.720001,35.720001,34.599998,35.450001,85500,24.668243
"2002-11-04",35.450001,35.490002,34.599998,34.650002,82500,24.111553
"2002-11-05",34.25,34.75,33.799999,34.59,56000,24.069807
"2002-11-06",34.34,34.419998,33.700001,34.299999,77300,23.868004
"2002-11-07",34.299999,35.029999,33.549999,34.549999,280000,24.041977
"2002-11-08",34.75,35.450001,34.75,35.25,225200,24.529079
"2002-11-11",35.25,35.75,35.150002,35.360001,121000,24.605612
"2002-11-12",35.299999,35.580002,34.959999,35.5,221400,24.703033
"2002-11-13",35.5,36.25,35.5,35.75,72800,24.877005
"2002-11-14",35.950001,36.779999,35.709999,36.52,50400,25.412817
"2002-11-15",36.32,36.740002,35.810001,36.580002,55900,25.454565
"2002-11-18",36.5,37,35.5,36.66,56500,25.510239
"2002-11-19",36.810001,36.91,35.73,36.290001,57300,25.252764
"2002-11-20",36.41,37.5,36.310001,37.349998,53300,25.990372
"2002-11-21",38.5,39.880001,38.150002,39.299999,157200,27.347303
"2002-11-22",39.150002,39.5,38.950001,39.25,84300,27.312511
"2002-11-25",39.25,39.669998,39.25,39.66,74900,27.597818
"2002-11-26",39.91,39.91,39.639999,39.650002,77400,27.590851
"2002-11-27",39.799999,40.150002,39.650002,40.099998,95900,27.903999
"2002-11-29",40.040001,40.099998,39.950001,40.009998,8000,27.841366
"2002-12-02",40.560001,40.66,39.799999,39.860001,104900,27.736988
"2002-12-03",39.759998,39.759998,39,39.150002,56600,27.242929
"2002-12-04",39.16,39.5,38.599998,39.450001,57000,27.451694
"2002-12-05",39.700001,39.900002,38.5,38.5,97200,26.790623
"2002-12-06",38.25,39.150002,38.099998,39.150002,40900,27.242929
"2002-12-09",39.25,39.25,38.119999,38.5,26400,26.790623
"2002-12-10",38.5,39.599998,38.5,39.599998,49500,27.556065
"2002-12-11",39.599998,39.950001,39.32,39.599998,63600,27.556065
"2002-12-12",39.599998,40.75,39.57,40.73,61500,28.342382
"2002-12-13",40.849998,41.5,40.5,41.259998,107800,28.711185
"2002-12-16",41.200001,41.200001,40.689999,40.900002,150800,28.460699
"2002-12-17",41,41.049999,40.599998,40.77,75300,28.370216
"2002-12-18",40.619999,40.619999,40.400002,40.5,82000,28.182329
"2002-12-19",40.5,40.650002,40.5,40.580002,51300,28.238008
"2002-12-20",40.580002,40.669998,40.060001,40.189999,126000,27.966614
"2002-12-23",40.189999,40.349998,40.099998,40.200001,160600,27.973587
"2002-12-24",40.200001,40.400002,39.889999,39.889999,58500,27.757862
"2002-12-26",39.900002,40.099998,39.18,39.290001,83000,27.340353
"2002-12-27",39.389999,39.400002,38.810001,38.970001,42000,27.117676
"2002-12-30",38.82,39.240002,38.700001,38.91,100200,27.075928
"2002-12-31",38.91,39.400002,38.709999,39.400002,58700,27.416891
"2003-01-02",39.580002,40.349998,39.580002,40.25,25700,28.008369
"2003-01-03",40.150002,41.119999,40.060001,40.950001,28400,28.495478
"2003-01-06",41.200001,42.119999,40.93,41.18,79000,28.655521
"2003-01-07",41.330002,41.5,40.91,40.959999,27500,28.502424
"2003-01-08",41,41.34,40.919998,41.099998,40700,28.599859
"2003-01-09",41.200001,42.029999,41.099998,42.029999,30200,29.247011
"2003-01-10",42,42.599998,42,42.330002,83100,29.455763
"2003-01-13",42.580002,43,42.099998,42.099998,110900,29.295719
"2003-01-14",42.150002,42.450001,41.880001,42,59500,29.226137
"2003-01-15",42.400002,42.400002,40.84,41.5,113900,28.878197
"2003-01-16",41.549999,42.139999,40.959999,41.650002,65400,28.982569
"2003-01-17",41.650002,42.200001,41.560001,41.799999,77400,29.086954
"2003-01-21",41.799999,41.799999,40.59,40.599998,84900,28.251925
"2003-01-22",40.939999,41.150002,40.360001,40.869999,59700,28.439812
"2003-01-23",40.970001,41.169998,40.450001,40.650002,32600,28.28673
"2003-01-24",40.75,40.75,39.990002,40.130001,31700,27.924879
"2003-01-27",40,40.75,39.790001,40.650002,121800,28.28673
"2003-01-28",40.900002,41.209999,40.900002,41.200001,42200,28.669453
"2003-01-29",41.080002,41.080002,40.799999,40.970001,37800,28.509394
"2003-01-30",41,41.639999,41,41.25,57900,28.704231
"2003-01-31",41.099998,42.400002,40.900002,42.25,125000,29.400097
"2003-02-03",42.25,42.25,41.790001,42.200001,91000,29.365307
"2003-02-04",42.549999,43.349998,42.200001,42.290001,113100,29.427931
"2003-02-05",42.299999,42.790001,41.799999,41.889999,56900,29.149586
"2003-02-06",41.98,42.099998,41.5,41.560001,29700,28.919966
"2003-02-07",41.68,41.849998,41.57,41.759998,34900,29.059122
"2003-02-10",41.759998,42.060001,41.34,41.509998,52500,28.88516
"2003-02-11",41.709999,41.77,40.880001,41.209999,50000,28.676405
"2003-02-12",41.360001,41.599998,41.299999,41.43,40000,28.829496
"2003-02-13",41.330002,41.450001,41.009998,41.23,60300,28.690313
"2003-02-14",41.330002,41.700001,41.150002,41.700001,47000,29.017374
"2003-02-18",41.849998,42.02,41.169998,42,69500,29.226137
"2003-02-19",41.900002,42.080002,41.5,41.580002,71000,28.933865
"2003-02-20",41.580002,41.75,40.810001,41.75,70500,29.05217
"2003-02-21",41.650002,42.549999,41.43,42.549999,35300,29.608862
"2003-02-24",42.349998,42.41,41.07,41.48,54800,28.864286
"2003-02-25",41.48,41.889999,40.880001,41.889999,42700,29.149586
"2003-02-26",41.889999,41.98,40.709999,40.98,54400,28.516361
"2003-02-27",41.040001,41.639999,40,41.599998,260100,28.947794
"2003-02-28",41.720001,41.959999,41.5,41.599998,37400,28.947794
"2003-03-03",41.849998,43.580002,41.75,42.700001,168100,29.713228
"2003-03-04",42.75,42.75,42,42.23,129200,29.386171
"2003-03-05",42.25,42.299999,42,42.080002,90600,29.281809
"2003-03-06",41.970001,42.349998,41.73,42.040001,89000,29.253963
"2003-03-07",41.939999,42.330002,41.740002,42.290001,56700,29.427931
"2003-03-10",42,42.049999,41.900002,41.990002,43800,29.21917
"2003-03-11",42.09,42.189999,40.860001,41.09,85000,28.592907
"2003-03-12",41.09,41.490002,39.700001,39.950001,157600,27.79962
"2003-03-13",40.220001,41.150002,39.59,41.150002,190200,28.634653
"2003-03-14",41.25,41.689999,41.25,41.439999,37500,28.836441
"2003-03-17",41.450001,43,41.369999,42.970001,80900,29.901115
"2003-03-18",43.07,43.619999,42.93,43.349998,127800,30.165545
"2003-03-19",42.75,43.900002,42.669998,43.5,170000,30.269918
"2003-03-20",43.5,43.849998,43.200001,43.48,91500,30.255995
"2003-03-21",43.830002,45.07,43.830002,44.849998,146800,31.20933
"2003-03-24",44.5,44.560001,43.59,43.689999,75300,30.402138
"2003-03-25",43.84,45.049999,43.84,44.68,58900,31.091028
"2003-03-26",44.68,45.400002,44.52,45.080002,81700,31.369383
"2003-03-27",44.98,44.98,43.02,43.57,121400,30.31863
"2003-03-28",43.57,44.200001,43.549999,43.98,26700,30.60393
"2003-03-31",43.630001,43.799999,42.98,43.540001,68700,30.297756
"2003-04-01",43.439999,43.82,43.200001,43.5,62100,30.269918
"2003-04-02",43.849998,45.220001,43.849998,44.799999,115200,31.174549
"2003-04-03",44.849998,45.200001,44.560001,44.900002,60300,31.244131
"2003-04-04",45.02,46,45.02,45.669998,39000,31.779945
"2003-04-07",46.25,46.810001,45.360001,45.450001,87800,31.626858
"2003-04-08",45.450001,45.450001,44.200001,45.16,58200,31.425062
"2003-04-09",45.330002,45.700001,45.200001,45.599998,45100,31.731237
"2003-04-10",45.599998,45.93,45.25,45.650002,34400,31.766027
"2003-04-11",45.799999,46.200001,45.540001,45.580002,30400,31.71731
"2003-04-14",45.48,45.650002,45.18,45.52,33600,31.675554
"2003-04-15",45.529999,45.529999,44.310001,45.349998,268900,31.55727
"2003-04-16",45.150002,46.66,44.599998,46.599998,203300,32.427082
"2003-04-17",46.849998,47.5,46.18,47.290001,109500,32.907234
"2003-04-21",47.389999,47.389999,45.73,46,92800,32.009583
"2003-04-22",45.75,45.75,44.66,44.799999,129000,31.174549
"2003-04-23",44.970001,44.970001,44.099998,44.650002,256900,31.070173
"2003-04-24",44.650002,45.18,44.150002,44.950001,104800,31.278912
"2003-04-25",45.150002,45.5,44.93,45.150002,75300,31.418085
"2003-04-28",45.150002,45.950001,45.150002,45.5,82300,31.661633
"2003-04-29",45.5,45.59,44.529999,44.700001,66200,31.104944
"2003-04-30",44.869999,45.84,44.740002,45.48,75300,31.647711
"2003-05-01",45.5,45.889999,45.200001,45.200001,66200,31.452885
"2003-05-02",45.299999,45.450001,45,45.25,52300,31.487669
"2003-05-05",45.5,45.650002,44.369999,44.91,82900,31.251074
"2003-05-06",44.91,45,44.439999,44.700001,177100,31.104944
"2003-05-07",44.740002,45,44.400002,45,152300,31.313715
"2003-05-08",45,45.049999,44.400002,45.049999,53500,31.348505
"2003-05-09",45.02,45.200001,44.75,44.759998,38100,31.146711
"2003-05-12",44.700001,45.52,44.549999,45.259998,96800,31.494635
"2003-05-13",45.400002,45.400002,44.919998,44.939999,69600,31.271954
"2003-05-14",45.040001,45.32,44.509998,44.599998,35100,31.035357
"2003-05-15",44.700001,45.650002,44.700001,45.459999,77000,31.633812
"2003-05-16",45.560001,46.25,45.41,46.25,68200,32.183544
"2003-05-19",46.150002,46.16,45.220001,45.349998,69800,31.55727
"2003-05-20",45.450001,45.900002,45.029999,45.259998,30400,31.494635
"2003-05-21",45.360001,45.459999,44.799999,44.939999,25800,31.271954
"2003-05-22",45.060001,45.759998,44.900002,45.459999,45900,31.633812
"2003-05-23",45.560001,45.700001,45.259998,45.400002,16600,31.592056
"2003-05-27",45.450001,45.57,45,45.470001,24800,31.640764
"2003-05-28",45.52,46,45.25,45.400002,43600,31.592056
"2003-05-29",45.400002,45.700001,45.09,45.27,119800,31.501596
"2003-05-30",45.240002,45.650002,45.150002,45.389999,73900,31.585087
"2003-06-02",45.59,46.529999,45.59,46.5,124300,32.357502
"2003-06-03",46.599998,48.560001,46.450001,47.91,173800,33.338661
"2003-06-04",47.98,48.119999,47.419998,47.5,72300,33.053349
"2003-06-05",47.450001,47.75,46.720001,47.75,99700,33.227325
"2003-06-06",48.009998,48.200001,47.580002,47.639999,62400,33.150772
"2003-06-09",47.639999,47.639999,46.700001,47,40100,32.705425
"2003-06-10",47.119999,48.080002,47.119999,47.669998,57800,33.171661
"2003-06-11",47.650002,47.650002,47.02,47.32,27300,32.928112
"2003-06-12",47.32,47.32,45.599998,45.869999,143400,31.919109
"2003-06-13",45.990002,46.400002,45.560001,45.630001,71000,31.752117
"2003-06-16",45.650002,46,45.369999,46,87000,32.009583
"2003-06-17",46,46,45.599998,45.860001,72600,31.912146
"2003-06-18",45.98,46,45.220001,45.549999,43400,31.696436
"2003-06-19",45.700001,46.400002,45.700001,46,89400,32.009583
"2003-06-20",46.25,46.599998,46.02,46.02,38500,32.023502
"2003-06-23",45.77,46.200001,45.66,45.689999,38400,31.793854
"2003-06-24",45.689999,45.700001,44.310001,44.700001,153700,31.104944
"2003-06-25",44.700001,45.32,44.509998,45.130001,95000,31.404177
"2003-06-26",45.23,45.84,45.23,45.43,99600,31.612926
"2003-06-27",45.439999,45.77,45.25,45.25,41200,31.487669
"2003-06-30",45.25,45.599998,45.040001,45.040001,128300,31.341555
"2003-07-01",44.860001,46.200001,44.5,46.200001,66500,32.148746
"2003-07-02",46.080002,46.27,45.849998,46.27,91900,32.197441
"2003-07-03",46.07,46.07,45.639999,45.639999,31500,31.759062
"2003-07-07",45.810001,46,44.639999,45,124900,31.313715
"2003-07-08",45,45.040001,44.610001,45,249400,31.313715
"2003-07-09",45.119999,46,45.07,46,97900,32.009583
"2003-07-10",45.990002,46.27,45.619999,46.27,56400,32.197441
"2003-07-11",46.169998,46.419998,45.889999,46.349998,50300,32.25312
"2003-07-14",46.599998,47.290001,46.599998,46.790001,55200,32.559296
"2003-07-15",46.799999,46.799999,45.32,45.41,195400,31.599009
"2003-07-16",45.41,45.82,44.900002,45.5,138300,31.661633
"2003-07-17",45.650002,45.84,45.380001,45.639999,167200,31.759062
"2003-07-18",45.52,46.09,45.150002,46,78400,32.009583
"2003-07-21",46.09,46.27,45.139999,45.470001,74100,31.640764
"2003-07-22",45.099998,45.349998,45.02,45.080002,115600,31.369383
"2003-07-23",45.23,45.389999,45.110001,45.189999,56000,31.445913
"2003-07-24",45.310001,46.290001,45.310001,45.939999,126300,31.967813
"2003-07-25",45.790001,45.91,45.009998,45.150002,138200,31.418085
"2003-07-28",44.950001,44.950001,43.599998,43.77,2e+05,30.457819
"2003-07-29",43.900002,44.959999,43.669998,44.560001,205500,31.007545
"2003-07-30",44.66,45.34,44.650002,45.34,91500,31.550316
"2003-07-31",45.220001,45.48,44.91,45.169998,179900,31.432018
"2003-08-01",45.169998,45.18,44.299999,45.18,223500,31.438976
"2003-08-04",45.080002,45.080002,44.259998,44.389999,172800,30.889242
"2003-08-05",44.389999,44.709999,44.200001,44.290001,112400,30.819649
"2003-08-06",44.389999,45,43.970001,44.400002,95600,30.8962
"2003-08-07",44.299999,44.48,44.200001,44.470001,50400,30.944908
"2003-08-08",44.470001,45.77,44.470001,45.299999,170400,31.522465
"2003-08-11",45.400002,45.450001,44.900002,45.349998,47900,31.55727
"2003-08-12",45.25,45.68,45.200001,45.299999,148800,31.522465
"2003-08-13",45.400002,46.02,45.32,45.93,119300,31.960859
"2003-08-14",45.98,46.310001,45.880001,46.130001,58100,32.100033
"2003-08-15",46.029999,46.5,45.900002,45.91,13700,31.946945
"2003-08-18",45.91,46.18,45.580002,46.060001,75600,32.051334
"2003-08-19",46.560001,47,46.330002,46.509998,85200,32.364468
"2003-08-20",46.630001,47.209999,46.529999,47.080002,93300,32.761105
"2003-08-21",47.080002,47.200001,46.099998,46.360001,117300,32.260082
"2003-08-22",46.509998,46.73,46.16,46.200001,61700,32.148746
"2003-08-25",46.299999,46.299999,45.349998,45.41,248200,31.599009
"2003-08-26",45.509998,45.509998,44.900002,45.209999,58400,31.459845
"2003-08-27",45.209999,45.299999,44.880001,45.099998,29000,31.383289
"2003-08-28",45.009998,45.41,44.959999,45.360001,40300,31.564222
"2003-08-29",45.360001,45.619999,45.040001,45.470001,36400,31.640764
"2003-09-02",45.470001,46.91,45.369999,46.490002,98300,32.350548
"2003-09-03",46.59,46.75,45.790001,46.299999,99900,32.218319
"2003-09-04",45.98,46.07,45.5,46,141500,32.14843
"2003-09-05",46.119999,46.560001,45.950001,46.110001,49100,32.225327
"2003-09-08",46.119999,47.349998,46.119999,47.259998,105900,33.02903
"2003-09-09",47.259998,47.669998,47.07,47.200001,122200,32.98708
"2003-09-10",47.209999,47.599998,47.049999,47.189999,136100,32.980106
"2003-09-11",47.290001,47.5,47.07,47.080002,89200,32.90324
"2003-09-12",47.279999,48.189999,47.23,48.189999,62100,33.678989
"2003-09-15",48.099998,48.450001,47.77,48.400002,133900,33.825748
"2003-09-16",48.299999,48.450001,47.98,48.299999,82500,33.755867
"2003-09-17",48.400002,48.75,48.369999,48.689999,25300,34.028427
"2003-09-18",48.75,50.279999,48.290001,50.16,124200,35.055782
"2003-09-19",50.380001,51.950001,50.279999,51.380001,261800,35.908405
"2003-09-22",51.23,52.349998,50.950001,51.299999,176800,35.852501
"2003-09-23",51.25,51.700001,50.450001,51.549999,106600,36.027218
"2003-09-24",51.650002,51.650002,50.68,50.799999,40200,35.503067
"2003-09-25",50.799999,50.799999,49.599998,50,67100,34.943947
"2003-09-26",50,50,48.599998,48.900002,55300,34.175179
"2003-09-29",49,49.32,48.849998,49.110001,95100,34.321957
"2003-09-30",49.16,49.380001,48.560001,49,141300,34.245064
"2003-10-01",49,50.419998,48.73,50.310001,93600,35.160606
"2003-10-02",50.209999,50.689999,49.799999,50.549999,91500,35.328346
"2003-10-03",51.049999,51.400002,50.299999,50.619999,92400,35.377254
"2003-10-06",50.77,51.049999,50.049999,50.700001,170600,35.433182
"2003-10-07",50.700001,51.040001,50.360001,50.849998,115800,35.538002
"2003-10-08",50.849998,51.75,50.790001,51.32,49500,35.866478
"2003-10-09",51.52,52.349998,50.919998,51.119999,90400,35.726711
"2003-10-10",51.27,51.669998,51.27,51.369999,27200,35.901428
"2003-10-13",51.5,53.099998,51.5,52.599998,64100,36.761047
"2003-10-14",52.700001,52.700001,51.790001,51.849998,166300,36.236885
"2003-10-15",51.779999,52.060001,51.700001,52,67300,36.341717
"2003-10-16",52,52.91,51.860001,52.700001,108300,36.83094
"2003-10-17",52.650002,52.650002,51.529999,52.029999,124600,36.362679
"2003-10-20",52.130001,52.25,50.619999,50.73,61400,35.454151
"2003-10-21",50.630001,50.950001,50.189999,50.299999,114700,35.153625
"2003-10-22",50.150002,50.349998,49.630001,50.220001,70900,35.09771
"2003-10-23",50.099998,50.5,49.93,50.470001,93000,35.27243
"2003-10-24",50.470001,50.5,49.709999,50.16,75400,35.055782
"2003-10-27",50.200001,50.5,50,50.18,51800,35.069759
"2003-10-28",50.18,50.32,49.849998,50.150002,79800,35.04879
"2003-10-29",50.25,50.509998,49.990002,50.200001,45700,35.083733
"2003-10-30",50.299999,51.080002,50.299999,50.57,69200,35.342319
"2003-10-31",50.669998,51.349998,50.599998,51.349998,29700,35.887451
"2003-11-03",51.25,51.34,50.509998,50.619999,84600,35.377254
"2003-11-04",50.52,50.52,49.970001,49.990002,96200,34.936989
"2003-11-05",49.889999,49.93,49,49.93,2e+05,34.895035
"2003-11-06",50.029999,50.18,49.75,49.799999,171100,34.804176
"2003-11-07",49.299999,50.25,49.299999,49.669998,77000,34.713329
"2003-11-10",49.799999,50.84,49.52,50.689999,91500,35.426186
