"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2002-07-30",6.9325,6.9325,6.725,6.77125,3532000,4.396817
"2002-07-31",6.64625,6.78875,6.6275,6.71,2916000,4.357045
"2002-08-01",6.71,6.895,6.6,6.80875,3691200,4.421168
"2002-08-02",6.80875,6.8125,6.455,6.47625,3472000,4.205263
"2002-08-05",6.48125,6.6,6.3625,6.39625,3107200,4.153315
"2002-08-06",6.45,6.7375,6.45,6.6475,2132000,4.316461
"2002-08-07",6.725,6.75875,6.6025,6.75875,1508800,4.3887
"2002-08-08",6.76875,6.89,6.65,6.88875,2074400,4.473114
"2002-08-09",6.875,7.015,6.76625,6.9975,1828800,4.543728
"2002-08-12",7.0625,7.20875,7.0175,7.16875,3521600,4.654927
"2002-08-13",7.15625,7.1875,6.9425,6.94375,2332000,4.508825
"2002-08-14",7.01875,7.025,6.83375,7.00625,2180000,4.549412
"2002-08-15",7.10625,7.35,7.085,7.3,2862400,4.740154
"2002-08-16",7.3,7.3,7.165,7.22625,1915200,4.692266
"2002-08-19",7.23125,7.54,7.23125,7.5375,3033600,4.894371
"2002-08-20",7.4875,7.54375,7.4125,7.5,1957600,4.870019
"2002-08-21",7.5,7.62,7.5,7.5375,2248000,4.894371
"2002-08-22",7.5275,7.6375,7.5,7.62,2149600,4.94794
"2002-08-23",7.5825,7.5875,7.4675,7.47625,1572800,4.854598
"2002-08-26",7.475,7.6625,7.43625,7.6375,1252800,4.959303
"2002-08-27",7.65,7.77,7.575,7.6,2221600,4.934955
"2002-08-28",7.59375,7.6,7.5,7.525,1280800,4.886255
"2002-08-29",7.5,7.55,7.43875,7.47,1471200,4.85054
"2002-08-30",7.4675,7.58,7.46375,7.53,1202400,4.889502
"2002-09-03",7.46875,7.48625,7.2625,7.4075,1792000,4.809956
"2002-09-04",7.39375,7.54875,7.33125,7.545,1738400,4.899241
"2002-09-05",7.445,7.4875,7.375,7.39,2151200,4.798594
"2002-09-06",7.45,7.6975,7.43125,7.6425,2180000,4.962552
"2002-09-09",7.625,7.73875,7.56,7.7375,1991200,5.024237
"2002-09-10",7.8375,7.84125,7.75125,7.81,2074400,5.071315
"2002-09-11",7.81875,7.84125,7.72375,7.79,1522400,5.058328
"2002-09-12",7.765,7.765,7.57,7.6225,1158400,4.949564
"2002-09-13",7.5625,7.56875,7.3875,7.5,1977600,4.870019
"2002-09-16",7.5,7.565,7.37125,7.44,2276800,4.83106
"2002-09-17",7.475,7.49375,7.16875,7.195,2432000,4.671974
"2002-09-18",7.19625,7.19625,6.85125,7.0875,4108800,4.602169
"2002-09-19",7.05625,7.05625,6.88625,6.9,3571200,4.480419
"2002-09-20",6.93125,6.96875,6.6875,6.7375,3159200,4.374901
"2002-09-23",6.6375,6.68125,6.455,6.5325,3572000,4.241789
"2002-09-24",6.47,6.53625,6.34375,6.3975,2817600,4.154129
"2002-09-25",6.50625,6.5625,6.35625,6.39875,4700800,4.154939
"2002-09-26",6.44875,6.6,6.40625,6.515,4104000,4.230425
"2002-09-27",6.5,6.61875,6.24875,6.25875,3334400,4.064032
"2002-09-30",6.09375,6.2225,5.98625,6.205,3095200,4.029129
"2002-10-01",6.25,6.25,5.96375,6.1975,4157600,4.024261
"2002-10-02",6.15,6.2475,6.065,6.07625,2760000,3.945529
"2002-10-03",6.0875,6.1375,5.815,5.84375,2895200,3.794556
"2002-10-04",5.875,5.925,5.63125,5.68,4517600,3.688227
"2002-10-07",5.67625,5.74125,5.45625,5.48125,1652800,3.559172
"2002-10-08",5.4825,5.4825,4.7975,5.1375,9227200,3.335965
"2002-10-09",5.10625,5.13875,4.89875,4.9275,4121600,3.199603
"2002-10-10",5,5.37625,5,5.345,3992800,3.4707
"2002-10-11",5.5,5.7275,5.425,5.65625,4934400,3.672808
"2002-10-14",5.59375,5.595,5.23875,5.34375,3966400,3.46989
"2002-10-15",5.5625,5.82875,5.5625,5.8225,2851200,3.78076
"2002-10-16",5.76,5.80625,5.475,5.48,2358400,3.558362
"2002-10-17",5.59375,5.78625,5.5875,5.78125,1408000,3.753973
"2002-10-18",5.78125,5.8125,5.56875,5.775,2672800,3.749917
"2002-10-21",5.775,6.1975,5.70625,6.17,2538400,4.006403
"2002-10-22",6.14375,6.14375,5.925,6.02875,3736000,3.914683
"2002-10-23",5.975,6.115,5.86875,6.10625,2607200,3.965008
"2002-10-24",6.11875,6.1375,5.66375,5.725,3196800,3.717449
"2002-10-25",5.6875,5.8725,5.6125,5.83125,2203200,3.786442
"2002-10-28",5.8625,5.8875,5.615,5.6425,2984800,3.663879
"2002-10-29",5.5375,5.58125,5.4375,5.54375,1972000,3.599757
"2002-10-30",5.54375,5.575,5.4625,5.5275,2353600,3.689022
"2002-10-31",5.54375,5.6325,5.47375,5.6225,2913600,3.752423
"2002-11-01",5.5475,5.65125,5.5,5.65,2358400,3.770777
"2002-11-04",5.75,5.825,5.63625,5.64125,1720800,3.764938
"2002-11-05",5.61875,5.72375,5.59,5.68875,2138400,3.796638
"2002-11-06",5.78125,6.03375,5.7225,6.015,2903200,4.014375
"2002-11-07",6.01125,6.01125,5.7825,5.80625,1815200,3.875057
"2002-11-08",5.80625,5.9575,5.6725,5.72,1428000,3.817494
"2002-11-11",5.69375,5.725,5.54875,5.5625,1202400,3.71238
"2002-11-12",5.55625,5.60625,5.5,5.5125,2115200,3.679011
"2002-11-13",5.51,5.67625,5.4875,5.6375,2363200,3.762434
"2002-11-14",5.7,5.84375,5.69,5.74125,1260000,3.831676
"2002-11-15",5.71875,5.85,5.70625,5.77875,2407200,3.856704
"2002-11-18",5.8125,5.81625,5.6775,5.69375,1457600,3.799975
"2002-11-19",5.6875,5.76625,5.6775,5.7,1096800,3.804145
"2002-11-20",5.60625,5.63625,5.3275,5.51125,9676000,3.678175
"2002-11-21",5.6,5.97875,5.5825,5.95625,3972800,3.975166
"2002-11-22",5.95625,6.1,5.925,6.0625,3119200,4.046077
"2002-11-25",6.125,6.25,6.095,6.19625,2240000,4.135339
"2002-11-26",6.1975,6.26875,6.1025,6.14375,2156800,4.100303
"2002-11-27",6.15875,6.4375,6.15875,6.425,2401600,4.288006
"2002-11-29",6.44125,6.4925,6.4,6.44,1053600,4.298018
"2002-12-02",6.625,6.70625,6.50625,6.58625,5096000,4.395625
"2002-12-03",6.57,6.60625,6.3275,6.34625,5820800,4.23545
"2002-12-04",6.33125,6.33125,6.13125,6.275,3818400,4.187899
"2002-12-05",6.30625,6.3075,6.19375,6.195,1570400,4.134507
"2002-12-06",6.1625,6.2375,6.0875,6.1375,2115200,4.096131
"2002-12-09",6.0625,6.12,6.03125,6.0525,2008000,4.039402
"2002-12-10",6.1125,6.31125,6.1,6.30125,3872000,4.205417
"2002-12-11",6.29375,6.35875,6.21375,6.27,1184800,4.18456
"2002-12-12",6.26875,6.36875,6.1875,6.33875,1104000,4.230444
"2002-12-13",6.3125,6.31375,6.15,6.1825,1272000,4.126164
"2002-12-16",6.15625,6.2625,6.15625,6.2625,1297600,4.179555
"2002-12-17",6.23125,6.3375,6.2125,6.2725,1513600,4.18623
"2002-12-18",6.2625,6.2625,6.1375,6.14875,1318400,4.103638
"2002-12-19",6.125,6.25,6.11375,6.175,1470400,4.12116
"2002-12-20",6.1875,6.29375,6.12,6.29375,1916000,4.200411
"2002-12-23",6.275,6.3125,6.175,6.22,2040800,4.151191
"2002-12-24",6.2175,6.24,6.19375,6.215,465600,4.147853
"2002-12-26",6.225,6.375,6.2225,6.29375,1005600,4.200411
"2002-12-27",6.26875,6.5625,6.1625,6.2125,1552800,4.146186
"2002-12-30",6.2125,6.3375,6.15625,6.29125,1249600,4.198744
"2002-12-31",6.30625,6.34375,6.2275,6.3025,1250400,4.206252
"2003-01-02",6.325,6.5875,6.26875,6.56875,1644000,4.383944
"2003-01-03",6.55625,6.585,6.5,6.56875,1856800,4.383944
"2003-01-06",6.61875,6.75,6.61875,6.69875,2173600,4.470705
"2003-01-07",6.68125,6.68125,6.5375,6.5875,2377600,4.396458
"2003-01-08",6.5375,6.56375,6.45,6.4925,1519200,4.333055
"2003-01-09",6.4925,6.7375,6.4925,6.73125,2273600,4.492396
"2003-01-10",6.73125,6.8375,6.70875,6.7875,2041600,4.529938
"2003-01-13",6.85,6.875,6.7,6.785,1680000,4.528268
"2003-01-14",6.785,6.81125,6.7325,6.76875,1500000,4.517423
"2003-01-15",6.75625,6.7625,6.66375,6.7375,1639200,4.496567
"2003-01-16",6.7375,6.79875,6.615,6.64125,1705600,4.432331
"2003-01-17",6.61625,6.62875,6.55375,6.58875,825600,4.397294
"2003-01-21",6.61875,6.6875,6.56375,6.595,1743200,4.401464
"2003-01-22",6.5375,6.54375,6.44375,6.48125,1915200,4.325547
"2003-01-23",6.50625,6.6725,6.50625,6.66875,1323200,4.450685
"2003-01-24",6.6375,6.6375,6.5225,6.5725,1812000,4.386448
"2003-01-27",6.5625,6.65,6.4775,6.5075,1398400,4.343068
"2003-01-28",6.53125,6.73125,6.5125,6.7025,1472800,4.47321
"2003-01-29",6.70375,6.725,6.56375,6.70625,1288000,4.475713
"2003-01-30",6.71875,6.71875,6.49375,6.54,1614400,4.485141
"2003-01-31",6.5375,6.69625,6.53375,6.69375,2161600,4.590582
"2003-02-03",6.69375,6.76875,6.68125,6.70625,2374400,4.599158
"2003-02-04",6.7075,6.82875,6.69375,6.76875,3558400,4.642018
"2003-02-05",6.78125,6.92375,6.78,6.88125,3222400,4.719171
"2003-02-06",6.85,6.8875,6.73,6.7575,1697600,4.634305
"2003-02-07",6.78875,6.80625,6.61875,6.6425,1458400,4.555435
"2003-02-10",6.6625,6.73125,6.6075,6.695,2042400,4.591441
"2003-02-11",6.7,6.77125,6.64875,6.6925,1473600,4.589727
"2003-02-12",6.69375,6.69375,6.5525,6.58125,1800800,4.513431
"2003-02-13",6.56875,6.59,6.4375,6.5375,1841600,4.483427
"2003-02-14",6.5375,6.6225,6.45875,6.59375,2140000,4.522003
"2003-02-18",6.6125,6.81125,6.61,6.7875,986400,4.654879
"2003-02-19",6.7875,6.81625,6.67375,6.775,1745600,4.646304
"2003-02-20",6.75,6.75,6.575,6.58,1942400,4.512573
"2003-02-21",6.59375,6.65875,6.5125,6.6525,1623200,4.562294
"2003-02-24",6.6525,6.655,6.53,6.53125,1800800,4.479142
"2003-02-25",6.48125,6.555,6.4625,6.555,2148000,4.495429
"2003-02-26",6.55375,6.64125,6.51875,6.60625,1829600,4.530576
"2003-02-27",6.61875,6.68875,6.6,6.64125,2640800,4.554579
"2003-02-28",6.64375,6.675,6.52625,6.5275,1647200,4.476571
"2003-03-03",6.515,6.515,6.26875,6.32625,6332800,4.338552
"2003-03-04",6.10625,6.22,5.9375,5.95875,5709600,4.086519
"2003-03-05",5.9625,6,5.85625,5.875,4839200,4.029082
"2003-03-06",5.875,5.985,5.85875,5.9725,1767200,4.095949
"2003-03-07",5.875,5.98,5.84375,5.9125,2487200,4.054801
"2003-03-10",5.8875,5.88875,5.7775,5.8075,2717600,3.982791
"2003-03-11",5.8075,5.83125,5.53625,5.5375,3497600,3.797626
"2003-03-12",5.475,5.56875,5.42,5.50875,3252800,3.777909
"2003-03-13",5.625,5.775,5.6,5.76125,3511200,3.951072
"2003-03-14",5.7625,5.7625,5.6125,5.6625,3368000,3.88335
"2003-03-17",5.6625,5.825,5.41375,5.8225,3844800,3.993079
"2003-03-18",5.82375,5.91625,5.82375,5.87875,2431200,4.031654
"2003-03-19",5.88,5.88,5.74375,5.8075,1642400,3.982791
"2003-03-20",5.80875,5.9125,5.71625,5.9125,1784800,4.054801
"2003-03-21",5.9625,6.185,5.9275,6.185,2408000,4.241681
"2003-03-24",6.0625,6.0625,5.77125,5.88625,1912000,4.036798
"2003-03-25",5.8875,5.98625,5.8375,5.93125,1266400,4.067661
"2003-03-26",5.94375,6,5.9,5.9775,1883200,4.099379
"2003-03-27",5.925,5.975,5.85,5.9625,2237600,4.089092
"2003-03-28",5.96375,6.11875,5.96375,6.08375,4036000,4.172245
"2003-03-31",6,6.03125,5.92,5.98,1999200,4.101093
"2003-04-01",6.00625,6.12875,5.91875,6.1025,2040000,4.185104
"2003-04-02",6.25,6.45,6.25,6.42125,1909600,4.403703
"2003-04-03",6.42125,6.4675,6.355,6.45,2304000,4.423419
"2003-04-04",6.45125,6.475,6.2825,6.315,1544800,4.330836
"2003-04-07",6.44,6.5625,6.285,6.30125,2424800,4.321406
"2003-04-08",6.28875,6.365,6.245,6.28125,2188000,4.307689
"2003-04-09",6.28125,6.39125,6.25,6.3,1702400,4.32055
"2003-04-10",6.3,6.32875,6.20625,6.27625,1568800,4.30426
"2003-04-11",6.31375,6.37,6.21875,6.235,1432800,4.275973
"2003-04-14",6.5,6.8,6.46875,6.76875,8566400,4.642018
"2003-04-15",6.76875,6.82375,6.6,6.7825,3471200,4.651447
"2003-04-16",6.8375,6.98125,6.8375,6.87125,2869600,4.712314
"2003-04-17",6.8525,6.92375,6.82625,6.89125,2180800,4.726029
"2003-04-21",6.89125,7.06375,6.87875,6.9275,1725600,4.750888
"2003-04-22",6.9275,7.28125,6.89625,7.24,2692000,4.965202
"2003-04-23",7.4375,7.525,7.34375,7.4775,6901600,5.12808
"2003-04-24",7.25,7.3575,7.23125,7.2625,5435200,4.980633
"2003-04-25",7.2625,7.26375,7.13375,7.13375,3083200,4.892335
"2003-04-28",7.135,7.3225,7.135,7.2875,1702400,4.997777
"2003-04-29",7.26875,7.36,7.19625,7.32,1569600,5.147201
"2003-04-30",7.32125,7.3675,7.21875,7.33375,2580000,5.15687
"2003-05-01",7.325,7.325,7.17625,7.3225,1701600,5.14896
"2003-05-02",7.3225,7.5325,7.275,7.495,3016000,5.270255
"2003-05-05",7.49625,7.49625,7.37625,7.4075,2244800,5.208728
"2003-05-06",7.40375,7.5,7.39125,7.41625,2676000,5.214881
"2003-05-07",7.41625,7.45625,7.3575,7.41375,2377600,5.213123
"2003-05-08",7.35,7.41375,7.265,7.3175,1324800,5.145443
"2003-05-09",7.33,7.36875,7.25625,7.36375,1194400,5.177965
"2003-05-12",7.36375,7.43,7.28,7.4225,1444800,5.219276
"2003-05-13",7.375,7.3925,7.3125,7.36,1167200,5.175328
"2003-05-14",7.375,7.385,7.3125,7.3675,1072000,5.180602
"2003-05-15",7.46875,7.46875,7.375,7.39875,2803200,5.202576
"2003-05-16",7.39875,7.39875,7.03125,7.07125,5153600,4.972289
"2003-05-19",7.0625,7.0625,6.955,6.98,2197600,4.908123
"2003-05-20",6.95,6.9925,6.885,6.93375,2068800,4.875602
"2003-05-21",6.935,6.9625,6.8925,6.91375,1373600,4.861539
"2003-05-22",6.90625,7.0275,6.8975,6.98125,1575200,4.909002
"2003-05-23",6.9825,6.99625,6.93625,6.94875,1964800,4.88615
"2003-05-27",6.94875,7.13375,6.91875,7.10625,1967200,4.9969
"2003-05-28",7.16875,7.205,7.125,7.13125,1228800,5.014478
"2003-05-29",7.13125,7.2025,7.1125,7.1375,1742400,5.018873
"2003-05-30",7.13875,7.3,7.12375,7.265,1648800,5.108526
"2003-06-02",7.325,7.5675,7.325,7.4,2576000,5.203453
"2003-06-03",7.4,7.4775,7.31875,7.44,2800000,5.231582
"2003-06-04",7.44,7.5075,7.36875,7.48125,2135200,5.260587
"2003-06-05",7.4125,7.57625,7.38125,7.57375,1368000,5.325631
"2003-06-06",7.68125,7.795,7.5625,7.575,2398400,5.326509
"2003-06-09",7.5625,7.575,7.46125,7.48125,1628000,5.260587
"2003-06-10",7.50625,7.6625,7.4875,7.58125,1792800,5.330904
"2003-06-11",7.5625,7.83875,7.555,7.825,1497600,5.502302
"2003-06-12",7.91875,8.125,7.9125,8.09625,4165600,5.693037
"2003-06-13",7.90625,7.92375,7.85,7.885,3665600,5.54449
"2003-06-16",7.88625,8.0875,7.88625,8.045,2036800,5.657
"2003-06-17",8.045,8.275,8.04375,8.25375,2536000,5.803786
"2003-06-18",8.255,8.255,8.1375,8.18,2118400,5.751927
"2003-06-19",8.20625,8.2375,8.1125,8.18375,2308000,5.754564
"2003-06-20",8.21875,8.28125,8.2175,8.2425,2603200,5.795875
"2003-06-23",8.2125,8.2125,7.95375,7.9875,2266400,5.616567
"2003-06-24",7.95625,8.0675,7.95625,7.97375,1784000,5.606898
"2003-06-25",8,8.06875,7.9775,7.98875,1054400,5.617446
"2003-06-26",7.975,8.12,7.97,8.08125,1130400,5.68249
"2003-06-27",8.06875,8.06875,8.00875,8.02875,1192800,5.645574
"2003-06-30",8.05,8.15375,8.05,8.05,1744800,5.660514
"2003-07-01",8.05,8.05,7.92875,7.9625,2667200,5.598988
"2003-07-02",7.9625,8.07625,7.9375,8.07625,2560800,5.678972
"2003-07-03",8.025,8.07875,8.01125,8.05875,708000,5.666668
"2003-07-07",8.095,8.16625,8.095,8.1375,1427200,5.722042
"2003-07-08",8.16875,8.32,8.16875,8.2875,2668000,5.827518
"2003-07-09",8.275,8.30625,8.1775,8.24125,1529600,5.794995
"2003-07-10",8.21,8.235,8.07375,8.0825,2017600,5.683368
"2003-07-11",8.1,8.16875,8.1,8.1475,1149600,5.729074
"2003-07-14",8.2225,8.3475,8.2025,8.2875,2093600,5.827518
"2003-07-15",8.34375,8.35,8.2575,8.26625,2004800,5.812575
"2003-07-16",8.34125,8.35625,8.2075,8.22375,1329600,5.78269
"2003-07-17",8.2225,8.3625,8.2025,8.28,1980800,5.822243
"2003-07-18",8.2925,8.5825,8.26625,8.5075,2475200,5.982216
"2003-07-21",8.6375,8.675,8.025,8.02875,11547200,5.645574
"2003-07-22",8.03,8.15625,7.98125,8.12,4305600,5.709736
"2003-07-23",8.15,8.375,8.145,8.33,3562400,5.857403
"2003-07-24",8.36125,8.36125,8.26625,8.26625,1869600,5.812575
"2003-07-25",8.26625,8.3725,8.26625,8.355,2530400,5.874979
"2003-07-28",8.355,8.375,8.29375,8.29375,1516000,5.831913
"2003-07-29",8.3225,8.3475,8.22625,8.32,1653600,5.850369
"2003-07-30",8.3125,8.31625,8.23875,8.30625,1110400,5.969856
"2003-07-31",8.3075,8.43875,8.29125,8.34625,2272000,5.998604
"2003-08-01",8.315,8.315,8.22375,8.22875,1706400,5.914158
"2003-08-04",8.24125,8.24375,8.125,8.20625,2100800,5.897986
"2003-08-05",8.20625,8.21,8.05625,8.05625,1308000,5.790177
"2003-08-06",8.06875,8.13625,8.03375,8.11,2313600,5.828809
"2003-08-07",8.13125,8.16875,8.11125,8.125,1159200,5.839588
"2003-08-08",8.1375,8.14875,8.075,8.12,726400,5.835997
"2003-08-11",8.10625,8.155,8.0725,8.1225,956000,5.837795
"2003-08-12",8.13125,8.18625,8.1,8.18375,1276000,5.881815
"2003-08-13",8.2,8.3075,8.1875,8.2825,963200,5.952787
"2003-08-14",8.3,8.49625,8.29875,8.48375,1684800,6.097432
"2003-08-15",8.46875,8.5075,8.43125,8.5075,724000,6.114501
"2003-08-18",8.47625,8.63625,8.47625,8.57875,1592000,6.165709
"2003-08-19",8.55,8.59125,8.515,8.58625,1757600,6.1711
"2003-08-20",8.56875,8.59375,8.52875,8.59375,1406400,6.17649
"2003-08-21",8.625,8.75,8.625,8.745,1619200,6.285196
"2003-08-22",8.77625,8.815,8.6825,8.775,1590400,6.306755
"2003-08-25",8.775,8.775,8.64875,8.68625,1582400,6.24297
"2003-08-26",8.68125,8.7,8.6,8.675,1289600,6.234887
"2003-08-27",8.675,8.73,8.605,8.6725,1109600,6.233089
"2003-08-28",8.625,8.77625,8.525,8.76875,2180800,6.302265
"2003-08-29",8.71875,8.92625,8.7175,8.9025,904000,6.398394
"2003-09-02",8.9025,9.14125,8.86875,9.125,1800000,6.558309
"2003-09-03",9.125,9.17,8.97875,8.99625,2398400,6.465774
"2003-09-04",8.965,9.11125,8.95625,9.03,1633600,6.490032
"2003-09-05",8.99875,9.1425,8.98625,9.0425,1749600,6.499014
"2003-09-08",9.05,9.075,8.9875,9.035,1020800,6.493625
"2003-09-09",8.975,8.98875,8.81125,8.81125,1428800,6.332811
"2003-09-10",8.78,8.80625,8.62375,8.63,1340000,6.202543
"2003-09-11",8.65,8.69875,8.53125,8.63,3343200,6.202543
"2003-09-12",8.6375,8.865,8.6375,8.8325,3533600,6.348084
"2003-09-15",8.8125,8.96875,8.6875,8.8825,2399200,6.384018
"2003-09-16",8.8825,8.89625,8.83,8.8875,1584000,6.387613
"2003-09-17",8.9,8.96125,8.87375,8.9025,1127200,6.398394
"2003-09-18",8.9125,8.9725,8.8825,8.9425,861600,6.427142
"2003-09-19",8.94375,8.9825,8.88125,8.9625,1420000,6.441514
"2003-09-22",8.9,8.9325,8.80375,8.89125,1586400,6.390307
"2003-09-23",8.89125,8.975,8.885,8.9625,1111200,6.441514
"2003-09-24",9.025,9.02625,8.885,8.9175,2427200,6.409175
"2003-09-25",8.9125,8.94125,8.72875,8.72875,1812000,6.273516
"2003-09-26",8.70375,8.79,8.69375,8.72625,1171200,6.27172
"2003-09-29",8.71875,8.76125,8.57375,8.61,2237600,6.188169
"2003-09-30",8.61125,8.61125,8.37875,8.48125,2694400,6.095634
"2003-10-01",8.54375,8.735,8.53375,8.735,1549600,6.278007
"2003-10-02",9,9.095,8.9275,9.0775,6317600,6.524171
"2003-10-03",9.19375,9.27875,9.14375,9.20625,1855200,6.616706
"2003-10-06",9.23125,9.345,9.18,9.3125,1803200,6.693069
"2003-10-07",9.2125,9.4225,9.2,9.41625,1583200,6.767636
"2003-10-08",9.4475,9.50625,9.39375,9.4325,1712000,6.779314
"2003-10-09",9.5125,9.69,9.485,9.525,1168000,6.845794
"2003-10-10",9.53125,9.655,9.5225,9.60375,1275200,6.902394
"2003-10-13",9.635,9.68125,9.635,9.66875,1002400,6.949112
"2003-10-14",9.65625,9.8175,9.65,9.80375,1175200,7.046138
"2003-10-15",9.835,9.87375,9.78125,9.82,1164000,7.057819
"2003-10-16",9.81875,9.89625,9.80625,9.86125,1763200,7.087466
"2003-10-17",9.83625,9.83625,9.6875,9.70625,1651200,6.976063
"2003-10-20",9.69375,9.69375,9.5875,9.62,1210400,6.914075
"2003-10-21",9.62,9.62,9.5475,9.55,1035200,6.863763
"2003-10-22",9.55,9.55,9.25,9.44375,1696800,6.787401
"2003-10-23",9.41875,9.4575,9.35875,9.43875,982400,6.783804
"2003-10-24",9.425,9.425,9.325,9.375,684800,6.73799
"2003-10-27",9.41875,9.58125,9.41625,9.47,2001600,6.806267
"2003-10-28",9.47125,9.625,9.375,9.625,2048800,6.917668
"2003-10-29",9.65,10.01125,9.63,9.995,3805600,7.183594
"2003-10-30",10.03125,10.10375,10.0175,10.0425,1537600,7.350105
"2003-10-31",10.07125,10.1025,9.9475,9.94875,960000,7.281486
"2003-11-03",9.96875,10.02875,9.96875,9.97375,1317600,7.299785
"2003-11-04",10,10.15,9.8,10.1225,2527200,7.408654
"2003-11-05",10.125,10.19,9.84375,9.9675,4360000,7.295213
"2003-11-06",9.96875,10.09125,9.89,10.0875,2420000,7.383037
"2003-11-07",10.13125,10.13125,9.99,10.0075,1549600,7.324485
"2003-11-10",10.00625,10.02875,9.87,9.875,1890400,7.227508
"2003-11-11",9.8875,9.925,9.8175,9.81875,1728000,7.186337
"2003-11-12",9.825,9.9325,9.825,9.9125,2584000,7.254954
"2003-11-13",9.9125,10.19125,9.89375,10.17,1776800,7.443419
"2003-11-14",10.17,10.2375,10.0275,10.03125,2510400,7.341868
"2003-11-17",10.03125,10.03125,9.79375,9.90375,1326400,7.248549
"2003-11-18",9.905,9.905,9.57,9.57,4431200,7.004278
"2003-11-19",9.5625,9.5925,9.31,9.51625,3965600,6.96494
"2003-11-20",9.4625,9.5125,9.3375,9.35375,2171200,6.846006
"2003-11-21",9.40625,9.61875,9.3475,9.5875,2410400,7.017087
"2003-11-24",9.625,9.85,9.625,9.7675,1998400,7.148829
"2003-11-25",9.79875,9.8625,9.78125,9.83,1718400,7.194572
"2003-11-26",9.83,9.84625,9.71125,9.81625,1709600,7.184512
"2003-11-28",9.8375,9.90125,9.8375,9.875,508800,7.227508
"2003-12-01",9.94375,10.01375,9.94375,9.98125,1915200,7.305273
"2003-12-02",9.96875,10.06125,9.92125,10,1460800,7.318995
"2003-12-03",10.03125,10.20875,10.03125,10.0725,1933600,7.37206
"2003-12-04",10.0625,10.1075,9.945,9.97875,2104800,7.303443
"2003-12-05",9.9475,10.0025,9.925,9.96,1568000,7.289719
"2003-12-08",9.975,10.17875,9.975,10.10375,2701600,7.394931
"2003-12-09",10.11375,10.1875,10.01375,10.05,1725600,7.355591
"2003-12-10",10.05,10.09,9.9725,9.9725,1808800,7.298868
"2003-12-11",9.9975,10.30125,9.9975,10.24,1541600,7.494653
"2003-12-12",10.29125,10.39875,10.29125,10.3525,2161600,7.576992
"2003-12-15",10.5625,10.57875,10.375,10.41,2118400,7.619072
"2003-12-16",10.39375,10.42125,10.2875,10.33,1860000,7.56052
"2003-12-17",10.33,10.425,10.32375,10.41625,1352800,7.62365
"2003-12-18",10.41625,10.5925,10.4125,10.54875,824800,7.720625
"2003-12-19",10.53125,10.5675,10.49,10.56,985600,7.728861
"2003-12-22",10.52875,10.65625,10.52875,10.5875,1604800,7.748985
"2003-12-23",10.5875,10.675,10.5,10.5625,1059200,7.730693
"2003-12-24",10.5125,10.58125,10.5125,10.57875,201600,7.74258
"2003-12-26",10.59375,10.60875,10.575,10.58,183200,7.743496
"2003-12-29",10.60625,10.6675,10.575,10.66625,1253600,7.806623
"2003-12-30",10.6875,10.6875,10.5875,10.60625,766400,7.762708
"2003-12-31",10.6375,10.6625,10.59375,10.63375,698400,7.782838
"2004-01-02",10.64375,10.7275,10.64375,10.67375,1184000,7.812113
"2004-01-05",10.6725,10.7575,10.6725,10.74875,1521600,7.867005
"2004-01-06",10.78,11.005,10.77625,10.99125,1742400,8.044492
"2004-01-07",11.0125,11.045,10.9925,11.00875,2198400,8.057301
"2004-01-08",11.06875,11.21375,11.06875,11.2,1968000,8.197271
"2004-01-09",11.1875,11.27375,11.13875,11.20625,1828000,8.20185
"2004-01-12",11.20625,11.28625,11.2,11.285,1067200,8.259485
"2004-01-13",11.2975,11.4,11.2975,11.375,2232000,8.325355
"2004-01-14",11.4,11.53875,11.375,11.53625,1168800,8.443377
"2004-01-15",11.5675,11.71,11.5,11.6725,1507200,8.543097
"2004-01-16",11.70625,11.76125,11.64375,11.745,1500000,8.596158
"2004-01-20",11.8625,11.8625,11.7525,11.8475,1411200,8.67118
"2004-01-21",11.8475,11.96,11.7725,11.96,1300000,8.753519
"2004-01-22",12.05,12.22625,12,12.21375,2060800,8.93924
"2004-01-23",12.1875,12.2175,12.07375,12.2125,3190400,8.938317
"2004-01-26",12.21375,12.33,12.09375,12.31375,2250400,9.012428
"2004-01-27",12.30125,12.3025,12.16375,12.1975,2544800,8.927345
"2004-01-28",12.2475,12.25,12.0275,12.04375,2469600,8.814816
"2004-01-29",12.025,12.035,11.8,11.82625,3097600,8.839106
"2004-01-30",11.65,11.65625,11.6,11.615,3422400,8.681215
"2004-02-02",11.615,11.64375,11.4125,11.49125,3235200,8.588723
"2004-02-03",11.4875,11.5025,11.42875,11.47625,1820000,8.577508
"2004-02-04",11.475,11.5125,11.375,11.425,1988800,8.539208
"2004-02-05",11.625,11.70625,11.5125,11.5475,3816800,8.630763
"2004-02-06",11.6,11.82625,11.53375,11.74125,3028800,8.775575
"2004-02-09",11.8625,11.9025,11.7875,11.85,1951200,8.856858
"2004-02-10",11.81875,11.86125,11.7475,11.84,2152800,8.849383
