"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2001-05-11",46.599998,46.740002,46.599998,46.599998,32300,23.255096
"2001-05-14",46.700001,46.990002,46.700001,46.919998,38700,23.414789
"2001-05-15",47.02,47.060001,46.610001,46.990002,39200,23.449726
"2001-05-16",46.889999,47.400002,46.889999,47.099998,114700,23.504618
"2001-05-17",47.200001,47.470001,47.009998,47.259998,41500,23.584457
"2001-05-18",47.25,47.549999,47,47,150300,23.45471
"2001-05-21",47.099998,47.099998,46.740002,46.900002,50900,23.404812
"2001-05-22",46.799999,47.049999,46.759998,46.919998,80700,23.414789
"2001-05-23",46.919998,47,46.450001,46.950001,69400,23.429764
"2001-05-24",47,47.349998,46.799999,47.349998,61300,23.629385
"2001-05-25",47.400002,47.470001,46.82,46.900002,19100,23.404812
"2001-05-29",46.900002,48,46.900002,47.549999,26400,23.729177
"2001-05-30",47.509998,47.509998,47.009998,47.009998,14000,23.459707
"2001-05-31",47.110001,47.349998,46.900002,47,85300,23.45471
"2001-06-01",47,47.16,46.970001,47.110001,26000,23.509611
"2001-06-04",47.060001,47.689999,47,47.689999,22900,23.799044
"2001-06-05",47.540001,47.900002,47.169998,47.869999,458500,23.888865
"2001-06-06",47.869999,48.259998,47.849998,47.970001,19100,23.938778
"2001-06-07",47.970001,48.200001,47.779999,48.049999,26100,23.978703
"2001-06-08",48,48.5,48,48.02,33200,23.963734
"2001-06-11",48.119999,48.970001,48.110001,48.77,65800,24.338005
"2001-06-12",48.669998,49.66,48.669998,49.66,44200,24.78215
"2001-06-13",49.66,49.759998,49.439999,49.439999,11600,24.672356
"2001-06-14",49.34,49.529999,49.009998,49.32,23400,24.612473
"2001-06-15",49.57,49.970001,49.5,49.66,94800,24.78215
"2001-06-18",49.759998,50.349998,49.709999,50.349998,38600,25.12649
"2001-06-19",50.549999,50.549999,49.75,49.849998,176600,24.87697
"2001-06-20",49.950001,50.099998,49.919998,50.049999,47500,24.976767
"2001-06-21",50.060001,50.349998,49.959999,50.299999,14400,25.101549
"2001-06-22",50.299999,50.630001,50.18,50.599998,24900,25.251234
"2001-06-25",50.450001,50.73,50.34,50.360001,29800,25.131481
"2001-06-26",50.610001,50.91,50.360001,50.91,22800,25.405952
"2001-06-27",50.110001,50.290001,49.82,50.139999,161300,25.370523
"2001-06-28",50.240002,50.759998,50.16,50.380001,38400,25.491972
"2001-06-29",50.279999,50.970001,49.549999,49.549999,86000,25.071989
"2001-07-02",49.650002,50.060001,49.580002,50.02,37900,25.309803
"2001-07-03",49.619999,49.799999,49.360001,49.75,41300,25.173187
"2001-07-05",49.5,49.720001,49.299999,49.400002,117600,24.996086
"2001-07-06",49.450001,49.450001,48.759998,49.299999,26900,24.945494
"2001-07-09",49.400002,49.400002,48.549999,49.07,42900,24.829123
"2001-07-10",49.150002,49.299999,49.150002,49.220001,49800,24.905005
"2001-07-11",49.279999,49.279999,48.950001,49.110001,58700,24.84935
"2001-07-12",49.110001,49.310001,48.93,49.299999,89600,24.945494
"2001-07-13",49.5,49.610001,49.349998,49.450001,45900,25.021395
"2001-07-16",49.549999,49.75,49.509998,49.639999,32900,25.117535
"2001-07-17",49.790001,50.200001,49.790001,49.810001,122600,25.203545
"2001-07-18",49.91,50.200001,49.720001,49.91,84200,25.254152
"2001-07-19",49.91,50.209999,49.84,50.169998,18700,25.385708
"2001-07-20",50.07,51.110001,50.07,50.779999,45300,25.694353
"2001-07-23",51.029999,51.09,50.529999,50.549999,19300,25.577978
"2001-07-24",50.560001,50.810001,50.560001,50.650002,17300,25.628588
"2001-07-25",50.610001,50.619999,50.290001,50.5,48700,25.552685
"2001-07-26",50.400002,50.509998,50.400002,50.400002,37700,25.502092
"2001-07-27",50.200001,51.290001,50.150002,50.720001,37800,25.664
"2001-07-30",50.709999,50.810001,50.200001,50.73,47100,25.669058
"2001-07-31",50.68,51.09,50.68,50.900002,20000,25.755093
"2001-08-01",51.049999,51.150002,51,51.150002,58600,25.881573
"2001-08-02",51.25,51.849998,51.200001,51.700001,138300,26.159872
"2001-08-03",51.75,51.75,51.200001,51.360001,32300,25.987837
"2001-08-06",51.610001,52.209999,51.610001,51.950001,18700,26.286375
"2001-08-07",52.150002,52.419998,51.849998,52.040001,40700,26.331909
"2001-08-08",52.139999,52.689999,52.139999,52.349998,77700,26.488773
"2001-08-09",52.34,52.790001,52.25,52.790001,32400,26.711407
"2001-08-10",52.790001,53.150002,52.610001,52.849998,39600,26.741768
"2001-08-13",52.849998,52.880001,52.610001,52.650002,22300,26.640572
"2001-08-14",52.549999,52.950001,52.52,52.919998,44000,26.777193
"2001-08-15",53.02,53.669998,52.849998,53.369999,36200,27.004877
"2001-08-16",53.470001,53.759998,53.380001,53.740002,48700,27.192102
"2001-08-17",53.52,53.919998,53.299999,53.900002,67900,27.273066
"2001-08-20",54.099998,54.389999,53.950001,54.02,54500,27.333794
"2001-08-21",54.099998,54.470001,54.099998,54.119999,76400,27.384384
"2001-08-22",54.09,54.650002,54,54.619999,45900,27.637384
"2001-08-23",54.549999,54.669998,54.25,54.450001,25500,27.551359
"2001-08-24",54.43,54.450001,53.5,53.950001,24900,27.298361
"2001-08-27",53.950001,53.959999,53.349998,53.43,89000,27.035236
"2001-08-28",53.43,53.43,53.240002,53.279999,28800,26.959345
"2001-08-29",53.18,53.18,52.27,52.900002,46600,26.767076
"2001-08-30",52.700001,53.169998,52.16,52.810001,27400,26.721529
"2001-08-31",52.799999,52.799999,52.040001,52.099998,79900,26.36228
"2001-09-04",52,52.279999,51.900002,51.900002,64600,26.261068
"2001-09-05",51.799999,52.189999,51.73,51.860001,23400,26.240833
"2001-09-06",51.860001,51.860001,51.240002,51.310001,40500,25.962536
"2001-09-07",51.360001,51.400002,50.900002,50.990002,39100,25.800611
"2001-09-10",51,51.099998,50.619999,50.880001,27200,25.744965
"2001-09-17",50.5,50.549999,49.439999,49.439999,35900,25.016329
"2001-09-18",49.490002,50.130001,49.490002,49.799999,20900,25.19849
"2001-09-19",49.900002,49.900002,49.099998,49.5,100900,25.046688
"2001-09-20",49.349998,49.349998,48.5,48.540001,30700,24.56093
"2001-09-21",48.439999,48.450001,47.5,48.09,66600,24.333239
"2001-09-24",48.099998,48.139999,47.889999,47.970001,32600,24.272522
"2001-09-25",47.990002,48.099998,47.799999,47.810001,67900,24.191563
"2001-09-26",47.259998,47.720001,47,47.650002,265100,24.468855
"2001-09-27",47.700001,48.25,47.700001,48.029999,37800,24.663982
"2001-09-28",47.93,49.200001,47.93,49.099998,97100,25.21344
"2001-10-01",49.200001,49.200001,48.48,49.049999,29400,25.187777
"2001-10-02",49.25,49.490002,48.150002,48.490002,130000,24.900209
"2001-10-03",48.389999,48.389999,46,46.509998,287000,23.883446
"2001-10-04",46.349998,47.299999,45.799999,47.25,222500,24.263453
"2001-10-05",47.25,47.84,46.009998,47.5,109800,24.391832
"2001-10-08",47.549999,47.919998,47.490002,47.849998,58900,24.571556
"2001-10-09",47.900002,48.009998,47.709999,47.799999,42200,24.545893
"2001-10-10",47.900002,48.650002,47.900002,48.650002,39900,24.982368
"2001-10-11",48.900002,49.950001,48.900002,49.650002,69900,25.495876
"2001-10-12",49.549999,49.549999,49.099998,49.349998,34800,25.341839
"2001-10-15",49.400002,51.049999,49.349998,50.5,280700,25.932371
"2001-10-16",50.5,50.75,50.25,50.68,176500,26.024801
"2001-10-17",50.68,50.68,49.900002,50.279999,61200,25.819391
"2001-10-18",50.200001,50.490002,50.200001,50.400002,144700,25.881025
"2001-10-19",50.299999,50.380001,50.119999,50.119999,89700,25.73723
"2001-10-22",49.25,49.650002,48.549999,49.509998,90600,25.42399
"2001-10-23",49.349998,50.200001,49.349998,49.48,398500,25.408585
"2001-10-24",49.299999,49.400002,48.799999,49,319600,25.162098
"2001-10-25",49,49,47.52,48.439999,162900,24.874538
"2001-10-26",47.950001,48,46.869999,47.32,191700,24.2994
"2001-10-29",47.419998,47.919998,46.450001,47.5,292100,24.391832
"2001-10-30",47.299999,47.310001,46.439999,46.599998,315100,23.929674
"2001-10-31",47,47.009998,46.5,46.849998,142400,24.058044
"2001-11-01",47,47.599998,46.310001,47.060001,201700,24.165892
"2001-11-02",47.060001,47.099998,46.619999,46.93,65000,24.099125
"2001-11-05",46.799999,47.049999,46.290001,46.599998,76200,23.929674
"2001-11-06",46.5,47.150002,46.23,47.049999,133200,24.160753
"2001-11-07",46.950001,47.93,46.150002,46.32,167600,23.785887
"2001-11-08",46.119999,46.400002,46,46.16,108400,23.703724
"2001-11-09",46.16,46.25,45.549999,45.740002,70800,23.488058
"2001-11-12",45.650002,46.380001,45.5,46.200001,56600,23.724264
"2001-11-13",46,46.889999,46,46.740002,125300,24.00156
"2001-11-14",47,47.150002,46.599998,46.77,173700,24.016964
"2001-11-15",46.900002,47.529999,46.77,47.259998,31600,24.268587
"2001-11-16",47.200001,48.02,47.139999,47.75,172300,24.520214
"2001-11-19",47.700001,48.299999,47.650002,47.75,169200,24.520214
"2001-11-20",47.75,48.5,47.52,47.52,86500,24.4021
"2001-11-21",47.650002,48.549999,47.549999,48.5,91500,24.905344
"2001-11-23",48.400002,48.549999,48.07,48.48,25900,24.895079
"2001-11-26",48.400002,48.75,48.049999,48.279999,29300,24.792374
"2001-11-27",48.200001,48.34,47.48,47.98,51100,24.638319
"2001-11-28",48.049999,48.599998,47.700001,47.709999,25700,24.499662
"2001-11-29",47.849998,48,47.689999,47.830002,48800,24.561283
"2001-11-30",47.830002,47.830002,47.389999,47.68,119300,24.484261
"2001-12-03",47.5,48.130001,47.5,47.970001,30900,24.633181
"2001-12-04",47.970001,48.709999,47.970001,48.5,59400,24.905344
"2001-12-05",48.5,49.450001,48.5,48.759998,64900,25.038839
"2001-12-06",48.860001,49.25,48.709999,49.220001,51000,25.27507
"2001-12-07",49.200001,49.349998,49.110001,49.290001,64500,25.311018
"2001-12-10",49.290001,49.290001,48.57,48.599998,23700,24.956701
"2001-12-11",48.549999,49.450001,48.450001,49.119999,38300,25.223728
"2001-12-12",49.200001,49.700001,48.98,49.299999,106800,25.316158
"2001-12-13",49.310001,49.349998,48.939999,48.950001,83200,25.136425
"2001-12-14",48.799999,49.450001,48.799999,48.950001,67500,25.136425
"2001-12-17",49,49.68,48.950001,49.68,49000,25.511292
"2001-12-18",49.75,49.93,49.299999,49.689999,115600,25.516424
"2001-12-19",49.549999,49.740002,49.5,49.599998,45600,25.470201
"2001-12-20",49.549999,49.57,49.200001,49.360001,238000,25.346979
"2001-12-21",49.400002,49.400002,49.279999,49.299999,75500,25.316158
"2001-12-24",49.34,49.700001,49.34,49.599998,13800,25.470201
"2001-12-26",49.700001,50.049999,49.700001,50.009998,61500,25.68074
"2001-12-27",49.200001,49.639999,49.200001,49.639999,232800,25.852613
"2001-12-28",49.549999,50,49.5,49.75,118000,25.909908
"2001-12-31",49.66,49.869999,49.119999,49.41,49000,25.732815
"2002-01-02",49.5,49.5,48.400002,49.299999,52000,25.675541
"2002-01-03",49.200001,49.75,49.099998,49.700001,33200,25.88385
"2002-01-04",49.599998,49.84,49.150002,49.470001,33600,25.764086
"2002-01-07",49.400002,49.689999,49.150002,49.150002,43200,25.597412
"2002-01-08",49.049999,49.299999,49.049999,49.299999,18600,25.675541
"2002-01-09",49.25,49.450001,49.25,49.330002,20300,25.691168
"2002-01-10",49.200001,49.5,49.049999,49.41,20000,25.732815
"2002-01-11",49.5,49.5,49.150002,49.150002,15300,25.597412
"2002-01-14",49.150002,49.5,48.799999,49.5,73500,25.779692
"2002-01-15",49.299999,49.299999,48.799999,48.93,45800,25.482845
"2002-01-16",49,49,48.400002,48.400002,28900,25.20682
"2002-01-17",48.450001,48.459999,48.049999,48.119999,68300,25.060989
"2002-01-18",48.049999,48.049999,47.27,47.310001,56700,24.639147
"2002-01-22",47.450001,47.740002,47.349998,47.349998,21000,24.659983
"2002-01-23",47.349998,47.650002,47.150002,47.450001,59000,24.712048
"2002-01-24",47.400002,47.619999,47.099998,47.549999,50900,24.764132
"2002-01-25",47.599998,47.599998,46.799999,46.950001,49100,24.451653
"2002-01-28",46.849998,46.849998,46.209999,46.650002,55300,24.295416
"2002-01-29",46.52,46.52,46.009998,46.439999,49000,24.18605
"2002-01-30",46.5,46.540001,46,46.43,190700,24.180843
"2002-01-31",46.43,46.43,46.169998,46.34,77500,24.133957
"2002-02-01",46.34,46.630001,46.099998,46.529999,47500,24.232922
"2002-02-04",46.349998,46.509998,46.299999,46.509998,26300,24.222492
"2002-02-05",46.400002,46.549999,46.130001,46.200001,33000,24.061052
"2002-02-06",46.299999,46.330002,46,46.299999,47400,24.113136
"2002-02-07",46.400002,46.43,46.099998,46.400002,26200,24.165218
"2002-02-08",46.400002,46.540001,46,46.540001,183800,24.238117
"2002-02-11",46.5,46.799999,46.5,46.75,96000,24.3475
"2002-02-12",46.75,46.970001,46.720001,46.77,56200,24.357904
"2002-02-13",46.790001,47.049999,46.5,47.049999,33500,24.503738
"2002-02-14",47.099998,47.48,46.98,47.119999,31100,24.540195
"2002-02-15",47.299999,47.549999,47.240002,47.299999,35600,24.63394
"2002-02-19",47.299999,47.450001,46.970001,47.169998,126800,24.566221
"2002-02-20",47.169998,47.450001,46.84,47.450001,78000,24.712048
"2002-02-21",47.450001,47.5,47.18,47.18,65900,24.57144
"2002-02-22",47.18,47.59,47.02,47.59,101600,24.784966
"2002-02-25",47.650002,47.75,47.099998,47.130001,54300,24.545399
"2002-02-26",47.130001,47.5,47,47.369999,105800,24.670391
"2002-02-27",47.5,47.5,47.09,47.369999,67600,24.670391
"2002-02-28",47.369999,47.810001,47.369999,47.400002,95400,24.686005
"2002-03-01",47.400002,47.849998,47.400002,47.799999,74500,24.894341
"2002-03-04",47.950001,48.790001,47.950001,48.68,82000,25.352646
"2002-03-05",48.48,50.400002,48.48,50,88500,26.0401
"2002-03-06",50.029999,50.16,49.310001,49.830002,102900,25.951557
"2002-03-07",49.830002,49.990002,49.650002,49.880001,24600,25.977613
"2002-03-08",49.990002,49.990002,49.630001,49.860001,76800,25.967201
"2002-03-11",49.799999,50.080002,49.75,49.950001,29300,26.014053
"2002-03-12",49.950001,50.389999,49.779999,50.299999,27900,26.196344
"2002-03-13",50.299999,50.349998,50.049999,50.349998,40000,26.222382
"2002-03-14",50.349998,51.099998,50.23,51.099998,41400,26.61298
"2002-03-15",51,51.700001,50.889999,51.139999,57100,26.63381
"2002-03-18",51.150002,52.299999,51.139999,52.240002,81400,27.206705
"2002-03-19",52.099998,52.560001,52.099998,52.349998,87900,27.263985
"2002-03-20",52.5,52.68,52.299999,52.599998,94700,27.394186
"2002-03-21",52.450001,53.279999,52.450001,53.259998,84500,27.737913
"2002-03-22",53.259998,53.970001,53.150002,53.970001,98800,28.107685
"2002-03-25",53.75,53.869999,53.299999,53.650002,111800,27.941029
"2002-03-26",53,53.150002,51.900002,52.43,302100,27.703257
"2002-03-27",52.599998,53.470001,52.310001,53.400002,54100,28.21579
"2002-03-28",53.25,53.41,52.150002,52.18,59400,27.571165
"2002-04-01",52.18,52.709999,52.18,52.32,29900,27.64513
"2002-04-02",52.299999,52.700001,52.299999,52.32,17500,27.64513
"2002-04-03",52.32,52.700001,52.080002,52.599998,38100,27.793079
"2002-04-04",52.610001,52.66,52.150002,52.369999,42100,27.671551
"2002-04-05",52.470001,53.040001,52.470001,52.849998,34000,27.925175
"2002-04-08",52.900002,53.279999,52.830002,53.240002,41000,28.131241
"2002-04-09",53.349998,53.400002,53,53.099998,82900,28.057272
"2002-04-10",53.200001,54.099998,53.200001,54.02,67300,28.543396
"2002-04-11",54.02,54.02,53.32,53.41,44400,28.221073
"2002-04-12",53.299999,55.150002,53.27,55.150002,66600,29.140457
"2002-04-15",55.150002,55.490002,54.040001,54.25,37600,28.664923
"2002-04-16",54.450001,54.450001,53.349998,53.5,35700,28.268627
"2002-04-17",53.75,53.75,53.099998,53.349998,245100,28.189379
"2002-04-18",53.200001,53.52,52.970001,53.299999,77800,28.162943
"2002-04-19",53.349998,53.349998,52.900002,53,65700,28.004425
"2002-04-22",52.900002,52.900002,51.77,51.830002,53700,27.386225
"2002-04-23",52.200001,52.360001,51,51.200001,619400,27.053347
"2002-04-24",51.099998,51.75,51.009998,51.650002,1490200,27.291119
"2002-04-25",52.299999,53.139999,52.049999,52.509998,236200,27.745508
"2002-04-26",52.41,52.470001,51.900002,52.150002,62800,27.555305
"2002-04-29",52.07,52.07,51.599998,51.939999,103500,27.444345
"2002-04-30",51.950001,52.580002,51.950001,52,122400,27.476053
"2002-05-01",52,52.400002,51.66,52.389999,82400,27.682112
"2002-05-02",52.349998,53.200001,52.349998,52.75,91300,27.872337
"2002-05-03",52.700001,52.880001,52.549999,52.66,57900,27.824778
"2002-05-06",52.799999,52.880001,52.369999,52.439999,54300,27.708544
"2002-05-07",52.299999,52.380001,52.16,52.200001,67600,27.581724
"2002-05-08",52.279999,52.279999,51.419998,51.93,39100,27.439062
"2002-05-09",51.93,51.93,51.5,51.599998,59000,27.264688
"2002-05-10",51.049999,51.049999,50.5,50.73,108300,26.804998
"2002-05-13",50.549999,51.27,50.23,50.799999,48700,26.841982
"2002-05-14",50.700001,50.880001,50.310001,50.880001,48100,26.884264
"2002-05-15",50.950001,51.450001,50.939999,51.25,26700,27.079769
"2002-05-16",51.200001,51.200001,50.130001,50.330002,58000,26.593641
"2002-05-17",50.450001,50.599998,50.099998,50.450001,39100,26.657053
"2002-05-20",50.650002,50.650002,50.169998,50.200001,27500,26.524956
"2002-05-21",50.099998,50.299999,49.759998,50.299999,35000,26.577797
"2002-05-22",50.150002,50.810001,50.009998,50.48,46200,26.672905
"2002-05-23",50.700001,51.990002,50.549999,51.799999,75300,27.370384
"2002-05-24",51.700001,52,51.52,52,37400,27.476053
"2002-05-28",52,52.279999,52,52.279999,49900,27.623985
"2002-05-29",52.150002,52.400002,51.950001,52.349998,23400,27.660982
"2002-05-30",51.75,52.290001,51.709999,52,173100,27.476053
"2002-05-31",52,52.540001,52,52.150002,102600,27.555305
"2002-06-03",52.200001,52.200001,51.490002,51.950001,33700,27.449635
"2002-06-04",52.049999,52.700001,52.049999,52.66,41900,27.824778
"2002-06-05",52.599998,53.59,52.599998,52.810001,53300,27.904034
"2002-06-06",52.810001,53.560001,52.75,53.400002,116500,28.21579
"2002-06-07",53.400002,54.470001,53.200001,54.02,240300,28.543396
"2002-06-10",54,54.200001,53.740002,53.84,68000,28.448275
"2002-06-11",53.900002,54.110001,53.099998,53.349998,183300,28.189379
"2002-06-12",53.450001,53.509998,53.150002,53.509998,57400,28.273907
"2002-06-13",53.400002,53.880001,53.299999,53.849998,46300,28.45356
"2002-06-14",53.650002,53.98,53.439999,53.830002,44100,28.442989
"2002-06-17",53.900002,54.799999,53.900002,54.799999,58200,28.955524
"2002-06-18",54.700001,55.029999,54.450001,54.779999,75800,28.94496
"2002-06-19",54.700001,55.419998,54.400002,54.810001,77400,28.960814
"2002-06-20",54.599998,55.48,54.599998,55.099998,64700,29.114038
"2002-06-21",55.099998,55.970001,55,55.75,70600,29.457495
"2002-06-24",55.75,56.080002,54.610001,54.84,80200,28.976656
"2002-06-25",55.080002,56,54.720001,55.349998,86500,29.246136
"2002-06-26",54.580002,54.950001,54.049999,54.619999,216300,29.26757
"2002-06-27",54.799999,55.240002,54.369999,55.049999,86100,29.497978
"2002-06-28",55.099998,55.240002,54.060001,54.700001,164800,29.310423
"2002-07-01",54.52,54.75,53.900002,54.650002,50700,29.283653
"2002-07-02",54.549999,54.630001,53.950001,54.029999,47000,28.951429
"2002-07-03",53.950001,54.080002,52.75,53.200001,59500,28.50668
"2002-07-05",53.299999,53.860001,52.959999,53.400002,31000,28.613855
"2002-07-08",53.400002,53.59,52.049999,52.200001,91000,27.970835
"2002-07-09",52.200001,52.32,51.700001,52,59400,27.863678
"2002-07-10",52.16,52.18,50.450001,51.25,161400,27.46179
"2002-07-11",51.150002,51.150002,49.400002,50.240002,127300,26.920593
"2002-07-12",50.27,50.950001,48.849998,49.200001,68000,26.363329
"2002-07-15",49.5,49.5,48.400002,49.23,104800,26.379396
"2002-07-16",49.200001,50.25,48.970001,49.77,113100,26.668755
"2002-07-17",49.869999,50.389999,48.52,49.330002,79300,26.43298
"2002-07-18",49.310001,49.360001,48,48.02,99000,25.731033
"2002-07-19",48,48.299999,47.25,47.5,314100,25.452398
"2002-07-22",47.650002,48.419998,46.66,46.98,622300,25.173759
"2002-07-23",46.950001,47.400002,45.209999,45.23,82600,24.236032
"2002-07-24",45.02,46.290001,43.650002,45.330002,165300,24.289627
"2002-07-25",45.43,47,45,46.740002,165500,25.045155
"2002-07-26",46.900002,49.5,46.900002,49.009998,175100,26.261515
"2002-07-29",49.23,51.799999,49.23,51.380001,133900,27.531458
"2002-07-30",51.25,52.310001,49.849998,52,160500,27.863678
"2002-07-31",51.900002,52.360001,50.650002,51,117600,27.327835
"2002-08-01",51.200001,52.189999,50,51,142900,27.327835
"2002-08-02",51.099998,51.099998,49.599998,49.990002,45900,26.786633
"2002-08-05",50.099998,50.450001,49.349998,49.75,122400,26.658033
"2002-08-06",49.799999,50.700001,49.700001,49.98,237100,26.781286
"2002-08-07",50.119999,50.860001,49.549999,50.700001,94700,27.167089
"2002-08-08",50.75,51.189999,50.299999,50.98,144000,27.317118
"2002-08-09",51,51,49.860001,50.360001,136900,26.984901
"2002-08-12",50.299999,50.650002,49.619999,50.650002,37800,27.140303
"2002-08-13",50.799999,51.150002,49.75,49.77,61500,26.668755
"2002-08-14",49.75,50.599998,49.490002,50.599998,61400,27.113497
"2002-08-15",50.75,51,49.639999,50.049999,115000,26.818789
"2002-08-16",50.049999,51.5,50,51.369999,114400,27.526096
"2002-08-19",51.450001,51.799999,51.110001,51.299999,70500,27.488579
"2002-08-20",51.400002,51.75,50.98,51,65100,27.327835
"2002-08-21",50.799999,51.82,50.799999,51.709999,32200,27.708275
"2002-08-22",51.599998,51.779999,51.490002,51.619999,43100,27.660049
"2002-08-23",51.57,52.029999,51.529999,51.599998,65300,27.649328
"2002-08-26",51.400002,52.849998,51.400002,52.849998,41200,28.319132
"2002-08-27",53,53.349998,52.599998,52.650002,58300,28.211973
"2002-08-28",52.5,53.450001,52.41,53.07,93100,28.437031
"2002-08-29",52.900002,53.799999,52.650002,53.18,66900,28.495953
"2002-08-30",53.299999,53.349998,52.75,52.799999,116800,28.292347
"2002-09-03",52.810001,52.98,51.73,51.849998,81000,27.7833
"2002-09-04",51.849998,52.599998,51.849998,52.599998,56000,28.185175
"2002-09-05",52.599998,52.880001,52.200001,52.380001,34200,28.067291
"2002-09-06",52.389999,52.709999,52.389999,52.580002,105300,28.174454
"2002-09-09",52.700001,52.939999,52.580002,52.73,57500,28.254841
"2002-09-10",52.77,52.77,51.700001,52.040001,51000,27.885099
"2002-09-11",51.900002,52.220001,51.790001,52,21400,27.863678
"2002-09-12",51.990002,52,51.299999,51.700001,61700,27.702925
"2002-09-13",51.5,51.900002,51.5,51.790001,58900,27.75115
"2002-09-16",51.950001,52.150002,51.099998,51.439999,63300,27.563612
"2002-09-17",51.549999,51.599998,51.130001,51.419998,124900,27.552881
"2002-09-18",51.43,51.799999,51.09,51.16,60900,27.413563
"2002-09-19",51.200001,51.400002,50.43,50.459999,98600,27.038483
"2002-09-20",50.639999,50.990002,50.400002,50.599998,109100,27.113497
"2002-09-23",50.700001,50.799999,50.490002,50.720001,84800,27.177792
"2002-09-24",50.700001,50.919998,50.16,50.34,95600,26.974176
"2002-09-25",50.34,50.599998,49.110001,49.900002,272600,26.738411
"2002-09-26",49.330002,50.380001,49.099998,50.310001,290100,27.380611
"2002-09-27",50.150002,50.599998,49.939999,49.950001,72700,27.184685
"2002-09-30",49.75,49.75,49.080002,49.439999,96300,26.907118
"2002-10-01",49.5,49.5,48.75,49.41,102200,26.890791
"2002-10-02",49.200001,49.450001,48.84,49,131300,26.667658
"2002-10-03",49,49.400002,48.599998,48.689999,134200,26.498943
"2002-10-04",48.549999,48.84,48.119999,48.459999,75800,26.373766
"2002-10-07",48.599998,48.73,47.25,47.400002,139100,25.796879
"2002-10-08",46.849998,46.98,45.43,46.849998,196300,25.497551
"2002-10-09",46.849998,46.849998,45.25,45.25,128800,24.626764
"2002-10-10",45.25,46.630001,44.720001,46.580002,108100,25.350611
"2002-10-11",46.549999,47.220001,46.450001,46.799999,93700,25.470331
"2002-10-14",46.849998,46.849998,45.900002,46.57,79300,25.34516
"2002-10-15",46.799999,47.490002,46.57,46.880001,197700,25.513874
"2002-10-16",47.049999,47.049999,45.68,46.200001,48000,25.143789
"2002-10-17",46.400002,47,46.220001,47,131000,25.579185
"2002-10-18",47.099998,47.400002,46.549999,46.549999,43200,25.334274
"2002-10-21",46.5,46.720001,46.25,46.720001,22000,25.426798
"2002-10-22",46.5,46.5,45.849998,46,30000,25.034956
"2002-10-23",45.900002,46.080002,45.07,45.849998,91400,24.953302
"2002-10-24",45.880001,46.52,45.849998,46.189999,58600,25.138355
"2002-10-25",46.23,46.900002,46.060001,46.849998,40100,25.497551
"2002-10-28",47,47.189999,46.419998,46.75,43400,25.443121
"2002-10-29",46.700001,47.400002,46.009998,47.299999,101200,25.742455
"2002-10-30",47.299999,47.950001,47.119999,47.950001,141600,26.096214
"2002-10-31",47.900002,48.389999,47.130001,47.459999,276500,25.829529
"2002-11-01",47.299999,48.240002,47.009998,48.169998,113900,26.215931
"2002-11-04",48.200001,48.970001,48.200001,48.919998,29800,26.624111
"2002-11-05",48.82,48.950001,48.540001,48.75,65500,26.531593
"2002-11-06",48.830002,49.799999,48.740002,49.34,33800,26.852692
"2002-11-07",49.25,49.82,49.130001,49.189999,32900,26.771057
"2002-11-08",49.189999,49.299999,48.709999,48.959999,28600,26.645891
"2002-11-11",49,49,48.07,48.349998,72000,26.313908
"2002-11-12",48.5,49.009998,48.5,48.849998,44100,26.586027
"2002-11-13",48.950001,49.32,48.400002,48.599998,46800,26.449963
"2002-11-14",48.610001,50.099998,48.610001,50,102700,27.211897
"2002-11-15",49.779999,50.150002,49.779999,49.98,54900,27.201025
"2002-11-18",50.150002,50.200001,49.169998,49.32,83700,26.841808
"2002-11-19",49.330002,49.919998,49.330002,49.599998,102300,26.99419
"2002-11-20",49.599998,49.75,49.220001,49.720001,73800,27.059507
"2002-11-21",49.900002,50.970001,49.830002,50.689999,169100,27.587427
"2002-11-22",50.799999,50.830002,49.889999,50.799999,122700,27.647282
"2002-11-25",50.900002,51.150002,50.240002,50.900002,75800,27.701712
"2002-11-26",50.799999,50.98,50.200001,50.900002,101300,27.701712
"2002-11-27",50.990002,51.349998,50.689999,51.349998,118800,27.946623
"2002-11-29",51.5,51.5,50.599998,51,57900,27.756136
"2002-12-02",51.200001,51.599998,51.049999,51.599998,63900,28.08267
"2002-12-03",51.560001,52.150002,51.549999,51.73,124400,28.153427
"2002-12-04",50.959999,51.200001,50.349998,50.5,224600,27.899292
"2002-12-05",50.52,50.599998,50.299999,50.439999,56800,27.866148
"2002-12-06",50.349998,50.75,50.349998,50.5,40400,27.899292
"2002-12-09",50.5,51.360001,50.5,50.900002,65400,28.120281
"2002-12-10",50.799999,51.169998,50.549999,50.950001,83900,28.147902
"2002-12-11",50.900002,50.990002,50.419998,50.799999,31500,28.065031
"2002-12-12",50.75,50.900002,50.5,50.700001,56800,28.009794
"2002-12-13",50.669998,50.810001,50.299999,50.450001,37400,27.871675
"2002-12-16",50.599998,50.799999,50.299999,50.799999,32200,28.065031
"2002-12-17",50.799999,50.849998,50.200001,50.400002,38300,27.844051
"2002-12-18",50.400002,50.400002,49.599998,49.849998,62000,27.540199
"2002-12-19",49.849998,50.200001,49.599998,50,102100,27.623066
"2002-12-20",50.009998,50.490002,49.799999,50.41,70400,27.849577
