"","MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted"
"2013-12-18",79.787003,80.350998,78.862999,80.206001,10444000,77.204826
"2013-12-19",80.199997,80.920998,79.903,80.538002,9530000,77.524414
"2013-12-20",80.855003,82.320999,80.704002,81.705002,13154000,78.647743
"2013-12-23",82.505997,82.563004,81.255997,81.510002,8946000,78.460045
"2013-12-24",81.452003,81.582001,81.105003,81.32,4048000,78.277153
"2013-12-26",81.504997,82.190002,81.417,82.190002,5940000,79.114601
"2013-12-27",82.199997,82.834,82.003998,82.787003,5710000,79.689255
"2013-12-30",83.012001,83.891998,82.855003,83.330002,7068000,80.211945
"2013-12-31",83.936996,83.938004,83.061996,83.545998,6759000,80.419876
"2014-01-02",83.740997,83.796997,83.010002,83.414001,7214000,80.292809
"2014-01-03",83.414001,83.580002,82.599998,83.081001,6438000,79.972252
"2014-01-06",83.195999,83.388,82.466003,82.668999,7022000,79.575676
"2014-01-07",83.100998,83.918999,83.099998,83.709,7635000,80.68412
"2014-01-08",83.732002,84.401001,83.600998,83.683998,6936000,80.660011
"2014-01-09",84,84.424004,83.625,84.360001,7025000,81.311584
"2014-01-10",84.683998,84.748001,83.160004,83.475998,8211000,80.459549
"2014-01-13",83.545998,83.800003,80.763,81,12354000,78.073013
"2014-01-14",81.281998,82.296997,80.414001,82.170998,10869000,79.201706
"2014-01-15",82.511002,82.977997,82.124001,82.336998,7750000,79.361717
"2014-01-16",82.482002,82.799004,82.241997,82.550003,4965000,79.567009
"2014-01-17",82.5,83.402,80.788002,81.842003,13330000,78.88459
"2014-01-21",82.302002,82.655998,81.403,81.848,10103000,78.890388
"2014-01-22",82.209999,83.900002,82,83.300003,7220600,80.289886
"2014-01-23",83.800003,83.809998,81.919998,82.360001,6590300,79.383881
"2014-01-24",81.779999,81.980003,78.5,78.510002,9460200,75.672997
"2014-01-27",78.949997,78.980003,74.949997,76.050003,13707500,73.301895
"2014-01-28",76.699997,79.089996,76.580002,78.830002,7735000,75.98143
"2014-01-29",78.190002,78.669998,77.010002,77.699997,7908500,74.89225
"2014-01-30",80.449997,80.550003,78.239998,79.760002,8702200,76.877815
"2014-01-31",75.510002,76.989998,71.75,75.68,23252800,72.945244
"2014-02-03",76.050003,76.410004,73.849998,73.910004,9828200,71.239227
"2014-02-04",74.220001,74.349998,72.800003,73.120003,11378100,70.477768
"2014-02-05",72.760002,73.5,72.110001,72.839996,7768100,70.207878
"2014-02-06",73.230003,74.910004,73.139999,74.900002,6804600,72.193436
"2014-02-07",75.669998,76.93,75.129997,76.309998,8437500,73.552505
"2014-02-10",76.660004,77.339996,75.849998,76.349998,4885600,73.591034
"2014-02-11",76.800003,76.830002,76,76.190002,5322900,73.436813
"2014-02-12",76.440002,76.93,75.669998,75.970001,4775200,73.224777
"2014-02-13",75.480003,76.639999,75.129997,76.529999,4912300,73.764542
"2014-02-14",76.580002,77.660004,76.480003,77.389999,4731900,74.593452
"2014-02-18",78.459999,78.489998,77.199997,77.489998,5811700,74.689835
"2014-02-19",77.339996,78.010002,76.529999,76.650002,6032800,73.880203
"2014-02-20",76.879997,76.879997,74.849998,75.860001,8711100,73.118759
"2014-02-21",75.860001,76.349998,75.5,75.699997,6551800,72.964546
"2014-02-24",75.57,76.970001,75.559998,75.959999,7942200,73.215141
"2014-02-25",76,76.970001,75.519997,76.739998,7435800,73.966949
"2014-02-26",76.830002,77.410004,76.610001,77.360001,7437200,74.564552
"2014-02-27",77.339996,78.010002,77,77.760002,4931400,74.950096
"2014-02-28",78.199997,78.669998,76.949997,77.720001,5916500,74.911537
"2014-03-03",76.529999,77.089996,75.650002,76.730003,6154600,73.957306
"2014-03-04",77.809998,78.800003,77.410004,78.5,5302700,75.663361
"2014-03-05",78.669998,78.879997,77.830002,78.199997,4230200,75.374199
"2014-03-06",78.400002,78.709999,77.57,77.629997,4593400,74.824783
"2014-03-07",78.07,78.25,77.519997,77.940002,4133600,75.123589
"2014-03-10",77.800003,77.940002,77.269997,77.389999,3314700,74.593452
"2014-03-11",77.489998,78.449997,76.889999,77.900002,4834400,75.08503
"2014-03-12",77.220001,78.339996,76.800003,78.339996,4739700,75.509117
"2014-03-13",78.379997,78.769997,76.540001,76.620003,6521400,73.851295
"2014-03-14",76.510002,77.220001,76.230003,76.339996,4856900,73.581406
"2014-03-17",76.75,77.839996,76.739998,77.830002,3910900,75.017548
"2014-03-18",78.099998,78.980003,77.540001,78.919998,4523500,76.068169
"2014-03-19",78.940002,79.599998,77.919998,78.309998,5929300,75.480194
"2014-03-20",78.209999,78.650002,77.610001,78.410004,5197800,75.576614
"2014-03-21",79.339996,79.830002,75.900002,75.989998,15077700,73.244049
"2014-03-24",76.480003,77.709999,75.870003,77.389999,8816800,74.593452
"2014-03-25",77.580002,77.769997,75.230003,75.279999,7128300,72.559708
"2014-03-26",75.809998,76.169998,73.68,73.709999,7611000,71.046432
"2014-03-27",73.540001,73.620003,72.349998,73.339996,7690100,70.689819
"2014-03-28",73.389999,73.790001,72.440002,73.220001,5245000,70.57415
"2014-03-31",73.860001,74.870003,73.5,74.699997,5843600,72.000671
"2014-04-01",75.25,75.339996,74.379997,74.809998,4105600,72.106697
"2014-04-02",74.889999,75.349998,74.529999,74.699997,4271600,72.000671
"2014-04-03",75.040001,75.550003,74.239998,74.529999,4133300,71.8368
"2014-04-04",75.400002,75.489998,71.709999,72.18,8287100,69.571732
"2014-04-07",71.660004,71.959999,70.43,71.330002,9699100,68.857361
"2014-04-08",71.220001,71.940002,71,71.519997,6280200,69.040787
"2014-04-09",71.93,73.669998,71.610001,73.559998,6984700,71.010078
"2014-04-10",73.669998,74.32,70.949997,71.169998,8982800,68.702919
"2014-04-11",70.050003,70.379997,68.68,68.68,11610500,66.299232
"2014-04-14",69.790001,71.970001,69.599998,71.18,10893900,68.712593
"2014-04-15",72.300003,72.739998,70.480003,72.150002,7009600,69.648933
"2014-04-16",72.879997,73.949997,72.5,73.93,7002300,71.367264
"2014-04-17",74.07,74.82,73.610001,74.129997,5552300,71.56031
"2014-04-21",74.25,74.629997,73.830002,74.309998,5991600,71.73407
"2014-04-22",74.470001,74.769997,73.849998,74.529999,5049800,71.946442
"2014-04-23",74.330002,74.5,73.059998,73.360001,5056400,70.817032
"2014-04-24",73.709999,74.720001,73.330002,74.349998,5191700,71.772713
"2014-04-25",72.209999,73,70.599998,70.660004,9657700,68.210602
"2014-04-28",70.800003,72.160004,70.220001,71.239998,8649400,68.770515
"2014-04-29",71.489998,72.610001,71.330002,72.029999,6030500,69.533119
"2014-04-30",72.339996,73.629997,71.540001,73.550003,6552600,71.000443
"2014-05-01",75.57,76.709999,74.050003,74.220001,9752000,71.647194
"2014-05-02",74.199997,74.5,72.519997,73.779999,5977100,71.222458
"2014-05-05",73.209999,74.860001,72.949997,74.82,4776900,72.226402
"2014-05-06",74.339996,74.470001,73.75,73.809998,4290100,71.251411
"2014-05-07",73.93,74.370003,73.050003,73.870003,4411900,71.309341
"2014-05-08",73.870003,75.470001,73.5,74.239998,4628200,71.666519
"2014-05-09",74.010002,74.440002,73.519997,74.379997,2975600,71.801651
"2014-05-12",74.690002,75.220001,74.5,75.019997,2975200,72.419472
"2014-05-13",75.190002,75.43,74.449997,74.830002,3268500,72.236046
"2014-05-14",74.660004,75.019997,73.959999,74.099998,2595900,71.531334
"2014-05-15",74,74.239998,72.879997,73.080002,4301600,70.54673
"2014-05-16",73.029999,73.860001,72.559998,73.75,3703800,71.193497
"2014-05-19",73.470001,74.379997,73.410004,73.860001,3428800,71.299675
"2014-05-20",73.82,74.489998,73.510002,73.650002,3764700,71.096962
"2014-05-21",74.199997,75.639999,74.169998,75.629997,4365800,73.008331
"2014-05-22",75.809998,76.220001,75.099998,75.75,4625400,73.124161
"2014-05-23",76,76.669998,75.82,76.449997,3376100,73.799896
"2014-05-27",76.879997,77.889999,76.720001,77.029999,5598000,74.359795
"2014-05-28",77.110001,77.25,76.720001,76.93,2733300,74.263252
"2014-05-29",77.050003,77.230003,76.510002,76.790001,3375600,74.128105
"2014-05-30",76.800003,77.029999,76.349998,76.449997,5003500,73.799896
"2014-06-02",76.769997,77.209999,76.230003,77.050003,3046400,74.379105
"2014-06-03",76.760002,77,76.239998,76.349998,2619100,73.703354
"2014-06-04",76.309998,76.529999,75.82,76.32,2794700,73.674408
"2014-06-05",76.32,77.169998,76.139999,76.839996,2680300,74.176376
"2014-06-06",77,77.879997,76.900002,77.470001,3113900,74.784554
"2014-06-09",77.32,77.489998,76.75,76.860001,3499900,74.195686
"2014-06-10",76.739998,77.559998,76.57,77.360001,3396100,74.67836
"2014-06-11",76.959999,77.43,76.720001,76.870003,3427500,74.205353
"2014-06-12",76.980003,77.139999,75.459999,75.720001,3836400,73.095207
"2014-06-13",75.720001,76.139999,75.129997,75.940002,3194900,73.307594
"2014-06-16",75.599998,75.779999,74.900002,75.110001,5673600,72.506332
"2014-06-17",75.139999,75.43,74.550003,74.980003,4163700,72.380852
"2014-06-18",74.949997,75.209999,74.400002,75.120003,3820800,72.516006
"2014-06-19",75.080002,75.419998,74.099998,74.269997,5501900,71.695473
"2014-06-20",74.529999,75.010002,73.480003,73.809998,9339300,71.251411
"2014-06-23",73.589996,74.300003,73.199997,74.139999,4899900,71.569977
"2014-06-24",74.089996,74.790001,72.550003,72.699997,5943800,70.179886
"2014-06-25",72.559998,73.550003,72.540001,73.040001,3813600,70.508102
"2014-06-26",73.260002,73.279999,72.559998,72.769997,4085000,70.247459
"2014-06-27",72.519997,73.610001,72.449997,73.400002,12447500,70.855629
"2014-06-30",73.239998,73.879997,73.059998,73.470001,4737000,70.923195
"2014-07-01",74.199997,75.910004,74.139999,75.529999,6330900,72.911789
"2014-07-02",74.860001,76.389999,74.860001,76.199997,3973700,73.558586
"2014-07-03",76.599998,76.900002,76.349998,76.739998,3213400,74.079842
"2014-07-07",76.440002,76.639999,75.940002,76.18,3591100,73.644829
"2014-07-08",76.110001,76.150002,75.129997,75.690002,3903600,73.171143
"2014-07-09",75.870003,76.669998,75.599998,76.629997,3337000,74.079849
"2014-07-10",75.650002,75.959999,74.75,75.470001,3318000,72.958466
"2014-07-11",75.540001,75.849998,75.260002,75.830002,2759000,73.306473
"2014-07-14",76.440002,77.709999,76.040001,77.330002,5585800,74.756561
"2014-07-15",77.989998,79.220001,77.860001,78.32,7508400,75.713615
"2014-07-16",78.650002,78.690002,77.949997,78.309998,3623200,75.703934
"2014-07-17",77.309998,77.870003,76.25,76.389999,5467000,73.847832
"2014-07-18",76.75,77.650002,76.449997,77.5,3485700,74.920921
"2014-07-21",77.110001,77.440002,76.589996,77.349998,3101300,74.775887
"2014-07-22",77.519997,78.389999,77.349998,78.269997,3467200,75.665276
"2014-07-23",78.160004,78.379997,77.190002,77.739998,3525800,75.152908
"2014-07-24",77.93,78.059998,76.919998,77.57,5149600,74.988571
"2014-07-25",75.629997,76.029999,75.220001,75.75,5870200,73.229134
"2014-07-28",75.699997,76.209999,75.519997,76.190002,3209100,73.65448
"2014-07-29",76.309998,76.610001,75.650002,75.889999,4017200,73.364479
"2014-07-30",76.07,76.290001,75.449997,75.910004,5521200,73.383812
"2014-07-31",76.300003,76.32,73.809998,74.150002,7393700,71.682388
"2014-08-01",73.839996,75.440002,73.639999,74.980003,6029500,72.484756
"2014-08-04",75.389999,75.849998,75.080002,75.68,4924000,73.161476
"2014-08-05",75.309998,75.660004,74.809998,75.199997,4639000,72.697441
"2014-08-06",74.849998,75.580002,74.690002,75.360001,2782900,72.852112
"2014-08-07",75.540001,75.68,73.82,74.059998,4708000,71.595375
"2014-08-08",74,75.230003,73.75,75.169998,3614300,72.668449
"2014-08-11",75.540001,76.07,74.989998,75.629997,3546600,73.113129
"2014-08-12",75.360001,75.82,74.93,75.629997,2752400,73.113129
"2014-08-13",75.849998,76.510002,75.589996,76.300003,3389600,73.760826
"2014-08-14",76.599998,76.610001,75.660004,76.050003,2411400,73.519157
"2014-08-15",76.410004,76.57,74.980003,75.209999,4351900,72.707108
"2014-08-18",75.690002,76.82,75.690002,76.769997,4030300,74.215195
"2014-08-19",76.75,76.800003,76.089996,76.400002,3562200,73.857521
"2014-08-20",75.970001,76.480003,75.900002,76.389999,2608200,73.847832
"2014-08-21",76.510002,77.120003,76.290001,76.989998,2690000,74.427849
"2014-08-22",76.75,76.879997,76.150002,76.480003,2500700,73.934837
"2014-08-25",77.110001,77.209999,76.389999,76.43,3386300,73.886505
"2014-08-26",76.790001,77.849998,76.540001,77,3849000,74.437531
"2014-08-27",77.019997,77.120003,76.5,76.639999,1980800,74.089516
"2014-08-28",76.089996,76.43,75.660004,76.160004,2991600,73.625504
"2014-08-29",76.300003,76.480003,75.730003,75.809998,3231600,73.287148
"2014-09-02",75.93,76.010002,75.440002,75.580002,3613200,73.064789
"2014-09-03",76.099998,76.190002,75.730003,75.940002,2870200,73.412819
"2014-09-04",76.029999,76.82,76,76.379997,2680300,73.838165
"2014-09-05",76.190002,76.93,75.860001,76.860001,3487400,74.302177
"2014-09-08",76.589996,76.849998,75.900002,76.230003,2845600,73.693161
"2014-09-09",76.260002,76.510002,75.690002,76.07,4144700,73.538498
"2014-09-10",76.089996,76.93,75.879997,76.650002,4188000,74.099174
"2014-09-11",76.32,76.449997,75.410004,75.620003,4673100,73.103462
"2014-09-12",75.68,76.07,74.93,75.470001,4239500,72.958466
"2014-09-15",75.190002,75.419998,74.779999,75.239998,4046800,72.736099
"2014-09-16",75.650002,76.800003,74.940002,76.589996,4870400,74.041161
"2014-09-17",76.879997,76.900002,75.470001,76.220001,5549400,73.683495
"2014-09-18",76.639999,77.809998,76.230003,77.800003,5782900,75.210922
"2014-09-19",77.940002,78.370003,77.239998,77.279999,8492600,74.708214
"2014-09-22",77.260002,77.360001,76.080002,76.160004,3432900,73.625504
"2014-09-23",75.980003,76.25,75.5,75.510002,3908100,72.997131
"2014-09-24",75.699997,77.050003,75.550003,77.050003,3618900,74.48587
"2014-09-25",76.540001,76.639999,74.720001,74.720001,5006100,72.233414
"2014-09-26",74.75,75.169998,74.5,75.059998,3767500,72.562088
"2014-09-29",74.150002,74.889999,73.790001,74.519997,3905900,72.040062
"2014-09-30",74.470001,75.309998,73.919998,73.919998,9347500,71.46003
"2014-10-01",73.82,74.18,73.07,73.32,6619400,70.880005
"2014-10-02",72.870003,73.730003,72.589996,73.419998,5607000,70.976677
"2014-10-03",74.050003,74.629997,73.900002,74.330002,5338000,71.8564
"2014-10-06",74.620003,74.779999,74.389999,74.510002,4783400,72.030396
"2014-10-07",74.099998,74.32,72.940002,72.940002,5842000,70.61689
"2014-10-08",72.75,74.07,72.480003,74.059998,4116100,71.701225
"2014-10-09",73.980003,73.989998,71.809998,71.830002,5790800,69.542244
"2014-10-10",71.800003,72.300003,70.5,70.5,5981300,68.254616
"2014-10-13",70.589996,71.209999,69.639999,69.779999,6039500,67.557556
"2014-10-14",70.040001,71.669998,70,71,8181000,68.738693
"2014-10-15",69.959999,71.730003,69.660004,71.300003,11596100,69.029129
"2014-10-16",70.080002,71.489998,69.849998,70.860001,9418000,68.603134
"2014-10-17",71.699997,72.160004,70.860001,71.559998,5888500,69.280846
"2014-10-20",71.209999,72.059998,71.139999,72.040001,3281600,69.745567
"2014-10-21",72.870003,74.279999,72.550003,74.160004,4556400,71.798058
"2014-10-22",74.110001,74.360001,73.18,73.220001,4155400,70.88797
"2014-10-23",74.099998,74.660004,73.769997,74.089996,3604100,71.730263
"2014-10-24",73.839996,74.080002,73.389999,74,3374400,71.643135
"2014-10-27",74,74.529999,73.760002,74.110001,3402600,71.749634
"2014-10-28",74.540001,76.010002,74.470001,76,4992800,73.579453
"2014-10-29",76.190002,76.970001,75.580002,75.989998,6213500,73.569756
"2014-10-30",78.349998,83.220001,78.300003,83.129997,16292400,80.482361
"2014-10-31",83.209999,84.830002,83.199997,83.75,11664600,81.082603
"2014-11-03",83.82,84.349998,83.82,84.129997,6661300,81.450493
"2014-11-04",83.860001,84.209999,82.699997,83.989998,5977100,81.314957
"2014-11-05",84.5,86.400002,84.379997,85.989998,7999000,83.251251
"2014-11-06",86,86.379997,85.489998,85.75,5147900,83.018906
"2014-11-07",85.940002,85.940002,84.589996,84.800003,4926000,82.099152
"2014-11-10",84.720001,85.110001,84.209999,84.849998,4526100,82.147583
"2014-11-11",84.980003,85.120003,84.25,84.589996,2679900,81.895844
"2014-11-12",83.760002,84.68,83.330002,84.349998,3121300,81.66349
"2014-11-13",84.540001,84.739998,83.75,84.199997,3096500,81.51828
"2014-11-14",84.32,84.339996,83.639999,84.050003,2224200,81.373055
"2014-11-17",83.800003,84.260002,83.169998,83.199997,3368500,80.550125
"2014-11-18",83.25,84.239998,83.18,83.900002,3142700,81.227837
"2014-11-19",83.699997,84.489998,83.410004,84.279999,2501100,81.595718
"2014-11-20",83.5,84.849998,83.290001,84.599998,3452200,81.905533
"2014-11-21",85.739998,85.879997,84.209999,84.720001,4969500,82.021713
"2014-11-24",84.82,85.190002,84.650002,84.989998,5150400,82.283104
"2014-11-25",85.099998,86.739998,85.080002,86.339996,5623400,83.590111
"2014-11-26",86.260002,86.900002,85.959999,86.559998,3327600,83.803101
"2014-11-28",87,87.889999,86.68,87.290001,2452800,84.509865
"2014-12-01",86.559998,88.160004,86.349998,87.459999,4989800,84.674431
"2014-12-02",87.910004,87.949997,86.540001,87.690002,5458300,84.897125
"2014-12-03",88.209999,89.239998,87.68,88.32,6085400,85.507057
"2014-12-04",88.379997,89.440002,88.139999,88.769997,3527900,85.942711
"2014-12-05",89.870003,89.870003,88.849998,89.080002,3739900,86.242836
"2014-12-08",89.040001,89.559998,87.879997,88.040001,4473300,85.235977
"2014-12-09",86.57,88.050003,86.400002,87.839996,3732400,85.042328
"2014-12-10",87.529999,88.029999,86.209999,86.330002,3277400,83.580429
"2014-12-11",86.760002,88.18,86.75,87.690002,4078500,84.897125
"2014-12-12",86.57,87.32,84.110001,84.129997,6644500,81.450493
"2014-12-15",85.139999,85.290001,83.540001,84.610001,4921600,81.915215
"2014-12-16",83.720001,84.970001,82.050003,82.639999,6970300,80.007957
"2014-12-17",82.790001,84.870003,82.400002,84.730003,6443700,82.03138
"2014-12-18",86.120003,86.919998,85.400002,86.919998,6442100,84.151634
"2014-12-19",86.980003,87.290001,86.139999,86.440002,6262000,83.686928
"2014-12-22",86.75,86.970001,86.209999,86.830002,2561600,84.064522
"2014-12-23",87.459999,87.849998,86.75,87.629997,2749700,84.839035
"2014-12-24",87.699997,88.300003,87.529999,87.769997,1219500,84.974564
"2014-12-26",87.900002,88.07,87.519997,87.769997,1508400,84.974564
"2014-12-29",87.639999,88.489998,87.5,87.68,2376100,84.887436
"2014-12-30",87.349998,87.75,86.510002,86.970001,2493300,84.20005
"2014-12-31",87.18,87.540001,86.160004,86.160004,2811100,83.415863
"2015-01-02",86.68,87.360001,84.919998,85.68,4505800,82.951149
"2015-01-05",85.290001,85.349998,83.050003,83.269997,6441400,80.617889
"2015-01-06",83.660004,83.779999,81.800003,83.089996,7690000,80.443626
"2015-01-07",84.099998,84.279999,83.07,84.220001,5846800,81.694969
"2015-01-08",85.190002,85.620003,85.029999,85.529999,5174200,82.965668
"2015-01-09",85.970001,86,84.400002,84.440002,4582200,81.90834
"2015-01-12",84.410004,84.849998,82.910004,83.360001,4030100,80.860748
"2015-01-13",84.089996,85.239998,82.739998,83.550003,4222100,81.045044
"2015-01-14",82,83.480003,81.839996,83.459999,5084300,80.957726
"2015-01-15",83.800003,84.129997,82.18,82.25,4331500,79.784019
"2015-01-16",82.050003,83.860001,81.830002,83.800003,4763700,81.287544
"2015-01-20",84.389999,84.889999,83.190002,84.260002,3540600,81.733742
"2015-01-21",83.779999,84.349998,83.300003,83.720001,3598400,81.209961
"2015-01-22",83.360001,84.529999,82.5,84.379997,4796200,81.850159
"2015-01-23",84.279999,84.830002,83.800003,84.389999,5012200,81.859863
