"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2001-11-16",28.898544,29.191189,28.752224,28.913177,2471600,11.584905
"2001-11-19",29.191189,29.191189,28.825384,29.081448,563400,11.652323
"2001-11-20",29.110712,29.227768,28.905861,29.147291,651100,11.678702
"2001-11-21",29.147291,29.20582,28.898544,29.20582,293100,11.702155
"2001-11-23",29.227768,29.249718,29.118027,29.191189,153000,11.696295
"2001-11-26",29.227768,29.271666,28.86928,28.876596,407800,11.570246
"2001-11-27",29.008286,29.008286,28.744907,28.788803,269500,11.535067
"2001-11-28",28.605902,29.008286,28.605902,28.898544,504400,11.579041
"2001-11-29",28.898544,28.898544,28.459579,28.679062,408500,11.491097
"2001-11-30",28.679062,28.825384,28.569321,28.752224,440300,11.520414
"2001-12-03",28.752224,28.752224,28.349838,28.53274,823400,11.432468
"2001-12-04",28.503477,28.883913,28.503477,28.752224,460000,11.520414
"2001-12-05",28.788803,29.410671,28.788803,29.183872,1108200,11.693368
"2001-12-06",29.183872,29.791107,29.125343,29.630154,415700,11.872174
"2001-12-07",29.63747,29.63747,29.491148,29.578941,140700,11.851656
"2001-12-10",29.578941,29.578941,28.854649,29.257032,389900,11.722678
"2001-12-11",29.118027,29.586258,29.118027,29.454567,338500,11.801828
"2001-12-12",29.271666,29.556993,29.022919,29.352142,504300,11.760787
"2001-12-13",29.352142,29.403355,29.191189,29.257032,685900,11.722678
"2001-12-14",29.249718,29.593573,29.191189,29.593573,3544700,11.857522
"2001-12-17",29.593573,29.959377,29.410671,29.527729,3248100,11.831139
"2001-12-18",29.630154,30.069118,29.630154,29.856953,532100,11.963051
"2001-12-19",29.849636,30.17886,29.776476,29.995958,672400,12.01875
"2001-12-20",30.127647,30.127647,29.981325,29.988642,239800,12.015825
"2001-12-21",29.988642,30.061802,29.886217,30.032537,957900,12.033411
"2001-12-24",30.17886,30.17886,30.047171,30.047171,116100,12.039272
"2001-12-26",29.995958,30.1057,29.995958,30.017906,864900,12.119027
"2001-12-27",30.017906,30.237389,29.966694,30.091066,284200,12.148552
"2001-12-28",30.032537,30.581245,30.032537,30.471504,356100,12.302153
"2001-12-31",30.508083,30.749516,30.244705,30.434923,432700,12.287376
"2002-01-02",30.544664,30.727566,29.922796,30.690987,587600,12.390759
"2002-01-03",30.544664,30.983629,30.544664,30.727566,607400,12.405528
"2002-01-04",31.02021,31.02021,30.544664,30.690987,420800,12.390759
"2002-01-07",30.800728,31.027527,30.764147,30.94705,260100,12.494141
"2002-01-08",30.94705,30.94705,30.654406,30.712934,445300,12.399621
"2002-01-09",31.02021,31.02021,30.661722,30.669039,1041000,12.381897
"2002-01-10",30.844624,30.94705,30.661722,30.727566,972000,12.405528
"2002-01-11",30.727566,30.727566,30.669039,30.727566,351100,12.405528
"2002-01-14",30.727566,31.02021,30.58856,31.02021,622400,12.52368
"2002-01-15",31.09337,31.166533,30.961681,31.02021,307300,12.52368
"2002-01-16",31.02021,31.122635,30.734882,30.85194,392600,12.455739
"2002-01-17",30.873888,31.159216,30.873888,30.932417,414300,12.488234
"2002-01-18",30.990946,30.990946,30.77878,30.77878,518500,12.426204
"2002-01-22",30.793411,30.873888,30.764147,30.859257,535700,12.458695
"2002-01-23",30.866571,30.873888,30.786095,30.837309,601000,12.449832
"2002-01-24",30.837309,31.056791,30.749516,31.005577,547600,12.517765
"2002-01-25",31.09337,31.129951,30.800728,30.844624,307600,12.452792
"2002-01-28",30.895836,30.895836,30.749516,30.85194,519200,12.455739
"2002-01-29",30.910469,31.042158,30.800728,30.800728,760700,12.435066
"2002-01-30",30.808044,31.09337,30.793411,30.983629,588000,12.508906
"2002-01-31",30.837309,31.327486,30.77878,31.210428,998300,12.874725
"2002-02-01",31.290905,31.35675,31.056791,31.086056,244000,12.823413
"2002-02-04",31.159216,31.298222,30.727566,30.873888,536900,12.735899
"2002-02-05",30.764147,30.968998,30.617825,30.727566,292600,12.675537
"2002-02-06",30.844624,31.129951,30.61051,30.954365,483400,12.769094
"2002-02-07",30.954365,31.064106,30.712934,30.712934,287800,12.669501
"2002-02-08",30.873888,30.895836,30.252022,30.647089,441400,12.642337
"2002-02-11",30.654406,30.888521,30.551981,30.85194,480600,12.726841
"2002-02-12",30.873888,31.056791,30.808044,30.94705,339500,12.766079
"2002-02-13",30.939734,31.027527,30.844624,31.02021,513100,12.796259
"2002-02-14",31.02021,31.276274,30.910469,31.203112,240900,12.871711
"2002-02-15",31.312853,31.327486,31.005577,31.02021,410900,12.796259
"2002-02-19",31.166533,31.495756,31.108004,31.415279,527000,12.959229
"2002-02-20",31.451859,31.605497,31.400646,31.605497,796100,13.037697
"2002-02-21",31.642078,31.72987,31.09337,31.108004,522800,12.832478
"2002-02-22",31.181164,31.422594,31.09337,31.261641,351000,12.895851
"2002-02-25",31.386015,31.503073,31.349434,31.429911,281000,12.965263
"2002-02-26",31.422594,31.459175,30.94705,31.02021,516000,12.796259
"2002-02-27",30.873888,30.903152,30.559298,30.566612,1520200,12.609141
"2002-02-28",30.566612,30.654406,30.566612,30.581245,764700,12.61517
"2002-03-01",30.581245,30.727566,30.398342,30.720251,777900,12.67252
"2002-03-04",30.58856,30.895836,30.58856,30.873888,820900,12.735899
"2002-03-05",30.910469,32.117622,30.910469,31.89814,831000,13.158414
"2002-03-06",31.971302,32.307842,31.678658,32.278576,637300,13.315351
"2002-03-07",32.337105,32.395634,32.095676,32.249313,351100,13.303278
"2002-03-08",32.322475,32.395634,32.102993,32.168835,192900,13.270079
"2002-03-11",32.190784,32.241997,31.971302,32.051777,400600,13.221791
"2002-03-12",32.081043,32.146889,32.037148,32.044464,342600,13.218775
"2002-03-13",32.007881,32.307842,32.007881,32.190784,289500,13.279134
"2002-03-14",32.337105,32.622433,32.300526,32.57122,418200,13.436071
"2002-03-15",32.4249,33.068714,32.4249,32.849232,550800,13.550747
"2002-03-18",32.885811,32.885811,32.337105,32.695595,328400,13.487379
"2002-03-19",32.563904,32.915077,32.563904,32.746807,223000,13.508496
"2002-03-20",32.629749,32.812653,32.527325,32.527325,245600,13.417961
"2002-03-21",32.373688,32.659012,32.293209,32.629749,563200,13.460214
"2002-03-22",32.622433,32.622433,32.461479,32.556587,318400,13.430032
"2002-03-25",32.556587,32.556587,32.220047,32.373688,301500,13.354584
"2002-03-26",32.373688,32.549271,32.205418,32.373688,299600,13.354584
"2002-03-27",32.541958,32.541958,32.190784,32.278576,660600,13.315351
"2002-03-28",32.446846,32.476112,32.263947,32.307842,634300,13.327422
"2002-04-01",32.373688,32.578537,32.23468,32.556587,369300,13.430032
"2002-04-02",32.629749,32.885811,32.446846,32.878498,276900,13.562826
"2002-04-03",32.878498,32.878498,32.600487,32.666328,218300,13.475304
"2002-04-04",32.673645,32.673645,32.263947,32.454163,426700,13.387784
"2002-04-05",32.563904,32.563904,32.454163,32.541958,314500,13.423998
"2002-04-08",32.300526,32.849232,32.117622,32.798019,552300,13.529633
"2002-04-09",32.798019,33.222351,32.724857,33.200405,455900,13.695616
"2002-04-10",33.361359,33.829586,33.288197,33.632053,546300,13.87368
"2002-04-11",33.61742,33.61742,33.193089,33.397938,394900,13.777102
"2002-04-12",33.632053,34.458771,33.580841,34.458771,560600,14.214708
"2002-04-15",34.283184,34.531933,33.873486,34.114914,284500,14.072864
"2002-04-16",34.261238,34.261238,33.412571,33.558891,482600,13.843498
"2002-04-17",33.558891,33.668633,32.556587,33.127243,339600,13.665435
"2002-04-18",33.215034,33.836903,33.141876,33.434521,298900,13.792194
"2002-04-19",33.602791,33.61742,33.046768,33.178455,516200,13.686563
"2002-04-22",33.251617,33.288197,32.629749,32.629749,282400,13.460214
"2002-04-23",32.739491,32.812653,31.72987,31.810349,557000,13.1222
"2002-04-24",32.102993,32.190784,31.89814,32.154205,631300,13.26404
"2002-04-25",32.176151,32.190784,32.007881,32.154205,215300,13.26404
"2002-04-26",32.168835,32.190784,31.949354,32.029831,129300,13.212738
"2002-04-29",32.154205,32.154205,31.546968,31.82498,388000,13.128232
"2002-04-30",31.934721,32.300526,31.89814,32.263947,454700,13.309312
"2002-05-01",32.278576,32.922394,32.278576,32.922394,372400,13.580935
"2002-05-02",32.702911,32.907761,32.6078,32.77607,750600,13.797167
"2002-05-03",32.666328,32.863865,32.556587,32.834599,332500,13.821808
"2002-05-06",32.885811,32.907761,32.739491,32.739491,168100,13.78177
"2002-05-07",32.746807,32.827282,32.702911,32.724857,414200,13.775603
"2002-05-08",32.77607,32.77607,31.481123,32.439529,740500,13.655498
"2002-05-09",32.446846,32.556587,32.263947,32.263947,237100,13.581587
"2002-05-10",32.337105,32.337105,31.759134,31.781084,529100,13.378323
"2002-05-13",31.927404,31.927404,31.781084,31.82498,416400,13.396801
"2002-05-14",31.861561,31.861561,31.568916,31.642078,486100,13.319807
"2002-05-15",31.715239,31.75182,31.554285,31.627445,329000,13.313649
"2002-05-16",31.664026,31.715239,31.459175,31.65671,225500,13.325969
"2002-05-17",31.72987,31.92009,31.634762,31.905457,166100,13.430682
"2002-05-20",31.912773,31.934721,31.649393,31.72987,119900,13.356767
"2002-05-21",31.72987,31.72987,31.459175,31.473808,247500,13.248975
"2002-05-22",31.473808,31.532337,31.386015,31.481123,385000,13.252057
"2002-05-23",31.481123,32.293209,31.481123,32.095676,397900,13.510749
"2002-05-24",32.25663,32.432217,32.190784,32.220047,141700,13.563105
"2002-05-28",32.300526,32.40295,31.82498,32.263947,260500,13.581587
"2002-05-29",32.337105,33.090664,32.263947,33.090664,2138800,13.929595
"2002-05-30",32.373688,32.446846,31.89814,32.293209,818700,13.593903
"2002-05-31",32.556587,33.4711,32.388317,32.520008,450700,13.689376
"2002-06-03",32.885811,32.958973,32.688278,32.922394,409800,13.858764
"2002-06-04",32.922394,32.958973,32.812653,32.958973,323700,13.874154
"2002-06-05",32.958973,32.958973,32.688278,32.768757,477300,13.794086
"2002-06-06",32.812653,32.849232,32.629749,32.76144,369400,13.791006
"2002-06-07",32.688278,32.746807,32.483429,32.629749,550900,13.735576
"2002-06-10",32.702911,32.849232,32.556587,32.849232,183900,13.827962
"2002-06-11",32.907761,33.032135,32.768757,32.915077,376000,13.85568
"2002-06-12",33.068714,33.068714,32.483429,32.783386,302900,13.800251
"2002-06-13",32.783386,32.849232,32.505375,32.739491,205800,13.78177
"2002-06-14",32.739491,32.739491,32.520008,32.651699,291300,13.744813
"2002-06-17",32.702911,32.798019,32.563904,32.666328,405800,13.750972
"2002-06-18",32.739491,32.76144,32.541958,32.702911,317500,13.766367
"2002-06-19",32.783386,32.995552,32.57122,32.922394,247500,13.858764
"2002-06-20",32.849232,32.885811,32.746807,32.885811,233400,13.843361
"2002-06-21",33.178455,33.361359,32.995552,33.30283,382100,14.018909
"2002-06-24",33.288197,33.4711,32.958973,33.141876,324700,13.951151
"2002-06-25",33.32478,33.719845,33.32478,33.654003,370300,14.16673
"2002-06-26",33.654003,33.654003,32.92971,33.346725,438600,14.037385
"2002-06-27",33.712532,33.712532,33.251617,33.397938,355000,14.058944
"2002-06-28",33.397938,33.800323,33.397938,33.800323,433300,14.228331
"2002-07-01",33.800323,33.800323,32.812653,33.193089,469100,13.972705
"2002-07-02",33.339409,33.346725,32.827282,33.024818,340100,13.901876
"2002-07-03",33.185772,33.185772,32.446846,32.77607,346800,13.797167
"2002-07-05",32.849232,33.697899,32.834599,33.200405,175900,13.975789
"2002-07-08",33.346725,33.346725,32.922394,33.017502,322100,13.898801
"2002-07-09",33.310146,33.310146,32.958973,33.002869,362100,13.892636
"2002-07-10",33.163822,33.215034,32.190784,32.227364,748100,13.566185
"2002-07-11",32.263947,32.263947,31.02021,31.459175,1218500,13.242813
"2002-07-12",31.82498,31.89814,31.159216,31.181164,649700,13.125786
"2002-07-15",31.349434,31.364067,30.361763,31.056791,632600,13.073432
"2002-07-16",30.727566,32.139572,30.698303,31.568916,726300,13.289009
"2002-07-17",31.634762,31.803032,31.159216,31.276274,446300,13.165827
"2002-07-18",31.349434,31.371382,30.581245,30.581245,1164500,12.873249
"2002-07-19",30.58856,30.58856,29.703314,29.995958,719800,12.626868
"2002-07-22",30.508083,30.727566,28.927809,29.191189,706000,12.288101
"2002-07-23",29.198503,29.476515,28.08646,28.166937,570900,11.856941
"2002-07-24",24.325991,27.866976,24.28941,27.545069,1976800,11.595165
"2002-07-25",27.545069,28.70101,27.032942,28.357155,876000,11.937013
"2002-07-26",28.971706,29.556993,28.679062,29.410671,761200,12.380491
"2002-07-29",29.593573,30.420292,29.593573,30.383711,897800,12.790095
"2002-07-30",30.434923,31.671343,30.069118,31.312853,735500,13.181226
"2002-07-31",31.312853,32.059093,30.647089,31.861561,1430500,13.412199
"2002-08-01",31.378698,31.378698,29.97401,30.061802,1311300,12.922269
"2002-08-02",30.003275,30.193493,28.240097,29.03755,1282300,12.481986
"2002-08-05",29.110712,29.169241,27.910873,28.057196,638600,12.060575
"2002-08-06",28.218149,28.861965,27.720655,28.861965,648600,12.406512
"2002-08-07",28.971706,29.154608,28.430315,29.118027,437200,12.516586
"2002-08-08",29.008286,29.008286,28.152304,28.313257,1431900,12.170647
"2002-08-09",28.313257,28.313257,27.398746,28.020615,646300,12.044849
"2002-08-12",28.020615,28.093775,27.640179,27.998667,750100,12.035417
"2002-08-13",28.130356,28.569321,28.020615,28.166937,483200,12.107748
"2002-08-14",28.349838,28.459579,27.984034,28.386419,454100,12.202097
"2002-08-15",28.53274,28.679062,28.240097,28.679062,315600,12.327888
"2002-08-16",28.788803,29.461884,28.686378,29.461884,368700,12.66439
"2002-08-19",29.630154,29.630154,28.935125,29.191189,470800,12.548027
"2002-08-20",29.183872,29.227768,28.949757,29.074131,345700,12.497709
"2002-08-21",29.074131,29.20582,28.971706,29.118027,186200,12.516586
"2002-08-22",29.154608,29.30093,28.605902,28.759539,223000,12.36248
"2002-08-23",28.642483,29.118027,28.605902,29.081448,215400,12.500855
"2002-08-26",29.264349,29.498465,28.935125,29.491148,121900,12.676969
"2002-08-27",29.61552,29.61552,29.417988,29.491148,238300,12.676969
"2002-08-28",29.410671,29.813055,29.264349,29.791107,555400,12.805905
"2002-08-29",29.666735,29.922796,29.513096,29.630154,413100,12.736722
"2002-08-30",29.739895,30.361763,29.695999,30.230072,363900,12.994602
"2002-09-03",30.142281,30.149595,29.703314,29.849636,474600,12.831068
"2002-09-04",29.981325,30.17886,29.695999,29.944746,205400,12.871948
"2002-09-05",29.944746,29.959377,29.703314,29.776476,171200,12.79962
"2002-09-06",29.886217,30.069118,29.666735,29.915482,198400,12.859367
"2002-09-09",29.776476,30.069118,29.739895,30.069118,325200,12.925411
"2002-09-10",30.252022,30.295918,29.922796,29.966694,1004400,12.881387
"2002-09-11",29.995958,30.039854,29.893532,29.900848,497700,12.853081
"2002-09-12",29.922796,29.930113,29.622837,29.769159,334100,12.796475
"2002-09-13",29.776476,29.995958,29.666735,29.995958,537400,12.893962
"2002-09-16",29.995958,30.047171,29.813055,30.032537,677900,12.909692
"2002-09-17",30.069118,30.142281,29.922796,29.995958,358800,12.893962
"2002-09-18",30.142281,30.186176,29.937429,29.97401,1101100,12.884531
"2002-09-19",29.966694,29.966694,29.520412,29.593573,371300,12.720997
"2002-09-20",29.593573,30.003275,29.498465,29.959377,270400,12.878241
"2002-09-23",29.922796,30.149595,29.630154,29.71063,175100,12.771313
"2002-09-24",29.71063,29.717947,29.4692,29.535044,436900,12.695838
"2002-09-25",29.703314,29.739895,29.110712,29.359459,241500,12.620359
"2002-09-26",29.54236,29.666735,29.271666,29.63747,218900,12.73987
"2002-09-27",29.776476,29.813055,29.264349,29.264349,322600,12.57948
"2002-09-30",29.264349,29.264349,28.715643,28.861965,566500,12.406512
"2002-10-01",28.905861,29.008286,28.15962,28.686378,420000,12.331029
"2002-10-02",28.832701,28.832701,28.027931,28.166937,353100,12.107748
"2002-10-03",28.093775,28.093775,27.72797,27.815763,378000,11.956794
"2002-10-04",27.837711,27.888926,27.069523,27.069523,897900,11.636019
"2002-10-07",27.069523,27.164633,26.286701,26.367178,554000,11.334112
"2002-10-08",26.703718,26.842724,25.745312,26.34523,855000,11.324675
"2002-10-09",26.235489,26.352547,25.716047,26.016006,841900,11.183154
"2002-10-10",25.825788,26.813459,25.533144,26.813459,506300,11.525949
"2002-10-11",26.996363,27.662127,26.974415,27.032942,785600,11.620288
"2002-10-14",27.003677,27.010994,26.155012,26.228172,427200,11.274354
"2002-10-15",26.593977,27.289005,26.593977,26.923201,436000,11.573118
"2002-10-16",27.069523,27.106104,26.630558,26.820776,252200,11.529089
"2002-10-17",27.069523,27.369482,27.025627,27.15,310700,11.670609
"2002-10-18",27.362167,27.508488,26.996363,27.069523,289400,11.636019
"2002-10-21",27.603598,27.603598,26.915886,27.091471,289000,11.645454
"2002-10-22",27.091471,27.091471,26.411076,26.484236,240400,11.384424
"2002-10-23",26.557398,26.557398,25.657518,26.184277,266900,11.255489
"2002-10-24",26.155012,27.032942,26.155012,26.967098,251800,11.591987
"2002-10-25",27.032942,27.610914,26.959782,27.545069,328400,11.840434
"2002-10-28",27.801132,27.888926,27.289005,27.369482,289900,11.764958
"2002-10-29",27.186581,27.186581,26.645189,26.813459,333100,11.525949
"2002-10-30",26.923201,27.120735,26.725666,26.996363,203200,11.604568
"2002-10-31",26.996363,27.289005,26.871988,26.886621,484500,11.557397
"2002-11-01",26.155012,26.506184,25.679466,26.418392,1251400,11.356121
"2002-11-04",26.418392,27.223162,26.389128,27.047575,637500,11.626579
"2002-11-05",27.047575,27.325586,26.989046,27.179264,489700,11.683188
"2002-11-06",27.289005,27.391432,27.128052,27.391432,314000,11.774396
"2002-11-07",26.923201,26.959782,26.579346,26.579346,782800,11.716165
"2002-11-08",26.77688,26.77688,26.045271,26.111116,404000,11.50977
"2002-11-11",26.220858,26.220858,25.606306,25.752626,507600,11.351756
"2002-11-12",25.86237,25.86237,25.533144,25.730679,616800,11.342072
"2002-11-13",25.716047,25.789207,24.947857,25.174656,621300,11.096984
"2002-11-14",25.021019,25.730679,25.021019,25.584358,824700,11.277578
"2002-11-15",25.606306,25.781891,25.591673,25.752626,333300,11.351756
"2002-11-18",25.803841,25.84042,25.613621,25.833105,413200,11.387226
"2002-11-19",25.825788,26.001375,25.686783,25.957478,522500,11.44205
"2002-11-20",26.140381,26.294018,25.928213,26.294018,189600,11.59039
"2002-11-21",26.630558,26.630558,26.213541,26.374495,401500,11.625874
"2002-11-22",26.191593,27.076839,26.089167,27.076839,685500,11.935466
"2002-11-25",27.076839,27.11342,26.44034,26.996363,398500,11.899986
"2002-11-26",26.996363,27.398746,26.893936,27.047575,707100,11.922561
"2002-11-27",27.047575,27.223162,26.77688,27.106104,319300,11.948368
"2002-11-29",27.201212,27.362167,27.15,27.332903,134800,12.048333
"2002-12-02",27.471909,27.65481,27.237793,27.647493,349900,12.187003
"2002-12-03",27.618229,27.764551,27.508488,27.596281,328500,12.164432
"2002-12-04",27.545069,27.65481,27.325586,27.471909,260600,12.109612
"2002-12-05",27.391432,27.508488,27.303638,27.435328,210000,12.093484
"2002-12-06",27.362167,27.464592,27.274374,27.310953,168900,12.038661
"2002-12-09",27.31827,27.596281,27.31827,27.545069,237700,12.141859
"2002-12-10",27.691391,27.801132,27.449959,27.632862,200200,12.180554
"2002-12-11",27.58165,27.713339,27.303638,27.369482,305700,12.064463
"2002-12-12",27.479223,27.508488,27.289005,27.332903,541900,12.048333
"2002-12-13",27.354851,27.354851,27.069523,27.091471,321700,11.941914
"2002-12-16",27.120735,27.435328,26.989046,27.41338,353500,12.08381
"2002-12-17",27.41338,27.41338,26.974415,26.98173,552300,11.89354
"2002-12-18",26.996363,27.054892,26.579346,26.579346,336200,11.716165
"2002-12-19",26.667139,26.959782,26.593977,26.835409,429900,11.829041
"2002-12-20",26.886621,27.41338,26.857357,27.41338,427700,12.08381
"2002-12-23",27.58165,27.618229,26.886621,27.054892,935500,11.92579
"2002-12-24",27.054892,27.435328,26.967098,27.41338,146700,12.08381
"2002-12-26",27.420694,27.471909,26.886621,27.010994,296000,11.906438
"2002-12-27",27.142683,27.142683,26.791512,27.047575,374400,11.922561
"2002-12-30",27.076839,27.106104,26.542765,27.032942,452600,11.916109
"2002-12-31",27.062206,27.325586,26.937834,27.215845,451300,11.996736
"2003-01-02",27.179264,27.252426,27.032942,27.252426,290900,12.012863
"2003-01-03",27.252426,27.720655,27.179264,27.691391,346100,12.206354
"2003-01-06",27.58165,28.057196,27.58165,28.057196,395500,12.367605
"2003-01-07",27.874292,27.874292,27.435328,27.435328,342100,12.093484
"2003-01-08",27.435328,27.435328,26.893936,26.923201,379000,11.867738
"2003-01-09",26.923201,27.062206,26.711035,26.959782,380700,11.883866
"2003-01-10",26.959782,26.959782,26.542765,26.615925,327100,11.732287
"2003-01-13",26.60861,26.696404,26.572029,26.630558,656100,11.738743
"2003-01-14",26.520817,26.557398,26.396442,26.476919,344700,11.671017
"2003-01-15",26.476919,26.542765,26.184277,26.476919,449800,11.671017
"2003-01-16",26.403759,26.403759,25.716047,25.898949,412500,11.416246
"2003-01-17",25.825788,25.825788,25.525829,25.650202,266200,11.306602
"2003-01-21",25.825788,25.86237,25.518513,25.533144,211000,11.254999
"2003-01-22",25.350243,25.679466,25.328295,25.481932,370800,11.23243
"2003-01-23",25.481932,25.496565,25.313662,25.379507,599500,11.18728
"2003-01-24",25.350243,25.357559,25.072231,25.13076,374000,11.077634
"2003-01-27",25.13076,25.20392,24.874697,25.20392,476200,11.109877
"2003-01-28",25.240501,25.313662,25.086863,25.240501,335400,11.12601
"2003-01-29",25.167341,25.50388,25.167341,25.306347,486000,11.15503
"2003-01-30",24.874697,24.911278,24.69911,24.852749,1183000,11.257579
"2003-01-31",24.882013,25.240501,24.874697,25.240501,422100,11.433224
"2003-02-03",25.306347,25.386824,24.874697,24.977121,324500,11.313923
"2003-02-04",24.830801,24.955173,24.801537,24.852749,998100,11.257579
"2003-02-05",24.874697,25.086863,24.860065,24.977121,1087500,11.313923
"2003-02-06",24.977121,25.167341,24.933226,25.079548,802600,11.360316
"2003-02-07",25.057598,25.167341,25.013702,25.03565,492300,11.340435
"2003-02-10",25.072231,25.152708,24.88933,25.152708,329100,11.393456
"2003-02-11",25.240501,25.29903,24.874697,24.947857,276900,11.300668
"2003-02-12",25.013702,25.057598,24.655214,24.662531,282000,11.17142
"2003-02-13",24.662531,24.69911,24.472313,24.691795,418300,11.184673
"2003-02-14",24.728374,24.728374,24.464996,24.501575,185400,11.098513
"2003-02-18",24.582054,25.072231,24.582054,25.072231,320600,11.357002
"2003-02-19",25.072231,25.313662,24.991755,25.240501,224200,11.433224
"2003-02-20",25.181973,25.313662,25.108812,25.306347,276400,11.463048
"2003-02-21",25.350243,25.752626,25.196604,25.657518,324800,11.62212
"2003-02-24",25.93553,25.93553,25.350243,25.364874,293100,11.489563
"2003-02-25",25.364874,25.606306,25.108812,25.606306,330400,11.598923
"2003-02-26",25.496565,25.562408,25.357559,25.357559,344100,11.486247
"2003-02-27",25.357559,25.781891,25.357559,25.606306,408000,11.598923
"2003-02-28",25.679466,25.76726,25.533144,25.606306,301500,11.598923
"2003-03-03",25.606306,25.708731,25.511196,25.569725,493800,11.582357
"2003-03-04",25.606306,25.642885,25.181973,25.181973,324000,11.406711
"2003-03-05",25.021019,25.167341,24.808851,24.903961,780600,11.280787
"2003-03-06",24.874697,24.874697,24.735691,24.808851,569200,11.237698
"2003-03-07",24.728374,24.801537,24.640581,24.743008,424500,11.207875
"2003-03-10",24.779587,24.79422,24.340622,24.421099,574300,11.062057
"2003-03-11",24.399151,24.582054,24.325991,24.582054,570700,11.134969
"2003-03-12",24.655214,24.655214,24.377203,24.399151,535000,11.05212
"2003-03-13",24.435732,24.494261,24.36257,24.36257,861100,11.035547
"2003-03-14",24.36257,24.472313,24.333307,24.472313,262300,11.085258
"2003-03-17",24.582054,24.860065,24.399151,24.860065,860900,11.260892
"2003-03-18",25.094179,25.13076,24.860065,25.094179,319800,11.366946
"2003-03-19",25.160025,25.694099,25.145391,25.694099,539000,11.638694
"2003-03-20",25.716047,26.403759,25.496565,26.279387,702800,11.903806
"2003-03-21",26.374495,27.069523,26.294018,26.886621,667100,12.178868
"2003-03-24",27.032942,27.032942,26.140381,26.315966,585900,11.92038
"2003-03-25",26.00869,26.520817,26.00869,26.520817,427500,12.013171
"2003-03-26",26.484236,26.689087,26.323282,26.689087,615500,12.089396
"2003-03-27",26.689087,26.689087,26.411076,26.630558,394900,12.062881
"2003-03-28",26.630558,26.667139,26.411076,26.5135,388000,12.009858
"2003-03-31",26.44034,26.593977,26.191593,26.191593,665000,11.864044
"2003-04-01",26.469604,26.740299,26.462288,26.593977,736700,12.04631
"2003-04-02",26.667139,27.186581,26.593977,26.996363,725300,12.22858
"2003-04-03",27.040258,27.040258,26.711035,26.996363,394900,12.22858
"2003-04-04",26.996363,27.032942,26.630558,26.630558,383900,12.062881
"2003-04-07",26.85004,26.996363,26.762247,26.769564,449400,12.125845
"2003-04-08",26.85004,26.930517,26.637875,26.674454,312800,12.082763
"2003-04-09",26.689087,26.85004,26.550081,26.77688,468900,12.129161
"2003-04-10",26.915886,26.959782,26.740299,26.85004,389900,12.162299
"2003-04-11",26.908569,26.923201,26.711035,26.784195,292600,12.132469
"2003-04-14",26.908569,27.135368,26.820776,27.135368,1249200,12.29155
"2003-04-15",27.252426,27.325586,27.040258,27.252426,618700,12.344572
"2003-04-16",27.252426,27.691391,27.252426,27.691391,475500,12.543402
"2003-04-17",27.786499,28.218149,27.691391,28.188885,634700,12.76876
"2003-04-21",28.569321,28.569321,28.276678,28.518108,652100,12.917885
"2003-04-22",28.518108,29.103395,28.466896,28.935125,623300,13.106783
"2003-04-23",28.949757,29.118027,28.70101,28.913177,1675600,13.096842
"2003-04-24",28.913177,28.920494,28.276678,28.276678,825600,12.808526
"2003-04-25",28.379103,28.525425,27.881609,28.071827,597900,12.715736
"2003-04-28",28.218149,28.218149,27.910873,27.984034,616200,12.675966
"2003-04-29",28.166937,28.401051,28.137672,28.166937,500900,12.758821
"2003-04-30",28.203516,28.313257,27.74992,27.801132,1131800,12.593114
"2003-05-01",27.449959,27.742603,27.310953,27.530437,775700,12.783169
"2003-05-02",27.618229,28.166937,27.618229,27.947454,568500,12.976801
"2003-05-05",28.152304,28.349838,28.020615,28.32789,263600,13.153448
"2003-05-06",28.335207,28.583954,28.313257,28.53274,1034600,13.248568
"2003-05-07",28.53274,28.766855,28.364471,28.72296,559400,13.336893
"2003-05-08",28.854649,29.081448,28.788803,29.066814,835000,13.49655
"2003-05-09",29.096079,29.505779,28.905861,29.044867,570600,13.486364
"2003-05-12",29.044867,29.483831,28.986338,29.257032,493900,13.584879
"2003-05-13",29.264349,29.513096,29.191189,29.264349,1091500,13.588277
"2003-05-14",29.593573,29.630154,29.183872,29.264349,776000,13.588277
"2003-05-15",29.410671,29.988642,29.403355,29.97401,504800,13.917789
"2003-05-16",29.97401,30.156912,29.747211,29.995958,1015700,13.927981
"2003-05-19",30.032537,30.142281,29.886217,29.995958,606800,13.927981
"2003-05-20",30.069118,30.27397,29.97401,30.083752,586000,13.968749
"2003-05-21",30.083752,30.215441,29.988642,30.208124,369200,14.026493
"2003-05-22",30.325182,30.94705,30.259336,30.881205,600900,14.339027
"2003-05-23",30.800728,31.239693,30.727566,31.225061,365400,14.498685
"2003-05-27",31.225061,31.225061,30.844624,31.203112,541800,14.488497
"2003-05-28",31.203112,31.217745,30.449554,30.617825,543500,14.216729
"2003-05-29",30.603193,30.654406,29.593573,29.922796,776300,13.894012
"2003-05-30",30.288601,30.895836,30.288601,30.873888,1448500,14.335627
"2003-06-02",30.895836,31.122635,30.837309,30.859257,783600,14.328836
