"","APA.Open","APA.High","APA.Low","APA.Close","APA.Volume","APA.Adjusted"
"2014-07-31",103.080002,104.57,101.900002,102.660004,6190300,91.939774
"2014-08-01",102.349998,102.690002,99.75,100.32,4280200,89.844109
"2014-08-04",99.879997,102.599998,99.699997,102.290001,3956800,91.608406
"2014-08-05",101.709999,101.709999,98.449997,99.379997,4064700,89.002289
"2014-08-06",98.910004,101.669998,98.879997,99.949997,2386600,89.512764
"2014-08-07",100.440002,100.660004,97.910004,98.57,2902600,88.276871
"2014-08-08",98.989998,100.699997,98.639999,100.379997,1895300,89.89785
"2014-08-11",100.400002,101.110001,99.709999,99.870003,1887500,89.441109
"2014-08-12",99.580002,99.860001,98,98.470001,2691100,88.187325
"2014-08-13",98.790001,100,98.290001,98.599998,2302300,88.303734
"2014-08-14",99.050003,99.339996,97.68,97.940002,2861700,87.712669
"2014-08-15",98.440002,99.110001,97.870003,98.68,3567800,88.375389
"2014-08-18",99.309998,99.870003,97.599998,98.5,2694500,88.214157
"2014-08-19",98.830002,99.889999,98.830002,99.269997,2441600,88.90377
"2014-08-20",99.339996,100.470001,98.650002,100.339996,2446900,89.862038
"2014-08-21",100.019997,101.419998,99.559998,101.129997,1883500,90.569527
"2014-08-22",100.949997,100.949997,99.709999,99.82,1657000,89.396332
"2014-08-25",100.120003,101.660004,100.029999,101.43,1757600,90.838211
"2014-08-26",101.5,102.550003,101.410004,101.550003,2037200,90.945686
"2014-08-27",101.660004,102.290001,101.019997,101.529999,1643100,90.92778
"2014-08-28",101.449997,101.870003,101.040001,101.370003,2164000,90.784492
"2014-08-29",100.809998,102.029999,100.809998,101.830002,3026100,91.196442
"2014-09-02",101.82,101.910004,99.559998,100.160004,2349900,89.700829
"2014-09-03",101.330002,102,100.260002,100.360001,2137500,89.879944
"2014-09-04",100.209999,100.870003,98.099998,98.760002,2218300,88.447021
"2014-09-05",98.260002,99.699997,98.260002,99.529999,2535200,89.136604
"2014-09-08",98.800003,98.860001,97.349998,97.93,2198600,87.703712
"2014-09-09",97.900002,98.589996,96.639999,97.110001,2749400,86.96933
"2014-09-10",96.739998,97.360001,95.910004,97.279999,2609000,87.121559
"2014-09-11",96.099998,97.669998,95.809998,97.629997,2088500,87.435013
"2014-09-12",97.25,97.5,96.080002,96.239998,1621600,86.190186
"2014-09-15",95.919998,97.32,95.220001,97.120003,1858900,86.978279
"2014-09-16",97.269997,98.75,97.129997,97.82,2294600,87.605179
"2014-09-17",98.269997,98.57,97.330002,97.5,3594900,87.318604
"2014-09-18",97.879997,98.269997,96.540001,97.010002,1908700,86.879768
"2014-09-19",97.550003,97.970001,96.510002,96.510002,2566000,86.431976
"2014-09-22",96.089996,96.419998,94.25,94.519997,2598500,84.649773
"2014-09-23",94.470001,95.970001,94.300003,95.059998,1647700,85.133385
"2014-09-24",94.389999,95.529999,92.900002,94.849998,2817000,84.94532
"2014-09-25",95.029999,95.139999,93.309998,93.309998,1892600,83.566147
"2014-09-26",93.360001,95.169998,92.949997,94.620003,1507700,84.739349
"2014-09-29",93.330002,94.919998,92.980003,94.68,1823800,84.793068
"2014-09-30",94.410004,94.669998,92.839996,93.870003,3647300,84.067665
"2014-10-01",93.589996,93.870003,90.769997,91.050003,4988000,81.542137
"2014-10-02",90.059998,90.129997,87.68,88.739998,5087400,79.473358
"2014-10-03",88.769997,89.059998,86.769997,86.949997,4516600,77.870285
"2014-10-06",87.410004,87.410004,85.760002,86.190002,6632400,77.189659
"2014-10-07",85.459999,86.550003,84.150002,84.209999,3126000,75.416405
"2014-10-08",83.769997,85.459999,82.970001,85.43,3927100,76.50901
"2014-10-09",84.800003,85.190002,81.790001,81.879997,3215200,73.329704
"2014-10-10",81.480003,82.139999,79.309998,79.910004,4893200,71.565422
"2014-10-13",79.900002,80.720001,75.830002,75.93,5008100,68.001038
"2014-10-14",76.410004,77.269997,74.139999,74.400002,4403600,66.630814
"2014-10-15",72.510002,72.889999,69.279999,72.669998,10104700,65.081459
"2014-10-16",70.830002,74.529999,70.660004,73.230003,6222800,65.582993
"2014-10-17",74.400002,75.309998,72.720001,72.849998,6391600,65.242676
"2014-10-20",73.050003,73.32,71.760002,72.93,4547800,65.539223
"2014-10-21",73.610001,75.650002,73.540001,75.529999,4278800,67.875732
"2014-10-22",75.480003,76.269997,73.82,73.870003,3857600,66.383972
"2014-10-23",74.809998,76.870003,74.629997,76.080002,4556800,68.370003
"2014-10-24",75.839996,76.110001,74.589996,75.809998,2237800,68.12735
"2014-10-27",74.519997,74.519997,72.470001,73.050003,4162700,65.647087
"2014-10-28",73.57,75.690002,72.900002,75.239998,4255700,67.615128
"2014-10-29",75.959999,77.230003,75.690002,76.389999,3288700,68.648582
"2014-10-30",75.349998,76.400002,74.589996,75.809998,2754200,68.12735
"2014-10-31",75.889999,77.279999,74.589996,77.199997,3613500,69.376488
"2014-11-03",78.019997,78.650002,76.160004,76.400002,5192300,68.657585
"2014-11-04",75.419998,76,73.580002,74.209999,5463100,66.689499
"2014-11-05",75.660004,76.160004,74.269997,75.559998,3964700,67.902702
"2014-11-06",73.980003,75.480003,72.739998,75.440002,4763900,67.794846
"2014-11-07",75.800003,76.699997,75.160004,76.519997,4094100,68.765411
"2014-11-10",77.169998,77.57,74.559998,75.099998,3840500,67.489319
"2014-11-11",75.389999,75.720001,74.110001,75.410004,2557200,67.767899
"2014-11-12",74.989998,75.360001,73.650002,73.699997,2730100,66.231186
"2014-11-13",73.300003,73.57,70.940002,72.07,4141500,64.76638
"2014-11-14",72.309998,73.639999,71.550003,73.349998,4153500,65.916656
"2014-11-17",73,73.019997,71.589996,72.089996,4765600,64.784348
"2014-11-18",71.790001,72.68,71.209999,72.07,3275100,64.76638
"2014-11-19",72.400002,72.400002,71.410004,72.050003,4645100,64.748398
"2014-11-20",72.239998,74.389999,71.919998,74.239998,4667500,66.716484
"2014-11-21",75.800003,76.309998,74.730003,75.699997,4970700,68.028511
"2014-11-24",75.449997,75.93,74.440002,75.809998,5173500,68.12735
"2014-11-25",76,76.150002,73.199997,73.360001,3868900,65.925659
"2014-11-26",73.089996,73.220001,71.949997,72.239998,2976300,64.919144
"2014-11-28",68.339996,68.389999,63.73,64.089996,5685100,57.59507
"2014-12-01",63.41,63.93,62,63.810001,7309000,57.343464
"2014-12-02",62.639999,64.410004,62.639999,63.110001,7966700,56.71439
"2014-12-03",63.59,65.580002,63.119999,64.300003,6206500,57.783791
"2014-12-04",63.360001,64.190002,62.779999,63.25,5596600,56.840206
"2014-12-05",62.490002,62.860001,60.119999,61.639999,7447300,55.393372
"2014-12-08",60.860001,60.900002,57.299999,57.43,7954600,51.610004
"2014-12-09",57.099998,59.32,56.66,58.84,8808600,52.877113
"2014-12-10",57.419998,58.619999,56.799999,57.779999,10394300,51.924541
"2014-12-11",57.57,58.939999,56.860001,57.040001,5949000,51.259537
"2014-12-12",56.099998,57.970001,55.799999,56.439999,8017100,50.720333
"2014-12-15",57.009998,57.459999,55.080002,55.200001,9217400,49.605999
"2014-12-16",54.34,59.09,54.34,56.709999,6710700,50.962967
"2014-12-17",57.139999,61.139999,56.98,60.200001,6590200,54.099289
"2014-12-18",62.32,62.599998,59.560001,62.150002,7964500,55.851673
"2014-12-19",62.880001,64.919998,62.23,64.82,6796700,58.251095
"2014-12-22",63.689999,64.349998,62.639999,63.740002,5468100,57.280544
"2014-12-23",64.400002,65.720001,64.120003,65.43,3659500,58.799286
"2014-12-24",64.620003,64.639999,62.900002,64.050003,2009800,57.559128
"2014-12-26",64.629997,64.959999,63.52,63.959999,1682700,57.478249
"2014-12-29",64.459999,64.949997,63.25,63.639999,3403000,57.190681
"2014-12-30",63.310001,63.73,62.380001,62.970001,2521700,56.588581
"2014-12-31",62.330002,63.459999,61.349998,62.669998,3145800,56.318985
"2015-01-02",62.18,64.260002,61.509998,63.830002,3364400,57.361431
"2015-01-05",62.169998,62.509998,59.599998,59.91,4813200,53.83868
"2015-01-06",59.740002,61.23,58.73,59.259998,4549300,53.254555
"2015-01-07",60.310001,60.419998,57.91,58.599998,4612100,52.66143
"2015-01-08",59.389999,61.400002,58.709999,60.869999,3655900,54.701393
"2015-01-09",61.330002,61.389999,59.810001,60.689999,3585100,54.539635
"2015-01-12",59.599998,59.599998,57.77,58.459999,4840600,52.535618
"2015-01-13",58.630001,59.32,57.900002,58.459999,4045900,52.535618
"2015-01-14",57.459999,59.68,57.439999,59.529999,4503200,53.497189
"2015-01-15",61.02,61.200001,59.560001,60,5434300,53.919559
"2015-01-16",60.599998,62.599998,60.310001,62.25,4769400,55.94154
"2015-01-20",61,61.200001,59.169998,60.16,4361300,54.281342
"2015-01-21",60.880001,62.630001,60.27,62.32,2716200,56.230274
"2015-01-22",62.689999,63.77,61.41,63.759998,4532300,57.529568
"2015-01-23",63.439999,65.150002,62.810001,62.880001,5481000,56.735561
"2015-01-26",63.439999,64.860001,62.41,64.470001,3501200,58.170185
"2015-01-27",64,65.32,63.41,64.589996,3329300,58.27845
"2015-01-28",64.040001,64.040001,60.93,61.119999,5693400,55.14753
"2015-01-29",61.720001,61.990002,59.73,61.23,4088100,55.246788
"2015-01-30",60.299999,63.07,59.860001,62.57,5588200,56.455853
"2015-02-02",64.029999,66.230003,63.68,66.230003,4331900,59.758213
"2015-02-03",67.389999,68.43,67.050003,68.059998,5681000,61.409393
"2015-02-04",66.68,68.239998,66.010002,67.309998,6044700,60.73267
"2015-02-05",68.010002,69.07,67.589996,68.370003,3797900,61.689087
"2015-02-06",68.629997,68.82,67.360001,68.330002,5016200,61.652992
"2015-02-09",68.699997,69.019997,67.18,67.220001,4410100,60.651466
"2015-02-10",66.900002,66.900002,64.029999,66.25,7653300,59.776237
"2015-02-11",64.75,65.010002,63.200001,64.75,6323500,58.422832
"2015-02-12",65.980003,67.57,63.82,64.580002,7348200,58.26944
"2015-02-13",65.860001,67.089996,65.160004,67.050003,5850600,60.49807
"2015-02-17",66.5,66.839996,65.5,66.790001,4554900,60.26347
"2015-02-18",65.800003,67.230003,65.43,65.75,6854400,59.325096
"2015-02-19",63.529999,66.790001,63.23,66.629997,5818000,60.11911
"2015-02-20",66.68,67.25,65.809998,66.220001,4509000,59.749191
"2015-02-23",65.269997,66.440002,64.839996,66.220001,4102500,59.749191
"2015-02-24",66.910004,67.419998,66.400002,66.910004,2785900,60.371742
"2015-02-25",67.050003,68,66.480003,67.830002,2746200,61.201862
"2015-02-26",67.190002,67.190002,65.269997,65.739998,3952900,59.316082
"2015-02-27",66,66.309998,65.419998,65.839996,4080000,59.406311
"2015-03-02",65.459999,65.860001,64.540001,65.790001,3882700,59.361198
"2015-03-03",66.099998,67.300003,65.889999,66.720001,3388200,60.20031
"2015-03-04",66.540001,66.779999,65.5,66.529999,2986700,60.028885
"2015-03-05",66.660004,66.660004,65.150002,65.43,3790500,59.036373
"2015-03-06",64.709999,65.449997,62.689999,63.130001,6164700,56.961132
"2015-03-09",63.029999,63.209999,61.400002,61.41,3258700,55.409191
"2015-03-10",60.52,61.27,60.150002,60.150002,3293700,54.272327
"2015-03-11",60.189999,61.459999,59.830002,61.16,3452500,55.183632
"2015-03-12",61.529999,61.549999,60.07,60.169998,3322300,54.290363
"2015-03-13",59.459999,59.52,58.200001,59.360001,3565500,53.559509
"2015-03-16",58.75,67,57.57,59.830002,3817700,53.983593
"2015-03-17",59.52,59.759998,58.650002,59.09,2412500,53.315899
"2015-03-18",58.650002,61.93,58.18,61.5,3217300,55.490398
"2015-03-19",60.099998,60.630001,59.380001,59.880001,2816200,54.028702
"2015-03-20",60.16,61.200001,59.549999,59.549999,6723800,53.730953
"2015-03-23",59.57,60.439999,58.669998,58.68,3309100,52.945961
"2015-03-24",58.91,59.25,58.209999,59.029999,3564600,53.261768
"2015-03-25",59.639999,60.259998,58.880001,59.830002,3069100,53.983593
"2015-03-26",60.98,61.400002,59.580002,59.810001,3517100,53.965534
"2015-03-27",59.299999,60.049999,58.880001,59.41,3373800,53.604637
"2015-03-30",60.299999,61.18,59.970001,60.830002,3159900,54.885876
"2015-03-31",59.860001,60.82,59.75,60.330002,2740800,54.434734
"2015-04-01",60.93,61.610001,60.540001,60.630001,2448600,54.705421
"2015-04-02",60.23,61.59,60.139999,61.439999,2275900,55.436268
"2015-04-06",61.849998,65,61.599998,64.839996,4577500,58.504028
"2015-04-07",64.760002,66.580002,64.349998,65.440002,4024600,59.045406
"2015-04-08",65.980003,66.589996,64.860001,65.25,4311200,58.873966
"2015-04-09",65.470001,67,65.410004,66.470001,3848900,59.974747
"2015-04-10",66.800003,68.169998,66.610001,67.839996,3526000,61.210865
"2015-04-13",68.029999,68.279999,67.019997,67.510002,3271100,60.913128
"2015-04-14",68,69.949997,67.980003,69.809998,3333900,62.988373
"2015-04-15",70.089996,71.870003,70,71.400002,4533400,64.422989
"2015-04-16",70.860001,71.769997,70.330002,70.809998,3321300,63.890648
"2015-04-17",70.220001,70.82,69.690002,70.379997,2799900,63.502663
"2015-04-20",70.400002,71.580002,70.260002,70.669998,2366100,63.991642
"2015-04-21",70.669998,70.800003,68.220001,68.370003,2401600,61.908997
"2015-04-22",68.830002,69,67.089996,67.800003,3090900,61.392864
"2015-04-23",68.129997,69.239998,68.050003,68.349998,2252800,61.890884
"2015-04-24",67.889999,68,65.82,66.32,2972100,60.052719
"2015-04-27",66.949997,67.32,66.449997,66.720001,2544700,60.414917
"2015-04-28",66.690002,67.300003,66.209999,66.790001,2272900,60.478298
"2015-04-29",66.730003,68.800003,66.629997,68.559998,5288000,62.081036
"2015-04-30",68.910004,69.239998,67.25,68.400002,2921300,61.936165
"2015-05-01",68.440002,68.879997,67.120003,68.480003,2764800,62.00861
"2015-05-04",68.5,69.169998,67.870003,68.550003,3206400,62.071976
"2015-05-05",69.260002,70.139999,67.480003,67.940002,6024900,61.51963
"2015-05-06",68.400002,69.129997,66.860001,67.339996,4411600,60.97633
"2015-05-07",66.199997,66.220001,64.150002,65.080002,4798600,58.929897
"2015-05-08",65.739998,65.860001,64.07,65.540001,3391100,59.346432
"2015-05-11",65.449997,65.449997,63.119999,63.130001,4614800,57.164185
"2015-05-12",63.490002,64.110001,63.259998,63.639999,3657500,57.62598
"2015-05-13",64.18,64.290001,62.259998,62.700001,3599400,56.774815
"2015-05-14",62.93,63.549999,62.419998,62.630001,2777700,56.711426
"2015-05-15",62.34,63.91,62.099998,63.419998,3334400,57.426777
"2015-05-18",63.279999,63.900002,62.900002,63.779999,2398600,57.752747
"2015-05-19",63.080002,63.32,62.029999,62.169998,2475100,56.294895
"2015-05-20",62.450001,62.5,61.200001,61.610001,2678100,55.787819
"2015-05-21",62.080002,62.619999,61.610001,62.169998,2890500,56.294895
"2015-05-22",61.610001,62.98,61.5,62.529999,2537300,56.620872
"2015-05-26",61.630001,61.93,60.82,61.41,2742300,55.606712
"2015-05-27",61.290001,61.849998,59.779999,60.77,3257600,55.027203
"2015-05-28",60.529999,60.709999,58.830002,59.790001,4110800,54.13982
"2015-05-29",60.200001,60.549999,59.700001,59.84,4057800,54.185089
"2015-06-01",59.889999,60.029999,58.68,58.869999,4232600,53.306751
"2015-06-02",59.5,59.91,58.669998,59.599998,3734400,53.967758
"2015-06-03",59.349998,60.009998,58.82,58.950001,2292600,53.379185
"2015-06-04",58.560001,58.75,58.009998,58.25,3108700,52.745342
"2015-06-05",57.919998,59.669998,57.830002,59.349998,3539700,53.741394
"2015-06-08",59.009998,59.400002,57.73,58.209999,2857700,52.709126
"2015-06-09",58.950001,59.400002,58.560001,58.57,3578200,53.035103
"2015-06-10",59.509998,59.610001,58.59,58.959999,3907100,53.388248
"2015-06-11",58.91,59.130001,57.720001,58.150002,2996900,52.654789
"2015-06-12",57.799999,58.27,57.490002,58.18,3502000,52.681969
"2015-06-15",57.560001,59.029999,57.41,57.970001,2773800,52.49181
"2015-06-16",57.779999,59.09,57.700001,59.049999,2198300,53.469749
"2015-06-17",59.669998,60.130001,57.5,57.669998,3356400,52.220154
"2015-06-18",58.029999,58.400002,57.130001,57.23,2297300,51.821735
"2015-06-19",57.07,57.439999,56.060001,56.540001,4779200,51.196941
"2015-06-22",56.75,57.630001,56.200001,57.529999,3742800,52.093388
"2015-06-23",57.709999,58.93,57.5,58.849998,3594300,53.288643
"2015-06-24",58.900002,59.400002,58.5,58.709999,2996600,53.161869
"2015-06-25",58.779999,59,57.610001,57.799999,2640700,52.337868
"2015-06-26",57.830002,58.529999,57.240002,58.48,3806900,52.953609
"2015-06-29",57.43,57.970001,56.900002,57.209999,3474200,51.803619
"2015-06-30",57.790001,57.959999,57.150002,57.630001,2885600,52.183929
"2015-07-01",57.639999,58.849998,55.82,56.080002,3080500,50.780418
"2015-07-02",56.200001,56.990002,56.110001,56.779999,2303100,51.414268
"2015-07-06",55.66,56.689999,55.150002,55.5,2878600,50.255222
"2015-07-07",55.16,55.990002,53.75,55.700001,3716200,50.436321
"2015-07-08",55.16,55.939999,53.110001,53.459999,2863900,48.408001
"2015-07-09",54.599998,54.970001,53.82,53.830002,2464600,48.743046
"2015-07-10",54.220001,54.740002,52.790001,52.939999,3178700,47.937138
"2015-07-13",52.900002,53.439999,52.5,53.259998,2953400,48.226898
"2015-07-14",53,54.529999,52.82,54.389999,3263100,49.250114
"2015-07-15",54.119999,54.349998,53.119999,53.48,3972400,48.426105
"2015-07-16",53.849998,53.900002,52.52,52.669998,2780900,47.69265
"2015-07-17",52.25,52.25,50.57,50.639999,4859200,45.854492
"2015-07-20",50.299999,50.540001,48.5,48.619999,5746700,44.243805
"2015-07-21",48.900002,49.439999,47.369999,47.529999,5201800,43.251915
"2015-07-22",47.32,47.700001,46.619999,47.32,4780900,43.060814
"2015-07-23",47.34,47.5,46.32,47.349998,4511100,43.088116
"2015-07-24",47.200001,47.25,45.029999,45.080002,4703400,41.02243
"2015-07-27",44.279999,45.290001,43.84,44.509998,5824100,40.503738
"2015-07-28",44.799999,47.07,44.290001,46.470001,7655300,42.287319
"2015-07-29",46.34,47.59,46.07,46.790001,6760600,42.578526
"2015-07-30",46.580002,47.18,45.959999,46.48,4823200,42.296425
"2015-07-31",46.470001,46.639999,45.700001,45.860001,5070100,41.732224
"2015-08-03",45.049999,46.419998,44.299999,45.27,6496800,41.195335
"2015-08-04",45.919998,46.23,45.009998,45.349998,5332600,41.268131
"2015-08-05",46.02,46.799999,44.34,44.439999,5789800,40.440033
"2015-08-06",44.389999,46.900002,43.040001,46.599998,6176500,42.405617
"2015-08-07",46.139999,47.310001,45.549999,46.110001,6478300,41.959724
"2015-08-10",46.599998,48.540001,46.330002,48.450001,10337000,44.089115
"2015-08-11",46.990002,47.93,46.450001,47.689999,6142400,43.397507
"2015-08-12",47.639999,49.68,47.220001,49.209999,6701800,44.780697
"2015-08-13",48.91,49.66,47.799999,47.900002,6749200,43.588615
"2015-08-14",47.950001,48.689999,46.900002,47,5017500,42.769615
"2015-08-17",46.810001,47.93,46.32,47.849998,2992600,43.543114
"2015-08-18",47.650002,48.43,47.34,48.07,2287100,43.74332
"2015-08-19",47.599998,47.779999,45.400002,45.810001,4215200,41.686733
"2015-08-20",45.93,46.490002,44.509998,44.560001,5395500,40.549232
"2015-08-21",44.41,45.209999,43.139999,43.23,5285700,39.338955
"2015-08-24",40.669998,42.439999,39.049999,40.490002,7347900,36.845573
"2015-08-25",42.310001,42.310001,38.900002,38.900002,6042700,35.398685
"2015-08-26",40.209999,40.209999,38.400002,39.529999,8056400,35.971981
"2015-08-27",40.68,43.669998,40.439999,42.790001,7333200,38.938553
"2015-08-28",42.669998,45.400002,42.490002,44.860001,6493800,40.822231
"2015-08-31",44.09,45.669998,41.919998,45.240002,6963300,41.168034
"2015-09-01",43.41,44.689999,42.549999,43.130001,5590800,39.247944
"2015-09-02",43.630001,43.860001,41.209999,43.220001,5301200,39.329857
"2015-09-03",43.369999,45.110001,42.720001,43.220001,4587800,39.329857
"2015-09-04",42.41,42.799999,41.77,42.5,5170700,38.674648
"2015-09-08",43.110001,43.799999,42.09,43.240002,4808300,39.348049
"2015-09-09",43.720001,44.540001,41.189999,41.290001,6141300,37.573566
"2015-09-10",41.5,41.560001,40.150002,40.84,7537000,37.164074
"2015-09-11",40.279999,40.310001,39.279999,40.200001,6136700,36.581673
"2015-09-14",40.099998,40.52,39.130001,40.240002,5373200,36.618073
"2015-09-15",40.290001,41.139999,40.189999,40.43,5188300,36.790977
"2015-09-16",40.790001,43.169998,40.75,43.040001,9020400,39.16605
"2015-09-17",43.07,43.779999,41.889999,41.990002,7923700,38.210567
"2015-09-18",41.099998,41.380001,39.369999,39.650002,9085400,36.081181
"2015-09-21",40.02,40.23,39.209999,39.34,4781100,35.799076
"2015-09-22",38.57,39.669998,38.369999,38.630001,5786700,35.152992
"2015-09-23",38.740002,38.91,37.099998,37.27,4393100,33.915405
"2015-09-24",37.029999,38.41,36.540001,37.880001,5795200,34.470486
"2015-09-25",38.279999,38.619999,37.630001,38.200001,4233300,34.761692
"2015-09-28",37.630001,37.73,36.16,36.200001,5752900,32.9417
"2015-09-29",36.619999,37.16,35.790001,37.119999,5517200,33.7789
"2015-09-30",37.470001,39.290001,37.34,39.16,6992900,35.635277
"2015-10-01",39.919998,41.02,39.310001,39.720001,7269000,36.144878
"2015-10-02",39.189999,42.810001,39.099998,42.610001,5926300,38.774757
"2015-10-05",43.099998,44.400002,42.830002,43.98,4899700,40.021435
"2015-10-06",44.09,46.310001,43.959999,46.119999,6342200,41.968826
"2015-10-07",46.759998,47.98,44.450001,45.93,6081400,41.795925
"2015-10-08",45.849998,47.630001,45.669998,47.150002,5337000,42.906124
"2015-10-09",47.459999,47.599998,45.970001,46.470001,4187700,42.287319
"2015-10-12",46.560001,46.560001,44.34,44.950001,4507300,40.904137
"2015-10-13",44.419998,45.139999,43.619999,44.59,5280300,40.576538
"2015-10-14",44.509998,45.959999,44.189999,45.689999,3691100,41.57753
"2015-10-15",45.459999,46.849998,45.23,46.75,4257300,42.542122
"2015-10-16",46.970001,47.099998,45.91,46.52,3787600,42.332821
"2015-10-19",45.82,45.880001,45.009998,45.330002,4832500,41.249931
"2015-10-20",45.07,46.189999,44.82,45.919998,2900200,42.018562
"2015-10-21",45.700001,46.07,44.98,45.080002,4119000,41.249931
"2015-10-22",45.41,46.34,44.91,45.970001,3550900,42.064308
"2015-10-23",45.529999,46.790001,45.099998,46.490002,3528500,42.540134
"2015-10-26",46.349998,46.450001,45.189999,45.380001,3546100,41.524445
"2015-10-27",44.41,44.41,42.639999,44.139999,6237900,40.389793
"2015-10-28",44.220001,46.619999,43.759998,46.049999,3983300,42.13752
"2015-10-29",45.709999,47.450001,45.580002,46.580002,3828500,42.62249
"2015-10-30",46.849998,47.799999,46.220001,47.130001,4505400,43.125767
"2015-11-02",46.740002,48.139999,46.549999,47.939999,4280000,43.866951
"2015-11-03",48.369999,50.200001,48.27,49.869999,5676600,45.632957
"2015-11-04",50.07,50.66,48.66,49.389999,6189800,45.193748
"2015-11-05",48.330002,50.939999,48.07,49.27,5202300,45.083939
"2015-11-06",48.889999,49.330002,46.889999,47.669998,5005200,43.619884
"2015-11-09",53.5,55.02,52.040001,53.939999,15139900,49.35717
"2015-11-10",53.779999,56.310001,51.869999,53.310001,10634900,48.780697
"2015-11-11",50,51.790001,48.830002,49.400002,7809000,45.202896
"2015-11-12",48.310001,50.060001,47.299999,48.900002,6250100,44.74538
"2015-11-13",48.810001,49.849998,47.970001,48.970001,4233300,44.809441
"2015-11-16",49.099998,50.5,48.279999,50.490002,3795000,46.200294
"2015-11-17",50.220001,50.810001,49.27,49.709999,3413500,45.486553
"2015-11-18",50.5,51.110001,48.68,50.099998,3659400,45.843426
"2015-11-19",49.650002,50,48.490002,49.540001,2994500,45.331005
"2015-11-20",49.639999,50,48.810001,49.099998,2518500,44.928379
"2015-11-23",48.849998,49.57,48.380001,48.849998,3041600,44.699627
"2015-11-24",49.150002,51.439999,49.080002,50.91,4687400,46.584606
"2015-11-25",50.419998,50.939999,49.900002,50.349998,2455800,46.072186
"2015-11-27",49.700001,50.189999,49.209999,49.419998,1317300,45.221191
"2015-11-30",49.759998,49.990002,48.849998,49.18,3373900,45.001583
"2015-12-01",49.34,49.73,48.630001,49.150002,2597300,44.974148
"2015-12-02",48.77,49.279999,47.009998,47.32,3538300,43.299618
"2015-12-03",47.740002,48.099998,45.560001,45.759998,5003100,41.872154
"2015-12-04",44.959999,46.040001,43.740002,45.790001,4252800,41.899612
"2015-12-07",44.73,45.09,43.599998,44.220001,7114000,40.463001
"2015-12-08",43.419998,45.32,42.919998,44.869999,5535500,41.057777
"2015-12-09",45.02,45.990002,44.52,44.950001,4485200,41.130978
"2015-12-10",44.59,46.540001,44.389999,46.189999,4585800,42.265625
"2015-12-11",45.25,45.509998,42.68,42.919998,6171300,39.273449
"2015-12-14",42.5,44.18,41.599998,43.490002,5468200,39.795021
"2015-12-15",43.759998,45.369999,43.759998,45.27,5154500,41.42379
"2015-12-16",44.91,45.439999,44.25,44.799999,5097800,40.993717
"2015-12-17",44.700001,45.18,42.700001,42.950001,8073500,39.3009
"2015-12-18",42.799999,43.799999,42.560001,42.689999,5981100,39.062996
"2015-12-21",42.669998,43.07,41.98,42.529999,4425600,38.916584
"2015-12-22",42.91,43.540001,42.349998,42.779999,5760900,39.145348
"2015-12-23",43.869999,45.810001,43.52,45.709999,4673000,41.826408
"2015-12-24",46.060001,46.560001,45.16,45.799999,1607600,41.908752
"2015-12-28",44.709999,45.299999,44.389999,44.919998,3611300,41.103527
"2015-12-29",45.91,46.34,45.040001,45.450001,2969200,41.58849
"2015-12-30",44.59,45.639999,44.560001,44.810001,3942600,41.002872
"2015-12-31",44.5,45.09,44.389999,44.470001,2975600,40.691757
"2016-01-04",44.25,45.110001,43.75,44.43,4746800,40.655163
"2016-01-05",43.5,44.029999,42.139999,43.529999,5435300,39.831619
"2016-01-06",42.099998,42.119999,38.450001,38.529999,7076700,35.256424
"2016-01-07",37.369999,38.630001,36.23,36.549999,7105900,33.444649
"2016-01-08",36.860001,37.59,35.07,36.650002,10451900,33.53616
"2016-01-11",36.669998,36.860001,34.369999,35.060001,8342700,32.081249
"2016-01-12",35.549999,35.689999,34.189999,35.419998,9004500,32.41066
"2016-01-13",35.939999,37.220001,35.360001,35.599998,8597000,32.575367
"2016-01-14",35.880001,37.639999,35.259998,37.029999,6544400,33.883865
"2016-01-15",35.240002,35.91,33.560001,35.330002,10127400,32.3283
"2016-01-19",35.5,35.689999,33.799999,34.48,8317500,31.550518
"2016-01-20",33.27,35.349998,32.200001,34.610001,8741800,31.900776
"2016-01-21",34.330002,37.59,34.119999,37.240002,7468000,34.324902
"2016-01-22",38.990002,40.060001,37.639999,39.380001,7053600,36.297394
"2016-01-25",38.360001,40.639999,37.380001,37.43,5861400,34.500038
"2016-01-26",38.349998,38.810001,37.080002,38.029999,7572500,35.053066
"2016-01-27",37.669998,40.259998,37.400002,38.630001,5722700,35.606098
"2016-01-28",40.759998,40.98,38.98,40.599998,4289500,37.421886
"2016-01-29",40.98,42.540001,40.919998,42.540001,5464400,39.210033
"2016-02-01",41.27,41.75,40.240002,40.82,5037400,37.624672
"2016-02-02",39.5,40.07,38.450001,38.549999,6275000,35.532364
"2016-02-03",39.73,41.299999,37.759998,41.240002,5386100,38.011791
"2016-02-04",42.060001,43.799999,40.490002,40.740002,7533600,37.55093
"2016-02-05",40.299999,40.310001,38.459999,39.049999,6399300,35.993229
"2016-02-08",38.200001,38.360001,36.869999,37.580002,6316300,34.638294
"2016-02-09",36.529999,37.130001,34.290001,35.580002,7548000,32.794849
"2016-02-10",35.41,36.330002,35.009998,35.330002,5325100,32.564411
"2016-02-11",34.349998,35.040001,33.23,34.380001,5881100,31.68878
"2016-02-12",34.970001,36.939999,34.66,36.529999,5812300,33.670483
