"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2014-01-17",140.660004,140.729996,139.419998,140.039993,391400,135.386337
"2014-01-21",140.410004,142.339996,140.369995,141.919998,379600,137.203842
"2014-01-22",141.910004,141.910004,141.130005,141.539993,2e+05,136.836472
"2014-01-23",140.360001,141.279999,138.619995,139,466800,134.38089
"2014-01-24",137.75,138.199997,135,135.669998,894400,131.161591
"2014-01-27",137.339996,138.759995,134.880005,135.410004,745300,130.910172
"2014-01-28",135.759995,139.070007,135.259995,137.729996,455400,133.153091
"2014-01-29",136.479996,137.979996,135.679993,136.179993,423700,131.654572
"2014-01-30",137.360001,138,136.570007,137.770004,313500,133.191757
"2014-01-31",136.119995,138.279999,135.389999,137.240005,472400,132.679337
"2014-02-03",136.860001,138.059998,131.580002,131.800003,735700,127.420166
"2014-02-04",132.270004,132.720001,131.149994,131.990005,966600,127.603859
"2014-02-05",131.509995,132.580002,130.729996,131.919998,452500,127.536171
"2014-02-06",132.589996,133.360001,131.940002,132.770004,481600,128.357925
"2014-02-07",133.460007,134.5,133.240005,133.899994,520300,129.450348
"2014-02-10",134.009995,134.229996,132.779999,133,505800,128.580307
"2014-02-11",133.5,134,132.970001,133.619995,572000,129.179672
"2014-02-12",133.949997,135.490005,133.949997,134.940002,480900,130.455811
"2014-02-13",134.220001,136.539993,134,136.490005,418400,131.954315
"2014-02-14",136.490005,137.380005,135.539993,136.869995,617700,132.321671
"2014-02-18",136.729996,137.139999,135.619995,135.889999,439900,131.374222
"2014-02-19",135.75,136.839996,134.649994,135.050003,335200,130.562149
"2014-02-20",135.360001,135.889999,134.429993,135.539993,368700,131.035858
"2014-02-21",135.600006,136.570007,134.860001,134.919998,357200,130.436478
"2014-02-24",135.410004,137.050003,135.210007,135.309998,624000,130.813492
"2014-02-25",135.410004,136.130005,135.009995,135.300003,443500,130.803833
"2014-02-26",135.850006,136.490005,134.800003,134.979996,500300,130.494446
"2014-02-27",134.860001,135.419998,131.619995,134.610001,436400,130.136765
"2014-02-28",134.5,136.460007,134.320007,135.619995,897500,131.11322
"2014-03-03",134.520004,135.25,133.729996,134.690002,374500,130.214127
"2014-03-04",135.690002,137.220001,135.479996,136.320007,557600,131.789948
"2014-03-05",136.669998,137.729996,136.300003,137,668300,132.447357
"2014-03-06",136.949997,139.070007,136.949997,138.660004,745300,134.05217
"2014-03-07",139.160004,139.779999,138.350006,139.5,701600,134.864258
"2014-03-10",139.339996,139.630005,136.720001,137.059998,775300,132.505341
"2014-03-11",137.059998,137.729996,133.690002,134.229996,1084400,129.769394
"2014-03-12",133.759995,134.169998,132.220001,134.080002,850200,129.62439
"2014-03-13",134.860001,135.610001,133.220001,133.929993,654400,129.47937
"2014-03-14",133.080002,134.669998,132.970001,134.070007,635900,129.614731
"2014-03-17",135.029999,136.690002,134.830002,136.630005,745700,132.089676
"2014-03-18",136.800003,137.289993,136.309998,136.940002,698100,132.389343
"2014-03-19",136.850006,137.160004,134.509995,135.350006,349900,130.852203
"2014-03-20",134.850006,135.619995,134.229996,135.029999,300800,130.542801
"2014-03-21",136.050003,137.240005,134.470001,134.710007,904300,130.233475
"2014-03-24",135.009995,135.289993,133.619995,134.220001,423900,129.759705
"2014-03-25",135.080002,135.940002,133.509995,134.820007,534400,130.339813
"2014-03-26",135.389999,136.089996,133.169998,133.190002,534600,128.763977
"2014-03-27",133.089996,133.309998,132.149994,132.479996,340600,128.077545
"2014-03-28",132.470001,134.339996,132.470001,132.779999,385700,128.367599
"2014-03-31",133.360001,134.020004,132.869995,133.509995,462900,129.073349
"2014-04-01",134.190002,134.679993,133.050003,134.589996,525000,130.117401
"2014-04-02",134.990005,136.729996,134.740005,136.5,413400,131.963974
"2014-04-03",136.979996,137.259995,136.240005,136.869995,263200,132.321671
"2014-04-04",137.410004,137.740005,134.710007,134.990005,285300,130.50412
"2014-04-07",134.570007,134.759995,132.639999,132.809998,437100,128.396576
"2014-04-08",132.369995,134.160004,132.190002,133.429993,578200,128.995987
"2014-04-09",133.710007,134.600006,132.940002,133.949997,446700,129.693115
"2014-04-10",133.929993,134.350006,131.080002,131.149994,303200,126.982086
"2014-04-11",130.729996,131.720001,129.809998,130.169998,408000,126.033211
"2014-04-14",130.830002,131.160004,128.259995,129.539993,607400,125.423241
"2014-04-15",129.5,129.5,126.75,128.990005,1045700,124.890747
"2014-04-16",130.199997,131.039993,129.490005,131.020004,831400,126.856216
"2014-04-17",130.740005,132.309998,130.259995,130.339996,689600,126.197845
"2014-04-21",130.669998,132.039993,130.110001,131.380005,384300,127.204765
"2014-04-22",131.389999,132.470001,130.899994,131.960007,357500,127.766319
"2014-04-23",131.960007,132.710007,131.580002,131.710007,429600,127.524323
"2014-04-24",132.309998,132.330002,131.059998,131.710007,385600,127.524323
"2014-04-25",131.679993,131.679993,129,129.300003,548900,125.190895
"2014-04-28",138.149994,139.940002,135.889999,137.720001,1294200,133.343323
"2014-04-29",138.190002,139,136.850006,138.039993,680400,133.653091
"2014-04-30",138.039993,139.039993,136.940002,138.949997,561400,134.53418
"2014-05-01",138.910004,139.589996,137.539993,138.100006,553100,133.711197
"2014-05-02",137.740005,138.690002,137.559998,137.940002,665800,133.556335
"2014-05-05",137.440002,138.429993,136.449997,137.960007,368500,133.575684
"2014-05-06",137.830002,138.339996,137.100006,137.149994,435200,132.791428
"2014-05-07",137.550003,139.160004,137.25,138.929993,396500,134.514801
"2014-05-08",139.75,141.429993,139.419998,140.649994,676400,136.180176
"2014-05-09",140.339996,140.550003,138,139.179993,386100,134.756912
"2014-05-12",140.490005,141.570007,139.699997,141.350006,246500,136.857956
"2014-05-13",141.080002,141.720001,140.899994,141.080002,271600,136.596512
"2014-05-14",141.240005,141.410004,139.770004,139.960007,205100,135.512115
"2014-05-15",139.580002,139.830002,137.490005,138.710007,363300,134.301834
"2014-05-16",138.710007,139.539993,137.529999,139.429993,337700,134.998978
"2014-05-19",138.970001,140.169998,138.589996,139.850006,328300,135.405655
"2014-05-20",139.490005,139.699997,137.839996,138.330002,418400,133.933884
"2014-05-21",138.770004,140.179993,138.600006,140.119995,283400,135.667038
"2014-05-22",140.460007,141.350006,139.809998,140.690002,267100,136.218933
"2014-05-23",140.619995,141.720001,140.220001,141.660004,313500,137.158096
"2014-05-27",142,142.809998,142,142.199997,356700,137.680939
"2014-05-28",142.5,143.070007,141.009995,141.080002,570500,136.596512
"2014-05-29",141.410004,141.770004,140.899994,141.309998,423700,136.819214
"2014-05-30",141.020004,141.789993,140.869995,141.679993,265500,137.17746
"2014-06-02",141.539993,141.960007,140.259995,141.770004,231000,137.264633
"2014-06-03",141.289993,141.789993,140.759995,141.449997,229900,136.954742
"2014-06-04",141.320007,141.320007,140.660004,140.850006,239200,136.373825
"2014-06-05",140.889999,143.509995,140.639999,143.399994,359700,138.842819
"2014-06-06",142.699997,144.740005,142.490005,144.710007,360600,140.11116
"2014-06-09",144.630005,146.839996,144.570007,146.570007,589200,141.912064
"2014-06-10",146.130005,147.070007,145.639999,146.509995,409900,141.853912
"2014-06-11",145.490005,145.75,144.699997,145.639999,316400,141.011627
"2014-06-12",145.639999,146.020004,144.910004,145.589996,513500,140.963165
"2014-06-13",145.589996,146.330002,145.130005,146.169998,431000,141.524734
"2014-06-16",146.070007,146.860001,145.929993,146.160004,560300,141.515076
"2014-06-17",145.809998,146.830002,145.720001,146.589996,367000,141.931412
"2014-06-18",146.869995,147.179993,145.639999,147.039993,360800,142.367096
"2014-06-19",150.449997,151.449997,146.460007,147.419998,299800,142.735016
"2014-06-20",148.070007,149,146.830002,148.940002,695200,144.206726
"2014-06-23",148.710007,149.119995,147.449997,147.610001,398500,142.918991
"2014-06-24",147.080002,148.759995,146.259995,146.449997,311200,141.795837
"2014-06-25",146.490005,147.059998,145.899994,146.419998,271200,141.766785
"2014-06-26",146.710007,146.830002,145.210007,145.979996,188000,141.34082
"2014-06-27",145.820007,147.320007,145.820007,147.279999,981300,142.599472
"2014-06-30",146.979996,147.179993,145.869995,146.009995,527700,141.369873
"2014-07-01",146.039993,146.740005,145,146.389999,420800,141.737778
"2014-07-02",145.970001,146.649994,145.479996,145.600006,414400,140.972855
"2014-07-03",145.970001,146.929993,145.679993,146.429993,298200,141.776489
"2014-07-07",146.479996,146.520004,145.350006,145.75,323500,141.118103
"2014-07-08",145.869995,146.259995,144.600006,145.259995,338100,140.643677
"2014-07-09",145.160004,145.919998,144.360001,145.259995,270300,140.837585
"2014-07-10",144.179993,144.860001,143.720001,143.979996,252800,139.596558
"2014-07-11",143.910004,144.809998,143.039993,144.699997,209800,140.294632
"2014-07-14",145.25,145.899994,144.820007,144.979996,426200,140.566101
"2014-07-15",144.809998,145.690002,143.979996,144.690002,563800,140.284943
"2014-07-16",145.139999,145.389999,143.740005,144.580002,299900,140.178314
"2014-07-17",143.350006,144,142.320007,142.5,803000,138.161591
"2014-07-18",142.929993,143.720001,142,143.039993,741300,138.685181
"2014-07-21",142.869995,143.740005,142.490005,143.320007,246600,138.95665
"2014-07-22",144.240005,144.460007,143.899994,144.110001,268000,139.72261
"2014-07-23",144.050003,144.160004,142.759995,143.100006,199700,138.743347
"2014-07-24",143.309998,143.649994,142.710007,142.960007,286800,138.607605
"2014-07-25",142.850006,143.259995,142.199997,142.759995,370600,138.413681
"2014-07-28",142.850006,148.440002,142.529999,148.259995,1179000,143.746246
"2014-07-29",150.779999,150.779999,146.710007,146.899994,585700,142.427658
"2014-07-30",147.149994,147.710007,145.470001,147.570007,490400,143.077271
"2014-07-31",146.139999,146.690002,144,144.070007,630400,139.683823
"2014-08-01",143.440002,144.070007,142.419998,143.470001,412300,139.102097
"2014-08-04",143.509995,145.5,143.210007,145.320007,346800,140.895782
"2014-08-05",144.369995,146.139999,143.559998,144.089996,388500,139.703217
"2014-08-06",143.050003,144.020004,142.529999,143.389999,324300,139.024506
"2014-08-07",144.289993,145.830002,143.949997,144.399994,484100,140.003738
"2014-08-08",145,147.410004,144.660004,147.360001,432100,142.873657
"2014-08-11",147.559998,147.940002,146.460007,146.75,243900,142.282242
"2014-08-12",146.320007,148.059998,145.770004,146.229996,241900,141.778061
"2014-08-13",146.529999,147.660004,146.309998,147.460007,207600,142.970596
"2014-08-14",147.479996,148.160004,147.160004,148.119995,176000,143.610504
"2014-08-15",148.389999,148.559998,145.919998,147.389999,265500,142.902771
"2014-08-18",148.669998,150.220001,148.509995,150.039993,264900,145.472092
"2014-08-19",150,150.539993,149.330002,150.490005,244900,145.908356
"2014-08-20",150.619995,151.740005,150.089996,150.929993,313700,146.334976
"2014-08-21",150.759995,151.059998,150,150.729996,187500,146.141098
"2014-08-22",150.229996,150.839996,149.630005,150.369995,222200,145.792038
"2014-08-25",151.240005,151.380005,150.330002,151.210007,165000,146.606461
"2014-08-26",151.339996,151.690002,150.75,150.830002,241400,146.238037
"2014-08-27",151.179993,151.660004,149.990005,150.800003,221500,146.208939
"2014-08-28",150.630005,150.630005,149.809998,150.380005,161300,145.801743
"2014-08-29",150.580002,151.139999,149.860001,150.559998,223000,145.976212
"2014-09-02",150.949997,151.5,149.690002,150.229996,277700,145.656265
"2014-09-03",150.690002,151.190002,149.300003,149.610001,211600,145.055191
"2014-09-04",149.619995,150.149994,148.309998,148.830002,347600,144.298904
"2014-09-05",148.820007,149.779999,148.190002,149.570007,367800,145.016388
"2014-09-08",149.669998,149.800003,149.020004,149.130005,292100,144.589783
"2014-09-09",149.300003,149.300003,147.710007,148.199997,192000,143.688034
"2014-09-10",147.889999,148.490005,147.199997,148.149994,204400,143.639618
"2014-09-11",147.419998,147.869995,147.020004,147.660004,343900,143.164566
"2014-09-12",147.470001,147.800003,146.740005,147.130005,256100,142.650665
"2014-09-15",146.899994,147.460007,146.289993,147.050003,292000,142.573105
"2014-09-16",147.110001,148.460007,146.770004,147.880005,213100,143.377823
"2014-09-17",148.309998,150.600006,147.979996,149.630005,387300,145.07457
"2014-09-18",149.979996,150.449997,149.520004,150.229996,243100,145.656265
"2014-09-19",151.279999,151.380005,149.5,149.539993,434600,144.987305
"2014-09-22",149.050003,149.050003,147.270004,147.559998,299400,143.067566
"2014-09-23",147.460007,147.770004,146.740005,146.919998,210900,142.447052
"2014-09-24",146.910004,148.169998,146.5,147.990005,264100,143.484497
"2014-09-25",147.300003,147.309998,145.550003,145.559998,294400,141.128418
"2014-09-26",145.479996,147.809998,144.800003,147.380005,277800,142.893082
"2014-09-29",145.419998,147.460007,145.419998,147.020004,295800,142.544022
"2014-09-30",146.869995,147.570007,145.660004,146.289993,447400,141.836273
"2014-10-01",146.279999,146.279999,144.740005,145.350006,451900,140.924866
"2014-10-02",145.460007,145.830002,143.520004,144.830002,442200,140.420685
"2014-10-03",145.630005,146.759995,145.089996,146.589996,288200,142.12709
"2014-10-06",147.570007,147.960007,146.240005,146.800003,314400,142.33075
"2014-10-07",144.919998,146.070007,143.509995,143.570007,316200,139.199066
"2014-10-08",143.240005,147.259995,142.600006,147.119995,496400,142.839966
"2014-10-09",147,147,143.25,143.25,325200,139.08252
"2014-10-10",143.550003,143.820007,141.740005,141.800003,413900,137.674728
"2014-10-13",142.119995,142.690002,138.449997,138.630005,414300,134.596954
"2014-10-14",139.509995,142.809998,139.070007,141.639999,614400,137.519379
"2014-10-15",139.759995,141.229996,137.339996,140.5,507900,136.412552
"2014-10-16",138.869995,141.75,137.550003,141.110001,530900,137.004791
"2014-10-17",142.399994,145.25,142.399994,144.470001,423300,140.267059
"2014-10-20",143.979996,145.110001,142.800003,144.669998,439200,140.461227
"2014-10-21",145.789993,148.720001,145.589996,148.690002,434500,144.364273
"2014-10-22",148.559998,149.710007,146.539993,146.630005,579800,142.364182
"2014-10-23",148.660004,150.899994,148.660004,150.529999,462400,146.150742
"2014-10-24",150.529999,151.580002,149.320007,151.179993,582000,146.781845
"2014-10-27",152,153.179993,149.320007,150.940002,565100,146.548813
"2014-10-28",151.220001,154.419998,151.220001,154.419998,489300,149.927521
"2014-10-29",154.350006,154.960007,153.300003,154.160004,732600,149.67514
"2014-10-30",153.679993,155.339996,153.449997,154.830002,434900,150.325653
"2014-10-31",156.919998,159.190002,156.550003,158.300003,765100,153.694687
"2014-11-03",158.199997,159.740005,157.429993,158.610001,524500,153.995651
"2014-11-04",158.649994,159.190002,157.210007,157.539993,439000,152.956787
"2014-11-05",155.779999,158.050003,155.259995,157.059998,453900,152.490784
"2014-11-06",157,158.309998,156.440002,158.229996,511400,153.626709
"2014-11-07",158.100006,158.839996,157.460007,158.259995,356700,153.655869
"2014-11-10",158.179993,158.779999,157.529999,158.529999,304200,153.917984
"2014-11-11",158.369995,158.990005,156.970001,157.419998,307900,152.840286
"2014-11-12",156.539993,157.419998,156.229996,156.759995,332400,152.199463
"2014-11-13",156.759995,158.199997,156.369995,156.740005,283400,152.180084
"2014-11-14",156.479996,157.940002,156.220001,157.25,318900,152.675247
"2014-11-17",156.770004,157.529999,156.25,156.399994,398100,151.849945
"2014-11-18",156.570007,158.070007,156.130005,156.279999,386500,151.733475
"2014-11-19",155.929993,156.800003,155.089996,156.690002,274200,152.131531
"2014-11-20",156.309998,157.600006,155.220001,157.210007,208200,152.636414
"2014-11-21",158.399994,159.619995,157.800003,158.220001,291200,153.617035
"2014-11-24",158.429993,159.119995,157.509995,158.600006,175700,153.985962
"2014-11-25",159.110001,160.600006,158.75,160.479996,344700,155.811279
"2014-11-26",160.190002,160.240005,158.190002,159.529999,241300,154.888885
"2014-11-28",159.669998,159.669998,157.449997,157.820007,233500,153.228699
"2014-12-01",157.059998,157.410004,155.25,155.789993,346300,151.257706
"2014-12-02",156.190002,157.369995,155.570007,156.979996,349900,152.413116
"2014-12-03",157.179993,159.759995,157.119995,159.649994,391700,155.005432
"2014-12-04",159.259995,160.089996,158.070007,158.789993,188800,154.170441
"2014-12-05",158.789993,159.160004,157.75,158.119995,206800,153.519928
"2014-12-08",157.990005,158.869995,154.399994,155.389999,397500,150.869339
"2014-12-09",153.899994,156.169998,153.850006,156.070007,390100,151.529572
"2014-12-10",155.860001,155.860001,152.470001,153.059998,316400,148.607162
"2014-12-11",153.440002,155.130005,152.710007,153.029999,225000,148.577988
"2014-12-12",151.550003,153.020004,149.860001,149.889999,296400,145.529358
"2014-12-15",151.009995,151.729996,149.179993,150.800003,442100,146.412888
"2014-12-16",151,153.660004,150.830002,150.929993,371600,146.539093
"2014-12-17",150.929993,152.460007,148.149994,151.949997,720100,147.529434
"2014-12-18",154.229996,157.639999,153.669998,157.589996,493200,153.005295
"2014-12-19",158.589996,159.380005,156.320007,156.399994,930000,151.849945
"2014-12-22",156.009995,157.990005,156.009995,157.919998,257800,153.32576
"2014-12-23",158.399994,159.910004,157.820007,159.539993,300500,154.898621
"2014-12-24",159.639999,160.410004,159.429993,159.75,97600,155.102493
"2014-12-26",160.059998,160.880005,159.580002,159.809998,131200,155.160751
"2014-12-29",159.309998,160.229996,158.729996,159.619995,181600,154.976288
"2014-12-30",159.399994,159.410004,158.139999,158.309998,148700,153.704376
"2014-12-31",158.800003,159.589996,156.259995,156.350006,216800,151.801453
"2015-01-02",156.660004,157.309998,154.320007,156.619995,254600,152.063568
"2015-01-05",155.330002,155.550003,151.75,152.029999,449600,147.607132
"2015-01-06",152.149994,152.369995,148.660004,149.910004,422500,145.548752
"2015-01-07",151.25,151.770004,149.960007,151.190002,421100,147.036728
"2015-01-08",152.009995,153.139999,150.960007,152.210007,625200,148.028732
"2015-01-09",152.589996,153.210007,150.940002,151.369995,303700,147.211777
"2015-01-12",151.960007,152.660004,148.910004,149.169998,425600,145.07222
"2015-01-13",150.449997,151.789993,147.070007,148.830002,400600,144.741562
"2015-01-14",146.869995,148.350006,146.210007,148.039993,478300,143.973267
"2015-01-15",147.729996,148.479996,145.380005,145.880005,732000,141.872589
"2015-01-16",145.300003,145.940002,144.619995,145.75,776300,141.746201
"2015-01-20",147.089996,147.279999,145.339996,146.039993,619800,142.028214
"2015-01-21",145.429993,147.740005,145.429993,147.550003,376100,143.49675
"2015-01-22",149.009995,150.470001,147.089996,150.229996,428200,146.103088
"2015-01-23",149.919998,151.259995,149.509995,149.699997,621000,145.587662
"2015-01-26",157.759995,161.850006,153.729996,155.699997,779400,151.422852
"2015-01-27",153.889999,157.809998,153.229996,157.179993,721800,152.862198
"2015-01-28",158.419998,158.419998,153.949997,154.559998,488700,150.314163
"2015-01-29",154.190002,156.710007,154.039993,156.429993,598800,152.132813
"2015-01-30",154.860001,155.869995,153.899994,154.339996,503800,150.10022
"2015-02-02",154.789993,157.339996,153.990005,157.300003,503800,152.978882
"2015-02-03",157.039993,159.720001,157.039993,159.660004,568100,155.274048
"2015-02-04",158.899994,159.649994,157.690002,158.119995,422700,153.776382
"2015-02-05",158.119995,162.529999,157.880005,162.110001,669100,157.656769
"2015-02-06",162.800003,162.990005,160.600006,161.119995,343900,156.693954
"2015-02-09",160.639999,162.990005,160.639999,161.899994,459200,157.452545
"2015-02-10",163.050003,163.470001,162.289993,163.380005,390500,158.891891
"2015-02-11",163.419998,164.220001,162.820007,163.380005,316600,158.891891
"2015-02-12",163.839996,165.130005,163.520004,165.070007,394300,160.535461
"2015-02-13",166.279999,167.479996,165.490005,166.229996,518500,161.663574
"2015-02-17",165.589996,168.300003,165.300003,167.820007,586300,163.2099
"2015-02-18",167.910004,168.610001,167.509995,168.169998,321900,163.550308
"2015-02-19",167.110001,168.029999,166.960007,167.399994,291600,162.801437
"2015-02-20",167.179993,168.639999,165.460007,168.300003,268800,163.676727
"2015-02-23",168.210007,168.880005,167.720001,168.410004,368200,163.783722
"2015-02-24",168.029999,168.110001,166.889999,167.869995,237600,163.25856
"2015-02-25",167.699997,168.320007,167.160004,168.029999,411700,163.414139
"2015-02-26",168.399994,169.330002,167.710007,168.570007,304900,163.939331
"2015-02-27",168.410004,169.639999,167.490005,167.570007,348400,162.966782
"2015-03-02",167.570007,168.690002,167,168.550003,307000,163.919861
"2015-03-03",167.639999,168.710007,166.860001,167.350006,362000,162.752808
"2015-03-04",166.869995,167.020004,165.25,166.789993,359900,162.208221
"2015-03-05",166.899994,168.800003,166.289993,168.610001,332800,163.97821
"2015-03-06",167.139999,167.910004,165.5,166.009995,351500,161.449615
"2015-03-09",165.839996,168.529999,165.660004,168.100006,460100,163.482239
"2015-03-10",166.580002,167.710007,165.610001,165.610001,320400,161.060638
"2015-03-11",165.610001,166.520004,165.070007,165.970001,410700,161.410721
"2015-03-12",166,168.839996,165.820007,168.600006,300700,163.968491
"2015-03-13",168.240005,168.539993,165.919998,166.919998,243400,162.334641
"2015-03-16",168.139999,170.440002,167.949997,170.380005,297700,165.699615
"2015-03-17",168.75,169.759995,167.289993,168.779999,346900,164.143524
"2015-03-18",168.369995,171.589996,166.320007,171.009995,417200,166.312256
"2015-03-19",170.429993,170.429993,168.160004,169.169998,302500,164.522827
"2015-03-20",169.770004,171.860001,168.479996,171.429993,592100,166.720734
"2015-03-23",171.740005,172.169998,170.800003,171.5,351300,166.788849
"2015-03-24",170.860001,172.240005,170.529999,171.809998,316600,167.090302
"2015-03-25",171.940002,172.720001,170.649994,170.649994,514500,165.962143
"2015-03-26",170.470001,170.910004,169.809998,170.479996,389200,165.79686
"2015-03-27",169.770004,172.110001,169.440002,171.410004,441700,166.701294
"2015-03-30",172.320007,174.190002,171.75,174.020004,245800,169.239594
"2015-03-31",173.009995,173.600006,171.669998,172,446200,167.27507
"2015-04-01",171.410004,171.410004,168.919998,169.770004,582400,165.106339
"2015-04-02",169.850006,172.649994,169.350006,171.380005,405300,166.672134
"2015-04-06",170.75,172.910004,170.429993,172.130005,385500,167.40155
"2015-04-07",171.889999,172.839996,170.800003,170.949997,277500,166.253906
"2015-04-08",170.910004,172.059998,169.5,169.779999,722600,165.357864
"2015-04-09",169.690002,170.690002,168.820007,170.490005,561600,166.049438
"2015-04-10",171.289993,171.449997,169.839996,170.309998,312300,165.8741
"2015-04-13",170.610001,170.610001,168.929993,169.130005,370000,164.724838
"2015-04-14",168.570007,169.779999,167.740005,169.619995,244800,165.202072
"2015-04-15",170.410004,171.559998,169.339996,171.220001,344100,166.760391
"2015-04-16",170.619995,171.440002,169.210007,170.649994,276400,166.2052
"2015-04-17",169.529999,169.529999,166.009995,167.080002,405500,162.72818
"2015-04-20",167.779999,169.580002,167.100006,169.089996,369600,164.685883
"2015-04-21",169.270004,169.639999,168.039993,168.240005,536100,163.858017
"2015-04-22",168.229996,169.029999,165.949997,168.929993,594000,164.530014
"2015-04-23",168.289993,170.820007,167.440002,170.050003,553500,165.620865
"2015-04-24",169.940002,170.699997,168.009995,169.919998,659600,165.494247
"2015-04-27",174.520004,176.410004,172.039993,172.550003,693800,168.05574
"2015-04-28",170.300003,172.940002,169.509995,172.929993,580400,168.425858
"2015-04-29",171.759995,172.869995,169.279999,171.149994,432800,166.692261
"2015-04-30",170.410004,170.649994,167.880005,168.169998,676800,163.789841
"2015-05-01",168.529999,170.139999,167.720001,169.509995,478300,165.09494
"2015-05-04",169.570007,171.080002,168.770004,170.399994,393700,165.961761
"2015-05-05",169.649994,170.850006,168.179993,168.240005,323300,163.858017
"2015-05-06",169.130005,169.490005,166.850006,168.320007,506200,163.935928
"2015-05-07",167.589996,169.160004,166.770004,168.880005,379600,164.481323
"2015-05-08",170.759995,172.770004,169.919998,172.339996,561400,167.851227
"2015-05-11",171.580002,172.479996,171.080002,171.119995,422000,166.66301
"2015-05-12",170.360001,172.649994,169.869995,172.429993,401300,167.938858
"2015-05-13",173.210007,174.929993,171.610001,174.169998,441600,169.63353
"2015-05-14",175.320007,176.619995,174.600006,176.350006,442700,171.75679
"2015-05-15",176.009995,176.990005,175.059998,176.080002,676000,171.493835
"2015-05-18",175.399994,176.539993,174.919998,176.210007,282100,171.620392
"2015-05-19",176.449997,176.720001,175.399994,176.610001,256400,172.010025
"2015-05-20",176.570007,177.399994,175.580002,176.889999,263200,172.2827
"2015-05-21",177.009995,177.639999,176.020004,177.199997,278800,172.58461
"2015-05-22",177.270004,177.720001,176.600006,177.149994,267600,172.535919
"2015-05-26",176.479996,177.070007,174.970001,175.710007,290800,171.133423
"2015-05-27",176.690002,178,176.059998,177.690002,251200,173.061874
"2015-05-28",177.5,177.639999,176.009995,177.179993,224900,172.565125
"2015-05-29",176.589996,176.589996,174.369995,174.960007,314700,170.402985
"2015-06-01",175.580002,175.580002,173.460007,174.910004,286400,170.354294
"2015-06-02",174.580002,176.789993,173.979996,175.729996,214500,171.152924
"2015-06-03",176.229996,176.929993,175.240005,176.419998,180100,171.824951
"2015-06-04",175.830002,175.830002,174.020004,174.330002,260600,169.789383
"2015-06-05",174.160004,175.169998,173.009995,175.070007,232700,170.510147
"2015-06-08",174.550003,176.610001,174.160004,174.5,188100,169.954971
"2015-06-09",175.080002,175.740005,174.270004,175.070007,202600,170.510147
"2015-06-10",175.789993,177.369995,175.779999,177.039993,199900,172.428818
"2015-06-11",177.220001,178.330002,176.929993,177.710007,265600,173.081345
"2015-06-12",177.149994,177.229996,175.389999,175.839996,189500,171.260056
"2015-06-15",174.089996,174.270004,172.360001,173.970001,270900,169.438766
"2015-06-16",174.059998,174.940002,173.490005,174.080002,234900,169.545898
"2015-06-17",174.339996,175.229996,173.339996,174.440002,211300,169.896515
"2015-06-18",174.830002,177.389999,174.610001,177.009995,376300,172.399597
"2015-06-19",176.899994,177.25,176.050003,176.149994,830900,171.561951
"2015-06-22",177.550003,178.919998,177.360001,177.789993,238100,173.159256
"2015-06-23",177.809998,178.679993,176.570007,176.910004,330000,172.30217
"2015-06-24",176.369995,177.350006,175.389999,175.690002,297400,171.113937
"2015-06-25",175.949997,176.589996,174.910004,175.089996,226300,170.529572
"2015-06-26",175.729996,176.860001,175.190002,175.979996,329500,171.396393
"2015-06-29",174.729996,175.889999,172.350006,172.570007,349700,168.075226
"2015-06-30",174.610001,175.139999,172.139999,172.460007,496800,167.968109
"2015-07-01",173.970001,174.270004,172.660004,174.020004,320400,169.487457
"2015-07-02",174.710007,174.889999,173.600006,174.589996,461800,170.042603
"2015-07-06",172.880005,174.729996,172.199997,173.570007,305000,169.049194
"2015-07-07",174,175.080002,171.639999,175.020004,458000,170.461426
"2015-07-08",174.039993,174.360001,170.679993,171.320007,360700,167.096481
"2015-07-09",173.470001,174.369995,171.300003,171.559998,341700,167.330521
"2015-07-10",173.860001,173.940002,171.690002,172.350006,456300,168.101105
"2015-07-13",174.190002,176.289993,173.820007,175.949997,449400,171.61235
"2015-07-14",176.199997,177.009995,175.410004,176.809998,262800,172.451111
"2015-07-15",176.809998,177.229996,175.580002,175.899994,269000,171.563553
"2015-07-16",177.25,177.970001,176.470001,177.080002,178400,172.714493
"2015-07-17",177.160004,177.270004,176.350006,176.960007,207200,172.597427
"2015-07-20",176.889999,177.820007,176.520004,176.990005,199200,172.626694
"2015-07-21",176.479996,176.889999,174.740005,174.970001,363200,170.656509
"2015-07-22",174.570007,176.210007,174.220001,175,326400,170.685745
"2015-07-23",174.779999,176.160004,173.630005,173.809998,384900,169.525085
"2015-07-24",173.470001,174.240005,171.460007,172.110001,442500,167.867004
"2015-07-27",161.970001,165.059998,158.210007,164.25,1700300,160.200775
"2015-07-28",164.380005,164.970001,162.529999,164.25,1080100,160.200775
"2015-07-29",164.179993,167.050003,163.800003,166.770004,427500,162.658646
"2015-07-30",165.990005,167.630005,165.389999,167.070007,271400,162.951187
"2015-07-31",167.889999,168.020004,166.460007,167.270004,427300,163.146301
"2015-08-03",167.460007,167.720001,164.330002,165.410004,397800,161.332153
"2015-08-04",165.410004,166.929993,165.029999,166.740005,462900,162.629395
"2015-08-05",167.740005,169.410004,166.860001,167.389999,300400,163.263367
"2015-08-06",167.389999,168.289993,166.270004,166.949997,343900,162.834183
