"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"2010-07-06",138.800003,142.130005,134.559998,135.259995,641000,135.259995
"2010-07-07",135.820007,138.600006,133.399994,138.449997,906800,138.449997
"2010-07-08",139.550003,141.229996,137.5,139.570007,599100,139.570007
"2010-07-09",139.979996,141.300003,138.699997,140.410004,455600,140.410004
"2010-07-12",139.419998,141.149994,137.320007,139.929993,396500,139.929993
"2010-07-13",140.350006,143.940002,140.300003,142.759995,596500,142.759995
"2010-07-14",142.619995,144.970001,141.690002,143.720001,482200,143.720001
"2010-07-15",144.169998,144.169998,139.880005,142.460007,483000,142.460007
"2010-07-16",141.910004,142.210007,136.619995,136.820007,1032400,136.820007
"2010-07-19",136.169998,137.789993,128.529999,130.240005,1571300,130.240005
"2010-07-20",128.449997,134.300003,127.300003,133.970001,1181600,133.970001
"2010-07-21",135.75,135.75,129.479996,129.600006,942200,129.600006
"2010-07-22",131.490005,133.529999,130.429993,133.160004,1202400,133.160004
"2010-07-23",137.009995,145.990005,137,145.5,3137000,145.5
"2010-07-26",145.600006,148.630005,144.059998,148.570007,937600,148.570007
"2010-07-27",149.669998,150,146.669998,148.279999,903100,148.279999
"2010-07-28",147.679993,148.460007,146.270004,147.940002,746700,147.940002
"2010-07-29",148.889999,149.479996,144.100006,146.009995,704500,146.009995
"2010-07-30",144,147.919998,143.309998,147.899994,516800,147.899994
"2010-08-02",150.059998,150.979996,148.990005,150.509995,629900,150.509995
"2010-08-03",150.289993,152.559998,147.5,151.240005,717900,151.240005
"2010-08-04",150.940002,154.429993,150.729996,152.539993,763800,152.539993
"2010-08-05",151.210007,152.479996,149.5,150.929993,494700,150.929993
"2010-08-06",148.289993,152,148.190002,151.600006,432700,151.600006
"2010-08-09",152.100006,152.880005,150.059998,151.339996,417900,151.339996
"2010-08-10",150.029999,152.080002,149,150.029999,444300,150.029999
"2010-08-11",147.009995,147.919998,145.199997,146.320007,495100,146.320007
"2010-08-12",144.309998,147.300003,143.020004,146.229996,361900,146.229996
"2010-08-13",146.160004,146.160004,142.300003,142.630005,507700,142.630005
"2010-08-16",142.270004,146.059998,141.009995,144.970001,394900,144.970001
"2010-08-17",146.639999,149.710007,145.360001,147.869995,483500,147.869995
"2010-08-18",147.710007,150.679993,146.690002,149.419998,446800,149.419998
"2010-08-19",149.009995,150.509995,147.089996,147.919998,367500,147.919998
"2010-08-20",147.110001,149.910004,146.520004,149.839996,342200,149.839996
"2010-08-23",150.919998,152.300003,149.25,149.559998,469600,149.559998
"2010-08-24",147.220001,148.869995,144.789993,145.690002,573800,145.690002
"2010-08-25",144.399994,147.889999,142.820007,147.610001,510400,147.610001
"2010-08-26",148.429993,151.339996,147.169998,148.479996,551600,148.479996
"2010-08-27",150.350006,153.130005,147.059998,153.029999,583000,153.029999
"2010-08-30",153.679993,153.869995,148.839996,148.839996,532300,148.839996
"2010-08-31",148.389999,151.850006,148.199997,150.830002,445200,150.830002
"2010-09-01",152.880005,159.539993,151.630005,159.410004,1573000,159.410004
"2010-09-02",161.490005,164.190002,159.979996,164.190002,1117500,164.190002
"2010-09-03",165.880005,166.520004,162.289993,163.509995,726000,163.509995
"2010-09-07",163.210007,164.990005,161.130005,164.779999,608700,164.779999
"2010-09-08",165.669998,167.039993,164.410004,166.050003,538600,166.050003
"2010-09-09",165.050003,166.289993,162.089996,162.820007,625300,162.820007
"2010-09-10",163.399994,167.279999,162.240005,166.009995,596700,166.009995
"2010-09-13",167.5,169.179993,167,168.369995,689400,168.369995
"2010-09-14",167.690002,170,166.449997,168.520004,785200,168.520004
"2010-09-15",167.710007,169.800003,167.169998,169.660004,477300,169.660004
"2010-09-16",168.529999,169.610001,165.009995,167.029999,828300,167.029999
"2010-09-17",167.539993,168.720001,165.5,168.309998,514200,168.309998
"2010-09-20",168.660004,170.949997,167.039993,170.130005,507400,170.130005
"2010-09-21",170.539993,171.460007,167.850006,168.309998,457700,168.309998
"2010-09-22",167.589996,169.169998,165.179993,165.740005,461600,165.740005
"2010-09-23",164.660004,168.25,164.259995,166.660004,484300,166.660004
"2010-09-24",168.5,173.190002,168.5,173.190002,871300,173.190002
"2010-09-27",173.580002,176.410004,172.830002,175.830002,662600,175.830002
"2010-09-28",176.399994,176.990005,172.059998,176.669998,787500,176.669998
"2010-09-29",175.940002,177.179993,175.199997,176.029999,677200,176.029999
"2010-09-30",177.110001,177.690002,172,172,695800,172
"2010-10-01",173.800003,175,172.259995,174.5,689900,174.5
"2010-10-04",173.770004,174.720001,171.240005,172.960007,565300,172.960007
"2010-10-05",174.369995,179.5,174.369995,178.979996,734500,178.979996
"2010-10-06",177.199997,178.240005,173.550003,174.820007,984700,174.820007
"2010-10-07",176.009995,177.5,174.380005,177.009995,641800,177.009995
"2010-10-08",177,177.789993,174.839996,176.559998,523900,176.559998
"2010-10-11",176.559998,180.550003,176.289993,178.600006,544600,178.600006
"2010-10-12",178.360001,181.399994,176.5,180.910004,586000,180.910004
"2010-10-13",181.910004,182.960007,180.050003,180.979996,737500,180.979996
"2010-10-14",180.649994,181.330002,179.410004,181.270004,374700,181.270004
"2010-10-15",182.470001,182.669998,179.210007,181.869995,625600,181.869995
"2010-10-18",182.960007,184.470001,182.179993,183.690002,585300,183.690002
"2010-10-19",181.559998,183.979996,180.179993,181.860001,690300,181.860001
"2010-10-20",182.759995,182.990005,180.460007,180.75,738700,180.75
"2010-10-21",181.720001,182.990005,178.089996,179.25,1230100,179.25
"2010-10-22",188.979996,207.940002,188.5,205.770004,4101200,205.770004
"2010-10-25",207,208.369995,203.520004,205.649994,1442700,205.649994
"2010-10-26",205,215.380005,204.600006,212.860001,1652400,212.860001
"2010-10-27",210.699997,212.350006,209.110001,212.300003,814800,212.300003
"2010-10-28",213.779999,213.800003,207.550003,210.419998,633000,210.419998
"2010-10-29",209.820007,211.979996,208.75,210.210007,380700,210.210007
"2010-11-01",211.889999,213.25,209,211.080002,444800,211.080002
"2010-11-02",212.5,215.210007,211.130005,215.210007,576700,215.210007
"2010-11-03",215.679993,219.320007,215.089996,219.320007,815900,219.320007
"2010-11-04",221.240005,223.320007,220.029999,222.860001,843500,222.860001
"2010-11-05",223,232.330002,222.5,230.559998,1382000,230.559998
"2010-11-08",228.979996,232,227.429993,229.899994,707800,229.899994
"2010-11-09",231.440002,231.5,225.199997,227.339996,874600,227.339996
"2010-11-10",227.309998,236.550003,225.350006,236.550003,1154700,236.550003
"2010-11-11",234.970001,240.779999,234.360001,237.759995,1132400,237.759995
"2010-11-12",236.509995,239.880005,230.699997,234.020004,1082400,234.020004
"2010-11-15",236.139999,236.649994,230.020004,230.369995,705000,230.369995
"2010-11-16",229.580002,232.949997,223.009995,225.089996,935000,225.089996
"2010-11-17",225,231.800003,224.5,230.960007,650500,230.960007
"2010-11-18",230.690002,231.990005,226.800003,227.639999,1097800,227.639999
"2010-11-19",229.940002,232.960007,228.009995,232.270004,748000,232.270004
"2010-11-22",232.039993,243.979996,231.089996,242.919998,1331900,242.919998
"2010-11-23",240.740005,244.100006,238.660004,243.899994,892000,243.899994
"2010-11-24",248.020004,250.509995,247.220001,250.190002,957200,250.190002
"2010-11-26",249,256.48999,248.410004,255.649994,784500,255.649994
"2010-11-29",254.740005,257.790009,250.130005,257.01001,970700,257.01001
"2010-11-30",256.140015,262.769989,255.360001,258.48999,2382400,258.48999
"2010-12-01",261.540009,262,255,258.820007,1266800,258.820007
"2010-12-02",258.329987,258.75,249.179993,250.960007,1657000,250.960007
"2010-12-03",244.139999,247.380005,231,235.949997,4049700,235.949997
"2010-12-06",235.279999,242.220001,233.419998,241.059998,1457700,241.059998
"2010-12-07",245.970001,245.970001,239.039993,241.539993,1014300,241.539993
"2010-12-08",242.389999,242.789993,234.25,236.169998,828600,236.169998
"2010-12-09",238.75,238.889999,232.020004,235.630005,818400,235.630005
"2010-12-10",236.210007,239,234.389999,238.220001,494200,238.220001
"2010-12-13",239.669998,239.740005,225.729996,226.110001,1209000,226.110001
"2010-12-14",225.559998,230.600006,221.410004,227.899994,1316800,227.899994
"2010-12-15",227.320007,234.850006,225.5,226.789993,1096400,226.789993
"2010-12-16",229.570007,235.639999,229.229996,234.770004,1029900,234.770004
"2010-12-17",236.179993,239.949997,233.229996,238.020004,1099600,238.020004
"2010-12-20",239.850006,240.399994,233.5,236.100006,685100,236.100006
"2010-12-21",236.770004,237.699997,232.679993,234.360001,645800,234.360001
"2010-12-22",234.169998,234.610001,231.300003,231.779999,541300,231.779999
"2010-12-23",231.699997,233.960007,227.360001,228.289993,520700,228.289993
"2010-12-27",223.5,225.460007,219.369995,222.729996,1154800,222.729996
"2010-12-28",222.720001,224.990005,219.029999,220.039993,921400,220.039993
"2010-12-29",220.699997,223.520004,219.410004,221.059998,554400,221.059998
"2010-12-30",220.139999,221.979996,217.050003,217.770004,521000,217.770004
"2010-12-31",217.410004,217.910004,212.580002,212.660004,653400,212.660004
"2011-01-03",215.259995,224.839996,214.160004,223.630005,1217000,223.630005
"2011-01-04",222.610001,228.470001,216.960007,222.369995,1324800,222.369995
"2011-01-05",221.470001,224.169998,220.029999,221,530600,221
"2011-01-06",227.210007,229.800003,225.429993,226.5,1047500,226.5
"2011-01-07",227.979996,227.979996,220,224.259995,593200,224.259995
"2011-01-10",223.399994,224.940002,219.039993,223.669998,490700,223.669998
"2011-01-11",226.149994,227.360001,218.559998,220.789993,1039700,220.789993
"2011-01-12",222.830002,223.300003,217,217.669998,772600,217.669998
"2011-01-13",220.009995,229.740005,219.050003,229.639999,1421800,229.639999
"2011-01-14",229.350006,234.910004,228.220001,234.889999,1218000,234.889999
"2011-01-18",235.960007,237.119995,230.110001,232.699997,581900,232.699997
"2011-01-19",232.449997,233.300003,228,229.330002,632900,229.330002
"2011-01-20",227.339996,227.630005,222.009995,223.039993,657700,223.039993
"2011-01-21",225.509995,225.990005,221.699997,223.630005,543700,223.630005
"2011-01-24",224.830002,224.850006,217.360001,220.460007,515200,220.460007
"2011-01-25",220,222,217.809998,221.990005,380100,221.990005
"2011-01-26",217.529999,219.279999,213.059998,217.740005,834000,217.740005
"2011-01-27",218.080002,227.490005,216.059998,225.520004,797400,225.520004
"2011-01-28",226.910004,227.979996,217,219.429993,620400,219.429993
"2011-01-31",221.139999,224.449997,218.089996,218.919998,482000,218.919998
"2011-02-01",219.940002,223.809998,217.199997,221.899994,602600,221.899994
"2011-02-02",221.619995,229.25,220.100006,228.899994,689500,228.899994
"2011-02-03",228.350006,240,228.350006,239.220001,1119900,239.220001
"2011-02-04",240.410004,251.690002,239.550003,246.309998,1711900,246.309998
"2011-02-07",248.270004,251.75,245.110001,247.550003,912800,247.550003
"2011-02-08",244.5,248.690002,243.300003,247.259995,886600,247.259995
"2011-02-09",247.600006,256.899994,247.020004,252.509995,1153000,252.509995
"2011-02-10",253.449997,258.420013,252.279999,256.630005,2081100,256.630005
"2011-02-11",248.910004,274.850006,243.360001,268.730011,7349100,268.730011
"2011-02-14",269.420013,275,265.899994,272.950012,1430200,272.950012
"2011-02-15",270.799988,273.269989,264.399994,265.579987,1228400,265.579987
"2011-02-16",267.51001,270.51001,262.450012,264.01001,1333700,264.01001
"2011-02-17",264.429993,268,262.839996,265.540009,789700,265.540009
"2011-02-18",265.730011,266.809998,258.779999,260.149994,1234400,260.149994
"2011-02-22",256.269989,259.549988,251.169998,251.899994,893200,251.899994
"2011-02-23",251.059998,251.880005,235,244.190002,1648700,244.190002
"2011-02-24",242.5,246.979996,238.139999,245.300003,1014800,245.300003
"2011-02-25",247,255,246.289993,248.360001,836100,248.360001
"2011-02-28",250.850006,252.729996,243.639999,245,710600,245
"2011-03-01",243,244.440002,238.669998,241.149994,673500,241.149994
"2011-03-02",242.160004,243.380005,234.479996,242.820007,1008300,242.820007
"2011-03-03",246.110001,250.949997,246,246.850006,774400,246.850006
"2011-03-04",247.600006,255.940002,247,255,1192000,255
"2011-03-07",255.479996,258.640015,246.660004,252.559998,1080500,252.559998
"2011-03-08",245.419998,252.550003,242.190002,249.669998,1014400,249.669998
"2011-03-09",248.699997,253.089996,245.100006,251.410004,686500,251.410004
"2011-03-10",247.350006,256.269989,244,253.220001,1232600,253.220001
"2011-03-11",251.550003,255.660004,248.330002,252.759995,687300,252.759995
"2011-03-14",251.059998,256.850006,248.600006,255.25,759700,255.25
"2011-03-15",249.850006,259.98999,249,258,1123400,258
"2011-03-16",258.839996,264.100006,255.399994,258.220001,1284000,258.220001
"2011-03-17",263,263,251.020004,251.660004,1003300,251.660004
"2011-03-18",256,256.019989,243.710007,246.809998,1065300,246.809998
"2011-03-21",250,250.779999,245.039993,247.5,667800,247.5
"2011-03-22",248.5,250,243.089996,243.889999,932600,243.889999
"2011-03-23",244.320007,247.460007,240.089996,246.979996,713400,246.979996
"2011-03-24",249.210007,251,245.449997,250.979996,791300,250.979996
"2011-03-25",251.820007,259,250.009995,256.73999,882600,256.73999
"2011-03-28",258.269989,263.529999,254.050003,257.959991,1012400,257.959991
"2011-03-29",256.98999,266.540009,256.209991,266.119995,1166500,266.119995
"2011-03-30",271.519989,272.950012,266.549988,272.200012,1198800,272.200012
"2011-03-31",270.299988,273.920013,268.320007,272.369995,642200,272.369995
"2011-04-01",273.26001,278,271,274,1073900,274
"2011-04-04",276,277.769989,270.209991,273.910004,662600,273.910004
"2011-04-05",272.140015,280.579987,271.029999,278.019989,918700,278.019989
"2011-04-06",280.049988,282,272.070007,275.76001,846100,275.76001
"2011-04-07",273,277.880005,272.160004,274.700012,566000,274.700012
"2011-04-08",275.970001,277.179993,267.309998,269.23999,880100,269.23999
"2011-04-11",268.600006,271.589996,265,268.410004,475000,268.410004
"2011-04-12",265.880005,277.149994,265.070007,274.299988,1151200,274.299988
"2011-04-13",277.720001,282.76001,275.119995,281.309998,1113400,281.309998
"2011-04-14",280.109985,285.970001,278.549988,282.910004,935800,282.910004
"2011-04-15",283.98999,285.450012,280.5,285.130005,910700,285.130005
"2011-04-18",282.059998,285.079987,279,283.369995,787100,283.369995
"2011-04-19",283.309998,285.950012,279.269989,279.850006,861800,279.850006
"2011-04-20",283.48999,289.350006,280.450012,288.100006,2219000,288.100006
"2011-04-21",282.480011,283,270.809998,277.299988,3514000,277.299988
"2011-04-25",275.540009,276.910004,271.390015,272.649994,934700,272.649994
"2011-04-26",273,273.880005,264.01001,264.940002,1200000,264.940002
"2011-04-27",265.600006,268.899994,263,263,8272000,263
"2011-04-28",261.899994,267.869995,260.119995,265.640015,1111000,265.640015
"2011-04-29",265.660004,268,264.290009,266.790009,664000,266.790009
"2011-05-02",268.799988,270,264.049988,267.079987,761800,267.079987
"2011-05-03",266.140015,267.76001,257.790009,260.410004,914100,260.410004
"2011-05-04",257.100006,261.399994,249.580002,260.529999,1393000,260.529999
"2011-05-05",258.399994,269.079987,257.390015,265.769989,1076400,265.769989
"2011-05-06",270.109985,272.459991,266.51001,268.100006,850800,268.100006
"2011-05-09",268.100006,268.820007,264.040009,266.410004,651000,266.410004
"2011-05-10",266.350006,269.980011,266.279999,269.850006,504500,269.850006
"2011-05-11",270,275.899994,269,274.299988,1163300,274.299988
"2011-05-12",272.070007,278.910004,271.329987,275.880005,922000,275.880005
"2011-05-13",276.160004,281.980011,275.899994,280.399994,1024800,280.399994
"2011-05-16",278.700012,279.880005,272.119995,272.690002,806900,272.690002
"2011-05-17",271,275.109985,268.25,274.51001,790800,274.51001
"2011-05-18",275.170013,280.029999,274.380005,278.75,513800,278.75
"2011-05-19",280.799988,282.609985,277.540009,281.119995,538700,281.119995
"2011-05-20",279.98999,281.170013,276.040009,279.890015,677500,279.890015
"2011-05-23",277.519989,285.25,275.51001,283.329987,916400,283.329987
"2011-05-24",284.23999,284.429993,279.320007,280.570007,545500,280.570007
"2011-05-25",280.299988,285.980011,278.98999,284.109985,574900,284.109985
"2011-05-26",284.799988,291.209991,282.220001,290.880005,1034800,290.880005
"2011-05-27",291.019989,293.98999,288.25,292.940002,765100,292.940002
"2011-05-31",294.529999,295.98999,287.230011,289.070007,775300,289.070007
"2011-06-01",288.5,291.399994,285,285.559998,591600,285.559998
"2011-06-02",287.130005,288.690002,282.079987,285.790009,826100,285.790009
"2011-06-03",281.950012,291.890015,281.019989,286.51001,1024800,286.51001
"2011-06-06",285.01001,290.190002,280.26001,280.73999,673900,280.73999
"2011-06-07",281.98999,284.869995,280.23999,281.299988,406000,281.299988
"2011-06-08",279.820007,283.920013,276.119995,277.109985,655300,277.109985
"2011-06-09",276.899994,279.059998,273.619995,277.869995,446500,277.869995
"2011-06-10",277.309998,279.019989,271.299988,271.869995,766800,271.869995
"2011-06-13",271.98999,275.640015,268.089996,270.899994,627100,270.899994
"2011-06-14",273.809998,277.940002,272.450012,276.769989,530800,276.769989
"2011-06-15",274.75,278.779999,273.070007,277.299988,669100,277.299988
"2011-06-16",277.299988,277.299988,269.420013,271.809998,789100,271.809998
"2011-06-17",274,275.440002,268.869995,268.970001,940300,268.970001
"2011-06-20",268,277.25,267.429993,276.049988,629200,276.049988
"2011-06-21",277.160004,285.899994,277.040009,285.25,838700,285.25
"2011-06-22",285.119995,289.820007,284.420013,284.459991,546000,284.459991
"2011-06-23",281.649994,291.549988,280.799988,290.779999,1016400,290.779999
"2011-06-24",292.380005,297,290.51001,293.25,1088100,293.25
"2011-06-27",293.26001,302.720001,291.079987,301.459991,1177300,301.459991
"2011-06-28",302.5,305.299988,300.329987,304.720001,825800,304.720001
"2011-06-29",306.5,308.929993,303.190002,304.459991,661400,304.459991
"2011-06-30",305.23999,308.549988,304.25,308.190002,606200,308.190002
"2011-07-01",307.23999,316.850006,305.880005,315.720001,827000,315.720001
"2011-07-05",315.980011,322.630005,314.290009,321.450012,881900,321.450012
