"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2014-09-26",98.529999,100.75,98.400002,100.75,62370500,92.447876
"2014-09-29",98.650002,100.440002,98.629997,100.110001,49766300,91.860641
"2014-09-30",100.809998,101.540001,100.529999,100.75,55264100,92.447876
"2014-10-01",100.589996,100.690002,98.699997,99.18,51491300,91.007271
"2014-10-02",99.269997,100.220001,98.040001,99.900002,47757800,91.667946
"2014-10-03",99.440002,100.209999,99.040001,99.620003,43469600,91.411026
"2014-10-06",99.949997,100.650002,99.419998,99.620003,37051200,91.411026
"2014-10-07",99.43,100.120003,98.730003,98.75,42094200,90.612694
"2014-10-08",98.760002,101.110001,98.309998,100.800003,57404700,92.493782
"2014-10-09",101.540001,102.379997,100.610001,101.019997,77376500,92.695656
"2014-10-10",100.690002,102.029999,100.300003,100.730003,66331600,92.429558
"2014-10-13",101.330002,101.779999,99.809998,99.809998,53583400,91.585358
"2014-10-14",100.389999,100.519997,98.57,98.75,63688600,90.612694
"2014-10-15",97.970001,99.150002,95.18,97.540001,100933600,89.502411
"2014-10-16",95.550003,97.720001,95.410004,96.260002,72154500,88.327888
"2014-10-17",97.5,99,96.809998,97.669998,68179700,89.621696
"2014-10-20",98.32,99.959999,98.220001,99.760002,77517300,91.539482
"2014-10-21",103.019997,103.019997,101.269997,102.470001,94623900,94.026176
"2014-10-22",102.839996,104.110001,102.599998,102.989998,68263100,94.503311
"2014-10-23",104.080002,105.050003,103.629997,104.830002,71074700,96.191689
"2014-10-24",105.18,105.489998,104.529999,105.220001,47053900,96.549545
"2014-10-27",104.849998,105.480003,104.699997,105.110001,34187700,96.448616
"2014-10-28",105.400002,106.739998,105.349998,106.739998,48060900,97.944298
"2014-10-29",106.650002,107.370003,106.360001,107.339996,52687900,98.49485
