"","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
"2001-07-13",8.845944,8.941209,8.791508,8.88405,616800,4.541233
"2001-07-16",8.886772,8.954818,8.76429,8.88405,701700,4.541233
"2001-07-17",8.845944,8.943931,8.709853,8.709853,2020300,4.452189
"2001-07-18",8.900381,8.982036,8.739793,8.95754,2184100,4.578797
"2001-07-19",8.91399,9.254219,8.546543,9.213391,3412700,4.70958
"2001-07-20",9.213391,9.417528,9.158955,9.199782,3194100,4.702624
"2001-07-23",9.186173,9.254219,8.982036,9.145346,1419200,4.6748
"2001-07-24",9.063691,9.169842,9.063691,9.0773,2673500,4.640016
"2001-07-25",9.104518,9.458356,9.104518,9.458356,2938000,4.834799
"2001-07-26",9.431138,9.866631,9.431138,9.839412,1711700,5.02958
"2001-07-27",9.833968,9.961894,9.730539,9.907457,1472500,5.064365
"2001-07-30",9.880239,9.907457,9.749592,9.77681,1442400,4.997582
"2001-07-31",9.77681,9.880239,9.629831,9.757757,906700,4.987844
"2001-08-01",9.744148,9.812194,9.567229,9.621666,1171200,4.91828
"2001-08-02",9.689712,9.689712,9.363092,9.556342,2748500,4.884885
"2001-08-03",9.580838,9.594447,9.322265,9.371258,780700,4.790276
"2001-08-06",9.376701,9.39031,9.338595,9.39031,791000,4.800016
"2001-08-07",9.37398,9.376701,9.229722,9.284159,498900,4.745756
"2001-08-08",9.308656,9.308656,8.995646,9.036472,873300,4.619147
"2001-08-09",9.036472,9.036472,8.927599,9.009254,1233300,4.605233
"2001-08-10",9.009254,9.058248,8.954818,8.960261,759400,4.580189
"2001-08-13",9.009254,9.036472,8.845944,8.856832,991600,4.52732
"2001-08-14",8.954818,9.104518,8.933043,9.020142,1280700,4.610798
"2001-08-15",9.022863,9.295046,8.984757,9.197061,1672400,4.78613
"2001-08-16",9.172564,9.186173,8.954818,9.096353,574900,4.733722
"2001-08-17",9.0773,9.145346,8.900381,9.142624,773300,4.757802
"2001-08-20",9.118128,9.139902,8.982036,9.080022,572400,4.725223
"2001-08-21",9.090909,9.118128,9.039194,9.055526,401200,4.712476
"2001-08-22",9.031029,9.227,8.954818,9.022863,861900,4.695479
"2001-08-23",9.036472,9.036472,8.968427,8.982036,403000,4.674231
"2001-08-24",9.009254,9.036472,8.875885,8.952096,688800,4.65865
"2001-08-27",8.927599,9.028307,8.924877,8.990201,391200,4.67848
"2001-08-28",8.990201,9.009254,8.859553,8.886772,1009600,4.624658
"2001-08-29",8.886772,8.886772,8.775177,8.816005,889800,4.587829
"2001-08-30",8.791508,8.805117,8.737071,8.753403,822200,4.555251
"2001-08-31",8.76429,8.76429,8.663582,8.709853,521700,4.532589
"2001-09-04",8.712575,8.796951,8.655416,8.679913,1116800,4.517006
"2001-09-05",8.696244,8.72074,8.639086,8.663582,988600,4.508509
"2001-09-06",8.655416,8.655416,8.60098,8.649973,1434300,4.501427
"2001-09-07",8.628199,8.655416,8.546543,8.546543,465100,4.4476
"2001-09-10",8.532934,8.641808,8.492106,8.546543,783200,4.4476
"2001-09-17",8.546543,8.573762,8.247142,8.331519,595500,4.335706
"2001-09-18",8.28797,8.301579,7.904191,7.920523,636700,4.121821
"2001-09-19",7.866086,7.893304,7.376157,7.621121,1210500,3.966014
"2001-09-20",7.64834,7.661949,7.430593,7.566685,990500,3.937687
"2001-09-21",7.076756,7.803484,7.076756,7.716385,1095900,4.015591
"2001-09-24",7.757213,7.898748,7.553076,7.558519,1097700,3.933437
"2001-09-25",7.593903,7.743604,7.48503,7.719107,766700,4.017005
"2001-09-26",7.757213,7.836146,7.376157,7.403375,1228900,3.8527
"2001-09-27",7.33533,7.778987,7.33533,7.757213,667100,4.036836
"2001-09-28",7.96135,8.21448,7.920523,8.168209,1045200,4.250717
"2001-10-01",8.111051,8.233533,7.934132,7.934132,1014700,4.128905
"2001-10-02",7.96135,8.198149,7.947741,8.179096,642900,4.256385
"2001-10-03",8.12466,8.492106,8.083833,8.28797,561300,4.313041
"2001-10-04",8.28797,8.737071,8.28797,8.546543,498100,4.4476
"2001-10-05",8.492106,8.682634,8.434948,8.538378,522800,4.443353
"2001-10-08",8.573762,8.655416,8.492106,8.590093,407800,4.470267
"2001-10-09",8.587371,8.709853,8.587371,8.707131,494500,4.531171
"2001-10-10",8.709853,9.014698,8.696244,9.014698,794300,4.691229
"2001-10-11",9.063691,9.088187,8.900381,9.020142,923200,4.694059
"2001-10-12",8.954818,9.044638,8.81056,8.818727,821100,4.589246
"2001-10-15",8.845944,8.845944,8.709853,8.709853,842800,4.532589
"2001-10-16",8.709853,8.750681,8.682634,8.682634,1160900,4.518425
"2001-10-17",8.723462,8.843223,8.709853,8.791508,1327700,4.575083
"2001-10-18",8.805117,8.805117,8.587371,8.682634,930600,4.518425
"2001-10-19",8.737071,8.982036,8.532934,8.933043,1407100,4.648737
"2001-10-22",8.968427,8.995646,8.753403,8.922155,507300,4.643069
"2001-10-23",8.900381,9.066413,8.750681,8.791508,346400,4.575083
"2001-10-24",8.723462,8.91399,8.669025,8.826892,866600,4.593495
"2001-10-25",8.791508,9.10724,8.737071,9.10724,1023500,4.739387
"2001-10-26",9.050081,9.199782,9.009254,9.145346,1053300,4.759218
"2001-10-29",9.131737,9.199782,8.982036,9.022863,574600,4.695479
"2001-10-30",9.036472,9.036472,8.546543,8.894938,746900,4.628906
"2001-10-31",8.900381,9.118128,8.805117,8.95754,804900,4.661484
"2001-11-01",8.982036,9.063691,8.873163,8.927599,493000,4.645904
"2001-11-02",8.900381,8.91399,8.777899,8.85411,280300,4.607659
"2001-11-05",8.85411,8.900381,8.79423,8.900381,558400,4.63174
"2001-11-06",8.859553,9.099074,8.840501,9.088187,809700,4.729472
"2001-11-07",9.074578,9.227,9.014698,9.186173,809000,4.780465
"2001-11-08",9.254219,9.442025,9.205226,9.442025,891300,4.913609
"2001-11-09",9.439303,9.439303,9.254219,9.382145,1444200,4.882448
"2001-11-12",9.376701,9.387589,9.227,9.349483,284700,4.865451
"2001-11-13",9.417528,9.417528,9.191617,9.273272,495600,4.825792
"2001-11-14",9.118128,9.131737,8.848666,8.938487,1084100,4.733235
"2001-11-15",8.829614,8.840501,8.43767,8.639086,1284700,4.574692
"2001-11-16",8.639086,8.88405,8.60098,8.878607,1008500,4.701526
"2001-11-19",8.878607,8.892216,8.712575,8.769733,1549600,4.643873
"2001-11-20",8.777899,8.862275,8.769733,8.843223,1344600,4.682788
"2001-11-21",8.87044,8.881329,8.644529,8.818727,5e+05,4.669819
"2001-11-23",8.805117,8.903103,8.696244,8.892216,337600,4.708733
"2001-11-26",8.919434,8.927599,8.677191,8.924877,584100,4.726031
"2001-11-27",8.924877,8.998367,8.769733,8.938487,755000,4.733235
"2001-11-28",8.845944,8.848666,8.709853,8.737071,692100,4.62658
"2001-11-29",8.709853,8.859553,8.682634,8.859553,940900,4.691438
"2001-11-30",8.886772,8.982036,8.829614,8.848666,1146600,4.685674
"2001-12-03",8.845944,8.976592,8.791508,8.922155,588900,4.724588
"2001-12-04",8.922155,8.979314,8.87044,8.873163,471700,4.698645
"2001-12-05",8.91399,9.104518,8.91399,8.97387,709400,4.75197
"2001-12-06",8.960261,8.960261,8.832335,8.87044,534100,4.697204
"2001-12-07",8.886772,9.101796,8.848666,9.090909,696900,4.813949
"2001-12-10",9.090909,9.090909,8.984757,9.020142,493700,4.776474
"2001-12-11",9.020142,9.033751,8.769733,8.840501,475700,4.681349
"2001-12-12",8.786064,8.786064,8.590093,8.682634,507700,4.597752
"2001-12-13",8.682634,8.796951,8.60098,8.606423,826200,4.557396
"2001-12-14",8.682634,8.832335,8.677191,8.813283,667900,4.666937
"2001-12-17",8.799673,8.818727,8.647251,8.658138,458800,4.584782
"2001-12-18",8.658138,8.688078,8.587371,8.644529,1057700,4.577574
"2001-12-19",8.655416,8.900381,8.652695,8.802395,1649600,4.66117
"2001-12-20",8.805117,8.911268,8.777899,8.82417,619000,4.6727
"2001-12-21",8.579206,8.753403,8.43767,8.685356,2092700,4.599194
"2001-12-24",8.688078,8.807838,8.688078,8.783342,233600,4.651081
"2001-12-26",8.873163,8.968427,8.862275,8.962983,479400,4.746205
"2001-12-27",8.965705,9.139902,8.954818,9.118128,685200,4.828361
"2001-12-28",9.118128,9.357648,9.118128,9.278715,872200,4.913398
"2001-12-31",9.267828,9.333152,9.153511,9.273272,904100,4.910518
"2002-01-02",9.232444,9.232444,8.82417,8.960261,1076100,4.744765
"2002-01-03",8.968427,8.982036,8.818727,8.837779,1221600,4.679907
"2002-01-04",8.573762,8.737071,8.43767,8.682634,6838000,4.597752
"2002-01-07",8.750681,8.750681,8.584649,8.701688,1023900,4.607844
"2002-01-08",8.633642,8.70441,8.565596,8.573762,1226700,4.540101
"2002-01-09",8.546543,8.551987,8.394121,8.415895,1737800,4.456506
"2002-01-10",8.424061,8.587371,8.424061,8.483941,901900,4.492539
"2002-01-11",8.478498,8.5411,8.383233,8.396843,1342800,4.446415
"2002-01-14",8.396843,8.475776,8.383233,8.456723,936100,4.478125
"2002-01-15",8.456723,8.502994,8.263474,8.271639,1123500,4.380116
"2002-01-16",8.203593,8.219924,8.086555,8.168209,1552200,4.325346
"2002-01-17",8.195427,8.206315,8.091998,8.151878,489700,4.316699
"2002-01-18",8.179096,8.179096,8.037561,8.072945,701300,4.2749
"2002-01-22",8.140991,8.176374,7.980403,8.100163,755000,4.289315
"2002-01-23",8.097442,8.247142,8.097442,8.219924,2058900,4.352734
"2002-01-24",8.238976,8.309744,8.21448,8.241698,1459300,4.364262
"2002-01-25",8.241698,8.385956,8.241698,8.326076,1135600,4.408942
"2002-01-28",8.342406,8.454001,8.342406,8.410452,1151700,4.453623
"2002-01-29",8.301579,8.301579,8.070223,8.130103,875100,4.305168
"2002-01-30",8.097442,8.298857,8.029396,8.298857,799800,4.394529
"2002-01-31",8.28797,8.440392,8.28797,8.366902,874400,4.430563
"2002-02-01",8.356015,8.429504,8.350572,8.375068,570900,4.434886
"2002-02-04",8.383233,8.396843,8.203593,8.268917,889100,4.378676
"2002-02-05",8.307022,8.312466,8.18454,8.198149,1965200,4.341202
"2002-02-06",8.179096,8.328797,8.168209,8.266195,584900,4.464364
"2002-02-07",8.029396,8.317909,8.029396,8.290691,1378400,4.477593
"2002-02-08",8.236255,8.356015,8.165487,8.260751,1413700,4.461421
"2002-02-11",8.28797,8.356015,8.1546,8.334241,331000,4.501112
"2002-02-12",8.266195,8.328797,8.146435,8.1546,748000,4.404094
"2002-02-13",8.162766,8.228089,8.113772,8.228089,487500,4.443784
"2002-02-14",8.200871,8.358737,8.176374,8.241698,451100,4.451133
"2002-02-15",8.225368,8.361459,8.187262,8.342406,637000,4.505524
"2002-02-19",8.28797,8.502994,8.277082,8.492106,980500,4.586372
"2002-02-20",8.424061,8.546543,8.396843,8.522047,1109500,4.602541
"2002-02-21",8.502994,8.813283,8.502994,8.587371,836500,4.637821
"2002-02-22",8.573762,8.79423,8.535656,8.775177,436100,4.739253
"2002-02-25",8.707131,8.840501,8.701688,8.791508,833600,4.74807
"2002-02-26",8.737071,8.897659,8.723462,8.848666,903800,4.778943
"2002-02-27",8.845944,8.982036,8.780621,8.927599,1057300,4.821571
"2002-02-28",8.927599,8.968427,8.818727,8.894938,1692200,4.803931
"2002-03-01",8.894938,8.987479,8.894938,8.965705,641400,4.842152
"2002-03-04",8.965705,9.0773,8.954818,9.001089,883500,4.861261
"2002-03-05",9.028307,9.090909,9.003811,9.0773,403000,4.90242
"2002-03-06",9.063691,9.335874,9.050081,9.335874,809700,5.042069
"2002-03-07",9.417528,9.512793,9.382145,9.403919,1196600,5.07882
"2002-03-08",9.39031,9.425694,9.284159,9.316821,970600,5.03178
"2002-03-11",9.30049,9.452912,9.30049,9.444747,355600,5.10087
"2002-03-12",9.349483,9.417528,9.295046,9.384867,305300,5.068528
"2002-03-13",9.384867,9.393032,9.254219,9.305934,1133000,5.025898
"2002-03-14",9.305934,9.305934,9.156233,9.251497,377300,4.9965
"2002-03-15",9.267828,9.289602,9.221557,9.251497,488200,4.9965
"2002-03-18",9.267828,9.365814,9.248775,9.322265,542200,5.034719
"2002-03-19",9.267828,9.431138,9.262384,9.417528,1001800,5.08617
"2002-03-20",9.42025,9.689712,9.414806,9.657049,1640000,5.215527
"2002-03-21",9.657049,9.706042,9.550899,9.651606,1032700,5.212589
"2002-03-22",9.635275,9.637997,9.471965,9.499184,807900,5.130269
"2002-03-25",9.471965,9.512793,9.401197,9.403919,547400,5.07882
"2002-03-26",9.368536,9.39031,9.246054,9.363092,1061700,5.05677
"2002-03-27",9.403919,9.586282,9.39031,9.564507,1156200,5.165549
"2002-03-28",9.610779,9.610779,9.403919,9.474687,498100,5.11704
"2002-04-01",9.474687,9.741426,9.452912,9.719651,577900,5.249338
"2002-04-02",9.689712,9.921067,9.654327,9.89657,1266700,5.344887
"2002-04-03",9.858465,9.907457,9.629831,9.667937,744700,5.221409
"2002-04-04",9.662493,9.689712,9.254219,9.365814,1187000,5.058239
"2002-04-05",9.458356,9.608057,9.349483,9.363092,705700,5.05677
"2002-04-08",9.431138,9.629831,9.431138,9.591725,931700,5.180251
"2002-04-09",9.567229,9.591725,9.384867,9.461078,712300,5.10969
"2002-04-10",9.461078,9.730539,9.461078,9.730539,1043000,5.255219
"2002-04-11",9.716929,9.874796,9.716929,9.798585,955200,5.291966
"2002-04-12",9.757757,9.83669,9.580838,9.779531,1492700,5.281677
"2002-04-15",9.798585,9.964616,9.798585,9.937398,1278500,5.366936
"2002-04-16",9.948285,10.04355,9.948285,9.991835,719700,5.396336
"2002-04-17",10.068046,10.201415,10.021774,10.157866,1054000,5.486008
"2002-04-18",10.166032,10.220469,10.084376,10.201415,455900,5.509527
"2002-04-19",10.092543,10.215025,10.087098,10.182363,875100,5.499238
"2002-04-22",10.198693,10.206859,10.062602,10.081655,871100,5.444849
"2002-04-23",10.097986,10.146978,10.065324,10.138813,851200,5.475716
"2002-04-24",10.070767,10.084376,9.912902,9.915624,956700,5.355178
"2002-04-25",9.915624,10.038106,9.853022,10.024496,1690700,5.413978
"2002-04-26",10.038106,10.040828,9.89657,9.899292,706100,5.346358
"2002-04-29",9.899292,9.912902,9.798585,9.825803,505900,5.30667
"2002-04-30",9.828525,9.833968,9.755035,9.784975,904100,5.284616
"2002-05-01",9.798585,9.80675,9.771366,9.771366,1246500,5.277267
"2002-05-02",9.774088,10.138813,9.771366,10.138813,1462900,5.475716
"2002-05-03",10.138813,10.144257,9.94012,9.978226,968400,5.388988
"2002-05-06",9.975504,9.975504,9.744148,9.804029,783600,5.294909
"2002-05-07",9.804029,9.809472,9.68699,9.798585,545500,5.291966
"2002-05-08",9.817637,9.926511,9.798585,9.853022,740600,5.415321
"2002-05-09",9.812194,10.010887,9.774088,9.798585,511400,5.385401
"2002-05-10",9.825803,9.882961,9.798585,9.847578,2026200,5.41233
"2002-05-13",9.847578,9.964616,9.823081,9.948285,543000,5.467678
"2002-05-14",9.880239,10.057158,9.880239,9.975504,1377700,5.482637
"2002-05-15",9.961894,9.961894,9.798585,9.863909,951100,5.421306
"2002-05-16",9.853022,10,9.842134,9.863909,713400,5.421306
"2002-05-17",9.880239,9.880239,9.648884,9.823081,684000,5.398865
"2002-05-20",9.863909,9.891127,9.801307,9.874796,591500,5.427289
"2002-05-21",9.880239,9.961894,9.8503,9.872074,548500,5.42579
"2002-05-22",9.893848,9.961894,9.893848,9.95645,801600,5.472167
"2002-05-23",9.961894,10.048993,9.893848,10.040828,580100,5.518541
"2002-05-24",10.040828,10.117039,9.907457,10.038106,449600,5.517044
"2002-05-28",9.989113,10.021774,9.893848,9.945563,665700,5.466182
"2002-05-29",10,10.013609,9.730539,9.855743,572400,5.416816
"2002-05-30",9.828525,9.8503,9.654327,9.733261,976900,5.349498
"2002-05-31",9.787698,9.934676,9.752314,9.804029,616100,5.388393
"2002-06-03",9.858465,9.858465,9.561786,9.58356,881300,5.267224
"2002-06-04",9.542733,9.768644,9.542733,9.700599,645100,5.331546
"2002-06-05",9.700599,9.714208,9.526402,9.578116,892000,5.26423
"2002-06-06",9.621666,9.697877,9.556342,9.586282,624200,5.268718
"2002-06-07",9.586282,9.635275,9.531845,9.624388,630000,5.289661
"2002-06-10",9.62711,9.703321,9.439303,9.488297,1146200,5.214864
"2002-06-11",9.520958,9.665215,9.471965,9.567229,1815600,5.258249
"2002-06-12",9.594447,9.62711,9.471965,9.526402,367400,5.235807
"2002-06-13",9.526402,9.727818,9.48013,9.556342,643300,5.252263
"2002-06-14",9.488297,9.613501,9.363092,9.567229,672300,5.258249
"2002-06-17",9.572673,9.730539,9.572673,9.594447,984200,5.273206
"2002-06-18",9.594447,9.689712,9.548177,9.550899,691400,5.24927
"2002-06-19",9.569951,9.755035,9.499184,9.499184,636700,5.220847
"2002-06-20",9.54001,9.730539,9.534567,9.597169,840600,5.274704
"2002-06-21",9.529123,9.632553,9.428416,9.431138,2457100,5.18345
"2002-06-24",9.471965,9.55362,9.327708,9.368536,1255000,5.149042
"2002-06-25",9.254219,9.439303,9.254219,9.265106,1493800,5.092196
"2002-06-26",9.129015,9.292324,9.129015,9.265106,1974000,5.092196
"2002-06-27",9.37398,9.444747,9.207948,9.267828,1115700,5.093692
"2002-06-28",9.213391,9.501905,9.213391,9.335874,1498600,5.131092
"2002-07-01",9.349483,9.450191,9.256941,9.256941,914800,5.087708
"2002-07-02",9.216113,9.311378,9.148067,9.148067,1112100,5.02787
"2002-07-03",9.188895,9.207948,9.041916,9.090909,857800,4.996455
"2002-07-05",9.096353,9.227,9.096353,9.197061,445600,5.054796
"2002-07-08",9.169842,9.237888,9.050081,9.055526,838700,4.97701
"2002-07-09",9.055526,9.118128,9.033751,9.033751,924700,4.965041
"2002-07-10",9.224278,9.224278,8.995646,9.022863,1814900,4.959058
"2002-07-11",8.990201,9.063691,8.897659,8.927599,1550700,4.906702
"2002-07-12",8.927599,8.990201,8.818727,8.818727,745000,4.846862
"2002-07-15",8.818727,8.862275,8.671747,8.837779,1546000,4.857332
"2002-07-16",8.791508,8.867719,8.726184,8.739793,1485300,4.803479
"2002-07-17",8.786064,8.941209,8.696244,8.747958,1017600,4.807967
"2002-07-18",8.747958,8.840501,8.696244,8.712575,955200,4.788519
"2002-07-19",8.690801,8.731627,8.353293,8.383233,3273900,4.607512
"2002-07-22",8.383233,8.51116,8.029396,8.143713,2533500,4.475866
"2002-07-23",8.151878,8.298857,7.983125,8.002177,3710000,4.398078
"2002-07-24",7.934132,8.492106,7.803484,8.462167,1804600,4.650892
"2002-07-25",8.470332,8.783342,8.43767,8.745236,1651800,4.80647
"2002-07-26",8.745236,8.816005,8.595536,8.791508,1196600,4.831902
"2002-07-29",8.76429,9.090909,8.756124,9.052803,1165000,4.975513
"2002-07-30",9.036472,9.308656,8.965705,9.267828,2071400,5.093692
"2002-07-31",9.24061,9.357648,9.080022,9.305934,897900,5.114635
"2002-08-01",9.335874,9.335874,9.129015,9.129015,869200,5.017399
"2002-08-02",9.020142,9.175285,8.984757,9.033751,788400,4.965041
"2002-08-05",9.006533,9.254219,8.933043,8.960261,1079700,4.92465
"2002-08-06",9.009254,9.265106,9.009254,9.150789,864800,5.029366
"2002-08-07",9.227,9.311378,9.126293,9.30049,516100,5.111644
"2002-08-08",9.254219,9.520958,9.21067,9.491018,748000,5.216358
"2002-08-09",9.436582,9.676103,9.314099,9.52368,883900,5.23431
"2002-08-12",9.496462,9.757757,9.431138,9.692433,891600,5.32706
"2002-08-13",9.689712,9.689712,9.42025,9.42025,1067600,5.177464
"2002-08-14",9.349483,9.564507,9.322265,9.526402,840900,5.332031
"2002-08-15",9.575395,9.880239,9.556342,9.733261,1363000,5.447811
"2002-08-16",9.706042,9.842134,9.616222,9.763201,644400,5.464567
"2002-08-19",9.735983,9.839412,9.62711,9.735983,605100,5.449334
"2002-08-20",9.708764,9.711486,9.599891,9.651606,770000,5.402108
"2002-08-21",9.651606,9.787698,9.580838,9.744148,847500,5.453906
"2002-08-22",9.749592,9.904736,9.749592,9.874796,1170500,5.527031
"2002-08-23",9.866631,9.869352,9.692433,9.77681,641100,5.472186
"2002-08-26",9.79042,9.858465,9.708764,9.858465,458500,5.517891
"2002-08-27",9.918345,9.931954,9.744148,9.744148,627100,5.453906
"2002-08-28",9.730539,9.733261,9.561786,9.597169,512800,5.371642
"2002-08-29",9.529123,9.545455,9.469243,9.52368,864400,5.330505
"2002-08-30",9.496462,9.640718,9.496462,9.569951,523900,5.356404
"2002-09-03",9.501905,9.52368,9.254219,9.322265,842000,5.217771
"2002-09-04",9.319543,9.431138,9.134459,9.406641,912900,5.264997
"2002-09-05",9.39031,9.635275,9.346761,9.54001,744700,5.339647
"2002-09-06",9.635275,9.665215,9.531845,9.635275,415800,5.392968
"2002-09-09",9.594447,9.80675,9.569951,9.741426,891300,5.452382
"2002-09-10",9.716929,9.839412,9.667937,9.77681,711200,5.472186
"2002-09-11",9.853022,9.866631,9.703321,9.733261,342000,5.447811
"2002-09-12",9.711486,9.741426,9.55362,9.575395,423600,5.359452
"2002-09-13",9.561786,9.735983,9.54001,9.703321,569400,5.431053
"2002-09-16",9.684268,9.809472,9.605335,9.795863,440100,5.482852
"2002-09-17",9.716929,9.741426,9.474687,9.518236,600300,5.327459
"2002-09-18",9.499184,9.589004,9.322265,9.504627,1028300,5.319844
"2002-09-19",9.507349,9.548177,9.341317,9.363092,403400,5.240625
"2002-09-20",9.308656,9.335874,9.254219,9.278715,792100,5.193398
"2002-09-23",9.118128,9.344039,9.118128,9.213391,893500,5.156835
"2002-09-24",9.131737,9.169842,9.028307,9.036472,639200,5.057812
"2002-09-25",9.0773,9.24061,9.031029,9.199782,1126400,5.149218
"2002-09-26",9.207948,9.526402,9.205226,9.52368,455200,5.330505
"2002-09-27",9.455634,9.635275,9.354926,9.436582,544100,5.281756
"2002-09-30",9.43386,9.507349,9.227,9.403919,773300,5.263475
"2002-10-01",9.376701,9.586282,9.365814,9.450191,1755000,5.289372
"2002-10-02",9.403919,9.722373,9.398476,9.450191,714200,5.289372
"2002-10-03",9.444747,9.697877,9.409363,9.586282,811900,5.365547
"2002-10-04",9.618944,9.730539,9.436582,9.537289,641400,5.338126
"2002-10-07",9.559064,9.662493,9.428416,9.452912,833900,5.290897
"2002-10-08",9.452912,9.452912,9.109962,9.308656,1344600,5.210155
"2002-10-09",9.308656,9.308656,8.875885,8.875885,1368900,4.967929
"2002-10-10",8.79423,9.104518,8.734349,9.088187,1153200,5.086755
"2002-10-11",9.227,9.335874,9.186173,9.256941,878000,5.181209
"2002-10-14",9.259663,9.491018,9.221557,9.455634,527200,5.292421
"2002-10-15",9.608057,9.667937,9.488297,9.55362,892400,5.347265
"2002-10-16",9.520958,9.635275,9.278715,9.314099,558800,5.213201
"2002-10-17",9.382145,9.580838,9.382145,9.52368,736200,5.330505
"2002-10-18",9.499184,9.526402,9.256941,9.335874,755700,5.22539
"2002-10-21",9.322265,9.651606,9.322265,9.591725,795700,5.368594
"2002-10-22",9.55362,9.55362,9.183452,9.33043,698000,5.222342
"2002-10-23",9.303212,9.344039,9.161676,9.30049,982400,5.205586
"2002-10-24",9.322265,9.33043,9.104518,9.229722,1331800,5.165977
"2002-10-25",9.24061,9.254219,9.172564,9.237888,737700,5.170546
"2002-10-28",9.267828,9.545455,9.123571,9.422973,1077900,5.274142
"2002-10-29",9.458356,9.488297,9.267828,9.316821,1317400,5.214725
"2002-10-30",9.319543,9.749592,9.319543,9.580838,1690700,5.362499
"2002-10-31",9.716929,9.798585,9.597169,9.689712,778500,5.423437
"2002-11-01",9.676103,9.893848,9.662493,9.874796,959200,5.527031
"2002-11-04",9.934676,9.948285,9.703321,9.757757,528300,5.461524
"2002-11-05",9.716929,9.784975,9.608057,9.755035,546300,5.46
"2002-11-06",9.771366,9.787698,9.537289,9.733261,534100,5.447811
"2002-11-07",9.716929,9.817637,9.624388,9.779531,1097000,5.47371
"2002-11-08",9.765923,9.765923,9.395754,9.556342,662000,5.348788
"2002-11-11",9.556342,9.662493,9.482853,9.556342,915500,5.348788
"2002-11-12",9.512793,9.62711,9.458356,9.531845,1008100,5.335077
"2002-11-13",9.444747,9.447469,9.281437,9.338595,739500,5.321829
"2002-11-14",9.379423,9.662493,9.349483,9.594447,472400,5.467631
"2002-11-15",9.569951,9.722373,9.564507,9.684268,560600,5.518816
"2002-11-18",9.700599,9.733261,9.589004,9.68699,388700,5.520367
"2002-11-19",9.676103,9.676103,9.48013,9.526402,892400,5.428854
"2002-11-20",9.526402,9.662493,9.526402,9.662493,812600,5.506411
"2002-11-21",9.635275,9.738705,9.55362,9.667937,1065400,5.509511
"2002-11-22",9.648884,9.703321,9.54001,9.561786,601800,5.449018
"2002-11-25",9.512793,9.722373,9.512793,9.646162,671200,5.497101
"2002-11-26",9.635275,9.695155,9.548177,9.637997,492300,5.492447
"2002-11-27",9.610779,9.716929,9.610779,9.662493,683700,5.506411
"2002-11-29",9.651606,9.659771,9.597169,9.599891,152400,5.470734
"2002-12-02",9.635275,9.706042,9.556342,9.670659,753100,5.511064
"2002-12-03",9.648884,9.825803,9.648884,9.779531,516900,5.573104
"2002-12-04",9.711486,9.814916,9.711486,9.719651,457000,5.538982
"2002-12-05",9.735983,9.814916,9.716929,9.744148,864800,5.552944
"2002-12-06",9.716929,9.801307,9.711486,9.795863,482000,5.582415
"2002-12-09",9.771366,9.858465,9.689712,9.689712,826200,5.521919
"2002-12-10",9.706042,9.795863,9.681546,9.765923,739500,5.565351
"2002-12-11",9.725095,9.912902,9.716929,9.907457,1168300,5.646006
"2002-12-12",9.858465,9.980947,9.858465,9.967338,983100,5.68013
"2002-12-13",9.97006,10.040828,9.899292,9.91018,688800,5.64756
"2002-12-16",9.926511,10.002722,9.912902,9.937398,1045900,5.663069
"2002-12-17",9.934676,9.953729,9.784975,9.880239,894200,5.630497
"2002-12-18",9.798585,9.812194,9.621666,9.714208,994900,5.535881
"2002-12-19",9.689712,9.760479,9.602612,9.667937,835100,5.509511
"2002-12-20",9.62711,9.678824,9.575395,9.635275,1324800,5.490898
"2002-12-23",9.662493,9.665215,9.567229,9.654327,671600,5.501755
"2002-12-24",9.608057,9.654327,9.586282,9.629831,221900,5.487796
"2002-12-26",9.629831,9.673381,9.580838,9.580838,882100,5.459876
"2002-12-27",9.594447,9.597169,9.477408,9.485575,676300,5.405587
"2002-12-30",9.466521,9.550899,9.463799,9.520958,831000,5.425752
"2002-12-31",9.49374,9.575395,9.422973,9.537289,1225200,5.435059
"2003-01-02",9.575395,9.624388,9.48013,9.621666,649100,5.483145
"2003-01-03",9.648884,9.678824,9.58356,9.657049,1336600,5.503307
"2003-01-06",9.657049,9.817637,9.648884,9.793141,1094400,5.580862
"2003-01-07",9.725095,9.757757,9.561786,9.695155,1568400,5.525021
"2003-01-08",9.695155,9.741426,9.637997,9.648884,672700,5.498652
"2003-01-09",9.703321,9.874796,9.681546,9.833968,1383900,5.604127
"2003-01-10",9.861187,9.885683,9.763201,9.793141,784000,5.580862
"2003-01-13",9.765923,9.904736,9.695155,9.768644,1141500,5.566901
"2003-01-14",9.757757,9.880239,9.757757,9.853022,737700,5.614986
"2003-01-15",9.853022,9.959172,9.820359,9.931954,672700,5.659966
"2003-01-16",9.891127,10.065324,9.891127,9.97006,440800,5.681683
"2003-01-17",9.972782,9.980947,9.814916,9.814916,550300,5.593271
"2003-01-21",9.817637,9.853022,9.771366,9.812194,813000,5.59172
"2003-01-22",9.77681,9.888405,9.716929,9.801307,847900,5.585515
"2003-01-23",9.812194,9.839412,9.757757,9.784975,606900,5.576208
"2003-01-24",9.812194,9.812194,9.722373,9.730539,511700,5.545189
"2003-01-27",9.676103,9.782253,9.529123,9.605335,1202100,5.473838
