"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2012-04-11",37.625,38.215,37.494999,37.685001,3707000,36.606472
"2012-04-12",37.884998,38.424999,37.799999,38.380001,3329400,37.281582
"2012-04-13",36.939999,37.645,36.599998,36.900002,12157600,35.843933
"2012-04-16",37.040001,37.209999,36.215,36.349998,5433800,35.309677
"2012-04-17",36.595001,37.310001,36.514999,37.125,3953800,36.062496
"2012-04-18",36.860001,36.985001,36.220001,36.334999,4364000,35.295101
"2012-04-19",36.255001,36.564999,35.779999,35.950001,5159800,34.921127
"2012-04-20",36.099998,36.259998,35.790001,35.805,4931400,34.780277
"2012-04-23",35.450001,36.055,34.985001,35.884998,7096200,34.857986
"2012-04-24",36.064999,36.625,35.939999,36.195,4830800,35.159115
"2012-04-25",36.099998,36.494999,35.834999,36.055,5031200,35.023117
"2012-04-26",36.029999,36.915001,35.880001,36.700001,3941800,35.649662
"2012-04-27",36.959999,37.305,36.439999,36.990002,2414800,35.931362
"2012-04-30",36.935001,37,36.439999,36.665001,3159800,35.615665
"2012-05-01",36.654999,37.084999,36.43,36.689999,2694600,35.639942
"2012-05-02",36.365002,36.580002,36.150002,36.419998,3434600,35.377678
"2012-05-03",36.400002,36.400002,35.48,35.544998,4886000,34.527718
"2012-05-04",35.25,35.34,34.764999,34.830002,6636000,33.833183
"2012-05-07",30.5,30.625,27.85,28.15,76133200,27.344357
"2012-05-08",28.719999,30.254999,28.584999,30.15,28907800,29.287121
"2012-05-09",29.535,30.385,29.295,30.295,10455000,29.427967
"2012-05-10",30.465,30.59,30,30.525,10646200,29.651388
"2012-05-11",30.455,30.805,30.25,30.645,8722400,29.767952
"2012-05-14",30.245001,30.440001,29.99,30.02,6643000,29.160837
"2012-05-15",30.115,31.02,30.110001,30.6,8837000,29.724241
"2012-05-16",30.559999,30.75,30.155001,30.184999,6995800,29.321117
"2012-05-17",30.18,30.285,29.684999,29.725,7490400,28.874281
"2012-05-18",29.895,30.18,29.684999,29.815001,10419800,28.961712
"2012-05-21",29.965,30.775,29.705,30.540001,6796000,29.665958
"2012-05-22",30.549999,30.795,30.25,30.465,4914200,29.593103
"2012-05-23",30.165001,30.790001,29.905001,30.635,5508200,29.758236
"2012-05-24",30.775,30.889999,29.66,30.055,8176000,29.194838
"2012-05-25",30.059999,30.190001,29.85,30,4415200,29.141411
"2012-05-29",30.094999,30.790001,30.094999,30.5,4183200,29.627104
"2012-05-30",30.25,30.25,29.055,29.43,9456400,28.587729
"2012-05-31",29.455,29.455,28.5,29.125,6999600,28.291456
"2012-06-01",28.434999,28.625,28.174999,28.450001,6815600,27.635771
"2012-06-04",28.639999,29.004999,28.48,28.965,4327000,28.136034
"2012-06-05",28.780001,29.344999,28.639999,29.18,4626000,28.344881
"2012-06-06",29.565001,30.370001,29.370001,30.055,5248200,29.194838
"2012-06-07",30.455,30.455,29.58,29.665001,4743800,28.816002
"2012-06-08",29.5,29.66,29.174999,29.424999,6524200,28.58287
"2012-06-11",29.565001,29.795,28.975,29.030001,5588800,28.199171
"2012-06-12",29.02,29.475,28.934999,29.315001,4523000,28.476017
"2012-06-13",29.155001,29.559999,29.059999,29.305,5794600,28.466303
"2012-06-14",29.26,29.674999,28.92,29.545,5295200,28.699436
"2012-06-15",29.625,30.305,29.455,30.25,6944600,29.384254
"2012-06-18",30.129999,30.25,29.855,29.965,4633000,29.107412
"2012-06-19",30.200001,30.440001,30.065001,30.195,3583600,29.33083
"2012-06-20",30.24,30.379999,29.77,30.174999,3887000,29.311403
"2012-06-21",30.225,30.365,28.955,28.985001,5063800,28.15546
"2012-06-22",29.09,29.299999,28.93,29.235001,4025200,28.39831
"2012-06-25",28.91,29.184999,28.745001,28.950001,5061800,28.121464
"2012-06-26",27.915001,28.545,27.844999,28.469999,7430800,27.655197
"2012-06-27",28.635,29.235001,28.575001,28.805,4269800,27.980612
"2012-06-28",28.635,28.700001,27.625,28.1,7550800,27.29579
"2012-06-29",29.09,30,29.030001,30,5287400,29.141411
"2012-07-02",30.15,30.27,29.514999,29.695,4326400,28.84514
"2012-07-03",29.709999,30.110001,29.559999,29.875,1427200,29.019991
"2012-07-05",29.715,30.275,29.67,30.110001,2717600,29.248264
"2012-07-06",29.75,29.780001,28.365,28.83,6010000,28.004898
"2012-07-09",28.82,29.02,28.434999,28.68,3714000,27.85919
"2012-07-10",28.805,29.145,27.99,28.094999,5290400,27.290932
"2012-07-11",28.195,28.73,27.969999,28.26,4144200,27.451214
"2012-07-12",27.275,27.775,26.959999,27.674999,12802200,26.882954
"2012-07-13",27.690001,28.68,27.635,28.629999,5672400,27.810619
"2012-07-16",28.639999,29.174999,28.455,29.129999,6274400,28.296312
"2012-07-17",29.370001,29.41,28.700001,29.09,4118600,28.257458
"2012-07-18",29.059999,29.785,28.950001,29.655001,3042000,28.806288
"2012-07-19",29.879999,30.025,29.424999,29.48,3457000,28.636293
"2012-07-20",29.48,29.48,28.625,28.66,5125800,27.839766
"2012-07-23",28.129999,28.370001,27.75,28.245001,3924800,27.436644
"2012-07-24",28.285,28.370001,27.59,27.825001,3806600,27.02866
"2012-07-25",27.790001,28.325001,27.790001,28.049999,3987600,27.247219
"2012-07-26",28.610001,28.945,28.280001,28.48,4339400,27.664917
"2012-07-27",28.809999,29.485001,28.59,29.264999,5567600,28.42745
"2012-07-30",29.245001,29.540001,28.57,28.655001,3994200,27.834911
"2012-07-31",28.725,28.860001,28.35,28.385,5368200,27.572636
"2012-08-01",28.555,28.709999,28.084999,28.129999,4387800,27.32493
"2012-08-02",27.969999,28.385,27.764999,28.139999,9230400,27.334642
"2012-08-03",28.35,29.17,28.235001,28.93,10088200,28.102039
"2012-08-06",32,32.740002,31.625,32.105,17712000,31.186167
"2012-08-07",32.099998,32.380001,31.84,31.9,8458200,30.987036
"2012-08-08",31.700001,32.34,31.610001,32.200001,4269200,31.278448
"2012-08-09",32.025002,32.439999,32.009998,32.220001,4700200,31.297878
"2012-08-10",32.044998,32.57,32.040001,32.485001,3252600,31.555298
"2012-08-13",32.305,32.490002,32.259998,32.470001,4030000,31.540722
"2012-08-14",32.5,32.5,31.965,32.154999,4019800,31.234739
"2012-08-15",32.25,32.330002,31.775,31.865,4031800,30.953035
"2012-08-16",31.924999,32.535,31.815001,32.459999,4853600,31.53101
"2012-08-17",32.595001,32.595001,32.139999,32.240002,3808000,31.317308
"2012-08-20",32.224998,32.25,31.84,32.055,3696400,31.1376
"2012-08-21",32.244999,32.630001,32.014999,32.220001,4682800,31.297878
"2012-08-22",32.150002,32.439999,31.93,32.415001,2624000,31.487301
"2012-08-23",32.209999,32.825001,32.209999,32.494999,4038800,31.565002
"2012-08-24",32.34,32.59,32.18,32.43,2854200,31.501863
"2012-08-27",32.474998,32.494999,32.16,32.275002,2593400,31.351307
"2012-08-28",32.259998,32.375,32.080002,32.209999,2244400,31.288158
"2012-08-29",32.240002,32.450001,32.130001,32.365002,2441000,31.438726
"2012-08-30",32.25,32.325001,31.879999,31.915001,2677800,31.001606
"2012-08-31",32.285,32.5,31.895,32.139999,3283400,31.220163
"2012-09-04",32.154999,32.435001,31.834999,32.110001,4168000,31.191027
"2012-09-05",32.130001,32.189999,31.684999,31.934999,3911600,31.021034
"2012-09-06",32.215,32.990002,32.165001,32.970001,5893400,32.026417
"2012-09-07",32.970001,33.709999,32.82,33.599998,7043600,32.638371
"2012-09-10",33.91,33.91,33.25,33.41,5143200,32.453819
"2012-09-11",33.360001,33.68,33.349998,33.630001,3192400,32.667519
"2012-09-12",33.720001,34.334999,33.555,34.099998,5992800,33.124069
"2012-09-13",34.049999,35.07,33.715,35.02,6447000,34.017746
"2012-09-14",34.805,35.724998,34.764999,35.5,10618200,34.484001
"2012-09-17",35.41,35.490002,34.459999,34.525002,6172600,33.536907
"2012-09-18",34.485001,34.619999,34.264999,34.349998,3336000,33.36692
"2012-09-19",34.57,34.595001,34.215,34.305,5212800,33.323204
"2012-09-20",34.080002,34.240002,33.950001,34.125,4151200,33.148357
"2012-09-21",34.459999,34.744999,34.244999,34.305,7788200,33.323204
"2012-09-24",34.105,34.43,34.049999,34.23,5145800,33.250347
"2012-09-25",34.419998,34.450001,33.900002,33.955002,4011600,32.983215
"2012-09-26",33.919998,34.139999,33.59,33.939999,3573000,32.968651
"2012-09-27",33.985001,34.52,33.985001,34.360001,4100400,33.376637
"2012-09-28",34.645,35.575001,34.580002,34.945,6430000,33.944881
"2012-10-01",35.154999,35.705002,34.959999,35.625,7042000,34.605434
"2012-10-02",35.740002,35.75,35.415001,35.564999,4711200,34.547146
"2012-10-03",35.674999,35.875,35.544998,35.77,3385800,34.746273
"2012-10-04",35.779999,35.955002,35.555,35.915001,2380200,34.887131
"2012-10-05",36,36.365002,35.759998,35.91,4081400,34.882263
"2012-10-08",35.685001,35.919998,35.395,35.674999,2675400,34.654003
"2012-10-09",35.535,35.77,34.985001,34.985001,4781800,33.983742
"2012-10-10",34.985001,35.080002,34.509998,34.68,4412800,33.687469
"2012-10-11",34.990002,35.189999,34.75,34.915001,4206200,33.915749
"2012-10-12",34.465,35.040001,34.134998,34.77,3871400,33.774891
"2012-10-15",35.005001,35.02,34.605,34.900002,3385200,33.901173
"2012-10-16",34.994999,35.235001,34.779999,35.125,2435200,34.119736
"2012-10-17",34.924999,34.974998,34.060001,34.77,5947600,33.774891
"2012-10-18",34.759998,34.794998,34.459999,34.685001,5315200,33.692329
"2012-10-19",34.689999,34.895,34.259998,34.384998,7647600,33.400921
"2012-10-22",34.514999,34.994999,34.224998,34.904999,3571200,33.906036
"2012-10-23",34.5,34.880001,34.41,34.794998,4439600,33.799179
"2012-10-24",34.955002,35,34.285,34.299999,4116600,33.318356
"2012-10-25",34.700001,34.82,33.950001,34.084999,3494600,33.109505
"2012-10-26",34.049999,34.220001,33.099998,33.365002,5894200,32.41011
"2012-10-31",33.445,33.685001,32.970001,33.325001,6260200,32.371254
"2012-11-01",33.439999,33.720001,33.290001,33.605,6780600,32.643242
"2012-11-02",33.764999,33.994999,33.055,33.075001,5600000,32.128407
"2012-11-05",33.060001,33.34,32.755001,33.009998,5354800,32.065262
"2012-11-06",33.299999,33.695,33.02,33.674999,5473600,32.711235
"2012-11-07",34.055,34.404999,32.950001,33.470001,7944600,32.512104
"2012-11-08",33.075001,33.790001,32.619999,32.634998,5682800,31.700996
"2012-11-09",32.625,33.419998,32.544998,33,6768400,32.055561
"2012-11-12",33.110001,33.27,32.700001,32.974998,3354400,32.031269
"2012-11-13",32.810001,32.959999,32.360001,32.639999,3716800,31.705858
"2012-11-14",32.650002,32.755001,32.099998,32.145,5842600,31.225021
"2012-11-15",32.48,32.610001,32.279999,32.505001,5313000,31.574718
"2012-11-16",32.490002,32.970001,32.48,32.869999,5934400,31.92927
"2012-11-19",33.209999,33.400002,32.985001,33.075001,4579800,32.128407
"2012-11-20",32.895,33.049999,32.255001,32.669998,6865600,31.734999
"2012-11-21",32.830002,32.994999,32.639999,32.755001,2374800,31.817572
"2012-11-23",33.02,33.25,32.650002,33.240002,2174000,32.288681
"2012-11-26",33.049999,33.235001,32.549999,32.994999,3896400,32.05069
"2012-11-27",32.785,33.080002,32.605,32.77,3561600,31.832132
"2012-11-28",32.549999,32.93,32.310001,32.84,3570200,31.900129
"2012-11-29",33.075001,33.68,33.064999,33.560001,6077400,32.599522
"2012-11-30",33.459999,33.715,33.200001,33.615002,5776800,32.65295
"2012-12-03",33.764999,34.165001,33.470001,33.490002,5570800,32.531528
"2012-12-04",33.525002,33.650002,33.16,33.57,3035600,32.609238
"2012-12-05",34.299999,35.075001,33.834999,34.875,7571400,33.876896
"2012-12-06",34.865002,35.025002,34.564999,34.985001,5650000,33.983742
"2012-12-07",35.154999,35.185001,34.724998,35.16,4345600,34.153736
"2012-12-10",34.985001,35.5,34.985001,35.485001,4846800,34.469429
"2012-12-11",35.5,36.345001,35.450001,36.134998,5973600,35.100826
"2012-12-12",36.174999,36.27,35.935001,36.099998,3381000,35.06683
"2012-12-13",35.884998,36.490002,35.805,36.044998,4343800,35.013409
"2012-12-14",36.025002,36.380001,35.974998,36.264999,3685600,35.227108
"2012-12-17",36.310001,36.5,36.165001,36.470001,4403200,35.42625
"2012-12-18",36.564999,37.305,36.455002,37.130001,4816000,36.06736
"2012-12-19",37.360001,37.435001,36.605,36.634998,4389400,35.586517
"2012-12-20",36.400002,36.889999,35.775002,36.860001,5648200,35.805084
"2012-12-21",36.5,37.055,35.93,36.865002,9828400,35.80994
"2012-12-24",36.610001,36.785,36.355,36.674999,1605600,35.625374
"2012-12-26",36.654999,36.855,36.395,36.575001,1933400,35.528248
"2012-12-27",36.560001,36.724998,35.93,36.5,3154600,35.455383
"2012-12-28",36.240002,36.389999,36.07,36.154999,2277600,35.120255
"2012-12-31",36.139999,37.025002,36.075001,36.939999,4402600,35.882793
"2013-01-02",37.73,38.095001,37.23,38.07,4879200,36.980453
"2013-01-03",38.285,38.285,37.540001,37.68,4884800,36.601612
"2013-01-04",37.860001,37.860001,37.43,37.59,3537400,36.514191
"2013-01-07",37.529999,37.82,37.200001,37.755001,3521400,36.674465
"2013-01-08",37.814999,37.825001,37.145,37.25,3699800,36.183922
"2013-01-09",37.709999,37.75,37.055,37.205002,4009600,36.140213
"2013-01-10",37.360001,37.645,37.075001,37.525002,4474400,36.451054
"2013-01-11",38.825001,39.285,38.634998,39.235001,7848000,38.112114
"2013-01-14",39.035,39.470001,39.014999,39.224998,4209600,38.102398
"2013-01-15",39.009998,39.165001,38.865002,39.080002,2598200,37.961544
"2013-01-16",38.98,39.105,38.825001,39.009998,2786600,37.893547
"2013-01-17",39.040001,39.34,38.950001,39.259998,2834800,38.136398
"2013-01-18",39.115002,39.77,39.014999,39.66,6229000,38.524948
"2013-01-22",39.59,39.715,38.860001,39.099998,4705600,37.980968
"2013-01-23",39.290001,39.455002,38.68,38.880001,4352400,37.767269
"2013-01-24",38.755001,39.139999,38.384998,38.465,5709800,37.364147
"2013-01-25",38.740002,38.945,38.389999,38.814999,5113000,37.704136
"2013-01-28",38.875,39.084999,38.82,38.869999,3642800,37.757557
"2013-01-29",38.790001,38.990002,38.509998,38.950001,2964400,37.835274
"2013-01-30",38.915001,39.185001,38.724998,39.009998,2891000,37.893547
"2013-01-31",38.959999,39.27,38.75,39.09,3228400,37.971264
"2013-02-01",39.48,39.525002,39.044998,39.490002,3117000,38.359818
"2013-02-04",39.424999,39.509998,38.884998,38.884998,3278400,37.772129
"2013-02-05",38.965,39.255001,38.605,39.169998,5332600,38.048973
"2013-02-06",38.869999,39,37.895,38.134998,7431400,37.043591
"2013-02-07",38.365002,39.314999,37.630001,39.255001,10421600,38.131538
"2013-02-08",39.490002,39.615002,39.049999,39.365002,4520200,38.2384
"2013-02-11",39.27,39.325001,38.494999,38.560001,3191800,37.456425
"2013-02-12",38.560001,38.575001,38.25,38.299999,3078400,37.203876
"2013-02-13",38.235001,38.43,37.950001,38.189999,3159400,37.097015
"2013-02-14",38.105,38.215,37.93,38.09,3294400,36.999882
"2013-02-15",38.110001,38.615002,38.009998,38.424999,3725600,37.325294
"2013-02-19",38.474998,39.224998,38.294998,39.16,3590800,38.039257
"2013-02-20",39.095001,39.119999,38.514999,38.525002,3048200,37.422428
"2013-02-21",38.490002,38.5,37.564999,37.584999,3601800,36.509327
"2013-02-22",37.740002,38.220001,37.700001,38.189999,3045200,37.097015
"2013-02-25",38.435001,38.799999,37.73,37.740002,3601800,36.659897
"2013-02-26",37.779999,38.125,37.634998,37.93,3121200,36.84446
"2013-02-27",38.060001,38.77,37.849998,38.59,2392800,37.485565
"2013-02-28",38.580002,38.709999,38.355,38.384998,2436200,37.286438
"2013-03-01",38.224998,39.035,37.875,38.970001,2909000,37.854694
"2013-03-04",38.895,39.345001,38.599998,39.294998,2570800,38.170395
"2013-03-05",39.419998,39.98,39.415001,39.919998,4043000,38.7775
"2013-03-06",40.235001,40.375,39.834999,40.349998,3400400,39.195198
"2013-03-07",40.310001,40.419998,40.014999,40.264999,2016400,39.112633
"2013-03-08",40.325001,40.540001,39.939999,40.255001,2800800,39.102921
"2013-03-11",39.599998,39.895,39.505001,39.889999,2921400,38.74836
"2013-03-12",39.860001,39.869999,39.27,39.509998,2338600,38.379242
"2013-03-13",39.625,39.625,39.060001,39.595001,3773400,38.461811
"2013-03-14",39.645,39.720001,39.16,39.34,3412400,38.214111
"2013-03-15",39.224998,39.514999,39.119999,39.18,6012000,38.058685
"2013-03-18",38.919998,39.145,38.555,38.805,2725000,37.694416
"2013-03-19",38.880001,39.145,38.314999,38.549999,2560600,37.446716
"2013-03-20",38.900002,39.09,38.630001,38.805,2628400,37.694416
"2013-03-21",38.435001,38.445,38.014999,38.07,3640600,36.980453
"2013-03-22",38.200001,38.330002,37.240002,37.450001,8047600,36.378204
"2013-03-25",37.560001,37.84,37.014999,37.195,5473600,36.130493
"2013-03-26",37.494999,37.705002,37.224998,37.310001,2852200,36.242199
"2013-03-27",37.169998,37.470001,37.035,37.105,3744000,36.043068
"2013-03-28",37.125,38.365002,37.035,38.310001,5644400,37.213589
"2013-04-01",38.27,38.599998,38.134998,38.369999,3541000,37.271866
"2013-04-02",38.450001,38.945,38.130001,38.18,3045400,37.087315
"2013-04-03",38.139999,38.215,37.424999,37.459999,3642200,36.387913
"2013-04-04",37.445,37.639999,37.005001,37.240002,3225600,36.174206
"2013-04-05",36.779999,36.889999,36.075001,36.830002,3829200,35.775944
"2013-04-08",36.814999,37.294998,36.610001,37.294998,2389200,36.227631
"2013-04-09",37.310001,37.564999,36.845001,37.209999,2151800,36.145065
"2013-04-10",37.41,38.474998,37.275002,38.150002,4010800,37.058167
"2013-04-11",38.244999,38.849998,38.125,38.830002,5391600,37.718704
"2013-04-12",37.790001,37.889999,37.055,37.779999,9172000,36.69875
"2013-04-15",37.75,37.75,36.525002,36.529999,8525800,35.484528
"2013-04-16",36.805,37.099998,36.294998,36.314999,8952800,35.275677
"2013-04-17",36.095001,36.095001,35.330002,35.474998,9982200,34.459717
"2013-04-18",35.619999,35.639999,35.150002,35.240002,4885400,34.231441
"2013-04-19",35.145,35.18,33.855,33.904999,11732400,32.934658
"2013-04-22",34.080002,34.27,33.200001,33.349998,9909000,32.395531
"2013-04-23",33.525002,33.59,32.435001,32.494999,17676400,31.565002
"2013-04-24",32.494999,32.595001,30.885,30.965,31609800,30.078794
"2013-04-25",31.395,31.879999,30.645,30.674999,18130600,29.797094
"2013-04-26",30.655001,31.18,30.65,30.98,12816000,30.093363
"2013-04-29",31.135,31.58,31.075001,31.465,10228000,30.564484
"2013-04-30",31.450001,32.610001,31.415001,32.400002,14370400,31.472723
"2013-05-01",32.23,32.424999,31.705,31.745001,5536800,30.836473
"2013-05-02",31.799999,32.205002,31.469999,32.169998,7686000,31.249306
"2013-05-03",32.549999,33.334999,32.375,33.305,9763600,32.351826
"2013-05-06",33.389999,33.389999,32.775002,32.825001,7358000,31.885561
"2013-05-07",32.869999,33.200001,32.080002,32.439999,9751400,31.511581
"2013-05-08",34,34.115002,32.580002,34.075001,13004800,33.099789
"2013-05-09",34.240002,34.334999,33.845001,34.224998,11530400,33.245495
"2013-05-10",34.355,34.365002,32.105,32.514999,11786600,31.584425
"2013-05-13",32.525002,32.59,31.315001,31.440001,15485200,30.540201
"2013-05-14",31.559999,31.815001,30.945,31.195,11703200,30.302212
"2013-05-15",31.17,32.450001,31.004999,32.220001,16701200,31.297878
"2013-05-16",32.115002,32.285,31.57,31.610001,5756400,30.705336
"2013-05-17",31.860001,32.785,31.415001,32.75,11365400,31.812702
"2013-05-20",32.75,33.215,32.025002,32.264999,9405400,31.341591
"2013-05-21",32.369999,32.445,32.035,32.305,11978400,31.380442
"2013-05-22",31.945,33.200001,31.924999,32.575001,16925200,31.642721
"2013-05-23",32.445,32.599998,31.84,32.055,9318400,31.1376
"2013-05-24",31.885,31.924999,31.455,31.885,5861000,30.972466
"2013-05-28",32.345001,32.345001,31.75,31.870001,6430000,30.957891
"2013-05-29",31.645,32.355,31.43,32.139999,7384200,31.220163
"2013-05-30",32.185001,32.5,31.889999,32.400002,5071800,31.472723
"2013-05-31",32.360001,32.584999,32.064999,32.325001,4702600,31.399878
"2013-06-03",32.43,32.599998,32.099998,32.435001,5266200,31.506723
"2013-06-04",32.650002,32.945,32.365002,32.41,5869200,31.482437
"2013-06-05",32.244999,32.380001,31.65,31.940001,4851400,31.02589
"2013-06-06",32.099998,32.68,31.719999,32.674999,8197400,31.739853
"2013-06-07",32.895,33.330002,32.799999,33.290001,7185400,32.337254
"2013-06-10",33.305,33.32,32,32.055,7069200,31.1376
