"","MAC.Open","MAC.High","MAC.Low","MAC.Close","MAC.Volume","MAC.Adjusted"
"2002-07-22",25.924654,26.470922,25.045067,25.600595,244300,9.562279
"2002-07-23",25.600595,25.78577,24.674715,24.674715,338200,9.216445
"2002-07-24",24.350657,25.230244,23.378483,25.045067,401300,9.354778
"2002-07-25",25.026548,25.767254,24.721008,25.545042,425000,9.541524
"2002-07-26",25.646889,26.045017,25.5543,25.924654,363700,9.683315
"2002-07-29",26.109829,27.554203,26.109829,27.470873,259200,10.26086
"2002-07-30",27.563461,28.470825,27.406061,27.869001,474400,10.409567
"2002-07-31",27.841227,28.081955,27.49865,27.683826,158300,10.340401
"2002-08-01",27.693085,28.04492,27.58198,27.822708,181600,10.392278
"2002-08-02",27.869001,27.915297,27.072744,27.609756,130900,10.312734
"2002-08-05",27.517168,27.591238,27.239403,27.50791,90200,10.274693
"2002-08-06",27.554203,27.80419,27.406061,27.600496,141500,10.309278
"2002-08-07",27.628273,28.19306,27.628273,28.156025,97200,10.516775
"2002-08-08",28.248613,28.359718,28.054178,28.100471,162200,10.496023
"2002-08-09",28.007885,28.331942,27.97085,28.146767,244800,10.513315
"2002-08-12",28.285648,28.470825,28.03566,28.470825,334100,10.634358
"2002-08-13",28.470825,28.924505,28.007885,28.007885,115000,10.461444
"2002-08-14",28.017143,28.359718,28.017143,28.183802,134500,10.527149
"2002-08-15",28.239355,28.322683,28.04492,28.294907,125200,10.568649
"2002-08-16",28.526377,28.776365,28.42453,28.702295,241600,10.720817
"2002-08-19",28.748589,28.748589,28.470825,28.470825,77400,10.634358
"2002-08-20",28.443048,28.609707,28.378237,28.517118,55300,10.651651
"2002-08-21",28.517118,28.748589,28.517118,28.702295,164400,10.720817
"2002-08-22",28.702295,28.88747,28.637484,28.683777,187000,10.713902
"2002-08-23",28.100471,28.517118,28.007885,28.007885,264400,10.665959
"2002-08-26",28.054178,28.313425,27.776415,28.239355,293700,10.754105
"2002-08-27",28.146767,28.211578,27.58198,27.776415,596100,10.577811
"2002-08-28",27.757896,28.230095,27.637531,28.211578,93600,10.743527
"2002-08-29",28.220837,28.42453,28.100471,28.331942,198800,10.789366
"2002-08-30",28.304167,28.609707,28.220837,28.220837,245200,10.747052
"2002-09-03",28.165283,28.230095,28.128248,28.146767,104800,10.718847
"2002-09-04",28.285648,28.470825,28.230095,28.378237,371300,10.806995
"2002-09-05",28.331942,28.489342,28.239355,28.285648,57600,10.771735
"2002-09-06",28.378237,28.535637,28.174543,28.331942,50200,10.789366
"2002-09-09",28.331942,28.480083,28.239355,28.368979,273400,10.803471
"2002-09-10",28.470825,28.50786,28.294907,28.42453,95300,10.824623
"2002-09-11",28.517118,28.683777,28.415272,28.42453,101600,10.824623
"2002-09-12",28.42453,28.517118,28.331942,28.387495,290300,10.810517
"2002-09-13",28.42453,28.656,28.35046,28.609707,100300,10.895145
"2002-09-16",28.656,28.794882,28.285648,28.341202,76800,10.792892
"2002-09-17",28.43379,28.637484,28.378237,28.461565,198300,10.83873
"2002-09-18",28.609707,28.609707,28.378237,28.489342,217900,10.849308
"2002-09-19",28.609707,28.609707,28.331942,28.4986,152100,10.852832
"2002-09-20",28.591188,28.702295,28.285648,28.554153,225500,10.873988
"2002-09-23",28.563412,28.702295,28.4986,28.591188,91400,10.888091
"2002-09-24",28.656,28.702295,28.331942,28.470825,165100,10.842256
"2002-09-25",28.656,28.656,28.100471,28.331942,131400,10.789366
"2002-09-26",28.461565,28.73933,28.359718,28.73933,99100,10.944504
"2002-09-27",28.730072,28.878212,28.656,28.73933,100900,10.944504
"2002-09-30",28.702295,28.822659,28.517118,28.683777,198600,10.923353
"2002-10-01",28.748589,28.748589,28.165283,28.470825,131400,10.842256
"2002-10-02",28.452307,28.452307,27.915297,27.96159,133200,10.648324
"2002-10-03",27.97085,28.156025,27.702343,27.73012,157300,10.560178
"2002-10-04",27.869001,27.869001,26.989416,27.137556,142700,10.33452
"2002-10-07",26.767204,26.896828,26.341299,26.396852,203100,10.052446
"2002-10-08",26.396852,26.433887,25.508007,26.220936,210100,9.985452
"2002-10-09",26.248711,26.248711,25.48023,25.489489,434900,9.706901
"2002-10-10",25.350607,26.341299,25.276537,26.341299,357000,10.031288
"2002-10-11",26.387594,26.720911,26.359818,26.619064,94200,10.137065
"2002-10-14",26.711651,26.711651,26.183899,26.202417,41300,9.978401
"2002-10-15",26.202417,27.220886,26.202417,26.804239,262300,10.207585
"2002-10-16",26.813498,26.822758,26.572769,26.711651,91300,10.172324
"2002-10-17",26.850534,26.943121,26.619064,26.850534,194700,10.225219
"2002-10-18",26.896828,27.035709,26.619064,26.619064,72700,10.137065
"2002-10-21",26.665358,26.804239,26.452406,26.452406,87200,10.073601
"2002-10-22",26.387594,26.582027,26.248711,26.387594,192400,10.048918
"2002-10-23",26.387594,26.628323,25.998724,26.489441,71100,10.087706
"2002-10-24",26.535734,26.850534,26.517218,26.776463,74300,10.197008
"2002-10-25",26.757946,27.128298,26.757946,26.952381,96700,10.263997
"2002-10-28",27.082005,27.11904,26.424629,26.507957,223200,10.094755
"2002-10-29",26.489441,26.489441,25.924654,26.146864,382400,9.957242
"2002-10-30",26.248711,26.248711,26.045017,26.193159,169900,9.974873
"2002-10-31",26.248711,26.517218,26.156124,26.341299,71300,10.031288
"2002-11-01",26.433887,26.683876,26.248711,26.600546,96900,10.130014
"2002-11-04",26.665358,26.850534,26.582027,26.665358,158500,10.154695
"2002-11-05",26.619064,26.906086,26.498699,26.804239,103600,10.207585
"2002-11-06",26.989416,27.035709,26.711651,26.711651,222500,10.172324
"2002-11-07",26.757946,26.887569,26.693134,26.757946,288800,10.189958
"2002-11-08",26.850534,26.859793,26.619064,26.804239,202400,10.207585
"2002-11-11",26.822758,26.850534,26.619064,26.850534,141800,10.225219
"2002-11-12",26.924604,26.943121,26.619064,26.804239,393400,10.207585
"2002-11-13",26.989416,27.239403,26.943121,27.082005,1014300,10.313364
"2002-11-14",26.665358,27.35051,26.572769,27.183851,569500,10.574719
"2002-11-15",27.174591,27.637531,27.174591,27.359768,226200,10.643148
"2002-11-18",26.387594,27.128298,26.202417,26.896828,606100,10.463065
"2002-11-19",26.906086,27.054228,26.896828,26.943121,187200,10.48107
"2002-11-20",27.035709,27.082005,26.480181,26.850534,541400,10.445056
"2002-11-21",26.850534,26.933863,26.433887,26.859793,528900,10.44866
"2002-11-22",26.757946,27.128298,26.757946,26.943121,3747400,10.48107
"2002-11-25",26.943121,27.220886,26.850534,27.11904,968300,10.549503
"2002-11-26",27.035709,27.591238,26.943121,27.489391,839600,10.693576
"2002-11-27",27.489391,27.822708,27.452356,27.822708,387600,10.823231
"2002-11-29",27.831966,28.156025,27.591238,28.156025,197200,10.952897
"2002-12-02",28.146767,28.146767,27.915297,28.146767,285200,10.949299
"2002-12-03",28.109732,28.239355,27.869001,28.007885,265000,10.895273
"2002-12-04",28.007885,28.257872,27.915297,28.128248,213900,10.942093
"2002-12-05",28.03566,28.26713,27.924555,28.19306,146900,10.967309
"2002-12-06",28.146767,28.609707,28.100471,28.470825,233700,11.075358
"2002-12-09",28.470825,28.618965,28.42453,28.563412,231300,11.111378
"2002-12-10",28.563412,28.794882,28.461565,28.609707,360300,11.129388
"2002-12-11",28.554153,28.609707,28.415272,28.489342,317200,11.082559
"2002-12-12",28.470825,28.683777,28.42453,28.554153,336700,11.107777
"2002-12-13",28.656,28.656,28.26713,28.26713,89200,10.99612
"2002-12-16",28.406013,28.859694,28.156025,28.859694,208300,11.22663
"2002-12-17",28.702295,28.748589,28.43379,28.489342,2e+05,11.082559
"2002-12-18",28.461565,28.461565,28.017143,28.165283,173500,10.956503
"2002-12-19",28.285648,28.285648,28.054178,28.183802,299300,10.963708
"2002-12-20",28.331942,28.331942,28.165283,28.239355,169900,10.985312
"2002-12-23",28.42453,28.609707,28.341202,28.609707,153900,11.129388
"2002-12-24",28.591188,28.591188,28.42453,28.526377,68700,11.096967
"2002-12-26",28.563412,28.720812,28.480083,28.544895,549700,11.104177
"2002-12-27",28.4986,28.535637,28.19306,28.230095,139800,10.981714
"2002-12-30",28.239355,28.387495,28.017143,28.174543,347700,10.960105
"2002-12-31",28.183802,28.572672,28.174543,28.470825,466100,11.075358
"2003-01-02",28.517118,28.517118,28.35046,28.415272,187200,11.053751
"2003-01-03",28.461565,28.517118,28.220837,28.378237,273500,11.039343
"2003-01-06",28.239355,28.693035,27.906038,28.609707,562600,11.129388
"2003-01-07",28.563412,28.563412,27.776415,27.980108,314200,10.884466
"2003-01-08",27.88752,27.88752,27.544945,27.591238,376400,10.733191
"2003-01-09",27.637531,27.80419,27.544945,27.683826,328400,10.769209
"2003-01-10",27.711603,27.711603,27.452356,27.50791,270800,10.700776
"2003-01-13",27.683826,27.683826,27.406061,27.600496,170500,10.736794
"2003-01-14",27.646791,27.646791,27.387545,27.452356,126200,10.679166
"2003-01-15",27.452356,27.49865,27.19311,27.49865,236800,10.69717
"2003-01-16",27.517168,27.517168,27.091263,27.220886,459500,10.589119
"2003-01-17",27.11904,27.406061,26.970898,27.406061,147500,10.66116
"2003-01-21",27.406061,27.49865,27.100521,27.452356,174800,10.679166
"2003-01-22",27.452356,27.73012,27.267179,27.331991,534900,10.632342
"2003-01-23",27.313475,27.396803,27.267179,27.359768,133700,10.643148
"2003-01-24",27.359768,27.359768,27.054228,27.072744,237100,10.531493
"2003-01-27",26.887569,26.887569,26.572769,26.683876,365600,10.380228
"2003-01-28",26.619064,26.841274,26.526476,26.841274,149700,10.441451
"2003-01-29",26.794981,26.998674,26.674616,26.943121,425100,10.48107
"2003-01-30",27.035709,27.063486,26.850534,26.850534,115500,10.445056
"2003-01-31",26.943121,27.49865,26.850534,27.49865,260600,10.69717
"2003-02-03",27.637531,27.65605,27.406061,27.517168,602200,10.704383
"2003-02-04",27.544945,27.915297,27.480133,27.915297,440400,10.859258
"2003-02-05",27.869001,28.072697,27.869001,27.924555,131300,10.862857
"2003-02-06",27.933813,28.137508,27.906038,28.007885,111000,10.895273
"2003-02-07",28.100471,28.174543,27.80419,27.850485,117300,10.834041
"2003-02-10",27.869001,28.313425,27.869001,28.313425,133300,11.01413
"2003-02-11",28.378237,28.42453,28.091213,28.19306,174300,10.967309
"2003-02-12",28.19306,28.406013,28.054178,28.091213,108400,10.927692
"2003-02-13",28.378237,28.378237,27.924555,28.183802,223000,10.963708
"2003-02-14",28.183802,28.470825,28.146767,28.285648,182900,11.003326
"2003-02-18",28.933765,29.11894,28.804142,28.841177,375200,11.219427
"2003-02-19",28.794882,29.072647,28.646742,28.952282,246400,11.262649
"2003-02-20",28.415272,28.702295,28.415272,28.702295,245100,11.389636
"2003-02-21",28.794882,29.359671,28.73933,29.165236,236500,11.57334
"2003-02-24",29.165236,29.220787,28.933765,29.165236,185600,11.57334
"2003-02-25",29.155975,29.304117,28.88747,29.257822,268200,11.610083
"2003-02-26",29.304117,29.331894,29.11894,29.248564,223900,11.606407
"2003-02-27",29.304117,29.757799,29.304117,29.628176,343400,11.757045
"2003-02-28",29.628176,29.905939,29.35041,29.767057,777600,11.812154
"2003-03-03",29.683727,29.850386,29.35041,29.535587,374600,11.720307
"2003-03-04",29.535587,29.581881,29.257822,29.331894,447300,11.639477
"2003-03-05",29.239305,29.489292,29.183752,29.322634,309400,11.635798
"2003-03-06",29.368929,29.535587,29.341152,29.415222,191000,11.67254
"2003-03-07",29.257822,29.489292,29.257822,29.452257,256400,11.687241
"2003-03-10",29.591141,29.591141,29.174494,29.220787,213400,11.595387
"2003-03-11",29.257822,29.405964,28.998577,29.072647,189100,11.536601
"2003-03-12",28.980059,29.174494,28.794882,29.007835,153900,11.510883
"2003-03-13",29.100424,29.183752,28.952282,29.155975,161100,11.569663
"2003-03-14",29.202271,29.322634,29.007835,29.165236,399700,11.57334
"2003-03-17",29.072647,29.989269,29.063389,29.952232,354100,11.885638
"2003-03-18",29.952232,29.998528,29.720762,29.998528,196600,11.904005
"2003-03-19",30.091116,30.507761,29.859646,30.507761,204700,12.106076
"2003-03-20",30.507761,30.609608,30.091116,30.535538,270000,12.117105
"2003-03-21",30.674419,30.83182,30.442949,30.711454,291400,12.186912
"2003-03-24",30.554056,30.563314,29.628176,30.026304,200700,11.915029
"2003-03-25",30.026304,30.137409,29.989269,30.091116,421800,11.940744
"2003-03-26",30.137409,30.229998,29.942974,30.100374,366300,11.944419
"2003-03-27",30.100374,30.109632,29.730022,29.813351,96000,11.830526
"2003-03-28",29.859646,29.970751,29.674469,29.767057,247100,11.812154
"2003-03-31",29.767057,29.813351,29.331894,29.331894,235100,11.639477
"2003-04-01",29.396706,30.044821,29.368929,30.007786,300700,11.907684
"2003-04-02",30.100374,30.554056,30.100374,30.368879,241300,12.05097
"2003-04-03",30.378138,30.479984,30.035563,30.220739,137100,11.992184
"2003-04-04",30.183702,30.461468,29.767057,29.767057,156200,11.812154
"2003-04-07",29.952232,30.387398,29.822611,30.091116,137200,11.940744
"2003-04-08",30.183702,30.461468,29.868904,30.415174,296100,12.069344
"2003-04-09",30.424433,30.748491,30.294809,30.554056,231800,12.124454
"2003-04-10",30.554056,30.554056,30.239256,30.442949,193800,12.080364
"2003-04-11",30.461468,30.554056,30.026304,30.229998,106800,11.99586
"2003-04-14",30.322586,30.554056,30.276291,30.507761,175000,12.106076
"2003-04-15",30.368879,30.461468,30.229998,30.257774,265300,12.006886
"2003-04-16",30.276291,30.276291,29.859646,30.248514,496400,12.003209
"2003-04-17",30.294809,30.554056,30.137409,30.554056,157300,12.124454
"2003-04-21",30.554056,30.554056,30.276291,30.554056,229800,12.124454
"2003-04-22",30.554056,31.100325,30.507761,30.924408,245000,12.271417
"2003-04-23",30.970701,31.29476,30.878115,31.109585,110200,12.344897
"2003-04-24",31.109585,31.202171,30.692938,30.692938,182000,12.179565
"2003-04-25",30.739231,31.007736,30.609608,30.859596,368200,12.245697
"2003-04-28",30.859596,30.979961,30.646645,30.850338,214500,12.242022
"2003-04-29",31.06329,31.266983,30.692938,30.767008,100800,12.208955
"2003-04-30",30.83182,30.878115,30.276291,30.554056,435500,12.124454
"2003-05-01",30.600349,30.868855,30.091116,30.68368,256500,12.175891
"2003-05-02",30.739231,31.331795,30.739231,31.165136,288400,12.366941
"2003-05-05",31.350313,31.433641,31.06329,31.387348,197500,12.455115
"2003-05-06",31.387348,31.803995,31.341055,31.711407,174800,12.583715
"2003-05-07",31.572525,31.591042,31.257725,31.29476,134800,12.418377
"2003-05-08",31.313278,31.341055,31.128101,31.276243,169100,12.411032
"2003-05-09",31.276243,31.350313,31.229948,31.341055,141900,12.436745
"2003-05-12",31.387348,31.415125,30.924408,31.350313,173300,12.440424
"2003-05-13",31.942877,32.544697,31.563265,31.563265,592300,12.524928
"2003-05-14",31.563265,31.655853,31.331795,31.387348,351300,12.455115
"2003-05-15",31.433641,32.053982,31.433641,31.952135,506400,12.67924
"2003-05-16",31.52623,31.665112,31.387348,31.461418,248100,12.711267
"2003-05-19",31.387348,31.942877,31.14662,31.702147,204700,12.808532
"2003-05-20",31.720665,32.45211,31.720665,32.091019,337700,12.965641
"2003-05-21",32.128052,32.45211,32.035465,32.442852,128200,13.107799
"2003-05-22",32.45211,32.553959,32.331745,32.544697,185600,13.148949
"2003-05-23",32.405815,32.933567,32.266933,32.729874,159200,13.223764
"2003-05-27",32.729874,32.757652,32.313229,32.387299,239400,13.085355
"2003-05-28",32.387299,32.563217,32.035465,32.081757,277800,12.961902
"2003-05-29",31.7577,32.165089,31.109585,31.516972,413300,12.733718
"2003-05-30",31.618818,31.952135,31.461418,31.942877,356600,12.905787
"2003-06-02",32.081757,32.52618,32.072498,32.359524,315400,13.074128
"2003-06-03",32.37804,32.609509,32.220642,32.516922,238000,13.137724
"2003-06-04",32.52618,32.822464,32.470627,32.757652,153600,13.234985
"2003-06-05",32.803944,33.053932,32.628029,32.915051,193400,13.298578
"2003-06-06",33.007637,33.359474,32.961346,33.118744,210700,13.380878
"2003-06-09",33.100227,33.13726,32.776169,32.915051,256700,13.298578
"2003-06-10",32.942829,33.729824,32.933567,33.729824,138200,13.627767
"2003-06-11",33.794636,33.813156,33.470577,33.766861,306200,13.642734
"2003-06-12",33.794636,33.794636,33.192814,33.192814,311100,13.410806
"2003-06-13",33.285404,33.285404,32.544697,32.60025,199400,13.171391
"2003-06-16",32.609509,32.961346,32.60025,32.942829,208200,13.309801
"2003-06-17",32.803944,32.896534,32.507664,32.581734,265000,13.163906
"2003-06-18",32.470627,32.470627,31.794735,31.9151,263200,12.894573
"2003-06-19",32.035465,32.220642,31.628077,31.794735,222700,12.845937
"2003-06-20",31.961393,32.06324,31.665112,31.729923,380600,12.819752
"2003-06-23",31.7577,31.7577,31.109585,31.248466,314600,12.625228
"2003-06-24",31.239206,31.248466,30.785526,31.091066,616800,12.561641
"2003-06-25",31.155878,31.655853,31.091066,31.572525,224700,12.756157
"2003-06-26",31.665112,32.322487,31.581783,32.322487,230300,13.059166
"2003-06-27",32.350266,32.479885,32.220642,32.350266,289400,13.070391
"2003-06-30",32.220642,32.52618,32.220642,32.52618,1148000,13.141462
"2003-07-01",32.637287,32.979862,32.553959,32.979862,249800,13.324762
"2003-07-02",32.979862,33.785378,32.979862,33.655754,265000,13.59784
"2003-07-03",33.563168,33.794636,33.377991,33.776119,94400,13.646469
"2003-07-07",33.776119,34.340908,33.776119,34.340908,194700,13.874665
"2003-07-08",34.396458,34.396458,33.915001,34.183506,142100,13.811065
"2003-07-09",34.183506,34.183506,33.155781,33.655754,195300,13.59784
"2003-07-10",33.627979,33.627979,32.942829,33.183556,178900,13.407063
"2003-07-11",33.340958,34.257576,33.340958,33.933517,256300,13.710063
"2003-07-14",33.979813,34.489048,33.970554,34.109436,105700,13.781144
"2003-07-15",34.118694,34.174248,33.979813,33.989071,117700,13.732514
"2003-07-16",33.998329,34.072403,33.729824,34.035366,125700,13.751215
"2003-07-17",34.072403,34.072403,32.840981,33.146523,308800,13.392097
"2003-07-18",33.053932,33.516872,33.053932,33.331696,143300,13.466914
"2003-07-21",33.424286,33.516872,33.118744,33.331696,94200,13.466914
"2003-07-22",33.470577,33.618721,33.442802,33.609463,140100,13.579142
"2003-07-23",33.618721,33.702049,33.470577,33.590942,113100,13.571659
"2003-07-24",33.637238,33.979813,33.637238,33.933517,129300,13.710063
"2003-07-25",34.072403,34.192764,33.794636,34.072403,106800,13.766179
"2003-07-28",34.072403,34.118694,33.702049,33.840931,226500,13.672664
"2003-07-29",33.979813,34.118694,33.840931,33.970554,204800,13.725033
"2003-07-30",34.109436,34.766811,34.109436,34.720516,143500,14.028031
"2003-07-31",34.859402,34.859402,34.377941,34.563118,117800,13.964438
"2003-08-01",34.563118,34.563118,34.035366,34.118694,175100,13.784878
"2003-08-04",34.164989,34.266838,33.979813,34.239059,247200,13.833517
"2003-08-05",34.257576,34.303871,33.94278,34.220543,144300,13.826031
"2003-08-06",34.164989,34.183506,33.989071,34.164989,118000,13.803587
"2003-08-07",34.072403,34.498306,33.970554,34.489048,105500,13.934523
"2003-08-08",34.62793,34.702,34.433495,34.581635,140000,13.97192
"2003-08-11",34.396458,34.951988,34.396458,34.674225,107400,14.009334
"2003-08-12",34.905693,34.905693,34.572376,34.646446,373700,13.99811
"2003-08-13",34.720516,34.720516,34.489048,34.489048,73300,13.934523
