"","AA.Open","AA.High","AA.Low","AA.Close","AA.Volume","AA.Adjusted"
"2014-08-05",39.961891,39.98592,39.337109,39.505322,7094000,38.415314
"2014-08-06",39.048752,39.889801,39.048752,39.505322,4787500,38.485542
"2014-08-07",39.553379,39.745621,38.135609,38.448002,8014800,37.455513
"2014-08-08",37.775162,38.808449,37.486801,38.688301,5771900,37.689613
"2014-08-11",39.1689,39.433231,38.808449,38.904572,4123200,37.900311
"2014-08-12",38.976662,39.433231,38.808449,38.904572,6336500,37.900311
"2014-08-13",38.976662,39.144871,38.760391,39.024719,3913200,38.017353
"2014-08-14",38.904572,39.096809,38.832481,39.00069,2487600,37.993935
"2014-08-15",39.096809,39.216961,38.496059,38.71233,4703600,37.71302
"2014-08-18",38.9286,39.31308,38.808449,39.216961,4908700,38.204624
"2014-08-19",39.337109,39.577412,39.096809,39.481289,5479000,38.462132
"2014-08-20",39.361141,40.106071,39.31308,39.649502,5449300,38.625999
"2014-08-21",39.697559,39.697559,39.072781,39.289051,3560200,38.274857
"2014-08-22",39.1689,39.721588,39.024719,39.52935,3160500,38.508953
"2014-08-25",39.60144,39.817711,39.337109,39.60144,3031500,38.579182
"2014-08-26",39.577412,40.154129,39.481289,39.865768,3043000,38.836681
"2014-08-27",39.91383,40.178162,39.673531,40.154129,3163200,39.117603
"2014-08-28",39.937859,40.082039,39.697559,39.817711,2778000,38.789871
"2014-08-29",39.961891,40.106071,39.577412,39.91383,3811300,38.883503
"2014-09-02",39.98592,40.178162,39.793678,40.05801,4474400,39.02396
"2014-09-03",40.082039,40.851002,40.05801,40.682789,4523400,39.632618
"2014-09-04",40.80294,41.71608,40.634731,41.091301,6497800,40.030582
"2014-09-05",41.11533,41.547871,40.875031,41.523842,3995700,40.451958
"2014-09-08",41.523842,41.571899,40.754879,40.875031,4661600,39.819889
"2014-09-09",41.11533,41.523842,40.923092,41.11533,6203100,40.053997
"2014-09-10",40.971149,41.3316,40.73085,41.3316,5972900,40.264675
"2014-09-11",41.499809,41.547871,40.44249,40.610699,7072500,39.562389
"2014-09-12",40.80294,40.80294,39.76965,40.178162,8400600,39.14101
"2014-09-15",40.178162,40.250252,38.976662,39.38517,8678200,38.368496
"2014-09-16",38.616211,39.625469,38.56815,38.832481,18171600,37.830074
"2014-09-17",38.688301,39.289051,38.664268,39.120838,15309600,38.110977
"2014-09-18",39.24099,39.45726,38.78442,38.9286,7158600,37.923706
"2014-09-19",39.120838,39.265018,38.832481,38.952629,8313700,37.947117
"2014-09-22",38.85651,38.85651,37.799191,38.03949,9391600,37.057545
"2014-09-23",37.606949,38.39994,37.390678,37.7271,6856800,36.753223
"2014-09-24",37.895309,38.32785,37.606949,38.207699,5343900,37.221416
"2014-09-25",38.159641,38.303822,37.318588,37.558891,8022900,36.589355
"2014-09-26",37.7271,39.00069,37.606949,38.904572,8205100,37.900311
"2014-09-29",38.279789,38.664268,37.847252,38.279789,7222400,37.291634
"2014-09-30",39.00069,39.265018,38.39994,38.664268,9066500,37.666203
"2014-10-01",38.760391,38.78442,37.558891,37.7271,9045100,36.753223
"2014-10-02",37.775162,37.823219,35.78067,36.91008,10478700,35.957294
"2014-10-03",37.150379,37.919338,36.98217,37.486801,8449800,36.519123
"2014-10-06",37.871281,38.56815,37.679039,38.423969,9895600,37.432102
"2014-10-07",38.303822,38.976662,37.991428,38.32785,10867000,37.338463
"2014-10-08",38.423969,38.616211,37.222469,38.616211,14277500,37.619385
"2014-10-09",39.289051,39.481289,36.45351,36.98217,23219600,36.027519
"2014-10-10",36.597691,36.886051,35.131859,35.348129,16532700,34.435661
"2014-10-13",35.78067,36.669781,34.723351,34.819469,10422400,33.92065
"2014-10-14",35.203949,35.396191,33.786179,34.338871,15021200,33.452454
"2014-10-15",33.641998,35.011711,32.945129,34.843498,15308100,33.944057
"2014-10-16",33.810211,35.203949,33.666031,35.083801,11025000,34.178162
"2014-10-17",35.70858,37.534859,35.612461,37.534859,14881800,36.565945
"2014-10-20",37.342621,37.751129,37.102322,37.703072,6332700,36.72982
"2014-10-21",38.087551,39.481289,38.03949,39.289051,9573100,38.274857
"2014-10-22",39.433231,39.697559,38.56815,38.736359,11426300,37.736431
"2014-10-23",39.289051,39.577412,38.736359,39.024719,7168600,38.017353
"2014-10-24",39.24099,39.817711,38.976662,39.76965,5349000,38.743046
"2014-10-27",39.793678,39.817711,39.192928,39.361141,6426900,38.345081
"2014-10-28",39.649502,40.009949,39.433231,39.889801,5121500,38.860092
"2014-10-29",39.84174,40.1301,38.56815,39.096809,12972600,38.087574
"2014-10-30",38.85651,39.31308,38.03949,38.976662,7431000,37.970531
"2014-10-31",39.481289,40.274281,39.024719,40.274281,7749100,39.23465
"2014-11-03",40.322338,40.923092,40.009949,40.682789,6643900,39.632618
"2014-11-04",40.490551,40.538609,39.481289,39.793678,5499000,38.766457
"2014-11-05",40.082039,40.106071,38.85651,39.072781,7575600,38.133251
"2014-11-06",39.337109,39.45726,38.808449,39.337109,5918800,38.391224
"2014-11-07",39.577412,39.625469,39.024719,39.24099,5621000,38.297409
"2014-11-10",39.096809,39.553379,38.832481,39.216961,4461500,38.273964
"2014-11-11",39.144871,39.60144,38.9286,39.52935,2900900,38.578831
"2014-11-12",39.45726,40.65876,39.265018,40.562641,6602600,39.587288
"2014-11-13",40.634731,40.826969,40.05801,40.226219,5184600,39.258953
"2014-11-14",40.226219,40.80294,39.91383,40.706821,3676600,39.727993
"2014-11-17",40.634731,40.73085,40.250252,40.44249,3189300,39.470024
"2014-11-18",40.418461,41.355629,40.418461,41.235481,6127000,40.24395
"2014-11-19",41.163391,41.163391,39.937859,40.106071,6601700,39.141693
"2014-11-20",39.817711,41.283539,39.721588,41.139359,5652600,40.150139
"2014-11-21",42.100559,42.653252,41.64399,41.93235,8607600,40.924061
"2014-11-24",42.052502,42.31683,41.235481,41.379662,5386500,40.384655
"2014-11-25",41.571899,42.436981,41.499809,41.740108,6050300,40.736439
"2014-11-26",41.956379,42.292801,41.451752,42.292801,3803700,41.275845
"2014-11-28",42.24474,42.268768,41.235481,41.547871,3668600,40.548824
"2014-12-01",41.812199,41.86026,40.851002,41.18742,5544900,40.197041
"2014-12-02",41.139359,41.740108,40.995178,41.571899,5619300,40.572277
"2014-12-03",41.595928,41.836231,41.235481,41.355629,6766200,40.361206
"2014-12-04",41.64399,41.93235,41.211449,41.427719,5707200,40.431557
"2014-12-05",41.71608,41.78817,40.634731,40.73085,6791600,39.75145
"2014-12-08",40.610699,40.754879,39.00069,39.144871,9152800,38.203609
"2014-12-09",38.25576,38.880539,37.847252,38.544121,9425300,37.617298
"2014-12-10",38.39994,38.85651,37.43874,37.558891,7654900,36.655762
"2014-12-11",37.558891,37.799191,36.30933,36.429482,8445400,35.553509
"2014-12-12",36.09306,36.741871,35.684551,35.732609,7966900,34.873394
"2014-12-15",36.189178,36.741871,35.804699,35.876789,10707400,35.014111
"2014-12-16",36.141121,36.549629,34.627232,34.675289,12223900,33.841499
"2014-12-17",35.03574,36.213211,34.819469,36.16515,11023700,35.29554
"2014-12-18",37.198441,37.943371,36.91008,37.919338,12256900,37.007538
"2014-12-19",37.919338,38.544121,37.799191,38.303822,8393500,37.382786
"2014-12-22",38.375912,38.423969,37.198441,37.823219,7135500,36.913738
"2014-12-23",37.9674,38.39994,37.65501,37.799191,4383200,36.890282
"2014-12-24",37.895309,38.063519,37.390678,37.895309,2057400,36.984089
"2014-12-26",38.159641,38.279789,37.919338,38.015461,2644900,37.101357
"2014-12-29",38.063519,38.351879,37.799191,38.015461,2949500,37.101357
"2014-12-30",37.799191,38.279789,37.558891,38.087551,3854300,37.171719
"2014-12-31",38.087551,38.520088,37.895309,37.943371,3679600,37.030998
"2015-01-02",38.135609,38.39994,37.65501,38.159641,4340300,37.242069
"2015-01-05",37.58292,37.606949,35.78067,35.948879,9026400,35.084465
"2015-01-06",36.09306,36.934109,35.684551,36.213211,8063600,35.342445
"2015-01-07",36.717838,37.414711,36.549629,37.150379,6637700,36.257076
"2015-01-08",37.630981,38.56815,37.36665,38.207699,8185700,37.288971
"2015-01-09",38.520088,38.808449,37.847252,38.71233,6963000,37.781467
"2015-01-12",39.409199,39.481289,38.279789,38.85651,12658800,37.92218
"2015-01-13",39.577412,39.721588,37.7271,37.9674,15725900,37.054451
"2015-01-14",37.150379,37.198441,34.939621,35.92485,22831700,35.061012
"2015-01-15",36.429482,36.597691,35.804699,35.972912,11009100,35.107918
"2015-01-16",35.948879,36.717838,35.948879,36.717838,9056400,35.83493
"2015-01-20",36.91008,37.43874,36.189178,37.36665,10799000,36.46814
"2015-01-21",37.36665,38.520088,37.078289,38.25576,8572900,37.335873
"2015-01-22",38.520088,38.616211,37.751129,38.544121,6397600,37.617298
"2015-01-23",37.9674,38.32785,37.342621,37.871281,7765000,36.96064
"2015-01-26",37.751129,38.71233,37.390678,38.64024,5157000,37.711109
"2015-01-27",37.775162,38.56815,37.775162,38.25576,6497300,37.335873
"2015-01-28",38.520088,38.880539,37.871281,37.9674,6707100,37.054451
"2015-01-29",38.25576,38.448002,37.51083,38.39994,6127900,37.476585
"2015-01-30",38.087551,38.56815,37.534859,37.606949,6991100,36.702663
"2015-02-02",38.015461,38.688301,37.871281,38.616211,6117700,37.68766
"2015-02-03",39.289051,39.937859,38.832481,39.91383,8083600,38.954075
"2015-02-04",39.60144,40.009949,39.31308,39.45726,6317900,38.578159
"2015-02-05",39.505322,41.091301,39.433231,41.019211,10063100,40.105316
"2015-02-06",40.851002,40.851002,39.577412,39.817711,8717800,38.93058
"2015-02-09",38.688301,38.688301,37.36665,37.606949,12946100,36.769073
"2015-02-10",37.775162,38.25576,37.36665,38.231731,10461000,37.379936
"2015-02-11",37.823219,37.823219,36.645748,37.150379,11489200,36.322681
"2015-02-12",37.751129,37.943371,37.342621,37.606949,8046400,36.769073
"2015-02-13",37.9674,38.25576,37.486801,37.991428,6689700,37.144985
"2015-02-17",38.063519,38.11158,37.58292,37.847252,5404300,37.004021
"2015-02-18",37.799191,38.159641,37.534859,38.087551,5190600,37.238972
"2015-02-19",37.919338,38.496059,37.630981,38.448002,6917400,37.591389
"2015-02-20",38.279789,38.616211,37.7271,37.943371,5900700,37.098
"2015-02-23",37.558891,37.58292,36.958141,37.270531,5818800,36.440155
"2015-02-24",37.414711,37.919338,37.318588,37.823219,4144800,36.98053
"2015-02-25",37.630981,37.7271,35.684551,36.044998,14294600,35.241924
"2015-02-26",36.261269,36.501572,35.900822,36.30933,7813700,35.500362
"2015-02-27",36.285301,36.405449,35.3241,35.540371,8656400,34.748539
"2015-03-02",35.540371,36.09306,35.420219,35.92485,8059600,35.124451
"2015-03-03",35.756641,36.813961,35.756641,36.477539,6827500,35.664825
"2015-03-04",35.420219,35.516338,34.002449,35.059769,16788600,34.278648
"2015-03-05",34.675289,34.819469,34.170658,34.555141,7139700,33.785259
"2015-03-06",34.386929,34.987679,34.194691,34.795441,8322400,34.020203
"2015-03-09",33.473789,33.61797,32.056019,32.921101,32623000,32.187626
"2015-03-10",32.752892,32.969158,32.296322,32.440498,14035800,31.71773
"2015-03-11",32.63274,32.752892,32.440498,32.656769,9652400,31.929186
"2015-03-12",32.993191,33.353642,32.728859,33.1614,8986100,32.422569
"2015-03-13",32.993191,33.113338,32.24826,32.608711,7036700,31.882196
"2015-03-16",32.77692,32.84901,31.671539,31.935869,12438000,31.224346
"2015-03-17",31.599449,31.81572,31.263029,31.383181,12205200,30.683969
"2015-03-18",31.263029,32.272289,31.142879,31.91184,23164200,31.200851
"2015-03-19",31.62348,31.647511,30.71034,31.142879,14340500,30.449022
"2015-03-20",31.28706,31.455271,30.998699,31.16691,16130700,30.472517
"2015-03-23",31.09482,31.719601,30.998699,31.239,10528200,30.543003
"2015-03-24",30.998699,31.50333,30.63825,31.455271,13435700,30.754456
"2015-03-25",31.407209,31.88781,31.142879,31.16691,10876600,30.472517
"2015-03-26",30.90258,31.263029,30.854521,30.95064,12676500,30.261068
"2015-03-27",30.83049,30.87855,30.397949,30.518101,7071700,29.838163
"2015-03-30",30.87855,31.263029,30.71034,31.142879,6711800,30.449022
"2015-03-31",30.806459,31.21497,30.7584,31.046761,9575100,30.355043
"2015-04-01",31.02273,31.4793,30.90258,31.239,15962900,30.543003
"2015-04-02",31.046761,31.91184,30.734369,31.57542,9750000,30.871925
"2015-04-06",31.88781,32.296322,31.743629,32.10408,9484700,31.388809
"2015-04-07",32.41647,32.70483,32.24826,32.272289,9525900,31.55327
"2015-04-08",32.70483,33.1614,32.536621,32.84901,17737700,32.117142
"2015-04-09",32.24826,32.320351,31.142879,31.743629,24279900,31.03639
"2015-04-10",31.81572,31.88781,31.239,31.599449,15169200,30.895422
"2015-04-13",31.57542,32.152142,31.455271,31.935869,9540900,31.224346
"2015-04-14",32.128109,32.296322,31.9599,32.128109,9130500,31.412302
"2015-04-15",32.200199,32.272289,31.91184,32.056019,14400700,31.34182
"2015-04-16",32.752892,32.921101,32.296322,32.320351,18078900,31.600264
"2015-04-17",32.17617,32.48856,31.9599,32.344379,9893100,31.623753
"2015-04-20",32.512589,32.993191,32.344379,32.63274,7364500,31.905689
"2015-04-21",32.84901,32.84901,32.296322,32.48856,7323200,31.764723
"2015-04-22",32.536621,32.63274,32.272289,32.608711,5732400,31.882196
"2015-04-23",31.9599,32.24826,31.4793,31.69557,19165600,30.989399
"2015-04-24",31.88781,31.935869,31.647511,31.76766,8515100,31.059883
"2015-04-27",31.91184,32.752892,31.88781,32.320351,11901900,31.600264
"2015-04-28",32.536621,33.01722,32.320351,32.392441,6221700,31.670744
"2015-04-29",32.080051,32.752892,32.03199,32.680801,6195000,31.952681
"2015-04-30",32.608711,32.608711,32.007961,32.24826,10469000,31.529776
"2015-05-01",32.440498,34.338871,32.392441,34.002449,20958500,33.244881
"2015-05-04",33.954391,34.242748,33.666031,33.666031,7292000,32.915958
"2015-05-05",33.954391,34.026482,33.1614,33.209461,6519800,32.469566
"2015-05-06",33.497822,33.569908,32.800949,32.921101,5770900,32.187626
"2015-05-07",32.680801,33.113338,32.344379,32.945129,5345300,32.281815
"2015-05-08",33.257519,33.353642,32.800949,33.209461,5215300,32.540817
"2015-05-11",33.30558,33.37767,32.728859,32.800949,4553400,32.140526
"2015-05-12",32.63274,32.824982,32.48856,32.56065,5127300,31.905071
"2015-05-13",32.656769,33.329609,32.656769,32.752892,6376200,32.093445
"2015-05-14",33.065281,33.281551,32.752892,32.77692,4640500,32.116982
"2015-05-15",32.77692,32.800949,32.464531,32.536621,3870600,31.881531
"2015-05-18",32.48856,32.512589,31.9599,32.200199,6537000,31.55188
"2015-05-19",32.056019,32.128109,31.31109,31.43124,12825700,30.798401
"2015-05-20",31.55139,31.62348,31.28706,31.407209,6775600,30.774853
"2015-05-21",31.4793,31.50333,31.21497,31.239,7028700,30.610029
"2015-05-22",31.21497,31.35915,31.070789,31.09482,5460500,30.468754
"2015-05-26",31.02273,31.02273,30.42198,30.662279,9174200,30.04492
"2015-05-27",30.61422,30.87855,30.470039,30.734369,6888800,30.115562
"2015-05-28",30.49407,30.590191,30.205709,30.470039,7518800,29.856552
"2015-05-29",30.325859,30.397949,29.89332,30.0375,9207800,29.432722
"2015-06-01",30.133619,30.15765,29.532869,29.845261,5834800,29.244352
"2015-06-02",29.845261,30.7584,29.82123,30.325859,7900600,29.715275
"2015-06-03",30.34989,30.7584,30.2778,30.30183,6128800,29.69173
"2015-06-04",30.109591,30.397949,29.96541,30.0375,5840100,29.432722
"2015-06-05",29.917351,30.01347,29.67705,29.845261,7181700,29.244352
"2015-06-08",29.797199,29.845261,29.41272,29.43675,7347500,28.844069
"2015-06-09",29.48481,29.653021,29.196449,29.29257,6256100,28.702789
"2015-06-10",29.508841,29.604959,29.172421,29.244511,6789600,28.655699
"2015-06-11",29.244511,29.29257,28.908091,29.052271,6413300,28.467329
"2015-06-12",29.00421,29.22048,28.88406,28.980181,6051600,28.396692
"2015-06-15",28.76391,29.10033,28.643761,28.836,5307900,28.255415
"2015-06-16",28.76391,28.95615,28.643761,28.88406,4998200,28.302507
"2015-06-17",28.908091,28.932119,28.47555,28.73988,6135200,28.161226
"2015-06-18",28.836,29.00421,28.523609,28.643761,5586200,28.067043
"2015-06-19",28.595699,28.836,28.49958,28.667789,7951000,28.090588
"2015-06-22",28.595699,28.595699,28.09107,28.259279,10027200,27.690304
"2015-06-23",28.331369,28.42749,28.13913,28.21122,6852000,27.643211
"2015-06-24",28.13913,28.47555,28.09107,28.21122,7502900,27.643211
"2015-06-25",28.259279,28.28331,27.75465,27.80271,6462500,27.242926
"2015-06-26",27.82674,28.259279,27.778681,28.09107,6763600,27.52548
"2015-06-29",27.586439,27.89883,27.250019,27.27405,8292300,26.724911
"2015-06-30",27.514351,27.634501,26.793449,26.793449,9414300,26.253988
"2015-07-01",26.913601,26.985689,26.28882,26.60121,11789700,26.065617
"2015-07-02",26.649269,26.985689,26.529119,26.6733,6013700,26.136259
"2015-07-06",26.312851,26.74539,26.240761,26.505091,7507300,25.971434
"2015-07-07",26.33688,26.69733,25.42374,26.577181,13095500,26.042074
"2015-07-08",26.312851,26.433001,24.967171,25.231501,19132900,24.723486
"2015-07-09",25.80822,26.36091,25.39971,25.447769,16702300,24.9354
"2015-07-10",25.88031,26.120609,25.495831,25.54389,9911800,25.029585
"2015-07-13",25.88031,26.048519,25.68807,26.00046,7938200,25.476965
"2015-07-14",25.88031,26.096581,25.591949,25.88031,7226300,25.359232
"2015-07-15",25.88031,25.92837,25.27956,25.39971,8022700,24.888308
"2015-07-16",25.591949,25.591949,25.06329,25.255529,6801700,24.747032
"2015-07-17",25.20747,25.35165,24.895081,25.20747,6659800,24.699938
"2015-07-20",25.111349,25.15941,24.46254,24.510599,9474200,24.017099
"2015-07-21",24.510599,25.08732,24.41448,24.582689,10094500,24.08774
"2015-07-22",24.41448,24.41448,23.93388,24.00597,16907600,23.522631
"2015-07-23",24.246269,24.48657,23.7897,23.93388,9152500,23.451992
"2015-07-24",23.81373,23.81373,23.18895,23.573429,11491600,23.098801
"2015-07-27",23.33313,24.00597,23.044769,23.116859,11601100,22.651421
"2015-07-28",23.429251,23.86179,23.092831,23.717609,11293600,23.24008
"2015-07-29",23.837761,24.558661,23.765671,24.41448,13152500,23.922918
"2015-07-30",24.48657,24.630751,23.74164,23.981939,8254000,23.499086
"2015-07-31",24.246269,24.366421,23.693581,23.717609,7629800,23.24008
"2015-08-03",23.59746,23.59746,23.020741,23.164921,8966200,22.698515
"2015-08-04",23.88582,24.19821,23.26104,23.381189,10216900,22.910431
"2015-08-05",23.81373,24.39045,23.429251,23.453279,10390100,23.052143
"2015-08-06",23.453279,23.93388,23.164921,23.81373,9430700,23.406427
"2015-08-07",23.59746,24.174179,22.492081,22.61223,13834700,22.225481
"2015-08-10",22.900591,24.246269,22.61223,24.22224,11631900,23.807955
"2015-08-11",23.309099,23.40522,22.636259,22.780439,16559000,22.390814
"2015-08-12",22.564171,22.972679,22.299841,22.85253,11937300,22.461672
"2015-08-13",22.87656,22.87656,22.3479,22.371929,6023900,21.98929
"2015-08-14",22.39596,22.66029,22.299841,22.61223,5513100,22.225481
"2015-08-17",22.371929,22.80447,22.25178,22.66029,4549300,22.272717
"2015-08-18",22.3479,22.492081,22.20372,22.27581,6753100,21.894814
"2015-08-19",22.05954,22.32387,21.8673,21.891331,7732500,21.516911
"2015-08-20",22.08357,22.155661,21.578939,21.699089,7367100,21.327955
"2015-08-21",21.554911,21.578939,20.978189,20.978189,10484700,20.619387
"2015-08-24",19.704599,20.52162,19.151911,19.704599,17121400,19.36758
"2015-08-25",20.73789,20.80998,19.488331,19.488331,10946600,19.15501
"2015-08-26",19.84878,19.92087,19.27206,19.84878,11574600,19.509295
"2015-08-27",20.1852,21.434759,20.13714,21.290581,11411300,20.926434
"2015-08-28",21.33864,22.636259,21.1464,22.61223,17510900,22.225481
"2015-08-31",22.27581,22.900591,22.155661,22.708349,12678400,22.319952
"2015-09-01",21.98745,22.39596,21.79521,22.155661,13576200,21.776716
"2015-09-02",22.564171,22.564171,21.65103,22.39596,16846600,22.012907
"2015-09-03",22.5882,23.429251,22.46805,22.99671,11740500,22.603384
"2015-09-04",22.564171,23.164921,22.3479,22.80447,20015700,22.414431
"2015-09-08",23.717609,23.717609,23.0688,23.357161,7507700,22.957668
"2015-09-09",23.837761,23.88582,22.900591,22.99671,12260900,22.603384
"2015-09-10",22.972679,23.357161,22.85253,23.14089,12295600,22.745098
"2015-09-11",23.0688,23.429251,22.92462,23.18895,8154500,22.792334
"2015-09-14",23.020741,23.092831,22.39596,22.54014,13011200,22.154621
"2015-09-15",22.564171,23.33313,22.516109,23.14089,7468900,22.745098
"2015-09-16",23.309099,23.74164,23.309099,23.693581,8279200,23.288336
"2015-09-17",23.573429,24.41448,23.429251,23.909849,10203100,23.500904
"2015-09-18",23.66955,24.102091,23.453279,23.957911,12108600,23.548143
"2015-09-21",23.981939,24.2703,23.7897,23.7897,7369600,23.382811
"2015-09-22",23.0688,23.14089,22.54014,22.828501,10524900,22.438053
"2015-09-23",23.020741,23.044769,22.08357,22.107599,8713700,21.729481
"2015-09-24",21.79521,22.25178,21.290581,22.05954,10723700,21.682241
"2015-09-25",22.227751,22.32387,21.53088,21.79521,7908800,21.422434
"2015-09-28",22.73238,23.164921,22.107599,23.044769,39826500,22.65062
"2015-09-29",23.116859,23.47731,22.492081,22.708349,16354600,22.319952
"2015-09-30",23.092831,23.33313,22.66029,23.21298,17459500,22.815954
"2015-10-01",23.33313,23.66955,22.08357,22.25178,15341100,21.871193
"2015-10-02",21.98745,22.87656,21.8673,22.87656,11710100,22.485287
"2015-10-05",23.092831,25.111349,23.0688,25.01523,20160200,24.587379
"2015-10-06",25.06329,26.505091,25.01523,26.384939,23831900,25.933662
"2015-10-07",26.793449,26.86554,25.61598,26.28882,17303100,25.839188
"2015-10-08",26.07255,26.69733,25.54389,26.457029,15136500,26.004519
"2015-10-09",25.640011,26.240761,24.630751,24.654779,32757900,24.233091
"2015-10-12",24.702841,24.72687,23.957911,24.22224,13085200,23.807955
"2015-10-13",23.93388,24.558661,23.693581,24.102091,15079700,23.689856
"2015-10-14",24.246269,24.294331,23.81373,23.909849,17585700,23.500904
"2015-10-15",23.86179,24.030001,23.14089,23.309099,20724900,22.910431
"2015-10-16",23.501341,23.52537,22.66029,22.94865,11370500,22.556145
"2015-10-19",22.66029,22.99671,22.492081,22.636259,9597500,22.249096
"2015-10-20",22.492081,22.73238,22.371929,22.61223,10652600,22.225481
"2015-10-21",22.564171,22.66029,21.891331,21.891331,8488600,21.516911
"2015-10-22",22.01148,22.80447,21.74715,21.843269,14160700,21.469671
"2015-10-23",22.01148,22.299841,21.771179,21.963421,8446500,21.587767
"2015-10-26",21.93939,22.08357,20.93013,21.07431,10811600,20.713865
"2015-10-27",21.12237,21.482821,20.71386,20.978189,11211900,20.619387
"2015-10-28",21.026251,21.93939,20.93013,21.60297,13833800,21.233482
"2015-10-29",21.3867,21.65103,21.19446,21.506849,12247900,21.139002
"2015-10-30",21.554911,21.771179,21.31461,21.45879,14542000,21.091766
"2015-11-02",21.506849,22.20372,21.45879,22.035509,12476700,21.658623
"2015-11-03",22.107599,23.020741,22.08357,22.54014,10659100,22.154621
"2015-11-04",22.708349,22.85253,22.27581,22.54014,9227800,22.225704
"2015-11-05",22.27581,22.39596,21.771179,22.107599,9374200,21.7992
"2015-11-06",21.891331,22.05954,21.578939,21.843269,9720900,21.538557
"2015-11-09",21.554911,21.627001,20.425501,20.689831,18093700,20.401209
"2015-11-10",20.6658,20.689831,20.041019,20.06505,11789300,19.785145
"2015-11-11",20.13714,20.353411,19.416241,19.416241,13987500,19.145386
"2015-11-12",19.224001,19.224001,18.767429,18.79146,16305600,18.52932
"2015-11-13",18.86355,19.368179,18.79146,19.19997,10909900,18.932133
"2015-11-16",19.151911,19.99296,19.12788,19.92087,14040100,19.642975
"2015-11-17",20.016991,20.32938,19.80072,19.87281,14424700,19.595585
"2015-11-18",19.968929,20.20923,19.752661,20.20923,9897500,19.927311
"2015-11-19",20.44953,21.098339,20.425501,21.05028,13532000,20.756628
"2015-11-20",21.170429,21.3867,20.641769,20.882071,10348000,20.590765
"2015-11-23",21.74715,22.20372,21.31461,21.79521,18402300,21.491169
"2015-11-24",21.79521,22.107599,21.554911,21.843269,11230200,21.538557
"2015-11-25",21.74715,22.708349,21.699089,22.61223,10680000,22.296793
"2015-11-27",22.39596,22.73238,22.3479,22.39596,4095200,22.083534
"2015-11-30",22.419991,22.85253,22.371929,22.492081,10018600,22.178318
"2015-12-01",22.73238,23.0688,22.61223,22.780439,10631200,22.462654
"2015-12-02",22.636259,22.99671,22.371929,22.46805,10655500,22.154621
"2015-12-03",22.492081,22.5882,21.41073,21.60297,9705600,21.301611
"2015-12-04",21.699089,22.54014,21.627001,22.444019,12284000,22.130928
"2015-12-07",22.73238,22.756411,21.506849,21.72312,15582300,21.420084
"2015-12-08",21.170429,21.19446,20.425501,20.47356,20348000,20.187954
"2015-12-09",20.73789,21.12237,20.425501,21.00222,11732800,20.70924
"2015-12-10",21.12237,22.444019,21.00222,22.035509,15172000,21.728115
"2015-12-11",21.578939,21.67506,21.026251,21.290581,12975500,20.99358
"2015-12-14",21.242519,21.74715,20.85804,21.627001,15272000,21.325304
"2015-12-15",21.8673,22.444019,21.819241,21.915359,11623200,21.609642
"2015-12-16",22.179689,22.27581,21.79521,22.20372,10652100,21.893978
"2015-12-17",22.107599,22.20372,21.72312,21.98745,8991800,21.680725
"2015-12-18",22.01148,22.61223,21.93939,22.179689,13507900,21.870283
"2015-12-21",22.46805,22.66029,22.179689,22.39596,10401600,22.083534
"2015-12-22",22.46805,22.99671,22.25178,22.972679,8104300,22.65221
"2015-12-23",23.309099,24.558661,23.26104,24.48657,16262000,24.144983
"2015-12-24",24.41448,24.582689,24.22224,24.318359,4907800,23.979118
"2015-12-28",24.030001,24.054029,23.573429,23.981939,6495300,23.647394
"2015-12-29",24.294331,24.67881,24.030001,24.34239,5591600,24.002815
"2015-12-30",23.88582,24.102091,23.66955,23.93388,9791100,23.600002
"2015-12-31",23.717609,23.981939,23.573429,23.717609,5553500,23.386749
"2016-01-04",22.87656,23.5494,22.708349,23.33313,15779900,23.007635
"2016-01-05",23.357161,23.47731,22.01148,22.27581,16363900,21.965065
"2016-01-06",21.627001,21.67506,20.54565,20.689831,22970900,20.401209
"2016-01-07",20.161169,20.44953,19.77669,19.87281,14182500,19.595585
"2016-01-08",20.47356,20.569679,19.27206,19.39221,17366500,19.121691
"2016-01-11",19.92087,19.92087,18.9837,19.224001,19951000,18.955828
"2016-01-12",19.24803,19.27206,17.0613,17.493839,38029000,17.2498
"2016-01-13",17.58996,17.878321,17.013241,17.13339,19019600,16.894379
"2016-01-14",17.03727,17.71011,16.46055,17.39772,18432200,17.155022
"2016-01-15",16.676821,16.869061,16.268311,16.5807,21738800,16.3494
"2016-01-19",16.77294,16.869061,15.76368,16.19622,21614900,15.970284
"2016-01-20",15.64353,16.364429,14.75442,16.19622,28110600,15.970284
"2016-01-21",16.19622,17.44578,16.12413,17.03727,19821000,16.799601
"2016-01-22",17.51787,17.830259,16.412491,16.50861,14308800,16.278316
"2016-01-25",16.364429,16.820999,16.24428,16.340401,14161500,16.112455
"2016-01-26",16.556669,17.25354,16.268311,17.157419,15214200,16.918072
"2016-01-27",16.965179,17.493839,16.628759,16.72488,14376700,16.49157
"2016-01-28",17.229509,17.277571,16.38846,16.820999,11189000,16.586346
"2016-01-29",16.77294,17.51787,16.77294,17.51787,14886500,17.273497
"2016-02-01",17.73414,17.73414,17.085329,17.32563,11044300,17.083937
"2016-02-02",16.869061,16.98921,16.604731,16.748911,9222900,16.515265
