"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"2013-09-13",80.102104,80.168846,79.434746,80.130707,1739800,70.502502
"2013-09-16",81.141281,81.351021,80.502525,81.131744,2239500,71.383247
"2013-09-17",81.169884,81.675171,81.045944,81.465424,2083500,71.676842
"2013-09-18",81.436821,82.828743,80.941071,82.609467,2387700,72.683441
"2013-09-19",82.866882,83.467499,82.62854,82.742943,2396900,72.800873
"2013-09-20",82.571335,82.666672,81.494026,81.494026,3629800,71.702003
"2013-09-23",81.236618,81.494026,80.063972,80.206978,3426600,70.569626
"2013-09-24",80.178375,80.998276,79.835167,80.321381,2390400,70.670265
"2013-09-25",80.397652,80.721794,79.930504,79.930504,2358300,70.326363
"2013-09-26",80.102104,80.492989,79.816093,80.130707,1455200,70.502502
"2013-09-27",79.654022,79.901901,79.272675,79.682625,1787700,70.108261
"2013-09-30",78.938995,79.539619,78.529045,79.167809,2611100,69.655312
"2013-10-01",79.253609,79.62542,78.996201,79.339409,2566900,69.80629
"2013-10-02",78.79599,79.015266,78.252571,78.977135,3074100,69.487556
"2013-10-03",78.776924,78.938995,77.261063,77.651947,2761900,68.321587
"2013-10-04",77.861687,78.643456,77.518478,78.405113,2660500,68.984261
"2013-10-07",77.651947,79.511017,77.318268,79.043869,3750400,69.546265
"2013-10-08",78.938995,79.463348,77.976097,78.004692,3196200,68.631966
"2013-10-09",78.1763,78.652985,77.651947,78.080963,2763100,68.699074
"2013-10-10",78.986664,81.122215,78.938995,81.122215,3778600,71.374893
"2013-10-11",81.045944,82.475998,80.941071,82.428329,3556500,72.524063
"2013-10-14",81.6847,82.123253,81.351021,81.970711,2990000,72.121422
"2013-10-15",81.760971,81.989777,81.007805,81.169884,2070800,71.416817
"2013-10-16",81.789574,82.151855,81.045944,81.751434,2537200,71.928482
"2013-10-17",81.408226,82.733406,81.217552,82.695274,2810300,72.758919
"2013-10-18",81.713303,81.932579,79.797028,80.635994,7384400,70.947075
"2013-10-21",80.635994,80.883873,80.140244,80.702728,3684200,71.005798
"2013-10-22",81.007805,82.447395,80.941071,82.142319,3497200,72.272408
"2013-10-23",82.113716,82.647606,81.551231,82.647606,2830600,72.716995
"2013-10-24",82.80014,83.353096,82.676208,83.210091,2366100,73.211899
"2013-10-25",83.13382,83.45797,82.609467,83.41983,2881900,73.396423
"2013-10-28",83.076622,83.467499,82.857346,83.257759,2036300,73.25383
"2013-10-29",83.048019,83.438904,82.876411,83.381699,2035600,73.362869
"2013-10-30",83.438904,83.839317,82.533203,82.676208,1917100,72.742149
"2013-10-31",82.80014,83.562836,82.466461,82.685738,2401900,72.750526
"2013-11-01",82.723877,83.677246,82.504601,82.857346,3243500,72.901527
"2013-11-04",82.943146,82.943146,81.89444,82.285324,3398700,72.398224
"2013-11-05",82.037445,82.647606,81.436821,82.313927,2071800,72.423393
"2013-11-06",82.771545,83.12429,82.361595,82.676208,1881500,72.742149
"2013-11-07",82.685738,82.933617,81.351021,81.47496,2508900,71.685249
"2013-11-08",81.532166,83.381699,81.389153,83.362633,2875500,73.3461
"2013-11-11",83.295898,83.581909,83.019417,83.343567,2142400,73.32933
"2013-11-12",83.162422,83.324493,82.428329,82.552269,2557100,72.633118
"2013-11-13",82.332993,83.429367,82.113716,83.429367,2789100,73.404816
"2013-11-14",83.658173,84.678284,83.324493,84.535278,2936000,74.377846
"2013-11-15",84.16346,84.630615,84.096725,84.48761,2698000,74.335899
"2013-11-18",84.735481,85.345642,84.411339,84.544807,2534600,74.386223
"2013-11-19",83.915588,84.335068,83.610504,83.763046,1864500,74.092758
"2013-11-20",84.03952,84.03952,83.038483,83.152893,1884300,73.553047
"2013-11-21",83.33403,83.944183,83.286362,83.839317,1697200,74.160248
"2013-11-22",83.772583,84.725952,83.591438,84.65921,2008100,74.885468
"2013-11-25",84.849884,85.1073,84.354134,84.459007,1746200,74.708382
"2013-11-26",84.516205,84.945221,84.296936,84.401802,1923500,74.657799
"2013-11-27",84.840355,85.240768,84.554344,84.725952,1228100,74.944489
"2013-11-29",84.687813,85.002426,84.268333,84.382736,1212600,74.640907
"2013-12-02",84.354134,84.840355,83.896515,84.029991,2152700,74.32888
"2013-12-03",83.848846,83.848846,82.638069,83.009888,2430700,73.426567
"2013-12-04",82.790611,83.219627,82.170921,82.781075,2542100,73.224144
"2013-12-05",82.657135,83.229156,82.466461,82.809677,1881000,73.249474
"2013-12-06",83.972786,84.354134,83.629578,84.201599,1734600,74.480705
"2013-12-09",84.258797,84.392273,83.639107,83.772583,1893200,74.101204
"2013-12-10",83.572372,84.16346,83.343567,83.74398,1856800,74.075905
"2013-12-11",83.686775,83.705841,82.247192,82.418793,3028900,72.903702
"2013-12-12",82.199524,82.657135,81.913513,82.266258,3069600,72.768776
"2013-12-13",82.523666,83.305428,81.770508,82.571335,4396600,73.038635
"2013-12-16",82.885948,83.639107,82.428329,83.295898,3284400,73.679543
"2013-12-17",83.496101,83.877449,82.409264,82.447395,3835200,72.929008
"2013-12-18",82.733406,84.354134,81.89444,84.325531,3758600,74.590317
"2013-12-19",83.963257,84.582947,83.86792,84.506676,2682900,74.750542
"2013-12-20",84.678284,85.803261,84.478073,85.374245,4027300,75.517967
"2013-12-23",85.803261,86.003464,85.1931,85.536316,2410800,75.661316
"2013-12-24",85.765121,86.384811,85.526779,86.232277,895900,76.276932
"2013-12-26",86.356209,86.96637,86.327614,86.851967,2279400,76.825081
"2013-12-27",87.071236,87.166573,86.823364,86.890099,1117800,76.85881
"2013-12-30",87.061707,87.176109,86.556419,86.75663,1521100,76.740746
"2013-12-31",86.63269,87.290512,86.499214,87.109375,1527600,77.05278
"2014-01-02",86.718491,86.890099,85.850929,86.108337,1829300,76.167297
"2014-01-03",86.270409,86.718491,86.117867,86.299011,1544300,76.335968
"2014-01-06",86.708961,87.004501,86.184608,86.213203,2051400,76.260071
"2014-01-07",86.34668,86.890099,86.251343,86.565956,1650500,76.57209
"2014-01-08",85.869995,86.565956,85.72699,86.22274,2774500,76.268494
"2014-01-09",86.651756,87.176109,86.041603,86.251343,1901100,76.2938
"2014-01-10",86.442017,86.575485,85.574448,85.955795,3145300,76.032356
"2014-01-13",85.679321,86.232277,84.602013,84.725952,2598600,74.944489
"2014-01-14",85.1073,85.317039,84.010925,85.221703,3043100,75.383018
"2014-01-15",85.641182,85.955795,85.421913,85.717453,2591800,75.821533
"2014-01-16",85.669785,86.051132,85.555382,85.850929,1718700,75.939606
"2014-01-17",86.013,86.232277,85.479111,85.755592,2727600,75.85527
"2014-01-21",86.384811,86.785225,85.660255,86.365746,2625000,76.395012
"2014-01-22",86.670822,86.994972,86.013,86.84243,2869600,76.816643
"2014-01-23",86.146469,86.480148,85.06916,85.612587,4382900,75.728783
"2014-01-24",85.374245,86.670822,84.306465,84.344604,5268000,74.607201
"2014-01-27",85.06916,86.728027,85.06916,86.079735,6909200,76.141983
"2014-01-28",86.051132,86.937767,85.936729,86.232277,3071100,76.276932
"2014-01-29",85.412376,86.318077,85.097763,85.555382,4158400,75.678185
"2014-01-30",86.461082,87.58606,86.232277,87.423988,3304300,77.331062
"2014-01-31",86.375282,87.853004,86.051132,86.975899,3887500,76.934692
"2014-02-03",86.975899,87.67186,84.525742,84.611542,4443400,74.8433
"2014-02-04",84.811752,85.793724,84.153931,85.574448,4127500,75.695038
"2014-02-05",85.040558,85.755592,84.382736,85.412376,4482000,75.551682
"2014-02-06",85.717453,86.937767,85.583984,86.890099,2291800,76.85881
"2014-02-07",87.414452,88.939842,87.204712,88.815903,4400700,78.562279
"2014-02-10",88.758705,89.426064,88.186684,88.520363,3441700,78.30085
"2014-02-11",88.758705,90.14109,88.606163,89.769272,3124000,79.405579
"2014-02-12",90.15062,90.446167,89.53093,89.893211,2598900,79.515213
"2014-02-13",89.120987,90.188759,88.91124,90.122025,2453600,79.717613
"2014-02-14",90.083885,90.398499,89.511864,90.198288,2682500,79.785072
"2014-02-18",90.007614,90.303162,89.492798,89.950417,2454900,79.565834
"2014-02-19",89.597672,90.636841,88.501289,88.6157,4474000,78.385185
"2014-02-20",88.882637,89.64534,88.396423,89.19725,2410000,78.899605
"2014-02-21",89.464195,90.036217,89.340256,89.550003,3375800,79.211655
"2014-02-24",89.959946,90.770309,89.378395,89.387924,3103900,79.068268
"2014-02-25",89.263992,89.893211,88.882637,89.492798,3404700,79.561562
"2014-02-26",89.187721,90.131554,89.140053,89.483261,2748700,79.553078
"2014-02-27",89.254456,90.093422,89.082848,89.969482,2164700,79.985352
"2014-02-28",89.902748,90.770309,89.454666,90.036217,3368700,80.044678
"2014-03-03",88.386887,89.683472,88.253418,89.225853,2829000,79.324234
"2014-03-04",90.245956,91.123062,90.112488,90.188759,4094000,80.180275
"2014-03-05",90.932388,91.38047,90.15062,90.245956,4425300,80.23114
"2014-03-06",90.617775,91.046791,90.284096,90.331764,3925400,80.307419
"2014-03-07",91.027725,91.437668,90.779846,90.989586,5045300,80.892258
"2014-03-10",90.617775,90.97052,90.274559,90.808449,2650000,80.731201
"2014-03-11",90.694046,90.827515,89.550003,89.721603,2566500,79.764984
"2014-03-12",88.920776,89.483261,88.29155,89.473732,2778700,79.544609
"2014-03-13",89.94088,90.083885,88.310616,88.520363,3705600,78.697037
"2014-03-14",88.29155,88.739632,87.595589,87.719528,3445300,77.985077
"2014-03-17",88.196213,89.445129,88.158081,89.044716,3268700,79.163193
"2014-03-18",89.349792,89.483261,89.006577,89.378395,2433800,79.459862
"2014-03-19",89.416527,89.635803,87.910202,88.558495,2495600,78.730934
"2014-03-20",88.558495,89.035179,88.177147,88.6157,2505900,78.781784
"2014-03-21",89.664406,90.360367,88.625229,88.653831,5034000,78.815704
"2014-03-24",89.054245,89.292587,87.242844,87.681396,3875500,77.951164
"2014-03-25",88.272484,88.587097,87.500252,88.129478,2482900,78.349541
"2014-03-26",88.529892,88.730103,86.594551,86.604088,3384900,76.993401
"2014-03-27",86.718491,86.937767,85.850929,86.089272,3479900,76.535744
"2014-03-28",86.279945,87.271446,86.260872,86.651756,2595100,77.035789
"2014-03-31",87.385849,88.587097,87.157043,88.434555,3493200,78.620735
"2014-04-01",88.806374,89.006577,88.29155,88.91124,2349700,79.044518
"2014-04-02",89.073311,89.797874,88.796837,89.502335,3023200,79.570053
"2014-04-03",89.712074,89.94088,89.206787,89.883682,2434700,79.909065
"2014-04-04",90.14109,90.722641,88.939842,88.977974,3489300,79.103867
"2014-04-07",88.930305,89.101913,87.300049,87.614662,2965000,77.891846
"2014-04-08",89.082848,89.082848,86.918701,87.681396,2176500,77.951164
"2014-04-09",87.87207,88.920776,87.58606,88.863571,2879700,79.002159
"2014-04-10",88.854042,89.044716,87.080772,87.080772,2662000,77.417191
"2014-04-11",86.213203,87.176109,86.003464,86.184608,2885000,76.620483
"2014-04-14",86.92823,87.05217,85.822327,86.680359,2034700,77.061241
"2014-04-15",86.832893,87.490723,85.765121,87.433517,3746900,77.730789
"2014-04-16",88.196213,88.968445,87.786263,88.949379,3632100,79.078423
"2014-04-17",89.244919,89.559532,87.919739,88.758705,4123600,78.908936
"2014-04-21",89.11145,89.11145,88.158081,88.834969,2777100,78.97673
"2014-04-22",88.892174,89.607201,88.653831,88.987511,3002800,79.11235
"2014-04-23",88.49176,89.769272,88.49176,89.64534,3622900,79.697166
"2014-04-24",90.131554,90.160156,89.054245,89.263992,2970900,79.358147
"2014-04-25",89.273521,89.416527,88.148544,88.329689,3115600,78.527504
"2014-04-28",88.529892,89.006577,87.137978,88.148544,2944100,78.36647
"2014-04-29",88.339218,88.57756,87.690926,88.158081,2730000,78.374962
"2014-04-30",87.95787,88.892174,87.614662,88.568031,3592200,78.739426
"2014-05-01",88.501289,88.825439,87.690926,87.938805,2624700,78.180016
"2014-05-02",87.929268,88.510826,87.776733,88.062744,2968000,78.290184
"2014-05-05",87.87207,88.558495,87.538391,88.29155,3372300,78.493607
"2014-05-06",88.08181,88.215279,87.300049,87.309578,2697700,77.620598
"2014-05-07",87.643257,88.634766,87.261909,88.587097,2647000,78.756371
"2014-05-08",88.358284,89.273521,88.253418,88.625229,2327700,78.79026
"2014-05-09",88.434555,88.653831,87.99601,88.472694,1921400,78.654655
"2014-05-12",88.854042,90.026688,88.854042,89.988548,2499500,80.002296
"2014-05-13",90.093422,90.35083,89.664406,89.826477,2640000,79.858208
"2014-05-14",89.864609,90.14109,88.301086,88.415489,2765700,78.60379
"2014-05-15",88.139015,88.301086,86.75663,86.909164,5226500,77.264633
"2014-05-16",86.804298,87.061707,86.461082,86.947304,3716500,77.298553
"2014-05-19",86.766159,87.652794,86.699425,87.605125,2985300,77.883362
"2014-05-20",86.985435,87.204712,85.869995,86.146469,2897500,76.981995
"2014-05-21",86.565956,87.147507,86.480148,87.004501,2842600,77.748764
"2014-05-22",87.099838,87.452583,86.75663,87.185646,2496300,77.910629
"2014-05-23",87.004501,87.795799,87.004501,87.681396,1954800,78.353645
"2014-05-27",88.139015,88.186684,87.833931,88.053207,1888400,78.685913
"2014-05-28",87.976936,88.558495,87.967407,88.196213,2148200,78.813698
"2014-05-29",88.243881,88.529892,88.08181,88.501289,1653300,79.086319
"2014-05-30",88.272484,88.863571,88.186684,88.806374,2530100,79.35894
"2014-06-02",88.949379,89.206787,88.396423,89.054245,1737600,79.58046
"2014-06-03",88.854042,89.054245,88.310616,88.91124,2913500,79.45266
"2014-06-04",88.863571,89.607201,88.568031,89.473732,2406800,79.955315
"2014-06-05",89.616737,90.88472,89.426064,90.522438,3507600,80.892448
