"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2001-10-01",15.55386,15.559819,14.957927,15.202259,816100,9.821985
"2001-10-02",15.202259,15.363161,15.136706,15.363161,1142000,9.925942
"2001-10-03",15.494267,16.954304,15.494267,16.870872,2585600,10.900059
"2001-10-04",16.870872,17.806488,16.823198,17.472765,2500300,11.288935
"2001-10-05",17.460846,17.78265,17.34166,17.78265,1480300,11.504845
"2001-10-08",17.78265,17.794569,17.323782,17.460846,1506600,11.296644
"2001-10-09",17.460846,17.460846,16.972181,17.091368,1487800,11.057606
"2001-10-10",17.210554,17.639627,17.156921,17.609831,863100,11.393033
"2001-10-11",17.609831,17.943552,17.556196,17.878,1099100,11.566533
"2001-10-12",17.878,17.997187,17.520439,17.937593,688600,11.605088
"2001-10-15",17.889919,18.080618,17.78861,17.937593,1331400,11.605088
"2001-10-16",18.026983,18.098495,17.878,18.074657,878700,11.693767
"2001-10-17",17.925674,18.205763,17.520439,17.621748,1349800,11.400739
"2001-10-18",17.609831,17.901836,17.544277,17.818407,456700,11.527974
"2001-10-19",17.78861,18.116373,17.568115,17.991228,529700,11.63979
"2001-10-22",17.878,18.021025,17.729017,17.96739,514100,11.624362
"2001-10-23",17.883959,18.402422,17.639627,18.134251,909400,11.732315
"2001-10-24",18.116373,18.217682,17.818407,17.961432,553800,11.620502
"2001-10-25",17.812447,18.170008,17.615789,18.164047,318200,11.751597
"2001-10-26",18.283236,18.700388,18.074657,18.581202,1101100,12.021481
"2001-10-29",18.473934,18.652714,18.360706,18.456055,1666700,11.940511
"2001-10-30",18.456055,18.473934,17.878,17.997187,1566900,11.643644
"2001-10-31",19.308241,19.355915,18.920883,19.081785,3519600,12.345344
"2001-11-01",18.473934,18.920883,18.450096,18.730185,2971900,12.117871
"2001-11-02",18.736143,19.04007,18.628876,18.86129,1309500,12.202695
"2001-11-05",18.95068,19.063908,18.473934,18.855331,1287000,12.198837
"2001-11-06",18.86129,19.189053,18.640795,19.111582,1102100,12.36462
"2001-11-07",19.010273,19.099663,18.7719,19.069866,614400,12.337632
"2001-11-08",18.831493,19.022192,18.742104,18.95068,988300,12.260524
"2001-11-09",18.920883,18.95664,18.354746,18.652714,954500,12.06775
"2001-11-12",18.658672,18.783819,18.116373,18.706347,474300,12.10245
"2001-11-13",18.706347,18.855331,18.414339,18.712307,1067300,12.106303
"2001-11-14",18.712307,18.944721,18.402422,18.86129,1248400,12.202695
"2001-11-15",18.742104,19.123501,18.652714,18.95068,989700,12.260524
"2001-11-16",18.95664,18.980476,18.05678,18.324949,1185800,11.855694
"2001-11-19",18.324949,18.593121,18.032942,18.503731,751000,11.971355
"2001-11-20",18.324949,18.68251,18.175966,18.479893,829600,11.955935
"2001-11-21",18.33091,18.444138,18.015064,18.384542,377300,11.894246
"2001-11-23",18.384542,18.438177,18.116373,18.33091,305100,11.859549
"2001-11-26",18.33091,18.414339,17.937593,18.324949,787400,11.855694
"2001-11-27",18.235559,18.235559,17.907797,18.110415,1117000,11.716897
"2001-11-28",18.05678,18.205763,17.997187,18.15213,1520700,11.743884
"2001-11-29",18.205763,18.432219,18.086576,18.187885,642300,11.767019
"2001-11-30",18.14617,18.318991,17.919716,18.318991,957400,11.851839
"2001-12-03",18.175966,18.730185,17.883959,18.49777,1080900,11.967504
"2001-12-04",18.527567,19.22481,18.503731,19.195013,1215900,12.418605
"2001-12-05",19.6658,20.440514,19.6658,20.214058,1965900,13.077891
"2001-12-06",20.410717,20.452433,19.904173,19.904173,1255600,12.877404
"2001-12-07",19.784986,20.142548,19.075827,20.047197,1268200,12.969935
"2001-12-10",20.19618,20.619293,20.11871,20.309408,992500,13.139583
"2001-12-11",20.309408,20.750399,20.172344,20.607374,1034700,13.332353
"2001-12-12",20.607374,20.607374,19.731352,20.017401,1505500,12.95066
"2001-12-13",19.963766,20.500107,19.784986,20.404757,1020600,13.201267
"2001-12-14",20.398798,21.960144,20.398798,21.668137,4041300,14.018642
"2001-12-17",21.668137,22.329622,21.394007,21.483397,2672200,13.899122
"2001-12-18",21.519154,21.781363,21.262901,21.513193,1200900,13.918391
"2001-12-19",21.513193,21.703892,21.096041,21.292698,1566300,13.775741
"2001-12-20",21.304617,21.691973,20.917259,20.935139,1184400,13.544403
"2001-12-21",20.887463,21.417845,20.887463,21.245024,1299900,13.744892
"2001-12-24",21.471478,21.483397,21.227146,21.292698,224600,13.775741
"2001-12-26",21.215227,21.513193,21.167553,21.435722,412100,13.86827
"2001-12-27",21.495316,21.63238,21.316536,21.4536,560400,13.879838
"2001-12-28",21.394007,21.608543,21.245024,21.537031,647000,13.933815
"2001-12-31",21.394007,21.423803,20.857666,21.096041,1022700,13.648506
"2002-01-02",21.215227,21.370169,20.5597,20.839788,857500,13.482716
"2002-01-03",20.827869,21.471478,20.619293,21.471478,1934400,13.891411
"2002-01-04",21.751566,22.87788,21.751566,22.734858,2141100,14.708776
"2002-01-07",22.585873,22.854044,21.989941,22.16872,1580400,14.342503
"2002-01-08",22.16276,22.556076,21.960144,22.16276,1297200,14.338643
"2002-01-09",22.287907,22.335581,22.109127,22.228313,873600,14.381053
"2002-01-10",22.275988,22.51436,22.228313,22.287907,676600,14.41961
"2002-01-11",22.3475,22.657385,22.3475,22.353458,711600,14.462022
"2002-01-14",22.287907,22.407093,22.132963,22.144882,442100,14.327065
"2002-01-15",22.144882,22.317703,21.995899,22.305784,1008900,14.431177
"2002-01-16",22.395174,22.728897,22.085289,22.132963,881700,14.319366
"2002-01-17",22.049534,22.87788,22.049534,22.728897,1492800,14.704916
"2002-01-18",22.275988,22.782532,22.228313,22.663345,1855000,14.66251
"2002-01-22",22.824247,23.2414,22.824247,23.104336,2110900,14.947816
"2002-01-23",23.122213,23.33079,23.122213,23.235441,1767600,15.032639
"2002-01-24",23.235441,23.235441,22.746775,23.014946,1802500,14.889978
"2002-01-25",23.014946,23.014946,22.198517,22.377296,1676300,14.477437
"2002-01-28",22.383257,22.740816,22.287907,22.3475,1544400,14.458162
"2002-01-29",22.466686,22.645466,22.085289,22.156801,1204400,14.334787
"2002-01-30",22.943434,23.718147,22.770613,23.509569,2419300,15.209986
"2002-01-31",23.77774,24.612047,23.747944,24.552454,2929200,15.884703
"2002-02-01",24.188934,24.331959,23.670471,23.813496,1841200,15.406623
"2002-02-04",23.658554,24.010155,23.569164,23.837334,1582500,15.422042
"2002-02-05",23.837334,24.314079,23.640675,24.099545,990300,15.59169
"2002-02-06",23.968439,23.968439,23.545326,23.598961,1195800,15.267819
"2002-02-07",23.628757,23.86117,23.24736,23.825415,1567700,15.414329
"2002-02-08",23.819456,24.433268,23.634716,23.938643,1427400,15.487587
"2002-02-11",23.837334,24.731234,23.783699,24.600128,2197000,15.915545
"2002-02-12",24.4869,24.492861,24.111464,24.206812,1776400,15.661088
"2002-02-13",24.194893,24.373672,24.075706,24.188934,1603500,15.649515
"2002-02-14",24.129341,24.999403,24.129341,24.701437,1449100,15.981092
"2002-02-15",24.701437,24.880217,24.343876,24.445185,1559200,15.815307
"2002-02-19",24.492861,24.731234,24.40943,24.522657,1675600,15.865423
"2002-02-20",24.516697,25.094753,24.373672,24.910013,1580700,16.11603
"2002-02-21",24.910013,25.619173,24.910013,25.100712,1568200,16.239408
"2002-02-22",25.0292,25.523825,24.93981,25.351004,1409300,16.401344
"2002-02-25",25.416557,25.762197,25.392719,25.684727,877200,16.617249
"2002-02-26",25.625134,25.863506,25.309288,25.356964,1187700,16.405195
"2002-02-27",25.362923,25.684727,25.154346,25.351004,1366500,16.401344
"2002-02-28",25.535744,25.791994,25.190102,25.196062,1230700,16.3011
"2002-03-01",25.267572,25.56554,25.118589,25.47019,636000,16.478449
"2002-03-04",25.863506,26.411766,25.83967,25.952896,1330600,16.790739
"2002-03-05",26.042286,26.209148,25.613214,25.619173,1058200,16.574833
"2002-03-06",25.74432,26.608423,25.625134,26.221067,1287500,16.964249
"2002-03-07",26.519033,26.519033,25.094753,25.237776,2239900,16.328085
"2002-03-08",25.0292,25.207979,23.68239,24.314079,4281400,15.730481
"2002-03-11",24.165096,24.433268,22.943434,23.122213,3245300,14.959378
"2002-03-12",22.728897,23.128172,22.049534,22.293865,5127800,14.423459
"2002-03-13",21.989941,23.157969,21.870754,22.407093,5173500,14.496716
"2002-03-14",22.466686,22.991108,22.466686,22.913637,2473800,14.824437
"2002-03-15",23.080498,23.366547,22.889799,23.235441,1836200,15.032639
"2002-03-18",23.539366,23.539366,23.300993,23.509569,2141800,15.209986
"2002-03-19",23.503611,23.628757,23.199684,23.402302,1210500,15.140585
"2002-03-20",23.408262,23.533407,23.157969,23.449976,873300,15.171434
"2002-03-21",23.77774,23.77774,22.603752,22.740816,1545100,14.712629
"2002-03-22",23.598961,23.628757,22.16276,22.538198,5982300,14.581544
"2002-03-25",22.585873,22.806368,21.751566,22.07337,2839600,14.280813
"2002-03-26",22.407093,23.068579,22.192556,22.931515,2096500,14.836001
"2002-03-27",23.003027,23.759863,23.003027,23.658554,1750600,15.306379
"2002-03-28",24.582251,24.582251,23.527449,24.188934,3184300,15.649515
"2002-04-01",23.837334,23.843292,22.889799,23.211603,1439100,15.017218
"2002-04-02",22.794451,23.146051,22.6991,22.782532,1500900,14.73962
"2002-04-03",22.3475,22.377296,21.215227,22.246191,5817700,14.392617
"2002-04-04",22.25811,22.830206,22.043573,22.806368,1398400,14.755043
"2002-04-05",22.806368,23.467855,22.806368,23.384424,3175200,15.129028
"2002-04-08",23.360586,23.688351,23.092417,23.533407,2567500,15.240946
"2002-04-09",23.688351,23.986317,23.598961,23.819456,1163500,15.426208
"2002-04-10",23.807537,24.022072,23.658554,23.950562,1653200,15.511111
"2002-04-11",23.86713,24.278324,23.658554,23.718147,1818900,15.360595
"2002-04-12",23.801577,24.099545,23.730064,23.837334,1855500,15.437779
"2002-04-15",23.837334,23.95652,23.747944,23.783699,879000,15.40305
"2002-04-16",23.807537,23.837334,23.360586,23.479773,1111300,15.206204
"2002-04-17",23.33079,23.449976,23.050701,23.193726,815800,15.02096
"2002-04-18",23.122213,23.414221,23.068579,23.140091,1241000,14.986227
"2002-04-19",23.217562,23.217562,22.842125,23.122213,754100,14.974644
"2002-04-22",23.33079,23.622797,23.2414,23.491692,1255500,15.213941
"2002-04-23",23.509569,24.123381,23.271196,24.004194,1309300,15.545842
"2002-04-24",23.926723,24.21277,23.724106,23.998236,1143800,15.541983
"2002-04-25",23.998236,24.469023,23.551285,24.290243,1144400,15.731098
"2002-04-26",24.033991,24.075706,23.676432,23.676432,1519400,15.333577
"2002-04-29",23.598961,23.658554,23.271196,23.497652,939000,15.217792
"2002-04-30",23.646635,23.890966,23.521488,23.77774,947800,15.399192
"2002-05-01",23.77774,23.77774,22.705059,23.074539,3993800,14.943773
"2002-05-02",23.464874,23.625776,22.883841,23.491692,2167300,15.213941
"2002-05-03",23.33079,23.375484,22.642487,22.767633,1677800,14.74501
"2002-05-06",22.794451,23.098375,22.651426,22.651426,873400,14.669753
"2002-05-07",22.794451,23.446997,22.624609,23.169888,1713600,15.005517
"2002-05-08",23.2414,23.366547,22.177658,22.633549,1217400,14.658167
"2002-05-09",22.526279,22.767633,22.26705,22.3475,996400,14.472917
"2002-05-10",22.383257,22.427952,21.954184,22.052513,798900,14.281874
"2002-05-13",22.124025,22.329622,21.855856,22.222355,983100,14.39187
"2002-05-14",22.07933,22.615669,21.882671,22.25811,1467600,14.415029
"2002-05-15",22.302805,22.615669,22.106148,22.302805,1291900,14.443971
"2002-05-16",22.293865,22.3475,21.882671,21.981001,793600,14.235562
"2002-05-17",21.811159,22.615669,21.811159,22.535219,1399800,14.594492
"2002-05-20",22.481585,22.535219,22.132963,22.392195,1079800,14.501863
"2002-05-21",22.526279,22.705059,22.25811,22.669304,1137900,14.681327
"2002-05-22",22.785511,22.839146,22.302805,22.490524,865100,14.565541
"2002-05-23",22.392195,22.535219,21.989941,22.508402,708600,14.577124
"2002-05-24",22.392195,22.660364,22.3475,22.374317,540700,14.490287
"2002-05-28",22.374317,22.481585,21.909489,21.936306,1425900,14.206615
"2002-05-29",21.981001,22.445829,21.981001,22.311745,1036800,14.449764
"2002-05-30",22.365377,22.651426,22.07933,22.320683,1643200,14.455552
"2002-05-31",22.3475,22.472647,22.195538,22.463707,969700,14.548182
"2002-06-03",22.24917,22.472647,21.820099,21.873734,735700,14.166101
"2002-06-04",22.097208,22.302805,21.668137,21.775404,799800,14.102412
"2002-06-05",21.829039,22.615669,21.811159,22.410072,1386700,14.513441
"2002-06-06",22.535219,23.06262,22.392195,22.526279,917500,14.588705
"2002-06-07",22.526279,23.017925,22.401134,22.821266,773200,14.779749
"2002-06-10",22.928535,23.107315,22.705059,22.910658,2532400,14.837637
"2002-06-11",23.2414,23.402302,23.07156,23.169888,1816600,15.005517
"2002-06-12",23.169888,23.536386,22.928535,23.098375,1821200,14.959208
"2002-06-13",22.830206,23.187765,22.830206,23.06262,1168000,14.936051
"2002-06-14",22.928535,23.035803,22.401134,22.892778,1311300,14.82606
"2002-06-17",22.892778,23.590021,22.883841,23.464874,916800,15.196563
"2002-06-18",23.554264,24.224689,23.554264,24.019093,1602600,15.555486
"2002-06-19",23.840313,24.975567,23.77774,24.492861,2414300,15.862318
"2002-06-20",24.582251,24.618006,23.77774,24.081667,1606100,15.596024
"2002-06-21",23.464874,23.688351,22.213415,22.463707,3662700,14.548182
"2002-06-24",22.034636,22.034636,20.961954,21.489355,2924900,13.917162
"2002-06-25",21.578747,21.989941,20.515005,20.944077,2062300,13.564021
"2002-06-26",20.64909,20.73848,19.942909,20.622272,1649000,13.355611
"2002-06-27",21.855856,22.132963,21.471478,22.132963,2990900,14.333979
"2002-06-28",22.124025,22.3475,21.766464,22.07933,2714100,14.299242
"2002-07-01",21.945246,22.034636,20.944077,21.015589,1424300,13.610328
"2002-07-02",20.872564,21.006651,20.309408,20.515005,1492100,13.286136
"2002-07-03",20.693785,20.827869,19.147339,19.415508,2185100,12.574072
"2002-07-05",19.6658,20.881504,19.6658,20.711662,593400,13.413498
"2002-07-08",20.5597,20.783175,20.112749,20.175323,1189100,13.066152
"2002-07-09",20.336226,20.908321,19.183094,19.370813,1535200,12.545123
"2002-07-10",19.638983,20.309408,19.317179,19.782007,1569600,12.811427
"2002-07-11",19.48702,19.75519,18.914925,19.469143,1203900,12.608807
"2002-07-12",19.361874,19.75519,17.78861,18.7719,2780100,12.157251
"2002-07-15",18.816595,18.905985,17.207575,18.503731,3161900,11.983573
"2002-07-16",18.280254,19.6658,18.14617,18.923862,2773000,12.255663
"2002-07-17",19.308241,19.808825,18.816595,18.834473,2196300,12.197774
"2002-07-18",18.86129,19.558533,18.86129,18.995375,1493300,12.301978
"2002-07-19",18.95068,19.263544,18.423279,18.548426,1901700,12.012525
"2002-07-22",18.459036,18.68251,17.34166,17.708158,1350000,11.468339
"2002-07-23",17.708158,18.494791,17.708158,18.324949,1687900,11.867795
"2002-07-24",18.324949,20.246836,17.878,19.710495,2978600,12.76511
"2002-07-25",19.6658,20.827869,19.585348,20.47031,2731400,13.257193
"2002-07-26",20.246836,20.246836,19.317179,19.790945,1790200,12.817219
"2002-07-29",20.202141,20.729542,20.121689,20.631212,1524700,13.361397
"2002-07-30",20.5597,20.953016,20.371981,20.64909,1131700,13.372977
"2002-07-31",21.024529,21.36421,20.515005,20.756357,3012100,13.442449
"2002-08-01",20.693785,21.096041,20.139566,20.139566,1066000,13.042995
"2002-08-02",20.050177,20.112749,18.995375,19.218849,1351200,12.446709
"2002-08-05",19.174154,20.112749,19.147339,19.209911,951200,12.440924
"2002-08-06",19.218849,19.799885,19.218849,19.290361,1377300,12.493023
"2002-08-07",19.889275,19.933969,18.467974,19.290361,1428900,12.493023
"2002-08-08",19.326118,19.835642,18.78084,19.782007,1362000,12.811427
"2002-08-09",19.782007,20.345163,19.504898,20.059116,602100,12.99089
"2002-08-12",20.068054,20.47031,19.692617,20.228956,487900,13.100883
"2002-08-13",20.202141,20.336226,19.504898,19.57641,969500,12.678279
"2002-08-14",19.57641,19.996544,19.04007,19.907152,939800,12.892474
"2002-08-15",20.112749,21.096041,20.041239,21.033466,1002300,13.621909
"2002-08-16",20.854687,21.096041,20.523945,20.845749,883900,13.500341
"2002-08-19",20.872564,21.775404,20.845749,21.775404,955900,14.102412
"2002-08-20",21.408905,21.408905,20.809992,20.890444,1611000,13.529284
"2002-08-21",20.944077,21.659197,20.917259,21.212248,1285600,13.737696
"2002-08-22",21.096041,21.721769,20.944077,21.54299,1316200,13.951899
"2002-08-23",21.319515,22.374317,21.319515,22.16872,1837900,14.357134
"2002-08-26",22.16872,22.35644,21.480417,22.35644,1699400,14.478714
"2002-08-27",22.33856,22.910658,22.16872,22.705059,1573500,14.704483
"2002-08-28",22.490524,23.14307,22.124025,23.000048,2088300,14.895523
"2002-08-29",22.821266,23.446997,22.705059,23.446997,1915900,15.184991
"2002-08-30",23.375484,23.375484,22.821266,22.910658,886000,14.837637
"2002-09-03",22.481585,22.481585,21.605562,21.748587,1170700,14.08505
"2002-09-04",21.766464,22.463707,21.489355,22.33856,1183500,14.467133
"2002-09-05",22.25811,22.25811,21.560867,21.891611,949400,14.177677
"2002-09-06",22.302805,22.302805,21.677074,22.24917,741900,14.409237
"2002-09-09",22.177658,22.508402,21.837976,22.392195,825300,14.501863
"2002-09-10",22.302805,22.302805,21.507235,21.63238,1122100,14.009788
"2002-09-11",21.63238,21.721769,21.319515,21.498295,680000,13.922943
"2002-09-12",21.417845,21.417845,20.327286,20.774237,1843800,13.454031
"2002-09-13",20.604395,20.988771,20.282591,20.970894,905900,13.58139
"2002-09-16",21.051346,21.212248,20.631212,21.006651,699900,13.604544
"2002-09-17",21.006651,21.096041,20.139566,20.246836,949500,13.112463
"2002-09-18",20.068054,21.239063,19.710495,21.051346,2046800,13.633488
"2002-09-19",21.096041,22.124025,21.060284,21.54299,2747000,13.951899
"2002-09-20",21.426783,21.54299,20.73848,20.908321,1841000,13.54086
"2002-09-23",20.872564,21.096041,20.327286,20.541822,1373800,13.303513
"2002-09-24",20.541822,20.720602,19.951847,20.604395,1234100,13.344032
"2002-09-25",20.73848,22.186598,20.73848,22.141903,1753400,14.339775
"2002-09-26",22.204475,23.008986,21.954184,22.758694,1727700,14.73922
"2002-09-27",22.392195,22.615669,21.936306,21.989941,957100,14.241353
"2002-09-30",21.945246,21.945246,21.051346,21.668137,1461900,14.032945
"2002-10-01",21.712831,21.855856,21.248003,21.569807,2111900,13.969264
"2002-10-02",20.336226,21.149673,19.790945,20.675907,3436500,13.390347
"2002-10-03",20.506065,20.73848,20.291531,20.541822,1850500,13.303513
"2002-10-04",20.577578,20.73848,19.862457,20.085934,1388900,13.008264
"2002-10-07",20.157446,20.479248,19.558533,19.737312,1473500,12.782481
"2002-10-08",20.336226,20.827869,19.84458,20.666967,1966300,13.408847
"2002-10-09",20.47031,20.479248,19.817762,19.969727,1007800,12.956474
"2002-10-10",19.263544,20.068054,17.699221,19.612165,3285300,12.724485
"2002-10-11",21.006651,21.140736,20.112749,20.854687,1873100,13.530643
"2002-10-14",20.747419,21.721769,20.631212,21.319515,967100,13.832228
"2002-10-15",22.3475,22.570974,21.024529,21.498295,1798700,13.948217
"2002-10-16",21.498295,21.498295,20.604395,20.988771,1206500,13.617633
"2002-10-17",21.54299,21.54299,20.398798,20.56864,2309000,13.345051
"2002-10-18",20.56864,20.631212,19.933969,20.497128,2514400,13.298657
"2002-10-21",20.497128,21.122856,19.889275,21.042406,1988100,13.652433
"2002-10-22",21.042406,21.54299,20.577578,20.783175,1520300,13.484244
"2002-10-23",20.515005,21.212248,20.47031,21.033466,1042000,13.646638
"2002-10-24",21.346333,21.435722,20.64909,20.774237,830800,13.478444
"2002-10-25",20.336226,21.265881,20.336226,21.140736,539700,13.716238
"2002-10-28",21.27482,21.525112,20.336226,20.577578,1184300,13.350851
"2002-10-29",20.577578,20.586517,19.826702,20.488188,1469500,13.292858
"2002-10-30",17.97633,18.977497,17.448929,17.886938,9448200,11.605148
"2002-10-31",17.922695,18.190865,16.626539,16.966223,6978900,11.007787
"2002-11-01",16.9841,17.16288,16.331553,16.626539,4128300,10.787395
"2002-11-04",16.850016,17.180758,16.385187,16.537149,3057100,10.7294
"2002-11-05",16.608662,16.778503,16.0902,16.733809,3862400,10.856996
"2002-11-06",16.939405,17.842243,16.724869,17.502562,3711100,11.355767
"2002-11-07",17.118185,17.878,17.001978,17.377417,2111000,11.274568
"2002-11-08",16.939405,17.654526,16.850016,17.028795,1219000,11.04838
"2002-11-11",17.654526,17.663464,16.894711,17.136063,2062600,11.117974
"2002-11-12",17.207575,17.34166,16.867893,17.145002,1441900,11.123778
"2002-11-13",16.9841,17.17182,16.850016,17.091368,2305000,11.088978
"2002-11-14",17.431049,17.878,17.305904,17.699221,1931400,11.483358
"2002-11-15",17.609831,18.074657,17.609831,17.878,2720100,11.599351
"2002-11-18",17.878,18.05678,17.743916,17.878,1577400,11.599351
"2002-11-19",17.851183,18.271317,17.699221,18.101475,1265900,11.744344
"2002-11-20",18.101475,18.700388,17.797548,18.414339,1665300,11.947334
"2002-11-21",18.503731,19.183094,18.503731,19.04007,1796800,12.35331
"2002-11-22",19.022192,19.522776,19.013252,19.066887,1986500,12.370708
"2002-11-25",19.129459,19.6658,19.084764,19.343996,1483100,12.550496
"2002-11-26",19.218849,19.388691,19.049009,19.075827,1349900,12.37651
"2002-11-27",19.174154,19.415508,18.95962,19.415508,788400,12.596894
"2002-11-29",19.48702,19.531715,19.049009,19.335056,446800,12.544695
"2002-12-02",19.442326,19.6658,19.361874,19.451263,1062500,12.620092
"2002-12-03",18.324949,18.700388,18.324949,18.414339,2362700,11.947334
"2002-12-04",18.324949,18.843412,18.235559,18.450096,1116600,11.970527
"2002-12-05",18.673571,18.68251,18.208742,18.485851,793200,11.993729
"2002-12-06",18.369644,18.68251,18.324949,18.575241,722600,12.051722
"2002-12-09",18.441156,18.727205,18.110415,18.512669,677300,12.011125
"2002-12-10",18.459036,18.548426,18.05678,18.459036,826000,11.976335
"2002-12-11",18.190865,18.333889,18.092537,18.235559,997300,11.831336
"2002-12-12",18.316011,18.584181,18.235559,18.333889,965200,11.895137
"2002-12-13",18.307072,18.432219,18.226622,18.226622,1581300,11.825537
"2002-12-16",18.360706,18.485851,17.869061,18.05678,1583200,11.715341
"2002-12-17",17.797548,17.878,16.9841,17.529379,2078500,11.373161
"2002-12-18",17.431049,18.467974,17.431049,18.298134,2536900,11.871935
"2002-12-19",18.190865,18.432219,17.949512,18.128292,1429900,11.761742
"2002-12-20",18.137232,18.68251,18.137232,18.602058,2516200,12.069126
"2002-12-23",18.593121,18.879168,18.414339,18.628876,1093500,12.086523
"2002-12-24",18.593121,18.727205,18.548426,18.637815,503100,12.092322
"2002-12-26",18.637815,18.932802,18.548426,18.664633,1164000,12.109722
"2002-12-27",18.369644,18.593121,18.217682,18.289194,853400,11.866133
"2002-12-30",18.190865,18.530546,18.012085,18.172987,1055800,11.79074
"2002-12-31",18.280254,18.485851,18.119352,18.280254,934100,11.860337
"2003-01-02",18.351767,19.120522,18.342829,19.120522,1477600,12.405508
"2003-01-03",19.889275,20.157446,19.272484,19.612165,2836800,12.724485
"2003-01-06",19.495958,20.041239,19.460203,19.907152,1249400,12.915877
"2003-01-07",19.6658,20.291531,19.57641,20.059116,1701600,13.014474
"2003-01-08",20.175323,20.273651,20.014421,20.202141,2165200,13.107261
"2003-01-09",20.175323,20.56864,20.041239,20.452433,2189100,13.26966
"2003-01-10",20.228956,20.532883,20.076994,20.47031,2330300,13.28126
"2003-01-13",20.175323,20.363043,19.987604,20.014421,1667300,12.985476
"2003-01-14",20.103811,20.291531,19.951847,20.175323,706600,13.089867
"2003-01-15",20.103811,20.425615,19.826702,20.407738,990000,13.240659
"2003-01-16",20.264713,20.407738,19.907152,20.023359,1407800,12.991277
"2003-01-17",19.889275,19.996544,19.710495,19.790945,609400,12.840484
"2003-01-21",19.737312,19.916092,19.531715,19.549593,1016800,12.683891
"2003-01-22",19.558533,20.023359,19.478081,19.719435,1123300,12.794084
"2003-01-23",19.701555,19.710495,19.120522,19.352936,1432000,12.556299
"2003-01-24",19.361874,19.585348,18.941742,19.272484,974200,12.504099
"2003-01-27",19.272484,19.352936,19.013252,19.218849,955900,12.469296
"2003-01-28",19.263544,19.308241,18.727205,18.932802,858800,12.28371
"2003-01-29",19.129459,20.515005,19.129459,20.220018,2334900,13.118866
"2003-01-30",20.336226,20.345163,19.531715,19.57641,1726400,12.701291
"2003-01-31",19.531715,19.57641,19.165216,19.397631,1781500,12.585295
"2003-02-03",19.522776,19.969727,19.406569,19.969727,768900,12.956474
"2003-02-04",19.790945,19.790945,19.263544,19.558533,926900,12.689692
"2003-02-05",19.558533,19.647923,19.156277,19.156277,682900,12.428705
"2003-02-06",19.022192,19.263544,18.7719,18.807655,675900,12.202512
"2003-02-07",18.95068,19.174154,18.459036,18.619938,705000,12.080725
"2003-02-10",18.709328,18.843412,18.387524,18.843412,466300,12.225718
"2003-02-11",18.843412,19.343996,18.843412,18.932802,685400,12.28371
"2003-02-12",18.923862,18.923862,18.548426,18.637815,549700,12.092322
"2003-02-13",18.637815,18.637815,17.654526,18.012085,1192500,11.686345
"2003-02-14",17.994207,18.459036,17.96739,18.432219,1027600,11.958933
"2003-02-18",18.441156,18.441156,14.74935,15.339324,8115000,9.952245
"2003-02-19",15.339324,15.482348,15.071154,15.37508,2660300,9.975441
"2003-02-20",15.37508,15.500226,15.124788,15.169483,1936700,9.84205
"2003-02-21",15.1963,15.321446,15.10691,15.240995,2102500,9.888446
"2003-02-24",15.240995,15.37508,15.035398,15.37508,1149100,9.975441
"2003-02-25",15.37508,15.37508,14.963886,15.303568,1624000,9.929044
"2003-02-26",15.303568,15.303568,15.01752,15.01752,1634600,9.743457
"2003-02-27",15.535982,16.0902,15.500226,15.956115,2019300,10.35242
"2003-02-28",15.956115,16.224285,15.598555,15.920359,1733900,10.329226
"2003-03-03",16.045506,16.054443,15.679006,15.696884,1526100,10.184227
"2003-03-04",15.661128,15.687945,15.339324,15.384019,1386800,9.981242
"2003-03-05",15.446592,15.509165,15.330385,15.428714,1427000,10.01024
"2003-03-06",15.428714,15.786274,15.419775,15.55386,1499400,10.091434
"2003-03-07",15.428714,16.027628,15.37508,15.920359,1217300,10.329226
"2003-03-10",15.875664,15.875664,15.64325,15.795213,1264100,10.248025
"2003-03-11",15.759457,15.982932,15.759457,15.893542,1428200,10.311823
"2003-03-12",15.866725,16.000811,15.741579,15.938237,1265900,10.340819
"2003-03-13",16.313675,17.261209,16.26898,17.189697,2087000,11.152778
"2003-03-14",17.16288,17.672403,17.010918,17.314842,1181800,11.233971
"2003-03-17",17.001978,17.96739,16.957283,17.770733,1931600,11.529755
"2003-03-18",17.860123,18.155109,17.770733,17.922695,1688700,11.628347
"2003-03-19",17.931635,18.003145,17.520439,17.878,1682800,11.599351
"2003-03-20",17.878,17.878,17.368477,17.663464,1769100,11.460156
"2003-03-21",16.528212,17.288027,16.322615,17.207575,4100000,11.164377
"2003-03-24",17.207575,17.207575,16.17959,16.313675,1950700,10.584409
"2003-03-25",16.322615,16.760626,16.143833,16.760626,1552900,10.874395
"2003-03-26",16.760626,16.805321,16.555029,16.635479,1129500,10.793196
"2003-03-27",16.644419,16.751686,16.492455,16.492455,996600,10.700399
"2003-03-28",16.44776,16.626539,16.35837,16.35837,1369100,10.613408
"2003-03-31",15.830969,16.313675,15.73264,15.956115,1915000,10.35242
"2003-04-01",15.938237,16.000811,15.705823,15.768396,1412600,10.230626
"2003-04-02",15.884603,16.242163,15.884603,16.233225,2119900,10.532214
"2003-04-03",16.35837,16.35837,16.045506,16.0902,1384600,10.439415
