"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"2013-09-12",98.066605,98.704903,97.650322,97.807587,546900,82.765709
"2013-09-13",97.927841,98.399628,97.594818,98.196114,570700,83.094498
"2013-09-16",99.361702,100.601295,98.732658,99.898239,1310100,84.534836
"2013-09-17",99.657722,99.805733,98.297874,98.556892,2314600,83.399773
"2013-09-18",98.658646,101.295097,98.205368,101.174835,1215600,85.61512
"2013-09-19",101.267342,103.052727,101.267342,101.776131,1194700,86.12394
"2013-09-20",101.776131,102.645699,100.434784,100.434784,2080000,84.988861
"2013-09-23",100.037003,100.740059,99.037926,99.370956,998300,84.088654
"2013-09-24",99.259941,99.962997,99.028679,99.176689,739100,83.924271
"2013-09-25",99.629974,99.990746,98.89917,99.278442,707100,84.010345
"2013-09-26",101.600372,106.151711,100.851067,101.554115,3767500,85.936058
"2013-09-27",99.574471,100.14801,98.936172,98.982422,1446900,84.349571
"2013-09-30",98.205368,99.130432,98.057358,98.584641,1108900,84.010612
"2013-10-01",97.798332,99.833488,97.317299,99.084183,1548600,84.436279
"2013-10-02",98.871414,99.574471,97.853836,99.130432,1359100,84.475731
"2013-10-03",99.130432,99.306198,97.280296,97.530067,1814600,83.111946
"2013-10-04",97.548569,98.575394,97.224792,98.344124,1328200,83.805641
"2013-10-07",97.863091,98.223869,96.716003,96.780762,1234300,82.473396
"2013-10-08",96.873268,96.910271,94.569839,94.893616,1791500,80.865242
"2013-10-09",95.124886,96.586494,94.745605,96.197968,1420100,81.976768
"2013-10-10",97.234039,99.907494,97.132286,99.722481,1997200,84.980232
"2013-10-11",100.175766,100.601295,99.296944,100.57354,1228900,85.705467
"2013-10-14",99.555969,101.137833,99.463463,100.989822,738100,86.060234
"2013-10-15",100.57354,101.063828,99.750229,100,1123900,85.216721
"2013-10-16",100.878815,101.470863,100.305275,100.915817,889200,85.997139
"2013-10-17",100.730804,101.850136,100.434784,101.637375,958400,86.612076
"2013-10-18",101.951897,102.229416,101.276596,101.933395,1665700,86.864319
"2013-10-21",101.739128,102.673454,101.674377,102.368179,589400,87.234818
"2013-10-22",102.89547,103.561516,102.756706,103.358002,804500,88.078316
"2013-10-23",103.311745,103.552269,101.813133,102.358925,778200,87.226936
"2013-10-24",102.358925,103.358002,102.247917,103.034225,773600,87.802414
"2013-10-25",102.830711,103.487511,102.358925,103.358002,969300,88.078316
"2013-10-28",103.172989,103.219238,100.638298,101.3321,1758100,86.351906
"2013-10-29",100.101761,101.202591,98.982422,99.417206,2526800,84.72007
"2013-10-30",99.750229,101.535614,98.973175,99.167435,1887800,84.507248
"2013-10-31",99.259941,101.193336,98.427383,100.841812,1650300,85.93409
"2013-11-01",100.786308,101.526367,99.528214,99.907494,1232700,85.137894
"2013-11-04",100.018501,100.740059,99.713226,100.619797,836100,85.744911
"2013-11-05",100.314522,101.193336,99.666977,100.943573,695700,86.020813
"2013-11-06",101.258095,101.850136,100.971321,101.683624,769300,86.651459
"2013-11-07",101.554115,101.646622,99.925995,100.14801,1625300,85.342857
"2013-11-08",100.138763,101.415359,100,101.24884,962700,86.280945
"2013-11-11",101.295097,101.646622,100.693802,100.915817,945300,85.997139
"2013-11-12",100.925072,101.008324,99.824234,99.879738,1108300,85.114243
"2013-11-13",99.657722,100.286774,99.380203,99.944496,1311600,85.169418
"2013-11-14",100.240517,100.629044,99.713226,100.52729,1133500,85.666077
"2013-11-15",100.851067,102.395927,100.656799,102.303421,1134400,87.179626
"2013-11-18",102.257172,102.617943,101.396858,101.702126,907300,86.667213
"2013-11-19",101.702126,102.349678,101.295097,101.840889,970800,86.785469
"2013-11-20",101.748383,102.081406,101.063828,101.387604,931700,86.399208
"2013-11-21",101.729881,101.90564,100.95282,101.489365,1091400,86.485924
"2013-11-22",101.757629,103.071228,101.063828,102.839966,1196300,87.636856
"2013-11-25",102.839966,103.246994,101.304344,101.498611,724700,86.49382
"2013-11-26",101.073082,101.48011,100.57354,100.693802,1166500,85.807968
"2013-11-27",100.878815,101.406105,100.508789,100.943573,780900,86.020813
"2013-11-29",100.925072,101.526367,100.444031,100.675301,305200,85.792206
"2013-12-02",100.786308,100.999077,99.444962,99.62072,1199500,84.893517
"2013-12-03",99.444962,99.444962,98.344124,99.130432,1071200,84.475731
"2013-12-04",98.982422,99.722481,98.473633,99.398705,784300,84.70433
"2013-12-05",98.982422,99.306198,98.223869,98.529137,728700,83.96331
"2013-12-06",99.731728,101.341354,99.398705,101.304344,823900,86.328247
"2013-12-09",101.165588,101.304344,100.52729,100.999077,900500,86.06813
"2013-12-10",100.360779,101.544868,100.314522,100.925072,676100,86.005051
"2013-12-11",100.777061,100.80481,98.741905,98.825165,759700,84.215591
"2013-12-12",98.723404,99.676224,98.177612,99.42646,754300,84.727982
"2013-12-13",99.528214,100.14801,99.343201,99.648476,741600,84.917183
"2013-12-16",99.91674,100.508789,99.04718,99.259941,930000,84.58609
"2013-12-17",99.444962,100.23127,98.788162,99.352455,1421900,84.664932
"2013-12-18",99.796486,99.898239,97.816833,99.24144,2035300,84.570328
"2013-12-19",99.028679,102.728958,98.529137,102.608696,2425800,87.439789
"2013-12-20",102.876968,103.848289,102.775208,102.96022,1570600,87.739326
"2013-12-23",103.367256,104.172066,102.830711,104.088806,748400,88.701073
"2013-12-24",104.172066,105.032379,103.931541,104.338577,488600,88.913933
"2013-12-26",104.468086,105.300644,104.320076,105.143387,522200,89.599754
"2013-12-27",105.337654,105.448662,104.486588,104.930618,515300,89.418449
"2013-12-30",104.051804,104.828865,104.042557,104.153564,456900,89.360916
"2013-12-31",104.098061,104.634598,103.052727,103.404259,1274200,88.718033
"2014-01-02",103.200737,103.561516,102.784462,103.089729,907000,88.448174
"2014-01-03",103.552269,103.672523,102.43293,102.886215,1143400,88.273552
"2014-01-06",103.209991,103.607773,102.469933,103.135986,836500,88.487862
"2014-01-07",103.792786,103.792786,101.757629,101.85939,1396700,87.39257
"2014-01-08",102.016655,102.146164,100.925072,101.840889,1511500,87.376694
"2014-01-09",101.979645,102.645699,101.073082,101.443108,1219200,87.035416
"2014-01-10",101.840889,102.349678,101.221092,101.415359,1252800,87.011612
"2014-01-13",101.239594,102.257172,100.240517,100.444031,1116700,86.178238
"2014-01-14",100.749306,102.044403,100.064758,101.914894,869400,87.440178
"2014-01-15",101.942642,103.737282,101.85939,102.913971,1420000,88.297386
"2014-01-16",102.710457,103.478264,102.6642,103.320999,1209800,88.646591
"2014-01-17",103.478264,104.098061,102.941719,103.61702,1479200,88.900566
"2014-01-21",103.959297,104.468086,103.19149,103.654022,862900,88.93232
"2014-01-22",104.264572,104.736359,103.302498,103.885292,1155500,89.130753
"2014-01-23",103.034225,103.561516,102.51619,102.691956,896500,88.106873
"2014-01-24",101.794632,102.081406,98.658646,98.714157,1252000,84.694046
"2014-01-27",99.04718,99.333954,97.56707,98.279373,1206500,84.321022
"2014-01-28",98.945419,99.861237,97.826088,99.713226,1588400,85.551201
"2014-01-29",98.492134,99.565216,97.502312,98.057358,1779100,84.130524
"2014-01-30",98.529137,98.556892,97.890839,97.983345,980100,84.067024
"2014-01-31",96.975021,98.196114,96.031456,97.261795,1882900,83.447968
"2014-02-03",97.56707,98.14061,95.652176,95.975945,1921200,82.344742
"2014-02-04",96.493988,97.41906,96.012955,96.188713,1311600,82.527298
"2014-02-05",95.929695,96.753006,95.032379,96.447731,916000,82.749512
"2014-02-06",96.23497,99.296944,95.985199,99.204437,1634100,85.114693
"2014-02-07",100.194267,101.147087,99.62072,101.045326,1822200,86.69413
"2014-02-10",100.832565,102.321922,100.832565,101.581871,1728900,87.154465
"2014-02-11",102.007401,103.718781,101.600372,103.552269,1738000,88.845016
"2014-02-12",103.459763,103.848289,103.293243,103.487511,2209900,88.789444
"2014-02-13",102.488434,108.270119,102.321922,108.168365,3282500,92.805511
"2014-02-14",108.029602,108.741905,107.206291,108.584641,1474900,93.162651
"2014-02-18",108.695656,109.981499,108.6679,109.19519,1415700,93.686508
"2014-02-19",109.343201,109.722481,108.279373,108.307121,1520400,92.924545
"2014-02-20",108.704903,109.204437,107.446808,108.889915,1468200,93.424568
"2014-02-21",109.500465,110.296021,109.09343,109.407959,1429400,93.869049
"2014-02-24",109.139687,110.138763,109.139687,109.833488,1681600,94.234138
"2014-02-25",109.555969,111.008324,109.435707,110.703056,1639900,94.980194
"2014-02-26",110.57354,111.341354,108.584641,108.6679,3178200,93.234077
"2014-02-27",109.898239,110.666046,109.435707,110.397781,1553900,94.718254
"2014-02-28",110.545792,113.080482,110.52729,112.229416,1757300,96.28978
"2014-03-03",111.554115,112.007401,110.684555,111.489365,921100,95.654823
"2014-03-04",112.858467,113.922295,112.543938,113.330246,1236300,97.234268
"2014-03-05",113.330246,113.330246,112.349678,112.469933,782500,96.49614
"2014-03-06",112.469933,114.338577,112.405182,113.274742,1171600,97.186638
"2014-03-07",113.903793,114.024055,112.275673,112.553192,1005100,96.567558
"2014-03-10",112.488434,112.673454,111.008324,112.025902,1386900,96.115158
"2014-03-11",112.358925,113.061981,111.443108,111.507866,1661200,95.670708
"2014-03-12",110.95282,111.221092,110.490288,110.777061,1558100,95.043686
"2014-03-13",111.091583,111.868637,109.962997,110.370026,1062500,94.694443
"2014-03-14",110.453285,111.128586,110.240517,110.795563,1113300,95.05957
"2014-03-17",111.156334,112.229416,110.925072,111.794632,1009300,95.916748
"2014-03-18",112.28492,112.719704,111.498611,112.701202,1279300,96.69455
"2014-03-19",112.488434,113.274742,111.498611,111.970398,1651700,96.067535
"2014-03-20",111.600372,113.098984,111.600372,113.052727,1116400,96.996155
"2014-03-21",114.597595,115.078629,112.839966,112.997223,2150000,96.948532
"2014-03-24",113.024979,113.9963,110.971321,111.18409,1551500,95.392906
"2014-03-25",112.016655,112.340424,111.008324,111.887138,1049000,95.996109
"2014-03-26",112.451431,112.571693,110.444031,110.471786,767700,94.781754
"2014-03-27",110.333023,110.416283,109.158188,109.565216,1043200,94.003975
"2014-03-28",109.518967,109.62072,108.492134,108.510635,1730200,93.758057
"2014-03-31",109.611473,110.305275,108.677155,110.120262,1995200,95.148857
"2014-04-01",110.018501,111.017578,110.018501,111.008324,845300,95.916183
"2014-04-02",111.369102,112.682701,110.721558,112.636444,1147300,97.322952
"2014-04-03",113.089729,113.709526,111.692879,112.072159,1087400,96.835388
"2014-04-04",112.645699,113.061981,110.120262,110.175766,1173300,95.196838
"2014-04-07",110.296021,110.296021,107.835335,108.029602,1142200,93.342438
"2014-04-08",108.048103,108.889915,107.844589,108.344124,1162600,93.614197
"2014-04-09",108.658646,110,108.43663,109.574471,1495300,94.677269
"2014-04-10",109.62072,110.610542,107.132286,107.169289,2290300,92.599091
"2014-04-11",106.845512,107.955597,106.466232,106.512489,1818400,92.031609
"2014-04-14",107.18779,107.446808,105.938942,106.558739,1106100,92.071548
"2014-04-15",106.725258,107.641075,105.716927,107.594818,952300,92.966774
"2014-04-16",108.381126,109.814987,108.09436,109.787231,1834400,94.861115
"2014-04-17",109.565216,110.055504,109.065681,109.102684,1313600,94.269608
"2014-04-21",108.843666,109.814987,108.482887,108.741905,1395200,93.957893
"2014-04-22",108.862167,110.915817,108.482887,110.240517,1572500,95.252762
"2014-04-23",110.675301,111.128586,108.529137,109.592972,1245600,94.693253
"2014-04-24",110.111008,110.111008,109.09343,109.574471,798300,94.677269
"2014-04-25",109.518967,109.518967,107.705826,108.344124,795500,93.614197
"2014-04-28",108.029602,108.778908,106.965775,108.251617,1409800,93.534279
"2014-04-29",108.81591,109.176689,108.149864,108.353378,870500,93.622208
"2014-04-30",107.974098,108.89917,107.798332,108.714157,710600,93.933922
"2014-05-01",108.760406,109.602219,108.001854,108.621643,959100,93.853981
"2014-05-02",108.612396,109.592972,108.066605,109.361702,905900,94.493423
"2014-05-05",108.973175,110.656799,108.575394,110.407028,807800,95.396622
"2014-05-06",110.074005,111.359856,109.528214,109.888992,1197500,94.949059
"2014-05-07",110.323776,110.999077,109.04718,110.934319,775500,95.852249
"2014-05-08",110.767807,111.794632,109.814987,110.120262,601400,95.148857
"2014-05-09",110.138763,110.425529,109.380203,109.824234,572200,94.893097
"2014-05-12",110.462532,111.544868,110.055504,110.897316,1060200,95.820274
"2014-05-13",111.008324,111.285843,110.249771,110.360779,565300,95.356674
"2014-05-14",110.296021,111.239594,109.898239,110.730804,569100,95.676392
"2014-05-15",110.407028,110.407028,107.918594,108.214615,1088100,93.502312
"2014-05-16",108.307121,109.657722,107.927841,109.62072,1104200,94.717224
"2014-05-19",109.611473,110.471786,109.084183,109.370956,590600,94.501434
"2014-05-20",108.991676,109.398705,107.576317,108.001854,790300,93.318466
"2014-05-21",108.390381,109.85199,107.872337,109.629974,833100,94.72525
"2014-05-22",109.47271,110.08326,109.04718,109.333954,426500,94.469467
"2014-05-23",109.324699,109.944496,108.825165,109.842735,635500,94.909058
"2014-05-27",110.296021,110.749306,109.731728,109.888992,495400,94.949059
"2014-05-28",109.898239,110.212769,109.389458,109.444962,401300,94.565376
"2014-05-29",110.286774,111.304344,109.102684,111.211838,576400,96.092018
"2014-05-30",110.869568,111.091583,110.240517,110.980576,536200,95.892197
"2014-06-02",111.008324,112.913971,110.767807,112.701202,928100,97.378914
"2014-06-03",112.423683,112.710457,111.794632,112.43293,715000,97.147118
"2014-06-04",112.146164,112.608696,111.369102,111.424606,896200,96.275864
"2014-06-05",112.118408,113.792786,110.601295,113.654022,1083700,98.202194
"2014-06-06",113.755783,114.320076,113.413506,114.29232,609000,98.753716
"2014-06-09",114.153564,114.162811,113.320999,113.737282,771900,98.274132
"2014-06-10",113.450508,114.098061,112.682701,114.079559,1333000,98.56987
"2014-06-11",113.413506,113.737282,112.710457,112.849213,652200,97.506805
"2014-06-12",112.784462,112.784462,110.37928,110.582794,1075500,95.548515
"2014-06-13",110.629044,112.377426,110.453285,112.053658,757000,96.819389
"2014-06-16",111.998146,111.998146,110.647545,111.489365,884200,96.331841
"2014-06-17",111.174835,112.51619,110.823311,112.488434,869200,97.195076
"2014-06-18",119.056427,121.62812,118.936172,120.925072,9937800,104.484703
"2014-06-19",120.52729,121.137833,119.694725,119.981499,2269300,103.669418
"2014-06-20",120.490288,121.026825,120,120.95282,2659300,104.50869
"2014-06-23",120.795563,120.832565,119.935242,120.37928,814800,104.013115
"2014-06-24",120.305275,120.407028,119.278442,119.537468,1487500,103.285736
"2014-06-25",119.528214,120.444031,118.529137,119.833488,1024200,103.541519
"2014-06-26",120,120.203514,118.427383,119.176689,995100,102.974014
"2014-06-27",117.363556,119.010178,117.132286,118.973175,1637400,103.46669
"2014-06-30",118.788162,119.657722,117.798332,118.982422,1519300,103.474716
"2014-07-01",118.686401,119.777985,117.724327,119.574471,1688300,103.989609
"2014-07-02",119.944496,119.944496,118.825165,118.991676,897100,103.482765
"2014-07-03",119.703979,119.824234,119.333954,119.722481,561400,104.118301
"2014-07-07",119.111931,119.518967,118.723404,119.250694,764600,103.708038
"2014-07-08",118.556892,119.546715,118.353378,118.945419,910200,103.442528
"2014-07-09",119.676224,119.777985,118.862167,119.592972,904500,104.005692
"2014-07-10",118.408882,119.42646,118.112862,119.04718,764000,103.531044
"2014-07-11",118.871414,119.750229,118.714157,119.722481,682700,104.118301
"2014-07-14",120.240517,120.240517,119.509712,119.898239,999300,104.271179
"2014-07-15",120.240517,120.95282,119.583717,119.888992,1550300,104.263115
"2014-07-16",120.249771,120.610542,119.565216,120.074005,894500,104.424026
"2014-07-17",119.685478,120.120262,118.880669,119.09343,1040300,103.571266
"2014-07-18",119.518967,120.407028,118.741905,120.240517,1257300,104.568832
"2014-07-21",119.639221,120.407028,119.380203,120.314522,998800,104.633186
"2014-07-22",120.296021,120.777061,120,120.564293,1068100,104.850426
"2014-07-23",120.444031,126.096207,120.305275,125.892693,4648000,109.484329
"2014-07-24",125.143387,126.207214,124.662346,125.032379,1802600,108.736153
"2014-07-25",124.634598,125.809433,124.588341,125.689178,1319500,109.30735
"2014-07-28",125.578171,126.114708,124.717857,126.105461,1408400,109.669365
"2014-07-29",126.271973,126.549492,125.679924,125.679924,1575500,109.299294
"2014-07-30",125.966698,126.651245,124.588341,125.198891,1060500,108.880966
"2014-07-31",124.153564,124.90287,122.053658,122.062904,1590200,106.153709
"2014-08-01",121.609619,123.589272,121.387604,123.145233,1800900,107.094971
"2014-08-04",124.125809,125.374657,123.098984,125.180389,934900,108.864853
"2014-08-05",125.069382,125.069382,122.201668,122.719704,3120100,106.724899
"2014-08-06",122.451431,123.172989,121.979645,122.405182,1589900,106.451385
"2014-08-07",122.978722,122.978722,120.888069,121.3321,1129900,105.518158
"2014-08-08",121.62812,122.81221,121.147087,122.728958,1013600,106.732964
"2014-08-11",123.311745,123.533768,122.016655,122.136909,961100,106.218063
"2014-08-12",122.247917,122.423683,121.24884,122.099907,631000,106.18589
"2014-08-13",122.765961,122.839966,122.173912,122.51619,1233300,106.547905
"2014-08-14",122.673454,123.135986,122.28492,122.617943,586900,106.636414
"2014-08-15",122.886215,123.792786,121.702126,122.830711,908900,106.821465
"2014-08-18",123.395004,124.246071,123.395004,124.088806,1069600,107.91555
"2014-08-19",124.162811,124.699356,123.561516,124.310822,1450400,108.108635
"2014-08-20",124.255318,124.329323,123.3395,123.783531,811100,107.650063
"2014-08-21",123.857536,123.977798,122.969475,123.154488,1229200,107.103035
"2014-08-22",123.182236,123.311745,122.562439,122.802963,842700,106.797287
"2014-08-25",123.3395,123.811287,122.719704,123.200737,758800,107.143227
"2014-08-26",123.792786,123.792786,123.052727,123.404259,749800,107.320236
"2014-08-27",123.061981,123.76503,122.469933,123.034225,1188300,106.998428
"2014-08-28",122.571693,123.866791,122.007401,123.348755,1988700,107.27195
"2014-08-29",123.681778,123.839035,122.691956,123.228493,1037900,107.167374
"2014-09-02",123.19149,123.506012,121.840889,122.377426,1355700,106.427246
"2014-09-03",122.368179,123.441261,122.368179,122.923218,1103700,106.901894
"2014-09-04",122.932472,123.404259,122.28492,122.506935,840600,106.539856
"2014-09-05",122.303421,122.645699,121.665123,122.608696,914800,106.628372
"2014-09-08",122.386681,123.395004,121.794632,122.099907,1006700,106.18589
"2014-09-09",122.146164,122.146164,119.814987,120.360779,1364100,104.673431
"2014-09-10",120.194267,121.85939,119.481964,121.748383,4122000,105.880173
"2014-09-11",120.693802,120.730804,118.43663,118.806664,3394400,103.321869
"2014-09-12",118.769661,119.380203,117.90934,118.612396,2206900,103.152931
"2014-09-15",118.251617,119.389458,117.317299,119.287697,2624700,103.740211
"2014-09-16",119.084183,122.368179,118.732658,121.62812,3674300,105.775597
"2014-09-17",122.099907,123.052727,120.462532,121.110085,2487700,105.325089
"2014-09-18",121.850136,127.150787,121.239594,123.071228,5134100,107.030602
"2014-09-19",123.672523,125.77243,123.376503,124.421829,7178200,108.205185
"2014-09-22",124.421829,124.606842,123.737282,124.14431,2073800,107.963829
"2014-09-23",124.14431,124.347824,123.358002,123.413506,2203700,107.32827
"2014-09-24",123.774284,125.809433,123.320999,125.513412,1919900,109.15448
"2014-09-25",124.745605,124.995377,122.839966,123.052727,1952100,107.014526
"2014-09-26",123.034225,125.143387,123.034225,124.6716,1395000,108.422386
"2014-09-29",123.024979,123.839035,122.876968,123.154488,1232600,107.768631
"2014-09-30",123.135986,123.311745,120.425529,120.425529,1947400,105.3806
"2014-10-01",119.740982,119.990746,116.743759,117.002777,3268700,102.38546
"2014-10-02",116.873268,118.612396,115.161888,117.872337,2629200,103.146385
"2014-10-03",119.398705,119.796486,118.112862,118.926918,1470000,104.069214
"2014-10-06",119.296944,119.306198,118.353378,119.028679,1446800,104.158257
"2014-10-07",118.270119,118.381126,116.244217,116.419983,2271300,101.875465
"2014-10-08",116.373726,117.400558,114.190567,117.206291,2490000,102.563545
"2014-10-09",117.021278,117.132286,113.006477,114.070305,2865000,99.819313
"2014-10-10",113.358002,114.643845,112.340424,113.746529,2840800,99.536018
"2014-10-13",113.469009,114.098061,109.888992,110.111008,2521900,96.354675
"2014-10-14",110.638298,113.506012,109.343201,111.942642,3184300,97.957474
"2014-10-15",110.305275,117.354301,109.380203,116.80851,3938000,102.215446
"2014-10-16",115.846436,119.528214,115.226639,118.14061,3267600,103.381142
"2014-10-17",119.148933,120.009254,118.334877,119.343201,2205400,104.433472
"2014-10-20",119.269196,120.23127,118.75116,120.23127,1428800,105.210609
"2014-10-21",120.074005,121.831635,119.814987,120.95282,2381900,105.842018
"2014-10-22",121.544868,122.534691,119.777985,119.888992,1581300,104.911079
"2014-10-23",121.147087,121.267342,119.398705,119.814987,1699500,104.846329
"2014-10-24",119.796486,122.099907,119.232193,121.646622,1414500,106.44912
"2014-10-27",120.656799,120.656799,118.251617,118.917671,2190300,104.061104
"2014-10-28",119.444962,120.499535,119.000923,120,1663600,105.008224
"2014-10-29",120.009254,120.027756,117.326546,119.19519,4039000,104.303963
"2014-10-30",121.18409,125.883438,121.18409,123.57077,3396300,108.132904
"2014-10-31",124.320076,125.272896,123.172989,124.569839,3084700,109.007156
"2014-11-03",124.52359,126.022202,123.330246,125.24514,1837200,109.598076
"2014-11-04",124.884369,125.041626,123.098984,123.654022,2091900,108.205742
"2014-11-05",124.884369,124.967621,123.561516,123.931541,1599600,108.448586
"2014-11-06",124.264572,125.032379,123.441261,124.893616,1277200,109.290474
"2014-11-07",125.226639,125.568916,124.329323,124.828865,1050200,109.23381
"2014-11-10",124.884369,125.013878,124.199814,124.791862,733800,109.201439
"2014-11-11",124.819611,125.208138,124.412582,124.810364,867500,109.217621
"2014-11-12",124.884369,125.208138,124.421829,124.690102,1524700,109.112389
"2014-11-13",124.865868,125.689178,124.542091,125.374657,887500,109.711418
"2014-11-14",125.09713,125.994446,124.37558,124.616096,787600,109.04763
"2014-11-17",124.745605,125.70768,124.421829,125.633675,1525200,109.93808
"2014-11-18",125.809433,128.806656,125.615173,128.492142,1339000,112.439438
"2014-11-19",129.417206,131.813141,129.352448,131.489365,1997500,115.062195
"2014-11-20",130.666046,132.090652,130.416275,131.988892,1214500,115.499329
"2014-11-21",133.12674,134.495834,132.867722,134.273819,1831700,117.498787
"2014-11-24",134.273819,134.708603,133.450516,133.903793,1139800,117.174988
"2014-11-25",134.005554,135.485657,134.005554,134.458832,1889900,117.66069
"2014-11-26",134.024048,134.403336,133.089737,134.32933,1e+06,117.547371
"2014-11-28",133.977798,134.135056,132.6642,133.052734,595700,116.430267
"2014-12-01",132.867722,133.728027,132.257172,133.293243,1033100,116.640724
"2014-12-02",133.080475,133.626266,132.599442,133.034225,1072500,116.414078
"2014-12-03",132.886215,134.782608,132.673447,134.486588,1019000,117.68499
"2014-12-04",134.125809,135.346909,133.42276,134.875122,892900,118.024986
"2014-12-05",134.995377,136.475479,134.893616,135.735428,851600,118.777802
"2014-12-08",135.615173,135.698425,134.236816,134.680847,1020600,117.854973
"2014-12-09",133.811279,134.172058,132.636444,133.922287,993800,117.191162
"2014-12-10",133.533768,133.968552,130.888062,131.36911,1276300,114.957001
"2014-12-11",132.220169,133.700272,131.480118,132.534683,1254300,115.976929
"2014-12-12",131.24884,131.942642,127.631821,127.71508,1942600,111.759445
"2014-12-15",128.510635,128.695648,125.263641,127.030525,2156900,111.160408
"2014-12-16",126.290474,129.38945,126.160965,126.567993,1336900,110.755669
"2014-12-17",127.234039,130.75856,126.864014,130.397781,1695800,114.107002
"2014-12-18",131.942642,133.848282,131.729874,133.626266,2438500,116.932144
"2014-12-19",134.125809,137.594818,133.626266,136.022202,2471200,119.028748
"2014-12-22",135.985199,136.780762,135.541168,136.753006,1072400,119.668266
"2014-12-23",137.224792,138.09436,137.03978,137.446808,720200,120.275368
"2014-12-24",137.446808,137.909348,136.956528,137.446808,294300,120.275368
"2014-12-26",137.576324,138.399628,136.947266,137.94635,349300,120.71254
"2014-12-29",137.576324,138.112854,136.688248,137.224792,575700,120.081116
"2014-12-30",135.920441,136.84552,135.226639,135.467163,702200,119.211998
"2014-12-31",134.764114,135.846436,133.320999,133.42276,1121300,117.41288
"2015-01-02",132.645691,134.912125,132.17392,134.532837,1453500,118.389763
"2015-01-05",133.543015,133.543015,129.250687,130.231262,1905300,114.60437
"2015-01-06",130.888062,132.05365,129.24144,130.185013,1280100,114.563644
"2015-01-07",131.202591,131.961151,130.185013,131.591125,731900,115.801033
"2015-01-08",132.192413,134.967621,132.192413,134.634598,1077800,118.479332
"2015-01-09",134.949127,134.949127,132.46994,132.61795,803300,116.704659
"2015-01-12",132.51619,132.599442,130.925064,131.702133,573300,115.898697
"2015-01-13",132.534683,133.478256,129.602219,131.008331,744900,115.288155
"2015-01-14",129.037933,129.713226,127.308044,129.444962,1106700,113.912407
"2015-01-15",130.749313,131.406113,128.677155,129.010178,992000,113.529778
"2015-01-16",129.04718,129.879745,126.799263,129.24144,1582500,113.733307
"2015-01-20",130.407028,131.10083,128.566147,130.786316,1045800,115.092804
"2015-01-21",130.740051,132.895462,130.092514,132.377426,807600,116.492996
"2015-01-22",133.015732,133.635529,131.017578,133.506012,954900,117.486153
"2015-01-23",133.209991,133.283997,131.554123,132.710449,916500,116.786064
"2015-01-26",132.340424,132.793716,131.063828,132.358932,1316700,116.47673
"2015-01-27",130.95282,132.442184,129.962997,131.221085,1340900,115.47541
"2015-01-28",131.591125,132.192413,128.020355,128.427383,2004200,113.01693
"2015-01-29",132.284927,136.956528,132.284927,135.975952,3730700,119.659721
"2015-01-30",134.736359,137.835342,134.135056,134.699356,2864900,118.536316
"2015-02-02",133.552261,137.058273,131.24884,136.614243,1470200,120.221436
"2015-02-03",137.363556,137.974091,135.578171,137.289551,1420300,120.815697
"2015-02-04",136.965775,138.297867,136.197968,137.298798,1068200,120.823837
"2015-02-05",138.09436,140.212769,137.789078,140.166519,1305500,123.347443
"2015-02-06",139.935242,140.407028,138.547638,139.056427,809200,122.370567
"2015-02-09",138.945419,139.777985,138.149857,138.547638,934500,121.922829
"2015-02-10",138.778915,139.555969,137.511566,139.028671,989600,122.346153
"2015-02-11",138.658646,139.259949,137.594818,138.769653,817200,122.118187
"2015-02-12",139.666977,141.137833,138.871414,140.814056,1556800,123.917313
"2015-02-13",140.666046,142.072159,140.416275,141.359848,786800,124.397598
"2015-02-17",141.091583,142.636444,140.795563,141.961151,894300,124.926735
"2015-02-18",141.961151,142.488434,141.165588,142.340424,773500,125.260483
"2015-02-19",142.923218,145.337646,142.506943,144.384827,1037700,127.059563
"2015-02-20",144.135056,145.911194,143.024979,145.846436,971100,128.345779
"2015-02-23",145.069382,145.568924,144.162811,144.403336,897200,127.075905
"2015-02-24",144.71785,145.735428,144.264572,145.217392,801100,127.792252
"2015-02-25",145.217392,145.827942,145.060135,145.28215,487300,127.84922
"2015-02-26",144.995377,145.494919,144.172058,144.893616,555800,127.507301
"2015-02-27",145.032379,145.115631,144.264572,144.440338,701200,127.108437
"2015-03-02",144.440338,146.345978,144.310822,146.281219,954500,128.728409
"2015-03-03",146.012955,146.345978,144.18132,144.366333,741600,127.043297
"2015-03-04",144.218323,144.958374,142.858459,143.145233,1212700,125.968727
"2015-03-05",143.200745,143.441254,142.645691,143.256241,660700,126.066437
"2015-03-06",142.229416,142.654953,140.897324,141.174835,1074400,124.234764
"2015-03-09",141.785385,142.691956,141.507858,142.358932,639300,125.276779
"2015-03-10",141.036072,141.304352,139.944489,140.703049,1045000,123.819611
"2015-03-11",141.211838,141.341354,139.953751,139.962997,863600,123.16835
"2015-03-12",140.721558,141.970398,140.61055,141.803879,790700,124.78833
"2015-03-13",141.24884,141.665131,139.796478,140.61055,733300,123.73819
"2015-03-16",141.443115,141.942642,140.564285,141.193344,706500,124.251083
"2015-03-17",140.897324,141.757629,140.037003,141.202591,854800,124.259193
"2015-03-18",140.388535,144.116562,139.084183,143.089737,1284500,125.919891
