"","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2001-06-19",0.99375,0.996875,0.95,0.9875,502400,0.856302
"2001-06-20",0.9825,1.00375,0.970625,0.970625,214400,0.84167
"2001-06-21",0.97,0.9875,0.97,0.98125,27200,0.850883
"2001-06-22",1,1,1,1,1600,0.867142
"2001-06-25",0.98875,1.025,0.98875,1.006875,537600,0.873103
"2001-06-26",1.01,1.010625,1.0075,1.0075,91200,0.873645
"2001-06-27",1.011875,1.01375,0.96875,1.01125,811200,0.876897
"2001-06-28",0.975,0.99875,0.975,0.99875,376000,0.866058
"2001-06-29",1.00375,1.005,0.995,0.999375,121600,0.8666
"2001-07-02",0.99375,0.99375,0.98125,0.98125,24000,0.850883
"2001-07-03",1,1,0.984375,0.984375,32000,0.853593
"2001-07-05",0.976875,1,0.971875,1,1504000,0.867142
"2001-07-06",0.984375,0.9875,0.975,0.9875,68800,0.856302
"2001-07-09",1.015625,1.01875,1.015625,1.01875,28800,0.883401
"2001-07-10",0.9875,0.9875,0.971875,0.978125,156800,0.848173
"2001-07-11",0.971875,0.978125,0.9375,0.965625,1318400,0.837334
"2001-07-12",0.948125,0.953125,0.925,0.953125,521600,0.826494
"2001-07-13",0.940625,0.968125,0.940625,0.968125,75200,0.839502
"2001-07-16",0.968125,0.975,0.964375,0.975,20800,0.845464
"2001-07-17",1.030625,1.194375,1.0275,1.15625,3865600,1.002633
"2001-07-18",1.18125,1.375,1.18125,1.334375,2705600,1.157092
"2001-07-19",1.33125,1.488125,1.33125,1.441875,4782400,1.25031
"2001-07-20",1.44625,1.45,1.28125,1.29,950400,1.118613
"2001-07-23",1.306875,1.3375,1.270625,1.290625,425600,1.119155
"2001-07-24",1.331875,1.3875,1.33125,1.375,2011200,1.19232
"2001-07-25",1.375625,1.384375,1.36875,1.384375,923200,1.200449
"2001-07-26",1.375,1.390625,1.371875,1.390625,308800,1.205869
"2001-07-27",1.375,1.375,1.34375,1.36875,494400,1.186901
"2001-07-30",1.3475,1.3875,1.3475,1.378125,8e+05,1.19503
"2001-07-31",1.38125,1.38125,1.35,1.375,204800,1.19232
"2001-08-01",1.359375,1.36875,1.335625,1.3375,124800,1.159802
"2001-08-02",1.3375,1.375,1.3375,1.371875,147200,1.18961
"2001-08-03",1.35,1.353125,1.329375,1.353125,32000,1.173351
"2001-08-06",1.329375,1.363125,1.314375,1.33125,134400,1.154382
"2001-08-07",1.321875,1.359375,1.320625,1.346875,182400,1.167932
"2001-08-08",1.359375,1.359375,1.224375,1.296875,240000,1.124575
"2001-08-09",1.265625,1.293125,1.22375,1.26875,406400,1.100186
"2001-08-10",1.279375,1.290625,1.2375,1.265625,560000,1.097476
"2001-08-13",1.33625,1.4375,1.334375,1.371875,540800,1.18961
"2001-08-14",1.36375,1.37125,1.321875,1.3225,134400,1.146795
"2001-08-15",1.35875,1.3625,1.32875,1.34375,905600,1.165222
"2001-08-16",1.344375,1.359375,1.3375,1.34375,184000,1.165222
"2001-08-17",1.358125,1.359375,1.334375,1.340625,36800,1.162512
"2001-08-20",1.34,1.354375,1.328125,1.34375,41600,1.165222
"2001-08-21",1.34375,1.35,1.26625,1.26625,155200,1.098018
"2001-08-22",1.285,1.30625,1.271875,1.296875,91200,1.124575
"2001-08-23",1.278125,1.303125,1.275,1.290625,153600,1.119155
"2001-08-24",1.278125,1.290625,1.275,1.2875,248000,1.116445
"2001-08-27",1.2725,1.384375,1.2725,1.34875,268800,1.169557
"2001-08-28",1.366875,1.403125,1.316875,1.403125,507200,1.216708
"2001-08-29",1.405625,1.493125,1.38125,1.466875,841600,1.271989
"2001-08-30",1.471875,1.53,1.4375,1.46875,1377600,1.273614
"2001-08-31",1.496875,1.5125,1.453125,1.49375,1102400,1.295293
"2001-09-04",1.49625,1.511875,1.468125,1.46875,313600,1.273614
"2001-09-05",1.488125,1.5,1.40625,1.43125,760000,1.241097
"2001-09-06",1.431875,1.431875,1.37625,1.413125,465600,1.22538
"2001-09-07",1.37625,1.4,1.275625,1.300625,480000,1.127826
"2001-09-10",1.33625,1.33625,1.26875,1.2775,1969600,1.107774
"2001-09-17",1.266875,1.274375,1.221875,1.234375,1142400,1.070378
"2001-09-18",1.239375,1.240625,1.19875,1.236875,155200,1.072546
"2001-09-19",1.236875,1.25625,1.18,1.18,243200,1.023227
"2001-09-20",1.1775,1.190625,1.1675,1.175,198400,1.018892
"2001-09-21",1.1675,1.1875,1.084375,1.11875,1286400,0.970115
"2001-09-24",1.1875,1.1875,1.065625,1.18375,332800,1.026479
"2001-09-25",1.186875,1.1875,1.09375,1.13125,260800,0.980954
"2001-09-26",1.12375,1.124375,1.096875,1.11,721600,0.962528
"2001-09-27",1.09625,1.1,1.061875,1.0625,696000,0.921338
"2001-09-28",1.085,1.186875,1.0625,1.186875,2091200,1.029189
"2001-10-01",1.15625,1.16875,1.091875,1.121875,1155200,0.972825
"2001-10-02",1.125,1.223125,1.1225,1.22,872000,1.057913
"2001-10-03",1.21875,1.399375,1.21875,1.346875,2e+06,1.167932
"2001-10-04",1.21875,1.418125,1.200625,1.375,2006400,1.19232
"2001-10-05",1.4,1.415625,1.2875,1.405625,1940800,1.218877
"2001-10-08",1.31625,1.3975,1.285,1.366875,468800,1.185275
"2001-10-09",1.374375,1.4375,1.33875,1.4125,852800,1.224838
"2001-10-10",1.375625,1.484375,1.375625,1.45,894400,1.257356
"2001-10-11",1.525,1.5625,1.461875,1.5625,662400,1.354909
"2001-10-12",1.569375,1.625,1.5625,1.6,1284800,1.387427
"2001-10-15",1.625,1.671875,1.578125,1.659375,5593600,1.438913
"2001-10-16",1.666875,1.709375,1.663125,1.67375,2195200,1.451379
"2001-10-17",1.711875,1.7225,1.675625,1.71875,1134400,1.4904
"2001-10-18",1.715625,1.753125,1.675625,1.703125,3800000,1.476851
"2001-10-19",1.69875,1.715625,1.628125,1.65125,1059200,1.431868
"2001-10-22",1.65625,1.775,1.65625,1.75625,1704000,1.522918
"2001-10-23",1.77875,1.8125,1.713125,1.75,1811200,1.517498
"2001-10-24",1.75,1.78125,1.75,1.76125,886400,1.527254
"2001-10-25",1.765625,1.77125,1.70625,1.758125,844800,1.524544
"2001-10-26",1.759375,1.771875,1.725,1.73125,5382400,1.501239
"2001-10-29",1.74125,1.74125,1.71875,1.73125,2280000,1.501239
"2001-10-30",1.73625,1.740625,1.6675,1.71125,1726400,1.483896
"2001-10-31",1.70625,1.720625,1.675,1.6875,756800,1.463302
"2001-11-01",1.695,1.696875,1.6825,1.696875,729600,1.471431
"2001-11-02",1.6725,1.695,1.6625,1.665625,932800,1.444333
"2001-11-05",1.69,1.7,1.680625,1.68625,2392000,1.462218
"2001-11-06",1.69375,1.75,1.684375,1.730625,4612800,1.500697
"2001-11-07",1.760625,1.78125,1.70625,1.744375,1304000,1.512621
"2001-11-08",1.738125,1.874375,1.725625,1.85,2441600,1.604213
"2001-11-09",1.855,1.905625,1.8125,1.87875,785600,1.629143
"2001-11-12",1.879375,2.00625,1.84375,2.00625,2088000,1.739703
"2001-11-13",2.01125,2.01875,1.9125,1.95375,1553600,1.694178
"2001-11-14",1.949375,1.9625,1.906875,1.925,2265600,1.669248
"2001-11-15",1.908125,1.910625,1.709375,1.753125,4758400,1.520208
"2001-11-16",1.725625,1.741875,1.671875,1.6775,1129600,1.45463
"2001-11-19",1.656875,1.705625,1.6325,1.678125,1577600,1.455172
"2001-11-20",1.67875,1.803125,1.660625,1.803125,2099200,1.563565
"2001-11-21",1.805,1.870625,1.65625,1.691875,790400,1.467095
"2001-11-23",1.688125,1.73875,1.6875,1.73875,160000,1.507743
"2001-11-26",1.73875,1.84375,1.734375,1.815625,1174400,1.574404
"2001-11-27",1.80375,1.82125,1.75,1.784375,2395200,1.547306
"2001-11-28",1.75625,1.774375,1.656875,1.736875,563200,1.506117
"2001-11-29",1.75,1.77,1.734375,1.75375,542400,1.52075
"2001-11-30",1.759375,1.84375,1.74375,1.834375,1257600,1.590663
"2001-12-03",1.796875,1.9625,1.796875,1.93125,1113600,1.674668
"2001-12-04",1.936875,1.960625,1.84375,1.953125,1812800,1.693636
"2001-12-05",1.973125,1.991875,1.90625,1.96875,3092800,1.707185
"2001-12-06",1.9925,1.9925,1.909375,1.953125,1129600,1.693636
"2001-12-07",1.96125,1.98125,1.936875,1.9375,976000,1.680088
"2001-12-10",1.94375,1.95875,1.83125,1.84375,865600,1.598793
"2001-12-11",1.881875,1.881875,1.840625,1.84875,756800,1.603129
"2001-12-12",1.875,1.913125,1.85,1.859375,1198400,1.612342
"2001-12-13",1.873125,1.921875,1.846875,1.870625,176000,1.622097
"2001-12-14",1.891875,1.911875,1.8625,1.911875,1600000,1.657867
"2001-12-17",1.921875,1.96875,1.9,1.934375,505600,1.677378
"2001-12-18",1.96875,2.18625,1.96125,2.10625,2932800,1.826418
"2001-12-19",2.119375,2.124375,1.921875,1.9375,2072000,1.680088
"2001-12-20",1.968125,2.01625,1.94375,2,1862400,1.734284
"2001-12-21",1.97875,2.05625,1.87875,1.921875,1169600,1.666538
"2001-12-24",1.90625,1.973125,1.90625,1.938125,273600,1.680629
"2001-12-26",1.93,1.970625,1.781875,1.815625,688000,1.574404
"2001-12-27",1.81625,1.915,1.81625,1.9125,1099200,1.658409
"2001-12-28",1.95125,2.06625,1.950625,2.05875,1299200,1.785228
"2001-12-31",2.06625,2.1525,2.044375,2.13,1576000,1.847012
"2002-01-02",2.140625,2.15,2.10625,2.1325,875200,1.84918
"2002-01-03",2.1875,2.249375,2.156875,2.225,3008000,1.929391
"2002-01-04",2.24125,2.28125,2.24,2.28125,5918400,1.978168
"2002-01-07",2.35,2.35,2.265625,2.268125,1713600,1.966786
"2002-01-08",2.271875,2.31875,2.26875,2.3125,620800,2.005266
"2002-01-09",2.29375,2.3375,2.28,2.286875,507200,1.983045
"2002-01-10",2.265,2.340625,2.264375,2.3375,502400,2.026945
"2002-01-11",2.28125,2.375,2.28125,2.32625,2864000,2.017189
"2002-01-14",2.30375,2.34375,2.278125,2.318125,1188800,2.010143
"2002-01-15",2.29375,2.371875,2.274375,2.36,817600,2.046454
"2002-01-16",2.3025,2.381875,2.28875,2.36,1260800,2.046454
"2002-01-17",2.375,2.4,2.359375,2.37125,1337600,2.056209
"2002-01-18",2.363125,2.485625,2.350625,2.485625,3096000,2.155389
"2002-01-22",2.499375,2.54375,2.415,2.521875,1576000,2.186823
"2002-01-23",2.280625,2.3125,2.14125,2.2925,20390400,1.987922
"2002-01-24",2.281875,2.43625,2.26125,2.425,2385600,2.102819
"2002-01-25",2.41125,2.4375,2.31,2.3375,822400,2.026945
"2002-01-28",2.34125,2.34375,2.306875,2.318125,1617600,2.010143
"2002-01-29",2.3275,2.328125,2.234375,2.248125,1190400,1.949443
"2002-01-30",2.240625,2.31375,2.2375,2.284375,1308800,1.980877
"2002-01-31",2.2725,2.331875,2.2725,2.326875,577600,2.01773
"2002-02-01",2.341875,2.375,2.3075,2.361875,835200,2.048081
"2002-02-04",2.374375,2.374375,2.3625,2.371875,761600,2.056753
"2002-02-05",2.373125,2.373125,2.34375,2.345,1312000,2.033448
"2002-02-06",2.3375,2.34375,2.27,2.320625,1193600,2.012311
"2002-02-07",2.3175,2.3375,2.30875,2.328125,88000,2.018814
"2002-02-08",2.34125,2.34125,2.30625,2.33125,168000,2.021524
"2002-02-11",2.343125,2.350625,2.315625,2.328125,254400,2.018814
"2002-02-12",2.3125,2.313125,2.28125,2.2875,475200,1.983587
"2002-02-13",2.281875,2.328125,2.281875,2.328125,395200,2.018814
"2002-02-14",2.328125,2.375,2.2625,2.365625,2958400,2.051332
"2002-02-15",2.37375,2.4,2.36875,2.4,1510400,2.08114
"2002-02-19",2.39375,2.435625,2.335,2.365,2411200,2.05079
"2002-02-20",2.368125,2.40875,2.353125,2.37125,2518400,2.056209
"2002-02-21",2.375,2.411875,2.37125,2.3725,430400,2.057294
"2002-02-22",2.371875,2.378125,2.335625,2.35375,556800,2.041035
"2002-02-25",2.375,2.511875,2.3625,2.471875,1304000,2.143466
"2002-02-26",2.471875,2.65625,2.471875,2.59375,5494400,2.249149
"2002-02-27",2.6375,2.69375,2.625,2.690625,3318400,2.333153
"2002-02-28",2.700625,2.788125,2.671875,2.706875,2254400,2.347245
"2002-03-01",2.749375,2.749375,2.6,2.6175,585600,2.269744
"2002-03-04",2.630625,2.63125,2.515625,2.62,1185600,2.271912
"2002-03-05",2.620625,2.620625,2.54,2.5625,1134400,2.222051
"2002-03-06",2.539375,2.7625,2.53875,2.73375,1539200,2.370549
"2002-03-07",2.72875,2.828125,2.68875,2.8125,1211200,2.438836
"2002-03-08",2.840625,2.9125,2.8125,2.834375,1360000,2.457804
"2002-03-11",2.846875,2.8475,2.775,2.803125,899200,2.430707
"2002-03-12",2.8,2.8375,2.8,2.835625,1491200,2.458889
"2002-03-13",2.835,2.835,2.803125,2.81875,1369600,2.444256
"2002-03-14",2.8125,2.81625,2.6625,2.728125,950400,2.365672
"2002-03-15",2.725,2.77,2.6875,2.7525,689600,2.386808
"2002-03-18",2.75875,2.821875,2.73375,2.73375,1289600,2.370549
"2002-03-19",2.759375,2.815625,2.7425,2.75,409600,2.38464
"2002-03-20",2.744375,2.75625,2.719375,2.746875,406400,2.381931
"2002-03-21",2.746875,2.76125,2.69375,2.69375,1086400,2.335864
"2002-03-22",2.7175,2.723125,2.685,2.6875,174400,2.330443
"2002-03-25",2.70375,2.749375,2.59375,2.6375,779200,2.287086
"2002-03-26",2.630625,2.655625,2.61,2.61,984000,2.26324
"2002-03-27",2.625,2.81875,2.609375,2.775625,1800000,2.406861
"2002-03-28",2.800625,2.875,2.775,2.875,2112000,2.493033
"2002-04-01",2.884375,2.960625,2.849375,2.9375,2723200,2.547229
"2002-04-02",2.92625,2.951875,2.9175,2.943125,2222400,2.552106
"2002-04-03",2.949375,2.99375,2.933125,2.95,3009600,2.558069
"2002-04-04",2.93125,2.98625,2.93125,2.959375,3676800,2.566198
"2002-04-05",2.959375,3.03875,2.950625,3.02,1403200,2.618768
"2002-04-08",3.04625,3.101875,3.03125,3.075,1542400,2.666461
"2002-04-09",3.0825,3.0875,2.9875,3.0375,1497600,2.633943
"2002-04-10",3.02,3.09375,3.01875,3.06875,1270400,2.661041
"2002-04-11",3.078125,3.078125,3.025625,3.035,539200,2.631775
"2002-04-12",3.04125,3.04125,2.940625,2.95875,435200,2.565656
"2002-04-15",2.965,3.0625,2.9375,3.0625,1316800,2.655622
"2002-04-16",3.124375,3.32125,3.11125,3.3125,9153600,2.872408
"2002-04-17",3.2875,3.3375,3.2625,3.33,2187200,2.887583
"2002-04-18",3.3125,3.384375,3.28,3.365625,1224000,2.918474
"2002-04-19",3.36625,3.433125,3.3375,3.409375,3822400,2.956412
"2002-04-22",3.375625,3.383125,3.296875,3.35,3251200,2.904924
"2002-04-23",3.346875,3.42,3.34375,3.365625,1569600,2.918474
"2002-04-24",3.37125,3.5,3.34375,3.35625,1636800,2.910345
"2002-04-25",3.35625,3.4375,3.35625,3.405625,833600,2.95316
"2002-04-26",3.3775,3.440625,3.3775,3.416875,521600,2.962915
"2002-04-29",3.418125,3.4375,3.39625,3.436875,940800,2.980258
"2002-04-30",3.440625,3.4775,3.425,3.446875,3516800,2.988929
"2002-05-01",3.469375,3.5,3.4125,3.46875,2428800,3.007898
"2002-05-02",3.468125,3.56125,3.451875,3.54375,971200,3.072934
"2002-05-03",3.539375,3.69375,3.539375,3.678125,1486400,3.189456
"2002-05-06",3.69375,3.74625,3.671875,3.683125,838400,3.193792
"2002-05-07",3.703125,3.703125,3.5975,3.5975,1776000,3.119543
"2002-05-08",3.65625,3.665625,3.38125,3.584375,2352000,3.108161
"2002-05-09",3.54375,3.5825,3.475,3.51875,985600,3.051255
"2002-05-10",3.530625,3.55625,3.4375,3.468125,1275200,3.007356
"2002-05-13",3.454375,3.478125,3.385,3.45625,972800,2.997059
"2002-05-14",3.454375,3.59,3.41875,3.559375,1376000,3.086483
"2002-05-15",3.53375,3.609375,3.4875,3.571875,1164800,3.097323
"2002-05-16",3.57375,3.63125,3.569375,3.6125,1344000,3.13255
"2002-05-17",3.62875,3.655625,3.589375,3.60625,1555200,3.127131
"2002-05-20",3.5875,3.60875,3.53125,3.5525,419200,3.080522
"2002-05-21",3.536875,3.6175,3.53625,3.605,718400,3.126046
"2002-05-22",3.57625,3.625,3.575625,3.588125,611200,3.111413
"2002-05-23",3.588125,3.701875,3.58125,3.6175,2328000,3.136885
"2002-05-24",3.63625,3.671875,3.61375,3.625625,459200,3.143931
"2002-05-28",3.625,3.63125,3.549375,3.549375,734400,3.077812
"2002-05-29",3.54875,3.54875,3.5075,3.5075,393600,3.0415
"2002-05-30",3.501875,3.5025,3.451875,3.463125,947200,3.00302
"2002-05-31",3.455,3.49375,3.45,3.491875,504000,3.027951
"2002-06-03",3.45,3.546875,3.45,3.52625,1643200,3.057759
"2002-06-04",3.515625,3.54375,3.476875,3.53,494400,3.06101
"2002-06-05",3.50625,3.5525,3.498125,3.521875,897600,3.053965
"2002-06-06",3.518125,3.5375,3.518125,3.519375,1054400,3.051798
"2002-06-07",3.52625,3.7625,3.525,3.721875,3824000,3.227393
"2002-06-10",3.828125,3.924375,3.79625,3.85625,2958400,3.343916
"2002-06-11",4.03125,4.328125,4.03125,4.173125,9609600,3.618691
"2002-06-12",4.180625,4.28125,4.11875,4.18,2920000,3.624653
"2002-06-13",4.16875,4.259375,4.168125,4.238125,979200,3.675055
"2002-06-14",4.233125,4.43,4.1825,4.4225,3052800,3.834936
"2002-06-17",4.405625,4.578125,4.391875,4.5625,2209600,3.956336
"2002-06-18",4.5625,4.575,4.384375,4.46625,2297600,3.872873
"2002-06-19",4.4475,4.5,4.395625,4.459375,1857600,3.86691
"2002-06-20",4.454375,4.545,4.454375,4.530625,1209600,3.928694
"2002-06-21",4.52875,4.57,4.49375,4.509375,886400,3.910268
"2002-06-24",4.521875,4.521875,4.46375,4.4725,790400,3.878292
"2002-06-25",4.463125,4.55,4.32625,4.33125,1577600,3.755808
"2002-06-26",4.23375,4.39375,4.19,4.39375,3289600,3.810005
"2002-06-27",4.460625,4.46125,4.328125,4.34375,2172800,3.766648
"2002-06-28",4.3325,4.44375,4.316875,4.436875,9225600,3.847401
"2002-07-01",4.425,4.43375,4.16125,4.226875,2545600,3.6653
"2002-07-02",4.209375,4.22625,4.135,4.140625,1728000,3.590509
"2002-07-03",4.099375,4.13125,3.903125,4.069375,4723200,3.528726
"2002-07-05",4.1025,4.321875,4.1025,4.21375,1184000,3.653919
"2002-07-08",4.234375,4.28,4.156875,4.169375,1379200,3.61544
"2002-07-09",4.16875,4.25,4.14125,4.238125,803200,3.675055
"2002-07-10",4.231875,4.25375,4.0625,4.125,1276800,3.57696
"2002-07-11",4.083125,4.101875,3.971875,4.04625,1457600,3.508673
"2002-07-12",4.0375,4.208125,4.013125,4.135625,2376000,3.586174
"2002-07-15",4.141875,4.155,3.9125,4.056875,2294400,3.517886
"2002-07-16",4.0625,4.0625,3.615625,3.694375,8504000,3.203548
"2002-07-17",3.68875,3.734375,3.3875,3.55,5371200,3.078354
"2002-07-18",3.53125,3.6625,3.5,3.61875,1339200,3.137969
"2002-07-19",3.625,3.64625,3.435625,3.459375,1540800,2.999769
"2002-07-22",3.375,3.43125,3.315625,3.42625,2027200,2.971044
"2002-07-23",3.435625,3.44375,3.28125,3.281875,1800000,2.845851
"2002-07-24",3.25625,3.468125,3.173125,3.4425,3526400,2.985137
"2002-07-25",3.453125,3.62625,3.439375,3.58,2904000,3.104368
"2002-07-26",3.580625,3.744375,3.575,3.744375,1164800,3.246904
"2002-07-29",3.75,4.15,3.75,4.10625,4246400,3.5607
"2002-07-30",4.04625,4.188125,3.938125,3.96375,4014400,3.437133
"2002-07-31",3.9375,3.95125,3.703125,3.73625,3812800,3.239859
"2002-08-01",3.96875,3.969375,3.75,3.823125,3038400,3.315192
"2002-08-02",3.846875,3.859375,3.575,3.575625,1860800,3.100574
"2002-08-05",3.625,3.6875,3.55625,3.5575,1792000,3.084857
"2002-08-06",3.550625,3.703125,3.55,3.6125,1918400,3.13255
"2002-08-07",3.640625,3.76625,3.5875,3.71375,1478400,3.220348
"2002-08-08",3.734375,3.859375,3.57875,3.78125,1371200,3.278881
"2002-08-09",3.780625,3.825625,3.71,3.8125,1403200,3.305978
"2002-08-12",3.820625,3.821875,3.62375,3.653125,1153600,3.167777
"2002-08-13",3.638125,3.815625,3.609375,3.649375,2040000,3.164526
"2002-08-14",3.651875,3.79,3.65,3.740625,1577600,3.243652
"2002-08-15",3.753125,3.881875,3.753125,3.813125,1374400,3.30652
"2002-08-16",3.806875,3.85,3.71875,3.816875,1304000,3.309772
"2002-08-19",3.904375,4.063125,3.854375,4.0375,1550400,3.501085
"2002-08-20",4.0625,4.1425,4,4.0375,1236800,3.501085
"2002-08-21",4.12625,4.18375,4.03125,4.16125,840800,3.608394
"2002-08-22",4.1875,4.47375,4.1875,4.315,1884000,3.741717
"2002-08-23",4.25,4.37625,4.125,4.29375,1371200,3.723289
"2002-08-26",4.375,4.37625,4.18625,4.25125,1134400,3.686437
"2002-08-27",4.23625,4.35,4.21875,4.32875,1617600,3.753641
"2002-08-28",4.3425,4.36875,4.29375,4.32375,1626400,3.749305
"2002-08-29",4.31125,4.33125,4.24625,4.2675,1022400,3.700527
"2002-08-30",4.27875,4.315,4.12375,4.15375,689600,3.601891
"2002-09-03",4.1125,4.1375,3.91375,4.04,1429600,3.503252
"2002-09-04",4.02,4.325,4.01875,4.31625,1287200,3.7428
"2002-09-05",4.195,4.3625,4.1925,4.23625,1004800,3.673429
"2002-09-06",4.28125,4.34875,4.23625,4.2725,1014400,3.704864
"2002-09-09",4.25,4.405,4.21875,4.38125,2740000,3.799165
"2002-09-10",4.40625,4.5125,4.32625,4.39375,1837600,3.810005
"2002-09-11",4.4375,4.4625,4.295,4.3,1328800,3.728709
"2002-09-12",4.35625,4.35625,4.14625,4.185,972000,3.628989
"2002-09-13",4.155,4.2525,4.01875,4.17875,1413600,3.623569
"2002-09-16",4.18625,4.25,4.14875,4.22375,715200,3.66259
"2002-09-17",4.25,4.25,4.1025,4.135,656800,3.585632
"2002-09-18",4.2025,4.2025,3.96,3.96875,1640000,3.441468
"2002-09-19",3.96625,3.99875,3.7625,3.78375,2024800,3.281048
"2002-09-20",3.7825,3.88625,3.71,3.86,1745600,3.347167
"2002-09-23",3.86375,3.875,3.75,3.8525,793600,3.340664
"2002-09-24",3.83125,3.90875,3.71875,3.9025,2205600,3.384021
"2002-09-25",3.91,4.09375,3.87625,4.07625,1556800,3.534687
"2002-09-26",4.08625,4.1125,4.0225,4.075,785600,3.533603
"2002-09-27",4.08875,4.1125,3.97,4,679200,3.468567
"2002-09-30",4,4.015,3.72125,3.9725,1164800,3.444721
"2002-10-01",3.9025,4.025,3.76375,3.94375,1207200,3.419791
"2002-10-02",3.92625,3.995,3.85,3.85125,645600,3.339579
"2002-10-03",3.83875,3.91125,3.6,3.72,1314400,3.225767
"2002-10-04",3.71875,3.72,3.6025,3.665,1263200,3.178075
"2002-10-07",3.625,3.67875,3.5225,3.54875,1001600,3.07727
"2002-10-08",3.51625,3.72625,3.51375,3.68375,740000,3.194334
"2002-10-09",3.6325,3.78625,3.61625,3.7125,791200,3.219264
"2002-10-10",3.68875,3.74125,3.55625,3.74125,912000,3.244194
"2002-10-11",3.75,4.125,3.7125,4.04875,1700000,3.510841
"2002-10-14",4.05,4.1125,3.9575,4.025,1146400,3.490246
"2002-10-15",4.25,4.8,4.25,4.775,6936800,4.140603
"2002-10-16",4.71875,4.74875,4.63125,4.68125,3824800,4.059307
"2002-10-17",4.73125,5.0375,4.73,4.92375,4212800,4.269591
"2002-10-18",4.935,4.935,4.7625,4.875,2730400,4.227317
"2002-10-21",4.88625,4.8875,4.53875,4.79875,3487200,4.161199
"2002-10-22",4.7625,4.81875,4.5875,4.7575,1961600,4.125428
"2002-10-23",4.8175,4.82125,4.6575,4.68625,1595200,4.063643
"2002-10-24",4.74625,4.8625,4.675,4.835,2515200,4.192632
"2002-10-25",4.76375,4.875,4.7,4.82125,1507200,4.180707
"2002-10-28",4.85,4.925,4.60375,4.61625,1880800,4.002943
"2002-10-29",4.67,4.84875,4.46625,4.7075,2103200,4.08207
"2002-10-30",4.69,4.82375,4.65625,4.7725,754400,4.138433
"2002-10-31",4.71875,4.8125,4.56875,4.74875,1328000,4.11784
"2002-11-01",4.7925,5.005,4.75,5,4384000,4.33571
"2002-11-04",5.13875,5.30625,5.1,5.2125,5438400,4.519977
"2002-11-05",5.25,5.465,5.21375,5.425,3870400,4.704244
"2002-11-06",5.5,5.5,5.26875,5.41125,4026400,4.692321
"2002-11-07",5.2625,5.35125,5.04,5.06375,3034400,4.390989
"2002-11-08",5.0875,5.0925,4.8125,4.9025,2454400,4.251163
"2002-11-11",4.875,4.95,4.625,4.7125,1699200,4.086406
"2002-11-12",4.695,5.05,4.69375,4.96125,3165600,4.302107
"2002-11-13",4.9625,5.25,4.9625,5.22625,6576800,4.5319
"2002-11-14",5.30625,5.40625,5.25,5.395,4179200,4.678229
"2002-11-15",5.375,5.4675,5.29375,5.4375,1996000,4.715085
"2002-11-18",5.4425,5.605,5.40625,5.5325,3000800,4.797462
"2002-11-19",5.53,5.53,5.015,5.15,5988000,4.465782
"2002-11-20",5.12625,5.33125,5.06375,5.33125,1826400,4.622951
"2002-11-21",5.32375,5.5575,5.3,5.4725,3913600,4.745434
"2002-11-22",5.4875,5.4975,5.22625,5.45,1711200,4.725922
"2002-11-25",5.45625,5.6875,5.4175,5.6675,5280000,4.914526
"2002-11-26",5.625,5.625,5.47,5.52125,2542400,4.787707
"2002-11-27",5.52875,5.6525,5.48875,5.65,1244800,4.899351
"2002-11-29",5.675,5.6875,5.53125,5.55875,708000,4.820226
"2002-12-02",5.625,5.655,5.4,5.44625,1512000,4.722672
"2002-12-03",5.5025,5.59875,5.21875,5.56625,3972000,4.826727
"2002-12-04",5.535,5.605,5.42625,5.56125,1396800,4.822392
"2002-12-05",5.5875,5.5875,5.4375,5.48625,1056000,4.757358
"2002-12-06",5.425,5.575,5.25,5.48125,1805600,4.753021
"2002-12-09",5.4625,5.4625,5.28125,5.3025,865600,4.59802
"2002-12-10",5.3,5.4,5.275,5.33,1108000,4.621866
"2002-12-11",5.33125,5.375,5.1625,5.27875,1810400,4.577425
"2002-12-12",5.23375,5.28125,5.1375,5.1925,1252800,4.502635
"2002-12-13",5.1875,5.20625,5.13125,5.14625,1826400,4.462528
"2002-12-16",5.18375,5.385,5.175,5.38375,2500000,4.668474
"2002-12-17",5.39375,5.40625,5.125,5.21,1675200,4.517808
"2002-12-18",5.25,5.28125,4.86,5.1225,2340000,4.441934
"2002-12-19",5.0875,5.17375,4.93875,4.99375,2104000,4.330289
"2002-12-20",4.9575,5.03125,4.8775,4.89,1908000,4.240324
"2002-12-23",4.76375,4.81125,4.53125,4.58125,3016000,3.972594
"2002-12-24",4.5175,4.525,4.2825,4.37625,3100800,3.794829
"2002-12-26",4.3975,4.65125,4.24,4.62,2971200,4.006194
"2002-12-27",4.625,4.785,4.5,4.70125,2329600,4.076652
"2002-12-30",4.70125,4.83625,4.44875,4.8125,3171200,4.17312
"2002-12-31",4.825,4.825,4.7,4.7,2108000,4.075566
"2003-01-02",4.7575,4.9825,4.6325,4.96,2246400,4.301023
"2003-01-03",4.96875,4.98125,4.81875,4.98125,1546400,4.319451
"2003-01-06",4.9925,5.21875,4.92625,5.10125,2528000,4.423508
"2003-01-07",5.42625,5.5075,5.19375,5.2125,3959200,4.519977
"2003-01-08",5.23,5.31125,5.07875,5.275,2344000,4.574173
