"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"2013-11-21",129.690002,130.410004,129.589996,130.350006,1576100,112.159325
"2013-11-22",130.360001,132.550003,129.820007,131.020004,1644800,112.735817
"2013-11-25",131.800003,131.869995,130.940002,131.229996,2496300,112.916504
"2013-11-26",131.449997,132.639999,131.330002,132.149994,4229600,113.708099
"2013-11-27",132.630005,133.649994,131.940002,133.5,2433500,114.869728
"2013-11-29",133.509995,134.160004,133.339996,133.509995,2029000,114.878334
"2013-12-02",131.669998,132,127.389999,127.68,6897900,109.861916
"2013-12-03",126.059998,127.389999,125.150002,126.599998,7864500,108.932648
"2013-12-04",125.949997,127.589996,125.489998,126.459999,3450700,108.812172
"2013-12-05",126.400002,127.650002,126.220001,126.830002,2842700,109.130539
"2013-12-06",128.190002,128.800003,127.849998,128.610001,2886100,110.662148
"2013-12-09",128.800003,129.179993,128.389999,128.570007,2064400,110.627724
"2013-12-10",128.070007,128.529999,127.529999,127.550003,2353100,109.750076
"2013-12-11",128.740005,129.660004,126.709999,126.769997,3897500,109.078918
"2013-12-12",126.629997,127.389999,125.980003,126.580002,2486700,108.915421
"2013-12-13",126.650002,127.349998,125.980003,126.43,1743400,108.786369
"2013-12-16",126.769997,128.770004,126.470001,127.660004,2805300,109.844696
"2013-12-17",130.419998,131.619995,129.979996,131.389999,6206800,113.054192
"2013-12-18",131.479996,135.809998,131.479996,135.800003,5580000,116.848732
"2013-12-19",135.059998,136.520004,134.729996,136.410004,4080900,117.373619
"2013-12-20",136.779999,138.089996,136.600006,136.720001,5856800,117.64032
"2013-12-23",137.100006,137.429993,136.320007,136.800003,3439600,117.709206
"2013-12-24",137.229996,137.339996,136.350006,136.990005,1311700,117.872711
"2013-12-26",137.300003,138.679993,137.029999,138.289993,2158200,118.991241
"2013-12-27",138.779999,139.399994,138.550003,139.350006,1894900,119.903328
"2013-12-30",139.080002,139.649994,138.789993,139.419998,1714300,119.963562
"2013-12-31",140,140.429993,139.479996,140.25,1846500,120.677757
"2014-01-02",138.050003,139,137.610001,138.130005,3052100,118.853584
"2014-01-03",138.369995,138.880005,138.029999,138.449997,2133300,119.128952
"2014-01-06",138.75,139.289993,137.479996,137.630005,2712100,118.423378
"2014-01-07",137.449997,138.199997,137.130005,137.649994,2525500,118.440559
"2014-01-08",137.479996,137.75,136.339996,136.630005,3122700,117.562943
"2014-01-09",137.020004,137.429993,136.199997,136.449997,2539900,117.408058
"2014-01-10",136.949997,137.190002,135.679993,136.179993,3254300,117.175728
"2014-01-13",135.809998,137.059998,134.570007,134.679993,2633400,115.885063
"2014-01-14",135.110001,137.410004,134.740005,137.410004,2479700,118.23407
"2014-01-15",137.770004,138.820007,137.559998,138.440002,3025900,119.120346
"2014-01-16",137.740005,138.5,137.630005,138.160004,1792700,118.87944
"2014-01-17",137.979996,138.75,136.979996,137.309998,2327900,118.148041
"2014-01-21",138.449997,138.949997,136.300003,136.990005,2705700,117.872711
"2014-01-22",137.350006,137.490005,136.330002,136.479996,2118800,117.433853
"2014-01-23",135.639999,135.660004,133.949997,134.710007,2720300,115.910904
"2014-01-24",133.729996,133.729996,130.220001,130.220001,3776100,112.04744
"2014-01-27",130.020004,130.589996,128.660004,128.960007,3312800,110.963287
"2014-01-28",129.429993,130.009995,129.100006,129.809998,2734200,111.694672
"2014-01-29",130.100006,131.270004,129,130.25,3584000,112.07328
"2014-01-30",129.960007,129.960007,126.529999,128.050003,4102600,110.180275
"2014-01-31",126.599998,129.199997,126.419998,128.190002,3715400,110.300758
"2014-02-03",128.220001,128.589996,123.610001,123.900002,4245100,106.609428
"2014-02-04",126.089996,127.639999,124.120003,126.720001,7412500,109.035896
"2014-02-05",128.009995,128.759995,125.919998,127.360001,4960000,109.586594
"2014-02-06",127.599998,129.199997,127.099998,128.899994,3828400,110.911652
"2014-02-07",129.570007,130.389999,128.809998,130.330002,3263200,112.14212
"2014-02-10",129.649994,130.410004,129.020004,129.699997,3317400,111.600014
"2014-02-11",129.699997,131.490005,129.649994,130.979996,2604000,112.701385
"2014-02-12",130.339996,131,130.009995,130.440002,2100600,112.974236
"2014-02-13",129.289993,130.380005,128.660004,130.139999,2850600,112.714394
"2014-02-14",129.770004,132.190002,129.5,132.119995,3030000,114.429245
"2014-02-18",132.309998,132.75,131.639999,131.800003,2876500,114.152107
"2014-02-19",131.330002,132.710007,130.460007,130.559998,2719400,113.078156
"2014-02-20",130.649994,132.029999,130.050003,131.559998,2155800,113.944229
"2014-02-21",131.559998,132.330002,131.300003,131.570007,2574300,113.952942
"2014-02-24",131.889999,133.460007,131.440002,132.199997,2454300,114.498596
"2014-02-25",132.270004,133.429993,131.860001,132.929993,2863100,115.130814
"2014-02-26",133.130005,133.460007,132.279999,132.860001,2771100,115.07019
"2014-02-27",132.630005,134.580002,132,134.339996,3124000,116.35199
"2014-02-28",134.190002,135.199997,133.919998,134.729996,3179400,116.689789
"2014-03-03",133.070007,133.809998,131.669998,132.210007,2814400,114.507233
"2014-03-04",131.919998,133.080002,131.580002,132.679993,6975500,114.914299
"2014-03-05",132.660004,134.029999,132.190002,133.850006,3551400,115.927635
"2014-03-06",134.369995,134.740005,134.020004,134.080002,2236800,116.126854
"2014-03-07",134.880005,135,133.710007,134.110001,2381400,116.152832
"2014-03-10",133.979996,134.080002,133.100006,133.559998,1966100,115.67646
"2014-03-11",133.729996,133.839996,132.229996,132.509995,1928900,114.767036
"2014-03-12",132.070007,132.759995,131.589996,132.570007,2637000,114.819
"2014-03-13",133.190002,133.669998,130.639999,130.809998,2520700,113.294685
"2014-03-14",130.080002,131.110001,129.699997,129.830002,2975100,112.445908
"2014-03-17",130.660004,132.690002,130.660004,132.270004,2529400,114.559181
"2014-03-18",132.490005,133.229996,132.25,132.740005,2032800,114.96624
"2014-03-19",132.75,132.850006,130.580002,131.229996,2141000,113.658432
"2014-03-20",131.149994,132.850006,130.860001,132.429993,2577500,114.697746
"2014-03-21",133.580002,134.240005,132.899994,133.119995,5920400,115.295334
"2014-03-24",133.320007,133.699997,131.880005,132.419998,2793600,114.689117
"2014-03-25",133.660004,134.529999,132.899994,134.059998,2897600,116.109497
"2014-03-26",134.660004,134.889999,133.089996,133.089996,2318900,115.269379
"2014-03-27",132.820007,133.490005,132.179993,132.839996,2402500,115.052856
"2014-03-28",133.580002,134.970001,133.179993,134.199997,1906500,116.230774
"2014-03-31",134.610001,135.869995,134.580002,135.660004,2711800,117.495293
"2014-04-01",135.880005,136.649994,135.669998,136.529999,2370800,118.248772
"2014-04-02",135.990005,136.25,135.330002,136,3281400,117.789734
"2014-04-03",136.220001,137.190002,135.699997,136.139999,2676200,117.911018
"2014-04-04",136.899994,137.770004,135.770004,135.860001,2735300,117.66848
"2014-04-07",135.809998,136.25,134.389999,134.399994,2807500,116.403984
"2014-04-08",134.440002,135.149994,133.429993,134.839996,2893600,116.785027
"2014-04-09",135,135.869995,134.5,135.839996,2671900,117.651161
"2014-04-10",135.729996,136.429993,133.899994,133.970001,2857200,116.031563
"2014-04-11",133.369995,133.839996,132.389999,132.389999,2368200,114.663109
"2014-04-14",133.449997,133.520004,132.020004,133.149994,2058100,115.321342
"2014-04-15",133.270004,134.350006,132.020004,134.089996,2119000,116.135445
"2014-04-16",135.169998,136.779999,134.809998,136.770004,2135200,118.45665
"2014-04-17",137.300003,138.25,137.25,137.729996,2645600,119.288101
"2014-04-21",137.25,138.710007,137.179993,138.619995,1781100,120.058899
"2014-04-22",138.5,139.520004,138.130005,138.889999,2252500,120.292786
"2014-04-23",138.809998,138.889999,137.889999,137.990005,2847500,119.513275
"2014-04-24",136.380005,136.990005,135,136.649994,2847800,118.352692
"2014-04-25",136.5,136.960007,135.690002,136.559998,2093100,118.274757
"2014-04-28",137.429993,138.350006,135.970001,137.229996,2244300,118.855042
"2014-04-29",137.869995,137.899994,136.559998,137.550003,1820900,119.13221
"2014-04-30",137.630005,139.199997,137.330002,139.089996,2904000,120.466003
"2014-05-01",139.5,141.490005,139.119995,140.809998,3997400,121.955719
"2014-05-02",141.630005,141.830002,139.869995,140.119995,5758500,121.358078
"2014-05-05",139.139999,141.050003,138.649994,140.610001,2710900,121.782455
"2014-05-06",140.279999,140.429993,139.169998,139.289993,2299700,120.639198
"2014-05-07",139.979996,141.25,139.179993,141.139999,2238500,122.241478
"2014-05-08",140.880005,142.119995,140.509995,140.830002,1939400,121.972984
"2014-05-09",140.559998,141.369995,140.25,141.339996,2093000,122.414703
"2014-05-12",141.779999,142.940002,141.710007,142.820007,2972100,123.696579
"2014-05-13",143,143.369995,142.320007,142.429993,1695400,123.358749
"2014-05-14",142.479996,142.770004,141.410004,141.600006,2113400,122.639915
"2014-05-15",141.559998,141.740005,140.020004,140.979996,2388400,122.102905
"2014-05-16",140.929993,141.199997,139.910004,141.130005,1901700,122.232819
"2014-05-19",140.070007,142,139.979996,141.669998,1529200,122.700523
"2014-05-20",141.600006,141.899994,139.889999,140.229996,1845100,121.4533
"2014-05-21",139.770004,140.789993,139.770004,140.660004,1641000,122.573097
"2014-05-22",140.710007,140.960007,140.259995,140.309998,1550100,122.268127
"2014-05-23",140.229996,141.179993,140.050003,141.139999,1209400,122.991379
"2014-05-27",141.5,141.600006,141.130005,141.440002,1512300,123.252831
"2014-05-28",141.809998,141.899994,141.059998,141.429993,1566100,123.244087
"2014-05-29",141.5,142.429993,141.190002,142.389999,1624100,124.080666
"2014-05-30",142.110001,142.669998,141.779999,142.550003,3908500,124.220085
"2014-06-02",142.270004,142.910004,141.690002,142.320007,1682300,124.019676
"2014-06-03",142.080002,143.130005,141.610001,142.889999,2061700,124.51638
"2014-06-04",142.910004,143,142.259995,142.259995,1335700,123.967392
"2014-06-05",142.759995,143.740005,141.899994,143.710007,1542300,125.230942
"2014-06-06",143.990005,144.639999,143.529999,144.639999,1768700,126.041328
"2014-06-09",144.639999,145.529999,144.610001,145.320007,1800900,126.633919
"2014-06-10",144.970001,145.210007,144.460007,144.970001,1700000,126.328903
"2014-06-11",144.660004,144.970001,144.190002,144.410004,1489900,125.840942
"2014-06-12",144.949997,144.949997,142.779999,143.070007,1839400,124.673233
"2014-06-13",143.190002,143.75,142.830002,143.360001,1376200,124.925964
"2014-06-16",142.929993,143.529999,142.600006,143.320007,1274300,124.891083
"2014-06-17",143.009995,143.990005,142.639999,143.690002,1209400,125.213493
"2014-06-18",143.929993,144.389999,142.770004,144.330002,1340700,125.771248
"2014-06-19",144.529999,144.720001,143.990005,144.490005,1560500,125.910629
"2014-06-20",144.539993,145.300003,144.199997,145.160004,4204600,126.494484
"2014-06-23",145.100006,145.300003,144.009995,144.089996,1390200,125.56205
"2014-06-24",143.710007,144.619995,143.050003,143.089996,1404500,124.690636
"2014-06-25",143,144.380005,142.880005,143.649994,1321800,125.178665
"2014-06-26",143.75,143.990005,142.559998,143.729996,1490900,125.248367
"2014-06-27",143.169998,144.070007,143.059998,143.690002,1981800,125.213493
"2014-06-30",143.919998,143.929993,143.059998,143.240005,1878400,124.82135
"2014-07-01",143.410004,144.820007,143.380005,144.559998,1767600,125.971611
"2014-07-02",144.229996,145.300003,143.559998,145.229996,1621300,126.555443
"2014-07-03",145.25,145.729996,145,145.410004,1142200,126.712303
"2014-07-07",145.479996,145.580002,144.5,144.910004,1257900,126.276672
"2014-07-08",145.220001,145.399994,144.479996,144.559998,1596700,125.971611
"2014-07-09",144.779999,145.039993,144.029999,144.679993,1521800,126.07618
"2014-07-10",143.5,144.199997,143.240005,143.889999,2070100,125.387779
"2014-07-11",144.139999,144.490005,143.539993,144.309998,1907900,125.753769
"2014-07-14",144.990005,145.710007,144.75,145,2114600,126.355026
"2014-07-15",145,145.479996,144.360001,145.059998,1955700,126.407318
"2014-07-16",145.279999,146.25,145.029999,146.169998,1969200,127.374611
"2014-07-17",145.330002,145.669998,143.449997,143.539993,2776500,125.082764
"2014-07-18",143.830002,145.059998,143.539993,144.830002,2133000,126.206902
"2014-07-21",144.660004,144.869995,143.649994,144.300003,1520900,125.745064
"2014-07-22",144.889999,145.669998,144.889999,145.119995,1608200,126.459641
"2014-07-23",145.339996,145.449997,144.529999,144.679993,1849400,126.07618
"2014-07-24",145.509995,146.429993,144.470001,145.130005,2580000,126.468346
"2014-07-25",145.660004,145.940002,144.589996,145.119995,1601800,126.459641
"2014-07-28",144.919998,145.630005,143.779999,145.529999,2002200,126.816902
"2014-07-29",145.220001,146.270004,143.990005,144.020004,2286600,125.501083
"2014-07-30",144.259995,144.779999,143.520004,143.740005,2458400,125.257065
"2014-07-31",143.330002,143.550003,140.600006,140.889999,3571100,122.773537
"2014-08-01",140.149994,141.039993,139.080002,140.110001,2505800,122.093842
"2014-08-04",140.149994,140.979996,139.210007,140.75,2494500,122.65155
"2014-08-05",140.619995,141.119995,139.339996,139.779999,2168500,121.806244
"2014-08-06",139.139999,139.940002,138.429993,139.550003,2679000,121.605858
"2014-08-07",140.050003,140.369995,138.960007,139.130005,1892500,121.239853
"2014-08-08",139.300003,140.889999,138.889999,140.850006,2702600,122.738708
"2014-08-11",140.929993,141.5,140.539993,140.580002,1919100,122.503403
"2014-08-12",140.619995,141.210007,140.429993,140.880005,2176100,122.764839
"2014-08-13",141.350006,141.830002,140.919998,141.800003,3104300,123.566536
"2014-08-14",142,142.389999,141.850006,142.339996,1586900,124.037094
"2014-08-15",142.809998,142.979996,141.020004,141.919998,1960900,123.671104
"2014-08-18",142.75,144.190002,142.589996,144.119995,1852900,125.588203
"2014-08-19",144.470001,145.009995,143.809998,144.25,1592500,125.7015
"2014-08-20",143.860001,144.820007,143.5,144.600006,2298800,126.757782
"2014-08-21",144.779999,144.990005,144.350006,144.5,1475800,126.670113
"2014-08-22",144.5,144.830002,144.020004,144.130005,1547500,126.34581
"2014-08-25",144.660004,144.990005,144.419998,144.699997,1012900,126.84549
"2014-08-26",145,145.389999,144.570007,144.600006,1808100,126.757782
"2014-08-27",144.429993,144.860001,143.630005,143.940002,1402200,126.17926
"2014-08-28",143.320007,144.119995,143.020004,143.979996,1314100,126.214294
"2014-08-29",144.059998,144.389999,143.179993,144,1537800,126.231804
"2014-09-02",143.300003,144.610001,143.300003,144.220001,1578800,126.424744
"2014-09-03",144.470001,144.720001,143.550003,143.820007,1533600,126.074074
"2014-09-04",144.210007,144.649994,143.350006,143.610001,1549800,125.889977
"2014-09-05",143.639999,144.320007,143.149994,144.199997,1989100,126.407196
"2014-09-08",144.410004,145.449997,144.110001,144.889999,2446100,127.012016
"2014-09-09",144.699997,145.259995,144.25,144.460007,1745400,126.635078
"2014-09-10",144.630005,144.990005,144,144.639999,1558800,126.792854
"2014-09-11",143.990005,144.380005,143.600006,144.350006,1465400,126.538658
"2014-09-12",144.449997,144.449997,143.5,143.940002,2135400,126.17926
"2014-09-15",144.169998,144.690002,143.660004,144.479996,1868000,126.652634
"2014-09-16",143.800003,144.990005,143.589996,144.850006,1945100,126.976952
"2014-09-17",144.919998,145.789993,144.270004,145.369995,2757000,127.432777
"2014-09-18",145.699997,147.059998,145.690002,146.839996,2364800,128.721375
"2014-09-19",147.419998,147.869995,146.520004,146.690002,8106200,128.589935
"2014-09-22",146.919998,147,145.5,145.710007,2231000,127.730858
"2014-09-23",145.229996,145.600006,144.350006,144.369995,2049700,126.55619
"2014-09-24",144.169998,145.119995,143.720001,144.880005,2608200,127.003304
"2014-09-25",144.410004,144.460007,142.070007,142.479996,2764200,124.899406
"2014-09-26",142.520004,142.889999,140.979996,142.419998,3557700,124.846794
"2014-09-29",140.940002,142.339996,140.660004,142.190002,2848300,124.645142
"2014-09-30",142.5,142.899994,141.279999,141.679993,2675100,124.19812
"2014-10-01",141.160004,141.669998,138.720001,139.179993,2925900,122.006554
"2014-10-02",138.570007,139.320007,137.949997,138.669998,3221300,121.559509
"2014-10-03",139.330002,140.449997,138.570007,140.169998,3514100,122.874413
"2014-10-06",140.550003,141.279999,139.589996,140.339996,2464700,123.023445
"2014-10-07",138.820007,140.179993,137.660004,137.679993,3144900,120.691666
"2014-10-08",138.25,141.479996,137.720001,141.410004,4135500,123.961426
"2014-10-09",141.149994,141.5,138.330002,138.639999,3768000,121.533241
"2014-10-10",139.330002,139.600006,133.820007,133.830002,7366500,117.316734
"2014-10-13",134.259995,135.350006,131.009995,132.899994,4583400,116.501472
"2014-10-14",133.649994,135.940002,133.210007,134.179993,3644300,117.62352
"2014-10-15",132.559998,134.639999,130.600006,134.220001,4794700,117.658592
"2014-10-16",133.419998,135.970001,132.75,135.050003,3497200,118.386185
"2014-10-17",135.75,137.850006,135.75,137.399994,3746400,120.446213
"2014-10-20",137.149994,137.75,136.759995,137.600006,2782500,120.621567
"2014-10-21",138.399994,141.100006,138.339996,140.929993,3078400,123.540657
"2014-10-22",140.899994,141.089996,138.699997,138.949997,4294300,121.80497
"2014-10-23",141.919998,147.919998,141.919998,145.050003,7424400,127.152252
"2014-10-24",145,148.789993,144.809998,148.589996,4480900,130.255493
"2014-10-27",148.089996,149.710007,147.339996,149.559998,2840000,131.105789
"2014-10-28",149.830002,151.130005,149.559998,151.059998,2358800,132.420715
"2014-10-29",151.389999,151.729996,150.199997,151.009995,2060600,132.376877
"2014-10-30",150.490005,152.399994,150,152.100006,1836500,133.332382
"2014-10-31",153.830002,154.440002,153.089996,153.770004,3016300,134.796356
"2014-11-03",153.139999,154.389999,152.979996,153.300003,2367500,134.384308
"2014-11-04",153.919998,155.229996,153.240005,155.050003,3128600,135.918365
"2014-11-05",155.679993,156.240005,154.139999,155.690002,2770400,136.479401
"2014-11-06",155.690002,156.679993,155.210007,156.050003,2067200,136.794968
"2014-11-07",156.149994,156.619995,155.479996,156.550003,1882800,137.233261
"2014-11-10",156.25,157.710007,156.050003,157.660004,1463500,138.20636
"2014-11-11",157.949997,158,156.649994,157.110001,1806600,137.724228
"2014-11-12",156.649994,157.869995,156.5,157.679993,1500700,138.223877
"2014-11-13",158,159.070007,157.479996,158.350006,2375100,138.811188
"2014-11-14",158.529999,158.880005,157.710007,158.850006,1786300,139.249496
"2014-11-17",158.089996,159.160004,158.089996,158.690002,1674300,139.109207
"2014-11-18",158.880005,160.460007,158.850006,160.149994,2311400,140.389069
"2014-11-19",159.330002,159.410004,157.970001,158.830002,2314700,139.979248
"2014-11-20",158.190002,159.550003,157.839996,159.360001,1749000,140.44635
"2014-11-21",160.309998,160.860001,159.589996,160.160004,2472000,141.151413
"2014-11-24",160.160004,160.559998,159.410004,159.880005,2358200,140.904648
"2014-11-25",159,159.679993,158.059998,158.059998,3646300,139.300674
"2014-11-26",157.970001,158.449997,157.5,158.309998,1823200,139.520981
"2014-11-28",159.580002,160.820007,158.800003,160.089996,1565500,141.089783
"2014-12-01",158.350006,159.509995,157.860001,158.160004,2502100,139.388794
"2014-12-02",158.779999,160.779999,158.539993,160.600006,2504400,141.53923
"2014-12-03",161.100006,162.440002,160.169998,162.259995,3038800,143.002167
"2014-12-04",162,162.919998,160.899994,162.259995,2164200,143.002167
"2014-12-05",162.399994,162.899994,161.880005,162.270004,1722600,143.011002
"2014-12-08",162.100006,162.800003,160.100006,160.929993,1898300,141.830048
"2014-12-09",159.889999,161.100006,159.110001,160.830002,2043100,141.741913
"2014-12-10",160.710007,160.809998,157.699997,158.240005,3243700,139.45932
"2014-12-11",159.179993,160.220001,158.419998,159.149994,2437300,140.261292
"2014-12-12",158.559998,158.990005,157.119995,157.119995,2820600,138.472198
"2014-12-15",158.119995,158.440002,155.589996,156.850006,2609300,138.234268
"2014-12-16",157.259995,161.440002,157.080002,159.050003,3380800,140.173157
"2014-12-17",159.289993,160.889999,157.779999,160.600006,3942600,141.53923
"2014-12-18",162.399994,165.300003,162,165.300003,3359800,145.681412
"2014-12-19",164.779999,166.089996,164.360001,165.479996,4891300,145.840012
"2014-12-22",166.220001,167.309998,166.139999,167.270004,2081600,147.417587
"2014-12-23",168.020004,168.160004,166.869995,166.869995,2190200,147.065063
"2014-12-24",166.169998,167.610001,166.169998,166.960007,981600,147.144379
"2014-12-26",167.339996,167.809998,166.149994,166.259995,1607400,146.527451
"2014-12-29",166.300003,167.119995,165.809998,166.710007,1215700,146.924026
"2014-12-30",166.550003,166.740005,165.279999,165.839996,1180700,146.157288
"2014-12-31",166,167.169998,164.199997,164.320007,1623700,144.817703
"2015-01-02",164.710007,165.080002,162.729996,164.059998,2116400,144.588531
"2015-01-05",163,163.639999,160.080002,160.360001,3692900,141.327682
"2015-01-06",160.820007,161.369995,157.740005,158.649994,3532000,139.820648
"2015-01-07",159.899994,160.279999,158.940002,159.800003,3081300,140.834137
"2015-01-08",160.649994,163.690002,160.520004,163.630005,3142900,144.209564
"2015-01-09",163.850006,164,161.270004,161.619995,2378600,142.438171
"2015-01-12",162.389999,162.389999,160.020004,160.740005,2149200,141.662598
"2015-01-13",162.229996,164.380005,159.449997,160.619995,2703000,141.556824
"2015-01-14",159.039993,160.529999,158.5,159.839996,1983500,140.869415
"2015-01-15",160.889999,161.440002,159.369995,159.660004,1876800,140.71077
"2015-01-16",159.860001,162.179993,159.089996,162,2349700,142.773071
"2015-01-20",162.720001,163.399994,160.059998,161.940002,2091800,142.720139
"2015-01-21",161.660004,163.369995,161.020004,162.539993,1597700,143.248978
"2015-01-22",163.259995,165.990005,162.130005,165.889999,2225800,146.20137
"2015-01-23",165.75,165.979996,163.910004,164.020004,2245600,144.553345
"2015-01-26",163.619995,164.279999,161.800003,164.240005,3556300,144.747208
"2015-01-27",162.309998,165.139999,160.940002,163.630005,4190700,144.209564
"2015-01-28",164.610001,166.570007,163.759995,163.940002,3574600,144.482803
"2015-01-29",164.070007,166.160004,162.880005,166.130005,2674600,146.412872
"2015-01-30",164.75,165.220001,162.300003,162.300003,3561900,143.037445
"2015-02-02",162.119995,164.619995,160.889999,164.419998,2379700,144.905823
"2015-02-03",165.169998,166.190002,164.710007,165.940002,2604800,146.245438
"2015-02-04",165.779999,165.830002,164.240005,164.809998,2363600,145.249557
"2015-02-05",165.309998,166.589996,164.75,166.550003,2050500,146.783035
"2015-02-06",166.229996,167.679993,165.559998,166.070007,1826900,146.360001
"2015-02-09",164.380005,165.539993,163.839996,164.839996,2073000,145.275986
"2015-02-10",165.399994,166.139999,164.600006,165.820007,1885100,146.139664
"2015-02-11",164.520004,164.970001,163.470001,164.479996,1695100,145.860336
"2015-02-12",164.929993,165.949997,164.850006,165.910004,1615700,147.128479
"2015-02-13",165.899994,166.619995,165.330002,165.940002,1792000,147.15506
"2015-02-17",165.940002,166.919998,165.089996,166.919998,2100900,148.024124
"2015-02-18",166.919998,167.509995,166.009995,167.399994,1552000,148.449768
"2015-02-19",167.399994,167.550003,166.580002,167.089996,1648800,148.17485
"2015-02-20",166.740005,168.270004,165.130005,168.119995,2416600,149.088272
"2015-02-23",168.139999,168.869995,167.699997,168.809998,1836000,149.70015
"2015-02-24",168.270004,169.25,168.070007,169.119995,1770300,149.975052
"2015-02-25",168.970001,169.660004,168.619995,168.889999,2019100,149.771103
"2015-02-26",168.850006,169.979996,168.639999,169.610001,1789400,150.409622
"2015-02-27",169.660004,169.75,168.559998,168.649994,1946000,149.558273
"2015-03-02",168.160004,170.5,168.119995,170.5,2223100,151.198883
"2015-03-03",169.570007,169.600006,167.360001,168.270004,2232400,149.221283
"2015-03-04",168.259995,168.259995,166.460007,167.160004,1575700,148.236954
"2015-03-05",167.210007,167.699997,166.690002,167.570007,1547200,148.60054
"2015-03-06",166.5,166.770004,164.009995,164.360001,2114400,145.753922
"2015-03-09",164.720001,166.779999,164.509995,166.369995,1608100,147.536407
"2015-03-10",164.809998,164.860001,162.25,162.259995,2564600,143.891632
"2015-03-11",162.699997,163.220001,161.660004,161.729996,1894300,143.421631
"2015-03-12",162.589996,164.520004,162.570007,164.470001,1715000,145.851471
"2015-03-13",164.020004,164.389999,161.779999,162.740005,2284700,144.317307
"2015-03-16",163.580002,166.270004,163.580002,166.210007,2111200,147.39447
"2015-03-17",165.520004,165.529999,163.380005,164.229996,2557900,145.638626
"2015-03-18",163.160004,166.949997,162.050003,166.470001,3062400,147.625031
"2015-03-19",166.160004,166.210007,164.850006,165.660004,1953500,146.906754
"2015-03-20",166.089996,167.130005,165.389999,166.490005,4371800,147.642792
"2015-03-23",166.830002,166.910004,165.830002,166.130005,2157300,147.323547
"2015-03-24",165.580002,167.649994,165.529999,166.320007,2091000,147.492035
"2015-03-25",166.240005,166.520004,162.660004,162.699997,2540900,144.28183
"2015-03-26",162,163.369995,161.210007,162.589996,2050700,144.18428
"2015-03-27",162.360001,163.899994,162.020004,163.5,1722600,144.991302
"2015-03-30",164.199997,166.770004,164.199997,166.050003,1684000,147.252625
"2015-03-31",165.410004,166,164.619995,164.949997,2081300,146.277115
"2015-04-01",164.289993,164.539993,161.899994,162.520004,2148100,144.122208
"2015-04-02",163.380005,163.970001,162.119995,162.800003,1852600,144.370514
"2015-04-06",161.660004,165.990005,161.399994,165.479996,2560300,146.747116
"2015-04-07",165.399994,167.570007,165.279999,166.210007,2479500,147.39447
"2015-04-08",166.210007,167.220001,165.210007,166.270004,1754400,147.447723
"2015-04-09",166.25,167.179993,165.080002,166.789993,1680100,147.908859
"2015-04-10",167.5,167.699997,166.220001,167.070007,1501900,148.157135
"2015-04-13",166.759995,167.360001,165.600006,165.839996,1860400,147.066376
"2015-04-14",165.320007,166.479996,164.169998,165.990005,1914300,147.199402
"2015-04-15",166.720001,167.339996,165.860001,166.440002,1995800,147.59848
"2015-04-16",165.729996,166.649994,165.100006,165.889999,1662800,147.110733
"2015-04-17",164.529999,164.539993,161.130005,161.710007,3063500,143.403915
"2015-04-20",163,165.389999,162.729996,164.509995,2394200,145.886963
"2015-04-21",165.649994,165.699997,163.619995,164,1970500,145.434647
"2015-04-22",163.809998,164.889999,162.570007,164.669998,2228800,146.028809
"2015-04-23",159.539993,161.449997,158.610001,159.660004,5704500,141.585953
"2015-04-24",159.809998,159.809998,157.850006,158.990005,3043500,140.991837
"2015-04-27",159.479996,160.070007,157.809998,157.979996,3448800,140.09613
"2015-04-28",157.690002,158.360001,156.179993,158.330002,3387900,140.406525
"2015-04-29",157.419998,157.929993,156.179993,156.970001,3078600,139.200516
"2015-04-30",156.820007,157.919998,156.009995,156.389999,3510200,138.686142
"2015-05-01",156.789993,158.089996,156.789993,157.679993,2160100,139.830078
"2015-05-04",158.399994,159.850006,157.880005,159.020004,2240300,141.018448
"2015-05-05",158.860001,159.449997,157.410004,157.910004,1947700,140.034088
"2015-05-06",157.919998,159.080002,156.550003,157.639999,2203100,139.794662
"2015-05-07",157.229996,159.199997,157.229996,158.610001,2112900,140.654831
"2015-05-08",160.25,161.399994,160.059998,160.600006,2025500,142.419586
"2015-05-11",160.259995,161,159.800003,159.899994,1708700,141.798798
"2015-05-12",158.710007,160.399994,158.009995,160.070007,1864800,141.94957
"2015-05-13",160.429993,161.740005,160.360001,161.309998,2587900,143.049179
"2015-05-14",162.089996,163.300003,161.800003,163.149994,2462500,144.680893
"2015-05-15",163.149994,163.770004,162.649994,163.300003,1923800,144.813889
"2015-05-18",163,163.589996,162.309998,162.869995,1747800,144.432587
"2015-05-19",163.070007,163.589996,162.550003,163.119995,2075100,144.654266
"2015-05-20",162.419998,163.070007,161.839996,161.899994,1978100,144.480286
"2015-05-21",161.899994,162.350006,161.800003,162.059998,2400800,144.623047
"2015-05-22",161.990005,162.330002,160.660004,160.979996,1822700,143.659256
"2015-05-26",160.979996,161.320007,159.039993,159.589996,2471100,142.418808
"2015-05-27",159.820007,161.309998,159.529999,161.020004,2625900,143.694946
"2015-05-28",160.350006,160.889999,159.610001,160.869995,1578100,143.561096
"2015-05-29",160.440002,160.789993,158.740005,159.080002,2880500,141.963684
"2015-06-01",159.100006,159.759995,158.570007,158.979996,1906100,141.874451
