"","CHK.Open","CHK.High","CHK.Low","CHK.Close","CHK.Volume","CHK.Adjusted"
"2011-05-10",29.678335,30.104069,29.328287,29.914854,9522700,28.004492
"2011-05-11",29.763481,29.801325,28.883633,29.252602,13036400,27.384531
"2011-05-12",28.940397,29.252602,28.278145,28.836329,11003500,26.994844
"2011-05-13",28.864712,28.912016,28.032167,28.174078,14075800,26.374886
"2011-05-16",28.21192,28.732262,27.729424,28.022705,7712100,26.233175
"2011-05-17",27.473984,27.928099,27.199621,27.521286,13504900,25.763775
"2011-05-18",27.549669,28.46736,27.521286,28.334909,9730500,26.525444
"2011-05-19",28.590349,28.666037,27.95648,28.297068,7759900,26.490017
"2011-05-20",28.363293,29.375591,27.984863,28.968781,13846200,27.118837
"2011-05-23",28.334909,28.751183,28.249763,28.571428,7613600,26.746857
"2011-05-24",28.741722,29.933775,28.741722,29.252602,11801100,27.384531
"2011-05-25",29.205297,29.640491,29.120152,29.328287,8588300,27.455379
"2011-05-26",29.271523,29.48912,28.921476,29.403973,9047600,27.526236
"2011-05-27",29.678335,29.886471,29.280983,29.432356,7143500,27.552805
"2011-05-31",29.905392,29.99054,29.290445,29.649952,6728500,27.756508
"2011-06-01",29.60265,29.706717,28.703878,28.751183,8336600,26.915133
"2011-06-02",28.789026,29.22422,28.46736,28.902554,7276300,27.056839
"2011-06-03",28.486282,29.101231,28.278145,28.883633,6387400,27.039124
"2011-06-06",28.883633,29.186377,28.041628,28.07947,8638300,26.286316
"2011-06-07",28.202459,28.533587,27.719963,28.126774,6622100,26.330597
"2011-06-08",28.117313,28.552507,27.786188,27.994324,8133700,26.206608
"2011-06-09",28.126774,28.533587,28.041628,28.145695,7221600,26.34831
"2011-06-10",28.032167,28.315989,27.530746,27.663198,8491000,25.896627
"2011-06-13",27.70104,27.984863,26.631977,26.79281,11431100,25.081821
"2011-06-14",27.161779,27.55913,27.114475,27.417219,7497700,25.666351
"2011-06-15",27.275307,27.682119,26.896877,27.209082,8543500,25.471508
"2011-06-16",27.17124,27.511826,26.423841,26.650898,9791400,24.948971
"2011-06-17",26.830652,26.925261,26.272469,26.508987,9223000,24.81612
"2011-06-20",26.158941,26.679281,26.017029,26.584673,6429500,24.886976
"2011-06-21",26.773888,27.379375,26.764427,27.237465,5849900,25.498081
"2011-06-22",27.086092,27.852413,27.067171,27.42668,7909500,25.675211
"2011-06-23",27.04825,27.445601,26.631977,27.407759,8389700,25.657495
"2011-06-24",27.417219,27.43614,26.480606,26.499527,10678200,24.807268
"2011-06-27",25.856197,26.745506,25.808893,26.490067,11934600,24.79841
"2011-06-28",26.698202,26.991486,26.603596,26.972565,8293400,25.250093
"2011-06-29",26.991486,27.644276,26.982025,27.483444,11056200,25.808004
"2011-06-30",27.606434,28.637653,27.540209,28.08893,13723200,26.376581
"2011-07-01",28.136234,28.552507,27.663198,28.476822,8747600,26.740824
"2011-07-05",28.315989,28.987701,28.297068,28.656576,6767700,26.909624
"2011-07-06",28.590349,28.656576,28.221382,28.552507,8726800,26.811899
"2011-07-07",28.987701,29.195837,28.694418,28.864712,9938000,27.105072
"2011-07-08",28.628193,29.176916,28.524124,28.930937,10695200,27.167257
"2011-07-11",28.514664,28.580889,27.95648,28.145695,9772000,26.429884
"2011-07-12",27.975403,28.561968,27.805109,28.164618,7547800,26.447659
"2011-07-13",28.353832,28.713339,28.249763,28.325449,7062900,26.598679
"2011-07-14",28.524124,29.091768,28.495743,28.580889,10446100,26.838547
"2011-07-15",30.066225,31.182592,29.886471,31.182592,35330200,29.281649
"2011-07-18",30.870388,31.428572,30.558184,31.116367,20520100,29.219461
"2011-07-19",31.409651,31.901608,31.409651,31.844845,9050900,29.90353
"2011-07-20",32.043518,32.043518,31.551561,31.901608,8401500,29.956831
"2011-07-21",31.977295,32.440872,31.958372,32.147587,11722700,30.187815
"2011-07-22",32.232735,32.563862,32.034058,32.535477,8124700,30.552059
"2011-07-25",31.986755,32.535477,31.844845,32.043518,7631200,30.090092
"2011-07-26",32.185429,32.951752,31.835382,32.270576,12501400,30.303307
"2011-07-27",32.138126,32.251656,31.381268,31.598866,10145700,29.672546
"2011-07-28",31.485336,32.582783,31.371807,31.627247,12055700,29.699196
"2011-07-29",32.573322,33.178806,32.166508,32.497635,21973900,30.516521
"2011-08-01",33.481552,33.538315,32.015137,32.497635,15081400,30.516521
"2011-08-02",33.339642,33.82214,32.308418,32.308418,32643600,30.338844
"2011-08-03",32.762535,33.178806,31.797541,32.384106,23869100,30.409914
"2011-08-04",32.024597,32.034058,29.574266,29.659414,25017200,27.851326
"2011-08-05",30.151371,30.274361,27.984863,29.025543,24836500,27.256094
"2011-08-08",27.161779,28.051088,25.543993,25.733208,26874600,24.164467
"2011-08-09",26.537371,27.587511,25.51561,27.549669,18504700,25.870192
"2011-08-10",26.944181,28.618732,26.745506,27.228004,22585100,25.568142
"2011-08-11",27.795649,29.687796,27.549669,29.22422,18363600,27.442663
"2011-08-12",29.810785,30.302744,29.422895,29.61211,14883000,27.806904
"2011-08-15",29.87701,30.709555,29.87701,30.548723,10461900,28.686422
"2011-08-16",30.047304,30.39735,29.48912,29.952696,11466600,28.126728
"2011-08-17",30.283823,30.832544,29.801325,29.99054,7217800,28.162268
"2011-08-18",28.987701,29.016083,27.928099,28.21192,16739600,26.492071
"2011-08-19",27.682119,28.817408,27.578051,27.729424,11599600,26.038988
"2011-08-22",28.183538,28.382214,26.726585,26.887417,12188400,25.248316
"2011-08-23",27.086092,28.051088,26.650898,28.051088,13871800,26.341047
"2011-08-24",28.041628,28.552507,27.672659,28.552507,8582500,26.811899
"2011-08-25",28.968781,29.167456,27.82403,27.95648,8426100,26.252205
"2011-08-26",27.492905,28.874172,27.095554,28.874172,10512300,27.113955
"2011-08-29",29.243141,30.094608,29.205297,30.056765,8833300,28.224457
"2011-08-30",29.716177,30.936613,29.536425,30.681173,11752700,28.810801
"2011-08-31",30.851467,31.513718,30.39735,30.64333,9748800,28.775261
"2011-09-01",30.927153,32.043518,30.860928,31.324503,17527400,29.414907
"2011-09-02",30.473038,30.908232,30.028381,30.378429,10558000,28.526508
"2011-09-06",29.025543,29.668875,28.505203,29.252602,16673000,27.46932
"2011-09-07",29.697256,30.179754,29.063387,29.810785,14819900,27.993469
"2011-09-08",29.962156,30.756859,29.763481,30.236519,16354600,28.393248
"2011-09-09",29.791864,29.981079,28.571428,28.741722,11322100,26.98958
"2011-09-12",28.051088,29.110691,27.928099,29.101231,11465400,27.327169
"2011-09-13",29.233681,30.141911,29.016083,29.791864,12317900,27.975702
"2011-09-14",29.829706,30.236519,29.186377,29.820246,10456100,28.002352
"2011-09-15",30.160833,30.340586,29.564806,30.00946,7886800,28.180033
"2011-09-16",30.217596,30.274361,29.583727,30.104069,9620300,28.268875
"2011-09-19",29.432356,29.754021,28.694418,29.385052,9049700,27.593689
"2011-09-20",29.536425,29.952696,28.694418,28.770103,9534000,27.016228
"2011-09-21",28.968781,29.574266,27.795649,27.83349,13325700,26.136717
"2011-09-22",26.9158,26.9158,25.231789,25.619678,19545700,24.057858
"2011-09-23",25.439924,25.704824,24.522232,24.635761,19484300,23.133928
"2011-09-26",24.853359,26.083254,24.247871,26.045412,14665300,24.457642
"2011-09-27",26.859035,27.057711,26.045412,26.187323,12359800,24.590899
"2011-09-28",27.672659,28.003784,25.752129,25.799433,20105800,24.22666
"2011-09-29",26.130558,26.433302,24.654682,25.335855,16158600,23.868355
"2011-09-30",25.089876,25.089876,24.162725,24.172186,15217600,22.772087
"2011-10-03",23.897823,24.105961,22.667929,22.667929,17622300,21.354959
"2011-10-04",22.138126,23.793756,21.305582,23.765373,23359700,22.388842
"2011-10-05",23.850521,24.115421,23.263954,24.020813,15537300,22.629488
"2011-10-06",23.859982,24.929045,23.661306,24.512772,12948700,23.092947
"2011-10-07",24.966887,25.298014,23.869442,23.982971,17146800,22.59383
"2011-10-10",24.654682,25.307474,24.597919,25.307474,9289600,23.841623
"2011-10-11",24.957426,25.477768,24.806055,25.184484,8859100,23.725754
"2011-10-12",25.458845,25.865658,25.231789,25.307474,9422200,23.841623
"2011-10-13",25.156101,25.534533,24.597919,25.402081,7144400,23.93075
"2011-10-14",25.941343,26.253548,25.638599,26.253548,8968700,24.732895
"2011-10-17",26.263008,26.442762,25.733208,25.827814,7696300,24.331821
"2011-10-18",25.506149,26.017029,24.541155,25.884579,18643800,24.385302
"2011-10-19",25.837275,26.310312,25.51561,25.638599,10325000,24.15357
"2011-10-20",26.121098,26.158941,25.184484,25.827814,10926400,24.331821
"2011-10-21",26.196783,26.546831,25.912962,26.310312,9489400,24.786371
"2011-10-24",26.688742,26.887417,26.452223,26.79281,7283500,25.240927
"2011-10-25",26.641438,26.650898,25.771049,25.837275,8262600,24.340733
"2011-10-26",26.490067,26.78335,25.695364,26.631977,10872000,25.089403
"2011-10-27",27.246925,28.259224,27.218542,27.587511,16159600,25.989594
"2011-10-28",27.209082,28.230843,27.199621,28.136234,9822100,26.506536
"2011-10-31",27.776726,27.776726,26.575212,26.603596,10853600,25.062668
"2011-11-01",25.51561,26.017029,25.070955,25.543993,13350600,24.06444
"2011-11-02",26.111637,26.745506,26.007568,26.499527,9086800,24.964628
"2011-11-03",27.076632,27.653736,26.281931,27.464521,13939000,25.873724
"2011-11-04",28.08893,28.240303,25.373699,25.610218,47500500,24.126829
"2011-11-07",25.9035,26.007568,24.891201,25.39262,20000400,23.921831
"2011-11-08",25.600758,25.657522,24.806055,25.629139,17490100,24.144653
"2011-11-09",24.853359,25.13718,24.124882,24.191107,17398400,22.789917
"2011-11-10",24.768211,24.947966,23.935667,24.162725,21993300,22.76318
"2011-11-11",24.437086,25.402081,23.954588,25.023651,21046800,23.574238
"2011-11-14",24.74929,24.86282,24.115421,24.285715,11510800,22.879044
"2011-11-15",24.077578,24.285715,23.651844,24.0965,12307800,22.70079
"2011-11-16",23.992432,24.692526,23.841059,24.087038,15100600,22.691875
"2011-11-17",24.058657,24.247871,23.188269,23.386944,18575700,22.032331
"2011-11-18",23.604542,23.765373,22.923368,23.017975,12668500,21.684731
"2011-11-21",22.601704,22.95175,22.109745,22.771996,13736800,21.453003
"2011-11-22",22.734154,23.027435,22.185431,22.384106,8715000,21.08758
"2011-11-23",22.062441,22.223274,21.485336,21.485336,10121000,20.24087
"2011-11-25",21.494797,21.608326,21.201513,21.210974,4076600,19.982399
"2011-11-28",22.128666,22.280037,21.835382,22.100285,10706400,20.820198
"2011-11-29",22.204351,22.781458,22.090822,22.497635,10816800,21.194532
"2011-11-30",23.424788,24.030273,23.245033,23.973511,22006800,22.584925
"2011-12-01",23.869442,24.285715,23.651844,23.935667,9179800,22.549271
"2011-12-02",24.238411,24.74929,23.982971,24.068117,15753200,22.674051
"2011-12-05",24.408705,24.541155,23.614002,23.793756,9948100,22.415581
"2011-12-06",23.670767,24.465467,23.670767,24.295176,11897200,22.887955
"2011-12-07",24.314096,24.361401,23.784296,24.153263,9486500,22.754269
"2011-12-08",23.945127,24.077578,22.847683,22.923368,13349400,21.595604
"2011-12-09",22.942289,23.453169,22.894985,23.330179,9828500,21.978855
"2011-12-12",22.999054,22.999054,22.194891,22.44087,10077000,21.141054
"2011-12-13",22.68685,22.999054,22.015137,22.16651,8739600,20.882586
"2011-12-14",21.958372,21.958372,21.286661,21.352886,12050700,20.116091
"2011-12-15",21.702932,21.977295,21.371807,21.551561,12148500,20.303253
"2011-12-16",21.750237,21.901608,21.466413,21.740776,9231300,20.481516
"2011-12-19",21.750237,21.759697,20.813623,20.870388,11213700,19.661541
"2011-12-20",21.229897,21.78808,21.229897,21.589403,9989400,20.338907
"2011-12-21",21.617786,21.797541,21.362347,21.750237,8166200,20.490421
"2011-12-22",21.816462,22.327341,21.712393,22.251656,9544700,20.962801
"2011-12-23",22.336802,22.592241,22.16651,22.450331,5149100,21.149965
"2011-12-27",22.317881,22.554399,22.185431,22.251656,4673500,20.962801
"2011-12-28",22.194891,22.421949,21.390728,21.438032,7973100,20.196301
"2011-12-29",21.438032,21.721855,21.296122,21.504257,9933800,20.258688
"2011-12-30",21.409651,21.504257,21.087984,21.087984,9235600,19.866535
"2012-01-03",21.948912,22.403027,21.258278,22.327341,21090500,21.034101
"2012-01-04",22.204351,22.771996,22.194891,22.57332,17591300,21.265837
"2012-01-05",22.611164,22.8193,22.213812,22.346264,17587600,21.051929
"2012-01-06",22.403027,22.999054,22.346264,22.68685,15855100,21.372786
"2012-01-09",22.336802,22.526016,21.835382,22.289499,19746400,20.998451
"2012-01-10",22.526016,22.658468,21.91107,22.024597,13968500,20.748898
"2012-01-11",21.759697,21.759697,21.097446,21.362347,22725700,20.124998
"2012-01-12",21.286661,21.466413,20.690634,20.974457,18734600,19.836884
"2012-01-13",20.823084,20.842005,20.198675,20.25544,16863000,19.156864
"2012-01-17",20.340586,20.39735,19.678335,19.687796,23315200,18.620005
"2012-01-18",19.668875,20.51088,19.498581,20.293283,21920700,19.192654
"2012-01-19",20.368969,20.378429,19.432356,19.564806,23735500,18.503685
"2012-01-20",19.536425,19.839167,19.309366,19.829706,21155100,18.754221
"2012-01-23",21.106907,21.428572,20.463575,21.078524,33831200,19.935308
"2012-01-24",20.879848,21.324503,20.558184,21.277199,22184700,20.123209
"2012-01-25",21.333963,22.223274,20.908232,22.119205,25133600,20.919548
"2012-01-26",21.78808,21.958372,20.577105,20.719017,31557700,19.595299
"2012-01-27",20.454115,21.040682,20.454115,20.860928,16095500,19.729511
"2012-01-30",20.671713,20.719017,20.274361,20.52034,13462500,19.4074
"2012-01-31",20.38789,20.501419,19.971619,19.99054,23788600,18.906332
"2012-02-01",20.104069,20.198675,19.517502,19.839167,25361100,18.763168
"2012-02-02",19.971619,20.964994,19.914854,20.927153,25159600,19.792147
"2012-02-03",21.069063,21.154209,20.624409,21.106907,17385700,19.962152
"2012-02-06",20.908232,21.523178,20.889309,21.428572,15757900,20.266373
"2012-02-07",21.428572,21.456953,20.832544,20.983917,16619400,19.845835
"2012-02-08",21.087984,21.296122,20.842005,20.917692,13246500,19.783199
"2012-02-09",21.097446,21.419111,20.842005,21.135288,19300700,19.988993
"2012-02-10",20.737938,21.002838,20.39735,20.936613,19717700,19.801092
"2012-02-13",21.475876,22.062441,21.050142,21.438032,31554500,20.27532
"2012-02-14",21.589403,21.712393,21.239357,21.485336,16260100,20.320057
"2012-02-15",21.523178,22.015137,21.305582,21.778618,21575600,20.597429
"2012-02-16",21.825922,22.507095,21.504257,22.488174,17592000,21.268503
"2012-02-17",22.800379,23.642384,22.762535,23.377483,28856900,22.109583
"2012-02-21",23.689688,23.708609,23.21665,23.292337,21028400,22.029051
"2012-02-22",22.980133,23.036898,22.365185,22.734154,26663600,21.501141
"2012-02-23",22.800379,23.642384,22.658468,23.632923,20667500,22.351162
"2012-02-24",23.491013,24.465467,23.424788,24.077578,23043800,22.771704
"2012-02-27",24.039736,24.068117,23.651844,23.755913,14469600,22.467485
"2012-02-28",23.831598,23.907286,23.491013,23.699148,14666700,22.413797
"2012-02-29",23.689688,23.869442,23.197729,23.651844,17039700,22.369062
"2012-03-01",23.547777,23.793756,23.424788,23.585619,16992100,22.306431
"2012-03-02",23.557238,23.736992,22.95175,23.017975,10915700,21.769569
"2012-03-05",22.885525,23.008514,22.554399,22.923368,11169500,21.680094
"2012-03-06",22.526016,22.69631,22.100285,22.289499,12753200,21.080599
"2012-03-07",22.526016,22.932829,22.090822,22.781458,12552600,21.545881
"2012-03-08",22.970673,23.415327,22.70577,23.254494,12711500,21.993261
"2012-03-09",23.368023,23.623463,23.140965,23.226112,9273600,21.966419
"2012-03-12",23.226112,23.226112,22.677389,22.904446,10024700,21.662197
"2012-03-13",22.980133,23.377483,22.44087,23.368023,11294200,22.100634
"2012-03-14",23.292337,23.651844,22.781458,22.932829,11188400,21.689045
"2012-03-15",23.046358,23.33964,22.771996,23.122044,9425700,21.867996
"2012-03-16",23.273415,23.822138,23.20719,23.708609,16191300,22.422747
"2012-03-19",23.680227,24.285715,23.670767,24.087038,12088900,22.780653
"2012-03-20",24.001892,24.683065,23.841059,24.200567,17744800,22.888023
"2012-03-21",24.200567,24.238411,23.491013,23.831598,12197300,22.539066
"2012-03-22",23.491013,23.500473,22.753075,23.112583,16610500,21.859051
"2012-03-23",23.188269,23.434248,22.885525,23.330179,10720100,22.064844
"2012-03-26",23.547777,23.547777,22.743614,22.904446,11070900,21.662197
"2012-03-27",22.970673,23.169348,22.838221,22.932829,10591100,21.689045
"2012-03-28",22.857143,22.885525,21.854305,21.996216,14289500,20.803228
"2012-03-29",21.816462,22.015137,21.305582,21.958372,15021500,20.767435
"2012-03-30",22.119205,22.327341,21.636707,21.92053,11444000,20.731647
"2012-04-02",21.835382,22.412489,21.731316,22.05298,13172700,20.856915
"2012-04-03",21.977295,22.03406,21.286661,21.494797,20473900,20.329004
"2012-04-04",21.192053,21.352886,20.889309,21.031219,10693100,19.890568
"2012-04-05",20.946074,21.258278,20.813623,20.955534,10464500,19.818989
"2012-04-09",20.65279,20.700094,20.170294,20.312204,12904100,19.210554
"2012-04-10",20.51088,20.756859,19.48912,19.574266,29835700,18.512632
"2012-04-11",19.697256,19.829706,18.949858,18.997162,25323600,17.966831
"2012-04-12",19.025543,19.706717,18.978241,19.545885,17127500,18.567158
"2012-04-13",19.441816,19.47966,18.684958,18.874172,24465700,17.929083
"2012-04-16",18.883633,18.912016,18.022705,18.155155,24659900,17.246065
"2012-04-17",18.334909,18.561968,17.975403,18.08893,19804900,17.183155
"2012-04-18",17.710501,17.776726,16.244087,17.086092,98874200,16.230536
"2012-04-19",16.991486,17.332071,16.849575,17.029327,28680200,16.176615
"2012-04-20",16.963102,17.30369,16.480606,16.499527,29853000,15.673343
"2012-04-23",16.130558,17.265846,16.111637,17.029327,33569400,16.176615
"2012-04-24",17.04825,17.123936,16.679281,16.811731,19804200,15.969911
"2012-04-25",16.982025,17.228004,16.565752,17.152317,24617900,16.293444
"2012-04-26",17.029327,17.56859,16.527908,16.613056,52532100,15.781187
"2012-04-27",16.537371,16.802271,15.875118,16.764427,58204100,15.924976
"2012-04-30",17.076632,17.492905,16.613056,17.445601,34329400,16.572044
"2012-05-01",19.139072,19.517502,18.420057,18.543047,82051200,17.614536
"2012-05-02",17.04825,17.123936,15.818354,15.837276,155002200,15.044251
"2012-05-03",16.310312,16.537371,15.799433,16.263008,52623600,15.448668
"2012-05-04",16.272469,16.650898,16.244087,16.452223,36343400,15.628407
"2012-05-07",16.499527,16.603596,15.827814,16.206244,33269300,15.394745
"2012-05-08",16.149479,16.187323,15.657521,16.017029,38913300,15.215004
"2012-05-09",15.808893,16.650898,15.468307,16.537371,34418200,15.709289
"2012-05-10",16.698202,16.868496,16.035952,16.253548,34602300,15.439677
"2012-05-11",15.912961,16.130558,13.70861,14.011353,91036600,13.309758
