"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2016-02-01",89.779999,90.199997,88.93,89.440002,1368300,78.650558
"2016-02-02",88.400002,89.790001,88.080002,89.110001,1574400,78.360352
"2016-02-03",89.43,90,87.129997,89.400002,2072400,78.615379
"2016-02-04",89.279999,89.620003,85.470001,86.330002,3796800,75.915718
"2016-02-05",87.760002,88.889999,86.959999,88.550003,3014800,77.867928
"2016-02-08",88.410004,90.669998,87,90.190002,2758100,79.310081
"2016-02-09",89.050003,93.809998,89.050003,93.309998,3233500,82.053703
"2016-02-10",93.029999,93.489998,90.440002,90.529999,2133700,79.609047
"2016-02-11",88.360001,90.550003,88.32,89.32,1952800,78.545036
"2016-02-12",90.919998,91.290001,89.510002,91.150002,1691200,80.154274
"2016-02-16",92.25,92.370003,90.089996,90.709999,2395100,79.767334
"2016-02-17",91.68,92.190002,90.209999,92.150002,2351100,81.033653
"2016-02-18",91.970001,92.129997,90.720001,91.300003,1401100,80.286186
"2016-02-19",91.43,93.870003,90.809998,93.32,1626400,82.062485
"2016-02-22",94,94.449997,91.550003,91.970001,1549800,80.875336
"2016-02-23",92.040001,93.389999,91.209999,91.900002,1457600,80.813797
"2016-02-24",91.480003,92.589996,90.370003,92.300003,926100,81.16555
"2016-02-25",92.970001,93.589996,92.220001,93.190002,986000,81.948196
"2016-02-26",93.639999,94,92.910004,93.169998,1192700,81.93058
"2016-02-29",92.449997,93.489998,91.330002,91.440002,1421300,80.409294
"2016-03-01",91.790001,92.57,89.870003,92.559998,3469800,81.39418
"2016-03-02",92.989998,93.879997,92.559998,93.300003,1947600,82.04493
"2016-03-03",93.580002,94.440002,92.93,94.339996,1291300,82.959427
"2016-03-04",94.769997,95.019997,92.93,94.800003,1538100,83.363953
"2016-03-07",93.949997,94.309998,92.57,93.580002,1299100,82.29113
"2016-03-08",92.120003,94.230003,92.07,93.290001,1451500,82.565491
"2016-03-09",93.449997,94.5,93.029999,93.900002,1326100,83.105377
"2016-03-10",94.440002,94.440002,92.519997,93.730003,1198500,82.95491
"2016-03-11",93.93,95.080002,93.529999,94.589996,1437000,83.716042
"2016-03-14",94.669998,96.809998,94.220001,96.389999,2191400,85.309105
"2016-03-15",95.400002,97.739998,95.400002,96.709999,1824900,85.592331
"2016-03-16",96.089996,96.940002,95.790001,96.379997,1767000,85.300262
"2016-03-17",96.190002,96.860001,95.860001,96.419998,1798600,85.335663
"2016-03-18",96.660004,96.720001,95.110001,95.949997,3991100,84.919708
"2016-03-21",95.949997,96.379997,95,95.800003,1356100,84.786957
"2016-03-22",95.779999,96.07,95.050003,95.580002,1463100,84.592239
"2016-03-23",95.769997,96.82,94.900002,96.360001,1348100,85.28257
"2016-03-24",96.190002,96.190002,94.419998,95.169998,1468900,84.22937
"2016-03-28",95.169998,95.650002,94.910004,95.209999,815500,84.264771
"2016-03-29",95,95.160004,93.550003,95,1351600,84.078918
"2016-03-30",95.620003,95.949997,95.139999,95.57,951100,84.583412
"2016-03-31",95.690002,96.370003,95.529999,96.050003,1202700,85.008202
"2016-04-01",95.82,97.089996,95.550003,96.949997,1069700,85.804726
"2016-04-04",96.870003,96.870003,95.660004,96.739998,779300,85.618896
"2016-04-05",97.470001,97.519997,94.349998,94.529999,1563200,83.662941
"2016-04-06",94.220001,94.699997,93.760002,94.379997,1059200,83.530182
"2016-04-07",93.739998,94.019997,91.610001,92.220001,1488200,81.6185
"2016-04-08",90,90.050003,89,89.089996,6505300,78.848312
"2016-04-11",89.669998,90.379997,89.559998,89.699997,4378200,79.388191
"2016-04-12",89.989998,90.379997,89.459999,90.050003,3204400,79.697983
"2016-04-13",90.82,90.879997,89.580002,90.269997,4799100,79.892662
"2016-04-14",90.580002,91.290001,90,90.970001,2685200,80.512207
"2016-04-15",91.150002,91.610001,90.589996,91.440002,2418300,80.928177
"2016-04-18",91.389999,91.779999,91,91.480003,1554100,80.963554
"2016-04-19",91.360001,92.620003,91,92.620003,1965500,81.972519
"2016-04-20",92.669998,93.5,92.360001,93.099998,1954500,82.397346
"2016-04-21",93.07,93.330002,92.580002,93.050003,1856000,82.353088
"2016-04-22",93.050003,94.629997,92.709999,94.199997,2069600,83.370888
"2016-04-25",93.910004,94.470001,93.389999,93.699997,1296400,82.928345
"2016-04-26",94.129997,94.32,93.410004,94.120003,1616800,83.300087
"2016-04-27",93.860001,94.830002,93.440002,94.459999,1618900,83.600998
"2016-04-28",92.68,93.809998,91.75,92.330002,2115100,81.715858
"2016-04-29",91.75,92.190002,90.690002,91.910004,1812500,81.344124
"2016-05-02",92.599998,93.699997,92.190002,93.620003,1730000,82.857559
"2016-05-03",93.209999,93.660004,92,92.830002,1094100,82.158371
"2016-05-04",92.360001,92.940002,92.129997,92.32,1987200,81.707008
"2016-05-05",92.75,93.32,92.220001,92.93,1593400,82.24688
"2016-05-06",92.339996,92.989998,92.139999,92.879997,1369900,82.202614
"2016-05-09",92.919998,94.199997,92.68,94,1481400,83.193886
"2016-05-10",93.919998,94.809998,93.860001,94.739998,1389600,83.848793
"2016-05-11",94.379997,94.690002,93.239998,93.68,1320000,82.910652
"2016-05-12",93.980003,95.349998,93.839996,95.099998,1037700,84.167412
"2016-05-13",95,95.559998,94.290001,94.330002,985800,83.485931
"2016-05-16",94.150002,95.32,94,95.040001,987100,84.114326
"2016-05-17",94.940002,95.489998,94.239998,94.440002,1179900,83.583298
"2016-05-18",94.5,96.830002,94.169998,96.790001,1742600,85.663139
"2016-05-19",96.5,97.220001,95.669998,95.779999,1358900,84.769234
"2016-05-20",95.900002,96.900002,95.580002,96.449997,1060200,85.362221
"2016-05-23",96.699997,96.919998,96.120003,96.629997,845500,85.52153
"2016-05-24",96.949997,98.040001,96.339996,97.949997,1225200,86.689789
"2016-05-25",98.099998,98.5,97.339996,97.720001,1584500,86.486221
"2016-05-26",96.440002,97.889999,96.440002,97.470001,1156300,86.264984
"2016-05-27",97.970001,98.75,97.599998,98.610001,855500,87.273911
"2016-05-31",98.620003,99,97.540001,97.889999,2152500,86.636688
"2016-06-01",97.790001,98.230003,97.459999,98.010002,1282200,86.742889
"2016-06-02",98.059998,98.230003,97.089996,97.540001,910400,86.32692
"2016-06-03",97.209999,97.419998,95.910004,96.809998,1334600,85.680824
"2016-06-06",96.720001,96.980003,96.089996,96.779999,1180300,85.654297
"2016-06-07",97.019997,97.019997,95.989998,96.040001,882700,84.999359
"2016-06-08",95.25,95.860001,95.239998,95.389999,938900,84.954819
"2016-06-09",95.339996,95.349998,94.610001,95.029999,1059000,84.634201
"2016-06-10",94.489998,95.550003,94.489998,95.230003,1258100,84.812332
"2016-06-13",94.949997,95.82,94.589996,95.260002,1151900,84.839043
"2016-06-14",94.949997,95.410004,94.550003,94.82,1127900,84.447182
"2016-06-15",94.919998,95.209999,94.040001,94.18,1064000,83.877197
"2016-06-16",93.830002,95.260002,93.5,95.160004,1774100,84.749992
"2016-06-17",95.160004,95.480003,93.919998,94.089996,1497200,83.797043
"2016-06-20",95.150002,95.599998,94,94.029999,1294100,83.743599
"2016-06-21",94.410004,94.75,93.489998,93.489998,1761800,83.262688
"2016-06-22",93.809998,94.349998,93.379997,94.050003,1079300,83.761414
"2016-06-23",94.769997,96.220001,94.239998,96.160004,1561200,85.64061
"2016-06-24",95,97.849998,94.610001,96.919998,5442300,86.317451
"2016-06-27",96.129997,96.900002,92.419998,92.970001,3802800,82.799553
"2016-06-28",93.199997,94.239998,92.290001,94.220001,1687400,83.912819
"2016-06-29",94.589996,96.169998,94.5,96.089996,1159400,85.578247
"2016-06-30",96.550003,97.470001,95.900002,97.400002,2420500,86.744957
"2016-07-01",97.010002,97.559998,96.010002,96.330002,1564200,85.792
"2016-07-05",96.330002,97.989998,95.599998,97.879997,2118800,87.172432
"2016-07-06",97.949997,98.419998,97.610001,98.120003,1174700,87.386177
"2016-07-07",98.139999,98.790001,97.290001,98.150002,1190300,87.412895
"2016-07-08",98.650002,99.709999,98.410004,98.900002,1469700,88.080856
"2016-07-11",99.470001,99.610001,98.800003,99.360001,1228200,88.490532
"2016-07-12",100,100.220001,99.43,99.760002,1273100,88.846771
"2016-07-13",99.790001,99.93,99.230003,99.690002,1004800,88.784439
"2016-07-14",100.699997,101.370003,100.239998,101.290001,1256800,90.209396
"2016-07-15",101.669998,102.279999,100.860001,101.830002,1813400,90.690323
"2016-07-18",101.669998,102.279999,101.279999,101.5,724200,90.396439
"2016-07-19",100.989998,102.43,100.599998,102.290001,1017600,91.100014
"2016-07-20",102.629997,102.629997,101.480003,101.480003,1248900,90.378624
"2016-07-21",101.440002,101.720001,100.68,101.029999,733000,89.977844
"2016-07-22",101.300003,102.120003,100.260002,101.790001,873400,90.654694
"2016-07-25",101.389999,101.669998,100.919998,101.559998,898100,90.449844
"2016-07-26",101.419998,101.709999,101.029999,101.5,855500,90.396439
"2016-07-27",101.830002,102.839996,101.300003,102.720001,1336100,91.482964
"2016-07-28",101.5,102.209999,100.559998,101.940002,1477800,90.788284
"2016-07-29",102.230003,103.339996,101.709999,102.239998,1658700,91.055466
"2016-08-01",102.580002,103.220001,102.300003,103.089996,1192800,91.812469
"2016-08-02",103.169998,103.43,102.660004,103.290001,1132400,91.990601
"2016-08-03",103.050003,103.910004,102.440002,103.269997,2073900,91.972801
"2016-08-04",103.5,103.690002,102.529999,103.360001,988100,92.052956
"2016-08-05",103.75,104.599998,103.169998,104.550003,1239600,93.11277
"2016-08-08",104.550003,104.580002,103.739998,104.18,1113900,92.783241
"2016-08-09",104.209999,104.449997,103.459999,103.769997,708100,92.418083
"2016-08-10",103.739998,103.830002,103.230003,103.739998,579700,92.391365
"2016-08-11",103.709999,103.709999,102.839996,103.32,1175000,92.017319
"2016-08-12",102.940002,103.860001,102.860001,103.809998,834600,92.453712
"2016-08-15",103.889999,104.940002,103.559998,104.910004,1169700,93.433388
"2016-08-16",104.5,104.5,103.82,103.980003,684200,92.605141
"2016-08-17",103.980003,105.82,103.919998,105.809998,1212500,94.234924
"2016-08-18",105.870003,106.330002,105.769997,106.330002,940900,94.698051
"2016-08-19",106.260002,106.360001,105.440002,105.900002,938400,94.315094
"2016-08-22",105.639999,106.459999,105.290001,105.790001,970700,94.21711
"2016-08-23",106.019997,106.309998,105.760002,106.029999,671300,94.43087
"2016-08-24",105.800003,106.139999,105.389999,105.82,703000,94.243851
"2016-08-25",105.730003,105.900002,105.019997,105.620003,972200,94.06572
"2016-08-26",105.889999,106.209999,105.150002,105.879997,1152400,94.297279
"2016-08-29",105.800003,108.75,105.800003,107.349998,1580700,95.606453
"2016-08-30",107.160004,107.839996,106.309998,107.839996,1307700,96.042862
"2016-08-31",107.919998,109.620003,107.800003,108.349998,2156700,96.497078
"2016-09-01",108.529999,109.650002,108.220001,108.699997,1593800,96.808769
"2016-09-02",109.07,109.519997,108.059998,108.510002,1166000,96.639572
"2016-09-06",108.470001,108.720001,107.010002,107.699997,1258500,95.918175
"2016-09-07",106.900002,107.160004,105.529999,106.809998,1103100,95.658447
"2016-09-08",106.389999,106.949997,106.309998,106.480003,899900,95.362915
"2016-09-09",106.040001,107.669998,106,106.050003,1476500,94.977791
"2016-09-12",105.870003,108.370003,105.620003,108.18,1615800,96.885414
"2016-09-13",107.379997,108.300003,106.910004,107.779999,1629700,96.527184
"2016-09-14",107.949997,108.230003,107.370003,107.550003,1652700,96.32119
"2016-09-15",107.459999,109.580002,107.459999,109.279999,1143200,97.870575
"2016-09-16",109.010002,109.800003,108.370003,109.650002,2220900,98.201942
"2016-09-19",109.949997,110.349998,109.68,109.760002,1157400,98.300461
"2016-09-20",109.900002,110.339996,108.940002,108.940002,1211300,97.566055
"2016-09-21",108.980003,109.650002,108.220001,108.910004,1830400,97.539207
"2016-09-22",109.32,109.440002,108.260002,108.419998,1151000,97.100357
"2016-09-23",108.010002,108.220001,106.360001,106.489998,1787500,95.371857
"2016-09-26",106.18,106.18,105.029999,105.269997,1373700,94.279236
"2016-09-27",105.519997,106.25,105.040001,105.709999,1506300,94.673294
"2016-09-28",105.559998,106.410004,104.739998,106.32,1697400,95.21962
"2016-09-29",106.010002,106.57,104.199997,104.720001,2987800,93.786659
"2016-09-30",105.5,105.580002,104.269997,104.519997,2069700,93.607529
"2016-10-03",104.089996,104.779999,103.760002,104.07,1077400,93.204514
"2016-10-04",104.309998,104.709999,103.089996,103.93,1422100,93.079147
"2016-10-05",104.230003,104.470001,103.190002,104.059998,1466500,93.195572
"2016-10-06",104,104.529999,103.720001,104.190002,1308700,93.311996
"2016-10-07",103.949997,104.330002,103.43,103.82,843300,92.980637
"2016-10-10",104.25,104.599998,103.769997,104.110001,1087900,93.240349
"2016-10-11",104.120003,104.470001,103.639999,103.93,1334400,93.079147
"2016-10-12",103.739998,104.580002,103.589996,104.269997,937600,93.383644
"2016-10-13",103.629997,104.220001,103.239998,103.919998,977000,93.070175
"2016-10-14",104.279999,105.650002,104.019997,105.440002,1313800,94.431473
"2016-10-17",105.540001,105.540001,103.620003,103.730003,884800,92.900017
"2016-10-18",104.18,104.629997,103.5,104.089996,637900,93.22242
"2016-10-19",104,104.410004,103.540001,103.93,584700,93.079147
"2016-10-20",103.830002,104.260002,103.650002,103.650002,931400,92.828384
"2016-10-21",103.129997,104.220001,103.010002,104.089996,976200,93.22242
"2016-10-24",104.449997,104.5,103.470001,103.540001,1052500,92.729866
"2016-10-25",103.150002,104.010002,103.150002,103.330002,994900,92.541779
"2016-10-26",102.989998,103.769997,102.419998,102.839996,1663600,92.102928
"2016-10-27",100.639999,101.419998,99.190002,100.120003,2403500,89.666931
"2016-10-28",100.120003,100.709999,99.18,99.910004,1100700,89.478851
"2016-10-31",100.209999,100.660004,99.510002,100.099998,1146100,89.649002
"2016-11-01",100.529999,100.68,98.949997,99.639999,1430700,89.23703
"2016-11-02",99.739998,101.650002,99.580002,101.190002,1470400,90.625198
"2016-11-03",104.059998,104.129997,101.68,103.010002,2910300,92.255203
"2016-11-04",103.040001,103.779999,102.059998,102.849998,2170400,92.111893
"2016-11-07",104.279999,104.860001,103.389999,104.800003,1899900,93.858307
"2016-11-08",104.830002,105.959999,103.720001,105.629997,1563200,94.601646
"2016-11-09",106.510002,112.919998,106.510002,112,4217700,100.306595
"2016-11-10",113,117.800003,112.709999,117.050003,5024800,104.82933
"2016-11-11",116.839996,117.400002,113.550003,114.379997,2972500,102.438103
"2016-11-14",114.309998,116.139999,113.5,115.82,2571200,103.727745
"2016-11-15",115.540001,116.120003,113.959999,116.07,2430100,103.95166
"2016-11-16",115.870003,116.980003,114.010002,115.089996,2917600,103.073967
"2016-11-17",115.199997,116.120003,114.480003,115.5,2067600,103.441177
"2016-11-18",115.720001,115.730003,113.82,113.93,2891800,102.035088
"2016-11-21",113.639999,114.459999,113.07,114.230003,1749400,102.303772
"2016-11-22",114.510002,115.309998,112.260002,112.290001,2014500,100.566315
"2016-11-23",112.389999,113.220001,111.919998,112.589996,1231100,100.834991
"2016-11-25",112.389999,112.870003,112.019997,112.839996,690700,101.058884
"2016-11-28",111.769997,112.419998,111.190002,111.879997,1381600,100.199097
"2016-11-29",112.169998,112.989998,111.540001,112.669998,957300,100.906631
"2016-11-30",113.540001,113.550003,112.580002,112.910004,2039300,101.121582
"2016-12-01",113.589996,115.309998,113,114.919998,1845700,102.921715
"2016-12-02",115.440002,116.290001,114.790001,115.639999,1643600,103.566544
"2016-12-05",117,117.959999,116.300003,117.910004,2147800,105.599564
"2016-12-06",117.790001,119.379997,116.839996,119.099998,1812000,106.665298
"2016-12-07",119.080002,121.300003,117.25,120.849998,2397800,108.780617
"2016-12-08",121.330002,122.330002,120.139999,122.290001,2799700,110.076805
"2016-12-09",122.410004,122.739998,121.699997,122.739998,1344800,110.48185
"2016-12-12",122.610001,123.949997,122.470001,122.589996,1457500,110.346825
"2016-12-13",122.970001,124.010002,122.440002,123.43,1426800,111.102943
"2016-12-14",122.989998,123.75,121.120003,121.610001,2000300,109.464714
"2016-12-15",122.059998,122.940002,120.760002,122.330002,1169900,110.112793
"2016-12-16",122.68,123.239998,122.050003,122.660004,2279000,110.409843
"2016-12-19",122.040001,122.860001,121.760002,122.410004,1130200,110.184814
"2016-12-20",123.279999,123.300003,122,122.419998,1219500,110.19381
"2016-12-21",122.459999,122.470001,121.169998,121.190002,1177900,109.08667
"2016-12-22",121.32,121.32,119.93,120.690002,3096800,108.636581
"2016-12-23",117.209999,117.330002,115.699997,116.919998,1810000,108.155556
"2016-12-27",116.879997,117.199997,116.480003,116.690002,1019200,107.94281
"2016-12-28",116.779999,117.230003,115.790001,115.959999,910000,107.26754
"2016-12-29",115.879997,116.32,115.190002,115.589996,909400,106.925278
"2016-12-30",116.07,116.480003,114.900002,115.349998,898300,106.703239
"2017-01-03",116.160004,116.279999,113.269997,114.400002,2159200,105.824478
"2017-01-04",114.830002,116.459999,114.660004,115.519997,2400800,106.860519
"2017-01-05",115.5,116.910004,114.900002,115.919998,1689400,107.230515
"2017-01-06",116.059998,117.32,115.809998,117.190002,1229400,108.405334
"2017-01-09",116.769997,117.279999,116.290001,116.330002,963000,107.609795
"2017-01-10",116.93,116.93,115.699997,116.300003,1061900,107.582054
"2017-01-11",116.339996,116.589996,114.559998,115.900002,2238800,107.212029
"2017-01-12",115.75,116.599998,113.900002,116.43,1243600,107.702309
"2017-01-13",117,117.5,116.349998,116.870003,1057800,108.109329
"2017-01-17",116.839996,116.839996,115.510002,115.690002,1197200,107.017776
"2017-01-18",116.099998,117.349998,115.010002,117.25,1449100,108.460831
"2017-01-19",117.209999,117.400002,115.970001,116.360001,1191800,107.63755
"2017-01-20",116.620003,116.93,115.779999,116.660004,1175900,107.915054
"2017-01-23",116.300003,116.980003,115.690002,116.239998,800200,107.526535
"2017-01-24",116.389999,117.669998,116.389999,117.440002,1047400,108.636589
"2017-01-25",118.230003,120.360001,117.790001,120.150002,1886900,111.143456
"2017-01-26",120,121.080002,119.040001,120.739998,1472600,111.689224
"2017-01-27",120.779999,120.809998,119.889999,120.309998,1065100,111.291428
"2017-01-30",119.830002,120.550003,119.190002,120.440002,1196200,111.411705
"2017-01-31",120.260002,121.690002,120.199997,121.080002,2246800,112.003731
"2017-02-01",121.5,122.279999,120.849998,120.900002,2795600,111.837227
"2017-02-02",120.510002,123.550003,118.620003,121.260002,2059300,112.17025
"2017-02-03",121.739998,122.07,119.349998,119.949997,1648200,110.958435
"2017-02-06",119.5,119.900002,119.050003,119.809998,1120000,110.828918
"2017-02-07",120.260002,120.400002,118.660004,118.730003,1672600,109.829895
"2017-02-08",118.360001,118.519997,115.599998,116.57,2019100,107.83181
"2017-02-09",116.940002,119.029999,116.18,118.580002,1525400,109.691132
"2017-02-10",118.940002,119.449997,118.510002,118.980003,1130100,110.06115
"2017-02-13",119.650002,121.900002,119.449997,121.379997,1481100,112.281235
"2017-02-14",121.440002,121.599998,120.25,121.010002,1208100,111.93898
"2017-02-15",121.480003,122.669998,120.559998,122.110001,1234000,112.956512
