"","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2005-08-25",1.84375,1.915,1.84375,1.881667,20599200,1.881667
"2005-08-26",1.883333,1.9125,1.858333,1.8875,10814400,1.8875
"2005-08-29",1.865417,1.947917,1.865417,1.922083,8397600,1.922083
"2005-08-30",1.92875,1.995,1.916667,1.97625,14594400,1.97625
"2005-08-31",1.995417,2.077917,1.960417,2.06875,20990400,2.06875
"2005-09-01",2.083333,2.15,2.064583,2.13625,15753600,2.13625
"2005-09-02",2.151667,2.152083,2.031667,2.059583,12412800,2.059583
"2005-09-06",2.072917,2.114167,2.029167,2.092083,12763200,2.092083
"2005-09-07",2.094167,2.129167,2.094167,2.126667,7538400,2.126667
"2005-09-08",2.127083,2.130417,2.091667,2.096667,7596000,2.096667
"2005-09-09",2.11375,2.11375,2.02875,2.047083,11793600,2.047083
"2005-09-12",2.055833,2.0725,2.000417,2.008333,10236000,2.008333
"2005-09-13",2,2.041667,1.895833,1.97625,21532800,1.97625
"2005-09-14",1.965417,1.999167,1.92,1.944167,8832000,1.944167
"2005-09-15",1.93125,1.947917,1.84125,1.85,15340800,1.85
"2005-09-16",1.8575,1.929167,1.8575,1.897917,10569600,1.897917
"2005-09-19",1.897917,1.9325,1.89,1.894167,7010400,1.894167
"2005-09-20",1.9075,1.9075,1.770833,1.79625,18189600,1.79625
"2005-09-21",1.7775,1.815417,1.64875,1.794583,38215200,1.794583
"2005-09-22",1.791667,1.791667,1.66875,1.687083,20095200,1.687083
"2005-09-23",1.682917,1.709167,1.667083,1.694167,9328800,1.694167
"2005-09-26",1.704167,1.78625,1.6775,1.760417,12614400,1.760417
"2005-09-27",1.760417,1.812083,1.752917,1.788333,9528000,1.788333
"2005-09-28",1.805,1.829167,1.759583,1.824583,10584000,1.824583
"2005-09-29",1.832917,1.936667,1.770417,1.916667,25084800,1.916667
"2005-09-30",1.920833,1.995417,1.905,1.961667,18223200,1.961667
"2005-10-03",1.972917,2.013333,1.958333,1.970417,51458400,1.970417
"2005-10-04",1.969583,1.980833,1.86375,1.871667,20018400,1.871667
"2005-10-05",1.86375,1.90375,1.8475,1.85,12609600,1.85
"2005-10-06",1.84875,1.887917,1.814167,1.857917,10994400,1.857917
"2005-10-07",1.86375,1.924167,1.858333,1.910833,7999200,1.910833
"2005-10-10",1.916667,1.926667,1.795,1.825833,9532800,1.825833
"2005-10-11",1.833333,1.889583,1.823333,1.86625,10560000,1.86625
"2005-10-12",1.845833,1.874583,1.745833,1.749167,14601600,1.749167
"2005-10-13",1.73125,1.815833,1.672083,1.769167,15710400,1.769167
"2005-10-14",1.7675,1.837917,1.766667,1.833333,9540000,1.833333
"2005-10-17",1.833333,1.870417,1.81375,1.847083,9372000,1.847083
"2005-10-18",1.847917,1.877917,1.825417,1.865,6804000,1.865
"2005-10-19",1.841667,1.9,1.8025,1.893333,9650400,1.893333
"2005-10-20",1.8975,1.929167,1.85875,1.922917,11860800,1.922917
"2005-10-21",1.929167,1.97125,1.922917,1.968333,9120000,1.968333
"2005-10-24",1.982917,2.016667,1.979167,1.9875,11438400,1.9875
"2005-10-25",1.977917,1.986667,1.920417,1.958333,7166400,1.958333
"2005-10-26",1.940417,1.99375,1.90125,1.920417,5236800,1.920417
"2005-10-27",1.909583,1.910417,1.833333,1.84625,9192000,1.84625
"2005-10-28",1.84875,2.01375,1.84875,2.01125,15962400,2.01125
"2005-10-31",2.02625,2.129167,2.024583,2.105,27494400,2.105
"2005-11-01",2.115833,2.115833,2.057917,2.07125,10857600,2.07125
"2005-11-02",2.227083,2.424583,2.184167,2.42125,61075200,2.42125
"2005-11-03",2.489167,2.499167,2.351667,2.363333,31800000,2.363333
"2005-11-04",2.39125,2.422917,2.314583,2.40125,15914400,2.40125
"2005-11-07",2.440417,2.495417,2.3,2.320833,26306400,2.320833
"2005-11-08",2.316667,2.369583,2.255,2.3625,27616800,2.3625
"2005-11-09",2.725417,2.746667,2.555833,2.675,126136800,2.675
"2005-11-10",2.64375,2.8425,2.64375,2.807917,46231200,2.807917
"2005-11-11",2.807917,2.85,2.720833,2.811667,21664800,2.811667
"2005-11-14",2.832917,2.8675,2.79625,2.861667,16015200,2.861667
"2005-11-15",2.914167,3.027083,2.81625,2.82875,62193600,2.82875
"2005-11-16",2.8025,2.92625,2.75,2.911667,24453600,2.911667
"2005-11-17",2.938333,2.994583,2.877083,2.9825,17740800,2.9825
"2005-11-18",2.993333,3.02,2.960417,2.9975,14745600,2.9975
"2005-11-21",2.9975,3.102083,2.963333,3.088333,17486400,3.088333
"2005-11-22",3.087917,3.125,3.025417,3.089583,14983200,3.089583
"2005-11-23",3.091667,3.097917,3.010417,3.027083,14448000,3.027083
"2005-11-25",3.047083,3.082917,3.036667,3.072917,4826400,3.072917
"2005-11-28",3.092917,3.235,3.072917,3.194167,26457600,3.194167
"2005-11-29",3.19375,3.294167,3.18,3.288333,30770400,3.288333
"2005-11-30",3.291667,3.324583,3.1875,3.235417,22440000,3.235417
"2005-12-01",3.282083,3.358333,3.2375,3.35,22728000,3.35
"2005-12-02",3.374583,3.4575,3.319167,3.448333,22478400,3.448333
"2005-12-05",3.42125,3.524583,3.419583,3.502083,26193600,3.502083
"2005-12-06",3.5,3.555417,3.477083,3.495417,19879200,3.495417
"2005-12-07",3.516667,3.547917,3.385833,3.542917,24525600,3.542917
"2005-12-08",3.541667,3.641667,3.457917,3.4775,34492800,3.4775
"2005-12-09",3.504167,3.53625,3.410417,3.527083,18470400,3.527083
"2005-12-12",3.573333,3.664583,3.542917,3.612917,23100000,3.612917
"2005-12-13",3.639167,3.67875,3.51625,3.596667,27069600,3.596667
"2005-12-14",3.5725,3.5725,3.463333,3.494583,23803200,3.494583
"2005-12-15",3.479167,3.49875,3.179167,3.3375,53373600,3.3375
"2005-12-16",3.337917,3.375,3.213333,3.228333,28183200,3.228333
"2005-12-19",3.301667,3.333333,3.21,3.279167,21640800,3.279167
"2005-12-20",3.304167,3.514583,3.279167,3.478333,38371200,3.478333
"2005-12-21",3.46,3.515833,3.425417,3.48375,18312000,3.48375
"2005-12-22",3.5,3.547083,3.4525,3.523333,14587200,3.523333
"2005-12-23",3.545,3.566667,3.5,3.56625,16728000,3.56625
"2005-12-27",3.5625,3.565833,3.4625,3.466667,16197600,3.466667
"2005-12-28",3.458333,3.458333,3.34375,3.4175,21129600,3.4175
"2005-12-29",3.413333,3.4175,3.270417,3.3125,19156800,3.3125
"2005-12-30",3.28625,3.327917,3.212917,3.28375,16118400,3.28375
"2006-01-03",3.355833,3.467917,3.312917,3.455,17548800,3.455
"2006-01-04",3.470833,3.5,3.404167,3.432083,17836800,3.432083
"2006-01-05",3.4425,3.455833,3.35875,3.393333,11899200,3.393333
"2006-01-06",3.426667,3.589583,3.409167,3.569167,24091200,3.569167
"2006-01-09",3.643333,3.839583,3.609583,3.755417,49939200,3.755417
"2006-01-10",3.764167,3.935,3.71625,3.7975,43485600,3.7975
"2006-01-11",3.775,3.882917,3.761667,3.855833,23260800,3.855833
"2006-01-12",3.867083,3.9375,3.797917,3.839583,15177600,3.839583
"2006-01-13",4.033333,4.36625,4.026667,4.34625,122956800,4.34625
"2006-01-17",4.207917,4.270833,4.084167,4.120417,69007200,4.120417
"2006-01-18",4.038333,4.061666,3.892083,3.974583,32032800,3.974583
"2006-01-19",4.0375,4.148334,3.995,4.020833,31720800,4.020833
"2006-01-20",4.03125,4.110417,3.91875,3.979167,18252000,3.979167
"2006-01-23",4.036667,4.036667,3.733333,3.8075,30400800,3.8075
"2006-01-24",3.834583,3.957083,3.831667,3.932917,22034400,3.932917
"2006-01-25",3.975,3.979167,3.795833,3.80375,15148800,3.80375
"2006-01-26",3.875,3.8975,3.760833,3.84375,13752000,3.84375
"2006-01-27",3.864583,4.01,3.854583,3.9,15523200,3.9
"2006-01-30",3.932917,3.932917,3.571667,3.667917,35008800,3.667917
"2006-01-31",3.6875,3.730417,3.545,3.658333,33420000,3.658333
"2006-02-01",3.645833,3.756667,3.640833,3.735833,15460800,3.735833
"2006-02-02",3.742083,3.791667,3.574167,3.61375,20628000,3.61375
"2006-02-03",3.577917,3.715833,3.575417,3.625417,15739200,3.625417
"2006-02-06",3.6875,3.729167,3.291667,3.357917,58468800,3.357917
"2006-02-07",3.301667,3.427083,3.233333,3.35875,22368000,3.35875
"2006-02-08",3.379583,3.541667,3.375417,3.5125,25778400,3.5125
"2006-02-09",3.552083,3.609167,3.461667,3.489583,22730400,3.489583
"2006-02-10",3.495,3.499583,3.319583,3.490417,18871200,3.490417
"2006-02-13",3.490417,3.51,3.3925,3.432083,12093600,3.432083
"2006-02-14",3.457083,3.495833,3.375,3.387917,11025600,3.387917
"2006-02-15",3.3775,3.604167,3.375,3.59125,19658400,3.59125
"2006-02-16",3.610417,3.791667,3.59125,3.748333,22814400,3.748333
"2006-02-17",3.771667,3.820833,3.671667,3.800417,12712800,3.800417
"2006-02-21",3.845833,3.872917,3.692917,3.8125,10771200,3.8125
"2006-02-22",3.82625,3.82625,3.750417,3.807083,9021600,3.807083
"2006-02-23",3.82375,4.083333,3.7925,4.037083,30633600,4.037083
"2006-02-24",4.045417,4.06125,3.875,3.936667,15933600,3.936667
"2006-02-27",3.954167,4.061666,3.90625,3.920833,10507200,3.920833
"2006-02-28",3.920833,3.982083,3.833333,3.889167,10944000,3.889167
"2006-03-01",3.891667,3.989583,3.875,3.977083,9998400,3.977083
"2006-03-02",3.977083,4.13125,3.935417,4.12375,22548000,4.12375
"2006-03-03",4.119167,4.2,4.063334,4.11625,18840000,4.11625
"2006-03-06",4.125,4.316667,4.095833,4.304167,20968800,4.304167
"2006-03-07",4.2725,4.28875,4.067083,4.195416,21420000,4.195416
"2006-03-08",4.165833,4.229167,4.04375,4.187083,20186400,4.187083
"2006-03-09",4.4675,4.577083,4.067083,4.09375,129045600,4.09375
"2006-03-10",4.1625,4.430417,4.010417,4.41875,79380000,4.41875
"2006-03-13",4.43875,4.694167,4.339583,4.620833,44935200,4.620833
"2006-03-14",4.601666,4.673333,4.466667,4.6225,27122400,4.6225
"2006-03-15",4.651667,4.77625,4.571667,4.725,24463200,4.725
"2006-03-16",4.7625,4.927083,4.70875,4.735417,35344800,4.735417
"2006-03-17",4.745417,4.85,4.6375,4.819583,24688800,4.819583
"2006-03-20",4.855,4.857917,4.723333,4.789166,14568000,4.789166
"2006-03-21",4.669167,4.81375,4.652916,4.669167,15249600,4.669167
"2006-03-22",4.606667,4.682917,4.54375,4.678333,19008000,4.678333
"2006-03-23",4.729583,4.822917,4.679167,4.770417,15379200,4.770417
"2006-03-24",4.7575,4.790417,4.69625,4.716667,8239200,4.716667
"2006-03-27",4.74875,5.11875,4.720833,5.047083,31008000,5.047083
"2006-03-28",5.037083,5.1725,4.782917,4.79125,55624800,4.79125
"2006-03-29",4.832083,5,4.777916,4.989167,27278400,4.989167
"2006-03-30",4.998333,5.040833,4.880833,4.9625,17186400,4.9625
"2006-03-31",5.19,5.287083,5.08125,5.252083,55562400,5.252083
"2006-04-03",5.375,5.3925,5.27125,5.295833,31288800,5.295833
"2006-04-04",5.2525,5.359583,5.21875,5.343333,19063200,5.343333
"2006-04-05",5.20625,5.3525,5.099583,5.32375,3.6e+07,5.32375
"2006-04-06",5.329167,5.408333,5.279167,5.364583,17344800,5.364583
"2006-04-07",5.395833,5.395833,5.21375,5.247917,15477600,5.247917
"2006-04-10",5.274167,5.291667,5.0475,5.125417,24679200,5.125417
"2006-04-11",5.135833,5.223333,5.065417,5.142083,18734400,5.142083
"2006-04-12",5.122917,5.233333,5.088333,5.204167,12098400,5.204167
"2006-04-13",5.1875,5.29125,5.135417,5.237083,10504800,5.237083
"2006-04-17",5.290417,5.344584,5.25625,5.323333,12247200,5.323333
"2006-04-18",5.361667,5.433333,5.335834,5.40625,17400000,5.40625
"2006-04-19",5.409584,5.543334,5.377083,5.5375,12686400,5.5375
"2006-04-20",5.56,5.583333,5.452917,5.545417,11952000,5.545417
"2006-04-21",5.57125,5.72875,5.545833,5.652083,15278400,5.652083
"2006-04-24",5.689167,5.8625,5.585,5.835417,19039200,5.835417
"2006-04-25",5.839583,5.97875,5.83625,5.930417,19046400,5.930417
"2006-04-26",5.974583,6.069583,5.67,5.736667,41956800,5.736667
"2006-04-27",5.61875,5.827083,5.504583,5.666667,26368800,5.666667
"2006-04-28",5.75375,5.75375,5.358333,5.394166,27439200,5.394166
"2006-05-01",5.458333,5.78125,5.4425,5.711667,28188000,5.711667
"2006-05-02",5.789583,5.913333,5.735417,5.88125,20647200,5.88125
"2006-05-03",5.907084,5.970417,5.783333,5.802917,14100000,5.802917
"2006-05-04",5.823333,5.84125,5.666667,5.802083,17037600,5.802083
"2006-05-05",5.844167,6.2175,5.834167,6.175,32244000,6.175
"2006-05-08",6.2725,6.408333,6.208333,6.31875,40274400,6.31875
"2006-05-09",7.0625,7.426667,6.875,7.343333,155251200,7.343333
"2006-05-10",7.689583,8.420834,7.575,8.3775,124740000,8.3775
"2006-05-11",8.3,8.33125,7.594167,7.67875,117530400,7.67875
"2006-05-12",7.469584,7.604167,7.129583,7.208333,83304000,7.208333
"2006-05-15",7.16125,8.124166,7.158333,8.12375,118747200,8.12375
"2006-05-16",8.082084,8.179167,7.791667,8.034166,60770400,8.034166
"2006-05-17",7.833333,8.114583,7.709583,7.784584,50803200,7.784584
"2006-05-18",7.904583,7.990833,7.297083,7.366667,44764800,7.366667
"2006-05-19",7.469167,7.768333,7.175,7.645833,61694400,7.645833
"2006-05-22",7.562083,7.659167,7.25,7.430833,47966400,7.430833
"2006-05-23",7.7075,7.756667,7.345833,7.391667,58567200,7.391667
"2006-05-24",7.385417,7.5,6.76875,7.082083,91677600,7.082083
"2006-05-25",7.204167,7.602083,7.09375,7.58,62822400,7.58
"2006-05-26",7.708333,7.727917,7.416667,7.6325,42427200,7.6325
"2006-05-30",7.578333,7.6325,7.416667,7.47125,32832000,7.47125
"2006-05-31",7.522083,7.729583,7.351666,7.702917,43269600,7.702917
"2006-06-01",7.743333,7.774583,7.535417,7.656667,49963200,7.656667
"2006-06-02",7.749166,7.861667,7.611667,7.678333,44301600,7.678333
"2006-06-05",7.65125,7.833333,7.472917,7.5,41316000,7.5
"2006-06-06",7.27375,7.39125,7.035,7.245,83325600,7.245
"2006-06-07",7.266667,7.379167,7.083333,7.09875,37605600,7.09875
"2006-06-08",6.793334,6.946667,6.504583,6.708333,69813600,6.708333
"2006-06-09",6.967916,7.082917,6.772083,6.906667,62006400,6.906667
"2006-06-12",7.221667,7.23875,6.48625,6.500417,76552800,6.500417
"2006-06-13",6.458333,6.639583,6.166667,6.247917,78451200,6.247917
"2006-06-14",6.333333,6.589583,6.311666,6.573333,55447200,6.573333
"2006-06-15",6.677083,6.916667,6.677083,6.809166,68577600,6.809166
"2006-06-16",6.79375,6.833333,6.614583,6.75,36434400,6.75
"2006-06-19",6.825833,6.870833,6.56375,6.614583,38133600,6.614583
"2006-06-20",6.644166,6.735417,6.465833,6.702083,34276800,6.702083
"2006-06-21",6.735833,7.0625,6.622083,7.010417,41932800,7.010417
"2006-06-22",7.03125,7.158333,6.95,7.06875,33108000,7.06875
"2006-06-23",7.05625,7.247083,6.958333,7.164583,29776800,7.164583
"2006-06-26",7.224167,7.275,7.07875,7.227083,33290400,7.227083
"2006-06-27",7.241667,7.254583,7.006667,7.029167,36693600,7.029167
"2006-06-28",7.041667,7.286667,7.020833,7.269583,34948800,7.269583
"2006-06-29",7.314167,7.745,7.295833,7.745,55303200,7.745
"2006-06-30",7.785417,7.932083,7.572917,7.932083,75624000,7.932083
"2006-07-03",7.97875,8.308333,7.929167,8.25875,36544800,8.25875
"2006-07-05",8.165417,8.585417,8.001667,8.55625,86462400,8.55625
"2006-07-06",8.609167,8.786667,8.460834,8.48625,95133600,8.48625
"2006-07-07",8.49625,8.705417,8.28125,8.491667,79504800,8.491667
"2006-07-10",8.376667,8.606667,7.625,7.705,69442200,7.705
"2006-07-11",7.723333,8.466666,7.5,8.431666,77370000,8.431666
"2006-07-12",8.425,8.525,8.011666,8.2,68467800,8.2
"2006-07-13",8.001667,8.018333,7.711667,7.841667,54280200,7.841667
"2006-07-14",7.791667,7.808333,7.386667,7.638333,41229600,7.638333
"2006-07-17",7.62,7.993333,7.618333,7.858333,37161600,7.858333
"2006-07-18",7.981667,8.073334,7.666667,7.811666,28444200,7.811666
"2006-07-19",7.811666,8.041667,7.751667,7.958333,25449600,7.958333
"2006-07-20",8.033334,8.163333,7.533333,7.568333,23358600,7.568333
"2006-07-21",7.516667,7.531667,6.966667,7.178333,33246600,7.178333
"2006-07-24",7.215,7.633333,7.191667,7.493333,25413000,7.493333
"2006-07-25",7.451667,7.766667,7.375,7.751667,18604800,7.751667
"2006-07-26",7.816667,7.821667,7.5,7.665,15133200,7.665
"2006-07-27",7.733333,7.816667,7.378334,7.438334,14835600,7.438334
"2006-07-28",7.518333,7.616667,7.308333,7.461667,17711400,7.461667
"2006-07-31",7.553333,7.666667,7.291667,7.665,16103400,7.665
"2006-08-01",7.683333,7.808333,7.381667,7.496666,16496400,7.496666
"2006-08-02",7.525,7.866667,7.423333,7.678333,25850400,7.678333
"2006-08-03",6.993333,7.39,6.723333,7.165,53119800,7.165
"2006-08-04",7.273334,7.29,6.625,6.708333,55441800,6.708333
"2006-08-07",5.366667,5.72,4.968333,4.975,270988200,4.975
"2006-08-08",4.961667,5.05,4.711667,4.91,135198000,4.91
"2006-08-09",4.971667,5.071667,4.781667,4.831666,55574400,4.831666
"2006-08-10",4.768333,4.863333,4.586667,4.633333,44133000,4.633333
"2006-08-11",4.776667,4.958333,4.741667,4.841667,59416200,4.841667
"2006-08-14",4.97,5.111667,4.868333,4.908333,63305400,4.908333
"2006-08-15",5.046667,5.06,4.8,4.826667,35125800,4.826667
"2006-08-16",4.906667,5.033333,4.78,5.023334,34405200,5.023334
"2006-08-17",4.93,5.083333,4.928333,5.01,26230200,5.01
"2006-08-18",4.973333,5.053333,4.923333,5.025,21384000,5.025
"2006-08-21",4.985,5.103333,4.891667,4.918334,22205400,4.918334
"2006-08-22",4.953333,5.083333,4.933333,5.071667,27040200,5.071667
"2006-08-23",5.076667,5.133333,5.005,5.08,23882400,5.08
"2006-08-24",5.066667,5.126667,4.916667,4.963333,34076400,4.963333
"2006-08-25",5.075,5.083333,4.916667,4.99,30489000,4.99
"2006-08-28",4.996666,5.013333,4.846667,4.888333,15681600,4.888333
"2006-08-29",4.911667,4.948333,4.843333,4.906667,20251200,4.906667
"2006-08-30",4.923333,4.945,4.761667,4.776667,24124800,4.776667
"2006-08-31",4.77,4.781667,4.503334,4.59,37921200,4.59
"2006-09-01",4.643333,4.661667,4.56,4.581666,24301800,4.581666
"2006-09-05",4.613333,4.741667,4.605,4.67,21264000,4.67
"2006-09-06",4.646667,4.778333,4.61,4.616667,21105000,4.616667
"2006-09-07",4.631667,4.631667,4.541667,4.576667,10503000,4.576667
"2006-09-08",4.576667,4.623333,4.546667,4.576667,8452800,4.576667
"2006-09-11",4.53,4.56,4.343333,4.441667,27965400,4.441667
"2006-09-12",4.471667,4.83,4.443333,4.75,31666200,4.75
"2006-09-13",4.785,5.04,4.751667,4.96,30351600,4.96
"2006-09-14",5.205,5.613333,5.146667,5.563334,120986400,5.563334
"2006-09-15",5.491667,5.711667,5.345,5.438334,61194000,5.438334
"2006-09-18",5.483333,5.606667,5.385,5.533333,30705600,5.533333
"2006-09-19",5.598333,5.893333,5.47,5.865,60298200,5.865
"2006-09-20",5.975,6.001667,5.751667,5.825,47952600,5.825
"2006-09-21",5.875,5.9,5.753334,5.846667,17841000,5.846667
"2006-09-22",5.865,5.866667,5.551667,5.585,21670200,5.585
"2006-09-25",5.733333,5.9,5.621666,5.893333,40138800,5.893333
"2006-09-26",5.916667,5.933333,5.655,5.756667,37875000,5.756667
"2006-09-27",5.693333,5.953333,5.67,5.818333,33742200,5.818333
"2006-09-28",5.828333,5.828333,5.683333,5.746666,17494200,5.746666
"2006-09-29",5.723333,5.766667,5.376667,5.413333,35349000,5.413333
"2006-10-02",5.346667,5.346667,5.111667,5.255,26986800,5.255
"2006-10-03",5.213333,5.286667,5.093333,5.185,19708200,5.185
"2006-10-04",5.133333,5.396667,5.115,5.373333,18006600,5.373333
"2006-10-05",5.385,5.405,5.253334,5.28,16498200,5.28
"2006-10-06",5.248333,5.341667,5.141667,5.248333,17794800,5.248333
"2006-10-09",5.183333,5.325,5.1,5.306667,18830400,5.306667
"2006-10-10",5.298333,5.39,5.23,5.348333,15695400,5.348333
"2006-10-11",5.348333,5.415,5.223333,5.388333,12176400,5.388333
"2006-10-12",5.431667,5.431667,5.233333,5.276667,13774200,5.276667
"2006-10-13",5.225,5.55,5.185,5.465,16593600,5.465
"2006-10-16",5.486667,5.675,5.416667,5.598333,18465600,5.598333
"2006-10-17",5.583333,5.591667,5.426667,5.471667,9748200,5.471667
"2006-10-18",5.5,5.638333,5.458333,5.565,14326800,5.565
"2006-10-19",5.658333,5.666667,5.395,5.425,16945800,5.425
"2006-10-20",5.42,5.516667,5.186666,5.47,17489400,5.47
"2006-10-23",5.46,5.54,5.378334,5.456666,8316000,5.456666
"2006-10-24",5.406667,5.453333,5.328333,5.375,8785200,5.375
"2006-10-25",5.406667,5.475,5.36,5.428333,7569600,5.428333
"2006-10-26",5.438334,5.613333,5.415,5.58,40225800,5.58
"2006-10-27",5.581666,5.643333,5.383333,5.396667,15579000,5.396667
"2006-10-30",5.391667,5.4,5.086667,5.223333,17578200,5.223333
"2006-10-31",5.188334,5.363333,5.135,5.291667,17760600,5.291667
"2006-11-01",5.03,5.196667,4.963333,5.008333,29683800,5.008333
"2006-11-02",4.983333,5.103333,4.925,4.981667,18165000,4.981667
"2006-11-03",4.926667,5.046667,4.893333,5.046667,11039400,5.046667
"2006-11-06",4.8,4.901667,4.585,4.643333,55796400,4.643333
"2006-11-07",4.535,4.62,4.468333,4.543334,34554600,4.543334
"2006-11-08",4.543334,4.911667,4.516667,4.836667,38068800,4.836667
"2006-11-09",4.766667,4.815,4.125,4.146667,115807800,4.146667
"2006-11-10",4.22,4.48,4.155,4.408333,68502000,4.408333
"2006-11-13",4.563334,4.566667,4.316667,4.381667,35316600,4.381667
"2006-11-14",4.411667,4.493333,4.341667,4.48,17691600,4.48
"2006-11-15",4.535,4.756667,4.516667,4.596667,30388800,4.596667
"2006-11-16",4.703333,4.741667,4.618333,4.655,17801400,4.655
"2006-11-17",4.608333,4.658333,4.546667,4.565,11991000,4.565
"2006-11-20",4.516667,4.621666,4.498333,4.541667,15391200,4.541667
"2006-11-21",4.545,4.646667,4.541667,4.63,11264400,4.63
"2006-11-22",4.64,4.688334,4.533333,4.671667,12535800,4.671667
"2006-11-24",4.636667,4.741667,4.585,4.735,5389200,4.735
"2006-11-27",4.7,4.816667,4.62,4.63,15483600,4.63
"2006-11-28",4.616667,4.623333,4.5,4.543334,11386800,4.543334
"2006-11-29",4.558333,4.676667,4.55,4.583333,10737600,4.583333
"2006-11-30",4.585,4.736667,4.558333,4.688334,12818400,4.688334
"2006-12-01",4.671667,4.741667,4.583333,4.655,12528000,4.655
"2006-12-04",4.593333,4.805,4.586667,4.788333,12383400,4.788333
"2006-12-05",4.763333,5.231667,4.751667,5.211667,57145200,5.211667
"2006-12-06",5.161667,5.458333,5.13,5.228333,45222600,5.228333
"2006-12-07",5.268333,5.373333,5.225,5.265,15781800,5.265
