"","AMG.Open","AMG.High","AMG.Low","AMG.Close","AMG.Volume","AMG.Adjusted"
"2005-11-25",82.300003,82.949997,81.940002,82.760002,71800,80.864395
"2005-11-28",82.82,82.900002,80.82,80.910004,408100,79.056755
"2005-11-29",81.160004,81.5,79.980003,80.669998,234800,78.822258
"2005-11-30",80.559998,81.120003,78.220001,78.839996,837100,77.03418
"2005-12-01",79.470001,80.220001,78.550003,79.339996,485600,77.522736
"2005-12-02",79.25,80.309998,78.989998,80.190002,290500,78.353256
"2005-12-05",79.860001,80.099998,79.120003,79.959999,167900,78.128525
"2005-12-06",80.209999,81.230003,79.699997,79.879997,316200,78.050354
"2005-12-07",79.779999,80.32,79.349998,80.309998,379900,78.470505
"2005-12-08",80.459999,81.410004,80.199997,80.709999,451200,78.861343
"2005-12-09",80.610001,81.580002,80.279999,81.279999,202400,79.418289
"2005-12-12",81.309998,81.82,81.209999,81.699997,387600,79.828674
"2005-12-13",81.699997,82.330002,80.849998,81.849998,188800,79.975227
"2005-12-14",81.860001,82.110001,80.949997,81.830002,226200,79.955696
"2005-12-15",81.839996,81.839996,80.57,81.43,363800,79.564857
"2005-12-16",81.620003,81.709999,80.650002,80.699997,531500,78.851578
"2005-12-19",80.690002,80.830002,79.480003,79.82,310800,77.991737
"2005-12-20",79.82,79.949997,79.550003,79.699997,684900,77.874481
"2005-12-21",80.139999,80.279999,79.669998,80.169998,256600,78.33371
"2005-12-22",79.879997,80.32,79.709999,79.860001,206500,78.030807
"2005-12-23",80,80.900002,79.849998,80.629997,131100,78.783165
"2005-12-27",80.879997,81.25,79.959999,80.010002,155300,78.177383
"2005-12-28",80.150002,80.550003,79.82,80.349998,167700,78.509583
"2005-12-29",80.459999,81.910004,80.300003,80.900002,337600,79.046997
"2005-12-30",80.940002,80.940002,79.650002,80.25,286300,78.411888
"2006-01-03",80.75,82.43,79.580002,82.43,704300,80.541954
"2006-01-04",82.43,83.260002,82.290001,83,455300,81.0989
"2006-01-05",83.110001,83.110001,81.620003,82.379997,287800,80.493088
"2006-01-06",82.779999,83.910004,82.779999,83.620003,414200,81.704712
"2006-01-09",83.5,85.459999,83.5,85.150002,379800,83.199646
"2006-01-10",85.129997,85.349998,84.580002,85.199997,198300,83.248505
"2006-01-11",85.209999,86.870003,85.120003,86.599998,435300,84.61644
"2006-01-12",86.629997,87.199997,86.169998,87.120003,302200,85.124535
"2006-01-13",87.120003,87.699997,86.910004,87.239998,252300,85.241783
"2006-01-17",87.040001,87.120003,85.589996,86.120003,379000,84.147446
"2006-01-18",86.129997,86.400002,85.639999,86.129997,380300,84.157204
"2006-01-19",86.300003,86.800003,86.089996,86.5,351700,84.51873
"2006-01-20",86.360001,87.25,85.360001,85.849998,449800,83.883621
"2006-01-23",85.300003,86.709999,85.160004,85.970001,237600,84.000877
"2006-01-24",86.349998,87.5,86.300003,86.699997,1448900,84.714142
"2006-01-25",89.349998,93.089996,89.150002,93.019997,1980300,90.889374
"2006-01-26",93.019997,94.980003,93.019997,94.459999,817800,92.296402
"2006-01-27",94.400002,94.400002,91.739998,91.910004,857700,89.80481
"2006-01-30",91.879997,92.900002,91.769997,92.019997,689100,89.9123
"2006-01-31",92.150002,93.610001,91.809998,92.800003,509600,90.674431
"2006-02-01",92.75,93.540001,91.800003,92.07,550800,89.961136
"2006-02-02",92.300003,92.75,91.449997,91.919998,496000,89.814583
"2006-02-03",91.919998,92.769997,91.059998,91.160004,384100,89.071991
"2006-02-06",91.400002,92.379997,91.160004,92.32,286800,90.205406
"2006-02-07",92.629997,93.5,90.830002,91.150002,300700,89.06221
"2006-02-08",91.269997,91.449997,90.099998,91.199997,275900,89.111069
"2006-02-09",91.419998,92.589996,90.910004,91.169998,255800,89.081749
"2006-02-10",91.169998,91.169998,89.400002,89.940002,260600,87.879944
"2006-02-13",90.18,90.68,89.309998,89.82,285000,87.762688
"2006-02-14",90.25,91.599998,89.699997,91.050003,307700,88.964516
"2006-02-15",91.199997,92.309998,90.959999,92.300003,246700,90.185883
"2006-02-16",92.489998,94.650002,92.489998,94.190002,565200,92.032578
"2006-02-17",94.209999,94.739998,93.949997,94.419998,459500,92.257324
"2006-02-21",94.639999,95.379997,94.25,94.699997,586400,92.530891
"2006-02-22",95.349998,98.260002,95.349998,97.400002,868100,95.169067
"2006-02-23",97.5,98.959999,97.330002,98.510002,728400,96.253639
"2006-02-24",98.599998,99.889999,98.599998,99.669998,858400,97.387062
"2006-02-27",99.470001,101.400002,99.419998,100.760002,627300,98.452103
"2006-02-28",100.68,101.199997,97.519997,98.43,1378900,96.175468
"2006-03-01",98.43,100.139999,98.43,99.32,534100,97.045097
"2006-03-02",99.32,100.650002,98.989998,100.5,581400,98.198051
"2006-03-03",100.25,101.790001,100.099998,101.129997,620800,98.813622
"2006-03-06",100.879997,101,98.169998,98.400002,447700,96.146164
"2006-03-07",98.400002,98.400002,96.040001,96.519997,589500,94.309227
"2006-03-08",96.449997,97.279999,95.510002,96.029999,565000,93.83046
"2006-03-09",96.25,97.099998,94.849998,94.980003,373000,92.804504
"2006-03-10",95.18,95.830002,94.919998,95.199997,506700,93.019447
"2006-03-13",97.150002,98.760002,95.900002,97.970001,743500,95.726006
"2006-03-14",98.849998,101.459999,98.660004,101.029999,1036000,98.715927
"2006-03-15",101.199997,102.949997,101.150002,102.050003,1893700,99.712563
"2006-03-16",102.099998,104.349998,101.389999,101.809998,1043600,99.47805
"2006-03-17",101.599998,103.900002,101.550003,103.120003,769400,100.758057
"2006-03-20",104.129997,105,102.269997,103.860001,857700,101.481094
"2006-03-21",103.699997,104.050003,102.529999,102.760002,436200,100.406288
"2006-03-22",102.529999,103.68,102,103.620003,321800,101.246582
"2006-03-23",103.620003,103.660004,101.68,102.050003,219900,99.712563
"2006-03-24",102,104,101.830002,103.940002,309900,101.559265
"2006-03-27",103.940002,103.940002,102.769997,103.300003,283900,100.933922
"2006-03-28",103.800003,103.980003,101.330002,101.449997,870900,99.126305
"2006-03-29",101.449997,105.949997,101.449997,105.389999,2565300,102.976051
"2006-03-30",105.709999,108.580002,105.57,106.18,889300,103.747955
"2006-03-31",106.199997,107.029999,105.5,106.610001,620000,104.168114
"2006-04-03",107.309998,107.459999,103.290001,103.650002,1238000,101.275917
"2006-04-04",103.349998,105.459999,103,105.050003,564400,102.643852
"2006-04-05",107,107.300003,105.339996,106.709999,1453800,104.265816
"2006-04-06",106.5,106.690002,104.440002,105,501400,102.594978
"2006-04-07",105.25,105.269997,102.949997,103,663300,100.640808
"2006-04-10",103.07,103.800003,101.290001,102.830002,595600,100.474686
"2006-04-11",102.830002,102.830002,100.550003,101.099998,1137000,98.784317
"2006-04-12",99.25,100.809998,98.800003,100.5,849300,98.198051
"2006-04-13",100.300003,102.150002,100.300003,101.830002,467000,99.497597
"2006-04-17",101.75,102.449997,101.190002,102.139999,420800,99.800491
"2006-04-18",102.400002,104.300003,102.339996,103.800003,464700,101.42247
"2006-04-19",103.959999,104.120003,102.75,103.589996,525400,101.217285
"2006-04-20",103.690002,103.790001,102.75,103.510002,277200,101.13913
"2006-04-21",103.900002,105,102,102.809998,549400,100.455132
"2006-04-24",102.150002,102.230003,100.57,102,506000,99.663689
"2006-04-25",101.800003,101.800003,100.779999,101.150002,428100,98.833176
"2006-04-26",101.150002,103.650002,99.989998,103.199997,694900,100.836205
"2006-04-27",102.949997,103.339996,101.589996,102.599998,424100,100.249954
"2006-04-28",102.25,102.25,100.849998,101.300003,709200,98.979752
"2006-05-01",101.300003,101.900002,96.730003,97.449997,1133500,95.217918
"2006-05-02",97.470001,98.559998,96.650002,98.379997,556800,96.126625
"2006-05-03",98.199997,98.199997,95.5,96.889999,814100,94.670738
"2006-05-04",97.849998,98.470001,97.629997,98.010002,401500,95.765106
"2006-05-05",98.75,100.75,98.75,100.050003,418300,97.758377
"2006-05-08",102.75,103.25,100.839996,101.379997,605000,99.057907
"2006-05-09",100.940002,102.18,100.360001,101.480003,440400,99.155609
"2006-05-10",101.5,101.800003,100.5,101.300003,936100,98.979752
"2006-05-11",101.300003,101.989998,98.190002,98.5,462700,96.243858
"2006-05-12",97.300003,98.010002,94.970001,95.019997,670400,92.843567
"2006-05-15",94.550003,95.050003,93.949997,94.029999,615500,91.876251
"2006-05-16",94.029999,94.989998,92.290001,92.449997,932300,90.332436
"2006-05-17",91.5,91.5,90.059998,90.07,1095700,88.006943
"2006-05-18",90.839996,91.279999,89.239998,89.5,729700,87.450027
"2006-05-19",89.5,91.699997,89.169998,90.589996,606900,88.515038
"2006-05-22",90.190002,90.360001,88.260002,88.540001,699200,86.512009
"2006-05-23",90,91.75,89.800003,89.800003,824000,87.743141
"2006-05-24",89.800003,90.199997,87.419998,88.75,678900,86.717194
"2006-05-25",89.75,90.160004,88.720001,89.349998,480000,87.303459
"2006-05-26",90.169998,91.970001,90.050003,91.93,511900,89.824333
"2006-05-30",91.169998,91.589996,89.720001,90.07,418600,88.006943
"2006-05-31",90.300003,90.849998,89.860001,90.199997,404000,88.133965
"2006-06-01",90,91.160004,89.400002,90.75,375300,88.671387
"2006-06-02",91.75,92,90.57,90.629997,272400,88.554123
"2006-06-05",90.629997,90.839996,87.779999,87.800003,387400,85.788956
"2006-06-06",87.970001,88.480003,86.699997,87.800003,361700,85.788956
"2006-06-07",87.800003,90.139999,87.739998,89.400002,655400,87.35231
"2006-06-08",89.410004,89.870003,87.559998,89.300003,439000,87.254601
"2006-06-09",89.550003,90.800003,89.5,90.410004,494300,88.339172
"2006-06-12",90.610001,90.980003,86.5,86.730003,566600,84.743469
"2006-06-13",86.760002,88.650002,84.080002,84.889999,619400,82.945602
"2006-06-14",85.25,85.860001,82,83.129997,760300,81.225922
"2006-06-15",83.93,86.699997,83.669998,86.230003,785800,84.254921
"2006-06-16",86.129997,86.480003,84.900002,85.760002,248600,83.795685
"2006-06-19",86.099998,86.5,84.059998,84.150002,388300,82.222557
"2006-06-20",84.160004,85.699997,84.139999,85.040001,823500,83.092194
"2006-06-21",85,87.089996,85,86.160004,349900,84.186516
"2006-06-22",86.160004,86.160004,84.599998,85,304400,83.053078
"2006-06-23",84.75,85.599998,84.220001,84.699997,503200,82.759964
"2006-06-26",84.800003,84.949997,83.410004,84,3736000,82.075981
"2006-06-27",84,84.269997,82.620003,82.900002,741300,81.001198
"2006-06-28",83.099998,83.400002,81.559998,82.699997,377900,80.805771
"2006-06-29",82.949997,86.129997,82.790001,86.129997,542000,84.157204
"2006-06-30",86.150002,87.459999,85.760002,86.889999,538000,84.899796
"2006-07-03",87.400002,87.769997,86.639999,87.769997,99100,85.759628
"2006-07-05",87.519997,87.519997,85.410004,86.209999,579100,84.235359
"2006-07-06",86.459999,86.980003,85.900002,86.889999,438800,84.899796
"2006-07-07",87.059998,87.220001,85.68,85.839996,529600,83.87384
"2006-07-10",86.040001,86.989998,86.010002,86.779999,457600,84.792313
"2006-07-11",86.699997,88.970001,86.129997,88.839996,755700,86.805122
"2006-07-12",88.349998,89.879997,88.120003,89,801600,86.961464
"2006-07-13",88.650002,88.669998,86.5,87,566600,85.007278
"2006-07-14",87,87.300003,85.199997,86.150002,474700,84.17675
"2006-07-17",85.900002,86.75,84.959999,85.209999,512500,83.258278
"2006-07-18",85.309998,85.730003,84,84.57,378200,82.632935
"2006-07-19",84.57,90.57,84.57,89.489998,833000,87.440231
"2006-07-20",89.25,89.900002,87.459999,87.769997,435100,85.759628
"2006-07-21",87.769997,87.769997,85.059998,85.139999,499200,83.18988
"2006-07-24",85.25,87.260002,85.25,86.959999,484600,84.968193
"2006-07-25",86.709999,87.480003,85.660004,86.769997,943300,84.782539
"2006-07-26",86.779999,90.900002,86.769997,90.669998,870700,88.593208
"2006-07-27",90.699997,91.949997,89.209999,89.769997,1022300,87.713829
"2006-07-28",89.900002,92.220001,89.68,91.260002,677400,89.169708
"2006-07-31",91.010002,91.720001,90.139999,91.550003,462300,89.453056
"2006-08-01",91.550003,91.550003,89.75,90.040001,465300,87.977646
"2006-08-02",90.599998,91.059998,89.720001,90.139999,835400,88.075356
"2006-08-03",89.889999,91.900002,89.589996,91.169998,264800,89.081749
"2006-08-04",92.410004,94,91.629997,91.790001,541400,89.687553
"2006-08-07",91.43,91.480003,90.199997,90.480003,428400,88.407578
"2006-08-08",90.489998,92.199997,90.260002,90.809998,366600,88.730003
"2006-08-09",91.75,92.300003,90.370003,90.480003,342300,88.407578
"2006-08-10",90.279999,91.599998,89.620003,91.379997,298900,89.286957
"2006-08-11",91.379997,91.559998,90.040001,90.510002,241000,88.436867
"2006-08-14",91.349998,92.760002,90.349998,90.93,409400,88.847252
"2006-08-15",92.199997,94.029999,92,93.879997,394600,91.729683
"2006-08-16",94.75,95.989998,94.32,95.809998,322800,93.615486
"2006-08-17",95.809998,96.440002,95.300003,95.900002,193400,93.703423
"2006-08-18",96,96.199997,94.860001,95.940002,158000,93.742516
"2006-08-21",95.949997,95.949997,94.699997,95.139999,387800,92.960831
"2006-08-22",95.139999,96.699997,94.459999,95.139999,260600,92.960831
"2006-08-23",94.980003,95.870003,94.389999,94.620003,132700,92.452744
"2006-08-24",95,95.080002,93.050003,93.839996,175900,91.690598
"2006-08-25",93.639999,93.650002,92.480003,92.699997,168400,90.576706
"2006-08-28",92.949997,94.650002,92.459999,93.870003,216300,91.719917
"2006-08-29",93.620003,93.919998,92,93.410004,177800,91.270454
"2006-08-30",93.629997,94.160004,93.089996,93.18,182400,91.045715
"2006-08-31",93.43,93.5,92.480003,92.529999,290100,90.410599
"2006-09-01",92.830002,93.029999,92.43,92.949997,156300,90.820984
"2006-09-05",93.389999,93.5,93.010002,93.32,190700,91.18251
"2006-09-06",93.220001,93.669998,92.690002,92.989998,198600,90.860069
"2006-09-07",92.739998,92.82,91.75,92.25,207600,90.137024
"2006-09-08",92.699997,93.93,91.959999,93.699997,209400,91.553818
"2006-09-11",93.449997,94.5,93.449997,93.760002,280600,91.612427
"2006-09-12",94.25,95.529999,94.029999,95.059998,374000,92.882668
"2006-09-13",95.139999,97,94.860001,96.599998,324400,94.387383
"2006-09-14",96.400002,97.230003,95.550003,96.699997,1896200,94.4851
"2006-09-15",97.5,99.239998,97.190002,98.790001,1148000,96.527222
"2006-09-18",98.75,98.959999,97.120003,97.550003,278200,95.31562
"2006-09-19",97.650002,97.650002,96.300003,97.150002,476800,94.924805
"2006-09-20",98.099998,98.529999,97.239998,97.860001,598200,95.618523
"2006-09-21",97.599998,98.889999,97.470001,97.889999,550500,95.647842
"2006-09-22",97.75,98.379997,97.260002,98.099998,440800,95.853027
"2006-09-25",98.099998,99.459999,97.93,99.010002,457900,96.742195
"2006-09-26",98.699997,100.080002,98.559998,99.949997,567000,97.660645
"2006-09-27",100,101.809998,99.989998,100.300003,281400,98.00264
"2006-09-28",100.550003,100.940002,99.760002,100.230003,280200,97.93425
"2006-09-29",100.75,101.199997,100,100.110001,246000,97.816986
"2006-10-02",99.900002,100.5,98.43,98.699997,528500,96.439285
"2006-10-03",98.5,99.580002,98.080002,99.18,333700,96.908287
"2006-10-04",98.5,101.529999,97.830002,101.209999,527500,98.891792
"2006-10-05",101.07,101.25,100.260002,101.019997,328900,98.706146
"2006-10-06",101,101,99.830002,100.150002,171100,97.856087
"2006-10-09",99.900002,101.550003,99.489998,101.269997,284000,98.950417
"2006-10-10",101.269997,102.900002,100.839996,101.230003,364800,98.911331
"2006-10-11",101,101,98,98.279999,881900,96.0289
"2006-10-12",98.900002,99.800003,98.610001,98.800003,418500,96.537003
"2006-10-13",98.400002,99.190002,98.199997,98.68,350100,96.419754
"2006-10-16",98.5,98.5,96.339996,96.599998,772600,94.387383
"2006-10-17",96.589996,96.610001,94.75,95.260002,702800,93.078079
"2006-10-18",95.800003,95.989998,94.220001,94.300003,475700,92.14006
"2006-10-19",94,94.160004,92.330002,92.68,550400,90.557167
"2006-10-20",92.879997,93.599998,92.089996,93.5,519600,91.358398
"2006-10-23",93,94.5,93,94.5,507700,92.335487
"2006-10-24",94.400002,95.220001,94.199997,94.860001,401800,92.687256
"2006-10-25",94.870003,98.639999,94.529999,98.489998,1126100,96.2341
"2006-10-26",99.75,100.900002,99.389999,100.120003,876900,97.826759
"2006-10-27",100.25,100.980003,99.660004,99.910004,385300,97.621582
"2006-10-30",99.199997,100.849998,99.199997,100.150002,252700,97.856087
"2006-10-31",100.199997,100.93,100,100.139999,244000,97.846298
"2006-11-01",100.949997,101.989998,99.699997,100,596700,97.709511
"2006-11-02",100.019997,100.209999,97.860001,99.699997,536000,97.416374
"2006-11-03",99.779999,100.660004,98.510002,99.449997,251000,97.172112
"2006-11-06",99.989998,101.68,99.75,101.349998,324200,99.028595
"2006-11-07",101.540001,102.459999,101.330002,102,252600,99.663689
"2006-11-08",101.800003,102.589996,101.449997,102.110001,270900,99.771194
"2006-11-09",102.309998,102.309998,100.099998,100.25,352700,97.953781
"2006-11-10",100.150002,101.099998,100,100.989998,106600,98.676834
"2006-11-13",100.790001,101.989998,100.410004,101.690002,291000,99.360809
"2006-11-14",101.940002,102.620003,101.089996,102.519997,233200,100.171791
"2006-11-15",102.400002,103.669998,102.269997,103.209999,194900,100.84597
"2006-11-16",103.900002,105.139999,103.900002,104.860001,444800,102.458206
"2006-11-17",104.199997,105.199997,103.379997,103.849998,251500,101.471313
"2006-11-20",104.07,104.650002,103.07,103.620003,303500,101.246582
"2006-11-21",103.910004,104.190002,103.150002,103.5,166100,101.129341
"2006-11-22",103.199997,105.309998,103.169998,105.129997,249900,102.722008
"2006-11-24",104.199997,104.730003,103.900002,104.519997,43400,102.125969
"2006-11-27",103.82,104.029999,101.040001,101.110001,353500,98.79409
"2006-11-28",101,102.449997,100.889999,101.919998,336800,99.585533
"2006-11-29",102.5,103.059998,101.75,102.230003,244900,99.888435
"2006-11-30",102.599998,102.989998,101.129997,102.110001,238000,99.771194
"2006-12-01",102.120003,102.25,100.239998,101.150002,235400,98.833176
"2006-12-04",101.199997,103.089996,101.199997,103.089996,315400,100.728729
"2006-12-05",103.190002,104.580002,103.110001,103.82,288800,101.442001
"2006-12-06",103.57,104.050003,103.239998,103.860001,143000,101.481094
"2006-12-07",104.099998,104.550003,103.32,103.5,154000,101.129341
"2006-12-08",103.25,103.949997,102.519997,102.610001,213500,100.259735
"2006-12-11",102.889999,103.800003,102.160004,103.209999,219600,100.84597
"2006-12-12",103,103,101.699997,102.830002,167600,100.474686
"2006-12-13",103,104.019997,103,103.790001,284600,101.412704
"2006-12-14",103.720001,104.480003,103.389999,104.410004,224500,102.018501
"2006-12-15",105.290001,105.970001,104.709999,105.019997,340300,102.614525
"2006-12-18",105.019997,105.470001,104.550003,104.809998,203900,102.40934
"2006-12-19",104.809998,105.07,103.980003,104.699997,209000,102.301865
"2006-12-20",104.25,104.980003,103.779999,103.860001,128500,101.481094
"2006-12-21",103.699997,104.709999,103.099998,103.43,191500,101.060944
"2006-12-22",103.300003,103.660004,102.150002,102.379997,153700,100.035004
"2006-12-26",103.199997,103.559998,102.720001,102.839996,163300,100.484451
"2006-12-27",103.050003,105.309998,103.050003,105.169998,214400,102.761093
"2006-12-28",105.260002,105.650002,104.800003,105,110300,102.594978
"2006-12-29",105,105.449997,104.830002,105.129997,176600,102.722008
"2007-01-03",106.07,106.949997,104.889999,105.879997,326100,103.454819
"2007-01-04",105.43,106.029999,103.739998,104.730003,394000,102.331169
