"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"2011-09-08",58.5,58.84,56.939999,57.759998,2839000,48.346195
"2011-09-09",56.68,57.970001,55.990002,56.560001,2899100,47.341774
"2011-09-12",55.75,57.290001,55.380001,57.169998,1314400,47.852345
"2011-09-13",57.119999,58.830002,56.900002,58.18,1027900,48.697735
"2011-09-14",58.68,59.740002,56.759998,58.68,853300,49.116257
"2011-09-15",59.32,60.84,58.810001,60.110001,2607300,50.313187
"2011-09-16",60.599998,60.880001,59.119999,59.490002,2133200,49.794235
"2011-09-19",58.290001,59.040001,57.439999,58.57,1112600,49.024178
"2011-09-20",59.040001,59.330002,56.400002,56.439999,1687700,47.241322
"2011-09-21",56.380001,56.860001,54.02,54.049999,1572200,45.240852
"2011-09-22",51.970001,52.209999,50.360001,51.540001,2209300,43.139935
"2011-09-23",51.279999,52.990002,50.860001,52.290001,1998300,43.767693
"2011-09-26",52.900002,55.029999,51.259998,54.880001,2154100,45.935577
"2011-09-27",56.610001,60.02,56.610001,57.98,3801000,48.530334
"2011-09-28",57.950001,58.639999,56.509998,56.57,2228400,47.35014
"2011-09-29",57.93,58.880001,55.77,57.450001,2036900,48.086712
"2011-09-30",55.990002,57.459999,55.720001,56,1985800,46.873039
"2011-10-03",55.240002,56.279999,54.439999,54.549999,2644500,45.659359
"2011-10-04",53.509998,57.93,53.060001,57.790001,2500000,48.371315
"2011-10-05",58.139999,59.849998,57.450001,59.48,1399500,49.785866
"2011-10-06",59.349998,61.439999,58.5,60.900002,2155900,50.974426
"2011-10-07",61.529999,61.689999,58.77,59.169998,1767200,49.526386
"2011-10-10",60.740002,61.98,60.57,61.59,1127300,51.551971
"2011-10-11",61.049999,62.189999,61.049999,61.869999,982700,51.786335
"2011-10-12",62.639999,65.360001,62.470001,64.150002,1366300,53.694736
"2011-10-13",63.400002,63.630001,62.060001,63.459999,829700,53.117195
"2011-10-14",64.57,66.110001,64.389999,66.010002,1001600,55.251583
"2011-10-17",65.580002,65.699997,61.93,62.110001,1384800,51.987228
"2011-10-18",62.189999,65.970001,61.700001,65.300003,1552400,54.657318
"2011-10-19",65.360001,65.389999,63.32,63.66,884400,53.284603
"2011-10-20",63.75,64.43,62.360001,63.689999,1333800,53.3097
"2011-10-21",64.639999,66.650002,64.239998,66.540001,1587800,55.695213
"2011-10-24",66.620003,69.07,66.260002,68.400002,1448500,57.252068
"2011-10-25",67.839996,67.839996,64.510002,64.599998,1522200,54.0714
"2011-10-26",65.75,66.529999,64.349998,65.389999,1429900,54.732647
"2011-10-27",68.220001,71.379997,68.150002,70.349998,1089200,58.884247
"2011-10-28",70.07,71.620003,69.629997,71.089996,982500,59.503643
"2011-10-31",70.139999,70.139999,67.639999,67.650002,1045500,56.62431
"2011-11-01",64.849998,66.839996,64.5,65.68,1464100,54.975372
"2011-11-02",67.230003,69.279999,67.040001,69.129997,1015100,57.863091
"2011-11-03",70.150002,71.860001,68.239998,71.519997,1374500,59.86356
"2011-11-04",70.650002,71.279999,69.449997,69.980003,1331700,58.574566
"2011-11-07",69.699997,70.690002,67.769997,69.809998,1328100,58.432251
"2011-11-08",75.510002,76.489998,73.839996,74.330002,3533600,62.215572
"2011-11-09",72.07,72.949997,69.839996,70.339996,1493200,59.214443
"2011-11-10",71.480003,73.68,71.480003,72.160004,1277700,60.746593
"2011-11-11",73.419998,75.57,73.349998,74.629997,1260300,62.825924
"2011-11-14",74.279999,75,73.019997,73.589996,940500,61.950413
"2011-11-15",72.849998,74.889999,72.769997,74.370003,1059300,62.607048
"2011-11-16",73.269997,73.870003,72.050003,72.239998,1029100,60.813934
"2011-11-17",72.25,72.519997,69.879997,70.489998,847700,59.340729
"2011-11-18",71.160004,72.029999,70.449997,71.25,919200,59.980537
"2011-11-21",69.629997,69.790001,67.93,68.870003,1013100,57.976963
"2011-11-22",68.75,70.029999,68.550003,69.190002,980600,58.246368
"2011-11-23",68.080002,68.239998,67.120003,67.169998,1065200,56.54583
"2011-11-25",66.910004,67.790001,66.639999,66.910004,480100,56.326981
"2011-11-28",69.75,71.379997,69.529999,71.040001,939700,59.803749
"2011-11-29",71.610001,72.360001,70.489998,70.93,708400,59.711136
"2011-11-30",74.080002,76.160004,73.949997,75.029999,1819700,63.16264
"2011-12-01",74.760002,75.080002,74.010002,74.139999,1155000,62.413418
"2011-12-02",74.830002,75,73.75,74.620003,1946400,62.81749
"2011-12-05",75.910004,76.269997,75.239998,76.139999,1890600,64.097092
"2011-12-06",76.220001,77.809998,75.949997,77.269997,1728500,65.048325
"2011-12-07",76.230003,78.010002,76.019997,77.480003,1707000,65.225128
"2011-12-08",76.629997,77.209999,75.650002,76.080002,1729900,64.04657
"2011-12-09",76.330002,77.730003,76.18,77.470001,1104600,65.216721
"2011-12-12",76.449997,76.919998,74.660004,75.480003,1284300,63.541481
"2011-12-13",75.839996,77.25,74.949997,75.459999,1475000,63.524651
"2011-12-14",74.849998,75.040001,71.730003,72.099998,1466700,60.696087
"2011-12-15",73.57,73.57,71.5,72.040001,1116900,60.645565
"2011-12-16",72.949997,74.389999,71.589996,71.849998,1616300,60.485634
"2011-12-19",72.400002,73.809998,71.779999,72.089996,1174800,60.687656
"2011-12-20",73.879997,75.449997,73.75,74.809998,965700,62.977455
"2011-12-21",74.760002,75.089996,72.199997,72.449997,1830500,60.990719
"2011-12-22",72.720001,74.610001,72.580002,74.099998,882200,62.379749
"2011-12-23",74.480003,74.480003,73.660004,74.169998,560200,62.438667
"2011-12-27",74.18,74.739998,73.43,74.339996,409800,62.581783
"2011-12-28",74.419998,74.550003,71.919998,72.040001,783800,60.645565
"2011-12-29",72.099998,73.540001,71.900002,73.440002,729800,61.824135
"2011-12-30",73.370003,74,73.220001,73.370003,481900,61.765213
"2012-01-03",75.209999,77.470001,75.190002,75.660004,1212800,63.692989
"2012-01-04",75.410004,77,74.93,76.339996,886000,64.265427
"2012-01-05",75.5,76.279999,73.860001,75.790001,926200,63.802448
"2012-01-06",75.639999,75.68,72.209999,72.379997,1865200,60.931801
"2012-01-09",72.760002,73.459999,72.269997,73.139999,1200900,61.571579
"2012-01-10",74.239998,75.239998,73.889999,74.860001,1608800,63.019527
"2012-01-11",76.550003,78.279999,76.379997,77.980003,2613100,65.646057
"2012-01-12",78.360001,79.699997,77.959999,79.610001,1588400,67.018227
"2012-01-13",78.489998,80.150002,78.150002,79.629997,1559500,67.035088
"2012-01-17",80.480003,81.150002,79.879997,80.07,1375000,67.405472
"2012-01-18",80.120003,82.07,79.82,81.919998,1347000,68.96286
"2012-01-19",82.410004,82.650002,81.629997,81.75,1174100,68.81974
"2012-01-20",81.18,81.699997,80.120003,80.989998,1097400,68.179962
"2012-01-23",81.139999,82.059998,80.589996,81.050003,814000,68.230484
"2012-01-24",80.269997,81.940002,80.150002,81.75,1161200,68.81974
"2012-01-25",81.110001,81.110001,76.709999,79.419998,2363900,66.858284
"2012-01-26",80,80.839996,77.279999,77.550003,1599200,65.284058
"2012-01-27",76.879997,78.190002,76.75,76.900002,1221800,64.736893
"2012-01-30",76.139999,78.080002,76,78.029999,1473900,65.688156
"2012-01-31",78.5,79.43,77.599998,77.870003,1510100,65.553444
"2012-02-01",79.010002,80.519997,78.870003,79.910004,1443000,67.27079
"2012-02-02",80.050003,80.300003,79.699997,80.120003,1052000,67.447586
"2012-02-03",81.220001,81.860001,80.940002,81.529999,1486800,68.634544
"2012-02-06",81.139999,81.910004,80.669998,81.269997,969300,68.415672
"2012-02-07",80.830002,81.580002,80.43,81.339996,902700,68.474625
"2012-02-08",81.209999,82.059998,81.07,82.040001,1072900,69.063881
"2012-02-09",82.099998,82.220001,81.339996,81.849998,853500,68.903931
"2012-02-10",80.709999,80.849998,79.629997,80.260002,889300,67.56543
"2012-02-13",81.050003,81.230003,79.559998,80.900002,993800,68.104187
"2012-02-14",80.510002,80.989998,79.440002,79.790001,829800,67.169754
"2012-02-15",80.110001,80.330002,79.5,79.790001,977000,67.169754
"2012-02-16",79.389999,81.480003,79.190002,81.25,1325600,68.765114
"2012-02-17",81.550003,82.349998,80.599998,82.300003,1218300,69.653755
"2012-02-21",82.660004,83.849998,82.599998,83.510002,1553400,70.677856
"2012-02-22",82.989998,83.300003,81.489998,82.199997,1368900,69.569138
"2012-02-23",81.889999,81.889999,80.790001,81.639999,864100,69.095184
"2012-02-24",81.699997,82.910004,81.419998,82.669998,1132100,69.966934
"2012-02-27",81.75,82.139999,80.839996,81.300003,1289500,68.807426
"2012-02-28",81.300003,81.639999,80.400002,80.860001,1075000,68.435059
"2012-02-29",81.169998,81.459999,79.870003,79.980003,1243000,67.690262
"2012-03-01",80.25,81.82,80.25,81.309998,1224900,68.815903
"2012-03-02",81.010002,81.589996,80,80.290001,821500,67.952637
"2012-03-05",80.269997,80.269997,78.93,79.519997,759700,67.300949
"2012-03-06",78.330002,78.330002,76.199997,76.470001,1293300,64.719604
"2012-03-07",77.360001,79.120003,77.339996,78.730003,1197300,66.632355
"2012-03-08",79.519997,80.910004,79.290001,80.650002,1131000,68.257332
"2012-03-09",80.800003,81.279999,80.269997,80.709999,780600,68.308098
"2012-03-12",81.32,83.169998,81.019997,82.470001,1162900,69.797653
"2012-03-13",83.199997,84.639999,83,84.550003,971800,71.558044
"2012-03-14",84.290001,84.709999,83.059998,83.68,869000,70.821724
"2012-03-15",83.800003,84.540001,83.199997,84.300003,825800,71.346451
"2012-03-16",83.809998,84.5,83.43,83.709999,1166600,70.847099
"2012-03-19",83.889999,84.029999,83.220001,83.419998,566500,70.601685
"2012-03-20",82.879997,82.949997,80.959999,81.419998,1212200,68.908981
"2012-03-21",81.389999,81.769997,80.900002,81.419998,747200,68.908981
"2012-03-22",81.050003,81.050003,79.25,80.419998,720600,68.06266
"2012-03-23",80.389999,80.610001,79.370003,80.290001,548500,67.952637
"2012-03-26",80.849998,81.580002,80.730003,81.470001,1055300,68.951317
"2012-03-27",81.970001,82.18,80.629997,80.760002,1008800,68.350418
"2012-03-28",80.790001,80.919998,78.360001,79.419998,1152900,67.216316
"2012-03-29",78.82,79.970001,78.620003,79.830002,963500,67.563324
"2012-03-30",80.370003,80.5,79.510002,79.699997,914500,67.453285
"2012-04-02",79.720001,80.669998,78.93,80.120003,843300,67.808746
"2012-04-03",79.809998,80.010002,78.449997,79.160004,1153000,66.996284
"2012-04-04",78.260002,78.5,77.739998,78.110001,1407400,66.10762
"2012-04-05",77.709999,79.339996,77.669998,79.269997,1135800,67.089371
"2012-04-09",77.720001,78.169998,76.639999,77.260002,941900,65.388222
"2012-04-10",76.860001,77.5,76.050003,76.199997,1782800,64.491104
"2012-04-11",77.239998,77.709999,76.629997,77.120003,1013800,65.269745
"2012-04-12",77.389999,80.25,77.019997,80.18,1791300,67.859535
"2012-04-13",79.510002,79.589996,77.489998,77.5,1775700,65.591339
"2012-04-16",78.139999,78.800003,77.410004,78.029999,829500,66.039932
"2012-04-17",78.769997,80.169998,78.68,79.809998,1331600,67.546402
"2012-04-18",79.290001,79.43,78.550003,78.589996,949800,66.513832
"2012-04-19",78.43,79.239998,77.650002,78.150002,1414600,66.141472
"2012-04-20",78.43,79.529999,78.089996,78.330002,2061900,66.293808
"2012-04-23",77.620003,77.620003,75.32,76.120003,2546900,64.423401
"2012-04-24",76.43,78.029999,75.800003,77.400002,1476600,65.506729
"2012-04-25",74.300003,76.190002,74,75.519997,4165600,63.915596
"2012-04-26",75.949997,77.900002,75.610001,77.5,1779800,65.591339
"2012-04-27",78.019997,79.010002,77.620003,78.190002,1184400,66.175331
"2012-04-30",77.800003,78.07,77.040001,77.339996,839600,65.45594
"2012-05-01",77.269997,79.449997,76.239998,78.129997,1603500,66.124542
"2012-05-02",77.370003,78.389999,77.080002,78.239998,809300,66.217636
"2012-05-03",78.529999,79,77.970001,78.43,1507000,66.378464
"2012-05-04",77.949997,78.080002,76.720001,76.910004,957800,65.092003
"2012-05-07",76.800003,77.379997,76.730003,76.839996,999700,65.032738
"2012-05-08",76.360001,78.25,76.190002,77.989998,1645100,66.006073
"2012-05-09",76.720001,78.18,76.559998,77.550003,1262500,65.633682
"2012-05-10",77.879997,78.389999,76.550003,77.18,900400,65.680466
"2012-05-11",76.709999,78.669998,76.529999,77.519997,801500,65.969803
"2012-05-14",76.480003,77.519997,75.540001,76.669998,867200,65.246452
"2012-05-15",76.730003,76.989998,75.57,75.760002,1007200,64.472054
"2012-05-16",76.150002,77.370003,74.889999,74.949997,1159100,63.78273
"2012-05-17",75.139999,75.589996,72.059998,72.099998,1626600,61.357372
"2012-05-18",72.400002,72.779999,71.080002,71.330002,1538900,60.702095
"2012-05-21",71.639999,74.370003,71.400002,73.82,1752500,62.821106
"2012-05-22",74.160004,76.019997,74.129997,75.660004,1587700,64.38694
"2012-05-23",74.82,76.120003,73.980003,75.889999,1213600,64.58268
"2012-05-24",76.730003,77.260002,75.370003,75.959999,1171100,64.642258
"2012-05-25",75.839996,76.269997,75.059998,75.330002,762300,64.106125
"2012-05-29",76.029999,77.660004,76.029999,77.220001,1002200,65.714516
"2012-05-30",76.139999,76.139999,74.160004,74.860001,1378200,63.706139
"2012-05-31",74.529999,74.760002,71.199997,72.510002,1926400,61.706299
"2012-06-01",71.010002,71.010002,68.190002,68.800003,2541300,58.549065
"2012-06-04",68.690002,69.010002,65.989998,66.919998,2228600,56.949162
"2012-06-05",66.459999,67.330002,65.730003,67.220001,1517800,57.204472
"2012-06-06",68.099998,69.139999,67.75,69.089996,1092000,58.795849
"2012-06-07",70.220001,71.209999,69.010002,69.160004,1565200,58.855423
"2012-06-08",70.07,70.339996,68.059998,69.870003,1537600,59.459641
"2012-06-11",70.970001,71.389999,68.650002,68.760002,1020500,58.515018
"2012-06-12",69.160004,70.129997,68.599998,70.099998,974200,59.655346
"2012-06-13",69.5,69.879997,68.660004,68.989998,872300,58.710754
"2012-06-14",68.970001,69.489998,68.230003,68.760002,1218200,58.515018
"2012-06-15",68.839996,69.209999,67.959999,69.190002,1124100,58.880959
"2012-06-18",68.410004,69.370003,68.18,68.940002,946700,58.668205
"2012-06-19",69.120003,70.18,69.120003,69.529999,997500,59.170284
"2012-06-20",69.510002,69.879997,68.370003,69,1182100,58.719269
"2012-06-21",69.040001,69.629997,66.669998,66.779999,1643900,56.830017
"2012-06-22",67.129997,67.269997,64.889999,65.580002,2751900,55.808823
"2012-06-25",64.470001,65.089996,64.07,64.870003,1164100,55.204624
"2012-06-26",64.980003,65.129997,62.889999,64.040001,2397400,54.498287
"2012-06-27",64.160004,64.519997,63.669998,64.300003,1525600,54.719547
"2012-06-28",63.330002,64.019997,62.41,63.060001,1278700,53.664299
"2012-06-29",64.900002,66.080002,64.360001,66.059998,1489700,56.217304
"2012-07-02",65.449997,65.910004,63.639999,64.459999,2378300,54.855694
"2012-07-03",64.529999,65.209999,64.330002,65.089996,720500,55.391834
"2012-07-05",64.889999,65.830002,64.400002,65.440002,924300,55.689678
"2012-07-06",64.540001,65.269997,64.18,65.190002,1404600,55.476936
"2012-07-09",64.129997,65.089996,64.129997,65,1747700,55.31525
"2012-07-10",64.830002,65.339996,62.919998,63.290001,2075800,53.860035
"2012-07-11",63.490002,64.199997,62.93,63.299999,2235000,53.868542
"2012-07-12",62.790001,62.790001,61.200001,61.52,2433100,52.353748
"2012-07-13",61.799999,63.029999,61.689999,62.84,1354200,53.47707
"2012-07-16",62.419998,62.68,61.32,62.419998,1347200,53.119652
"2012-07-17",62.66,62.75,61.580002,62.009998,1656300,52.770741
"2012-07-18",61.959999,66.199997,61.740002,65.68,2188100,55.893929
"2012-07-19",65.599998,66.370003,64.809998,65.900002,1211900,56.081142
"2012-07-20",65.120003,65.5,64.639999,64.900002,1042000,55.230137
"2012-07-23",63.509998,66.559998,63.209999,65.870003,2648700,56.055611
"2012-07-24",65.699997,65.790001,64.099998,65.150002,2205800,55.442879
"2012-07-25",65.25,65.730003,62.279999,62.970001,3198700,53.5877
"2012-07-26",63.450001,65.029999,62.759998,64.800003,2899600,55.145054
"2012-07-27",65.290001,68.300003,65.290001,67.900002,2014800,57.783161
"2012-07-30",67.900002,69.220001,67.769997,68.5,1881500,58.293747
"2012-07-31",68.419998,68.870003,66.919998,67.360001,1768600,57.323612
"2012-08-01",67.360001,67.559998,66.010002,66.199997,1594500,56.336433
"2012-08-02",65.510002,66.870003,65.360001,66.529999,1060700,56.617279
"2012-08-03",68.129997,69.610001,68.129997,68.910004,986500,58.642662
"2012-08-06",69.400002,69.919998,69.110001,69.18,1082800,58.872444
"2012-08-07",69.099998,71.309998,68.870003,70.639999,1182300,60.114902
"2012-08-08",70.290001,71.07,69.620003,70.290001,974500,59.817059
"2012-08-09",70.07,71.5,70,71.07,2251000,60.887959
"2012-08-10",70.410004,71.029999,70.410004,71.010002,1002600,60.836571
"2012-08-13",70.989998,71.540001,70.349998,71.519997,971900,61.273502
"2012-08-14",71.879997,72.809998,71.610001,72,1397500,61.684715
"2012-08-15",71.959999,72.57,71.260002,71.440002,1357400,61.204964
"2012-08-16",71.470001,73.010002,71.360001,72.860001,1238900,62.421509
"2012-08-17",72.889999,73.980003,72.610001,73.720001,1228000,63.158314
"2012-08-20",73.610001,73.629997,71.970001,72.830002,917100,62.395824
"2012-08-21",73.120003,73.57,72.07,72.300003,1326100,61.941757
"2012-08-22",72.290001,72.290001,71.279999,71.610001,977100,61.350594
"2012-08-23",71.389999,72.199997,71.169998,72.059998,1336500,61.736126
"2012-08-24",71.82,72.400002,71.480003,72.290001,954300,61.933167
"2012-08-27",72.470001,72.599998,71.860001,72.220001,987000,61.873196
"2012-08-28",71.830002,72.669998,71.830002,72.080002,1076600,61.753258
"2012-08-29",71.989998,72.480003,71.75,72.199997,868900,61.856071
"2012-08-30",71.510002,72.18,71.099998,71.550003,760900,61.299206
"2012-08-31",72.279999,72.839996,71.480003,72.059998,705100,61.736126
"2012-09-04",72.029999,72.099998,70.379997,71.550003,989500,61.299206
"2012-09-05",71.5,71.699997,70.440002,70.68,922300,60.553841
"2012-09-06",70.949997,72.110001,70.290001,71.610001,1383700,61.350594
"2012-09-07",71.989998,73.309998,71.959999,73.209999,710700,62.721367
"2012-09-10",73.349998,73.529999,72.440002,72.440002,644300,62.061703
"2012-09-11",72.459999,72.459999,70.400002,70.830002,1572300,60.682346
"2012-09-12",70.57,71.25,70.07,70.260002,1103400,60.194031
"2012-09-13",70.050003,71,68.25,69.959999,2605400,59.936989
"2012-09-14",70.07,71.239998,70.019997,70.809998,1601900,60.665222
"2012-09-17",70.449997,71,70.110001,70.660004,711800,60.536716
"2012-09-18",70.639999,71.019997,70.25,70.830002,704100,60.682346
"2012-09-19",70.779999,72.160004,70.660004,72.010002,1162000,61.693302
"2012-09-20",71.5,72.370003,70.389999,72.309998,1229800,61.95031
"2012-09-21",72.739998,73.199997,71.610001,71.82,1391600,61.53051
"2012-09-24",72,72.660004,70.93,72.339996,1011400,61.976017
"2012-09-25",72.120003,72.309998,69.82,69.910004,1551800,59.894157
"2012-09-26",70.040001,70.110001,68.18,68.769997,1463300,58.917477
"2012-09-27",69.040001,69.279999,68.120003,69.080002,1413700,59.183067
"2012-09-28",68.57,70.139999,68.349998,69.550003,1707000,59.585735
"2012-10-01",69.550003,70.830002,69.18,69.379997,1198900,59.440086
"2012-10-02",69.489998,69.660004,68.559998,69.139999,942100,59.234486
"2012-10-03",69.540001,69.800003,68.650002,69.220001,941800,59.303009
"2012-10-04",69.540001,70.809998,69.370003,70.43,999200,60.339649
"2012-10-05",70.970001,72,70.32,70.769997,893900,60.630943
"2012-10-08",70.230003,70.93,70.050003,70.339996,506600,60.262547
"2012-10-09",70.279999,70.559998,69.5,70.120003,1317400,60.07407
"2012-10-10",69.669998,69.68,68.5,69.18,1435000,59.268742
"2012-10-11",69.839996,69.93,69.199997,69.300003,849900,59.371563
"2012-10-12",69.879997,70.75,69.470001,69.730003,978400,59.739948
"2012-10-15",70.029999,70.32,69.349998,70.110001,744600,60.065491
