"","OXY.Open","OXY.High","OXY.Low","OXY.Close","OXY.Volume","OXY.Adjusted"
"2013-09-04",84.625565,86.465042,84.529762,86.005173,3670800,67.217354
"2013-09-05",85.947693,86.608749,85.8423,85.976433,2095300,67.194901
"2013-09-06",85.784821,86.005173,84.903404,85.267464,2597800,67.140602
"2013-09-09",85.257889,86.081818,85.248306,85.93811,2805700,67.668678
"2013-09-10",85.976433,86.21595,85.047112,85.899788,2877200,67.638481
"2013-09-11",85.899788,87.011139,85.784821,87.011139,2481900,68.51358
"2013-09-12",86.752464,87.78717,86.532104,87.193169,3939700,68.656937
"2013-09-13",87.461426,88.975166,85.545303,85.736916,9711700,67.510246
"2013-09-16",86.45546,86.656654,85.708176,85.918945,4381800,67.653587
"2013-09-17",86.043495,87.566811,85.918945,87.164429,2872200,68.634285
"2013-09-18",87.260231,88.956001,86.991974,88.438652,3944100,69.637627
"2013-09-19",88.563194,88.994324,87.950035,88.24704,3115200,69.486748
"2013-09-20",88.352425,88.515297,87.7201,87.7201,4974100,69.071823
"2013-09-23",87.308136,87.796745,87.106941,87.538071,4695300,68.928497
"2013-09-24",87.585976,89.559578,87.557236,88.908096,4045200,70.007248
"2013-09-25",89.291321,89.387131,88.515297,89.013489,4001300,70.09024
"2013-09-26",89.81826,90.441002,89.157196,89.655388,5344000,70.595695
"2013-09-27",89.942802,90.536804,89.387131,90.498482,4420000,71.259544
"2013-09-30",89.463776,89.72245,88.898521,89.617065,4175500,70.565521
"2013-10-01",89.521255,90.508064,89.444611,90.431419,2487900,71.206741
"2013-10-02",90.230225,90.987091,89.224258,90.833801,3526600,71.523582
"2013-10-03",90.766739,91.015839,89.789513,90.441002,3778000,71.214279
"2013-10-04",90.469742,91.619415,90.191902,91.408638,2650000,71.976227
"2013-10-07",90.642189,91.90683,90.469742,91.284096,2906200,71.878159
"2013-10-08",91.063736,91.236191,89.588326,89.636223,3396800,70.580597
"2013-10-09",89.885323,90.354774,89.023064,90.019447,3181500,70.882362
"2013-10-10",90.996674,91.858932,90.402672,91.111641,3429900,71.742371
"2013-10-11",90.699677,91.791862,90.287704,91.485283,2816600,72.036568
"2013-10-14",91.006256,91.916412,90.642189,91.69606,2479300,72.202538
"2013-10-15",91.54277,92.261314,91.044579,91.236191,3195300,71.840431
"2013-10-16",91.964317,93.161896,91.676895,92.903214,4152700,73.153069
"2013-10-17",92.740349,93.966667,92.615799,93.966667,3708600,73.990448
"2013-10-18",94.407372,94.560661,92.175087,94.167854,7148100,74.14888
"2013-10-21",94.091209,94.091209,92.702026,92.979858,3748300,73.213425
"2013-10-22",93.305603,93.88044,92.749924,93.717567,3773800,73.794296
"2013-10-23",93.171471,93.200218,91.408638,91.648155,3791700,72.164818
"2013-10-24",91.935577,93.228958,91.485283,92.960701,2336500,73.198311
"2013-10-25",92.836151,93.008606,92.06012,92.816994,2380800,73.085167
"2013-10-28",92.816994,93.688828,91.504448,93.44931,3535500,73.583076
"2013-10-29",93.775055,93.890022,91.9739,92.433769,5349800,72.783432
"2013-10-30",92.807411,93.861275,91.149963,92.03138,4069800,72.466591
"2013-10-31",92.165512,93.161896,91.389481,92.050545,3732400,72.481667
"2013-11-01",92.021797,92.232574,90.623032,91.638573,3238200,72.157295
"2013-11-04",92.194252,93.717567,91.90683,93.63134,4413500,73.726402
"2013-11-05",93.286438,93.286438,92.194252,92.634956,3862200,72.941826
"2013-11-06",92.989441,93.401405,92.00264,92.941536,3684700,73.18325
"2013-11-07",92.654121,92.826569,91.418221,91.830185,4033900,72.308167
"2013-11-08",91.69606,92.424187,91.552353,92.290054,5004400,72.670258
"2013-11-11",92.414604,93.008606,92.136765,92.941536,2381000,73.18325
"2013-11-12",92.615799,92.769089,91.341576,91.628998,3182000,72.149734
"2013-11-13",91.293671,92.970284,91.111641,92.931961,3392000,73.175705
"2013-11-14",92.951118,93.554695,92.433769,93.39183,3454000,73.537804
"2013-11-15",93.47805,93.660088,92.740349,93.44931,3490300,73.583076
"2013-11-18",93.506798,93.660088,92.606216,93.008606,2830700,73.236069
"2013-11-19",92.836151,93.248116,91.983475,92.836151,2933700,73.100266
"2013-11-20",93.056503,93.69841,92.730766,93.104408,2940500,73.311516
"2013-11-21",93.410988,94.579826,93.056503,94.512756,2752500,74.420448
"2013-11-22",94.627724,95.250465,93.8517,95.20256,3148200,74.963593
"2013-11-25",95.145081,95.145081,93.219376,93.382248,3982000,73.530266
"2013-11-26",93.401405,93.976242,92.979858,93.535538,2620800,73.650978
"2013-11-27",93.401405,93.506798,90.814644,91.207451,4711200,71.81781
"2013-11-29",91.217026,91.925995,90.555969,90.977516,2350900,71.636742
"2013-12-02",91.140381,91.389481,90.134415,90.785904,3213900,71.485886
"2013-12-03",90.757156,91.590675,90.115257,90.345192,5076400,71.138863
"2013-12-04",90.345192,91.073318,89.81826,90.623032,4173400,71.357628
"2013-12-05",90.441002,90.479324,89.444611,89.511681,4770100,70.482544
"2013-12-06",90.00029,90.575127,88.659004,88.764389,4405500,70.397461
"2013-12-09",88.687744,89.847,88.496132,89.233841,5280600,70.769768
"2013-12-10",89.243423,89.291321,88.572777,88.611099,4249300,70.275871
"2013-12-11",88.486549,88.898521,87.499748,87.700943,4825100,69.554047
"2013-12-12",87.605133,88.256615,87.164429,87.413521,4452300,69.326096
"2013-12-13",87.413521,87.653038,86.829109,87.288979,3455300,69.227341
"2013-12-16",87.490166,87.978783,86.924911,87.135689,3801000,69.105766
"2013-12-17",87.135689,87.145264,86.350075,86.42672,4778600,68.543488
"2013-12-18",86.944077,88.467392,86.599174,88.390747,5058100,70.10112
"2013-12-19",88.017105,89.224258,87.662621,89.032646,4418000,70.610199
"2013-12-20",88.908096,89.5979,88.659004,88.908096,5187500,70.511414
"2013-12-23",89.492516,89.942802,89.262581,89.320068,2335200,70.838158
"2013-12-24",89.329643,89.617065,88.773972,89.559578,996300,71.028084
"2013-12-26",89.550003,90.163162,89.224258,90.086517,2137500,71.445999
"2013-12-27",90.21106,90.967934,89.942802,90.872124,2089200,72.069069
"2013-12-30",90.670937,91.322418,90.393097,90.584709,2327700,71.841103
"2013-12-31",90.967934,91.322418,90.27813,91.111641,2807200,72.259018
"2014-01-02",90.546387,90.862549,89.492516,89.914063,2873000,71.309227
"2014-01-03",89.97155,90.297287,88.984741,89.5979,2972600,71.058502
"2014-01-06",89.923645,90.163162,89.291321,89.866158,3315800,71.27124
"2014-01-07",90.603867,91.676895,90.143997,91.54277,3852500,72.600937
"2014-01-08",91.006256,91.399063,90.249382,90.814644,3674400,72.023468
"2014-01-09",90.862549,91.130806,90.12484,90.862549,3266800,72.061455
"2014-01-10",91.063736,91.092484,89.492516,89.914063,3555400,71.309227
"2014-01-13",89.444611,90.15358,87.614716,87.700943,5376200,69.554047
"2014-01-14",88.074585,88.486549,87.633881,88.438652,4574900,70.139114
"2014-01-15",88.869774,88.975166,86.934494,87.624298,5104300,69.493271
"2014-01-16",87.499748,88.084167,87.241074,87.921295,3942300,69.728813
"2014-01-17",87.892555,88.103325,86.752464,86.771622,4103900,68.817017
"2014-01-21",87.394363,87.681778,85.631531,86.196785,5196800,68.36113
"2014-01-22",86.723717,87.451843,85.890205,87.145264,4096400,69.113342
"2014-01-23",86.857849,86.857849,85.430336,85.669853,4565300,67.94323
"2014-01-24",85.037529,85.104599,83.916603,84.309402,4941300,66.864273
"2014-01-27",84.261505,84.443535,83.159729,83.437569,3742400,66.172829
"2014-01-28",83.619598,84.836342,83.523796,84.606407,3093400,67.099838
"2014-01-29",83.629181,84.683052,83.351341,84.136955,4273800,66.727516
"2014-01-30",85.018372,85.487823,82.872314,84.596825,5764600,67.092216
"2014-01-31",84.098633,85.008789,83.169312,83.897438,6052200,66.537552
"2014-02-03",84.11779,84.64473,83.514214,83.581276,6500800,66.286804
"2014-02-04",83.753731,84.347725,82.948959,83.485474,6458300,66.210823
"2014-02-05",83.744148,84.098633,82.297478,83.629181,5835300,66.324799
"2014-02-06",83.93576,85.229141,83.93576,84.769272,5611200,67.229004
"2014-02-07",85.075851,87.097366,84.64473,86.790787,5158100,68.832214
"2014-02-10",86.656654,87.298553,86.378815,86.886589,4535700,68.908211
"2014-02-11",86.991974,88.237457,86.924911,87.758423,3937000,69.599625
"2014-02-12",88.218292,88.812294,87.99794,88.323685,3496200,70.047935
"2014-02-13",87.576393,88.630264,87.327301,88.40033,3870300,70.108727
"2014-02-14",90.690094,92.03138,90.316452,91.743965,9163700,72.76049
"2014-02-18",92.069702,92.481667,91.312836,92.242157,6052400,73.155602
"2014-02-19",92.021797,92.452927,90.891289,90.958351,5606100,72.137444
"2014-02-20",91.015839,91.581093,90.776321,91.399063,3995000,72.486961
"2014-02-21",91.322418,91.945152,90.929611,91.389481,3857800,72.479355
"2014-02-24",92.136765,92.529572,91.69606,92.040962,4829000,72.996048
"2014-02-25",91.84935,92.021797,91.121223,91.801445,3021500,72.806099
"2014-02-26",91.9739,91.9739,90.661354,91.207451,3914500,72.334999
"2014-02-27",91.102058,91.54277,90.709259,91.523605,2966200,72.585724
"2014-02-28",91.734383,93.094826,91.734383,92.472092,4173200,73.337967
"2014-03-03",91.772705,92.807411,91.475708,92.021797,3550000,72.980827
"2014-03-04",92.500832,93.57386,92.366699,93.142731,3452100,73.869843
"2014-03-05",93.372665,93.650505,92.711601,92.788246,3197200,73.588684
"2014-03-06",92.021797,92.500832,91.791862,92.232574,3116500,73.720024
"2014-03-07",93.200218,93.32476,92.299637,93.056503,3097300,74.378601
"2014-03-10",93.066086,93.286438,92.567894,93.142731,2502700,74.44751
"2014-03-11",93.315186,93.382248,92.050545,92.366699,2600200,73.82724
"2014-03-12",91.839767,92.433769,91.54277,92.347542,3178000,73.811935
"2014-03-13",92.654121,92.855316,91.523605,91.791862,2736600,73.367798
"2014-03-14",91.399063,92.519989,91.293671,92.472092,3080500,73.911491
"2014-03-17",92.587059,92.931961,92.337959,92.788246,2553500,74.164185
"2014-03-18",93.037346,93.736732,92.519989,93.181053,3019700,74.478142
"2014-03-19",93.171471,93.296021,90.565544,91.149963,4797600,72.854721
"2014-03-20",90.766739,90.776321,87.375198,89.032646,11349800,71.162392
"2014-03-21",89.454193,91.054161,88.821877,90.12484,11467400,72.03537
"2014-03-24",90.431419,90.642189,89.358391,89.933228,4577900,71.882217
"2014-03-25",90.584709,91.140381,90.201485,90.680511,4532000,72.479507
"2014-03-26",90.843384,90.967934,89.463776,89.617065,5498800,71.629509
"2014-03-27",89.617065,90.852966,89.147614,90.670937,4563300,72.471848
"2014-03-28",91.063736,91.581093,90.345192,91.54277,4450400,73.168709
"2014-03-31",91.993057,92.021797,91.044579,91.293671,4050600,72.969604
"2014-04-01",91.389481,91.399063,90.642189,90.920029,4604000,72.670937
"2014-04-02",90.642189,92.261314,90.421837,91.993057,6867600,73.528595
"2014-04-03",92.405022,92.606216,92.00264,92.462509,3724300,73.903824
"2014-04-04",92.884056,92.912796,90.393097,90.584709,5862100,72.402924
"2014-04-07",90.747581,90.833801,89.636223,89.66497,4641600,71.667809
"2014-04-08",89.885323,91.025414,89.358391,90.967934,3443600,72.709236
"2014-04-09",91.399063,92.00264,90.843384,91.945152,3247500,73.490318
"2014-04-10",91.772705,92.347542,90.393097,90.479324,4330200,72.31868
"2014-04-11",90.143997,91.092484,89.415871,89.415871,5336000,71.468697
"2014-04-14",90.076935,90.805061,89.396713,90.364349,3071100,72.226791
"2014-04-15",90.393097,91.178703,89.808678,90.920029,4191400,72.670937
"2014-04-16",91.638573,91.945152,91.140381,91.791862,3976800,73.367798
"2014-04-17",91.408638,92.721184,91.399063,92.548737,4810800,73.972748
"2014-04-21",92.673279,93.410988,92.548737,93.363083,2848200,74.623634
"2014-04-22",93.133148,93.583443,92.721184,92.864891,3436500,74.225441
"2014-04-23",92.615799,93.42057,92.548737,92.711601,3117200,74.102913
"2014-04-24",92.999023,93.296021,92.213409,93.066086,2057800,74.386253
"2014-04-25",93.066086,93.104408,92.242157,92.328377,2560300,73.796631
"2014-04-28",92.721184,93.152313,92.117607,92.625381,4409800,74.033997
"2014-04-29",93.171471,94.091209,92.749924,92.807411,3415400,74.179504
"2014-04-30",92.673279,92.673279,91.466125,91.734383,2934000,73.321846
"2014-05-01",91.7248,91.782288,90.948769,91.006256,3276100,72.739876
"2014-05-02",90.900871,91.178703,90.441002,90.479324,3680500,72.31868
"2014-05-05",90.852966,91.379898,89.866158,90.728416,5898600,72.517792
"2014-05-06",90.824226,92.117607,90.546387,91.811028,4859600,73.383118
"2014-05-07",92.175087,92.347542,91.389481,92.194252,3534500,73.689415
"2014-05-08",92.337959,92.452927,91.073318,91.197868,2787000,72.893013
"2014-05-09",91.801445,92.309219,91.360741,92.079285,3852200,73.597511
"2014-05-12",92.452927,92.673279,92.108025,92.376282,3709600,73.834908
"2014-05-13",92.692444,94.00499,92.424187,93.430153,3719900,74.677246
"2014-05-14",92.951118,93.439728,92.788246,93.296021,2650700,74.570045
"2014-05-15",92.999023,93.190636,92.079285,92.989441,3673400,74.324982
"2014-05-16",93.037346,93.037346,91.322418,91.676895,4114900,73.275894
"2014-05-19",91.69606,92.309219,91.66732,91.916412,2764800,73.467346
"2014-05-20",91.782288,92.232574,91.379898,91.456543,3237900,73.099777
"2014-05-21",91.609833,93.736732,91.494865,93.497215,4194200,74.730865
"2014-05-22",93.506798,93.918762,92.931961,93.152313,2858200,74.455162
"2014-05-23",93.410988,93.593018,92.845734,92.903214,2693700,74.256065
"2014-05-27",92.999023,93.47805,92.366699,93.363083,3450500,74.623634
"2014-05-28",93.525955,95.097176,93.267281,94.895981,5959900,75.848862
"2014-05-29",94.991791,95.691177,94.761856,95.643272,5137700,76.446167
"2014-05-30",95.231308,95.566628,94.867241,95.50914,4501100,76.338951
"2014-06-02",95.60495,96.256432,95.231308,95.57621,3365700,76.392563
"2014-06-03",95.60495,96.313911,95.32711,96.036079,3140500,76.760117
"2014-06-04",95.643272,96.122299,95.384598,95.959435,3223900,76.698868
"2014-06-05",96.476784,96.735458,95.470818,96.668396,4854600,77.265533
"2014-06-06",96.342659,96.639656,95.825302,96.170204,3995400,77.444145
"2014-06-09",95.978592,96.620491,95.75824,95.988174,2524500,77.297546
"2014-06-10",95.806145,96.064819,95.499565,95.78698,2855900,77.135536
"2014-06-11",95.499565,95.930687,95.489983,95.700752,3165700,77.066093
"2014-06-12",96.179787,97.38694,96.083977,97.003716,5237700,78.115356
"2014-06-13",97.377365,98.919838,97.185753,98.900681,4535100,79.642944
"2014-06-16",99.015648,99.446777,98.709068,99.015648,4445100,79.735535
"2014-06-17",98.412071,98.574936,97.770164,98.431229,3498000,79.264908
"2014-06-18",98.335426,99.034805,97.703102,98.919838,2908100,79.658379
"2014-06-19",99.006065,99.293488,98.661163,99.015648,3295800,79.735535
"2014-06-20",99.245583,99.772514,98.891098,99.63839,7623400,80.237007
"2014-06-23",99.782097,101.20961,99.772514,100.778481,5214900,81.155106
"2014-06-24",100.950935,100.96051,96.888748,97.195328,5784600,78.269653
"2014-06-25",97.20491,98.459969,97.070786,98.316261,4941400,79.172325
"2014-06-26",98.527039,98.527039,97.042038,98.335426,2658100,79.187737
"2014-06-27",98.009682,98.277939,96.716301,97.923454,4403700,78.856003
"2014-06-30",97.616875,98.824036,97.616875,98.325844,4274700,79.180031
"2014-07-01",99.41803,99.676712,98.412071,98.488716,3459300,79.311188
"2014-07-02",98.431229,98.613258,97.032463,97.952202,5580200,78.879143
"2014-07-03",98.038422,98.440811,97.501907,97.885132,2520300,78.825134
"2014-07-07",97.980942,98.028847,97.042038,97.32946,3006500,78.37767
"2014-07-08",97.224075,98.095909,97.070786,97.6073,2660500,78.601395
"2014-07-09",97.78933,98.000099,97.195328,97.674362,2356600,78.655411
"2014-07-10",96.869591,97.291138,95.700752,96.198944,5036100,77.467285
"2014-07-11",96.333076,96.495949,95.547462,96.266014,3252400,77.521294
"2014-07-14",96.716301,97.137848,96.534271,96.974976,2726000,78.092186
"2014-07-15",97.05162,97.271973,95.106758,95.346275,3968600,76.780678
"2014-07-16",95.643272,97.63604,95.643272,97.463585,3237100,78.485664
"2014-07-17",97.6073,97.885132,95.643272,95.75824,2903600,77.112404
"2014-07-18",95.834885,96.773781,95.32711,96.697136,3536900,77.868477
"2014-07-21",96.917496,96.917496,95.834885,96.361816,2720300,77.598442
"2014-07-22",96.725883,97.731842,96.515106,97.022881,2682000,78.130791
"2014-07-23",97.003716,97.463585,96.505524,97.339043,1767500,78.385384
"2014-07-24",97.271973,97.32946,96.141464,96.649239,2455500,77.829895
"2014-07-25",96.170204,96.697136,95.806145,95.892365,2703200,77.220398
"2014-07-28",95.997757,96.380981,95.32711,95.63369,2443700,77.012108
"2014-07-29",95.375015,95.748657,95.097176,95.164238,2355100,76.634048
"2014-07-30",95.57621,96.103142,93.966667,93.995407,4434400,75.692818
"2014-07-31",94.685211,94.934303,93.39183,93.612183,5682500,75.384216
"2014-08-01",93.54512,94.781013,92.759506,93.78463,5414600,75.523087
"2014-08-04",94.618149,96.984558,94.484016,96.524689,5348200,77.729614
"2014-08-05",96.036079,96.055237,94.282822,94.953468,4921400,76.46434
"2014-08-06",94.771439,96.333076,94.579826,95.240883,3035000,76.695763
"2014-08-07",95.375015,95.566628,93.669662,94.167854,3405700,75.831665
"2014-08-08",94.512756,95.66243,94.234924,95.614532,3137300,76.996666
"2014-08-11",95.997757,96.812103,95.346275,95.585785,2579700,76.973518
"2014-08-12",95.231308,96.170204,94.895981,95.624107,3111100,77.004372
"2014-08-13",95.796562,96.725883,95.030113,95.796562,2561400,77.143257
"2014-08-14",96.083977,96.591751,95.557045,95.777397,3613200,77.127823
"2014-08-15",95.834885,96.390556,95.164238,96.246849,4465200,77.505867
"2014-08-18",96.553429,96.677979,95.317528,96.380981,3099600,77.613876
"2014-08-19",96.840851,97.827652,96.428879,97.530655,3300200,78.53968
"2014-08-20",97.109108,97.626457,96.687561,97.473167,2003100,78.493393
"2014-08-21",97.492332,98.201294,97.281555,97.980942,2782400,78.902283
"2014-08-22",97.952202,98.507874,97.674362,98.143814,3195100,79.033455
"2014-08-25",98.574936,99.20726,98.364166,98.948586,3327900,79.681526
"2014-08-26",99.226418,99.350967,98.776131,98.824036,2387300,79.58123
"2014-08-27",99.073128,99.33181,98.632423,99.044388,2331300,79.758667
"2014-08-28",98.910263,100.098259,98.766548,99.647972,2932500,80.24472
"2014-08-29",98.699486,99.705452,98.699486,99.379707,2594600,80.028687
"2014-09-02",99.092293,99.341385,97.798912,98.067169,2832300,78.971733
"2014-09-03",98.843193,99.226418,98.095909,98.153389,3109200,79.041168
"2014-09-04",98.345001,99.130615,97.63604,98.076744,3952300,78.979439
"2014-09-05",98.048004,98.277939,96.543846,97.061203,4972400,78.161659
"2014-09-08",96.045654,96.112724,93.995407,94.416954,5188500,76.60051
"2014-09-09",94.388214,95.106758,93.688828,94.225342,4337400,76.44503
"2014-09-10",94.330727,94.464859,93.497215,94.407372,3700800,76.59272
"2014-09-11",93.75589,94.301987,93.257698,94.225342,3282500,76.44503
"2014-09-12",93.890022,94.014565,92.979858,93.315186,3019700,75.706635
"2014-09-15",93.027763,94.416954,92.299637,94.167854,4571600,76.398407
"2014-09-16",93.343925,95.049271,93.315186,94.426537,3973200,76.608276
"2014-09-17",94.321144,95.010948,93.765472,94.052887,3845900,76.305138
"2014-09-18",94.369049,94.551079,93.497215,93.765472,2458900,76.071938
"2014-09-19",94.225342,94.503181,93.593018,93.612183,4121200,75.947586
"2014-09-22",93.458893,93.525955,92.12719,92.845734,3595700,75.325775
"2014-09-23",92.721184,93.094826,92.15593,92.414604,3865800,74.975998
"2014-09-24",93.430153,94.991791,92.261314,94.282822,5890200,76.491699
"2014-09-25",93.75589,94.234924,92.328377,92.711601,5587600,75.216949
"2014-09-26",92.587059,94.388214,92.539154,94.225342,4649400,76.44503
"2014-09-29",92.931961,93.372665,91.983475,93.152313,5387200,75.574501
"2014-09-30",93.343925,93.39183,91.686478,92.117607,5304600,74.735039
"2014-10-01",91.983475,92.970284,90.220642,90.335609,6383400,73.289307
"2014-10-02",89.894905,91.801445,89.329643,91.226608,5846900,74.012161
"2014-10-03",92.12719,92.242157,90.680511,91.935577,5421400,74.587357
"2014-10-06",92.242157,93.066086,91.734383,93.008606,5206000,75.457901
"2014-10-07",91.494865,92.462509,90.891289,90.891289,5592300,73.74012
"2014-10-08",90.651772,91.648155,88.936844,91.552353,5650000,74.276451
"2014-10-09",91.073318,91.149963,88.132072,88.649422,5716400,71.921295
"2014-10-10",88.687744,89.243423,86.809944,87.7201,6272300,71.167328
"2014-10-13",87.499748,88.381165,84.021988,84.2136,6819600,68.322517
"2014-10-14",84.759697,85.334534,82.48909,82.920219,6905300,67.273209
"2014-10-15",81.119057,82.374123,78.848457,81.674736,9691600,66.262749
"2014-10-16",80.046028,83.495056,79.787354,82.814827,9163100,67.187706
"2014-10-17",83.677086,86.790787,83.677086,84.654305,9220700,68.680061
"2014-10-20",84.443535,85.152496,83.945343,85.018372,3957600,68.975426
"2014-10-21",86.762039,87.547653,85.8423,87.250656,4246000,70.786484
"2014-10-22",86.541687,87.854233,85.832726,85.93811,4441800,69.721611
"2014-10-23",86.445885,87.758423,85.468658,87.193169,4498000,70.739838
"2014-10-24",87.135689,87.183586,85.612366,85.765656,4920600,69.58168
"2014-10-27",84.39563,84.54892,81.971733,82.843575,10274800,67.211021
"2014-10-28",83.255539,84.501015,83.140572,84.443535,6061100,68.509064
"2014-10-29",85.277046,86.225525,84.606407,85.123756,4867800,69.060936
"2014-10-30",84.711792,85.075851,83.140572,84.24234,4672300,68.345848
"2014-10-31",84.836342,85.248306,83.590858,85.200401,5554100,69.123123
"2014-11-03",85.257889,85.631531,83.255539,83.485474,5602400,67.731781
"2014-11-04",82.172928,82.498672,80.956192,81.741798,6075200,66.317146
"2014-11-05",82.54657,83.274696,81.511864,82.843575,4434600,67.211021
"2014-11-06",81.358574,82.996864,81.348991,82.776505,8053300,67.156593
"2014-11-07",82.853149,84.740532,82.623215,84.347725,5673800,68.431328
"2014-11-10",84.855499,85.449501,83.772888,84.24234,4780700,68.345848
"2014-11-11",84.108215,85.564468,83.408829,85.372856,5478200,69.263046
"2014-11-12",84.57766,85.392014,84.251923,84.874664,5766100,68.858833
"2014-11-13",84.002823,84.54892,81.511864,82.67112,8276000,67.071114
"2014-11-14",83.169312,83.849533,82.64238,83.025604,5704900,67.358696
"2014-11-17",82.872314,82.872314,82.125023,82.297478,7427400,66.76796
"2014-11-18",82.536995,83.399246,82.096283,83.025604,5187000,67.358696
"2014-11-19",82.805252,83.083084,81.808868,82.431602,4545200,66.876785
"2014-11-20",82.431602,83.332184,82.39328,83.226799,3911800,67.521912
"2014-11-21",84.347725,84.615982,83.284279,83.926178,7073900,68.08934
"2014-11-24",84.836342,85.047112,84.041145,84.558502,5882000,68.602341
"2014-11-25",84.529762,84.663887,82.527412,82.738182,7133700,67.125511
"2014-11-26",82.987282,83.159729,82.105865,82.51783,5888200,66.946732
"2014-11-28",78.800552,78.953842,75.2174,76.424561,9151400,62.003265
"2014-12-01",77.208519,79.913918,76.230186,79.314934,16735100,64.348236
"2014-12-02",78.835754,81.291573,78.666039,80.552826,12108000,65.352531
"2014-12-03",81.201721,83.048576,80.53286,82.958733,9088500,67.304451
"2014-12-04",82.010345,82.828949,81.72084,82.399681,6859300,66.850906
"2014-12-05",81.910515,82.339783,81.061958,81.341484,7176800,65.992371
"2014-12-08",79.165192,79.364853,75.661156,75.980614,9385800,62.193604
"2014-12-09",75.810905,77.837448,75.671143,77.318336,7600300,63.288609
"2014-12-10",75.521393,76.11039,74.233589,75.01226,7780600,61.400955
"2014-12-11",74.553047,76.609543,74.533081,74.952362,6044500,61.351933
"2014-12-12",73.834267,75.581291,73.225304,74.093826,7172400,60.649197
"2014-12-15",74.942383,75.671143,72.77607,73.035629,6574500,59.782997
"2014-12-16",72.346802,76.379936,72.19706,74.283501,8898800,60.804436
"2014-12-17",74.642891,78.146927,74.592979,77.66774,8778200,63.5746
"2014-12-18",79.48465,79.854019,76.948967,79.035408,8075800,64.694107
"2014-12-19",78.805801,81.381416,78.216805,81.381416,10516900,66.614418
"2014-12-22",81.051979,81.341484,79.07534,80.652657,7224100,66.017899
"2014-12-23",81.131844,83.108475,80.812386,82.759071,7775700,67.742088
"2014-12-24",82.030312,82.359749,80.882263,82.100189,3099900,67.202751
"2014-12-26",82.339783,82.529465,81.351463,81.910515,2674000,67.047508
"2014-12-29",82.429634,82.958733,81.091911,81.571091,4200000,66.769669
"2014-12-30",81.531158,81.551125,80.2733,81.26162,4142200,66.516342
"2014-12-31",80.492928,81.181755,79.674324,80.472961,3561800,65.870796
"2015-01-02",79.873985,80.962128,79.145226,80.512894,3640700,65.903481
"2015-01-05",79.245056,79.245056,76.779251,77.527977,6115000,63.46019
"2015-01-06",76.93898,78.097008,75.930695,76.869102,6048300,62.920864
"2015-01-07",77.807503,78.146927,75.870796,76.879082,5484600,62.929035
"2015-01-08",77.677727,78.626106,77.348282,77.55793,6746100,63.484711
"2015-01-09",78.017143,78.067062,75.940681,77.40818,5212600,63.362133
"2015-01-12",76.190254,76.379936,74.493149,74.822586,7139900,61.245708
"2015-01-13",74.862518,75.940681,74.123772,74.842552,7096500,61.262054
"2015-01-14",73.694504,75.651176,73.025642,75.351685,7121900,61.678802
"2015-01-15",76.46978,76.739319,74.812599,75.860817,7283800,62.095562
"2015-01-16",76.340004,78.126961,76.270119,77.927299,6575200,63.787064
"2015-01-20",77.617828,77.87738,75.790939,77.87738,5620300,63.746189
"2015-01-21",78.296669,79.414764,78.007164,79.105293,4499300,64.751282
"2015-01-22",79.863998,79.863998,77.587875,78.725937,5230400,64.440773
"2015-01-23",78.566208,79.744202,78.02713,78.715958,4878300,64.432602
"2015-01-26",78.745903,80.213402,78.166893,80.183456,3877900,65.633827
"2015-01-27",79.784134,80.353165,78.885666,79.275002,4475600,64.890221
"2015-01-28",78.955544,79.275002,76.150322,76.369949,6185300,62.512302
"2015-01-29",78.156906,78.276703,75.421562,78.176872,6308300,63.991341
"2015-01-30",77.687706,81.221687,77.188553,79.863998,9233700,65.37233
"2015-02-02",81.640976,82.040291,78.426445,80.023727,7977600,65.503075
"2015-02-03",81.15181,82.150108,80.462982,82.010345,7148900,67.129211
"2015-02-04",80.832352,81.531158,79.664337,80.712555,6883000,66.066895
"2015-02-05",81.72084,82.759071,81.311539,81.980392,5255900,67.104713
"2015-02-06",82.848915,83.108475,81.501213,81.611023,4689500,66.802338
"2015-02-09",82.100189,83.078529,80.922195,81.121857,6593700,66.401962
"2015-02-10",81.081924,81.371429,79.324921,81.171776,5640300,66.44281
"2015-02-11",79.774155,80.592758,78.925598,79.844032,4836000,65.355988
"2015-02-12",80.792419,82.09021,80.42305,81.900536,6020700,67.03933
"2015-02-13",83.018631,83.597641,82.409668,82.968712,4530700,67.913689
"2015-02-17",82.379715,82.938766,81.910515,82.389702,4498400,67.439751
"2015-02-18",82.389702,82.389702,81.111877,81.231674,5200000,66.491837
"2015-02-19",78.935577,81.231674,78.875687,80.472961,4529100,65.870796
"2015-02-20",80.68261,80.972115,79.614426,79.963829,3789500,65.454048
"2015-02-23",79.235069,80.42305,78.96553,79.664337,3167600,65.208908
"2015-02-24",80.343185,80.433029,79.195137,79.614426,2715500,65.168037
"2015-02-25",79.774155,80.383118,79.444717,80.073647,2897300,65.543953
"2015-02-26",79.205124,79.474663,77.717651,78.186859,4704300,63.999504
"2015-02-27",78.49633,78.705971,77.547943,77.747604,5132500,63.639984
"2015-03-02",77.727638,77.727638,76.519691,77.607841,4463600,63.525562
"2015-03-03",77.66774,78.666039,77.338303,77.87738,4282500,63.746189
"2015-03-04",77.747604,78.246758,77.098709,78.196838,3222200,64.00769
