"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2002-07-19",30.935009,30.953571,29.979021,30.183212,1172900,14.613302
"2002-07-22",30.303871,31.1392,28.41046,29.394291,1234500,14.231345
"2002-07-23",29.097284,29.793392,28.493992,28.614651,1152700,13.853887
"2002-07-24",28.401178,29.607763,27.287407,28.911655,2718800,13.997682
"2002-07-25",28.772434,29.886206,28.215549,29.561356,1794000,14.31223
"2002-07-26",29.561356,30.842194,29.561356,30.81435,975800,14.918873
"2002-07-29",30.999979,32.531414,30.638002,32.485008,876400,15.727727
"2002-07-30",32.57782,33.22752,31.668242,32.976921,1017000,15.96589
"2002-07-31",33.301773,33.40387,32.345787,33.40387,2022800,16.172592
"2002-08-01",33.40387,33.40387,32.438599,32.856266,1227900,15.907479
"2002-08-02",32.865547,33.134708,32.336506,32.884109,1109700,15.920955
"2002-08-05",32.884109,33.181114,32.522133,32.744888,1023300,15.853551
"2002-08-06",32.949078,33.116146,32.540695,32.549976,1440400,15.759186
"2002-08-07",32.670635,33.125427,32.57782,32.754169,1365100,15.858042
"2002-08-08",32.902672,32.930515,32.401474,32.744888,1152000,15.853551
"2002-08-09",32.744888,32.754169,32.206566,32.754169,545700,15.858042
"2002-08-12",32.754169,33.171833,32.345787,33.162552,954400,16.055763
"2002-08-13",33.22752,33.35746,32.828419,32.856266,1119200,15.907479
"2002-08-14",32.392193,32.689198,32.169437,32.485008,1002700,15.995483
"2002-08-15",32.485008,32.809856,32.31794,32.624229,862800,16.064043
"2002-08-16",32.485008,33.22752,32.345787,32.763451,748900,16.132586
"2002-08-19",32.763451,32.819138,32.373631,32.661354,709100,16.082315
"2002-08-20",32.652073,32.791294,32.336506,32.596386,609600,16.050331
"2002-08-21",32.670635,32.902672,32.44788,32.633511,686200,16.068607
"2002-08-22",32.670635,32.717041,32.355068,32.485008,1111300,15.995483
"2002-08-23",32.485008,32.522133,32.373631,32.429317,435200,15.968069
"2002-08-26",32.466446,32.624229,32.401474,32.57782,748800,16.041193
"2002-08-27",32.605667,32.763451,32.392193,32.670635,977300,16.086893
"2002-08-28",32.57782,33.450275,32.531414,33.190395,824800,16.342815
"2002-08-29",33.190395,33.190395,32.57782,32.772732,795900,16.137161
"2002-08-30",32.856266,33.311054,32.800575,33.032612,558800,16.265127
"2002-09-03",33.162552,33.162552,32.531414,32.57782,896200,16.041193
"2002-09-04",32.587101,32.893391,32.373631,32.438599,608700,15.97264
"2002-09-05",32.438599,32.522133,32.364349,32.364349,694000,15.936075
"2002-09-06",32.364349,32.57782,32.299377,32.392193,866000,15.949791
"2002-09-09",32.308659,32.485008,32.150875,32.410755,398600,15.958926
"2002-09-10",32.429317,32.568539,32.299377,32.457161,611600,15.981779
"2002-09-11",32.485008,32.624229,32.327221,32.382912,2791300,15.945212
"2002-09-12",32.364349,32.475727,31.928122,32.271534,2934600,15.890364
"2002-09-13",32.271534,33.069736,32.271534,32.744888,860600,16.123449
"2002-09-16",32.670635,33.023331,32.670635,32.921234,392300,16.210287
"2002-09-17",33.041893,33.311054,32.689198,32.884109,699100,16.192003
"2002-09-18",32.884109,33.032612,32.670635,32.819138,676900,16.160009
"2002-09-19",32.828419,33.246086,32.791294,32.893391,765600,16.196571
"2002-09-20",33.088299,33.543091,33.023331,33.394588,1205600,16.443361
"2002-09-23",33.311054,33.413151,33.09758,33.301773,618800,16.397659
"2002-09-24",33.22752,33.292492,32.726326,33.116146,1497500,16.306255
"2002-09-25",33.134708,33.35746,32.856266,33.255367,997300,16.374807
"2002-09-26",33.320335,33.858658,33.088299,33.812252,735800,16.649021
"2002-09-27",33.79369,33.79369,33.515247,33.524529,483800,16.507343
"2002-09-30",33.691593,33.691593,33.106861,33.162552,1471500,16.329103
"2002-10-01",33.171833,33.236801,32.31794,32.763451,1470300,16.132586
"2002-10-02",32.57782,32.726326,32.150875,32.299377,800400,15.904085
"2002-10-03",32.252972,32.642792,32.002373,32.494289,1324800,16.000053
"2002-10-04",32.494289,32.782013,31.213451,31.278421,1356900,15.401362
"2002-10-07",31.259859,31.361954,29.802673,30.006865,1670800,14.775256
"2002-10-08",29.979021,30.192493,29.245789,30.118242,1560000,14.830098
"2002-10-09",29.886206,29.886206,28.99519,29.134411,1567900,14.345669
"2002-10-10",28.958063,30.201775,28.772434,30.071835,1557400,14.807249
"2002-10-11",30.071835,31.064949,29.700579,30.94429,1267200,15.236846
"2002-10-14",30.860756,31.148481,30.257463,30.257463,570200,14.898652
"2002-10-15",30.81435,31.742493,30.4895,31.278421,1201200,15.401362
"2002-10-16",31.278421,31.556864,30.675129,31.157763,592100,15.341959
"2002-10-17",31.389799,31.91884,31.278421,31.631115,760200,15.575033
"2002-10-18",31.631115,32.067341,31.222733,31.52902,703700,15.524761
"2002-10-21",31.501175,31.65896,31.213451,31.491894,325100,15.506486
"2002-10-22",31.352673,31.426924,30.665846,30.795786,543100,15.163718
"2002-10-23",30.81435,31.092793,30.303871,30.665846,458800,15.09974
"2002-10-24",30.693691,31.33411,30.693691,31.26914,869800,15.396801
"2002-10-25",31.296984,31.519739,31.194889,31.482613,600300,15.50191
"2002-10-28",31.556864,31.677523,31.111355,31.157763,595400,15.341959
"2002-10-29",31.018541,31.185606,30.638002,31.018541,581900,15.27341
"2002-10-30",30.953571,31.473331,30.953571,31.473331,581100,15.497347
"2002-10-31",31.974529,32.085907,31.296984,31.696085,845500,15.607027
"2002-11-01",31.696085,32.020935,31.621834,31.85387,586900,15.684728
"2002-11-04",31.742493,32.457161,31.696085,32.206566,934800,15.858391
"2002-11-05",32.206566,32.336506,32.020935,32.020935,567400,15.76698
"2002-11-06",32.039497,32.336506,31.974529,32.188,625500,15.849237
"2002-11-07",32.095188,32.160156,31.835306,31.900276,586600,15.707564
"2002-11-08",31.900276,32.020935,31.631115,31.85387,360200,15.684728
"2002-11-11",31.835306,32.095188,31.52902,31.742493,519000,15.629873
"2002-11-12",31.742493,32.299377,31.742493,32.020935,1005300,15.76698
"2002-11-13",31.510456,31.742493,30.628721,30.721535,1724100,15.391536
"2002-11-14",30.721535,31.417643,30.628721,31.343391,1662900,15.703079
"2002-11-15",31.185606,31.436205,31.148481,31.222733,970400,15.642627
"2002-11-18",31.371235,31.436205,31.092793,31.213451,716400,15.637979
"2002-11-19",30.999979,31.315546,30.999979,31.241295,892600,15.651923
"2002-11-20",31.417643,31.46405,31.102074,31.296984,1141200,15.679834
"2002-11-21",31.324829,31.324829,31.00926,31.232014,1078500,15.64728
"2002-11-22",31.120636,31.603271,31.018541,31.603271,1429400,15.833282
"2002-11-25",31.696085,31.7889,31.055666,31.603271,971500,15.833282
"2002-11-26",31.556864,31.844589,31.324829,31.371235,875000,15.717026
"2002-11-27",31.603271,31.640396,31.157763,31.278421,674500,15.670525
"2002-11-29",31.278421,31.389799,31.194889,31.296984,299400,15.679834
"2002-12-02",31.52902,31.556864,31.111355,31.538301,923200,15.800728
"2002-12-03",31.306265,31.46405,31.1392,31.278421,866200,15.670525
"2002-12-04",31.20417,31.278421,30.972134,31.1392,961600,15.60078
"2002-12-05",31.046385,31.491894,30.999979,31.39908,934600,15.730979
"2002-12-06",31.278421,31.510456,31.055666,31.148481,600300,15.605435
"2002-12-09",30.953571,31.482613,30.907164,31.371235,644700,15.717026
"2002-12-10",31.417643,31.556864,31.259859,31.538301,867000,15.800728
"2002-12-11",31.389799,31.491894,30.972134,30.981415,646700,15.521729
"2002-12-12",30.860756,31.1392,30.721535,31.027822,2589800,15.544988
"2002-12-13",30.953571,31.343391,30.87932,31.1392,2830400,15.60078
"2002-12-16",31.185606,31.408361,30.953571,31.33411,895500,15.698428
"2002-12-17",31.213451,31.454769,31.027822,31.167044,652200,15.614729
"2002-12-18",31.185606,31.232014,30.907164,31.00926,673800,15.535683
"2002-12-19",31.00926,31.287703,30.916445,31.046385,518400,15.554278
"2002-12-20",31.278421,31.278421,31.083511,31.083511,804000,15.57288
"2002-12-23",31.1392,31.315546,30.990696,31.315546,516600,15.689132
"2002-12-24",31.278421,31.510456,31.278421,31.417643,138400,15.740273
"2002-12-26",31.417643,31.686804,31.222733,31.306265,714500,15.684478
"2002-12-27",31.20417,31.436205,31.111355,31.278421,265000,15.670525
"2002-12-30",31.343391,31.686804,31.148481,31.686804,558900,15.875127
"2002-12-31",31.621834,32.048779,31.426924,31.621834,645400,15.842585
"2003-01-02",31.770336,32.132313,31.72393,32.132313,508400,16.098324
"2003-01-03",32.252972,32.382912,31.965246,32.24369,812000,16.154135
"2003-01-06",32.24369,32.652073,32.150875,32.624229,722200,16.344786
"2003-01-07",32.299377,32.373631,31.890995,32.11375,838100,16.089027
"2003-01-08",32.11375,32.11375,31.445486,31.52902,651800,15.796078
"2003-01-09",31.538301,31.779619,31.352673,31.751774,556200,15.907671
"2003-01-10",31.696085,31.696085,31.232014,31.287703,520400,15.675179
"2003-01-13",31.371235,31.501175,30.795786,30.925726,722300,15.493827
"2003-01-14",30.907164,30.94429,30.777224,30.851475,432400,15.456627
"2003-01-15",30.81435,30.990696,30.470936,30.730816,697900,15.396173
"2003-01-16",30.74938,30.935009,30.322433,30.322433,554700,15.191579
"2003-01-17",30.257463,30.303871,29.886206,29.979021,613800,15.019531
"2003-01-21",29.979021,30.081116,29.811954,29.867643,737700,14.963734
"2003-01-22",29.8398,30.452374,29.746984,30.303871,867900,15.182282
"2003-01-23",30.303871,30.480219,30.257463,30.42453,657300,15.242727
"2003-01-24",30.350279,30.4895,29.90477,29.90477,564100,14.982328
"2003-01-27",29.422134,29.756266,29.422134,29.505669,773700,14.782374
"2003-01-28",29.552074,29.830519,29.524231,29.830519,571000,14.945132
"2003-01-29",29.691296,30.211056,29.570639,30.081116,398300,15.070678
"2003-01-30",30.16465,30.238901,29.70986,29.70986,360900,14.884673
"2003-01-31",29.607763,30.405966,29.607763,30.350279,582300,15.205524
"2003-02-03",30.350279,30.4895,30.201775,30.387403,985500,15.224125
"2003-02-04",30.443092,30.842194,30.35956,30.81435,972300,15.438027
"2003-02-05",30.907164,31.287703,30.842194,31.018541,608300,15.540332
"2003-02-06",31.287703,31.482613,31.07423,31.287703,708400,15.675179
"2003-02-07",31.510456,32.067341,31.46405,31.733212,1344200,15.898381
"2003-02-10",31.7889,31.900276,31.603271,31.751774,1130200,15.907671
"2003-02-11",31.835306,31.965246,31.603271,31.649679,675100,15.856528
"2003-02-12",31.696085,31.881714,31.519739,31.705366,896400,15.884429
"2003-02-13",31.306265,31.315546,30.851475,30.981415,1143800,15.821131
"2003-02-14",31.07423,31.26914,30.888601,31.092793,974600,15.878008
"2003-02-18",31.278421,31.779619,31.250576,31.72393,720000,16.20031
"2003-02-19",31.72393,32.067341,31.72393,32.020935,584800,16.35198
"2003-02-20",32.020935,32.067341,31.761055,32.011654,523300,16.347244
"2003-02-21",32.234409,32.44788,31.863152,32.24369,670700,16.465734
"2003-02-24",32.11375,32.31794,31.965246,32.169437,673100,16.427813
"2003-02-25",32.132313,32.392193,32.030216,32.290096,726000,16.489429
"2003-02-26",32.271534,32.280815,32.002373,32.002373,735000,16.342499
"2003-02-27",32.141594,32.345787,32.085907,32.299377,628600,16.494167
"2003-02-28",32.373631,32.568539,32.11375,32.150875,784100,16.418333
"2003-03-03",32.345787,32.587101,32.206566,32.299377,934000,16.494167
"2003-03-04",32.327221,32.420036,32.002373,32.020935,705600,16.35198
"2003-03-05",31.7889,32.262253,31.7889,32.262253,610300,16.475208
"2003-03-06",32.262253,32.262253,31.955965,32.011654,789200,16.347244
"2003-03-07",31.881714,32.067341,31.835306,32.002373,600900,16.342499
"2003-03-10",31.974529,31.974529,31.65896,31.65896,528500,16.16713
"2003-03-11",31.751774,32.011654,31.686804,31.733212,650500,16.205048
"2003-03-12",31.733212,31.890995,31.696085,31.705366,3605500,16.190828
"2003-03-13",31.937403,32.271534,31.937403,32.206566,3348200,16.446781
"2003-03-14",32.299377,32.429317,32.076626,32.345787,1057200,16.517876
"2003-03-17",32.345787,33.329617,32.160156,33.329617,1017000,17.020273
"2003-03-18",33.329617,33.719437,33.292492,33.608059,1099000,17.16247
"2003-03-19",33.673031,34.155666,33.645187,33.970036,944100,17.347315
"2003-03-20",33.886501,34.276321,33.431713,34.155666,723100,17.442116
"2003-03-21",34.508358,34.508358,33.87722,34.081413,1717100,17.404192
"2003-03-24",34.090694,34.090694,32.986206,33.181114,834700,16.944439
"2003-03-25",33.041893,33.812252,33.041893,33.812252,691800,17.266748
"2003-03-26",33.598778,33.932911,33.376026,33.932911,621900,17.328363
"2003-03-27",33.830814,33.867939,33.505966,33.79369,805400,17.257263
"2003-03-28",33.737999,33.87722,33.598778,33.710155,723600,17.214602
"2003-03-31",33.598778,33.61734,33.162552,33.255367,1306200,16.982359
"2003-04-01",33.338898,34.016441,33.27393,34.016441,664400,17.371012
"2003-04-02",34.202072,34.582611,34.18351,34.499077,980800,17.617485
"2003-04-03",34.499077,34.517639,34.155666,34.285606,785700,17.508471
"2003-04-04",34.387699,34.517639,34.118538,34.202072,625000,17.465807
"2003-04-07",34.341293,34.768238,34.239197,34.387699,875600,17.560608
"2003-04-08",34.452671,34.461952,34.192791,34.220634,496300,17.475286
"2003-04-09",34.452671,34.452671,34.239197,34.322731,850400,17.527426
"2003-04-10",34.341293,34.341293,33.942192,34.05357,660800,17.389977
"2003-04-11",34.239197,34.434109,33.92363,34.090694,604400,17.408936
"2003-04-14",34.276321,34.461952,34.044289,34.461952,505200,17.598516
"2003-04-15",34.461952,34.461952,34.211353,34.415546,473100,17.574829
"2003-04-16",34.387699,34.499077,34.248478,34.452671,873000,17.593777
"2003-04-17",34.387699,34.796082,34.341293,34.693989,735000,17.717018
"2003-04-21",34.898178,34.944588,34.554768,34.712551,781900,17.726501
"2003-04-22",34.65686,35.380814,34.591892,35.250874,980200,18.0014
"2003-04-23",35.22303,35.334408,35.037399,35.22303,414200,17.987175
"2003-04-24",34.805367,35.09309,34.629017,34.647579,848400,17.693314
"2003-04-25",34.805367,34.805367,34.304169,34.369137,583700,17.551125
"2003-04-28",34.341293,34.610455,34.099976,34.211353,579400,17.470543
"2003-04-29",34.248478,34.7868,34.202072,34.52692,1013900,17.631701
"2003-04-30",34.52692,34.57333,33.691593,34.081413,1059000,17.404192
"2003-05-01",34.099976,34.499077,33.92363,34.359856,923100,17.546383
"2003-05-02",34.332012,34.805367,34.294888,34.387699,960500,17.560608
"2003-05-05",34.369137,34.814648,34.341293,34.805367,1022900,17.773893
"2003-05-06",34.805367,35.501472,34.7868,35.269436,676900,18.010876
"2003-05-07",35.269436,35.455067,35.028118,35.306561,1275000,18.029833
"2003-05-08",35.427219,35.937698,35.297279,35.724228,854900,18.243128
"2003-05-09",35.919136,36.346081,35.789196,36.243988,831400,18.508549
"2003-05-12",36.243988,36.429615,35.937698,36.243988,891200,18.508549
"2003-05-13",36.281113,36.568836,36.058357,36.179016,1132300,18.475367
"2003-05-14",35.87273,36.26255,35.130215,35.315842,953500,18.338707
"2003-05-15",35.269436,35.306561,35.055962,35.278717,644100,18.319429
"2003-05-16",35.278717,35.390095,35.055962,35.334408,996700,18.348347
"2003-05-19",35.343689,35.343689,35.195187,35.260155,675400,18.309782
"2003-05-20",35.269436,35.779915,35.241592,35.770634,1303900,18.574869
"2003-05-21",35.770634,35.87273,35.390095,35.752071,716100,18.565235
"2003-05-22",35.752071,36.104767,35.687099,36.095482,1052900,18.743553
"2003-05-23",36.058357,36.281113,35.87273,36.26255,579800,18.830311
"2003-05-27",36.26255,36.26255,35.919136,36.104767,674400,18.748384
"2003-05-28",36.3368,36.3368,35.334408,35.343689,935000,18.353163
"2003-05-29",35.399376,35.464348,33.645187,34.341293,1423800,17.832644
"2003-05-30",34.52692,34.926022,34.452671,34.91674,1266100,18.131456
"2003-06-02",35.148777,35.445782,35.065247,35.195187,799100,18.276051
"2003-06-03",35.306561,35.677818,34.990993,35.640694,486300,18.507397
"2003-06-04",35.687099,35.919136,35.594288,35.87273,867300,18.62788
"2003-06-05",35.807758,36.030514,35.408657,35.714947,729000,18.545956
"2003-06-06",35.74279,36.243988,35.74279,36.151173,722800,18.772469
"2003-06-09",36.058357,36.123329,35.807758,35.844887,537500,18.613428
"2003-06-10",35.826321,36.670933,35.826321,36.615242,823200,19.013456
"2003-06-11",36.568836,37.079315,36.3368,37.051472,2745900,19.239973
"2003-06-12",37.107159,37.162849,36.503868,36.643089,2625000,19.027918
"2003-06-13",36.800873,36.85656,36.067638,36.067638,604700,18.729097
"2003-06-16",36.299675,36.429615,36.104767,36.429615,845700,18.917067
"2003-06-17",36.438896,36.717339,36.058357,36.114048,649000,18.753201
"2003-06-18",36.039795,36.290394,35.733509,36.290394,700500,18.844767
"2003-06-19",36.243988,36.457458,35.909855,36.058357,8e+05,18.724285
"2003-06-20",36.179016,36.318237,36.011951,36.086201,1175900,18.738731
"2003-06-23",36.030514,36.049076,35.557159,35.733509,709400,18.55559
"2003-06-24",35.807758,35.909855,35.594288,35.835602,1038500,18.608606
"2003-06-25",35.826321,36.373928,35.74279,36.049076,667900,18.719463
"2003-06-26",36.049076,36.643089,36.049076,36.633808,712200,19.023088
"2003-06-27",36.680214,36.884407,36.476021,36.568836,511800,18.989359
"2003-06-30",36.800873,36.847279,36.123329,36.225422,1199400,18.811026
"2003-07-01",36.3368,36.615242,35.817039,36.615242,875900,19.013456
"2003-07-02",36.65237,37.283508,36.65237,37.218536,880800,19.326729
"2003-07-03",37.172131,37.515541,37.060753,37.496979,391000,19.471323
"2003-07-07",37.357758,37.868237,37.357758,37.840393,642400,19.649647
"2003-07-08",37.840393,37.905361,37.450573,37.821831,667100,19.640009
"2003-07-09",37.784702,37.793987,37.302071,37.478416,534300,19.461685
"2003-07-10",37.478416,37.543388,36.865841,36.875122,592300,19.148403
"2003-07-11",37.079315,37.580513,37.079315,37.404167,615200,19.423128
"2003-07-14",37.6362,37.89608,37.478416,37.691891,904900,19.572531
"2003-07-15",37.868237,38.193089,37.599075,38.100273,547000,19.784594
"2003-07-16",37.961052,38.239494,37.543388,37.589794,1010200,19.519506
"2003-07-17",37.496979,37.710453,37.107159,37.320633,749700,19.379747
"2003-07-18",37.404167,37.821831,37.264942,37.81255,504200,19.635195
"2003-07-21",37.81255,37.951771,37.37632,37.645481,308600,19.548429
"2003-07-22",37.645481,37.970333,37.626919,37.775421,588700,19.615906
"2003-07-23",37.81255,37.81255,37.357758,37.534107,361600,19.490593
"2003-07-24",37.589794,38.128117,37.561951,38.100273,650300,19.784594
"2003-07-25",38.193089,38.777817,38.137398,38.740692,637600,20.117151
"2003-07-28",38.517937,38.703568,38.053867,38.063148,557200,19.765324
"2003-07-29",38.239494,38.796379,38.183807,38.582909,873400,20.035217
"2003-07-30",38.796379,39.427517,38.796379,39.167637,739800,20.338852
"2003-07-31",39.399673,39.63171,38.991291,39.306858,880800,20.41115
"2003-08-01",39.316139,39.399673,39.074821,39.32542,678300,20.420794
