"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"2014-05-23",69.628433,70.339256,69.571892,70.282715,637100,60.869995
"2014-05-27",70.51696,71.203552,70.371567,70.654282,739400,61.191795
"2014-05-28",70.339256,70.823906,70.080772,70.113083,552600,61.047085
"2014-05-29",70.298866,70.52504,69.749596,70.420029,544800,61.314339
"2014-05-30",70.298866,70.48465,69.943459,70.420029,715400,61.314339
"2014-06-02",70.51696,70.945076,69.95961,70.718903,480400,61.57457
"2014-06-03",70.468498,70.581581,69.943459,70.121162,714000,61.054108
"2014-06-04",70,70.444267,69.838448,70.121162,478800,61.054108
"2014-06-05",70.234245,71.138931,69.943459,71.033928,638500,61.84885
"2014-06-06",70.880455,71.696281,70.872375,71.324715,1120700,62.102039
"2014-06-09",71.316643,72.334412,71.025848,71.785141,1200100,62.502926
"2014-06-10",71.615509,71.938614,71.001617,71.930534,1318900,62.629539
"2014-06-11",71.567047,72.043617,71.316643,71.938614,777800,62.636566
"2014-06-12",71.801292,71.898224,71.1147,71.736671,1583600,62.460732
"2014-06-13",71.760902,72.366722,71.542809,72.011307,1009500,62.699856
"2014-06-16",71.777061,72.116318,71.583199,72.011307,997400,62.699856
"2014-06-17",71.833603,72.495964,71.615509,72.221321,769200,62.882713
"2014-06-18",72.213249,72.746368,71.526657,72.617126,811300,63.227352
"2014-06-19",72.576736,73.206787,72.180939,73.077545,849500,63.62822
"2014-06-20",73.271408,73.432953,72.705978,73.271408,1342800,63.797028
"2014-06-23",73.255249,73.27948,72.495964,72.697899,702500,63.297661
"2014-06-24",72.689819,73.109856,72.20517,72.229401,781700,62.889751
"2014-06-25",72.16478,72.75444,71.970924,72.512115,568400,63.135906
"2014-06-26",72.609047,72.786751,71.68013,72.390953,574000,63.030407
"2014-06-27",72.285942,72.681747,72.027466,72.592896,710900,63.206238
"2014-06-30",72.746368,73.80452,72.342491,73.465263,1357000,63.965816
"2014-07-01",73.537964,74.184166,73.441032,73.497574,937700,63.993935
"2014-07-02",73.231018,73.441032,72.891762,73.190628,702400,63.726673
"2014-07-03",73.408722,73.91761,73.303719,73.562195,628400,64.050201
"2014-07-07",73.416801,73.505653,72.495964,72.673668,990700,63.276569
"2014-07-08",72.673668,72.83522,72.156708,72.342491,799600,62.988209
"2014-07-09",72.681747,72.79483,72.148628,72.358643,689000,63.002274
"2014-07-10",71.550888,71.591278,70.872375,71.445877,1707300,62.207546
"2014-07-11",71.534737,72.043617,71.130859,71.68013,1103500,62.411503
"2014-07-14",72.447495,72.447495,71.71244,71.849754,1043800,62.559185
"2014-07-15",71.849754,72.003227,71.058159,71.179321,1596800,61.975452
"2014-07-16",71.510498,72.140549,71.16317,71.841682,1795400,62.552166
"2014-07-17",70.888527,71.478188,69.870758,70.387726,2011200,61.286201
"2014-07-18",70.662361,71.760902,70.395798,71.663971,1443500,62.397427
"2014-07-21",71.63974,72.560585,71.437805,72.326332,1202200,62.974125
"2014-07-22",72.72213,73.142166,72.609047,72.75444,1336500,63.346889
"2014-07-23",72.786751,72.988693,72.285942,72.350563,772500,62.995247
"2014-07-24",72.560585,72.76252,71.623589,71.744751,1408200,62.467758
"2014-07-25",71.486267,71.841682,71.332794,71.534737,1097700,62.284901
"2014-07-28",71.332794,71.348953,70.59774,71.171242,1003500,61.968414
"2014-07-29",70.799675,71.478188,70.218094,70.258484,1026400,61.173679
"2014-07-30",70.411957,70.848145,69.854607,70.492729,1262800,61.377628
"2014-07-31",69.903069,70.613892,69.264946,69.273018,1687700,60.315643
"2014-08-01",68.723747,69.071083,68.093697,68.675285,1292500,59.795189
"2014-08-04",68.982231,69.854607,68.642975,69.620354,1162400,60.618057
"2014-08-05",69.418419,69.571892,68.441032,68.667206,1284900,59.788155
"2014-08-06",68.142166,68.594505,67.859451,68.142166,1113800,59.331013
"2014-08-07",68.602585,68.893379,67.907913,68.053314,820400,59.253639
"2014-08-08",68.424881,69.192245,67.940224,69.135704,1199900,60.196087
"2014-08-11",69.596123,69.95961,69.248787,69.51535,649400,60.526638
"2014-08-12",69.240707,70.096931,69.224556,69.717285,827600,60.702477
"2014-08-13",69.878838,70.848145,69.773827,70.468498,770100,61.356548
"2014-08-14",70.51696,70.945076,70.395798,70.888527,514000,61.722252
"2014-08-15",71.243942,71.332794,70.113083,70.581581,610200,61.454998
"2014-08-18",71.07431,71.841682,70.977386,71.841682,680200,62.552166
"2014-08-19",71.995155,72.407104,71.752831,72.261711,896600,62.917881
"2014-08-20",72.253632,73.166397,72.140549,72.907913,866700,63.480522
"2014-08-21",73.222939,73.222939,72.302101,72.374802,898700,63.016354
"2014-08-22",72.633278,72.633278,71.445877,71.793213,726200,62.509953
"2014-08-25",72.23748,72.932152,71.946686,72.479805,661000,63.107758
"2014-08-26",72.463654,72.738289,71.946686,71.987076,366800,62.678749
"2014-08-27",71.550888,71.825523,71.171242,71.486267,804700,62.5905
"2014-08-28",71.260094,71.268173,70.646202,71.16317,476500,62.307598
"2014-08-29",71.260094,71.413567,70.823906,70.977386,728800,62.14492
"2014-09-02",71.211632,71.744751,70.953148,71.179321,748200,62.321747
"2014-09-03",71.550888,71.591278,71.090469,71.284332,1168700,62.41367
"2014-09-04",71.292404,72.213249,71.025848,71.16317,811800,62.307598
"2014-09-05",70.969307,71.252022,70.48465,71.203552,882400,62.342968
"2014-09-08",70.961227,71.171242,70.395798,70.541199,1023300,61.763035
"2014-09-09",70.428108,70.589661,69.975769,70.080772,1091400,61.359901
"2014-09-10",70.226173,70.444267,69.709206,70,1048900,61.289173
"2014-09-11",69.822296,70.379646,69.773827,70.298866,958400,61.550842
"2014-09-12",70.323105,70.323105,69.143784,69.289177,924700,60.666798
"2014-09-15",69.030693,69.248787,68.562195,68.691437,1203800,60.14344
"2014-09-16",68.634895,69.184166,68.101776,68.87722,770500,60.306103
"2014-09-17",69.143784,69.450729,68.36026,68.432953,1113700,59.917122
"2014-09-18",68.667206,69.168015,68.489502,68.982231,660800,60.398067
"2014-09-19",69.410339,69.571892,68.699516,68.92569,1050000,60.348564
"2014-09-22",68.683357,68.828758,67.592896,67.851372,897500,59.407932
"2014-09-23",67.770599,67.770599,66.19548,66.534737,2448300,58.255127
"2014-09-24",66.106621,66.518578,65.387726,66.187401,2163900,57.951012
"2014-09-25",65.831985,65.848145,65.161552,65.161552,1325400,57.052822
"2014-09-26",65.226173,66.033928,64.99192,65.840065,1104400,57.646908
"2014-09-29",65.185783,65.864296,64.886917,65.686592,1141400,57.512527
"2014-09-30",65.686592,65.928917,64.822296,64.886917,1242900,56.812363
"2014-10-01",64.789986,65.024231,63.941841,64.168015,2158000,56.18293
"2014-10-02",64.046852,64.789986,63.602585,64.305328,1558600,56.30315
"2014-10-03",64.725365,65.024231,64.418419,64.450729,2086400,56.43045
"2014-10-06",64.717285,64.838448,63.731827,64.095314,1453200,56.119278
"2014-10-07",63.966076,63.966076,61.94669,62.003231,2350300,54.287525
"2014-10-08",62.100163,63.36026,61.720516,63.31987,2673200,55.440327
"2014-10-09",63.101776,63.166397,61.453957,61.486267,1559500,53.834888
"2014-10-10",61.526657,62.019386,60.379646,61.195477,1761400,53.580284
"2014-10-13",60.848141,61.332794,58.416801,58.505653,2636900,51.225193
"2014-10-14",58.861065,59.458805,57.79483,58.174477,3415000,50.935215
"2014-10-15",57.471729,58.449112,56.542812,58.206783,2771300,50.963512
"2014-10-16",58.206783,59.789986,57.164783,59.321487,3967600,51.939503
"2014-10-17",60.153473,60.831985,59.70113,60.185783,3429200,52.696247
"2014-10-20",60.22617,60.420033,59.74152,60.250404,1763700,52.752819
"2014-10-21",60.953152,61.987076,60.783524,61.9063,1958000,54.20266
"2014-10-22",62.027462,62.746365,61.542812,61.591278,2549500,53.926834
"2014-10-23",62.374798,63.715672,62.350567,63.295639,2233200,55.419102
"2014-10-24",63.222939,63.957996,62.964458,63.8853,1367100,55.93539
"2014-10-27",63.279484,63.311794,62.221325,62.665588,2213900,54.867458
"2014-10-28",62.705978,64.264946,62.705978,64.224556,1611800,56.23243
"2014-10-29",64.361877,64.612274,63.142166,63.788368,1706200,55.850517
"2014-10-30",63.465267,64.547661,63.247173,64.168015,1148800,56.18293
"2014-10-31",65.113083,65.226173,63.780293,64.168015,2948600,56.18293
"2014-11-03",64.256866,65.274635,63.949921,64.44265,3030300,56.423393
"2014-11-04",64.886917,65.04039,63.634895,63.8853,11181200,55.93539
"2014-11-05",64.878838,65.775444,63.933765,65.630051,4608400,57.463032
"2014-11-06",65.621971,65.961227,64.878838,65.403877,2921800,57.264996
"2014-11-07",65.549271,66.033928,65.242325,65.856216,1659900,57.661037
"2014-11-10",65.904686,66.025848,65.323105,65.743134,1477000,57.562035
"2014-11-11",65.710823,65.831985,64.773827,65.226173,1669300,57.109417
"2014-11-12",64.927299,65.759293,64.870758,65.500809,1330300,57.349876
"2014-11-13",65.500809,65.533119,64.281097,64.822296,2916100,56.755783
"2014-11-14",64.644585,65.242325,64.620354,64.789986,1616300,56.727497
"2014-11-17",64.830368,65.500809,64.531502,65.323105,1448700,57.194271
"2014-11-18",65.218094,65.743134,65.048462,65.193863,1456100,57.08112
"2014-11-19",65.064621,65.266556,64.668823,65.177704,996300,57.066967
"2014-11-20",64.951538,66.486267,64.749596,66.15509,1539700,57.922733
"2014-11-21",67.075928,67.439415,66.567047,66.801292,2402000,58.488514
"2014-11-24",66.962845,67.350563,66.462036,67.140549,1682000,58.785557
"2014-11-25",66.882065,67.487885,66.429726,66.849754,2600700,58.881744
"2014-11-26",66.663971,66.906303,65.379646,65.51696,1954500,57.707817
"2014-11-28",63.869144,64.216476,61.575123,62.189014,4225200,54.776527
"2014-12-01",60.541195,60.969307,59.232632,60.605816,4763200,53.382034
"2014-12-02",59.563812,62.334412,59.563812,61.962845,4768100,54.57732
"2014-12-03",62.108238,62.609047,61.970921,62.140549,3742500,54.733849
"2014-12-04",61.865913,61.94669,61.098545,61.340874,2343500,54.029484
"2014-12-05",60.953152,61.575123,60.371567,61.15509,2506700,53.865837
"2014-12-08",60.161552,61.575123,59.40226,59.579967,2999100,52.478458
"2014-12-09",58.465267,59.571892,58.36026,59.426495,2794600,52.343285
"2014-12-10",58.764137,58.84491,56.890144,57.560581,5662100,50.699776
"2014-12-11",57.835217,57.835217,56.591278,56.663975,3479700,49.910038
"2014-12-12",56.12278,56.187401,54.765751,54.781906,3810400,48.252293
"2014-12-15",55.250404,55.290791,54.224556,54.73344,4856500,48.209606
"2014-12-16",54.668819,57.851372,54.668819,55.56543,5606500,48.942425
"2014-12-17",55.678513,57.802906,55.428108,57.568661,4512200,50.706894
"2014-12-18",58.691437,59.264942,57.778675,58.263329,4074600,51.318756
"2014-12-19",58.683361,59.660744,58.521809,59.515347,3730400,52.421551
"2014-12-22",59.499191,59.717285,58.957996,59.620354,2149400,52.514038
"2014-12-23",59.725365,60.638126,59.676899,60.161552,1732300,52.990723
"2014-12-24",60.331181,60.500809,59.838448,59.935379,1050600,52.791508
"2014-12-26",59.935379,60.395802,59.596123,59.636509,1570100,52.528267
"2014-12-29",59.636509,59.73344,58.925686,59.168015,1908800,52.115612
"2014-12-30",59.079159,59.571892,58.804523,59.345718,1778600,52.272133
"2014-12-31",59.450726,59.588047,57.907917,57.932148,1906000,51.027054
"2015-01-02",58.271404,58.691437,57.399033,58.142166,2099600,51.212029
"2015-01-05",57.382877,58.715672,55.840065,56.1147,5079300,49.426228
"2015-01-06",56.308563,56.41357,55.201939,55.848141,3130400,49.191441
"2015-01-07",56.542812,56.801292,55.654282,56.308563,2993400,49.596985
"2015-01-08",56.93861,57.49596,56.41357,57.455574,2041200,50.607281
"2015-01-09",57.447495,57.609047,56.211632,56.252018,2395600,49.547176
"2015-01-12",56.41357,56.470112,54.765751,55.52504,2300000,48.906857
"2015-01-13",55.912762,56.518578,55.024231,55.85622,2786400,49.198563
"2015-01-14",55.064621,55.807755,54.749596,55.55735,2914400,48.93531
"2015-01-15",55.888531,56.68013,55.331181,55.403877,2862300,48.800137
"2015-01-16",55.371567,56.357029,55.048466,56.195477,3398300,49.497383
"2015-01-20",56.502422,56.825523,55.953152,56.64782,2290100,49.895809
"2015-01-21",56.324718,58.06139,56.324718,57.915993,2954400,51.012821
"2015-01-22",56.979,58.239094,56.979,58.190632,2333700,51.254723
"2015-01-23",57.625202,58.004845,56.292408,56.348949,2524600,49.632553
"2015-01-26",56.558968,57.778675,56.526657,57.318256,2621500,50.486336
"2015-01-27",56.187401,57.778675,55.177708,57.067852,3639200,50.26577
"2015-01-28",57.229401,57.229401,55.242325,55.411953,2812600,48.807243
"2015-01-29",55.347336,56.922455,55.024231,56.655895,3159100,49.90292
"2015-01-30",56.009693,56.760906,55.52504,56.575123,4845000,49.831783
"2015-02-02",56.15509,58.562199,55.016155,58.465267,4851900,51.496632
"2015-02-03",60.26656,60.347336,59.297253,59.636509,4883000,52.528267
"2015-02-04",59.103394,59.289177,58.190632,58.368336,2626700,51.411251
"2015-02-05",58.836834,59.006462,58.35218,58.747982,1696000,51.745644
"2015-02-06",58.715672,59.014538,58.069466,58.247173,1698500,51.304523
"2015-02-09",58.126011,59.095314,58.06139,58.990307,2140000,51.95908
"2015-02-10",59.151859,59.289177,57.964458,58.513733,1410900,51.539318
"2015-02-11",58.247173,58.513733,57.552505,58.222939,1174300,51.283184
"2015-02-12",58.61874,59.264942,58.344105,59.192245,1377700,52.136959
"2015-02-13",59.256866,60.234249,59.127625,60.105007,2648000,52.940926
"2015-02-17",59.862682,60.096931,59.030693,60.008076,1873500,52.855541
"2015-02-18",59.886913,60.210014,59.305332,59.652664,2522700,52.542492
"2015-02-19",59.264942,60.088852,58.957996,60.016155,2419900,52.862659
"2015-02-20",59.709209,60.306946,58.715672,60.177708,1690200,53.004948
"2015-02-23",59.846527,60.121162,59.17609,59.547657,1232300,52.450001
"2015-02-24",59.466881,60.040386,59.321487,59.822292,1143700,52.691902
"2015-02-25",59.44265,59.725365,58.957996,59.313408,1101500,52.595352
"2015-02-26",59.192245,59.47496,58.368336,58.578354,1676100,51.943562
"2015-02-27",58.521809,59.014538,58.109856,58.198708,1630500,51.606911
"2015-03-02",58.198708,58.715672,57.350567,58.489498,1821200,51.864761
"2015-03-03",58.158321,58.804523,57.730209,58.263329,2017900,51.664211
"2015-03-04",58.004845,58.117931,57.310177,57.859451,1430500,51.306065
"2015-03-05",57.859451,58.554119,57.584816,58.529888,2180300,51.900578
"2015-03-06",57.859451,58.255249,56.93861,57.116318,1619700,50.647114
"2015-03-09",57.294022,58.109856,57.294022,57.924072,1431700,51.363377
"2015-03-10",57.423264,57.423264,56.68013,56.68013,1600900,50.260326
"2015-03-11",56.833603,57.051697,56.421646,56.930534,1444300,50.482372
"2015-03-12",57.277866,58.222939,57.189014,58.101776,1619000,51.520947
"2015-03-13",57.915993,57.932148,56.930534,57.552505,1840600,51.033894
"2015-03-16",57.689823,57.883682,57.334412,57.649433,2198400,51.119846
"2015-03-17",57.390953,57.390953,55.605816,56.025848,3017700,49.680149
"2015-03-18",55.81583,58.432957,55.500809,58.239094,2623300,51.642715
"2015-03-19",57.722134,57.867527,56.987076,57.46365,1585500,50.955112
"2015-03-20",57.738289,58.05331,57.487885,57.592892,4187100,51.069702
"2015-03-23",57.075928,57.285946,56.025848,56.08239,2255300,49.730297
"2015-03-24",56.074314,56.60743,55.864296,56.421646,1302400,50.03112
"2015-03-25",56.64782,56.68013,55.775444,56.098545,1832300,49.744614
"2015-03-26",55.694668,56.300484,55.59774,56.138935,1947600,49.78043
"2015-03-27",56.268173,56.752827,56.009693,56.340874,1460400,49.959492
"2015-03-30",56.720516,57.051697,56.405491,56.94669,1198600,50.496696
"2015-03-31",56.575123,56.575123,55.460419,55.831985,2225600,49.508244
"2015-04-01",55.807755,56.478191,55.363491,56.074314,1390200,49.723129
"2015-04-02",56.090469,57.043617,55.735058,56.284328,1641400,49.909355
"2015-04-06",55.993538,58.263329,55.945072,57.665588,2003000,51.134171
"2015-04-07",57.390953,58.174477,57.350567,57.649433,1638900,51.119846
"2015-04-08",57.358643,58.109856,57.23748,57.722134,2540700,51.184311
"2015-04-09",57.53635,58.06139,57.318256,57.851372,1626600,51.298912
"2015-04-10",57.342487,57.350567,55.791599,56.058159,5594800,49.708805
"2015-04-13",56.058159,56.94669,55.783524,56.453957,1713600,50.05978
"2015-04-14",56.300484,57.447495,56.252018,57.277866,2010500,50.790367
"2015-04-15",57.754444,59.959614,57.53635,59.765751,3267300,52.99646
"2015-04-16",59.547657,59.935379,59.079159,59.200321,2124600,52.495079
"2015-04-17",58.610661,58.836834,57.940228,58.263329,1919000,51.664211
"2015-04-20",58.521809,59.151859,58.521809,58.957996,1836200,52.280197
"2015-04-21",58.869144,59.369953,57.778675,58.101776,2520300,51.520947
"2015-04-22",58.06139,58.158321,57.382877,58.069466,1863100,51.492302
"2015-04-23",58.134087,60.444263,58.109856,60.080776,3093800,53.275799
"2015-04-24",59.911148,60.26656,59.079159,59.644588,1921800,52.889027
"2015-04-27",59.781906,61.009693,59.523426,60.936996,2575500,54.035049
"2015-04-28",60.678513,61.252018,60.55735,61.163166,2700300,54.2356
"2015-04-29",60.743134,62.552505,60.395802,61.841679,3374400,54.837265
"2015-04-30",61.623585,61.987076,60.912762,61.163166,2616500,54.2356
"2015-05-01",61.163166,61.71244,60.500809,60.831985,3524800,53.941929
"2015-05-04",60.848141,61.405491,60.581585,61.001614,1931800,54.09235
"2015-05-05",61.163166,62.084007,60.55735,60.743134,1473800,53.863144
"2015-05-06",61.332794,61.389339,60.492729,60.872375,1695600,53.977737
"2015-05-07",60.654282,60.791599,59.959614,60.056541,2465900,53.254318
"2015-05-08",61.276253,61.389339,60.218094,60.678513,2161700,53.805836
"2015-05-11",60.775444,60.993538,60.395802,60.56543,1152900,53.70557
"2015-05-12",60.315025,61.147011,60.282715,60.912762,1152300,54.013565
"2015-05-13",61.171246,61.962845,61.106625,61.68013,1867000,54.694012
"2015-05-14",62.019386,62.358643,61.599354,61.801292,1591500,54.801445
"2015-05-15",61.785137,61.841679,60.726978,61.348949,1157700,54.400345
"2015-05-18",61.292408,61.567043,60.896606,61.292408,1076300,54.350204
"2015-05-19",60.945072,61.227787,60.201939,61.163166,2342500,54.2356
"2015-05-20",61.373184,62.197094,60.953152,61.63974,1440400,54.658192
"2015-05-21",61.591278,63.158321,61.502422,62.649433,2199400,55.553524
"2015-05-22",62.819061,63.174477,62.326332,62.819061,2325300,55.703938
"2015-05-26",62.423264,62.778675,62.067852,62.342487,2154800,55.281353
"2015-05-27",62.180939,62.334412,61.462036,61.987076,1353700,55.321136
"2015-05-28",61.744751,62.180939,61.268173,61.849758,1887800,55.198582
"2015-05-29",61.696285,61.809368,60.710823,60.904686,2032300,54.355148
"2015-06-01",61.284328,61.284328,60.508884,60.718903,1824800,54.189339
"2015-06-02",60.460419,61.720516,60.347336,61.235863,2722900,54.650711
"2015-06-03",61.421646,62.124393,60.912762,61.227787,1764100,54.643501
"2015-06-04",60.840065,60.840065,59.40226,59.515347,2328400,53.115215
"2015-06-05",59.466881,59.951534,59.079159,59.596123,1390800,53.187309
"2015-06-08",59.313408,59.499191,58.675282,58.772213,1809200,52.451988
"2015-06-09",58.901455,59.507271,58.255249,58.489498,3148100,52.199677
"2015-06-10",59.087238,59.749596,58.84491,59.256866,2080700,52.884533
"2015-06-11",59.40226,59.499191,58.796448,59.273022,1183700,52.898949
"2015-06-12",59.103394,59.305332,58.869144,59.071083,1136200,52.718719
"2015-06-15",58.481422,58.683361,57.875607,58.069466,1598800,51.824818
"2015-06-16",58.069466,58.166397,57.568661,58.085621,1500400,51.839241
"2015-06-17",58.336025,58.925686,58.336025,58.707592,1583100,52.394314
"2015-06-18",58.788368,59.709209,58.408722,59.313408,2013900,52.93499
"2015-06-19",59.151859,59.18417,58.529888,58.594509,1545800,52.2934
"2015-06-22",58.861065,58.893375,58.384491,58.610661,972300,52.307808
"2015-06-23",58.505653,58.772213,58.239094,58.610661,724300,52.307808
"2015-06-24",58.61874,58.796448,58.037155,58.239094,870600,51.976204
"2015-06-25",58.35218,58.35218,57.326332,57.326332,877800,51.161598
"2015-06-26",57.415184,57.689823,57.132473,57.487885,3681300,51.305782
"2015-06-29",56.720516,57.431339,56.534733,56.615509,1224800,50.52721
"2015-06-30",57.382877,57.681744,56.631664,56.688206,1722300,50.592094
"2015-07-01",57.221325,57.334412,56.389339,56.567043,1626600,50.483955
"2015-07-02",56.930534,57.156704,56.373184,56.534733,1800200,50.455128
"2015-07-06",55.872375,56.768982,55.670437,56.098545,1583700,50.065845
"2015-07-07",56.106625,56.510502,55.25848,56.357029,2262900,50.296528
"2015-07-08",55.880451,56.1147,54.725365,54.991924,1951000,49.078228
"2015-07-09",56.058159,56.058159,54.305332,54.313408,2336800,48.472679
"2015-07-10",53.311794,54.063004,52.253635,52.730209,3809900,47.059731
"2015-07-13",53.05331,53.562199,52.600967,53.311794,3497100,47.578777
"2015-07-14",53.182552,54.014538,52.924072,53.723747,2361600,47.94643
"2015-07-15",53.578354,53.578354,52.665588,53.158321,1935400,47.441803
"2015-07-16",53.521809,53.990307,53.441032,53.570274,2171400,47.809456
"2015-07-17",53.481422,54.14378,53.384491,53.610661,1850000,47.845505
"2015-07-20",53.546043,53.852989,53.28756,53.554119,1660500,47.795044
"2015-07-21",52.20517,53.32795,51.64782,52.213245,4155700,46.598362
"2015-07-22",51.954765,52.633278,51.720516,52.140549,1740700,46.533485
"2015-07-23",52.116318,52.657513,52.003231,52.116318,2149000,46.51186
"2015-07-24",52.245556,52.318256,51.615509,51.777061,2048300,46.209091
"2015-07-27",51.373184,51.71244,51.025848,51.655895,3196700,46.100948
"2015-07-28",51.954765,52.148628,51.324718,51.898224,2916700,46.317219
"2015-07-29",51.809368,52.964458,51.720516,52.810986,1434800,47.131821
"2015-07-30",52.778675,52.778675,51.93861,52.197094,1715900,46.583958
"2015-07-31",52.390953,52.673668,51.526657,51.752827,2296800,46.187454
"2015-08-03",51.421646,51.526657,50.581585,50.694668,2017400,45.243095
"2015-08-04",51.1147,51.688206,50.654282,50.783524,3658200,45.322384
"2015-08-05",51.203552,52.350567,51.203552,51.453957,1914500,45.920723
"2015-08-06",51.510502,52.172859,50.961227,51.752827,1404100,46.187454
"2015-08-07",51.583199,52.455574,51.373184,51.583199,1317400,46.036072
"2015-08-10",52.011307,53.537964,51.833603,53.36026,1734600,47.622032
"2015-08-11",52.576736,52.673668,51.728596,52.043617,1189900,46.446976
"2015-08-12",51.736671,52.46365,51.292408,52.221325,1243900,46.605576
"2015-08-13",52.302101,52.302101,51.63974,52.011307,1342100,46.418133
"2015-08-14",51.94669,52.407108,51.591278,51.655895,1606400,46.100948
"2015-08-17",51.542812,52.294022,51.106625,52.019386,1627700,46.42535
"2015-08-18",51.930534,51.93861,51.357029,51.67205,1132300,46.115364
"2015-08-19",51.324718,51.526657,50.371567,50.710823,1321300,45.257507
"2015-08-20",50.355412,50.686592,49.426495,49.426495,1650800,44.111294
"2015-08-21",49.119549,49.329563,48.271404,48.279484,2088200,43.087631
"2015-08-24",45.654282,48.465267,44.830372,46.768982,2503100,41.739563
"2015-08-25",48.158321,48.39257,45.193863,45.22617,2560800,40.362656
"2015-08-26",46.08239,47.092083,45.52504,47.043617,3083800,41.984661
"2015-08-27",47.552505,48.739902,47.261711,48.449112,1964200,43.628525
"2015-08-28",48.126011,49.111469,48.021,48.764137,1792700,43.912212
"2015-08-31",48.998386,50.403877,48.311794,50.040386,3554700,45.061466
"2015-09-01",48.739902,49.071083,47.439419,47.673668,2348800,42.930229
"2015-09-02",48.222939,48.384491,47.261711,48.134087,1707800,43.344845
"2015-09-03",47.883682,48.691437,47.819061,48.029079,2022700,43.250282
"2015-09-04",47.366722,47.673668,46.833603,47.382877,1918400,42.668381
"2015-09-08",48.739902,49.854603,48.400646,49.684975,2542100,44.741425
"2015-09-09",50.177708,50.541195,48.828754,48.861065,2021100,43.999496
"2015-09-10",48.8853,49.200321,48.416801,48.731827,1333400,43.883106
"2015-09-11",48.901455,49.208401,48.424877,48.91761,1616700,44.050407
"2015-09-14",48.747982,48.949921,48.214863,48.449112,1408700,43.628525
"2015-09-15",48.594509,49.628433,48.465267,49.531502,1481700,44.603218
"2015-09-16",49.571892,50.25848,49.539581,50.129242,1623000,45.141487
"2015-09-17",49.919224,50.492729,49.555737,49.676899,2094900,44.734142
"2015-09-18",48.990307,49.579967,48.836834,49.159935,5889100,44.268623
"2015-09-21",49.273022,49.523426,48.384491,48.473343,1575700,43.650345
"2015-09-22",47.770599,48.182552,47.132473,47.714054,1777600,42.966599
"2015-09-23",47.714054,47.891762,46.397415,46.728596,1862800,42.079193
"2015-09-24",46.066235,47.051697,45.436188,46.801292,1997100,42.144657
"2015-09-25",47.124393,47.390953,46.728596,46.9063,1677800,42.239216
"2015-09-28",46.429726,46.437801,45.476574,45.638126,1525900,41.097229
"2015-09-29",45.791599,46.025848,45.282715,45.638126,2157400,41.097229
"2015-09-30",46.15509,46.518578,45.29887,46.187401,2701600,41.591854
"2015-10-01",46.292408,46.68013,45.210014,45.646202,1670500,41.104492
"2015-10-02",45.234249,46.873989,44.975769,46.833603,2379500,42.173756
"2015-10-05",47.221325,48.966076,46.873989,48.675282,2235500,43.832191
"2015-10-06",48.699516,49.684975,48.441032,49.450726,2166100,44.530479
"2015-10-07",49.943459,51.445881,48.990307,50.024231,2811300,45.046921
"2015-10-08",49.919224,51.898224,49.878838,51.567043,2139600,46.43623
"2015-10-09",51.696285,51.857834,49.668819,49.676899,3136400,44.734142
"2015-10-12",49.814217,50.048466,48.861065,49.17609,1719200,44.283165
"2015-10-13",48.852989,49.491116,48.651051,48.731827,1888900,43.883106
"2015-10-14",48.554119,48.731827,47.819061,47.940228,1598000,43.17028
"2015-10-15",48.012924,48.424877,47.172859,48.303715,1944100,43.497597
"2015-10-16",48.28756,48.311794,46.71244,47.342487,2270200,42.632
"2015-10-19",46.979,47.277866,46.437801,46.615509,2771600,41.977367
"2015-10-20",47.544426,50.735058,46.954765,49.70113,5791100,44.75597
"2015-10-21",49.886913,51.421646,49.458805,49.983845,3753600,45.010555
"2015-10-22",50.331181,52.738289,50.016155,51.696285,4444200,46.552612
"2015-10-23",52.471729,52.471729,51.373184,52.051697,2081200,46.872669
"2015-10-26",52.051697,52.342487,51.292408,51.631664,1447800,46.494419
"2015-10-27",50.848141,50.993538,50.113087,50.444263,1669800,45.425159
"2015-10-28",50.686592,51.744751,50.460419,51.542812,2140900,46.414406
"2015-10-29",51.219707,52.059772,51.211632,51.760906,1738800,46.610809
"2015-10-30",51.841679,52.334412,51.60743,52.043617,2400700,46.865383
"2015-11-02",51.979,52.924072,51.793217,52.697899,1317200,47.454563
"2015-11-03",52.891762,53.465267,52.633278,52.819061,1690800,47.563671
"2015-11-04",53.077545,53.731827,52.415184,52.50404,1591800,47.279995
"2015-11-05",52.358643,52.754444,51.67205,52.100163,1589700,46.916302
"2015-11-06",51.841679,52.261711,51.147011,52.092083,1237200,46.909023
"2015-11-09",51.970921,52.100163,50.977383,51.615509,1072300,46.479874
"2015-11-10",51.41357,52.011307,50.961227,51.688206,1338600,46.545341
"2015-11-11",51.801292,51.801292,50.961227,51.276253,1150400,46.174377
"2015-11-12",51.518578,51.760906,50.436188,51.615509,4098500,46.479874
"2015-11-13",51.575123,52.520195,50.896606,50.969307,2448500,45.897961
"2015-11-16",50.936996,51.987076,50.81583,51.954765,1225300,46.78537
"2015-11-17",51.987076,52.100163,51.260098,51.397415,1240900,46.283478
"2015-11-18",51.575123,52.53635,51.187401,52.479805,1276300,47.258167
"2015-11-19",52.415184,52.802906,52.051697,52.786755,966100,47.53458
