"","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2006-02-14",172.020233,175.188354,170.560699,171.018982,29417800,171.018982
"2006-02-15",169.997803,172.353973,168.284225,170.550735,25990900,170.550735
"2006-02-16",172.18959,182.814758,171.601791,182.545776,42790700,182.545776
"2006-02-17",184.239426,185.375168,181.131073,183.686493,28747700,183.686493
"2006-02-21",182.535812,186.072556,181.873291,182.610535,17437000,182.610535
"2006-02-22",182.889481,183.786118,181.250626,182.062592,13000800,182.062592
"2006-02-23",182.12236,189.908173,182.012772,188.329102,25197200,188.329102
"2006-02-24",187.945541,189.325363,186.047653,187.995346,13017100,187.995346
"2006-02-27",189.923126,195.118652,189.429977,194.461105,20500900,194.461105
"2006-02-28",195.865845,198.02774,168.622955,180.63295,79170700,180.63295
"2006-03-01",183.591858,184.035187,179.975403,181.718872,24212700,181.718872
"2006-03-02",181.459839,189.83844,180.423721,187.522125,36797900,187.522125
"2006-03-03",191.432465,192.896973,187.178406,188.383896,24013600,188.383896
"2006-03-06",189.74379,190.984146,182.884506,183.362717,17946300,183.362717
"2006-03-07",181.828461,183.537064,178.406296,181.544525,20835300,181.544525
"2006-03-08",176.304169,179.342773,174.615494,176.279266,23579100,176.279266
"2006-03-09",177.031448,178.595581,170.112381,170.859573,27925000,170.859573
"2006-03-10",171.108643,171.606781,165.15596,168.119843,38796000,168.119843
"2006-03-13",169.828445,172.403793,167.098679,167.900665,27386900,167.900665
"2006-03-14",167.940521,175.527084,165.68895,174.924347,37039700,174.924347
"2006-03-15",174.730072,175.492218,169.629181,171.606781,25633200,171.606781
"2006-03-16",173.654099,173.723846,168.319092,168.752472,20108400,168.752472
"2006-03-17",168.767426,170.251862,166.839645,169.260574,17167500,169.260574
"2006-03-20",170.530807,174.391342,170.132309,173.444885,20893200,173.444885
"2006-03-21",174.351486,175.173401,168.906891,169.325333,19735800,169.325333
"2006-03-22",169.240646,171.407516,168.119843,169.474762,15248800,169.474762
"2006-03-23",170.535797,172.229446,169.464798,170.306656,14925000,170.306656
"2006-03-24",183.621735,184.353989,180.578156,182.21701,30474900,182.21701
"2006-03-27",182.859604,185.160965,181.818497,184.154739,14100000,184.154739
"2006-03-28",185.160965,188.224487,184.891983,187.895721,17958500,187.895721
"2006-03-29",189.260605,198.75502,189.046402,196.752518,38197500,196.752518
"2006-03-30",193.868332,196.015289,191.088745,193.494736,29533600,193.494736
"2006-03-31",193.64418,195.203323,191.297974,194.27182,73316500,194.27182
"2006-04-03",194.037704,195.502213,193.240692,194.122375,16306200,194.122375
"2006-04-04",194.222015,201.694,193.345291,201.415054,31549100,201.415054
"2006-04-05",203.337845,206.510941,200.657883,203.233231,26921500,203.233231
"2006-04-06",202.486038,206.172211,201.958008,204.822281,17261300,204.822281
"2006-04-07",205.434982,205.65416,201.255646,202.321655,14104400,202.321655
"2006-04-10",202.779938,207.806091,201.868347,207.412567,18710000,207.412567
"2006-04-11",207.432495,208.767487,202.351532,204.065109,22297600,204.065109
"2006-04-12",203.736343,204.897003,201.838455,203.711441,12079000,203.711441
"2006-04-13",203.552032,204.114929,199.502213,200.329117,13154900,200.329117
"2006-04-17",200.97171,205.479813,199.671585,202.650421,16580800,202.650421
"2006-04-18",203.203339,204.149796,200.000351,201.365234,16336100,201.365234
"2006-04-19",205.514679,206.047684,202.605591,204.483551,13614100,204.483551
"2006-04-20",204.737595,207.223282,203.337845,206.725143,24634900,206.725143
"2006-04-21",223.611847,224.518448,217.270615,217.733887,45271600,217.733887
"2006-04-24",218.879593,221.519684,217.444962,219.427536,17738900,219.427536
"2006-04-25",218.994156,219.696518,212.204605,212.78244,19209600,212.78244
"2006-04-26",213.07135,214.217056,210.974213,212.189667,14610100,212.189667
"2006-04-27",210.665375,212.657913,208.911942,209.230759,16738200,209.230759
"2006-04-28",208.533371,212.070114,207.372711,208.189651,14898100,208.189651
"2006-05-01",208.453659,208.936859,198.530853,198.7052,20800000,198.7052
"2006-05-02",199.791138,200.4935,193.474808,196.662857,26306800,196.662857
"2006-05-03",197.434967,200.000351,194.710175,196.34903,16204800,196.34903
"2006-05-04",196.777435,198.690262,195.372696,196.637955,9338800,196.637955
"2006-05-05",198.057632,199.591873,195.158493,196.413788,12175400,196.413788
"2006-05-08",196.817276,197.818527,194.296722,196.652893,10275500,196.652893
"2006-05-09",197.111176,203.736343,196.139816,203.636719,18349600,203.636719
"2006-05-10",203.392639,205.086288,200.179672,200.737579,12420700,200.737579
"2006-05-11",200.956772,201.59935,191.771194,192.77742,17852100,192.77742
"2006-05-12",191.053879,191.7164,186.07753,186.366455,20250700,186.366455
"2006-05-15",187.263092,189.365219,183.437439,187.397583,17244500,187.397583
"2006-05-16",187.292984,187.726349,184.254364,184.956741,13030700,184.956741
"2006-05-17",184.613022,189.210785,184.418747,186.550766,21367300,186.550766
"2006-05-18",188.68277,190.192108,184.662842,184.802322,11713600,184.802322
"2006-05-19",185.943039,186.550766,179.611771,184.319122,22881700,184.319122
"2006-05-22",183.238174,185.818512,181.943039,184.782394,17273200,184.782394
"2006-05-23",186.406311,191.223251,186.08252,187.088745,18033200,187.088745
"2006-05-24",187.970444,191.004074,185.11116,189.913162,19179200,189.913162
"2006-05-25",188.832214,190.784897,185.459854,190.779907,16450500,190.779907
"2006-05-26",191.556992,192.219513,189.305435,189.962967,7361400,189.962967
"2006-05-30",188.433701,189.78862,185.031464,185.275543,8664300,185.275543
"2006-05-31",186.202072,188.418762,182.70517,185.215759,16022300,185.215759
"2006-06-01",186.072556,190.779907,185.106171,190.595596,12603000,190.595596
"2006-06-02",192.697723,192.817276,188.020248,189.011536,12820600,189.011536
"2006-06-05",187.387619,190.012787,186.376419,186.520874,11158600,186.520874
"2006-06-06",187.586884,194.27182,187.447403,194.266846,20596400,194.266846
"2006-06-07",195.885773,196.692749,192.528351,192.53334,17889300,192.53334
"2006-06-08",193.151016,196.398849,188.58812,195.915665,20796600,195.915665
"2006-06-09",195.362732,196.976685,191.955505,192.563232,12361100,192.563232
"2006-06-12",193.444916,194.5159,189.78862,190.057617,10075700,190.057617
"2006-06-13",189.738815,192.77742,188.354004,192.538315,15375500,192.538315
"2006-06-14",194.187134,194.819763,188.553253,191.477295,15602200,191.477295
"2006-06-15",192.588135,195.392624,190.784897,194.769958,13622100,194.769958
"2006-06-16",193.823502,194.735092,193.275558,194.620514,10648900,194.620514
"2006-06-19",194.695236,196.662857,192.767456,193.345291,15323300,193.345291
"2006-06-20",193.290497,195.203323,192.53334,192.862106,8110000,192.862106
"2006-06-21",194.799835,201.245682,194.147293,200.314178,17554200,200.314178
"2006-06-22",200.040207,202.241943,193.275558,199.228241,11868000,199.228241
"2006-06-23",200.627991,204.10994,199.621765,201.674072,10669400,201.674072
"2006-06-26",202.615555,203.38765,200.872086,201.35527,7129000,201.35527
"2006-06-27",202.097488,203.23822,199.756271,200.408813,8244900,200.408813
"2006-06-28",201.250656,202.481049,199.81604,202.296738,7448700,202.296738
"2006-06-29",203.233231,208.319168,202.152283,208.124893,13366200,208.124893
"2006-06-30",207.024017,208.882065,205.395126,208.882065,12562800,208.882065
"2006-07-03",209.235733,211.093765,208.941833,210.80983,4329500,210.80983
"2006-07-05",209.972977,210.61058,207.043945,209.943085,10008500,209.943085
"2006-07-06",210.89949,211.895767,210.202118,210.804855,7401700,210.804855
"2006-07-07",212.229507,213.146072,207.163498,209.439972,12129000,209.439972
"2006-07-10",210.929382,211.821045,207.412567,208.319168,8905900,208.319168
"2006-07-11",208.473587,211.731384,205.74382,211.487289,11987300,211.487289
"2006-07-12",210.256912,210.580688,207.586914,207.845947,9850100,207.845947
"2006-07-13",206.227005,208.388901,202.655396,203.651657,13900800,203.651657
"2006-07-14",204.398865,204.9767,198.560745,200.996613,15160800,200.996613
"2006-07-17",201.559509,204.732605,201.106201,203.183426,11667300,203.183426
"2006-07-18",204.10994,204.518417,198.127365,200.772461,17137500,200.772461
"2006-07-19",196.767471,199.821014,196.593124,198.75502,17100800,198.75502
"2006-07-20",201.385162,201.464859,192.109924,192.837204,25171300,192.837204
"2006-07-21",192.34903,195.143555,188.139801,194.326614,23597300,194.326614
"2006-07-24",195.676559,196.209564,189.893234,194.720139,16232700,194.720139
"2006-07-25",191.791122,194.924377,191.183395,193.953018,11565300,193.953018
"2006-07-26",193.375183,195.223251,190.784897,192.030228,11105200,192.030228
"2006-07-27",192.961731,193.021515,188.269318,190.486008,11324400,190.486008
"2006-07-28",190.286758,194.052643,190.152267,193.335327,8197700,193.335327
"2006-07-31",193.275558,193.858368,190.939316,192.578171,9224900,192.578171
"2006-08-01",191.835953,192.164719,187.053879,187.053879,10967300,187.053879
"2006-08-02",187.098709,187.880783,181.918121,182.929337,14248700,182.929337
"2006-08-03",181.808533,188.24939,181.001556,186.994095,12701300,186.994095
"2006-08-04",189.07132,189.629227,185.180893,186.226974,10228500,186.226974
"2006-08-07",185.056366,189.155991,184.882019,188.269318,7923200,188.269318
"2006-08-08",190.695221,191.532089,188.837189,189.78862,11529300,189.78862
"2006-08-09",190.685272,191.62175,187.477295,187.766205,8654200,187.766205
"2006-08-10",186.241913,188.129837,185.534576,186.401321,8555700,186.401321
"2006-08-11",186.500946,186.939301,183.312897,183.561966,7561200,183.561966
"2006-08-14",185.056366,186.864578,183.646652,184.025223,9973800,184.025223
"2006-08-15",186.356491,190.122375,185.604309,189.773682,13446500,189.773682
"2006-08-16",191.024002,193.49971,190.346527,193.136078,11750200,193.136078
"2006-08-17",192.473557,194.27182,191.243179,192.179657,10198400,192.179657
"2006-08-18",192.433716,192.82225,189.664093,190.964218,9941500,190.964218
"2006-08-21",188.34404,188.792358,186.909424,187.945541,8076700,187.945541
"2006-08-22",188.159729,188.921875,186.720123,188.43869,8359300,188.43869
"2006-08-23",188.114899,188.428726,185.634201,186.017761,7311800,186.017761
"2006-08-24",186.520874,187.497208,185.434952,186.167206,6991000,186.167206
"2006-08-25",185.843414,186.959229,185.554489,185.933075,4951800,185.933075
"2006-08-28",187.103683,189.763718,186.799835,189.763718,8359100,189.763718
"2006-08-29",189.679031,190.446167,187.895721,188.767456,8953400,188.767456
"2006-08-30",188.896973,191.606812,188.548279,189.664093,8119000,189.664093
"2006-08-31",190.032715,190.361481,188.39386,188.558243,5941900,188.558243
"2006-09-01",189.783646,189.928101,187.890732,188.593109,5365700,188.593109
"2006-09-05",189.225739,191.980408,188.015274,191.462357,8179000,191.462357
"2006-09-06",190.336578,190.879532,189.121124,189.360229,7476000,189.360229
"2006-09-07",188.986633,190.162231,187.995346,188.538315,7712700,188.538315
"2006-09-08",187.656616,189.684021,187.656616,188.219513,6189800,188.219513
"2006-09-11",188.423737,191.62674,188.179657,191.32785,9092200,191.32785
"2006-09-12",191.781158,195.631729,191.721375,195.218277,10925100,195.218277
"2006-09-13",196.837204,202.620529,196.812302,202.525879,19609500,202.525879
"2006-09-14",201.395126,202.381424,200.214554,201.235718,10772300,201.235718
"2006-09-15",202.979187,204.259384,202.610565,204.174698,15735000,204.174698
"2006-09-18",204.234482,208.563248,203.970474,206.570724,14266600,206.570724
"2006-09-19",206.954285,206.969223,195.636703,201.151031,28692800,201.151031
"2006-09-20",202.789886,202.934357,196.573196,197.758759,18364000,197.758759
"2006-09-21",199.402588,203.462372,199.183411,202.665359,21464200,202.665359
"2006-09-22",201.733856,202.964233,199.930618,201.136093,9333900,201.136093
"2006-09-25",202.03273,203.96051,200.498489,201.235718,11517500,201.235718
"2006-09-26",201.992874,203.078812,200.134842,202.675323,10618300,202.675323
"2006-09-27",202.391388,204.842194,200.433731,200.707703,11797400,200.707703
"2006-09-28",201.285538,202.730118,199.522141,201.036469,10253000,201.036469
"2006-09-29",201.808578,202.052658,199.955521,200.1996,6646500,200.1996
"2006-10-02",200.1996,202.241943,199.651657,199.970459,7331100,199.970459
"2006-10-03",199.895737,202.471085,198.351532,201.26561,10970300,201.26561
"2006-10-04",201.728867,207.108704,200.772461,207.073837,13373500,207.073837
"2006-10-05",206.575699,208.339096,204.662872,205.136093,11622900,205.136093
"2006-10-06",204.34407,210.167236,204.10994,209.464874,14727900,209.464874
"2006-10-09",211.606842,215.168503,210.919418,213.699005,15223300,213.699005
"2006-10-10",214.974228,218.107483,210.406342,212.528397,19650500,212.528397
"2006-10-11",211.716431,214.152298,211.088791,212.453674,11312900,212.453674
"2006-10-12",213.479828,214.037735,211.208344,212.921921,9724200,212.921921
"2006-10-13",213.081314,213.948074,211.985428,212.852173,7272100,212.852173
"2006-10-16",213.051437,213.79863,209.883301,210.08754,8671100,210.08754
"2006-10-17",209.36525,211.083801,207.571976,209.534607,10461000,209.534607
"2006-10-18",210.705231,211.58194,207.970474,208.872101,12079600,208.872101
"2006-10-19",209.330383,213.948074,209.001617,212.234497,23093200,212.234497
"2006-10-20",228.638016,229.190933,225.94809,228.976746,23383000,228.976746
"2006-10-23",230.276871,241.415115,229.325439,239.492325,30322200,239.492325
"2006-10-24",237.250732,238.037781,234.824814,235.771271,17385300,235.771271
"2006-10-25",237.85347,243.337906,236.667908,242.391464,18443700,242.391464
"2006-10-26",242.929443,245.061447,241.195938,241.644257,14116000,241.644257
"2006-10-27",241.046494,241.713989,235.362808,236.712738,13257400,236.712738
"2006-10-30",236.523453,239.332916,234.127426,237.395187,13175300,237.395187
"2006-10-31",238.137405,240.179749,236.035278,237.305527,12617800,237.305527
"2006-11-01",238.486099,238.67041,231.761307,232.877121,10893200,232.877121
"2006-11-02",232.877121,235.980484,232.319214,234.077621,10512500,234.077621
"2006-11-03",235.233292,235.990448,231.661682,235.019089,9852100,235.019089
"2006-11-06",236.000412,238.934418,235.283096,237.584473,10020300,237.584473
"2006-11-07",237.584473,238.615616,235.00415,235.402649,9830800,235.402649
"2006-11-08",234.296799,239.970535,233.425064,236.613113,15989600,236.613113
"2006-11-09",237.360321,238.849731,235.048981,235.432541,9794900,235.432541
"2006-11-10",236.005386,236.473633,234.266907,235.890823,5614200,235.890823
"2006-11-13",236.563309,239.6866,236.184723,239.616852,8716200,239.616852
"2006-11-14",239.452469,244.060196,239.352844,243.73642,14500900,243.73642
"2006-11-15",245.793701,248.991714,245.046509,245.046509,16804100,245.046509
"2006-11-16",246.575775,247.910767,245.360336,247.024094,10223200,247.024094
"2006-11-17",245.704041,248.897079,245.579514,248.463699,11063200,248.463699
"2006-11-20",248.269424,248.269424,245.405167,246.600677,10287300,246.600677
"2006-11-21",247.342896,254.04776,246.989227,253.873413,16918100,253.873413
"2006-11-22",254.53096,255.54216,251.945648,253.056488,9035100,253.056488
"2006-11-24",251.308029,252.802429,251.058975,251.557098,3478300,251.557098
"2006-11-27",249.748886,249.95311,241.46991,241.46991,14704200,241.46991
"2006-11-28",239.666672,244.015366,237.624329,243.836044,15653500,243.836044
"2006-11-29",246.197189,246.446259,240.224579,241.420105,12677900,241.420105
"2006-11-30",241.190964,244.284363,239.875885,241.499802,11196700,241.499802
"2006-12-01",242.082611,243.283112,238.356583,239.502289,11304900,239.502289
"2006-12-04",240.598175,242.804901,238.779999,241.51973,9836400,241.51973
"2006-12-05",242.789963,243.806152,241.539658,242.590714,8236700,242.590714
"2006-12-06",242.570786,245.280624,241.355347,243.44252,8933900,243.44252
"2006-12-07",244.199677,244.98175,240.309265,240.418854,9363500,240.418854
"2006-12-08",240.07016,243.387726,239.103775,241.151108,7979500,241.151108
"2006-12-11",241.554596,243.53717,240.996689,241.061447,6551200,241.061447
"2006-12-12",241.021591,242.271912,239.243256,239.990463,8393200,239.990463
"2006-12-13",241.440018,241.843506,237.619339,238.600662,9359100,238.600662
"2006-12-14",239.228317,240.971771,237.738892,240.159821,9533300,240.159821
"2006-12-15",240.418854,241.151108,239.024078,239.25322,10420400,239.25322
"2006-12-18",240.354095,240.468658,229.499771,230.535889,16093200,230.535889
"2006-12-19",229.99791,233.778732,228.393921,233.440002,13223300,233.440002
"2006-12-20",234.122452,234.869644,230.301773,230.585709,8768300,230.585709
"2006-12-21",231.223312,231.756317,225.325424,227.248215,13958700,227.248215
"2006-12-22",227.895798,228.463669,225.519699,226.939377,8006400,226.939377
"2006-12-26",227.407623,228.877106,226.446228,227.910736,4164100,227.910736
"2006-12-27",229.141129,233.166031,228.69281,233.141129,8494600,233.141129
"2006-12-28",232.687836,233.4151,230.261917,230.416336,6255700,230.416336
"2006-12-29",230.187195,231.367783,229.071381,229.380234,5137500,229.380234
"2007-01-03",232.129913,237.440018,229.694046,232.921951,15470700,232.921951
"2007-01-04",233.624313,241.071411,233.300537,240.727692,15834200,240.727692
"2007-01-05",240.349106,242.839783,238.162308,242.685349,13795600,242.685349
