"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"2015-08-18",123.849998,124.339996,122.129997,122.470001,1034900,109.89518
"2015-08-19",121.690002,122.120003,120.660004,120.970001,877900,108.549171
"2015-08-20",120.18,120.18,118.599998,118.879997,1439000,106.673782
"2015-08-21",117.290001,118.199997,114.709999,114.839996,2395300,103.048592
"2015-08-24",114.809998,114.879997,95.519997,109.129997,2542300,97.924889
"2015-08-25",113.449997,113.879997,107.279999,107.279999,2334500,96.264832
"2015-08-26",109.260002,112.440002,108.239998,112.050003,2326800,100.545067
"2015-08-27",113.730003,115.379997,112.400002,114.959999,1440400,103.156273
"2015-08-28",114.199997,114.830002,113.220001,114.139999,1127700,102.420479
"2015-08-31",113.779999,114.970001,112.489998,112.669998,1033800,101.10141
"2015-09-01",110,110.559998,108.199997,109.099998,1859000,97.897957
"2015-09-02",110.279999,111.480003,108.279999,109.559998,1321000,98.31073
"2015-09-03",109.610001,110.849998,109.209999,109.620003,1538600,98.364571
"2015-09-04",109.07,110.480003,107.730003,108.519997,1162200,97.377495
"2015-09-08",110.989998,111.18,109.330002,111.07,893100,99.66568
"2015-09-09",112.230003,113.010002,108.580002,108.889999,940100,97.709526
"2015-09-10",108.589996,110.620003,108.279999,109.559998,1279800,98.31073
"2015-09-11",108.980003,109.800003,108.330002,109.720001,1112800,98.4543
"2015-09-14",109.910004,109.940002,108.550003,108.919998,640500,97.736435
"2015-09-15",108.980003,110.360001,108.459999,109.839996,1016400,98.561958
"2015-09-16",109.709999,110.809998,109,110.629997,960100,99.270851
"2015-09-17",110.279999,112.339996,109.230003,109.519997,1462300,98.274834
"2015-09-18",108.07,109.190002,106.949997,107.410004,1956800,96.381477
"2015-09-21",108.419998,109.620003,108.129997,108.790001,814600,97.619789
"2015-09-22",106.940002,107.769997,105.839996,107.5,1155200,96.46225
"2015-09-23",107.599998,108.010002,106.290001,106.919998,931300,95.941803
"2015-09-24",105.699997,107.190002,105.370003,106.889999,1196900,95.914886
"2015-09-25",108.099998,108.699997,107.330002,108.059998,850600,96.964737
"2015-09-28",107.010002,108.5,103.440002,103.790001,2013400,93.133171
"2015-09-29",104.379997,106.730003,103.43,106.449997,1648200,95.520042
"2015-09-30",107.650002,109.300003,107.099998,109.129997,1602500,97.924889
"2015-10-01",109.059998,109.720001,107.580002,109.610001,1269600,98.355583
"2015-10-02",105.82,108.730003,104.589996,108.589996,1504700,97.440315
"2015-10-05",109.879997,112.169998,107.57,111.879997,919000,100.392517
"2015-10-06",111.349998,111.699997,110.099998,111.019997,939300,99.620819
"2015-10-07",112.050003,113.059998,110.32,111.860001,1155800,100.374588
"2015-10-08",111.43,112.32,110.889999,112.050003,1587000,100.545067
"2015-10-09",112.07,112.690002,110.199997,111.099998,1178300,99.692619
"2015-10-12",110.900002,111.160004,109.379997,109.830002,993200,98.553009
"2015-10-13",108.940002,109.589996,107.82,107.989998,1123000,96.901939
"2015-10-14",108.099998,108.639999,107.18,107.57,1202200,96.525055
"2015-10-15",108.699997,110.699997,108.099998,110.620003,871800,99.261879
"2015-10-16",110.839996,111.82,110.029999,111.57,982800,100.114334
"2015-10-19",110.860001,111.459999,110.559998,111.25,1245400,99.827209
"2015-10-20",111.279999,112.709999,111.040001,112.300003,839600,100.769402
"2015-10-21",112.779999,113.620003,111.349998,111.559998,1203300,100.105362
"2015-10-22",110.199997,115.599998,108.010002,114.089996,1359600,102.37561
"2015-10-23",115.389999,116.260002,114.57,116.080002,995900,104.161263
"2015-10-26",115.870003,116.68,114.980003,115.5,778600,103.640823
"2015-10-27",114.68,114.910004,112.970001,113,1510300,101.397537
"2015-10-28",113.489998,116.349998,113.029999,115.980003,1738100,104.071556
"2015-10-29",115.309998,116.029999,114.589996,115.410004,856200,104.161789
"2015-10-30",115.339996,116,114.660004,115.360001,1056700,104.116676
"2015-11-02",115.769997,117.650002,115.309998,117.209999,647600,105.786369
"2015-11-03",116.510002,118.339996,116.419998,117.800003,1078100,106.318855
"2015-11-04",117.940002,118.260002,115.760002,115.889999,1002400,104.595009
"2015-11-05",115.93,117.230003,115.839996,117.050003,749000,105.641968
"2015-11-06",118.879997,120.290001,117.230003,119.279999,1376400,107.654625
"2015-11-09",119.370003,119.809998,116.800003,117.389999,704100,105.948822
"2015-11-10",116.860001,117.580002,115.720001,116.550003,708200,105.190704
"2015-11-11",117.379997,117.379997,115.790001,116.050003,654000,104.739433
"2015-11-12",115.099998,115.25,113.75,113.75,736000,102.663589
"2015-11-13",113.559998,114.32,112.139999,112.489998,1057700,101.526405
"2015-11-16",112.129997,113.519997,111.589996,113.470001,935300,102.410881
"2015-11-17",113.559998,114.139999,112.68,112.970001,892300,101.959625
"2015-11-18",113.699997,115.620003,113.129997,115.470001,1090400,104.215942
"2015-11-19",115.559998,115.809998,114.610001,114.970001,727100,103.764694
"2015-11-20",114.949997,115.620003,114.269997,114.489998,817200,103.331474
"2015-11-23",114.650002,115.139999,113.550003,113.620003,863100,102.546265
"2015-11-24",112.980003,113.190002,111.339996,112.599998,1176200,101.625656
"2015-11-25",112.980003,113.349998,112.650002,113.019997,594700,102.004715
"2015-11-27",112.900002,113.800003,112.589996,113.510002,339000,102.446976
"2015-11-30",113.610001,114.209999,112.800003,112.949997,1196400,101.941551
"2015-12-01",113.639999,114.779999,113.25,114.610001,892300,103.439789
"2015-12-02",114.519997,115.290001,112.769997,113,945600,101.986694
"2015-12-03",113.400002,113.730003,110.849998,111.300003,1010900,100.452377
"2015-12-04",111.559998,115.18,111.309998,114.940002,1061500,103.73761
"2015-12-07",114.489998,115.290001,112.690002,113.309998,785900,102.266479
"2015-12-08",112.519997,113.349998,111.010002,111.57,1215700,100.696053
"2015-12-09",110.580002,111.849998,108.269997,108.830002,785100,98.223106
"2015-12-10",108.790001,110.199997,108.410004,108.790001,1248900,98.187004
"2015-12-11",107,107.349998,104.440002,105.150002,2033200,94.901772
"2015-12-14",105.239998,106.639999,103.080002,104.959999,1911700,94.730293
"2015-12-15",106.169998,107.199997,105.75,105.879997,1326600,95.560623
"2015-12-16",106.980003,107.970001,104.620003,107.559998,1360000,97.076874
"2015-12-17",107.889999,107.989998,104.809998,105.099998,955200,94.856644
"2015-12-18",104.230003,104.379997,102.650002,103.080002,2497000,93.033508
"2015-12-21",103.959999,105.470001,103.540001,105.43,1033200,95.15448
"2015-12-22",106.110001,107.739998,100.080002,107.169998,1155800,96.724899
"2015-12-23",107.459999,108.760002,106.800003,108.68,830600,98.087723
"2015-12-24",108.290001,108.830002,107.610001,107.940002,367200,97.419846
"2015-12-28",107.800003,107.919998,107.010002,107.800003,558700,97.293503
"2015-12-29",108.559998,109.769997,108.239998,108.580002,672500,97.997482
"2015-12-30",108.129997,108.830002,107,107.290001,569200,96.833191
"2015-12-31",106.5,107.720001,106.129997,106.419998,730200,96.048004
"2016-01-04",103.93,104.330002,102.639999,104.25,896200,94.089493
"2016-01-05",104.5,105.470001,103.139999,103.839996,805200,93.719444
"2016-01-06",102.220001,102.220001,99.919998,100.309998,1738700,90.533485
"2016-01-07",98,99.419998,96.790001,97.129997,1624200,87.663422
"2016-01-08",97.900002,99.360001,94.75,94.940002,1531200,85.686859
"2016-01-11",96.040001,96.18,94.099998,95.660004,1878500,86.336693
"2016-01-12",96.809998,96.980003,94.709999,96.150002,1031800,86.778938
"2016-01-13",96.339996,96.459999,92.25,92.410004,2012400,83.40345
"2016-01-14",92.949997,96.199997,91.370003,95.089996,1535100,85.822243
"2016-01-15",93.760002,93.93,91.010002,92.830002,1477800,83.782524
"2016-01-19",94.610001,94.610001,91.690002,92.540001,1090900,83.52076
"2016-01-20",90.809998,92.610001,89,91.610001,1395000,82.681427
"2016-01-21",92.089996,93.199997,90.43,90.57,1456600,81.742775
"2016-01-22",92.150002,93.610001,92.080002,93.25,1385700,84.161575
"2016-01-25",92.379997,93.150002,90.019997,90.32,1507100,81.517143
"2016-01-26",91,92.949997,90.459999,92.360001,1952500,83.358315
"2016-01-27",91.839996,94.720001,90.730003,91.110001,2295000,82.230148
"2016-01-28",90.800003,92.93,81.400002,86.919998,4964300,78.448524
"2016-01-29",87.43,90.68,87.190002,90.650002,2187700,81.814995
"2016-02-01",89.239998,90.290001,87.5,87.790001,1765400,79.233719
"2016-02-02",86.199997,86.370003,82.919998,83.940002,2346700,75.758949
"2016-02-03",84.889999,85.510002,81.190002,84.82,2728700,76.553185
"2016-02-04",84.809998,86.209999,84.239998,85.470001,1954200,77.139832
"2016-02-05",85.290001,85.980003,82.489998,82.790001,1845400,74.721031
"2016-02-08",81.330002,82.110001,79.32,80.769997,2298800,72.897911
"2016-02-09",79.260002,80.489998,78.800003,79.169998,1908900,71.453873
"2016-02-10",79.980003,81.470001,79.209999,80.309998,2082900,73.101379
"2016-02-11",77.059998,78.129997,76,76.269997,2463000,69.424004
"2016-02-12",78.889999,80.389999,76.160004,80.150002,2218400,72.95575
"2016-02-16",81.620003,83.269997,80.620003,82.919998,1934500,75.477112
"2016-02-17",84.029999,85.419998,83.440002,84.970001,1855200,77.343109
"2016-02-18",85,85.480003,83.620003,84.279999,2321000,76.715034
"2016-02-19",83.540001,83.690002,82.120003,82.690002,1831000,75.267761
"2016-02-22",84.300003,85.190002,83.970001,84.540001,2010500,76.951721
"2016-02-23",84.220001,84.309998,83.029999,83.43,1698400,75.94133
"2016-02-24",82.150002,83.790001,80.389999,83.43,1583600,75.94133
"2016-02-25",83.739998,84.800003,82.970001,84.370003,1344000,76.796967
"2016-02-26",85.419998,87.339996,85,86.489998,1533300,78.726669
"2016-02-29",86.080002,86.419998,83.93,83.949997,1726800,76.414665
"2016-03-01",85.080002,88.160004,85.010002,88.010002,1728700,80.110245
"2016-03-02",88.040001,88.160004,86.870003,87.889999,1229700,80.000999
"2016-03-03",88.120003,89.919998,87.5,89.540001,1898100,81.502922
"2016-03-04",89.699997,90.699997,89.050003,90.459999,1571500,82.340332
"2016-03-07",89.239998,89.910004,88.75,89.760002,1278900,81.703163
"2016-03-08",88.459999,89.68,87.75,88.82,1906500,80.847534
"2016-03-09",89.599998,89.599998,87.769997,88.660004,1354300,80.701904
"2016-03-10",89.620003,89.879997,86.809998,88.459999,1316700,80.519859
"2016-03-11",90.040001,92.68,89.959999,92.599998,1299800,84.288223
"2016-03-14",91.940002,92.440002,90.220001,91.830002,1344300,83.587364
"2016-03-15",90.68,90.75,88.82,90.099998,1571400,82.012642
"2016-03-16",89.160004,91.709999,89.160004,91.440002,1223400,83.232361
"2016-03-17",91.040001,94.120003,91.040001,93.379997,1255900,84.998215
"2016-03-18",93.910004,95.239998,93.239998,94.360001,3533100,85.890266
"2016-03-21",93.860001,94.529999,92.989998,94.139999,970700,85.69001
"2016-03-22",92.989998,93.879997,92.519997,93.349998,1166900,84.970909
"2016-03-23",93.480003,94.040001,92.389999,92.760002,1541300,84.433891
"2016-03-24",91.400002,92.010002,90.650002,91.980003,1951700,83.723892
"2016-03-28",92,93.559998,91.449997,93.389999,1350600,85.007324
"2016-03-29",92.639999,94.25,91.150002,94.169998,1344500,85.717316
"2016-03-30",95,96.540001,94.879997,95.57,1992700,86.991653
"2016-03-31",95.110001,95.470001,93.510002,94.010002,1959000,85.571693
"2016-04-01",93.699997,94.949997,92.489998,94.669998,1491400,86.172455
"2016-04-04",94.370003,94.370003,92.889999,93.18,1482100,84.816185
"2016-04-05",91.629997,92.480003,90.879997,91.910004,1652400,83.660187
"2016-04-06",92.470001,95.190002,92.440002,93.239998,2739800,84.870789
"2016-04-07",92.07,92.779999,90.110001,91.040001,1694700,82.868279
"2016-04-08",91.849998,92.870003,91.050003,91.300003,872800,83.104935
"2016-04-11",92.290001,93.57,92.010002,92.550003,1099000,84.242744
"2016-04-12",92.629997,94.269997,92.190002,94.169998,1190800,85.717316
"2016-04-13",95.43,97.639999,95.32,97.629997,1287700,88.866753
"2016-04-14",97.290001,98.129997,96.370003,97.139999,1238700,88.420731
"2016-04-15",97.050003,97.449997,95.889999,96.419998,965900,87.765358
"2016-04-18",96,96.980003,95.540001,96.580002,948900,87.911003
"2016-04-19",96.959999,97.07,95.989998,96.839996,960500,88.147659
"2016-04-20",97.209999,99.089996,96.709999,98.760002,1204000,89.895325
"2016-04-21",99.099998,99.889999,98.279999,98.830002,873100,89.959045
"2016-04-22",99.209999,100.389999,98.989998,99.919998,957800,90.95121
"2016-04-25",99.309998,99.790001,98.019997,98.860001,721100,89.986351
"2016-04-26",99.419998,100.300003,99.059998,100.239998,831000,91.242493
"2016-04-27",99.790001,101.43,98.529999,101.07,1104100,91.997963
"2016-04-28",100.309998,101,97.760002,98.129997,1161700,89.321861
"2016-04-29",97.480003,97.839996,95.440002,95.900002,1585900,87.29203
"2016-05-02",96.089996,97.940002,95.110001,97.82,1436300,89.039688
"2016-05-03",95.839996,96.129997,94.010002,95.57,1404600,86.991653
"2016-05-04",94.599998,95.769997,93.709999,94.779999,984000,86.272568
"2016-05-05",94.370003,95.050003,93.040001,93.169998,1524600,85.483505
"2016-05-06",92.330002,93.379997,91.900002,93.25,1713300,85.556915
"2016-05-09",93.040001,93.400002,92.550003,92.93,1102500,85.263306
"2016-05-10",93.68,95.489998,93.550003,95.220001,1291800,87.364395
"2016-05-11",94.870003,96.080002,94.779999,95.169998,1221500,87.31852
"2016-05-12",95.870003,96.709999,94.309998,95.339996,1060300,87.474487
"2016-05-13",95.230003,96.449997,93.480003,93.830002,1348100,86.089066
"2016-05-16",93.790001,95.169998,93.470001,94.559998,1008400,86.758835
"2016-05-17",94.209999,96.230003,94.019997,95.089996,1032700,87.245102
"2016-05-18",94.660004,97.620003,94.25,97.529999,1525800,89.48381
"2016-05-19",96.739998,97.980003,95.519997,96.610001,1281000,88.639725
"2016-05-20",97.260002,98.239998,97.110001,97.669998,883100,89.612267
"2016-05-23",97.379997,97.93,96.919998,97.550003,724100,89.502151
"2016-05-24",98.449997,99.93,98.07,99.769997,953900,91.539032
"2016-05-25",100.169998,102.050003,100.010002,101.360001,992600,92.997849
"2016-05-26",101.25,101.269997,100.120003,100.169998,845900,91.906029
"2016-05-27",100.440002,101.540001,99.790001,101.519997,596700,93.14463
"2016-05-31",101.809998,102.309998,101,101.669998,1124000,93.282257
"2016-06-01",101.669998,102.739998,99.980003,102.349998,1103900,93.906181
"2016-06-02",101.43,102.129997,100.730003,102.019997,698300,93.603394
"2016-06-03",100.099998,100.68,99.019997,100.5,1030400,92.208801
"2016-06-06",100.629997,102.489998,100.489998,102.019997,707300,93.603394
"2016-06-07",102.150002,102.43,101.480003,101.75,600300,93.355682
"2016-06-08",101.529999,102.510002,100.769997,101.440002,691300,93.071236
"2016-06-09",100.959999,100.989998,99.949997,100.669998,799700,92.364761
"2016-06-10",99.330002,99.669998,98.760002,99.550003,1179700,91.337173
"2016-06-13",98.849998,100.139999,98.75,98.849998,1295300,90.694916
"2016-06-14",98.400002,99.169998,95.669998,96.190002,2172700,88.254379
"2016-06-15",96.75,98.089996,96.150002,96.760002,1049700,88.777351
"2016-06-16",95.660004,96.339996,94.620003,96.260002,1240200,88.318596
"2016-06-17",96.330002,97.389999,96.059998,96.699997,1328100,88.72229
"2016-06-20",97.360001,99.620003,97.360001,98.290001,1131100,90.181122
"2016-06-21",98.940002,99.059998,98.099998,98.690002,746100,90.548119
"2016-06-22",98.620003,99.650002,98.489998,99.169998,893300,90.988518
"2016-06-23",100.5,101.720001,100.480003,101.709999,1043100,93.31897
"2016-06-24",94.629997,96.550003,91.300003,91.32,3543100,83.78614
"2016-06-27",88.660004,88.660004,85.209999,85.519997,2365600,78.464638
"2016-06-28",87.07,87.419998,84.919998,85.699997,3708800,78.629784
"2016-06-29",86.849998,89.029999,86.209999,88.970001,1727500,81.630005
"2016-06-30",89.040001,89.849998,87.620003,89.849998,2104100,82.437408
"2016-07-01",89.629997,91.620003,89.379997,89.769997,1234500,82.364014
"2016-07-05",88.82,89.080002,86.230003,86.849998,1507100,79.684906
"2016-07-06",86.150002,87.440002,84.93,87.330002,969200,80.12532
"2016-07-07",87.5,88.849998,87.25,88.080002,1150700,80.813431
"2016-07-08",89.839996,91.260002,89.779999,90.839996,998700,83.345726
"2016-07-11",91.730003,92.470001,90.940002,91.660004,941000,84.098091
"2016-07-12",93.050003,94.720001,92.870003,94.620003,1072700,86.813881
"2016-07-13",94.519997,94.739998,93.190002,93.849998,1087500,86.107422
"2016-07-14",96.209999,96.379997,94.809998,95.760002,1076700,87.859856
"2016-07-15",96.660004,96.980003,95.690002,96.239998,917600,88.30024
"2016-07-18",96.160004,97.019997,95.989998,96.809998,896400,88.823219
"2016-07-19",96.099998,96.849998,95.879997,96.379997,834800,88.428688
"2016-07-20",96.82,96.82,95.459999,96.5,766300,88.538795
"2016-07-21",96.5,97.07,96.120003,96.25,563900,88.309425
"2016-07-22",96.489998,97.160004,96.040001,97.080002,626000,89.070946
"2016-07-25",96.449997,96.980003,95.959999,96.300003,1175800,88.355301
"2016-07-26",95.970001,96.830002,95.900002,96.599998,1410600,88.630547
"2016-07-27",95.849998,97.32,94.800003,95.57,1362300,87.685516
"2016-07-28",95.169998,95.919998,94.129997,95.550003,925300,87.667168
"2016-07-29",95.029999,96.110001,94.870003,95.839996,888000,87.933228
"2016-08-01",96.050003,96.290001,94.480003,94.830002,933100,87.006577
"2016-08-02",94.75,95.449997,92.57,93,1094700,85.327545
"2016-08-03",93.209999,95.040001,93.209999,94.809998,906500,86.98822
"2016-08-04",94.099998,94.360001,93.290001,93.940002,759000,86.877228
"2016-08-05",95.209999,96.699997,94.790001,96.519997,1298100,89.26326
"2016-08-08",96.540001,97.489998,96.18,96.809998,568400,89.531464
"2016-08-09",96.809998,97.110001,96.230003,96.260002,507400,89.022812
"2016-08-10",96.230003,96.849998,95.510002,95.720001,740700,88.523415
"2016-08-11",95.849998,96.599998,95.370003,96.129997,441400,88.90258
"2016-08-12",95.230003,95.919998,94.410004,95.599998,447100,88.41243
"2016-08-15",95.919998,97.120003,95.690002,96.849998,437000,89.568451
"2016-08-16",96.620003,97.010002,96.029999,96.540001,543100,89.281754
"2016-08-17",96.599998,97.639999,96.510002,97.220001,763100,89.910637
"2016-08-18",97.139999,97.75,96.849998,97.169998,772100,89.864388
"2016-08-19",96.709999,97.25,96.129997,97.010002,531400,89.716415
"2016-08-22",96.849998,97.029999,96.25,96.809998,458500,89.531464
"2016-08-23",97.300003,97.959999,97.260002,97.660004,622600,90.317558
"2016-08-24",97.739998,97.949997,97.349998,97.529999,636000,90.197319
"2016-08-25",97.309998,97.559998,96.790001,97.419998,681100,90.095604
"2016-08-26",97.870003,99.07,97.739998,98.339996,851800,90.946419
"2016-08-29",98.339996,99.470001,97.900002,99.029999,581900,91.584549
"2016-08-30",99,100.75,99,100.660004,775800,93.09201
"2016-08-31",100.669998,101.239998,99.730003,101.080002,1556200,93.480431
"2016-09-01",101.489998,101.709999,99.339996,99.889999,1062700,92.379906
"2016-09-02",100.360001,101.449997,99.870003,101.110001,652300,93.508171
"2016-09-06",100.849998,101.010002,99.720001,100.660004,779600,93.09201
"2016-09-07",100.160004,100.889999,99.889999,100.760002,589100,93.184486
"2016-09-08",100.589996,101.129997,100.57,100.75,644400,93.17524
"2016-09-09",100.239998,100.809998,99.400002,99.410004,740600,91.935982
"2016-09-12",98.580002,101.809998,98.300003,101.519997,1070300,93.887337
"2016-09-13",99.959999,100.449997,98.779999,99.239998,847300,91.778763
"2016-09-14",99.18,100,98.559998,99.209999,920100,91.751015
"2016-09-15",98.82,101.459999,98.82,100.919998,883500,93.332458
"2016-09-16",99.940002,100,98.389999,99.309998,1965900,91.843491
"2016-09-19",99.830002,101.290001,99.629997,99.959999,698600,92.444649
"2016-09-20",100.300003,100.760002,99.349998,99.370003,671600,91.898987
"2016-09-21",100.110001,101.099998,99.769997,100.860001,614200,93.276978
"2016-09-22",101.5,101.610001,100.610001,100.889999,718000,93.304726
"2016-09-23",100.169998,101.220001,99.529999,99.639999,888100,92.148682
"2016-09-26",98.139999,99.010002,97.389999,97.860001,1003900,90.502525
"2016-09-27",97.419998,98.489998,96.75,98.370003,929400,90.97419
"2016-09-28",99.050003,99.550003,98.300003,99.150002,885600,91.695534
"2016-09-29",98.889999,99.419998,96.720001,97.419998,773300,90.095604
"2016-09-30",98.699997,100.339996,98.260002,99.769997,958200,92.268921
"2016-10-03",99.139999,101.589996,99.139999,100.830002,938300,93.249237
"2016-10-04",101.209999,101.959999,100.800003,101.029999,920600,93.434181
"2016-10-05",101.75,103.639999,101.199997,103.190002,920700,95.431793
"2016-10-06",103.199997,103.459999,102.199997,102.809998,577900,95.080353
"2016-10-07",102.720001,102.720001,100.620003,101.160004,903000,93.554413
"2016-10-10",102.169998,102.459999,101.459999,101.620003,567200,93.979836
"2016-10-11",101.360001,101.830002,99.129997,99.690002,694900,92.194931
"2016-10-12",99.919998,100.919998,99.620003,100.089996,542800,92.564857
"2016-10-13",98.699997,98.910004,96.870003,98.699997,706100,91.279358
"2016-10-14",99.010002,99.970001,97.080002,97.080002,1236100,89.781158
"2016-10-17",97.080002,97.550003,96.269997,96.400002,921100,89.152298
"2016-10-18",97.610001,97.889999,96.919998,97.129997,766300,89.8274
"2016-10-19",97.760002,98.519997,97.440002,98.089996,7e+05,90.715218
"2016-10-20",97.970001,98.900002,97.650002,97.849998,728500,90.493256
"2016-10-21",96.730003,97.839996,96.730003,97.57,700100,90.234322
"2016-10-24",98.290001,99.449997,97.870003,97.980003,902500,90.613503
"2016-10-25",98.019997,98.339996,96.989998,97.230003,937700,89.919876
"2016-10-26",96.410004,96.410004,90.110001,90.129997,2710500,83.353699
"2016-10-27",90.440002,91.209999,89.489998,90.889999,2488800,84.056541
"2016-10-28",90.959999,91.019997,89.010002,89.230003,1425000,82.521347
"2016-10-31",89.379997,89.709999,87.699997,88.389999,1661300,81.744507
"2016-11-01",88.970001,89.349998,86.970001,87.699997,1283200,81.106377
"2016-11-02",87.290001,87.629997,86.25,86.760002,1002700,80.237045
"2016-11-03",86.610001,88.699997,86.559998,87.550003,1974900,81.673698
"2016-11-04",87.699997,89.110001,87.220001,87.769997,1260500,81.878929
"2016-11-07",89.910004,91.279999,89.550003,91.199997,1173100,85.078705
"2016-11-08",90.830002,91.339996,89.610001,90.730003,714600,84.640251
"2016-11-09",91.720001,102.120003,91.459999,102,3675000,95.153824
"2016-11-10",104.5,111.879997,103.940002,109.889999,4188700,102.514236
"2016-11-11",109.309998,111.050003,108.809998,110.849998,1839800,103.409805
"2016-11-14",112.589996,115.290001,112.330002,114.260002,2013100,106.590942
"2016-11-15",113.129997,114.300003,111.449997,114.220001,1800300,106.553612
"2016-11-16",113.220001,114.25,112.989998,114,1087800,106.348373
"2016-11-17",114.379997,115.5,113.089996,113.589996,1370700,105.965897
"2016-11-18",113.550003,114.75,113.040001,113.139999,1087500,105.546104
"2016-11-21",113.75,114.559998,113.239998,114.239998,826300,106.572266
"2016-11-22",114.419998,115.239998,112.860001,113.790001,960700,106.152473
"2016-11-23",114.010002,114.639999,112.82,113.690002,831100,106.059196
"2016-11-25",114.239998,114.529999,113.489998,114.459999,338000,106.777504
"2016-11-28",112.980003,114.059998,112,112.5,1046400,104.949066
"2016-11-29",112.870003,113.839996,111.959999,112.059998,1077400,104.538589
"2016-11-30",113.290001,114.669998,113.07,114.209999,1426200,106.544289
"2016-12-01",115.43,116.720001,114.610001,115.040001,1225700,107.318588
"2016-12-02",114.889999,114.949997,112.949997,113.470001,860900,105.853958
"2016-12-05",113.989998,115.18,113.349998,114.629997,1122700,106.936081
"2016-12-06",115.730003,115.730003,114.040001,115.199997,1806200,107.467819
"2016-12-07",114.82,117.059998,114.730003,116.760002,1177100,108.923134
"2016-12-08",117.440002,119.32,116.800003,118.900002,1092500,110.919495
"2016-12-09",118.940002,118.940002,116.919998,118.57,1029400,110.611633
"2016-12-12",118.190002,118.330002,115.18,115.360001,943300,107.617088
"2016-12-13",115.940002,116.849998,113.800003,114.879997,975500,107.169304
"2016-12-14",114.120003,115.709999,112.459999,112.93,1942700,105.350197
"2016-12-15",113.290001,115.540001,112.510002,114.400002,1358100,106.721527
"2016-12-16",114.690002,114.879997,111.5,111.730003,2095900,104.230736
"2016-12-19",111.650002,111.910004,110.050003,111.410004,1511000,103.93222
"2016-12-20",113.139999,113.730003,112.639999,113.480003,844400,105.863289
"2016-12-21",113.349998,113.480003,112.120003,112.910004,627300,105.331543
"2016-12-22",112.760002,112.779999,111.379997,111.760002,665700,104.258736
"2016-12-23",112.059998,112.220001,110.849998,111.93,448400,104.417328
"2016-12-27",112.290001,112.800003,111.849998,112.330002,338100,104.790459
"2016-12-28",112.610001,113.339996,110.790001,110.82,581000,103.381821
"2016-12-29",110.889999,111.690002,109.190002,109.919998,670200,102.542221
"2016-12-30",110.620003,111.599998,110.230003,110.940002,798100,103.493767
"2017-01-03",113.120003,113.199997,110.559998,111.849998,1029800,104.342682
"2017-01-04",112.660004,115.790001,111.980003,115.199997,1523800,107.467819
"2017-01-05",114.260002,115.489998,112.540001,113.739998,1491900,106.105835
"2017-01-06",114.629997,116.309998,114.029999,115.660004,1463800,107.896965
"2017-01-09",116.129997,116.889999,115.139999,115.199997,993900,107.467819
"2017-01-10",115.360001,116.160004,114.419998,114.730003,891200,107.029388
"2017-01-11",114.459999,115.089996,113.220001,115.059998,1055300,107.337234
"2017-01-12",114.410004,115.440002,112.900002,115.089996,936300,107.365219
"2017-01-13",115.75,117.160004,114.989998,115.269997,495100,107.533134
"2017-01-17",113.980003,114.309998,111.309998,111.550003,757900,104.062828
"2017-01-18",112.279999,113.519997,110.75,113.410004,1078300,105.797989
"2017-01-19",113.510002,114.110001,111.849998,112.980003,893000,105.396843
"2017-01-20",113.660004,113.949997,112.349998,113.050003,1180000,105.462135
"2017-01-23",112.629997,113.959999,112.080002,112.860001,678100,105.284904
"2017-01-24",113.360001,115.330002,112.43,114.309998,690000,106.637566
"2017-01-25",115.889999,117.220001,114.779999,116.949997,1136800,109.100372
"2017-01-26",117.480003,117.57,114.519997,114.879997,1314800,107.169304
"2017-01-27",115.5,115.629997,113.18,113.400002,1009700,105.788658
"2017-01-30",112.629997,113.199997,111.260002,113.059998,810400,105.471474
"2017-01-31",112.019997,113.18,110.970001,112.269997,1159500,104.734489
"2017-02-01",113.620003,115.220001,112.400002,113.080002,1035100,105.490128
"2017-02-02",116.18,123.290001,116.18,117.900002,3524700,109.98661
"2017-02-03",120.93,121.860001,120.220001,121.260002,1942400,113.121101
"2017-02-06",121,123.720001,120.949997,123.370003,2088600,115.089478
"2017-02-07",123.82,124,122.720001,123.18,1274600,114.912231
"2017-02-08",122.089996,122.089996,120.870003,121.580002,1120100,113.419617
"2017-02-09",121.349998,124.019997,120.839996,123.730003,1176400,116.141747
"2017-02-10",124.050003,124.849998,122.709999,124.309998,1120800,116.686195
"2017-02-13",125,126.879997,124.959999,126.150002,1044200,118.413345
"2017-02-14",125.580002,128.380005,125.57,127.809998,1319300,119.97155
"2017-02-15",128.050003,129.190002,127.419998,128.869995,815600,120.966522
"2017-02-16",128.589996,129.270004,127.900002,129.160004,1026600,121.238739
"2017-02-17",127.870003,129.059998,127.339996,128.990005,1046700,121.079178
"2017-02-21",129.600006,131.220001,129.220001,130.770004,1256000,122.750008
"2017-02-22",129.520004,131.320007,129.460007,130.679993,1002700,122.665527
"2017-02-23",131.110001,131.369995,129.210007,130.479996,684700,122.477798
"2017-02-24",128.789993,130.100006,128.039993,129.830002,976600,121.867661
"2017-02-27",129.75,131.360001,129.639999,131.110001,641300,123.069138
"2017-02-28",130.179993,131.550003,129.979996,131.5,1455700,123.435234
"2017-03-01",134.559998,135.199997,133.899994,134.279999,1611000,126.044746
"2017-03-02",135,135.119995,131.509995,131.600006,1421400,123.529129
